"playerId","tourCode","events","wins","winsTitle","internationalWins","majorWins","cutsMade","runnerUp","second","third","top10","top25","officialMoney"
"55182","R","68","3","PGA TOUR WINS","7","","54/68","2","2","1","14","29","$14,822,724"
"60736","R","1","","PGA TOUR WINS","0","","","","","","","",""
"25900","R","544","6","PGA TOUR WINS","0","","352/544","1","1","7","63","156","$37,279,652"
"16763","R","49","","PGA TOUR WINS","0","","47/49","","","","1","13","$3,963"
"34242","R","23","","PGA TOUR WINS","3","","13/23","","","","2","2","$587,943"
"21806","R","138","","PGA TOUR WINS","0","","59/138","1","1","","7","18","$1,924,296"
"01049","R","167","2","PGA TOUR WINS","0","","92/167","7","7","5","23","44","$2,078,743"
"01419","R","34","","PGA TOUR WINS","0","","11/34","","","","","","$12,344"
"29535","R","257","2","PGA TOUR WINS","0","","139/257","","","","14","41","$8,154,029"
"10875","R","61","","PGA TOUR WINS","0","","27/61","","","","","2","$274,115"
"65426","R","1","","PGA TOUR WINS","0","","","","","","","",""
"01337","R","295","1","PGA TOUR WINS","0","","248/295","2","2","4","29","96","$106,895"
"51895","R","2","","PGA TOUR WINS","0","","","","","","","",""
"11788","R","38","","PGA TOUR WINS","0","","17/38","1","1","","1","1","$3,551"
"61520","R","7","","PGA TOUR WINS","0","","1/7","","","","","",""
"37340","R","27","","PGA TOUR WINS","0","","12/27","","","","2","4","$579,935"
"29974","R","184","2","PGA TOUR WINS","12","","125/184","2","2","2","23","45","$12,296,547"
"60018","R","2","","PGA TOUR WINS","0","","","","","","","",""
"32791","R","181","2","PGA TOUR WINS","4","","110/181","1","1","2","16","39","$12,702,973"
"01858","R","93","","PGA TOUR WINS","0","","65/93","","","1","9","31","$564,144"
"05548","R","27","","PGA TOUR WINS","0","","19/27","","","","","","$2,702"
"51600","R","20","","PGA TOUR WINS","0","","7/20","","","1","1","3","$628,546"
"16671","R","32","1","PGA TOUR WINS","0","","28/32","1","1","","6","19","$2,175"
"35541","R","93","","PGA TOUR WINS","0","","53/93","","","","2","17","$2,199,159"
"33181","R","4","","PGA TOUR WINS","0","","","","","","","",""
"60019","R","3","","PGA TOUR WINS","0","","1/3","","","","","","$39,113"
"28237","R","257","26","PGA TOUR WINS","11","","226/257","11","11","11","125","175","$90,989,348"
"55707","R","3","","PGA TOUR WINS","1","","2/3","","","","","1","$116,547"
"39975","R","226","1","PGA TOUR WINS","0","","104/226","","","1","9","35","$7,191,550"
"26679","R","319","1","PGA TOUR WINS","2","","166/319","2","2","1","23","58","$9,759,661"
"05119","R","58","","PGA TOUR WINS","0","","31/58","","","","1","1","$1,516"
"51314","R","1","","PGA TOUR WINS","0","","","","","","","",""
"05549","R","68","","PGA TOUR WINS","0","","58/68","","","","1","14","$5,938"
"35110","R","46","","PGA TOUR WINS","0","","18/46","","","","","1","$398,921"
"13188","R","49","","PGA TOUR WINS","0","","34/49","","","","3","8","$11,073"
"13921","R","100","6","PGA TOUR WINS","0","","95/100","5","5","6","46","81","$2,364"
"46594","R","5","","PGA TOUR WINS","2","","2/5","","","","1","1","$118,225"
"59548","R","3","","PGA TOUR WINS","0","","","","","","","",""
"30191","R","50","","PGA TOUR WINS","5","","27/50","","","","1","6","$851,736"
"05375","R","27","","PGA TOUR WINS","0","","11/27","","","","1","4","$5,093"
"08547","R","196","","PGA TOUR WINS","0","","87/196","1","1","","8","27","$1,474,747"
"63459","R","4","","PGA TOUR WINS","2","","1/4","","","","","","$18,180"
"58359","R","1","","PGA TOUR WINS","0","","1/1","","","","","1","$59,000"
"15725","R","134","","PGA TOUR WINS","0","","85/134","","","","6","29","$83,467"
"46717","R","114","6","PGA TOUR WINS","2","","101/114","5","5","5","27","64","$31,306,505"
"01766","R","761","5","PGA TOUR WINS","0","","478/761","15","15","5","73","184","$20,303,642"
"01273","R","477","7","PGA TOUR WINS","0","","397/477","12","12","10","95","221","$534,761"
"01789","R","72","","PGA TOUR WINS","0","","44/72","","","","3","6","$31,436"
"25686","R","443","5","PGA TOUR WINS","0","","279/443","6","6","2","47","109","$28,307,325"
"51894","R","110","","PGA TOUR WINS","0","","65/110","1","1","","8","23","$4,119,842"
"18402","R","1","1","PGA TOUR WINS","0","","1/1","","","","1","1",""
"27896","R","87","","PGA TOUR WINS","5","","53/87","","","2","7","15","$1,820,166"
"17870","R","39","","PGA TOUR WINS","0","","30/39","","","","2","6","$4,686"
"06332","R","580","1","PGA TOUR WINS","0","","326/580","1","1","1","28","81","$6,319,598"
"17523","R","42","3","PGA TOUR WINS","0","","38/42","1","1","3","21","37",""
"17489","R","26","","PGA TOUR WINS","0","","21/26","1","1","3","9","16","$1,570"
"35901","R","58","","PGA TOUR WINS","0","","17/58","","","","1","3","$837,353"
"19881","R","331","1","PGA TOUR WINS","0","","184/331","2","2","3","19","56","$6,363,926"
"34306","R","25","","PGA TOUR WINS","0","","8/25","","","1","1","2","$300,798"
"01418","R","476","7","PGA TOUR WINS","0","","284/476","6","6","9","65","129","$6,912,619"
"28775","R","169","1","PGA TOUR WINS","0","","93/169","","","4","11","35","$8,439,172"
"22378","R","281","2","PGA TOUR WINS","6","","161/281","3","3","2","22","61","$12,628,762"
"08793","R","378","82","PGA TOUR WINS","12","","339/378","31","31","19","199","270","$120,999,166"
"22051","R","32","","PGA TOUR WINS","1","","7/32","","","","1","2","$187,970"
"60222","R","1","","PGA TOUR WINS","0","","","","","","","",""
"34185","R","4","","PGA TOUR WINS","0","","","","","","","",""
"01361","R","652","5","PGA TOUR WINS","0","","422/652","7","7","5","64","162","$8,687,983"
"05267","R","245","7","PGA TOUR WINS","0","","227/245","10","10","9","60","141","$69,070"
"54792","R","1","","PGA TOUR WINS","0","","","","","","","",""
"14026","R","38","","PGA TOUR WINS","0","","34/38","","","2","14","26","$5,787"
"24490","R","318","2","PGA TOUR WINS","0","","174/318","7","7","1","21","62","$12,232,901"
"18455","R","158","","PGA TOUR WINS","0","","116/158","1","1","","14","35","$42,482"
"47917","R","25","","PGA TOUR WINS","5","","7/25","","","","2","2","$392,016"
"01674","R","28","","PGA TOUR WINS","0","","10/28","","","","","1","$2,509"
"52646","R","1","","PGA TOUR WINS","0","","1/1","","","","","",""
"15637","R","42","","PGA TOUR WINS","0","","30/42","","","","1","5","$2,446"
"01224","R","63","","PGA TOUR WINS","0","","15/63","","","","1","2","$29,767"
"23969","R","15","","PGA TOUR WINS","4","","7/15","","","","1","1","$80,018"
"34255","R","158","","PGA TOUR WINS","0","","86/158","","","","5","23","$4,109,808"
"25444","R","114","","PGA TOUR WINS","0","","54/114","1","1","1","5","16","$2,905,393"
"21407","R","259","1","PGA TOUR WINS","10","","121/259","1","1","1","11","29","$5,107,102"
"26287","R","154","","PGA TOUR WINS","0","","62/154","2","2","","11","24","$3,634,707"
"02222","R","46","","PGA TOUR WINS","0","","19/46","","","","","3","$59,833"
"32694","R","2","","PGA TOUR WINS","0","","1/2","","","","","","$60,183"
"12388","R","144","1","PGA TOUR WINS","0","","53/144","","","","4","15","$1,670,485"
"34310","R","28","","PGA TOUR WINS","2","","14/28","","","","","1","$563,395"
"24039","R","4","","PGA TOUR WINS","6","","2/4","","","","1","1","$189,000"
"05334","R","28","","PGA TOUR WINS","0","","19/28","","","","","","$1,888"
"23656","R","65","","PGA TOUR WINS","0","","21/65","","","","","2","$324,300"
"06148","R","32","","PGA TOUR WINS","0","","12/32","","","","","","$27,367"
"18156","R","15","1","PGA TOUR WINS","0","","15/15","","","","4","12",""
"15764","R","6","1","PGA TOUR WINS","0","","2/6","","","","2","2",""
"20580","R","36","1","PGA TOUR WINS","0","","13/36","","","","1","2","$942,647"
"15334","R","46","","PGA TOUR WINS","0","","45/46","2","2","1","26","39","$3,477"
"01232","R","34","","PGA TOUR WINS","0","","10/34","","","","","","$9,745"
"10423","R","465","8","PGA TOUR WINS","2","","270/465","10","10","8","69","140","$28,043,420"
"20095","R","215","","PGA TOUR WINS","0","","104/215","1","1","1","9","27","$2,680,044"
"01662","R","154","","PGA TOUR WINS","0","","65/154","","","1","5","11","$278,041"
"51586","R","8","","PGA TOUR WINS","0","","2/8","","","","","",""
"32102","R","345","6","PGA TOUR WINS","3","","266/345","15","15","8","83","155","$50,695,281"
"05271","R","115","1","PGA TOUR WINS","0","","78/115","","","","5","16","$34,739"
"35413","R","2","","PGA TOUR WINS","0","","","","","","","",""
"06373","R","244","6","PGA TOUR WINS","23","","163/244","5","5","5","45","85","$12,421,145"
"12760","R","113","","PGA TOUR WINS","0","","53/113","","","","4","9","$1,355,910"
"13872","R","49","","PGA TOUR WINS","0","","35/49","","","","5","13",""
"22293","R","408","4","PGA TOUR WINS","0","","240/408","3","3","3","35","85","$15,948,701"
"50006","R","9","","PGA TOUR WINS","0","","2/9","","","","","","$28,343"
"40006","R","115","2","PGA TOUR WINS","3","","70/115","1","1","1","16","38","$8,926,012"
"02275","R","33","","PGA TOUR WINS","0","","9/33","","","1","1","1","$6,227"
"63766","R","1","","PGA TOUR WINS","0","","","","","","","",""
"47239","R","4","","PGA TOUR WINS","2","","2/4","","","","","","$28,700"
"01320","R","656","4","PGA TOUR WINS","0","","446/656","10","10","8","91","205","$21,628,540"
"26950","R","57","","PGA TOUR WINS","0","","17/57","1","1","","4","6","$930,979"
"37212","R","62","","PGA TOUR WINS","0","","20/62","","","","2","3","$871,826"
"22913","R","450","3","PGA TOUR WINS","0","","254/450","8","8","2","43","113","$18,446,947"
"19655","R","34","","PGA TOUR WINS","0","","21/34","","","","","3","$868"
"12449","R","51","","PGA TOUR WINS","0","","16/51","","","","","","$114,222"
"01072","R","606","4","PGA TOUR WINS","1","","345/606","18","18","14","80","171","$6,205,730"
"23800","R","285","1","PGA TOUR WINS","0","","157/285","1","1","2","29","67","$11,142,502"
"15461","R","58","","PGA TOUR WINS","0","","58/58","","","2","9","27","$9,671"
"01588","R","451","2","PGA TOUR WINS","0","","389/451","2","2","3","41","150","$280,816"
"01422","R","543","11","PGA TOUR WINS","0","","437/543","16","16","12","101","235","$645,013"
"01971","R","227","1","PGA TOUR WINS","0","","130/227","","","1","11","32","$1,184,862"
"26301","R","57","","PGA TOUR WINS","0","","30/57","","","1","3","11","$1,456,566"
"15932","R","57","","PGA TOUR WINS","0","","31/57","","","","1","4","$15,398"
"37455","R","270","4","PGA TOUR WINS","0","","180/270","4","4","3","32","81","$26,713,555"
"07149","R","25","","PGA TOUR WINS","0","","9/25","","","","","","$1,116"
"06308","R","209","","PGA TOUR WINS","1","","98/209","3","3","1","10","31","$119,776"
"35891","R","179","6","PGA TOUR WINS","3","","128/179","2","2","5","36","72","$29,505,309"
"01137","R","356","2","PGA TOUR WINS","0","","225/356","3","3","1","22","55","$214,884"
"01567","R","43","","PGA TOUR WINS","0","","16/43","","","","1","3","$19,921"
"26497","R","83","","PGA TOUR WINS","0","","32/83","","","","4","9","$1,321,334"
"34500","R","7","","PGA TOUR WINS","1","","5/7","","","","","","$116,801"
"26881","R","121","","PGA TOUR WINS","0","","58/121","","","","5","10","$1,875,416"
"17775","R","201","26","PGA TOUR WINS","0","","189/201","13","13","14","124","172","$63,161"
"16534","R","28","","PGA TOUR WINS","0","","27/28","1","1","","9","21","$2,113"
"14159","R","30","1","PGA TOUR WINS","0","","29/30","","","2","15","22","$563"
"18879","R","94","","PGA TOUR WINS","0","","72/94","1","1","1","5","17","$14,053"
"13366","R","2","1","PGA TOUR WINS","0","","2/2","","","","1","2",""
"02259","R","296","1","PGA TOUR WINS","0","","244/296","3","3","4","36","114","$161,210"
"05436","R","38","","PGA TOUR WINS","0","","24/38","","","","3","7","$1,536"
"01926","R","553","6","PGA TOUR WINS","0","","362/553","7","7","8","67","155","$8,039,988"
"46404","R","10","","PGA TOUR WINS","1","","6/10","","","","","2","$222,061"
"01475","R","497","2","PGA TOUR WINS","0","","339/497","5","5","1","40","119","$4,008,060"
"15436","R","73","2","PGA TOUR WINS","0","","71/73","6","6","4","37","61","$1,059"
"19803","R","267","1","PGA TOUR WINS","0","","135/267","1","1","","15","48","$8,051,238"
"14732","R","31","","PGA TOUR WINS","0","","20/31","","","","","4","$1,600"
"15820","R","91","6","PGA TOUR WINS","0","","88/91","6","6","4","40","71","$7,055"
"01863","R","287","52","PGA TOUR WINS","1","","276/287","33","33","32","206","248","$190,256"
"14698","R","74","","PGA TOUR WINS","0","","42/74","","","","1","7","$23,307"
"14948","R","46","","PGA TOUR WINS","0","","45/46","","","3","20","41","$6,636"
"17667","R","26","1","PGA TOUR WINS","0","","21/26","","","","4","12","$552"
"01249","R","548","5","PGA TOUR WINS","4","","276/548","4","4","3","35","86","$10,270,681"
"01619","R","425","","PGA TOUR WINS","0","","265/425","4","4","2","26","93","$8,087,631"
"23338","R","133","1","PGA TOUR WINS","0","","51/133","1","1","1","7","15","$2,234,484"
"11249","R","44","","PGA TOUR WINS","0","","13/44","","","","1","3","$11,110"
"49964","R","140","1","PGA TOUR WINS","0","","86/140","3","3","1","16","43","$11,856,231"
"35346","R","","","","","","","","","","","",""
"47079","R","48","","PGA TOUR WINS","0","","18/48","","","","1","4","$953,112"
"48699","R","91","","PGA TOUR WINS","0","","37/91","1","1","","5","14","$3,103,229"
"29670","R","33","","PGA TOUR WINS","9","","15/33","","","","","1","$140,250"
"02170","R","646","14","PGA TOUR WINS","0","","436/646","18","18","9","124","239","$15,267,685"
"47995","R","101","2","PGA TOUR WINS","0","","60/101","1","1","","9","17","$8,336,328"
"25203","R","7","","PGA TOUR WINS","16","","7/7","","","","","","$41,720"
"18087","R","2","1","PGA TOUR WINS","0","","2/2","","","","1","2",""
"01033","R","674","13","PGA TOUR WINS","0","","530/674","15","15","15","111","255","$1,881,859"
"01199","R","284","2","PGA TOUR WINS","0","","246/284","2","2","7","31","102","$61,252"
"01930","R","195","","PGA TOUR WINS","0","","99/195","4","4","","12","29","$239,683"
"48119","R","102","","PGA TOUR WINS","0","","40/102","","","1","5","9","$2,520,082"
"05135","R","29","","PGA TOUR WINS","0","","14/29","","","","1","2","$5,122"
"15836","R","42","","PGA TOUR WINS","0","","36/42","1","1","","4","15","$3,793"
"18357","R","25","","PGA TOUR WINS","0","","17/25","","","1","4","8","$1,917"
"52514","R","28","","PGA TOUR WINS","0","","15/28","","","","1","4","$850,134"
"52144","R","11","","PGA TOUR WINS","0","","4/11","","","","1","1","$16,557"
"21893","R","25","","PGA TOUR WINS","0","","8/25","","","","","1","$159,939"
"01526","R","33","","PGA TOUR WINS","0","","12/33","","","","","","$17,885"
"12920","R","40","","PGA TOUR WINS","0","","19/40","","","","2","3","$10,764"
"51441","R","3","","PGA TOUR WINS","0","","1/3","","","","","","$26,527"
"02023","R","472","1","PGA TOUR WINS","0","","237/472","6","6","2","26","76","$2,155,380"
"40250","R","87","1","PGA TOUR WINS","0","","60/87","1","1","1","14","35","$9,280,680"
"28132","R","154","","PGA TOUR WINS","0","","92/154","","","1","4","21","$3,333,496"
"18584","R","11","1","PGA TOUR WINS","0","","7/11","","","","4","5","$100"
"20502","R","56","","PGA TOUR WINS","0","","21/56","","","","","3","$347,682"
"06575","R","486","2","PGA TOUR WINS","1","","285/486","4","4","10","55","120","$12,635,726"
"27382","R","25","","PGA TOUR WINS","0","","6/25","","","","","","$95,769"
"47983","R","95","1","PGA TOUR WINS","0","","49/95","1","1","","4","18","$4,090,583"
"02166","R","47","","PGA TOUR WINS","0","","18/47","","","","","","$148,695"
"05359","R","39","","PGA TOUR WINS","0","","22/39","","","","","2","$2,779"
"16125","R","37","2","PGA TOUR WINS","0","","35/37","1","1","","14","28","$750"
"05027","R","250","1","PGA TOUR WINS","0","","209/250","2","2","3","25","77","$119,743"
"52955","R","36","1","PGA TOUR WINS","1","","31/36","4","4","","12","23","$12,978,541"
"02218","R","353","2","PGA TOUR WINS","0","","181/353","4","4","4","17","47","$3,853,236"
"29518","R","298","3","PGA TOUR WINS","0","","204/298","3","3","3","35","89","$20,223,613"
"33545","R","2","","PGA TOUR WINS","0","","1/2","","","","","","$13,300"
"01434","R","132","","PGA TOUR WINS","0","","47/132","","","","2","8","$98,859"
"27506","R","34","","PGA TOUR WINS","4","","18/34","","","","3","8","$453,217"
"01064","R","44","","PGA TOUR WINS","0","","20/44","","","","1","3","$28,168"
"01571","R","520","1","PGA TOUR WINS","0","","291/520","2","2","3","26","95","$982,408"
"01988","R","202","","PGA TOUR WINS","0","","119/202","1","1","","10","34","$101,338"
"18029","R","4","1","PGA TOUR WINS","0","","4/4","","","","1","3","$175"
"18183","R","31","","PGA TOUR WINS","0","","28/31","","","","3","7","$834"
"20105","R","181","","PGA TOUR WINS","0","","77/181","","","","5","17","$2,181,492"
"17276","R","42","","PGA TOUR WINS","0","","25/42","","","","1","4","$7,614"
"39324","R","219","1","PGA TOUR WINS","0","","136/219","1","1","4","21","47","$12,637,696"
"18479","R","32","","PGA TOUR WINS","0","","28/32","2","2","1","9","16","$3,625"
"59476","R","1","","PGA TOUR WINS","0","","","","","","","",""
"02074","R","28","","PGA TOUR WINS","0","","6/28","","","","","","$2,926"
"13665","R","170","11","PGA TOUR WINS","0","","156/170","9","9","13","80","130","$18,508"
"07763","R","96","","PGA TOUR WINS","0","","38/96","","","1","3","9","$779,305"
"19287","R","33","","PGA TOUR WINS","0","","29/33","","","","8","13","$10,165"
