"playerId","year","cutsMade","displaySeason","events","officialMoney","second","standingsPoints","standingsRank","third","top10","top25","tourCode","wins","withdrawn"
"27963","2021","-","2020-21","3","-","-","-","-","-","-","-","R","-","-"
"27963","2020","6","2019-20","18","249,013","-","120","174","-","-","1","R","-","2"
"27963","2019","10","2018-19","26","1,075,552","1","473","102","-","4","6","R","-","3"
"27963","2018","15","2017-18","27","565,466","-","255","155","-","1","2","R","-","3"
"27963","2017","11","2016-17","22","1,308,445","-","627","84","-","3","7","R","1","-"
"27963","2016","16","2015-16","27","599,176","-","412","134","-","1","3","R","-","1"
"27963","2015","14","2014-15","28","746,814","-","531","116","-","2","5","R","-","1"
"27963","2014","19","2013-14","25","1,826,399","-","1,344","47","2","4","11","R","-","-"
"27963","2013","18","2013","26","1,602,122","1","1,245","43","-","4","6","R","-","1"
"27963","2012","15","2012","28","903,570","-","484","110","-","2","8","R","-","1"
"27963","2011","16","2011","28","1,096,499","-","1,013","61","-","2","8","R","-","1"
"27963","2010","17","2010","27","942,082","-","369","127","-","4","6","R","-","1"
"27963","2009","17","2009","28","735,019","-","379","120","-","2","5","R","-","1"
"27963","2008","12","2008","29","482,405","-","499","205","-","2","4","R","-","3"
"27963","2007","9","2007","24","673,106","-","1,174","167","-","2","5","R","-","1"
"27963","2005","-","2005","1","-","-","-","-","-","-","-","R","-","-"
"27963","2004","1","2004","1","10,350","-","-","-","-","-","-","R","-","-"
"33023","2024","-","2024","1","-","-","-","-","-","-","-","R","-","-"
"33023","2023","-","2022-23","3","-","-","-","-","-","-","-","R","-","-"
"31560","2024","1","2024","2","8,360","-","2","238","-","-","-","R","-","-"
"31560","2023","9","2022-23","29","296,420","-","90","198","-","-","1","R","-","-"
"31560","2022","13","2021-22","34","705,260","-","285","145","-","2","5","R","-","-"
"31560","2021","19","2020-21","35","1,343,197","-","592","92","1","3","7","R","-","-"
"31560","2020","16","2019-20","25","1,002,095","-","438","87","-","2","6","R","-","-"
"31560","2019","20","2018-19","29","1,320,637","-","572","82","-","3","7","R","-","-"
"31560","2018","19","2017-18","32","1,089,763","-","654","86","-","3","6","R","-","-"
"31560","2017","16","2016-17","31","588,806","-","285","145","-","-","4","R","-","-"
"31560","2016","13","2015-16","20","1,666,014","-","1,040","60","-","1","4","R","1","-"
"31560","2015","17","2014-15","31","687,109","-","447","128","-","1","7","R","-","-"
"31560","2014","17","2013-14","29","1,852,531","1","1,315","51","-","4","8","R","-","-"
"31560","2013","15","2013","25","1,032,028","-","598","92","-","4","6","R","-","-"
"31560","2010","13","2010","28","536,497","1","226","164","-","1","3","R","-","-"
"05586","1972","1","1972","1","197","-","-","-","-","-","1","R","-","-"
"05586","1968","1","1968","1","-","-","-","-","-","-","-","R","-","-"
"05586","1967","-","1967","1","-","-","-","-","-","-","-","R","-","-"
"05586","1966","-","1966","1","-","-","-","-","-","-","-","R","-","-"
"05586","1965","8","1965","10","2,808","-","-","-","-","1","1","R","-","-"
"05586","1964","3","1964","3","3,400","1","-","-","-","1","1","R","-","-"
"05586","1963","4","1963","5","-","-","-","-","-","-","-","R","-","-"
"05586","1962","4","1962","6","-","-","-","-","-","-","-","R","-","-"
"05586","1961","-","1961","2","-","-","-","-","-","-","-","R","-","-"
"18860","1975","1","1975","2","210","-","-","-","-","-","-","R","-","-"
"18860","1974","1","1974","5","1,400","-","-","-","-","-","1","R","-","-"
"18860","1973","6","1973","16","3,280","-","-","-","-","-","1","R","-","1"
"18860","1972","-","1972","2","-","-","-","-","-","-","-","R","-","-"
"56513","2024","-","2024 (a)","2","-","-","-","-","-","-","-","R","-","-"
"18866","1957","1","1957","1","50","-","-","-","-","-","-","R","-","-"
"18866","1951","1","1951","1","-","-","-","-","-","-","-","R","-","-"
"18866","1948","1","1948","1","150","-","-","-","-","-","-","R","-","-"
"18866","1947","1","1947","1","200","-","-","-","-","-","-","R","-","-"
"18866","1946","1","1946","1","75","-","-","-","-","-","-","R","-","-"
"18866","1945","1","1945","1","22","-","-","-","-","-","1","R","-","-"
"18866","1941","1","1941","1","170","-","-","-","-","-","1","R","-","-"
"18866","1939","1","1939","1","50","-","-","-","-","-","1","R","-","-"
"18866","1938","1","1938","1","-","-","-","-","-","-","-","R","-","-"
"18866","1937","2","1937","2","50","-","-","-","-","-","1","R","-","-"
"18866","1936","3","1936","3","210","-","-","-","-","-","3","R","-","-"
"18866","1935","2","1935","3","-","-","-","-","-","1","2","R","-","-"
"18866","1934","1","1934","2","84","-","-","-","-","-","1","R","-","-"
"18866","1933","1","1933","1","275","-","-","-","-","1","1","R","1","-"
"18866","1929","4","1929","4","-","-","-","-","-","1","2","R","-","-"
"18866","1927","1","1927","2","-","-","-","-","-","-","-","R","-","-"
"18866","1926","1","1926","2","-","-","-","-","-","1","1","R","-","-"
"33545","2015","-","2014-15","1","-","-","-","-","-","-","-","R","-","-"
"33545","2009","1","2009","1","13,300","-","-","-","-","-","-","R","-","-"
"60019","2024","1","2024","1","39,113","-","-","-","-","-","-","R","-","-"
"60019","2023","-","2022-23","1","-","-","-","-","-","-","-","R","-","-"
"60019","2022","-","2021-22 (a)","1","-","-","-","-","-","-","-","R","-","-"
"33449","2021","4","2020-21","14","46,656","-","13","230","-","-","-","R","-","-"
"33449","2020","5","2019-20","13","215,568","-","114","176","-","-","2","R","-","-"
"33449","2019","7","2018-19","10","753,782","1","305","144","-","1","2","R","-","-"
"33449","2017","3","2016-17","14","35,135","-","18","227","-","-","-","R","-","-"
"33449","2015","5","2014-15","18","85,614","-","70","206","-","-","1","R","-","-"
"33449","2009","-","2009 (a)","1","-","-","-","-","-","-","-","R","-","-"
"54218","2024","1","2024","1","266,050","-","-","-","-","1","1","R","-","-"
"50493","2024","12","2024","29","467,291","-","149","162","-","-","3","R","-","-"
"50493","2023","29","2022-23","35","3,075,821","-","548","81","-","4","8","R","-","1"
"50493","2022","1","2021-22","1","15,680","-","-","-","-","-","-","R","-","-"
"50493","2021","6","2020-21","11","388,181","-","-","-","-","1","3","R","-","-"
"50493","2020","1","2019-20","5","38,150","-","-","-","-","-","1","R","-","-"
"50493","2019","1","2018-19","6","13,952","-","-","-","-","-","-","R","-","-"
"50493","2019","-","2018-19 (a)","1","13,952","-","-","-","-","-","-","R","-","-"
"50493","2016","-","2015-16 (a)","1","-","-","-","-","-","-","-","R","-","-"
"35314","2024","1","2024","2","61,000","-","-","-","-","-","1","R","-","-"
"35314","2023","1","2022-23","2","10,627","-","-","-","-","-","-","R","-","-"
"35314","2022","-","2021-22","1","-","-","-","-","-","-","-","R","-","-"
"35314","2021","3","2020-21","6","79,821","-","-","-","-","-","-","R","-","-"
"35314","2019","1","2018-19","2","47,750","-","-","-","-","-","-","R","-","-"
"35314","2018","-","2017-18","2","-","-","-","-","-","-","-","R","-","-"
"35314","2017","6","2016-17","7","168,556","-","-","-","-","-","2","R","-","-"
"35314","2016","9","2015-16","11","325,463","-","-","-","-","-","4","R","-","-"
"35314","2015","3","2014-15","6","179,325","-","-","-","-","-","1","R","-","-"
"18879","1974","-","1974","1","-","-","-","-","-","-","-","R","-","-"
"18879","1973","-","1973","1","-","-","-","-","-","-","-","R","-","-"
"18879","1969","1","1969","1","750","-","-","-","-","-","1","R","-","-"
"18879","1968","-","1968","2","-","-","-","-","-","-","-","R","-","-"
"18879","1964","1","1964","1","375","-","-","-","-","-","-","R","-","-"
"18879","1963","1","1963","2","-","-","-","-","-","-","-","R","-","1"
"18879","1962","12","1962","17","3,777","-","-","-","1","2","3","R","-","-"
"18879","1961","17","1961","20","5,850","1","-","-","-","2","7","R","-","-"
"18879","1960","11","1960","14","2,198","-","-","-","-","1","3","R","-","-"
"18879","1959","16","1959","22","93","-","-","-","-","-","-","R","-","-"
"18879","1958","8","1958","8","1,012","-","-","-","-","-","3","R","-","-"
"18879","1956","3","1956","3","-","-","-","-","-","-","-","R","-","-"
"18879","1955","2","1955","2","-","-","-","-","-","-","-","R","-","-"
"02166","2013","-","2013","1","-","-","-","-","-","-","-","R","-","-"
"02166","2010","-","2010","1","-","-","-","-","-","-","-","R","-","-"
"02166","2008","3","2008","6","45,559","-","-","-","-","-","-","R","-","-"
"02166","2007","-","2007","1","-","-","-","-","-","-","-","R","-","-"
"02166","2006","-","2006","1","-","-","-","-","-","-","-","R","-","-"
"02166","2004","1","2004","1","34,250","-","-","-","-","-","-","R","-","-"
"02166","2003","1","2003","2","9,675","-","-","-","-","-","-","R","-","-"
"02166","2002","1","2002","1","12,966","-","-","-","-","-","-","R","-","-"
"02166","2001","-","2001","1","-","-","-","-","-","-","-","R","-","-"
"02166","1999","1","1999","3","5,225","-","-","-","-","-","-","R","-","-"
"02166","1997","11","1997","27","41,019","-","-","-","-","-","-","R","-","1"
"02166","1991","-","1991","1","-","-","-","-","-","-","-","R","-","-"
"02166","1988","-","1988","1","-","-","-","-","-","-","-","R","-","-"
"05588","1980","1","1980","17","138","-","-","-","-","-","-","R","-","-"
"05588","1979","11","1979","18","12,322","-","-","-","-","-","2","R","-","-"
"05588","1978","-","1978","1","-","-","-","-","-","-","-","R","-","-"
"05588","1935","-","1935","1","-","-","-","-","-","-","-","R","-","1"
"05588","1933","1","1933","1","-","-","-","-","-","-","-","R","-","-"
"05588","1932","1","1932","1","-","-","-","-","-","-","-","R","-","-"
"05588","1928","1","1928","1","-","-","-","-","-","-","1","R","-","-"
"65994","2024","-","2024","1","-","-","-","-","-","-","-","R","-","-"
"02167","2004","1","2004","1","5,520","-","-","-","-","-","-","R","-","-"
"02167","2003","-","2003","1","-","-","-","-","-","-","-","R","-","-"
"02167","2002","-","2002","3","-","-","-","-","-","-","-","R","-","1"
"02167","2001","-","2001","2","-","-","-","-","-","-","-","R","-","-"
"02167","2000","2","2000","3","10,458","-","-","-","-","-","-","R","-","-"
"02167","1999","2","1999","7","17,105","-","-","-","-","-","-","R","-","1"
"02167","1998","2","1998","8","21,582","-","-","-","-","-","1","R","-","1"
"02167","1997","5","1997","15","43,122","-","-","-","-","-","2","R","-","1"
"02167","1996","17","1996","28","126,069","-","-","-","-","1","2","R","-","-"
"02167","1995","17","1995","26","167,486","-","-","-","-","1","3","R","-","-"
"02167","1994","11","1994","26","298,586","1","-","-","-","2","3","R","1","-"
"02167","1993","9","1993","15","68,587","-","-","-","-","-","2","R","-","-"
"02167","1992","13","1992","28","115,441","-","-","-","-","2","3","R","-","1"
"02167","1991","16","1991","29","106,048","-","-","-","-","-","5","R","-","-"
"02167","1990","16","1990","27","80,038","-","-","-","-","1","3","R","-","-"
"02167","1989","17","1989","24","273,962","-","-","-","-","2","5","R","1","1"
"02167","1988","17","1988","30","115,994","-","-","-","-","2","6","R","-","2"
"02167","1987","16","1987","26","79,456","-","-","-","-","1","6","R","-","-"
"02167","1986","22","1986","25","150,407","1","-","-","-","3","8","R","-","-"
"02167","1985","12","1985","26","45,032","-","-","-","-","2","6","R","-","1"
"02167","1984","18","1984","25","111,415","-","-","-","-","5","9","R","-","-"
"02167","1983","19","1983","28","93,437","-","-","-","1","3","10","R","-","1"
"02167","1982","19","1982","29","37,957","-","-","-","-","1","6","R","-","1"
"02167","1981","23","1981","31","94,844","1","-","-","1","4","11","R","-","-"
"02167","1980","19","1980","28","147,759","2","-","-","1","8","11","R","1","-"
"02167","1979","16","1979","23","38,596","-","-","-","-","2","7","R","-","-"
"02167","1978","16","1978","25","41,184","1","-","-","-","3","8","R","-","-"
"02167","1977","7","1977","16","11,170","-","-","-","-","1","1","R","-","-"
"20429","2006","2","2006","13","20,794","-","-","-","-","-","-","R","-","-"
"20429","2005","-","2005","8","-","-","-","-","-","-","-","R","-","-"
"20429","2004","1","2004","8","37,127","-","-","-","-","-","1","R","-","1"
"25834","2020","-","2019-20","1","-","-","-","-","-","-","-","R","-","-"
"25834","2018","6","2017-18","19","234,510","-","89","194","-","1","1","R","-","-"
"25834","2017","20","2016-17","29","826,124","-","348","131","-","1","4","R","-","-"
"25834","2016","21","2015-16","28","2,045,968","-","975","65","1","2","11","R","-","-"
"25834","2015","21","2014-15","29","1,633,957","-","1,501","31","-","5","8","R","-","-"
"25834","2014","22","2013-14","27","1,509,543","1","1,242","57","-","2","8","R","-","-"
"25834","2013","15","2013","26","1,277,886","1","1,307","40","-","4","6","R","-","-"
"25834","2012","15","2012","26","1,111,522","-","573","99","-","4","6","R","-","-"
"25834","2011","8","2011","29","301,899","-","210","162","-","-","2","R","-","-"
"25834","2010","-","2010","1","-","-","-","-","-","-","-","R","-","-"
"06581","2004","6","2004","16","216,419","-","-","-","-","-","2","R","-","-"
"06581","2003","13","2003","25","451,442","-","-","-","-","1","6","R","-","-"
"06581","2002","6","2002","11","63,052","-","-","-","-","-","-","R","-","-"
"06581","2001","1","2001","2","7,752","-","-","-","-","-","-","R","-","1"
"06581","2000","22","2000","32","498,749","-","-","-","-","2","6","R","-","-"
"06581","1999","15","1999","31","338,129","-","-","-","1","2","3","R","-","-"
"06581","1998","17","1998","31","239,330","-","-","-","-","-","7","R","-","-"
"06581","1997","14","1997","28","288,663","1","-","-","-","2","6","R","-","-"
"06581","1995","-","1995","1","-","-","-","-","-","-","-","R","-","-"
"06581","1992","5","1992","10","11,297","-","-","-","-","-","1","R","-","-"
"06581","1991","11","1991","28","71,629","-","-","-","1","1","1","R","-","-"
"06595","2014","-","2013-14","1","-","-","-","-","-","-","-","R","-","-"
"06595","2013","6","2013","13","223,098","-","129","186","-","-","2","R","-","-"
"06595","2012","2","2012","4","22,886","-","2","252","-","-","-","R","-","-"
"06595","2011","5","2011","11","289,693","-","190","172","-","-","2","R","-","-"
"06595","2010","17","2010","25","818,682","-","499","101","-","1","8","R","-","-"
"06595","2009","22","2009","27","1,218,605","-","1,276","44","-","2","9","R","-","-"
"06595","2008","22","2008","26","2,581,311","2","109,378","11","-","6","12","R","-","-"
"06595","2007","17","2007","25","1,351,942","1","92,365","56","-","3","7","R","-","-"
"06595","2006","21","2006","29","751,626","-","-","-","-","-","7","R","-","-"
"06595","2005","19","2005","26","845,875","-","-","-","-","3","9","R","-","-"
"06595","2004","16","2004","27","928,760","-","-","-","-","4","5","R","-","1"
"06595","2003","21","2003","27","1,092,918","-","-","-","-","3","9","R","-","-"
"06595","2002","18","2002","28","1,569,529","-","-","-","-","3","7","R","1","-"
"06595","2001","21","2001","30","1,523,573","1","-","-","-","7","13","R","-","-"
"06595","2000","21","2000","27","728,635","-","-","-","-","4","12","R","-","-"
"06595","1999","21","1999","29","663,891","-","-","-","-","4","8","R","-","-"
"06595","1998","22","1998","30","444,429","-","-","-","1","3","9","R","-","-"
"06595","1997","17","1997","27","455,860","1","-","-","-","4","6","R","-","-"
"06595","1996","21","1996","33","144,828","-","-","-","-","1","4","R","-","-"
"06595","1995","-","1995","1","-","-","-","-","-","-","-","R","-","-"
"06595","1991","1","1991","1","2,030","-","-","-","-","-","-","R","-","-"
"18900","1971","1","1971","3","782","-","-","-","-","-","-","R","-","-"
"18900","1966","-","1966","1","-","-","-","-","-","-","-","R","-","-"
"18900","1964","1","1964","1","337","-","-","-","-","-","-","R","-","-"
"18900","1963","11","1963","13","1,619","-","-","-","-","1","1","R","-","-"
"18900","1960","9","1960","12","875","-","-","-","-","-","2","R","-","-"
"18900","1959","8","1959","12","813","-","-","-","-","-","2","R","-","-"
"18900","1956","-","1956","1","-","-","-","-","-","-","-","R","-","-"
"18900","1955","1","1955 (a)","1","-","-","-","-","-","-","-","R","-","-"
"02170","2006","-","2006","1","-","-","-","-","-","-","-","R","-","-"
"02170","2005","2","2005","10","18,320","-","-","-","-","-","-","R","-","1"
"02170","2004","5","2004","16","103,698","-","-","-","-","-","1","R","-","-"
"02170","2003","16","2003","24","939,719","-","-","-","1","4","6","R","-","-"
"02170","2002","11","2002","26","320,002","-","-","-","-","-","3","R","-","-"
"02170","2001","23","2001","26","1,723,946","-","-","-","1","3","9","R","1","-"
"02170","2000","20","2000","25","3,061,444","-","-","-","1","11","14","R","2","-"
"02170","1999","22","1999","25","2,127,578","1","-","-","-","13","17","R","1","-"
"02170","1998","22","1998","30","1,838,740","1","-","-","-","9","16","R","2","-"
"02170","1997","18","1997","29","453,928","-","-","-","1","4","9","R","-","-"
"02170","1996","17","1996","29","193,723","-","-","-","-","1","7","R","-","-"
"02170","1995","17","1995","31","554,733","2","-","-","-","4","8","R","1","1"
"02170","1994","23","1994","29","540,162","2","-","-","-","4","15","R","-","-"
"02170","1993","13","1993","29","74,144","-","-","-","-","1","2","R","-","-"
"02170","1992","8","1992","29","39,234","-","-","-","-","-","1","R","-","-"
"02170","1991","23","1991","28","346,411","-","-","-","1","5","13","R","-","-"
"02170","1990","18","1990","28","207,084","-","-","-","-","4","8","R","-","-"
"02170","1989","20","1989","30","422,703","2","-","-","-","7","12","R","-","-"
"02170","1988","16","1988","27","137,296","-","-","-","-","1","8","R","-","1"
"02170","1987","20","1987","25","477,996","3","-","-","-","6","16","R","-","-"
"02170","1986","23","1986","28","429,434","1","-","-","-","9","11","R","2","-"
"02170","1985","23","1985","26","365,340","1","-","-","1","7","16","R","2","-"
"02170","1984","23","1984","26","227,949","1","-","-","1","11","16","R","-","-"
"02170","1983","25","1983","30","426,668","1","-","-","1","12","16","R","2","-"
"02170","1982","25","1982","31","237,434","3","-","-","1","8","15","R","1","1"
"02170","1981","-","1981","4","-","-","-","-","-","-","-","R","-","-"
"02170","1981","2","1981 (a)","2","-","-","-","-","-","-","-","R","-","-"
"02170","1980","-","1980","1","-","-","-","-","-","-","-","R","-","-"
"02170","1980","1","1980 (a)","1","-","-","-","-","-","-","-","R","-","-"
"40115","2024","23","2024","32","2,014,485","-","601","76","-","2","6","R","-","-"
"40115","2023","28","2022-23","35","4,844,402","-","1,280","37","-","4","11","R","1","-"
"40115","2022","20","2021-22","31","1,209,000","-","511","97","-","3","8","R","-","-"
"40115","2020","-","2019-20","1","-","-","-","-","-","-","-","R","-","-"
"40115","2019","11","2018-19","25","405,730","-","223","167","-","-","3","R","-","-"
"40115","2018","-","2017-18","1","-","-","-","-","-","-","-","R","-","-"
"40115","2016","1","2015-16","2","7,706","-","-","-","-","-","-","R","-","-"
"40115","2015","1","2014-15","1","28,669","-","-","-","-","-","-","R","-","-"
"40115","2014","-","2013-14 (a)","1","-","-","-","-","-","-","-","R","-","-"
"40115","2013","-","2013 (a)","1","-","-","-","-","-","-","-","R","-","-"
"57586","2024","2","2024","3","89,377","-","-","-","-","-","-","R","-","-"
"29425","2024","-","2024","2","-","-","-","-","-","-","-","R","-","-"
"29425","2023","1","2022-23","2","43,200","-","-","-","-","-","-","R","-","-"
"29425","2021","1","2020-21","1","16,206","-","-","-","-","-","-","R","-","-"
"29425","2018","-","2017-18","1","-","-","-","-","-","-","-","R","-","-"
"29425","2015","10","2014-15","30","418,963","-","266","168","-","1","3","R","-","-"
"29425","2014","14","2013-14","24","1,168,073","1","702","94","-","2","6","R","-","-"
"29425","2013","5","2013","18","77,219","-","89","202","-","-","-","R","-","1"
"29425","2010","1","2010","1","10,556","-","-","-","-","-","-","R","-","-"
"29425","2009","-","2009","1","-","-","-","-","-","-","-","R","-","-"
"29425","2008","1","2008","1","15,189","-","-","-","-","-","-","R","-","-"
"29425","2006","-","2006","1","-","-","-","-","-","-","-","R","-","-"
"34264","2022","11","2021-22","21","1,714,926","-","640","75","-","1","1","R","1","-"
"34264","2021","12","2020-21","29","1,759,907","1","1,237","36","-","3","6","R","1","-"
"34264","2020","5","2019-20","10","314,285","-","135","167","-","1","2","R","-","-"
"34264","2019","10","2018-19","20","545,191","-","242","162","1","1","1","R","-","-"
"34264","2018","15","2017-18","22","569,391","-","245","156","-","-","2","R","-","-"
"34264","2017","19","2016-17","28","2,246,090","-","1,244","38","-","4","6","R","1","-"
"34264","2016","22","2015-16","30","1,027,314","-","981","64","-","1","7","R","-","-"
"34264","2015","18","2014-15","30","959,391","-","776","81","-","1","6","R","-","-"
"34264","2014","11","2013-14","26","513,883","-","351","146","-","1","5","R","-","-"
"34264","2010","-","2010 (a)","1","-","-","-","-","-","-","-","R","-","-"
"02171","1997","-","1997","1","-","-","-","-","-","-","-","R","-","-"
"02171","1996","8","1996","29","77,616","-","-","-","-","1","1","R","-","-"
"02171","1995","-","1995","1","-","-","-","-","-","-","-","R","-","-"
"02171","1993","-","1993","2","-","-","-","-","-","-","-","R","-","-"
"02171","1992","-","1992","1","-","-","-","-","-","-","-","R","-","-"
"02171","1990","-","1990","1","-","-","-","-","-","-","-","R","-","-"
"02171","1989","1","1989","1","10,500","-","-","-","-","-","1","R","-","-"
"02171","1988","-","1988","1","-","-","-","-","-","-","-","R","-","-"
"18918","1932","1","1932","1","-","-","-","-","-","-","1","R","-","-"
"18918","1929","3","1929","3","-","-","-","-","-","-","2","R","-","-"
"18918","1928","1","1928","1","-","-","-","-","-","-","1","R","-","-"
"18918","1927","2","1927","3","-","-","-","-","-","-","1","R","-","-"
"18918","1926","2","1926","2","-","1","-","-","-","1","1","R","-","-"
"18918","1924","2","1924","2","37","-","-","-","-","2","2","R","-","-"
"18918","1923","4","1923","4","-","-","-","-","-","1","4","R","-","-"
"18918","1922","2","1922","2","-","-","-","-","-","1","2","R","-","-"
"18918","1921","4","1921","4","-","1","-","-","-","1","3","R","-","-"
"18918","1920","3","1920","3","-","-","-","-","-","3","3","R","-","-"
"18918","1919","2","1919","3","-","-","-","-","-","-","2","R","-","1"
"18918","1917","1","1917","1","-","-","-","-","-","-","1","R","-","-"
"18918","1916","1","1916","1","-","-","-","-","-","-","1","R","-","-"
"50584","2024","1","2024","1","130,800","-","-","-","-","-","1","R","-","-"
"50584","2023","1","2022-23","2","18,360","-","-","-","-","-","-","R","-","-"
"50584","2022","1","2021-22","1","37,200","-","-","-","-","-","-","R","-","-"
"50584","2021","-","2020-21","1","-","-","-","-","-","-","-","R","-","-"
"50584","2019","-","2018-19","1","-","-","-","-","-","-","-","R","-","-"
"50584","2017","-","2016-17 (a)","1","-","-","-","-","-","-","-","R","-","-"
"67116","2024","-","2024 (a)","1","-","-","-","-","-","-","-","R","-","-"
"55741","2024","-","2024 (a)","1","-","-","-","-","-","-","-","R","-","-"
"18927","1940","1","1940","1","-","-","-","-","-","-","-","R","-","-"
"18927","1940","-","1940 (a)","1","-","-","-","-","-","-","-","R","-","-"
"18927","1939","1","1939","1","-","-","-","-","-","-","1","R","-","-"
"18927","1938","1","1938","1","-","-","-","-","-","-","1","R","-","-"
"18927","1935","1","1935","1","-","-","-","-","-","1","1","R","1","-"
"18927","1934","1","1934","1","-","-","-","-","-","-","1","R","-","-"
"05594","1992","-","1992","1","-","-","-","-","-","-","-","R","-","-"
"05594","1985","-","1985","1","-","-","-","-","-","-","-","R","-","-"
"05594","1961","5","1961","7","-","-","-","-","-","-","-","R","-","-"
"05594","1960","1","1960","2","-","-","-","-","-","-","-","R","-","-"
"05594","1959","-","1959","1","-","-","-","-","-","-","-","R","-","-"
"05594","1958","3","1958","4","365","-","-","-","-","-","-","R","-","-"
"05594","1957","4","1957","6","775","-","-","-","-","-","1","R","-","-"
"05594","1955","4","1955","4","496","-","-","-","-","-","1","R","-","-"
"05594","1954","2","1954","2","-","-","-","-","-","-","-","R","-","-"
"05594","1953","1","1953","1","-","-","-","-","-","-","-","R","-","-"
"05594","1952","1","1952","1","-","-","-","-","-","-","-","R","-","-"
"23307","2013","-","2013","1","-","-","-","-","-","-","-","R","-","-"
"23307","2010","12","2010","26","370,736","-","219","165","-","1","2","R","-","-"
"23307","2006","7","2006","25","116,685","-","-","-","-","-","1","R","-","2"
"23307","2004","12","2004","28","234,164","-","-","-","-","-","2","R","-","-"
"20548","2006","7","2006","31","69,435","-","-","-","-","-","-","R","-","4"
"20548","2005","19","2005","34","686,113","-","-","-","1","2","5","R","-","1"
"20548","2004","18","2004","27","795,206","-","-","-","1","2","7","R","-","1"
"20548","2003","25","2003","30","1,024,678","-","-","-","-","4","9","R","-","-"
"20548","2002","21","2002","31","766,423","-","-","-","-","2","10","R","-","1"
"20548","2001","2","2001","7","15,363","-","-","-","-","-","1","R","-","-"
"20548","2000","3","2000","3","37,750","-","-","-","-","-","2","R","-","-"
"20548","1999","1","1999","5","5,075","-","-","-","-","-","-","R","-","-"
"20548","1998","-","1998","1","-","-","-","-","-","-","-","R","-","-"
"20548","1997","-","1997","2","-","-","-","-","-","-","-","R","-","-"
"20548","1996","4","1996","4","38,999","-","-","-","-","-","1","R","-","-"
"20935","2016","-","2015-16","1","-","-","-","-","-","-","-","R","-","-"
"20935","2014","1","2013-14","1","19,980","-","-","-","-","-","-","R","-","-"
"20935","2013","1","2013","2","41,750","-","-","-","-","-","-","R","-","-"
"20935","2012","2","2012","4","15,150","-","-","-","-","-","-","R","-","1"
"20935","2010","2","2010","2","34,720","-","-","-","-","-","-","R","-","-"
"20935","2008","3","2008","7","16,120","-","-","-","-","-","-","R","-","-"
"20935","2007","1","2007","4","21,594","-","-","-","-","-","-","R","-","-"
"20935","2006","1","2006","2","35,500","-","-","-","-","-","-","R","-","-"
"20935","2005","1","2005","7","38,880","-","-","-","-","-","1","R","-","-"
"20935","2003","-","2003","4","-","-","-","-","-","-","-","R","-","-"
"20935","2002","4","2002","8","170,510","-","-","-","-","1","1","R","-","-"
"20935","2001","4","2001","9","187,914","-","-","-","1","2","2","R","-","-"
"20935","1998","-","1998","1","-","-","-","-","-","-","-","R","-","-"
"21498","2018","1","2017-18","2","90,250","-","-","-","-","-","1","R","-","-"
"21498","2017","8","2016-17","11","100,347","-","-","-","-","1","1","R","-","-"
"21498","2016","3","2015-16","4","84,235","-","-","-","-","-","-","R","-","-"
"21498","2014","1","2013-14","3","119,000","-","-","-","-","1","1","R","-","-"
"21498","2013","1","2013","1","12,824","-","-","-","-","-","-","R","-","-"
"21498","2009","1","2009","1","21,600","-","-","-","-","-","-","R","-","-"
"21498","2008","-","2008","1","-","-","-","-","-","-","-","R","-","-"
"21498","2007","1","2007","4","36,000","-","-","-","-","-","-","R","-","-"
"21498","2006","2","2006","2","310,831","-","-","-","-","1","1","R","-","-"
"21498","2005","6","2005","20","62,832","-","-","-","-","-","-","R","-","-"
"21498","2004","3","2004","3","41,729","-","-","-","-","-","-","R","-","-"
"21498","2003","-","2003","1","-","-","-","-","-","-","-","R","-","-"
"02178","1989","-","1989","1","-","-","-","-","-","-","-","R","-","-"
"02178","1987","-","1987","1","-","-","-","-","-","-","-","R","-","-"
"02178","1982","4","1982","10","5,350","-","-","-","-","-","-","R","-","-"
"02178","1981","10","1981","16","13,954","-","-","-","-","-","1","R","-","-"
"02178","1980","16","1980","31","39,328","-","-","-","-","-","8","R","-","-"
"02178","1979","21","1979","27","88,113","1","-","-","-","4","11","R","-","1"
"02178","1978","21","1978","21","58,562","-","-","-","-","7","9","R","-","-"
"02178","1977","14","1977","21","18,372","-","-","-","-","1","4","R","-","-"
"02178","1976","17","1976","22","24,318","-","-","-","-","-","6","R","-","-"
"02178","1975","18","1975","27","22,547","-","-","-","-","3","7","R","-","1"
"02178","1974","1","1974","1","845","-","-","-","-","-","-","R","-","-"
"18946","1932","1","1932","1","-","-","-","-","-","-","1","R","-","-"
"18946","1931","1","1931","1","-","-","-","-","-","-","-","R","-","-"
"18946","1930","1","1930","1","-","-","-","-","-","1","1","R","1","-"
"18946","1929","1","1929","1","-","-","-","-","-","-","1","R","-","-"
"18946","1928","4","1928","4","-","-","-","-","-","-","3","R","-","-"
"18946","1926","1","1926","1","-","1","-","-","-","1","1","R","-","-"
"18946","1924","1","1924","1","-","-","-","-","-","-","-","R","-","-"
"48699","2024","10","2024","29","287,924","-","89","181","-","-","3","R","-","-"
"48699","2023","15","2022-23","35","1,780,943","1","474","91","-","2","6","R","-","-"
"48699","2022","12","2021-22","26","1,034,362","-","405","119","-","3","5","R","-","-"
