"course_id","facility_name","course_name","city","state","course_details_path"
"11619","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11619"
"11470","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11470"
"11477","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11477"
"11481","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11481"
"11718","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11718"
"23566","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=23566"
"11668","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11668"
"11595","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11595"
"11730","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11730"
"11738","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11738"
"11672","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11672"
"24346","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=24346"
"11705","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11705"
"11597","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11597"
"11604","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11604"
"11610","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11610"
"11665","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11665"
"34477","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=34477"
"11569","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11569"
"11679","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11679"
"11733","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11733"
"11653","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11653"
"14870","Atchafalaya Golf Course at Idlewild","Atchafalaya Golf Course at Idlewild","PATTERSON","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14870"
"23580","Audubon Park Golf Course","Audubon Park Golf Course","New Orleans","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=23580"
"1652","Baton Rouge Country Club","Baton Rouge Country Club","Baton Rouge","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1652"
"1672","Bayou Bend Country Club","Bayou Bend Country Club","Crowley","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1672"
"13785","Bayou Country Club","Bayou Country Club","Thibodaux","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=13785"
"1600","Bayou DeSiard Country Club","Bayou DeSiard Country Club","Monroe","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1600"
"1627","Bayou Oaks at City Park","Bayou Oaks at City Park - North Course","New Orleans","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1627"
"26104","Bayou Oaks at City Park","Bayou Oaks at City Park - South Course","New Orleans","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=26104"
"1671","Bayouside Golf Course","Bayouside Golf Course","Napoleonville","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1671"
"1664","Beau Chene Country Club","Beau Chene Country Club - Magnolia Course","Mandeville","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1664"
"1665","Beau Chene Country Club","Beau Chene Country Club - Oak Course","Mandeville","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1665"
"1700","Beauregard Country Club","Beauregard Country Club","DeRidder","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1700"
"15010","Beaver Creek Golf Club","Beaver Creek Golf Club","Zachary","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=15010"
"1681","Belle Terre Country Club","Belle Terre Country Club","LaPlace","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1681"
"20855","Black Bear Golf Club","Black Bear Golf Club","Delhi","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=20855"
"1641","Bomber Bayou Golf Club","Bomber Bayou Golf Club","Barksdale AFB","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1641"
"1642","Cajun Pine Golf Club","Cajun Pine Golf Club","Branch","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1642"
"20949","Calvert Crossing Golf Club","Calvert Crossing Golf Club","Calhoun","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=20949"
"1603","CAM2 GC at Springview","CAM2 GC at Springview","AMITE","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1603"
"26656","Cane Row Golf & Turf Club","Cane Row Golf & Turf Club - Cane Row G&TC","New Iberia","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=26656"
"17742","Carter Plantation","Carter Plantation","Springfield","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=17742"
"1613","Chateau Golf and Country Club","Chateau Golf and Country Club","Kenner","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1613"
"14494","Chennault Park Golf Course","Chennault Park Golf Course","Monroe","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14494"
"1604","Contraband Bayou Golf Club","Contraband Bayou Golf Club","Lake Charles","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1604"
"15190","Copper Mill Golf Club","Copper Mill Golf Club","Zachary","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=15190"
"17754","Country Club of Louisiana","Country Club of Louisiana","Baton Rouge","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=17754"
"18190","Covington Country Club","Covington Country Club","Covington","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=18190"
"1599","Crooked Hollow Golf Club","Crooked Hollow Golf Club","Greenwood","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1599"
"1635","Cypress Bend Golf Resort","Cypress Bend Golf Resort","Many","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1635"
"1648","Cypress Lakes CC at Ormond","Cypress Lakes CC at Ormond","Destrehan","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1648"
"33776","Eagle Ridge GC","Eagle Ridge GC","St. Martinville","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=33776"
"17983","East Ridge Country Club","East Ridge Country Club","Shreveport","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=17983"
"20890","Ellendale Country Club","Ellendale Country Club","Houma","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=20890"
"1680","English Turn Golf and Country Club","English Turn Golf and Country Club","New Orleans","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1680"
"31369","Eunice Country Club","Eunice Country Club","Eunice","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=31369"
"1659","False River Golf and Country Club","False River Golf and Country Club","Ventress","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1659"
"14716","Farm d'Allie Golf Club","Farm d'Allie Golf Club","Lafayette","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14716"
"14959","Fennwood Hills Country Club","Fennwood Hills Country Club","Zachary","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14959"
"1626","Frasch Park Golf Course","Frasch Park Golf Course","Sulphur","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1626"
"20656","Frenchman's Bend Country Club","Frenchman's Bend Country Club","Monroe","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=20656"
"33255","Gator Grounds GC","Gator Grounds GC","Bunkie","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=33255"
"1630","Golf Club at StoneBridge","Golf Club at StoneBridge","Bossier City","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1630"
"1655","Grand Ridge Golf Club","Grand Ridge Golf Club","Luling","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1655"
"1631","Graywood Golf & Racquet Club","Graywood Golf & Racquet Club - Graywood G&RC","Lake Charles","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1631"
"13689","Greystone Country Club","Greystone Country Club","Denham Springs","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=13689"
"32074","Historic City Park GC","Historic City Park GC","Baton Rouge","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=32074"
"33360","J.S. Clark Golf Course","J.S. Clark Golf Course","Baton Rouge","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=33360"
"23696","Jackson Parish Golf Course","Jackson Parish Golf Course","Jonesboro","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=23696"
"14186","Jay & Lionel Hebert Golf Course","Jay & Lionel Hebert Golf Course","Lafayette","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14186"
"1634","Jennings Golf Club","Jennings Golf Club","Jennings","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1634"
"17916","Joseph M. Bartholomew, Sr. Municipal Golf Course","Joseph M. Bartholomew, Sr. Municipal Golf Course","New Orleans","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=17916"
"15039","Koasati Pines at Coushatta","Koasati Pines at Coushatta","Kinder","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=15039"
"31007","Lake Bruin Golf & Country Club","Lake Bruin Golf & Country Club - Lake Bruin G&CC","St. Joseph","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=31007"
"1632","Lake Charles Country Club","Lake Charles Country Club","Lake Charles","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1632"
"15084","Lakewood Golf Club","Lakewood Golf Club","New Orleans","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=15084"
"1686","LaSalle Golf and Country Club","LaSalle Golf and Country Club","Jena","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1686"
"18099","LaTour Golf Club","LaTour Golf Club","Mathews","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=18099"
"14742","Le Triomphe Golf and Country Club","Le Triomphe Golf and Country Club","Broussard","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14742"
"1601","Les Vieux Chenes Golf Course","Les Vieux Chenes Golf Course","Youngsville","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1601"
"1640","Links on the Bayou","Links on the Bayou","Alexandria","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1640"
"31643","Mallard Golf Club","Mallard Golf Club","Lake Charles","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=31643"
"1669","Mansfield Golf and Country Club","Mansfield Golf and Country Club","Mansfield","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1669"
"1638","Metairie Country Club","Metairie Country Club","Metairie","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1638"
"1657","Money Hill Golf and Country Club","Money Hill Golf and Country Club","Covington","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1657"
"1651","Morehouse Country Club","Morehouse Country Club","Bastrop","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1651"
"1610","National Golf Club of Louisiana","National Golf Club of Louisiana","Westlake","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1610"
"1685","New Orleans Country Club","New Orleans Country Club","New Orleans","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1685"
"14159","Northwood Hills Golf Club","Northwood Hills Golf Club","Shreveport","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14159"
"1666","Oak Harbor Golf Club","Oak Harbor Golf Club","Slidell","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1666"
"20923","Oak Knoll Country Club","Oak Knoll Country Club","Hammond","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=20923"
"1619","Oakbourne Country Club","Oakbourne Country Club","Lafayette","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1619"
"14703","OakWing Golf Club","OakWing Golf Club","Alexandria","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14703"
"1675","Panola Woods Country Club","Panola Woods Country Club","Ferriday","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1675"
"1637","Pelican Point Golf Club","Pelican Point Golf Club - Lakes Course","Gonzales","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1637"
"1636","Pelican Point Golf Club","Pelican Point Golf Club - Links Course","Gonzales","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1636"
"31234","Pine Hills Country Club","Pine Hills Country Club","Minden","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=31234"
"32082","Pinewood Golf Club","Pinewood Golf Club","Slidell","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=32082"
"30913","Querbes Park GC","Querbes Park GC","Shreveport","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=30913"
"17812","Riverlands Golf and Country Club","Riverlands Golf and Country Club","LaPlace","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=17812"
"1674","Royal Golf Club","Royal Golf Club","Slidell","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1674"
"1663","Santa Maria Golf Club","Santa Maria Golf Club","Baton Rouge","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1663"
"13582","Southern Oaks Country Club","Southern Oaks Country Club","Abbeville","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=13582"
"1625","Southern Trace Country Club","Southern Trace Country Club","Shreveport","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1625"
"13421","Squire Creek Country Club","Squire Creek Country Club","Choudrant","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=13421"
"20735","St. Mary Golf and Country Club","St. Mary Golf and Country Club","Morgan City","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=20735"
"1622","Stonebridge Golf Club of New Orleans","Stonebridge Golf Club of New Orleans - 1-18","Gretna","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1622"
"1624","Stonebridge Golf Club of New Orleans","Stonebridge Golf Club of New Orleans - 1-9, 19-27","Gretna","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1624"
"1623","Stonebridge Golf Club of New Orleans","Stonebridge Golf Club of New Orleans - 10-27","Gretna","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1623"
"1639","Tamahka Trails Golf Club","Tamahka Trails Golf Club","Marksville","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1639"
"1633","Tchefuncta Country Club","Tchefuncta Country Club","Covington","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1633"
"1645","The Club at Huntington Park","The Club at Huntington Park","Shreveport","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1645"
"23881","The Country Club at The Golden Nugget","The Country Club at The Golden Nugget","Lake Charles","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=23881"
"1656","The Island","The Island","Plaquemine","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1656"
"1617","The Pines at North Park","The Pines at North Park","Denham Springs","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1617"
"13946","The University Club","The University Club","Baton Rouge","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=13946"
"10147","Tidelands Golf & Country Club","Tidelands Golf & Country Club","Galliano","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=10147"
"1628","Timberlane Golf & Recreation Club","Timberlane Golf & Recreation Club","Gretna","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1628"
"14145","TPC Louisiana","TPC Louisiana","Avondale","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14145"
"1654","Trails End Golf Course","Trails End Golf Course","Arcadia","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1654"
"13697","Ville Platte Golf & Country Club","Ville Platte Golf & Country Club","Ville Platte","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=13697"
"1662","Webb Memorial Golf Course","Webb Memorial Golf Course","Baton Rouge","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1662"
"1602","Wetlands Golf Course, The","Wetlands Golf Course, The","Lafayette","LA","https://ncrdb.usga.org/courseTeeInfo?CourseID=1602"
"2193","ABENAKEE CLUB","ABENAKEE CLUB","Biddeford Pool","ME","https://ncrdb.usga.org/courseTeeInfo?CourseID=2193"
"2850","APPLE VALLEY GOLF CLUB","APPLE VALLEY GOLF CLUB","Lewiston","ME","https://ncrdb.usga.org/courseTeeInfo?CourseID=2850"
"2885","AROOSTOOK VALLEY COUNTRY CLUB","AROOSTOOK VALLEY COUNTRY CLUB","Fort Fairfield","ME","https://ncrdb.usga.org/courseTeeInfo?CourseID=2885"
"2829","AUGUSTA COUNTRY CLUB","AUGUSTA COUNTRY CLUB","Manchester","ME","https://ncrdb.usga.org/courseTeeInfo?CourseID=2829"
"2865","BANGOR MUNICIPAL GOLF COURSE","BANGOR MUNICIPAL GOLF COURSE - Championship Course","Bangor","ME","https://ncrdb.usga.org/courseTeeInfo?CourseID=2865"
"2844","BANGOR MUNICIPAL GOLF COURSE","BANGOR MUNICIPAL GOLF COURSE - Kelly Nine Course","Bangor","ME","https://ncrdb.usga.org/courseTeeInfo?CourseID=2844"
"2828","BARNES BROOK GOLF COURSE","BARNES BROOK GOLF COURSE","Enfield","ME","https://ncrdb.usga.org/courseTeeInfo?CourseID=2828"
"2861","BARREN VIEW GOLF COURSE","BARREN VIEW GOLF COURSE","Jonesboro","ME","https://ncrdb.usga.org/courseTeeInfo?CourseID=2861"
"2235","BATH GOLF CLUB","BATH GOLF CLUB","Bath","ME","https://ncrdb.usga.org/courseTeeInfo?CourseID=2235"
"2219","BELGRADE LAKES GOLF CLUB","BELGRADE LAKES GOLF CLUB","Belgrade Lakes","ME","https://ncrdb.usga.org/courseTeeInfo?CourseID=2219"
"2229","BIDDEFORD-SACO COUNTRY CLUB","BIDDEFORD-SACO COUNTRY CLUB","Saco","ME","https://ncrdb.usga.org/courseTeeInfo?CourseID=2229"
"2863","BLINK BONNIE GOLF LINKS","BLINK BONNIE GOLF LINKS","Sorrento","ME","https://ncrdb.usga.org/courseTeeInfo?CourseID=2863"
"2841","BLUE HILL COUNTRY CLUB","BLUE HILL COUNTRY CLUB","Blue Hill","ME","https://ncrdb.usga.org/courseTeeInfo?CourseID=2841"
"2190","BOOTHBAY HARBOR COUNTRY CLUB","BOOTHBAY HARBOR COUNTRY CLUB","Boothbay","ME","https://ncrdb.usga.org/courseTeeInfo?CourseID=2190"
