YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
2003,0,1457,Jay Haas,71.15,37,52
2003,0,1226,Fred Couples,70.59,24,34
2003,0,20628,Arron Oberholser,69.35,43,62
2003,0,12680,Shigeki Maruyama,68.0,34,50
2003,0,2206,David Toms,67.39,31,46
2003,0,20099,Doug Barron,67.16,45,67
2003,0,20098,Stuart Appleby,66.67,40,60
2003,0,10425,Jay Williamson,65.93,60,91
2003,0,1569,Peter Jacobsen,65.71,23,35
2003,0,20548,Hidemichi Tanaka,63.89,46,72
2003,0,6567,Vijay Singh,63.77,44,69
2003,0,20572,Rod Pampling,63.64,35,55
2003,0,2104,Jeff Sluman,63.64,35,55
2003,0,10107,Deane Pappas,63.27,31,49
2003,0,1761,Len Mattiace,62.71,37,59
2003,0,6575,Dudley Hart,62.5,30,48
2003,0,25345,Carl Pettersson,62.5,40,64
2003,0,20771,Steven Alker,62.3,38,61
2003,0,6251,Chris DiMarco,62.26,33,53
2003,0,22046,Geoff Ogilvy,62.12,41,66
2003,0,22371,Aaron Baddeley,61.82,34,55
2003,0,20472,Alex Cejka,61.82,34,55
2003,0,7749,Brett Quigley,61.82,34,55
2003,0,10860,Justin Leonard,61.67,37,60
2003,0,20568,Anthony Painter,61.54,40,65
2003,0,20574,Mathew Goggin,61.4,35,57
2003,0,8537,J.P. Hayes,61.4,35,57
2003,0,20634,Peter Lonard,61.4,35,57
2003,0,1948,Tim Petrovic,60.94,39,64
2003,0,20645,John Senden,60.81,45,74
2003,0,23108,Matt Kuchar,60.71,34,56
2003,0,20663,Brenden Pappas,60.32,38,63
2003,0,1388,Robert Gamez,60.26,47,78
2003,0,22621,Ben Curtis,60.0,36,60
2003,0,2239,Scott Verplank,60.0,39,65
2003,0,23621,Rory Sabbatini,59.68,37,62
2003,0,12602,Dean Wilson,59.68,37,62
2003,0,1577,Lee Janzen,59.62,31,52
2003,0,1766,Billy Mayfair,59.62,31,52
2003,0,20593,Greg Chalmers,59.57,56,94
2003,0,12782,Tim Herron,59.42,41,69
2003,0,23541,Ben Crane,59.32,35,59
2003,0,1475,Donnie Hammond,59.32,35,59
2003,0,26420,Richard Johnson,59.26,32,54
2003,0,2049,Gene Sauers,59.26,48,81
2003,0,8725,Tom Gillis,59.09,26,44
2003,0,10201,Matt Gogel,58.93,33,56
2003,0,8123,Jeff Brehaut,58.9,43,73
2003,0,1619,Skip Kendall,58.82,30,51
2003,0,24502,Adam Scott,58.62,17,29
2003,0,1553,John Huston,58.46,38,65
2003,0,1378,David Frost,58.33,42,72
2003,0,1098,Jay Don Blake,58.14,25,43
2003,0,20029,Notah Begay III,57.89,44,76
2003,0,6332,Neal Lancaster,57.81,37,64
2003,0,1945,Kenny Perry,57.63,34,59
2003,0,1175,Jim Carter,57.58,38,66
2003,0,20436,Garrett Willis,57.38,35,61
2003,0,7941,Mike Grob,57.14,32,56
2003,0,8375,Paul Stankowski,57.14,24,42
2003,0,6809,Bob Burns,56.92,37,65
2003,0,1329,Brad Faxon,56.9,33,58
2003,0,10885,Robert Allenby,56.82,25,44
2003,0,1666,Bernhard Langer,56.76,21,37
2003,0,20623,Gavin Coles,56.52,26,46
2003,0,1938,David Peoples,56.45,35,62
2003,0,1685,J.L. Lewis,56.41,44,78
2003,0,6522,Ernie Els,56.25,18,32
2003,0,20229,Stewart Cink,56.16,41,73
2003,0,10809,Jim Furyk,55.93,33,59
2003,0,19825,Darren Clarke,55.88,19,34
2003,0,1381,Fred Funk,55.84,43,77
2003,0,23656,Jason Caron,55.56,35,63
2003,0,1320,Bob Estes,55.56,25,45
2003,0,20127,Chris Riley,55.56,30,54
2003,0,26950,John Morgan,55.41,41,74
2003,0,22295,Darron Stiles,55.38,36,65
2003,0,12661,Todd Barranger,55.36,31,56
2003,0,10423,Mike Weir,55.26,21,38
2003,0,8547,John Maginnes,55.0,33,60
2003,0,1941,Tom Pernice Jr.,55.0,33,60
2003,0,12823,Carlos Franco,54.93,39,71
2003,0,24357,K.J. Choi,54.84,34,62
2003,0,1035,Tommy Armour III,54.76,23,42
2003,0,6527,Steve Stricker,54.76,23,42
2003,0,1249,John Daly,54.55,24,44
2003,0,21961,Charles Howell III,54.55,36,66
2003,0,1042,Paul Azinger,54.17,26,48
2003,0,1157,Tom Byrum,54.1,33,61
2003,0,12705,Cliff Kresge,54.1,33,61
2003,0,23552,Hank Kuehne,54.0,27,50
2003,0,1810,Phil Mickelson,53.85,21,39
2003,0,1161,Mark Calcavecchia,53.57,30,56
2003,0,21878,Mark Wilson,53.57,30,56
2003,0,7721,Pat Bates,53.42,39,73
2003,0,22892,Jason Gore,53.33,32,60
2003,0,20573,Scott Laycock,53.19,25,47
2003,0,21806,Paul Gow,53.06,26,49
2003,0,12660,Jesper Parnevik,53.03,35,66
2003,0,6078,Esteban Toledo,53.03,35,66
2003,0,19881,Robert Damron,52.94,36,68
2003,0,23614,Rich Beem,52.83,28,53
2003,0,12510,Chad Campbell,52.83,28,53
2003,0,1968,Nick Price,52.78,19,36
2003,0,1723,Andrew Magee,52.63,30,57
2003,0,23034,Brent Schwarzrock,52.63,20,38
2003,0,19824,Craig Barlow,52.56,41,78
2003,0,25031,Andy Miller,52.5,42,80
2003,0,23036,Chris Anderson,52.46,32,61
2003,0,8793,Tiger Woods,52.27,23,44
2003,0,11011,Mike Sposa,52.08,25,48
2003,0,20121,Todd Fischer,52.0,39,75
2003,0,22913,John Rollins,51.85,28,54
2003,0,8075,Jerry Kelly,51.67,31,60
2003,0,1139,Olin Browne,51.61,32,62
2003,0,23135,Tim Clark,51.61,32,62
2003,0,19846,Brian Gay,51.32,39,76
2003,0,12645,Brent Geiberger,51.11,23,45
2003,0,19972,José Coceres,50.98,26,51
2003,0,2246,Duffy Waldorf,50.94,27,53
2003,0,1361,Dan Forsman,50.91,28,55
2003,0,20940,Kenichi Kuboya,50.82,31,61
2003,0,20498,Briny Baird,50.79,32,63
2003,0,8633,Per-Ulrik Johansson,50.67,38,75
2003,0,7457,Steve Flesch,50.65,39,77
2003,0,1132,Mark Brooks,50.0,36,72
2003,0,8931,Glen Day,50.0,35,70
2003,0,10733,Kent Jones,50.0,23,46
2003,0,1677,Tom Lehman,50.0,19,38
2003,0,2010,Loren Roberts,50.0,25,50
2003,0,25692,Akio Sadakata,50.0,22,44
2003,0,7101,Dave Stockton Jr.,50.0,25,50
2003,0,6643,Paul Goydos,49.18,30,61
2003,0,1928,Corey Pavin,49.12,28,57
2003,0,1797,Rocco Mediate,48.98,24,49
2003,0,22293,Heath Slocum,48.84,42,86
2003,0,10213,Dicky Pride,47.73,21,44
2003,0,10912,Craig Perks,47.62,30,63
2003,0,2214,Kirk Triplett,47.62,30,63
2003,0,25450,Ty Tryon,47.62,20,42
2003,0,23983,Luke Donald,47.54,29,61
2003,0,10585,Scott McCarron,47.5,19,40
2003,0,24356,Jason Buha,47.22,17,36
2003,0,10565,Ian Leggatt,46.94,23,49
2003,0,12652,Cameron Beckman,46.88,30,64
2003,0,6034,Marco Dawson,46.81,22,47
2003,0,6004,Stephen Ames,46.75,36,77
2003,0,20566,Kaname Yokoo,46.67,21,45
2003,0,1024,Billy Andrade,46.27,31,67
2003,0,12662,Thomas Levet,45.9,28,61
2003,0,24925,Jonathan Byrd,45.76,27,59
2003,0,1706,Davis Love III,45.65,21,46
2003,0,6581,David Sutherland,45.45,20,44
2003,0,23125,Brad Elder,45.16,14,31
2003,0,20094,Jonathan Kaye,45.1,23,51
2003,0,21209,Sergio Garcia,44.83,13,29
2003,0,2223,Bob Tway,44.64,25,56
2003,0,22548,Patrick Sheehan,44.29,31,70
2003,0,8339,Spike McRoy,44.26,27,61
2003,0,20095,Carl Paulson,44.19,38,86
2003,0,23353,J.J. Henry,44.07,26,59
2003,0,6515,Shaun Micheel,44.07,26,59
2003,0,1887,Mark O'Meara,43.9,18,41
2003,0,8545,Glen Hnatiuk,43.64,24,55
2003,0,1707,Steve Lowery,43.4,23,53
2003,0,26489,Cameron Yancey,43.4,23,53
2003,0,8337,Mike Heinen,43.1,25,58
2003,0,6573,Brandt Jobe,42.86,21,49
2003,0,2002,John Riegger,42.86,12,28
2003,0,2101,Joey Sindelar,42.86,30,70
2003,0,24361,Pat Perez,42.19,27,64
2003,0,7867,Woody Austin,41.57,37,89
2003,0,6617,Brian Henninger,41.18,14,34
2003,0,7223,Brian Bateman,41.03,16,39
2003,0,21633,Steve Allan,40.82,20,49
2003,0,23338,David Gossett,40.82,20,49
2003,0,1724,Jeff Maggert,40.54,15,37
2003,0,21739,Aaron Barber,40.35,23,57
2003,0,11032,Frank Lickliter II,39.62,21,53
2003,0,12755,Vance Veazey,39.53,17,43
2003,0,21805,Harrison Frazar,37.93,22,58
2003,0,20157,Retief Goosen,37.93,11,29
2003,0,2170,Hal Sutton,35.0,14,40
2003,0,6621,Joe Durant,34.78,16,46
2003,0,12388,Michael Clark II,34.62,9,26
2003,0,23177,Kenneth Staton,34.21,13,38
2003,0,1307,Joel Edwards,33.33,11,33
2003,0,6475,Jeff Klein,33.33,18,54
2003,0,2106,Chris Smith,32.79,20,61
2002,0,6522,Ernie Els,90.91,10,11
2002,0,6373,José María Olazábal,84.21,16,19
2002,0,2322,Richard Zokol,80.0,4,5
2002,0,26289,Boo Weekley,78.57,11,14
2002,0,1926,Steve Pate,77.78,7,9
2002,0,1569,Peter Jacobsen,76.92,10,13
2002,0,1706,Davis Love III,76.0,19,25
2002,0,23800,Bryce Molder,75.0,15,20
2002,0,19817,Michael Muehr,75.0,9,12
2002,0,10912,Craig Perks,75.0,18,24
2002,0,19846,Brian Gay,74.19,23,31
2002,0,23983,Luke Donald,73.91,17,23
2002,0,2104,Jeff Sluman,72.97,27,37
2002,0,1035,Tommy Armour III,72.73,8,11
2002,0,1203,Russ Cochran,72.73,16,22
2002,0,8793,Tiger Woods,72.73,8,11
2002,0,12782,Tim Herron,72.41,21,29
2002,0,6350,Bob May,72.0,18,25
2002,0,20157,Retief Goosen,70.59,12,17
2002,0,11011,Mike Sposa,70.27,26,37
2002,0,1361,Dan Forsman,70.0,14,20
2002,0,1677,Tom Lehman,69.23,9,13
2002,0,20098,Stuart Appleby,68.97,20,29
2002,0,1666,Bernhard Langer,68.75,11,16
2002,0,20229,Stewart Cink,68.42,13,19
2002,0,1619,Skip Kendall,68.42,26,38
2002,0,12652,Cameron Beckman,68.18,15,22
2002,0,1329,Brad Faxon,68.18,15,22
2002,0,8535,Gary Nicklaus,68.18,15,22
2002,0,24361,Pat Perez,68.18,15,22
2002,0,10860,Justin Leonard,68.0,17,25
2002,0,20572,Rod Pampling,68.0,17,25
2002,0,6809,Bob Burns,67.74,21,31
2002,0,1157,Tom Byrum,66.67,16,24
2002,0,10201,Matt Gogel,66.67,14,21
2002,0,2257,Brian Watts,66.67,12,18
2002,0,20043,Edward Fryatt,65.63,21,32
2002,0,1307,Joel Edwards,65.52,19,29
2002,0,23108,Matt Kuchar,65.52,19,29
2002,0,1938,David Peoples,65.38,17,26
2002,0,20593,Greg Chalmers,65.0,13,20
2002,0,12680,Shigeki Maruyama,64.71,11,17
2002,0,20634,Peter Lonard,64.52,20,31
2002,0,1132,Mark Brooks,64.0,16,25
2002,0,2245,Grant Waite,64.0,16,25
2002,0,1927,Dennis Paulson,63.89,23,36
2002,0,24357,K.J. Choi,63.64,21,33
2002,0,1527,Scott Hoch,63.64,7,11
2002,0,1549,Mike Hulbert,63.64,7,11
2002,0,19958,Miguel Angel Jiménez,63.64,7,11
2002,0,8993,Franklin Langham,63.64,14,22
2002,0,10585,Scott McCarron,63.64,21,33
2002,0,10423,Mike Weir,63.33,19,30
2002,0,1042,Paul Azinger,63.16,12,19
2002,0,1968,Nick Price,63.16,12,19
2002,0,2099,Scott Simpson,63.16,12,19
2002,0,6515,Shaun Micheel,62.96,17,27
2002,0,1378,David Frost,62.5,15,24
2002,0,23903,Stephen Gangluff,62.5,10,16
2002,0,2239,Scott Verplank,62.5,15,24
2002,0,1724,Jeff Maggert,61.9,13,21
2002,0,8075,Jerry Kelly,61.54,16,26
2002,0,7749,Brett Quigley,61.54,16,26
2002,0,9011,David Duval,61.11,11,18
2002,0,1766,Billy Mayfair,61.11,11,18
2002,0,6567,Vijay Singh,61.11,22,36
2002,0,2214,Kirk Triplett,61.11,11,18
2002,0,1175,Jim Carter,60.87,14,23
2002,0,6036,Scott Dunlap,60.71,17,28
2002,0,6078,Esteban Toledo,60.71,17,28
2002,0,23177,Kenneth Staton,60.61,20,33
2002,0,23338,David Gossett,60.53,23,38
2002,0,7457,Steve Flesch,60.0,21,35
2002,0,1514,Eduardo Herrera,60.0,12,20
2002,0,8545,Glen Hnatiuk,60.0,18,30
2002,0,1707,Steve Lowery,60.0,21,35
2002,0,1797,Rocco Mediate,60.0,12,20
2002,0,1024,Billy Andrade,59.38,19,32
2002,0,1761,Len Mattiace,59.26,16,27
2002,0,1723,Andrew Magee,59.09,13,22
2002,0,2206,David Toms,59.09,13,22
2002,0,1219,John Cook,58.82,10,17
2002,0,21805,Harrison Frazar,58.62,17,29
2002,0,1920,Craig Parry,58.62,17,29
2002,0,10885,Robert Allenby,58.33,14,24
2002,0,7867,Woody Austin,58.33,21,36
2002,0,19824,Craig Barlow,58.33,14,24
2002,0,6621,Joe Durant,58.33,7,12
2002,0,21806,Paul Gow,58.06,18,31
2002,0,20127,Chris Riley,58.06,18,31
2002,0,1475,Donnie Hammond,57.89,11,19
2002,0,6595,Kevin Sutherland,57.89,11,19
2002,0,1320,Bob Estes,57.69,15,26
2002,0,7721,Pat Bates,57.58,19,33
2002,0,19972,José Coceres,57.14,12,21
2002,0,10809,Jim Furyk,57.14,8,14
2002,0,6332,Neal Lancaster,57.14,12,21
2002,0,22046,Geoff Ogilvy,56.67,17,30
2002,0,12510,Chad Campbell,56.25,18,32
2002,0,20502,Michael Long,56.25,9,16
2002,0,20029,Notah Begay III,55.56,10,18
2002,0,6315,Pete Jordan,55.56,15,27
2002,0,20548,Hidemichi Tanaka,55.56,10,18
2002,0,1457,Jay Haas,55.0,11,20
2002,0,10117,Bob Heintz,55.0,11,20
2002,0,1577,Lee Janzen,54.55,12,22
2002,0,2133,Craig Stadler,54.55,12,22
2002,0,8123,Jeff Brehaut,54.17,13,24
2002,0,20094,Jonathan Kaye,54.17,13,24
2002,0,20498,Briny Baird,53.85,14,26
2002,0,23135,Tim Clark,53.85,7,13
2002,0,6575,Dudley Hart,53.85,14,26
2002,0,23541,Ben Crane,53.33,16,30
2002,0,10565,Ian Leggatt,53.33,16,30
2002,0,23614,Rich Beem,53.13,17,32
2002,0,7003,David Berganio Jr.,52.94,9,17
2002,0,1941,Tom Pernice Jr.,52.94,18,34
2002,0,12663,Phil Tataurangi,52.94,9,17
2002,0,1313,Steve Elkington,52.63,10,19
2002,0,1388,Robert Gamez,52.63,10,19
2002,0,22913,John Rollins,52.5,21,40
2002,0,10649,Tom Scherrer,52.38,11,21
2002,0,20566,Kaname Yokoo,52.17,12,23
2002,0,6643,Paul Goydos,51.85,14,27
2002,0,1685,J.L. Lewis,51.85,14,27
2002,0,23353,J.J. Henry,51.72,15,29
2002,0,10425,Jay Williamson,51.72,15,29
2002,0,2110,Jerry Smith,51.61,16,31
2002,0,6197,Michael Allen,50.0,8,16
2002,0,6251,Chris DiMarco,50.0,16,32
2002,0,1381,Fred Funk,50.0,16,32
2002,0,20105,Jeff Gove,50.0,10,20
2002,0,8633,Per-Ulrik Johansson,50.0,12,24
2002,0,6016,Brad Lardon,50.0,7,14
2002,0,10457,Frank Nobilo,50.0,14,28
2002,0,20663,Brenden Pappas,50.0,12,24
2002,0,12660,Jesper Parnevik,50.0,9,18
2002,0,1948,Tim Petrovic,50.0,10,20
2002,0,2002,John Riegger,50.0,9,18
2002,0,6527,Steve Stricker,50.0,8,16
2002,0,2170,Hal Sutton,50.0,8,16
2002,0,21209,Sergio Garcia,48.48,16,33
2002,0,2010,Loren Roberts,48.48,16,33
2002,0,24925,Jonathan Byrd,48.39,15,31
2002,0,1810,Phil Mickelson,48.39,15,31
2002,0,21961,Charles Howell III,48.28,14,29
2002,0,1945,Kenny Perry,48.15,13,27
2002,0,1139,Olin Browne,48.0,12,25
2002,0,1161,Mark Calcavecchia,48.0,12,25
2002,0,12388,Michael Clark II,47.83,11,23
2002,0,23125,Brad Elder,47.62,10,21
2002,0,6498,Matt Peterson,47.62,10,21
2002,0,12826,Paul Claxton,47.37,9,19
2002,0,10733,Kent Jones,47.22,17,36
2002,0,8537,J.P. Hayes,47.06,8,17
2002,0,6617,Brian Henninger,46.67,7,15
2002,0,12645,Brent Geiberger,46.43,13,28
2002,0,23623,Bo Van Pelt,46.43,13,28
2002,0,1887,Mark O'Meara,46.15,6,13
2002,0,23621,Rory Sabbatini,46.15,6,13
2002,0,8375,Paul Stankowski,46.15,12,26
2002,0,6573,Brandt Jobe,45.71,16,35
2002,0,20095,Carl Paulson,45.71,16,35
2002,0,21259,Jason Hill,45.45,5,11
2002,0,12753,David Morland IV,45.0,9,20
2002,0,22293,Heath Slocum,44.83,13,29
2002,0,20436,Garrett Willis,44.74,17,38
2002,0,2101,Joey Sindelar,44.44,8,18
2002,0,7223,Brian Bateman,44.19,19,43
2002,0,1249,John Daly,43.75,7,16
2002,0,10213,Dicky Pride,42.86,6,14
2002,0,23322,Brett Wetterich,42.86,12,28
2002,0,19881,Robert Damron,42.31,11,26
2002,0,1098,Jay Don Blake,41.94,13,31
2002,0,20574,Mathew Goggin,41.67,5,12
2002,0,1553,John Huston,41.67,10,24
2002,0,6012,Greg Kraft,41.67,10,24
2002,0,8339,Spike McRoy,41.67,5,12
2002,0,8553,Lee Porter,41.67,10,24
2002,0,21633,Steve Allan,41.38,12,29
2002,0,8881,Tripp Isenhour,41.18,7,17
2002,0,1374,Robin Freeman,40.91,9,22
2002,0,10962,Bradley Hughes,40.0,8,20
2002,0,2223,Bob Tway,39.13,9,23
2002,0,2246,Duffy Waldorf,38.89,7,18
2002,0,1142,Bart Bryant,38.46,5,13
2002,0,1014,Fulton Allem,37.5,6,16
2002,0,6004,Stephen Ames,37.5,6,16
2002,0,1185,Brandel Chamblee,36.36,8,22
2002,0,1599,Steve Jones,35.29,6,17
2002,0,8931,Glen Day,34.62,9,26
2002,0,12823,Carlos Franco,34.29,12,35
2002,0,11032,Frank Lickliter II,33.33,7,21
2002,0,6613,Tommy Tolles,31.58,6,19
2002,0,1928,Corey Pavin,31.03,9,29
2002,0,1226,Fred Couples,30.77,4,13
2002,0,24937,Jess Daley,30.77,8,26
2002,0,1771,Blaine McCallister,30.77,4,13
2002,0,10107,Deane Pappas,30.3,10,33
2002,0,20645,John Senden,26.09,6,23
2002,0,21949,Joe Ogilvie,20.0,2,10
2002,0,2106,Chris Smith,15.0,3,20
2001,0,1014,Fulton Allem,100.0,1,1
2001,0,6621,Joe Durant,100.0,1,1
2001,0,6522,Ernie Els,100.0,1,1
2001,0,7457,Steve Flesch,100.0,1,1
2001,0,1707,Steve Lowery,100.0,2,2
2001,0,1968,Nick Price,100.0,1,1
2001,0,2170,Hal Sutton,100.0,1,1
2001,0,20566,Kaname Yokoo,100.0,1,1
2001,0,8339,Spike McRoy,50.0,1,2
2001,0,20098,Stuart Appleby,0.0,0,1
2001,0,20099,Doug Barron,0.0,0,1
2001,0,12652,Cameron Beckman,0.0,0,1
2001,0,1098,Jay Don Blake,0.0,0,1
2001,0,1157,Tom Byrum,0.0,0,1
2001,0,1161,Mark Calcavecchia,0.0,0,1
2001,0,1175,Jim Carter,0.0,0,1
2001,0,1185,Brandel Chamblee,0.0,0,1
2001,0,1219,John Cook,0.0,0,1
2001,0,6251,Chris DiMarco,0.0,0,1
2001,0,1320,Bob Estes,0.0,0,1
2001,0,1329,Brad Faxon,0.0,0,1
2001,0,10809,Jim Furyk,0.0,0,1
2001,0,6643,Paul Goydos,0.0,0,1
2001,0,23353,J.J. Henry,0.0,0,1
2001,0,6315,Pete Jordan,0.0,0,1
2001,0,1706,Davis Love III,0.0,0,1
2001,0,1771,Blaine McCallister,0.0,0,1
2001,0,22122,Andrew McLardy,0.0,0,1
2001,0,20095,Carl Paulson,0.0,0,1
2001,0,1943,Chris Perry,0.0,0,1
2001,0,23621,Rory Sabbatini,0.0,0,1
2001,0,2106,Chris Smith,0.0,0,1
2001,0,11011,Mike Sposa,0.0,0,1
2001,0,8375,Paul Stankowski,0.0,0,1
2001,0,6613,Tommy Tolles,0.0,0,1
