YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL LEFT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
2004,0,20094,Jonathan Kaye,10.52,100,951,+0.20
2004,0,21878,Mark Wilson,10.53,88,836,+0.11
2004,0,10885,Robert Allenby,10.57,112,1060,+0.06
2004,0,22913,John Rollins,10.58,114,1078,+0.15
2004,0,1948,Tim Petrovic,10.63,141,1326,+0.07
2004,0,23623,Bo Van Pelt,10.63,133,1251,+0.09
2004,0,22621,Ben Curtis,10.64,63,592,E
2004,0,6251,Chris DiMarco,10.64,122,1147,+0.11
2004,0,21646,David Branshaw,10.65,119,1117,+0.23
2004,0,2104,Jeff Sluman,10.76,133,1236,+0.12
2004,0,23063,Scott Hend,10.86,114,1050,+0.14
2004,0,25396,Kevin Na,10.87,142,1306,+0.08
2004,0,10425,Jay Williamson,10.87,148,1362,+0.17
2004,0,1139,Olin Browne,10.94,131,1197,+0.22
2004,0,1313,Steve Elkington,10.98,90,820,+0.22
2004,0,1619,Skip Kendall,11.01,133,1208,+0.11
2004,0,23135,Tim Clark,11.05,114,1032,+0.11
2004,0,1968,Nick Price,11.09,59,532,+0.12
2004,0,12645,Brent Geiberger,11.13,141,1267,+0.10
2004,0,1042,Paul Azinger,11.16,110,986,+0.05
2004,0,1553,John Huston,11.16,81,726,-0.01
2004,0,20157,Retief Goosen,11.17,67,600,+0.06
2004,0,1132,Mark Brooks,11.19,100,894,+0.37
2004,0,19825,Darren Clarke,11.22,57,508,+0.02
2004,0,1024,Billy Andrade,11.28,157,1392,+0.10
2004,0,1771,Blaine McCallister,11.28,104,922,+0.13
2004,0,1761,Len Mattiace,11.34,115,1014,+0.08
2004,0,20548,Hidemichi Tanaka,11.35,128,1128,+0.08
2004,0,6575,Dudley Hart,11.39,86,755,+0.12
2004,0,6004,Stephen Ames,11.4,135,1184,+0.01
2004,0,21961,Charles Howell III,11.41,132,1157,+0.10
2004,0,1261,Jay Delsing,11.43,113,989,+0.13
2004,0,23614,Rich Beem,11.49,107,931,+0.17
2004,0,6809,Bob Burns,11.5,138,1200,+0.30
2004,0,2223,Bob Tway,11.52,115,998,+0.10
2004,0,7721,Pat Bates,11.55,156,1351,+0.07
2004,0,20229,Stewart Cink,11.57,134,1158,+0.02
2004,0,8931,Glen Day,11.57,153,1322,+0.14
2004,0,12652,Cameron Beckman,11.62,152,1308,+0.05
2004,0,1388,Robert Gamez,11.63,157,1350,+0.04
2004,0,24290,D.J. Brigman,11.7,121,1034,+0.17
2004,0,1927,Dennis Paulson,11.75,110,936,+0.03
2004,0,6214,Guy Boros,11.76,102,867,+0.13
2004,0,2101,Joey Sindelar,11.76,154,1309,+0.09
2004,0,21805,Harrison Frazar,11.83,128,1082,+0.16
2004,0,20498,Briny Baird,11.85,147,1241,+0.13
2004,0,12682,Hirofumi Miyase,11.85,101,852,+0.43
2004,0,19881,Robert Damron,11.88,149,1254,+0.09
2004,0,20628,Arron Oberholser,11.88,111,934,+0.06
2004,0,1457,Jay Haas,11.95,108,904,+0.06
2004,0,6515,Shaun Micheel,12.0,126,1050,+0.19
2004,0,25900,Lucas Glover,12.02,149,1240,+0.08
2004,0,2002,John Riegger,12.03,89,740,+0.16
2004,0,1226,Fred Couples,12.1,75,620,+0.19
2004,0,25237,Kevin Muncrief,12.13,81,668,+0.31
2004,0,20634,Peter Lonard,12.15,95,782,+0.14
2004,0,7457,Steve Flesch,12.18,152,1248,+0.04
2004,0,11032,Frank Lickliter II,12.28,139,1132,+0.08
2004,0,23353,J.J. Henry,12.3,166,1350,+0.13
2004,0,6078,Esteban Toledo,12.31,151,1227,+0.25
2004,0,24357,K.J. Choi,12.33,110,892,+0.24
2004,0,20433,Mark Hensby,12.35,150,1215,+0.17
2004,0,20645,John Senden,12.36,159,1286,-0.01
2004,0,7867,Woody Austin,12.4,152,1226,+0.13
2004,0,10860,Justin Leonard,12.4,123,992,+0.05
2004,0,24361,Pat Perez,12.41,163,1313,+0.09
2004,0,23541,Ben Crane,12.42,153,1232,+0.08
2004,0,25345,Carl Pettersson,12.46,151,1212,+0.04
2004,0,1810,Phil Mickelson,12.47,106,850,+0.06
2004,0,1724,Jeff Maggert,12.5,91,728,+0.19
2004,0,1035,Tommy Armour III,12.58,146,1161,+0.17
2004,0,23307,Roger Tambellini,12.6,130,1032,+0.14
2004,0,21209,Sergio Garcia,12.64,92,728,-0.03
2004,0,26287,Roland Thatcher,12.64,113,894,+0.11
2004,0,25686,Jason Dufner,12.66,136,1074,+0.13
2004,0,1127,Danny Briggs,12.7,140,1102,+0.12
2004,0,1685,J.L. Lewis,12.71,170,1338,+0.14
2004,0,20378,Mathias Grönberg,12.74,144,1130,+0.08
2004,0,23325,Vaughn Taylor,12.75,142,1114,+0.25
2004,0,23613,Rich Barcelo,12.76,112,878,+0.13
2004,0,26420,Richard Johnson,12.79,178,1392,+0.30
2004,0,21633,Steve Allan,12.85,170,1323,+0.09
2004,0,20104,Ken Duke,12.88,153,1188,+0.12
2004,0,2106,Chris Smith,12.92,182,1409,+0.08
2004,0,12602,Dean Wilson,12.94,178,1376,+0.18
2004,0,22046,Geoff Ogilvy,12.98,150,1156,+0.07
2004,0,20098,Stuart Appleby,13.04,117,897,+0.07
2004,0,19846,Brian Gay,13.05,167,1280,+0.14
2004,0,12680,Shigeki Maruyama,13.08,147,1124,+0.02
2004,0,24781,Hunter Mahan,13.11,161,1228,+0.07
2004,0,6613,Tommy Tolles,13.13,119,906,+0.06
2004,0,12705,Cliff Kresge,13.16,152,1155,+0.18
2004,0,20472,Alex Cejka,13.17,110,835,+0.07
2004,0,20593,Greg Chalmers,13.21,125,946,+0.14
2004,0,6373,José María Olazábal,13.24,81,612,+0.12
2004,0,8835,Kris Cox,13.25,120,906,+0.22
2004,0,1361,Dan Forsman,13.3,135,1015,+0.19
2004,0,8337,Mike Heinen,13.34,95,712,+0.20
2004,0,22548,Patrick Sheehan,13.36,195,1460,+0.21
2004,0,6332,Neal Lancaster,13.44,189,1406,+0.03
2004,0,21731,Freddie Jacobson,13.5,128,948,+0.12
2004,0,23108,Matt Kuchar,13.5,152,1126,+0.14
2004,0,1577,Lee Janzen,13.54,147,1086,+0.08
2004,0,11123,Chris Couch,13.55,100,738,+0.30
2004,0,24507,Jason Bohn,13.56,176,1298,+0.18
2004,0,1203,Russ Cochran,13.56,112,826,+0.03
2004,0,1473,Todd Hamilton,13.59,137,1008,+0.04
2004,0,1666,Bernhard Langer,13.65,89,652,+0.10
2004,0,20572,Rod Pampling,13.68,160,1170,+0.21
2004,0,6197,Michael Allen,13.74,163,1186,+0.10
2004,0,1707,Steve Lowery,13.77,155,1126,+0.17
2004,0,8793,Tiger Woods,13.83,109,788,-0.07
2004,0,1887,Mark O'Meara,13.86,89,642,+0.17
2004,0,6567,Vijay Singh,13.9,179,1288,-0.03
2004,0,12660,Jesper Parnevik,13.92,159,1142,+0.07
2004,0,10423,Mike Weir,13.92,115,826,+0.12
2004,0,20585,Niclas Fasth,13.93,105,754,+0.21
2004,0,12510,Chad Campbell,13.97,162,1160,+0.08
2004,0,20121,Todd Fischer,14.01,195,1392,+0.18
2004,0,7223,Brian Bateman,14.08,149,1058,+0.03
2004,0,21407,Arjun Atwal,14.13,156,1104,+0.12
2004,0,20850,Daniel Chopra,14.14,197,1393,+0.09
2004,0,20382,Stephen Leaney,14.16,124,876,+0.24
2004,0,12394,Tom Carter,14.24,206,1447,+0.11
2004,0,22405,Justin Rose,14.24,127,892,-0.04
2004,0,12760,Danny Ellis,14.25,153,1074,+0.14
2004,0,6527,Steve Stricker,14.29,151,1057,+0.12
2004,0,10107,Deane Pappas,14.32,136,950,+0.07
2004,0,2049,Gene Sauers,14.53,164,1129,+0.18
2004,0,23983,Luke Donald,14.62,131,896,+0.21
2004,0,1938,David Peoples,14.68,164,1117,+0.18
2004,0,23621,Rory Sabbatini,14.7,157,1068,E
2004,0,23497,Tag Ridings,14.71,98,666,+0.01
2004,0,20580,Andre Stolz,14.71,105,714,+0.21
2004,0,1378,David Frost,14.73,160,1086,+0.19
2004,0,7749,Brett Quigley,14.77,189,1280,+0.07
2004,0,21893,Brian Kortan,14.8,124,838,+0.19
2004,0,7939,Dan Olsen,14.86,143,962,+0.12
2004,0,22371,Aaron Baddeley,14.88,164,1102,+0.09
2004,0,2245,Grant Waite,14.91,156,1046,+0.17
2004,0,1706,Davis Love III,14.95,128,856,+0.05
2004,0,8881,Tripp Isenhour,14.96,102,682,+0.30
2004,0,12782,Tim Herron,15.07,149,989,-0.01
2004,0,1249,John Daly,15.1,154,1020,+0.01
2004,0,1945,Kenny Perry,15.25,140,918,+0.06
2004,0,20663,Brenden Pappas,15.47,228,1474,+0.07
2004,0,10912,Craig Perks,16.0,152,950,+0.08
2004,0,6522,Ernie Els,16.39,97,592,+0.04
2004,0,24502,Adam Scott,16.49,93,564,+0.06
2004,0,12823,Carlos Franco,16.65,220,1321,E
2004,0,23338,David Gossett,17.15,131,764,+0.27
2004,0,23552,Hank Kuehne,18.83,229,1216,-0.04
2003,0,20623,Gavin Coles,5.9,51,864,+0.24
2003,0,8545,Glen Hnatiuk,6.79,83,1222,+0.27
2003,0,1766,Billy Mayfair,6.79,86,1267,+0.13
2003,0,2239,Scott Verplank,6.89,78,1132,+0.15
2003,0,20029,Notah Begay III,7.01,84,1198,+0.31
2003,0,1619,Skip Kendall,7.05,96,1362,+0.05
2003,0,6621,Joe Durant,7.27,87,1196,+0.11
2003,0,1381,Fred Funk,7.39,100,1354,+0.23
2003,0,19881,Robert Damron,7.51,94,1252,+0.20
2003,0,1928,Corey Pavin,7.56,83,1098,+0.19
2003,0,19972,José Coceres,7.58,57,752,+0.40
2003,0,1320,Bob Estes,7.71,81,1050,+0.15
2003,0,2010,Loren Roberts,7.78,77,990,+0.09
2003,0,1724,Jeff Maggert,8.1,81,1000,+0.31
2003,0,10809,Jim Furyk,8.15,95,1166,+0.13
2003,0,23135,Tim Clark,8.37,76,908,+0.16
2003,0,23036,Chris Anderson,8.66,105,1213,+0.17
2003,0,20572,Rod Pampling,8.66,88,1016,+0.14
2003,0,26420,Richard Johnson,8.67,99,1142,+0.14
2003,0,7721,Pat Bates,8.72,125,1433,E
2003,0,22293,Heath Slocum,8.74,119,1361,+0.11
2003,0,1945,Kenny Perry,8.76,96,1096,+0.16
2003,0,21805,Harrison Frazar,9.0,104,1156,+0.12
2003,0,6251,Chris DiMarco,9.03,100,1108,+0.19
2003,0,1677,Tom Lehman,9.04,87,962,+0.14
2003,0,7941,Mike Grob,9.05,97,1072,+0.22
2003,0,6575,Dudley Hart,9.07,76,838,+0.14
2003,0,8725,Tom Gillis,9.08,81,892,-0.05
2003,0,20548,Hidemichi Tanaka,9.09,137,1507,+0.19
2003,0,21878,Mark Wilson,9.17,97,1058,+0.10
2003,0,24361,Pat Perez,9.18,107,1166,+0.21
2003,0,1569,Peter Jacobsen,9.19,88,958,+0.08
2003,0,2170,Hal Sutton,9.21,92,999,+0.17
2003,0,1475,Donnie Hammond,9.22,110,1193,+0.12
2003,0,1553,John Huston,9.28,93,1002,-0.03
2003,0,12388,Michael Clark II,9.3,66,710,+0.21
2003,0,20573,Scott Laycock,9.34,85,910,+0.18
2003,0,19825,Darren Clarke,9.4,50,532,+0.02
2003,0,1797,Rocco Mediate,9.4,84,894,+0.18
2003,0,22621,Ben Curtis,9.43,79,838,+0.27
2003,0,10425,Jay Williamson,9.46,112,1184,+0.21
2003,0,19824,Craig Barlow,9.49,120,1264,+0.24
2003,0,19846,Brian Gay,9.49,118,1243,+0.16
2003,0,25692,Akio Sadakata,9.52,101,1061,+0.28
2003,0,1157,Tom Byrum,9.53,109,1144,+0.17
2003,0,6573,Brandt Jobe,9.64,98,1017,-0.01
2003,0,20095,Carl Paulson,9.64,133,1379,+0.16
2003,0,6581,David Sutherland,9.64,91,944,+0.05
2003,0,1938,David Peoples,9.68,122,1260,+0.15
2003,0,10201,Matt Gogel,9.7,91,938,+0.05
2003,0,23125,Brad Elder,9.71,61,628,+0.08
2003,0,20645,John Senden,9.77,139,1422,+0.04
2003,0,2246,Duffy Waldorf,9.83,104,1058,+0.12
2003,0,2214,Kirk Triplett,9.85,107,1086,+0.14
2003,0,2104,Jeff Sluman,9.87,125,1267,+0.10
2003,0,21961,Charles Howell III,9.89,134,1355,+0.01
2003,0,6475,Jeff Klein,9.92,75,756,+0.29
2003,0,22295,Darron Stiles,9.92,112,1129,+0.18
2003,0,24925,Jonathan Byrd,9.93,121,1218,+0.19
2003,0,8537,J.P. Hayes,9.99,102,1021,+0.21
2003,0,1132,Mark Brooks,10.05,110,1095,+0.21
2003,0,11032,Frank Lickliter II,10.11,115,1138,+0.20
2003,0,2002,John Riegger,10.18,67,658,+0.10
2003,0,23177,Kenneth Staton,10.18,78,766,+0.18
2003,0,23353,J.J. Henry,10.19,136,1335,+0.16
2003,0,8633,Per-Ulrik Johansson,10.2,128,1255,+0.23
2003,0,6809,Bob Burns,10.24,109,1064,+0.28
2003,0,23541,Ben Crane,10.26,120,1170,+0.19
2003,0,10885,Robert Allenby,10.27,92,896,+0.16
2003,0,23034,Brent Schwarzrock,10.27,79,769,+0.23
2003,0,21739,Aaron Barber,10.29,127,1234,+0.21
2003,0,1685,J.L. Lewis,10.3,125,1214,+0.22
2003,0,2106,Chris Smith,10.31,121,1174,+0.14
2003,0,1457,Jay Haas,10.35,104,1005,+0.27
2003,0,23983,Luke Donald,10.37,119,1148,+0.31
2003,0,20472,Alex Cejka,10.38,114,1098,+0.11
2003,0,2101,Joey Sindelar,10.42,129,1238,+0.05
2003,0,8075,Jerry Kelly,10.45,131,1254,+0.22
2003,0,1666,Bernhard Langer,10.5,76,724,+0.14
2003,0,20566,Kaname Yokoo,10.53,72,684,+0.33
2003,0,1577,Lee Janzen,10.55,94,891,+0.17
2003,0,10733,Kent Jones,10.59,93,878,+0.12
2003,0,1161,Mark Calcavecchia,10.6,104,981,+0.04
2003,0,1098,Jay Don Blake,10.61,96,905,+0.32
2003,0,1139,Olin Browne,10.62,149,1403,+0.11
2003,0,1968,Nick Price,10.65,75,704,E
2003,0,1024,Billy Andrade,10.67,132,1237,+0.15
2003,0,22892,Jason Gore,10.67,117,1097,+0.13
2003,0,6567,Vijay Singh,10.67,124,1162,+0.02
2003,0,20940,Kenichi Kuboya,10.7,125,1168,+0.22
2003,0,22913,John Rollins,10.71,99,924,+0.16
2003,0,23621,Rory Sabbatini,10.71,118,1102,+0.14
2003,0,1388,Robert Gamez,10.75,157,1460,+0.27
2003,0,1948,Tim Petrovic,10.76,139,1292,+0.10
2003,0,8547,John Maginnes,10.79,117,1084,+0.18
2003,0,21806,Paul Gow,10.8,86,796,+0.14
2003,0,1723,Andrew Magee,10.82,125,1155,+0.14
2003,0,20157,Retief Goosen,10.86,76,700,E
2003,0,12680,Shigeki Maruyama,10.86,114,1050,+0.11
2003,0,10213,Dicky Pride,10.9,97,890,+0.10
2003,0,20436,Garrett Willis,10.92,137,1255,+0.16
2003,0,20568,Anthony Painter,10.93,122,1116,+0.28
2003,0,1226,Fred Couples,10.96,75,684,-0.01
2003,0,7101,Dave Stockton Jr.,10.96,110,1004,+0.21
2003,0,20771,Steven Alker,10.99,124,1128,+0.19
2003,0,8123,Jeff Brehaut,10.99,154,1401,+0.17
2003,0,23338,David Gossett,11.02,135,1225,+0.12
2003,0,12652,Cameron Beckman,11.03,128,1160,+0.14
2003,0,2049,Gene Sauers,11.05,125,1131,+0.18
2003,0,24356,Jason Buha,11.07,85,768,+0.11
2003,0,2206,David Toms,11.11,104,936,+0.06
2003,0,2223,Bob Tway,11.13,123,1105,+0.10
2003,0,6034,Marco Dawson,11.17,117,1047,+0.15
2003,0,6515,Shaun Micheel,11.18,140,1252,+0.15
2003,0,6078,Esteban Toledo,11.2,159,1420,+0.21
2003,0,10107,Deane Pappas,11.23,108,962,+0.15
2003,0,1706,Davis Love III,11.24,100,890,+0.08
2003,0,20498,Briny Baird,11.34,166,1464,+0.04
2003,0,6643,Paul Goydos,11.34,125,1102,+0.18
2003,0,12645,Brent Geiberger,11.36,81,713,+0.04
2003,0,10565,Ian Leggatt,11.41,99,868,+0.14
2003,0,23108,Matt Kuchar,11.45,95,830,+0.19
2003,0,10860,Justin Leonard,11.45,104,908,E
2003,0,1307,Joel Edwards,11.48,96,836,+0.27
2003,0,20593,Greg Chalmers,11.51,149,1295,+0.23
2003,0,24357,K.J. Choi,11.51,143,1242,+0.20
2003,0,8337,Mike Heinen,11.51,133,1156,+0.12
2003,0,6522,Ernie Els,11.53,71,616,+0.07
2003,0,10912,Craig Perks,11.53,118,1023,+0.19
2003,0,20099,Doug Barron,11.54,138,1196,+0.25
2003,0,1941,Tom Pernice Jr.,11.54,151,1308,+0.13
2003,0,1249,John Daly,11.59,76,656,+0.08
2003,0,12705,Cliff Kresge,11.67,145,1242,+0.10
2003,0,12510,Chad Campbell,11.7,140,1197,+0.09
2003,0,12660,Jesper Parnevik,11.71,142,1213,+0.13
2003,0,1361,Dan Forsman,11.72,147,1254,+0.02
2003,0,8339,Spike McRoy,11.74,159,1354,+0.11
2003,0,25450,Ty Tryon,11.75,74,630,+0.05
2003,0,1707,Steve Lowery,11.8,113,958,+0.06
2003,0,1175,Jim Carter,11.85,147,1240,+0.25
2003,0,20127,Chris Riley,11.9,128,1076,+0.05
2003,0,6617,Brian Henninger,11.93,83,696,+0.18
2003,0,22046,Geoff Ogilvy,11.94,123,1030,+0.11
2003,0,23656,Jason Caron,11.99,112,934,+0.16
2003,0,1378,David Frost,12.02,126,1048,+0.10
2003,0,8931,Glen Day,12.03,159,1322,+0.14
2003,0,22548,Patrick Sheehan,12.06,158,1310,+0.10
2003,0,6004,Stephen Ames,12.12,143,1180,+0.11
2003,0,20121,Todd Fischer,12.16,154,1266,+0.14
2003,0,26489,Cameron Yancey,12.22,87,712,+0.18
2003,0,10423,Mike Weir,12.23,95,777,+0.12
2003,0,12661,Todd Barranger,12.28,120,977,+0.13
2003,0,12782,Tim Herron,12.34,156,1264,+0.20
2003,0,1887,Mark O'Meara,12.41,86,693,+0.15
2003,0,1035,Tommy Armour III,12.5,99,792,+0.19
2003,0,7223,Brian Bateman,12.5,108,864,+0.08
2003,0,21633,Steve Allan,12.54,82,654,+0.17
2003,0,12662,Thomas Levet,12.62,132,1046,+0.17
2003,0,6595,Kevin Sutherland,12.78,138,1080,+0.02
2003,0,25345,Carl Pettersson,12.79,134,1048,+0.14
2003,0,23614,Rich Beem,12.8,113,883,+0.19
2003,0,20634,Peter Lonard,12.83,136,1060,+0.16
2003,0,20663,Brenden Pappas,12.84,175,1363,-0.01
2003,0,1761,Len Mattiace,12.86,135,1050,+0.13
2003,0,22371,Aaron Baddeley,12.88,113,877,E
2003,0,6332,Neal Lancaster,12.95,184,1421,+0.03
2003,0,7867,Woody Austin,13.01,165,1268,+0.05
2003,0,20574,Mathew Goggin,13.1,141,1076,+0.11
2003,0,20094,Jonathan Kaye,13.11,137,1045,+0.13
2003,0,20229,Stewart Cink,13.13,161,1226,+0.04
2003,0,12602,Dean Wilson,13.14,134,1020,+0.03
2003,0,7457,Steve Flesch,13.18,176,1335,+0.16
2003,0,7749,Brett Quigley,13.23,149,1126,+0.13
2003,0,8793,Tiger Woods,13.46,98,728,-0.01
2003,0,21209,Sergio Garcia,13.49,78,578,+0.10
2003,0,10585,Scott McCarron,13.52,119,880,+0.06
2003,0,1042,Paul Azinger,13.72,128,933,+0.17
2003,0,26950,John Morgan,13.77,144,1046,+0.15
2003,0,20628,Arron Oberholser,13.78,148,1074,+0.11
2003,0,1329,Brad Faxon,13.79,150,1088,+0.09
2003,0,8375,Paul Stankowski,13.86,122,880,+0.21
2003,0,12755,Vance Veazey,13.86,120,866,+0.08
2003,0,20098,Stuart Appleby,13.98,139,994,+0.12
2003,0,24502,Adam Scott,14.29,68,476,+0.16
2003,0,11011,Mike Sposa,14.65,133,908,+0.12
2003,0,23552,Hank Kuehne,15.43,142,920,-0.05
2003,0,25031,Andy Miller,15.56,154,990,+0.14
2003,0,6527,Steve Stricker,15.62,122,781,+0.16
2003,0,12823,Carlos Franco,15.85,201,1268,+0.06
2003,0,1810,Phil Mickelson,17.02,137,805,+0.01
2002,0,2239,Scott Verplank,1.2,13,1080,+0.08
2002,0,6621,Joe Durant,1.79,18,1007,E
2002,0,2133,Craig Stadler,2.06,16,778,+0.31
2002,0,1219,John Cook,2.27,23,1011,+0.26
2002,0,1161,Mark Calcavecchia,2.31,21,909,+0.05
2002,0,1920,Craig Parry,2.34,20,854,-0.25
2002,0,1226,Fred Couples,2.48,18,726,+0.28
2002,0,24361,Pat Perez,2.49,26,1045,+0.12
2002,0,1724,Jeff Maggert,2.52,25,993,+0.16
2002,0,2010,Loren Roberts,2.53,30,1186,+0.23
2002,0,1677,Tom Lehman,2.55,20,784,+0.20
2002,0,1381,Fred Funk,2.59,37,1426,+0.05
2002,0,12660,Jesper Parnevik,2.7,25,927,+0.56
2002,0,1320,Bob Estes,2.73,28,1026,E
2002,0,1553,John Huston,2.77,34,1227,-0.12
2002,0,10809,Jim Furyk,2.8,28,999,-0.04
2002,0,20634,Peter Lonard,2.82,31,1098,E
2002,0,1928,Corey Pavin,2.94,27,919,+0.19
2002,0,1313,Steve Elkington,3.01,29,965,-0.03
2002,0,6004,Stephen Ames,3.03,33,1090,E
2002,0,22293,Heath Slocum,3.03,33,1090,+0.15
2002,0,2170,Hal Sutton,3.06,27,881,+0.15
2002,0,2257,Brian Watts,3.06,23,751,+0.17
2002,0,1361,Dan Forsman,3.08,33,1070,+0.06
2002,0,19972,José Coceres,3.11,17,546,+0.29
2002,0,12645,Brent Geiberger,3.12,37,1187,+0.14
2002,0,6078,Esteban Toledo,3.12,41,1314,+0.32
2002,0,20095,Carl Paulson,3.14,35,1116,+0.23
2002,0,19881,Robert Damron,3.15,36,1143,+0.19
2002,0,7457,Steve Flesch,3.16,41,1297,+0.20
2002,0,1968,Nick Price,3.16,23,728,+0.22
2002,0,20566,Kaname Yokoo,3.17,30,947,+0.13
2002,0,1329,Brad Faxon,3.2,31,970,+0.06
2002,0,12388,Michael Clark II,3.21,40,1247,+0.23
2002,0,1475,Donnie Hammond,3.21,24,747,+0.13
2002,0,1014,Fulton Allem,3.22,27,838,+0.44
2002,0,1766,Billy Mayfair,3.22,36,1117,+0.25
2002,0,1139,Olin Browne,3.23,44,1364,+0.20
2002,0,6036,Scott Dunlap,3.26,31,951,+0.19
2002,0,8545,Glen Hnatiuk,3.26,41,1256,+0.17
2002,0,22913,John Rollins,3.26,51,1564,+0.16
2002,0,2214,Kirk Triplett,3.32,30,904,+0.27
2002,0,7721,Pat Bates,3.35,41,1223,+0.10
2002,0,2322,Richard Zokol,3.37,23,682,+0.35
2002,0,6197,Michael Allen,3.38,33,977,+0.06
2002,0,6315,Pete Jordan,3.4,35,1029,+0.17
2002,0,21806,Paul Gow,3.43,44,1281,+0.18
2002,0,10201,Matt Gogel,3.47,32,923,+0.16
2002,0,20029,Notah Begay III,3.48,35,1007,+0.03
2002,0,1098,Jay Don Blake,3.48,48,1380,+0.17
2002,0,2002,John Riegger,3.49,39,1118,+0.05
2002,0,1723,Andrew Magee,3.51,41,1169,+0.12
2002,0,1797,Rocco Mediate,3.52,28,796,+0.39
2002,0,20593,Greg Chalmers,3.55,43,1211,+0.07
2002,0,1771,Blaine McCallister,3.55,34,959,+0.03
2002,0,10860,Justin Leonard,3.56,38,1066,+0.24
2002,0,6251,Chris DiMarco,3.57,44,1234,E
2002,0,1666,Bernhard Langer,3.57,19,532,+0.26
2002,0,10885,Robert Allenby,3.6,40,1110,+0.08
2002,0,6498,Matt Peterson,3.6,39,1084,+0.28
2002,0,8931,Glen Day,3.61,49,1358,+0.10
2002,0,1307,Joel Edwards,3.61,47,1302,+0.13
2002,0,1042,Paul Azinger,3.64,27,742,+0.19
2002,0,20498,Briny Baird,3.65,53,1452,+0.13
2002,0,6016,Brad Lardon,3.65,27,740,+0.22
2002,0,23135,Tim Clark,3.66,32,874,+0.16
2002,0,1938,David Peoples,3.7,52,1405,+0.02
2002,0,8553,Lee Porter,3.7,42,1136,+0.26
2002,0,1887,Mark O'Meara,3.72,26,698,+0.15
2002,0,20436,Garrett Willis,3.73,40,1073,+0.50
2002,0,1926,Steve Pate,3.74,29,776,+0.28
2002,0,8075,Jerry Kelly,3.75,44,1172,+0.14
2002,0,2104,Jeff Sluman,3.75,53,1412,+0.21
2002,0,12680,Shigeki Maruyama,3.76,36,957,-0.06
2002,0,1941,Tom Pernice Jr.,3.77,47,1246,+0.19
2002,0,6575,Dudley Hart,3.81,37,972,+0.22
2002,0,12652,Cameron Beckman,3.83,41,1070,+0.07
2002,0,20645,John Senden,3.83,45,1176,+0.09
2002,0,12510,Chad Campbell,3.86,54,1398,+0.02
2002,0,6643,Paul Goydos,3.87,32,826,+0.03
2002,0,2099,Scott Simpson,3.88,32,824,+0.03
2002,0,20043,Edward Fryatt,3.89,46,1184,+0.15
2002,0,1948,Tim Petrovic,3.89,45,1156,-0.04
2002,0,20127,Chris Riley,3.89,46,1182,-0.02
2002,0,2110,Jerry Smith,3.89,45,1156,+0.09
2002,0,1024,Billy Andrade,3.92,47,1199,-0.06
2002,0,23338,David Gossett,3.92,48,1225,E
2002,0,2245,Grant Waite,3.97,52,1309,+0.04
2002,0,20572,Rod Pampling,4.0,49,1226,+0.08
2002,0,1569,Peter Jacobsen,4.01,35,873,E
2002,0,11032,Frank Lickliter II,4.03,43,1068,+0.07
2002,0,1142,Bart Bryant,4.05,36,888,+0.28
2002,0,21961,Charles Howell III,4.05,53,1310,-0.11
2002,0,8633,Per-Ulrik Johansson,4.07,47,1156,+0.15
2002,0,2106,Chris Smith,4.07,50,1227,+0.14
2002,0,24357,K.J. Choi,4.09,43,1052,+0.02
2002,0,12753,David Morland IV,4.15,30,723,+0.13
2002,0,23614,Rich Beem,4.17,51,1223,+0.25
2002,0,1175,Jim Carter,4.17,49,1174,+0.06
2002,0,12826,Paul Claxton,4.17,45,1080,+0.22
2002,0,19958,Miguel Angel Jiménez,4.18,26,622,+0.31
2002,0,10425,Jay Williamson,4.18,50,1196,+0.20
2002,0,21209,Sergio Garcia,4.19,33,788,+0.21
2002,0,1527,Scott Hoch,4.19,34,812,+0.15
2002,0,23177,Kenneth Staton,4.19,55,1314,+0.02
2002,0,1599,Steve Jones,4.2,35,834,+0.03
2002,0,1619,Skip Kendall,4.24,56,1322,+0.14
2002,0,10423,Mike Weir,4.24,44,1038,+0.16
2002,0,6809,Bob Burns,4.25,54,1272,+0.06
2002,0,20157,Retief Goosen,4.26,24,564,+0.08
2002,0,11011,Mike Sposa,4.26,62,1457,+0.31
2002,0,6595,Kevin Sutherland,4.26,44,1034,+0.25
2002,0,20229,Stewart Cink,4.29,43,1003,+0.16
2002,0,10733,Kent Jones,4.29,56,1306,+0.13
2002,0,1945,Kenny Perry,4.29,51,1188,-0.08
2002,0,24925,Jonathan Byrd,4.3,52,1209,+0.04
2002,0,19846,Brian Gay,4.33,63,1456,-0.05
2002,0,1457,Jay Haas,4.33,44,1016,+0.23
2002,0,1388,Robert Gamez,4.34,38,876,+0.05
2002,0,20094,Jonathan Kaye,4.34,44,1014,+0.09
2002,0,6515,Shaun Micheel,4.38,56,1280,+0.05
2002,0,1132,Mark Brooks,4.43,50,1129,+0.22
2002,0,1249,John Daly,4.43,29,655,+0.45
2002,0,23108,Matt Kuchar,4.43,42,948,+0.10
2002,0,1761,Len Mattiace,4.43,57,1288,+0.09
2002,0,21805,Harrison Frazar,4.44,50,1127,+0.02
2002,0,2246,Duffy Waldorf,4.44,50,1127,+0.10
2002,0,6527,Steve Stricker,4.49,32,712,-0.09
