YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY,TOTAL
2004,9,0,20474,Phillip Price,$150749,223749
2004,10,0,21753,Brian Davis,$110250,145250
2004,11,0,22378,Trevor Immelman,$109560,300560
2004,12,0,12389,Barry Lane,$105802,206802
2004,13,0,19830,Joakim Haeggman,$105316,145566
2004,14,0,8635,Colin Montgomerie,$96479,245979
2004,15,0,20400,Michael Campbell,$86006,152506
2004,16,0,26497,Casey Wittenberg,$85670,85670
2004,17,0,24846,Ricky Barnes,$85520,85520
2004,18,0,24389,Jean-Francois Remesy,$76857,112607
2004,19,0,20939,Keiichiro Fukabori,$73063,73063
2004,20,0,19906,Gary Evans,$71346,71346
2004,21,0,19958,Miguel Angel Jiménez,$66367,238367
2004,22,0,22117,Jyoti Randhawa,$60665,60665
2004,23,0,23165,Takashi Kamiyama,$54305,54305
2004,24,0,27649,Brandt Snedeker,$54215,54215
2004,25,0,26679,Kevin Stadler,$49541,49541
2004,26,0,23386,David Roesch,$48024,48024
2004,27,0,2020,Eduardo Romero,$43750,78750
2004,28,0,21498,Hideto Tanihara,$41729,41729
2004,29,0,1326,Nick Faldo,$40460,40460
2004,30,0,23042,Kim Felton,$35111,35111
2004,30,0,23580,Tetsuji Hiratsuka,$35111,35111
2004,32,0,22348,Nick O'Hern,$34250,88875
2004,32,0,2166,Chip Sullivan,$34250,34250
2004,34,0,7707,Mike Small,$33360,33360
2004,35,0,19904,Paul Lawrie,$32663,32663
2004,36,0,6655,Geoffrey Sisk,$30672,30672
2004,37,0,25349,Tim Wilkinson,$29820,29820
2004,38,0,21461,Kenneth Ferrie,$27714,27714
2004,38,0,19983,Andy Oldcorn,$27714,27714
2004,40,0,20099,Doug Barron,$23291,23291
2004,41,0,6315,Pete Jordan,$23280,23280
2004,42,0,19795,Kelly Mitchum,$22432,22432
2004,43,0,27817,Paul Bradshaw,$22404,22404
2004,43,0,24184,Alastair Forsyth,$22404,22404
2004,43,0,25522,Sean Whiffin,$22404,22404
2004,46,0,27708,Jason Hartwick,$21306,21306
2004,46,0,2191,Tim Thelen,$21306,21306
2004,48,0,25816,Kevin Durkin,$21197,21197
2004,49,0,20473,Ignacio Garrido,$19756,19756
2004,49,0,20832,Raphael Jacquelin,$19756,19756
2004,51,0,20669,James Kingston,$19101,19101
2004,52,0,25752,Steve Friesen,$18550,18550
2004,53,0,8191,Paul Broadhurst,$18539,18539
2004,53,0,20823,Gary Emerson,$18539,18539
2004,55,0,20608,David Howell,$18500,468500
2004,56,0,8993,Franklin Langham,$18450,18450
2004,57,0,22379,Mark Foster,$18071,18071
2004,58,0,21730,Mårten Olander,$17696,17696
2004,59,0,21727,Martin Erlandsson,$17322,17322
2004,59,0,22585,Paul Wesselingh,$17322,17322
2004,61,0,20598,Christian Cévaër,$16760,16760
2004,62,0,20445,Casey Martin,$15858,15858
2004,63,0,25732,S.K. Ho,$13200,109200
2004,64,0,20218,Shingo Katayama,$12650,78650
2004,65,0,23688,Scott Drummond,$12350,87100
2004,66,0,21736,Lian-Wei Zhang,$12072,42572
2004,67,0,1086,Roy Biancalana,$11900,11900
2004,68,0,2036,Jim Rutledge,$11898,11898
2004,69,0,1224,Jeff Coston,$11800,11800
2004,70,0,22122,Andrew McLardy,$11526,79026
2004,71,0,24940,Edward Loar,$11400,11400
2004,72,0,12716,Charley Hoffman,$11296,11296
2004,73,0,24494,Erik Compton,$11050,11050
2004,73,0,20471,Sven Struver,$11050,11050
2004,75,0,20940,Kenichi Kuboya,$10944,10944
2004,76,0,23800,Bryce Molder,$10716,10716
2004,77,0,1560,David Ishii,$10464,10464
2004,78,0,27615,Chris Nallen,$10366,10366
2004,79,0,27963,Chris Stroud,$10350,10350
2004,80,0,20721,Darren Fichardt,$10133,44383
2004,81,0,24980,Scott Gutschewski,$9858,9858
2004,82,0,12755,Vance Veazey,$9776,9776
2004,83,0,23778,Brad Adamonis,$9713,9713
2004,84,0,21894,Bobby Kalinowski,$9648,9648
2004,85,0,26498,Matt Weibring,$9324,9324
2004,86,0,21581,Dirk Ayers,$8550,8550
2004,87,0,26476,Chez Reavie,$7840,7840
2004,88,0,27146,Adam Meyer,$7490,7490
2004,89,0,21284,Hiroyuki Fujita,$7388,7388
2004,89,0,27768,Brock Mackenzie,$7388,7388
2004,91,0,27702,Matt Hendrix,$6750,6750
2004,92,0,25741,Nick Gilliam,$6510,6510
2004,93,0,22363,Don Yrene,$6480,6480
2004,94,0,10195,Tim Conley,$6420,6420
2004,95,0,27561,Nick Flanagan,$6180,6180
2003,1,0,20766,Padraig Harrington,$961235,1239235
2003,2,0,23552,Hank Kuehne,$872139,872139
2003,3,0,21731,Freddie Jacobson,$786771,853592
2003,4,0,20382,Stephen Leaney,$723986,842361
2003,5,0,22405,Justin Rose,$599874,744528
2003,6,0,10944,Thomas Bjørn,$548412,650733
2003,7,0,20585,Niclas Fasth,$481982,639982
2003,8,0,1326,Nick Faldo,$262258,283383
2003,9,0,21753,Brian Davis,$228611,270111
2003,10,0,19904,Paul Lawrie,$225974,255974
2003,11,0,20474,Phillip Price,$225926,280551
2003,12,0,6064,Jeff Gallagher,$163900,163900
2003,13,0,2020,Eduardo Romero,$156515,308098
2003,14,0,25364,Paul Casey,$136700,363450
2003,15,0,20378,Mathias Grönberg,$128013,128013
2003,16,0,22378,Trevor Immelman,$126150,307150
2003,17,0,19906,Gary Evans,$121413,121413
2003,18,0,22400,Hennie Otto,$108093,162593
2003,19,0,24781,Hunter Mahan,$106300,106300
2003,20,0,20763,Pierre Fulke,$78420,103045
2003,21,0,27095,Nick Watney,$73255,73255
2003,22,0,10821,Toshi Izawa,$73000,296000
2003,23,0,20396,Lee Westwood,$63590,136590
2003,24,0,20218,Shingo Katayama,$61499,91499
2003,25,0,1364,Peter Fowler,$52324,52324
2003,26,0,8635,Colin Montgomerie,$50523,159606
2003,27,0,22379,Mark Foster,$41330,68205
2003,27,0,25732,S.K. Ho,$41330,41330
2003,27,0,12461,Paul McGinley,$41330,68330
2003,27,0,19983,Andy Oldcorn,$41330,41330
2003,31,0,1473,Todd Hamilton,$36600,62600
2003,32,0,19817,Michael Muehr,$35376,35376
2003,33,0,1191,Barry Cheesman,$32910,32910
2003,33,0,24427,Chris Downes,$32910,32910
2003,35,0,8535,Gary Nicklaus,$32300,32300
2003,36,0,22034,Yasuharu Imano,$31275,31275
2003,37,0,24138,Ian Poulter,$30859,103692
2003,38,0,6498,Matt Peterson,$29962,29962
2003,39,0,20719,Adam Mednick,$29849,29849
2003,39,0,21592,Gary Murphy,$29849,29849
2003,39,0,20480,Marco Ruiz,$29849,29849
2003,42,0,19795,Kelly Mitchum,$20795,20795
2003,43,0,20945,Markus Brier,$18859,18859
2003,43,0,22540,Anthony Wall,$18859,18859
2003,45,0,27120,Troy Matteson,$18135,18135
2003,46,0,12454,Mario Tiziani,$17780,17780
2003,47,0,20832,Raphael Jacquelin,$16214,44839
2003,47,0,21099,David Lynn,$16214,16214
2003,47,0,1796,Mark McNulty,$16214,16214
2003,50,0,24184,Alastair Forsyth,$15181,51431
2003,51,0,25190,Jeff Quinney,$14550,14550
2003,52,0,7707,Mike Small,$14430,14430
2003,53,0,11155,Katsuyoshi Tomori,$13988,13988
2003,54,0,2300,Ian Woosnam,$13432,13432
2003,55,0,23739,Ryan Dillon,$13334,13334
2003,56,0,21836,Michael Flynn,$12600,12600
2003,57,0,23349,Charles Warren,$11984,11984
2003,58,0,1127,Danny Briggs,$11712,11712
2003,59,0,25005,Mark Walker,$11536,11536
2003,60,0,25041,Todd Rose,$11100,11100
2003,61,0,1886,Peter O'Malley,$11050,45300
2003,62,0,23091,Alan Morin,$10150,10150
2003,63,0,25349,Tim Wilkinson,$9900,9900
2003,64,0,20051,Joe Acosta Jr.,$9765,9765
2003,65,0,2166,Chip Sullivan,$9675,9675
2003,66,0,25572,Graeme McDowell,$9620,9620
2003,67,0,24847,Michael Harris,$9450,9450
2003,68,0,25052,Derek Gillespie,$8988,8988
2003,68,0,25842,Jon Mills,$8988,8988
2003,70,0,20433,Mark Hensby,$8880,8880
2003,71,0,23821,Yusaku Miyazato,$8775,8775
2003,72,0,12753,David Morland IV,$8022,8022
2003,73,0,23788,D.J. Trahan,$7880,7880
2003,74,0,6036,Scott Dunlap,$7600,7600
2003,74,0,21350,Ryuji Imada,$7600,7600
2003,76,0,20043,Edward Fryatt,$7280,7280
2003,77,0,6315,Pete Jordan,$6720,6720
2002,1,0,20766,Padraig Harrington,$806797,924847
2002,2,0,19825,Darren Clarke,$665911,769811
2002,3,0,20848,Ángel Cabrera,$632546,750446
2002,4,0,20400,Michael Campbell,$614250,831500
2002,5,0,12662,Thomas Levet,$532186,532186
2002,6,0,1876,Greg Norman,$467988,498488
2002,7,0,10944,Thomas Bjørn,$360629,470004
2002,8,0,23800,Bryce Molder,$348028,348028
2002,9,0,24502,Adam Scott,$339157,431407
2002,10,0,1326,Nick Faldo,$321208,321208
2002,11,0,19906,Gary Evans,$221228,286228
2002,12,0,8635,Colin Montgomerie,$188095,261095
2002,13,0,20935,Toru Taniguchi,$170510,198010
2002,14,0,20763,Pierre Fulke,$148639,211139
2002,15,0,23624,Soren Hansen,$139466,207966
2002,16,0,19823,David Howser,$133475,133475
2002,17,0,1886,Peter O'Malley,$128766,212266
2002,18,0,22075,Ricardo Gonzalez,$121709,162959
2002,19,0,12461,Paul McGinley,$120823,203573
2002,20,0,12705,Cliff Kresge,$101370,101370
2002,21,0,22405,Justin Rose,$94816,316316
2002,22,0,20396,Lee Westwood,$94710,210585
2002,23,0,23552,Hank Kuehne,$80840,80840
2002,24,0,20585,Niclas Fasth,$73628,272378
2002,25,0,10821,Toshi Izawa,$69204,169204
2002,26,0,20218,Shingo Katayama,$66277,93777
2002,27,0,20121,Todd Fischer,$60000,60000
2002,28,0,24024,Zach Johnson,$57000,57000
2002,29,0,25364,Paul Casey,$55921,55921
2002,30,0,20474,Phillip Price,$54133,108258
2002,31,0,19904,Paul Lawrie,$50335,135960
2002,32,0,26360,Bubba Dickerson,$44141,44141
2002,33,0,12661,Todd Barranger,$43200,43200
2002,34,0,12602,Dean Wilson,$41344,41344
2002,35,0,25190,Jeff Quinney,$40310,40310
2002,36,0,22983,Bradley Dredge,$37925,37925
2002,36,0,11246,Des Smyth,$37925,37925
2002,38,0,6514,Kevin Johnson,$37100,37100
2002,39,0,23656,Jason Caron,$35639,35639
2002,40,0,23409,James Driscoll,$34293,34293
2002,41,0,21284,Hiroyuki Fujita,$33714,33714
2002,42,0,25572,Graeme McDowell,$31910,63160
2002,43,0,19905,Andrew Coltart,$26732,26732
2002,43,0,20382,Stephen Leaney,$26732,79232
2002,43,0,2300,Ian Woosnam,$26732,26732
2002,46,0,20104,Ken Duke,$23163,23163
2002,47,0,12454,Mario Tiziani,$22603,22603
2002,48,0,24494,Erik Compton,$22438,22438
2002,49,0,22378,Trevor Immelman,$21728,70228
2002,49,0,25345,Carl Pettersson,$21728,51728
2002,51,0,8547,John Maginnes,$21701,21701
2002,52,0,24617,Rafael Gómez,$21150,21150
2002,53,0,19970,Robert Karlsson,$20072,20072
2002,53,0,6431,Jean Van de Velde,$20072,20072
2002,55,0,20590,Paul Eales,$18962,18962
2002,56,0,8725,Tom Gillis,$18414,18414
2002,57,0,21452,Steve Scott,$16640,16640
2002,58,0,22371,Aaron Baddeley,$16380,16380
2002,59,0,25900,Lucas Glover,$16349,16349
2002,60,0,7363,Craig Bowden,$16294,16294
2002,61,0,20367,Fredrik Andersson Hed,$16223,16223
2002,61,0,19929,Warren Bennett,$16223,16223
2002,61,0,19957,Ian Garbutt,$16223,16223
2002,61,0,24956,Mikko Ilonen,$16223,16223
2002,61,0,12389,Barry Lane,$16223,16223
2002,61,0,24138,Ian Poulter,$16223,16223
2002,67,0,25052,Derek Gillespie,$16000,16000
2002,68,0,20569,Richard Green,$14696,14696
2002,68,0,20940,Kenichi Kuboya,$14696,40196
2002,70,0,20099,Doug Barron,$14368,14368
2002,71,0,21584,Richie Coughlan,$13955,13955
2002,72,0,20650,Jarrod Moseley,$13906,13906
2002,73,0,24604,Hunter Haas,$13545,13545
2002,74,0,25779,Matthew Cort,$13195,13195
2002,75,0,2166,Chip Sullivan,$12966,12966
2002,76,0,25031,Andy Miller,$12794,12794
2002,76,0,20686,Jeev Milkha Singh,$12794,12794
2002,78,0,20859,Anders Hansen,$12247,70247
2002,78,0,7553,Roger Wessels,$12247,12247
2002,80,0,23892,David Park,$12010,12010
2002,81,0,8057,Brian Wilson,$10860,10860
2002,82,0,10193,Don Berry,$10750,10750
2002,83,0,2187,Dave Tentis,$10500,10500
2002,84,0,6006,JC Anderson,$9552,9552
2002,85,0,23673,Michael Connell,$8976,8976
2002,86,0,12819,Todd Doohan,$8920,8920
2002,87,0,1560,David Ishii,$8520,8520
2002,88,0,6140,Sean Murphy,$8284,8284
2002,89,0,2196,Robert Thompson,$8120,8120
2002,90,0,24958,Dave Christensen,$8080,8080
2002,91,0,21631,Iain Steel,$7560,7560
2002,92,0,6741,Gene Fieger,$7105,7105
2002,93,0,24727,David Hutsell,$6804,6804
2002,94,0,6791,Mark Wurtz,$6660,6660
2002,95,0,2254,Scott Watkins,$6300,6300
2002,96,0,1555,Stu Ingraham,$6270,6270
2002,97,0,24218,Han Lee,$5970,5970
2002,98,0,10963,Jimmy Green,$4599,4599
2002,99,0,1191,Barry Cheesman,$4263,4263
2002,100,0,21047,Mike Deuel,$3696,3696
2001,1,0,21961,Charles Howell III,$1520632,1520632
2001,2,0,23108,Matt Kuchar,$572669,572669
2001,3,0,20585,Niclas Fasth,$544418,610418
2001,4,0,10821,Toshi Izawa,$469180,519180
2001,5,0,20848,Ángel Cabrera,$337105,337105
2001,6,0,19825,Darren Clarke,$330870,705870
2001,7,0,12510,Chad Campbell,$259200,259200
2001,8,0,20218,Shingo Katayama,$254685,254685
2001,9,0,20766,Padraig Harrington,$240426,348426
2001,10,0,2300,Ian Woosnam,$225878,225878
2001,11,0,20400,Michael Campbell,$213192,326192
2001,12,0,23800,Bryce Molder,$211105,211105
2001,13,0,20935,Toru Taniguchi,$187914,587914
2001,14,0,10944,Thomas Bjørn,$125780,163780
2001,15,0,8635,Colin Montgomerie,$102762,402762
2001,16,0,24502,Adam Scott,$93026,93026
2001,17,0,6197,Michael Allen,$91734,91734
2001,18,0,24956,Mikko Ilonen,$91194,91194
2001,19,0,20634,Peter Lonard,$91172,91172
2001,20,0,23983,Luke Donald,$80747,80747
2001,21,0,20396,Lee Westwood,$76821,76821
2001,22,0,6220,Jaxon Brigman,$61500,61500
2001,23,0,20472,Alex Cejka,$57310,57310
2001,23,0,20832,Raphael Jacquelin,$57310,57310
2001,23,0,11246,Des Smyth,$57310,57310
2001,26,0,12461,Paul McGinley,$57079,133079
2001,27,0,2020,Eduardo Romero,$54374,54374
2001,28,0,2191,Tim Thelen,$51780,51780
2001,29,0,8385,Omar Uresti,$47450,47450
2001,30,0,22293,Heath Slocum,$45670,45670
2001,31,0,19905,Andrew Coltart,$44317,119317
2001,32,0,20691,Greg Owen,$43630,43630
2001,33,0,20474,Phillip Price,$41406,113406
2001,34,0,12389,Barry Lane,$35763,35763
2001,35,0,22405,Justin Rose,$30756,30756
2001,35,0,20937,Nicolas Vanhootegem,$30756,30756
2001,37,0,12602,Dean Wilson,$30055,30055
2001,38,0,20992,Kazuhiko Hosokawa,$29944,29944
2001,39,0,23903,Stephen Gangluff,$22476,22476
2001,40,0,1668,Jeffrey Lankford,$21775,21775
2001,41,0,20763,Pierre Fulke,$21630,604630
2001,42,0,21180,Tony Carolan,$20698,20698
2001,43,0,6741,Gene Fieger,$19573,19573
2001,44,0,22371,Aaron Baddeley,$19435,19435
2001,45,0,20569,Richard Green,$19312,19312
2001,45,0,19904,Paul Lawrie,$19312,69312
2001,47,0,23157,Richard Johnson,$18029,18029
2001,48,0,12626,Joey Gullion,$16200,16200
2001,49,0,20548,Hidemichi Tanaka,$15363,65363
2001,50,0,24739,Katsumune Imai,$14318,14318
2001,51,0,19983,Andy Oldcorn,$14250,14250
2001,51,0,2065,Rick Schuller,$14250,14250
2001,53,0,21878,Mark Wilson,$13727,13727
2001,54,0,20791,Mark Johnson,$13600,13600
2001,55,0,25632,Jimmy Walker,$13164,13164
2001,56,0,11653,Paul Curry,$12793,12793
2001,57,0,1118,Gordon Brand Jr.,$12016,12016
2001,58,0,23857,Neil Cheetham,$11873,11873
2001,59,0,23355,Alexandre Balicki,$11766,11766
2001,59,0,12662,Thomas Levet,$11766,11766
2001,61,0,20624,David Smail,$11659,11659
2001,62,0,21098,Scott Henderson,$11551,11551
2001,63,0,1948,Tim Petrovic,$11443,11443
2001,64,0,25190,Jeff Quinney,$11400,11400
2001,65,0,1039,Perry Arthur,$10317,10317
2001,66,0,20378,Mathias Grönberg,$8863,33863
2001,66,0,24511,Thongchai Jaidee,$8863,8863
2001,66,0,23533,Anthony Kang,$8863,8863
2001,66,0,20601,Gary Orr,$8863,58863
2001,70,0,25364,Paul Casey,$8580,8580
2001,71,0,20771,Steven Alker,$8550,8550
2001,72,0,24925,Jonathan Byrd,$8400,8400
2001,73,0,12661,Todd Barranger,$7700,7700
2001,74,0,25791,Michael Christensen,$7616,7616
2001,75,0,19822,Bobby Cochran,$7455,7455
2001,76,0,6791,Mark Wurtz,$7388,7388
2001,77,0,25052,Derek Gillespie,$7296,7296
2001,78,0,24355,Kevin Blanton,$7264,7264
2001,79,0,8083,Michael Combs,$7208,7208
2001,79,0,23409,James Driscoll,$7208,7208
2001,79,0,22873,Todd Fanning,$7208,7208
2001,82,0,22290,Rob Bradley,$7000,7000
2001,83,0,2196,Robert Thompson,$6936,6936
2001,84,0,23739,Ryan Dillon,$6534,6534
2001,85,0,25900,Lucas Glover,$6180,6180
2001,86,0,7363,Craig Bowden,$6107,6107
2001,87,0,22621,Ben Curtis,$6020,6020
2001,88,0,25374,David Stephens,$5950,5950
2001,89,0,20271,Chris Zambri,$5600,5600
2001,90,0,1824,Yoshinori Mizumaki,$5520,5520
2001,91,0,10195,Tim Conley,$3680,3680
2000,1,0,10944,Thomas Bjørn,$814148,1049648
2000,2,0,19958,Miguel Angel Jiménez,$488848,716348
2000,3,0,8635,Colin Montgomerie,$409044,653044
2000,4,0,6373,José María Olazábal,$320971,552221
2000,5,0,20396,Lee Westwood,$293303,911636
2000,6,0,20766,Padraig Harrington,$265313,491813
2000,7,0,21961,Charles Howell III,$263533,263533
2000,8,0,19825,Darren Clarke,$254114,1393364
2000,9,0,20992,Kazuhiko Hosokawa,$227588,227588
2000,10,0,20157,Retief Goosen,$196093,337926
2000,11,0,1666,Bernhard Langer,$189955,254455
2000,12,0,20763,Pierre Fulke,$100587,133587
2000,13,0,7007,Stephen Sear,$90000,90000
2000,14,0,20400,Michael Campbell,$86223,321723
2000,15,0,23552,Hank Kuehne,$85656,85656
2000,16,0,12626,Joey Gullion,$84651,84651
2000,17,0,20848,Ángel Cabrera,$78256,159506
2000,18,0,21959,Ted Purdy,$72000,72000
2000,19,0,20387,Jarmo Sandelin,$66432,66432
2000,20,0,20939,Keiichiro Fukabori,$64350,64350
2000,21,0,1796,Mark McNulty,$56346,56346
2000,22,0,12661,Todd Barranger,$43767,43767
2000,23,0,20566,Kaname Yokoo,$41286,41286
2000,24,0,2300,Ian Woosnam,$40342,75092
2000,25,0,12461,Paul McGinley,$38717,138217
2000,26,0,10881,Brian Kontak,$37950,37950
2000,27,0,20548,Hidemichi Tanaka,$37750,124916
2000,28,0,1906,Masashi Jumbo Ozaki,$37673,37673
2000,29,0,7003,David Berganio Jr.,$34625,34625
2000,30,0,20385,Dean Robertson,$30366,30366
2000,31,0,8553,Lee Porter,$28247,28247
2000,32,0,2020,Eduardo Romero,$23534,70034
2000,33,0,19905,Andrew Coltart,$22807,162057
2000,34,0,24940,Edward Loar,$22667,22667
2000,35,0,23349,Charles Warren,$22056,22056
2000,36,0,19972,José Coceres,$21256,89756
2000,37,0,10821,Toshi Izawa,$20500,20500
2000,38,0,6795,Jeff Freeman,$20090,20090
2000,39,0,1824,Yoshinori Mizumaki,$19328,19328
2000,40,0,1224,Jeff Coston,$17967,17967
2000,41,0,1491,Rick Hartmann,$15891,15891
2000,42,0,20650,Jarrod Moseley,$15707,15707
2000,42,0,22348,Nick O'Hern,$15707,15707
2000,42,0,20601,Gary Orr,$15707,106207
2000,42,0,20505,Lucas Parsons,$15707,45873
2000,42,0,20944,Tsuyoshi Yoneyama,$15707,15707
2000,47,0,25115,Michael Kirk,$14894,14894
2000,48,0,12714,Chris Tidland,$14438,14438
2000,49,0,24925,Jonathan Byrd,$14130,14130
2000,50,0,21806,Paul Gow,$13627,13627
2000,51,0,10217,Warren Schutte,$13578,13578
2000,52,0,21185,Takao Nogami,$12856,12856
2000,52,0,6731,Jeff Roth,$12856,12856
2000,54,0,19957,Ian Garbutt,$12754,12754
2000,55,0,20691,Greg Owen,$11843,11843
2000,56,0,1883,Christy O'Connor,$11273,11273
2000,57,0,25052,Derek Gillespie,$11220,11220
2000,58,0,20764,Desvonde Botes,$10970,10970
2000,58,0,8633,Per-Ulrik Johansson,$10970,10970
2000,58,0,24138,Ian Poulter,$10970,10970
2000,61,0,1118,Gordon Brand Jr.,$10742,10742
2000,62,0,24734,Lionel Alexandre,$10628,10628
2000,62,0,2076,Peter Senior,$10628,43628
2000,64,0,1001,Tommy Aaron,$10488,10488
2000,65,0,24502,Adam Scott,$10200,10200
2000,66,0,6659,Frank Dobbs,$8900,8900
2000,67,0,21878,Mark Wilson,$8500,8500
2000,68,0,2196,Robert Thompson,$8320,8320
2000,69,0,20771,Steven Alker,$8160,8160
2000,70,0,19823,David Howser,$8127,8127
2000,71,0,24742,Bruce Smith,$7240,7240
2000,72,0,24604,Hunter Haas,$6685,6685
2000,73,0,22746,Steven Young,$6480,6480
2000,74,0,20035,Rob McMillan,$6270,6270
2000,75,0,6270,Bobby Gage,$6210,6210
2000,76,0,23620,Pat Nanney Jr.,$6090,6090
2000,77,0,19968,Jeff Williams,$5880,5880
2000,78,0,23590,Joey Maxon,$5852,5852
2000,79,0,24565,Jorge Benedetti,$5771,5771
2000,80,0,23689,Korky Kemp,$5760,5760
2000,81,0,2191,Tim Thelen,$5656,5656
2000,82,0,25031,Andy Miller,$5640,5640
2000,83,0,22652,Brent Winston,$5580,5580
2000,84,0,1560,David Ishii,$5568,5568
2000,85,0,23903,Stephen Gangluff,$5460,5460
2000,86,0,6197,Michael Allen,$4936,4936
2000,87,0,23776,Garrett Morrison,$4896,4896
2000,88,0,21129,Chris Wollmann,$4540,4540
2000,89,0,1302,R.W. Eaks,$4180,4180
