YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,ALL DRIVES,TOTAL DISTANCE,# OF DRIVES
2005,116,0,20812,Tjaart van der Walt,279.8,210386,752
2005,118,0,6595,Kevin Sutherland,279.7,289171,1034
2005,119,0,6373,José María Olazábal,279.6,160466,574
2005,120,0,8725,Tom Gillis,279.5,265508,950
2005,120,0,1677,Tom Lehman,279.5,194557,696
2005,122,0,20474,Phillip Price,279.2,245660,880
2005,123,0,10860,Justin Leonard,279.0,211516,758
2005,123,0,20160,Charlie Wi,279.0,234915,842
2005,125,0,1418,Bill Glasson,278.8,171184,614
2005,126,0,6004,Stephen Ames,278.7,237444,852
2005,127,0,22371,Aaron Baddeley,278.6,292493,1050
2005,127,0,23135,Tim Clark,278.6,249636,896
2005,127,0,7457,Steve Flesch,278.6,246031,883
2005,130,0,1042,Paul Azinger,278.5,226457,813
2005,130,0,10733,Kent Jones,278.5,340877,1224
2005,132,0,20472,Alex Cejka,278.4,267554,961
2005,132,0,26420,Richard Johnson,278.4,178185,640
2005,134,0,28088,Matt Davidson,278.3,193700,696
2005,135,0,12652,Cameron Beckman,278.0,325484,1171
2005,136,0,1313,Steve Elkington,277.8,211675,762
2005,136,0,1666,Bernhard Langer,277.8,174180,627
2005,136,0,20548,Hidemichi Tanaka,277.8,364523,1312
2005,139,0,1142,Bart Bryant,277.7,295185,1063
2005,139,0,21753,Brian Davis,277.7,244368,880
2005,141,0,20229,Stewart Cink,277.6,275331,992
2005,141,0,12645,Brent Geiberger,277.6,201005,724
2005,141,0,6527,Steve Stricker,277.6,228728,824
2005,144,0,23983,Luke Donald,277.4,155328,560
2005,145,0,6251,Chris DiMarco,277.3,228524,824
2005,145,0,6575,Dudley Hart,277.3,280104,1010
2005,147,0,8075,Jerry Kelly,277.2,292151,1054
2005,148,0,22293,Heath Slocum,277.0,347627,1255
2005,148,0,2223,Bob Tway,277.0,254563,919
2005,150,0,1024,Billy Andrade,276.8,282352,1020
2005,150,0,10201,Matt Gogel,276.8,259884,939
2005,150,0,1577,Lee Janzen,276.8,227803,823
2005,153,0,22621,Ben Curtis,276.7,189803,686
2005,154,0,8545,Glen Hnatiuk,276.6,193318,699
2005,154,0,10423,Mike Weir,276.6,182256,659
2005,156,0,8537,J.P. Hayes,276.5,204031,738
2005,156,0,20628,Arron Oberholser,276.5,196308,710
2005,158,0,24138,Ian Poulter,276.4,138735,502
2005,159,0,12662,Thomas Levet,276.3,138989,503
2005,160,0,20099,Doug Barron,276.2,248022,898
2005,161,0,2246,Duffy Waldorf,276.1,273362,990
2005,161,0,10425,Jay Williamson,276.1,178379,646
2005,163,0,25847,Rob Rashell,275.6,208643,757
2005,164,0,12602,Dean Wilson,275.5,303567,1102
2005,165,0,23036,Chris Anderson,275.4,223054,810
2005,165,0,21806,Paul Gow,275.4,258858,940
2005,167,0,10809,Jim Furyk,275.3,274162,996
2005,168,0,8993,Franklin Langham,275.2,292563,1063
2005,169,0,12826,Paul Claxton,274.8,253056,921
2005,169,0,1388,Robert Gamez,274.8,306085,1114
2005,171,0,23108,Matt Kuchar,274.7,211500,770
2005,172,0,1320,Bob Estes,274.6,302607,1102
2005,172,0,2214,Kirk Triplett,274.6,168891,615
2005,174,0,1139,Olin Browne,274.0,316734,1156
2005,174,0,19881,Robert Damron,274.0,302205,1103
2005,174,0,1761,Len Mattiace,274.0,289938,1058
2005,177,0,25396,Kevin Na,273.9,302085,1103
2005,177,0,1887,Mark O'Meara,273.9,195823,715
2005,179,0,20121,Todd Fischer,273.7,332785,1216
2005,179,0,21878,Mark Wilson,273.7,240884,880
2005,181,0,1127,Danny Briggs,273.6,233630,854
2005,181,0,2239,Scott Verplank,273.6,251138,918
2005,183,0,2104,Jeff Sluman,273.3,320291,1172
2005,184,0,1599,Steve Jones,272.9,174948,641
2005,185,0,1619,Skip Kendall,272.7,266450,977
2005,186,0,8385,Omar Uresti,272.5,279007,1024
2005,187,0,20382,Stephen Leaney,272.3,284520,1045
2005,188,0,19972,José Coceres,272.0,201279,740
2005,189,0,1823,Larry Mize,271.4,174248,642
2005,190,0,19846,Brian Gay,271.0,348281,1285
2005,190,0,1457,Jay Haas,271.0,147397,544
2005,192,0,20127,Chris Riley,270.7,158363,585
2005,193,0,1175,Jim Carter,270.5,204752,757
2005,194,0,1219,John Cook,270.0,218930,811
2005,195,0,1157,Tom Byrum,269.5,285674,1060
2005,196,0,1329,Brad Faxon,269.3,214369,796
2005,197,0,1381,Fred Funk,267.0,304886,1142
2005,198,0,1132,Mark Brooks,266.7,230404,864
2005,199,0,20623,Gavin Coles,266.3,235920,886
2005,200,0,2010,Loren Roberts,264.4,177126,670
2005,201,0,1487,Jeff Hart,262.7,209658,798
2005,202,0,1928,Corey Pavin,256.4,218171,851
2004,1,0,23063,Scott Hend,298.4,288288,966
2004,2,0,23552,Hank Kuehne,298.3,346576,1162
2004,3,0,1249,John Daly,296.2,275781,931
2004,4,0,6567,Vijay Singh,295.3,366461,1241
2004,5,0,23497,Tag Ridings,294.2,179751,611
2004,6,0,11123,Chris Couch,294.1,186477,634
2004,7,0,25900,Lucas Glover,292.1,338275,1158
2004,7,0,2106,Chris Smith,292.1,372463,1275
2004,9,0,8337,Mike Heinen,290.2,204288,704
2004,10,0,23353,J.J. Henry,289.0,363861,1259
2004,11,0,21633,Steve Allan,288.9,352145,1219
2004,12,0,26287,Roland Thatcher,288.7,241605,837
2004,13,0,20663,Brenden Pappas,288.4,393033,1363
2004,14,0,1927,Dennis Paulson,288.3,263461,914
2004,15,0,23614,Rich Beem,288.1,244585,849
2004,16,0,6522,Ernie Els,288.0,167068,580
2004,17,0,1706,Davis Love III,287.9,244411,849
2004,18,0,1226,Fred Couples,287.8,178450,620
2004,18,0,8793,Tiger Woods,287.8,219327,762
2004,20,0,1810,Phil Mickelson,287.6,214841,747
2004,20,0,1945,Kenny Perry,287.6,247929,862
2004,22,0,22046,Geoff Ogilvy,287.5,297847,1036
2004,23,0,8835,Kris Cox,287.1,242326,844
2004,23,0,23307,Roger Tambellini,287.1,278480,970
2004,25,0,21209,Sergio Garcia,287.0,201497,702
2004,25,0,24781,Hunter Mahan,287.0,328330,1144
2004,27,0,21805,Harrison Frazar,286.8,280769,979
2004,28,0,23621,Rory Sabbatini,286.4,298412,1042
2004,29,0,20580,Andre Stolz,286.3,190080,664
2004,30,0,20850,Daniel Chopra,286.2,364621,1274
2004,31,0,20098,Stuart Appleby,286.1,236872,828
2004,31,0,19824,Craig Barlow,286.1,274074,958
2004,31,0,24507,Jason Bohn,286.1,347894,1216
2004,31,0,10107,Deane Pappas,286.1,250312,875
2004,35,0,20572,Rod Pampling,286.0,307461,1075
2004,36,0,24502,Adam Scott,285.9,161248,564
2004,37,0,7939,Dan Olsen,285.7,253728,888
2004,38,0,6332,Neal Lancaster,285.5,367756,1288
2004,39,0,12394,Tom Carter,285.2,378685,1328
2004,39,0,23320,Ryan Palmer,285.2,352838,1237
2004,41,0,1035,Tommy Armour III,285.1,303076,1063
2004,41,0,12782,Tim Herron,285.1,262584,921
2004,43,0,25686,Jason Dufner,284.9,282659,992
2004,43,0,20094,Jonathan Kaye,284.9,246983,867
2004,45,0,20645,John Senden,284.7,339612,1193
2004,45,0,23325,Vaughn Taylor,284.7,301457,1059
2004,47,0,7867,Woody Austin,284.6,328693,1155
2004,47,0,24925,Jonathan Byrd,284.6,285171,1002
2004,49,0,10885,Robert Allenby,284.5,282469,993
2004,49,0,23613,Rich Barcelo,284.5,232150,816
2004,51,0,20378,Mathias Grönberg,284.4,288990,1016
2004,52,0,24361,Pat Perez,284.3,339170,1193
2004,53,0,10585,Scott McCarron,284.1,297143,1046
2004,54,0,25345,Carl Pettersson,283.7,306360,1080
2004,55,0,20498,Briny Baird,283.6,316508,1116
2004,55,0,20157,Retief Goosen,283.6,158234,558
2004,57,0,1707,Steve Lowery,283.4,289869,1023
2004,58,0,1161,Mark Calcavecchia,283.2,231109,816
2004,59,0,8123,Jeff Brehaut,283.1,364630,1288
2004,59,0,21893,Brian Kortan,283.1,223401,789
2004,59,0,21949,Joe Ogilvie,283.1,329796,1165
2004,62,0,19825,Darren Clarke,283.0,139786,494
2004,63,0,22405,Justin Rose,282.9,244177,863
2004,64,0,7749,Brett Quigley,282.8,341960,1209
2004,64,0,23623,Bo Van Pelt,282.8,318688,1127
2004,66,0,24290,D.J. Brigman,282.5,267281,946
2004,66,0,11032,Frank Lickliter II,282.5,304782,1079
2004,68,0,21407,Arjun Atwal,282.4,291413,1032
2004,68,0,1677,Tom Lehman,282.4,225677,799
2004,70,0,12823,Carlos Franco,282.1,349523,1239
2004,70,0,6515,Shaun Micheel,282.1,277062,982
2004,72,0,10912,Craig Perks,282.0,248707,882
2004,73,0,21959,Ted Purdy,281.9,399508,1417
2004,74,0,12652,Cameron Beckman,281.8,336986,1196
2004,75,0,12660,Jesper Parnevik,281.7,287037,1019
2004,76,0,6197,Michael Allen,281.5,298619,1061
2004,76,0,1388,Robert Gamez,281.5,350763,1246
2004,78,0,21961,Charles Howell III,281.4,296076,1052
2004,78,0,21731,Freddie Jacobson,281.4,243418,865
2004,80,0,24024,Zach Johnson,281.3,346826,1233
2004,80,0,2245,Grant Waite,281.3,264966,942
2004,82,0,20634,Peter Lonard,281.2,212622,756
2004,83,0,22913,John Rollins,281.1,280226,997
2004,83,0,2101,Joey Sindelar,281.1,344306,1225
2004,85,0,6613,Tommy Tolles,281.0,235186,837
2004,86,0,12760,Danny Ellis,280.9,264655,942
2004,86,0,1553,John Huston,280.9,176693,629
2004,88,0,12510,Chad Campbell,280.7,302068,1076
2004,89,0,12645,Brent Geiberger,280.6,324918,1158
2004,90,0,7223,Brian Bateman,280.5,283035,1009
2004,90,0,1685,J.L. Lewis,280.5,344485,1228
2004,92,0,20585,Niclas Fasth,280.4,199947,713
2004,92,0,2206,David Toms,280.4,225460,804
2004,94,0,6595,Kevin Sutherland,280.3,259259,925
2004,95,0,23108,Matt Kuchar,280.2,295381,1054
2004,96,0,1948,Tim Petrovic,280.0,336612,1202
2004,97,0,22371,Aaron Baddeley,279.9,297250,1062
2004,97,0,20229,Stewart Cink,279.9,308464,1102
2004,97,0,20433,Mark Hensby,279.9,321059,1147
2004,100,0,8881,Tripp Isenhour,279.8,183251,655
2004,100,0,25237,Kevin Muncrief,279.8,174323,623
2004,102,0,1313,Steve Elkington,279.7,215346,770
2004,103,0,6621,Joe Durant,279.6,292441,1046
2004,104,0,22548,Patrick Sheehan,279.5,385960,1381
2004,105,0,24357,K.J. Choi,279.4,243372,871
2004,105,0,8931,Glen Day,279.4,340633,1219
2004,107,0,6004,Stephen Ames,279.2,308740,1106
2004,108,0,20593,Greg Chalmers,279.1,250632,898
2004,108,0,20628,Arron Oberholser,279.1,237822,852
2004,110,0,2002,John Riegger,279.0,188608,676
2004,111,0,1797,Rocco Mediate,278.7,135173,485
2004,111,0,2246,Duffy Waldorf,278.7,227100,815
2004,113,0,23541,Ben Crane,278.6,312365,1121
2004,113,0,1261,Jay Delsing,278.6,244908,879
2004,115,0,10423,Mike Weir,278.5,214977,772
2004,116,0,1941,Tom Pernice Jr.,278.3,329824,1185
2004,117,0,6575,Dudley Hart,278.1,177150,637
2004,117,0,1577,Lee Janzen,278.1,269227,968
2004,119,0,20029,Notah Begay III,278.0,244365,879
2004,120,0,21646,David Branshaw,277.9,277574,999
2004,120,0,22621,Ben Curtis,277.9,158657,571
2004,122,0,1042,Paul Azinger,277.7,248562,895
2004,123,0,1127,Danny Briggs,277.5,288272,1039
2004,123,0,20472,Alex Cejka,277.5,220044,793
2004,123,0,10201,Matt Gogel,277.5,268590,968
2004,126,0,1766,Billy Mayfair,277.3,356097,1284
2004,127,0,1938,David Peoples,277.2,290792,1049
2004,127,0,10425,Jay Williamson,277.2,345935,1248
2004,129,0,20104,Ken Duke,277.1,304790,1100
2004,130,0,6214,Guy Boros,277.0,222155,802
2004,130,0,10733,Kent Jones,277.0,331041,1195
2004,130,0,10860,Justin Leonard,277.0,252090,910
2004,133,0,7457,Steve Flesch,276.6,316156,1143
2004,133,0,1724,Jeff Maggert,276.6,194204,702
2004,135,0,23338,David Gossett,276.4,193753,701
2004,136,0,1473,Todd Hamilton,276.3,271360,982
2004,137,0,20121,Todd Fischer,276.2,350489,1269
2004,137,0,8339,Spike McRoy,276.2,293085,1061
2004,139,0,1024,Billy Andrade,276.1,349214,1265
2004,139,0,8537,J.P. Hayes,276.1,243812,883
2004,139,0,12602,Dean Wilson,276.1,345384,1251
2004,142,0,2104,Jeff Sluman,276.0,310791,1126
2004,143,0,1666,Bernhard Langer,275.9,160551,582
2004,144,0,6251,Chris DiMarco,275.6,295409,1072
2004,144,0,12680,Shigeki Maruyama,275.6,298718,1084
2004,146,0,1142,Bart Bryant,275.5,249019,904
2004,147,0,23135,Tim Clark,275.2,271027,985
2004,147,0,21878,Mark Wilson,275.2,218255,793
2004,149,0,1361,Dan Forsman,274.9,248745,905
2004,149,0,12705,Cliff Kresge,274.9,283688,1032
2004,149,0,10213,Dicky Pride,274.9,224350,816
2004,149,0,22293,Heath Slocum,274.9,315859,1149
2004,153,0,6527,Steve Stricker,274.8,258327,940
2004,154,0,1527,Scott Hoch,274.6,174902,637
2004,155,0,1203,Russ Cochran,274.5,207816,757
2004,155,0,25396,Kevin Na,274.5,325852,1187
2004,155,0,2214,Kirk Triplett,274.5,250089,911
2004,158,0,1619,Skip Kendall,274.2,298324,1088
2004,159,0,1139,Olin Browne,274.1,299576,1093
2004,160,0,20382,Stephen Leaney,274.0,217569,794
2004,160,0,2223,Bob Tway,274.0,252864,923
2004,162,0,8075,Jerry Kelly,273.9,330348,1206
2004,162,0,1771,Blaine McCallister,273.9,231725,846
2004,164,0,19972,José Coceres,273.7,229119,837
2004,165,0,20548,Hidemichi Tanaka,273.5,295407,1080
2004,166,0,19846,Brian Gay,273.4,332745,1217
2004,166,0,1926,Steve Pate,273.4,226137,827
2004,168,0,23983,Luke Donald,273.0,235616,863
2004,168,0,26420,Richard Johnson,273.0,349492,1280
2004,170,0,20127,Chris Riley,272.9,199525,731
2004,171,0,19881,Robert Damron,272.8,314287,1152
2004,172,0,6809,Bob Burns,272.7,292641,1073
2004,173,0,1761,Len Mattiace,272.6,263076,965
2004,174,0,12682,Hirofumi Miyase,272.0,212414,781
2004,175,0,2049,Gene Sauers,271.9,274863,1011
2004,176,0,1320,Bob Estes,271.6,189272,697
2004,177,0,6373,José María Olazábal,271.3,158188,583
2004,178,0,2239,Scott Verplank,271.0,254704,940
2004,179,0,12753,David Morland IV,270.9,232423,858
2004,180,0,7721,Pat Bates,270.8,335755,1240
2004,180,0,1457,Jay Haas,270.8,227781,841
2004,182,0,1132,Mark Brooks,270.6,213476,789
2004,183,0,1378,David Frost,269.8,275454,1021
2004,184,0,1920,Craig Parry,269.6,135088,501
2004,184,0,2099,Scott Simpson,269.6,191121,709
2004,186,0,6078,Esteban Toledo,269.3,296461,1101
2004,187,0,1381,Fred Funk,268.9,306767,1141
2004,188,0,1887,Mark O'Meara,268.5,153872,573
2004,188,0,8385,Omar Uresti,268.5,281406,1048
2004,190,0,1157,Tom Byrum,268.4,268923,1002
2004,191,0,1329,Brad Faxon,267.3,257387,963
2004,192,0,1968,Nick Price,267.2,135187,506
2004,192,0,2010,Loren Roberts,267.2,252207,944
2004,194,0,7363,Craig Bowden,266.8,275330,1032
2004,195,0,1219,John Cook,266.1,177995,669
2004,196,0,1928,Corey Pavin,262.5,241192,919
2003,1,0,23552,Hank Kuehne,303.0,260907,861
2003,2,0,1249,John Daly,300.6,176436,587
2003,3,0,6567,Vijay Singh,296.4,310625,1048
2003,4,0,1810,Phil Mickelson,294.7,213097,723
2003,5,0,19825,Darren Clarke,292.7,151347,517
2003,5,0,21209,Sergio Garcia,292.7,146350,500
2003,7,0,20157,Retief Goosen,291.5,174287,598
2003,8,0,6522,Ernie Els,291.1,160662,552
2003,9,0,8793,Tiger Woods,289.1,199799,691
2003,10,0,25450,Ty Tryon,288.4,163821,568
2003,11,0,24502,Adam Scott,288.2,134863,468
2003,12,0,10107,Deane Pappas,287.7,251993,876
2003,13,0,23614,Rich Beem,287.4,219602,764
2003,13,0,1706,Davis Love III,287.4,224437,781
2003,15,0,10885,Robert Allenby,287.3,231818,807
2003,15,0,20098,Stuart Appleby,287.3,261695,911
2003,17,0,23621,Rory Sabbatini,287.0,281583,981
2003,18,0,20574,Mathew Goggin,286.9,284597,992
2003,18,0,20663,Brenden Pappas,286.9,342297,1193
2003,18,0,8375,Paul Stankowski,286.9,218301,761
2003,21,0,1226,Fred Couples,286.7,162837,568
2003,22,0,1723,Andrew Magee,286.6,299489,1045
2003,23,0,23177,Kenneth Staton,286.1,201688,705
2003,24,0,21805,Harrison Frazar,285.9,292218,1022
2003,24,0,8337,Mike Heinen,285.9,306730,1073
2003,26,0,12823,Carlos Franco,285.7,338278,1184
2003,26,0,10585,Scott McCarron,285.7,227393,796
2003,28,0,2106,Chris Smith,285.4,290811,1019
2003,29,0,12661,Todd Barranger,285.3,251336,881
2003,29,0,10565,Ian Leggatt,285.3,227134,796
2003,31,0,24925,Jonathan Byrd,285.1,295648,1037
2003,31,0,23034,Brent Schwarzrock,285.1,197280,692
2003,31,0,22295,Darron Stiles,285.1,279154,979
2003,34,0,24357,K.J. Choi,285.0,314966,1105
2003,34,0,21961,Charles Howell III,285.0,339733,1192
2003,34,0,20634,Peter Lonard,285.0,276781,971
2003,34,0,2206,David Toms,285.0,236825,831
2003,38,0,1945,Kenny Perry,284.9,272910,958
2003,39,0,10912,Craig Perks,284.8,246659,866
2003,40,0,23656,Jason Caron,284.7,239190,840
2003,41,0,7867,Woody Austin,284.6,336447,1182
2003,41,0,20094,Jonathan Kaye,284.6,270114,949
2003,43,0,6332,Neal Lancaster,284.0,367820,1295
2003,44,0,26950,John Morgan,283.8,266168,938
2003,45,0,22892,Jason Gore,283.7,263830,930
2003,45,0,20572,Rod Pampling,283.7,255314,900
2003,47,0,12510,Chad Campbell,283.5,309318,1091
2003,48,0,19824,Craig Barlow,283.1,318465,1125
2003,49,0,1035,Tommy Armour III,282.6,209664,742
2003,49,0,8123,Jeff Brehaut,282.6,359127,1271
2003,51,0,22548,Patrick Sheehan,282.4,342005,1211
2003,52,0,25031,Andy Miller,282.2,241574,856
2003,53,0,7223,Brian Bateman,282.1,221974,787
2003,53,0,10423,Mike Weir,282.1,204518,725
2003,55,0,12645,Brent Geiberger,282.0,171175,607
2003,56,0,12652,Cameron Beckman,281.9,290124,1029
2003,57,0,12755,Vance Veazey,281.8,210211,746
2003,58,0,12782,Tim Herron,281.7,326220,1158
2003,58,0,22046,Geoff Ogilvy,281.7,256107,909
2003,58,0,20436,Garrett Willis,281.7,326825,1160
2003,61,0,20498,Briny Baird,281.5,364822,1296
2003,62,0,1161,Mark Calcavecchia,281.3,258516,919
2003,62,0,1707,Steve Lowery,281.3,245565,873
2003,64,0,6034,Marco Dawson,281.2,252208,897
2003,65,0,1685,J.L. Lewis,281.1,290939,1035
2003,66,0,21633,Steve Allan,281.0,177029,630
2003,67,0,23541,Ben Crane,280.8,290298,1034
2003,67,0,6621,Joe Durant,280.8,300687,1071
2003,67,0,20095,Carl Paulson,280.8,349878,1246
2003,67,0,6595,Kevin Sutherland,280.8,257249,916
2003,71,0,1388,Robert Gamez,280.5,363282,1295
2003,71,0,6573,Brandt Jobe,280.5,248801,887
2003,71,0,6515,Shaun Micheel,280.5,316405,1128
2003,71,0,2002,John Riegger,280.5,174457,622
2003,75,0,21806,Paul Gow,280.0,213065,761
2003,75,0,23353,J.J. Henry,280.0,337445,1205
2003,77,0,7749,Brett Quigley,279.6,287450,1028
2003,77,0,22913,John Rollins,279.6,219489,785
2003,79,0,11011,Mike Sposa,279.5,242889,869
2003,80,0,1941,Tom Pernice Jr.,279.4,323494,1158
2003,81,0,8075,Jerry Kelly,279.0,305272,1094
2003,81,0,20645,John Senden,279.0,356624,1278
2003,83,0,20593,Greg Chalmers,278.9,324374,1163
2003,84,0,1677,Tom Lehman,278.8,225578,809
2003,84,0,20568,Anthony Painter,278.8,276863,993
2003,84,0,6581,David Sutherland,278.8,236721,849
2003,87,0,12705,Cliff Kresge,278.4,305115,1096
2003,87,0,2246,Duffy Waldorf,278.4,262206,942
2003,87,0,10425,Jay Williamson,278.4,308764,1109
2003,90,0,12662,Thomas Levet,278.3,268854,966
2003,91,0,20472,Alex Cejka,278.2,266805,959
2003,91,0,23338,David Gossett,278.2,312708,1124
2003,93,0,22371,Aaron Baddeley,278.1,208276,749
2003,93,0,1553,John Huston,278.1,243074,874
2003,95,0,25692,Akio Sadakata,278.0,253572,912
2003,95,0,2223,Bob Tway,278.0,280767,1010
2003,97,0,7457,Steve Flesch,277.9,351782,1266
2003,97,0,24361,Pat Perez,277.9,276501,995
2003,99,0,8633,Per-Ulrik Johansson,277.8,310890,1119
2003,100,0,24356,Jason Buha,277.7,191924,691
2003,100,0,8725,Tom Gillis,277.7,227192,818
2003,100,0,20628,Arron Oberholser,277.7,279377,1006
2003,100,0,26489,Cameron Yancey,277.7,180753,651
2003,104,0,10733,Kent Jones,277.6,234545,845
2003,105,0,6251,Chris DiMarco,277.4,270160,974
2003,105,0,20121,Todd Fischer,277.4,305433,1101
2003,107,0,25345,Carl Pettersson,277.3,261244,942
2003,107,0,6527,Steve Stricker,277.3,194666,702
2003,109,0,22621,Ben Curtis,277.2,221497,799
2003,109,0,1724,Jeff Maggert,277.2,250609,904
2003,111,0,1024,Billy Andrade,277.1,316123,1141
2003,112,0,20229,Stewart Cink,277.0,316930,1144
2003,113,0,1766,Billy Mayfair,276.9,316228,1142
2003,114,0,6617,Brian Henninger,276.7,185143,669
2003,114,0,1797,Rocco Mediate,276.7,228549,826
2003,114,0,2214,Kirk Triplett,276.7,273075,987
2003,117,0,1361,Dan Forsman,276.6,307554,1112
2003,117,0,2170,Hal Sutton,276.6,249732,903
2003,119,0,2104,Jeff Sluman,276.5,306035,1107
2003,120,0,10809,Jim Furyk,276.4,282161,1021
2003,121,0,11032,Frank Lickliter II,276.3,280401,1015
2003,122,0,1569,Peter Jacobsen,276.1,230281,834
2003,123,0,6004,Stephen Ames,276.0,298593,1082
2003,123,0,7941,Mike Grob,276.0,267476,969
2003,125,0,23125,Brad Elder,275.9,156426,567
2003,125,0,1948,Tim Petrovic,275.9,319254,1157
2003,127,0,1457,Jay Haas,275.7,256669,931
2003,127,0,10860,Justin Leonard,275.7,225246,817
2003,129,0,1042,Paul Azinger,275.5,228404,829
2003,129,0,12660,Jesper Parnevik,275.5,296973,1078
2003,131,0,12680,Shigeki Maruyama,275.1,250657,911
2003,132,0,10213,Dicky Pride,275.0,222215,808
2003,133,0,1577,Lee Janzen,274.9,216053,786
2003,134,0,1938,David Peoples,274.6,308644,1124
2003,135,0,20127,Chris Riley,274.5,263484,960
2003,135,0,2101,Joey Sindelar,274.5,303300,1105
2003,135,0,20566,Kaname Yokoo,274.5,172086,627
2003,138,0,6809,Bob Burns,274.4,251884,918
2003,138,0,1968,Nick Price,274.4,177832,648
2003,140,0,1619,Skip Kendall,274.3,341261,1244
2003,141,0,19972,José Coceres,274.2,197132,719
2003,141,0,12602,Dean Wilson,274.2,260718,951
2003,143,0,22293,Heath Slocum,274.0,340076,1241
2003,143,0,7101,Dave Stockton Jr.,274.0,234230,855
2003,145,0,23036,Chris Anderson,273.9,286749,1047
2003,146,0,1320,Bob Estes,273.6,262087,958
2003,147,0,8931,Glen Day,273.4,336577,1231
2003,148,0,20548,Hidemichi Tanaka,273.3,364860,1335
2003,149,0,1307,Joel Edwards,273.2,216120,791
2003,149,0,23108,Matt Kuchar,273.2,203020,743
2003,151,0,21739,Aaron Barber,273.1,298484,1093
2003,151,0,8339,Spike McRoy,273.1,328018,1201
2003,153,0,1329,Brad Faxon,272.8,267606,981
2003,154,0,10201,Matt Gogel,272.7,227936,836
2003,155,0,6575,Dudley Hart,272.5,194839,715
2003,155,0,20940,Kenichi Kuboya,272.5,289924,1064
2003,157,0,20573,Scott Laycock,272.4,211653,777
2003,158,0,12388,Michael Clark II,272.3,187343,688
2003,158,0,1475,Donnie Hammond,272.3,291883,1072
2003,158,0,21878,Mark Wilson,272.3,258688,950
2003,161,0,20099,Doug Barron,272.2,292084,1073
2003,162,0,20029,Notah Begay III,272.1,290036,1066
2003,163,0,1378,David Frost,272.0,271687,999
2003,164,0,7721,Pat Bates,271.8,351211,1292
2003,164,0,2239,Scott Verplank,271.8,290288,1068
2003,166,0,1098,Jay Don Blake,271.7,213015,784
2003,167,0,1381,Fred Funk,271.5,330439,1217
2003,167,0,1761,Len Mattiace,271.5,264664,975
2003,169,0,23135,Tim Clark,271.3,227908,840
2003,170,0,19881,Robert Damron,271.0,302468,1116
2003,170,0,19846,Brian Gay,271.0,297027,1096
2003,172,0,8537,J.P. Hayes,270.9,234597,866
2003,173,0,23983,Luke Donald,270.4,277966,1028
2003,174,0,1175,Jim Carter,270.3,302783,1120
2003,175,0,2049,Gene Sauers,270.2,268552,994
2003,176,0,1887,Mark O'Meara,269.9,158415,587
2003,177,0,6078,Esteban Toledo,269.8,340980,1264
2003,178,0,6643,Paul Goydos,269.2,268078,996
2003,179,0,1666,Bernhard Langer,269.0,172150,640
2003,180,0,1132,Mark Brooks,268.4,261156,973
