YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS,RTP-SUCCESSES,RTP-NOT GOING FOR THE GRN
2017,0,23621,Rory Sabbatini,27.45,28,102,-30,-8.00
2017,0,30925,Dustin Johnson,27.27,42,154,-45,-15.00
2017,0,33204,Shane Lowry,27.27,24,88,-25,+3.00
2017,0,37189,Harold Varner III,27.17,47,173,-44,-5.00
2017,0,1810,Phil Mickelson,27.01,37,137,-40,-22.00
2017,0,22046,Geoff Ogilvy,27.0,27,100,-27,-3.00
2017,0,12716,Charley Hoffman,26.92,63,234,-61,-13.00
2017,0,32150,Michael Thompson,26.92,14,52,-17,-2.00
2017,0,46970,Jon Rahm,26.63,45,169,-44,-16.00
2017,0,29740,Brad Fritsch,26.56,17,64,-17,-6.00
2017,0,22405,Justin Rose,26.56,34,128,-36,-2.00
2017,0,47128,Richy Werenski,26.47,27,102,-30,-5.00
2017,0,25900,Lucas Glover,26.34,49,186,-51,-5.00
2017,0,24358,Robert Garrigus,26.32,35,133,-32,-6.00
2017,0,25818,Scott Piercy,26.32,25,95,-27,-3.00
2017,0,31323,Gary Woodland,26.29,46,175,-42,-1.00
2017,0,39975,Michael Kim,26.17,39,149,-37,-11.00
2017,0,29485,Brett Stegmaier,26.0,26,100,-30,-2.00
2017,0,25686,Jason Dufner,25.98,33,127,-34,-19.00
2017,0,24357,K.J. Choi,25.97,20,77,-20,-17.00
2017,0,48084,Wesley Bryan,25.96,27,104,-33,-22.00
2017,0,48822,Sebastián Muñoz,25.93,21,81,-19,+4.00
2017,0,12510,Chad Campbell,25.78,33,128,-29,-26.00
2017,0,33419,Cameron Tringale,25.77,25,97,-27,-7.00
2017,0,28307,Matt Every,25.44,29,114,-29,-8.00
2017,0,30692,Scott Stallings,25.44,29,114,-28,-6.00
2017,0,35891,Cameron Smith,25.34,37,146,-43,-18.00
2017,0,33413,Ben Martin,25.19,33,131,-32,-6.00
2017,0,28420,Ryan Brehm,25.16,39,155,-42,+7.00
2017,0,33448,Justin Thomas,25.15,42,167,-48,-9.00
2017,0,27064,Jhonattan Vegas,25.13,49,195,-46,+4.00
2017,0,29420,Billy Horschel,25.0,36,144,-36,-1.00
2017,0,34046,Jordan Spieth,24.84,39,157,-35,-8.00
2017,0,21961,Charles Howell III,24.62,32,130,-32,-10.00
2017,0,27974,Sung Kang,24.6,46,187,-49,-17.00
2017,0,24846,Ricky Barnes,24.59,30,122,-36,-11.00
2017,0,28500,Martin Flores,24.59,30,122,-35,+2.00
2017,0,25396,Kevin Na,24.53,26,106,-25,-18.00
2017,0,20229,Stewart Cink,24.32,36,148,-42,-18.00
2017,0,23320,Ryan Palmer,24.32,27,111,-21,+5.00
2017,0,26851,Marc Leishman,24.26,41,169,-42,-3.00
2017,0,32448,James Hahn,24.07,39,162,-42,-3.00
2017,0,32839,Hideki Matsuyama,24.07,39,162,-41,-9.00
2017,0,31420,Anirban Lahiri,23.88,32,134,-35,+6.00
2017,0,48081,Xander Schauffele,23.75,38,160,-38,-12.00
2017,0,36689,Brooks Koepka,23.71,46,194,-48,-3.00
2017,0,26329,Louis Oosthuizen,23.64,26,110,-30,-11.00
2017,0,29223,Sam Saunders,23.58,25,106,-21,-19.00
2017,0,31560,Brian Stuard,23.46,19,81,-17,-17.00
2017,0,24502,Adam Scott,23.4,22,94,-20,-8.00
2017,0,27214,Kevin Streelman,23.38,36,154,-33,-5.00
2017,0,29476,Kyle Reifers,23.33,28,120,-31,-4.00
2017,0,32366,Kevin Chappell,23.3,41,176,-38,-3.00
2017,0,25720,Chad Collins,23.29,17,73,-18,-12.00
2017,0,28132,Tyrone Van Aswegen,23.28,27,116,-24,+1.00
2017,0,35532,Tom Hoge,23.19,16,69,-16,+2.00
2017,0,25493,Nick Taylor,23.17,38,164,-38,-30.00
2017,0,24361,Pat Perez,23.02,32,139,-33,-8.00
2017,0,25349,Tim Wilkinson,22.95,14,61,-15,-8.00
2017,0,19803,Ryan Armour,22.92,11,48,-12,-16.00
2017,0,6522,Ernie Els,22.92,11,48,-15,+2.00
2017,0,31646,Emiliano Grillo,22.9,30,131,-26,-2.00
2017,0,29461,Jamie Lovemark,22.77,46,202,-50,-1.00
2017,0,31557,Jim Herman,22.76,33,145,-30,-10.00
2017,0,33141,Keegan Bradley,22.66,46,203,-49,+6.00
2017,0,23353,J.J. Henry,22.66,29,128,-32,-11.00
2017,0,25834,Daniel Summerhays,22.64,36,159,-35,+4.00
2017,0,34021,Bud Cauley,22.6,40,177,-40,-5.00
2017,0,25345,Carl Pettersson,22.54,16,71,-18,-9.00
2017,0,32333,Kevin Tway,22.47,40,178,-42,-7.00
2017,0,46440,Smylie Kaufman,22.45,33,147,-35,-10.00
2017,0,28089,Jason Day,22.22,30,135,-36,+2.00
2017,0,29478,Kevin Kisner,22.22,28,126,-28,-20.00
2017,0,33122,Russell Knox,22.22,22,99,-22,-8.00
2017,0,33461,Morgan Hoffmann,22.08,34,154,-36,-17.00
2017,0,46601,Trey Mullinax,22.08,34,154,-36,+8.00
2017,0,24140,Sean O'Hair,22.07,32,145,-31,-10.00
2017,0,32757,Patton Kizzire,22.03,26,118,-22,-1.00
2017,0,29720,Andres Gonzales,21.85,26,119,-27,+4.00
2017,0,35506,Mackenzie Hughes,21.83,43,197,-42,-27.00
2017,0,47959,Bryson DeChambeau,21.77,32,147,-33,-4.00
2017,0,23108,Matt Kuchar,21.77,27,124,-29,-36.00
2017,0,35450,Patrick Cantlay,21.74,25,115,-27,-10.00
2017,0,34098,Russell Henley,21.6,35,162,-36,-16.00
2017,0,32102,Rickie Fowler,21.58,30,139,-31,-19.00
2017,0,40026,Daniel Berger,21.57,33,153,-38,-15.00
2017,0,25632,Jimmy Walker,21.57,22,102,-22,+3.00
2017,0,35879,Kelly Kraft,21.55,25,116,-28,+14.00
2017,0,25191,Gonzalo Fernandez-Castaño,21.52,17,79,-18,-10.00
2017,0,22056,Cameron Percy,21.5,23,107,-23,+1.00
2017,0,49771,J.T. Poston,21.48,32,149,-30,-9.00
2017,0,29222,Billy Hurley III,21.28,20,94,-22,-26.00
2017,0,26331,Charl Schwartzel,21.19,25,118,-28,+4.00
2017,0,37278,Nicholas Lindheim,21.05,12,57,-14,+4.00
2017,0,30110,Kyle Stanley,21.03,41,195,-49,-20.00
2017,0,28252,Seamus Power,21.01,29,138,-28,-17.00
2017,0,24924,Bill Haas,20.97,26,124,-24,-26.00
2017,0,33418,Shawn Stefani,20.87,24,115,-28,-11.00
2017,0,27936,Martin Laird,20.69,30,145,-33,-11.00
2017,0,29974,Branden Grace,20.43,19,93,-19,-11.00
2017,0,32640,Troy Merritt,20.31,26,128,-24,-17.00
2017,0,29479,Scott Brown,20.28,29,143,-30,+1.00
2017,0,35545,Blayne Barber,20.0,20,100,-22,-10.00
2017,0,26476,Chez Reavie,20.0,25,125,-24,-20.00
2017,0,40058,Zac Blair,19.8,20,101,-21,-16.00
2017,0,46732,Rick Lamb,19.74,15,76,-15,-7.00
2017,0,34213,Grayson Murray,19.72,42,213,-44,+11.00
2017,0,26300,Matt Jones,19.61,20,102,-21,+4.00
2017,0,29289,S.Y. Noh,19.44,28,144,-29,+5.00
2017,0,24781,Hunter Mahan,19.35,24,124,-28,+1.00
2017,0,28237,Rory McIlroy,19.27,21,109,-20,+1.00
2017,0,20771,Steven Alker,19.23,10,52,-10,-7.00
2017,0,46443,Brian Campbell,19.12,13,68,-13,+2.00
2017,0,33399,Adam Hadwin,19.08,29,152,-29,-20.00
2017,0,20472,Alex Cejka,18.81,19,101,-17,-6.00
2017,0,39954,Cody Gribble,18.75,27,144,-30,+14.00
2017,0,27958,Ryan Blaum,18.7,23,123,-22,-13.00
2017,0,36699,Patrick Rodgers,18.7,23,123,-21,+4.00
2017,0,25364,Paul Casey,18.59,29,156,-32,-11.00
2017,0,31202,William McGirt,18.57,26,140,-28,+1.00
2017,0,27644,Brian Harman,18.54,28,151,-34,-23.00
2017,0,24138,Ian Poulter,18.28,17,93,-20,-1.00
2017,0,23325,Vaughn Taylor,18.25,23,126,-23,-29.00
2017,0,34431,Robert Streb,18.06,28,155,-22,+1.00
2017,0,22371,Aaron Baddeley,17.89,17,95,-15,-4.00
2017,0,25198,Francesco Molinari,17.83,23,129,-21,-7.00
2017,0,34174,John Huh,17.78,24,135,-26,+1.00
2017,0,26499,Rafa Cabrera Bello,17.72,14,79,-14,+6.00
2017,0,34466,Peter Malnati,17.71,17,96,-19,-19.00
2017,0,25274,Steven Bowditch,17.46,11,63,-10,+12.00
2017,0,30852,Ryo Ishikawa,17.44,15,86,-14,+12.00
2017,0,35110,Brett Drewitt,17.19,11,64,-7,+2.00
2017,0,20572,Rod Pampling,17.14,24,140,-20,-10.00
2017,0,30926,Chris Kirk,17.12,19,111,-17,E
2017,0,19846,Brian Gay,17.11,13,76,-17,-28.00
2017,0,27466,Spencer Levin,17.02,16,94,-18,-21.00
2017,0,28679,Fabián Gómez,17.0,17,100,-17,-9.00
2017,0,29908,C.T. Pan,16.9,24,142,-21,-4.00
2017,0,20104,Ken Duke,16.87,14,83,-14,-29.00
2017,0,34360,Patrick Reed,16.5,33,200,-30,-18.00
2017,0,34358,Jonathan Randolph,16.49,16,97,-16,+1.00
2017,0,37455,Si Woo Kim,16.39,20,122,-20,-6.00
2017,0,24024,Zach Johnson,16.33,16,98,-14,-15.00
2017,0,27649,Brandt Snedeker,16.05,13,81,-12,-9.00
2017,0,33948,Byeong Hun An,16.03,21,131,-23,-1.00
2017,0,40009,Dominic Bozzelli,15.79,18,114,-16,-13.00
2017,0,26951,Johnson Wagner,15.63,15,96,-17,-10.00
2017,0,25572,Graeme McDowell,15.15,10,66,-10,-14.00
2017,0,23541,Ben Crane,15.09,16,106,-17,-8.00
2017,0,24507,Jason Bohn,14.67,11,75,-13,-1.00
2017,0,34409,David Lingmerth,14.63,18,123,-22,-23.00
2017,0,23983,Luke Donald,14.58,7,48,-8,-13.00
2017,0,21209,Sergio Garcia,14.16,16,113,-14,-3.00
2017,0,25240,D.A. Points,13.98,13,93,-14,-15.00
2017,0,29926,Danny Lee,13.73,21,153,-24,+5.00
2017,0,22986,Søren Kjeldsen,13.64,6,44,-6,-2.00
2017,0,32200,Roberto Castro,13.43,9,67,-8,-17.00
2017,0,27895,Jonas Blixt,13.21,14,106,-17,-10.00
2017,0,37454,Whee Kim,12.94,11,85,-15,-16.00
2017,0,30191,Julián Etulain,12.9,12,93,-9,E
2017,0,25892,Steve Wheatcroft,12.68,9,71,-10,-4.00
2017,0,23800,Bryce Molder,11.11,7,63,-7,-29.00
2017,0,27963,Chris Stroud,10.53,8,76,-8,-10.00
2017,0,20593,Greg Chalmers,10.42,10,96,-10,-24.00
2016,0,20229,Stewart Cink,40.91,36,88,-32,-1.00
2016,0,32150,Michael Thompson,35.29,30,85,-29,-10.00
2016,0,33448,Justin Thomas,32.52,53,163,-51,-1.00
2016,0,24358,Robert Garrigus,32.0,40,125,-37,+4.00
2016,0,30925,Dustin Johnson,31.93,53,166,-56,-9.00
2016,0,34264,Hudson Swafford,31.28,61,195,-62,-11.00
2016,0,35891,Cameron Smith,31.15,19,61,-18,-2.00
2016,0,24461,Thomas Aiken,31.03,27,87,-26,-5.00
2016,0,34431,Robert Streb,30.91,34,110,-33,-8.00
2016,0,25349,Tim Wilkinson,30.61,15,49,-17,-18.00
2016,0,37189,Harold Varner III,30.6,56,183,-51,-1.00
2016,0,33461,Morgan Hoffmann,30.51,36,118,-41,-6.00
2016,0,21961,Charles Howell III,30.19,48,159,-45,-14.00
2016,0,29725,Tony Finau,29.77,64,215,-63,+9.00
2016,0,25632,Jimmy Walker,29.76,50,168,-53,E
2016,0,24502,Adam Scott,29.6,37,125,-39,-11.00
2016,0,29420,Billy Horschel,28.45,33,116,-32,+2.00
2016,0,10885,Robert Allenby,28.33,17,60,-15,+3.00
2016,0,29485,Brett Stegmaier,27.86,39,140,-42,-9.00
2016,0,30944,Jason Kokrak,27.84,49,176,-47,+4.00
2016,0,31323,Gary Woodland,27.66,52,188,-56,-8.00
2016,0,25804,Bubba Watson,27.46,39,142,-39,-12.00
2016,0,29518,Brendan Steele,27.15,41,151,-41,-11.00
2016,0,20104,Ken Duke,27.14,19,70,-24,-3.00
2016,0,28237,Rory McIlroy,27.08,39,144,-38,-5.00
2016,0,31646,Emiliano Grillo,27.04,43,159,-40,-6.00
2016,0,28092,D.H. Lee,26.98,17,63,-19,-10.00
2016,0,8075,Jerry Kelly,26.97,24,89,-25,-14.00
2016,0,27936,Martin Laird,26.95,38,141,-38,+16.00
2016,0,29268,Bronson Burgoon,26.92,35,130,-34,-15.00
2016,0,29221,Webb Simpson,26.61,29,109,-29,-4.00
2016,0,33141,Keegan Bradley,26.56,34,128,-34,+5.00
2016,0,35451,Scott Pinckney,26.49,40,151,-39,+7.00
2016,0,33413,Ben Martin,26.17,39,149,-47,-19.00
2016,0,27770,Camilo Villegas,25.89,29,112,-34,+5.00
2016,0,29223,Sam Saunders,25.81,24,93,-28,+3.00
2016,0,29745,Tyler Aldridge,25.49,26,102,-26,-13.00
2016,0,29289,S.Y. Noh,25.42,30,118,-31,-7.00
2016,0,34046,Jordan Spieth,25.41,31,122,-32,-16.00
2016,0,37455,Si Woo Kim,25.23,56,222,-60,+4.00
2016,0,25686,Jason Dufner,25.2,32,127,-35,-11.00
2016,0,12510,Chad Campbell,25.0,36,144,-31,-15.00
2016,0,27974,Sung Kang,25.0,36,144,-41,+5.00
2016,0,32757,Patton Kizzire,24.82,35,141,-34,-19.00
2016,0,25892,Steve Wheatcroft,24.82,34,137,-31,-16.00
2016,0,35879,Kelly Kraft,24.71,21,85,-23,-9.00
2016,0,24357,K.J. Choi,24.68,19,77,-24,-22.00
2016,0,25818,Scott Piercy,24.65,35,142,-37,-6.00
2016,0,27436,Graham DeLaet,24.63,33,134,-35,-2.00
2016,0,40058,Zac Blair,24.55,27,110,-25,-7.00
2016,0,24024,Zach Johnson,24.51,25,102,-25,-33.00
2016,0,25900,Lucas Glover,24.46,34,139,-30,-16.00
2016,0,34360,Patrick Reed,24.4,41,168,-46,-10.00
2016,0,36689,Brooks Koepka,24.36,38,156,-38,+4.00
2016,0,20848,Ángel Cabrera,24.32,27,111,-26,+10.00
2016,0,36801,Mark Hubbard,24.29,34,140,-36,-16.00
2016,0,36699,Patrick Rodgers,24.28,42,173,-48,+2.00
2016,0,26758,David Hearn,24.21,23,95,-28,-25.00
2016,0,28132,Tyrone Van Aswegen,24.11,34,141,-27,-9.00
2016,0,29720,Andres Gonzales,23.93,28,117,-29,-5.00
2016,0,34098,Russell Henley,23.93,28,117,-29,-5.00
2016,0,24924,Bill Haas,23.89,27,113,-26,-9.00
2016,0,31560,Brian Stuard,23.88,16,67,-15,-16.00
2016,0,34409,David Lingmerth,23.81,25,105,-27,-12.00
2016,0,25572,Graeme McDowell,23.81,20,84,-20,-2.00
2016,0,32102,Rickie Fowler,23.78,39,164,-42,-10.00
2016,0,28114,Dawie van der Walt,23.76,24,101,-25,-4.00
2016,0,22046,Geoff Ogilvy,23.71,23,97,-25,-7.00
2016,0,32640,Troy Merritt,23.53,28,119,-28,E
2016,0,35545,Blayne Barber,23.39,29,124,-28,-15.00
2016,0,26329,Louis Oosthuizen,23.29,17,73,-20,-11.00
2016,0,28089,Jason Day,23.24,33,142,-39,-9.00
2016,0,33410,Andrew Landry,23.21,13,56,-16,-1.00
2016,0,25396,Kevin Na,23.21,26,112,-27,-12.00
2016,0,25240,D.A. Points,23.21,13,56,-10,+1.00
2016,0,22892,Jason Gore,23.16,22,95,-25,-4.00
2016,0,40026,Daniel Berger,22.98,37,161,-36,-9.00
2016,0,32448,James Hahn,22.95,28,122,-28,-1.00
2016,0,46440,Smylie Kaufman,22.6,40,177,-41,+2.00
2016,0,27064,Jhonattan Vegas,22.49,47,209,-54,+4.00
2016,0,33418,Shawn Stefani,22.39,30,134,-32,-3.00
2016,0,26331,Charl Schwartzel,22.31,27,121,-29,+3.00
2016,0,27644,Brian Harman,22.29,37,166,-39,-9.00
2016,0,35539,Luke Guthrie,22.22,16,72,-19,-8.00
2016,0,29926,Danny Lee,22.22,34,153,-35,-3.00
2016,0,27942,Rob Oppenheim,22.22,16,72,-15,-11.00
2016,0,25364,Paul Casey,22.13,27,122,-29,-6.00
2016,0,24494,Erik Compton,22.09,19,86,-19,-3.00
2016,0,26289,Boo Weekley,22.07,32,145,-34,-7.00
2016,0,26596,Ryan Moore,22.0,22,100,-22,-29.00
2016,0,34099,Harris English,21.97,29,132,-30,-23.00
2016,0,32618,Rhein Gibson,21.74,20,92,-21,-6.00
2016,0,25493,Nick Taylor,21.74,30,138,-29,-3.00
2016,0,26851,Marc Leishman,21.71,28,129,-29,-1.00
2016,0,23108,Matt Kuchar,21.64,29,134,-31,-28.00
2016,0,32200,Roberto Castro,21.57,33,153,-33,-35.00
2016,0,32876,Martin Piller,21.54,14,65,-14,+1.00
2016,0,20691,Greg Owen,21.48,32,149,-29,+3.00
2016,0,24846,Ricky Barnes,21.37,28,131,-26,-3.00
2016,0,27214,Kevin Streelman,21.37,25,117,-27,-7.00
2016,0,21209,Sergio Garcia,21.35,19,89,-19,+2.00
2016,0,33204,Shane Lowry,21.31,13,61,-15,+3.00
2016,0,27129,Luke List,21.3,36,169,-33,+12.00
2016,0,26476,Chez Reavie,21.28,30,141,-31,-12.00
2016,0,27141,J.B. Holmes,21.21,35,165,-29,+13.00
2016,0,29478,Kevin Kisner,21.21,28,132,-30,-11.00
2016,0,1810,Phil Mickelson,21.21,28,132,-29,+3.00
2016,0,27649,Brandt Snedeker,21.13,30,142,-28,-17.00
2016,0,25834,Daniel Summerhays,21.12,34,161,-39,-5.00
2016,0,20766,Padraig Harrington,21.11,19,90,-18,-6.00
2016,0,32366,Kevin Chappell,21.02,33,157,-37,-1.00
2016,0,29461,Jamie Lovemark,20.92,41,196,-42,-7.00
2016,0,25274,Steven Bowditch,20.88,19,91,-20,+35.00
2016,0,25198,Francesco Molinari,20.83,20,96,-21,-9.00
2016,0,20645,John Senden,20.59,28,136,-29,-26.00
2016,0,26951,Johnson Wagner,20.59,28,136,-31,-12.00
2016,0,35732,Wes Roach,20.55,15,73,-18,+2.00
2016,0,22405,Justin Rose,20.44,28,137,-32,+2.00
2016,0,27747,Hiroshi Iwata,20.31,26,128,-29,+2.00
2016,0,33122,Russell Knox,20.18,22,109,-23,-4.00
2016,0,32839,Hideki Matsuyama,20.16,25,124,-22,-22.00
2016,0,29479,Scott Brown,20.0,24,120,-26,+3.00
2016,0,28158,Steve Marino,20.0,22,110,-22,-2.00
2016,0,30163,Henrik Norlander,20.0,21,105,-24,-12.00
2016,0,30110,Kyle Stanley,19.83,24,121,-26,-7.00
2016,0,22371,Aaron Baddeley,19.72,28,142,-28,-13.00
2016,0,24140,Sean O'Hair,19.58,37,189,-39,+1.00
2016,0,23325,Vaughn Taylor,19.57,18,92,-20,-6.00
2016,0,33667,Carlos Ortiz,19.55,26,133,-26,+9.00
2016,0,23320,Ryan Palmer,19.55,35,179,-38,-21.00
2016,0,31202,William McGirt,19.28,32,166,-35,-12.00
2016,0,28679,Fabián Gómez,19.18,28,146,-24,-8.00
2016,0,27466,Spencer Levin,18.9,24,127,-26,-25.00
2016,0,30926,Chris Kirk,18.85,23,122,-18,-24.00
2016,0,35300,Andrew Loupe,18.82,35,186,-36,-5.00
2016,0,23353,J.J. Henry,18.81,19,101,-18,-17.00
2016,0,34563,Chesson Hadley,18.75,24,128,-20,+2.00
2016,0,29974,Branden Grace,18.67,14,75,-13,-3.00
2016,0,29476,Kyle Reifers,18.6,32,172,-32,-29.00
2016,0,27895,Jonas Blixt,18.57,26,140,-31,-8.00
2016,0,12716,Charley Hoffman,18.57,26,140,-30,-5.00
2016,0,34262,Jon Curran,18.42,14,76,-11,-33.00
2016,0,23983,Luke Donald,18.42,14,76,-14,-7.00
2016,0,34265,Will Wilcox,18.33,22,120,-22,-2.00
2016,0,21878,Mark Wilson,18.18,12,66,-13,-14.00
2016,0,39975,Michael Kim,18.11,23,127,-23,-16.00
2016,0,31420,Anirban Lahiri,18.09,17,94,-18,-5.00
2016,0,37273,Derek Ernst,17.78,16,90,-17,+5.00
2016,0,6527,Steve Stricker,17.78,8,45,-10,-20.00
2016,0,33419,Cameron Tringale,17.54,20,114,-26,-17.00
2016,0,20472,Alex Cejka,17.53,17,97,-17,-19.00
2016,0,2206,David Toms,17.5,7,40,-6,-34.00
2016,0,34174,John Huh,17.29,23,133,-20,-3.00
2016,0,21731,Freddie Jacobson,17.14,18,105,-18,-7.00
2016,0,30711,Colt Knost,17.14,12,70,-13,-37.00
2016,0,33399,Adam Hadwin,16.95,30,177,-31,-5.00
2016,0,30692,Scott Stallings,16.92,22,130,-22,-2.00
2016,0,26300,Matt Jones,16.54,21,127,-20,-11.00
2016,0,10809,Jim Furyk,16.36,9,55,-9,-15.00
2016,0,34466,Peter Malnati,16.3,15,92,-15,-35.00
2016,0,23621,Rory Sabbatini,16.28,14,86,-14,+1.00
2016,0,27963,Chris Stroud,16.26,20,123,-23,-8.00
2016,0,31557,Jim Herman,16.13,20,124,-17,-18.00
2016,0,20572,Rod Pampling,16.13,10,62,-9,-10.00
2016,0,6522,Ernie Els,16.07,18,112,-21,-14.00
2016,0,34261,Scott Langley,16.0,16,100,-17,-4.00
2016,0,20098,Stuart Appleby,15.91,14,88,-13,-37.00
2016,0,35532,Tom Hoge,15.84,16,101,-16,-4.00
2016,0,23638,Brendon de Jonge,15.79,18,114,-20,-12.00
2016,0,24912,Will MacKenzie,15.79,15,95,-13,-7.00
2016,0,37454,Whee Kim,15.75,20,127,-20,-3.00
2016,0,28475,Jeff Overton,15.6,17,109,-15,-16.00
2016,0,31416,Derek Fathauer,15.5,20,129,-20,-10.00
2016,0,23800,Bryce Molder,15.05,14,93,-13,-30.00
2016,0,29222,Billy Hurley III,14.93,10,67,-11,-22.00
2016,0,23541,Ben Crane,14.61,13,89,-13,-16.00
2016,0,20157,Retief Goosen,13.95,12,86,-13,-4.00
2016,0,45526,Abraham Ancer,13.73,7,51,-6,-7.00
2016,0,24781,Hunter Mahan,13.21,14,106,-17,-3.00
2016,0,24507,Jason Bohn,13.19,12,91,-8,-27.00
2016,0,30927,Brendon Todd,13.04,9,69,-11,-20.00
2016,0,25720,Chad Collins,12.79,11,86,-13,-2.00
2016,0,24490,George McNeill,12.5,9,72,-8,E
2016,0,10213,Dicky Pride,11.36,5,44,-2,-16.00
2016,0,6567,Vijay Singh,9.76,12,123,-13,-9.00
2015,0,30946,Alex Prugh,34.35,45,131,-42,-7.00
2015,0,34264,Hudson Swafford,32.73,54,165,-58,-4.00
2015,0,33413,Ben Martin,32.03,41,128,-38,-5.00
2015,0,25900,Lucas Glover,30.5,43,141,-42,E
2015,0,29725,Tony Finau,30.43,77,253,-81,+1.00
2015,0,24502,Adam Scott,30.43,21,69,-21,-5.00
2015,0,36689,Brooks Koepka,30.32,47,155,-55,+13.00
2015,0,25364,Paul Casey,30.28,33,109,-35,-13.00
2015,0,34265,Will Wilcox,30.26,23,76,-26,-7.00
2015,0,28089,Jason Day,30.0,48,160,-53,+16.00
2015,0,25804,Bubba Watson,29.55,52,176,-55,+3.00
2015,0,36699,Patrick Rodgers,29.52,31,105,-31,+4.00
2015,0,31557,Jim Herman,29.46,38,129,-39,-4.00
2015,0,30926,Chris Kirk,29.41,30,102,-30,-10.00
2015,0,33486,Roger Sloan,28.95,22,76,-21,+10.00
2015,0,33667,Carlos Ortiz,28.64,59,206,-60,-13.00
2015,0,27770,Camilo Villegas,28.57,38,133,-38,-1.00
2015,0,34261,Scott Langley,28.44,31,109,-30,-29.00
2015,0,29289,S.Y. Noh,28.43,29,102,-30,E
2015,0,30711,Colt Knost,28.41,25,88,-26,-31.00
2015,0,29223,Sam Saunders,28.37,40,141,-41,-13.00
2015,0,26951,Johnson Wagner,28.24,24,85,-27,-5.00
2015,0,29420,Billy Horschel,27.75,48,173,-51,-15.00
2015,0,23353,J.J. Henry,27.68,31,112,-33,-15.00
2015,0,10809,Jim Furyk,27.54,19,69,-18,-13.00
2015,0,29518,Brendan Steele,27.5,55,200,-52,-6.00
2015,0,25892,Steve Wheatcroft,27.13,35,129,-41,-14.00
2015,0,20229,Stewart Cink,27.08,26,96,-23,-32.00
2015,0,32334,Charlie Beljan,26.77,34,127,-31,-2.00
2015,0,27895,Jonas Blixt,26.76,19,71,-20,-11.00
2015,0,33141,Keegan Bradley,26.75,42,157,-41,-18.00
2015,0,34098,Russell Henley,26.67,36,135,-36,-20.00
2015,0,28132,Tyrone Van Aswegen,26.67,16,60,-16,E
2015,0,33122,Russell Knox,26.61,33,124,-31,-10.00
2015,0,27095,Nick Watney,25.66,39,152,-37,-14.00
2015,0,25345,Carl Pettersson,25.56,46,180,-50,-5.00
2015,0,33448,Justin Thomas,25.53,60,235,-63,-7.00
2015,0,28500,Martin Flores,25.45,42,165,-36,-10.00
2015,0,35532,Tom Hoge,25.42,30,118,-31,-13.00
2015,0,22371,Aaron Baddeley,25.2,32,127,-35,-3.00
2015,0,23621,Rory Sabbatini,25.2,32,127,-36,-10.00
2015,0,23983,Luke Donald,25.0,18,72,-15,-15.00
2015,0,20766,Padraig Harrington,25.0,22,88,-20,+8.00
2015,0,27064,Jhonattan Vegas,24.85,42,169,-49,+15.00
2015,0,23320,Ryan Palmer,24.76,26,105,-29,+4.00
2015,0,6522,Ernie Els,24.72,22,89,-22,E
2015,0,26476,Chez Reavie,24.71,21,85,-22,-8.00
2015,0,20472,Alex Cejka,24.59,30,122,-26,-15.00
2015,0,20104,Ken Duke,24.55,27,110,-28,-28.00
2015,0,29221,Webb Simpson,24.43,32,131,-37,-7.00
2015,0,24494,Erik Compton,24.41,31,127,-34,+9.00
2015,0,20848,Ángel Cabrera,24.32,27,111,-29,+1.00
2015,0,33399,Adam Hadwin,24.32,36,148,-38,-5.00
2015,0,21961,Charles Howell III,24.24,56,231,-56,-7.00
2015,0,27141,J.B. Holmes,23.98,41,171,-44,E
2015,0,32366,Kevin Chappell,23.91,33,138,-35,-28.00
2015,0,1706,Davis Love III,23.88,16,67,-17,-2.00
2015,0,34358,Jonathan Randolph,23.81,25,105,-21,-10.00
2015,0,26596,Ryan Moore,23.76,24,101,-25,-37.00
2015,0,23623,Bo Van Pelt,23.76,24,101,-23,-14.00
2015,0,32150,Michael Thompson,23.62,30,127,-33,-3.00
2015,0,24925,Jonathan Byrd,23.53,20,85,-19,-8.00
2015,0,24357,K.J. Choi,23.53,16,68,-17,-19.00
2015,0,10860,Justin Leonard,23.53,8,34,-9,-17.00
2015,0,27214,Kevin Streelman,23.49,39,166,-42,-15.00
2015,0,24490,George McNeill,23.45,34,145,-36,-24.00
2015,0,27936,Martin Laird,23.38,36,154,-36,-2.00
2015,0,22056,Cameron Percy,23.36,25,107,-28,-3.00
2015,0,26289,Boo Weekley,23.36,32,137,-33,-12.00
2015,0,34431,Robert Streb,23.32,45,193,-48,-19.00
2015,0,24924,Bill Haas,23.31,31,133,-33,-25.00
2015,0,20157,Retief Goosen,23.26,30,129,-27,-5.00
2015,0,25632,Jimmy Walker,23.19,32,138,-30,-16.00
2015,0,23048,Eric Axley,23.08,15,65,-16,+5.00
2015,0,34262,Jon Curran,23.08,12,52,-12,-13.00
2015,0,29479,Scott Brown,22.92,33,144,-28,-13.00
2015,0,30925,Dustin Johnson,22.79,31,136,-36,-7.00
2015,0,23800,Bryce Molder,22.78,18,79,-20,-18.00
2015,0,32839,Hideki Matsuyama,22.64,36,159,-39,-16.00
2015,0,34256,Andrew Putnam,22.62,19,84,-15,+7.00
2015,0,22892,Jason Gore,22.55,23,102,-27,E
