YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOT DIST (FT),TOT EAGLES PUTTS MADE.,LONGEST MADE (FT),SHORTEST MADE (FT)
2018,112,0,39975,Michael Kim,"12' 0""",24.0,2,16,8
2018,112,0,34431,Robert Streb,"12' 0""",12.0,1,12,12
2018,114,0,27958,Ryan Blaum,"11' 11""",35.75,3,18,3
2018,114,0,36699,Patrick Rodgers,"11' 11""",71.25,6,38,3
2018,116,0,26331,Charl Schwartzel,"11' 9""",23.417,2,20,4
2018,117,0,34363,Tyrrell Hatton,"11' 7""",23.083,2,12,11
2018,117,0,28775,Nate Lashley,"11' 7""",23.083,2,18,5
2018,119,0,35891,Cameron Smith,"11' 4""",56.667,5,25,1
2018,120,0,28132,Tyrone Van Aswegen,"11' 3""",45.083,4,23,"9"""
2018,121,0,29974,Branden Grace,"11' 1""",44.417,4,19,5
2018,122,0,47993,Denny McCarthy,"11' 0""",21.917,2,16,6
2018,123,0,34264,Hudson Swafford,"10' 11""",43.75,4,14,8
2018,124,0,46402,Talor Gooch,"10' 9""",32.25,3,18,1
2018,124,0,26851,Marc Leishman,"10' 9""",43.083,4,14,3
2018,124,0,48081,Xander Schauffele,"10' 9""",21.5,2,20,1
2018,127,0,50526,Tom Lovelady,"10' 7""",84.5,8,14,6
2018,127,0,29484,Peter Uihlein,"10' 7""",42.333,4,17,4
2018,129,0,29725,Tony Finau,"10' 6""",84.0,8,29,2
2018,129,0,12716,Charley Hoffman,"10' 6""",42.083,4,18,7
2018,129,0,29908,C.T. Pan,"10' 6""",21.0,2,18,3
2018,129,0,37275,Sam Ryder,"10' 6""",52.5,5,18,2
2018,133,0,33948,Byeong Hun An,"10' 3""",51.25,5,15,6
2018,134,0,23621,Rory Sabbatini,"10' 2""",70.917,7,20,2
2018,135,0,27141,J.B. Holmes,"10' 1""",60.667,6,16,3
2018,135,0,26476,Chez Reavie,"10' 1""",60.5,6,20,3
2018,135,0,32333,Kevin Tway,"10' 1""",50.417,5,14,5
2018,138,0,27895,Jonas Blixt,"9' 10""",39.25,4,18,3
2018,139,0,25396,Kevin Na,"9' 8""",57.833,6,28,2
2018,140,0,33122,Russell Knox,"9' 5""",28.25,3,16,3
2018,141,0,46601,Trey Mullinax,"9' 4""",28.0,3,16,3
2018,142,0,47959,Bryson DeChambeau,"9' 3""",73.75,8,16,2
2018,143,0,33399,Adam Hadwin,"9' 2""",18.25,2,12,7
2018,144,0,35506,Mackenzie Hughes,"9' 1""",18.167,2,10,8
2018,144,0,27974,Sung Kang,"9' 1""",36.333,4,11,6
2018,146,0,29268,Bronson Burgoon,"9' 0""",63.0,7,29,4
2018,147,0,28307,Matt Every,"8' 3""",33.0,4,10,5
2018,147,0,21961,Charles Howell III,"8' 3""",16.417,2,9,8
2018,149,0,34174,John Huh,"8' 0""",55.833,7,13,3
2018,149,0,26329,Louis Oosthuizen,"8' 0""",16.0,2,11,5
2018,151,0,31646,Emiliano Grillo,"7' 10""",7.833,1,8,8
2018,151,0,49771,J.T. Poston,"7' 10""",7.833,1,8,8
2018,151,0,47347,Adam Schenk,"7' 10""",31.167,4,13,3
2018,151,0,27214,Kevin Streelman,"7' 10""",23.417,3,10,4
2018,155,0,23325,Vaughn Taylor,"7' 7""",15.167,2,9,7
2018,156,0,40026,Daniel Berger,"7' 4""",29.167,4,12,2
2018,157,0,29518,Brendan Steele,"7' 3""",28.833,4,15,2
2018,158,0,31416,Derek Fathauer,"6' 11""",13.833,2,9,5
2018,159,0,35532,Tom Hoge,"6' 9""",26.917,4,11,4
2018,159,0,27556,Ted Potter Jr.,"6' 9""",6.75,1,7,7
2018,161,0,35545,Blayne Barber,"6' 7""",13.167,2,11,2
2018,161,0,20157,Retief Goosen,"6' 7""",6.583,1,7,7
2018,161,0,30692,Scott Stallings,"6' 7""",39.417,6,11,4
2018,164,0,30978,Kiradech Aphibarnrat,"6' 4""",25.167,4,8,3
2018,164,0,39997,Corey Conners,"6' 4""",12.583,2,9,4
2018,166,0,34046,Jordan Spieth,"6' 2""",18.5,3,10,2
2018,167,0,33418,Shawn Stefani,"5' 10""",17.417,3,12,2
2018,168,0,47125,Matt Atkins,"5' 9""",11.5,2,9,3
2018,169,0,29535,Brice Garnett,"5' 7""",16.75,3,9,4
2018,170,0,26951,Johnson Wagner,"5' 6""",10.917,2,7,4
2018,171,0,24358,Robert Garrigus,"5' 4""",21.333,4,12,"4"""
2018,172,0,31420,Anirban Lahiri,"5' 3""",10.417,2,10,"8"""
2018,173,0,19846,Brian Gay,"4' 10""",14.583,3,10,2
2018,174,0,32876,Martin Piller,"4' 9""",4.75,1,5,5
2018,174,0,25240,D.A. Points,"4' 9""",18.917,4,8,"11"""
2018,176,0,34409,David Lingmerth,"4' 7""",4.583,1,5,5
2018,177,0,34076,Joel Dahmen,"4' 6""",17.917,4,9,2
2018,178,0,33204,Shane Lowry,"3' 9""",11.25,3,5,3
2018,179,0,24361,Pat Perez,"2' 3""",2.25,1,2,2
2017,1,0,25274,Steven Bowditch,"56' 2""",56.167,1,56,56
2017,2,0,34358,Jonathan Randolph,"51' 6""",51.5,1,52,52
2017,3,0,23325,Vaughn Taylor,"38' 4""",76.583,2,70,7
2017,4,0,31646,Emiliano Grillo,"37' 7""",75.167,2,59,17
2017,5,0,36699,Patrick Rodgers,"36' 2""",36.167,1,36,36
2017,6,0,24140,Sean O'Hair,"34' 11""",104.667,3,49,22
2017,7,0,23541,Ben Crane,"33' 11""",101.75,3,52,12
2017,8,0,28132,Tyrone Van Aswegen,"32' 3""",64.5,2,56,8
2017,9,0,32366,Kevin Chappell,"31' 5""",94.25,3,78,4
2017,10,0,25349,Tim Wilkinson,"31' 2""",62.25,2,48,15
2017,11,0,35545,Blayne Barber,"30' 3""",121.083,4,54,14
2017,12,0,26758,David Hearn,"29' 11""",89.75,3,51,1
2017,13,0,28237,Rory McIlroy,"29' 1""",58.083,2,30,28
2017,14,0,26851,Marc Leishman,"28' 2""",140.917,5,55,5
2017,15,0,29908,C.T. Pan,"27' 11""",83.667,3,35,24
2017,16,0,25720,Chad Collins,"27' 7""",82.75,3,55,7
2017,17,0,21961,Charles Howell III,"27' 4""",54.583,2,27,27
2017,18,0,29289,S.Y. Noh,"27' 2""",135.75,5,43,4
2017,19,0,25572,Graeme McDowell,"27' 0""",81.083,3,37,21
2017,20,0,39954,Cody Gribble,"25' 4""",126.75,5,41,7
2017,20,0,26951,Johnson Wagner,"25' 4""",50.667,2,29,22
2017,22,0,48081,Xander Schauffele,"25' 0""",125.0,5,60,3
2017,23,0,27095,Nick Watney,"24' 7""",147.417,6,96,7
2017,24,0,10809,Jim Furyk,"24' 6""",48.917,2,32,17
2017,25,0,22405,Justin Rose,"24' 3""",72.75,3,43,9
2017,26,0,31557,Jim Herman,"24' 1""",72.167,3,37,6
2017,27,0,34360,Patrick Reed,"23' 5""",23.417,1,23,23
2017,27,0,25632,Jimmy Walker,"23' 5""",46.833,2,38,9
2017,29,0,48084,Wesley Bryan,"23' 4""",186.333,8,43,4
2017,30,0,6522,Ernie Els,"23' 0""",92.083,4,57,7
2017,31,0,25198,Francesco Molinari,"22' 6""",22.5,1,23,23
2017,32,0,22056,Cameron Percy,"22' 2""",88.583,4,42,11
2017,33,0,30925,Dustin Johnson,"21' 9""",174.083,8,50,4
2017,34,0,37455,Si Woo Kim,"21' 7""",43.167,2,31,12
2017,35,0,29926,Danny Lee,"21' 5""",64.167,3,33,7
2017,36,0,46732,Rick Lamb,"21' 4""",42.667,2,24,18
2017,37,0,35450,Patrick Cantlay,"21' 2""",105.667,5,36,6
2017,38,0,25345,Carl Pettersson,"20' 10""",83.417,4,37,8
2017,39,0,29476,Kyle Reifers,"20' 5""",122.5,6,42,5
2017,40,0,26289,Boo Weekley,"20' 2""",40.25,2,33,8
2017,41,0,23108,Matt Kuchar,"19' 10""",99.25,5,32,11
2017,41,0,24502,Adam Scott,"19' 10""",39.667,2,22,18
2017,43,0,27770,Camilo Villegas,"19' 7""",39.167,2,32,8
2017,44,0,20229,Stewart Cink,"19' 0""",133.25,7,39,3
2017,45,0,30110,Kyle Stanley,"18' 10""",207.0,11,50,3
2017,46,0,36689,Brooks Koepka,"18' 9""",149.75,8,45,3
2017,47,0,31420,Anirban Lahiri,"18' 8""",93.333,5,32,5
2017,47,0,46970,Jon Rahm,"18' 8""",93.333,5,38,10
2017,47,0,27064,Jhonattan Vegas,"18' 8""",74.667,4,37,5
2017,50,0,34046,Jordan Spieth,"18' 7""",55.833,3,36,9
2017,51,0,32150,Michael Thompson,"18' 6""",74.083,4,48,6
2017,52,0,26331,Charl Schwartzel,"18' 5""",73.667,4,43,9
2017,53,0,22371,Aaron Baddeley,"18' 4""",18.333,1,18,18
2017,54,0,36801,Mark Hubbard,"18' 3""",109.583,6,33,11
2017,55,0,33141,Keegan Bradley,"18' 1""",108.417,6,45,2
2017,55,0,34174,John Huh,"18' 1""",54.25,3,26,8
2017,57,0,39324,J.J. Spaun,"17' 8""",106.167,6,57,6
2017,58,0,27974,Sung Kang,"17' 3""",103.583,6,30,2
2017,59,0,31202,William McGirt,"17' 2""",103.167,6,56,2
2017,60,0,47128,Richy Werenski,"17' 0""",68.083,4,30,5
2017,61,0,29720,Andres Gonzales,"16' 5""",82.083,5,38,2
2017,62,0,21209,Sergio Garcia,"16' 0""",16.0,1,16,16
2017,62,0,30852,Ryo Ishikawa,"16' 0""",31.917,2,23,9
2017,64,0,19803,Ryan Armour,"15' 9""",31.5,2,19,12
2017,65,0,30692,Scott Stallings,"15' 4""",61.417,4,22,5
2017,66,0,37454,Whee Kim,"15' 1""",60.333,4,22,10
2017,67,0,27895,Jonas Blixt,"15' 0""",60.0,4,36,3
2017,67,0,25240,D.A. Points,"15' 0""",15.0,1,15,15
2017,69,0,46550,Brandon Hagy,"14' 11""",134.083,9,28,6
2017,70,0,32640,Troy Merritt,"14' 10""",44.5,3,28,3
2017,71,0,24361,Pat Perez,"14' 9""",59.083,4,19,9
2017,71,0,29485,Brett Stegmaier,"14' 9""",88.417,6,30,3
2017,71,0,32333,Kevin Tway,"14' 9""",88.667,6,38,5
2017,74,0,34098,Russell Henley,"14' 8""",58.75,4,19,4
2017,75,0,40026,Daniel Berger,"14' 6""",72.417,5,25,8
2017,76,0,29725,Tony Finau,"14' 1""",196.667,14,34,2
2017,76,0,29420,Billy Horschel,"14' 1""",14.083,1,14,14
2017,78,0,23497,Tag Ridings,"14' 0""",56.0,4,44,3
2017,79,0,34213,Grayson Murray,"13' 9""",55.0,4,19,4
2017,80,0,29221,Webb Simpson,"13' 7""",108.333,8,37,5
2017,81,0,24846,Ricky Barnes,"13' 4""",93.417,7,29,2
2017,81,0,29222,Billy Hurley III,"13' 4""",40.083,3,29,3
2017,83,0,27936,Martin Laird,"13' 2""",105.167,8,33,3
2017,84,0,35532,Tom Hoge,"13' 0""",13.0,1,13,13
2017,84,0,26329,Louis Oosthuizen,"13' 0""",78.083,6,34,5
2017,84,0,26476,Chez Reavie,"13' 0""",51.917,4,22,8
2017,87,0,27466,Spencer Levin,"12' 11""",38.75,3,18,7
2017,87,0,27129,Luke List,"12' 11""",141.917,11,46,2
2017,89,0,29479,Scott Brown,"12' 10""",38.583,3,25,3
2017,90,0,33948,Byeong Hun An,"12' 9""",63.917,5,29,2
2017,90,0,25364,Paul Casey,"12' 9""",63.667,5,17,10
2017,92,0,30944,Jason Kokrak,"12' 6""",49.917,4,27,5
2017,93,0,46443,Brian Campbell,"12' 5""",24.75,2,13,12
2017,94,0,33419,Cameron Tringale,"12' 4""",37.0,3,19,6
2017,95,0,34021,Bud Cauley,"12' 3""",49.0,4,18,9
2017,95,0,25686,Jason Dufner,"12' 3""",85.833,7,21,7
2017,95,0,46440,Smylie Kaufman,"12' 3""",49.083,4,18,10
2017,95,0,34409,David Lingmerth,"12' 3""",48.833,4,29,3
2017,99,0,28093,Miguel Angel Carballo,"12' 2""",72.917,6,22,4
2017,99,0,20157,Retief Goosen,"12' 2""",24.333,2,18,6
2017,99,0,27644,Brian Harman,"12' 2""",72.917,6,29,2
2017,102,0,24781,Hunter Mahan,"12' 1""",60.333,5,20,7
2017,103,0,35506,Mackenzie Hughes,"12' 0""",24.0,2,16,8
2017,103,0,39975,Michael Kim,"12' 0""",35.917,3,17,7
2017,105,0,20472,Alex Cejka,"11' 11""",23.75,2,16,7
2017,105,0,29974,Branden Grace,"11' 11""",35.667,3,20,3
2017,105,0,32448,James Hahn,"11' 11""",71.25,6,19,5
2017,105,0,12716,Charley Hoffman,"11' 11""",95.0,8,27,3
2017,109,0,24507,Jason Bohn,"11' 10""",23.583,2,16,7
2017,110,0,32200,Roberto Castro,"11' 9""",23.417,2,17,7
2017,111,0,32102,Rickie Fowler,"11' 8""",23.333,2,14,10
2017,111,0,35879,Kelly Kraft,"11' 8""",35.083,3,25,3
2017,113,0,35300,Andrew Loupe,"11' 7""",80.833,7,29,4
2017,114,0,27141,J.B. Holmes,"11' 5""",80.083,7,25,2
2017,115,0,24358,Robert Garrigus,"11' 3""",45.0,4,24,3
2017,116,0,25900,Lucas Glover,"11' 2""",55.667,5,21,4
2017,117,0,28307,Matt Every,"11' 1""",22.083,2,12,10
2017,118,0,28420,Ryan Brehm,"10' 11""",43.5,4,19,5
2017,118,0,33418,Shawn Stefani,"10' 11""",65.25,6,15,4
2017,120,0,29518,Brendan Steele,"10' 10""",64.75,6,21,6
2017,120,0,31560,Brian Stuard,"10' 10""",10.833,1,11,11
2017,122,0,27214,Kevin Streelman,"10' 9""",43.083,4,19,5
2017,123,0,31416,Derek Fathauer,"10' 7""",21.083,2,14,7
2017,123,0,23353,J.J. Henry,"10' 7""",52.75,5,18,4
2017,125,0,33461,Morgan Hoffmann,"10' 6""",31.583,3,17,5
2017,126,0,40058,Zac Blair,"10' 3""",30.667,3,25,1
2017,126,0,29223,Sam Saunders,"10' 3""",10.25,1,10,10
2017,128,0,23983,Luke Donald,"10' 0""",30.083,3,17,4
2017,128,0,28500,Martin Flores,"10' 0""",70.083,7,19,4
2017,128,0,19846,Brian Gay,"10' 0""",50.0,5,25,2
2017,128,0,26300,Matt Jones,"10' 0""",20.0,2,11,9
2017,132,0,46501,Ollie Schniederjans,"9' 11""",49.5,5,15,4
2017,133,0,33448,Justin Thomas,"9' 9""",87.667,9,22,2
2017,134,0,30191,Julián Etulain,"9' 8""",9.667,1,10,10
2017,135,0,28089,Jason Day,"9' 0""",63.167,7,26,2
2017,135,0,26596,Ryan Moore,"9' 0""",35.917,4,14,6
2017,137,0,49771,J.T. Poston,"8' 11""",17.75,2,14,4
2017,138,0,47959,Bryson DeChambeau,"8' 10""",26.5,3,13,5
2017,138,0,34466,Peter Malnati,"8' 10""",35.417,4,23,2
2017,140,0,28679,Fabián Gómez,"8' 8""",17.25,2,14,4
2017,141,0,23320,Ryan Palmer,"8' 7""",8.583,1,9,9
2017,142,0,33399,Adam Hadwin,"8' 5""",25.333,3,13,2
2017,142,0,25396,Kevin Na,"8' 5""",33.5,4,11,5
2017,144,0,33122,Russell Knox,"8' 3""",8.25,1,8,8
2017,145,0,27436,Graham DeLaet,"8' 2""",57.333,7,13,4
2017,146,0,33204,Shane Lowry,"8' 1""",16.167,2,10,6
2017,146,0,25818,Scott Piercy,"8' 1""",24.167,3,14,2
2017,148,0,33120,Mark Anderson,"7' 11""",31.75,4,14,4
2017,148,0,24357,K.J. Choi,"7' 11""",7.917,1,8,8
2017,150,0,27958,Ryan Blaum,"7' 10""",7.833,1,8,8
2017,151,0,29478,Kevin Kisner,"7' 9""",23.167,3,15,3
2017,151,0,22046,Geoff Ogilvy,"7' 9""",15.417,2,14,2
2017,153,0,32757,Patton Kizzire,"7' 8""",22.917,3,10,5
2017,154,0,37278,Nicholas Lindheim,"7' 6""",14.917,2,9,6
2017,154,0,35891,Cameron Smith,"7' 6""",60.083,8,10,3
2017,154,0,27649,Brandt Snedeker,"7' 6""",14.917,2,13,2
2017,154,0,25804,Bubba Watson,"7' 6""",52.583,7,12,"2"""
2017,158,0,24138,Ian Poulter,"7' 5""",22.333,3,9,6
2017,158,0,28252,Seamus Power,"7' 5""",29.75,4,13,3
2017,160,0,29461,Jamie Lovemark,"7' 0""",62.917,9,18,"10"""
2017,161,0,20572,Rod Pampling,"6' 11""",13.833,2,13,"6"""
2017,161,0,23621,Rory Sabbatini,"6' 11""",34.667,5,16,4
2017,163,0,32839,Hideki Matsuyama,"6' 10""",40.833,6,13,3
2017,164,0,34264,Hudson Swafford,"6' 7""",13.083,2,9,5
2017,165,0,25493,Nick Taylor,"6' 5""",32.0,5,16,3
2017,166,0,31323,Gary Woodland,"6' 4""",19.083,3,14,"11"""
2017,167,0,25892,Steve Wheatcroft,"6' 3""",12.5,2,7,6
2017,168,0,20104,Ken Duke,"6' 2""",12.333,2,10,3
2017,168,0,46601,Trey Mullinax,"6' 2""",30.75,5,10,3
2017,170,0,37189,Harold Varner III,"6' 1""",24.25,4,9,4
2017,171,0,25191,Gonzalo Fernandez-Castaño,"6' 0""",12.0,2,8,5
2017,171,0,1810,Phil Mickelson,"6' 0""",24.0,4,8,3
2017,173,0,25834,Daniel Summerhays,"5' 7""",16.75,3,6,4
2017,174,0,48822,Sebastián Muñoz,"5' 1""",10.083,2,6,4
2017,175,0,20771,Steven Alker,"3' 0""",3.0,1,3,3
2017,176,0,29740,Brad Fritsch,"2' 7""",2.583,1,3,3
2017,177,0,30926,Chris Kirk,"2' 1""",2.083,1,2,2
2017,178,0,34099,Harris English,"1' 11""",3.833,2,2,2
2017,179,0,34431,Robert Streb,"1' 6""",1.5,1,2,2
2017,180,0,40009,Dominic Bozzelli,"1""",0.083,1,0,"1"""
2016,1,0,25572,Graeme McDowell,"48' 7""",48.583,1,49,49
2016,2,0,25720,Chad Collins,"41' 9""",83.417,2,46,38
2016,3,0,32876,Martin Piller,"40' 2""",80.333,2,70,11
2016,4,0,20157,Retief Goosen,"39' 1""",39.083,1,39,39
2016,5,0,23983,Luke Donald,"38' 7""",38.583,1,39,39
2016,6,0,21878,Mark Wilson,"36' 1""",72.167,2,36,36
2016,7,0,10809,Jim Furyk,"34' 7""",69.083,2,62,7
2016,8,0,10213,Dicky Pride,"34' 3""",34.25,1,34,34
2016,9,0,31557,Jim Herman,"34' 1""",34.083,1,34,34
2016,10,0,20848,Ángel Cabrera,"33' 11""",67.833,2,61,7
2016,11,0,28158,Steve Marino,"33' 1""",66.083,2,55,11
2016,12,0,24024,Zach Johnson,"31' 4""",94.0,3,68,4
2016,13,0,35300,Andrew Loupe,"31' 1""",93.25,3,43,14
2016,14,0,35732,Wes Roach,"31' 0""",93.083,3,56,11
2016,15,0,21209,Sergio Garcia,"30' 9""",61.5,2,58,3
2016,16,0,25900,Lucas Glover,"30' 6""",91.583,3,53,15
2016,17,0,29221,Webb Simpson,"29' 2""",87.583,3,55,6
2016,18,0,23638,Brendon de Jonge,"27' 5""",82.25,3,37,17
2016,19,0,24358,Robert Garrigus,"27' 4""",81.917,3,40,11
2016,20,0,25892,Steve Wheatcroft,"27' 2""",108.667,4,54,6
2016,21,0,32448,James Hahn,"27' 0""",53.917,2,51,3
2016,22,0,26758,David Hearn,"26' 9""",160.333,6,57,9
2016,23,0,29478,Kevin Kisner,"26' 8""",106.5,4,46,12
2016,24,0,29223,Sam Saunders,"25' 1""",125.25,5,56,6
2016,24,0,26951,Johnson Wagner,"25' 1""",100.417,4,53,12
2016,26,0,32102,Rickie Fowler,"24' 8""",123.5,5,79,5
2016,27,0,27770,Camilo Villegas,"24' 6""",147.083,6,65,7
2016,27,0,25804,Bubba Watson,"24' 6""",97.917,4,61,7
2016,29,0,25686,Jason Dufner,"24' 2""",121.0,5,45,4
2016,30,0,23800,Bryce Molder,"23' 8""",47.333,2,26,21
2016,31,0,20766,Padraig Harrington,"22' 8""",22.667,1,23,23
2016,32,0,29479,Scott Brown,"21' 5""",64.333,3,26,14
2016,32,0,34046,Jordan Spieth,"21' 5""",64.25,3,52,2
2016,34,0,25364,Paul Casey,"21' 4""",85.167,4,32,2
2016,35,0,33448,Justin Thomas,"21' 0""",126.083,6,43,7
2016,36,0,33399,Adam Hadwin,"20' 11""",62.833,3,40,9
2016,37,0,34431,Robert Streb,"20' 9""",62.333,3,48,5
2016,38,0,23320,Ryan Palmer,"20' 8""",103.417,5,55,5
2016,39,0,24461,Thomas Aiken,"20' 7""",20.583,1,21,21
2016,39,0,27141,J.B. Holmes,"20' 7""",41.083,2,33,8
2016,39,0,30927,Brendon Todd,"20' 7""",61.667,3,49,"9"""
2016,42,0,33418,Shawn Stefani,"20' 5""",81.583,4,32,10
2016,43,0,21961,Charles Howell III,"20' 3""",80.833,4,64,2
2016,44,0,28089,Jason Day,"20' 2""",141.167,7,75,7
2016,45,0,25274,Steven Bowditch,"19' 11""",39.75,2,30,10
2016,45,0,8075,Jerry Kelly,"19' 11""",99.417,5,46,5
2016,47,0,23353,J.J. Henry,"19' 10""",19.833,1,20,20
2016,48,0,34099,Harris English,"19' 8""",59.083,3,35,2
2016,49,0,27936,Martin Laird,"19' 6""",58.5,3,22,18
2016,50,0,40026,Daniel Berger,"19' 2""",76.583,4,36,7
2016,50,0,23325,Vaughn Taylor,"19' 2""",57.417,3,32,8
2016,52,0,36689,Brooks Koepka,"18' 11""",113.583,6,44,4
2016,52,0,30163,Henrik Norlander,"18' 11""",75.583,4,35,11
2016,54,0,35545,Blayne Barber,"18' 6""",55.417,3,35,7
2016,55,0,20472,Alex Cejka,"18' 4""",36.583,2,25,12
2016,55,0,35539,Luke Guthrie,"18' 4""",54.917,3,26,8
2016,57,0,34264,Hudson Swafford,"18' 3""",182.333,10,42,"10"""
2016,57,0,27064,Jhonattan Vegas,"18' 3""",164.167,9,63,3
2016,59,0,26289,Boo Weekley,"18' 2""",72.583,4,38,5
2016,60,0,37273,Derek Ernst,"17' 11""",35.833,2,28,8
2016,60,0,33667,Carlos Ortiz,"17' 11""",71.5,4,33,7
2016,62,0,24924,Bill Haas,"17' 8""",70.5,4,39,2
2016,63,0,46440,Smylie Kaufman,"17' 7""",88.083,5,30,11
2016,64,0,27129,Luke List,"17' 5""",34.75,2,28,7
2016,65,0,20104,Ken Duke,"17' 4""",103.833,6,41,4
2016,65,0,20572,Rod Pampling,"17' 4""",17.333,1,17,17
2016,67,0,24781,Hunter Mahan,"17' 2""",51.417,3,34,7
2016,67,0,32640,Troy Merritt,"17' 2""",34.25,2,32,2
2016,69,0,25493,Nick Taylor,"17' 1""",68.25,4,41,8
2016,70,0,28679,Fabián Gómez,"17' 0""",67.917,4,33,3
2016,71,0,27649,Brandt Snedeker,"16' 10""",33.667,2,26,7
2016,72,0,29926,Danny Lee,"16' 7""",99.667,6,35,6
2016,73,0,27974,Sung Kang,"16' 4""",147.083,9,36,1
2016,74,0,30711,Colt Knost,"16' 3""",48.75,3,23,10
2016,75,0,12716,Charley Hoffman,"16' 1""",96.583,6,38,4
2016,75,0,25632,Jimmy Walker,"16' 1""",128.583,8,41,3
2016,77,0,23108,Matt Kuchar,"16' 0""",48.083,3,20,13
2016,78,0,22892,Jason Gore,"15' 11""",63.667,4,26,5
2016,78,0,35532,Tom Hoge,"15' 11""",31.833,2,23,9
2016,80,0,26851,Marc Leishman,"15' 8""",62.5,4,18,8
2016,80,0,35451,Scott Pinckney,"15' 8""",78.333,5,28,3
2016,82,0,32200,Roberto Castro,"15' 6""",61.917,4,35,4
2016,82,0,31202,William McGirt,"15' 6""",77.417,5,44,1
2016,84,0,32150,Michael Thompson,"15' 4""",30.667,2,26,5
2016,85,0,28475,Jeff Overton,"15' 3""",30.417,2,25,5
2016,86,0,37455,Si Woo Kim,"15' 1""",90.667,6,34,8
2016,87,0,29476,Kyle Reifers,"15' 0""",74.917,5,48,1
2016,88,0,25834,Daniel Summerhays,"14' 10""",89.0,6,56,2
2016,89,0,23621,Rory Sabbatini,"14' 9""",14.75,1,15,15
2016,90,0,24502,Adam Scott,"14' 7""",101.833,7,36,6
2016,90,0,30110,Kyle Stanley,"14' 7""",87.417,6,23,10
2016,92,0,28114,Dawie van der Walt,"14' 6""",43.583,3,17,11
2016,93,0,27436,Graham DeLaet,"14' 2""",85.0,6,65,2
2016,93,0,31420,Anirban Lahiri,"14' 2""",56.5,4,23,11
2016,95,0,29289,S.Y. Noh,"14' 0""",55.917,4,35,1
2016,96,0,26596,Ryan Moore,"13' 11""",27.75,2,14,14
2016,97,0,36699,Patrick Rodgers,"13' 10""",110.5,8,24,7
2016,98,0,24140,Sean O'Hair,"13' 8""",54.75,4,20,8
2016,98,0,26331,Charl Schwartzel,"13' 8""",54.5,4,21,8
2016,98,0,29485,Brett Stegmaier,"13' 8""",68.333,5,34,6
2016,101,0,25396,Kevin Na,"13' 3""",66.083,5,24,6
2016,101,0,34360,Patrick Reed,"13' 3""",93.0,7,24,5
2016,103,0,6567,Vijay Singh,"12' 11""",25.75,2,14,11
2016,104,0,29725,Tony Finau,"12' 9""",63.583,5,36,4
2016,104,0,20645,John Senden,"12' 9""",51.083,4,16,11
2016,104,0,27963,Chris Stroud,"12' 9""",63.667,5,26,1
2016,107,0,33461,Morgan Hoffmann,"12' 8""",127.0,10,26,2
2016,108,0,32757,Patton Kizzire,"12' 7""",50.25,4,25,5
2016,109,0,34563,Chesson Hadley,"12' 5""",12.417,1,12,12
2016,109,0,30925,Dustin Johnson,"12' 5""",111.667,9,18,5
2016,111,0,20229,Stewart Cink,"12' 1""",48.167,4,22,6
2016,111,0,34265,Will Wilcox,"12' 1""",36.333,3,17,7
2016,111,0,25349,Tim Wilkinson,"12' 1""",24.167,2,23,1
2016,114,0,6522,Ernie Els,"12' 0""",35.917,3,20,8
2016,115,0,29518,Brendan Steele,"11' 11""",47.75,4,25,5
2016,116,0,29268,Bronson Burgoon,"11' 9""",46.833,4,23,2
2016,116,0,27942,Rob Oppenheim,"11' 9""",11.75,1,12,12
2016,118,0,27644,Brian Harman,"11' 8""",46.667,4,17,5
2016,119,0,25198,Francesco Molinari,"11' 6""",34.5,3,19,2
2016,120,0,28237,Rory McIlroy,"11' 5""",34.25,3,23,3
2016,121,0,36801,Mark Hubbard,"11' 4""",56.667,5,30,5
2016,122,0,27466,Spencer Levin,"11' 2""",44.583,4,16,4
2016,123,0,29720,Andres Gonzales,"11' 0""",33.083,3,16,7
2016,124,0,37189,Harold Varner III,"10' 11""",54.417,5,22,3
2016,125,0,32366,Kevin Chappell,"10' 10""",75.667,7,21,4
2016,126,0,32618,Rhein Gibson,"10' 7""",31.667,3,15,7
2016,126,0,33122,Russell Knox,"10' 7""",31.667,3,18,4
2016,128,0,27214,Kevin Streelman,"10' 4""",31.0,3,15,7
2016,129,0,34409,David Lingmerth,"9' 11""",29.75,3,23,2
2016,130,0,24357,K.J. Choi,"9' 10""",49.167,5,16,3
2016,131,0,33413,Ben Martin,"9' 8""",106.5,11,33,2
2016,131,0,6527,Steve Stricker,"9' 8""",19.25,2,14,5
2016,133,0,32839,Hideki Matsuyama,"9' 7""",9.583,1,10,10
2016,133,0,33419,Cameron Tringale,"9' 7""",57.583,6,23,4
2016,135,0,29745,Tyler Aldridge,"9' 6""",28.5,3,19,3
2016,135,0,24494,Erik Compton,"9' 6""",9.5,1,10,10
2016,135,0,34098,Russell Henley,"9' 6""",56.917,6,12,6
2016,135,0,29222,Billy Hurley III,"9' 6""",28.5,3,15,"7"""
2016,139,0,37454,Whee Kim,"9' 5""",28.333,3,13,7
2016,139,0,34466,Peter Malnati,"9' 5""",18.833,2,10,9
2016,141,0,34261,Scott Langley,"9' 4""",18.583,2,15,3
2016,142,0,26476,Chez Reavie,"9' 2""",45.667,5,16,5
2016,143,0,10885,Robert Allenby,"8' 10""",17.583,2,9,9
