YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
2022,0,34076,Joel Dahmen,4.17,18,432
2022,0,29725,Tony Finau,4.17,18,432
2022,0,29970,Dylan Frittelli,4.17,21,504
2022,0,25198,Francesco Molinari,4.17,12,288
2022,0,40250,Taylor Pendrith,4.17,15,360
2022,0,20229,Stewart Cink,4.22,19,450
2022,0,49298,Kramer Hickok,4.3,24,558
2022,0,34255,Joseph Bramlett,4.32,21,486
2022,0,25686,Jason Dufner,4.44,16,360
2022,0,54421,Garrick Higgo,4.5,17,378
2022,0,36326,David Lipsky,4.56,23,504
2022,0,33486,Roger Sloan,4.73,23,486
2022,0,24138,Ian Poulter,4.76,12,252
2022,0,36689,Brooks Koepka,4.81,13,270
2022,0,27129,Luke List,4.91,23,468
2022,0,48117,Kurt Kitayama,5.07,21,414
2022,0,29974,Branden Grace,6.79,22,324
2021,0,24502,Adam Scott,0.88,3,342
2021,0,47504,Sam Burns,1.16,5,432
2021,0,27644,Brian Harman,1.23,6,486
2021,0,23325,Vaughn Taylor,1.28,6,468
2021,0,51766,Wyndham Clark,1.33,6,450
2021,0,29725,Tony Finau,1.33,6,450
2021,0,31560,Brian Stuard,1.35,8,594
2021,0,22371,Aaron Baddeley,1.39,5,360
2021,0,29974,Branden Grace,1.39,6,432
2021,0,37189,Harold Varner III,1.44,7,486
2021,0,26329,Louis Oosthuizen,1.46,5,342
2021,0,36801,Mark Hubbard,1.48,8,540
2021,0,20396,Lee Westwood,1.54,5,324
2021,0,27349,Alex Noren,1.62,7,432
2021,0,34363,Tyrrell Hatton,1.63,5,306
2021,0,25493,Nick Taylor,1.65,8,486
2021,0,24138,Ian Poulter,1.67,6,360
2021,0,47483,Will Zalatoris,1.69,7,414
2021,0,33413,Ben Martin,1.74,5,288
2021,0,40098,Matt Fitzpatrick,1.75,6,342
2021,0,40026,Daniel Berger,1.77,7,396
2021,0,23108,Matt Kuchar,1.77,7,396
2021,0,12716,Charley Hoffman,1.85,9,486
2021,0,46717,Viktor Hovland,1.85,7,378
2021,0,35506,Mackenzie Hughes,1.85,9,486
2021,0,24361,Pat Perez,1.85,10,540
2021,0,56278,Matthew Wolff,1.85,5,270
2021,0,47128,Richy Werenski,1.92,10,522
2021,0,31420,Anirban Lahiri,2.02,8,396
2021,0,26851,Marc Leishman,2.02,8,396
2021,0,35891,Cameron Smith,2.02,8,396
2021,0,33448,Justin Thomas,2.02,8,396
2021,0,25364,Paul Casey,2.05,7,342
2021,0,19803,Ryan Armour,2.06,10,486
2021,0,46435,Austin Cook,2.06,10,486
2021,0,35310,Lanto Griffin,2.06,10,486
2021,0,33597,Harry Higgs,2.06,10,486
2021,0,34431,Robert Streb,2.06,10,486
2021,0,24024,Zach Johnson,2.08,9,432
2021,0,29478,Kevin Kisner,2.08,9,432
2021,0,29535,Brice Garnett,2.11,11,522
2021,0,35449,Adam Long,2.11,11,522
2021,0,50525,Collin Morikawa,2.12,8,378
2021,0,20229,Stewart Cink,2.14,10,468
2021,0,19846,Brian Gay,2.14,10,468
2021,0,33399,Adam Hadwin,2.18,11,504
2021,0,49771,J.T. Poston,2.18,11,504
2021,0,36699,Patrick Rodgers,2.19,13,594
2021,0,34076,Joel Dahmen,2.22,10,450
2021,0,32839,Hideki Matsuyama,2.22,10,450
2021,0,37275,Sam Ryder,2.22,12,540
2021,0,29221,Webb Simpson,2.22,8,360
2021,0,30110,Kyle Stanley,2.26,11,486
2021,0,34360,Patrick Reed,2.27,9,396
2021,0,30911,Tommy Fleetwood,2.29,7,306
2021,0,32757,Patton Kizzire,2.3,12,522
2021,0,29268,Bronson Burgoon,2.31,10,432
2021,0,32102,Rickie Fowler,2.31,10,432
2021,0,23621,Rory Sabbatini,2.31,10,432
2021,0,33120,Mark Anderson,2.34,8,342
2021,0,45486,Joaquin Niemann,2.35,11,468
2021,0,30927,Brendon Todd,2.35,11,468
2021,0,34314,Sebastian Cappelen,2.38,9,378
2021,0,47959,Bryson DeChambeau,2.38,9,378
2021,0,47993,Denny McCarthy,2.41,13,540
2021,0,29420,Billy Horschel,2.42,10,414
2021,0,34255,Joseph Bramlett,2.44,11,450
2021,0,34099,Harris English,2.44,11,450
2021,0,30926,Chris Kirk,2.44,11,450
2021,0,35617,Martin Trainer,2.44,11,450
2021,0,27064,Jhonattan Vegas,2.44,11,450
2021,0,51894,Vince Whaley,2.44,11,450
2021,0,35658,Kris Ventura,2.47,12,486
2021,0,26300,Matt Jones,2.49,13,522
2021,0,28679,Fabián Gómez,2.5,9,360
2021,0,29926,Danny Lee,2.5,9,360
2021,0,34098,Russell Henley,2.55,11,432
2021,0,46442,Maverick McNealy,2.55,11,432
2021,0,25396,Kevin Na,2.55,11,432
2021,0,27770,Camilo Villegas,2.55,11,432
2021,0,45526,Abraham Ancer,2.56,12,468
2021,0,45157,Cam Davis,2.56,12,468
2021,0,46402,Talor Gooch,2.56,12,468
2021,0,39977,Max Homa,2.56,12,468
2021,0,35461,Beau Hossler,2.58,13,504
2021,0,48887,Matt Wallace,2.59,7,270
2021,0,28089,Jason Day,2.65,10,378
2021,0,23320,Ryan Palmer,2.65,10,378
2021,0,1810,Phil Mickelson,2.66,11,414
2021,0,25632,Jimmy Walker,2.67,12,450
2021,0,33404,Chris Baker,2.78,10,360
2021,0,29479,Scott Brown,2.78,14,504
2021,0,30925,Dustin Johnson,2.78,10,360
2021,0,32791,K.H. Lee,2.78,16,576
2021,0,36871,Matthew NeSmith,2.78,14,504
2021,0,22056,Cameron Percy,2.78,11,396
2021,0,49960,Sepp Straka,2.78,15,540
2021,0,32333,Kevin Tway,2.78,11,396
2021,0,33490,Bo Hoag,2.87,15,522
2021,0,33667,Carlos Ortiz,2.88,14,486
2021,0,26499,Rafa Cabrera Bello,2.89,13,450
2021,0,34563,Chesson Hadley,2.89,13,450
2021,0,30944,Jason Kokrak,2.89,13,450
2021,0,27942,Rob Oppenheim,2.89,13,450
2021,0,53165,Doc Redman,2.89,13,450
2021,0,33486,Roger Sloan,2.89,13,450
2021,0,25818,Scott Piercy,2.9,12,414
2021,0,40006,Erik van Rooyen,2.9,12,414
2021,0,27095,Nick Watney,2.9,12,414
2021,0,32618,Rhein Gibson,2.91,11,378
2021,0,21961,Charles Howell III,2.91,11,378
2021,0,35230,Nelson Ledesma,2.94,9,306
2021,0,28252,Seamus Power,2.94,9,306
2021,0,48119,Ben Taylor,2.94,9,306
2021,0,46441,Robby Shelton,2.96,16,540
2021,0,26476,Chez Reavie,2.98,15,504
2021,0,52375,Doug Ghim,2.99,14,468
2021,0,46550,Brandon Hagy,2.99,14,468
2021,0,35104,Tom Lewis,2.99,14,468
2021,0,29908,C.T. Pan,2.99,14,468
2021,0,26331,Charl Schwartzel,2.99,14,468
2021,0,27649,Brandt Snedeker,2.99,14,468
2021,0,28775,Nate Lashley,3.01,13,432
2021,0,28420,Ryan Brehm,3.06,11,360
2021,0,36689,Brooks Koepka,3.06,11,360
2021,0,46970,Jon Rahm,3.06,11,360
2021,0,27141,J.B. Holmes,3.13,9,288
2021,0,22405,Justin Rose,3.13,9,288
2021,0,32448,James Hahn,3.14,13,414
2021,0,33948,Byeong Hun An,3.17,16,504
2021,0,39997,Corey Conners,3.17,16,504
2021,0,27214,Kevin Streelman,3.17,16,504
2021,0,33141,Keegan Bradley,3.21,15,468
2021,0,39975,Michael Kim,3.21,15,468
2021,0,23623,Bo Van Pelt,3.21,15,468
2021,0,25804,Bubba Watson,3.22,11,342
2021,0,56762,Will Gordon,3.26,17,522
2021,0,34466,Peter Malnati,3.26,17,522
2021,0,34256,Andrew Putnam,3.26,17,522
2021,0,34264,Hudson Swafford,3.26,17,522
2021,0,32150,Michael Thompson,3.28,13,396
2021,0,32662,Michael Gligic,3.29,16,486
2021,0,27554,Scott Harrington,3.29,16,486
2021,0,46046,Scottie Scheffler,3.29,16,486
2021,0,28237,Rory McIlroy,3.33,12,360
2021,0,48081,Xander Schauffele,3.33,12,360
2021,0,25686,Jason Dufner,3.37,17,504
2021,0,39971,Sungjae Im,3.37,20,594
2021,0,26758,David Hearn,3.38,14,414
2021,0,31323,Gary Woodland,3.38,14,414
2021,0,29970,Dylan Frittelli,3.42,16,468
2021,0,27974,Sung Kang,3.45,18,522
2021,0,48045,Michael Gellerman,3.47,10,288
2021,0,39546,Keith Mitchell,3.5,17,486
2021,0,33410,Andrew Landry,3.54,14,396
2021,0,32139,Danny Willett,3.57,9,252
2021,0,24357,K.J. Choi,3.61,13,360
2021,0,32070,Rafael Campos,3.62,15,414
2021,0,49766,Hank Lebioda,3.62,15,414
2021,0,39953,Chase Seiffert,3.63,17,468
2021,0,33419,Cameron Tringale,3.63,17,468
2021,0,32254,Xinjun Zhang,3.63,17,468
2021,0,31646,Emiliano Grillo,3.64,19,522
2021,0,35532,Tom Hoge,3.65,21,576
2021,0,40042,Tyler McCumber,3.7,16,432
2021,0,27330,Josh Teater,3.7,10,270
2021,0,45609,Tyler Duncan,3.76,21,558
2021,0,35450,Patrick Cantlay,3.79,15,396
2021,0,31557,Jim Herman,3.79,15,396
2021,0,27129,Luke List,3.83,20,522
2021,0,37455,Si Woo Kim,3.91,19,486
2021,0,32640,Troy Merritt,3.94,22,558
2021,0,48822,Sebastián Muñoz,3.94,22,558
2021,0,30163,Henrik Norlander,3.97,20,504
2021,0,30692,Scott Stallings,4.0,18,450
2021,0,24924,Bill Haas,4.01,13,324
2021,0,25900,Lucas Glover,4.02,21,522
2021,0,49298,Kramer Hickok,4.04,16,396
2021,0,23788,D.J. Trahan,4.04,16,396
2021,0,52372,Cameron Champ,4.17,18,432
2021,0,24781,Hunter Mahan,4.17,18,432
2021,0,33122,Russell Knox,4.26,23,540
2021,0,32816,Satoshi Kodaira,4.27,20,468
2021,0,27936,Martin Laird,4.27,20,468
2021,0,23983,Luke Donald,4.29,17,396
2021,0,29518,Brendan Steele,4.29,17,396
2021,0,21209,Sergio Garcia,4.35,18,414
2021,0,34174,John Huh,4.39,15,342
2021,0,39324,J.J. Spaun,4.4,19,432
2021,0,34046,Jordan Spieth,4.4,19,432
2021,0,33204,Shane Lowry,4.44,16,360
2021,0,47347,Adam Schenk,4.66,26,558
2021,0,49964,Aaron Wise,4.83,20,414
2021,0,27556,Ted Potter Jr.,4.89,22,450
2021,0,34213,Grayson Murray,4.97,17,342
2021,0,24140,Sean O'Hair,5.25,17,324
2020,0,24502,Adam Scott,0.56,1,180
2020,0,25364,Paul Casey,0.74,2,270
2020,0,29484,Peter Uihlein,0.85,2,234
2020,3,34363,Tyrrell Hatton,1.01,2,198
2020,-1,23108,Matt Kuchar,1.04,3,288
2020,-1,33490,Bo Hoag,1.06,4,378
2020,-1,35461,Beau Hossler,1.06,4,378
2020,-1,33120,Mark Anderson,1.11,3,270
2020,2,34099,Harris English,1.11,4,360
2020,2,46717,Viktor Hovland,1.11,4,360
2020,-1,25349,Tim Wilkinson,1.11,3,270
2020,-2,34098,Russell Henley,1.17,4,342
2020,0,20229,Stewart Cink,1.19,3,252
2020,0,24024,Zach Johnson,1.23,4,324
2020,0,31323,Gary Woodland,1.31,4,306
2020,0,33141,Keegan Bradley,1.39,5,360
2020,0,33413,Ben Martin,1.39,3,216
2020,0,27649,Brandt Snedeker,1.39,4,288
2020,0,31560,Brian Stuard,1.39,6,432
2020,1,36801,Mark Hubbard,1.45,6,414
2020,1,49771,J.T. Poston,1.45,6,414
2020,1,29535,Brice Garnett,1.46,5,342
2020,1,23325,Vaughn Taylor,1.46,5,342
2020,1,27963,Chris Stroud,1.48,4,270
2020,2,34431,Robert Streb,1.54,5,324
2020,2,25493,Nick Taylor,1.54,5,324
2020,2,33597,Harry Higgs,1.56,7,450
2020,2,32102,Rickie Fowler,1.59,4,252
2020,2,33410,Andrew Landry,1.59,6,378
2020,2,32640,Troy Merritt,1.59,6,378
2020,2,26596,Ryan Moore,1.59,4,252
2020,9,29221,Webb Simpson,1.59,4,252
2020,6,47959,Bryson DeChambeau,1.63,5,306
2020,2,28775,Nate Lashley,1.63,5,306
2020,7,45526,Abraham Ancer,1.67,6,360
2020,1,26329,Louis Oosthuizen,1.71,4,234
2020,2,1810,Phil Mickelson,1.74,5,288
2020,2,27349,Alex Noren,1.74,5,288
2020,4,19846,Brian Gay,1.77,7,396
2020,-9,29420,Billy Horschel,1.77,7,396
2020,3,32618,Rhein Gibson,1.85,5,270
2020,3,46550,Brandon Hagy,1.85,5,270
2020,8,48081,Xander Schauffele,1.85,6,324
2020,8,33448,Justin Thomas,1.85,6,324
2020,2,30163,Henrik Norlander,1.93,8,414
2020,2,29926,Danny Lee,1.94,7,360
2020,2,32662,Michael Gligic,1.96,6,306
2020,2,33399,Adam Hadwin,1.96,6,306
2020,5,27644,Brian Harman,2.02,8,396
2020,5,46442,Maverick McNealy,2.02,8,396
2020,5,33667,Carlos Ortiz,2.02,8,396
2020,5,37189,Harold Varner III,2.02,8,396
2020,13,35891,Cameron Smith,2.05,7,342
2020,4,34256,Andrew Putnam,2.08,6,288
2020,4,53165,Doc Redman,2.08,9,432
2020,4,27064,Jhonattan Vegas,2.08,6,288
2020,4,31646,Emiliano Grillo,2.12,8,378
2020,4,39977,Max Homa,2.12,8,378
2020,4,47993,Denny McCarthy,2.12,8,378
2020,4,56278,Matthew Wolff,2.12,8,378
2020,4,24138,Ian Poulter,2.14,5,234
2020,5,40098,Matt Fitzpatrick,2.22,6,270
2020,5,29974,Branden Grace,2.22,6,270
2020,13,25396,Kevin Na,2.22,8,360
2020,-9,46970,Jon Rahm,2.22,6,270
2020,4,27974,Sung Kang,2.27,9,396
2020,4,29268,Bronson Burgoon,2.29,7,306
2020,4,35450,Patrick Cantlay,2.31,5,216
2020,4,32448,James Hahn,2.31,5,216
2020,4,32791,K.H. Lee,2.31,10,432
2020,4,32757,Patton Kizzire,2.34,8,342
2020,4,30944,Jason Kokrak,2.34,8,342
2020,4,29908,C.T. Pan,2.34,8,342
2020,4,25818,Scott Piercy,2.34,8,342
2020,4,29518,Brendan Steele,2.34,8,342
2020,5,36699,Patrick Rodgers,2.35,11,468
2020,5,25900,Lucas Glover,2.38,9,378
2020,5,26300,Matt Jones,2.38,9,378
2020,5,26499,Rafa Cabrera Bello,2.43,7,288
2020,5,35230,Nelson Ledesma,2.43,7,288
2020,5,35449,Adam Long,2.44,11,450
2020,5,26758,David Hearn,2.47,8,324
2020,5,34466,Peter Malnati,2.5,9,360
2020,6,51894,Vince Whaley,2.56,6,234
2020,14,28237,Rory McIlroy,2.59,7,270
2020,5,34046,Jordan Spieth,2.61,8,306
2020,5,33419,Cameron Tringale,2.61,8,306
2020,5,46435,Austin Cook,2.63,9,342
2020,5,39324,J.J. Spaun,2.63,9,342
2020,5,30692,Scott Stallings,2.63,9,342
2020,8,29478,Kevin Kisner,2.65,10,378
2020,6,46402,Talor Gooch,2.66,11,414
2020,6,22371,Aaron Baddeley,2.78,8,288
2020,6,40009,Dominic Bozzelli,2.78,6,216
2020,6,34076,Joel Dahmen,2.78,11,396
2020,0,29725,Tony Finau,2.78,10,360
2020,6,28679,Fabián Gómez,2.78,9,324
2020,17,35310,Lanto Griffin,2.78,13,468
2020,4,35506,Mackenzie Hughes,2.78,11,396
2020,17,39971,Sungjae Im,2.78,13,468
2020,6,22056,Cameron Percy,2.78,7,252
2020,6,26476,Chez Reavie,2.78,11,396
2020,20,34360,Patrick Reed,2.78,10,360
2020,6,32150,Michael Thompson,2.78,10,360
2020,6,23788,D.J. Trahan,2.78,8,288
2020,6,47128,Richy Werenski,2.78,8,288
2020,3,49960,Sepp Straka,2.89,13,450
2020,5,33486,Roger Sloan,2.92,10,342
2020,22,26851,Marc Leishman,2.94,9,306
2020,6,49964,Aaron Wise,2.94,9,306
2020,5,52375,Doug Ghim,2.96,8,270
2020,5,25572,Graeme McDowell,2.96,8,270
2020,5,35658,Kris Ventura,2.96,8,270
2020,5,31420,Anirban Lahiri,2.99,7,234
2020,5,48887,Matt Wallace,2.99,7,234
2020,5,29479,Scott Brown,3.03,12,396
2020,5,39997,Corey Conners,3.03,12,396
2020,5,30911,Tommy Fleetwood,3.03,6,198
2020,5,27554,Scott Harrington,3.03,12,396
2020,5,37455,Si Woo Kim,3.03,12,396
2020,5,36871,Matthew NeSmith,3.03,12,396
2020,5,25804,Bubba Watson,3.06,11,360
2020,5,47504,Sam Burns,3.09,10,324
2020,5,34021,Bud Cauley,3.09,10,324
2020,5,32333,Kevin Tway,3.09,10,324
2020,5,28420,Ryan Brehm,3.13,9,288
2020,10,48822,Sebastián Muñoz,3.21,15,468
2020,13,23320,Ryan Palmer,3.22,11,342
2020,4,29970,Dylan Frittelli,3.24,14,432
2020,4,35532,Tom Hoge,3.24,14,432
2020,5,40058,Zac Blair,3.28,13,396
2020,17,52372,Cameron Champ,3.33,12,360
2020,5,45609,Tyler Duncan,3.33,15,450
2020,5,21961,Charles Howell III,3.33,12,360
2020,12,30927,Brendon Todd,3.33,15,450
2020,5,32254,Xinjun Zhang,3.33,15,450
2020,4,34314,Sebastian Cappelen,3.4,11,324
2020,-5,30925,Dustin Johnson,3.42,8,234
2020,4,33122,Russell Knox,3.44,13,378
2020,14,50525,Collin Morikawa,3.44,13,378
2020,3,37275,Sam Ryder,3.47,15,432
2020,3,23623,Bo Van Pelt,3.47,10,288
2020,3,25632,Jimmy Walker,3.47,10,288
2020,6,48045,Michael Gellerman,3.57,9,252
2020,6,49298,Kramer Hickok,3.59,11,306
2020,6,40042,Tyler McCumber,3.59,11,306
2020,12,46046,Scottie Scheffler,3.62,15,414
2020,6,21209,Sergio Garcia,3.7,8,216
2020,6,27936,Martin Laird,3.7,8,216
2020,6,34213,Grayson Murray,3.7,8,216
2020,6,24361,Pat Perez,3.7,10,270
2020,7,27129,Luke List,3.79,15,396
2020,8,45157,Cam Davis,3.8,13,342
2020,8,30110,Kyle Stanley,3.8,13,342
2020,8,33404,Chris Baker,3.82,11,288
2020,8,28089,Jason Day,3.82,11,288
2020,8,35732,Wes Roach,3.85,9,234
2020,8,46441,Robby Shelton,3.86,16,414
2020,8,27214,Kevin Streelman,3.86,16,414
2020,8,56762,Will Gordon,3.89,7,180
2020,8,27942,Rob Oppenheim,3.89,14,360
2020,-18,40026,Daniel Berger,3.92,12,306
2020,8,34255,Joseph Bramlett,3.92,12,306
2020,7,51766,Wyndham Clark,3.97,15,378
2020,7,24924,Bill Haas,3.97,10,252
2020,7,34563,Chesson Hadley,4.01,13,324
2020,7,33948,Byeong Hun An,4.04,16,396
2020,8,28307,Matt Every,4.07,11,270
2020,8,12716,Charley Hoffman,4.09,14,342
2020,8,47347,Adam Schenk,4.11,17,414
2020,8,19803,Ryan Armour,4.17,15,360
2020,18,32839,Hideki Matsuyama,4.17,15,360
2020,8,23621,Rory Sabbatini,4.17,15,360
2020,7,31557,Jim Herman,4.23,16,378
2020,7,39953,Chase Seiffert,4.25,13,306
2020,7,32366,Kevin Chappell,4.27,10,234
2020,7,36689,Brooks Koepka,4.27,10,234
2020,7,33204,Shane Lowry,4.27,10,234
2020,7,22405,Justin Rose,4.27,10,234
2020,7,32139,Danny Willett,4.27,10,234
2020,9,27556,Ted Potter Jr.,4.58,14,306
2020,6,45486,Joaquin Niemann,4.59,19,414
2020,8,10809,Jim Furyk,4.7,11,234
2020,8,39546,Keith Mitchell,4.76,18,378
2020,8,27330,Josh Teater,4.76,12,252
2020,8,27095,Nick Watney,4.81,13,270
2020,8,48119,Ben Taylor,4.86,14,288
2020,8,25686,Jason Dufner,4.97,17,342
2020,8,28252,Seamus Power,5.0,9,180
2020,8,21407,Arjun Atwal,5.05,10,198
2020,8,49766,Hank Lebioda,5.56,19,342
2020,8,35617,Martin Trainer,5.56,20,360
2020,8,33449,Zack Sucher,6.02,13,216
2019,0,22405,Justin Rose,0.35,1,288
2019,0,40009,Dominic Bozzelli,0.51,2,396
2019,0,34046,Jordan Spieth,1.01,4,396
2019,0,51766,Wyndham Clark,1.11,5,450
2019,0,24924,Bill Haas,1.11,4,360
2019,0,47990,Kyle Jones,1.16,5,432
2019,0,32757,Patton Kizzire,1.16,5,432
2019,0,28089,Jason Day,1.23,4,324
2019,0,29535,Brice Garnett,1.23,6,486
2019,0,28237,Rory McIlroy,1.23,4,324
2019,0,34099,Harris English,1.28,6,468
2019,0,39977,Max Homa,1.39,6,432
2019,0,33667,Carlos Ortiz,1.44,7,486
2019,0,35461,Beau Hossler,1.5,7,468
2019,0,26300,Matt Jones,1.5,7,468
2019,0,32150,Michael Thompson,1.52,6,396
2019,0,29221,Webb Simpson,1.67,6,360
2019,0,47504,Sam Burns,1.69,7,414
2019,0,12716,Charley Hoffman,1.69,7,414
2019,0,29478,Kevin Kisner,1.69,7,414
2019,0,34360,Patrick Reed,1.69,7,414
2019,0,30110,Kyle Stanley,1.69,7,414
2019,0,21209,Sergio Garcia,1.71,4,234
2019,0,33486,Roger Sloan,1.71,8,468
2019,0,21528,Henrik Stenson,1.71,4,234
2019,0,32640,Troy Merritt,1.75,6,342
2019,0,1810,Phil Mickelson,1.75,6,342
2019,0,34466,Peter Malnati,1.78,8,450
2019,0,27644,Brian Harman,1.79,9,504
2019,0,6522,Ernie Els,1.85,5,270
2019,0,21731,Freddie Jacobson,1.85,6,324
2019,0,23108,Matt Kuchar,1.85,7,378
2019,0,48822,Sebastián Muñoz,1.85,8,432
2019,0,19846,Brian Gay,1.92,9,468
2019,0,29725,Tony Finau,1.93,8,414
2019,0,32102,Rickie Fowler,1.94,7,360
2019,0,36699,Patrick Rodgers,1.96,6,306
2019,0,25900,Lucas Glover,2.0,9,450
2019,0,32333,Kevin Tway,2.0,9,450
2019,0,27330,Josh Teater,2.02,8,396
2019,0,25632,Jimmy Walker,2.02,8,396
2019,0,40026,Daniel Berger,2.05,7,342
2019,0,24024,Zach Johnson,2.05,7,342
2019,0,25572,Graeme McDowell,2.05,7,342
2019,0,34264,Hudson Swafford,2.05,7,342
2019,0,45609,Tyler Duncan,2.06,10,486
2019,0,25493,Nick Taylor,2.06,10,486
2019,0,27895,Jonas Blixt,2.08,9,432
2019,0,24138,Ian Poulter,2.08,6,288
2019,0,40098,Matt Fitzpatrick,2.14,5,234
2019,0,27649,Brandt Snedeker,2.14,10,468
2019,0,26499,Rafa Cabrera Bello,2.16,7,324
2019,0,24361,Pat Perez,2.16,7,324
2019,0,46970,Jon Rahm,2.16,7,324
2019,0,49303,Anders Albertson,2.17,9,414
2019,0,33410,Andrew Landry,2.17,9,414
2019,0,25818,Scott Piercy,2.17,9,414
2019,0,35617,Martin Trainer,2.17,9,414
2019,0,25364,Paul Casey,2.22,8,360
2019,0,34563,Chesson Hadley,2.22,10,450
2019,0,23353,J.J. Henry,2.22,8,360
2019,0,34261,Scott Langley,2.22,10,450
2019,0,32791,K.H. Lee,2.26,11,486
2019,0,46435,Austin Cook,2.27,9,396
2019,0,39971,Sungjae Im,2.29,14,612
2019,0,35450,Patrick Cantlay,2.34,8,342
2019,0,20472,Alex Cejka,2.34,8,342
2019,0,23320,Ryan Palmer,2.34,8,342
2019,0,33419,Cameron Tringale,2.34,8,342
2019,0,27958,Ryan Blaum,2.35,11,468
2019,0,29479,Scott Brown,2.35,11,468
2019,0,37455,Si Woo Kim,2.35,11,468
2019,0,47993,Denny McCarthy,2.35,11,468
2019,0,26476,Chez Reavie,2.35,11,468
2019,0,23325,Vaughn Taylor,2.35,11,468
2019,0,36799,Stephan Jaeger,2.42,10,414
2019,0,30944,Jason Kokrak,2.42,10,414
2019,0,23621,Rory Sabbatini,2.44,11,450
2019,0,47128,Richy Werenski,2.44,11,450
2019,0,30925,Dustin Johnson,2.47,8,324
2019,0,28679,Fabián Gómez,2.5,9,360
2019,0,48081,Xander Schauffele,2.5,9,360
2019,0,39954,Cody Gribble,2.55,11,432
2019,0,30946,Alex Prugh,2.55,11,432
2019,0,46501,Ollie Schniederjans,2.56,12,468
2019,0,34431,Robert Streb,2.56,12,468
2019,0,35532,Tom Hoge,2.59,14,540
2019,0,22371,Aaron Baddeley,2.61,8,306
2019,0,26951,Johnson Wagner,2.61,8,306
2019,0,37380,Curtis Luck,2.65,10,378
2019,0,24781,Hunter Mahan,2.65,10,378
2019,0,33399,Adam Hadwin,2.66,11,414
2019,0,39324,J.J. Spaun,2.66,11,414
2019,0,47959,Bryson DeChambeau,2.78,10,360
2019,0,34363,Tyrrell Hatton,2.78,8,288
2019,0,27141,J.B. Holmes,2.78,11,396
2019,0,29420,Billy Horschel,2.78,12,432
2019,0,35506,Mackenzie Hughes,2.78,12,432
2019,0,28775,Nate Lashley,2.78,10,360
2019,0,25198,Francesco Molinari,2.78,7,252
2019,0,29908,C.T. Pan,2.78,12,432
2019,0,49964,Aaron Wise,2.78,10,360
2019,0,37340,Chase Wright,2.78,12,432
2019,0,35879,Kelly Kraft,2.87,15,522
2019,0,45526,Abraham Ancer,2.89,13,450
2019,0,34021,Bud Cauley,2.89,13,450
2019,0,27214,Kevin Streelman,2.89,13,450
2019,0,30191,Julián Etulain,2.91,11,378
2019,0,27129,Luke List,2.91,11,378
2019,0,34256,Andrew Putnam,2.91,11,378
2019,0,37275,Sam Ryder,2.91,11,378
2019,0,35891,Cameron Smith,2.91,11,378
2019,0,30978,Kiradech Aphibarnrat,2.92,10,342
2019,0,29268,Bronson Burgoon,2.92,10,342
2019,0,10809,Jim Furyk,2.92,10,342
2019,0,35732,Wes Roach,2.92,10,342
2019,0,32139,Danny Willett,2.92,10,342
2019,0,25396,Kevin Na,2.94,9,306
2019,0,24502,Adam Scott,2.94,9,306
2019,0,34076,Joel Dahmen,2.98,15,504
2019,0,46601,Trey Mullinax,3.01,13,432
2019,0,29223,Sam Saunders,3.01,13,432
2019,0,31420,Anirban Lahiri,3.03,12,396
2019,0,26596,Ryan Moore,3.03,12,396
2019,0,32058,José de Jesús Rodríguez,3.03,12,396
2019,0,46523,Joey Garber,3.06,11,360
2019,0,31557,Jim Herman,3.06,11,360
2019,0,45486,Joaquin Niemann,3.09,15,486
2019,0,21961,Charles Howell III,3.11,14,450
2019,0,39975,Michael Kim,3.11,14,450
2019,0,28252,Seamus Power,3.11,14,450
2019,0,26758,David Hearn,3.13,9,288
2019,0,40115,Adam Svensson,3.14,13,414
2019,0,33948,Byeong Hun An,3.17,12,378
2019,0,35376,Roberto Díaz,3.17,12,378
2019,0,49766,Hank Lebioda,3.17,12,378
2019,0,27064,Jhonattan Vegas,3.17,12,378
2019,0,36689,Brooks Koepka,3.22,11,342
2019,0,33448,Justin Thomas,3.22,11,342
2019,0,47347,Adam Schenk,3.33,18,540
2019,0,37189,Harold Varner III,3.33,15,450
2019,0,27095,Nick Watney,3.33,15,450
2019,0,49771,J.T. Poston,3.37,17,504
2019,0,31560,Brian Stuard,3.37,17,504
2019,0,45157,Cam Davis,3.38,14,414
2019,0,29970,Dylan Frittelli,3.38,14,414
2019,0,34098,Russell Henley,3.38,14,414
2019,0,32200,Roberto Castro,3.44,13,378
2019,0,25686,Jason Dufner,3.47,15,432
2019,0,30911,Tommy Fleetwood,3.47,10,288
2019,0,30786,Brady Schnell,3.51,12,342
2019,0,46402,Talor Gooch,3.59,11,306
2019,0,20572,Rod Pampling,3.61,13,360
2019,0,49960,Sepp Straka,3.62,15,414
2019,0,31323,Gary Woodland,3.62,15,414
2019,0,31646,Emiliano Grillo,3.7,14,378
2019,0,27963,Chris Stroud,3.7,14,378
2019,0,29484,Peter Uihlein,3.7,16,432
2019,0,19803,Ryan Armour,3.77,19,504
2019,0,30692,Scott Stallings,3.78,17,450
2019,0,39327,Ben Silverman,3.86,16,414
2019,0,29974,Branden Grace,3.89,14,360
2019,0,39997,Corey Conners,3.91,19,486
2019,0,35449,Adam Long,3.91,19,486
