YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL CLUB HEAD SPEED,TOTAL ATTEMPTS
2012,105,0,20574,Mathew Goggin,112.76,6088.94,54
2012,106,0,12782,Tim Herron,112.74,8230.04,73
2012,107,0,24663,Y.E. Yang,112.73,4847.2,43
2012,108,0,25686,Jason Dufner,112.6,7093.75,63
2012,109,0,29479,Scott Brown,112.59,5066.76,45
2012,110,0,26287,Roland Thatcher,112.54,4276.52,38
2012,111,0,25572,Graeme McDowell,112.4,4608.52,41
2012,112,0,34021,Bud Cauley,112.39,10115.4,90
2012,113,0,20098,Stuart Appleby,112.32,6963.86,62
2012,114,0,20572,Rod Pampling,112.31,7412.74,66
2012,115,0,29518,Brendan Steele,112.22,6957.36,62
2012,115,0,6527,Steve Stricker,112.22,5498.56,49
2012,117,0,23621,Rory Sabbatini,112.2,7966.17,71
2012,118,0,28087,Kris Blanks,112.19,5721.6,51
2012,119,0,24781,Hunter Mahan,112.05,6947.18,62
2012,120,0,28475,Jeff Overton,112.04,10196.06,91
2012,121,0,24604,Hunter Haas,111.96,5150.17,46
2012,122,0,27895,Jonas Blixt,111.94,6940.53,62
2012,122,0,23548,Bill Lunde,111.94,7164.32,64
2012,124,0,1320,Bob Estes,111.9,6378.33,57
2012,125,0,28455,Will Claxton,111.67,9380.52,84
2012,126,0,32150,Michael Thompson,111.63,6809.39,61
2012,127,0,10885,Robert Allenby,111.62,6920.17,62
2012,128,0,29476,Kyle Reifers,111.58,7364.03,66
2012,129,0,26596,Ryan Moore,111.51,9144.08,82
2012,130,0,20160,Charlie Wi,111.36,7460.99,67
2012,131,0,29420,Billy Horschel,111.33,5121.05,46
2012,132,0,6034,Marco Dawson,111.24,4560.99,41
2012,133,0,27963,Chris Stroud,111.13,7557.07,68
2012,134,0,34174,John Huh,111.11,9221.86,83
2012,135,0,29478,Kevin Kisner,111.01,5661.6,51
2012,136,0,27644,Brian Harman,110.98,9987.84,90
2012,137,0,24138,Ian Poulter,110.97,4660.81,42
2012,138,0,20104,Ken Duke,110.89,9758.2,88
2012,139,0,27649,Brandt Snedeker,110.75,6866.56,62
2012,140,0,6036,Scott Dunlap,110.72,4871.88,44
2012,141,0,23983,Luke Donald,110.69,5534.73,50
2012,142,0,30927,Brendon Todd,110.64,6085.36,55
2012,143,0,26951,Johnson Wagner,110.58,8072.14,73
2012,144,0,25240,D.A. Points,110.52,8178.25,74
2012,145,0,27466,Spencer Levin,110.5,6850.92,62
2012,146,0,1766,Billy Mayfair,110.09,8036.49,73
2012,147,0,23541,Ben Crane,109.99,7259.56,66
2012,148,0,26476,Chez Reavie,109.88,6702.78,61
2012,149,0,21350,Ryuji Imada,109.87,6592.14,60
2012,150,0,6004,Stephen Ames,109.85,3405.35,31
2012,151,0,24507,Jason Bohn,109.84,6920.22,63
2012,152,0,20593,Greg Chalmers,109.83,8457.14,77
2012,153,0,27974,Sung Kang,109.78,6147.75,56
2012,153,0,35139,Richard Lee,109.78,5159.8,47
2012,155,0,12652,Cameron Beckman,109.77,7464.22,68
2012,156,0,27556,Ted Potter Jr.,109.76,6585.49,60
2012,157,0,26758,David Hearn,109.74,8778.87,80
2012,158,0,21407,Arjun Atwal,109.69,6800.77,62
2012,159,0,25892,Steve Wheatcroft,109.68,4167.83,38
2012,160,0,24357,K.J. Choi,109.62,6029.15,55
2012,161,0,10809,Jim Furyk,109.6,7343.28,67
2012,162,0,33122,Russell Knox,109.55,5806.18,53
2012,163,0,23542,Tommy Biershenk,109.46,5910.67,54
2012,164,0,25457,Alexandre Rocha,109.42,5252.04,48
2012,165,0,10213,Dicky Pride,109.38,5468.77,50
2012,166,0,23204,Gary Christian,109.3,6995.07,64
2012,167,0,23800,Bryce Molder,109.28,7759.0,71
2012,168,0,29222,Billy Hurley III,109.17,5676.63,52
2012,169,0,23325,Vaughn Taylor,108.43,6072.16,56
2012,170,0,22621,Ben Curtis,108.25,5629.24,52
2012,171,0,23108,Matt Kuchar,108.13,7352.64,68
2012,172,0,27060,John Mallinger,108.0,6479.79,60
2012,173,0,22548,Patrick Sheehan,107.94,4425.6,41
2012,174,0,22582,Kyle Thompson,107.68,3661.08,34
2012,175,0,22961,David Mathis,107.66,6998.03,65
2012,176,0,24024,Zach Johnson,107.57,7960.48,74
2012,177,0,21878,Mark Wilson,107.55,7313.27,68
2012,178,0,1797,Rocco Mediate,107.53,6021.64,56
2012,179,0,10860,Justin Leonard,107.31,6009.19,56
2012,180,0,6251,Chris DiMarco,107.15,7072.09,66
2012,181,0,1941,Tom Pernice Jr.,107.02,5457.85,51
2012,182,0,30711,Colt Knost,106.78,6833.8,64
2012,183,0,1724,Jeff Maggert,106.17,8068.78,76
2012,184,0,22293,Heath Slocum,106.13,7535.54,71
2012,185,0,21753,Brian Davis,105.79,8568.97,81
2012,186,0,8075,Jerry Kelly,105.4,7694.55,73
2012,187,0,20623,Gavin Coles,104.78,5343.59,51
2012,188,0,22348,Nick O'Hern,104.68,6804.1,65
2012,189,0,19846,Brian Gay,104.58,7633.99,73
2012,190,0,23135,Tim Clark,104.37,5740.11,55
2012,191,0,2206,David Toms,104.29,4275.85,41
2011,1,0,27141,J.B. Holmes,125.25,5135.18,41
2011,2,0,25804,Bubba Watson,124.55,6974.67,56
2011,3,0,31323,Gary Woodland,124.34,6590.07,53
2011,4,0,27064,Jhonattan Vegas,122.2,7820.55,64
2011,5,0,30925,Dustin Johnson,122.13,5740.18,47
2011,6,0,24358,Robert Garrigus,121.89,6338.26,52
2011,7,0,31401,Zack Miller,120.78,6401.49,53
2011,8,0,11123,Chris Couch,120.33,6016.74,50
2011,8,0,23497,Tag Ridings,120.33,7340.3,61
2011,10,0,20848,Ángel Cabrera,119.72,3472.02,29
2011,11,0,21209,Sergio Garcia,119.43,5135.51,43
2011,12,0,30692,Scott Stallings,119.25,7989.42,67
2011,13,0,22371,Aaron Baddeley,119.14,6791.07,57
2011,14,0,30110,Kyle Stanley,118.81,8316.93,70
2011,15,0,35087,Bio Kim,118.61,5693.5,48
2011,16,0,1810,Phil Mickelson,118.48,6042.7,51
2011,17,0,23409,James Driscoll,118.47,6397.38,54
2011,18,0,34072,Will Strickler,118.42,4026.2,34
2011,19,0,22378,Trevor Immelman,118.4,6512.12,55
2011,20,0,25274,Steven Bowditch,118.11,7677.28,65
2011,21,0,12716,Charley Hoffman,118.1,8739.75,74
2011,22,0,27095,Nick Watney,118.01,7552.5,64
2011,23,0,25632,Jimmy Walker,117.8,6714.58,57
2011,24,0,19970,Robert Karlsson,117.69,4825.42,41
2011,25,0,27936,Martin Laird,117.65,7059.17,60
2011,26,0,24846,Ricky Barnes,117.54,6699.83,57
2011,27,0,33141,Keegan Bradley,117.49,7519.6,64
2011,28,0,24502,Adam Scott,117.26,5511.4,47
2011,29,0,24924,Bill Haas,117.18,7968.05,68
2011,30,0,28089,Jason Day,117.02,5500.12,47
2011,31,0,27797,Derek Lamely,116.98,5263.94,45
2011,32,0,24490,George McNeill,116.82,6191.42,53
2011,33,0,26331,Charl Schwartzel,116.67,4083.43,35
2011,34,0,20645,John Senden,116.59,9210.38,79
2011,35,0,32698,Bobby Gates,116.55,6527.0,56
2011,36,0,27120,Troy Matteson,116.52,8389.24,72
2011,37,0,25900,Lucas Glover,116.5,6640.61,57
2011,38,0,21961,Charles Howell III,116.46,9782.28,84
2011,39,0,26300,Matt Jones,116.25,6044.86,52
2011,40,0,26851,Marc Leishman,116.2,8714.86,75
2011,41,0,25562,Andres Romero,116.02,7425.52,64
2011,42,0,1706,Davis Love III,115.89,4519.68,39
2011,42,0,25818,Scott Piercy,115.89,6026.38,52
2011,44,0,24140,Sean O'Hair,115.87,5214.15,45
2011,45,0,23788,D.J. Trahan,115.81,8686.09,75
2011,46,0,27330,Josh Teater,115.75,7870.82,68
2011,47,0,28486,Michael Putnam,115.73,5323.67,46
2011,48,0,21805,Harrison Frazar,115.71,4512.88,39
2011,48,0,30946,Alex Prugh,115.71,7058.12,61
2011,50,0,31557,Jim Herman,115.6,5317.67,46
2011,51,0,24980,Scott Gutschewski,115.45,5079.99,44
2011,52,0,34255,Joseph Bramlett,115.36,5768.17,50
2011,53,0,6573,Brandt Jobe,115.29,7955.03,69
2011,54,0,9011,David Duval,115.22,5645.88,49
2011,55,0,24361,Pat Perez,115.2,7027.13,61
2011,56,0,20766,Padraig Harrington,115.15,4375.57,38
2011,57,0,27214,Kevin Streelman,115.06,7133.55,62
2011,58,0,20157,Retief Goosen,114.98,4369.35,38
2011,59,0,20229,Stewart Cink,114.91,5285.71,46
2011,59,0,26289,Boo Weekley,114.91,5630.56,49
2011,61,0,22405,Justin Rose,114.89,7353.19,64
2011,62,0,23320,Ryan Palmer,114.87,7007.05,61
2011,63,0,29718,Anthony Kim,114.85,6891.28,60
2011,64,0,24925,Jonathan Byrd,114.84,7809.19,68
2011,65,0,29910,Blake Adams,114.75,9065.4,79
2011,66,0,32366,Kevin Chappell,114.65,6306.0,55
2011,66,0,33419,Cameron Tringale,114.65,9974.98,87
2011,68,0,32102,Rickie Fowler,114.53,7444.16,65
2011,69,0,22913,John Rollins,114.5,8014.95,70
2011,70,0,23638,Brendon de Jonge,114.45,10071.62,88
2011,71,0,23718,Nathan Green,114.29,6286.01,55
2011,72,0,20098,Stuart Appleby,114.24,6740.39,59
2011,73,0,10585,Scott McCarron,114.18,5366.38,47
2011,74,0,1116,Michael Bradley,114.14,6163.44,54
2011,75,0,8725,Tom Gillis,114.11,5591.34,49
2011,75,0,28158,Steve Marino,114.11,7417.4,65
2011,77,0,20070,Matt Bettencourt,114.05,7869.4,69
2011,78,0,30750,Tommy Gainey,113.92,9455.3,83
2011,78,0,24663,Y.E. Yang,113.92,4784.81,42
2011,80,0,23623,Bo Van Pelt,113.85,7628.17,67
2011,81,0,23621,Rory Sabbatini,113.79,6144.55,54
2011,82,0,29221,Webb Simpson,113.69,9663.9,85
2011,83,0,33413,Ben Martin,113.55,5109.65,45
2011,84,0,12510,Chad Campbell,113.54,8629.32,76
2011,84,0,29518,Brendan Steele,113.54,8061.28,71
2011,86,0,28475,Jeff Overton,113.5,8058.44,71
2011,87,0,31202,William McGirt,113.49,9646.58,85
2011,88,0,26596,Ryan Moore,113.45,6580.21,58
2011,89,0,31193,Jim Renner,113.36,5441.47,48
2011,90,0,26679,Kevin Stadler,113.34,6913.64,61
2011,91,0,29720,Andres Gonzales,113.25,4643.26,41
2011,92,0,25396,Kevin Na,113.12,5542.71,49
2011,93,0,25572,Graeme McDowell,113.1,4184.82,37
2011,94,0,27770,Camilo Villegas,113.09,5880.56,52
2011,95,0,22046,Geoff Ogilvy,113.08,5880.2,52
2011,96,0,26881,Jarrod Lyle,113.05,6669.87,59
2011,96,0,6567,Vijay Singh,113.05,8139.62,72
2011,98,0,23353,J.J. Henry,112.85,8463.65,75
2011,99,0,32150,Michael Thompson,112.66,6083.8,54
2011,100,0,26287,Roland Thatcher,112.62,5518.18,49
2011,101,0,23548,Bill Lunde,112.6,8332.19,74
2011,102,0,28679,Fabián Gómez,112.59,5291.7,47
2011,103,0,20572,Rod Pampling,112.56,5290.18,47
2011,104,0,21731,Freddie Jacobson,112.49,7311.85,65
2011,105,0,6522,Ernie Els,112.42,5958.36,53
2011,106,0,27963,Chris Stroud,112.26,8194.7,73
2011,107,0,1577,Lee Janzen,112.16,4710.81,42
2011,108,0,10885,Robert Allenby,112.11,7287.35,65
2011,109,0,12782,Tim Herron,112.03,7281.76,65
2011,110,0,23983,Luke Donald,111.97,5374.76,48
2011,111,0,30926,Chris Kirk,111.92,8393.84,75
2011,112,0,27974,Sung Kang,111.83,4361.43,39
2011,113,0,24781,Hunter Mahan,111.76,8270.44,74
2011,114,0,32640,Troy Merritt,111.6,5245.07,47
2011,115,0,21350,Ryuji Imada,111.59,8368.98,75
2011,116,0,25834,Daniel Summerhays,111.49,6243.45,56
2011,117,0,20160,Charlie Wi,111.43,7465.62,67
2011,118,0,6621,Joe Durant,111.39,5680.82,51
2011,119,0,29420,Billy Horschel,111.38,6348.68,57
2011,120,0,28087,Kris Blanks,111.33,8460.77,76
2011,121,0,6515,Shaun Micheel,111.27,5897.36,53
2011,122,0,26758,David Hearn,111.21,7340.19,66
2011,123,0,32876,Martin Piller,111.2,4892.93,44
2011,124,0,25457,Alexandre Rocha,111.16,4335.38,39
2011,125,0,21949,Joe Ogilvie,111.08,5776.28,52
2011,126,0,24604,Hunter Haas,110.99,8435.4,76
2011,127,0,7867,Woody Austin,110.98,4661.25,42
2011,128,0,20498,Briny Baird,110.96,4438.39,40
2011,129,0,6527,Steve Stricker,110.94,6212.4,56
2011,130,0,25345,Carl Pettersson,110.92,9316.89,84
2011,131,0,29478,Kevin Kisner,110.83,5541.32,50
2011,132,0,24290,D.J. Brigman,110.76,4984.25,45
2011,133,0,24357,K.J. Choi,110.6,6635.72,60
2011,134,0,27933,John Merrick,110.48,6187.03,56
2011,135,0,27649,Brandt Snedeker,110.45,7400.22,67
2011,136,0,23108,Matt Kuchar,110.41,7949.55,72
2011,136,0,26476,Chez Reavie,110.41,8060.11,73
2011,138,0,8375,Paul Stankowski,110.37,6291.03,57
2011,139,0,27466,Spencer Levin,110.35,9490.39,86
2011,140,0,25240,D.A. Points,110.2,7383.5,67
2011,141,0,10733,Kent Jones,110.17,6279.51,57
2011,142,0,12652,Cameron Beckman,110.15,6388.93,58
2011,143,0,1766,Billy Mayfair,110.12,8699.4,79
2011,144,0,25686,Jason Dufner,110.11,6826.57,62
2011,145,0,24138,Ian Poulter,110.02,4400.97,40
2011,146,0,20593,Greg Chalmers,109.98,7368.99,67
2011,147,0,26668,Marc Turnesa,109.84,3844.42,35
2011,148,0,6004,Stephen Ames,109.67,5373.86,49
2011,149,0,23800,Bryce Molder,109.64,6578.25,60
2011,150,0,26951,Johnson Wagner,109.59,7671.25,70
2011,151,0,33911,Nate Smith,109.23,4915.3,45
2011,152,0,22961,David Mathis,109.13,6001.99,55
2011,153,0,1948,Tim Petrovic,109.11,7310.7,67
2011,154,0,12602,Dean Wilson,109.08,5453.84,50
2011,155,0,24507,Jason Bohn,108.98,7083.99,65
2011,156,0,21407,Arjun Atwal,108.94,7952.49,73
2011,157,0,7457,Steve Flesch,108.93,6644.67,61
2011,158,0,23673,Michael Connell,108.92,7406.88,68
2011,159,0,23541,Ben Crane,108.85,6530.85,60
2011,160,0,10809,Jim Furyk,108.71,7065.96,65
2011,161,0,23325,Vaughn Taylor,108.65,8149.09,75
2011,162,0,1313,Steve Elkington,108.64,3802.34,35
2011,163,0,23614,Rich Beem,108.61,4561.82,42
2011,164,0,10860,Justin Leonard,108.38,6828.11,63
2011,165,0,30711,Colt Knost,108.37,6394.03,59
2011,166,0,27939,Matt McQuillan,108.36,4009.45,37
2011,167,0,6251,Chris DiMarco,108.29,7904.96,73
2011,167,0,25444,Justin Hicks,108.29,4331.74,40
2011,169,0,8537,J.P. Hayes,107.95,4318.1,40
2011,170,0,10505,Shane Bertsch,107.89,4747.27,44
2011,171,0,26420,Richard Johnson,107.88,5178.47,48
2011,172,0,22621,Ben Curtis,107.66,6136.77,57
2011,173,0,21878,Mark Wilson,107.61,8070.65,75
2011,174,0,20127,Chris Riley,107.56,6130.72,57
2011,175,0,20472,Alex Cejka,107.55,4624.64,43
2011,176,0,20436,Garrett Willis,107.03,4923.28,46
2011,177,0,24024,Zach Johnson,106.92,7163.32,67
2011,178,0,8075,Jerry Kelly,106.61,7143.01,67
2011,179,0,21753,Brian Davis,106.4,9256.4,87
2011,180,0,2206,David Toms,106.24,6162.0,58
2011,181,0,28620,Aron Price,106.16,4564.7,43
2011,182,0,22293,Heath Slocum,106.13,7853.57,74
2011,183,0,1797,Rocco Mediate,106.02,4665.04,44
2011,184,0,6643,Paul Goydos,105.7,6764.73,64
2011,185,0,22348,Nick O'Hern,104.55,6377.78,61
2011,186,0,19846,Brian Gay,103.39,7340.91,71
2010,1,0,25804,Bubba Watson,123.58,8527.05,69
2010,2,0,27141,J.B. Holmes,122.75,8838.0,72
2010,3,0,11123,Chris Couch,122.06,5736.8,47
2010,4,0,30925,Dustin Johnson,121.94,7926.1,65
2010,5,0,24358,Robert Garrigus,121.92,5364.28,44
2010,6,0,27436,Graham DeLaet,121.26,5820.56,48
2010,7,0,20848,Ángel Cabrera,120.63,6755.39,56
2010,8,0,22371,Aaron Baddeley,119.95,9715.68,81
2010,9,0,1810,Phil Mickelson,119.56,5858.26,49
2010,10,0,25364,Paul Casey,119.37,4178.07,35
2010,11,0,25632,Jimmy Walker,119.27,6679.24,56
2010,12,0,28500,Martin Flores,119.25,6558.96,55
2010,13,0,23322,Brett Wetterich,119.1,4644.76,39
2010,14,0,12716,Charley Hoffman,118.88,8797.09,74
2010,15,0,21209,Sergio Garcia,118.83,4159.0,35
2010,16,0,23409,James Driscoll,118.75,7481.35,63
2010,17,0,24924,Bill Haas,118.55,9246.61,78
2010,18,0,27095,Nick Watney,118.5,8531.79,72
2010,19,0,24502,Adam Scott,118.42,7105.46,60
2010,20,0,1249,John Daly,118.18,3545.39,30
2010,21,0,27936,Martin Laird,118.12,8976.84,76
2010,22,0,28089,Jason Day,117.88,7662.23,65
2010,23,0,21961,Charles Howell III,117.85,10135.37,86
2010,24,0,23349,Charles Warren,117.7,5060.94,43
2010,25,0,1706,Davis Love III,117.68,7060.84,60
2010,26,0,27120,Troy Matteson,117.33,8095.88,69
2010,27,0,30946,Alex Prugh,117.2,8203.96,70
2010,28,0,20645,John Senden,117.19,9843.56,84
2010,29,0,20850,Daniel Chopra,117.06,7023.63,60
2010,30,0,24846,Ricky Barnes,116.87,9583.74,82
2010,31,0,26851,Marc Leishman,116.82,8410.93,72
2010,32,0,24490,George McNeill,116.81,7125.21,61
2010,33,0,25562,Andres Romero,116.56,7343.28,63
2010,34,0,28237,Rory McIlroy,116.55,4895.02,42
2010,35,0,25900,Lucas Glover,116.41,6984.58,60
2010,35,0,26300,Matt Jones,116.41,8730.46,75
2010,37,0,27797,Derek Lamely,116.34,6747.99,58
2010,38,0,23788,D.J. Trahan,115.99,9394.87,81
2010,39,0,20691,Greg Owen,115.88,6953.0,60
2010,40,0,23353,J.J. Henry,115.86,8341.92,72
2010,41,0,24925,Jonathan Byrd,115.8,8337.52,72
2010,42,0,22378,Trevor Immelman,115.78,4746.79,41
2010,43,0,28475,Jeff Overton,115.77,8104.01,70
2010,44,0,25818,Scott Piercy,115.65,7401.7,64
2010,45,0,27214,Kevin Streelman,115.6,8323.08,72
2010,46,0,33419,Cameron Tringale,115.57,4391.75,38
2010,47,0,20229,Stewart Cink,115.53,8086.81,70
2010,48,0,26289,Boo Weekley,115.52,8663.67,75
2010,49,0,20766,Padraig Harrington,115.43,5424.98,47
2010,50,0,20157,Retief Goosen,115.32,5996.48,52
2010,51,0,29910,Blake Adams,115.31,7956.35,69
2010,52,0,28307,Matt Every,115.25,5186.39,45
2010,53,0,27302,Garth Mulroy,115.23,4263.44,37
2010,54,0,20098,Stuart Appleby,115.21,9907.76,86
2010,55,0,32102,Rickie Fowler,115.17,9904.97,86
2010,56,0,26301,James Nitties,114.96,7012.81,61
2010,57,0,20070,Matt Bettencourt,114.88,5859.08,51
2010,58,0,23320,Ryan Palmer,114.84,8383.33,73
2010,59,0,20574,Mathew Goggin,114.82,6430.08,56
2010,60,0,22913,John Rollins,114.78,8493.51,74
2010,61,0,27770,Camilo Villegas,114.77,6312.12,55
2010,62,0,24361,Pat Perez,114.74,9179.37,80
2010,63,0,23623,Bo Van Pelt,114.68,9059.35,79
2010,64,0,9011,David Duval,114.6,4469.27,39
2010,65,0,22122,Andrew McLardy,114.54,4008.84,35
2010,66,0,8725,Tom Gillis,114.5,9732.83,85
2010,66,0,20663,Brenden Pappas,114.5,4808.85,42
2010,68,0,28158,Steve Marino,114.43,7781.24,68
2010,69,0,22056,Cameron Percy,114.34,6174.43,54
2010,70,0,21959,Ted Purdy,114.32,6859.03,60
2010,71,0,22046,Geoff Ogilvy,114.08,6274.35,55
2010,71,0,27330,Josh Teater,114.08,9012.23,79
2010,73,0,23621,Rory Sabbatini,114.06,6387.22,56
2010,74,0,26679,Kevin Stadler,114.0,6954.16,61
2010,75,0,21731,Freddie Jacobson,113.96,8432.94,74
2010,76,0,6522,Ernie Els,113.92,6607.27,58
2010,77,0,26596,Ryan Moore,113.9,7175.4,63
2010,78,0,32640,Troy Merritt,113.82,7740.09,68
2010,79,0,6567,Vijay Singh,113.77,6940.16,61
2010,80,0,10585,Scott McCarron,113.7,8300.02,73
2010,81,0,26392,Chris Wilson,113.65,5000.54,44
2010,82,0,24140,Sean O'Hair,113.61,7952.5,70
2010,83,0,22405,Justin Rose,113.57,7950.19,70
2010,84,0,24663,Y.E. Yang,113.56,6018.79,53
2010,85,0,23638,Brendon de Jonge,113.4,10319.43,91
2010,86,0,20686,Jeev Milkha Singh,113.25,3850.54,34
2010,87,0,23613,Rich Barcelo,113.21,5547.22,49
2010,88,0,12714,Chris Tidland,113.2,7131.62,63
2010,89,0,26695,Michael Letzig,113.07,8141.19,72
2010,90,0,26881,Jarrod Lyle,113.06,4635.43,41
2010,91,0,1116,Michael Bradley,113.04,5877.99,52
2010,92,0,1577,Lee Janzen,112.94,6663.6,59
2010,93,0,10885,Robert Allenby,112.87,6998.02,62
2010,94,0,7867,Woody Austin,112.84,7673.0,68
2010,94,0,6621,Joe Durant,112.84,5303.37,47
2010,96,0,26882,Michael Sim,112.83,5641.75,50
2010,97,0,22946,Henrik Bjornstad,112.66,6083.51,54
2010,98,0,28780,Nicholas Thompson,112.62,7545.59,67
2010,99,0,7749,Brett Quigley,112.58,8781.34,78
2010,100,0,1161,Mark Calcavecchia,112.57,4502.88,40
2010,100,0,12510,Chad Campbell,112.57,8330.12,74
2010,102,0,1707,Steve Lowery,112.54,5514.28,49
2010,103,0,12782,Tim Herron,112.53,6526.76,58
2010,104,0,12755,Vance Veazey,112.51,4500.49,40
2010,105,0,27613,David Lutterus,112.46,5510.51,49
2010,105,0,20572,Rod Pampling,112.46,6860.3,61
2010,107,0,23307,Roger Tambellini,112.42,6520.15,58
2010,108,0,24781,Hunter Mahan,112.31,8310.74,74
2010,109,0,1320,Bob Estes,112.18,7179.84,64
2010,110,0,6004,Stephen Ames,112.15,6504.66,58
2010,111,0,27963,Chris Stroud,112.09,6837.29,61
2010,112,0,20160,Charlie Wi,112.08,8854.65,79
2010,113,0,20378,Mathias Grönberg,112.05,4482.0,40
2010,114,0,27933,John Merrick,112.04,9747.9,87
2010,115,0,6595,Kevin Sutherland,112.01,8289.08,74
2010,116,0,24912,Will MacKenzie,112.0,6719.75,60
2010,117,0,8375,Paul Stankowski,111.71,4244.82,38
2010,118,0,28087,Kris Blanks,111.58,7699.28,69
2010,119,0,23718,Nathan Green,111.35,7794.43,70
2010,119,0,25396,Kevin Na,111.35,8239.88,74
2010,121,0,26287,Roland Thatcher,111.26,7009.24,63
2010,122,0,24357,K.J. Choi,111.24,6785.87,61
2010,123,0,6527,Steve Stricker,111.18,7115.35,64
2010,124,0,25686,Jason Dufner,111.15,7335.83,66
2010,124,0,23548,Bill Lunde,111.15,6557.66,59
2010,126,0,1945,Kenny Perry,111.14,6556.99,59
2010,127,0,21949,Joe Ogilvie,111.06,8995.84,81
2010,128,0,6515,Shaun Micheel,111.01,5217.34,47
2010,129,0,1948,Tim Petrovic,110.9,9204.3,83
2010,130,0,23983,Luke Donald,110.86,6429.69,58
2010,131,0,24138,Ian Poulter,110.84,4433.5,40
2010,132,0,26951,Johnson Wagner,110.81,7645.92,69
2010,133,0,23108,Matt Kuchar,110.76,8639.47,78
2010,134,0,25240,D.A. Points,110.73,8082.99,73
2010,135,0,29221,Webb Simpson,110.59,9842.23,89
2010,136,0,20105,Jeff Gove,110.58,3870.15,35
2010,137,0,25720,Chad Collins,110.51,8177.73,74
2010,138,0,20593,Greg Chalmers,110.19,9696.39,88
2010,139,0,31560,Brian Stuard,110.14,7599.98,69
2010,140,0,1313,Steve Elkington,110.06,5723.15,52
2010,141,0,27466,Spencer Levin,110.01,9240.86,84
2010,142,0,12652,Cameron Beckman,109.93,6046.21,55
2010,143,0,20498,Briny Baird,109.91,7583.53,69
2010,143,0,25892,Steve Wheatcroft,109.91,5165.67,47
2010,145,0,21350,Ryuji Imada,109.83,9006.31,82
2010,146,0,20436,Garrett Willis,109.74,7133.25,65
2010,147,0,23325,Vaughn Taylor,109.73,7791.01,71
2010,148,0,25345,Carl Pettersson,109.72,9875.18,90
2010,149,0,23800,Bryce Molder,109.63,8003.18,73
2010,150,0,23673,Michael Connell,109.51,7775.28,71
2010,151,0,10425,Jay Williamson,109.49,5803.22,53
2010,152,0,1766,Billy Mayfair,109.48,6021.33,55
2010,153,0,24507,Jason Bohn,109.4,8751.79,80
2010,154,0,20127,Chris Riley,109.13,6329.7,58
2010,155,0,23541,Ben Crane,108.96,7953.76,73
2010,156,0,12602,Dean Wilson,108.94,4139.57,38
2010,157,0,26420,Richard Johnson,108.92,6643.87,61
2010,158,0,10809,Jim Furyk,108.83,7509.01,69
2010,159,0,10423,Mike Weir,108.78,4460.0,41
2010,160,0,7457,Steve Flesch,108.7,5978.23,55
2010,161,0,6514,Kevin Johnson,108.58,4777.73,44
2010,162,0,8075,Jerry Kelly,108.44,8024.76,74
2010,163,0,22621,Ben Curtis,108.42,7372.73,68
2010,164,0,1941,Tom Pernice Jr.,108.33,4766.38,44
2010,164,0,32617,Jerod Turner,108.33,4224.96,39
2010,166,0,8537,J.P. Hayes,108.21,7033.5,65
2010,167,0,27649,Brandt Snedeker,108.16,8869.44,82
2010,168,0,21753,Brian Davis,108.13,8542.23,79
2010,169,0,1797,Rocco Mediate,108.11,6270.54,58
2010,170,0,10860,Justin Leonard,108.05,7995.7,74
2010,171,0,6251,Chris DiMarco,107.97,6909.99,64
2010,172,0,24024,Zach Johnson,107.92,8525.77,79
2010,173,0,20472,Alex Cejka,107.76,6357.92,59
2010,174,0,28620,Aron Price,107.64,5274.55,49
2010,175,0,24227,Justin Bolli,107.48,4084.19,38
2010,176,0,2206,David Toms,107.18,7395.55,69
2010,177,0,12705,Cliff Kresge,107.01,3745.28,35
2010,178,0,2239,Scott Verplank,106.92,6308.25,59
2010,179,0,22293,Heath Slocum,106.9,8445.0,79
2010,180,0,27060,John Mallinger,106.88,5344.0,50
2010,181,0,29285,Brent Delahoussaye,106.85,3953.58,37
2010,182,0,21878,Mark Wilson,106.81,7583.57,71
2010,183,0,1619,Skip Kendall,106.53,4048.32,38
2010,184,0,1724,Jeff Maggert,106.4,6383.87,60
2010,185,0,1329,Brad Faxon,106.11,4881.25,46
2010,186,0,23135,Tim Clark,105.88,7199.52,68
2010,186,0,6643,Paul Goydos,105.88,7199.63,68
2010,188,0,8385,Omar Uresti,105.71,5814.14,55
2010,189,0,6012,Greg Kraft,105.64,3486.09,33
2010,190,0,25190,Jeff Quinney,105.2,7048.59,67
2010,191,0,19846,Brian Gay,103.04,9067.4,88
2010,192,0,7363,Craig Bowden,102.71,3800.33,37
2009,1,0,25804,Bubba Watson,124.02,6201.24,50
2009,2,0,27141,J.B. Holmes,122.76,6628.92,54
2009,3,0,31323,Gary Woodland,122.57,3922.18,32
2009,4,0,30925,Dustin Johnson,121.12,7872.5,65
2009,5,0,8793,Tiger Woods,120.52,4820.89,40
2009,6,0,24358,Robert Garrigus,120.35,7220.94,60
2009,7,0,1810,Phil Mickelson,120.08,5403.49,45
2009,8,0,23497,Tag Ridings,119.96,4918.31,41
2009,9,0,20848,Ángel Cabrera,119.68,4547.84,38
2009,10,0,27095,Nick Watney,119.64,8733.4,73
2009,11,0,12716,Charley Hoffman,118.95,9753.78,82
2009,12,0,24502,Adam Scott,118.87,5230.35,44
