YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
1994,37,0,1156,Curt Byrum,5
1994,37,0,10195,Tim Conley,5
1994,37,0,1313,Steve Elkington,5
1994,37,0,1385,Jim Gallagher Jr.,5
1994,37,0,1495,Morris Hatalsky,5
1994,37,0,8337,Mike Heinen,5
1994,37,0,1560,David Ishii,5
1994,37,0,1607,Brian Kamm,5
1994,37,0,10860,Justin Leonard,5
1994,37,0,1723,Andrew Magee,5
1994,37,0,1846,Jodie Mudd,5
1994,37,0,6140,Sean Murphy,5
1994,37,0,6657,Steve Rintoul,5
1994,37,0,2033,Dave Rummells,5
1994,37,0,2223,Bob Tway,5
1994,37,0,2298,Jim Woodward,5
1994,56,0,6086,Russell Beiersdorf,4
1994,56,0,6088,Steve Gotsche,4
1994,56,0,6044,Scott Gump,4
1994,56,0,1457,Jay Haas,4
1994,56,0,1533,P.H. Horgan III,4
1994,56,0,1599,Steve Jones,4
1994,56,0,1736,Roger Maltbie,4
1994,56,0,12720,Monte Montgomery,4
1994,56,0,1837,Gil Morgan,4
1994,56,0,10213,Dicky Pride,4
1994,56,0,2010,Loren Roberts,4
1994,56,0,2206,David Toms,4
1994,56,0,20025,Ben Walter,4
1994,56,0,7553,Roger Wessels,4
1994,70,0,1143,Brad Bryant,3
1994,70,0,1201,Lennie Clements,3
1994,70,0,1235,Ben Crenshaw,3
1994,70,0,1323,Brad Fabel,3
1994,70,0,1330,David Feherty,3
1994,70,0,1334,Keith Fergus,3
1994,70,0,1414,Bob Gilder,3
1994,70,0,1416,Chad Ginn,3
1994,70,0,1443,Hubert Green,3
1994,70,0,1685,J.L. Lewis,3
1994,70,0,1724,Jeff Maggert,3
1994,70,0,1943,Chris Perry,3
1994,70,0,1958,Dan Pohl,3
1994,70,0,1975,Tom Purtzer,3
1994,70,0,2245,Grant Waite,3
1994,85,0,1039,Perry Arthur,2
1994,85,0,1068,Andy Bean,2
1994,85,0,1133,Billy Ray Brown,2
1994,85,0,1214,Frank Conner,2
1994,85,0,8717,Kawika Cotner,2
1994,85,0,1261,Jay Delsing,2
1994,85,0,10875,Todd Demsey,2
1994,85,0,8669,Bill Dodd,2
1994,85,0,1307,Joel Edwards,2
1994,85,0,1346,Ed Fiori,2
1994,85,0,1374,Robin Freeman,2
1994,85,0,6643,Paul Goydos,2
1994,85,0,6575,Dudley Hart,2
1994,85,0,1487,Jeff Hart,2
1994,85,0,1527,Scott Hoch,2
1994,85,0,1556,Joe Inman,2
1994,85,0,1701,Bob Lohr,2
1994,85,0,1766,Billy Mayfair,2
1994,85,0,1876,Greg Norman,2
1994,85,0,12048,Jesse Patino,2
1994,85,0,10501,Christian Pena,2
1994,85,0,1949,Mark Pfeil,2
1994,85,0,1984,Sam Randolph,2
1994,85,0,12296,Greg Scott,2
1994,85,0,2104,Jeff Sluman,2
1994,85,0,2180,Harry Taylor,2
1994,85,0,2222,Billy Tuten,2
1994,85,0,2225,Howard Twitty,2
1994,85,0,2239,Scott Verplank,2
1994,85,0,2246,Duffy Waldorf,2
1994,85,0,2322,Richard Zokol,2
1993,1,0,1320,Bob Estes,17
1993,2,0,1331,Rick Fehr,16
1993,3,0,1203,Russ Cochran,15
1993,4,0,1527,Scott Hoch,13
1993,4,0,1557,John Inman,13
1993,4,0,1887,Mark O'Meara,13
1993,7,0,2214,Kirk Triplett,12
1993,8,0,1098,Jay Don Blake,11
1993,8,0,1489,Steve Hart,11
1993,8,0,1783,Mark McCumber,11
1993,11,0,6643,Paul Goydos,10
1993,11,0,1607,Brian Kamm,10
1993,13,0,1388,Robert Gamez,9
1993,13,0,1677,Tom Lehman,9
1993,13,0,1755,Dick Mast,9
1993,13,0,2159,Curtis Strange,9
1993,13,0,2267,D.A. Weibring,9
1993,18,0,8537,J.P. Hayes,8
1993,18,0,1723,Andrew Magee,8
1993,18,0,2099,Scott Simpson,8
1993,21,0,1196,Brian Claar,7
1993,21,0,10195,Tim Conley,7
1993,21,0,1495,Morris Hatalsky,7
1993,21,0,1736,Roger Maltbie,7
1993,21,0,1891,David Ogrin,7
1993,26,0,6197,Michael Allen,6
1993,26,0,6204,Jeff Barlow,6
1993,26,0,1329,Brad Faxon,6
1993,26,0,1945,Kenny Perry,6
1993,26,0,1975,Tom Purtzer,6
1993,26,0,2010,Loren Roberts,6
1993,26,0,2201,Jim Thorpe,6
1993,26,0,2223,Bob Tway,6
1993,34,0,1154,Bill Buttner,5
1993,34,0,1890,Brett Ogle,5
1993,34,0,8553,Lee Porter,5
1993,34,0,2049,Gene Sauers,5
1993,34,0,2245,Grant Waite,5
1993,34,0,2322,Richard Zokol,5
1993,40,0,1326,Nick Faldo,4
1993,40,0,1578,Tom Jenkins,4
1993,40,0,1609,Jim Kane,4
1993,40,0,6332,Neal Lancaster,4
1993,40,0,1715,Mark Lye,4
1993,40,0,1849,Bill Murchison,4
1993,40,0,2002,John Riegger,4
1993,40,0,12416,Chris Van Der Velde,4
1993,40,0,6725,Tom Wargo,4
1993,40,0,2298,Jim Woodward,4
1993,40,0,2321,Fuzzy Zoeller,4
1993,51,0,1040,Emlyn Aubrey,3
1993,51,0,6124,Patrick Burke,3
1993,51,0,10909,Rett Crowder,3
1993,51,0,1507,Webb Heintzelman,3
1993,51,0,1553,John Huston,3
1993,51,0,1555,Stu Ingraham,3
1993,51,0,1876,Greg Norman,3
1993,51,0,1971,Dillard Pruitt,3
1993,51,0,2167,Mike Sullivan,3
1993,51,0,2185,Lance Ten Broeck,3
1993,51,0,2190,Doug Tewell,3
1993,62,0,1014,Fulton Allem,2
1993,62,0,6006,JC Anderson,2
1993,62,0,1035,Tommy Armour III,2
1993,62,0,1132,Mark Brooks,2
1993,62,0,1143,Brad Bryant,2
1993,62,0,1218,Jeff Cook,2
1993,62,0,1226,Fred Couples,2
1993,62,0,1241,Scott Curiel,2
1993,62,0,1284,Mike Donald,2
1993,62,0,1346,Ed Fiori,2
1993,62,0,1390,Buddy Gardner,2
1993,62,0,1549,Mike Hulbert,2
1993,62,0,1550,Ed Humenik,2
1993,62,0,1559,Hale Irwin,2
1993,62,0,8075,Jerry Kelly,2
1993,62,0,1619,Skip Kendall,2
1993,62,0,1713,David Lundstrom,2
1993,62,0,1724,Jeff Maggert,2
1993,62,0,1725,John Mahaffey,2
1993,62,0,1823,Larry Mize,2
1993,62,0,1946,Peter Persons,2
1993,62,0,2188,Ed Terasa,2
1993,62,0,2191,Tim Thelen,2
1992,1,0,2010,Loren Roberts,21
1992,1,0,2101,Joey Sindelar,21
1992,3,0,2190,Doug Tewell,15
1992,4,0,1353,Bruce Fleisher,14
1992,5,0,1042,Paul Azinger,13
1992,5,0,1475,Donnie Hammond,13
1992,5,0,1510,Nolan Henke,13
1992,5,0,1946,Peter Persons,13
1992,9,0,6124,Patrick Burke,12
1992,9,0,1444,Ken Green,12
1992,9,0,1495,Morris Hatalsky,12
1992,9,0,2067,Ted Schulz,12
1992,13,0,2135,Mike Standly,11
1992,13,0,2225,Howard Twitty,11
1992,15,0,1783,Mark McCumber,10
1992,16,0,1006,John Adams,9
1992,16,0,1024,Billy Andrade,9
1992,16,0,1098,Jay Don Blake,9
1992,16,0,1414,Bob Gilder,9
1992,16,0,1958,Dan Pohl,9
1992,16,0,2090,Tom Sieckmann,9
1992,22,0,1096,Phil Blackmar,8
1992,22,0,1129,Bill Britton,8
1992,22,0,1143,Brad Bryant,8
1992,22,0,6012,Greg Kraft,8
1992,22,0,1943,Chris Perry,8
1992,22,0,2099,Scott Simpson,8
1992,22,0,2100,Tim Simpson,8
1992,22,0,2242,Lanny Wadkins,8
1992,30,0,1235,Ben Crenshaw,7
1992,30,0,1489,Steve Hart,7
1992,30,0,1549,Mike Hulbert,7
1992,30,0,1701,Bob Lohr,7
1992,30,0,2131,Mike Springer,7
1992,30,0,6048,Dicky Thompson,7
1992,30,0,2321,Fuzzy Zoeller,7
1992,37,0,6010,Brad Bell,6
1992,37,0,1443,Hubert Green,6
1992,37,0,6284,Jim Hallet,6
1992,37,0,6332,Neal Lancaster,6
1992,37,0,6090,Jim McGovern,6
1992,42,0,1266,Clark Dennis,5
1992,42,0,1527,Scott Hoch,5
1992,42,0,1725,John Mahaffey,5
1992,42,0,1835,Tommy Moore,5
1992,42,0,1891,David Ogrin,5
1992,42,0,1975,Tom Purtzer,5
1992,42,0,2033,Dave Rummells,5
1992,42,0,6527,Steve Stricker,5
1992,42,0,2215,Paul Trittler,5
1992,42,0,2267,D.A. Weibring,5
1992,52,0,1060,Dave Barr,4
1992,52,0,1197,Bobby Clampett,4
1992,52,0,1323,Brad Fabel,4
1992,52,0,1330,David Feherty,4
1992,52,0,1435,Wayne Grady,4
1992,52,0,8537,J.P. Hayes,4
1992,52,0,1569,Peter Jacobsen,4
1992,52,0,1724,Jeff Maggert,4
1992,52,0,1901,Jay Overton,4
1992,52,0,1960,Don Pooley,4
1992,52,0,8973,Wayne Riley,4
1992,52,0,2007,Larry Rinker,4
1992,52,0,2167,Mike Sullivan,4
1992,52,0,2298,Jim Woodward,4
1992,66,0,1142,Bart Bryant,3
1992,66,0,1168,David Canipe,3
1992,66,0,1203,Russ Cochran,3
1992,66,0,1318,Charlie Epps,3
1992,66,0,1331,Rick Fehr,3
1992,66,0,1334,Keith Fergus,3
1992,66,0,1355,Raymond Floyd,3
1992,66,0,1360,Anders Forsbrand,3
1992,66,0,6044,Scott Gump,3
1992,66,0,1560,David Ishii,3
1992,66,0,1682,Wayne Levi,3
1992,66,0,1779,Gary McCord,3
1992,66,0,6054,Sean Pacetti,3
1992,66,0,1928,Corey Pavin,3
1992,66,0,6401,Marty Schiene,3
1992,66,0,6633,Gary Webb,3
1992,66,0,2294,Willie Wood,3
1992,83,0,6197,Michael Allen,2
1992,83,0,6204,Jeff Barlow,2
1992,83,0,1161,Mark Calcavecchia,2
1992,83,0,1191,Barry Cheesman,2
1992,83,0,1196,Brian Claar,2
1992,83,0,1226,Fred Couples,2
1992,83,0,7657,Jeff Duncan,2
1992,83,0,10139,Jim Ellis,2
1992,83,0,1376,Bob Friend,2
1992,83,0,1388,Robert Gamez,2
1992,83,0,1755,Dick Mast,2
1992,83,0,1925,Jerry Pate,2
1992,83,0,1966,Anthony Price,2
1992,83,0,6409,Brad Sherfy,2
1992,83,0,6132,Sonny Skinner,2
1992,83,0,2246,Duffy Waldorf,2
1991,1,0,1142,Bart Bryant,10
1991,1,0,1390,Buddy Gardner,10
1991,1,0,1864,Larry Nelson,10
1991,1,0,1958,Dan Pohl,10
1991,5,0,2246,Duffy Waldorf,9
1991,5,0,2279,Mark Wiebe,9
1991,7,0,6044,Scott Gump,8
1991,7,0,1569,Peter Jacobsen,8
1991,7,0,1577,Lee Janzen,8
1991,7,0,1725,John Mahaffey,8
1991,7,0,1755,Dick Mast,8
1991,7,0,1823,Larry Mize,8
1991,7,0,1876,Greg Norman,8
1991,7,0,2214,Kirk Triplett,8
1991,15,0,1014,Fulton Allem,7
1991,15,0,1156,Curt Byrum,7
1991,15,0,2090,Tom Sieckmann,7
1991,15,0,2131,Mike Springer,7
1991,19,0,1175,Jim Carter,6
1991,19,0,1355,Raymond Floyd,6
1991,19,0,1682,Wayne Levi,6
1991,19,0,1943,Chris Perry,6
1991,23,0,6142,Mitch Adcock,5
1991,23,0,1112,Charlie Bowles,5
1991,23,0,1201,Lennie Clements,5
1991,23,0,1203,Russ Cochran,5
1991,23,0,1214,Frank Conner,5
1991,23,0,1458,Jerry Haas,5
1991,23,0,1771,Blaine McCallister,5
1991,23,0,6571,Bryan Norton,5
1991,23,0,1971,Dillard Pruitt,5
1991,23,0,1978,Fran Quinn,5
1991,23,0,2049,Gene Sauers,5
1991,23,0,2322,Richard Zokol,5
1991,35,0,1006,John Adams,4
1991,35,0,6197,Michael Allen,4
1991,35,0,1093,Ronnie Black,4
1991,35,0,8191,Paul Broadhurst,4
1991,35,0,1133,Billy Ray Brown,4
1991,35,0,1200,Keith Clearwater,4
1991,35,0,1266,Clark Dennis,4
1991,35,0,1278,Andy Dillard,4
1991,35,0,1284,Mike Donald,4
1991,35,0,1288,Ed Dougherty,4
1991,35,0,1303,Bob Eastwood,4
1991,35,0,1307,Joel Edwards,4
1991,35,0,1320,Bob Estes,4
1991,35,0,1333,Jack Ferenz,4
1991,35,0,1334,Keith Fergus,4
1991,35,0,1381,Fred Funk,4
1991,35,0,8533,Gibby Gilbert III,4
1991,35,0,1468,Gary Hallberg,4
1991,35,0,7277,Jim Hamilton,4
1991,35,0,1553,John Huston,4
1991,35,0,1626,Karl Kimball,4
1991,35,0,6016,Brad Lardon,4
1991,35,0,1766,Billy Mayfair,4
1991,35,0,1782,Mike McCullough,4
1991,35,0,1790,Pat McGowan,4
1991,35,0,1846,Jodie Mudd,4
1991,35,0,6024,Casey Nakama,4
1991,35,0,7327,Steven Richardson,4
1991,35,0,2099,Scott Simpson,4
1991,35,0,2180,Harry Taylor,4
1991,35,0,2186,Brian Tennyson,4
1991,35,0,2292,Bob Wolcott,4
1991,35,0,2298,Jim Woodward,4
1991,35,0,2321,Fuzzy Zoeller,4
1991,69,0,1154,Bill Buttner,3
1991,69,0,1197,Bobby Clampett,3
1991,69,0,1198,Howard Clark,3
1991,69,0,1323,Brad Fabel,3
1991,69,0,1489,Steve Hart,3
1991,69,0,2100,Tim Simpson,3
1991,69,0,2215,Paul Trittler,3
1991,76,0,1040,Emlyn Aubrey,2
1991,76,0,1143,Brad Bryant,2
1991,76,0,1162,Rex Caldwell,2
1991,76,0,1249,John Daly,2
1991,76,0,1313,Steve Elkington,2
1991,76,0,1330,David Feherty,2
1991,76,0,1385,Jim Gallagher Jr.,2
1991,76,0,1414,Bob Gilder,2
1991,76,0,1435,Wayne Grady,2
1991,76,0,1559,Hale Irwin,2
1991,76,0,1599,Steve Jones,2
1991,76,0,1607,Brian Kamm,2
1991,76,0,1633,Tom Kite,2
1991,76,0,7801,Brian Lamb,2
1991,76,0,1717,Sandy Lyle,2
1991,76,0,1736,Roger Maltbie,2
1991,76,0,10831,Greg Meyer,2
1991,76,0,1815,Johnny Miller,2
1991,76,0,6052,Andy Morse,2
1991,76,0,1935,Calvin Peete,2
1991,76,0,1998,Jack Renner,2
1991,76,0,2023,Clarence Rose,2
1991,76,0,6042,Roger Rowland,2
1991,76,0,6995,Keith Sbarbaro,2
1991,76,0,6132,Sonny Skinner,2
1991,76,0,2188,Ed Terasa,2
1991,76,0,6817,John Utley,2
1991,76,0,2271,Wayne Westner,2
1991,76,0,2303,Robert Wrenn,2
1991,76,0,2311,Kim Young,2
1990,1,0,1771,Blaine McCallister,18
1990,2,0,1361,Dan Forsman,17
1990,2,0,1510,Nolan Henke,17
1990,2,0,1968,Nick Price,17
1990,5,0,1323,Brad Fabel,14
1990,6,0,1766,Billy Mayfair,13
1990,6,0,1783,Mark McCumber,13
1990,6,0,1846,Jodie Mudd,13
1990,9,0,2170,Hal Sutton,11
1990,9,0,2322,Richard Zokol,11
1990,11,0,1060,Dave Barr,10
1990,11,0,1599,Steve Jones,10
1990,11,0,1690,Bruce Lietzke,10
1990,11,0,1876,Greg Norman,10
1990,11,0,1938,David Peoples,10
1990,11,0,1996,Mike Reid,10
1990,17,0,1049,Ian Baker-Finch,9
1990,17,0,1096,Phil Blackmar,9
1990,17,0,6118,Greg Bruckner,9
1990,17,0,1329,Brad Faxon,9
1990,17,0,1458,Jerry Haas,9
1990,17,0,1725,John Mahaffey,9
1990,17,0,1864,Larry Nelson,9
1990,24,0,1035,Tommy Armour III,8
1990,24,0,1072,Chip Beck,8
1990,24,0,1797,Rocco Mediate,8
1990,24,0,6373,José María Olazábal,8
1990,24,0,1960,Don Pooley,8
1990,24,0,2049,Gene Sauers,8
1990,24,0,2185,Lance Ten Broeck,8
1990,24,0,2230,Stan Utley,8
1990,32,0,1133,Billy Ray Brown,7
1990,32,0,1495,Morris Hatalsky,7
1990,32,0,1943,Chris Perry,7
1990,32,0,2090,Tom Sieckmann,7
1990,32,0,2225,Howard Twitty,7
1990,37,0,1129,Bill Britton,6
1990,37,0,1157,Tom Byrum,6
1990,37,0,1306,David Edwards,6
1990,37,0,1487,Jeff Hart,6
1990,37,0,2214,Kirk Triplett,6
1990,37,0,6130,Jeffrey Wilson,6
1990,43,0,1057,Miller Barber,5
1990,43,0,1196,Brian Claar,5
1990,43,0,1261,Jay Delsing,5
1990,43,0,1353,Bruce Fleisher,5
1990,43,0,1414,Bob Gilder,5
1990,43,0,1475,Donnie Hammond,5
1990,43,0,1527,Scott Hoch,5
1990,43,0,6332,Neal Lancaster,5
1990,43,0,1701,Bob Lohr,5
1990,43,0,1877,Tim Norris,5
1990,43,0,1926,Steve Pate,5
1990,43,0,2095,Larry Silveira,5
1990,43,0,2167,Mike Sullivan,5
1990,43,0,2215,Paul Trittler,5
1990,43,0,2303,Robert Wrenn,5
1990,58,0,1014,Fulton Allem,4
1990,58,0,1093,Ronnie Black,4
1990,58,0,1249,John Daly,4
1990,58,0,1266,Clark Dennis,4
1990,58,0,1284,Mike Donald,4
1990,58,0,1381,Fred Funk,4
1990,58,0,1390,Buddy Gardner,4
1990,58,0,1425,Ernie Gonzalez,4
1990,58,0,1457,Jay Haas,4
1990,58,0,1469,Dan Halldorson,4
1990,58,0,1499,Mark Hayes,4
1990,58,0,1507,Webb Heintzelman,4
1990,58,0,1522,Lon Hinkle,4
1990,58,0,1639,Kenny Knox,4
1990,58,0,1641,Gary Koch,4
1990,58,0,1717,Sandy Lyle,4
1990,58,0,1810,Phil Mickelson,4
1990,58,0,1945,Kenny Perry,4
1990,58,0,1946,Peter Persons,4
1990,58,0,2067,Ted Schulz,4
1990,58,0,2159,Curtis Strange,4
1990,58,0,6527,Steve Stricker,4
1990,58,0,2224,Greg Twiggs,4
1990,58,0,2241,Bobby Wadkins,4
1990,58,0,2256,Tom Watson,4
1990,58,0,2279,Mark Wiebe,4
1990,84,0,1042,Paul Azinger,3
1990,84,0,1150,George Burns,3
1990,84,0,1418,Bill Glasson,3
1990,84,0,1443,Hubert Green,3
1990,84,0,6481,Keith Harris,3
1990,84,0,1682,Wayne Levi,3
1990,84,0,6346,Tomohiro Maruyama,3
1990,84,0,6030,Rich Parker,3
1990,84,0,2010,Loren Roberts,3
1990,84,0,2094,Tony Sills,3
1990,84,0,2201,Jim Thorpe,3
1990,84,0,2213,Lee Trevino,3
1990,84,0,2223,Bob Tway,3
1990,84,0,2239,Scott Verplank,3
1990,98,0,1037,Dewey Arnette,2
1990,98,0,1068,Andy Bean,2
1990,98,0,1098,Jay Don Blake,2
1990,98,0,1099,Homero Blancas,2
1990,98,0,1151,Clark Burroughs,2
1990,98,0,1203,Russ Cochran,2
1990,98,0,1226,Fred Couples,2
1990,98,0,1378,David Frost,2
1990,98,0,1392,Tom Garner,2
1990,98,0,6785,John Hayes,2
1990,98,0,1533,P.H. Horgan III,2
1990,98,0,1549,Mike Hulbert,2
1990,98,0,1557,John Inman,2
1990,98,0,1779,Gary McCord,2
1990,98,0,6565,Bill McKenzie,2
1990,98,0,6140,Sean Murphy,2
1990,98,0,1891,David Ogrin,2
1990,98,0,1905,Joe Ozaki,2
1990,98,0,2076,Peter Senior,2
1990,98,0,2087,Don Shirey Jr.,2
1990,98,0,2100,Tim Simpson,2
1990,98,0,2101,Joey Sindelar,2
1990,98,0,2133,Craig Stadler,2
1990,98,0,6425,Rick Todd,2
1990,98,0,2245,Grant Waite,2
1990,98,0,2246,Duffy Waldorf,2
1990,98,0,2255,Denis Watson,2
1989,1,0,2104,Jeff Sluman,11
1989,2,0,2321,Fuzzy Zoeller,9
1989,3,0,1006,John Adams,8
1989,3,0,1035,Tommy Armour III,8
1989,3,0,1346,Ed Fiori,8
1989,3,0,1435,Wayne Grady,8
1989,3,0,1715,Mark Lye,8
1989,3,0,2242,Lanny Wadkins,8
1989,9,0,1098,Jay Don Blake,7
1989,9,0,1129,Bill Britton,7
1989,9,0,1161,Mark Calcavecchia,7
1989,9,0,1390,Buddy Gardner,7
1989,9,0,1599,Steve Jones,7
1989,9,0,1639,Kenny Knox,7
1989,9,0,1682,Wayne Levi,7
1989,9,0,1706,Davis Love III,7
1989,9,0,2167,Mike Sullivan,7
1989,9,0,2170,Hal Sutton,7
1989,19,0,1320,Bob Estes,6
1989,19,0,1577,Lee Janzen,6
1989,19,0,1884,Mac O'Grady,6
1989,19,0,2223,Bob Tway,6
1989,23,0,1014,Fulton Allem,5
1989,23,0,1024,Billy Andrade,5
1989,23,0,1078,Jim Benepe,5
1989,23,0,1086,Roy Biancalana,5
1989,23,0,1168,David Canipe,5
1989,23,0,1303,Bob Eastwood,5
1989,23,0,1305,Danny Edwards,5
1989,23,0,1385,Jim Gallagher Jr.,5
1989,23,0,1418,Bill Glasson,5
1989,23,0,1559,Hale Irwin,5
1989,23,0,1755,Dick Mast,5
1989,23,0,2100,Tim Simpson,5
1989,23,0,2279,Mark Wiebe,5
1989,36,0,1042,Paul Azinger,4
1989,36,0,1261,Jay Delsing,4
1989,36,0,1313,Steve Elkington,4
1989,36,0,1323,Brad Fabel,4
1989,36,0,1331,Rick Fehr,4
1989,36,0,1355,Raymond Floyd,4
1989,36,0,1475,Donnie Hammond,4
1989,36,0,1685,J.L. Lewis,4
1989,36,0,1876,Greg Norman,4
1989,36,0,1887,Mark O'Meara,4
1989,36,0,2101,Joey Sindelar,4
1989,36,0,2217,Dennis Trixler,4
1989,48,0,1072,Chip Beck,3
1989,48,0,1257,Andrew Debusk,3
1989,48,0,1357,Brian Fogt,3
1989,48,0,1374,Robin Freeman,3
1989,48,0,1507,Webb Heintzelman,3
1989,48,0,1569,Peter Jacobsen,3
1989,48,0,1571,Barry Jaeckel,3
1989,48,0,1658,Masanobu Kumura,3
1989,48,0,1736,Roger Maltbie,3
1989,48,0,1779,Gary McCord,3
1989,48,0,1846,Jodie Mudd,3
1989,48,0,1877,Tim Norris,3
1989,48,0,1945,Kenny Perry,3
1989,48,0,2133,Craig Stadler,3
1989,48,0,2175,Kazunari Takahashi,3
1989,48,0,2180,Harry Taylor,3
1989,64,0,1011,Rafael Alarcon,2
1989,64,0,1196,Brian Claar,2
1989,64,0,6251,Chris DiMarco,2
1989,64,0,6317,Tokio Kaneko,2
1989,64,0,1766,Billy Mayfair,2
1989,64,0,1807,Robert Meyer,2
1989,64,0,1948,Tim Petrovic,2
1989,64,0,1958,Dan Pohl,2
1989,64,0,1968,Nick Price,2
1989,64,0,6040,John Ross,2
1989,64,0,2033,Dave Rummells,2
1989,64,0,2211,Mark Trauner,2
1989,64,0,2239,Scott Verplank,2
1989,64,0,2257,Brian Watts,2
1989,64,0,2261,Doug Weaver,2
1988,1,0,1284,Mike Donald,16
1988,2,0,1390,Buddy Gardner,13
1988,3,0,1313,Steve Elkington,12
1988,3,0,2033,Dave Rummells,12
1988,5,0,2267,D.A. Weibring,11
1988,6,0,1639,Kenny Knox,9
1988,7,0,1014,Fulton Allem,8
1988,7,0,1035,Tommy Armour III,8
1988,7,0,1132,Mark Brooks,8
1988,7,0,2090,Tom Sieckmann,8
1988,11,0,1049,Ian Baker-Finch,6
1988,11,0,1443,Hubert Green,6
1988,11,0,1633,Tom Kite,6
1988,14,0,1175,Jim Carter,5
1988,14,0,1418,Bill Glasson,5
1988,14,0,1475,Donnie Hammond,5
1988,14,0,1487,Jeff Hart,5
1988,14,0,1495,Morris Hatalsky,5
1988,14,0,1632,Chris Kite,5
1988,14,0,1666,Bernhard Langer,5
1988,14,0,1701,Bob Lohr,5
1988,14,0,1771,Blaine McCallister,5
1988,23,0,1033,George Archer,4
1988,23,0,1081,Bill Bergin,4
1988,23,0,1143,Brad Bryant,4
1988,23,0,1157,Tom Byrum,4
1988,23,0,1196,Brian Claar,4
1988,23,0,1329,Brad Faxon,4
1988,23,0,1334,Keith Fergus,4
1988,23,0,1385,Jim Gallagher Jr.,4
1988,23,0,1388,Robert Gamez,4
1988,23,0,1436,David Graham,4
1988,23,0,1469,Dan Halldorson,4
1988,23,0,1526,David Hobby,4
1988,23,0,1553,John Huston,4
1988,23,0,1556,Joe Inman,4
1988,23,0,1706,Davis Love III,4
1988,23,0,1725,John Mahaffey,4
1988,23,0,1891,David Ogrin,4
1988,23,0,1928,Corey Pavin,4
1988,23,0,1943,Chris Perry,4
1988,23,0,1945,Kenny Perry,4
1988,23,0,1960,Don Pooley,4
1988,23,0,2010,Loren Roberts,4
1988,23,0,2067,Ted Schulz,4
1988,23,0,2107,Gordon Smith,4
1988,23,0,2110,Jerry Smith,4
1988,23,0,2160,Ron Streck,4
1988,23,0,2292,Bob Wolcott,4
1988,23,0,2317,Larry Ziegler,4
1988,51,0,1051,Seve Ballesteros,3
1988,51,0,1093,Ronnie Black,3
1988,51,0,1116,Michael Bradley,3
1988,51,0,1129,Bill Britton,3
1988,51,0,1361,Dan Forsman,3
1988,51,0,1412,Gibby Gilbert,3
1988,51,0,1414,Bob Gilder,3
1988,51,0,1425,Ernie Gonzalez,3
1988,51,0,1779,Gary McCord,3
1988,51,0,1823,Larry Mize,3
1988,51,0,1877,Tim Norris,3
1988,51,0,1935,Calvin Peete,3
1988,51,0,2170,Hal Sutton,3
1988,51,0,2187,Dave Tentis,3
1988,51,0,2195,Leonard Thompson,3
1988,66,0,1065,Beau Baugh,2
1988,66,0,1098,Jay Don Blake,2
1988,66,0,1135,Ken Brown,2
1988,66,0,1151,Clark Burroughs,2
1988,66,0,1168,David Canipe,2
1988,66,0,1198,Howard Clark,2
1988,66,0,12657,Kevin DeNike,2
1988,66,0,1306,David Edwards,2
1988,66,0,1360,Anders Forsbrand,2
1988,66,0,10315,Hunt Gilliland,2
1988,66,0,6284,Jim Hallet,2
1988,66,0,1602,Mark Jordan,2
1988,66,0,6801,Michael Ketcham,2
1988,66,0,1723,Andrew Magee,2
1988,66,0,2007,Larry Rinker,2
1988,66,0,2023,Clarence Rose,2
1988,66,0,2031,Griffin Rudolph,2
1988,66,0,2111,Mike Smith,2
1988,66,0,2196,Robert Thompson,2
1988,66,0,2213,Lee Trevino,2
1988,66,0,2270,Mike West,2
1987,1,0,1996,Mike Reid,22
1987,2,0,1887,Mark O'Meara,18
1987,3,0,2023,Clarence Rose,13
1987,3,0,2104,Jeff Sluman,13
1987,5,0,1755,Dick Mast,10
1987,6,0,1633,Tom Kite,9
1987,6,0,1926,Steve Pate,9
1987,6,0,2133,Craig Stadler,9
1987,6,0,2322,Richard Zokol,9
1987,10,0,1093,Ronnie Black,8
1987,10,0,1161,Mark Calcavecchia,8
1987,10,0,1226,Fred Couples,8
1987,10,0,1823,Larry Mize,8
1987,10,0,2087,Don Shirey Jr.,8
1987,10,0,2160,Ron Streck,8
1987,16,0,1113,Steve Bowman,7
1987,16,0,2159,Curtis Strange,7
1987,18,0,1305,Danny Edwards,6
1987,18,0,1390,Buddy Gardner,6
1987,18,0,1958,Dan Pohl,6
1987,18,0,2146,Payne Stewart,6
1987,18,0,2196,Robert Thompson,6
1987,23,0,1132,Mark Brooks,5
1987,23,0,1288,Ed Dougherty,5
1987,23,0,1475,Donnie Hammond,5
1987,23,0,1707,Steve Lowery,5
1987,23,0,1864,Larry Nelson,5
1987,23,0,1877,Tim Norris,5
1987,23,0,1986,Joey Rassett,5
1987,30,0,1072,Chip Beck,4
1987,30,0,1096,Phil Blackmar,4
1987,30,0,1150,George Burns,4
1987,30,0,1175,Jim Carter,4
1987,30,0,1282,Trevor Dodds,4
1987,30,0,1435,Wayne Grady,4
1987,30,0,1444,Ken Green,4
1987,30,0,1448,Tony Grimes,4
1987,30,0,1457,Jay Haas,4
1987,30,0,1559,Hale Irwin,4
1987,30,0,6308,John Jacobs,4
1987,30,0,1715,Mark Lye,4
1987,30,0,1777,John McComish,4
