YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
2006,0,6012,Greg Kraft,27.22,230,845
2006,0,21646,David Branshaw,27.17,332,1222
2006,0,12782,Tim Herron,27.17,247,909
2006,0,28780,Nicholas Thompson,27.17,297,1093
2006,0,6595,Kevin Sutherland,27.15,319,1175
2006,0,1381,Fred Funk,27.1,339,1251
2006,0,2101,Joey Sindelar,27.09,301,1111
2006,0,1219,John Cook,27.07,216,798
2006,0,1226,Fred Couples,27.01,158,585
2006,0,2106,Chris Smith,27.01,225,833
2006,0,6643,Paul Goydos,26.98,228,845
2006,0,23616,Ryan Hietala,26.96,172,638
2006,0,24024,Zach Johnson,26.94,284,1054
2006,0,11011,Mike Sposa,26.93,199,739
2006,0,22548,Patrick Sheehan,26.92,309,1148
2006,0,8375,Paul Stankowski,26.9,223,829
2006,0,1766,Billy Mayfair,26.65,299,1122
2006,0,1945,Kenny Perry,26.46,235,888
2006,0,23307,Roger Tambellini,26.43,189,715
2006,0,23673,Michael Connell,26.4,146,553
2006,0,1685,J.L. Lewis,26.37,169,641
2006,0,22621,Ben Curtis,26.36,266,1009
2006,0,10860,Justin Leonard,26.34,236,896
2006,0,1599,Steve Jones,26.24,243,926
2006,0,21961,Charles Howell III,26.23,288,1098
2006,0,19913,Ron Whittaker,26.2,246,939
2006,0,8385,Omar Uresti,25.89,182,703
2006,0,20105,Jeff Gove,25.8,291,1128
2006,0,20094,Jonathan Kaye,25.8,292,1132
2006,0,7223,Brian Bateman,25.53,192,752
2006,0,20812,Tjaart van der Walt,25.45,168,660
2006,0,20634,Peter Lonard,25.35,219,864
2006,0,25935,John Engler Jr.,25.28,182,720
2006,0,1313,Steve Elkington,24.96,159,637
2006,0,1142,Bart Bryant,24.95,265,1062
2006,0,1677,Tom Lehman,24.37,173,710
2006,0,25842,Jon Mills,24.36,180,739
2006,0,20548,Hidemichi Tanaka,23.92,182,761
2006,0,1132,Mark Brooks,23.86,240,1006
2006,0,12662,Thomas Levet,23.71,143,603
2006,0,1928,Corey Pavin,23.43,187,798
2006,0,1823,Larry Mize,23.17,136,587
2005,0,8793,Tiger Woods,36.56,340,930
2005,0,1810,Phil Mickelson,35.7,317,888
2005,0,20663,Brenden Pappas,34.34,204,594
2005,0,21407,Arjun Atwal,34.17,258,755
2005,0,23497,Tag Ridings,33.9,360,1062
2005,0,10117,Bob Heintz,33.88,248,732
2005,0,6527,Steve Stricker,33.58,229,682
2005,0,23541,Ben Crane,33.54,277,826
2005,0,21949,Joe Ogilvie,33.24,366,1101
2005,0,23135,Tim Clark,32.9,330,1003
2005,0,23320,Ryan Palmer,32.87,375,1141
2005,0,21805,Harrison Frazar,32.5,392,1206
2005,0,2239,Scott Verplank,32.49,334,1028
2005,0,22371,Aaron Baddeley,32.33,289,894
2005,0,1553,John Huston,32.29,320,991
2005,0,12782,Tim Herron,32.27,375,1162
2005,0,2206,David Toms,31.97,298,932
2005,0,22046,Geoff Ogilvy,31.69,353,1114
2005,0,1024,Billy Andrade,31.66,302,954
2005,0,20433,Mark Hensby,31.47,242,769
2005,0,23325,Vaughn Taylor,31.42,367,1168
2005,0,1042,Paul Azinger,31.3,226,722
2005,0,26679,Kevin Stadler,31.3,334,1067
2005,0,1249,John Daly,31.19,267,856
2005,0,23552,Hank Kuehne,31.14,275,883
2005,0,1329,Brad Faxon,31.06,246,792
2005,0,6567,Vijay Singh,31.06,429,1381
2005,0,7867,Woody Austin,31.02,358,1154
2005,0,1161,Mark Calcavecchia,30.99,330,1065
2005,0,24980,Scott Gutschewski,30.99,308,994
2005,0,24604,Hunter Haas,30.95,281,908
2005,0,1707,Steve Lowery,30.94,345,1115
2005,0,20157,Retief Goosen,30.85,228,739
2005,0,23322,Brett Wetterich,30.77,280,910
2005,0,20121,Todd Fischer,30.62,327,1068
2005,0,1388,Robert Gamez,30.58,322,1053
2005,0,23063,Scott Hend,30.56,253,828
2005,0,20850,Daniel Chopra,30.51,364,1193
2005,0,8537,J.P. Hayes,30.47,216,709
2005,0,24925,Jonathan Byrd,30.41,350,1151
2005,0,20160,Charlie Wi,30.39,213,701
2005,0,22548,Patrick Sheehan,30.32,379,1250
2005,0,10733,Kent Jones,30.3,346,1142
2005,0,23349,Charles Warren,30.28,327,1080
2005,0,1706,Davis Love III,30.26,272,899
2005,0,24781,Hunter Mahan,30.26,367,1213
2005,0,12602,Dean Wilson,30.21,306,1013
2005,0,1226,Fred Couples,30.18,252,835
2005,0,21753,Brian Davis,30.17,267,885
2005,0,6573,Brandt Jobe,30.17,327,1084
2005,0,23623,Bo Van Pelt,30.16,418,1386
2005,0,6034,Marco Dawson,30.14,299,992
2005,0,20572,Rod Pampling,30.04,298,992
2005,0,6332,Neal Lancaster,30.02,335,1116
2005,0,1142,Bart Bryant,29.94,338,1129
2005,0,7749,Brett Quigley,29.94,321,1072
2005,0,23621,Rory Sabbatini,29.94,256,855
2005,0,1361,Dan Forsman,29.9,186,622
2005,0,19824,Craig Barlow,29.86,275,921
2005,0,11032,Frank Lickliter II,29.85,337,1129
2005,0,12652,Cameron Beckman,29.84,319,1069
2005,0,24361,Pat Perez,29.84,305,1022
2005,0,25345,Carl Pettersson,29.83,372,1247
2005,0,10809,Jim Furyk,29.81,347,1164
2005,0,6575,Dudley Hart,29.81,299,1003
2005,0,24024,Zach Johnson,29.79,339,1138
2005,0,10585,Scott McCarron,29.75,249,837
2005,0,26420,Richard Johnson,29.74,182,612
2005,0,6373,José María Olazábal,29.74,185,622
2005,0,22913,John Rollins,29.72,332,1117
2005,0,24912,Will MacKenzie,29.69,255,859
2005,0,25396,Kevin Na,29.69,277,933
2005,0,22295,Darron Stiles,29.66,269,907
2005,0,21731,Freddie Jacobson,29.65,236,796
2005,0,27095,Nick Watney,29.64,313,1056
2005,0,2246,Duffy Waldorf,29.62,290,979
2005,0,20474,Phillip Price,29.59,253,855
2005,0,25900,Lucas Glover,29.53,308,1043
2005,0,21350,Ryuji Imada,29.51,265,898
2005,0,6251,Chris DiMarco,29.47,254,862
2005,0,10885,Robert Allenby,29.46,327,1110
2005,0,12680,Shigeki Maruyama,29.44,338,1148
2005,0,12660,Jesper Parnevik,29.4,264,898
2005,0,1941,Tom Pernice Jr.,29.39,355,1208
2005,0,20094,Jonathan Kaye,29.38,260,885
2005,0,6197,Michael Allen,29.35,297,1012
2005,0,20229,Stewart Cink,29.35,312,1063
2005,0,10860,Justin Leonard,29.28,258,881
2005,0,23036,Chris Anderson,29.26,199,680
2005,0,1945,Kenny Perry,29.19,296,1014
2005,0,1577,Lee Janzen,29.13,245,841
2005,0,21959,Ted Purdy,29.13,416,1428
2005,0,2106,Chris Smith,29.13,337,1157
2005,0,7223,Brian Bateman,29.08,317,1090
2005,0,24140,Sean O'Hair,29.07,348,1197
2005,0,6599,John Elliott,29.03,173,596
2005,0,1766,Billy Mayfair,28.99,398,1373
2005,0,20691,Greg Owen,28.99,280,966
2005,0,21878,Mark Wilson,28.95,240,829
2005,0,24227,Justin Bolli,28.94,200,691
2005,0,8931,Glen Day,28.94,250,864
2005,0,21633,Steve Allan,28.89,325,1125
2005,0,20766,Padraig Harrington,28.89,156,540
2005,0,2101,Joey Sindelar,28.84,370,1283
2005,0,19846,Brian Gay,28.83,320,1110
2005,0,1320,Bob Estes,28.79,308,1070
2005,0,2214,Kirk Triplett,28.79,173,601
2005,0,24507,Jason Bohn,28.78,310,1077
2005,0,1723,Andrew Magee,28.77,246,855
2005,0,1724,Jeff Maggert,28.75,251,873
2005,0,20645,John Senden,28.74,348,1211
2005,0,24357,K.J. Choi,28.71,242,843
2005,0,20548,Hidemichi Tanaka,28.68,351,1224
2005,0,20498,Briny Baird,28.62,342,1195
2005,0,1473,Todd Hamilton,28.56,297,1040
2005,0,1685,J.L. Lewis,28.52,332,1164
2005,0,12510,Chad Campbell,28.51,323,1133
2005,0,6004,Stephen Ames,28.49,251,881
2005,0,23788,D.J. Trahan,28.48,266,934
2005,0,24502,Adam Scott,28.47,234,822
2005,0,8123,Jeff Brehaut,28.44,240,844
2005,0,22405,Justin Rose,28.42,330,1161
2005,0,1928,Corey Pavin,28.41,233,820
2005,0,1457,Jay Haas,28.4,161,567
2005,0,20634,Peter Lonard,28.38,275,969
2005,0,20098,Stuart Appleby,28.35,273,963
2005,0,21209,Sergio Garcia,28.28,248,877
2005,0,21961,Charles Howell III,28.28,302,1068
2005,0,23409,James Driscoll,28.2,227,805
2005,0,2223,Bob Tway,28.17,284,1008
2005,0,25240,D.A. Points,28.16,296,1051
2005,0,10425,Jay Williamson,28.12,169,601
2005,0,8725,Tom Gillis,28.09,243,865
2005,0,21806,Paul Gow,28.09,232,826
2005,0,23725,Brendan Jones,28.09,266,947
2005,0,20623,Gavin Coles,28.08,219,780
2005,0,20378,Mathias Grönberg,28.04,189,674
2005,0,1219,John Cook,28.02,225,803
2005,0,20099,Doug Barron,28.0,236,843
2005,0,20396,Lee Westwood,28.0,154,550
2005,0,19972,José Coceres,27.99,164,586
2005,0,24138,Ian Poulter,27.97,174,622
2005,0,8385,Omar Uresti,27.96,281,1005
2005,0,6595,Kevin Sutherland,27.88,293,1051
2005,0,20382,Stephen Leaney,27.85,286,1027
2005,0,22293,Heath Slocum,27.83,339,1218
2005,0,10201,Matt Gogel,27.78,237,853
2005,0,1761,Len Mattiace,27.77,233,839
2005,0,2010,Loren Roberts,27.77,173,623
2005,0,1797,Rocco Mediate,27.74,238,858
2005,0,1139,Olin Browne,27.71,327,1180
2005,0,7457,Steve Flesch,27.65,266,962
2005,0,1948,Tim Petrovic,27.65,300,1085
2005,0,2104,Jeff Sluman,27.56,312,1132
2005,0,12823,Carlos Franco,27.54,249,904
2005,0,20628,Arron Oberholser,27.51,208,756
2005,0,1666,Bernhard Langer,27.49,215,782
2005,0,12454,Mario Tiziani,27.48,213,775
2005,0,20812,Tjaart van der Walt,27.48,183,666
2005,0,23540,Jason Allred,27.47,214,779
2005,0,23353,J.J. Henry,27.45,344,1253
2005,0,8075,Jerry Kelly,27.27,321,1177
2005,0,19881,Robert Damron,27.23,278,1021
2005,0,21951,Joey Snyder III,27.2,327,1202
2005,0,10423,Mike Weir,27.17,200,736
2005,0,6515,Shaun Micheel,27.16,251,924
2005,0,1823,Larry Mize,27.14,152,560
2005,0,26758,David Hearn,27.13,226,833
2005,0,1677,Tom Lehman,27.09,220,812
2005,0,1927,Dennis Paulson,27.05,191,706
2005,0,28088,Matt Davidson,26.91,155,576
2005,0,6621,Joe Durant,26.79,277,1034
2005,0,26287,Roland Thatcher,26.75,244,912
2005,0,23983,Luke Donald,26.63,196,736
2005,0,24290,D.J. Brigman,26.55,219,825
2005,0,1887,Mark O'Meara,26.55,188,708
2005,0,1035,Tommy Armour III,26.52,335,1263
2005,0,25847,Rob Rashell,26.3,182,692
2005,0,12826,Paul Claxton,26.22,241,919
2005,0,23108,Matt Kuchar,26.14,177,677
2005,0,20502,Michael Long,26.11,212,812
2005,0,23614,Rich Beem,26.1,184,705
2005,0,8545,Glen Hnatiuk,26.08,175,671
2005,0,20127,Chris Riley,26.06,178,683
2005,0,1313,Steve Elkington,26.05,211,810
2005,0,10912,Craig Perks,26.03,189,726
2005,0,1157,Tom Byrum,25.93,251,968
2005,0,1619,Skip Kendall,25.91,228,880
2005,0,20472,Alex Cejka,25.87,246,951
2005,0,12645,Brent Geiberger,25.85,174,673
2005,0,1132,Mark Brooks,25.78,199,772
2005,0,1127,Danny Briggs,25.61,200,781
2005,0,22621,Ben Curtis,25.48,184,722
2005,0,12662,Thomas Levet,25.0,146,584
2005,0,1381,Fred Funk,24.96,300,1202
2005,0,8993,Franklin Langham,24.87,243,977
2005,0,10962,Bradley Hughes,24.63,149,605
2005,0,21498,Hideto Tanihara,24.62,129,524
2005,0,1487,Jeff Hart,24.34,167,686
2005,0,1418,Bill Glasson,24.25,145,598
2005,0,1599,Steve Jones,22.6,134,593
2005,0,1175,Jim Carter,21.77,145,666
2004,0,8793,Tiger Woods,35.45,307,866
2004,0,1249,John Daly,33.33,313,939
2004,0,6522,Ernie Els,33.33,228,684
2004,0,25345,Carl Pettersson,33.19,373,1124
2004,0,22046,Geoff Ogilvy,33.14,346,1044
2004,0,24502,Adam Scott,32.9,202,614
2004,0,1810,Phil Mickelson,32.86,324,986
2004,0,20593,Greg Chalmers,32.85,250,761
2004,0,21731,Freddie Jacobson,32.79,303,924
2004,0,21805,Harrison Frazar,32.74,314,959
2004,0,6567,Vijay Singh,32.66,470,1439
2004,0,24925,Jonathan Byrd,32.53,298,916
2004,0,1042,Paul Azinger,32.47,276,850
2004,0,19825,Darren Clarke,32.12,177,551
2004,0,20850,Daniel Chopra,32.05,390,1217
2004,0,20157,Retief Goosen,32.01,217,678
2004,0,23497,Tag Ridings,32.01,185,578
2004,0,23063,Scott Hend,31.87,283,888
2004,0,24507,Jason Bohn,31.85,364,1143
2004,0,21949,Joe Ogilvie,31.81,368,1157
2004,0,11123,Chris Couch,31.77,190,598
2004,0,20663,Brenden Pappas,31.67,387,1222
2004,0,1927,Dennis Paulson,31.55,254,805
2004,0,11032,Frank Lickliter II,31.54,316,1002
2004,0,20433,Mark Hensby,31.53,333,1056
2004,0,23320,Ryan Palmer,31.52,370,1174
2004,0,6613,Tommy Tolles,31.36,233,743
2004,0,23623,Bo Van Pelt,31.36,397,1266
2004,0,20229,Stewart Cink,31.34,362,1155
2004,0,23325,Vaughn Taylor,31.31,314,1003
2004,0,10423,Mike Weir,31.26,267,854
2004,0,12680,Shigeki Maruyama,31.24,334,1069
2004,0,8337,Mike Heinen,31.22,187,599
2004,0,23552,Hank Kuehne,31.14,313,1005
2004,0,23541,Ben Crane,31.13,330,1060
2004,0,12602,Dean Wilson,31.08,341,1097
2004,0,7867,Woody Austin,31.07,357,1149
2004,0,2206,David Toms,30.95,282,911
2004,0,2239,Scott Verplank,30.92,346,1119
2004,0,10585,Scott McCarron,30.89,312,1010
2004,0,1161,Mark Calcavecchia,30.88,281,910
2004,0,19972,José Coceres,30.86,225,729
2004,0,20098,Stuart Appleby,30.85,282,914
2004,0,6004,Stephen Ames,30.82,360,1168
2004,0,1706,Davis Love III,30.82,266,863
2004,0,24361,Pat Perez,30.81,367,1191
2004,0,20572,Rod Pampling,30.8,344,1117
2004,0,10201,Matt Gogel,30.75,294,956
2004,0,1945,Kenny Perry,30.74,288,937
2004,0,1707,Steve Lowery,30.63,313,1022
2004,0,12660,Jesper Parnevik,30.59,312,1020
2004,0,8931,Glen Day,30.54,335,1097
2004,0,22548,Patrick Sheehan,30.53,395,1294
2004,0,21959,Ted Purdy,30.47,412,1352
2004,0,10107,Deane Pappas,30.41,243,799
2004,0,6527,Steve Stricker,30.4,252,829
2004,0,19846,Brian Gay,30.38,315,1037
2004,0,22405,Justin Rose,30.32,265,874
2004,0,7223,Brian Bateman,30.27,290,958
2004,0,7457,Steve Flesch,30.27,376,1242
2004,0,1226,Fred Couples,30.26,187,618
2004,0,24024,Zach Johnson,30.25,395,1306
2004,0,1677,Tom Lehman,30.21,255,844
2004,0,22371,Aaron Baddeley,30.15,268,889
2004,0,20029,Notah Begay III,30.15,240,796
2004,0,25900,Lucas Glover,30.15,332,1101
2004,0,26420,Richard Johnson,30.12,356,1182
2004,0,6197,Michael Allen,30.07,295,981
2004,0,1577,Lee Janzen,30.06,300,998
2004,0,23621,Rory Sabbatini,29.98,301,1004
2004,0,12652,Cameron Beckman,29.9,345,1154
2004,0,23135,Tim Clark,29.88,297,994
2004,0,22913,John Rollins,29.87,285,954
2004,0,2214,Kirk Triplett,29.83,304,1019
2004,0,24781,Hunter Mahan,29.82,320,1073
2004,0,21407,Arjun Atwal,29.8,278,933
2004,0,2010,Loren Roberts,29.78,282,947
2004,0,2246,Duffy Waldorf,29.77,273,917
2004,0,1024,Billy Andrade,29.76,358,1203
2004,0,19824,Craig Barlow,29.72,282,949
2004,0,1388,Robert Gamez,29.63,360,1215
2004,0,8075,Jerry Kelly,29.58,394,1332
2004,0,6251,Chris DiMarco,29.54,348,1178
2004,0,12760,Danny Ellis,29.49,261,885
2004,0,21209,Sergio Garcia,29.48,240,814
2004,0,1553,John Huston,29.48,204,692
2004,0,1685,J.L. Lewis,29.44,371,1260
2004,0,7939,Dan Olsen,29.37,237,807
2004,0,24357,K.J. Choi,29.35,285,971
2004,0,12645,Brent Geiberger,29.29,314,1072
2004,0,1968,Nick Price,29.22,154,527
2004,0,1928,Corey Pavin,29.2,257,880
2004,0,20104,Ken Duke,29.19,282,966
2004,0,1329,Brad Faxon,29.15,286,981
2004,0,10733,Kent Jones,29.13,342,1174
2004,0,7749,Brett Quigley,29.1,337,1158
2004,0,1619,Skip Kendall,29.06,324,1115
2004,0,6332,Neal Lancaster,29.01,353,1217
2004,0,2106,Chris Smith,28.99,385,1328
2004,0,1320,Bob Estes,28.97,237,818
2004,0,23614,Rich Beem,28.88,255,883
2004,0,21633,Steve Allan,28.87,343,1188
2004,0,1142,Bart Bryant,28.86,247,856
2004,0,20645,John Senden,28.81,350,1215
2004,0,20472,Alex Cejka,28.77,231,803
2004,0,24290,D.J. Brigman,28.73,258,898
2004,0,20121,Todd Fischer,28.61,335,1171
2004,0,2104,Jeff Sluman,28.56,343,1201
2004,0,12753,David Morland IV,28.5,224,786
2004,0,6575,Dudley Hart,28.49,194,681
2004,0,1724,Jeff Maggert,28.47,207,727
2004,0,19881,Robert Damron,28.44,300,1055
2004,0,1381,Fred Funk,28.43,321,1129
2004,0,1948,Tim Petrovic,28.42,347,1221
2004,0,12823,Carlos Franco,28.38,346,1219
2004,0,20580,Andre Stolz,28.38,170,599
2004,0,26287,Roland Thatcher,28.38,229,807
2004,0,10885,Robert Allenby,28.37,316,1114
2004,0,1887,Mark O'Meara,28.37,185,652
2004,0,6373,José María Olazábal,28.35,165,582
2004,0,25686,Jason Dufner,28.33,266,939
2004,0,1938,David Peoples,28.29,260,919
2004,0,23353,J.J. Henry,28.28,349,1234
2004,0,25396,Kevin Na,28.28,315,1114
2004,0,1941,Tom Pernice Jr.,28.28,336,1188
2004,0,1261,Jay Delsing,28.25,239,846
2004,0,2049,Gene Sauers,28.24,255,903
2004,0,20585,Niclas Fasth,28.21,187,663
2004,0,23307,Roger Tambellini,28.2,249,883
2004,0,6809,Bob Burns,28.17,271,962
2004,0,1457,Jay Haas,28.16,267,948
2004,0,6595,Kevin Sutherland,28.11,260,925
2004,0,20498,Briny Baird,28.03,345,1231
2004,0,10425,Jay Williamson,28.0,322,1150
2004,0,1139,Olin Browne,27.98,305,1090
2004,0,8537,J.P. Hayes,27.94,240,859
2004,0,10860,Justin Leonard,27.92,282,1010
2004,0,1157,Tom Byrum,27.87,265,951
2004,0,23108,Matt Kuchar,27.85,271,973
2004,0,1797,Rocco Mediate,27.84,157,564
2004,0,1127,Danny Briggs,27.81,275,989
2004,0,20094,Jonathan Kaye,27.75,252,908
2004,0,8123,Jeff Brehaut,27.73,343,1237
2004,0,8835,Kris Cox,27.69,219,791
2004,0,1473,Todd Hamilton,27.68,274,990
2004,0,1666,Bernhard Langer,27.68,178,643
2004,0,20127,Chris Riley,27.68,230,831
2004,0,8881,Tripp Isenhour,27.65,167,604
2004,0,21646,David Branshaw,27.64,270,977
2004,0,12394,Tom Carter,27.64,343,1241
2004,0,1527,Scott Hoch,27.55,173,628
2004,0,2099,Scott Simpson,27.52,169,614
2004,0,6515,Shaun Micheel,27.45,300,1093
2004,0,20628,Arron Oberholser,27.42,241,879
2004,0,6214,Guy Boros,27.38,193,705
2004,0,23613,Rich Barcelo,27.36,206,753
2004,0,10912,Craig Perks,27.33,223,816
2004,0,2101,Joey Sindelar,27.33,326,1193
2004,0,2002,John Riegger,27.23,174,639
2004,0,1313,Steve Elkington,27.21,197,724
2004,0,1035,Tommy Armour III,27.18,277,1019
2004,0,20378,Mathias Grönberg,27.13,267,984
2004,0,7363,Craig Bowden,27.05,254,939
2004,0,22293,Heath Slocum,27.05,293,1083
2004,0,1926,Steve Pate,27.02,217,803
2004,0,1132,Mark Brooks,26.96,203,753
2004,0,6621,Joe Durant,26.96,302,1120
2004,0,12782,Tim Herron,26.96,261,968
2004,0,20548,Hidemichi Tanaka,26.96,285,1057
2004,0,2245,Grant Waite,26.96,237,879
2004,0,6078,Esteban Toledo,26.95,262,972
2004,0,21878,Mark Wilson,26.95,207,768
2004,0,12705,Cliff Kresge,26.85,254,946
2004,0,1761,Len Mattiace,26.82,214,798
2004,0,21961,Charles Howell III,26.71,320,1198
2004,0,25237,Kevin Muncrief,26.69,142,532
2004,0,8339,Spike McRoy,26.67,283,1061
2004,0,23983,Luke Donald,26.56,238,896
2004,0,8385,Omar Uresti,26.33,252,957
2004,0,2223,Bob Tway,26.32,260,988
2004,0,1920,Craig Parry,26.19,143,546
2004,0,12510,Chad Campbell,26.15,296,1132
2004,0,7721,Pat Bates,26.12,302,1156
2004,0,1378,David Frost,26.04,232,891
2004,0,1203,Russ Cochran,25.85,189,731
2004,0,1361,Dan Forsman,25.77,225,873
2004,0,1766,Billy Mayfair,25.52,318,1246
2004,0,1219,John Cook,25.39,161,634
2004,0,22621,Ben Curtis,25.13,148,589
2004,0,12682,Hirofumi Miyase,24.74,169,683
2004,0,21893,Brian Kortan,24.71,171,692
2004,0,20382,Stephen Leaney,24.66,215,872
2004,0,10213,Dicky Pride,24.54,174,709
2004,0,1771,Blaine McCallister,24.52,190,775
2004,0,20634,Peter Lonard,23.86,178,746
2004,0,23338,David Gossett,23.66,132,558
2003,0,6567,Vijay Singh,35.21,444,1261
2003,0,8793,Tiger Woods,35.05,293,836
2003,0,22371,Aaron Baddeley,34.8,253,727
2003,0,23552,Hank Kuehne,34.23,280,818
2003,0,1810,Phil Mickelson,34.2,314,918
2003,0,1553,John Huston,33.87,313,924
2003,0,22046,Geoff Ogilvy,33.79,323,956
2003,0,10107,Deane Pappas,33.79,273,808
2003,0,1161,Mark Calcavecchia,33.75,326,966
2003,0,6251,Chris DiMarco,33.75,378,1120
2003,0,1388,Robert Gamez,33.65,454,1349
2003,0,1226,Fred Couples,33.55,259,772
2003,0,10585,Scott McCarron,33.48,310,926
2003,0,22913,John Rollins,33.19,310,934
2003,0,10860,Justin Leonard,33.03,289,875
2003,0,6004,Stephen Ames,33.0,360,1091
2003,0,20663,Brenden Pappas,32.98,405,1228
2003,0,20229,Stewart Cink,32.96,386,1171
2003,0,19825,Darren Clarke,32.9,203,617
2003,0,20157,Retief Goosen,32.88,264,803
2003,0,20572,Rod Pampling,32.82,320,975
2003,0,20593,Greg Chalmers,32.79,344,1049
2003,0,12782,Tim Herron,32.79,384,1171
2003,0,22892,Jason Gore,32.74,295,901
2003,0,10423,Mike Weir,32.66,289,885
2003,0,1706,Davis Love III,32.64,313,959
2003,0,2239,Scott Verplank,32.62,379,1162
2003,0,19824,Craig Barlow,32.5,363,1117
2003,0,24925,Jonathan Byrd,32.44,375,1156
2003,0,20098,Stuart Appleby,32.43,324,999
2003,0,10885,Robert Allenby,32.23,321,996
2003,0,6643,Paul Goydos,32.22,309,959
2003,0,7867,Woody Austin,32.05,401,1251
2003,0,7457,Steve Flesch,32.04,405,1264
2003,0,25345,Carl Pettersson,32.01,291,909
2003,0,8375,Paul Stankowski,32.01,267,834
2003,0,23541,Ben Crane,31.86,338,1061
2003,0,20127,Chris Riley,31.86,317,995
2003,0,12645,Brent Geiberger,31.81,188,591
2003,0,1024,Billy Andrade,31.64,361,1141
2003,0,1941,Tom Pernice Jr.,31.54,370,1173
2003,0,1948,Tim Petrovic,31.46,381,1211
2003,0,20436,Garrett Willis,31.46,342,1087
2003,0,25031,Andy Miller,31.37,261,832
2003,0,12661,Todd Barranger,31.35,253,807
2003,0,8337,Mike Heinen,31.32,342,1092
2003,0,12652,Cameron Beckman,31.31,314,1003
2003,0,10733,Kent Jones,31.24,263,842
2003,0,1619,Skip Kendall,31.21,406,1301
2003,0,1707,Steve Lowery,31.18,290,930
2003,0,22548,Patrick Sheehan,31.17,356,1142
2003,0,1378,David Frost,31.14,279,896
2003,0,1249,John Daly,31.11,196,630
2003,0,10809,Jim Furyk,31.08,396,1274
2003,0,8075,Jerry Kelly,30.98,391,1262
2003,0,23621,Rory Sabbatini,30.98,329,1062
2003,0,8931,Glen Day,30.95,377,1218
2003,0,23034,Brent Schwarzrock,30.88,210,680
2003,0,20121,Todd Fischer,30.75,333,1083
2003,0,20573,Scott Laycock,30.71,238,775
2003,0,8537,J.P. Hayes,30.7,287,935
2003,0,1457,Jay Haas,30.66,294,959
2003,0,12510,Chad Campbell,30.6,403,1317
2003,0,6522,Ernie Els,30.53,225,737
2003,0,21805,Harrison Frazar,30.49,314,1030
2003,0,1320,Bob Estes,30.45,334,1097
2003,0,26489,Cameron Yancey,30.4,176,579
2003,0,2246,Duffy Waldorf,30.39,320,1053
2003,0,10201,Matt Gogel,30.37,249,820
2003,0,8633,Per-Ulrik Johansson,30.33,340,1121
2003,0,7749,Brett Quigley,30.29,312,1030
2003,0,20095,Carl Paulson,30.28,364,1202
2003,0,11032,Frank Lickliter II,30.25,317,1048
2003,0,2214,Kirk Triplett,30.22,333,1102
2003,0,1677,Tom Lehman,30.21,310,1026
2003,0,1724,Jeff Maggert,30.17,286,948
2003,0,2206,David Toms,30.16,298,988
2003,0,1329,Brad Faxon,30.15,319,1058
2003,0,22295,Darron Stiles,30.09,312,1037
2003,0,25450,Ty Tryon,30.04,155,516
2003,0,6527,Steve Stricker,30.02,181,603
2003,0,19846,Brian Gay,29.91,326,1090
2003,0,12602,Dean Wilson,29.91,277,926
2003,0,10213,Dicky Pride,29.86,252,844
2003,0,10912,Craig Perks,29.8,267,896
2003,0,23983,Luke Donald,29.79,308,1034
2003,0,7101,Dave Stockton Jr.,29.78,254,853
2003,0,21961,Charles Howell III,29.74,417,1402
2003,0,20472,Alex Cejka,29.72,324,1090
2003,0,23614,Rich Beem,29.7,259,872
2003,0,1569,Peter Jacobsen,29.65,268,904
2003,0,1968,Nick Price,29.63,208,702
2003,0,11011,Mike Sposa,29.62,234,790
2003,0,23338,David Gossett,29.6,330,1115
2003,0,20094,Jonathan Kaye,29.59,316,1068
2003,0,1685,J.L. Lewis,29.53,339,1148
2003,0,20940,Kenichi Kuboya,29.5,298,1010
2003,0,1035,Tommy Armour III,29.49,220,746
2003,0,21209,Sergio Garcia,29.46,198,672
2003,0,20498,Briny Baird,29.39,415,1412
2003,0,26950,John Morgan,29.38,260,885
2003,0,12705,Cliff Kresge,29.36,347,1182
2003,0,24357,K.J. Choi,29.33,366,1248
2003,0,12388,Michael Clark II,29.32,185,631
2003,0,1945,Kenny Perry,29.32,348,1187
2003,0,2223,Bob Tway,29.3,312,1065
2003,0,24361,Pat Perez,29.28,303,1035
2003,0,6595,Kevin Sutherland,29.28,332,1134
2003,0,6581,David Sutherland,29.27,264,902
2003,0,8123,Jeff Brehaut,29.26,386,1319
2003,0,20634,Peter Lonard,29.23,304,1040
2003,0,1577,Lee Janzen,29.2,271,928
2003,0,6617,Brian Henninger,29.16,184,631
2003,0,20645,John Senden,29.16,389,1334
2003,0,7223,Brian Bateman,29.09,233,801
