YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOT. EARLY RDS.(1ST TEE)
2016,0,23325,Vaughn Taylor,71.35,1855,26
2016,0,34563,Chesson Hadley,71.36,1998,28
2016,0,37454,Whee Kim,71.44,1929,27
2016,0,34262,Jon Curran,71.48,2073,29
2016,0,28679,Fabián Gómez,71.49,2502,35
2016,0,29420,Billy Horschel,71.53,1216,17
2016,0,33448,Justin Thomas,71.54,1860,26
2016,0,24502,Adam Scott,71.55,787,11
2016,0,22892,Jason Gore,71.56,1789,25
2016,0,20572,Rod Pampling,71.61,1289,18
2016,0,27436,Graham DeLaet,71.64,1003,14
2016,0,32102,Rickie Fowler,71.64,1003,14
2016,0,26596,Ryan Moore,71.64,1576,22
2016,0,24912,Will MacKenzie,71.65,1433,20
2016,0,27747,Hiroshi Iwata,71.68,1792,25
2016,0,24924,Bill Haas,71.72,1793,25
2016,0,35891,Cameron Smith,71.73,1578,22
2016,0,24494,Erik Compton,71.75,1435,20
2016,0,28114,Dawie van der Walt,71.75,1435,20
2016,0,20848,Ángel Cabrera,71.77,1579,22
2016,0,20691,Greg Owen,71.79,2010,28
2016,0,24490,George McNeill,71.82,790,11
2016,0,23621,Rory Sabbatini,71.83,1652,23
2016,0,28132,Tyrone Van Aswegen,71.83,2155,30
2016,0,6522,Ernie Els,71.85,1437,20
2016,0,34261,Scott Langley,71.89,1366,19
2016,0,40058,Zac Blair,71.9,2157,30
2016,0,33667,Carlos Ortiz,71.9,1438,20
2016,0,34466,Peter Malnati,71.92,1726,24
2016,0,6567,Vijay Singh,71.96,2015,28
2016,0,28158,Steve Marino,72.0,1584,22
2016,0,34431,Robert Streb,72.0,2088,29
2016,0,10213,Dicky Pride,72.11,1370,19
2016,0,20104,Ken Duke,72.12,1226,17
2016,0,23353,J.J. Henry,72.16,1804,25
2016,0,45526,Abraham Ancer,72.17,866,12
2016,0,25572,Graeme McDowell,72.17,1299,18
2016,0,30927,Brendon Todd,72.18,1588,22
2016,0,37189,Harold Varner III,72.21,2094,29
2016,0,24781,Hunter Mahan,72.47,1377,19
2016,0,27942,Rob Oppenheim,72.74,1382,19
2016,0,10885,Robert Allenby,73.33,880,12
2016,0,25274,Steven Bowditch,74.76,1869,25
2015,0,30925,Dustin Johnson,67.87,1018,15
2015,0,34265,Will Wilcox,68.72,1237,18
2015,0,28089,Jason Day,68.83,826,12
2015,0,26951,Johnson Wagner,69.0,966,14
2015,0,8075,Jerry Kelly,69.04,1864,27
2015,0,26476,Chez Reavie,69.05,1312,19
2015,0,24925,Jonathan Byrd,69.07,1036,15
2015,0,31557,Jim Herman,69.09,1589,23
2015,0,34046,Jordan Spieth,69.22,623,9
2015,0,32839,Hideki Matsuyama,69.29,1663,24
2015,0,36699,Patrick Rodgers,69.3,693,10
2015,0,33448,Justin Thomas,69.3,1871,27
2015,0,27895,Jonas Blixt,69.37,1318,19
2015,0,33141,Keegan Bradley,69.56,1739,25
2015,0,37454,Whee Kim,69.56,1252,18
2015,0,26300,Matt Jones,69.58,1809,26
2015,0,21528,Henrik Stenson,69.58,835,12
2015,0,25396,Kevin Na,69.62,1810,26
2015,0,24507,Jason Bohn,69.64,1741,25
2015,0,23108,Matt Kuchar,69.64,1532,22
2015,0,25364,Paul Casey,69.68,1951,28
2015,0,29926,Danny Lee,69.74,2441,35
2015,0,35545,Blayne Barber,69.76,1465,21
2015,0,27436,Graham DeLaet,69.79,1675,24
2015,0,32366,Kevin Chappell,69.81,2164,31
2015,0,25804,Bubba Watson,69.82,768,11
2015,0,25274,Steven Bowditch,69.83,2933,42
2015,0,21961,Charles Howell III,69.84,2584,37
2015,0,32200,Roberto Castro,69.88,1188,17
2015,0,35532,Tom Hoge,69.88,1747,25
2015,0,25198,Francesco Molinari,69.88,1118,16
2015,0,30711,Colt Knost,69.91,1608,23
2015,0,24024,Zach Johnson,69.93,979,14
2015,0,34360,Patrick Reed,69.95,1469,21
2015,0,40026,Daniel Berger,69.96,1749,25
2015,0,12510,Chad Campbell,69.96,1959,28
2015,0,34098,Russell Henley,69.96,1959,28
2015,0,27649,Brandt Snedeker,69.96,1889,27
2015,0,24361,Pat Perez,69.97,2519,36
2015,0,10809,Jim Furyk,70.0,840,12
2015,0,12716,Charley Hoffman,70.03,2451,35
2015,0,29518,Brendan Steele,70.04,1891,27
2015,0,22056,Cameron Percy,70.05,1331,19
2015,0,34358,Jonathan Randolph,70.07,1051,15
2015,0,20771,Steven Alker,70.1,1472,21
2015,0,27933,John Merrick,70.13,1683,24
2015,0,29720,Andres Gonzales,70.14,1964,28
2015,0,28475,Jeff Overton,70.14,1473,21
2015,0,29476,Kyle Reifers,70.15,2806,40
2015,0,35541,John Peterson,70.16,2245,32
2015,0,28486,Michael Putnam,70.17,2035,29
2015,0,24490,George McNeill,70.18,2316,33
2015,0,27466,Spencer Levin,70.19,1895,27
2015,0,28132,Tyrone Van Aswegen,70.21,1334,19
2015,0,27095,Nick Watney,70.21,2036,29
2015,0,31202,William McGirt,70.23,2458,35
2015,0,27936,Martin Laird,70.24,1756,25
2015,0,36689,Brooks Koepka,70.26,1335,19
2015,0,23621,Rory Sabbatini,70.26,1897,27
2015,0,24494,Erik Compton,70.27,1827,26
2015,0,34099,Harris English,70.29,2460,35
2015,0,31416,Derek Fathauer,70.29,1195,17
2015,0,23800,Bryce Molder,70.29,2179,31
2015,0,26329,Louis Oosthuizen,70.29,1195,17
2015,0,33418,Shawn Stefani,70.29,2460,35
2015,0,29725,Tony Finau,70.3,2320,33
2015,0,25834,Daniel Summerhays,70.31,2461,35
2015,0,24357,K.J. Choi,70.32,1547,22
2015,0,26851,Marc Leishman,70.33,1477,21
2015,0,29221,Webb Simpson,70.33,1899,27
2015,0,40058,Zac Blair,70.34,2673,38
2015,0,21753,Brian Davis,70.36,1759,25
2015,0,36801,Mark Hubbard,70.38,1478,21
2015,0,30927,Brendon Todd,70.38,2393,34
2015,0,25720,Chad Collins,70.43,1479,21
2015,0,23983,Luke Donald,70.43,1479,21
2015,0,32640,Troy Merritt,70.43,1620,23
2015,0,33486,Roger Sloan,70.43,493,7
2015,0,24502,Adam Scott,70.44,634,9
2015,0,20229,Stewart Cink,70.45,1550,22
2015,0,37273,Derek Ernst,70.46,1832,26
2015,0,30944,Jason Kokrak,70.46,1832,26
2015,0,29478,Kevin Kisner,70.47,2396,34
2015,0,24140,Sean O'Hair,70.47,1339,19
2015,0,34264,Hudson Swafford,70.48,1621,23
2015,0,25349,Tim Wilkinson,70.48,1621,23
2015,0,22371,Aaron Baddeley,70.5,2115,30
2015,0,22405,Justin Rose,70.5,705,10
2015,0,33667,Carlos Ortiz,70.53,2116,30
2015,0,24138,Ian Poulter,70.57,988,14
2015,0,34431,Robert Streb,70.57,2470,35
2015,0,29479,Scott Brown,70.58,2188,31
2015,0,29420,Billy Horschel,70.58,1694,24
2015,0,29222,Billy Hurley III,70.6,1765,25
2015,0,32448,James Hahn,70.61,2330,33
2015,0,25818,Scott Piercy,70.61,2330,33
2015,0,21209,Sergio Garcia,70.63,565,8
2015,0,33122,Russell Knox,70.63,1907,27
2015,0,23548,Bill Lunde,70.64,989,14
2015,0,23320,Ryan Palmer,70.66,2049,29
2015,0,23638,Brendon de Jonge,70.67,2544,36
2015,0,33413,Ben Martin,70.67,2332,33
2015,0,27064,Jhonattan Vegas,70.68,1555,22
2015,0,20104,Ken Duke,70.69,2757,39
2015,0,28500,Martin Flores,70.69,1838,26
2015,0,34409,David Lingmerth,70.69,1838,26
2015,0,33399,Adam Hadwin,70.7,2121,30
2015,0,25345,Carl Pettersson,70.7,2616,37
2015,0,20396,Lee Westwood,70.71,1485,21
2015,0,34261,Scott Langley,70.72,2263,32
2015,0,27214,Kevin Streelman,70.73,2617,37
2015,0,20472,Alex Cejka,70.74,2193,31
2015,0,20645,John Senden,70.75,2264,32
2015,0,24781,Hunter Mahan,70.76,2335,33
2015,0,24846,Ricky Barnes,70.78,1274,18
2015,0,22892,Jason Gore,70.78,1628,23
2015,0,25686,Jason Dufner,70.81,1841,26
2015,0,30946,Alex Prugh,70.83,2125,30
2015,0,25892,Steve Wheatcroft,70.83,1700,24
2015,0,35539,Luke Guthrie,70.85,1842,26
2015,0,2206,David Toms,70.85,921,13
2015,0,27644,Brian Harman,70.86,1984,28
2015,0,26758,David Hearn,70.88,2339,33
2015,0,34174,John Huh,70.91,3049,43
2015,0,35451,Scott Pinckney,70.91,1631,23
2015,0,25191,Gonzalo Fernandez-Castaño,70.95,1348,19
2015,0,20157,Retief Goosen,70.96,1845,26
2015,0,32102,Rickie Fowler,71.0,994,14
2015,0,25900,Lucas Glover,71.0,2201,31
2015,0,10860,Justin Leonard,71.0,1207,17
2015,0,29223,Sam Saunders,71.0,1633,23
2015,0,31560,Brian Stuard,71.03,2202,31
2015,0,29535,Brice Garnett,71.04,1847,26
2015,0,33461,Morgan Hoffmann,71.04,1776,25
2015,0,32150,Michael Thompson,71.04,1918,27
2015,0,23623,Bo Van Pelt,71.04,1634,23
2015,0,25632,Jimmy Walker,71.04,1705,24
2015,0,26596,Ryan Moore,71.07,2061,29
2015,0,1706,Davis Love III,71.08,853,12
2015,0,1810,Phil Mickelson,71.09,1564,22
2015,0,25493,Nick Taylor,71.1,2133,30
2015,0,28679,Fabián Gómez,71.12,1778,25
2015,0,6567,Vijay Singh,71.12,2418,34
2015,0,31323,Gary Woodland,71.12,2347,33
2015,0,24924,Bill Haas,71.13,2205,31
2015,0,25562,Andres Romero,71.13,1138,16
2015,0,27963,Chris Stroud,71.14,2063,29
2015,0,21878,Mark Wilson,71.14,2561,36
2015,0,29289,S.Y. Noh,71.15,1850,26
2015,0,23353,J.J. Henry,71.19,2207,31
2015,0,30852,Ryo Ishikawa,71.22,2279,32
2015,0,34130,Sung Joon Park,71.22,1638,23
2015,0,32334,Charlie Beljan,71.24,1781,25
2015,0,28259,Sangmoon Bae,71.26,2993,42
2015,0,20691,Greg Owen,71.29,1212,17
2015,0,34256,Andrew Putnam,71.33,1070,15
2015,0,26289,Boo Weekley,71.33,1712,24
2015,0,27141,J.B. Holmes,71.35,1855,26
2015,0,26331,Charl Schwartzel,71.35,1213,17
2015,0,33419,Cameron Tringale,71.35,1427,20
2015,0,34262,Jon Curran,71.36,1570,22
2015,0,28780,Nicholas Thompson,71.38,1713,24
2015,0,23541,Ben Crane,71.39,1285,18
2015,0,30926,Chris Kirk,71.46,2001,28
2015,0,27770,Camilo Villegas,71.47,2287,32
2015,0,22046,Geoff Ogilvy,71.55,1574,22
2015,0,22293,Heath Slocum,71.58,1360,19
2015,0,20593,Greg Chalmers,71.67,1505,21
2015,0,39977,Max Homa,71.73,1076,15
2015,0,25369,Jamie Donaldson,71.8,1436,20
2015,0,34563,Chesson Hadley,71.98,3167,44
2015,0,28023,Byron Smith,72.0,1224,17
2015,0,31193,Jim Renner,72.06,1225,17
2015,0,23048,Eric Axley,72.15,938,13
2015,0,20766,Padraig Harrington,72.2,1444,20
2015,0,25240,D.A. Points,72.23,2239,31
2015,0,20848,Ángel Cabrera,72.26,1373,19
2015,0,24358,Robert Garrigus,72.29,1229,17
2015,0,6522,Ernie Els,72.31,1157,16
2015,0,10885,Robert Allenby,72.5,1305,18
2015,0,30736,Oscar Fraustro,72.5,1305,18
2015,0,28307,Matt Every,72.52,1958,27
2015,0,29425,Andrew Svoboda,72.67,1962,27
2015,0,30692,Scott Stallings,72.68,1599,22
2014,0,28237,Rory McIlroy,68.9,689,10
2014,0,24502,Adam Scott,69.0,552,8
2014,0,25632,Jimmy Walker,69.09,1520,22
2014,0,21528,Henrik Stenson,69.1,691,10
2014,0,23108,Matt Kuchar,69.3,693,10
2014,0,29740,Brad Fritsch,69.31,901,13
2014,0,30925,Dustin Johnson,69.36,763,11
2014,0,36689,Brooks Koepka,69.38,1457,21
2014,0,35539,Luke Guthrie,69.5,1668,24
2014,0,32366,Kevin Chappell,69.52,2155,31
2014,0,33122,Russell Knox,69.58,2296,33
2014,0,30926,Chris Kirk,69.61,2297,33
2014,0,22405,Justin Rose,69.64,975,14
2014,0,29926,Danny Lee,69.65,1602,23
2014,0,29478,Kevin Kisner,69.67,1672,24
2014,0,20160,Charlie Wi,69.71,1185,17
2014,0,34021,Bud Cauley,69.75,1116,16
2014,0,25396,Kevin Na,69.81,1885,27
2014,0,32150,Michael Thompson,69.85,1816,26
2014,0,21209,Sergio Garcia,70.0,980,14
2014,0,2206,David Toms,70.0,1050,15
2014,0,20157,Retief Goosen,70.06,2172,31
2014,0,25562,Andres Romero,70.08,1822,26
2014,0,20645,John Senden,70.1,2103,30
2014,0,34261,Scott Langley,70.11,1893,27
2014,0,1810,Phil Mickelson,70.11,1332,19
2014,0,33141,Keegan Bradley,70.16,1333,19
2014,0,24490,George McNeill,70.17,2035,29
2014,0,23800,Bryce Molder,70.17,1614,23
2014,0,34099,Harris English,70.18,1965,28
2014,0,28475,Jeff Overton,70.2,2106,30
2014,0,25364,Paul Casey,70.21,1685,24
2014,0,22371,Aaron Baddeley,70.22,1615,23
2014,0,20098,Stuart Appleby,70.23,2107,30
2014,0,34360,Patrick Reed,70.25,1686,24
2014,0,24924,Bill Haas,70.27,2600,37
2014,0,24912,Will MacKenzie,70.28,1757,25
2014,0,23320,Ryan Palmer,70.29,1476,21
2014,0,26596,Ryan Moore,70.3,1617,23
2014,0,31323,Gary Woodland,70.3,2601,37
2014,0,24846,Ricky Barnes,70.31,2250,32
2014,0,30927,Brendon Todd,70.31,2039,29
2014,0,21961,Charles Howell III,70.32,2883,41
2014,0,26331,Charl Schwartzel,70.33,1266,18
2014,0,33419,Cameron Tringale,70.33,2743,39
2014,0,29289,S.Y. Noh,70.35,2392,34
2014,0,34264,Hudson Swafford,70.39,1619,23
2014,0,27770,Camilo Villegas,70.39,2675,38
2014,0,35300,Andrew Loupe,70.41,1197,17
2014,0,25834,Daniel Summerhays,70.42,2183,31
2014,0,30852,Ryo Ishikawa,70.44,1127,16
2014,0,12716,Charley Hoffman,70.5,2397,34
2014,0,29222,Billy Hurley III,70.5,1692,24
2014,0,25804,Bubba Watson,70.5,987,14
2014,0,29518,Brendan Steele,70.52,2186,31
2014,0,31202,William McGirt,70.56,1905,27
2014,0,29425,Andrew Svoboda,70.57,1976,28
2014,0,20104,Ken Duke,70.58,2329,33
2014,0,31560,Brian Stuard,70.58,1835,26
2014,0,27064,Jhonattan Vegas,70.58,1694,24
2014,0,25572,Graeme McDowell,70.59,1200,17
2014,0,28259,Sangmoon Bae,70.6,2118,30
2014,0,26758,David Hearn,70.6,2471,35
2014,0,30944,Jason Kokrak,70.61,1271,18
2014,0,26851,Marc Leishman,70.62,2048,29
2014,0,24494,Erik Compton,70.65,1413,20
2014,0,24361,Pat Perez,70.67,1696,24
2014,0,29221,Webb Simpson,70.67,1908,27
2014,0,22293,Heath Slocum,70.67,1908,27
2014,0,24925,Jonathan Byrd,70.68,1343,19
2014,0,27644,Brian Harman,70.68,2615,37
2014,0,10860,Justin Leonard,70.68,1555,22
2014,0,32640,Troy Merritt,70.68,1343,19
2014,0,28500,Martin Flores,70.69,2050,29
2014,0,29535,Brice Garnett,70.69,2050,29
2014,0,25274,Steven Bowditch,70.7,2333,33
2014,0,20229,Stewart Cink,70.7,2333,33
2014,0,23353,J.J. Henry,70.7,2121,30
2014,0,25349,Tim Wilkinson,70.71,1485,21
2014,0,28307,Matt Every,70.74,2193,31
2014,0,27214,Kevin Streelman,70.74,1627,23
2014,0,27649,Brandt Snedeker,70.76,1486,21
2014,0,8075,Jerry Kelly,70.77,2123,30
2014,0,22621,Ben Curtis,70.78,1628,23
2014,0,32839,Hideki Matsuyama,70.81,1841,26
2014,0,24357,K.J. Choi,70.82,1983,28
2014,0,23541,Ben Crane,70.83,1629,23
2014,0,24358,Robert Garrigus,70.84,1771,25
2014,0,34563,Chesson Hadley,70.84,1771,25
2014,0,6567,Vijay Singh,70.84,2267,32
2014,0,29479,Scott Brown,70.85,2763,39
2014,0,34046,Jordan Spieth,70.86,992,14
2014,0,28132,Tyrone Van Aswegen,70.88,1772,25
2014,0,10885,Robert Allenby,70.89,1914,27
2014,0,20848,Ángel Cabrera,70.9,1418,20
2014,0,32102,Rickie Fowler,70.9,1489,21
2014,0,27141,J.B. Holmes,70.9,1418,20
2014,0,10809,Jim Furyk,70.92,851,12
2014,0,26679,Kevin Stadler,70.92,2695,38
2014,0,6522,Ernie Els,70.93,1986,28
2014,0,26300,Matt Jones,70.93,2057,29
2014,0,28486,Michael Putnam,70.93,2057,29
2014,0,23623,Bo Van Pelt,70.93,2057,29
2014,0,33413,Ben Martin,70.95,1561,22
2014,0,24781,Hunter Mahan,70.96,1987,28
2014,0,27436,Graham DeLaet,71.0,1633,23
2014,0,27556,Ted Potter Jr.,71.0,1633,23
2014,0,27330,Josh Teater,71.03,2060,29
2014,0,19846,Brian Gay,71.04,1989,28
2014,0,34174,John Huh,71.06,2487,35
2014,0,25345,Carl Pettersson,71.06,2203,31
2014,0,26951,Johnson Wagner,71.06,1208,17
2014,0,29461,Jamie Lovemark,71.07,1066,15
2014,0,24140,Sean O'Hair,71.07,1990,28
2014,0,20593,Greg Chalmers,71.09,1564,22
2014,0,29420,Billy Horschel,71.09,2346,33
2014,0,22378,Trevor Immelman,71.12,2347,33
2014,0,32334,Charlie Beljan,71.13,1138,16
2014,0,25720,Chad Collins,71.14,1494,21
2014,0,23638,Brendon de Jonge,71.17,2989,42
2014,0,24024,Zach Johnson,71.17,1637,23
2014,0,12510,Chad Campbell,71.18,783,11
2014,0,23983,Luke Donald,71.18,1566,22
2014,0,23135,Tim Clark,71.19,1851,26
2014,0,27936,Martin Laird,71.19,1851,26
2014,0,23621,Rory Sabbatini,71.23,1852,26
2014,0,25444,Justin Hicks,71.28,3065,43
2014,0,28089,Jason Day,71.29,499,7
2014,0,33461,Morgan Hoffmann,71.29,1711,24
2014,0,26329,Louis Oosthuizen,71.29,1212,17
2014,0,21753,Brian Davis,71.31,2496,35
2014,0,35139,Richard Lee,71.32,1569,22
2014,0,24507,Jason Bohn,71.35,1641,23
2014,0,35732,Wes Roach,71.38,1713,24
2014,0,27933,John Merrick,71.4,2142,30
2014,0,21878,Mark Wilson,71.42,1357,19
2014,0,33418,Shawn Stefani,71.44,1786,25
2014,0,27466,Spencer Levin,71.45,1429,20
2014,0,1724,Jeff Maggert,71.46,929,13
2014,0,30750,Tommy Gainey,71.47,1215,17
2014,0,34098,Russell Henley,71.49,2502,35
2014,0,34431,Robert Streb,71.5,1287,18
2014,0,20396,Lee Westwood,71.5,1287,18
2014,0,7867,Woody Austin,71.55,1574,22
2014,0,23409,James Driscoll,71.57,1646,23
2014,0,34409,David Lingmerth,71.58,1861,26
2014,0,26956,Bronson La'Cassie,71.65,1218,17
2014,0,27095,Nick Watney,71.65,1863,26
2014,0,22913,John Rollins,71.66,2078,29
2014,0,35541,John Peterson,71.67,1290,18
2014,0,27963,Chris Stroud,71.7,1936,27
2014,0,34265,Will Wilcox,71.71,1004,14
2014,0,27895,Jonas Blixt,71.73,1578,22
2014,0,22046,Geoff Ogilvy,71.74,2224,31
2014,0,24138,Ian Poulter,71.8,1436,20
2014,0,30692,Scott Stallings,71.85,1940,27
2014,0,21731,Freddie Jacobson,71.9,2085,29
2014,0,32448,James Hahn,71.94,1295,18
2014,0,20498,Briny Baird,72.0,1368,19
2014,0,25191,Gonzalo Fernandez-Castaño,72.0,2088,29
2014,0,24663,Y.E. Yang,72.0,1944,27
2014,0,1706,Davis Love III,72.04,1801,25
2014,0,28780,Nicholas Thompson,72.05,1585,22
2014,0,25686,Jason Dufner,72.07,1081,15
2014,0,10423,Mike Weir,72.07,1081,15
2014,0,31557,Jim Herman,72.11,1370,19
2014,0,27408,Martin Kaymer,72.18,1227,17
2014,0,25900,Lucas Glover,72.21,1372,19
2014,0,37273,Derek Ernst,72.26,1951,27
2014,0,28092,D.H. Lee,72.3,1446,20
2014,0,30110,Kyle Stanley,72.3,2169,30
2014,0,32200,Roberto Castro,72.32,1808,25
2014,0,27120,Troy Matteson,72.33,1302,18
2014,0,32333,Kevin Tway,72.63,1380,19
2014,0,25240,D.A. Points,72.73,1891,26
2014,0,26289,Boo Weekley,72.74,2255,31
2014,0,31193,Jim Renner,73.0,1168,16
2013,0,28092,D.H. Lee,69.09,1520,22
2013,0,25834,Daniel Summerhays,69.27,1524,22
2013,0,34431,Robert Streb,69.64,1741,25
2013,0,6527,Steve Stricker,69.67,209,3
2013,0,27770,Camilo Villegas,69.68,1533,22
2013,0,27649,Brandt Snedeker,69.71,1185,17
2013,0,30944,Jason Kokrak,69.73,1046,15
2013,0,33419,Cameron Tringale,69.76,2023,29
2013,0,29221,Webb Simpson,69.85,1397,20
2013,0,28089,Jason Day,69.86,1537,22
2013,0,8075,Jerry Kelly,69.88,1817,26
2013,0,33461,Morgan Hoffmann,69.9,1468,21
2013,0,21209,Sergio Garcia,69.92,909,13
2013,0,28307,Matt Every,69.94,1259,18
2013,0,23638,Brendon de Jonge,69.95,2588,37
2013,0,25632,Jimmy Walker,69.96,1959,28
2013,0,26300,Matt Jones,70.0,1890,27
2013,0,23108,Matt Kuchar,70.0,1260,18
2013,0,27095,Nick Watney,70.07,1892,27
2013,0,25804,Bubba Watson,70.07,981,14
2013,0,29420,Billy Horschel,70.1,1472,21
2013,0,24494,Erik Compton,70.11,1332,19
2013,0,26331,Charl Schwartzel,70.11,1262,18
2013,0,34046,Jordan Spieth,70.17,1263,18
2013,0,27933,John Merrick,70.19,2246,32
2013,0,23320,Ryan Palmer,70.19,1825,26
2013,0,23800,Bryce Molder,70.22,2247,32
2013,0,6573,Brandt Jobe,70.26,1335,19
2013,0,24024,Zach Johnson,70.26,1335,19
2013,0,23983,Luke Donald,70.27,1054,15
2013,0,25562,Andres Romero,70.27,1054,15
2013,0,24846,Ricky Barnes,70.29,1687,24
2013,0,26679,Kevin Stadler,70.29,2390,34
2013,0,30926,Chris Kirk,70.35,2392,34
2013,0,20160,Charlie Wi,70.37,1337,19
2013,0,25686,Jason Dufner,70.42,1831,26
2013,0,28135,Aaron Watkins,70.42,845,12
2013,0,32200,Roberto Castro,70.44,2254,32
2013,0,10809,Jim Furyk,70.44,1268,18
2013,0,21961,Charles Howell III,70.44,1761,25
2013,0,24502,Adam Scott,70.44,634,9
2013,0,21753,Brian Davis,70.45,2184,31
2013,0,26596,Ryan Moore,70.46,1832,26
2013,0,23788,D.J. Trahan,70.5,705,10
2013,0,31323,Gary Woodland,70.55,2187,31
2013,0,24663,Y.E. Yang,70.61,1271,18
2013,0,23621,Rory Sabbatini,70.62,1836,26
2013,0,1320,Bob Estes,70.64,1554,22
2013,0,20443,Jin Park,70.65,1201,17
2013,0,10213,Dicky Pride,70.67,1484,21
2013,0,29425,Andrew Svoboda,70.67,1060,15
2013,0,8793,Tiger Woods,70.7,707,10
2013,0,34099,Harris English,70.72,1768,25
2013,0,33141,Keegan Bradley,70.73,1061,15
2013,0,24924,Bill Haas,70.74,1344,19
2013,0,6004,Stephen Ames,70.75,1132,16
2013,0,22405,Justin Rose,70.75,283,4
2013,0,20098,Stuart Appleby,70.76,1203,17
2013,0,19970,Robert Karlsson,70.76,1203,17
2013,0,20104,Ken Duke,70.77,2477,35
2013,0,23325,Vaughn Taylor,70.8,1062,15
2013,0,27436,Graham DeLaet,70.83,2054,29
2013,0,22961,David Mathis,70.83,1275,18
2013,0,30163,Henrik Norlander,70.83,1629,23
2013,0,20848,Ángel Cabrera,70.86,1559,22
2013,0,36884,Ben Kohles,70.86,1559,22
2013,0,26851,Marc Leishman,70.86,1488,21
2013,0,31557,Jim Herman,70.87,1063,15
2013,0,32102,Rickie Fowler,70.88,1134,16
2013,0,30925,Dustin Johnson,70.88,1205,17
2013,0,21528,Henrik Stenson,70.88,1205,17
2013,0,22295,Darron Stiles,70.88,1205,17
2013,0,1724,Jeff Maggert,70.89,1347,19
2013,0,27556,Ted Potter Jr.,70.89,1276,18
2013,0,22056,Cameron Percy,70.9,2056,29
2013,0,22371,Aaron Baddeley,70.91,1560,22
2013,0,34360,Patrick Reed,70.91,1631,23
2013,0,27644,Brian Harman,70.92,1773,25
2013,0,24138,Ian Poulter,70.92,851,12
2013,0,26476,Chez Reavie,70.92,1844,26
2013,0,12510,Chad Campbell,70.93,1915,27
2013,0,20645,John Senden,70.93,2057,29
2013,0,23409,James Driscoll,70.94,1206,17
2013,0,26758,David Hearn,70.94,2341,33
2013,0,27895,Jonas Blixt,70.96,1703,24
2013,0,21731,Freddie Jacobson,70.96,1845,26
2013,0,10860,Justin Leonard,70.97,2129,30
2013,0,24507,Jason Bohn,71.0,1704,24
2013,0,8725,Tom Gillis,71.0,1207,17
2013,0,12716,Charley Hoffman,71.0,1420,20
2013,0,31560,Brian Stuard,71.0,1136,16
2013,0,23353,J.J. Henry,71.04,1847,26
2013,0,30852,Ryo Ishikawa,71.04,1634,23
2013,0,32448,James Hahn,71.05,1350,19
2013,0,26289,Boo Weekley,71.05,2700,38
2013,0,12782,Tim Herron,71.07,1066,15
2013,0,24781,Hunter Mahan,71.09,1564,22
2013,0,28679,Fabián Gómez,71.13,1138,16
2013,0,10885,Robert Allenby,71.15,1423,20
2013,0,24361,Pat Perez,71.16,1352,19
2013,0,28237,Rory McIlroy,71.18,783,11
2013,0,20396,Lee Westwood,71.2,1424,20
2013,0,28500,Martin Flores,71.21,2065,29
2013,0,20691,Greg Owen,71.21,1709,24
2013,0,32366,Kevin Chappell,71.23,2137,30
2013,0,24357,K.J. Choi,71.23,2493,35
2013,0,27120,Troy Matteson,71.25,1425,20
2013,0,23135,Tim Clark,71.26,1354,19
2013,0,29740,Brad Fritsch,71.26,1639,23
2013,0,22806,Doug LaBelle II,71.26,1639,23
2013,0,34098,Russell Henley,71.28,2067,29
2013,0,6567,Vijay Singh,71.29,1497,21
2013,0,34409,David Lingmerth,71.3,1640,23
2013,0,27129,Luke List,71.32,1355,19
2013,0,27503,Steve LeBrun,71.33,1498,21
2013,0,31202,William McGirt,71.33,2354,33
2013,0,1810,Phil Mickelson,71.36,999,14
2013,0,28310,Lee Williams,71.37,1356,19
2013,0,25336,Alistair Presnell,71.44,1143,16
2013,0,23497,Tag Ridings,71.44,1286,18
2013,0,20229,Stewart Cink,71.5,1859,26
2013,0,29518,Brendan Steele,71.5,2288,32
2013,0,27936,Martin Laird,71.52,1788,25
2013,0,28475,Jeff Overton,71.52,1645,23
2013,0,6522,Ernie Els,71.53,1359,19
2013,0,29479,Scott Brown,71.54,2003,28
2013,0,28455,Will Claxton,71.55,1431,20
2013,0,28259,Sangmoon Bae,71.56,1789,25
2013,0,25818,Scott Piercy,71.56,1932,27
2013,0,27214,Kevin Streelman,71.56,1789,25
2013,0,22792,Peter Hanson,71.57,1002,14
2013,0,21099,David Lynn,71.57,1646,23
2013,0,24490,George McNeill,71.58,1360,19
2013,0,35539,Luke Guthrie,71.59,1217,17
2013,0,23541,Ben Crane,71.61,1289,18
2013,0,25444,Justin Hicks,71.64,1576,22
2013,0,34174,John Huh,71.65,2221,31
2013,0,28780,Nicholas Thompson,71.65,2436,34
2013,0,27963,Chris Stroud,71.67,2150,30
2013,0,26951,Johnson Wagner,71.67,1290,18
2013,0,20766,Padraig Harrington,71.71,1219,17
2013,0,10423,Mike Weir,71.71,1219,17
2013,0,25240,D.A. Points,71.75,2296,32
2013,0,32334,Charlie Beljan,71.77,1579,22
2013,0,20593,Greg Chalmers,71.77,1579,22
2013,0,35139,Richard Lee,71.78,1938,27
2013,0,25274,Steven Bowditch,71.79,1364,19
2013,0,20572,Rod Pampling,71.81,1149,16
2013,0,25572,Graeme McDowell,71.82,790,11
2013,0,25345,Carl Pettersson,71.83,3017,42
