YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
2022,48,0,30978,Kiradech Aphibarnrat,1.746,1065,610,30.54
2022,48,0,50525,Collin Morikawa,1.746,1294,741,31.39
2022,48,0,37275,Sam Ryder,1.746,1816,1040,31.07
2022,48,0,27139,David Skinns,1.746,1329,761,32.1
2022,52,0,39977,Max Homa,1.747,1702,974,32.13
2022,53,0,32816,Satoshi Kodaira,1.748,1075,615,31.54
2022,53,0,34046,Jordan Spieth,1.748,1570,898,33.26
2022,53,0,49964,Aaron Wise,1.748,1869,1069,32.52
2022,56,0,40162,Justin Lower,1.749,1527,873,31.92
2022,56,0,33486,Roger Sloan,1.749,1460,835,31.86
2022,58,0,46601,Trey Mullinax,1.75,1724,985,33.1
2022,59,0,35506,Mackenzie Hughes,1.751,1623,927,31.46
2022,59,0,30927,Brendon Todd,1.751,1700,971,30.62
2022,59,0,47128,Richy Werenski,1.751,1247,712,32.11
2022,62,0,23983,Luke Donald,1.752,1377,786,29.34
2022,62,0,29725,Tony Finau,1.752,1933,1103,32.09
2022,62,0,29478,Kevin Kisner,1.752,1398,798,30.82
2022,62,0,39324,J.J. Spaun,1.752,2008,1146,30.74
2022,66,0,48084,Wesley Bryan,1.753,943,538,30.96
2022,66,0,28252,Seamus Power,1.753,1690,964,31.91
2022,68,0,45522,Christiaan Bezuidenhout,1.754,1668,951,29.4
2022,68,0,33141,Keegan Bradley,1.754,1672,953,30.81
2022,68,0,45609,Tyler Duncan,1.754,1752,999,30.52
2022,68,0,30911,Tommy Fleetwood,1.754,1161,662,30.85
2022,68,0,48117,Kurt Kitayama,1.754,1454,829,31.96
2022,73,0,32366,Kevin Chappell,1.755,1155,658,31.81
2022,73,0,32791,K.H. Lee,1.755,2037,1161,30.97
2022,73,0,35449,Adam Long,1.755,1867,1064,29.0
2022,73,0,47983,Chad Ramey,1.755,1520,866,31.02
2022,73,0,47856,Seth Reeves,1.755,1404,800,32.33
2022,78,0,31646,Emiliano Grillo,1.756,1803,1027,32.39
2022,78,0,35461,Beau Hossler,1.756,1405,800,29.7
2022,78,0,26300,Matt Jones,1.756,1264,720,31.0
2022,78,0,51950,Max McGreevy,1.756,1447,824,30.7
2022,78,0,22056,Cameron Percy,1.756,929,529,31.81
2022,83,0,35532,Tom Hoge,1.757,2014,1146,31.73
2022,84,0,21961,Charles Howell III,1.758,1213,690,31.64
2022,84,0,51634,Sahith Theegala,1.758,2377,1352,31.31
2022,86,0,47988,Nick Hardy,1.759,1284,730,30.59
2022,86,0,36326,David Lipsky,1.759,1898,1079,30.33
2022,86,0,34264,Hudson Swafford,1.759,1353,769,33.59
2022,89,0,29289,S.Y. Noh,1.76,1339,761,30.92
2022,89,0,34360,Patrick Reed,1.76,1392,791,30.04
2022,91,0,27770,Camilo Villegas,1.761,1435,815,28.69
2022,92,0,27895,Jonas Blixt,1.762,932,529,29.87
2022,92,0,39971,Sungjae Im,1.762,1977,1122,30.7
2022,92,0,25198,Francesco Molinari,1.762,1066,605,30.91
2022,92,0,49947,Taylor Moore,1.762,1818,1032,31.07
2022,92,0,29908,C.T. Pan,1.762,1730,982,30.17
2022,92,0,35617,Martin Trainer,1.762,1572,892,30.98
2022,98,0,33399,Adam Hadwin,1.763,1937,1099,30.2
2022,98,0,24024,Zach Johnson,1.763,1312,744,28.84
2022,98,0,36689,Brooks Koepka,1.763,922,523,32.69
2022,98,0,40006,Erik van Rooyen,1.763,991,562,30.84
2022,102,0,34563,Chesson Hadley,1.764,1660,941,29.81
2022,102,0,30944,Jason Kokrak,1.764,1265,717,30.87
2022,104,0,37212,Paul Barjon,1.765,1477,837,30.98
2022,104,0,46435,Austin Cook,1.765,1403,795,29.0
2022,104,0,37455,Si Woo Kim,1.765,2042,1157,31.31
2022,104,0,27349,Alex Noren,1.765,1336,757,29.5
2022,104,0,47529,Mito Pereira,1.765,1968,1115,29.52
2022,104,0,34256,Andrew Putnam,1.765,1987,1126,29.27
2022,104,0,51890,Greyson Sigg,1.765,1947,1103,29.28
2022,104,0,33419,Cameron Tringale,1.765,1971,1117,30.67
2022,104,0,52374,Brandon Wu,1.765,1627,922,30.14
2022,113,0,40250,Taylor Pendrith,1.766,1595,903,31.44
2022,113,0,27064,Jhonattan Vegas,1.766,1667,944,30.0
2022,115,0,29970,Dylan Frittelli,1.767,1912,1082,29.52
2022,115,0,27974,Sung Kang,1.767,1680,951,31.12
2022,115,0,32757,Patton Kizzire,1.767,1877,1062,31.16
2022,115,0,36852,Jim Knous,1.767,1025,580,32.41
2022,115,0,31420,Anirban Lahiri,1.767,1486,841,29.47
2022,115,0,33204,Shane Lowry,1.767,1253,709,30.21
2022,121,0,34076,Joel Dahmen,1.768,1837,1039,30.73
2022,121,0,29420,Billy Horschel,1.768,1519,859,29.99
2022,121,0,46970,Jon Rahm,1.768,1595,902,32.04
2022,124,0,51766,Wyndham Clark,1.769,2015,1139,31.31
2022,124,0,32102,Rickie Fowler,1.769,1406,795,29.38
2022,124,0,23325,Vaughn Taylor,1.769,1123,635,30.39
2022,127,0,32662,Michael Gligic,1.77,1522,860,30.22
2022,127,0,48699,Callum Tarren,1.77,1471,831,30.88
2022,129,0,49771,J.T. Poston,1.771,1872,1057,30.52
2022,129,0,24138,Ian Poulter,1.771,873,493,31.16
2022,129,0,34610,Matthias Schwab,1.771,1532,865,28.7
2022,132,0,20229,Stewart Cink,1.772,1676,946,28.87
2022,132,0,32448,James Hahn,1.772,1490,841,28.76
2022,132,0,12716,Charley Hoffman,1.772,1435,810,30.53
2022,132,0,32333,Kevin Tway,1.772,1591,898,29.27
2022,136,0,25493,Nick Taylor,1.773,1832,1033,28.86
2022,137,0,30926,Chris Kirk,1.774,1774,1000,29.36
2022,138,0,33597,Harry Higgs,1.775,1569,884,27.73
2022,138,0,26476,Chez Reavie,1.775,1807,1018,27.56
2022,138,0,46340,Alex Smalley,1.775,2029,1143,29.26
2022,138,0,27214,Kevin Streelman,1.775,1869,1053,27.9
2022,142,0,27644,Brian Harman,1.776,1952,1099,28.7
2022,142,0,49766,Hank Lebioda,1.776,1678,945,29.9
2022,142,0,50095,Austin Smotherman,1.776,1685,949,29.78
2022,145,0,39546,Keith Mitchell,1.777,1861,1047,32.54
2022,145,0,53165,Doc Redman,1.777,1701,957,29.18
2022,145,0,34431,Robert Streb,1.777,1708,961,28.0
2022,145,0,31560,Brian Stuard,1.777,1850,1041,27.0
2022,149,0,24925,Jonathan Byrd,1.778,1207,679,27.62
2022,149,0,24980,Scott Gutschewski,1.778,1227,690,27.8
2022,151,0,39436,Joshua Creel,1.781,910,511,28.38
2022,151,0,48822,Sebastián Muñoz,1.781,1769,993,31.35
2022,151,0,51997,Andrew Novak,1.781,1585,890,29.52
2022,151,0,36699,Patrick Rodgers,1.781,1858,1043,28.02
2022,155,0,39997,Corey Conners,1.782,2006,1126,29.23
2022,155,0,47347,Adam Schenk,1.782,1860,1044,28.57
2022,157,0,49960,Sepp Straka,1.784,2095,1174,28.64
2022,157,0,10381,Curtis Thompson,1.784,1297,727,29.48
2022,159,0,49298,Kramer Hickok,1.785,1928,1080,29.1
2022,159,0,54421,Garrick Higgo,1.785,1189,666,29.77
2022,159,0,28114,Dawie van der Walt,1.785,1271,712,30.14
2022,162,0,46550,Brandon Hagy,1.786,1568,878,32.19
2022,163,0,25686,Jason Dufner,1.787,1031,577,28.65
2022,163,0,40098,Matt Fitzpatrick,1.787,1505,842,30.17
2022,163,0,24924,Bill Haas,1.787,1873,1048,27.51
2022,163,0,36871,Matthew NeSmith,1.787,2027,1134,28.24
2022,167,0,30163,Henrik Norlander,1.788,1579,883,27.44
2022,168,0,55708,Hayden Buckley,1.79,2039,1139,28.02
2022,168,0,25900,Lucas Glover,1.79,2046,1143,29.33
2022,170,0,54628,Lee Hodges,1.791,2072,1157,27.84
2022,171,0,48887,Matt Wallace,1.792,1192,665,29.02
2022,171,0,32139,Danny Willett,1.792,1290,720,28.33
2022,173,0,19803,Ryan Armour,1.793,1090,608,25.54
2022,173,0,52372,Cameron Champ,1.793,1214,677,30.67
2022,175,0,23320,Ryan Palmer,1.794,1444,805,28.7
2022,176,0,33122,Russell Knox,1.795,2054,1144,25.96
2022,176,0,46414,Aaron Rai,1.795,1978,1102,27.68
2022,176,0,27649,Brandt Snedeker,1.795,1262,703,27.74
2022,179,0,52375,Doug Ghim,1.796,1805,1005,26.89
2022,180,0,33490,Bo Hoag,1.797,1037,577,27.0
2022,180,0,27936,Martin Laird,1.797,1468,817,27.12
2022,182,0,29974,Branden Grace,1.799,1101,612,27.75
2022,183,0,35110,Brett Drewitt,1.8,1215,675,26.56
2022,183,0,29535,Brice Garnett,1.8,1676,931,28.17
2022,185,0,54783,Dylan Wu,1.801,1446,803,27.02
2022,186,0,39953,Chase Seiffert,1.802,1092,606,27.32
2022,186,0,29518,Brendan Steele,1.802,1642,911,27.04
2022,188,0,34255,Joseph Bramlett,1.805,1812,1004,28.53
2022,188,0,31323,Gary Woodland,1.805,1482,821,27.72
2022,190,0,27095,Nick Watney,1.806,1651,914,26.29
2022,191,0,27129,Luke List,1.807,1814,1004,28.73
2022,192,0,45540,Jared Wolfe,1.809,1319,729,27.75
2022,193,0,31557,Jim Herman,1.815,1127,621,25.32
2021,1,0,35891,Cameron Smith,1.689,1638,970,37.47
2021,2,0,32757,Patton Kizzire,1.707,2123,1244,34.11
2021,3,0,34046,Jordan Spieth,1.708,1747,1023,36.06
2021,4,0,33597,Harry Higgs,1.709,1567,917,35.27
2021,5,0,47504,Sam Burns,1.71,1753,1025,35.59
2021,5,0,34360,Patrick Reed,1.71,1491,872,35.56
2021,7,0,33448,Justin Thomas,1.711,1754,1025,36.0
2021,8,0,31420,Anirban Lahiri,1.716,1357,791,34.05
2021,9,0,34099,Harris English,1.718,1871,1089,35.64
2021,10,0,46046,Scottie Scheffler,1.719,2065,1201,35.09
2021,11,0,30925,Dustin Johnson,1.72,1486,864,35.23
2021,12,0,29725,Tony Finau,1.722,1872,1087,33.3
2021,12,0,34466,Peter Malnati,1.722,1557,904,33.0
2021,14,0,28237,Rory McIlroy,1.727,1513,876,37.1
2021,15,0,39977,Max Homa,1.728,1709,989,33.6
2021,15,0,48081,Xander Schauffele,1.728,1623,939,35.04
2021,17,0,27644,Brian Harman,1.729,2002,1158,32.67
2021,17,0,33419,Cameron Tringale,1.729,1936,1120,32.83
2021,19,0,34363,Tyrrell Hatton,1.73,1114,644,33.02
2021,19,0,35532,Tom Hoge,1.73,1872,1082,33.7
2021,19,0,50525,Collin Morikawa,1.73,1720,994,32.66
2021,22,0,36689,Brooks Koepka,1.731,1399,808,34.86
2021,23,0,45526,Abraham Ancer,1.732,2117,1222,32.87
2021,23,0,27649,Brandt Snedeker,1.732,1689,975,31.64
2021,25,0,46970,Jon Rahm,1.733,1728,997,35.04
2021,26,0,27349,Alex Noren,1.734,1618,933,32.08
2021,26,0,24138,Ian Poulter,1.734,1368,789,31.93
2021,26,0,29221,Webb Simpson,1.734,1602,924,34.27
2021,29,0,12716,Charley Hoffman,1.736,2099,1209,33.97
2021,30,0,22371,Aaron Baddeley,1.738,1081,622,30.05
2021,30,0,45157,Cam Davis,1.738,1921,1105,35.36
2021,30,0,22405,Justin Rose,1.738,1114,641,32.81
2021,30,0,30927,Brendon Todd,1.738,1745,1004,30.6
2021,34,0,25396,Kevin Na,1.739,1746,1004,32.63
2021,34,0,33667,Carlos Ortiz,1.739,1930,1110,32.07
2021,34,0,23621,Rory Sabbatini,1.739,1522,875,32.99
2021,37,0,47959,Bryson DeChambeau,1.74,1683,967,37.27
2021,37,0,45486,Joaquin Niemann,1.74,2191,1259,33.04
2021,37,0,23320,Ryan Palmer,1.74,1519,873,34.37
2021,40,0,40026,Daniel Berger,1.741,1856,1066,32.86
2021,40,0,24502,Adam Scott,1.741,1475,847,34.0
2021,42,0,49960,Sepp Straka,1.742,2012,1155,32.67
2021,43,0,46717,Viktor Hovland,1.743,1787,1025,33.69
2021,43,0,40006,Erik van Rooyen,1.743,1475,846,32.7
2021,45,0,34076,Joel Dahmen,1.745,1680,963,32.12
2021,45,0,36801,Mark Hubbard,1.745,1960,1123,30.05
2021,45,0,30944,Jason Kokrak,1.745,1913,1096,33.91
2021,45,0,32839,Hideki Matsuyama,1.745,1958,1122,32.89
2021,49,0,19803,Ryan Armour,1.746,1643,941,30.74
2021,49,0,35450,Patrick Cantlay,1.746,1720,985,33.1
2021,49,0,39997,Corey Conners,1.746,2285,1309,31.83
2021,49,0,39971,Sungjae Im,1.746,2649,1517,32.54
2021,49,0,23108,Matt Kuchar,1.746,1358,778,29.81
2021,49,0,46442,Maverick McNealy,1.746,1631,934,31.72
2021,55,0,29478,Kevin Kisner,1.747,1593,912,31.1
2021,55,0,48822,Sebastián Muñoz,1.747,2138,1224,33.5
2021,55,0,26329,Louis Oosthuizen,1.747,1574,901,31.81
2021,55,0,27214,Kevin Streelman,1.747,2090,1196,31.18
2021,59,0,29974,Branden Grace,1.748,1643,940,31.27
2021,59,0,49771,J.T. Poston,1.748,1645,941,32.27
2021,59,0,25493,Nick Taylor,1.748,1858,1063,31.16
2021,62,0,40098,Matt Fitzpatrick,1.749,1338,765,32.5
2021,63,0,28252,Seamus Power,1.75,1246,712,31.59
2021,64,0,32618,Rhein Gibson,1.751,1103,630,29.84
2021,64,0,24361,Pat Perez,1.751,2005,1145,31.12
2021,66,0,35506,Mackenzie Hughes,1.752,1829,1044,30.49
2021,66,0,31560,Brian Stuard,1.752,2188,1249,30.07
2021,66,0,32139,Danny Willett,1.752,899,513,32.03
2021,69,0,23325,Vaughn Taylor,1.753,1592,908,28.68
2021,70,0,30926,Chris Kirk,1.754,1856,1058,29.19
2021,70,0,27942,Rob Oppenheim,1.754,1491,850,32.08
2021,70,0,51894,Vince Whaley,1.754,1645,938,29.76
2021,70,0,56278,Matthew Wolff,1.754,1128,643,32.76
2021,74,0,37455,Si Woo Kim,1.755,1953,1113,32.16
2021,74,0,33410,Andrew Landry,1.755,1332,759,30.37
2021,76,0,31646,Emiliano Grillo,1.756,2169,1235,31.31
2021,76,0,32791,K.H. Lee,1.756,2153,1226,30.66
2021,78,0,32102,Rickie Fowler,1.757,1578,898,30.8
2021,78,0,29420,Billy Horschel,1.757,1808,1029,30.51
2021,78,0,35449,Adam Long,1.757,1674,953,30.42
2021,78,0,31323,Gary Woodland,1.757,1393,793,31.86
2021,82,0,27141,J.B. Holmes,1.758,916,521,32.12
2021,82,0,34431,Robert Streb,1.758,1675,953,28.84
2021,82,0,27330,Josh Teater,1.758,1016,578,30.9
2021,85,0,52375,Doug Ghim,1.759,1896,1078,31.72
2021,85,0,26758,David Hearn,1.759,1344,764,28.33
2021,85,0,26300,Matt Jones,1.759,2123,1207,30.53
2021,85,0,39546,Keith Mitchell,1.759,1719,977,32.07
2021,89,0,20229,Stewart Cink,1.76,1980,1125,30.63
2021,89,0,51766,Wyndham Clark,1.76,1566,890,30.67
2021,89,0,47993,Denny McCarthy,1.76,1906,1083,29.91
2021,92,0,35310,Lanto Griffin,1.761,1858,1055,30.93
2021,92,0,34563,Chesson Hadley,1.761,1474,837,31.34
2021,92,0,32448,James Hahn,1.761,1527,867,31.21
2021,92,0,49766,Hank Lebioda,1.761,1578,896,30.24
2021,92,0,35230,Nelson Ledesma,1.761,995,565,30.32
2021,92,0,47128,Richy Werenski,1.761,1740,988,29.75
2021,98,0,25818,Scott Piercy,1.762,1644,933,30.89
2021,99,0,34256,Andrew Putnam,1.763,1867,1059,29.36
2021,99,0,48119,Ben Taylor,1.763,1051,596,28.62
2021,99,0,35658,Kris Ventura,1.763,1377,781,30.85
2021,102,0,33399,Adam Hadwin,1.764,1745,989,30.06
2021,102,0,34098,Russell Henley,1.764,1852,1050,29.29
2021,102,0,46441,Robby Shelton,1.764,1554,881,29.81
2021,102,0,25632,Jimmy Walker,1.764,1362,772,28.42
2021,102,0,48887,Matt Wallace,1.764,1076,610,30.0
2021,107,0,46402,Talor Gooch,1.765,1881,1066,30.98
2021,107,0,35461,Beau Hossler,1.765,1827,1035,30.95
2021,107,0,27770,Camilo Villegas,1.765,1604,909,30.29
2021,110,0,25900,Lucas Glover,1.766,2036,1153,30.9
2021,110,0,33204,Shane Lowry,1.766,1651,935,30.62
2021,110,0,27556,Ted Potter Jr.,1.766,1351,765,31.93
2021,110,0,37189,Harold Varner III,1.766,1939,1098,30.08
2021,114,0,29479,Scott Brown,1.767,1645,931,31.51
2021,114,0,34314,Sebastian Cappelen,1.767,1046,592,30.46
2021,114,0,37275,Sam Ryder,1.767,1862,1054,29.4
2021,117,0,46435,Austin Cook,1.768,1478,836,27.9
2021,117,0,56762,Will Gordon,1.768,1886,1067,31.73
2021,117,0,27064,Jhonattan Vegas,1.768,1927,1090,32.32
2021,120,0,24024,Zach Johnson,1.769,1788,1011,29.5
2021,120,0,32816,Satoshi Kodaira,1.769,1578,892,30.6
2021,120,0,36699,Patrick Rodgers,1.769,2179,1232,30.54
2021,120,0,34264,Hudson Swafford,1.769,1773,1002,31.46
2021,124,0,29535,Brice Garnett,1.77,1996,1128,28.84
2021,125,0,25364,Paul Casey,1.771,1580,892,31.09
2021,125,0,46550,Brandon Hagy,1.771,1486,839,30.79
2021,125,0,26851,Marc Leishman,1.771,1592,899,30.07
2021,128,0,22056,Cameron Percy,1.772,1783,1006,27.84
2021,128,0,39953,Chase Seiffert,1.772,1660,937,29.27
2021,128,0,33486,Roger Sloan,1.772,1799,1015,29.94
2021,131,0,33120,Mark Anderson,1.773,1218,687,27.66
2021,131,0,21209,Sergio Garcia,1.773,1654,933,31.32
2021,131,0,24781,Hunter Mahan,1.773,1046,590,31.01
2021,131,0,32640,Troy Merritt,1.773,2021,1140,29.04
2021,131,0,32150,Michael Thompson,1.773,1548,873,28.74
2021,131,0,49964,Aaron Wise,1.773,1796,1013,31.95
2021,137,0,29926,Danny Lee,1.775,1221,688,30.07
2021,137,0,20396,Lee Westwood,1.775,1283,723,29.09
2021,139,0,32333,Kevin Tway,1.776,1330,749,29.62
2021,140,0,29908,C.T. Pan,1.777,1685,948,28.25
2021,140,0,47483,Will Zalatoris,1.777,1935,1089,29.98
2021,142,0,26499,Rafa Cabrera Bello,1.778,1485,835,28.28
2021,142,0,19846,Brian Gay,1.778,1360,765,28.48
2021,144,0,29518,Brendan Steele,1.779,1592,895,29.1
2021,144,0,32254,Xinjun Zhang,1.779,1357,763,28.33
2021,146,0,28679,Fabián Gómez,1.78,1077,605,27.15
2021,146,0,33122,Russell Knox,1.78,2076,1166,28.09
2021,148,0,52372,Cameron Champ,1.781,1587,891,32.43
2021,148,0,27554,Scott Harrington,1.781,1589,892,28.59
2021,150,0,29268,Bronson Burgoon,1.782,1579,886,27.91
2021,150,0,33413,Ben Martin,1.782,1069,600,28.93
2021,150,0,53165,Doc Redman,1.782,1606,901,27.78
2021,153,0,33141,Keegan Bradley,1.783,1931,1083,29.31
2021,153,0,28089,Jason Day,1.783,1391,780,28.88
2021,155,0,27129,Luke List,1.784,1955,1096,31.96
2021,155,0,26476,Chez Reavie,1.784,1811,1015,26.88
2021,155,0,35617,Martin Trainer,1.784,1051,589,28.84
2021,155,0,23623,Bo Van Pelt,1.784,1504,843,28.86
2021,159,0,33490,Bo Hoag,1.785,1947,1091,27.53
2021,159,0,47347,Adam Schenk,1.785,2208,1237,30.74
2021,161,0,30692,Scott Stallings,1.786,1666,933,28.22
2021,162,0,32070,Rafael Campos,1.787,1226,686,32.22
2021,162,0,25686,Jason Dufner,1.787,1825,1021,28.01
2021,162,0,30911,Tommy Fleetwood,1.787,1244,696,29.58
2021,162,0,28775,Nate Lashley,1.787,1601,896,27.85
2021,162,0,1810,Phil Mickelson,1.787,1499,839,31.98
2021,167,0,33948,Byeong Hun An,1.788,1711,957,28.75
2021,167,0,27974,Sung Kang,1.788,1716,960,28.23
2021,167,0,36871,Matthew NeSmith,1.788,2013,1126,28.83
2021,170,0,32662,Michael Gligic,1.789,1714,958,28.48
2021,171,0,26331,Charl Schwartzel,1.79,1853,1035,30.07
2021,171,0,30110,Kyle Stanley,1.79,2026,1132,26.26
2021,173,0,34174,John Huh,1.791,1225,684,28.13
2021,174,0,24357,K.J. Choi,1.793,1054,588,26.75
2021,175,0,23983,Luke Donald,1.794,1213,676,25.19
2021,175,0,49298,Kramer Hickok,1.794,1516,845,28.62
2021,177,0,24924,Bill Haas,1.795,935,521,28.32
2021,177,0,40042,Tyler McCumber,1.795,1422,792,29.84
2021,179,0,28420,Ryan Brehm,1.796,1270,707,28.69
2021,180,0,39324,J.J. Spaun,1.798,1570,873,27.26
2021,181,0,31557,Jim Herman,1.801,1426,792,28.61
2021,181,0,34213,Grayson Murray,1.801,994,552,28.52
2021,181,0,23788,D.J. Trahan,1.801,1403,779,27.8
2021,184,0,27936,Martin Laird,1.803,1803,1000,28.59
2021,185,0,21961,Charles Howell III,1.804,1528,847,26.8
2021,186,0,45609,Tyler Duncan,1.805,1879,1041,27.62
2021,187,0,35104,Tom Lewis,1.806,1705,944,27.36
2021,188,0,29970,Dylan Frittelli,1.807,1500,830,28.31
2021,189,0,25804,Bubba Watson,1.808,1526,844,28.67
2021,190,0,34255,Joseph Bramlett,1.81,1750,967,28.9
2021,191,0,24140,Sean O'Hair,1.813,1131,624,26.76
2021,192,0,33404,Chris Baker,1.814,1159,639,24.92
2021,193,0,48045,Michael Gellerman,1.816,1088,599,25.96
2021,194,0,30163,Henrik Norlander,1.817,1901,1046,26.2
2021,195,0,27095,Nick Watney,1.824,1158,635,24.37
2021,196,0,39975,Michael Kim,1.829,1388,759,27.02
2020,1,0,29221,Webb Simpson,1.691,1121,663,36.31
2020,2,0,34360,Patrick Reed,1.7,1479,870,35.37
2020,3,0,34363,Tyrrell Hatton,1.704,893,524,34.42
2020,3,1,30925,Dustin Johnson,1.704,1041,611,35.2
2020,5,0,40009,Dominic Bozzelli,1.708,697,408,36.61
2020,5,0,24138,Ian Poulter,1.708,924,541,33.4
2020,7,0,49771,J.T. Poston,1.711,1555,909,32.64
2020,8,3,27644,Brian Harman,1.717,1583,922,32.75
2020,8,2,46970,Jon Rahm,1.717,1260,734,33.38
2020,10,2,47993,Denny McCarthy,1.719,1607,935,34.19
2020,11,2,23325,Vaughn Taylor,1.72,1204,700,32.33
2020,12,2,19846,Brian Gay,1.722,1266,735,32.38
2020,12,9,33448,Justin Thomas,1.722,1424,827,35.64
2020,14,1,35450,Patrick Cantlay,1.723,975,566,33.45
2020,15,2,34046,Jordan Spieth,1.724,1200,696,33.72
2020,16,-7,47959,Bryson DeChambeau,1.726,1319,764,35.52
2020,16,3,12716,Charley Hoffman,1.726,1253,726,33.79
2020,16,-1,46717,Viktor Hovland,1.726,1574,912,32.6
2020,19,2,29268,Bronson Burgoon,1.727,1102,638,33.49
2020,19,2,34466,Peter Malnati,1.727,1109,642,32.24
2020,21,-4,40026,Daniel Berger,1.728,1332,771,35.24
2020,22,4,47128,Richy Werenski,1.729,1162,672,31.49
2020,23,1,29725,Tony Finau,1.73,1543,892,33.26
2020,24,0,25396,Kevin Na,1.733,1400,808,32.59
2020,24,3,28252,Seamus Power,1.733,693,400,34.34
2020,26,2,40098,Matt Fitzpatrick,1.734,1113,642,30.63
2020,26,2,36801,Mark Hubbard,1.734,1789,1032,31.68
2020,26,2,39971,Sungjae Im,1.734,1968,1135,33.27
2020,26,2,23108,Matt Kuchar,1.734,1136,655,31.65
2020,30,13,35506,Mackenzie Hughes,1.735,1386,799,30.87
2020,30,2,32757,Patton Kizzire,1.735,1114,642,32.55
2020,32,1,46442,Maverick McNealy,1.736,1564,901,33.11
2020,32,1,22405,Justin Rose,1.736,750,432,34.88
2020,32,16,35891,Cameron Smith,1.736,1281,738,33.29
2020,32,1,30927,Brendon Todd,1.736,1760,1014,31.59
2020,36,16,48081,Xander Schauffele,1.737,1551,893,33.3
2020,36,0,46046,Scottie Scheffler,1.737,1770,1019,34.28
2020,38,-2,22371,Aaron Baddeley,1.738,954,549,32.97
2020,38,-2,32102,Rickie Fowler,1.738,916,527,33.33
2020,38,3,29420,Billy Horschel,1.738,1635,941,31.81
2020,38,-2,28237,Rory McIlroy,1.738,1272,732,34.47
2020,38,-2,27963,Chris Stroud,1.738,930,535,31.96
2020,43,-2,51766,Wyndham Clark,1.739,1195,687,33.72
2020,44,-1,27349,Alex Noren,1.74,1136,653,31.69
2020,44,-1,24502,Adam Scott,1.74,811,466,31.18
2020,46,1,34563,Chesson Hadley,1.741,1276,733,33.52
2020,47,1,26596,Ryan Moore,1.742,946,543,30.44
2020,47,11,23320,Ryan Palmer,1.742,1406,807,32.71
2020,47,1,31560,Brian Stuard,1.742,1653,949,29.99
2020,50,-7,45526,Abraham Ancer,1.743,1555,892,31.35
2020,50,3,29478,Kevin Kisner,1.743,1497,859,31.27
2020,50,1,30692,Scott Stallings,1.743,1464,840,31.14
2020,53,0,46402,Talor Gooch,1.745,1748,1002,31.07
2020,54,1,28089,Jason Day,1.746,1079,618,31.28
2020,55,1,34076,Joel Dahmen,1.747,1586,908,30.91
2020,55,1,36699,Patrick Rodgers,1.747,1916,1097,30.99
2020,57,1,32366,Kevin Chappell,1.748,841,481,32.02
2020,57,1,36689,Brooks Koepka,1.748,841,481,31.39
2020,57,1,1810,Phil Mickelson,1.748,1019,583,32.36
2020,57,10,48822,Sebastián Muñoz,1.748,1753,1003,32.44
2020,61,9,34099,Harris English,1.749,1697,970,30.44
2020,61,23,50525,Collin Morikawa,1.749,1739,994,32.66
2020,63,-1,37455,Si Woo Kim,1.75,1528,873,32.15
2020,63,-1,29926,Danny Lee,1.75,1426,815,33.46
2020,63,-1,27649,Brandt Snedeker,1.75,1101,629,29.73
2020,63,-1,27095,Nick Watney,1.75,973,556,30.99
2020,67,-1,24024,Zach Johnson,1.751,1308,747,29.99
2020,68,-1,33597,Harry Higgs,1.752,1729,987,29.92
2020,68,-1,53165,Doc Redman,1.752,1831,1045,30.58
2020,70,10,35310,Lanto Griffin,1.753,1902,1085,31.98
2020,70,0,31323,Gary Woodland,1.753,1334,761,32.63
2020,72,2,37189,Harold Varner III,1.754,1649,940,30.64
2020,73,3,47504,Sam Burns,1.755,1227,699,32.28
2020,73,3,33399,Adam Hadwin,1.755,1402,799,29.15
2020,73,1,32839,Hideki Matsuyama,1.755,1602,913,32.05
2020,73,3,32254,Xinjun Zhang,1.755,1606,915,32.42
2020,77,3,33948,Byeong Hun An,1.756,1559,888,31.11
2020,77,3,19803,Ryan Armour,1.756,1245,709,30.83
2020,77,3,35449,Adam Long,1.756,1884,1073,30.87
2020,80,4,35461,Beau Hossler,1.757,1381,786,30.01
2020,80,4,26329,Louis Oosthuizen,1.757,991,564,30.07
2020,80,4,25493,Nick Taylor,1.757,1249,711,29.66
2020,83,5,32640,Troy Merritt,1.758,1431,814,30.01
2020,83,5,34213,Grayson Murray,1.758,728,414,33.74
2020,83,5,39324,J.J. Spaun,1.758,1211,689,31.15
2020,86,5,26499,Rafa Cabrera Bello,1.759,1071,609,31.2
2020,86,5,28679,Fabián Gómez,1.759,1161,660,28.96
2020,86,5,29484,Peter Uihlein,1.759,925,526,31.43
2020,89,5,29535,Brice Garnett,1.76,1285,730,28.12
2020,89,5,33667,Carlos Ortiz,1.76,1522,865,30.15
2020,89,5,48887,Matt Wallace,1.76,887,504,30.62
2020,92,5,34021,Bud Cauley,1.761,1268,720,27.62
2020,92,5,35230,Nelson Ledesma,1.761,794,451,30.67
2020,92,5,27330,Josh Teater,1.761,930,528,31.05
2020,92,5,51894,Vince Whaley,1.761,803,456,32.68
2020,96,5,29518,Brendan Steele,1.762,1383,785,31.38
