YEAR,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
2024,0,66630,Beck Burnette,2,1
2024,0,66651,Jakob Chicoyne,2,0
2024,0,51151,Todd Clements,2,1
2024,0,37273,Derek Ernst,2,2
2024,0,46033,Daniel Gavins,2,0
2024,0,12195,Tom Johnson,2,0
2024,0,65547,Zac Jones,2,0
2024,0,30959,Alexander Knappe,2,0
2024,0,66106,Jaime Montojo,2,2
2024,0,37157,Renato Paratore,2,0
2024,0,58551,Marc-Olivier Plasse,2,0
2024,0,54303,Charlie Reiter,2,0
2024,0,59020,Luke Schniederjans,2,0
2024,0,51454,Camiko Smith,2,2
2024,0,65994,Joe Sullivan,2,0
2024,0,23788,D.J. Trahan,2,0
2024,0,33117,Dale Whitnell,2,0
2024,0,49964,Aaron Wise,2,2
2024,0,58082,Aram Yenidjeian,2,0
2023,0,35449,Adam Long,69,6
2023,0,32640,Troy Merritt,55,0
2023,0,35469,Sebastián Vázquez,49,49
2023,0,31577,Tano Goya,39,0
2023,0,47393,Jeffrey Kang,39,0
2023,0,32757,Patton Kizzire,38,7
2023,0,27936,Martin Laird,38,3
2023,0,57362,Austin Eckroat,37,1
2023,0,35901,Paul Haley II,37,6
2023,0,25818,Scott Piercy,37,0
2023,0,34256,Andrew Putnam,36,2
2023,0,25900,Lucas Glover,35,0
2023,0,50095,Austin Smotherman,35,0
2023,0,39975,Michael Kim,34,6
2023,0,58168,Davis Thompson,34,2
2023,0,52375,Doug Ghim,32,4
2023,0,34563,Chesson Hadley,31,0
2023,0,35461,Beau Hossler,31,31
2023,0,52513,Carson Young,31,2
2023,0,23108,Matt Kuchar,30,5
2023,0,34409,David Lingmerth,29,2
2023,0,31560,Brian Stuard,29,5
2023,0,66098,Billy Davis,28,28
2023,0,46717,Viktor Hovland,28,3
2023,0,57298,Preston Summerhays,28,28
2023,0,47128,Richy Werenski,28,0
2023,0,46435,Austin Cook,27,5
2023,0,32448,James Hahn,27,11
2023,0,32816,Satoshi Kodaira,27,2
2023,0,26596,Ryan Moore,27,13
2023,0,48867,Matti Schmid,27,0
2023,0,39324,J.J. Spaun,27,0
2023,0,50493,Justin Suh,27,3
2023,0,52374,Brandon Wu,27,2
2023,0,54591,Ben Griffin,26,2
2023,0,40250,Taylor Pendrith,26,3
2023,0,48119,Ben Taylor,26,4
2023,0,34098,Russell Henley,25,3
2023,0,33413,Ben Martin,25,0
2023,0,36871,Matt NeSmith,25,1
2023,0,53165,Doc Redman,25,9
2023,0,37275,Sam Ryder,25,5
2023,0,39954,Cody Gribble,24,1
2023,0,49298,Kramer Hickok,24,1
2023,0,55708,Hayden Buckley,23,7
2023,0,51349,Nico Echavarria,23,6
2023,0,29535,Brice Garnett,23,0
2023,0,36801,Mark Hubbard,23,3
2023,0,48822,Sebastián Muñoz,23,6
2023,0,46414,Aaron Rai,23,0
2023,0,26476,Chez Reavie,23,2
2023,0,46441,Robby Shelton,23,6
2023,0,40006,Erik van Rooyen,23,23
2023,0,27770,Camilo Villegas,23,2
2023,0,19803,Ryan Armour,22,7
2023,0,25686,Jason Dufner,22,5
2023,0,32102,Rickie Fowler,22,2
2023,0,35310,Lanto Griffin,22,3
2023,0,55182,Tom Kim,22,9
2023,0,35879,Kelly Kraft,22,5
2023,0,36326,David Lipsky,22,5
2023,0,40115,Adam Svensson,22,3
2023,0,49117,Isidro Benitez,21,5
2023,0,33141,Keegan Bradley,21,2
2023,0,47988,Nick Hardy,21,1
2023,0,56630,Akshay Bhatia,20,6
2023,0,21753,Brian Davis,20,0
2023,0,31557,Jim Herman,20,0
2023,0,33597,Harry Higgs,20,0
2023,0,12716,Charley Hoffman,20,6
2023,0,30926,Chris Kirk,20,0
2023,0,32839,Hideki Matsuyama,20,0
2023,0,39546,Keith Mitchell,20,0
2023,0,27649,Brandt Snedeker,20,20
2023,0,57366,Cameron Young,20,2
2023,0,33653,Thomas Detry,19,1
2023,0,35506,Mackenzie Hughes,19,2
2023,0,33410,Andrew Landry,19,8
2023,0,28775,Nate Lashley,19,3
2023,0,31202,William McGirt,19,10
2023,0,46970,Jon Rahm,19,0
2023,0,51890,Greyson Sigg,19,1
2023,0,26679,Kevin Stadler,19,1
2023,0,29518,Brendan Steele,19,0
2023,0,32333,Kevin Tway,19,0
2023,0,47504,Sam Burns,18,4
2023,0,34076,Joel Dahmen,18,0
2023,0,56762,Will Gordon,18,7
2023,0,51414,Brent Grant,18,0
2023,0,30925,Dustin Johnson,18,0
2023,0,24024,Zach Johnson,18,0
2023,0,32791,K.H. Lee,18,0
2023,0,27129,Luke List,18,0
2023,0,30163,Henrik Norlander,18,3
2023,0,30927,Brendon Todd,18,5
2023,0,33408,Tyson Alexander,17,0
2023,0,59652,Sam Bennett,17,0
2023,0,45522,Christiaan Bezuidenhout,17,0
2023,0,27895,Jonas Blixt,17,0
2023,0,52372,Cameron Champ,17,1
2023,0,45609,Tyler Duncan,17,8
2023,0,27644,Brian Harman,17,5
2023,0,39058,Lucas Herbert,17,0
2023,0,35532,Tom Hoge,17,0
2023,0,36799,Stephan Jaeger,17,0
2023,0,54813,Philip Knowles,17,1
2023,0,33122,Russell Knox,17,2
2023,0,58696,Peter Kuest,17,5
2023,0,29670,Pablo Larrazabal,17,3
2023,0,40162,Justin Lower,17,0
2023,0,51950,Max McGreevy,17,0
2023,0,50525,Collin Morikawa,17,0
2023,0,23320,Ryan Palmer,17,15
2023,0,22056,Cameron Percy,17,0
2023,0,30110,Kyle Stanley,17,1
2023,0,51634,Sahith Theegala,17,0
2023,0,31323,Gary Woodland,17,0
2023,0,54783,Dylan Wu,17,5
2023,0,1226,Fred Couples,16,0
2023,0,28089,Jason Day,16,4
2023,0,63196,Wenyi Ding,16,0
2023,0,30750,Tommy Gainey,16,0
2023,0,31646,Emiliano Grillo,16,11
2023,0,29420,Billy Horschel,16,3
2023,0,37455,Si Woo Kim,16,1
2023,0,36689,Brooks Koepka,16,0
2023,0,33204,Shane Lowry,16,4
2023,0,24140,Sean O'Hair,16,0
2023,0,47983,Chad Ramey,16,2
2023,0,47995,Davis Riley,16,4
2023,0,46046,Scottie Scheffler,16,2
2023,0,34610,Matthias Schwab,16,2
2023,0,34431,Robert Streb,16,0
2023,0,51894,Vince Whaley,16,0
2023,0,52955,Ludvig Åberg,15,0
2023,0,40058,Zac Blair,15,10
2023,0,35450,Patrick Cantlay,15,1
2023,0,20593,Greg Chalmers,15,3
2023,0,34099,Harris English,15,1
2023,0,59018,Ryan Gerard,15,0
2023,0,48632,Yuto Katsuragawa,15,3
2023,0,1666,Bernhard Langer,15,3
2023,0,25198,Francesco Molinari,15,6
2023,0,49771,J.T. Poston,15,0
2023,0,28252,Seamus Power,15,1
2023,0,34046,Jordan Spieth,15,2
2023,0,35617,Martin Trainer,15,3
2023,0,45526,Abraham Ancer,14,6
2023,0,47591,Eric Cole,14,1
2023,0,39067,MJ Daffue,14,4
2023,0,45157,Cam Davis,14,0
2023,0,35376,Roberto Díaz,14,3
2023,0,47079,Harrison Endycott,14,0
2023,0,29725,Tony Finau,14,2
2023,0,30911,Tommy Fleetwood,14,0
2023,0,59095,Chris Gotterup,14,8
2023,0,49120,Kensei Hirata,14,11
2023,0,37278,Nicholas Lindheim,14,14
2023,0,1810,Phil Mickelson,14,1
2023,0,55789,Taylor Montgomery,14,3
2023,0,51070,Vincent Norrman,14,0
2023,0,39335,Kevin Roy,14,1
2023,0,52411,Kyle Westmoreland,14,2
2023,0,33117,Dale Whitnell,14,0
2023,0,45242,Kevin Yu,14,5
2023,0,22371,Aaron Baddeley,13,0
2023,0,33974,Dean Burmester,13,1
2023,0,20229,Stewart Cink,13,3
2023,0,59836,Pierceson Coody,13,0
2023,0,37338,Zecheng Dou,13,4
2023,0,33399,Adam Hadwin,13,7
2023,0,57975,Harry Hall,13,1
2023,0,39971,Sungjae Im,13,1
2023,0,27747,Hiroshi Iwata,13,0
2023,0,54869,Chase Johnson,13,5
2023,0,50188,S.H. Kim,13,4
2023,0,49766,Hank Lebioda,13,0
2023,0,34466,Peter Malnati,13,0
2023,0,49947,Taylor Moore,13,1
2023,0,49228,Keita Nakajima,13,0
2023,0,51997,Andrew Novak,13,2
2023,0,47529,Mito Pereira,13,2
2023,0,46340,Alex Smalley,13,0
2023,0,55893,Sam Stevens,13,9
2023,0,49960,Sepp Straka,13,0
2023,0,27214,Kevin Streelman,13,3
2023,0,27963,Chris Stroud,13,0
2023,0,48699,Callum Tarren,13,0
2023,0,58967,Trevor Werbylo,13,3
2023,0,29939,Fabrizio Zanotti,13,1
2023,0,21407,Arjun Atwal,12,0
2023,0,22764,Michael Block,12,8
2023,0,28420,Ryan Brehm,12,0
2023,0,48084,Wesley Bryan,12,4
2023,0,24925,Jonathan Byrd,12,2
2023,0,32366,Kevin Chappell,12,2
2023,0,39997,Corey Conners,12,0
2023,0,23983,Luke Donald,12,1
2023,0,40098,Matt Fitzpatrick,12,0
2023,0,32662,Michael Gligic,12,0
2023,0,28679,Fabián Gómez,12,2
2023,0,25444,Justin Hicks,12,1
2023,0,54628,Lee Hodges,12,1
2023,0,59681,Jose Cristobal Islas,12,12
2023,0,26420,Richard Johnson,12,0
2023,0,29478,Kevin Kisner,12,0
2023,0,58658,Peter Knade,12,9
2023,0,49337,Thomas Lehman,12,12
2023,0,47993,Denny McCarthy,12,1
2023,0,46442,Maverick McNealy,12,0
2023,0,36724,Augusto Núñez,12,3
2023,0,27556,Ted Potter Jr.,12,1
2023,0,34360,Patrick Reed,12,5
2023,0,22405,Justin Rose,12,0
2023,0,47347,Adam Schenk,12,0
2023,0,29221,Webb Simpson,12,9
2023,0,23623,Bo Van Pelt,12,2
2023,0,10423,Mike Weir,12,6
2023,0,49303,Anders Albertson,11,0
2023,0,33948,Byeong Hun An,11,1
2023,0,24494,Erik Compton,11,3
2023,0,49453,Trevor Cone,11,5
2023,0,35110,Brett Drewitt,11,2
2023,0,34136,Armando Favela,11,1
2023,0,21209,Sergio Garcia,11,3
2023,0,19846,Brian Gay,11,2
2023,0,46402,Talor Gooch,11,0
2023,0,34363,Tyrrell Hatton,11,2
2023,0,26758,David Hearn,11,0
2023,0,54421,Garrick Higgo,11,0
2023,0,39977,Max Homa,11,0
2023,0,34656,Mikumu Horikawa,11,0
2023,0,47056,Rikuya Hoshino,11,0
2023,0,36514,Yuki Inamori,11,11
2023,0,27974,Sung Kang,11,2
2023,0,8075,Jerry Kelly,11,11
2023,0,36884,Ben Kohles,11,0
2023,0,37250,Romain Langasque,11,1
2023,0,27466,Spencer Levin,11,1
2023,0,1706,Davis Love III,11,7
2023,0,28237,Rory McIlroy,11,1
2023,0,51635,Chris Nido,11,0
2023,0,29289,S.Y. Noh,11,0
2023,0,28475,Jeff Overton,11,0
2023,0,29908,C.T. Pan,11,4
2023,0,54916,Rhadames Pena,11,0
2023,0,23621,Rory Sabbatini,11,1
2023,0,56781,Isaiah Salinda,11,1
2023,0,24502,Adam Scott,11,0
2023,0,58669,Jacob Solomon,11,0
2023,0,30692,Scott Stallings,11,1
2023,0,29485,Brett Stegmaier,11,5
2023,0,21528,Henrik Stenson,11,0
2023,0,23325,Vaughn Taylor,11,5
2023,0,33448,Justin Thomas,11,0
2023,0,32150,Michael Thompson,11,7
2023,0,25632,Jimmy Walker,11,1
2023,0,27095,Nick Watney,11,0
2023,0,32139,Danny Willett,11,5
2023,0,47579,Kyle Wilshire,11,3
2023,0,24846,Ricky Barnes,10,6
2023,0,34255,Joseph Bramlett,10,0
2023,0,60006,Ben Carr,10,5
2023,0,51766,Wyndham Clark,10,3
2023,0,56284,Patrick Cover,10,1
2023,0,29936,Ryan Fox,10,0
2023,0,20766,Padraig Harrington,10,1
2023,0,27554,Scott Harrington,10,2
2023,0,52453,Nicolai Hojgaard,10,0
2023,0,30852,Ryo Ishikawa,10,1
2023,0,32815,Masahiro Kawamura,10,10
2023,0,45523,Thriston Lawrence,10,1
2023,0,29926,Danny Lee,10,0
2023,0,6373,José María Olazábal,10,7
2023,0,33293,Thomas Pieters,10,2
2023,0,21959,Ted Purdy,10,0
2023,0,58594,Spencer Ralston,10,2
2023,0,29476,Kyle Reifers,10,6
2023,0,36699,Patrick Rodgers,10,0
2023,0,33568,Kalle Samooja,10,1
2023,0,48081,Xander Schauffele,10,1
2023,0,49022,Yoseop Seo,10,0
2023,0,29425,Andrew Svoboda,10,0
2023,0,48929,Santiago Tarrio,10,0
2023,0,25493,Nick Taylor,10,2
2023,0,23788,D.J. Trahan,10,0
2023,0,45733,Austen Truslow,10,2
2023,0,49964,Aaron Wise,10,1
2023,0,55454,Carl Yuan,10,4
2023,0,47125,Matt Atkins,9,9
2023,0,28259,Sangmoon Bae,9,1
2023,0,33404,Chris Baker,9,0
2023,0,34374,Erik Barnes,9,0
2023,0,45836,Richard Bland,9,2
2023,0,29479,Scott Brown,9,0
2023,0,23541,Ben Crane,9,3
2023,0,39859,Cristobal Del Solar,9,2
2023,0,59656,Hunter Epson,9,0
2023,0,66144,Maxwell Ford,9,0
2023,0,29970,Dylan Frittelli,9,1
2023,0,24358,Robert Garrigus,9,0
2023,0,60065,Ryan Hall,9,0
2023,0,27141,J.B. Holmes,9,0
2023,0,48117,Kurt Kitayama,9,2
2023,0,27797,Derek Lamely,9,0
2023,0,50006,Willie Mack III,9,1
2023,0,33674,Adrian Meronk,9,1
2023,0,36754,Andre Metzger,9,1
2023,0,47102,David Micheluzzi,9,1
2023,0,34213,Grayson Murray,9,3
2023,0,39537,Chris Naegel,9,4
2023,0,45486,Joaquin Niemann,9,1
2023,0,27349,Alex Noren,9,0
2023,0,55623,Kaito Onishi,9,0
2023,0,59160,John Pak,9,0
2023,0,29531,Richie Ramsay,9,0
2023,0,46646,Antoine Rozner,9,0
2023,0,31242,Marcel Schneider,9,1
2023,0,27986,Jesse Schutte,9,5
2023,0,39113,Shubhankar Sharma,9,5
2023,0,52583,Sanghun Shin,9,3
2023,0,33486,Roger Sloan,9,5
2023,0,11563,Kim Swan,9,0
2023,0,37189,Harold Varner III,9,0
2023,0,26289,Boo Weekley,9,1
2023,0,60021,Patrick Welch,9,2
2023,0,23048,Eric Axley,8,0
2023,0,56869,Taylor Bibbs,8,2
2023,0,34310,Alexander Björk,8,1
2023,0,32367,Jorge Campillo,8,0
2023,0,32070,Rafael Campos,8,2
2023,0,34362,Laurie Canter,8,2
2023,0,25720,Chad Collins,8,1
2023,0,52514,Trace Crowe,8,1
2023,0,50762,Alejandro Del Rey,8,1
2023,0,37273,Derek Ernst,8,1
2023,0,54278,Mateo Fernandez de Oliveira,8,2
2023,0,47081,Daniel Gale,8,1
2023,0,29974,Branden Grace,8,0
2023,0,47987,Cole Hammer,8,2
2023,0,35778,Kazuki Higa,8,0
2023,0,34174,John Huh,8,5
2023,0,34579,Alexander Levy,8,1
2023,0,39830,Xuewen Luo,8,0
2023,0,57736,Matthew McClean,8,0
2023,0,1823,Larry Mize,8,0
2023,0,23814,Edoardo Molinari,8,0
2023,0,64690,Omar Morales,8,1
2023,0,63121,William Mouw,8,0
2023,0,22046,Geoff Ogilvy,8,0
2023,0,47679,Victor Perez,8,2
2023,0,25240,D.A. Points,8,1
2023,0,45847,JC Ritchie,8,2
2023,0,31569,Jason Scrivener,8,0
2023,0,47888,Taiga Semikawa,8,0
2023,0,6567,Vijay Singh,8,3
2023,0,46464,Jordan Smith,8,3
2023,0,40027,Lexi Thompson,8,8
2023,0,27064,Jhonattan Vegas,8,0
2023,0,48887,Matt Wallace,8,0
2023,0,30681,Eric West,8,0
2023,0,24461,Thomas Aiken,7,0
2023,0,60405,Bastien Amat,7,4
2023,0,45194,Marcus Armitage,7,5
2023,0,32622,Matthew Baldwin,7,4
2023,0,37212,Paul Barjon,7,0
2023,0,27909,Wil Besseling,7,2
2023,0,60004,Jacob Bridgeman,7,2
2023,0,57259,Daniel Brown,7,0
2023,0,26500,Alejandro Cañizares,7,0
2023,0,24357,K.J. Choi,7,0
2023,0,35557,Aaron Cockerill,7,0
2023,0,59442,Parker Coody,7,1
2023,0,39412,Zack Fischer,7,2
2023,0,65256,David Ford,7,1
2023,0,47960,Simon Forsström,7,0
2023,0,12823,Carlos Franco,7,0
2023,0,24924,Bill Haas,7,0
2023,0,23353,J.J. Henry,7,2
2023,0,51287,Ryo Hisatsune,7,0
2023,0,30909,David Horsey,7,7
2023,0,32775,Shugo Imahira,7,0
2023,0,59743,Aguri Iwasaki,7,0
2023,0,31558,J.J. Killeen,7,0
2023,0,35087,Bio Kim,7,1
2023,0,46103,Daniel Kim,7,0
2023,0,32776,Yeongsu Kim,7,0
2023,0,46404,Marcus Kinhult,7,0
2023,0,59871,Greg Koch,7,1
2023,0,60547,Tommy Kuhl,7,7
2023,0,34317,Joakim Lagergren,7,0
2023,0,31420,Anirban Lahiri,7,1
2023,0,60215,Alex Lee,7,3
2023,0,37378,Min Woo Lee,7,0
2023,0,46368,Stuart Macdonald,7,0
2023,0,59137,RJ Manke,7,0
2023,0,51491,Brandon Matthews,7,0
2023,0,24490,George McNeill,7,1
2023,0,28593,Jesse Mueller,7,0
2023,0,52575,Paul O'Hara,7,0
2023,0,26329,Louis Oosthuizen,7,1
2023,0,34575,Adrian Otaegui,7,0
2023,0,32797,Sanghyun Park,7,3
2023,0,50490,Chase Parker,7,1
2023,0,51003,Marco Penge,7,1
2023,0,47806,Raul Pereda,7,0
2023,0,63343,Aldrich Potgieter,7,1
2023,0,64442,Gordon Sargent,7,1
2023,0,26331,Charl Schwartzel,7,0
2023,0,39327,Ben Silverman,7,0
2023,0,35891,Cameron Smith,7,2
2023,0,35174,Matthew Southgate,7,2
2023,0,54364,Stephen Stallings Jr.,7,2
2023,0,27330,Josh Teater,7,0
2023,0,57364,Michael Thorbjornsen,7,0
2023,0,52666,Sami Valimaki,7,0
2023,0,55573,John VanDerLaan,7,0
2023,0,31113,Paul Waring,7,7
2023,0,12794,Tim Weinhart,7,7
2023,0,50474,Tim Widing,7,0
2023,0,8793,Tiger Woods,7,0
2023,0,47483,Will Zalatoris,7,0
2023,0,50153,Jiri Zuska,7,0
2023,0,56003,Yongjun Bae,6,0
2023,0,66121,Oliver Betschart,6,0
2023,0,27958,Ryan Blaum,6,0
2023,0,40009,Dominic Bozzelli,6,0
2023,0,63459,Dan Bradbury,6,1
2023,0,52095,Christoffer Bring,6,0
2023,0,58816,Marcus Byrd,6,0
2023,0,49590,Frankie Capan III,6,2
2023,0,33605,Gunn Charoenkul,6,1
2023,0,55649,Cougar Collins,6,3
2023,0,39524,Sean Crocker,6,0
2023,0,54288,Harrison Crowe,6,1
2023,0,58380,Scott de Borba,6,0
2023,0,47959,Bryson DeChambeau,6,0
2023,0,27896,Ross Fisher,6,0
2023,0,64576,Nick Gabrelcik,6,1
2023,0,55165,Noah Goodwin,6,0
2023,0,31273,Gavin Green,6,0
2023,0,28340,Julien Guerrier,6,0
2023,0,51989,Jordan Gumberg,6,0
2023,0,64594,Angel Hidalgo Portillo,6,0
2023,0,33490,Bo Hoag,6,0
2023,0,52686,Rasmus Hojgaard,6,0
2023,0,31400,Daan Huizing,6,1
2023,0,12195,Tom Johnson,6,0
2023,0,63371,Chanmin Jung,6,1
2023,0,1604,Steve Jurgensen,6,6
2023,0,25883,Kyung Nam Kang,6,0
2023,0,46879,Naoyuki Kataoka,6,1
2023,0,27408,Martin Kaymer,6,6
2023,0,47461,Andrew Kozan,6,1
2023,0,58936,Thomas Longbella,6,1
2023,0,64577,Kyle Maxwell,6,2
2023,0,59143,Mac Meissner,6,2
2023,0,39834,Guido Migliozzi,6,0
2023,0,29256,James Morrison,6,0
2023,0,46601,Trey Mullinax,6,0
2023,0,28521,Ryutaro Nagano,6,1
2023,0,33667,Carlos Ortiz,6,0
2023,0,65374,Brandon Robinson Thompson,6,2
2023,0,32058,José de Jesús Rodríguez,6,0
2023,0,22913,John Rollins,6,0
2023,0,36521,Young-han Song,6,0
2023,0,63455,Ross Steelman,6,0
2023,0,10381,Curtis Thompson,6,0
2023,0,35807,José Toledo,6,0
2023,0,8385,Omar Uresti,6,0
2023,0,65110,Brendan Valdes,6,1
2023,0,65443,Caleb VanArragon,6,4
2023,0,48640,Johannes Veerman,6,0
2023,0,63123,Travis Vick,6,1
2023,0,48705,Dalton Ward,6,1
2023,0,25841,Marc Warren,6,0
2023,0,52096,Adri Arnaus,5,0
2023,0,51661,Nick Bachem,5,1
2023,0,55930,Fred Biondi,5,1
2023,0,6214,Guy Boros,5,0
2023,0,61522,Michael Brennan,5,5
2023,0,36892,Olin Browne Jr.,5,2
2023,0,51363,George Bryan IV,5,4
2023,0,58945,Christian Cavaliere,5,1
2023,0,20850,Daniel Chopra,5,0
2023,0,54530,Henry Chung,5,0
2023,0,51151,Todd Clements,5,3
2023,0,47154,Martin Contini,5,1
2023,0,56555,Myles Creighton,5,2
2023,0,33459,Jens Dantorp,5,2
2023,0,63964,Derek Deminsky,5,5
2023,0,59608,Morgan Deneen,5,0
2023,0,58121,Jarryd Dillas,5,0
2023,0,59866,Nick Dunlap,5,1
2023,0,28307,Matt Every,5,0
2023,0,50223,Ewen Ferguson,5,0
2023,0,54338,Chris French,5,0
2023,0,10809,Jim Furyk,5,2
2023,0,46301,Juan Jose Guerra,5,4
2023,0,49790,Danny Guise,5,0
2023,0,24980,Scott Gutschewski,5,0
2023,0,58785,Michael Herrera,5,0
2023,0,49813,Daniel Hillier,5,0
2023,0,58663,Noah Hofman,5,0
2023,0,30050,Sean Jacklin,5,0
2023,0,59569,Kamaiu Johnson,5,0
2023,0,55955,Matthew Jordan,5,0
2023,0,47917,Takumi Kanaya,5,0
2023,0,55752,Ben Kern,5,1
2023,0,60436,Justin Kim,5,0
2023,0,32369,Sihwan Kim,5,0
2023,0,63671,William Knauth,5,1
2023,0,54604,Joey Lane,5,0
2023,0,35296,Haotong Li,5,0
2023,0,48293,Mikael Lindberg,5,3
2023,0,28300,Joost Luiten,5,5
2023,0,1717,Sandy Lyle,5,1
2023,0,52215,Robert MacIntyre,5,2
2023,0,65373,Alex Maguire,5,0
2023,0,55421,Chip McDaniel,5,0
2023,0,24449,Parker McLachlin,5,5
2023,0,65280,Niklas Norgaard,5,0
2023,0,64431,David Nyfjall,5,1
2023,0,33968,Thorbjørn Olesen,5,3
2023,0,31016,Tomoharu Otsuki,5,1
2023,0,55892,Étienne Papineau,5,5
2023,0,28723,John Parry,5,2
2023,0,57900,Chandler Phillips,5,1
2023,0,60365,Charles Porter,5,0
2023,0,61193,David Puig,5,0
2023,0,52287,David Ravetto,5,3
2023,0,58623,Garett Reband,5,0
2023,0,64751,Eric Rolland,5,5
2023,0,34371,Adrien Saddier,5,0
2023,0,57737,Jayden Schaper,5,0
2023,0,23481,Marcel Siem,5,0
2023,0,37410,Hiram Silfa,5,0
2023,0,26490,Michael Sims,5,0
2023,0,59191,Vijay Srinivasan,5,0
2023,0,33023,Ockie Strydom,5,1
2023,0,35314,Andy Sullivan,5,1
2023,0,64054,Caleb Surratt,5,1
2023,0,50584,Connor Syme,5,0
2023,0,38991,Alejandro Tosti,5,0
2023,0,32659,Darius Van Driel,5,0
2023,0,59203,Joey Vrzich,5,0
2023,0,27140,Justin Walters,5,1
2023,0,25804,Bubba Watson,5,1
2023,0,27506,Oliver Wilson,5,1
2023,0,50154,Joseph Winslow,5,0
2023,0,59811,Kazuki Yasumori,5,3
2023,0,64267,Blaze Akana,4,0
2023,0,35490,Wil Bateman,4,2
2023,0,48001,Zach Bauchou,4,1
2023,0,24507,Jason Bohn,4,0
2023,0,36837,Julien Brun,4,1
2023,0,60499,Luis Carrera,4,1
2023,0,64266,Michael Castillo,4,0
2023,0,45734,John Catlin,4,2
2023,0,51671,Alex Chiarella,4,0
2023,0,19825,Darren Clarke,4,0
2023,0,51895,Ryan Cole,4,0
2023,0,59547,Anthony Cordes,4,0
2023,0,31681,Louis de Jager,4,1
2023,0,54954,Jesse Droemer,4,0
2023,0,35133,Bryce Easton,4,2
2023,0,6522,Ernie Els,4,1
2023,0,30191,Julián Etulain,4,0
2023,0,55721,Alex Fitzpatrick,4,0
2023,0,1388,Robert Gamez,4,0
2023,0,47499,Alex Gaugert,4,2
2023,0,63659,Joseph Hanko,4,0
2023,0,35421,Brandon Harkins,4,0
2023,0,55707,Calum Hill,4,1
2023,0,60531,Derek Hitchner,4,3
2023,0,35409,Craig Hocknull,4,2
2023,0,47336,Michael Hopper,4,0
2023,0,62846,Colin Inglis,4,1
2023,0,57869,Benjamin James,4,0
2023,0,64053,Nick Jones,4,1
2023,0,51366,Riki Kawamoto,4,0
2023,0,20094,Jonathan Kaye,4,1
2023,0,54299,Taichi Kho,4,1
2023,0,30957,Maximilian Kieffer,4,1
2023,0,45426,Nathan Kimsey,4,0
2023,0,30959,Alexander Knappe,4,0
2023,0,56987,Jeong Weon Ko,4,0
2023,0,30944,Jason Kokrak,4,4
2023,0,54422,Christo Lamprecht,4,0
2023,0,65310,Anders Larson,4,0
2023,0,34364,David Law,4,0
2023,0,52373,Walker Lee,4,2
2023,0,46837,Yuxin Lin,4,1
2023,0,37447,Zander Lombard,4,1
2023,0,55509,Hurly Long,4,1
2023,0,60422,Enrique Marin Santander,4,0
2023,0,51927,Reid Martin,4,0
2023,0,64136,Jesse Massie,4,3
2023,0,50823,Tom McKibbin,4,0
2023,0,57860,Maxwell Moldovan,4,1
2023,0,56320,Bryson Nimmer,4,0
2023,0,58164,Kohei Okada,4,0
2023,0,48051,Yannik Paul,4,1
2023,0,48153,Matthieu Pavon,4,0
2023,0,34709,Eddie Pepperell,4,2
2023,0,51316,Kenny Pigman,4,0
2023,0,32394,Tapio Pulkkanen,4,1
2023,0,45582,Jared Sawada,4,0
2023,0,48156,Robin Sciot-Siegrist,4,1
2023,0,46035,Callum Shinkwin,4,0
2023,0,46405,Sebastian Soderberg,4,3
2023,0,40181,Clément Sordet,4,2
2023,0,50717,Josh Speight,4,0
2023,0,47286,Jacob Tilton,4,4
2023,0,56490,Travis Trace,4,0
2023,0,54304,Karl Vilips,4,0
2023,0,33936,Gunner Wiebe,4,2
2023,0,55940,Andrew Wilson,4,0
2023,0,52635,JJ Wood,4,0
2023,0,33870,Ashun Wu,4,0
2023,0,36698,Andy Zhang,4,0
2023,0,23778,Brad Adamonis,3,1
2023,0,51856,Tom Adrounie,3,0
2023,0,20771,Steven Alker,3,1
2023,0,30978,Kiradech Aphibarnrat,3,0
2023,0,47850,John Axelsen,3,1
2023,0,60165,Jose Luis Ballester Barrio,3,0
2023,0,52956,Kyle Barker,3,3
2023,0,46955,Haydn Barron,3,0
2023,0,52633,Alex Beach,3,0
2023,0,12652,Cameron Beckman,3,0
2023,0,54788,Chandler Blanchet,3,2
2023,0,55888,Devon Bling,3,1
2023,0,39460,Cyril Bouniol,3,0
2023,0,63342,Barclay Brown,3,0
2023,0,26499,Rafa Cabrera Bello,3,0
2023,0,36389,Robi Calvesbert,3,0
2023,0,12510,Chad Campbell,3,2
2023,0,61256,Tim Cantwell,3,2
2023,0,48898,David Carey,3,2
2023,0,60008,Ford Clegg,3,1
2023,0,23452,Nicolas Colsaerts,3,1
2023,0,65344,Trey Cox,3,0
2023,0,1249,John Daly,3,2
2023,0,60792,Taylor Durham,3,2
2023,0,39201,Nacho Elvira,3,0
2023,0,55954,Lukas Euler,3,2
2023,0,32594,Oliver Farr,3,0
2023,0,58767,Clay Feagler,3,0
2023,0,28166,Pedro Figueiredo,3,0
2023,0,36299,Edward Figueroa,3,0
2023,0,37066,Grant Forrest,3,0
2023,0,47966,Jeremy Freiburghaus,3,0
2023,0,56149,Wilson Furr,3,0
2023,0,56266,Deon Germishuys,3,0
2023,0,59647,Tommy Gibson,3,3
2023,0,47667,Conner Godsey,3,2
