YEAR,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
2022,0,32333,Kevin Tway,5
2022,0,40006,Erik van Rooyen,5
2022,0,27064,Jhonattan Vegas,5
2022,0,31323,Gary Woodland,5
2022,0,52374,Brandon Wu,5
2022,0,45526,Abraham Ancer,4
2022,0,37212,Paul Barjon,4
2022,0,33141,Keegan Bradley,4
2022,0,28420,Ryan Brehm,4
2022,0,29479,Scott Brown,4
2022,0,55708,Hayden Buckley,4
2022,0,52372,Cameron Champ,4
2022,0,20229,Stewart Cink,4
2022,0,34076,Joel Dahmen,4
2022,0,28089,Jason Day,4
2022,0,33653,Thomas Detry,4
2022,0,23983,Luke Donald,4
2022,0,30911,Tommy Fleetwood,4
2022,0,32102,Rickie Fowler,4
2022,0,29535,Brice Garnett,4
2022,0,52375,Doug Ghim,4
2022,0,54591,Ben Griffin,4
2022,0,31646,Emiliano Grillo,4
2022,0,32448,James Hahn,4
2022,0,57975,Harry Hall,4
2022,0,31557,Jim Herman,4
2022,0,49298,Kramer Hickok,4
2022,0,54628,Lee Hodges,4
2022,0,52686,Rasmus Hojgaard,4
2022,0,21961,Charles Howell III,4
2022,0,37455,Si Woo Kim,4
2022,0,48117,Kurt Kitayama,4
2022,0,32757,Patton Kizzire,4
2022,0,36689,Brooks Koepka,4
2022,0,36884,Ben Kohles,4
2022,0,31420,Anirban Lahiri,4
2022,0,33410,Andrew Landry,4
2022,0,49766,Hank Lebioda,4
2022,0,35296,Haotong Li,4
2022,0,27129,Luke List,4
2022,0,33204,Shane Lowry,4
2022,0,32640,Troy Merritt,4
2022,0,48822,Sebastián Muñoz,4
2022,0,36871,Matthew NeSmith,4
2022,0,29289,S.Y. Noh,4
2022,0,27349,Alex Noren,4
2022,0,26329,Louis Oosthuizen,4
2022,0,33667,Carlos Ortiz,4
2022,0,47529,Mito Pereira,4
2022,0,25818,Scott Piercy,4
2022,0,34360,Patrick Reed,4
2022,0,47856,Seth Reeves,4
2022,0,36699,Patrick Rodgers,4
2022,0,22405,Justin Rose,4
2022,0,23621,Rory Sabbatini,4
2022,0,46046,Scottie Scheffler,4
2022,0,47347,Adam Schenk,4
2022,0,34610,Matthias Schwab,4
2022,0,26331,Charl Schwartzel,4
2022,0,46340,Alex Smalley,4
2022,0,27649,Brandt Snedeker,4
2022,0,29518,Brendan Steele,4
2022,0,48699,Callum Tarren,4
2022,0,25493,Nick Taylor,4
2022,0,23325,Vaughn Taylor,4
2022,0,27770,Camilo Villegas,4
2022,0,25804,Bubba Watson,4
2022,0,51894,Vince Whaley,4
2022,0,32139,Danny Willett,4
2022,0,57366,Cameron Young,4
2022,0,47483,Will Zalatoris,4
2022,0,19803,Ryan Armour,3
2022,0,22371,Aaron Baddeley,3
2022,0,24925,Jonathan Byrd,3
2022,0,26499,Rafa Cabrera Bello,3
2022,0,25364,Paul Casey,3
2022,0,32366,Kevin Chappell,3
2022,0,46435,Austin Cook,3
2022,0,47959,Bryson DeChambeau,3
2022,0,54655,Patrick Flavin,3
2022,0,29970,Dylan Frittelli,3
2022,0,30750,Tommy Gainey,3
2022,0,24358,Robert Garrigus,3
2022,0,19846,Brian Gay,3
2022,0,29974,Branden Grace,3
2022,0,24924,Bill Haas,3
2022,0,47988,Nick Hardy,3
2022,0,34363,Tyrrell Hatton,3
2022,0,48372,Marcus Helligkilde,3
2022,0,39058,Lucas Herbert,3
2022,0,54421,Garrick Higgo,3
2022,0,54781,Grant Hirschman,3
2022,0,33490,Bo Hoag,3
2022,0,35461,Beau Hossler,3
2022,0,35506,Mackenzie Hughes,3
2022,0,24024,Zach Johnson,3
2022,0,47917,Takumi Kanaya,3
2022,0,27408,Martin Kaymer,3
2022,0,39975,Michael Kim,3
2022,0,36852,Jim Knous,3
2022,0,32881,Hugo León,3
2022,0,55509,Hurly Long,3
2022,0,40162,Justin Lower,3
2022,0,25572,Graeme McDowell,3
2022,0,35706,Niklas Norgaard Moller,3
2022,0,34213,Grayson Murray,3
2022,0,39537,Chris Naegel,3
2022,0,49228,Keita Nakajima,3
2022,0,30163,Henrik Norlander,3
2022,0,51997,Andrew Novak,3
2022,0,24140,Sean O'Hair,3
2022,0,48051,Yannik Paul,3
2022,0,22056,Cameron Percy,3
2022,0,24138,Ian Poulter,3
2022,0,46798,Anthony Quayle,3
2022,0,47983,Chad Ramey,3
2022,0,37275,Sam Ryder,3
2022,0,48867,Matti Schmid,3
2022,0,39327,Ben Silverman,3
2022,0,27139,David Skinns,3
2022,0,33486,Roger Sloan,3
2022,0,46464,Jordan L Smith,3
2022,0,27330,Josh Teater,3
2022,0,10381,Curtis Thompson,3
2022,0,35617,Martin Trainer,3
2022,0,37189,Harold Varner III,3
2022,0,27095,Nick Watney,3
2022,0,47128,Richy Werenski,3
2022,0,45540,Jared Wolfe,3
2022,0,54783,Dylan Wu,3
2022,0,52955,Ludvig Aberg,2
2022,0,30978,Kiradech Aphibarnrat,2
2022,0,56676,John Augenstein,2
2022,0,28259,Sangmoon Bae,2
2022,0,33803,Lucas Bjerregaard,2
2022,0,27895,Jonas Blixt,2
2022,0,60004,Jacob Bridgeman,2
2022,0,36837,Julien Brun,2
2022,0,29268,Bronson Burgoon,2
2022,0,33974,Dean Burmester,2
2022,0,32070,Rafael Campos,2
2022,0,57492,Eugenio Chacarra,2
2022,0,20593,Greg Chalmers,2
2022,0,23541,Ben Crane,2
2022,0,39436,Joshua Creel,2
2022,0,35376,Roberto Díaz,2
2022,0,25369,Jamie Donaldson,2
2022,0,25686,Jason Dufner,2
2022,0,57362,Austin Eckroat,2
2022,0,37273,Derek Ernst,2
2022,0,46594,Ricardo Gouveia,2
2022,0,24980,Scott Gutschewski,2
2022,0,46550,Brandon Hagy,2
2022,0,26758,David Hearn,2
2022,0,32775,Shugo Imahira,2
2022,0,26420,Richard Johnson,2
2022,0,27974,Sung Kang,2
2022,0,34587,Chan Kim,2
2022,0,50323,Minkyu Kim,2
2022,0,50188,S.H. Kim,2
2022,0,32627,Espen Kofstad,2
2022,0,35879,Kelly Kraft,2
2022,0,46732,Rick Lamb,2
2022,0,45523,Thriston Lawrence,2
2022,0,37378,Min Woo Lee,2
2022,0,35104,Tom Lewis,2
2022,0,51441,KK Limbhasut,2
2022,0,34409,David Lingmerth,2
2022,0,52215,Robert MacIntyre,2
2022,0,33413,Ben Martin,2
2022,0,40042,Tyler McCumber,2
2022,0,58944,Blake McShea,2
2022,0,1810,Phil Mickelson,2
2022,0,39834,Guido Migliozzi,2
2022,0,29256,James Morrison,2
2022,0,32344,Lukas Nemecz,2
2022,0,56320,Bryson Nimmer,2
2022,0,57944,Andy Ogletree,2
2022,0,39262,Alvaro Ortiz,2
2022,0,33293,Thomas Pieters,2
2022,0,25240,D.A. Points,2
2022,0,58594,Spencer Ralston,2
2022,0,53165,Doc Redman,2
2022,0,29476,Kyle Reifers,2
2022,0,50057,Robin Roussel,2
2022,0,39953,Chase Seiffert,2
2022,0,39328,Conrad Shindler,2
2022,0,54364,Stephen Stallings Jr.,2
2022,0,49801,Preston Stanley,2
2022,0,27963,Chris Stroud,2
2022,0,48929,Santiago Tarrio,2
2022,0,23788,D.J. Trahan,2
2022,0,29484,Peter Uihlein,2
2022,0,28114,Dawie van der Walt,2
2022,0,23623,Bo Van Pelt,2
2022,0,26951,Johnson Wagner,2
2022,0,25632,Jimmy Walker,2
2022,0,33936,Gunner Wiebe,2
2022,0,45242,Kevin Yu,2
2021,0,35450,Patrick Cantlay,15
2021,0,39971,Sungjae Im,11
2021,0,48822,Sebastián Muñoz,11
2021,0,28252,Seamus Power,11
2021,0,47504,Sam Burns,10
2021,0,27644,Brian Harman,10
2021,0,46717,Viktor Hovland,10
2021,0,45486,Joaquin Niemann,10
2021,0,33667,Carlos Ortiz,10
2021,0,37275,Sam Ryder,10
2021,0,35891,Cameron Smith,10
2021,0,30163,Henrik Norlander,9
2021,0,46970,Jon Rahm,9
2021,0,47483,Will Zalatoris,9
2021,0,35310,Lanto Griffin,8
2021,0,31557,Jim Herman,8
2021,0,29478,Kevin Kisner,8
2021,0,32839,Hideki Matsuyama,8
2021,0,25396,Kevin Na,8
2021,0,32150,Michael Thompson,8
2021,0,30927,Brendon Todd,8
2021,0,40026,Daniel Berger,7
2021,0,47959,Bryson DeChambeau,7
2021,0,29725,Tony Finau,7
2021,0,21209,Sergio Garcia,7
2021,0,21961,Charles Howell III,7
2021,0,35506,Mackenzie Hughes,7
2021,0,37455,Si Woo Kim,7
2021,0,32757,Patton Kizzire,7
2021,0,36689,Brooks Koepka,7
2021,0,31420,Anirban Lahiri,7
2021,0,27936,Martin Laird,7
2021,0,52215,Robert MacIntyre,7
2021,0,26329,Louis Oosthuizen,7
2021,0,23320,Ryan Palmer,7
2021,0,26331,Charl Schwartzel,7
2021,0,29221,Webb Simpson,7
2021,0,33448,Justin Thomas,7
2021,0,33419,Cameron Tringale,7
2021,0,45526,Abraham Ancer,6
2021,0,19803,Ryan Armour,6
2021,0,39997,Corey Conners,6
2021,0,45157,Cam Davis,6
2021,0,34099,Harris English,6
2021,0,47988,Nick Hardy,6
2021,0,49298,Kramer Hickok,6
2021,0,33490,Bo Hoag,6
2021,0,12716,Charley Hoffman,6
2021,0,35532,Tom Hoge,6
2021,0,35461,Beau Hossler,6
2021,0,30925,Dustin Johnson,6
2021,0,24024,Zach Johnson,6
2021,0,30944,Jason Kokrak,6
2021,0,49766,Hank Lebioda,6
2021,0,35449,Adam Long,6
2021,0,33204,Shane Lowry,6
2021,0,36871,Matthew NeSmith,6
2021,0,27942,Rob Oppenheim,6
2021,0,29908,C.T. Pan,6
2021,0,23621,Rory Sabbatini,6
2021,0,47347,Adam Schenk,6
2021,0,27649,Brandt Snedeker,6
2021,0,30110,Kyle Stanley,6
2021,0,29518,Brendan Steele,6
2021,0,49960,Sepp Straka,6
2021,0,31560,Brian Stuard,6
2021,0,25493,Nick Taylor,6
2021,0,27330,Josh Teater,6
2021,0,33404,Chris Baker,5
2021,0,33141,Keegan Bradley,5
2021,0,29479,Scott Brown,5
2021,0,48084,Wesley Bryan,5
2021,0,25364,Paul Casey,5
2021,0,51766,Wyndham Clark,5
2021,0,46435,Austin Cook,5
2021,0,34076,Joel Dahmen,5
2021,0,57362,Austin Eckroat,5
2021,0,29535,Brice Garnett,5
2021,0,52375,Doug Ghim,5
2021,0,56762,Will Gordon,5
2021,0,31646,Emiliano Grillo,5
2021,0,46550,Brandon Hagy,5
2021,0,32448,James Hahn,5
2021,0,26758,David Hearn,5
2021,0,54421,Garrick Higgo,5
2021,0,36801,Mark Hubbard,5
2021,0,26300,Matt Jones,5
2021,0,30926,Chris Kirk,5
2021,0,32816,Satoshi Kodaira,5
2021,0,32791,K.H. Lee,5
2021,0,26851,Marc Leishman,5
2021,0,34466,Peter Malnati,5
2021,0,26596,Ryan Moore,5
2021,0,50525,Collin Morikawa,5
2021,0,22056,Cameron Percy,5
2021,0,25818,Scott Piercy,5
2021,0,49771,J.T. Poston,5
2021,0,48081,Xander Schauffele,5
2021,0,46441,Robby Shelton,5
2021,0,34431,Robert Streb,5
2021,0,27214,Kevin Streelman,5
2021,0,50493,Justin Suh,5
2021,0,34264,Hudson Swafford,5
2021,0,48119,Ben Taylor,5
2021,0,23325,Vaughn Taylor,5
2021,0,32333,Kevin Tway,5
2021,0,40006,Erik van Rooyen,5
2021,0,37189,Harold Varner III,5
2021,0,27064,Jhonattan Vegas,5
2021,0,51894,Vince Whaley,5
2021,0,49964,Aaron Wise,5
2021,0,33948,Byeong Hun An,4
2021,0,33120,Mark Anderson,4
2021,0,34021,Bud Cauley,4
2021,0,52372,Cameron Champ,4
2021,0,20229,Stewart Cink,4
2021,0,28089,Jason Day,4
2021,0,45609,Tyler Duncan,4
2021,0,10809,Jim Furyk,4
2021,0,32662,Michael Gligic,4
2021,0,29974,Branden Grace,4
2021,0,34563,Chesson Hadley,4
2021,0,34363,Tyrrell Hatton,4
2021,0,34098,Russell Henley,4
2021,0,33597,Harry Higgs,4
2021,0,39977,Max Homa,4
2021,0,29420,Billy Horschel,4
2021,0,34174,John Huh,4
2021,0,27974,Sung Kang,4
2021,0,39975,Michael Kim,4
2021,0,34500,Ryosuke Kinoshita,4
2021,0,33410,Andrew Landry,4
2021,0,27129,Luke List,4
2021,0,33413,Ben Martin,4
2021,0,47993,Denny McCarthy,4
2021,0,28237,Rory McIlroy,4
2021,0,46442,Maverick McNealy,4
2021,0,32640,Troy Merritt,4
2021,0,39546,Keith Mitchell,4
2021,0,24140,Sean O'Hair,4
2021,0,40250,Taylor Pendrith,4
2021,0,47529,Mito Pereira,4
2021,0,24361,Pat Perez,4
2021,0,27556,Ted Potter Jr.,4
2021,0,24138,Ian Poulter,4
2021,0,34256,Andrew Putnam,4
2021,0,26476,Chez Reavie,4
2021,0,53165,Doc Redman,4
2021,0,34360,Patrick Reed,4
2021,0,36699,Patrick Rodgers,4
2021,0,22405,Justin Rose,4
2021,0,46046,Scottie Scheffler,4
2021,0,24502,Adam Scott,4
2021,0,33486,Roger Sloan,4
2021,0,34046,Jordan Spieth,4
2021,0,6527,Steve Stricker,4
2021,0,27770,Camilo Villegas,4
2021,0,48887,Matt Wallace,4
2021,0,10423,Mike Weir,4
2021,0,47128,Richy Werenski,4
2021,0,29454,Bernd Wiesberger,4
2021,0,56278,Matthew Wolff,4
2021,0,30978,Kiradech Aphibarnrat,3
2021,0,56676,John Augenstein,3
2021,0,22371,Aaron Baddeley,3
2021,0,24846,Ricky Barnes,3
2021,0,56630,Akshay Bhatia,3
2021,0,34255,Joseph Bramlett,3
2021,0,29268,Bronson Burgoon,3
2021,0,32070,Rafael Campos,3
2021,0,24357,K.J. Choi,3
2021,0,25686,Jason Dufner,3
2021,0,37273,Derek Ernst,3
2021,0,40098,Matt Fitzpatrick,3
2021,0,19846,Brian Gay,3
2021,0,48045,Michael Gellerman,3
2021,0,32618,Rhein Gibson,3
2021,0,25900,Lucas Glover,3
2021,0,28679,Fabián Gómez,3
2021,0,46402,Talor Gooch,3
2021,0,33399,Adam Hadwin,3
2021,0,27554,Scott Harrington,3
2021,0,39058,Lucas Herbert,3
2021,0,27141,J.B. Holmes,3
2021,0,8075,Jerry Kelly,3
2021,0,33122,Russell Knox,3
2021,0,23108,Matt Kuchar,3
2021,0,28775,Nate Lashley,3
2021,0,35230,Nelson Ledesma,3
2021,0,35104,Tom Lewis,3
2021,0,29461,Jamie Lovemark,3
2021,0,24781,Hunter Mahan,3
2021,0,40042,Tyler McCumber,3
2021,0,39834,Guido Migliozzi,3
2021,0,25198,Francesco Molinari,3
2021,0,27349,Alex Noren,3
2021,0,46414,Aaron Rai,3
2021,0,39953,Chase Seiffert,3
2021,0,39324,J.J. Spaun,3
2021,0,30692,Scott Stallings,3
2021,0,35658,Kris Ventura,3
2021,0,26951,Johnson Wagner,3
2021,0,25632,Jimmy Walker,3
2021,0,27095,Nick Watney,3
2021,0,25804,Bubba Watson,3
2021,0,20396,Lee Westwood,3
2021,0,25349,Tim Wilkinson,3
2021,0,31323,Gary Woodland,3
2021,0,32254,Xinjun Zhang,3
2021,0,21407,Arjun Atwal,2
2021,0,37212,Paul Barjon,2
2021,0,45522,Christiaan Bezuidenhout,2
2021,0,27895,Jonas Blixt,2
2021,0,24507,Jason Bohn,2
2021,0,28420,Ryan Brehm,2
2021,0,24925,Jonathan Byrd,2
2021,0,26499,Rafa Cabrera Bello,2
2021,0,34314,Sebastian Cappelen,2
2021,0,20593,Greg Chalmers,2
2021,0,32366,Kevin Chappell,2
2021,0,33605,Gunn Charoenkul,2
2021,0,24494,Erik Compton,2
2021,0,39067,MJ Daffue,2
2021,0,33653,Thomas Detry,2
2021,0,23983,Luke Donald,2
2021,0,28307,Matt Every,2
2021,0,30911,Tommy Fleetwood,2
2021,0,32102,Rickie Fowler,2
2021,0,29936,Ryan Fox,2
2021,0,29970,Dylan Frittelli,2
2021,0,24924,Bill Haas,2
2021,0,28938,Justin Harding,2
2021,0,54628,Lee Hodges,2
2021,0,34656,Mikumu Horikawa,2
2021,0,32775,Shugo Imahira,2
2021,0,47238,Jazz Janewattananond,2
2021,0,47917,Takumi Kanaya,2
2021,0,27408,Martin Kaymer,2
2021,0,23802,Brad Kennedy,2
2021,0,55182,Tom Kim,2
2021,0,49773,Chase Koepka,2
2021,0,35879,Kelly Kraft,2
2021,0,29926,Danny Lee,2
2021,0,37378,Min Woo Lee,2
2021,0,37187,Tain Lee,2
2021,0,34409,David Lingmerth,2
2021,0,36326,David Lipsky,2
2021,0,31202,William McGirt,2
2021,0,1810,Phil Mickelson,2
2021,0,34213,Grayson Murray,2
2021,0,56272,Wilco Nienaber,2
2021,0,56320,Bryson Nimmer,2
2021,0,26328,Shaun Norris,2
2021,0,57944,Andy Ogletree,2
2021,0,47679,Victor Perez,2
2021,0,33293,Thomas Pieters,2
2021,0,35732,Wes Roach,2
2021,0,56781,Isaiah Salinda,2
2021,0,46501,Ollie Schniederjans,2
2021,0,23481,Marcel Siem,2
2021,0,46340,Alex Smalley,2
2021,0,21528,Henrik Stenson,2
2021,0,35314,Andy Sullivan,2
2021,0,29425,Andrew Svoboda,2
2021,0,51634,Sahith Theegala,2
2021,0,10381,Curtis Thompson,2
2021,0,58168,Davis Thompson,2
2021,0,23788,D.J. Trahan,2
2021,0,29484,Peter Uihlein,2
2021,0,28114,Dawie van der Walt,2
2021,0,23623,Bo Van Pelt,2
2021,0,35181,Daniel van Tonder,2
2021,0,32139,Danny Willett,2
2021,0,52374,Brandon Wu,2
2021,0,24663,Y.E. Yang,2
2021,0,29939,Fabrizio Zanotti,2
2020,0,30925,Dustin Johnson,12
2020,0,30927,Brendon Todd,12
2020,0,40026,Daniel Berger,10
2020,0,25364,Paul Casey,10
2020,0,34099,Harris English,10
2020,0,36801,Mark Hubbard,10
2020,0,27349,Alex Noren,10
2020,0,47959,Bryson DeChambeau,9
2020,0,45609,Tyler Duncan,9
2020,0,40098,Matt Fitzpatrick,9
2020,0,46717,Viktor Hovland,9
2020,0,35891,Cameron Smith,9
2020,0,23325,Vaughn Taylor,9
2020,0,45526,Abraham Ancer,8
2020,0,47504,Sam Burns,8
2020,0,32366,Kevin Chappell,8
2020,0,25900,Lucas Glover,8
2020,0,33399,Adam Hadwin,8
2020,0,34363,Tyrrell Hatton,8
2020,0,29478,Kevin Kisner,8
2020,0,36689,Brooks Koepka,8
2020,0,28237,Rory McIlroy,8
2020,0,45486,Joaquin Niemann,8
2020,0,49771,J.T. Poston,8
2020,0,53165,Doc Redman,8
2020,0,29221,Webb Simpson,8
2020,0,19803,Ryan Armour,7
2020,0,48084,Wesley Bryan,7
2020,0,29725,Tony Finau,7
2020,0,34098,Russell Henley,7
2020,0,37455,Si Woo Kim,7
2020,0,47993,Denny McCarthy,7
2020,0,50525,Collin Morikawa,7
2020,0,46970,Jon Rahm,7
2020,0,34360,Patrick Reed,7
2020,0,31560,Brian Stuard,7
2020,0,29268,Bronson Burgoon,6
2020,0,28089,Jason Day,6
2020,0,32662,Michael Gligic,6
2020,0,21961,Charles Howell III,6
2020,0,24024,Zach Johnson,6
2020,0,30944,Jason Kokrak,6
2020,0,35449,Adam Long,6
2020,0,32839,Hideki Matsuyama,6
2020,0,26596,Ryan Moore,6
2020,0,30163,Henrik Norlander,6
2020,0,24138,Ian Poulter,6
2020,0,28252,Seamus Power,6
2020,0,48081,Xander Schauffele,6
2020,0,46046,Scottie Scheffler,6
2020,0,23788,D.J. Trahan,6
2020,0,25804,Bubba Watson,6
2020,0,47128,Richy Werenski,6
2020,0,56278,Matthew Wolff,6
2020,0,33141,Keegan Bradley,5
2020,0,35450,Patrick Cantlay,5
2020,0,34021,Bud Cauley,5
2020,0,39997,Corey Conners,5
2020,0,23541,Ben Crane,5
2020,0,45157,Cam Davis,5
2020,0,29970,Dylan Frittelli,5
2020,0,19846,Brian Gay,5
2020,0,35310,Lanto Griffin,5
2020,0,26758,David Hearn,5
2020,0,31557,Jim Herman,5
2020,0,33597,Harry Higgs,5
2020,0,33490,Bo Hoag,5
2020,0,35532,Tom Hoge,5
2020,0,39977,Max Homa,5
2020,0,29420,Billy Horschel,5
2020,0,35506,Mackenzie Hughes,5
2020,0,39971,Sungjae Im,5
2020,0,30926,Chris Kirk,5
2020,0,32757,Patton Kizzire,5
2020,0,33122,Russell Knox,5
2020,0,33410,Andrew Landry,5
2020,0,29926,Danny Lee,5
2020,0,32791,K.H. Lee,5
2020,0,33204,Shane Lowry,5
2020,0,46442,Maverick McNealy,5
2020,0,25396,Kevin Na,5
2020,0,36871,Matthew NeSmith,5
2020,0,29289,S.Y. Noh,5
2020,0,26329,Louis Oosthuizen,5
2020,0,33667,Carlos Ortiz,5
2020,0,23320,Ryan Palmer,5
2020,0,24361,Pat Perez,5
2020,0,39953,Chase Seiffert,5
2020,0,27649,Brandt Snedeker,5
2020,0,34046,Jordan Spieth,5
2020,0,30692,Scott Stallings,5
2020,0,29518,Brendan Steele,5
2020,0,33418,Shawn Stefani,5
2020,0,49960,Sepp Straka,5
2020,0,27214,Kevin Streelman,5
2020,0,25493,Nick Taylor,5
2020,0,32150,Michael Thompson,5
2020,0,29484,Peter Uihlein,5
2020,0,27095,Nick Watney,5
2020,0,49964,Aaron Wise,5
2020,0,31323,Gary Woodland,5
2020,0,8793,Tiger Woods,5
2020,0,33948,Byeong Hun An,4
2020,0,30978,Kiradech Aphibarnrat,4
2020,0,45522,Christiaan Bezuidenhout,4
2020,0,29479,Scott Brown,4
2020,0,26499,Rafa Cabrera Bello,4
2020,0,52372,Cameron Champ,4
2020,0,20229,Stewart Cink,4
2020,0,46435,Austin Cook,4
2020,0,34076,Joel Dahmen,4
2020,0,32102,Rickie Fowler,4
2020,0,10809,Jim Furyk,4
2020,0,21209,Sergio Garcia,4
2020,0,29535,Brice Garnett,4
2020,0,28679,Fabián Gómez,4
2020,0,46402,Talor Gooch,4
2020,0,56762,Will Gordon,4
2020,0,24924,Bill Haas,4
2020,0,34563,Chesson Hadley,4
2020,0,46550,Brandon Hagy,4
2020,0,32448,James Hahn,4
2020,0,27644,Brian Harman,4
2020,0,49298,Kramer Hickok,4
2020,0,12716,Charley Hoffman,4
2020,0,26300,Matt Jones,4
2020,0,27974,Sung Kang,4
2020,0,48117,Kurt Kitayama,4
2020,0,23108,Matt Kuchar,4
2020,0,28775,Nate Lashley,4
2020,0,27129,Luke List,4
2020,0,32640,Troy Merritt,4
2020,0,48822,Sebastián Muñoz,4
2020,0,27942,Rob Oppenheim,4
2020,0,25818,Scott Piercy,4
2020,0,34256,Andrew Putnam,4
2020,0,35732,Wes Roach,4
2020,0,22405,Justin Rose,4
2020,0,23621,Rory Sabbatini,4
2020,0,47347,Adam Schenk,4
2020,0,34610,Matthias Schwab,4
2020,0,26331,Charl Schwartzel,4
2020,0,24502,Adam Scott,4
2020,0,46441,Robby Shelton,4
2020,0,30110,Kyle Stanley,4
2020,0,48119,Ben Taylor,4
2020,0,27330,Josh Teater,4
2020,0,33448,Justin Thomas,4
2020,0,57883,Jack Trent,4
2020,0,33419,Cameron Tringale,4
2020,0,32333,Kevin Tway,4
2020,0,37189,Harold Varner III,4
2020,0,35658,Kris Ventura,4
2020,0,51894,Vince Whaley,4
2020,0,32254,Xinjun Zhang,4
2020,0,33120,Mark Anderson,3
2020,0,21407,Arjun Atwal,3
2020,0,22371,Aaron Baddeley,3
2020,0,33404,Chris Baker,3
2020,0,24846,Ricky Barnes,3
2020,0,40058,Zac Blair,3
2020,0,40009,Dominic Bozzelli,3
2020,0,34255,Joseph Bramlett,3
2020,0,28420,Ryan Brehm,3
2020,0,24925,Jonathan Byrd,3
2020,0,12510,Chad Campbell,3
2020,0,34314,Sebastian Cappelen,3
2020,0,20472,Alex Cejka,3
2020,0,24357,K.J. Choi,3
2020,0,23983,Luke Donald,3
2020,0,25686,Jason Dufner,3
2020,0,28307,Matt Every,3
2020,0,30911,Tommy Fleetwood,3
2020,0,48045,Michael Gellerman,3
2020,0,52375,Doug Ghim,3
2020,0,32618,Rhein Gibson,3
2020,0,29974,Branden Grace,3
2020,0,31646,Emiliano Grillo,3
2020,0,27554,Scott Harrington,3
2020,0,34174,John Huh,3
2020,0,32816,Satoshi Kodaira,3
2020,0,27936,Martin Laird,3
2020,0,49766,Hank Lebioda,3
2020,0,35104,Tom Lewis,3
2020,0,34409,David Lingmerth,3
2020,0,29461,Jamie Lovemark,3
2020,0,34466,Peter Malnati,3
2020,0,33413,Ben Martin,3
2020,0,40042,Tyler McCumber,3
2020,0,25572,Graeme McDowell,3
2020,0,24490,George McNeill,3
2020,0,1810,Phil Mickelson,3
2020,0,39546,Keith Mitchell,3
2020,0,34213,Grayson Murray,3
2020,0,51997,Andrew Novak,3
2020,0,35947,John Oda,3
2020,0,39262,Alvaro Ortiz,3
2020,0,20572,Rod Pampling,3
2020,0,22056,Cameron Percy,3
2020,0,47679,Victor Perez,3
2020,0,27556,Ted Potter Jr.,3
2020,0,26476,Chez Reavie,3
2020,0,47995,Davis Riley,3
2020,0,36699,Patrick Rodgers,3
2020,0,37275,Sam Ryder,3
2020,0,56781,Isaiah Salinda,3
2020,0,39324,J.J. Spaun,3
2020,0,34431,Robert Streb,3
2020,0,27963,Chris Stroud,3
2020,0,33449,Zack Sucher,3
2020,0,34264,Hudson Swafford,3
2020,0,40006,Erik van Rooyen,3
2020,0,27064,Jhonattan Vegas,3
2020,0,26951,Johnson Wagner,3
2020,0,48887,Matt Wallace,3
2020,0,26289,Boo Weekley,3
2020,0,29454,Bernd Wiesberger,3
2020,0,25349,Tim Wilkinson,3
2020,0,32139,Danny Willett,3
2020,0,28259,Sangmoon Bae,2
2020,0,56630,Akshay Bhatia,2
2020,0,32070,Rafael Campos,2
2020,0,32200,Roberto Castro,2
2020,0,20593,Greg Chalmers,2
2020,0,51766,Wyndham Clark,2
2020,0,32982,Vince Covello,2
2020,0,39067,MJ Daffue,2
2020,0,27436,Graham DeLaet,2
2020,0,6522,Ernie Els,2
2020,0,30750,Tommy Gainey,2
2020,0,24358,Robert Garrigus,2
2020,0,27324,Seungsu Han,2
2020,0,23353,J.J. Henry,2
2020,0,39058,Lucas Herbert,2
2020,0,55707,Calum Hill,2
2020,0,33461,Morgan Hoffmann,2
2020,0,27141,J.B. Holmes,2
2020,0,35461,Beau Hossler,2
2020,0,30852,Ryo Ishikawa,2
2020,0,47238,Jazz Janewattananond,2
2020,0,32815,Masahiro Kawamura,2
2020,0,8075,Jerry Kelly,2
2020,0,49773,Chase Koepka,2
2020,0,31420,Anirban Lahiri,2
2020,0,37250,Romain Langasque,2
2020,0,1666,Bernhard Langer,2
2020,0,35230,Nelson Ledesma,2
2020,0,26851,Marc Leishman,2
2020,0,35296,Haotong Li,2
2020,0,37447,Zander Lombard,2
2020,0,29772,Michael Lorenzo-Vera,2
2020,0,1706,Davis Love III,2
2020,0,55421,Chip McDaniel,2
2020,0,27933,John Merrick,2
2020,0,45798,Zach Murray,2
2020,0,26328,Shaun Norris,2
2020,0,31016,Tomoharu Otsuki,2
2020,0,29908,C.T. Pan,2
2020,0,40101,Brinson Paolini,2
2020,0,29476,Kyle Reifers,2
2020,0,33486,Roger Sloan,2
2020,0,21528,Henrik Stenson,2
2020,0,58168,Davis Thompson,2
2020,0,23623,Bo Van Pelt,2
2020,0,25632,Jimmy Walker,2
2020,0,31113,Paul Waring,2
2020,0,20396,Lee Westwood,2
2020,0,52374,Brandon Wu,2
2019,0,30925,Dustin Johnson,14
2019,0,46717,Viktor Hovland,13
2019,0,33486,Roger Sloan,13
2019,0,34021,Bud Cauley,12
2019,0,26476,Chez Reavie,12
2019,0,29725,Tony Finau,11
2019,0,46970,Jon Rahm,11
2019,0,39324,J.J. Spaun,11
