YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
2017,0,22986,Søren Kjeldsen,24.44,22,90,-0.23
2017,0,32366,Kevin Chappell,24.39,40,164,E
2017,0,25632,Jimmy Walker,23.77,29,122,-0.24
2017,0,36689,Brooks Koepka,23.68,36,152,+0.19
2017,0,25349,Tim Wilkinson,23.28,27,116,-0.22
2017,0,34264,Hudson Swafford,23.26,40,172,-0.13
2017,0,35300,Andrew Loupe,23.08,24,104,+0.29
2017,0,27129,Luke List,22.96,45,196,-0.13
2017,0,46550,Brandon Hagy,22.08,34,154,+0.03
2017,0,30925,Dustin Johnson,21.97,29,132,-0.03
2017,0,20104,Ken Duke,21.83,31,142,-0.23
2017,0,31323,Gary Woodland,21.6,35,162,+0.09
2017,0,46601,Trey Mullinax,20.73,34,164,-0.09
2017,0,28420,Ryan Brehm,18.83,29,154,-0.03
2017,0,10809,Jim Furyk,18.63,19,102,-0.11
2017,0,36699,Patrick Rodgers,18.57,26,140,+0.19
2017,0,28237,Rory McIlroy,13.64,12,88,+0.25
2016,0,33413,Ben Martin,52.38,88,168,-0.22
2016,0,32640,Troy Merritt,51.37,75,146,-0.01
2016,0,20157,Retief Goosen,50.91,56,110,-0.07
2016,0,33399,Adam Hadwin,49.46,92,186,-0.33
2016,0,34261,Scott Langley,48.41,61,126,-0.16
2016,0,25572,Graeme McDowell,48.33,58,120,-0.28
2016,0,20645,John Senden,48.17,79,164,-0.1
2016,0,27214,Kevin Streelman,48.17,79,164,-0.09
2016,0,29268,Bronson Burgoon,48.1,76,158,-0.14
2016,0,33410,Andrew Landry,47.96,47,98,-0.21
2016,0,25834,Daniel Summerhays,47.8,87,182,-0.24
2016,0,26951,Johnson Wagner,47.67,82,172,-0.07
2016,0,33418,Shawn Stefani,47.13,82,174,-0.16
2016,0,31557,Jim Herman,46.63,83,178,-0.2
2016,0,27963,Chris Stroud,46.25,74,160,-0.12
2016,0,28679,Fabián Gómez,46.2,73,158,-0.16
2016,0,29926,Danny Lee,45.83,77,168,-0.16
2016,0,26289,Boo Weekley,45.78,76,166,-0.11
2016,0,34360,Patrick Reed,45.7,85,186,-0.11
2016,0,31416,Derek Fathauer,45.21,85,188,-0.15
2016,0,28114,Dawie van der Walt,45.0,63,140,-0.06
2016,0,37455,Si Woo Kim,44.95,98,218,-0.29
2016,0,1810,Phil Mickelson,44.44,64,144,0.03
2016,0,6522,Ernie Els,44.35,55,124,0.25
2016,0,32200,Roberto Castro,44.33,86,194,-0.22
2016,0,29221,Webb Simpson,44.29,62,140,-0.08
2016,0,27974,Sung Kang,44.25,77,174,-0.17
2016,0,35532,Tom Hoge,44.16,68,154,-0.13
2016,0,28132,Tyrone Van Aswegen,44.12,90,204,-0.21
2016,0,35879,Kelly Kraft,44.07,52,118,-0.13
2016,0,33419,Cameron Tringale,43.84,64,146,-0.11
2016,0,30926,Chris Kirk,43.83,71,162,-0.17
2016,0,35545,Blayne Barber,43.75,70,160,-0.19
2016,0,23325,Vaughn Taylor,43.75,63,144,-0.14
2016,0,35539,Luke Guthrie,43.64,48,110,-0.27
2016,0,20848,Ángel Cabrera,43.55,54,124,0.06
2016,0,29476,Kyle Reifers,43.46,93,214,-0.22
2016,0,27644,Brian Harman,43.0,86,200,-0.07
2016,0,33141,Keegan Bradley,42.95,67,156,-0.03
2016,0,34174,John Huh,42.94,73,170,-0.22
2016,0,22892,Jason Gore,42.86,60,140,-0.1
2016,0,31420,Anirban Lahiri,42.62,52,122,0.06
2016,0,34409,David Lingmerth,42.47,62,146,-0.21
2016,0,29745,Tyler Aldridge,42.41,67,158,-0.06
2016,0,6567,Vijay Singh,42.36,61,144,-0.2
2016,0,26329,Louis Oosthuizen,42.31,44,104,-0.05
2016,0,34265,Will Wilcox,42.31,55,130,-0.29
2016,0,24490,George McNeill,42.16,43,102,-0.07
2016,0,22371,Aaron Baddeley,42.13,75,178,-0.2
2016,0,34098,Russell Henley,42.11,64,152,-0.23
2016,0,25493,Nick Taylor,42.0,63,150,0.02
2016,0,32448,James Hahn,41.98,68,162,-0.04
2016,0,24912,Will MacKenzie,41.88,67,160,-0.27
2016,0,29478,Kevin Kisner,41.86,72,172,-0.1
2016,0,23983,Luke Donald,41.78,61,146,-0.13
2016,0,29479,Scott Brown,41.67,70,168,-0.2
2016,0,26300,Matt Jones,41.67,60,144,-0.13
2016,0,30110,Kyle Stanley,41.57,74,178,-0.12
2016,0,23638,Brendon de Jonge,41.56,64,154,-0.28
2016,0,34431,Robert Streb,41.45,63,152,-0.21
2016,0,29420,Billy Horschel,41.43,58,140,-0.03
2016,0,25686,Jason Dufner,41.33,81,196,-0.12
2016,0,20472,Alex Cejka,41.27,52,126,-0.12
2016,0,32150,Michael Thompson,41.18,56,136,-0.2
2016,0,23108,Matt Kuchar,41.15,79,192,-0.16
2016,0,35891,Cameron Smith,40.98,50,122,-0.02
2016,0,31202,William McGirt,40.82,80,196,-0.1
2016,0,27895,Jonas Blixt,40.79,62,152,-0.16
2016,0,28475,Jeff Overton,40.77,53,130,-0.15
2016,0,37189,Harold Varner III,40.76,75,184,-0.17
2016,0,31646,Emiliano Grillo,40.7,70,172,-0.09
2016,0,24024,Zach Johnson,40.7,70,172,-0.34
2016,0,22046,Geoff Ogilvy,40.68,48,118,0.15
2016,0,39975,Michael Kim,40.63,78,192,-0.12
2016,0,25198,Francesco Molinari,40.63,52,128,-0.15
2016,0,27770,Camilo Villegas,40.51,64,158,-0.11
2016,0,33461,Morgan Hoffmann,40.48,51,126,-0.1
2016,0,28158,Steve Marino,40.44,55,136,-0.09
2016,0,37273,Derek Ernst,40.35,46,114,-0.24
2016,0,30163,Henrik Norlander,40.3,54,134,-0.19
2016,0,36801,Mark Hubbard,40.21,78,194,-0.14
2016,0,35732,Wes Roach,40.0,44,110,0.05
2016,0,30692,Scott Stallings,40.0,56,140,-0.25
2016,0,29485,Brett Stegmaier,40.0,68,170,-0.15
2016,0,27649,Brandt Snedeker,39.89,71,178,-0.15
2016,0,27747,Hiroshi Iwata,39.87,63,158,-0.29
2016,0,20691,Greg Owen,39.61,61,154,-0.02
2016,0,26758,David Hearn,39.56,72,182,-0.19
2016,0,33122,Russell Knox,39.51,64,162,-0.13
2016,0,25892,Steve Wheatcroft,39.51,64,162,-0.17
2016,0,46440,Smylie Kaufman,39.2,69,176,-0.04
2016,0,27936,Martin Laird,39.1,61,156,-0.03
2016,0,24924,Bill Haas,39.02,64,164,-0.14
2016,0,20766,Padraig Harrington,39.0,39,100,-0.23
2016,0,20572,Rod Pampling,39.0,39,100,-0.08
2016,0,29289,S.Y. Noh,38.89,63,162,-0.29
2016,0,27942,Rob Oppenheim,38.89,49,126,0.08
2016,0,34046,Jordan Spieth,38.89,56,144,-0.11
2016,0,25818,Scott Piercy,38.82,59,152,-0.03
2016,0,32839,Hideki Matsuyama,38.81,52,134,-0.1
2016,0,24461,Thomas Aiken,38.71,48,124,-0.1
2016,0,20229,Stewart Cink,38.6,44,114,-0.07
2016,0,32366,Kevin Chappell,38.2,68,178,-0.07
2016,0,34563,Chesson Hadley,38.0,57,150,-0.3
2016,0,37454,Whee Kim,37.82,59,156,-0.17
2016,0,24494,Erik Compton,37.3,47,126,-0.34
2016,0,25240,D.A. Points,37.25,38,102,-0.16
2016,0,12510,Chad Campbell,37.21,64,172,-0.25
2016,0,21209,Sergio Garcia,37.21,32,86,-0.16
2016,0,29720,Andres Gonzales,37.18,58,156,-0.28
2016,0,23800,Bryce Molder,37.18,58,156,-0.26
2016,0,36689,Brooks Koepka,37.14,52,140,-0.1
2016,0,25364,Paul Casey,37.12,49,132,0.04
2016,0,23353,J.J. Henry,37.12,49,132,-0.04
2016,0,32757,Patton Kizzire,37.08,66,178,-0.06
2016,0,20098,Stuart Appleby,36.96,51,138,-0.08
2016,0,29223,Sam Saunders,36.92,48,130,-0.25
2016,0,24781,Hunter Mahan,36.84,42,114,-0.14
2016,0,26476,Chez Reavie,36.63,63,172,-0.11
2016,0,33667,Carlos Ortiz,36.62,52,142,-0.02
2016,0,24846,Ricky Barnes,36.56,68,186,-0.25
2016,0,20104,Ken Duke,36.11,39,108,-0.26
2016,0,32618,Rhein Gibson,36.11,39,108,-0.13
2016,0,32876,Martin Piller,35.96,41,114,0.05
2016,0,6527,Steve Stricker,35.85,38,106,-0.21
2016,0,12716,Charley Hoffman,35.8,63,176,-0.19
2016,0,35451,Scott Pinckney,35.8,58,162,-0.12
2016,0,29974,Branden Grace,35.58,37,104,-0.19
2016,0,25900,Lucas Glover,35.33,53,150,-0.02
2016,0,28092,D.H. Lee,35.09,40,114,-0.05
2016,0,21961,Charles Howell III,35.06,61,174,-0.23
2016,0,25720,Chad Collins,34.93,51,146,-0.25
2016,0,32102,Rickie Fowler,34.93,51,146,-0.24
2016,0,25274,Steven Bowditch,34.92,44,126,0.18
2016,0,21731,Freddie Jacobson,34.88,60,172,-0.03
2016,0,26331,Charl Schwartzel,34.85,46,132,-0.15
2016,0,24140,Sean O'Hair,34.83,62,178,-0.03
2016,0,26851,Marc Leishman,34.62,54,156,0.06
2016,0,40026,Daniel Berger,33.95,55,162,-0.09
2016,0,27466,Spencer Levin,33.85,65,192,-0.06
2016,0,25632,Jimmy Walker,33.54,55,164,-0.07
2016,0,25396,Kevin Na,33.53,57,170,-0.3
2016,0,10885,Robert Allenby,33.33,34,102,-0.18
2016,0,27436,Graham DeLaet,33.33,44,132,-0.07
2016,0,36699,Patrick Rodgers,32.94,56,170,-0.2
2016,0,23541,Ben Crane,32.64,47,144,-0.21
2016,0,30927,Brendon Todd,32.54,41,126,-0.15
2016,0,21878,Mark Wilson,32.26,40,124,-0.08
2016,0,33204,Shane Lowry,32.0,32,100,-0.09
2016,0,23621,Rory Sabbatini,32.0,32,100,-0.31
2016,0,34264,Hudson Swafford,32.0,64,200,-0.23
2016,0,10809,Jim Furyk,31.73,33,104,-0.06
2016,0,27064,Jhonattan Vegas,31.72,59,186,-0.08
2016,0,34099,Harris English,31.46,56,178,-0.18
2016,0,22405,Justin Rose,31.45,39,124,-0.18
2016,0,28237,Rory McIlroy,31.03,36,116,-0.14
2016,0,25349,Tim Wilkinson,30.88,42,136,-0.19
2016,0,8075,Jerry Kelly,30.56,44,144,-0.23
2016,0,26596,Ryan Moore,29.87,46,154,-0.13
2016,0,29461,Jamie Lovemark,29.67,54,182,-0.2
2016,0,34466,Peter Malnati,29.41,50,170,-0.26
2016,0,10213,Dicky Pride,29.25,31,106,-0.1
2016,0,33448,Justin Thomas,28.98,51,176,-0.12
2016,0,24358,Robert Garrigus,28.46,37,130,-0.27
2016,0,29222,Billy Hurley III,28.03,37,132,-0.16
2016,0,40058,Zac Blair,28.02,51,182,-0.25
2016,0,28089,Jason Day,27.54,38,138,-0.24
2016,0,23320,Ryan Palmer,27.33,47,172,-0.13
2016,0,31560,Brian Stuard,27.27,36,132,0.11
2016,0,31323,Gary Woodland,26.51,44,166,-0.07
2016,0,24502,Adam Scott,26.47,36,136,-0.19
2016,0,30711,Colt Knost,26.22,43,164,-0.33
2016,0,24507,Jason Bohn,26.12,35,134,-0.09
2016,0,24357,K.J. Choi,26.03,38,146,-0.24
2016,0,27129,Luke List,25.97,40,154,-0.03
2016,0,29518,Brendan Steele,25.63,41,160,-0.1
2016,0,45526,Abraham Ancer,25.0,24,96,-0.08
2016,0,2206,David Toms,22.58,28,124,-0.25
2016,0,25804,Bubba Watson,22.31,29,130,-0.07
2016,0,30944,Jason Kokrak,21.91,39,178,0.05
2016,0,35300,Andrew Loupe,21.33,32,150,-0.09
2016,0,27141,J.B. Holmes,20.27,30,148,-0.13
2016,0,34262,Jon Curran,19.47,37,190,-0.32
2016,0,29725,Tony Finau,19.23,35,182,-0.17
2016,0,30925,Dustin Johnson,19.23,30,156,0.03
2015,0,23548,Bill Lunde,55.56,50,90,-0.20
2015,0,23623,Bo Van Pelt,53.9,83,154,-0.24
2015,0,30736,Oscar Fraustro,50.94,54,106,-0.33
2015,0,24925,Jonathan Byrd,50.86,59,116,-0.19
2015,0,23621,Rory Sabbatini,50.68,75,148,-0.19
2015,0,35539,Luke Guthrie,50.67,76,150,-0.17
2015,0,29425,Andrew Svoboda,50.65,78,154,-0.10
2015,0,30852,Ryo Ishikawa,50.0,84,168,-0.24
2015,0,31193,Jim Renner,50.0,65,130,-0.20
2015,0,6567,Vijay Singh,50.0,75,150,-0.09
2015,0,32150,Michael Thompson,50.0,78,156,-0.09
2015,0,10885,Robert Allenby,49.07,53,108,-0.17
2015,0,25369,Jamie Donaldson,48.84,42,86,-0.24
2015,0,39977,Max Homa,48.63,71,146,-0.06
2015,0,22056,Cameron Percy,48.51,65,134,-0.11
2015,0,27644,Brian Harman,47.7,83,174,-0.13
2015,0,27214,Kevin Streelman,47.59,79,166,-0.22
2015,0,34563,Chesson Hadley,47.42,92,194,-0.16
2015,0,24924,Bill Haas,46.95,77,164,-0.18
2015,0,35532,Tom Hoge,46.79,73,156,-0.23
2015,0,29420,Billy Horschel,46.59,82,176,-0.16
2015,0,26289,Boo Weekley,46.58,68,146,-0.26
2015,0,24494,Erik Compton,46.39,77,166,-0.03
2015,0,30926,Chris Kirk,46.38,64,138,-0.20
2015,0,26476,Chez Reavie,46.36,51,110,-0.20
2015,0,27963,Chris Stroud,46.25,74,160,-0.03
2015,0,25493,Nick Taylor,46.15,84,182,-0.20
2015,0,33399,Adam Hadwin,46.11,83,180,-0.13
2015,0,27895,Jonas Blixt,46.03,58,126,-0.09
2015,0,34130,Sung Joon Park,45.95,68,148,-0.09
2015,0,22892,Jason Gore,45.77,65,142,-0.11
2015,0,28679,Fabián Gómez,45.73,75,164,-0.13
2015,0,29221,Webb Simpson,45.51,71,156,-0.27
2015,0,31416,Derek Fathauer,45.39,69,152,E
2015,0,34409,David Lingmerth,45.29,77,170,-0.16
2015,0,25834,Daniel Summerhays,45.05,91,202,-0.19
2015,0,25364,Paul Casey,44.87,70,156,-0.30
2015,0,29223,Sam Saunders,44.87,70,156,+0.04
2015,0,32448,James Hahn,44.83,78,174,-0.05
2015,0,34098,Russell Henley,44.81,69,154,-0.16
2015,0,28259,Sangmoon Bae,44.62,83,186,-0.17
2015,0,6522,Ernie Els,44.34,47,106,-0.21
2015,0,23638,Brendon de Jonge,43.94,87,198,-0.13
2015,0,35545,Blayne Barber,43.92,65,148,-0.20
2015,0,28486,Michael Putnam,43.67,69,158,-0.16
2015,0,28780,Nicholas Thompson,43.67,69,158,-0.01
2015,0,29479,Scott Brown,43.62,82,188,-0.18
2015,0,26329,Louis Oosthuizen,43.22,51,118,-0.20
2015,0,25892,Steve Wheatcroft,43.21,70,162,-0.09
2015,0,21209,Sergio Garcia,42.71,41,96,-0.20
2015,0,34358,Jonathan Randolph,42.54,57,134,-0.07
2015,0,24846,Ricky Barnes,42.47,62,146,-0.32
2015,0,30946,Alex Prugh,42.41,67,158,-0.13
2015,0,35541,John Peterson,42.26,71,168,-0.24
2015,0,25345,Carl Pettersson,42.23,87,206,-0.15
2015,0,27649,Brandt Snedeker,42.05,74,176,-0.16
2015,0,29535,Brice Garnett,42.0,63,150,-0.17
2015,0,34046,Jordan Spieth,41.98,68,162,-0.26
2015,0,26758,David Hearn,41.75,81,194,-0.22
2015,0,12510,Chad Campbell,41.67,80,192,-0.20
2015,0,33413,Ben Martin,41.67,75,180,-0.16
2015,0,29476,Kyle Reifers,41.57,74,178,-0.22
2015,0,27933,John Merrick,41.55,59,142,-0.07
2015,0,22046,Geoff Ogilvy,41.49,39,94,-0.15
2015,0,20645,John Senden,41.41,53,128,-0.04
2015,0,29478,Kevin Kisner,41.35,86,208,-0.27
2015,0,23108,Matt Kuchar,41.21,75,182,-0.27
2015,0,21878,Mark Wilson,41.18,70,170,-0.14
2015,0,24138,Ian Poulter,40.98,50,122,-0.28
2015,0,24361,Pat Perez,40.76,75,184,-0.15
2015,0,28023,Byron Smith,40.74,44,108,+0.02
2015,0,28475,Jeff Overton,40.59,69,170,-0.14
2015,0,33122,Russell Knox,40.1,77,192,-0.18
2015,0,33461,Morgan Hoffmann,40.0,64,160,-0.14
2015,0,36801,Mark Hubbard,39.86,59,148,-0.22
2015,0,20396,Lee Westwood,39.77,35,88,-0.11
2015,0,34360,Patrick Reed,39.67,73,184,-0.26
2015,0,32640,Troy Merritt,39.66,69,174,-0.19
2015,0,28132,Tyrone Van Aswegen,39.62,42,106,-0.19
2015,0,29720,Andres Gonzales,39.41,67,170,-0.06
2015,0,1706,Davis Love III,39.36,37,94,+0.05
2015,0,32839,Hideki Matsuyama,39.16,65,166,-0.18
2015,0,34431,Robert Streb,39.09,86,220,-0.16
2015,0,33419,Cameron Tringale,39.06,75,192,-0.25
2015,0,32366,Kevin Chappell,39.02,64,164,-0.19
2015,0,32102,Rickie Fowler,38.97,53,136,-0.42
2015,0,24781,Hunter Mahan,38.96,60,154,-0.20
2015,0,31557,Jim Herman,38.95,67,172,-0.16
2015,0,24140,Sean O'Hair,38.95,67,172,-0.09
2015,0,27466,Spencer Levin,38.83,73,188,-0.08
2015,0,26951,Johnson Wagner,38.81,52,134,-0.15
2015,0,25191,Gonzalo Fernandez-Castaño,38.51,57,148,-0.05
2015,0,35451,Scott Pinckney,38.24,65,170,-0.23
2015,0,23353,J.J. Henry,38.2,68,178,-0.19
2015,0,27936,Martin Laird,38.16,58,152,-0.10
2015,0,24024,Zach Johnson,38.1,64,168,-0.06
2015,0,37454,Whee Kim,38.06,51,134,-0.08
2015,0,23048,Eric Axley,37.96,41,108,-0.10
2015,0,28307,Matt Every,37.9,47,124,E
2015,0,25349,Tim Wilkinson,37.88,50,132,-0.24
2015,0,20229,Stewart Cink,37.67,55,146,+0.11
2015,0,32200,Roberto Castro,37.5,33,88,-0.12
2015,0,25720,Chad Collins,37.5,57,152,-0.19
2015,0,34261,Scott Langley,37.36,68,182,-0.19
2015,0,27770,Camilo Villegas,37.35,62,166,-0.19
2015,0,25900,Lucas Glover,37.34,59,158,-0.12
2015,0,20771,Steven Alker,37.29,44,118,-0.20
2015,0,20691,Greg Owen,37.27,41,110,-0.20
2015,0,33486,Roger Sloan,37.25,38,102,-0.03
2015,0,20593,Greg Chalmers,37.23,35,94,-0.23
2015,0,33418,Shawn Stefani,37.23,70,188,+0.04
2015,0,29926,Danny Lee,37.17,84,226,-0.30
2015,0,1810,Phil Mickelson,37.14,52,140,-0.21
2015,0,24490,George McNeill,37.1,69,186,-0.22
2015,0,37273,Derek Ernst,36.76,50,136,-0.18
2015,0,27095,Nick Watney,36.36,64,176,-0.05
2015,0,12716,Charley Hoffman,36.26,66,182,-0.18
2015,0,25240,D.A. Points,36.23,50,138,-0.08
2015,0,34265,Will Wilcox,36.17,34,94,-0.03
2015,0,20472,Alex Cejka,35.87,66,184,-0.24
2015,0,20157,Retief Goosen,35.62,52,146,-0.23
2015,0,30692,Scott Stallings,35.58,37,104,-0.11
2015,0,33667,Carlos Ortiz,35.56,64,180,-0.11
2015,0,25818,Scott Piercy,35.56,64,180,-0.27
2015,0,25562,Andres Romero,35.38,46,130,-0.15
2015,0,20766,Padraig Harrington,35.0,42,120,-0.14
2015,0,31202,William McGirt,34.95,72,206,-0.31
2015,0,26300,Matt Jones,34.67,52,150,-0.27
2015,0,25396,Kevin Na,34.48,60,174,-0.28
2015,0,29289,S.Y. Noh,34.43,42,122,+0.05
2015,0,34174,John Huh,33.67,66,196,-0.03
2015,0,24357,K.J. Choi,33.62,39,116,-0.23
2015,0,26596,Ryan Moore,33.57,47,140,-0.32
2015,0,23320,Ryan Palmer,33.57,47,140,E
2015,0,28500,Martin Flores,33.52,59,176,-0.29
2015,0,40026,Daniel Berger,33.51,63,188,-0.08
2015,0,21753,Brian Davis,33.33,52,156,-0.23
2015,0,25686,Jason Dufner,33.06,41,124,-0.15
2015,0,22405,Justin Rose,33.06,41,124,-0.15
2015,0,26851,Marc Leishman,32.79,40,122,-0.18
2015,0,34264,Hudson Swafford,32.61,60,184,-0.18
2015,0,20104,Ken Duke,32.56,56,172,-0.23
2015,0,10809,Jim Furyk,32.03,41,128,-0.20
2015,0,34099,Harris English,31.82,63,198,-0.21
2015,0,30927,Brendon Todd,31.82,56,176,-0.25
2015,0,23800,Bryce Molder,31.55,53,168,-0.13
2015,0,21528,Henrik Stenson,31.25,35,112,-0.14
2015,0,22371,Aaron Baddeley,30.82,45,146,-0.16
2015,0,30711,Colt Knost,30.72,51,166,-0.18
2015,0,24507,Jason Bohn,30.53,58,190,-0.40
2015,0,29518,Brendan Steele,30.12,50,166,-0.30
2015,0,24358,Robert Garrigus,29.69,38,128,-0.03
2015,0,29222,Billy Hurley III,29.45,43,146,-0.26
2015,0,34256,Andrew Putnam,29.37,37,126,-0.03
2015,0,26331,Charl Schwartzel,29.25,31,106,-0.19
2015,0,27064,Jhonattan Vegas,29.11,46,158,+0.02
2015,0,21961,Charles Howell III,28.85,60,208,-0.05
2015,0,36689,Brooks Koepka,28.85,45,156,-0.11
2015,0,31560,Brian Stuard,28.41,50,176,-0.08
2015,0,20848,Ángel Cabrera,28.3,30,106,-0.07
2015,0,8075,Jerry Kelly,28.29,43,152,-0.09
2015,0,33141,Keegan Bradley,27.92,43,154,-0.16
2015,0,27436,Graham DeLaet,27.42,34,124,+0.09
2015,0,33448,Justin Thomas,27.18,56,206,-0.25
2015,0,23983,Luke Donald,26.87,36,134,-0.06
2015,0,25632,Jimmy Walker,26.58,42,158,-0.17
2015,0,25198,Francesco Molinari,26.42,28,106,-0.07
2015,0,31323,Gary Woodland,26.19,33,126,-0.09
2015,0,22293,Heath Slocum,26.04,25,96,-0.16
2015,0,25274,Steven Bowditch,25.52,49,192,-0.16
2015,0,29725,Tony Finau,24.27,50,206,-0.08
2015,0,36699,Patrick Rodgers,24.04,25,104,-0.36
2015,0,30944,Jason Kokrak,23.86,42,176,-0.17
2015,0,40058,Zac Blair,23.76,48,202,-0.29
2015,0,34262,Jon Curran,23.03,35,152,-0.31
2015,0,24502,Adam Scott,22.73,20,88,+0.15
2015,0,2206,David Toms,21.55,25,116,-0.16
2015,0,10860,Justin Leonard,21.31,26,122,-0.08
2015,0,25804,Bubba Watson,21.09,27,128,+0.04
2015,0,23541,Ben Crane,20.18,23,114,-0.26
2015,0,27141,J.B. Holmes,20.13,31,154,-0.13
2015,0,28089,Jason Day,18.06,26,144,-0.15
2015,0,32334,Charlie Beljan,16.42,22,134,+0.09
2015,0,30925,Dustin Johnson,11.59,16,138,-0.13
2014,0,23638,Brendon de Jonge,52.63,100,190,-0.11
2014,0,24138,Ian Poulter,50.0,42,84,-0.05
2014,0,28780,Nicholas Thompson,50.0,77,154,+0.01
2014,0,22913,John Rollins,49.34,75,152,-0.07
2014,0,26300,Matt Jones,49.3,70,142,+0.01
2014,0,34046,Jordan Spieth,48.78,80,164,-0.08
2014,0,27963,Chris Stroud,48.78,80,164,-0.25
2014,0,21528,Henrik Stenson,48.68,37,76,-0.32
2014,0,29479,Scott Brown,47.92,92,192,-0.18
2014,0,20396,Lee Westwood,47.73,42,88,-0.07
2014,0,24925,Jonathan Byrd,47.22,68,144,-0.22
2014,0,27649,Brandt Snedeker,47.18,67,142,-0.07
2014,0,12510,Chad Campbell,47.17,50,106,-0.18
2014,0,24781,Hunter Mahan,46.67,70,150,-0.11
2014,0,35541,John Peterson,46.67,56,120,-0.14
2014,0,26289,Boo Weekley,46.43,52,112,-0.13
2014,0,35539,Luke Guthrie,46.39,77,166,-0.17
2014,0,29926,Danny Lee,46.25,74,160,-0.09
2014,0,27330,Josh Teater,45.83,77,168,-0.12
2014,0,24912,Will MacKenzie,45.73,75,164,-0.03
2014,0,28259,Sangmoon Bae,45.71,64,140,-0.23
2014,0,31193,Jim Renner,45.61,52,114,-0.04
2014,0,33413,Ben Martin,45.39,69,152,-0.10
2014,0,28475,Jeff Overton,44.44,64,144,-0.14
2014,0,24490,George McNeill,44.16,68,154,-0.09
2014,0,21209,Sergio Garcia,43.75,35,80,-0.09
2014,0,6522,Ernie Els,43.65,55,126,-0.11
2014,0,22378,Trevor Immelman,43.59,68,156,-0.28
2014,0,26596,Ryan Moore,43.18,57,132,-0.25
2014,0,32448,James Hahn,43.13,69,160,-0.03
2014,0,26951,Johnson Wagner,43.08,56,130,+0.11
2014,0,27644,Brian Harman,42.99,92,214,-0.10
2014,0,24924,Bill Haas,42.94,73,170,-0.18
2014,0,29420,Billy Horschel,42.36,61,144,-0.03
2014,0,34098,Russell Henley,42.31,66,156,+0.06
2014,0,32200,Roberto Castro,42.19,54,128,-0.26
2014,0,23108,Matt Kuchar,42.11,64,152,-0.23
2014,0,24494,Erik Compton,42.07,69,164,-0.04
2014,0,30926,Chris Kirk,42.05,74,176,-0.22
2014,0,34409,David Lingmerth,41.67,60,144,-0.07
2014,0,32102,Rickie Fowler,41.54,54,130,-0.19
2014,0,26956,Bronson La'Cassie,41.49,39,94,-0.18
2014,0,25349,Tim Wilkinson,41.46,68,164,-0.15
2014,0,33141,Keegan Bradley,41.43,58,140,-0.12
2014,0,33418,Shawn Stefani,41.38,48,116,-0.06
2014,0,20229,Stewart Cink,41.33,62,150,-0.02
2014,0,27895,Jonas Blixt,41.3,38,92,-0.24
2014,0,24024,Zach Johnson,41.28,71,172,-0.18
2014,0,25240,D.A. Points,41.23,47,114,-0.19
2014,0,22046,Geoff Ogilvy,41.03,64,156,-0.09
2014,0,20498,Briny Baird,41.0,41,100,-0.07
2014,0,1706,Davis Love III,40.97,59,144,-0.03
2014,0,33122,Russell Knox,40.76,75,184,-0.21
2014,0,6567,Vijay Singh,40.51,64,158,+0.03
2014,0,25686,Jason Dufner,40.48,34,84,-0.21
2014,0,34563,Chesson Hadley,40.24,66,164,-0.03
2014,0,23353,J.J. Henry,40.23,70,174,-0.23
2014,0,32333,Kevin Tway,40.18,45,112,-0.02
2014,0,23409,James Driscoll,40.14,57,142,-0.25
2014,0,26329,Louis Oosthuizen,40.0,24,60,-0.13
2014,0,27214,Kevin Streelman,40.0,48,120,E
2014,0,33419,Cameron Tringale,40.0,84,210,-0.10
2014,0,20645,John Senden,39.89,71,178,-0.28
2014,0,30750,Tommy Gainey,39.86,55,138,-0.05
2014,0,35139,Richard Lee,39.86,59,148,-0.15
2014,0,25562,Andres Romero,39.61,61,154,E
2014,0,29425,Andrew Svoboda,39.61,61,154,-0.25
2014,0,20593,Greg Chalmers,39.51,64,162,-0.16
2014,0,25834,Daniel Summerhays,39.36,74,188,-0.16
2014,0,21731,Freddie Jacobson,39.33,70,178,-0.16
2014,0,24846,Ricky Barnes,39.2,69,176,-0.06
2014,0,29535,Brice Garnett,39.2,69,176,-0.22
2014,0,28307,Matt Every,39.04,57,146,-0.14
2014,0,30692,Scott Stallings,38.97,53,136,+0.02
2014,0,25444,Justin Hicks,38.89,77,198,-0.16
2014,0,21878,Mark Wilson,38.89,49,126,-0.12
2014,0,29221,Webb Simpson,38.82,59,152,-0.14
2014,0,1810,Phil Mickelson,38.68,41,106,-0.10
2014,0,20104,Ken Duke,38.57,54,140,-0.13
2014,0,25191,Gonzalo Fernandez-Castaño,38.57,54,140,E
2014,0,29740,Brad Fritsch,38.54,37,96,-0.22
2014,0,25572,Graeme McDowell,38.54,37,96,+0.05
2014,0,23621,Rory Sabbatini,38.51,57,148,-0.09
2014,0,25396,Kevin Na,38.37,66,172,-0.12
2014,0,31560,Brian Stuard,38.24,65,170,-0.22
2014,0,31202,William McGirt,38.02,73,192,-0.14
2014,0,26331,Charl Schwartzel,37.96,41,108,-0.20
2014,0,27120,Troy Matteson,37.93,44,116,+0.02
2014,0,32150,Michael Thompson,37.88,50,132,-0.26
2014,0,28486,Michael Putnam,37.75,77,204,-0.08
