YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
2020,127,0,22371,Aaron Baddeley,5
2020,127,0,33404,Chris Baker,5
2020,127,0,40058,Zac Blair,5
2020,127,0,29479,Scott Brown,5
2020,127,0,47504,Sam Burns,5
2020,127,0,26499,Rafa Cabrera Bello,5
2020,127,0,34314,Sebastian Cappelen,5
2020,127,0,32200,Roberto Castro,5
2020,127,0,39997,Corey Conners,5
2020,127,0,11123,Chris Couch,5
2020,127,0,27436,Graham DeLaet,5
2020,127,0,35376,Roberto Díaz,5
2020,127,0,30191,Julián Etulain,5
2020,127,0,32662,Michael Gligic,5
2020,127,0,25900,Lucas Glover,5
2020,127,0,56762,Will Gordon,5
2020,127,0,29974,Branden Grace,5
2020,127,0,33399,Adam Hadwin,5
2020,127,0,27644,Brian Harman,5
2020,127,0,27554,Scott Harrington,5
2020,127,0,34363,Tyrrell Hatton,5
2020,127,0,26758,David Hearn,5
2020,127,0,27141,J.B. Holmes,5
2020,127,0,39977,Max Homa,5
2020,127,0,35461,Beau Hossler,5
2020,127,0,21961,Charles Howell III,5
2020,127,0,35506,Mackenzie Hughes,5
2020,127,0,34587,Chan Kim,5
2020,127,0,30926,Chris Kirk,5
2020,127,0,48117,Kurt Kitayama,5
2020,127,0,58696,Peter Kuest,5
2020,127,0,31420,Anirban Lahiri,5
2020,127,0,32791,K.H. Lee,5
2020,127,0,11032,Frank Lickliter II,5
2020,127,0,33204,Shane Lowry,5
2020,127,0,34213,Grayson Murray,5
2020,127,0,36871,Matthew NeSmith,5
2020,127,0,45486,Joaquin Niemann,5
2020,127,0,29908,C.T. Pan,5
2020,127,0,22056,Cameron Percy,5
2020,127,0,49771,J.T. Poston,5
2020,127,0,26476,Chez Reavie,5
2020,127,0,23621,Rory Sabbatini,5
2020,127,0,47347,Adam Schenk,5
2020,127,0,24502,Adam Scott,5
2020,127,0,46441,Robby Shelton,5
2020,127,0,34046,Jordan Spieth,5
2020,127,0,26679,Kevin Stadler,5
2020,127,0,29518,Brendan Steele,5
2020,127,0,27963,Chris Stroud,5
2020,127,0,34264,Hudson Swafford,5
2020,127,0,25493,Nick Taylor,5
2020,127,0,27330,Josh Teater,5
2020,127,0,58168,Davis Thompson,5
2020,127,62,30927,Brendon Todd,5
2020,127,0,23788,D.J. Trahan,5
2020,127,0,29484,Peter Uihlein,5
2020,127,0,26951,Johnson Wagner,5
2020,127,0,27095,Nick Watney,5
2020,127,0,51894,Vince Whaley,5
2020,127,0,8793,Tiger Woods,5
2020,190,-1,21407,Arjun Atwal,4
2020,190,-1,56003,Yongjun Bae,4
2020,190,-1,24846,Ricky Barnes,4
2020,190,-1,45522,Christiaan Bezuidenhout,4
2020,190,-1,40009,Dominic Bozzelli,4
2020,190,-1,55708,Hayden Buckley,4
2020,190,-1,20472,Alex Cejka,4
2020,190,-1,32366,Kevin Chappell,4
2020,190,-1,20850,Daniel Chopra,4
2020,190,-1,20229,Stewart Cink,4
2020,190,-1,46435,Austin Cook,4
2020,190,-1,32982,Vince Covello,4
2020,190,-1,23983,Luke Donald,4
2020,190,-1,25686,Jason Dufner,4
2020,190,-1,37273,Derek Ernst,4
2020,190,-1,28307,Matt Every,4
2020,190,-1,46823,Jeremy Gandon,4
2020,190,-1,24358,Robert Garrigus,4
2020,190,-1,19846,Brian Gay,4
2020,190,-1,48045,Michael Gellerman,4
2020,190,-1,52375,Doug Ghim,4
2020,190,-1,34098,Russell Henley,4
2020,190,-1,49298,Kramer Hickok,4
2020,190,-1,34656,Mikumu Horikawa,4
2020,190,-1,29420,Billy Horschel,4
2020,190,-1,34174,John Huh,4
2020,190,-1,30852,Ryo Ishikawa,4
2020,190,-1,47238,Jazz Janewattananond,4
2020,190,-1,46440,Smylie Kaufman,4
2020,190,-1,32816,Satoshi Kodaira,4
2020,190,-1,23108,Matt Kuchar,4
2020,190,-1,28775,Nate Lashley,4
2020,190,-1,49766,Hank Lebioda,4
2020,190,-1,29926,Danny Lee,4
2020,190,-1,26851,Marc Leishman,4
2020,190,-1,35296,Haotong Li,4
2020,190,-1,37447,Zander Lombard,4
2020,190,-1,29772,Michael Lorenzo-Vera,4
2020,190,-1,29461,Jamie Lovemark,4
2020,190,-1,52215,Robert MacIntyre,4
2020,190,-1,24781,Hunter Mahan,4
2020,190,-1,34466,Peter Malnati,4
2020,190,-1,40042,Tyler McCumber,4
2020,190,-1,24490,George McNeill,4
2020,190,-1,25198,Francesco Molinari,4
2020,190,-1,30163,Henrik Norlander,4
2020,190,-1,26328,Shaun Norris,4
2020,190,-1,57944,Andy Ogletree,4
2020,190,-1,39262,Alvaro Ortiz,4
2020,190,-1,20572,Rod Pampling,4
2020,190,-1,47679,Victor Perez,4
2020,190,-1,57900,Chandler Phillips,4
2020,190,-1,27556,Ted Potter Jr.,4
2020,190,-1,29476,Kyle Reifers,4
2020,190,-1,47995,Davis Riley,4
2020,190,-1,35732,Wes Roach,4
2020,190,-1,54636,Tony Romo,4
2020,190,-1,29223,Sam Saunders,4
2020,190,-1,26490,Michael Sims,4
2020,190,-1,30110,Kyle Stanley,4
2020,190,-1,6527,Steve Stricker,4
2020,190,-1,33449,Zack Sucher,4
2020,190,-1,48119,Ben Taylor,4
2020,190,-1,37249,Ryuko Tokimatsu,4
2020,190,-1,35617,Martin Trainer,4
2020,190,-1,57883,Jack Trent,4
2020,190,-1,23623,Bo Van Pelt,4
2020,190,-1,25349,Tim Wilkinson,4
2020,190,-1,49964,Aaron Wise,4
2020,259,0,52633,Alex Beach,3
2020,259,0,23614,Rich Beem,3
2020,259,0,56630,Akshay Bhatia,3
2020,259,0,33803,Lucas Bjerregaard,3
2020,259,0,20593,Greg Chalmers,3
2020,259,0,46154,Yi Keun Chang,3
2020,259,0,23541,Ben Crane,3
2020,259,0,34076,Joel Dahmen,3
2020,259,0,54655,Patrick Flavin,3
2020,259,0,30911,Tommy Fleetwood,3
2020,259,0,12823,Carlos Franco,3
2020,259,0,10809,Jim Furyk,3
2020,259,0,47987,Cole Hammer,3
2020,259,0,28938,Justin Harding,3
2020,259,0,39058,Lucas Herbert,3
2020,259,0,12782,Tim Herron,3
2020,259,0,55707,Calum Hill,3
2020,259,0,33461,Morgan Hoffmann,3
2020,259,0,47056,Rikuya Hoshino,3
2020,259,0,34554,Jung-gon Hwang,3
2020,259,0,8075,Jerry Kelly,3
2020,259,0,39975,Michael Kim,3
2020,259,0,30711,Colt Knost,3
2020,259,0,49773,Chase Koepka,3
2020,259,0,34168,Soomin Lee,3
2020,259,0,49481,Tae Hee Lee,3
2020,259,0,1706,Davis Love III,3
2020,259,0,28300,Joost Luiten,3
2020,259,0,33413,Ben Martin,3
2020,259,0,27933,John Merrick,3
2020,259,0,26596,Ryan Moore,3
2020,259,0,46601,Trey Mullinax,3
2020,259,0,26799,Toru Nakajima,3
2020,259,0,29289,S.Y. Noh,3
2020,259,0,24140,Sean O'Hair,3
2020,259,0,35947,John Oda,3
2020,259,0,40101,Brinson Paolini,3
2020,259,0,32797,Sanghyun Park,3
2020,259,0,56674,Michael Perras,3
2020,259,0,25240,D.A. Points,3
2020,259,0,21959,Ted Purdy,3
2020,259,0,25562,Andres Romero,3
2020,259,0,56781,Isaiah Salinda,3
2020,259,0,20645,John Senden,3
2020,259,0,54759,Jake Shuman,3
2020,259,0,51890,Greyson Sigg,3
2020,259,0,6567,Vijay Singh,3
2020,259,0,21528,Henrik Stenson,3
2020,259,0,24459,Richard Sterne,3
2020,259,0,50493,Justin Suh,3
2020,259,0,51634,Sahith Theegala,3
2020,259,0,28114,Dawie van der Walt,3
2020,259,0,26289,Boo Weekley,3
2020,259,0,47128,Richy Werenski,3
2020,259,0,20396,Lee Westwood,3
2020,259,0,32139,Danny Willett,3
2020,259,0,52374,Brandon Wu,3
2020,259,0,36698,Andy Zhang,3
2020,317,0,21633,Steve Allan,2
2020,317,0,10885,Robert Allenby,2
2020,317,0,31395,Yosuke Asaji,2
2020,317,0,49746,Daniel Augustus,2
2020,317,0,39831,Bobby Bai,2
2020,317,0,56741,Braden Bailey,2
2020,317,0,32334,Charlie Beljan,2
2020,317,0,55411,Jacob Bergeron,2
2020,317,0,27958,Ryan Blaum,2
2020,317,0,24507,Jason Bohn,2
2020,317,0,32367,Jorge Campillo,2
2020,317,0,57492,Eugenio Chacarra,2
2020,317,0,1226,Fred Couples,2
2020,317,0,39067,MJ Daffue,2
2020,317,0,21753,Brian Davis,2
2020,317,0,6522,Ernie Els,2
2020,317,0,36299,Edward Figueroa,2
2020,317,0,54576,Patrick Fishburn,2
2020,317,0,29936,Ryan Fox,2
2020,317,0,34185,Domenico Geminiani,2
2020,317,0,25052,Derek Gillespie,2
2020,317,0,29720,Andres Gonzales,2
2020,317,0,46724,Jeongwoo Ham,2
2020,317,0,27324,Seungsu Han,2
2020,317,0,20766,Padraig Harrington,2
2020,317,0,23063,Scott Hend,2
2020,317,0,23353,J.J. Henry,2
2020,317,0,35778,Kazuki Higa,2
2020,317,0,51696,Rico Hoey,2
2020,317,0,29222,Billy Hurley III,2
2020,317,0,46673,Tomoyo Ikemura,2
2020,317,0,32775,Shugo Imahira,2
2020,317,0,21731,Freddie Jacobson,2
2020,317,0,26735,Marty Jertson,2
2020,317,0,32815,Masahiro Kawamura,2
2020,317,0,37454,Whee Kim,2
2020,317,0,37250,Romain Langasque,2
2020,317,0,1666,Bernhard Langer,2
2020,317,0,35834,Hyungjoon Lee,2
2020,317,0,28670,Wonjoon Lee,2
2020,317,0,1677,Tom Lehman,2
2020,317,0,24748,WC Liang,2
2020,317,0,35300,Andrew Loupe,2
2020,317,0,39004,Dru Love,2
2020,317,0,10585,Scott McCarron,2
2020,317,0,55421,Chip McDaniel,2
2020,317,0,31202,William McGirt,2
2020,317,0,24449,Parker McLachlin,2
2020,317,0,39185,Jake McLeod,2
2020,317,0,27171,Jay McLuen,2
2020,317,0,45798,Zach Murray,2
2020,317,0,58188,James Nicholas,2
2020,317,0,8535,Gary Nicklaus,2
2020,317,0,51635,Chris Nido,2
2020,317,0,56320,Bryson Nimmer,2
2020,317,0,31672,Daniel Nisbet,2
2020,317,0,51997,Andrew Novak,2
2020,317,0,30826,John O'Leary,2
2020,317,0,34702,Edward Olson,2
2020,317,0,31559,Garrett Osborn,2
2020,317,0,30756,Andrea Pavan,2
2020,317,0,25345,Carl Pettersson,2
2020,317,0,54303,Charlie Reiter,2
2020,317,0,22913,John Rollins,2
2020,317,0,30005,Neil Schietekat,2
2020,317,0,46501,Ollie Schniederjans,2
2020,317,0,31569,Jason Scrivener,2
2020,317,0,33173,Efren Serna Jr.,2
2020,317,0,39327,Ben Silverman,2
2020,317,0,22293,Heath Slocum,2
2020,317,0,46405,Sebastian Soderberg,2
2020,317,0,26757,Greg Sonnier,2
2020,317,0,12309,Bob Sowards,2
2020,317,0,51600,Jimmy Stanger,2
2020,317,0,40115,Adam Svensson,2
2020,317,0,58191,Donnie Trosper,2
2020,317,0,8385,Omar Uresti,2
2020,317,0,35469,Sebastián Vázquez,2
2020,317,0,31113,Paul Waring,2
2020,317,0,52411,Kyle Westmoreland,2
2020,317,0,57711,Mason Williams,2
2020,317,0,33870,Ashun Wu,2
2020,317,0,55454,Carl Yuan,2
2020,400,0,23048,Eric Axley,1
2020,400,0,34387,Daniel Balin,1
2020,400,0,55410,Shintaro Ban,1
2020,400,0,12652,Cameron Beckman,1
2020,400,0,47986,Rich Berberian Jr.,1
2020,400,0,7003,David Berganio Jr.,1
2020,400,0,56848,Justin Bertsch,1
2020,400,0,22764,Michael Block,1
2020,400,0,6214,Guy Boros,1
2020,400,0,23656,Jason Caron,1
2020,400,0,54530,Henry Chung,1
2020,400,0,1200,Keith Clearwater,1
2020,400,0,54334,Ben Cook,1
2020,400,0,32800,Franklin Corpening,1
2020,400,0,54926,George Cunningham,1
2020,400,0,1249,John Daly,1
2020,400,0,58380,Scott de Borba,1
2020,400,0,23638,Brendon de Jonge,1
2020,400,0,54587,Justin Doeden,1
2020,400,0,37338,Zecheng Dou,1
2020,400,0,32582,Eric Dugas,1
2020,400,0,35133,Bryce Easton,1
2020,400,0,57725,Angus Flanagan,1
2020,400,0,1381,Fred Funk,1
2020,400,0,51830,Taylor Funk,1
2020,400,0,30750,Tommy Gainey,1
2020,400,0,1388,Robert Gamez,1
2020,400,0,57975,Harry Hall,1
2020,400,0,1487,Jeff Hart,1
2020,400,0,47336,Michael Hopper,1
2020,400,0,36799,Stephan Jaeger,1
2020,400,0,29747,Zach Johnson,1
2020,400,0,51833,Davey Jude,1
2020,400,0,20094,Jonathan Kaye,1
2020,400,0,27408,Martin Kaymer,1
2020,400,0,55182,Tom Kim,1
2020,400,0,46404,Marcus Kinhult,1
2020,400,0,56488,Jake Kneen,1
2020,400,0,33689,Jinichiro Kozuma,1
2020,400,0,30008,Jbe' Kruger,1
2020,400,0,25431,Rob Labritz,1
2020,400,0,29670,Pablo Larrazabal,1
2020,400,0,58122,Kenny Leseur,1
2020,400,0,51441,KK Limbhasut,1
2020,400,0,24912,Will MacKenzie,1
2020,400,0,56726,Patrick Martin,1
2020,400,0,52341,Andrew McCain,1
2020,400,0,47737,Logan McCracken,1
2020,400,0,8339,Spike McRoy,1
2020,400,0,24077,Matthew Millar,1
2020,400,0,40189,David Muttitt,1
2020,400,0,54309,Tyler Ota,1
2020,400,0,31016,Tomoharu Otsuki,1
2020,400,0,47127,David Pastore,1
2020,400,0,7755,Dwayne Pearman,1
2020,400,0,25863,Rod Perry,1
2020,400,0,7749,Brett Quigley,1
2020,400,0,58594,Spencer Ralston,1
2020,400,0,32058,José de Jesús Rodríguez,1
2020,400,0,45582,Jared Sawada,1
2020,400,0,39328,Conrad Shindler,1
2020,400,0,37410,Hiram Silfa,1
2020,400,0,46340,Alex Smalley,1
2020,400,0,28103,Stuart Smith,1
2020,400,0,22294,Brian Smock,1
2020,400,0,50484,Hayden Springer,1
2020,400,0,52144,Braden Thornberry,1
2020,400,0,24964,Ryan Vermeer,1
2020,400,0,27770,Camilo Villegas,1
2020,400,0,33624,Shawn Warren,1
2020,400,0,10423,Mike Weir,1
2020,400,0,58192,Daniel Wetterich,1
2020,400,0,54783,Dylan Wu,1
2020,400,0,45242,Kevin Yu,1
2020,400,0,58407,Sean Yu,1
2019,1,0,29222,Billy Hurley III,16
2019,1,0,36689,Brooks Koepka,16
2019,3,0,31323,Gary Woodland,15
2019,4,0,34099,Harris English,12
2019,5,0,24846,Ricky Barnes,11
2019,5,0,28307,Matt Every,11
2019,5,0,24138,Ian Poulter,11
2019,5,0,27649,Brandt Snedeker,11
2019,9,0,25364,Paul Casey,10
2019,9,0,34021,Bud Cauley,10
2019,9,0,35376,Roberto Díaz,10
2019,9,0,33399,Adam Hadwin,10
2019,9,0,47990,Kyle Jones,10
2019,9,0,27974,Sung Kang,10
2019,9,0,34261,Scott Langley,10
2019,9,0,47347,Adam Schenk,10
2019,9,0,33448,Justin Thomas,10
2019,9,0,56278,Matthew Wolff,10
2019,19,0,35450,Patrick Cantlay,9
2019,19,0,34076,Joel Dahmen,9
2019,19,0,40098,Matt Fitzpatrick,9
2019,19,0,25900,Lucas Glover,9
2019,19,0,27644,Brian Harman,9
2019,19,0,34098,Russell Henley,9
2019,19,0,31557,Jim Herman,9
2019,19,0,29420,Billy Horschel,9
2019,19,0,33410,Andrew Landry,9
2019,19,0,49766,Hank Lebioda,9
2019,19,0,1706,Davis Love III,9
2019,19,0,47993,Denny McCarthy,9
2019,19,0,26476,Chez Reavie,9
2019,19,0,47856,Seth Reeves,9
2019,19,0,22405,Justin Rose,9
2019,19,0,48081,Xander Schauffele,9
2019,19,0,29221,Webb Simpson,9
2019,19,0,39324,J.J. Spaun,9
2019,19,0,30692,Scott Stallings,9
2019,19,0,40115,Adam Svensson,9
2019,19,0,35617,Martin Trainer,9
2019,19,0,27064,Jhonattan Vegas,9
2019,41,0,27958,Ryan Blaum,8
2019,41,0,57591,Cullan Brown,8
2019,41,0,51766,Wyndham Clark,8
2019,41,0,45157,Cam Davis,8
2019,41,0,28089,Jason Day,8
2019,41,0,47959,Bryson DeChambeau,8
2019,41,0,29974,Branden Grace,8
2019,41,0,54591,Ben Griffin,8
2019,41,0,39971,Sungjae Im,8
2019,41,0,37455,Si Woo Kim,8
2019,41,0,36326,David Lipsky,8
2019,41,0,50526,Tom Lovelady,8
2019,41,0,33204,Shane Lowry,8
2019,41,0,28237,Rory McIlroy,8
2019,41,0,1810,Phil Mickelson,8
2019,41,0,48822,Sebastián Muñoz,8
2019,41,0,33968,Thorbjørn Olesen,8
2019,41,0,32797,Sanghyun Park,8
2019,41,0,46970,Jon Rahm,8
2019,41,0,34360,Patrick Reed,8
2019,41,0,35732,Wes Roach,8
2019,41,0,37275,Sam Ryder,8
2019,41,0,24502,Adam Scott,8
2019,41,0,34046,Jordan Spieth,8
2019,41,0,27095,Nick Watney,8
2019,66,0,33948,Byeong Hun An,7
2019,66,0,21407,Arjun Atwal,7
2019,66,0,28259,Sangmoon Bae,7
2019,66,0,26499,Rafa Cabrera Bello,7
2019,66,0,52372,Cameron Champ,7
2019,66,0,30911,Tommy Fleetwood,7
2019,66,0,29970,Dylan Frittelli,7
2019,66,0,46402,Talor Gooch,7
2019,66,0,39954,Cody Gribble,7
2019,66,0,24924,Bill Haas,7
2019,66,0,32448,James Hahn,7
2019,66,0,35506,Mackenzie Hughes,7
2019,66,0,33122,Russell Knox,7
2019,66,0,35879,Kelly Kraft,7
2019,66,0,27936,Martin Laird,7
2019,66,0,26851,Marc Leishman,7
2019,66,0,34466,Peter Malnati,7
2019,66,0,32839,Hideki Matsuyama,7
2019,66,0,25572,Graeme McDowell,7
2019,66,0,39546,Keith Mitchell,7
2019,66,0,26329,Louis Oosthuizen,7
2019,66,0,23320,Ryan Palmer,7
2019,66,0,32876,Martin Piller,7
2019,66,0,27556,Ted Potter Jr.,7
2019,66,0,30946,Alex Prugh,7
2019,66,0,32058,José de Jesús Rodríguez,7
2019,66,0,23621,Rory Sabbatini,7
2019,66,0,39113,Shubhankar Sharma,7
2019,66,0,35891,Cameron Smith,7
2019,66,0,33418,Shawn Stefani,7
2019,66,0,34264,Hudson Swafford,7
2019,66,0,23325,Vaughn Taylor,7
2019,66,0,27330,Josh Teater,7
2019,66,0,23788,D.J. Trahan,7
2019,66,0,29484,Peter Uihlein,7
2019,66,0,40006,Erik van Rooyen,7
2019,66,0,37189,Harold Varner III,7
2019,66,0,25632,Jimmy Walker,7
2019,66,0,25804,Bubba Watson,7
2019,66,0,32139,Danny Willett,7
2019,66,0,49964,Aaron Wise,7
2019,107,0,49303,Anders Albertson,6
2019,107,0,45526,Abraham Ancer,6
2019,107,0,30978,Kiradech Aphibarnrat,6
2019,107,0,19803,Ryan Armour,6
2019,107,0,22371,Aaron Baddeley,6
2019,107,0,34310,Alexander Björk,6
2019,107,0,40009,Dominic Bozzelli,6
2019,107,0,29479,Scott Brown,6
2019,107,0,29268,Bronson Burgoon,6
2019,107,0,47504,Sam Burns,6
2019,107,0,45734,John Catlin,6
2019,107,0,34306,John Chin,6
2019,107,0,11123,Chris Couch,6
2019,107,0,23541,Ben Crane,6
2019,107,0,33653,Thomas Detry,6
2019,107,0,25686,Jason Dufner,6
2019,107,0,45609,Tyler Duncan,6
2019,107,0,30191,Julián Etulain,6
2019,107,0,29725,Tony Finau,6
2019,107,0,32102,Rickie Fowler,6
2019,107,0,10809,Jim Furyk,6
2019,107,0,46523,Joey Garber,6
2019,107,0,28679,Fabián Gómez,6
2019,107,0,31646,Emiliano Grillo,6
2019,107,0,34563,Chesson Hadley,6
2019,107,0,28938,Justin Harding,6
2019,107,0,35421,Brandon Harkins,6
2019,107,0,26758,David Hearn,6
2019,107,0,39977,Max Homa,6
2019,107,0,36799,Stephan Jaeger,6
2019,107,0,30925,Dustin Johnson,6
2019,107,0,26300,Matt Jones,6
2019,107,0,27408,Martin Kaymer,6
2019,107,0,37454,Whee Kim,6
2019,107,0,30926,Chris Kirk,6
2019,107,0,32757,Patton Kizzire,6
2019,107,0,30944,Jason Kokrak,6
2019,107,0,31420,Anirban Lahiri,6
2019,107,0,32791,K.H. Lee,6
2019,107,0,37278,Nicholas Lindheim,6
2019,107,0,34409,David Lingmerth,6
2019,107,0,27129,Luke List,6
2019,107,0,35449,Adam Long,6
2019,107,0,32640,Troy Merritt,6
2019,107,0,26596,Ryan Moore,6
2019,107,0,46601,Trey Mullinax,6
2019,107,0,34213,Grayson Murray,6
2019,107,0,49771,J.T. Poston,6
2019,107,0,28252,Seamus Power,6
2019,107,0,34256,Andrew Putnam,6
2019,107,0,53165,Doc Redman,6
2019,107,0,30786,Brady Schnell,6
2019,107,0,46501,Ollie Schniederjans,6
2019,107,0,26331,Charl Schwartzel,6
2019,107,0,54364,Stephen Stallings Jr.,6
2019,107,0,30110,Kyle Stanley,6
2019,107,0,29518,Brendan Steele,6
2019,107,0,49960,Sepp Straka,6
2019,107,0,34431,Robert Streb,6
2019,107,0,27214,Kevin Streelman,6
2019,107,0,31560,Brian Stuard,6
2019,107,0,32150,Michael Thompson,6
2019,107,0,2206,David Toms,6
2019,107,0,33419,Cameron Tringale,6
2019,107,0,32333,Kevin Tway,6
2019,107,0,10423,Mike Weir,6
2019,107,0,8793,Tiger Woods,6
2019,107,0,37340,Chase Wright,6
2019,175,0,20098,Stuart Appleby,5
2019,175,0,37212,Paul Barjon,5
2019,175,0,40026,Daniel Berger,5
2019,175,0,33803,Lucas Bjerregaard,5
2019,175,0,28087,Kris Blanks,5
2019,175,0,27895,Jonas Blixt,5
2019,175,0,33141,Keegan Bradley,5
2019,175,0,12510,Chad Campbell,5
2019,175,0,32200,Roberto Castro,5
2019,175,0,32366,Kevin Chappell,5
2019,175,0,20229,Stewart Cink,5
2019,175,0,25720,Chad Collins,5
2019,175,0,39997,Corey Conners,5
2019,175,0,46435,Austin Cook,5
2019,175,0,1226,Fred Couples,5
2019,175,0,23983,Luke Donald,5
2019,175,0,30736,Oscar Fraustro,5
2019,175,0,21209,Sergio Garcia,5
2019,175,0,29535,Brice Garnett,5
2019,175,0,24358,Robert Garrigus,5
2019,175,0,19846,Brian Gay,5
2019,175,0,49298,Kramer Hickok,5
2019,175,0,33461,Morgan Hoffmann,5
2019,175,0,35532,Tom Hoge,5
2019,175,0,35461,Beau Hossler,5
2019,175,0,21961,Charles Howell III,5
2019,175,0,46440,Smylie Kaufman,5
2019,175,0,29478,Kevin Kisner,5
2019,175,0,36852,Jim Knous,5
2019,175,0,32816,Satoshi Kodaira,5
2019,175,0,23108,Matt Kuchar,5
2019,175,0,28775,Nate Lashley,5
2019,175,0,29461,Jamie Lovemark,5
2019,175,0,37380,Curtis Luck,5
2019,175,0,24781,Hunter Mahan,5
2019,175,0,28158,Steve Marino,5
2019,175,0,27171,Jay McLuen,5
2019,175,0,25198,Francesco Molinari,5
2019,175,0,25396,Kevin Na,5
2019,175,0,45486,Joaquin Niemann,5
2019,175,0,27349,Alex Noren,5
2019,175,0,24140,Sean O'Hair,5
2019,175,0,33667,Carlos Ortiz,5
2019,175,0,29908,C.T. Pan,5
2019,175,0,24361,Pat Perez,5
2019,175,0,25818,Scott Piercy,5
2019,175,0,33293,Thomas Pieters,5
2019,175,0,47983,Chad Ramey,5
2019,175,0,36699,Patrick Rodgers,5
2019,175,0,29223,Sam Saunders,5
2019,175,0,20645,John Senden,5
2019,175,0,39327,Ben Silverman,5
2019,175,0,26679,Kevin Stadler,5
2019,175,0,21528,Henrik Stenson,5
2019,175,0,27963,Chris Stroud,5
2019,175,0,33449,Zack Sucher,5
2019,175,0,30927,Brendon Todd,5
2019,175,0,28132,Tyrone Van Aswegen,5
2019,175,0,26951,Johnson Wagner,5
2019,175,0,47128,Richy Werenski,5
2019,175,0,24663,Y.E. Yang,5
2019,236,0,52096,Adri Arnaus,4
2019,236,0,28697,Gaganjeet Bhullar,4
2019,236,0,24925,Jonathan Byrd,4
2019,236,0,32070,Rafael Campos,4
2019,236,0,51567,Will Cannon,4
2019,236,0,29294,Ho Sung Choi,4
2019,236,0,20850,Daniel Chopra,4
2019,236,0,54926,George Cunningham,4
2019,236,0,49633,Charlie Danielson,4
2019,236,0,47663,Kevin Dougherty,4
2019,236,0,6522,Ernie Els,4
2019,236,0,31416,Derek Fathauer,4
2019,236,0,39412,Zack Fischer,4
2019,236,0,28500,Martin Flores,4
2019,236,0,29936,Ryan Fox,4
2019,236,0,30750,Tommy Gainey,4
2019,236,0,52375,Doug Ghim,4
2019,236,0,22892,Jason Gore,4
2019,236,0,27324,Seungsu Han,4
2019,236,0,34363,Tyrrell Hatton,4
2019,236,0,12782,Tim Herron,4
2019,236,0,12716,Charley Hoffman,4
2019,236,0,27141,J.B. Holmes,4
2019,236,0,47056,Rikuya Hoshino,4
2019,236,0,46717,Viktor Hovland,4
2019,236,0,34174,John Huh,4
2019,236,0,26908,Yuta Ikeda,4
2019,236,0,22378,Trevor Immelman,4
2019,236,0,21731,Freddie Jacobson,4
2019,236,0,26735,Marty Jertson,4
2019,236,0,24024,Zach Johnson,4
2019,236,0,39975,Michael Kim,4
2019,236,0,29926,Danny Lee,4
2019,236,0,49481,Tae Hee Lee,4
2019,236,0,35296,Haotong Li,4
2019,236,0,39004,Dru Love,4
2019,236,0,51379,John Lyras,4
2019,236,0,24912,Will MacKenzie,4
2019,236,0,55421,Chip McDaniel,4
2019,236,0,24449,Parker McLachlin,4
2019,236,0,27933,John Merrick,4
2019,236,0,46045,Michael Miller,4
2019,236,0,50525,Collin Morikawa,4
2019,236,0,34449,Kevin O'Connell,4
2019,236,0,34709,Eddie Pepperell,4
2019,236,0,1945,Kenny Perry,4
2019,236,0,36824,Paul Peterson,4
2019,236,0,25240,D.A. Points,4
2019,236,0,46414,Aaron Rai,4
2019,236,0,25562,Andres Romero,4
2019,236,0,49709,Matthew Short,4
2019,236,0,6567,Vijay Singh,4
2019,236,0,33486,Roger Sloan,4
2019,236,0,25493,Nick Taylor,4
2019,236,0,10387,Chris Thompson,4
2019,236,0,57365,Spencer Tibbits,4
2019,236,0,24964,Ryan Vermeer,4
2019,236,0,48887,Matt Wallace,4
2019,236,0,26289,Boo Weekley,4
2019,236,0,20160,Charlie Wi,4
2019,236,0,25349,Tim Wilkinson,4
2019,236,0,55454,Carl Yuan,4
2019,298,0,21633,Steve Allan,3
2019,298,0,54625,Dawson Armstrong,3
2019,298,0,34387,Daniel Balin,3
2019,298,0,32334,Charlie Beljan,3
2019,298,0,56630,Akshay Bhatia,3
2019,298,0,55888,Devon Bling,3
2019,298,0,24507,Jason Bohn,3
2019,298,0,48084,Wesley Bryan,3
2019,298,0,32367,Jorge Campillo,3
2019,298,0,20472,Alex Cejka,3
2019,298,0,28455,Will Claxton,3
2019,298,0,45860,Case Cochran,3
2019,298,0,28937,George Coetzee,3
2019,298,0,1249,John Daly,3
2019,298,0,21753,Brian Davis,3
2019,298,0,50158,Juan Cayro Delgado,3
2019,298,0,35110,Brett Drewitt,3
2019,298,0,32582,Eric Dugas,3
2019,298,0,46567,Paul Dunne,3
2019,298,0,37273,Derek Ernst,3
2019,298,0,54687,Broc Everett,3
2019,298,0,55413,Luis Gagne,3
2019,298,0,32662,Michael Gligic,3
2019,298,0,20157,Retief Goosen,3
2019,298,0,35539,Luke Guthrie,3
2019,298,0,46550,Brandon Hagy,3
2019,298,0,20766,Padraig Harrington,3
2019,298,0,30812,Benjamin Hebert,3
2019,298,0,23353,J.J. Henry,3
2019,298,0,31121,Berry Henson,3
2019,298,0,54628,Lee Hodges,3
2019,298,0,34656,Mikumu Horikawa,3
2019,298,0,47989,Sam Horsfield,3
2019,298,0,24321,Kodai Ichihara,3
2019,298,0,39470,Richard Jung,3
