YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
2012,0,24663,Y.E. Yang,63.33,19,30
2012,0,22348,Nick O'Hern,62.22,28,45
2012,0,29476,Kyle Reifers,61.76,21,34
2012,0,29222,Billy Hurley III,61.29,19,31
2012,0,29221,Webb Simpson,61.29,19,31
2012,0,34021,Bud Cauley,60.71,17,28
2012,0,21350,Ryuji Imada,60.71,17,28
2012,0,21878,Mark Wilson,60.71,17,28
2012,0,1706,Davis Love III,60.0,12,20
2012,0,23718,Nathan Green,59.38,19,32
2012,0,24361,Pat Perez,58.97,23,39
2012,0,26758,David Hearn,58.82,20,34
2012,0,24024,Zach Johnson,58.82,20,34
2012,0,24490,George McNeill,58.7,27,46
2012,0,23548,Bill Lunde,58.62,17,29
2012,0,25632,Jimmy Walker,58.62,34,58
2012,0,26476,Chez Reavie,58.33,14,24
2012,0,27095,Nick Watney,57.89,22,38
2012,0,33141,Keegan Bradley,57.58,19,33
2012,0,8075,Jerry Kelly,57.14,24,42
2012,0,22371,Aaron Baddeley,56.76,21,37
2012,0,32200,Roberto Castro,56.67,17,30
2012,0,31558,J.J. Killeen,56.36,31,55
2012,0,20848,Ángel Cabrera,56.25,9,16
2012,0,25818,Scott Piercy,56.25,18,32
2012,0,24358,Robert Garrigus,55.56,20,36
2012,0,20766,Padraig Harrington,55.56,10,18
2012,0,23638,Brendon de Jonge,55.32,26,47
2012,0,24138,Ian Poulter,54.55,12,22
2012,0,6567,Vijay Singh,54.35,25,46
2012,0,23983,Luke Donald,54.17,13,24
2012,0,22405,Justin Rose,54.17,13,24
2012,0,19846,Brian Gay,54.05,20,37
2012,0,24502,Adam Scott,53.85,14,26
2012,0,20070,Matt Bettencourt,53.57,15,28
2012,0,23325,Vaughn Taylor,53.57,15,28
2012,0,6251,Chris DiMarco,53.49,23,43
2012,0,24925,Jonathan Byrd,53.33,16,30
2012,0,28307,Matt Every,52.94,18,34
2012,0,24924,Bill Haas,52.78,19,36
2012,0,20572,Rod Pampling,52.78,19,36
2012,0,6034,Marco Dawson,52.63,10,19
2012,0,12510,Chad Campbell,52.5,21,40
2012,0,20645,John Senden,52.5,21,40
2012,0,24494,Erik Compton,52.38,22,42
2012,0,24940,Edward Loar,52.38,11,21
2012,0,6527,Steve Stricker,52.38,11,21
2012,0,8725,Tom Gillis,52.17,24,46
2012,0,30750,Tommy Gainey,52.0,26,50
2012,0,20574,Mathew Goggin,52.0,13,25
2012,0,1797,Rocco Mediate,51.72,15,29
2012,0,23135,Tim Clark,51.61,16,31
2012,0,26851,Marc Leishman,51.52,17,33
2012,0,10860,Justin Leonard,51.52,17,33
2012,0,30927,Brendon Todd,51.52,17,33
2012,0,1766,Billy Mayfair,51.16,22,43
2012,0,29910,Blake Adams,50.0,27,54
2012,0,20098,Stuart Appleby,50.0,16,32
2012,0,28087,Kris Blanks,50.0,15,30
2012,0,34099,Harris English,50.0,25,50
2012,0,32102,Rickie Fowler,50.0,15,30
2012,0,21209,Sergio Garcia,50.0,10,20
2012,0,30925,Dustin Johnson,50.0,10,20
2012,0,27974,Sung Kang,50.0,16,32
2012,0,29926,Danny Lee,50.0,11,22
2012,0,31202,William McGirt,50.0,23,46
2012,0,21528,Henrik Stenson,50.0,14,28
2012,0,27963,Chris Stroud,50.0,14,28
2012,0,22582,Kyle Thompson,50.0,9,18
2012,0,32150,Michael Thompson,50.0,15,30
2012,0,23623,Bo Van Pelt,50.0,16,32
2012,0,25345,Carl Pettersson,48.84,21,43
2012,0,6522,Ernie Els,48.72,19,39
2012,0,23800,Bryce Molder,48.57,17,35
2012,0,27302,Garth Mulroy,47.83,11,23
2012,0,33122,Russell Knox,47.62,10,21
2012,0,26300,Matt Jones,47.37,9,19
2012,0,27466,Spencer Levin,47.37,18,38
2012,0,23541,Ben Crane,47.06,16,34
2012,0,28455,Will Claxton,46.88,15,32
2012,0,27556,Ted Potter Jr.,46.88,15,32
2012,0,12782,Tim Herron,46.67,21,45
2012,0,26329,Louis Oosthuizen,46.67,7,15
2012,0,12652,Cameron Beckman,46.43,13,28
2012,0,28089,Jason Day,46.43,13,28
2012,0,22046,Geoff Ogilvy,46.43,13,28
2012,0,24507,Jason Bohn,45.95,17,37
2012,0,25562,Andres Romero,45.83,11,24
2012,0,23621,Rory Sabbatini,45.71,16,35
2012,0,20104,Ken Duke,45.45,20,44
2012,0,25240,D.A. Points,45.45,15,33
2012,0,26331,Charl Schwartzel,45.45,5,11
2012,0,24781,Hunter Mahan,45.24,19,42
2012,0,23903,Stephen Gangluff,45.0,9,20
2012,0,29420,Billy Horschel,45.0,9,20
2012,0,23788,D.J. Trahan,44.83,13,29
2012,0,28259,Sangmoon Bae,44.74,17,38
2012,0,21407,Arjun Atwal,44.44,16,36
2012,0,27214,Kevin Streelman,44.44,20,45
2012,0,27060,John Mallinger,43.75,14,32
2012,0,27649,Brandt Snedeker,43.59,17,39
2012,0,20160,Charlie Wi,43.48,20,46
2012,0,28475,Jeff Overton,43.4,23,53
2012,0,1941,Tom Pernice Jr.,43.33,13,30
2012,0,27141,J.B. Holmes,42.86,15,35
2012,0,29518,Brendan Steele,42.86,12,28
2012,0,27330,Josh Teater,42.86,18,42
2012,0,25892,Steve Wheatcroft,42.86,12,28
2012,0,31323,Gary Woodland,42.86,9,21
2012,0,8793,Tiger Woods,42.86,9,21
2012,0,21753,Brian Davis,42.11,16,38
2012,0,30852,Ryo Ishikawa,42.11,8,19
2012,0,30944,Jason Kokrak,41.94,13,31
2012,0,10885,Robert Allenby,41.67,10,24
2012,0,27436,Graham DeLaet,41.67,10,24
2012,0,33120,Mark Anderson,41.46,17,41
2012,0,25834,Daniel Summerhays,41.38,12,29
2012,0,26951,Johnson Wagner,41.38,12,29
2012,0,6036,Scott Dunlap,41.18,7,17
2012,0,20691,Greg Owen,41.03,16,39
2012,0,23409,James Driscoll,40.91,18,44
2012,0,28308,Troy Kelly,40.91,9,22
2012,0,27797,Derek Lamely,40.74,11,27
2012,0,22293,Heath Slocum,40.63,13,32
2012,0,22961,David Mathis,40.48,17,42
2012,0,29289,S.Y. Noh,40.48,17,42
2012,0,1116,Michael Bradley,40.0,10,25
2012,0,29478,Kevin Kisner,40.0,12,30
2012,0,30711,Colt Knost,40.0,16,40
2012,0,35139,Richard Lee,40.0,8,20
2012,0,26596,Ryan Moore,40.0,14,35
2012,0,23320,Ryan Palmer,40.0,14,35
2012,0,2206,David Toms,40.0,4,10
2012,0,27120,Troy Matteson,39.53,17,43
2012,0,20229,Stewart Cink,39.29,11,28
2012,0,23353,J.J. Henry,39.29,11,28
2012,0,11123,Chris Couch,39.13,9,23
2012,0,33419,Cameron Tringale,39.02,16,41
2012,0,27936,Martin Laird,38.46,10,26
2012,0,25572,Graeme McDowell,38.46,5,13
2012,0,32698,Bobby Gates,38.24,13,34
2012,0,1249,John Daly,38.1,8,21
2012,0,21805,Harrison Frazar,38.1,8,21
2012,0,28093,Miguel Angel Carballo,37.5,12,32
2012,0,27644,Brian Harman,37.5,21,56
2012,0,6573,Brandt Jobe,37.5,6,16
2012,0,1724,Jeff Maggert,37.5,12,32
2012,0,22378,Trevor Immelman,37.04,10,27
2012,0,27770,Camilo Villegas,37.04,10,27
2012,0,19970,Robert Karlsson,36.67,11,30
2012,0,12716,Charley Hoffman,36.59,15,41
2012,0,30926,Chris Kirk,36.59,15,41
2012,0,22548,Patrick Sheehan,36.36,8,22
2012,0,30110,Kyle Stanley,36.36,8,22
2012,0,24357,K.J. Choi,35.71,10,28
2012,0,24140,Sean O'Hair,35.71,15,42
2012,0,32366,Kevin Chappell,35.42,17,48
2012,0,20850,Daniel Chopra,34.78,8,23
2012,0,10213,Dicky Pride,34.78,8,23
2012,0,1320,Bob Estes,34.38,11,32
2012,0,29479,Scott Brown,33.33,6,18
2012,0,23204,Gary Christian,33.33,9,27
2012,0,20623,Gavin Coles,33.33,7,21
2012,0,34174,John Huh,33.33,12,36
2012,0,26679,Kevin Stadler,33.33,8,24
2012,0,26287,Roland Thatcher,31.58,6,19
2012,0,24846,Ricky Barnes,30.0,12,40
2012,0,32334,Charlie Beljan,30.0,3,10
2012,0,22621,Ben Curtis,30.0,6,20
2012,0,30692,Scott Stallings,30.0,6,20
2012,0,25804,Bubba Watson,30.0,6,20
2012,0,27064,Jhonattan Vegas,29.73,11,37
2012,0,21731,Freddie Jacobson,28.57,6,21
2012,0,22913,John Rollins,27.66,13,47
2012,0,23542,Tommy Biershenk,27.59,8,29
2012,0,24604,Hunter Haas,27.59,8,29
2012,0,25457,Alexandre Rocha,23.53,4,17
2012,0,27933,John Merrick,17.39,4,23
2012,0,26289,Boo Weekley,12.5,2,16
2011,0,24138,Ian Poulter,78.57,11,14
2011,0,20593,Greg Chalmers,68.63,35,51
2011,0,2206,David Toms,65.63,21,32
2011,0,7867,Woody Austin,64.71,11,17
2011,0,24290,D.J. Brigman,64.29,18,28
2011,0,19846,Brian Gay,63.64,21,33
2011,0,26289,Boo Weekley,63.64,7,11
2011,0,24781,Hunter Mahan,63.04,29,46
2011,0,23108,Matt Kuchar,62.16,23,37
2011,0,24663,Y.E. Yang,61.9,13,21
2011,0,20766,Padraig Harrington,61.11,11,18
2011,0,23800,Bryce Molder,60.98,25,41
2011,0,25686,Jason Dufner,60.71,17,28
2011,0,26881,Jarrod Lyle,60.61,20,33
2011,0,22961,David Mathis,60.0,18,30
2011,0,29221,Webb Simpson,59.46,22,37
2011,0,22405,Justin Rose,59.26,16,27
2011,0,20848,Ángel Cabrera,58.82,10,17
2011,0,6004,Stephen Ames,58.62,17,29
2011,0,6515,Shaun Micheel,58.33,14,24
2011,0,23983,Luke Donald,58.06,18,31
2011,0,12782,Tim Herron,58.06,18,31
2011,0,21407,Arjun Atwal,57.78,26,45
2011,0,8375,Paul Stankowski,57.69,15,26
2011,0,24357,K.J. Choi,57.58,19,33
2011,0,20127,Chris Riley,57.58,19,33
2011,0,19970,Robert Karlsson,57.14,12,21
2011,0,28486,Michael Putnam,56.67,17,30
2011,0,20472,Alex Cejka,56.52,13,23
2011,0,21209,Sergio Garcia,56.52,13,23
2011,0,30926,Chris Kirk,56.52,26,46
2011,0,33911,Nate Smith,56.0,14,25
2011,0,6567,Vijay Singh,55.88,19,34
2011,0,22371,Aaron Baddeley,55.81,24,43
2011,0,24024,Zach Johnson,54.84,17,31
2011,0,29518,Brendan Steele,54.84,17,31
2011,0,25396,Kevin Na,54.55,18,33
2011,0,22378,Trevor Immelman,54.29,19,35
2011,0,6522,Ernie Els,54.17,13,24
2011,0,35087,Bio Kim,53.57,15,28
2011,0,21961,Charles Howell III,53.49,23,43
2011,0,20160,Charlie Wi,53.49,23,43
2011,0,8075,Jerry Kelly,53.33,16,30
2011,0,32366,Kevin Chappell,53.13,17,32
2011,0,28089,Jason Day,53.13,17,32
2011,0,26851,Marc Leishman,52.83,28,53
2011,0,28087,Kris Blanks,52.78,19,36
2011,0,27466,Spencer Levin,52.78,19,36
2011,0,26668,Marc Turnesa,52.63,10,19
2011,0,23623,Bo Van Pelt,52.63,20,38
2011,0,21731,Freddie Jacobson,52.38,22,42
2011,0,24502,Adam Scott,52.38,11,21
2011,0,7457,Steve Flesch,52.17,24,46
2011,0,10505,Shane Bertsch,52.0,13,25
2011,0,1313,Steve Elkington,52.0,13,25
2011,0,6527,Steve Stricker,51.85,14,27
2011,0,34255,Joseph Bramlett,51.72,15,29
2011,0,27933,John Merrick,51.72,15,29
2011,0,21949,Joe Ogilvie,51.61,16,31
2011,0,26596,Ryan Moore,51.52,17,33
2011,0,22348,Nick O'Hern,51.52,17,33
2011,0,23788,D.J. Trahan,51.35,19,37
2011,0,30750,Tommy Gainey,51.22,21,41
2011,0,21753,Brian Davis,51.11,23,45
2011,0,1948,Tim Petrovic,51.06,24,47
2011,0,24507,Jason Bohn,50.0,15,30
2011,0,20157,Retief Goosen,50.0,7,14
2011,0,24604,Hunter Haas,50.0,20,40
2011,0,26758,David Hearn,50.0,21,42
2011,0,23353,J.J. Henry,50.0,19,38
2011,0,29420,Billy Horschel,50.0,16,32
2011,0,10860,Justin Leonard,50.0,14,28
2011,0,23548,Bill Lunde,50.0,16,32
2011,0,31193,Jim Renner,50.0,12,24
2011,0,23497,Tag Ridings,50.0,12,24
2011,0,25274,Steven Bowditch,48.94,23,47
2011,0,10885,Robert Allenby,48.72,19,39
2011,0,25562,Andres Romero,48.72,19,39
2011,0,21878,Mark Wilson,48.48,16,33
2011,0,29718,Anthony Kim,48.39,15,31
2011,0,20229,Stewart Cink,48.15,13,27
2011,0,27797,Derek Lamely,48.0,12,25
2011,0,20098,Stuart Appleby,47.62,10,21
2011,0,31202,William McGirt,47.5,19,40
2011,0,1810,Phil Mickelson,47.37,18,38
2011,0,28475,Jeff Overton,47.37,18,38
2011,0,20572,Rod Pampling,47.22,17,36
2011,0,25900,Lucas Glover,47.06,16,34
2011,0,32640,Troy Merritt,47.06,8,17
2011,0,23621,Rory Sabbatini,46.88,15,32
2011,0,27120,Troy Matteson,46.15,18,39
2011,0,24846,Ricky Barnes,45.45,15,33
2011,0,32102,Rickie Fowler,45.45,15,33
2011,0,22293,Heath Slocum,45.45,10,22
2011,0,25632,Jimmy Walker,45.28,24,53
2011,0,1577,Lee Janzen,45.0,9,20
2011,0,33419,Cameron Tringale,45.0,27,60
2011,0,6621,Joe Durant,44.83,13,29
2011,0,26300,Matt Jones,44.83,13,29
2011,0,30110,Kyle Stanley,44.83,13,29
2011,0,21350,Ryuji Imada,44.74,17,38
2011,0,6573,Brandt Jobe,44.74,17,38
2011,0,25240,D.A. Points,44.68,21,47
2011,0,24140,Sean O'Hair,44.44,12,27
2011,0,26331,Charl Schwartzel,44.44,12,27
2011,0,23614,Rich Beem,43.75,7,16
2011,0,26287,Roland Thatcher,43.24,16,37
2011,0,11123,Chris Couch,42.86,15,35
2011,0,26420,Richard Johnson,42.86,12,28
2011,0,28620,Aron Price,42.86,6,14
2011,0,26476,Chez Reavie,42.86,12,28
2011,0,12652,Cameron Beckman,42.31,11,26
2011,0,27936,Martin Laird,42.31,11,26
2011,0,23638,Brendon de Jonge,42.11,16,38
2011,0,8725,Tom Gillis,42.11,8,19
2011,0,22913,John Rollins,41.94,13,31
2011,0,25834,Daniel Summerhays,41.94,13,31
2011,0,27974,Sung Kang,41.67,10,24
2011,0,20070,Matt Bettencourt,41.03,16,39
2011,0,30711,Colt Knost,40.91,18,44
2011,0,32150,Michael Thompson,40.91,9,22
2011,0,20645,John Senden,40.82,20,49
2011,0,6643,Paul Goydos,40.63,13,32
2011,0,27214,Kevin Streelman,40.54,15,37
2011,0,27095,Nick Watney,40.54,15,37
2011,0,27141,J.B. Holmes,40.0,10,25
2011,0,29478,Kevin Kisner,40.0,12,30
2011,0,28158,Steve Marino,40.0,12,30
2011,0,25345,Carl Pettersson,40.0,14,35
2011,0,20436,Garrett Willis,40.0,12,30
2011,0,31323,Gary Woodland,40.0,12,30
2011,0,1766,Billy Mayfair,39.58,19,48
2011,0,25818,Scott Piercy,39.39,13,33
2011,0,8537,J.P. Hayes,39.13,9,23
2011,0,28679,Fabián Gómez,39.02,16,41
2011,0,26951,Johnson Wagner,38.89,14,36
2011,0,1706,Davis Love III,38.46,10,26
2011,0,33413,Ben Martin,38.46,10,26
2011,0,25572,Graeme McDowell,38.46,5,13
2011,0,23320,Ryan Palmer,37.93,11,29
2011,0,10809,Jim Furyk,37.5,12,32
2011,0,29720,Andres Gonzales,37.5,6,16
2011,0,23673,Michael Connell,37.04,10,27
2011,0,10585,Scott McCarron,37.04,10,27
2011,0,22621,Ben Curtis,36.84,7,19
2011,0,23718,Nathan Green,36.59,15,41
2011,0,27064,Jhonattan Vegas,36.59,15,41
2011,0,23541,Ben Crane,36.36,8,22
2011,0,6251,Chris DiMarco,36.36,12,33
2011,0,27649,Brandt Snedeker,36.36,12,33
2011,0,34072,Will Strickler,36.36,8,22
2011,0,24361,Pat Perez,35.71,10,28
2011,0,24924,Bill Haas,35.56,16,45
2011,0,26679,Kevin Stadler,35.48,11,31
2011,0,12510,Chad Campbell,35.0,14,40
2011,0,30925,Dustin Johnson,34.62,9,26
2011,0,22046,Geoff Ogilvy,34.62,9,26
2011,0,27939,Matt McQuillan,34.48,10,29
2011,0,32876,Martin Piller,34.48,10,29
2011,0,12716,Charley Hoffman,34.21,13,38
2011,0,25444,Justin Hicks,33.33,7,21
2011,0,24490,George McNeill,33.33,10,30
2011,0,31401,Zack Miller,33.33,11,33
2011,0,27963,Chris Stroud,33.33,9,27
2011,0,27330,Josh Teater,33.33,15,45
2011,0,12602,Dean Wilson,33.33,8,24
2011,0,29910,Blake Adams,32.76,19,58
2011,0,1116,Michael Bradley,32.0,8,25
2011,0,20498,Briny Baird,31.58,6,19
2011,0,9011,David Duval,31.58,12,38
2011,0,23409,James Driscoll,31.03,9,29
2011,0,25457,Alexandre Rocha,30.43,7,23
2011,0,32698,Bobby Gates,30.3,10,33
2011,0,21805,Harrison Frazar,30.0,6,20
2011,0,10733,Kent Jones,30.0,9,30
2011,0,25804,Bubba Watson,29.63,8,27
2011,0,27770,Camilo Villegas,28.13,9,32
2011,0,24980,Scott Gutschewski,27.78,10,36
2011,0,24925,Jonathan Byrd,27.59,8,29
2011,0,1797,Rocco Mediate,26.67,8,30
2011,0,30946,Alex Prugh,26.47,9,34
2011,0,23325,Vaughn Taylor,26.47,9,34
2011,0,24358,Robert Garrigus,25.0,5,20
2011,0,30692,Scott Stallings,23.33,7,30
2011,0,31557,Jim Herman,21.74,5,23
2011,0,33141,Keegan Bradley,17.14,6,35
2010,0,8385,Omar Uresti,76.92,10,13
2010,0,10885,Robert Allenby,74.07,20,27
2010,0,23983,Luke Donald,74.07,20,27
2010,0,1797,Rocco Mediate,73.33,11,15
2010,0,20766,Padraig Harrington,71.43,20,28
2010,0,25345,Carl Pettersson,71.43,35,49
2010,0,20127,Chris Riley,70.83,17,24
2010,0,6567,Vijay Singh,70.0,21,30
2010,0,10423,Mike Weir,68.97,20,29
2010,0,24024,Zach Johnson,68.18,30,44
2010,0,21350,Ryuji Imada,67.65,23,34
2010,0,10809,Jim Furyk,66.67,14,21
2010,0,1945,Kenny Perry,66.67,14,21
2010,0,26851,Marc Leishman,62.5,20,32
2010,0,27936,Martin Laird,61.76,21,34
2010,0,8075,Jerry Kelly,61.36,27,44
2010,0,19846,Brian Gay,60.53,23,38
2010,0,20378,Mathias Grönberg,60.0,12,20
2010,0,23621,Rory Sabbatini,60.0,27,45
2010,0,23623,Bo Van Pelt,60.0,24,40
2010,0,25720,Chad Collins,59.52,25,42
2010,0,22621,Ben Curtis,59.26,16,27
2010,0,8537,J.P. Hayes,58.82,20,34
2010,0,24361,Pat Perez,58.82,20,34
2010,0,21959,Ted Purdy,58.82,20,34
2010,0,28089,Jason Day,58.7,27,46
2010,0,23638,Brendon de Jonge,58.54,24,41
2010,0,20498,Briny Baird,58.33,21,36
2010,0,23108,Matt Kuchar,58.33,21,36
2010,0,23135,Tim Clark,57.14,20,35
2010,0,24490,George McNeill,57.14,24,42
2010,0,25900,Lucas Glover,56.67,17,30
2010,0,27963,Chris Stroud,56.67,17,30
2010,0,26951,Johnson Wagner,56.67,17,30
2010,0,12714,Chris Tidland,56.41,22,39
2010,0,24357,K.J. Choi,56.25,18,32
2010,0,21753,Brian Davis,56.25,27,48
2010,0,24502,Adam Scott,56.25,18,32
2010,0,6527,Steve Stricker,56.0,14,25
2010,0,28475,Jeff Overton,55.88,19,34
2010,0,20645,John Senden,55.88,19,34
2010,0,24846,Ricky Barnes,55.56,20,36
2010,0,2206,David Toms,55.17,16,29
2010,0,7749,Brett Quigley,55.0,22,40
2010,0,27436,Graham DeLaet,54.55,18,33
2010,0,26289,Boo Weekley,54.55,18,33
2010,0,32640,Troy Merritt,54.29,19,35
2010,0,26301,James Nitties,54.17,13,24
2010,0,25892,Steve Wheatcroft,53.85,14,26
2010,0,24663,Y.E. Yang,53.85,14,26
2010,0,23718,Nathan Green,53.33,24,45
2010,0,27649,Brandt Snedeker,52.94,18,34
2010,0,27466,Spencer Levin,52.63,20,38
2010,0,20593,Greg Chalmers,52.5,21,40
2010,0,25364,Paul Casey,52.38,11,21
2010,0,21961,Charles Howell III,52.08,25,48
2010,0,20686,Jeev Milkha Singh,51.85,14,27
2010,0,20436,Garrett Willis,51.85,14,27
2010,0,21878,Mark Wilson,51.85,14,27
2010,0,20850,Daniel Chopra,51.72,15,29
2010,0,28500,Martin Flores,51.61,16,31
2010,0,6251,Chris DiMarco,51.43,18,35
2010,0,26300,Matt Jones,51.35,19,37
2010,0,23320,Ryan Palmer,51.28,20,39
2010,0,6004,Stephen Ames,50.0,13,26
2010,0,12652,Cameron Beckman,50.0,14,28
2010,0,24925,Jonathan Byrd,50.0,19,38
2010,0,23673,Michael Connell,50.0,17,34
2010,0,26695,Michael Letzig,50.0,15,30
2010,0,27613,David Lutterus,50.0,13,26
2010,0,28237,Rory McIlroy,50.0,14,28
2010,0,26596,Ryan Moore,50.0,9,18
2010,0,27302,Garth Mulroy,50.0,9,18
2010,0,21949,Joe Ogilvie,50.0,21,42
2010,0,8375,Paul Stankowski,50.0,8,16
2010,0,20160,Charlie Wi,48.72,19,39
2010,0,25804,Bubba Watson,48.57,17,35
2010,0,6595,Kevin Sutherland,48.39,15,31
2010,0,21731,Freddie Jacobson,48.28,14,29
2010,0,28158,Steve Marino,48.28,14,29
2010,0,27330,Josh Teater,48.21,27,56
2010,0,10585,Scott McCarron,48.15,13,27
2010,0,28620,Aron Price,48.15,13,27
2010,0,1329,Brad Faxon,48.0,12,25
2010,0,1810,Phil Mickelson,48.0,12,25
2010,0,22293,Heath Slocum,48.0,12,25
2010,0,23409,James Driscoll,47.92,23,48
2010,0,12782,Tim Herron,47.83,11,23
2010,0,20691,Greg Owen,47.83,11,23
2010,0,27933,John Merrick,47.5,19,40
2010,0,1320,Bob Estes,47.06,16,34
2010,0,24140,Sean O'Hair,47.06,16,34
2010,0,22405,Justin Rose,46.88,15,32
2010,0,31560,Brian Stuard,46.88,15,32
2010,0,11123,Chris Couch,46.67,14,30
2010,0,23548,Bill Lunde,46.67,14,30
2010,0,25396,Kevin Na,46.67,14,30
2010,0,8725,Tom Gillis,46.34,19,41
2010,0,27141,J.B. Holmes,46.15,18,39
2010,0,1116,Michael Bradley,45.83,11,24
2010,0,20157,Retief Goosen,45.71,16,35
2010,0,30925,Dustin Johnson,45.71,16,35
2010,0,26287,Roland Thatcher,45.45,15,33
2010,0,27797,Derek Lamely,45.24,19,42
2010,0,6522,Ernie Els,45.16,14,31
2010,0,12716,Charley Hoffman,45.16,14,31
2010,0,24912,Will MacKenzie,45.16,14,31
2010,0,23541,Ben Crane,44.83,13,29
2010,0,22913,John Rollins,44.83,13,29
2010,0,6621,Joe Durant,44.44,8,18
2010,0,28307,Matt Every,44.44,12,27
2010,0,24781,Hunter Mahan,44.44,16,36
2010,0,23800,Bryce Molder,44.44,20,45
2010,0,12602,Dean Wilson,44.44,8,18
2010,0,25190,Jeff Quinney,44.0,11,25
2010,0,24227,Justin Bolli,43.75,7,16
2010,0,26882,Michael Sim,43.48,10,23
2010,0,7867,Woody Austin,43.33,13,30
2010,0,20229,Stewart Cink,43.33,13,30
2010,0,20070,Matt Bettencourt,43.24,16,37
2010,0,28087,Kris Blanks,42.86,12,28
2010,0,1313,Steve Elkington,42.86,9,21
2010,0,20105,Jeff Gove,42.86,6,14
2010,0,22371,Aaron Baddeley,42.5,17,40
2010,0,28780,Nicholas Thompson,42.5,17,40
2010,0,25240,D.A. Points,42.42,14,33
2010,0,25632,Jimmy Walker,42.42,14,33
2010,0,20663,Brenden Pappas,42.31,11,26
2010,0,6012,Greg Kraft,42.11,8,19
2010,0,1766,Billy Mayfair,41.94,13,31
2010,0,27095,Nick Watney,41.94,13,31
2010,0,23325,Vaughn Taylor,41.67,15,36
2010,0,7457,Steve Flesch,41.38,12,29
2010,0,23307,Roger Tambellini,41.38,12,29
2010,0,10860,Justin Leonard,41.18,14,34
2010,0,27214,Kevin Streelman,41.18,14,34
2010,0,7363,Craig Bowden,40.91,9,22
2010,0,24138,Ian Poulter,40.74,11,27
2010,0,20572,Rod Pampling,40.63,13,32
2010,0,1161,Mark Calcavecchia,40.0,6,15
2010,0,22378,Trevor Immelman,40.0,6,15
2010,0,1619,Skip Kendall,40.0,10,25
2010,0,1706,Davis Love III,40.0,8,20
2010,0,1577,Lee Janzen,39.39,13,33
2010,0,12510,Chad Campbell,39.29,11,28
2010,0,24924,Bill Haas,39.22,20,51
2010,0,29910,Blake Adams,38.89,14,36
2010,0,22046,Geoff Ogilvy,38.89,7,18
2010,0,26392,Chris Wilson,38.89,7,18
2010,0,22946,Henrik Bjornstad,38.46,15,39
2010,0,2239,Scott Verplank,38.46,10,26
2010,0,23788,D.J. Trahan,38.24,13,34
2010,0,22122,Andrew McLardy,38.1,8,21
2010,0,25686,Jason Dufner,37.5,12,32
2010,0,24358,Robert Garrigus,37.5,9,24
2010,0,23353,J.J. Henry,37.5,12,32
2010,0,27120,Troy Matteson,37.5,15,40
2010,0,29221,Webb Simpson,37.21,16,43
2010,0,1948,Tim Petrovic,37.14,13,35
2010,0,26679,Kevin Stadler,37.14,13,35
2010,0,23613,Rich Barcelo,37.04,10,27
2010,0,1724,Jeff Maggert,37.04,10,27
2010,0,29285,Brent Delahoussaye,36.84,7,19
2010,0,6514,Kevin Johnson,36.84,7,19
2010,0,10425,Jay Williamson,36.84,7,19
2010,0,20098,Stuart Appleby,36.59,15,41
2010,0,25818,Scott Piercy,36.36,16,44
2010,0,9011,David Duval,36.0,9,25
2010,0,23322,Brett Wetterich,35.71,5,14
2010,0,12705,Cliff Kresge,35.0,7,20
2010,0,20848,Ángel Cabrera,34.78,8,23
2010,0,20472,Alex Cejka,34.78,8,23
2010,0,27060,John Mallinger,34.48,10,29
2010,0,32102,Rickie Fowler,34.15,14,41
2010,0,26881,Jarrod Lyle,33.33,7,21
2010,0,30946,Alex Prugh,33.33,8,24
2010,0,32617,Jerod Turner,33.33,7,21
2010,0,25562,Andres Romero,32.35,11,34
2010,0,20574,Mathew Goggin,32.14,9,28
2010,0,33419,Cameron Tringale,31.58,6,19
2010,0,6515,Shaun Micheel,31.25,5,16
2010,0,1249,John Daly,31.03,9,29
2010,0,27770,Camilo Villegas,29.63,8,27
2010,0,6643,Paul Goydos,29.41,10,34
2010,0,26420,Richard Johnson,27.78,10,36
2010,0,1941,Tom Pernice Jr.,27.78,5,18
2010,0,23349,Charles Warren,27.27,3,11
2010,0,24507,Jason Bohn,26.67,8,30
2010,0,1707,Steve Lowery,23.53,8,34
2010,0,21209,Sergio Garcia,21.43,3,14
2010,0,22056,Cameron Percy,19.23,5,26
2010,0,12755,Vance Veazey,14.29,2,14
2009,0,29221,Webb Simpson,70.45,31,44
2009,0,10809,Jim Furyk,70.37,19,27
2009,0,26300,Matt Jones,69.23,9,13
2009,0,2239,Scott Verplank,65.79,25,38
2009,0,12652,Cameron Beckman,65.52,19,29
2009,0,22348,Nick O'Hern,64.86,24,37
2009,0,6595,Kevin Sutherland,64.86,24,37
2009,0,24140,Sean O'Hair,64.71,22,34
2009,0,1948,Tim Petrovic,64.71,33,51
2009,0,21878,Mark Wilson,64.29,27,42
2009,0,19846,Brian Gay,63.89,23,36
2009,0,23778,Brad Adamonis,63.64,21,33
2009,0,28620,Aron Price,63.16,24,38
2009,0,8793,Tiger Woods,61.9,13,21
2009,0,22961,David Mathis,61.29,19,31
2009,0,6197,Michael Allen,59.09,13,22
2009,0,12510,Chad Campbell,59.09,13,22
2009,0,23718,Nathan Green,58.97,23,39
2009,0,26679,Kevin Stadler,58.82,10,17
