YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRVS - OVERALL,RELATIVE TO PAR
2016,7,0,23541,Ben Crane,46.53,67,144,E
2016,8,0,6527,Steve Stricker,45.28,48,106,-0.02
2016,9,0,45526,Abraham Ancer,44.79,43,96,-0.07
2016,10,0,34466,Peter Malnati,44.71,76,170,-0.07
2016,11,0,21878,Mark Wilson,44.35,55,124,-0.04
2016,12,0,25349,Tim Wilkinson,44.12,60,136,-0.08
2016,13,0,31560,Brian Stuard,43.94,58,132,-0.02
2016,14,0,30711,Colt Knost,43.9,72,164,-0.18
2016,15,0,8075,Jerry Kelly,43.75,63,144,-0.13
2016,16,0,27466,Spencer Levin,43.23,83,192,-0.14
2016,17,0,24024,Zach Johnson,43.02,74,172,-0.01
2016,18,0,20104,Ken Duke,42.59,46,108,+0.17
2016,19,0,36801,Mark Hubbard,42.27,82,194,-0.07
2016,20,0,20098,Stuart Appleby,41.3,57,138,-0.05
2016,21,0,23800,Bryce Molder,39.74,62,156,-0.10
2016,22,0,25396,Kevin Na,39.41,67,170,-0.03
2016,23,0,10809,Jim Furyk,38.46,40,104,E
2016,24,0,25720,Chad Collins,38.36,56,146,+0.14
2016,25,0,30927,Brendon Todd,37.3,47,126,-0.13
2016,26,0,10885,Robert Allenby,37.25,38,102,+0.16
2016,27,0,28092,D.H. Lee,35.96,41,114,-0.10
2016,28,0,10213,Dicky Pride,35.85,38,106,-0.16
2016,29,0,27942,Rob Oppenheim,35.71,45,126,+0.04
2016,30,0,34409,David Lingmerth,34.25,50,146,-0.02
2016,31,0,23108,Matt Kuchar,33.85,65,192,-0.12
2016,32,0,26596,Ryan Moore,33.77,52,154,E
2016,33,0,21731,Freddie Jacobson,33.72,58,172,-0.05
2016,34,0,35891,Cameron Smith,33.61,41,122,E
2016,35,0,23983,Luke Donald,33.56,49,146,-0.02
2016,36,0,34174,John Huh,33.53,57,170,-0.12
2016,37,0,26758,David Hearn,33.52,61,182,E
2016,38,0,32200,Roberto Castro,33.51,65,194,-0.05
2016,39,0,26476,Chez Reavie,33.14,57,172,+0.07
2016,40,0,29476,Kyle Reifers,32.71,70,214,-0.16
2016,41,0,20472,Alex Cejka,32.54,41,126,-0.05
2016,42,0,23638,Brendon de Jonge,32.47,50,154,+0.08
2016,43,0,20572,Rod Pampling,32.0,32,100,-0.16
2016,44,0,24912,Will MacKenzie,31.88,51,160,+0.08
2016,45,0,25572,Graeme McDowell,31.67,38,120,-0.13
2016,46,0,25892,Steve Wheatcroft,31.48,51,162,-0.12
2016,47,0,25240,D.A. Points,31.37,32,102,+0.13
2016,48,0,25198,Francesco Molinari,31.25,40,128,-0.30
2016,48,0,23325,Vaughn Taylor,31.25,45,144,+0.11
2016,50,0,29745,Tyler Aldridge,31.01,49,158,E
2016,51,0,39975,Michael Kim,30.73,59,192,-0.05
2016,52,0,24490,George McNeill,30.39,31,102,-0.03
2016,53,0,33122,Russell Knox,30.25,49,162,-0.22
2016,54,0,27644,Brian Harman,29.5,59,200,-0.12
2016,55,0,37454,Whee Kim,29.49,46,156,+0.04
2016,56,0,23621,Rory Sabbatini,29.0,29,100,-0.10
2016,57,0,33419,Cameron Tringale,28.77,42,146,-0.05
2016,58,0,27963,Chris Stroud,28.75,46,160,-0.15
2016,59,0,29221,Webb Simpson,28.57,40,140,-0.05
2016,60,0,12510,Chad Campbell,28.49,49,172,-0.14
2016,61,0,28475,Jeff Overton,28.46,37,130,+0.08
2016,62,0,30926,Chris Kirk,27.78,45,162,-0.02
2016,62,0,6567,Vijay Singh,27.78,40,144,-0.08
2016,64,0,24846,Ricky Barnes,26.88,50,186,+0.26
2016,65,0,27770,Camilo Villegas,26.58,42,158,+0.02
2016,66,0,24924,Bill Haas,26.22,43,164,+0.05
2016,67,0,29926,Danny Lee,26.19,44,168,-0.09
2016,68,0,30163,Henrik Norlander,26.12,35,134,-0.09
2016,69,0,31202,William McGirt,26.02,51,196,-0.02
2016,70,0,27747,Hiroshi Iwata,25.95,41,158,+0.10
2016,71,0,30110,Kyle Stanley,25.84,46,178,+0.28
2016,72,0,26951,Johnson Wagner,25.58,44,172,-0.11
2016,73,0,28132,Tyrone Van Aswegen,25.49,52,204,+0.04
2016,74,0,24494,Erik Compton,25.4,32,126,-0.06
2016,75,0,32640,Troy Merritt,25.34,37,146,+0.19
2016,76,0,28679,Fabián Gómez,25.32,40,158,-0.05
2016,77,0,25834,Daniel Summerhays,24.73,45,182,+0.07
2016,78,0,29223,Sam Saunders,24.62,32,130,+0.06
2016,79,0,34261,Scott Langley,24.6,31,126,-0.06
2016,80,0,32876,Martin Piller,24.56,28,114,+0.11
2016,81,0,20157,Retief Goosen,24.55,27,110,-0.04
2016,82,0,27214,Kevin Streelman,24.39,40,164,-0.15
2016,83,0,35532,Tom Hoge,24.03,37,154,+0.03
2016,84,0,35545,Blayne Barber,23.75,38,160,-0.13
2016,85,0,27895,Jonas Blixt,23.68,36,152,-0.14
2016,86,0,35539,Luke Guthrie,23.64,26,110,-0.04
2016,87,0,28114,Dawie van der Walt,23.57,33,140,+0.06
2016,88,0,32150,Michael Thompson,23.53,32,136,-0.09
2016,89,0,26289,Boo Weekley,23.49,39,166,-0.13
2016,90,0,23353,J.J. Henry,23.48,31,132,+0.19
2016,91,0,24461,Thomas Aiken,23.39,29,124,-0.10
2016,92,0,33413,Ben Martin,23.21,39,168,+0.23
2016,93,0,20766,Padraig Harrington,23.0,23,100,+0.17
2016,94,0,35879,Kelly Kraft,22.88,27,118,+0.04
2016,95,0,28158,Steve Marino,22.79,31,136,-0.10
2016,96,0,20645,John Senden,22.56,37,164,-0.03
2016,97,0,31416,Derek Fathauer,21.81,41,188,-0.15
2016,98,0,34265,Will Wilcox,21.54,28,130,+0.07
2016,99,0,33399,Adam Hadwin,21.51,40,186,+0.05
2016,100,0,22892,Jason Gore,21.43,30,140,+0.07
2016,100,0,33461,Morgan Hoffmann,21.43,27,126,-0.37
2016,102,0,6522,Ernie Els,20.97,26,124,+0.35
2016,103,0,29478,Kevin Kisner,20.93,36,172,-0.17
2016,104,0,29479,Scott Brown,20.83,35,168,-0.11
2016,105,0,26851,Marc Leishman,20.51,32,156,+0.09
2016,106,0,32757,Patton Kizzire,20.22,36,178,-0.25
2016,106,0,27649,Brandt Snedeker,20.22,36,178,+0.11
2016,108,0,29974,Branden Grace,20.19,21,104,-0.05
2016,109,0,24781,Hunter Mahan,20.18,23,114,E
2016,110,0,31646,Emiliano Grillo,19.77,34,172,+0.06
2016,111,0,22371,Aaron Baddeley,19.66,35,178,E
2016,112,0,30692,Scott Stallings,19.29,27,140,+0.19
2016,113,0,32448,James Hahn,19.14,31,162,+0.16
2016,114,0,35732,Wes Roach,19.09,21,110,-0.19
2016,115,0,34431,Robert Streb,19.08,29,152,+0.21
2016,116,0,33204,Shane Lowry,19.0,19,100,+0.16
2016,117,0,25686,Jason Dufner,18.88,37,196,-0.08
2016,118,0,31557,Jim Herman,18.54,33,178,-0.15
2016,119,0,32618,Rhein Gibson,18.52,20,108,+0.15
2016,120,0,33418,Shawn Stefani,18.39,32,174,E
2016,121,0,29268,Bronson Burgoon,18.35,29,158,-0.10
2016,121,0,37455,Si Woo Kim,18.35,40,218,+0.03
2016,123,0,25274,Steven Bowditch,18.25,23,126,+0.04
2016,124,0,25364,Paul Casey,18.18,24,132,E
2016,125,0,34563,Chesson Hadley,18.0,27,150,+0.11
2016,126,0,27974,Sung Kang,17.82,31,174,+0.16
2016,127,0,22046,Geoff Ogilvy,17.8,21,118,-0.19
2016,128,0,20848,Ángel Cabrera,17.74,22,124,+0.41
2016,129,0,29485,Brett Stegmaier,17.65,30,170,-0.13
2016,130,0,37273,Derek Ernst,17.54,20,114,+0.05
2016,131,0,26300,Matt Jones,17.36,25,144,E
2016,131,0,34046,Jordan Spieth,17.36,25,144,-0.04
2016,133,0,40026,Daniel Berger,17.28,28,162,-0.04
2016,134,0,31420,Anirban Lahiri,17.21,21,122,E
2016,135,0,32839,Hideki Matsuyama,17.16,23,134,-0.17
2016,136,0,29720,Andres Gonzales,16.67,26,156,-0.15
2016,136,0,26331,Charl Schwartzel,16.67,22,132,+0.09
2016,138,0,29420,Billy Horschel,16.43,23,140,E
2016,139,0,25900,Lucas Glover,15.33,23,150,-0.26
2016,139,0,25493,Nick Taylor,15.33,23,150,E
2016,141,0,25818,Scott Piercy,15.13,23,152,-0.09
2016,142,0,35451,Scott Pinckney,14.81,24,162,+0.17
2016,143,0,32366,Kevin Chappell,14.61,26,178,-0.08
2016,144,0,26329,Louis Oosthuizen,14.42,15,104,-0.13
2016,145,0,33410,Andrew Landry,14.29,14,98,-0.07
2016,146,0,12716,Charley Hoffman,14.2,25,176,+0.08
2016,147,0,33667,Carlos Ortiz,14.08,20,142,E
2016,148,0,34098,Russell Henley,13.82,21,152,-0.10
2016,149,0,27436,Graham DeLaet,13.64,18,132,-0.11
2016,150,0,20229,Stewart Cink,13.16,15,114,+0.20
2016,151,0,28089,Jason Day,13.04,18,138,-0.44
2016,152,0,36699,Patrick Rodgers,12.94,22,170,-0.14
2016,153,0,34099,Harris English,12.92,23,178,E
2016,154,0,34360,Patrick Reed,12.9,24,186,-0.13
2016,155,0,23320,Ryan Palmer,12.79,22,172,+0.18
2016,156,0,1810,Phil Mickelson,12.5,18,144,+0.11
2016,157,0,29289,S.Y. Noh,12.35,20,162,+0.25
2016,158,0,24502,Adam Scott,11.76,16,136,-0.06
2016,159,0,25632,Jimmy Walker,11.59,19,164,E
2016,160,0,46440,Smylie Kaufman,11.36,20,176,-0.10
2016,161,0,27936,Martin Laird,10.9,17,156,+0.06
2016,162,0,22405,Justin Rose,10.48,13,124,+0.23
2016,163,0,27064,Jhonattan Vegas,10.22,19,186,+0.05
2016,164,0,33448,Justin Thomas,9.66,17,176,-0.24
2016,165,0,32102,Rickie Fowler,9.59,14,146,-0.29
2016,166,0,33141,Keegan Bradley,8.97,14,156,-0.07
2016,167,0,37189,Harold Varner III,8.7,16,184,+0.13
2016,168,0,36689,Brooks Koepka,8.57,12,140,-0.17
2016,169,0,31323,Gary Woodland,8.43,14,166,+0.14
2016,170,0,30944,Jason Kokrak,7.3,13,178,+0.08
2016,170,0,24140,Sean O'Hair,7.3,13,178,E
2016,172,0,21209,Sergio Garcia,6.98,6,86,-0.33
2016,173,0,27141,J.B. Holmes,6.76,10,148,+0.10
2016,174,0,29725,Tony Finau,6.59,12,182,-0.08
2016,175,0,20691,Greg Owen,6.49,10,154,+0.40
2016,176,0,29518,Brendan Steele,6.25,10,160,E
2016,177,0,24358,Robert Garrigus,6.15,8,130,E
2016,178,0,30925,Dustin Johnson,5.77,9,156,-0.11
2016,179,0,21961,Charles Howell III,5.75,10,174,E
2016,180,0,27129,Luke List,5.19,8,154,+0.25
2016,181,0,28237,Rory McIlroy,5.17,6,116,E
2016,182,0,25804,Bubba Watson,4.62,6,130,+0.33
2016,183,0,29461,Jamie Lovemark,4.4,8,182,+0.13
2016,184,0,35300,Andrew Loupe,4.0,6,150,+0.33
2016,184,0,34264,Hudson Swafford,4.0,8,200,+0.13
2015,1,0,23541,Ben Crane,57.02,65,114,-0.08
2015,2,0,22293,Heath Slocum,53.13,51,96,-0.20
2015,3,0,10860,Justin Leonard,49.18,60,122,-0.03
2015,4,0,24507,Jason Bohn,48.95,93,190,-0.10
2015,5,0,2206,David Toms,48.28,56,116,-0.09
2015,6,0,40058,Zac Blair,47.52,96,202,-0.14
2015,7,0,23983,Luke Donald,46.27,62,134,-0.15
2015,8,0,36801,Mark Hubbard,45.27,67,148,-0.04
2015,9,0,20771,Steven Alker,44.92,53,118,-0.09
2015,10,0,30927,Brendon Todd,44.32,78,176,-0.21
2015,11,0,23800,Bryce Molder,44.05,74,168,-0.18
2015,12,0,34262,Jon Curran,43.42,66,152,-0.14
2015,12,0,8075,Jerry Kelly,43.42,66,152,-0.17
2015,14,0,31560,Brian Stuard,42.61,75,176,+0.05
2015,15,0,30711,Colt Knost,42.17,70,166,-0.19
2015,16,0,34256,Andrew Putnam,42.06,53,126,+0.02
2015,17,0,32200,Roberto Castro,42.05,37,88,-0.03
2015,18,0,25198,Francesco Molinari,41.51,44,106,-0.14
2015,19,0,25720,Chad Collins,41.45,63,152,-0.17
2015,20,0,29222,Billy Hurley III,40.41,59,146,-0.10
2015,21,0,21753,Brian Davis,40.38,63,156,-0.14
2015,22,0,20593,Greg Chalmers,39.36,37,94,+0.08
2015,23,0,34174,John Huh,39.29,77,196,+0.08
2015,24,0,20472,Alex Cejka,39.13,72,184,-0.17
2015,25,0,20104,Ken Duke,38.95,67,172,-0.10
2015,26,0,31202,William McGirt,38.35,79,206,-0.16
2015,27,0,34261,Scott Langley,37.36,68,182,-0.18
2015,28,0,25240,D.A. Points,36.96,51,138,-0.08
2015,29,0,21878,Mark Wilson,36.47,62,170,-0.06
2015,30,0,26758,David Hearn,35.57,69,194,-0.04
2015,31,0,24361,Pat Perez,35.33,65,184,-0.18
2015,32,0,10809,Jim Furyk,35.16,45,128,+0.02
2015,33,0,25349,Tim Wilkinson,34.85,46,132,-0.13
2015,34,0,27466,Spencer Levin,34.57,65,188,-0.14
2015,35,0,32640,Troy Merritt,34.48,60,174,-0.18
2015,36,0,33419,Cameron Tringale,34.38,66,192,E
2015,37,0,25396,Kevin Na,33.91,59,174,+0.02
2015,38,0,29926,Danny Lee,33.63,76,226,-0.09
2015,39,0,24357,K.J. Choi,33.62,39,116,-0.03
2015,40,0,37454,Whee Kim,33.58,45,134,-0.13
2015,41,0,26596,Ryan Moore,32.86,46,140,-0.15
2015,42,0,24024,Zach Johnson,32.74,55,168,-0.22
2015,43,0,33413,Ben Martin,32.22,58,180,-0.07
2015,44,0,23638,Brendon de Jonge,31.82,63,198,-0.11
2015,45,0,34130,Sung Joon Park,31.76,47,148,-0.19
2015,46,0,34358,Jonathan Randolph,31.34,42,134,+0.10
2015,47,0,27933,John Merrick,30.99,44,142,-0.18
2015,48,0,35541,John Peterson,30.95,52,168,-0.17
2015,49,0,33122,Russell Knox,30.73,59,192,E
2015,50,0,24138,Ian Poulter,30.33,37,122,+0.05
2015,51,0,12510,Chad Campbell,29.17,56,192,-0.02
2015,52,0,26476,Chez Reavie,29.09,32,110,-0.13
2015,53,0,27963,Chris Stroud,28.75,46,160,-0.22
2015,54,0,25834,Daniel Summerhays,28.71,58,202,-0.07
2015,55,0,30926,Chris Kirk,28.26,39,138,+0.08
2015,56,0,28307,Matt Every,28.23,35,124,-0.06
2015,57,0,28679,Fabián Gómez,28.05,46,164,+0.04
2015,58,0,20645,John Senden,27.34,35,128,+0.23
2015,59,0,29535,Brice Garnett,27.33,41,150,-0.07
2015,60,0,27649,Brandt Snedeker,27.27,48,176,-0.04
2015,61,0,35545,Blayne Barber,27.03,40,148,-0.08
2015,62,0,29476,Kyle Reifers,26.97,48,178,+0.04
2015,63,0,31193,Jim Renner,26.15,34,130,+0.09
2015,64,0,23048,Eric Axley,25.93,28,108,+0.04
2015,65,0,28475,Jeff Overton,25.88,44,170,+0.02
2015,66,0,25686,Jason Dufner,25.81,32,124,-0.28
2015,67,0,29479,Scott Brown,25.53,48,188,-0.06
2015,68,0,28132,Tyrone Van Aswegen,25.47,27,106,E
2015,69,0,24846,Ricky Barnes,25.34,37,146,+0.03
2015,70,0,25892,Steve Wheatcroft,25.31,41,162,-0.07
2015,71,0,10885,Robert Allenby,25.0,27,108,+0.19
2015,72,0,26951,Johnson Wagner,24.63,33,134,+0.03
2015,73,0,20691,Greg Owen,24.55,27,110,E
2015,74,0,6522,Ernie Els,24.53,26,106,-0.04
2015,75,0,24490,George McNeill,24.19,45,186,+0.04
2015,76,0,27644,Brian Harman,24.14,42,174,+0.10
2015,77,0,27895,Jonas Blixt,23.81,30,126,+0.17
2015,78,0,23108,Matt Kuchar,23.63,43,182,-0.12
2015,79,0,21528,Henrik Stenson,23.21,26,112,-0.12
2015,80,0,29221,Webb Simpson,23.08,36,156,-0.08
2015,81,0,28780,Nicholas Thompson,22.78,36,158,+0.19
2015,82,0,30736,Oscar Fraustro,22.64,24,106,+0.25
2015,83,0,28259,Sangmoon Bae,22.58,42,186,+0.19
2015,84,0,23353,J.J. Henry,22.47,40,178,+0.03
2015,85,0,31416,Derek Fathauer,22.37,34,152,-0.03
2015,86,0,27214,Kevin Streelman,22.29,37,166,-0.22
2015,87,0,29478,Kevin Kisner,22.12,46,208,-0.02
2015,88,0,31557,Jim Herman,22.09,38,172,-0.21
2015,89,0,6567,Vijay Singh,22.0,33,150,+0.06
2015,90,0,33399,Adam Hadwin,21.67,39,180,+0.10
2015,91,0,23621,Rory Sabbatini,21.62,32,148,+0.09
2015,92,0,28486,Michael Putnam,21.52,34,158,-0.12
2015,93,0,29425,Andrew Svoboda,21.43,33,154,+0.24
2015,94,0,35539,Luke Guthrie,21.33,32,150,-0.09
2015,95,0,29289,S.Y. Noh,21.31,26,122,+0.08
2015,96,0,22046,Geoff Ogilvy,21.28,20,94,+0.20
2015,97,0,23548,Bill Lunde,21.11,19,90,+0.05
2015,98,0,27770,Camilo Villegas,20.48,34,166,+0.18
2015,99,0,34046,Jordan Spieth,20.37,33,162,-0.15
2015,100,0,34563,Chesson Hadley,20.1,39,194,+0.05
2015,101,0,34409,David Lingmerth,20.0,34,170,-0.18
2015,101,0,35451,Scott Pinckney,20.0,34,170,-0.15
2015,101,0,25562,Andres Romero,20.0,26,130,+0.35
2015,104,0,24494,Erik Compton,19.88,33,166,+0.12
2015,105,0,32150,Michael Thompson,19.87,31,156,-0.13
2015,106,0,26289,Boo Weekley,19.86,29,146,-0.24
2015,107,0,24925,Jonathan Byrd,19.83,23,116,-0.09
2015,108,0,22892,Jason Gore,19.72,28,142,E
2015,109,0,25191,Gonzalo Fernandez-Castaño,19.59,29,148,E
2015,110,0,34360,Patrick Reed,19.57,36,184,-0.11
2015,111,0,32366,Kevin Chappell,19.51,32,164,+0.16
2015,111,0,24924,Bill Haas,19.51,32,164,-0.09
2015,113,0,20766,Padraig Harrington,19.17,23,120,+0.17
2015,114,0,25493,Nick Taylor,18.68,34,182,E
2015,115,0,32839,Hideki Matsuyama,18.67,31,166,+0.06
2015,116,0,25369,Jamie Donaldson,18.6,16,86,-0.13
2015,117,0,20157,Retief Goosen,18.49,27,146,+0.07
2015,118,0,1706,Davis Love III,18.09,17,94,+0.18
2015,118,0,33418,Shawn Stefani,18.09,34,188,-0.06
2015,120,0,33486,Roger Sloan,17.65,18,102,+0.44
2015,121,0,24781,Hunter Mahan,17.53,27,154,+0.22
2015,122,0,30692,Scott Stallings,17.31,18,104,-0.28
2015,123,0,30852,Ryo Ishikawa,17.26,29,168,+0.17
2015,124,0,20229,Stewart Cink,17.12,25,146,+0.04
2015,125,0,34265,Will Wilcox,17.02,16,94,+0.06
2015,126,0,26329,Louis Oosthuizen,16.95,20,118,+0.10
2015,127,0,32102,Rickie Fowler,16.91,23,136,-0.04
2015,128,0,34431,Robert Streb,16.82,37,220,E
2015,129,0,25345,Carl Pettersson,16.5,34,206,+0.03
2015,130,0,27095,Nick Watney,16.48,29,176,+0.10
2015,131,0,22056,Cameron Percy,16.42,22,134,+0.09
2015,132,0,23623,Bo Van Pelt,16.23,25,154,-0.08
2015,133,0,35532,Tom Hoge,16.03,25,156,+0.32
2015,134,0,26300,Matt Jones,16.0,24,150,-0.13
2015,135,0,12716,Charley Hoffman,15.93,29,182,-0.10
2015,136,0,30946,Alex Prugh,15.82,25,158,+0.08
2015,136,0,25632,Jimmy Walker,15.82,25,158,-0.08
2015,138,0,28023,Byron Smith,15.74,17,108,+0.24
2015,139,0,24140,Sean O'Hair,15.7,27,172,+0.22
2015,140,0,37273,Derek Ernst,15.44,21,136,+0.29
2015,141,0,27064,Jhonattan Vegas,15.19,24,158,+0.04
2015,142,0,20848,Ángel Cabrera,15.09,16,106,+0.19
2015,143,0,20396,Lee Westwood,14.77,13,88,+0.31
2015,144,0,26851,Marc Leishman,14.75,18,122,+0.06
2015,145,0,29223,Sam Saunders,14.74,23,156,-0.13
2015,146,0,29720,Andres Gonzales,14.71,25,170,+0.04
2015,147,0,29420,Billy Horschel,14.2,25,176,-0.04
2015,148,0,26331,Charl Schwartzel,14.15,15,106,+0.33
2015,149,0,34264,Hudson Swafford,14.13,26,184,-0.12
2015,150,0,25900,Lucas Glover,13.92,22,158,+0.05
2015,151,0,25818,Scott Piercy,13.89,25,180,-0.16
2015,152,0,32448,James Hahn,13.79,24,174,+0.17
2015,153,0,34098,Russell Henley,13.64,21,154,-0.33
2015,154,0,33667,Carlos Ortiz,13.33,24,180,-0.13
2015,155,0,25274,Steven Bowditch,13.02,25,192,+0.16
2015,156,0,22371,Aaron Baddeley,13.01,19,146,E
2015,156,0,39977,Max Homa,13.01,19,146,-0.21
2015,158,0,27436,Graham DeLaet,12.9,16,124,+0.19
2015,159,0,25364,Paul Casey,12.82,20,156,-0.10
2015,160,0,34099,Harris English,12.12,24,198,+0.29
2015,161,0,21209,Sergio Garcia,11.46,11,96,-0.09
2015,162,0,33461,Morgan Hoffmann,11.25,18,160,-0.11
2015,163,0,40026,Daniel Berger,10.64,20,188,E
2015,164,0,29518,Brendan Steele,10.24,17,166,+0.18
2015,165,0,30944,Jason Kokrak,10.23,18,176,+0.33
2015,166,0,1810,Phil Mickelson,10.0,14,140,-0.07
2015,167,0,27936,Martin Laird,9.87,15,152,-0.20
2015,168,0,28500,Martin Flores,9.66,17,176,-0.12
2015,169,0,33448,Justin Thomas,8.74,18,206,E
2015,170,0,31323,Gary Woodland,8.73,11,126,+0.27
2015,171,0,25804,Bubba Watson,8.59,11,128,+0.18
2015,172,0,22405,Justin Rose,8.06,10,124,-0.10
2015,173,0,24502,Adam Scott,7.95,7,88,+0.29
2015,174,0,24358,Robert Garrigus,7.81,10,128,-0.10
2015,175,0,21961,Charles Howell III,7.21,15,208,+0.27
2015,176,0,23320,Ryan Palmer,7.14,10,140,+0.40
2015,177,0,29725,Tony Finau,6.8,14,206,+0.29
2015,178,0,36699,Patrick Rodgers,6.73,7,104,-0.14
2015,179,0,32334,Charlie Beljan,6.72,9,134,E
2015,180,0,33141,Keegan Bradley,6.49,10,154,+0.30
2015,181,0,36689,Brooks Koepka,6.41,10,156,-0.10
2015,182,0,28089,Jason Day,6.25,9,144,+0.11
2015,183,0,27141,J.B. Holmes,5.84,9,154,+0.22
2015,184,0,30925,Dustin Johnson,5.07,7,138,+0.29
2014,1,0,23983,Luke Donald,50.0,44,88,-0.14
2014,2,0,10860,Justin Leonard,47.83,66,138,-0.11
2014,3,0,1724,Jeff Maggert,45.19,47,104,-0.26
2014,4,0,23135,Tim Clark,44.93,62,138,E
2014,5,0,25720,Chad Collins,43.75,63,144,-0.03
2014,6,0,22293,Heath Slocum,43.48,60,138,-0.05
2014,7,0,28092,D.H. Lee,43.0,43,100,+0.05
2014,8,0,26758,David Hearn,42.13,75,178,-0.12
2014,9,0,29222,Billy Hurley III,41.67,65,156,-0.12
2014,10,0,22621,Ben Curtis,41.55,59,142,-0.10
2014,11,0,10809,Jim Furyk,41.18,56,136,-0.05
2014,12,0,21878,Mark Wilson,39.68,50,126,+0.06
2014,13,0,23541,Ben Crane,39.51,64,162,-0.02
2014,14,0,30927,Brendon Todd,39.5,79,200,-0.04
2014,15,0,20104,Ken Duke,39.29,55,140,-0.16
2014,16,0,25572,Graeme McDowell,38.54,37,96,E
2014,17,0,24507,Jason Bohn,38.27,62,162,-0.11
2014,18,0,21753,Brian Davis,38.2,68,178,-0.13
2014,19,0,19846,Brian Gay,38.03,54,142,E
2014,20,0,20160,Charlie Wi,37.86,53,140,-0.04
2014,21,0,20098,Stuart Appleby,37.78,68,180,E
2014,22,0,27466,Spencer Levin,37.29,44,118,-0.05
2014,23,0,27556,Ted Potter Jr.,36.76,50,136,+0.04
2014,24,0,2206,David Toms,35.83,43,120,-0.19
2014,25,0,25444,Justin Hicks,35.35,70,198,E
2014,26,0,25396,Kevin Na,34.88,60,172,-0.13
2014,27,0,8075,Jerry Kelly,34.87,53,152,-0.11
2014,28,0,31560,Brian Stuard,34.71,59,170,-0.08
2014,29,0,24357,K.J. Choi,34.29,48,140,-0.06
2014,30,0,25349,Tim Wilkinson,34.15,56,164,-0.05
2014,31,0,25834,Daniel Summerhays,34.04,64,188,+0.03
2014,32,0,7867,Woody Austin,33.9,40,118,-0.05
2014,33,0,24024,Zach Johnson,33.72,58,172,-0.12
2014,34,0,34261,Scott Langley,33.15,59,178,-0.03
2014,35,0,23800,Bryce Molder,32.61,45,138,-0.09
2014,36,0,29425,Andrew Svoboda,32.47,50,154,-0.08
2014,37,0,25240,D.A. Points,32.46,37,114,+0.03
2014,38,0,26951,Johnson Wagner,32.31,42,130,+0.02
2014,39,0,32640,Troy Merritt,32.26,40,124,E
2014,40,0,28307,Matt Every,32.19,47,146,-0.21
2014,41,0,10423,Mike Weir,31.97,39,122,E
2014,42,0,27895,Jonas Blixt,31.52,29,92,+0.14
2014,43,0,33419,Cameron Tringale,31.43,66,210,-0.03
2014,44,0,29926,Danny Lee,31.25,50,160,-0.12
2014,45,0,27963,Chris Stroud,31.1,51,164,E
2014,46,0,10885,Robert Allenby,31.01,49,158,-0.06
2014,47,0,20593,Greg Chalmers,30.86,50,162,-0.14
2014,48,0,26956,Bronson La'Cassie,30.85,29,94,-0.10
2014,49,0,31202,William McGirt,30.73,59,192,-0.19
2014,50,0,27933,John Merrick,29.33,44,150,-0.20
2014,51,0,24663,Y.E. Yang,29.17,42,144,-0.14
2014,52,0,35139,Richard Lee,29.05,43,148,-0.14
2014,53,0,24494,Erik Compton,28.66,47,164,+0.13
2014,54,0,29478,Kevin Kisner,28.31,47,166,-0.17
2014,55,0,23409,James Driscoll,28.17,40,142,-0.18
2014,56,0,31193,Jim Renner,28.07,32,114,+0.34
2014,57,0,26596,Ryan Moore,28.03,37,132,-0.05
2014,58,0,34174,John Huh,27.92,43,154,+0.05
2014,59,0,25191,Gonzalo Fernandez-Castaño,27.86,39,140,-0.08
2014,60,0,23108,Matt Kuchar,27.63,42,152,-0.12
2014,61,0,28132,Tyrone Van Aswegen,27.56,43,156,E
2014,62,0,21731,Freddie Jacobson,27.53,49,178,-0.22
2014,63,0,32200,Roberto Castro,27.34,35,128,-0.03
2014,64,0,29535,Brice Garnett,27.27,48,176,+0.13
2014,64,0,24490,George McNeill,27.27,42,154,-0.10
2014,66,0,24361,Pat Perez,26.79,45,168,-0.02
2014,67,0,23623,Bo Van Pelt,26.76,38,142,-0.13
2014,68,0,12510,Chad Campbell,26.42,28,106,-0.07
2014,69,0,24138,Ian Poulter,26.19,22,84,-0.09
2014,70,0,25364,Paul Casey,26.14,23,88,-0.09
2014,71,0,33122,Russell Knox,25.54,47,184,-0.06
2014,72,0,27649,Brandt Snedeker,25.35,36,142,-0.11
2014,73,0,35539,Luke Guthrie,25.3,42,166,-0.26
2014,74,0,20498,Briny Baird,25.0,25,100,-0.16
2014,74,0,32150,Michael Thompson,25.0,33,132,-0.06
2014,76,0,27644,Brian Harman,24.77,53,214,-0.17
2014,77,0,20157,Retief Goosen,24.39,40,164,-0.18
2014,78,0,20645,John Senden,24.16,43,178,-0.16
2014,79,0,34021,Bud Cauley,24.11,27,112,-0.33
2014,80,0,24846,Ricky Barnes,23.86,42,176,+0.26
2014,81,0,32448,James Hahn,23.75,38,160,E
2014,82,0,23621,Rory Sabbatini,22.97,34,148,-0.18
2014,83,0,24925,Jonathan Byrd,22.92,33,144,-0.12
2014,84,0,28780,Nicholas Thompson,22.73,35,154,-0.03
2014,84,0,20396,Lee Westwood,22.73,20,88,E
2014,86,0,1810,Phil Mickelson,22.64,24,106,-0.04
