YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
1997,0,2239,Scott Verplank,14.11,35,248
1997,0,1096,Phil Blackmar,14.05,52,370
1997,0,2101,Joey Sindelar,14.04,58,413
1997,0,2135,Mike Standly,14.04,49,349
1997,0,10875,Todd Demsey,13.95,42,301
1997,0,1724,Jeff Maggert,13.94,52,373
1997,0,1887,Mark O'Meara,13.92,43,309
1997,0,6214,Guy Boros,13.88,44,317
1997,0,1346,Ed Fiori,13.86,28,202
1997,0,1761,Len Mattiace,13.86,60,433
1997,0,8375,Paul Stankowski,13.83,56,405
1997,0,1619,Skip Kendall,13.8,57,413
1997,0,10809,Jim Furyk,13.74,54,393
1997,0,8339,Spike McRoy,13.72,38,277
1997,0,10963,Jimmy Green,13.64,45,330
1997,0,1717,Sandy Lyle,13.62,35,257
1997,0,1766,Billy Mayfair,13.54,49,362
1997,0,2218,Ted Tryba,13.49,56,415
1997,0,7235,John Morse,13.48,50,371
1997,0,8553,Lee Porter,13.46,44,327
1997,0,2223,Bob Tway,13.44,50,372
1997,0,1323,Brad Fabel,13.42,51,380
1997,0,1249,John Daly,13.37,27,202
1997,0,6012,Greg Kraft,13.37,56,419
1997,0,1378,David Frost,13.36,37,277
1997,0,1098,Jay Don Blake,13.32,49,368
1997,0,1185,Brandel Chamblee,13.29,42,316
1997,0,1313,Steve Elkington,13.25,33,249
1997,0,1035,Tommy Armour III,13.19,50,379
1997,0,1132,Mark Brooks,13.17,47,357
1997,0,2206,David Toms,13.17,47,357
1997,0,7749,Brett Quigley,13.14,59,449
1997,0,8265,Eric Johnson,13.13,44,335
1997,0,1633,Tom Kite,13.13,39,297
1997,0,1143,Brad Bryant,13.1,41,313
1997,0,2166,Chip Sullivan,13.1,41,313
1997,0,1487,Jeff Hart,13.08,42,321
1997,0,2099,Scott Simpson,13.08,42,321
1997,0,1510,Nolan Henke,13.03,43,330
1997,0,1707,Steve Lowery,13.03,52,399
1997,0,6036,Scott Dunlap,12.94,48,371
1997,0,1307,Joel Edwards,12.94,48,371
1997,0,1196,Brian Claar,12.92,31,240
1997,0,1203,Russ Cochran,12.86,53,412
1997,0,1042,Paul Azinger,12.85,32,249
1997,0,1320,Bob Estes,12.81,36,281
1997,0,7547,Craig Kanada,12.79,28,219
1997,0,2246,Duffy Waldorf,12.78,46,360
1997,0,1941,Tom Pernice Jr.,12.75,44,345
1997,0,6595,Kevin Sutherland,12.75,44,345
1997,0,2214,Kirk Triplett,12.75,45,353
1997,0,10962,Bradley Hughes,12.7,40,315
1997,0,1928,Corey Pavin,12.7,32,252
1997,0,10213,Dicky Pride,12.7,39,307
1997,0,7363,Craig Bowden,12.61,28,222
1997,0,1569,Peter Jacobsen,12.61,44,349
1997,0,6613,Tommy Tolles,12.61,45,357
1997,0,6522,Ernie Els,12.5,31,248
1997,0,1475,Donnie Hammond,12.5,34,272
1997,0,2159,Curtis Strange,12.5,32,256
1997,0,12645,Brent Geiberger,12.47,47,377
1997,0,2115,Taylor Smith,12.46,41,329
1997,0,2131,Mike Springer,12.41,33,266
1997,0,6643,Paul Goydos,12.38,50,404
1997,0,2146,Payne Stewart,12.36,43,348
1997,0,2267,D.A. Weibring,12.35,31,251
1997,0,2023,Clarence Rose,12.33,46,373
1997,0,1261,Jay Delsing,12.32,42,341
1997,0,6581,David Sutherland,12.31,41,333
1997,0,2279,Mark Wiebe,12.3,38,309
1997,0,1226,Fred Couples,12.28,28,228
1997,0,7267,Allen Doyle,12.28,42,342
1997,0,20229,Stewart Cink,12.22,49,401
1997,0,6132,Sonny Skinner,12.2,35,287
1997,0,1116,Michael Bradley,12.18,43,353
1997,0,12826,Paul Claxton,12.03,32,266
1997,0,7101,Dave Stockton Jr.,12.03,48,399
1997,0,1945,Kenny Perry,12.0,39,325
1997,0,6332,Neal Lancaster,11.98,49,409
1997,0,7867,Woody Austin,11.97,42,351
1997,0,1920,Craig Parry,11.97,34,284
1997,0,19881,Robert Damron,11.96,47,393
1997,0,10207,Jimmy Johnston,11.95,41,343
1997,0,1748,Doug Martin,11.86,49,413
1997,0,1864,Larry Nelson,11.82,26,220
1997,0,1385,Jim Gallagher Jr.,11.71,41,350
1997,0,7465,Hideki Kase,11.66,40,343
1997,0,10505,Shane Bertsch,11.64,39,335
1997,0,1489,Steve Hart,11.59,32,276
1997,0,20098,Stuart Appleby,11.54,36,312
1997,0,10837,Kevin Burton,11.45,34,297
1997,0,2245,Grant Waite,11.44,47,411
1997,0,6577,John Wilson,11.44,42,367
1997,0,2100,Tim Simpson,11.37,29,255
1997,0,1706,Davis Love III,11.36,41,361
1997,0,1006,John Adams,11.08,36,325
1997,0,10585,Scott McCarron,11.08,36,325
1997,0,7087,Hugh Royer III,11.04,37,335
1997,0,1040,Emlyn Aubrey,10.92,32,293
1997,0,2007,Larry Rinker,10.83,43,397
1997,0,6315,Pete Jordan,10.81,44,407
1997,0,6527,Steve Stricker,10.79,26,241
1997,0,2226,Tray Tyner,10.7,32,299
1997,0,1288,Ed Dougherty,10.69,28,262
1997,0,1014,Fulton Allem,10.67,27,253
1997,0,1444,Ken Green,10.6,23,217
1997,0,1093,Ronnie Black,10.47,36,344
1997,0,2095,Larry Silveira,10.46,25,239
1997,0,12387,Michael Christie,10.44,40,383
1997,0,8385,Omar Uresti,10.32,42,407
1997,0,6617,Brian Henninger,10.29,32,311
1997,0,6515,Shaun Micheel,10.23,22,215
1997,0,1771,Blaine McCallister,10.2,35,343
1997,0,7003,David Berganio Jr.,10.12,34,336
1997,0,2292,Bob Wolcott,10.1,29,287
1997,0,2225,Howard Twitty,9.9,19,192
1997,0,1175,Jim Carter,9.67,38,393
1997,0,1797,Rocco Mediate,9.54,31,325
1997,0,6034,Marco Dawson,9.33,32,343
1997,0,1139,Olin Browne,9.29,38,409
1997,0,1975,Tom Purtzer,9.29,25,269
1997,0,2321,Fuzzy Zoeller,9.09,19,209
1997,0,6124,Patrick Burke,8.81,23,261
1997,0,6144,John Dowdall,8.1,20,247
1997,0,21007,Gabriel Hjertstedt,7.85,23,293
1997,0,1072,Chip Beck,7.67,22,287
1996,0,1329,Brad Faxon,19.34,64,331
1996,0,1378,David Frost,17.77,51,287
1996,0,1326,Nick Faldo,17.41,39,224
1996,0,1510,Nolan Henke,17.13,56,327
1996,0,9011,David Duval,16.94,51,301
1996,0,1203,Russ Cochran,16.91,57,337
1996,0,1887,Mark O'Meara,16.88,54,320
1996,0,1682,Wayne Levi,16.55,48,290
1996,0,1943,Chris Perry,16.49,46,279
1996,0,2023,Clarence Rose,16.09,56,348
1996,0,10215,Charlie Rymer,15.98,58,363
1996,0,1971,Dillard Pruitt,15.89,48,302
1996,0,1201,Lennie Clements,15.87,53,334
1996,0,7235,John Morse,15.75,60,381
1996,0,2186,Brian Tennyson,15.74,48,305
1996,0,6613,Tommy Tolles,15.63,60,384
1996,0,1457,Jay Haas,15.47,56,362
1996,0,1098,Jay Don Blake,15.45,57,369
1996,0,1928,Corey Pavin,15.43,50,324
1996,0,1837,Gil Morgan,15.32,38,248
1996,0,2246,Duffy Waldorf,15.27,42,275
1996,0,1235,Ben Crenshaw,15.25,36,236
1996,0,1876,Greg Norman,15.2,31,204
1996,0,1116,Michael Bradley,15.19,53,349
1996,0,1323,Brad Fabel,15.1,53,351
1996,0,12626,Joey Gullion,15.1,53,351
1996,0,2170,Hal Sutton,15.08,54,358
1996,0,10505,Shane Bertsch,15.05,45,299
1996,0,2099,Scott Simpson,15.0,42,280
1996,0,2010,Loren Roberts,14.94,49,328
1996,0,6064,Jeff Gallagher,14.87,51,343
1996,0,6124,Patrick Burke,14.86,44,296
1996,0,1920,Craig Parry,14.85,49,330
1996,0,6034,Marco Dawson,14.81,52,351
1996,0,1346,Ed Fiori,14.8,37,250
1996,0,2101,Joey Sindelar,14.69,52,354
1996,0,1527,Scott Hoch,14.65,57,389
1996,0,2104,Jeff Sluman,14.62,63,431
1996,0,1707,Steve Lowery,14.57,59,405
1996,0,2321,Fuzzy Zoeller,14.55,31,213
1996,0,1577,Lee Janzen,14.52,54,372
1996,0,1945,Kenny Perry,14.51,47,324
1996,0,2159,Curtis Strange,14.47,46,318
1996,0,1313,Steve Elkington,14.45,37,256
1996,0,6643,Paul Goydos,14.45,49,339
1996,0,1607,Brian Kamm,14.45,51,353
1996,0,1771,Blaine McCallister,14.44,53,367
1996,0,1968,Nick Price,14.42,30,208
1996,0,10585,Scott McCarron,14.41,50,347
1996,0,1042,Paul Azinger,14.38,45,313
1996,0,1388,Robert Gamez,14.38,44,306
1996,0,1132,Mark Brooks,14.32,58,405
1996,0,1306,David Edwards,14.29,47,329
1996,0,1185,Brandel Chamblee,14.23,40,281
1996,0,1024,Billy Andrade,14.16,50,353
1996,0,2146,Payne Stewart,14.16,50,353
1996,0,1385,Jim Gallagher Jr.,14.14,42,297
1996,0,1864,Larry Nelson,14.1,43,305
1996,0,20259,Hisayuki Sasaki,14.06,36,256
1996,0,1701,Bob Lohr,14.05,51,363
1996,0,1823,Larry Mize,14.04,41,292
1996,0,1724,Jeff Maggert,14.01,51,364
1996,0,8075,Jerry Kelly,13.98,52,372
1996,0,1553,John Huston,13.95,47,337
1996,0,2218,Ted Tryba,13.94,58,416
1996,0,8385,Omar Uresti,13.91,53,381
1996,0,7867,Woody Austin,13.87,66,476
1996,0,1175,Jim Carter,13.63,59,433
1996,0,1040,Emlyn Aubrey,13.62,32,235
1996,0,2131,Mike Springer,13.62,47,345
1996,0,8931,Glen Day,13.57,49,361
1996,0,6595,Kevin Sutherland,13.56,59,435
1996,0,2115,Taylor Smith,13.55,42,310
1996,0,6214,Guy Boros,13.53,51,377
1996,0,10203,Bryan Gorman,13.52,38,281
1996,0,2267,D.A. Weibring,13.49,29,215
1996,0,1072,Chip Beck,13.48,50,371
1996,0,12782,Tim Herron,13.48,55,408
1996,0,6140,Sean Murphy,13.46,44,327
1996,0,1996,Mike Reid,13.45,39,290
1996,0,1139,Olin Browne,13.39,51,381
1996,0,1143,Brad Bryant,13.35,45,337
1996,0,1975,Tom Purtzer,13.35,45,337
1996,0,1035,Tommy Armour III,13.3,29,218
1996,0,1938,David Peoples,13.27,30,226
1996,0,2214,Kirk Triplett,13.22,39,295
1996,0,2279,Mark Wiebe,13.13,39,297
1996,0,1142,Bart Bryant,13.1,41,313
1996,0,1633,Tom Kite,13.04,36,276
1996,0,12660,Jesper Parnevik,13.04,36,276
1996,0,8993,Franklin Langham,13.03,49,376
1996,0,1549,Mike Hulbert,13.02,50,384
1996,0,1475,Donnie Hammond,13.01,32,246
1996,0,10809,Jim Furyk,12.97,52,401
1996,0,1381,Fred Funk,12.95,57,440
1996,0,6527,Steve Stricker,12.95,43,332
1996,0,1960,Don Pooley,12.94,33,255
1996,0,1096,Phil Blackmar,12.93,49,379
1996,0,1307,Joel Edwards,12.89,49,380
1996,0,10860,Justin Leonard,12.84,52,405
1996,0,1557,John Inman,12.81,41,320
1996,0,6657,Steve Rintoul,12.79,39,305
1996,0,2171,Mike Swartz,12.79,38,297
1996,0,1261,Jay Delsing,12.78,45,352
1996,0,1783,Mark McCumber,12.75,26,204
1996,0,6522,Ernie Els,12.69,33,260
1996,0,1604,Steve Jurgensen,12.68,45,355
1996,0,1677,Tom Lehman,12.66,40,316
1996,0,6012,Greg Kraft,12.65,42,332
1996,0,2167,Mike Sullivan,12.64,44,348
1996,0,11032,Frank Lickliter II,12.54,43,343
1996,0,6036,Scott Dunlap,12.5,41,328
1996,0,1435,Wayne Grady,12.5,32,256
1996,0,6090,Jim McGovern,12.5,44,352
1996,0,1161,Mark Calcavecchia,12.47,52,417
1996,0,1006,John Adams,12.46,39,313
1996,0,2201,Jim Thorpe,12.44,28,225
1996,0,19883,Joe Daley,12.34,39,316
1996,0,6332,Neal Lancaster,12.32,51,414
1996,0,1810,Phil Mickelson,12.3,38,309
1996,0,2241,Bobby Wadkins,12.3,46,374
1996,0,8375,Paul Stankowski,12.28,35,285
1996,0,1320,Bob Estes,12.26,32,261
1996,0,6567,Vijay Singh,12.19,44,361
1996,0,19913,Ron Whittaker,12.18,29,238
1996,0,7087,Hugh Royer III,12.16,45,370
1996,0,2223,Bob Tway,12.15,39,321
1996,0,1060,Dave Barr,12.13,29,239
1996,0,1748,Doug Martin,12.13,45,371
1996,0,1905,Joe Ozaki,12.13,33,272
1996,0,6044,Scott Gump,12.12,48,396
1996,0,1156,Curt Byrum,12.05,27,224
1996,0,2256,Tom Watson,12.04,26,216
1996,0,6577,John Wilson,12.0,39,325
1996,0,1014,Fulton Allem,11.98,26,217
1996,0,1723,Andrew Magee,11.97,37,309
1996,0,1068,Andy Bean,11.88,36,303
1996,0,8337,Mike Heinen,11.86,46,388
1996,0,20095,Carl Paulson,11.8,42,356
1996,0,1219,John Cook,11.76,42,357
1996,0,1599,Steve Jones,11.75,39,332
1996,0,8547,John Maginnes,11.75,39,332
1996,0,1200,Keith Clearwater,11.71,37,316
1996,0,1361,Dan Forsman,11.54,30,260
1996,0,1891,David Ogrin,11.54,48,416
1996,0,7267,Allen Doyle,11.45,41,358
1996,0,2049,Gene Sauers,11.43,36,315
1996,0,1766,Billy Mayfair,11.41,43,377
1996,0,1226,Fred Couples,11.32,30,265
1996,0,1374,Robin Freeman,11.3,47,416
1996,0,1408,Kelly Gibson,11.26,52,462
1996,0,7101,Dave Stockton Jr.,11.23,42,374
1996,0,10213,Dicky Pride,11.08,36,325
1996,0,2226,Tray Tyner,11.0,23,209
1996,0,2135,Mike Standly,10.98,36,328
1996,0,1487,Jeff Hart,10.9,29,266
1996,0,10569,Mike Brisky,10.84,36,332
1996,0,1797,Rocco Mediate,10.83,30,277
1996,0,2206,David Toms,10.8,39,361
1996,0,2133,Craig Stadler,10.76,24,223
1996,0,12781,Scott Medlin,10.75,23,214
1996,0,1706,Davis Love III,10.59,34,321
1996,0,1958,Dan Pohl,10.55,25,237
1996,0,10425,Jay Williamson,10.54,33,313
1996,0,6315,Pete Jordan,10.44,31,297
1996,0,1414,Bob Gilder,10.4,36,346
1996,0,1196,Brian Claar,10.38,44,424
1996,0,1444,Ken Green,10.33,34,329
1996,0,1334,Keith Fergus,10.32,35,339
1996,0,2303,Robert Wrenn,10.24,30,293
1996,0,2106,Chris Smith,10.19,33,324
1996,0,1093,Ronnie Black,10.06,35,348
1996,0,1331,Rick Fehr,10.03,30,299
1996,0,1603,Jeff Julian,9.96,28,281
1996,0,1157,Tom Byrum,9.94,31,312
1996,0,20098,Stuart Appleby,9.82,38,387
1996,0,20051,Joe Acosta Jr.,9.69,28,289
1996,0,1133,Billy Ray Brown,9.58,30,313
1996,0,6599,John Elliott,9.57,20,209
1996,0,2242,Lanny Wadkins,9.56,24,251
1996,0,1569,Peter Jacobsen,9.34,24,257
1996,0,20505,Lucas Parsons,9.21,21,228
1996,0,2008,Lee Rinker,9.14,37,405
1996,0,6617,Brian Henninger,9.09,31,341
1996,0,10649,Tom Scherrer,8.84,32,362
1996,0,6066,Gary Rusnak,8.81,28,318
1996,0,1249,John Daly,8.68,25,288
1996,0,2245,Grant Waite,8.55,26,304
1996,0,1725,John Mahaffey,8.37,22,263
1996,0,1761,Len Mattiace,8.09,28,346
1995,0,1823,Larry Mize,20.22,56,277
1995,0,1905,Joe Ozaki,18.88,47,249
1995,0,6577,John Wilson,18.3,71,388
1995,0,2214,Kirk Triplett,17.98,73,406
1995,0,1235,Ben Crenshaw,17.57,55,313
1995,0,2223,Bob Tway,17.43,65,373
1995,0,1201,Lennie Clements,17.2,65,378
1995,0,1968,Nick Price,17.19,44,256
1995,0,1326,Nick Faldo,17.08,48,281
1995,0,10809,Jim Furyk,16.99,71,418
1995,0,2159,Curtis Strange,16.91,57,337
1995,0,1928,Corey Pavin,16.83,52,309
1995,0,1723,Andrew Magee,16.67,59,354
1995,0,8931,Glen Day,16.62,61,367
1995,0,1143,Brad Bryant,16.49,63,382
1995,0,1457,Jay Haas,16.48,58,352
1995,0,1943,Chris Perry,16.19,57,352
1995,0,1093,Ronnie Black,16.12,59,366
1995,0,1334,Keith Fergus,15.96,53,332
1995,0,1226,Fred Couples,15.91,35,220
1995,0,1945,Kenny Perry,15.61,59,378
1995,0,1549,Mike Hulbert,15.55,65,418
1995,0,2218,Ted Tryba,15.55,65,418
1995,0,1577,Lee Janzen,15.49,59,381
1995,0,6090,Jim McGovern,15.4,61,396
1995,0,1960,Don Pooley,15.31,47,307
1995,0,1306,David Edwards,15.28,46,301
1995,0,1320,Bob Estes,15.28,55,360
1995,0,6012,Greg Kraft,15.2,62,408
1995,0,1971,Dillard Pruitt,15.16,47,310
1995,0,8537,J.P. Hayes,15.15,50,330
1995,0,2049,Gene Sauers,15.07,44,292
1995,0,1607,Brian Kamm,15.03,55,366
1995,0,1837,Gil Morgan,14.98,43,287
1995,0,10569,Mike Brisky,14.97,53,354
1995,0,1553,John Huston,14.95,48,321
1995,0,6791,Mark Wurtz,14.91,51,342
1995,0,6613,Tommy Tolles,14.86,48,323
1995,0,6197,Michael Allen,14.83,35,236
1995,0,1374,Robin Freeman,14.72,58,394
1995,0,1920,Craig Parry,14.66,45,307
1995,0,1096,Phil Blackmar,14.65,46,314
1995,0,1527,Scott Hoch,14.65,58,396
1995,0,1707,Steve Lowery,14.65,63,430
1995,0,8337,Mike Heinen,14.57,51,350
1995,0,6641,Jeff Leonard,14.53,43,296
1995,0,1992,Don Reese,14.52,45,310
1995,0,2104,Jeff Sluman,14.49,60,414
1995,0,2133,Craig Stadler,14.39,40,278
1995,0,1468,Gary Hallberg,14.38,45,313
1995,0,1313,Steve Elkington,14.34,40,279
1995,0,1599,Steve Jones,14.33,46,321
1995,0,6044,Scott Gump,14.29,54,378
1995,0,1771,Blaine McCallister,14.29,52,364
1995,0,6575,Dudley Hart,14.25,55,386
1995,0,1550,Ed Humenik,14.25,51,358
1995,0,2170,Hal Sutton,14.25,55,386
1995,0,1133,Billy Ray Brown,14.23,38,267
1995,0,12660,Jesper Parnevik,14.23,36,253
1995,0,1203,Russ Cochran,14.2,47,331
1995,0,10425,Jay Williamson,14.18,38,268
1995,0,6617,Brian Henninger,14.15,45,318
1995,0,1261,Jay Delsing,14.1,43,305
1995,0,2094,Tony Sills,14.09,42,298
1995,0,1388,Robert Gamez,14.03,47,335
1995,0,1682,Wayne Levi,14.02,30,214
1995,0,1418,Bill Glasson,13.99,40,286
1995,0,1633,Tom Kite,13.95,48,344
1995,0,6088,Steve Gotsche,13.94,46,330
1995,0,2246,Duffy Waldorf,13.93,51,366
1995,0,20051,Joe Acosta Jr.,13.91,42,302
1995,0,6315,Pete Jordan,13.88,34,245
1995,0,1132,Mark Brooks,13.86,51,368
1995,0,1175,Jim Carter,13.85,54,390
1995,0,1185,Brandel Chamblee,13.8,41,297
1995,0,1891,David Ogrin,13.78,51,370
1995,0,1098,Jay Don Blake,13.75,48,349
1995,0,1219,John Cook,13.72,45,328
1995,0,6214,Guy Boros,13.71,54,394
1995,0,6809,Bob Burns,13.65,46,337
1995,0,1330,David Feherty,13.62,38,279
1995,0,2245,Grant Waite,13.61,46,338
1995,0,1116,Michael Bradley,13.6,48,353
1995,0,1042,Paul Azinger,13.58,41,302
1995,0,2099,Scott Simpson,13.54,47,347
1995,0,1510,Nolan Henke,13.51,45,333
1995,0,10860,Justin Leonard,13.47,59,438
1995,0,1725,John Mahaffey,13.46,44,327
1995,0,6527,Steve Stricker,13.43,45,335
1995,0,1307,Joel Edwards,13.4,52,388
1995,0,10215,Charlie Rymer,13.4,41,306
1995,0,6522,Ernie Els,13.36,31,232
1995,0,1444,Ken Green,13.26,35,264
1995,0,1035,Tommy Armour III,13.23,50,378
1995,0,1142,Bart Bryant,13.17,44,334
1995,0,1748,Doug Martin,13.1,49,374
1995,0,1200,Keith Clearwater,13.09,36,275
1995,0,1887,Mark O'Meara,13.09,50,382
1995,0,2190,Doug Tewell,13.06,29,222
1995,0,2180,Harry Taylor,13.04,45,345
1995,0,1378,David Frost,13.03,37,284
1995,0,6034,Marco Dawson,13.02,44,338
1995,0,2267,D.A. Weibring,13.02,44,338
1995,0,6332,Neal Lancaster,13.01,48,369
1995,0,1701,Bob Lohr,13.0,49,377
1995,0,2101,Joey Sindelar,12.97,38,293
1995,0,2008,Lee Rinker,12.9,48,372
1995,0,1724,Jeff Maggert,12.89,41,318
1995,0,10145,Tom Hearn,12.88,30,233
1995,0,1361,Dan Forsman,12.86,40,311
1995,0,6251,Chris DiMarco,12.85,46,358
1995,0,2321,Fuzzy Zoeller,12.84,28,218
1995,0,1705,Tim Loustalot,12.83,29,226
1995,0,6386,Bill Porter,12.82,40,312
1995,0,1329,Brad Faxon,12.72,44,346
1995,0,1385,Jim Gallagher Jr.,12.72,50,393
1995,0,1414,Bob Gilder,12.72,44,346
1995,0,1766,Billy Mayfair,12.72,51,401
1995,0,10213,Dicky Pride,12.72,43,338
1995,0,1024,Billy Andrade,12.71,46,362
1995,0,1569,Peter Jacobsen,12.7,47,370
1995,0,1475,Donnie Hammond,12.69,41,323
1995,0,6124,Patrick Burke,12.67,38,300
1995,0,1677,Tom Lehman,12.64,33,261
1995,0,9011,David Duval,12.61,44,349
1995,0,2239,Scott Verplank,12.61,43,341
1995,0,1129,Bill Britton,12.59,35,278
1995,0,1006,John Adams,12.54,41,327
1995,0,2010,Loren Roberts,12.54,42,335
1995,0,1876,Greg Norman,12.5,28,224
1995,0,8563,Bruce Vaughan,12.43,47,378
1995,0,2148,Ray Stewart,12.41,34,274
1995,0,7867,Woody Austin,12.36,57,461
1995,0,2225,Howard Twitty,12.36,44,356
1995,0,2146,Payne Stewart,12.34,47,381
1995,0,1810,Phil Mickelson,12.09,37,306
1995,0,1249,John Daly,12.08,36,298
1995,0,1926,Steve Pate,12.08,47,389
1995,0,1797,Rocco Mediate,12.06,24,199
1995,0,1072,Chip Beck,12.03,45,374
1995,0,1161,Mark Calcavecchia,12.02,50,416
1995,0,2241,Bobby Wadkins,11.99,47,392
1995,0,1331,Rick Fehr,11.94,37,310
1995,0,1353,Bruce Fleisher,11.93,34,285
1995,0,1619,Skip Kendall,11.93,47,394
1995,0,1927,Dennis Paulson,11.9,40,336
1995,0,1685,J.L. Lewis,11.78,41,348
1995,0,7101,Dave Stockton Jr.,11.78,45,382
1995,0,2167,Mike Sullivan,11.78,41,348
1995,0,1040,Emlyn Aubrey,11.71,41,350
1995,0,6643,Paul Goydos,11.71,52,444
1995,0,2135,Mike Standly,11.7,44,376
1995,0,1156,Curt Byrum,11.66,50,429
1995,0,7569,Mark Carnevale,11.58,36,311
1995,0,1266,Clark Dennis,11.56,43,372
1995,0,2111,Mike Smith,11.56,34,294
1995,0,1381,Fred Funk,11.48,52,453
1995,0,8385,Omar Uresti,11.48,45,392
1995,0,1890,Brett Ogle,11.43,28,245
1995,0,1458,Jerry Haas,11.38,38,334
1995,0,6048,Dicky Thompson,11.38,33,290
1995,0,1706,Davis Love III,11.36,40,352
1995,0,1408,Kelly Gibson,11.35,47,414
1995,0,20095,Carl Paulson,11.33,29,256
1995,0,1690,Bruce Lietzke,11.27,24,213
1995,0,8717,Kawika Cotner,11.24,38,338
1995,0,1925,Jerry Pate,11.23,32,285
1995,0,6657,Steve Rintoul,11.22,44,392
1995,0,1996,Mike Reid,11.2,28,250
1995,0,2131,Mike Springer,11.11,30,270
1995,0,1014,Fulton Allem,10.86,24,221
1995,0,7721,Pat Bates,10.84,36,332
1995,0,2279,Mark Wiebe,10.73,28,261
1995,0,8375,Paul Stankowski,10.6,39,368
1995,0,1196,Brian Claar,10.53,40,380
1995,0,20094,Jonathan Kaye,10.53,28,266
1995,0,7235,John Morse,10.53,30,285
1995,0,1975,Tom Purtzer,9.75,23,236
1995,0,6567,Vijay Singh,9.71,30,309
1995,0,1060,Dave Barr,9.6,31,323
1995,0,2226,Tray Tyner,9.28,31,334
1995,0,2242,Lanny Wadkins,9.28,22,237
1995,0,2256,Tom Watson,9.05,20,221
1995,0,1864,Larry Nelson,8.89,20,225
1995,0,10585,Scott McCarron,8.6,27,314
1995,0,1938,David Peoples,8.57,18,210
1995,0,1783,Mark McCumber,8.46,22,260
1995,0,1986,Joey Rassett,7.76,17,219
1994,0,2010,Loren Roberts,17.89,56,313
1994,0,1677,Tom Lehman,17.79,58,326
1994,0,1690,Bruce Lietzke,17.77,43,242
1994,0,6589,Jeff Woodland,17.7,60,339
1994,0,1905,Joe Ozaki,17.62,43,244
1994,0,1559,Hale Irwin,17.51,52,297
1994,0,1306,David Edwards,17.37,58,334
1994,0,1143,Brad Bryant,17.16,76,443
1994,0,2099,Scott Simpson,17.02,48,282
1994,0,1435,Wayne Grady,16.96,38,224
1994,0,1810,Phil Mickelson,16.79,44,262
1994,0,1945,Kenny Perry,16.58,66,398
1994,0,1707,Steve Lowery,16.49,63,382
1994,0,1072,Chip Beck,16.29,57,350
1994,0,1607,Brian Kamm,16.23,62,382
1994,0,1129,Bill Britton,16.13,45,279
1994,0,1320,Bob Estes,16.06,62,386
1994,0,2190,Doug Tewell,15.99,55,344
1994,0,1132,Mark Brooks,15.97,73,457
1994,0,1418,Bill Glasson,15.96,49,307
1994,0,1098,Jay Don Blake,15.82,56,354
1994,0,6012,Greg Kraft,15.71,55,350
1994,0,1569,Peter Jacobsen,15.64,43,275
1994,0,1374,Robin Freeman,15.63,58,371
1994,0,1060,Dave Barr,15.57,59,379
1994,0,1261,Jay Delsing,15.56,56,360
1994,0,1024,Billy Andrade,15.54,55,354
1994,0,8337,Mike Heinen,15.48,50,323
1994,0,1920,Craig Parry,15.2,38,250
1994,0,1282,Trevor Dodds,15.17,49,323
1994,0,6332,Neal Lancaster,15.17,59,389
1994,0,1783,Mark McCumber,15.13,46,304
1994,0,1235,Ben Crenshaw,15.07,52,345
1994,0,2007,Larry Rinker,15.0,45,300
1994,0,2321,Fuzzy Zoeller,14.92,44,295
1994,0,1385,Jim Gallagher Jr.,14.84,50,337
1994,0,2224,Greg Twiggs,14.83,39,263
1994,0,1388,Robert Gamez,14.8,45,304
1994,0,1161,Mark Calcavecchia,14.71,50,340
1994,0,1266,Clark Dennis,14.71,59,401
1994,0,1457,Jay Haas,14.7,61,415
1994,0,1475,Donnie Hammond,14.67,49,334
1994,0,1876,Greg Norman,14.62,37,253
1994,0,1823,Larry Mize,14.57,44,302
1994,0,6197,Michael Allen,14.54,58,399
1994,0,2223,Bob Tway,14.51,47,324
1994,0,8931,Glen Day,14.47,56,387
1994,0,1724,Jeff Maggert,14.41,51,354
1994,0,1971,Dillard Pruitt,14.36,52,362
1994,0,1468,Gary Hallberg,14.33,45,314
1994,0,2131,Mike Springer,14.33,49,342
1994,0,1201,Lennie Clements,14.29,49,343
1994,0,1381,Fred Funk,14.29,61,427
1994,0,2206,David Toms,14.29,53,371
1994,0,1928,Corey Pavin,14.23,39,274
1994,0,6567,Vijay Singh,14.23,38,267
1994,0,1706,Davis Love III,14.17,52,367
1994,0,1527,Scott Hoch,14.14,54,382
1994,0,12663,Phil Tataurangi,14.13,38,269
1994,0,6577,John Wilson,14.12,49,347
1994,0,1331,Rick Fehr,14.1,44,312
1994,0,2170,Hal Sutton,14.03,55,392
1994,0,1996,Mike Reid,13.97,38,272
1994,0,6617,Brian Henninger,13.93,39,280
1994,0,1723,Andrew Magee,13.93,50,359
1994,0,1824,Yoshinori Mizumaki,13.82,34,246
1994,0,7569,Mark Carnevale,13.75,48,349
1994,0,2167,Mike Sullivan,13.75,40,291
1994,0,2241,Bobby Wadkins,13.72,38,277
1994,0,1444,Ken Green,13.71,48,350
1994,0,6058,John Flannery,13.7,53,387
1994,0,1577,Lee Janzen,13.69,49,358
1994,0,1093,Ronnie Black,13.64,45,330
