YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
1999,0,1996,Mike Reid,256.7,38504,150
1999,0,2007,Larry Rinker,255.4,44951,176
1999,0,2294,Willie Wood,255.2,36751,144
1999,0,2010,Loren Roberts,254.8,45354,178
1999,0,1928,Corey Pavin,252.5,40396,160
1998,0,1249,John Daly,299.4,44306,148
1998,0,8793,Tiger Woods,296.3,40887,138
1998,0,21805,Harrison Frazar,289.8,46373,160
1998,0,1226,Fred Couples,289.1,37005,128
1998,0,10585,Scott McCarron,289.1,47412,164
1998,0,9011,David Duval,286.8,45318,158
1998,0,1191,Barry Cheesman,284.1,52274,184
1998,0,12755,Vance Veazey,283.9,37470,132
1998,0,1810,Phil Mickelson,283.4,41950,148
1998,0,1408,Kelly Gibson,283.0,59999,212
1998,0,1599,Steve Jones,281.7,42823,152
1998,0,7457,Steve Flesch,281.6,55194,196
1998,0,1035,Tommy Armour III,281.5,48417,172
1998,0,2106,Chris Smith,281.3,51204,182
1998,0,1685,J.L. Lewis,281.2,52871,188
1998,0,1706,Davis Love III,281.2,38799,138
1998,0,12782,Tim Herron,281.1,52285,186
1998,0,1945,Kenny Perry,280.4,45425,162
1998,0,1468,Gary Hallberg,280.1,33332,119
1998,0,6567,Vijay Singh,279.9,49816,178
1998,0,1385,Jim Gallagher Jr.,279.7,40272,144
1998,0,10962,Bradley Hughes,279.7,35245,126
1998,0,1261,Jay Delsing,279.6,41383,148
1998,0,1006,John Adams,279.4,34088,122
1998,0,20098,Stuart Appleby,279.3,35198,126
1998,0,1553,John Huston,279.3,49720,178
1998,0,19881,Robert Damron,279.0,49100,176
1998,0,1161,Mark Calcavecchia,278.4,51228,184
1998,0,21584,Richie Coughlan,278.2,51744,186
1998,0,2246,Duffy Waldorf,278.2,45630,164
1998,0,1941,Tom Pernice Jr.,278.0,43371,156
1998,0,1302,R.W. Eaks,277.7,44426,160
1998,0,19824,Craig Barlow,277.4,44381,160
1998,0,1707,Steve Lowery,277.4,47441,171
1998,0,7749,Brett Quigley,277.4,48263,174
1998,0,1042,Paul Azinger,277.3,37159,134
1998,0,2218,Ted Tryba,276.5,58068,210
1998,0,2245,Grant Waite,276.5,52529,190
1998,0,1569,Peter Jacobsen,276.3,35365,128
1998,0,1334,Keith Fergus,276.0,29252,106
1998,0,1096,Phil Blackmar,275.9,44144,160
1998,0,6522,Ernie Els,275.4,24239,88
1998,0,1717,Sandy Lyle,275.3,31380,114
1998,0,8375,Paul Stankowski,275.1,42369,154
1998,0,6617,Brian Henninger,274.9,51679,188
1998,0,1577,Lee Janzen,274.9,42881,156
1998,0,1068,Andy Bean,274.8,26385,96
1998,0,1282,Trevor Dodds,274.8,47261,172
1998,0,1361,Dan Forsman,274.7,41753,152
1998,0,2223,Bob Tway,274.5,53801,196
1998,0,1185,Brandel Chamblee,274.4,43901,160
1998,0,12645,Brent Geiberger,274.3,48821,178
1998,0,1968,Nick Price,273.9,31767,116
1998,0,8075,Jerry Kelly,273.7,50910,186
1998,0,6575,Dudley Hart,273.6,42686,156
1998,0,1723,Andrew Magee,273.6,49798,182
1998,0,2133,Craig Stadler,273.5,32814,120
1998,0,2170,Hal Sutton,273.2,56816,208
1998,0,6613,Tommy Tolles,273.2,43714,160
1998,0,2135,Mike Standly,273.1,46971,172
1998,0,6090,Jim McGovern,273.0,45870,168
1998,0,1116,Michael Bradley,272.9,38200,140
1998,0,7087,Hugh Royer III,272.9,44752,164
1998,0,8537,J.P. Hayes,272.7,34911,128
1998,0,7753,Kevin Wentworth,272.7,41993,154
1998,0,7101,Dave Stockton Jr.,272.6,35444,130
1998,0,6527,Steve Stricker,272.6,42521,156
1998,0,2239,Scott Verplank,272.6,52347,192
1998,0,2131,Mike Springer,272.5,56676,208
1998,0,1771,Blaine McCallister,272.4,56654,208
1998,0,20229,Stewart Cink,272.3,50104,184
1998,0,8931,Glen Day,272.3,48467,178
1998,0,1093,Ronnie Black,272.1,42444,156
1998,0,1203,Russ Cochran,272.0,47877,176
1998,0,6214,Guy Boros,271.9,47312,174
1998,0,6251,Chris DiMarco,271.8,52193,192
1998,0,1063,Ben Bates,271.5,53752,198
1998,0,2206,David Toms,271.5,45610,168
1998,0,1331,Rick Fehr,271.3,33646,124
1998,0,10423,Mike Weir,271.3,41231,152
1998,0,1926,Steve Pate,271.2,46105,170
1998,0,8993,Franklin Langham,271.0,49327,182
1998,0,21007,Gabriel Hjertstedt,270.9,39011,144
1998,0,20094,Jonathan Kaye,270.8,34120,126
1998,0,6012,Greg Kraft,270.8,44407,164
1998,0,2146,Payne Stewart,270.8,38447,142
1998,0,6595,Kevin Sutherland,270.8,53617,198
1998,0,1797,Rocco Mediate,270.7,43858,162
1998,0,1943,Chris Perry,270.6,57373,212
1998,0,2002,John Riegger,270.5,44360,164
1998,0,1677,Tom Lehman,270.4,40827,151
1998,0,1766,Billy Mayfair,270.2,46472,172
1998,0,1604,Steve Jurgensen,270.1,38350,142
1998,0,6332,Neal Lancaster,269.7,45841,170
1998,0,10733,Kent Jones,269.6,46369,172
1998,0,2241,Bobby Wadkins,269.6,47983,178
1998,0,20099,Doug Barron,269.5,47973,178
1998,0,1414,Bob Gilder,269.5,43127,160
1998,0,2101,Joey Sindelar,269.5,51738,192
1998,0,10195,Tim Conley,269.4,37173,138
1998,0,1920,Craig Parry,269.4,24242,90
1998,0,6581,David Sutherland,269.3,49543,184
1998,0,6004,Stephen Ames,269.1,25829,96
1998,0,1533,P.H. Horgan III,269.1,55973,208
1998,0,1549,Mike Hulbert,269.1,47891,178
1998,0,1320,Bob Estes,269.0,53255,198
1998,0,1619,Skip Kendall,269.0,54331,202
1998,0,6621,Joe Durant,268.9,41409,154
1998,0,1388,Robert Gamez,268.9,37110,138
1998,0,10809,Jim Furyk,268.8,51616,192
1998,0,7569,Mark Carnevale,268.7,49972,186
1998,0,1607,Brian Kamm,268.5,37048,138
1998,0,1323,Brad Fabel,268.2,49355,184
1998,0,2279,Mark Wiebe,268.2,41835,156
1998,0,6791,Mark Wurtz,268.2,28964,108
1998,0,21631,Iain Steel,268.1,32706,122
1998,0,1527,Scott Hoch,268.0,52522,196
1998,0,1887,Mark O'Meara,268.0,34301,128
1998,0,2023,Clarence Rose,267.8,51955,194
1998,0,1024,Billy Andrade,267.7,50320,188
1998,0,1475,Donnie Hammond,267.6,46023,172
1998,0,10457,Frank Nobilo,267.6,32113,120
1998,0,7707,Mike Small,267.6,34253,128
1998,0,1133,Billy Ray Brown,267.5,33704,126
1998,0,12663,Phil Tataurangi,267.5,41729,156
1998,0,1381,Fred Funk,267.4,60707,227
1998,0,1905,Joe Ozaki,267.4,27806,104
1998,0,10860,Justin Leonard,267.2,50771,190
1998,0,1132,Mark Brooks,267.1,46478,174
1998,0,21593,Keith Nolan,267.1,28316,106
1998,0,6064,Jeff Gallagher,267.0,46992,176
1998,0,2214,Kirk Triplett,267.0,43255,162
1998,0,6643,Paul Goydos,266.9,53376,200
1998,0,8385,Omar Uresti,266.9,57661,216
1998,0,1098,Jay Don Blake,266.7,41611,156
1998,0,8545,Glen Hnatiuk,266.7,44270,166
1998,0,1891,David Ogrin,266.7,53332,200
1998,0,2104,Jeff Sluman,266.5,55972,210
1998,0,6056,Jim Estes,266.1,33530,126
1998,0,20154,Guy Hill,265.9,37763,142
1998,0,1633,Tom Kite,265.9,32966,124
1998,0,12660,Jesper Parnevik,265.9,34032,128
1998,0,1060,Dave Barr,265.7,31889,120
1998,0,1724,Jeff Maggert,265.7,43037,162
1998,0,1457,Jay Haas,265.6,41427,156
1998,0,19883,Joe Daley,265.4,36092,136
1998,0,1266,Clark Dennis,265.4,39279,148
1998,0,1510,Nolan Henke,265.4,46704,176
1998,0,10207,Jimmy Johnston,265.3,30241,114
1998,0,2008,Lee Rinker,265.2,54372,205
1998,0,1175,Jim Carter,265.0,55652,210
1998,0,6044,Scott Gump,264.8,50847,192
1998,0,1378,David Frost,264.6,35455,134
1998,0,1823,Larry Mize,264.4,40713,154
1998,0,1157,Tom Byrum,264.2,48608,184
1998,0,1326,Nick Faldo,264.2,23774,90
1998,0,1376,Bob Friend,264.2,44378,168
1998,0,11032,Frank Lickliter II,264.1,55453,210
1998,0,6132,Sonny Skinner,264.1,44898,170
1998,0,1072,Chip Beck,263.9,32727,124
1998,0,1761,Len Mattiace,263.8,53824,204
1998,0,1139,Olin Browne,263.3,40019,152
1998,0,1014,Fulton Allem,263.2,30536,116
1998,0,1219,John Cook,263.2,47911,182
1998,0,1705,Tim Loustalot,263.2,33166,126
1998,0,6270,Bobby Gage,262.7,27321,104
1998,0,1329,Brad Faxon,262.6,40443,154
1998,0,2321,Fuzzy Zoeller,262.6,35184,134
1998,0,8339,Spike McRoy,261.7,45013,172
1998,0,6315,Pete Jordan,261.4,46010,176
1998,0,2159,Curtis Strange,261.1,24017,92
1998,0,1306,David Edwards,260.8,39638,152
1998,0,6078,Esteban Toledo,260.4,47912,184
1998,0,2267,D.A. Weibring,260.2,35908,138
1998,0,2294,Willie Wood,260.0,42632,164
1998,0,2099,Scott Simpson,259.9,29634,114
1998,0,8553,Lee Porter,259.1,46638,180
1998,0,2010,Loren Roberts,258.0,39221,152
1998,0,1748,Doug Martin,257.9,56216,218
1998,0,10569,Mike Brisky,257.6,44310,172
1998,0,1353,Bruce Fleisher,256.7,39020,152
1998,0,1960,Don Pooley,256.6,30792,120
1998,0,2007,Larry Rinker,256.5,47195,184
1998,0,1996,Mike Reid,256.0,39428,154
1998,0,10213,Dicky Pride,255.6,29652,116
1998,0,1201,Lennie Clements,252.3,35322,140
1998,0,7235,John Morse,250.8,29591,118
1998,0,1928,Corey Pavin,249.0,31878,128
1997,0,1249,John Daly,302.0,29594,98
1997,0,8793,Tiger Woods,294.8,45404,154
1997,0,1418,Bill Glasson,287.5,39095,136
1997,0,1706,Davis Love III,285.8,49159,172
1997,0,1810,Phil Mickelson,284.1,40914,144
1997,0,2166,Chip Sullivan,284.1,43750,154
1997,0,10585,Scott McCarron,283.8,44843,158
1997,0,1226,Fred Couples,283.5,29763,105
1997,0,1006,John Adams,280.9,45513,162
1997,0,6567,Vijay Singh,280.9,44383,158
1997,0,1408,Kelly Gibson,280.2,67806,242
1997,0,9011,David Duval,280.1,52659,188
1997,0,12782,Tim Herron,279.7,56503,202
1997,0,1161,Mark Calcavecchia,279.1,51909,186
1997,0,2246,Duffy Waldorf,279.0,49657,178
1997,0,2245,Grant Waite,278.6,56841,204
1997,0,20098,Stuart Appleby,278.4,40926,147
1997,0,1599,Steve Jones,278.2,41177,148
1997,0,7465,Hideki Kase,278.1,47280,170
1997,0,1707,Steve Lowery,277.8,54996,198
1997,0,8375,Paul Stankowski,277.5,54942,198
1997,0,1975,Tom Purtzer,277.2,34369,124
1997,0,1945,Kenny Perry,277.0,44600,161
1997,0,12645,Brent Geiberger,276.9,51512,186
1997,0,2095,Larry Silveira,276.8,32660,118
1997,0,6617,Brian Henninger,276.3,42547,154
1997,0,12387,Michael Christie,276.1,52463,190
1997,0,6034,Marco Dawson,276.1,46939,170
1997,0,6515,Shaun Micheel,276.0,29252,106
1997,0,7101,Dave Stockton Jr.,275.7,54596,198
1997,0,7003,David Berganio Jr.,275.2,45678,166
1997,0,10962,Bradley Hughes,275.2,42924,156
1997,0,6613,Tommy Tolles,275.0,46748,170
1997,0,6527,Steve Stricker,274.8,30232,110
1997,0,1388,Robert Gamez,274.6,45042,164
1997,0,1941,Tom Pernice Jr.,274.6,46677,170
1997,0,1261,Jay Delsing,274.4,46093,168
1997,0,7749,Brett Quigley,274.4,60927,222
1997,0,2218,Ted Tryba,274.4,56520,206
1997,0,1096,Phil Blackmar,274.3,49366,180
1997,0,1723,Andrew Magee,274.1,53731,196
1997,0,1116,Michael Bradley,273.8,45723,167
1997,0,6621,Joe Durant,273.3,53576,196
1997,0,1374,Robin Freeman,273.2,35517,130
1997,0,1385,Jim Gallagher Jr.,273.1,47527,174
1997,0,1035,Tommy Armour III,272.7,51276,188
1997,0,1042,Paul Azinger,272.7,32446,119
1997,0,1797,Rocco Mediate,272.7,43628,160
1997,0,1334,Keith Fergus,272.5,31613,116
1997,0,2206,David Toms,272.3,47924,176
1997,0,8265,Eric Johnson,272.1,45175,166
1997,0,6522,Ernie Els,271.6,30963,114
1997,0,10875,Todd Demsey,271.5,40177,148
1997,0,1864,Larry Nelson,271.5,29050,107
1997,0,1677,Tom Lehman,271.4,36638,135
1997,0,1361,Dan Forsman,271.1,45547,168
1997,0,2146,Payne Stewart,270.9,44704,165
1997,0,2170,Hal Sutton,270.9,51746,191
1997,0,1577,Lee Janzen,270.7,52237,193
1997,0,10457,Frank Nobilo,270.7,31676,117
1997,0,2135,Mike Standly,270.6,46538,172
1997,0,1203,Russ Cochran,270.5,55728,206
1997,0,7087,Hugh Royer III,270.4,44887,166
1997,0,2223,Bob Tway,270.3,48918,181
1997,0,1444,Ken Green,270.2,28644,106
1997,0,20158,Anthony Rodriguez,270.1,32948,122
1997,0,6575,Dudley Hart,269.9,41562,154
1997,0,20229,Stewart Cink,269.8,53420,198
1997,0,19881,Robert Damron,269.8,51802,192
1997,0,6090,Jim McGovern,269.7,48010,178
1997,0,1475,Donnie Hammond,269.6,36666,136
1997,0,1633,Tom Kite,269.3,37704,140
1997,0,1157,Tom Byrum,269.1,52743,196
1997,0,1093,Ronnie Black,269.0,45737,170
1997,0,1143,Brad Bryant,268.8,41925,156
1997,0,1876,Greg Norman,268.8,24733,92
1997,0,6643,Paul Goydos,268.5,53691,200
1997,0,6332,Neal Lancaster,268.5,54230,202
1997,0,1313,Steve Elkington,268.1,32172,120
1997,0,1717,Sandy Lyle,268.1,32704,122
1997,0,1098,Jay Don Blake,268.0,48769,182
1997,0,1457,Jay Haas,268.0,40739,152
1997,0,1133,Billy Ray Brown,267.9,37508,140
1997,0,1185,Brandel Chamblee,267.9,42326,158
1997,0,1553,John Huston,267.9,40189,150
1997,0,1761,Len Mattiace,267.8,57048,213
1997,0,1766,Billy Mayfair,267.8,48203,180
1997,0,1288,Ed Dougherty,267.7,34806,130
1997,0,21007,Gabriel Hjertstedt,267.7,38547,144
1997,0,1569,Peter Jacobsen,267.7,46313,173
1997,0,2115,Taylor Smith,267.7,43370,162
1997,0,10207,Jimmy Johnston,267.5,45470,170
1997,0,2279,Mark Wiebe,267.5,39856,149
1997,0,11032,Frank Lickliter II,267.3,45434,170
1997,0,1968,Nick Price,267.3,29940,112
1997,0,6036,Scott Dunlap,267.2,48099,180
1997,0,1533,P.H. Horgan III,267.2,47553,178
1997,0,6581,David Sutherland,267.2,43824,164
1997,0,7867,Woody Austin,267.1,46480,174
1997,0,1619,Skip Kendall,266.9,54441,204
1997,0,2133,Craig Stadler,266.9,35492,133
1997,0,2101,Joey Sindelar,266.7,54414,204
1997,0,2104,Jeff Sluman,266.6,51980,195
1997,0,1024,Billy Andrade,266.5,51170,192
1997,0,2256,Tom Watson,266.5,25581,96
1997,0,5466,Jack O'Keefe,266.3,39942,150
1997,0,1926,Steve Pate,266.2,44187,166
1997,0,8075,Jerry Kelly,266.1,46830,176
1997,0,12660,Jesper Parnevik,266.1,34860,131
1997,0,2225,Howard Twitty,266.1,25546,96
1997,0,10963,Jimmy Green,265.6,43554,164
1997,0,6595,Kevin Sutherland,265.6,44893,169
1997,0,7547,Craig Kanada,265.5,28673,108
1997,0,6012,Greg Kraft,265.4,55198,208
1997,0,10505,Shane Bertsch,265.2,44015,166
1997,0,10837,Kevin Burton,265.0,39222,148
1997,0,1320,Bob Estes,265.0,36575,138
1997,0,2131,Mike Springer,264.9,34962,132
1997,0,20099,Doug Barron,264.8,54547,206
1997,0,1905,Joe Ozaki,264.7,34412,130
1997,0,2023,Clarence Rose,264.5,48677,184
1997,0,2049,Gene Sauers,264.5,28034,106
1997,0,6124,Patrick Burke,264.4,34369,130
1997,0,6315,Pete Jordan,264.4,53414,202
1997,0,1724,Jeff Maggert,264.3,47037,178
1997,0,1920,Craig Parry,264.3,36477,138
1997,0,8553,Lee Porter,264.3,42822,162
1997,0,6577,John Wilson,264.2,48080,182
1997,0,8931,Glen Day,264.1,42258,160
1997,0,1549,Mike Hulbert,264.1,51758,196
1997,0,1175,Jim Carter,264.0,51741,196
1997,0,1219,John Cook,263.9,51193,194
1997,0,8537,J.P. Hayes,263.9,50139,190
1997,0,12663,Phil Tataurangi,263.9,40112,152
1997,0,1510,Nolan Henke,263.8,43265,164
1997,0,2292,Bob Wolcott,263.8,37462,142
1997,0,2159,Curtis Strange,263.7,31119,118
1997,0,2214,Kirk Triplett,263.7,46406,176
1997,0,1331,Rick Fehr,263.6,36376,138
1997,0,7363,Craig Bowden,263.4,28978,110
1997,0,1891,David Ogrin,263.3,50550,192
1997,0,1771,Blaine McCallister,263.2,44737,170
1997,0,1943,Chris Perry,263.0,55225,210
1997,0,10809,Jim Furyk,262.9,49169,187
1997,0,2321,Fuzzy Zoeller,262.9,27340,104
1997,0,6214,Guy Boros,262.7,41511,158
1997,0,6044,Scott Gump,262.6,56729,216
1997,0,1139,Olin Browne,261.9,52913,202
1997,0,1196,Brian Claar,261.9,30909,118
1997,0,1326,Nick Faldo,261.8,23297,89
1997,0,1378,David Frost,261.8,34817,133
1997,0,2099,Scott Simpson,261.8,41886,160
1997,0,1887,Mark O'Meara,261.7,38213,146
1997,0,1323,Brad Fabel,261.6,49177,188
1997,0,2239,Scott Verplank,261.6,32435,124
1997,0,2008,Lee Rinker,261.4,49671,190
1997,0,6144,John Dowdall,261.2,31865,122
1997,0,2242,Lanny Wadkins,261.2,37090,142
1997,0,10569,Mike Brisky,261.1,51961,199
1997,0,8339,Spike McRoy,260.8,35472,136
1997,0,1527,Scott Hoch,260.7,45368,174
1997,0,2267,D.A. Weibring,260.6,32311,124
1997,0,12826,Paul Claxton,260.5,34384,132
1997,0,1381,Fred Funk,260.2,59327,228
1997,0,1329,Brad Faxon,260.1,36936,142
1997,0,10213,Dicky Pride,260.1,39536,152
1997,0,1307,Joel Edwards,259.8,47797,184
1997,0,2100,Tim Simpson,259.6,32705,126
1997,0,1072,Chip Beck,259.5,36845,142
1997,0,1011,Rafael Alarcon,259.3,40962,158
1997,0,1132,Mark Brooks,259.3,45124,174
1997,0,10860,Justin Leonard,259.2,50291,194
1997,0,1682,Wayne Levi,258.8,34675,134
1997,0,2294,Willie Wood,258.8,44511,172
1997,0,1014,Fulton Allem,258.5,32056,124
1997,0,1960,Don Pooley,258.4,36693,142
1997,0,8547,John Maginnes,258.3,52179,202
1997,0,1040,Emlyn Aubrey,258.1,37163,144
1997,0,1487,Jeff Hart,257.9,40752,158
1997,0,1823,Larry Mize,257.6,35554,138
1997,0,2007,Larry Rinker,257.4,50447,196
1997,0,6132,Sonny Skinner,257.2,36527,142
1997,0,1353,Bruce Fleisher,257.1,31362,122
1997,0,8385,Omar Uresti,256.4,51798,202
1997,0,1489,Steve Hart,256.3,35366,138
1997,0,7267,Allen Doyle,256.2,43560,170
1997,0,1748,Doug Martin,255.6,52142,204
1997,0,2226,Tray Tyner,255.5,37813,148
1997,0,1306,David Edwards,254.4,35615,140
1997,0,1996,Mike Reid,253.7,41105,162
1997,0,2010,Loren Roberts,251.4,40226,160
1997,0,1201,Lennie Clements,251.2,44219,176
1997,0,1928,Corey Pavin,250.9,29605,118
1997,0,7235,John Morse,250.6,46103,184
1997,0,1346,Ed Fiori,244.8,24481,100
1996,0,1249,John Daly,288.8,39278,136
1996,0,1006,John Adams,286.7,44729,156
1996,0,1226,Fred Couples,285.8,35435,124
1996,0,1706,Davis Love III,285.7,44568,156
1996,0,12782,Tim Herron,283.5,55572,196
1996,0,6527,Steve Stricker,281.8,43961,156
1996,0,1408,Kelly Gibson,280.8,64025,228
1996,0,1810,Phil Mickelson,280.4,40933,146
1996,0,20095,Carl Paulson,280.4,48784,174
1996,0,1599,Steve Jones,280.0,45355,162
1996,0,10585,Scott McCarron,279.9,48139,172
1996,0,6567,Vijay Singh,279.8,47573,170
1996,0,20051,Joe Acosta Jr.,279.7,39713,142
1996,0,2106,Chris Smith,279.5,44722,160
1996,0,6522,Ernie Els,278.8,34018,122
1996,0,7867,Woody Austin,278.6,64074,230
1996,0,1975,Tom Purtzer,278.6,46253,166
1996,0,1161,Mark Calcavecchia,278.4,55119,198
1996,0,2256,Tom Watson,278.3,30055,108
1996,0,20505,Lucas Parsons,278.0,31140,112
1996,0,1385,Jim Gallagher Jr.,277.2,40470,146
1996,0,20098,Stuart Appleby,276.5,52530,190
1996,0,12660,Jesper Parnevik,276.4,35373,128
1996,0,1388,Robert Gamez,275.9,41381,150
1996,0,1958,Dan Pohl,275.9,32008,116
1996,0,8375,Paul Stankowski,275.7,39151,142
1996,0,6613,Tommy Tolles,275.3,50112,182
1996,0,1723,Andrew Magee,275.2,41831,152
1996,0,9011,David Duval,275.0,38780,141
1996,0,10425,Jay Williamson,274.9,42334,154
1996,0,1068,Andy Bean,274.7,41202,150
1996,0,8337,Mike Heinen,274.0,52060,190
1996,0,6617,Brian Henninger,273.9,46015,168
1996,0,2245,Grant Waite,273.8,41073,150
1996,0,10215,Charlie Rymer,273.2,49183,180
1996,0,1096,Phil Blackmar,272.9,51305,188
1996,0,1677,Tom Lehman,272.8,40367,148
1996,0,1116,Michael Bradley,272.6,47429,174
1996,0,2146,Payne Stewart,272.2,45180,166
1996,0,6034,Marco Dawson,272.1,47337,174
1996,0,1553,John Huston,272.1,45716,168
1996,0,1334,Keith Fergus,271.6,45627,168
1996,0,2135,Mike Standly,271.6,43449,160
1996,0,1945,Kenny Perry,271.5,43990,162
1996,0,7101,Dave Stockton Jr.,271.3,49925,184
1996,0,6599,John Elliott,271.2,27660,102
1996,0,1042,Paul Azinger,271.1,40670,150
1996,0,1707,Steve Lowery,271.1,54219,200
1996,0,1156,Curt Byrum,270.9,30339,112
1996,0,1261,Jay Delsing,270.8,46584,172
1996,0,2115,Taylor Smith,270.7,41139,152
1996,0,1876,Greg Norman,270.4,25419,94
1996,0,2133,Craig Stadler,270.4,27579,102
1996,0,1603,Jeff Julian,270.3,37296,138
1996,0,1968,Nick Price,270.3,25950,96
1996,0,2206,David Toms,270.0,48067,178
1996,0,7087,Hugh Royer III,269.9,49113,182
1996,0,6332,Neal Lancaster,269.5,54983,204
1996,0,2246,Duffy Waldorf,269.5,36109,134
1996,0,1920,Craig Parry,269.4,42560,158
1996,0,1761,Len Mattiace,269.3,45777,170
1996,0,1797,Rocco Mediate,269.2,34999,130
1996,0,6577,John Wilson,269.2,43618,162
1996,0,1864,Larry Nelson,269.0,40894,152
1996,0,1093,Ronnie Black,268.8,45692,170
1996,0,2321,Fuzzy Zoeller,268.8,26883,100
1996,0,2171,Mike Swartz,268.7,39225,146
1996,0,6214,Guy Boros,268.4,49931,186
1996,0,1569,Peter Jacobsen,268.3,32191,120
1996,0,2101,Joey Sindelar,268.3,46686,174
1996,0,2218,Ted Tryba,268.3,55260,206
1996,0,1200,Keith Clearwater,268.2,41833,156
1996,0,12626,Joey Gullion,268.1,46651,174
1996,0,2170,Hal Sutton,268.0,47171,176
1996,0,2167,Mike Sullivan,267.9,45540,170
1996,0,6012,Greg Kraft,267.7,43368,162
1996,0,10649,Tom Scherrer,267.5,47617,178
1996,0,1475,Donnie Hammond,267.4,32617,122
1996,0,20259,Hisayuki Sasaki,267.3,34208,128
1996,0,1724,Jeff Maggert,267.2,46496,174
1996,0,1374,Robin Freeman,266.8,54423,204
1996,0,1938,David Peoples,266.7,29872,112
1996,0,2023,Clarence Rose,266.6,45318,170
1996,0,11032,Frank Lickliter II,266.5,44780,168
1996,0,1783,Mark McCumber,266.4,25045,94
1996,0,1143,Brad Bryant,266.2,44183,166
1996,0,1887,Mark O'Meara,266.2,40456,152
1996,0,1072,Chip Beck,266.1,48970,184
1996,0,10203,Bryan Gorman,266.0,36706,138
1996,0,1196,Brian Claar,265.9,55308,208
1996,0,1577,Lee Janzen,265.9,47866,180
1996,0,1604,Steve Jurgensen,265.9,46272,174
1996,0,2104,Jeff Sluman,265.8,53956,203
1996,0,2131,Mike Springer,265.8,45187,170
1996,0,6315,Pete Jordan,265.5,38767,146
1996,0,6090,Jim McGovern,265.5,46193,174
1996,0,1905,Joe Ozaki,265.5,36104,136
1996,0,6036,Scott Dunlap,265.4,42463,160
1996,0,1766,Billy Mayfair,265.4,47245,178
1996,0,1035,Tommy Armour III,265.3,28119,106
1996,0,6657,Steve Rintoul,265.3,39798,150
1996,0,1203,Russ Cochran,265.2,44023,166
1996,0,10809,Jim Furyk,265.2,50926,192
1996,0,1837,Gil Morgan,265.2,32357,122
1996,0,6595,Kevin Sutherland,265.2,56754,214
1996,0,19883,Joe Daley,265.1,40821,154
1996,0,1378,David Frost,265.1,35528,134
1996,0,2223,Bob Tway,265.1,41354,156
1996,0,1313,Steve Elkington,264.8,32838,124
1996,0,8075,Jerry Kelly,264.8,48195,182
1996,0,1771,Blaine McCallister,264.8,48189,182
1996,0,1132,Mark Brooks,264.7,51347,194
1996,0,1133,Billy Ray Brown,264.7,40768,154
1996,0,1527,Scott Hoch,264.6,50799,192
1996,0,2241,Bobby Wadkins,264.5,48665,184
1996,0,1307,Joel Edwards,264.4,49707,188
1996,0,2214,Kirk Triplett,264.3,38582,146
1996,0,1361,Dan Forsman,264.2,34347,130
1996,0,10213,Dicky Pride,264.2,42794,162
1996,0,1326,Nick Faldo,264.1,27463,104
1996,0,1444,Ken Green,264.1,42517,161
1996,0,2303,Robert Wrenn,264.1,38029,144
1996,0,8931,Glen Day,263.8,46958,178
1996,0,6643,Paul Goydos,263.7,44298,168
1996,0,1331,Rick Fehr,263.6,38748,147
1996,0,1457,Jay Haas,263.6,44804,170
1996,0,2186,Brian Tennyson,263.6,39538,150
1996,0,8993,Franklin Langham,263.5,48480,184
1996,0,1549,Mike Hulbert,263.1,49467,188
1996,0,6124,Patrick Burke,263.0,37866,144
1996,0,1607,Brian Kamm,263.0,45770,174
1996,0,1414,Bob Gilder,262.5,44627,170
1996,0,10860,Justin Leonard,262.3,51932,198
1996,0,1098,Jay Don Blake,262.2,47715,182
1996,0,1891,David Ogrin,262.1,53477,204
1996,0,1381,Fred Funk,261.8,56548,216
1996,0,6064,Jeff Gallagher,261.8,43974,168
1996,0,2159,Curtis Strange,261.7,39256,150
1996,0,1219,John Cook,261.6,46558,178
1996,0,6066,Gary Rusnak,261.6,40808,156
1996,0,2099,Scott Simpson,261.6,34531,132
1996,0,1510,Nolan Henke,261.5,41847,160
1996,0,2279,Mark Wiebe,261.5,38697,148
1996,0,6140,Sean Murphy,261.2,41274,158
1996,0,1040,Emlyn Aubrey,261.0,30275,116
1996,0,1139,Olin Browne,261.0,49072,188
1996,0,8547,John Maginnes,260.8,42251,162
1996,0,1323,Brad Fabel,260.3,44768,172
1996,0,1320,Bob Estes,260.0,32246,124
1996,0,1943,Chris Perry,260.0,35354,136
1996,0,19913,Ron Whittaker,259.9,30145,116
