YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
2006,20,0,24357,K.J. Choi,79.04,660,835
2006,21,0,20628,Arron Oberholser,79.02,546,691
2006,22,0,1810,Phil Mickelson,78.94,446,565
2006,22,0,6567,Vijay Singh,78.94,656,831
2006,24,0,7749,Brett Quigley,78.86,679,861
2006,25,0,6004,Stephen Ames,78.75,430,546
2006,26,0,20229,Stewart Cink,78.66,575,731
2006,27,0,6522,Ernie Els,78.6,404,514
2006,28,0,10809,Jim Furyk,78.4,715,912
2006,29,0,2101,Joey Sindelar,78.37,645,823
2006,29,0,6527,Steve Stricker,78.37,453,578
2006,31,0,20094,Jonathan Kaye,78.21,657,840
2006,32,0,8835,Kris Cox,78.18,523,669
2006,33,0,1666,Bernhard Langer,78.12,489,626
2006,34,0,6595,Kevin Sutherland,77.96,672,862
2006,35,0,28475,Jeff Overton,77.68,588,757
2006,36,0,1320,Bob Estes,77.65,587,756
2006,37,0,23983,Luke Donald,77.59,457,589
2006,37,0,1619,Skip Kendall,77.59,561,723
2006,39,0,22913,John Rollins,77.55,632,815
2006,40,0,24024,Zach Johnson,77.54,663,855
2006,41,0,21959,Ted Purdy,77.53,721,930
2006,42,0,12510,Chad Campbell,77.52,562,725
2006,43,0,1313,Steve Elkington,77.48,406,524
2006,44,0,6573,Brandt Jobe,77.47,581,750
2006,45,0,7223,Brian Bateman,77.45,419,541
2006,46,0,25900,Lucas Glover,77.44,697,900
2006,47,0,27120,Troy Matteson,77.42,648,837
2006,48,0,20631,David McKenzie,77.36,581,751
2006,49,0,27095,Nick Watney,77.26,632,818
2006,50,0,24358,Robert Garrigus,77.22,512,663
2006,51,0,10423,Mike Weir,77.21,586,759
2006,52,0,25842,Jon Mills,77.19,406,526
2006,53,0,1945,Kenny Perry,77.1,532,690
2006,54,0,10885,Robert Allenby,77.08,575,746
2006,54,0,20472,Alex Cejka,77.08,649,842
2006,56,0,22405,Justin Rose,77.0,653,848
2006,56,0,23322,Brett Wetterich,77.0,539,700
2006,58,0,20574,Mathew Goggin,76.97,478,621
2006,59,0,21209,Sergio Garcia,76.96,364,473
2006,60,0,23614,Rich Beem,76.94,564,733
2006,61,0,2110,Jerry Smith,76.93,687,893
2006,62,0,6251,Chris DiMarco,76.92,540,702
2006,63,0,21961,Charles Howell III,76.91,563,732
2006,63,0,24781,Hunter Mahan,76.91,716,931
2006,65,0,20382,Stephen Leaney,76.82,590,768
2006,66,0,6621,Joe Durant,76.77,846,1102
2006,67,0,11123,Chris Couch,76.73,488,636
2006,68,0,27770,Camilo Villegas,76.63,577,753
2006,69,0,20608,David Howell,76.59,301,393
2006,70,0,2223,Bob Tway,76.58,510,666
2006,71,0,27943,Matt Hansen,76.55,421,550
2006,72,0,20098,Stuart Appleby,76.5,498,651
2006,73,0,1142,Bart Bryant,76.48,670,876
2006,74,0,1024,Billy Andrade,76.47,494,646
2006,75,0,26420,Richard Johnson,76.46,679,888
2006,76,0,12782,Tim Herron,76.44,503,658
2006,77,0,1219,John Cook,76.41,502,657
2006,78,0,24924,Bill Haas,76.39,589,771
2006,79,0,8075,Jerry Kelly,76.38,747,978
2006,80,0,12823,Carlos Franco,76.35,510,668
2006,80,0,21350,Ryuji Imada,76.35,636,833
2006,82,0,24361,Pat Perez,76.33,316,414
2006,83,0,23307,Roger Tambellini,76.28,373,489
2006,84,0,10733,Kent Jones,76.21,727,954
2006,85,0,21949,Joe Ogilvie,76.2,621,815
2006,86,0,20691,Greg Owen,76.14,549,721
2006,87,0,8123,Jeff Brehaut,76.13,673,884
2006,88,0,11032,Frank Lickliter II,76.06,683,898
2006,89,0,23048,Eric Axley,76.05,600,789
2006,89,0,1226,Fred Couples,76.05,289,380
2006,91,0,20850,Daniel Chopra,76.03,644,847
2006,92,0,12602,Dean Wilson,76.02,745,980
2006,93,0,6034,Marco Dawson,76.01,564,742
2006,94,0,24980,Scott Gutschewski,75.97,351,462
2006,94,0,23349,Charles Warren,75.97,610,803
2006,96,0,1577,Lee Janzen,75.89,469,618
2006,97,0,21805,Harrison Frazar,75.84,587,774
2006,98,0,8537,J.P. Hayes,75.83,389,513
2006,99,0,1706,Davis Love III,75.79,482,636
2006,100,0,23325,Vaughn Taylor,75.77,591,780
2006,101,0,26360,Bubba Dickerson,75.74,637,841
2006,102,0,25345,Carl Pettersson,75.72,602,795
2006,103,0,23623,Bo Van Pelt,75.69,654,864
2006,104,0,9011,David Duval,75.66,373,493
2006,105,0,28780,Nicholas Thompson,75.63,661,874
2006,106,0,7867,Woody Austin,75.6,688,910
2006,106,0,6575,Dudley Hart,75.6,508,672
2006,108,0,7457,Steve Flesch,75.57,795,1052
2006,109,0,24507,Jason Bohn,75.54,732,969
2006,109,0,23135,Tim Clark,75.54,559,740
2006,111,0,23673,Michael Connell,75.49,308,408
2006,112,0,21731,Freddie Jacobson,75.46,369,489
2006,113,0,23320,Ryan Palmer,75.35,645,856
2006,114,0,8375,Paul Stankowski,75.21,449,597
2006,115,0,2104,Jeff Sluman,75.16,684,910
2006,116,0,1707,Steve Lowery,75.12,634,844
2006,117,0,2206,David Toms,75.11,504,671
2006,118,0,12760,Danny Ellis,75.05,406,541
2006,119,0,25935,John Engler Jr.,74.95,407,543
2006,120,0,21470,Daisuke Maruyama,74.94,592,790
2006,121,0,20498,Briny Baird,74.93,574,766
2006,122,0,20378,Mathias Grönberg,74.9,582,777
2006,123,0,1724,Jeff Maggert,74.88,608,812
2006,124,0,12660,Jesper Parnevik,74.65,536,718
2006,125,0,1042,Paul Azinger,74.61,567,760
2006,126,0,6197,Michael Allen,74.6,508,681
2006,126,0,23788,D.J. Trahan,74.6,599,803
2006,128,0,22046,Geoff Ogilvy,74.55,454,609
2006,129,0,21407,Arjun Atwal,74.52,623,836
2006,130,0,7013,Wes Short Jr.,74.51,567,761
2006,131,0,1553,John Huston,74.49,438,588
2006,132,0,23409,James Driscoll,74.47,420,564
2006,133,0,22946,Henrik Bjornstad,74.46,618,830
2006,134,0,1249,John Daly,74.44,268,360
2006,135,0,22293,Heath Slocum,74.43,722,970
2006,136,0,6373,José María Olazábal,74.38,360,484
2006,137,0,12680,Shigeki Maruyama,74.37,586,788
2006,137,0,20812,Tjaart van der Walt,74.37,412,554
2006,139,0,10505,Shane Bertsch,74.35,710,955
2006,140,0,2246,Duffy Waldorf,74.31,645,868
2006,141,0,19881,Robert Damron,74.19,592,798
2006,142,0,1766,Billy Mayfair,74.16,683,921
2006,143,0,22621,Ben Curtis,74.13,593,800
2006,143,0,25632,Jimmy Walker,74.13,298,402
2006,145,0,21753,Brian Davis,74.09,652,880
2006,146,0,19846,Brian Gay,74.07,757,1022
2006,147,0,10565,Ian Leggatt,74.03,479,647
2006,148,0,25240,D.A. Points,73.99,515,696
2006,149,0,20766,Padraig Harrington,73.87,342,463
2006,150,0,26596,Ryan Moore,73.85,449,608
2006,151,0,23497,Tag Ridings,73.8,555,752
2006,152,0,20572,Rod Pampling,73.73,522,708
2006,152,0,22548,Patrick Sheehan,73.73,668,906
2006,154,0,12755,Vance Veazey,73.68,350,475
2006,155,0,12645,Brent Geiberger,73.65,668,907
2006,156,0,1381,Fred Funk,73.64,841,1142
2006,157,0,10860,Justin Leonard,73.62,547,743
2006,158,0,23616,Ryan Hietala,73.57,309,420
2006,159,0,19913,Ron Whittaker,73.51,555,755
2006,160,0,20634,Peter Lonard,73.5,502,683
2006,161,0,24140,Sean O'Hair,73.46,642,874
2006,162,0,21660,Jason Schultz,73.43,456,621
2006,163,0,20593,Greg Chalmers,73.41,370,504
2006,164,0,23621,Rory Sabbatini,73.35,479,653
2006,165,0,23718,Nathan Green,73.22,670,915
2006,166,0,1941,Tom Pernice Jr.,72.99,689,944
2006,166,0,11011,Mike Sposa,72.99,435,596
2006,168,0,12662,Thomas Levet,72.87,333,457
2006,169,0,6643,Paul Goydos,72.84,531,729
2006,170,0,23541,Ben Crane,72.82,517,710
2006,171,0,1685,J.L. Lewis,72.6,371,511
2006,171,0,24138,Ian Poulter,72.6,371,511
2006,173,0,1388,Robert Gamez,72.48,661,912
2006,174,0,1928,Corey Pavin,72.38,477,659
2006,175,0,1948,Tim Petrovic,72.37,584,807
2006,176,0,1132,Mark Brooks,72.33,622,860
2006,177,0,2214,Kirk Triplett,72.23,411,569
2006,178,0,8385,Omar Uresti,72.13,440,610
2006,179,0,2239,Scott Verplank,71.97,647,899
2006,180,0,20127,Chris Riley,71.8,578,805
2006,181,0,20548,Hidemichi Tanaka,71.67,430,600
2006,182,0,1139,Olin Browne,71.62,767,1071
2006,183,0,1823,Larry Mize,71.35,376,527
2006,184,0,1599,Steve Jones,71.27,526,738
2006,185,0,22892,Jason Gore,71.21,502,705
2006,186,0,20121,Todd Fischer,71.19,635,892
2006,187,0,1161,Mark Calcavecchia,71.07,602,847
2006,188,0,6012,Greg Kraft,70.94,520,733
2006,189,0,1761,Len Mattiace,70.75,329,465
2006,190,0,1035,Tommy Armour III,70.43,424,602
2006,191,0,20099,Doug Barron,70.31,483,687
2006,192,0,25936,Alex Aragon,70.11,305,435
2006,193,0,1473,Todd Hamilton,69.79,395,566
2006,194,0,1329,Brad Faxon,69.43,436,628
2006,195,0,22371,Aaron Baddeley,68.06,439,645
2006,196,0,1887,Mark O'Meara,67.84,270,398
2005,1,0,8793,Tiger Woods,81.82,468,572
2005,2,0,23353,J.J. Henry,81.27,690,849
2005,3,0,20663,Brenden Pappas,81.16,293,361
2005,4,0,2106,Chris Smith,81.11,631,778
2005,5,0,2206,David Toms,80.87,575,711
2005,6,0,23623,Bo Van Pelt,80.71,795,985
2005,7,0,21209,Sergio Garcia,80.63,462,573
2005,8,0,12510,Chad Campbell,80.33,637,793
2005,9,0,10809,Jim Furyk,80.05,710,887
2005,10,0,1706,Davis Love III,80.03,485,606
2005,11,0,10885,Robert Allenby,79.85,622,779
2005,12,0,1226,Fred Couples,79.82,439,550
2005,13,0,24980,Scott Gutschewski,79.79,533,668
2005,14,0,23063,Scott Hend,79.74,370,464
2005,15,0,1361,Dan Forsman,79.65,321,403
2005,15,0,6567,Vijay Singh,79.65,736,924
2005,17,0,27095,Nick Watney,79.4,586,738
2005,18,0,6573,Brandt Jobe,79.32,583,735
2005,19,0,25900,Lucas Glover,79.26,577,728
2005,20,0,20157,Retief Goosen,79.22,404,510
2005,21,0,20498,Briny Baird,79.15,710,897
2005,22,0,23322,Brett Wetterich,78.94,461,584
2005,23,0,1948,Tim Petrovic,78.93,588,745
2005,24,0,21961,Charles Howell III,78.87,571,724
2005,25,0,2223,Bob Tway,78.84,585,742
2005,26,0,8545,Glen Hnatiuk,78.78,375,476
2005,27,0,20098,Stuart Appleby,78.77,527,669
2005,27,0,23725,Brendan Jones,78.77,486,617
2005,29,0,26287,Roland Thatcher,78.69,517,657
2005,30,0,24781,Hunter Mahan,78.65,678,862
2005,31,0,1035,Tommy Armour III,78.54,743,946
2005,32,0,24502,Adam Scott,78.4,432,551
2005,33,0,6034,Marco Dawson,78.35,561,716
2005,34,0,8123,Jeff Brehaut,78.19,509,651
2005,35,0,6621,Joe Durant,78.11,628,804
2005,36,0,6515,Shaun Micheel,78.1,535,685
2005,37,0,1945,Kenny Perry,78.09,556,712
2005,38,0,12823,Carlos Franco,77.87,475,610
2005,39,0,1142,Bart Bryant,77.81,726,933
2005,40,0,1766,Billy Mayfair,77.76,832,1070
2005,40,0,23320,Ryan Palmer,77.76,633,814
2005,42,0,26420,Richard Johnson,77.73,370,476
2005,43,0,22046,Geoff Ogilvy,77.68,616,793
2005,44,0,6373,José María Olazábal,77.65,344,443
2005,45,0,2101,Joey Sindelar,77.63,767,988
2005,46,0,23349,Charles Warren,77.61,603,777
2005,47,0,1677,Tom Lehman,77.52,469,605
2005,48,0,1313,Steve Elkington,77.49,475,613
2005,49,0,2104,Jeff Sluman,77.45,680,878
2005,50,0,19824,Craig Barlow,77.28,534,691
2005,51,0,24912,Will MacKenzie,77.22,488,632
2005,52,0,20572,Rod Pampling,77.2,552,715
2005,53,0,21805,Harrison Frazar,77.18,690,894
2005,53,0,6575,Dudley Hart,77.18,558,723
2005,55,0,20094,Jonathan Kaye,77.17,524,679
2005,56,0,20645,John Senden,77.14,702,910
2005,57,0,1249,John Daly,77.13,408,529
2005,58,0,20628,Arron Oberholser,77.09,451,585
2005,59,0,24140,Sean O'Hair,77.02,657,853
2005,60,0,21731,Freddie Jacobson,77.0,442,574
2005,61,0,24024,Zach Johnson,76.96,688,894
2005,62,0,21407,Arjun Atwal,76.85,425,553
2005,63,0,21951,Joey Snyder III,76.82,696,906
2005,64,0,7749,Brett Quigley,76.8,566,737
2005,65,0,1724,Jeff Maggert,76.79,559,728
2005,66,0,1139,Olin Browne,76.78,744,969
2005,67,0,23497,Tag Ridings,76.77,532,693
2005,67,0,6527,Steve Stricker,76.77,347,452
2005,69,0,1707,Steve Lowery,76.74,640,834
2005,70,0,20229,Stewart Cink,76.73,587,765
2005,71,0,23983,Luke Donald,76.7,418,545
2005,72,0,1810,Phil Mickelson,76.6,468,611
2005,73,0,23325,Vaughn Taylor,76.58,680,888
2005,74,0,6595,Kevin Sutherland,76.55,604,789
2005,75,0,12662,Thomas Levet,76.53,326,426
2005,76,0,11032,Frank Lickliter II,76.52,642,839
2005,77,0,25345,Carl Pettersson,76.46,679,888
2005,78,0,22913,John Rollins,76.33,645,845
2005,79,0,7867,Woody Austin,76.27,646,847
2005,80,0,24507,Jason Bohn,76.21,599,786
2005,81,0,10860,Justin Leonard,76.18,518,680
2005,82,0,20396,Lee Westwood,76.14,316,415
2005,83,0,10912,Craig Perks,76.07,372,489
2005,84,0,24357,K.J. Choi,76.05,508,668
2005,85,0,22293,Heath Slocum,76.02,748,984
2005,86,0,1723,Andrew Magee,76.01,469,617
2005,87,0,26758,David Hearn,75.96,493,649
2005,88,0,21878,Mark Wilson,75.84,496,654
2005,89,0,24227,Justin Bolli,75.77,394,520
2005,89,0,1685,J.L. Lewis,75.77,660,871
2005,91,0,24925,Jonathan Byrd,75.72,627,828
2005,92,0,6004,Stephen Ames,75.59,511,676
2005,92,0,20382,Stephen Leaney,75.59,613,811
2005,94,0,6251,Chris DiMarco,75.54,491,650
2005,95,0,1577,Lee Janzen,75.44,433,574
2005,96,0,23614,Rich Beem,75.4,380,504
2005,97,0,8075,Jerry Kelly,75.37,707,938
2005,98,0,12782,Tim Herron,75.35,642,852
2005,99,0,12652,Cameron Beckman,75.3,631,838
2005,100,0,20691,Greg Owen,75.29,521,692
2005,101,0,21753,Brian Davis,75.23,565,751
2005,102,0,6197,Michael Allen,75.18,512,681
2005,103,0,23788,D.J. Trahan,75.15,499,664
2005,104,0,21633,Steve Allan,75.09,600,799
2005,104,0,10117,Bob Heintz,75.09,404,538
2005,104,0,22405,Justin Rose,75.09,633,843
2005,107,0,25240,D.A. Points,75.06,599,798
2005,107,0,2239,Scott Verplank,75.06,647,862
2005,109,0,1042,Paul Azinger,75.0,420,560
2005,110,0,7223,Brian Bateman,74.97,608,811
2005,111,0,2010,Loren Roberts,74.95,377,503
2005,112,0,1320,Bob Estes,74.94,616,822
2005,113,0,10733,Kent Jones,74.92,663,885
2005,113,0,1797,Rocco Mediate,74.92,499,666
2005,115,0,20548,Hidemichi Tanaka,74.9,728,972
2005,116,0,20474,Phillip Price,74.85,500,668
2005,117,0,20472,Alex Cejka,74.84,568,759
2005,118,0,26679,Kevin Stadler,74.81,579,774
2005,119,0,20850,Daniel Chopra,74.78,602,805
2005,120,0,23135,Tim Clark,74.72,600,803
2005,121,0,20099,Doug Barron,74.59,502,673
2005,122,0,2246,Duffy Waldorf,74.56,595,798
2005,123,0,12826,Paul Claxton,74.49,584,784
2005,123,0,1666,Bernhard Langer,74.49,403,541
2005,125,0,7457,Steve Flesch,74.47,560,752
2005,125,0,20812,Tjaart van der Walt,74.47,385,517
2005,127,0,1161,Mark Calcavecchia,74.46,624,838
2005,128,0,23409,James Driscoll,74.43,390,524
2005,129,0,1418,Bill Glasson,74.4,340,457
2005,130,0,24361,Pat Perez,74.34,565,760
2005,131,0,22548,Patrick Sheehan,74.33,692,931
2005,132,0,20634,Peter Lonard,74.28,540,727
2005,133,0,20433,Mark Hensby,74.17,448,604
2005,134,0,10423,Mike Weir,74.11,438,591
2005,135,0,1024,Billy Andrade,74.04,542,732
2005,136,0,8537,J.P. Hayes,74.01,393,531
2005,136,0,20502,Michael Long,74.01,450,608
2005,138,0,12680,Shigeki Maruyama,74.0,626,846
2005,139,0,21959,Ted Purdy,73.99,802,1084
2005,140,0,10962,Bradley Hughes,73.98,361,488
2005,141,0,1553,John Huston,73.96,551,745
2005,142,0,12602,Dean Wilson,73.94,576,779
2005,143,0,21350,Ryuji Imada,73.89,464,628
2005,144,0,22371,Aaron Baddeley,73.77,450,610
2005,145,0,20378,Mathias Grönberg,73.73,376,510
2005,146,0,1219,John Cook,73.72,502,681
2005,147,0,1388,Robert Gamez,73.64,623,846
2005,148,0,22295,Darron Stiles,73.61,541,735
2005,149,0,20766,Padraig Harrington,73.57,270,367
2005,150,0,1157,Tom Byrum,73.53,600,816
2005,150,0,6332,Neal Lancaster,73.53,575,782
2005,152,0,1927,Dennis Paulson,73.49,352,479
2005,153,0,23108,Matt Kuchar,73.44,423,576
2005,154,0,24138,Ian Poulter,73.37,361,492
2005,155,0,23621,Rory Sabbatini,73.36,446,608
2005,156,0,10585,Scott McCarron,73.21,459,627
2005,157,0,12645,Brent Geiberger,73.17,379,518
2005,158,0,23541,Ben Crane,73.15,425,581
2005,159,0,1473,Todd Hamilton,72.98,578,792
2005,160,0,1381,Fred Funk,72.92,781,1071
2005,161,0,23552,Hank Kuehne,72.89,406,557
2005,162,0,1941,Tom Pernice Jr.,72.87,685,940
2005,163,0,8725,Tom Gillis,72.85,491,674
2005,164,0,10201,Matt Gogel,72.73,488,671
2005,165,0,24604,Hunter Haas,72.66,473,651
2005,166,0,19846,Brian Gay,72.38,671,927
2005,167,0,8385,Omar Uresti,72.24,635,879
2005,168,0,19881,Robert Damron,72.2,639,885
2005,169,0,21949,Joe Ogilvie,72.17,625,866
2005,170,0,22621,Ben Curtis,72.1,416,577
2005,171,0,2214,Kirk Triplett,72.07,369,512
2005,172,0,20127,Chris Riley,71.93,433,602
2005,173,0,24290,D.J. Brigman,71.92,456,634
2005,174,0,6599,John Elliott,71.84,296,412
2005,175,0,23540,Jason Allred,71.82,344,479
2005,176,0,12454,Mario Tiziani,71.79,425,592
2005,177,0,21498,Hideto Tanihara,71.64,293,409
2005,178,0,1599,Steve Jones,71.57,355,496
2005,179,0,8993,Franklin Langham,71.49,499,698
2005,180,0,20121,Todd Fischer,71.41,622,871
2005,181,0,1928,Corey Pavin,71.11,485,682
2005,182,0,28088,Matt Davidson,71.07,339,477
2005,183,0,1329,Brad Faxon,70.91,429,605
2005,184,0,10425,Jay Williamson,70.75,370,523
2005,185,0,1127,Danny Briggs,70.5,454,644
2005,186,0,1619,Skip Kendall,70.27,539,767
2005,187,0,1823,Larry Mize,70.14,343,489
2005,188,0,25396,Kevin Na,69.86,517,740
2005,189,0,25847,Rob Rashell,69.63,376,540
2005,189,0,20160,Charlie Wi,69.63,392,563
2005,191,0,20623,Gavin Coles,69.54,500,719
2005,192,0,1175,Jim Carter,69.18,395,571
2005,193,0,21806,Paul Gow,69.15,473,684
2005,194,0,1761,Len Mattiace,68.57,480,700
2005,195,0,12660,Jesper Parnevik,68.49,450,657
2005,196,0,1132,Mark Brooks,68.48,465,679
2005,197,0,8931,Glen Day,68.24,462,677
2005,198,0,1457,Jay Haas,68.09,318,467
2005,199,0,23036,Chris Anderson,68.06,375,551
2005,200,0,1887,Mark O'Meara,67.32,379,563
2005,201,0,19972,José Coceres,66.79,362,542
2005,202,0,1487,Jeff Hart,66.67,430,645
2004,1,0,6567,Vijay Singh,82.88,770,929
2004,2,0,24502,Adam Scott,81.52,344,422
2004,3,0,1945,Kenny Perry,81.24,537,661
2004,4,0,10885,Robert Allenby,80.7,644,798
2004,5,0,2106,Chris Smith,80.6,702,871
2004,6,0,20645,John Senden,80.45,708,880
2004,7,0,1249,John Daly,80.34,470,585
2004,8,0,1677,Tom Lehman,79.94,514,643
2004,9,0,20157,Retief Goosen,79.79,383,480
2004,10,0,23325,Vaughn Taylor,79.41,590,743
2004,11,0,21209,Sergio Garcia,79.39,416,524
2004,12,0,1810,Phil Mickelson,79.34,549,692
2004,13,0,8793,Tiger Woods,79.23,450,568
2004,14,0,1553,John Huston,79.22,408,515
2004,15,0,6515,Shaun Micheel,79.1,636,804
2004,16,0,20498,Briny Baird,79.07,695,879
2004,17,0,6621,Joe Durant,79.01,700,886
2004,18,0,2246,Duffy Waldorf,78.91,550,697
2004,19,0,23353,J.J. Henry,78.81,729,925
2004,20,0,20572,Rod Pampling,78.8,617,783
2004,21,0,1127,Danny Briggs,78.62,581,739
2004,22,0,1226,Fred Couples,78.6,338,430
2004,23,0,12823,Carlos Franco,78.58,642,817
2004,24,0,6004,Stephen Ames,78.51,676,861
2004,25,0,20663,Brenden Pappas,78.35,590,753
2004,26,0,7749,Brett Quigley,78.05,608,779
2004,27,0,1577,Lee Janzen,78.03,554,710
2004,28,0,23497,Tag Ridings,78.01,305,391
2004,29,0,19824,Craig Barlow,77.99,574,736
2004,30,0,2002,John Riegger,77.97,354,454
2004,31,0,12782,Tim Herron,77.91,522,670
2004,32,0,7867,Woody Austin,77.9,645,828
2004,33,0,10733,Kent Jones,77.87,732,940
2004,34,0,20229,Stewart Cink,77.74,618,795
2004,35,0,1724,Jeff Maggert,77.62,451,581
2004,36,0,23983,Luke Donald,77.6,544,701
2004,37,0,2206,David Toms,77.52,507,654
2004,38,0,26287,Roland Thatcher,77.39,462,597
2004,39,0,25900,Lucas Glover,77.33,631,816
2004,40,0,22405,Justin Rose,77.31,477,617
2004,41,0,24357,K.J. Choi,77.29,541,700
2004,42,0,1685,J.L. Lewis,77.27,748,968
2004,42,0,2104,Jeff Sluman,77.27,707,915
2004,44,0,1024,Billy Andrade,77.2,667,864
2004,45,0,12652,Cameron Beckman,77.17,686,889
2004,46,0,12660,Jesper Parnevik,77.16,554,718
2004,47,0,21878,Mark Wilson,77.13,479,621
2004,48,0,24507,Jason Bohn,76.95,671,872
2004,49,0,21731,Freddie Jacobson,76.94,477,620
2004,50,0,6522,Ernie Els,76.82,348,453
2004,51,0,12510,Chad Campbell,76.77,638,831
2004,52,0,8835,Kris Cox,76.71,448,584
2004,53,0,2010,Loren Roberts,76.7,586,764
2004,54,0,25345,Carl Pettersson,76.61,632,825
2004,54,0,2223,Bob Tway,76.61,583,761
2004,56,0,25686,Jason Dufner,76.6,527,688
2004,57,0,1139,Olin Browne,76.56,689,900
2004,58,0,24361,Pat Perez,76.54,695,908
2004,58,0,23623,Bo Van Pelt,76.54,721,942
2004,60,0,2214,Kirk Triplett,76.39,644,843
2004,61,0,8881,Tripp Isenhour,76.26,347,455
2004,62,0,20634,Peter Lonard,76.19,432,567
2004,63,0,2239,Scott Verplank,76.18,745,978
2004,64,0,1527,Scott Hoch,76.17,374,491
2004,65,0,12394,Tom Carter,76.16,642,843
2004,66,0,1797,Rocco Mediate,76.13,354,465
2004,67,0,1938,David Peoples,76.12,542,712
2004,68,0,23320,Ryan Palmer,76.11,669,879
2004,69,0,1457,Jay Haas,76.08,547,719
2004,70,0,20094,Jonathan Kaye,76.02,523,688
2004,71,0,21633,Steve Allan,76.01,621,817
2004,72,0,1261,Jay Delsing,75.75,478,631
2004,72,0,23063,Scott Hend,75.75,453,598
2004,74,0,20382,Stephen Leaney,75.74,512,676
2004,75,0,21961,Charles Howell III,75.72,686,906
2004,76,0,7223,Brian Bateman,75.68,557,736
2004,77,0,23613,Rich Barcelo,75.66,404,534
2004,78,0,1161,Mark Calcavecchia,75.61,527,697
2004,79,0,6575,Dudley Hart,75.59,387,512
2004,79,0,22046,Geoff Ogilvy,75.59,579,766
2004,81,0,1941,Tom Pernice Jr.,75.53,710,940
2004,82,0,1320,Bob Estes,75.52,475,629
2004,83,0,10912,Craig Perks,75.5,413,547
2004,84,0,23108,Matt Kuchar,75.47,560,742
2004,85,0,1313,Steve Elkington,75.43,436,578
2004,86,0,12645,Brent Geiberger,75.4,619,821
2004,87,0,1378,David Frost,75.35,541,718
2004,87,0,24024,Zach Johnson,75.35,810,1075
2004,89,0,10860,Justin Leonard,75.28,603,801
2004,90,0,1142,Bart Bryant,75.25,535,711
2004,91,0,1042,Paul Azinger,75.17,451,600
2004,92,0,22621,Ben Curtis,75.16,354,471
2004,92,0,23552,Hank Kuehne,75.16,466,620
2004,94,0,20121,Todd Fischer,75.11,658,876
2004,94,0,2101,Joey Sindelar,75.11,673,896
2004,96,0,21805,Harrison Frazar,75.1,549,731
2004,97,0,8075,Jerry Kelly,75.09,802,1068
2004,98,0,1926,Steve Pate,75.04,466,621
2004,99,0,6373,José María Olazábal,75.0,309,412
2004,100,0,20127,Chris Riley,74.88,477,637
2004,101,0,21959,Ted Purdy,74.86,819,1094
2004,102,0,21949,Joe Ogilvie,74.8,653,873
2004,103,0,1388,Robert Gamez,74.73,698,934
2004,103,0,2245,Grant Waite,74.73,476,637
2004,105,0,20098,Stuart Appleby,74.71,511,684
2004,106,0,1219,John Cook,74.68,404,541
2004,107,0,1766,Billy Mayfair,74.56,765,1026
2004,108,0,8537,J.P. Hayes,74.54,527,707
2004,109,0,8339,Spike McRoy,74.53,632,848
2004,110,0,8337,Mike Heinen,74.51,345,463
2004,111,0,1666,Bernhard Langer,74.48,356,478
2004,111,0,1707,Steve Lowery,74.48,537,721
2004,113,0,6332,Neal Lancaster,74.46,615,826
2004,114,0,20433,Mark Hensby,74.4,654,879
2004,115,0,12680,Shigeki Maruyama,74.36,612,823
2004,116,0,21646,David Branshaw,74.28,566,762
2004,116,0,20472,Alex Cejka,74.28,465,626
2004,116,0,10107,Deane Pappas,74.28,436,587
2004,116,0,12602,Dean Wilson,74.28,644,867
2004,120,0,24781,Hunter Mahan,74.26,606,816
2004,121,0,10423,Mike Weir,74.16,485,654
2004,122,0,8123,Jeff Brehaut,74.15,766,1033
2004,123,0,6251,Chris DiMarco,74.04,696,940
2004,124,0,6197,Michael Allen,74.03,496,670
2004,125,0,23614,Rich Beem,73.98,489,661
2004,126,0,23541,Ben Crane,73.94,613,829
2004,127,0,20628,Arron Oberholser,73.86,517,700
2004,128,0,7939,Dan Olsen,73.85,387,524
2004,128,0,22293,Heath Slocum,73.85,661,895
2004,130,0,1203,Russ Cochran,73.84,412,558
2004,131,0,1035,Tommy Armour III,73.78,560,759
2004,132,0,10585,Scott McCarron,73.75,573,777
2004,133,0,1706,Davis Love III,73.73,466,632
