YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL 10TH TEE LATE RNDS.
2010,113,0,28620,Aron Price,71.15,925,13
2010,114,0,20663,Brenden Pappas,71.17,1281,18
2010,114,0,2206,David Toms,71.17,854,12
2010,114,0,33419,Cameron Tringale,71.17,854,12
2010,117,0,26300,Matt Jones,71.22,1282,18
2010,118,0,20436,Garrett Willis,71.23,926,13
2010,119,0,27936,Martin Laird,71.24,1211,17
2010,120,0,10425,Jay Williamson,71.27,784,11
2010,121,0,22371,Aaron Baddeley,71.28,1283,18
2010,121,0,26695,Michael Letzig,71.28,1283,18
2010,123,0,25804,Bubba Watson,71.3,713,10
2010,124,0,9011,David Duval,71.33,642,9
2010,124,0,23621,Rory Sabbatini,71.33,856,12
2010,126,0,23353,J.J. Henry,71.38,1499,21
2010,127,0,7867,Woody Austin,71.4,1071,15
2010,127,0,21753,Brian Davis,71.4,1071,15
2010,127,0,21731,Freddie Jacobson,71.4,1071,15
2010,130,0,25632,Jimmy Walker,71.41,1214,17
2010,131,0,20105,Jeff Gove,71.42,857,12
2010,132,0,26301,James Nitties,71.44,1286,18
2010,132,0,20686,Jeev Milkha Singh,71.44,643,9
2010,134,0,6004,Stephen Ames,71.46,929,13
2010,135,0,21949,Joe Ogilvie,71.5,1287,18
2010,136,0,32640,Troy Merritt,71.57,1002,14
2010,137,0,26289,Boo Weekley,71.59,1217,17
2010,138,0,6595,Kevin Sutherland,71.62,931,13
2010,139,0,24227,Justin Bolli,71.67,1290,18
2010,139,0,26881,Jarrod Lyle,71.67,430,6
2010,139,0,12714,Chris Tidland,71.67,860,12
2010,142,0,10585,Scott McCarron,71.68,1362,19
2010,143,0,2239,Scott Verplank,71.69,932,13
2010,144,0,8385,Omar Uresti,71.74,1363,19
2010,145,0,20498,Briny Baird,71.75,1148,16
2010,145,0,27797,Derek Lamely,71.75,1148,16
2010,145,0,26392,Chris Wilson,71.75,1435,20
2010,148,0,27330,Josh Teater,71.77,1579,22
2010,149,0,20691,Greg Owen,71.81,1149,16
2010,150,0,1577,Lee Janzen,71.82,1221,17
2010,150,0,23349,Charles Warren,71.82,790,11
2010,152,0,27770,Camilo Villegas,71.83,431,6
2010,153,0,6643,Paul Goydos,71.86,1006,14
2010,154,0,26882,Michael Sim,71.87,1078,15
2010,155,0,27060,John Mallinger,71.88,1150,16
2010,155,0,28237,Rory McIlroy,71.88,575,8
2010,157,0,1706,Davis Love III,71.89,647,9
2010,158,0,20070,Matt Bettencourt,71.94,1295,18
2010,159,0,23613,Rich Barcelo,72.0,1368,19
2010,159,0,23548,Bill Lunde,72.0,1080,15
2010,159,0,27613,David Lutterus,72.0,1152,16
2010,159,0,20572,Rod Pampling,72.0,936,13
2010,159,0,12755,Vance Veazey,72.0,576,8
2010,164,0,22056,Cameron Percy,72.07,1081,15
2010,165,0,22946,Henrik Bjornstad,72.09,793,11
2010,165,0,1619,Skip Kendall,72.09,793,11
2010,167,0,20848,Ángel Cabrera,72.14,505,7
2010,167,0,32617,Jerod Turner,72.14,1010,14
2010,169,0,27436,Graham DeLaet,72.21,1011,14
2010,170,0,20574,Mathew Goggin,72.24,1228,17
2010,170,0,26287,Roland Thatcher,72.24,1517,21
2010,172,0,23307,Roger Tambellini,72.29,1518,21
2010,173,0,20850,Daniel Chopra,72.33,1085,15
2010,174,0,12652,Cameron Beckman,72.41,1231,17
2010,175,0,20378,Mathias Grönberg,72.45,797,11
2010,176,0,12705,Cliff Kresge,72.54,943,13
2010,177,0,29285,Brent Delahoussaye,72.58,871,12
2010,178,0,25900,Lucas Glover,72.67,654,9
2010,179,0,28500,Martin Flores,72.71,1236,17
2010,180,0,28158,Steve Marino,72.73,800,11
2010,181,0,1161,Mark Calcavecchia,72.77,946,13
2010,182,0,22378,Trevor Immelman,72.78,655,9
2010,183,0,31560,Brian Stuard,72.93,1094,15
2010,184,0,6514,Kevin Johnson,73.0,1241,17
2010,184,0,25892,Steve Wheatcroft,73.0,876,12
2010,186,0,21959,Ted Purdy,73.19,1171,16
2010,187,0,1707,Steve Lowery,73.27,806,11
2010,188,0,6012,Greg Kraft,73.38,954,13
2010,189,0,7363,Craig Bowden,73.4,734,10
2010,190,0,10423,Mike Weir,73.57,515,7
2010,191,0,1329,Brad Faxon,74.25,891,12
2010,192,0,10809,Jim Furyk,76.0,76,1
2009,1,0,8793,Tiger Woods,68.0,68,1
2009,2,0,25804,Bubba Watson,68.33,820,12
2009,3,0,1226,Fred Couples,68.43,479,7
2009,4,0,10423,Mike Weir,68.64,755,11
2009,5,0,21209,Sergio Garcia,68.67,206,3
2009,5,0,26289,Boo Weekley,68.67,618,9
2009,7,0,26300,Matt Jones,68.9,689,10
2009,8,0,28158,Steve Marino,68.94,1241,18
2009,9,0,22046,Geoff Ogilvy,69.0,138,2
2009,10,0,2206,David Toms,69.13,553,8
2009,11,0,24024,Zach Johnson,69.17,415,6
2009,12,0,12652,Cameron Beckman,69.26,1593,23
2009,13,0,20766,Padraig Harrington,69.33,208,3
2009,14,0,20593,Greg Chalmers,69.35,1387,20
2009,15,0,8075,Jerry Kelly,69.39,1249,18
2009,16,0,23541,Ben Crane,69.4,1041,15
2009,17,0,10117,Bob Heintz,69.5,834,12
2009,18,0,10585,Scott McCarron,69.56,1113,16
2009,19,0,23623,Bo Van Pelt,69.57,1461,21
2009,20,0,23325,Vaughn Taylor,69.61,1253,18
2009,21,0,21731,Freddie Jacobson,69.64,975,14
2009,22,0,27466,Spencer Levin,69.65,1184,17
2009,23,0,20127,Chris Riley,69.67,1045,15
2009,24,0,10860,Justin Leonard,69.71,488,7
2009,25,0,20691,Greg Owen,69.73,1046,15
2009,26,0,24140,Sean O'Hair,69.75,837,12
2009,26,0,6527,Steve Stricker,69.75,279,4
2009,28,0,25396,Kevin Na,69.77,907,13
2009,29,0,22548,Patrick Sheehan,69.8,698,10
2009,30,0,27770,Camilo Villegas,69.83,419,6
2009,31,0,7749,Brett Quigley,69.85,1886,27
2009,32,0,2239,Scott Verplank,69.87,1048,15
2009,33,0,30925,Dustin Johnson,69.89,629,9
2009,34,0,20498,Briny Baird,69.91,769,11
2009,35,0,1707,Steve Lowery,69.94,1259,18
2009,36,0,25686,Jason Dufner,69.95,1329,19
2009,37,0,28087,Kris Blanks,70.0,1050,15
2009,37,0,12510,Chad Campbell,70.0,980,14
2009,37,0,1313,Steve Elkington,70.0,910,13
2009,37,0,1810,Phil Mickelson,70.0,210,3
2009,37,0,26596,Ryan Moore,70.0,1470,21
2009,37,0,24138,Ian Poulter,70.0,420,6
2009,37,0,26498,Matt Weibring,70.0,910,13
2009,44,0,20645,John Senden,70.05,1401,20
2009,45,0,1797,Rocco Mediate,70.07,981,14
2009,45,0,23497,Tag Ridings,70.07,981,14
2009,47,0,22405,Justin Rose,70.08,841,12
2009,48,0,27120,Troy Matteson,70.2,1053,15
2009,48,0,23800,Bryce Molder,70.2,1053,15
2009,50,0,23983,Luke Donald,70.21,983,14
2009,50,0,24361,Pat Perez,70.21,1334,19
2009,52,0,12782,Tim Herron,70.22,1264,18
2009,53,0,23614,Rich Beem,70.25,1124,16
2009,53,0,24925,Jonathan Byrd,70.25,1124,16
2009,53,0,1473,Todd Hamilton,70.25,1124,16
2009,56,0,22961,David Mathis,70.27,1054,15
2009,57,0,21959,Ted Purdy,70.28,1265,18
2009,58,0,20157,Retief Goosen,70.29,492,7
2009,59,0,21805,Harrison Frazar,70.31,914,13
2009,60,0,19846,Brian Gay,70.33,1055,15
2009,60,0,21961,Charles Howell III,70.33,1477,21
2009,62,0,20850,Daniel Chopra,70.35,1407,20
2009,63,0,12716,Charley Hoffman,70.36,1548,22
2009,64,0,10885,Robert Allenby,70.4,704,10
2009,64,0,23718,Nathan Green,70.4,1408,20
2009,66,0,24781,Hunter Mahan,70.43,493,7
2009,67,0,7457,Steve Flesch,70.44,1127,16
2009,67,0,10425,Jay Williamson,70.44,1127,16
2009,69,0,28475,Jeff Overton,70.45,775,11
2009,69,0,23349,Charles Warren,70.45,775,11
2009,71,0,26679,Kevin Stadler,70.46,916,13
2009,72,0,26420,Richard Johnson,70.47,1198,17
2009,73,0,24846,Ricky Barnes,70.5,1410,20
2009,73,0,7223,Brian Bateman,70.5,846,12
2009,73,0,6621,Joe Durant,70.5,846,12
2009,73,0,12705,Cliff Kresge,70.5,1128,16
2009,73,0,1948,Tim Petrovic,70.5,1128,16
2009,78,0,6251,Chris DiMarco,70.54,1693,24
2009,79,0,26497,Casey Wittenberg,70.6,1059,15
2009,80,0,25240,D.A. Points,70.61,1271,18
2009,81,0,25900,Lucas Glover,70.62,918,13
2009,82,0,6004,Stephen Ames,70.63,1130,16
2009,83,0,10733,Kent Jones,70.69,1131,16
2009,83,0,27933,John Merrick,70.69,1131,16
2009,85,0,23621,Rory Sabbatini,70.7,707,10
2009,86,0,27963,Chris Stroud,70.73,778,11
2009,87,0,26695,Michael Letzig,70.74,1344,19
2009,88,0,6522,Ernie Els,70.75,283,4
2009,89,0,24507,Jason Bohn,70.77,1557,22
2009,90,0,20472,Alex Cejka,70.79,991,14
2009,90,0,21350,Ryuji Imada,70.79,991,14
2009,90,0,1577,Lee Janzen,70.79,991,14
2009,93,0,1142,Bart Bryant,70.8,1062,15
2009,93,0,24924,Bill Haas,70.8,1062,15
2009,95,0,23108,Matt Kuchar,70.82,1204,17
2009,96,0,26851,Marc Leishman,70.83,1275,18
2009,96,0,27095,Nick Watney,70.83,850,12
2009,96,0,12602,Dean Wilson,70.83,1275,18
2009,99,0,20160,Charlie Wi,70.85,1417,20
2009,100,0,22913,John Rollins,70.86,1488,21
2009,101,0,28089,Jason Day,70.88,567,8
2009,102,0,30711,Colt Knost,70.89,1276,18
2009,103,0,26881,Jarrod Lyle,70.91,780,11
2009,104,0,20098,Stuart Appleby,70.93,993,14
2009,105,0,23320,Ryan Palmer,70.94,1206,17
2009,106,0,27141,J.B. Holmes,70.95,1490,21
2009,107,0,1161,Mark Calcavecchia,71.0,1207,17
2009,107,0,24503,Jeff Klauk,71.0,1207,17
2009,107,0,27936,Martin Laird,71.0,923,13
2009,107,0,23548,Bill Lunde,71.0,1278,18
2009,107,0,20572,Rod Pampling,71.0,852,12
2009,107,0,1941,Tom Pernice Jr.,71.0,852,12
2009,107,0,26951,Johnson Wagner,71.0,1065,15
2009,114,0,28780,Nicholas Thompson,71.05,1492,21
2009,115,0,21878,Mark Wilson,71.06,1208,17
2009,116,0,22293,Heath Slocum,71.07,995,14
2009,117,0,23135,Tim Clark,71.08,924,13
2009,118,0,23638,Brendon de Jonge,71.1,1493,21
2009,119,0,29718,Anthony Kim,71.13,569,8
2009,120,0,26476,Chez Reavie,71.14,996,14
2009,121,0,24358,Robert Garrigus,71.15,925,13
2009,122,0,1320,Bob Estes,71.16,1352,19
2009,123,0,22892,Jason Gore,71.2,1424,20
2009,123,0,6539,Rick Price,71.2,712,10
2009,123,0,24663,Y.E. Yang,71.2,1068,15
2009,126,0,6595,Kevin Sutherland,71.21,997,14
2009,127,0,20070,Matt Bettencourt,71.24,1781,25
2009,128,0,1132,Mark Brooks,71.27,784,11
2009,128,0,28620,Aron Price,71.27,1069,15
2009,130,0,1945,Kenny Perry,71.29,499,7
2009,130,0,25190,Jeff Quinney,71.29,998,14
2009,132,0,23778,Brad Adamonis,71.32,1355,19
2009,133,0,7867,Woody Austin,71.33,1498,21
2009,133,0,26301,James Nitties,71.33,1284,18
2009,135,0,8931,Glen Day,71.35,1427,20
2009,136,0,25562,Andres Romero,71.36,785,11
2009,136,0,29221,Webb Simpson,71.36,999,14
2009,138,0,23353,J.J. Henry,71.38,928,13
2009,138,0,2214,Kirk Triplett,71.38,928,13
2009,140,0,28118,Peter Tomasulo,71.4,714,10
2009,141,0,1035,Tommy Armour III,71.42,857,12
2009,141,0,24357,K.J. Choi,71.42,857,12
2009,143,0,23788,D.J. Trahan,71.44,1286,18
2009,144,0,22295,Darron Stiles,71.45,786,11
2009,145,0,6197,Michael Allen,71.47,1072,15
2009,145,0,22348,Nick O'Hern,71.47,1215,17
2009,147,0,21949,Joe Ogilvie,71.5,1144,16
2009,148,0,27060,John Mallinger,71.53,1073,15
2009,149,0,22371,Aaron Baddeley,71.59,1217,17
2009,150,0,10809,Jim Furyk,71.6,358,5
2009,151,0,20634,Peter Lonard,71.63,1146,16
2009,152,0,20229,Stewart Cink,71.67,645,9
2009,153,0,25632,Jimmy Walker,71.73,1578,22
2009,154,0,20104,Ken Duke,71.74,1363,19
2009,155,0,21753,Brian Davis,71.75,1148,16
2009,155,0,1724,Jeff Maggert,71.75,861,12
2009,155,0,30927,Brendon Todd,71.75,574,8
2009,158,0,24490,George McNeill,71.78,646,9
2009,158,0,25345,Carl Pettersson,71.78,1938,27
2009,160,0,25818,Scott Piercy,71.79,1005,14
2009,161,0,26668,Marc Turnesa,71.86,1581,22
2009,162,0,1706,Davis Love III,71.89,1294,18
2009,162,0,27214,Kevin Streelman,71.89,1294,18
2009,164,0,25919,Brian Vranesh,71.92,935,13
2009,165,0,27683,Leif Olson,72.09,793,11
2009,166,0,8845,Scott Sterling,72.17,433,6
2009,167,0,22621,Ben Curtis,72.18,794,11
2009,168,0,27649,Brandt Snedeker,72.2,1083,15
2009,169,0,9011,David Duval,72.21,1011,14
2009,170,0,6643,Paul Goydos,72.25,1445,20
2009,171,0,24912,Will MacKenzie,72.33,651,9
2009,172,0,24502,Adam Scott,72.4,362,5
2009,173,0,31416,Derek Fathauer,72.47,1232,17
2009,174,0,1677,Tom Lehman,72.57,508,7
2009,175,0,1766,Billy Mayfair,72.63,1380,19
2009,176,0,6567,Vijay Singh,72.67,436,6
2009,177,0,31323,Gary Woodland,72.75,873,12
2009,178,0,1329,Brad Faxon,72.82,1238,17
2009,179,0,23048,Eric Axley,73.0,1387,19
2009,179,0,6012,Greg Kraft,73.0,584,8
2009,179,0,24449,Parker McLachlin,73.0,803,11
2009,182,0,1928,Corey Pavin,73.08,950,13
2009,183,0,20848,Ángel Cabrera,73.3,733,10
2009,184,0,20574,Mathew Goggin,73.36,807,11
2008,1,0,10809,Jim Furyk,69.0,207,3
2008,1,0,1553,John Huston,69.0,621,9
2008,1,0,22046,Geoff Ogilvy,69.0,414,6
2008,4,0,20229,Stewart Cink,69.29,485,7
2008,4,0,6527,Steve Stricker,69.29,485,7
2008,6,0,1945,Kenny Perry,69.45,764,11
2008,7,0,7547,Craig Kanada,69.5,973,14
2008,7,0,27770,Camilo Villegas,69.5,556,8
2008,9,0,19846,Brian Gay,69.58,835,12
2008,9,0,22348,Nick O'Hern,69.58,835,12
2008,11,0,29718,Anthony Kim,69.67,836,12
2008,12,0,23788,D.J. Trahan,69.72,1255,18
2008,13,0,23135,Tim Clark,69.82,768,11
2008,14,0,27141,J.B. Holmes,69.91,769,11
2008,15,0,27214,Kevin Streelman,69.92,1818,26
2008,16,0,28158,Steve Marino,69.96,1609,23
2008,17,0,27933,John Merrick,70.0,1610,23
2008,18,0,20634,Peter Lonard,70.06,1121,16
2008,18,0,23325,Vaughn Taylor,70.06,1261,18
2008,20,0,8931,Glen Day,70.09,771,11
2008,21,0,20623,Gavin Coles,70.11,631,9
2008,21,0,23541,Ben Crane,70.11,1262,18
2008,23,0,26300,Matt Jones,70.17,842,12
2008,23,0,6567,Vijay Singh,70.17,421,6
2008,25,0,7867,Woody Austin,70.18,1193,17
2008,26,0,21753,Brian Davis,70.21,1685,24
2008,26,0,20378,Mathias Grönberg,70.21,1334,19
2008,26,0,23108,Matt Kuchar,70.21,983,14
2008,29,0,10733,Kent Jones,70.23,913,13
2008,29,0,20160,Charlie Wi,70.23,1545,22
2008,31,0,23621,Rory Sabbatini,70.3,703,10
2008,32,0,1226,Fred Couples,70.33,844,12
2008,32,0,10860,Justin Leonard,70.33,633,9
2008,32,0,26679,Kevin Stadler,70.33,1055,15
2008,35,0,20098,Stuart Appleby,70.36,774,11
2008,35,0,23320,Ryan Palmer,70.36,774,11
2008,37,0,28475,Jeff Overton,70.41,1549,22
2008,38,0,6643,Paul Goydos,70.43,986,14
2008,39,0,20574,Mathew Goggin,70.44,1127,16
2008,40,0,11032,Frank Lickliter II,70.48,1480,21
2008,41,0,24361,Pat Perez,70.53,1058,15
2008,41,0,20645,John Senden,70.53,1340,19
2008,41,0,27095,Nick Watney,70.53,1340,19
2008,44,0,1320,Bob Estes,70.56,1270,18
2008,44,0,12782,Tim Herron,70.56,1270,18
2008,44,0,2002,John Riegger,70.56,1270,18
2008,47,0,24358,Robert Garrigus,70.57,988,14
2008,48,0,20766,Padraig Harrington,70.6,353,5
2008,49,0,21209,Sergio Garcia,70.63,565,8
2008,50,0,20498,Briny Baird,70.64,1554,22
2008,51,0,25396,Kevin Na,70.65,1413,20
2008,51,0,26476,Chez Reavie,70.65,1837,26
2008,53,0,8075,Jerry Kelly,70.67,1484,21
2008,53,0,2223,Bob Tway,70.67,848,12
2008,55,0,26951,Johnson Wagner,70.71,1202,17
2008,56,0,12680,Shigeki Maruyama,70.73,778,11
2008,56,0,24449,Parker McLachlin,70.73,778,11
2008,58,0,10423,Mike Weir,70.75,566,8
2008,59,0,20104,Ken Duke,70.76,1486,21
2008,60,0,26289,Boo Weekley,70.81,1133,16
2008,61,0,6573,Brandt Jobe,70.82,779,11
2008,61,0,1766,Billy Mayfair,70.82,1204,17
2008,63,0,1313,Steve Elkington,70.83,850,12
2008,64,0,25562,Andres Romero,70.85,921,13
2008,65,0,1035,Tommy Armour III,70.86,992,14
2008,65,0,22548,Patrick Sheehan,70.86,1559,22
2008,67,0,25900,Lucas Glover,70.87,1063,15
2008,68,0,2239,Scott Verplank,70.89,638,9
2008,69,0,1139,Olin Browne,70.9,1418,20
2008,70,0,22892,Jason Gore,70.92,922,13
2008,70,0,22806,Doug LaBelle II,70.92,851,12
2008,72,0,12716,Charley Hoffman,70.93,993,14
2008,72,0,24781,Hunter Mahan,70.93,993,14
2008,74,0,10505,Shane Bertsch,71.0,1420,20
2008,74,0,24357,K.J. Choi,71.0,426,6
2008,74,0,10875,Todd Demsey,71.0,1136,16
2008,74,0,1706,Davis Love III,71.0,1065,15
2008,74,0,27120,Troy Matteson,71.0,852,12
2008,74,0,20127,Chris Riley,71.0,852,12
2008,80,0,1941,Tom Pernice Jr.,71.06,1208,17
2008,81,0,27561,Nick Flanagan,71.07,995,14
2008,82,0,10885,Robert Allenby,71.08,924,13
2008,83,0,20443,Jin Park,71.1,1493,21
2008,83,0,28780,Nicholas Thompson,71.1,1422,20
2008,83,0,25632,Jimmy Walker,71.1,1422,20
2008,86,0,6004,Stephen Ames,71.13,569,8
2008,86,0,26695,Michael Letzig,71.13,1636,23
2008,88,0,12602,Dean Wilson,71.14,1494,21
2008,89,0,6575,Dudley Hart,71.15,925,13
2008,90,0,12705,Cliff Kresge,71.16,1352,19
2008,91,0,23125,Brad Elder,71.17,854,12
2008,92,0,19803,Ryan Armour,71.2,1068,15
2008,92,0,23353,J.J. Henry,71.2,1424,20
2008,94,0,21878,Mark Wilson,71.21,997,14
2008,95,0,27936,Martin Laird,71.23,1852,26
2008,96,0,23048,Eric Axley,71.24,1781,25
2008,96,0,21961,Charles Howell III,71.24,1496,21
2008,96,0,25345,Carl Pettersson,71.24,1211,17
2008,96,0,10425,Jay Williamson,71.24,1211,17
2008,100,0,12652,Cameron Beckman,71.26,1639,23
2008,100,0,27060,John Mallinger,71.26,1354,19
2008,100,0,25190,Jeff Quinney,71.26,1639,23
2008,103,0,20433,Mark Hensby,71.29,998,14
2008,104,0,20105,Jeff Gove,71.3,713,10
2008,105,0,24924,Bill Haas,71.31,927,13
2008,106,0,23623,Bo Van Pelt,71.32,1569,22
2008,107,0,20382,Stephen Leaney,71.33,642,9
2008,108,0,1928,Corey Pavin,71.35,1213,17
2008,109,0,22621,Ben Curtis,71.36,785,11
2008,110,0,23718,Nathan Green,71.38,1499,21
2008,110,0,12660,Jesper Parnevik,71.38,1142,16
2008,112,0,24663,Y.E. Yang,71.4,1071,15
2008,113,0,1948,Tim Petrovic,71.41,1214,17
2008,114,0,23614,Rich Beem,71.42,1357,19
2008,115,0,1707,Steve Lowery,71.44,1143,16
2008,116,0,8845,Scott Sterling,71.47,1215,17
2008,117,0,6522,Ernie Els,71.5,429,6
2008,117,0,27649,Brandt Snedeker,71.5,858,12
2008,117,0,2206,David Toms,71.5,572,8
2008,120,0,25842,Jon Mills,71.52,1788,25
2008,121,0,20572,Rod Pampling,71.54,930,13
2008,122,0,24490,George McNeill,71.55,1431,20
2008,123,0,12826,Paul Claxton,71.56,1145,16
2008,123,0,10649,Tom Scherrer,71.56,644,9
2008,125,0,6251,Chris DiMarco,71.57,1646,23
2008,126,0,30925,Dustin Johnson,71.59,1575,22
2008,127,0,1161,Mark Calcavecchia,71.6,1074,15
2008,127,0,21805,Harrison Frazar,71.6,1432,20
2008,127,0,24140,Sean O'Hair,71.6,1074,15
2008,130,0,20472,Alex Cejka,71.67,430,6
2008,131,0,6034,Marco Dawson,71.69,932,13
2008,131,0,24912,Will MacKenzie,71.69,932,13
2008,133,0,22371,Aaron Baddeley,71.73,789,11
2008,134,0,7457,Steve Flesch,71.75,1435,20
2008,135,0,23157,Richard Johnson,71.77,1579,22
2008,136,0,28089,Jason Day,71.78,1292,18
2008,136,0,24024,Zach Johnson,71.78,646,9
2008,138,0,6090,Jim McGovern,71.81,1508,21
2008,138,0,1797,Rocco Mediate,71.81,1149,16
2008,140,0,6595,Kevin Sutherland,71.82,790,11
2008,141,0,12510,Chad Campbell,71.83,1293,18
2008,142,0,12823,Carlos Franco,71.84,1365,19
2008,143,0,6621,Joe Durant,71.89,1294,18
2008,144,0,30750,Tommy Gainey,71.9,719,10
2008,145,0,1577,Lee Janzen,71.94,1295,18
2008,145,0,22582,Kyle Thompson,71.94,1151,16
2008,145,0,19913,Ron Whittaker,71.94,1295,18
2008,145,0,25349,Tim Wilkinson,71.94,1223,17
2008,149,0,24925,Jonathan Byrd,72.0,1440,20
2008,149,0,1724,Jeff Maggert,72.0,1584,22
2008,149,0,10585,Scott McCarron,72.0,504,7
2008,149,0,24138,Ian Poulter,72.0,504,7
2008,149,0,27963,Chris Stroud,72.0,1512,21
2008,154,0,7749,Brett Quigley,72.05,1369,19
2008,155,0,1473,Todd Hamilton,72.06,1297,18
2008,156,0,20663,Brenden Pappas,72.07,1081,15
2008,156,0,26668,Marc Turnesa,72.07,1946,27
2008,158,0,12309,Bob Sowards,72.08,937,13
2008,159,0,1142,Bart Bryant,72.14,1010,14
2008,159,0,1677,Tom Lehman,72.14,505,7
2008,161,0,25364,Paul Casey,72.17,433,6
2008,161,0,21350,Ryuji Imada,72.17,866,12
2008,163,0,8385,Omar Uresti,72.24,1228,17
2008,164,0,20157,Retief Goosen,72.27,795,11
2008,165,0,21949,Joe Ogilvie,72.32,1374,19
2008,166,0,22293,Heath Slocum,72.36,1013,14
2008,167,0,23778,Brad Adamonis,72.39,1303,18
2008,168,0,6197,Michael Allen,72.41,1231,17
2008,169,0,25720,Chad Collins,72.42,1376,19
2008,170,0,23497,Tag Ridings,72.43,1014,14
2008,171,0,20848,Ángel Cabrera,72.44,652,9
2008,172,0,23797,Brett Rumford,72.47,1377,19
2008,173,0,23409,James Driscoll,72.5,1305,18
2008,173,0,22378,Trevor Immelman,72.5,725,10
2008,175,0,6012,Greg Kraft,72.56,1306,18
2008,176,0,21461,Kenneth Ferrie,72.57,1016,14
2008,177,0,26596,Ryan Moore,72.6,1089,15
2008,177,0,21959,Ted Purdy,72.6,1089,15
2008,179,0,1810,Phil Mickelson,72.67,218,3
2008,180,0,1388,Robert Gamez,72.68,1381,19
2008,181,0,26500,Alejandro Cañizares,72.73,800,11
2008,182,0,23540,Jason Allred,72.77,946,13
2008,182,0,26420,Richard Johnson,72.77,946,13
2008,184,0,25804,Bubba Watson,72.78,655,9
2008,185,0,21731,Freddie Jacobson,72.8,1092,15
2008,185,0,23349,Charles Warren,72.8,1092,15
2008,187,0,20850,Daniel Chopra,72.91,802,11
2008,188,0,26631,Cody Freeman,72.94,1240,17
2008,188,0,8537,J.P. Hayes,72.94,1240,17
2008,190,0,24227,Justin Bolli,73.19,1537,21
2008,190,0,25594,Travis Perkins,73.19,1171,16
2008,192,0,27613,David Lutterus,73.21,1025,14
2008,193,0,1024,Billy Andrade,73.3,733,10
2008,194,0,22913,John Rollins,73.31,1173,16
2008,195,0,9011,David Duval,74.33,446,6
2008,196,0,21633,Steve Allan,74.9,749,10
2008,197,0,24502,Adam Scott,77.5,155,2
2007,1,0,22913,John Rollins,69.33,624,9
2007,2,0,1945,Kenny Perry,69.38,902,13
2007,3,0,22405,Justin Rose,69.5,695,10
2007,3,0,27770,Camilo Villegas,69.5,417,6
2007,5,0,1810,Phil Mickelson,69.67,209,3
2007,6,0,22371,Aaron Baddeley,69.82,768,11
2007,6,0,12652,Cameron Beckman,69.82,768,11
2007,6,0,6527,Steve Stricker,69.82,768,11
2007,9,0,25396,Kevin Na,69.84,1327,19
2007,10,0,24140,Sean O'Hair,69.94,1189,17
2007,11,0,20472,Alex Cejka,70.0,1050,15
2007,11,0,24357,K.J. Choi,70.0,770,11
2007,11,0,21528,Henrik Stenson,70.0,280,4
2007,11,0,2206,David Toms,70.0,700,10
2007,11,0,23623,Bo Van Pelt,70.0,1190,17
2007,11,0,27095,Nick Watney,70.0,1120,16
2007,17,0,1706,Davis Love III,70.1,701,10
2007,18,0,22892,Jason Gore,70.15,912,13
2007,19,0,25900,Lucas Glover,70.17,842,12
2007,20,0,23497,Tag Ridings,70.22,632,9
2007,20,0,23349,Charles Warren,70.22,1264,18
2007,22,0,20766,Padraig Harrington,70.33,211,3
2007,22,0,24024,Zach Johnson,70.33,211,3
2007,22,0,22046,Geoff Ogilvy,70.33,422,6
2007,25,0,6621,Joe Durant,70.36,774,11
2007,25,0,12660,Jesper Parnevik,70.36,985,14
2007,27,0,10213,Dicky Pride,70.38,563,8
2007,28,0,25686,Jason Dufner,70.44,1268,18
2007,29,0,26882,Michael Sim,70.45,775,11
2007,30,0,26596,Ryan Moore,70.57,988,14
2007,31,0,12195,Tom Johnson,70.58,1341,19
2007,32,0,6197,Michael Allen,70.6,1059,15
2007,32,0,26881,Jarrod Lyle,70.6,706,10
2007,34,0,1677,Tom Lehman,70.63,565,8
2007,35,0,8075,Jerry Kelly,70.67,848,12
2007,35,0,10425,Jay Williamson,70.67,848,12
2007,37,0,8123,Jeff Brehaut,70.71,1202,17
2007,37,0,28486,Michael Putnam,70.71,1202,17
2007,39,0,28475,Jeff Overton,70.73,1061,15
2007,40,0,7457,Steve Flesch,70.74,1344,19
2007,41,0,1142,Bart Bryant,70.75,1132,16
2007,41,0,23718,Nathan Green,70.75,1132,16
2007,43,0,6004,Stephen Ames,70.78,637,9
2007,44,0,6034,Marco Dawson,70.79,991,14
2007,45,0,20382,Stephen Leaney,70.8,708,10
2007,46,0,23108,Matt Kuchar,70.84,1346,19
2007,47,0,12705,Cliff Kresge,70.86,992,14
2007,47,0,23621,Rory Sabbatini,70.86,496,7
2007,49,0,24924,Bill Haas,70.87,1063,15
2007,50,0,1707,Steve Lowery,70.88,1205,17
2007,51,0,19846,Brian Gay,70.89,1276,18
2007,52,0,20572,Rod Pampling,70.92,922,13
2007,53,0,21806,Paul Gow,70.93,993,14
2007,54,0,1035,Tommy Armour III,71.0,1349,19
2007,54,0,24507,Jason Bohn,71.0,355,5
2007,54,0,1161,Mark Calcavecchia,71.0,1207,17
2007,54,0,10809,Jim Furyk,71.0,142,2
2007,54,0,21209,Sergio Garcia,71.0,355,5
2007,54,0,1724,Jeff Maggert,71.0,852,12
2007,54,0,20628,Arron Oberholser,71.0,568,8
