YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
2015,0,20574,Mathew Goggin,0.26,13.68,-10.79,14.0
2015,0,30261,Ryan Yip,0.26,10.5,-4.72,4.66
2015,0,28132,Tyrone Van Aswegen,0.26,13.55,-11.66,5.13
2015,0,27997,Chris Swanepoel,0.25,11.14,-3.14,11.04
2015,0,33115,Jinho Choi,0.25,10.0,-0.7,9.26
2015,0,27784,Wen-Tang Lin,0.25,9.92,-7.17,4.88
2015,0,38918,Sean Riordan,0.25,9.87,-0.93,10.8
2015,0,21187,Hidemasa Hoshino,0.24,10.77,-10.89,2.62
2015,0,34680,Masaru Takahashi,0.24,9.79,-3.88,8.06
2015,0,27602,Aaron Townsend,0.24,10.75,-6.97,7.73
2015,0,36514,Yuki Inamori,0.24,9.6,-3.85,3.93
2015,0,30005,Neil Schietekat,0.24,11.51,-8.6,6.42
2015,0,37076,Marcelo Rozo,0.24,10.51,-10.1,1.2
2015,0,27140,Justin Walters,0.24,12.4,-20.4,7.36
2015,0,28670,Wonjoon Lee,0.24,9.42,-0.42,9.84
2015,0,20160,Charlie Wi,0.23,12.09,-13.0,3.59
2015,0,24077,Matthew Millar,0.23,9.29,-2.88,10.77
2015,0,35110,Brett Drewitt,0.23,9.29,-5.69,3.08
2015,0,22404,Titch Moore,0.23,11.37,-14.3,1.47
2015,0,33486,Roger Sloan,0.23,10.43,-7.67,3.6
2015,0,27979,Daehyun Kim,0.23,9.25,-1.88,7.9
2015,0,25349,Tim Wilkinson,0.23,11.98,-17.92,3.28
2015,0,28620,Aron Price,0.23,11.95,-11.8,1.23
2015,0,35099,Khalin Joshi,0.23,9.19,-0.42,9.44
2015,0,23795,Nobuhiro Masuda,0.23,9.06,-5.16,2.4
2015,0,28083,Andrew Curlewis,0.23,10.36,-8.61,6.86
2015,0,22075,Ricardo Gonzalez,0.22,11.36,-15.45,4.64
2015,0,25441,Unho Park,0.22,9.79,-7.58,0.0
2015,0,28109,Colin Nel,0.22,10.45,-4.95,6.95
2015,0,40116,Jake Stirling,0.22,8.79,-1.41,8.6
2015,0,29897,Rohan Blizard,0.22,8.74,-2.3,6.6
2015,0,30991,Namchoak Tantipokakul,0.22,9.72,-6.29,8.27
2015,0,34384,Eugene Wong,0.22,8.61,-2.54,7.52
2015,0,31681,Louis de Jager,0.21,9.64,-6.98,0.0
2015,0,35113,Dimi Papadatos,0.21,8.55,-9.83,3.38
2015,0,39904,Ji-hoon Lee,0.21,8.52,-0.01,8.53
2015,0,35469,Sebastián Vázquez,0.21,8.8,-1.99,7.39
2015,0,30736,Oscar Fraustro,0.21,10.16,-7.61,3.32
2015,0,37351,Oliver Goss,0.21,8.25,-2.18,7.33
2015,0,24466,Gareth Paddison,0.21,8.21,-6.86,6.07
2015,0,32774,Chi-Hsien Hsieh,0.2,8.19,-0.81,9.0
2015,0,37009,Itthipat Buranatanya,0.2,8.12,-0.88,9.0
2015,0,32235,Gi-Whan Kim,0.2,10.47,-7.79,4.98
2015,0,28918,Morne Buys,0.2,7.94,-0.46,8.4
2015,0,25335,Marcus Both,0.2,7.9,-7.64,0.0
2015,0,25885,Kim Tae-hoon,0.2,7.88,-11.05,2.53
2015,0,35540,Albin Choi,0.2,7.87,-0.07,7.94
2015,0,27605,Peter Cooke,0.2,7.84,-2.41,5.0
2015,0,20624,David Smail,0.2,9.18,-4.89,5.52
2015,0,31273,Gavin Kyle Green,0.19,7.69,-3.64,5.44
2015,0,23710,R Nachimuthu,0.19,7.67,-3.64,5.95
2015,0,32262,Mark Brown,0.19,7.53,-10.5,2.8
2015,0,20443,Jin Park,0.19,7.53,-2.82,6.13
2015,0,24321,Kodai Ichihara,0.19,7.47,-4.09,1.78
2015,0,23180,Akinori Tani,0.19,7.43,-2.63,3.67
2015,0,29229,Jun-won Park,0.18,7.38,-6.8,1.22
2015,0,29806,Hung Chien-yao,0.18,7.32,-8.28,0.0
2015,0,39444,Brad Clapp,0.18,7.24,-1.17,6.0
2015,0,40250,Taylor Pendrith,0.18,7.21,-0.05,7.26
2015,0,47239,Phachara Khongwatmai,0.18,7.2,-0.9,8.1
2015,0,25290,Kurt Barnes,0.18,8.1,-6.22,4.78
2015,0,28719,Mu Hu,0.18,7.16,-5.62,0.0
2015,0,29971,Lyle Rowe,0.18,8.25,-7.44,2.51
2015,0,32369,Sihwan Kim,0.18,9.11,-14.66,3.17
2015,0,40028,Justin Shin,0.18,7.0,-0.2,7.2
2015,0,29294,Ho Sung Choi,0.17,9.07,-9.77,2.78
2015,0,32348,Raththee Sirithanakunsak,0.17,6.93,-2.28,8.0
2015,0,31667,Ray Beaufils,0.17,6.92,-4.35,0.0
2015,0,29469,Ryuji Masaoka,0.17,6.84,-3.11,2.89
2015,0,33605,Gunn Charoenkul,0.17,6.83,-6.82,2.4
2015,0,10823,Kiyoshi Murota,0.17,6.72,-4.02,3.04
2015,0,25289,Steven Jeffress,0.17,6.88,-6.02,0.0
2015,0,30763,Woo-Hyun Kim,0.17,6.71,-6.49,0.0
2015,0,27056,Pariya Junhasavasdikul,0.17,6.65,-7.21,3.63
2015,0,28646,Panawat Muenlek,0.16,6.59,-0.85,7.44
2015,0,32873,S.S. Hong,0.16,6.58,-5.44,2.58
2015,0,28823,Mark Williams,0.16,6.55,-1.49,6.7
2015,0,33927,Bryden MacPherson,0.16,7.2,-8.05,0.0
2015,0,28697,Gaganjeet Bhullar,0.16,7.79,-15.71,0.0
2015,0,22034,Yasuharu Imano,0.16,6.96,-8.86,0.0
2015,0,27765,Oscar Álvarez,0.16,6.42,-2.72,3.0
2015,0,27580,Tyrone Mordt,0.16,6.73,-0.97,6.4
2015,0,26328,Shaun Norris,0.16,7.42,-2.36,3.71
2015,0,32586,Yasuki Hiramoto,0.16,6.3,-1.72,2.88
2015,0,33606,Thitipan PACHUAYPRAKONG,0.16,6.29,-1.34,4.57
2015,0,22951,Azuma Yano,0.16,7.33,-8.57,4.86
2015,0,34031,Dong Seop Maeng,0.15,6.15,-6.51,0.0
2015,0,28150,Chinnarat Phadungsil,0.15,6.31,-2.69,4.29
2015,0,33773,Lindsay Renolds,0.15,6.13,-2.99,6.14
2015,0,45847,JC Ritchie,0.15,6.1,-0.48,6.58
2015,0,25202,Atthaphon Prathummanee,0.15,6.06,-0.97,5.42
2015,0,33838,Shinji Tomimura,0.15,6.06,-0.66,5.6
2015,0,34395,Christopher Ross,0.15,6.0,0.0,6.0
2015,0,46124,Kevin Spooner,0.15,6.0,0.0,6.0
2015,0,28730,Tran Le Duynhat,0.15,6.0,-0.83,6.0
2015,0,29975,Christiaan Basson,0.15,6.95,-6.35,2.17
2015,0,37452,Ashley Hall,0.15,7.64,-14.08,2.7
2015,0,36935,Felipe Velázquez,0.15,5.87,-0.13,6.0
2015,0,28666,Pijit Petkasem,0.15,5.83,-2.46,2.6
2015,0,28535,Quincy Quek,0.14,5.74,-3.71,1.44
2015,0,22460,Hiroo Kawai,0.14,6.08,-6.03,0.0
2015,0,36344,Michael Hollick,0.14,6.09,-5.53,4.0
2015,0,29780,Do-Hoon Kim,0.14,6.45,-4.77,3.9
2015,0,25653,Yoshinobu Tsukada,0.14,7.14,-9.17,3.24
2015,0,35213,Andrés Echavarría,0.14,5.49,-4.61,3.0
2015,0,30628,Jin Cheng-de Jin Ch,0.14,5.48,-2.9,0.0
2015,0,35230,Nelson Ledesma,0.14,5.43,-4.28,0.0
2015,0,33005,Kieran Pratt,0.14,5.43,-2.91,1.76
2015,0,24425,Adam Groom,0.14,5.43,-4.6,0.0
2015,0,39299,Rafael Becker,0.13,5.37,-2.6,0.0
2015,0,26975,Grant Veenstra,0.13,5.3,-0.52,5.6
2015,0,24399,Scott Gardiner,0.13,5.56,-11.37,0.0
2015,0,27518,James Kamte,0.13,5.28,-2.15,4.71
2015,0,25427,Shaaban Hussin,0.13,5.26,-3.75,2.91
2015,0,20565,Shinichi Yokota,0.13,5.26,-0.68,3.85
2015,0,34136,Armando Favela,0.13,5.24,-4.7,1.2
2015,0,25457,Alexandre Rocha,0.13,5.22,-5.3,3.0
2015,0,35376,Roberto Díaz,0.13,6.08,-3.83,3.91
2015,0,27019,Shukree Othman,0.13,5.17,-1.45,5.1
2015,0,34658,Bae Youn-ho,0.13,5.17,-0.94,4.2
2015,0,30080,Paul Donahoo,0.13,5.09,-0.55,4.86
2015,0,25334,Anthony Brown,0.13,5.09,-3.13,0.0
2015,0,34612,Yuki Kono,0.13,5.34,-10.19,2.32
2015,0,35834,Hyungjoon Lee,0.13,5.05,-4.59,0.0
2015,0,37365,Brady Watt,0.13,5.0,-2.13,3.6
2015,0,34033,Ki Sang Lee,0.12,4.99,-5.38,0.0
2015,0,25067,Lu Wei-chih,0.12,4.98,-2.41,1.62
2015,0,20638,Jason Norris,0.12,4.95,-3.42,2.7
2015,0,27608,Airil-rizman Zahari,0.12,4.95,-4.01,1.88
2015,0,21470,Daisuke Maruyama,0.12,5.69,-10.36,1.3
2015,0,34454,Wilson Choo,0.12,4.89,-1.11,6.0
2015,0,30990,Annop Tangkamolprasert,0.12,5.49,-4.53,0.0
2015,0,33939,Daniel Greene,0.12,4.87,-1.34,4.73
2015,0,39113,Shubhankar Sharma,0.12,4.86,-2.59,1.37
2015,0,29970,Dylan Frittelli,0.12,5.45,-7.03,3.84
2015,0,30045,Puma Dominguez,0.12,4.84,-2.96,2.43
2015,0,36304,Arnond Vongvanij,0.12,4.79,-8.85,1.37
2015,0,22048,Scott Barr,0.12,5.24,-5.94,0.0
2015,0,37183,Chiehpo Lee,0.12,4.76,-0.64,4.95
2015,0,35101,Chikkarangappa S.,0.12,4.76,-2.5,0.0
2015,0,31672,Daniel Nisbet,0.12,4.73,-2.5,0.0
2015,0,24626,Daniel Alfredo Vancsik,0.12,4.85,-3.42,2.88
2015,0,35408,Riley Wheeldon,0.12,4.72,-2.48,4.77
2015,0,36337,Junseok Lee,0.12,4.7,-2.99,0.0
2015,0,25600,Choi Joon-woo,0.12,4.68,-5.18,0.0
2015,0,23055,Adam Crawford,0.11,5.92,-6.21,0.0
2015,0,25336,Alistair Presnell,0.11,5.89,-7.53,1.37
2015,0,24162,Shintaro Kai,0.11,4.52,-3.48,1.26
2015,0,32753,Wenyi Huang,0.11,4.51,-2.84,4.7
2015,0,20992,Kazuhiko Hosokawa,0.11,4.5,-4.1,0.0
2015,0,37249,Ryuko Tokimatsu,0.11,4.5,-3.97,1.58
2015,0,40029,Jack Munro,0.11,5.03,-2.61,2.4
2015,0,33013,Jake Redman,0.11,4.54,-3.04,1.61
2015,0,37008,Danthai Boonma,0.11,4.39,-1.16,2.1
2015,0,45795,Callum Mowat,0.11,4.39,-0.9,5.29
2015,0,20686,Jeev Milkha Singh,0.11,5.69,-2.57,5.55
2015,0,20684,Chawalit Plaphol,0.11,4.33,-6.5,1.97
2015,0,34453,Kemarol Baharin,0.11,4.32,-0.99,2.91
2015,0,37338,Zecheng Dou,0.11,4.27,-2.11,2.61
2015,0,23718,Nathan Green,0.11,4.26,-4.95,0.0
2015,0,32505,Ryan Williams,0.11,4.26,-4.46,0.0
2015,0,34699,Rizal Amin,0.11,4.24,-1.76,0.0
2015,0,38975,Lincoln Tighe,0.11,4.24,-1.76,0.0
2015,0,27619,Ben Leong,0.11,4.22,-1.93,1.44
2015,0,31671,Ryan Lynch,0.11,4.21,-2.82,0.0
2015,0,32887,Nicolás Geyger,0.1,4.19,-1.07,4.18
2015,0,20433,Mark Hensby,0.1,4.14,0.0,4.14
2015,0,28757,Aaron Pike,0.1,4.09,-0.95,3.83
2015,0,39251,Ryan Ruffels,0.1,4.08,-2.04,2.19
2015,0,26956,Bronson La'Cassie,0.1,4.78,-10.71,3.78
2015,0,28939,Derick Petersen,0.1,4.06,-0.52,3.5
2015,0,34656,Mikumu Horikawa,0.1,4.02,-0.07,4.1
2015,0,33023,Ockert Strydom,0.1,4.02,-0.83,3.45
2015,0,26436,Elmer Salvador,0.1,4.01,-7.89,1.25
2015,0,47757,Marius Meyer,0.1,4.0,-0.1,4.1
2015,0,28055,Tatsunori Nukaga,0.1,4.0,-0.1,4.1
2015,0,24410,Paul Spargo,0.1,3.99,-1.99,0.0
2015,0,32878,Jin Jeong,0.1,4.37,-15.07,0.0
2015,0,20939,Keiichiro Fukabori,0.1,4.34,-3.78,3.12
2015,0,34541,Poom Saksansin,0.1,3.93,-3.78,0.0
2015,0,33984,Steven Ferreira,0.1,3.88,-1.94,1.96
2015,0,28242,Orlan Sumcad,0.1,3.86,-0.76,3.6
2015,0,29169,Jordan Sherratt,0.1,3.85,-1.08,3.0
2015,0,24368,Weitze Yeh,0.1,3.82,-4.24,0.0
2015,0,37446,Jacques Kruyswijk,0.09,3.76,-0.29,4.05
2015,0,39997,Corey Conners,0.09,3.75,0.0,3.75
2015,0,29136,Innchoon Hwang,0.09,3.73,-2.23,2.19
2015,0,25606,Kim Hyung-Tae,0.09,4.41,-9.76,0.0
2015,0,23913,Masanori Kobayashi,0.09,4.59,-16.94,0.0
2015,0,27613,David Lutterus,0.09,3.67,-2.32,1.88
2015,0,32662,Michael Gligic,0.09,3.65,-2.58,0.0
2015,0,29637,Danny Sahl,0.09,3.6,0.0,3.6
2015,0,35739,Bong-Sub Kim,0.09,3.59,-2.05,0.0
2015,0,25503,Gustavo Acosta,0.09,3.55,-2.1,0.0
2015,0,12406,Daniel Fox,0.09,3.5,-0.9,3.2
2015,0,23580,Tetsuji Hiratsuka,0.09,3.46,-11.76,0.0
2015,0,28621,Madalitso Muthiya,0.09,3.46,-0.93,2.0
2015,0,29893,Adam Stephens,0.09,3.46,-2.35,0.0
2015,0,35629,Heung-Chol Joo,0.09,3.44,-4.12,0.0
2015,0,35506,Mackenzie Hughes,0.09,3.41,-4.15,3.41
2015,0,33937,Anthony Michael,0.08,3.38,-2.07,3.65
2015,0,20940,Kenichi Kuboya,0.08,3.37,-2.02,1.85
2014,0,24502,Adam Scott,8.84,362.45,-241.99,211.01
2014,0,28089,Jason Day,6.72,275.7,-147.28,190.33
2014,0,32839,Hideki Matsuyama,4.07,199.45,-94.0,138.43
2014,0,26331,Charl Schwartzel,3.79,196.83,-160.12,110.04
2014,0,27436,Graham DeLaet,3.01,150.3,-95.23,96.89
2014,0,24511,Thongchai Jaidee,2.9,150.65,-90.23,108.14
2014,0,26851,Marc Leishman,2.84,147.6,-72.85,125.82
2014,0,20645,John Senden,2.57,133.6,-67.37,122.87
2014,0,6522,Ernie Els,2.56,132.91,-136.83,85.25
2014,0,20848,Ángel Cabrera,2.37,118.72,-57.8,81.78
2014,1,26329,Louis Oosthuizen,2.3,110.2,-143.0,99.13
2014,-1,26300,Matt Jones,2.24,116.51,-55.24,92.69
2014,0,27119,Koumei Oda,2.06,99.08,-55.59,56.24
2014,1,24459,Richard Sterne,1.96,90.35,-75.52,48.91
2014,-1,22046,Geoff Ogilvy,1.83,93.34,-47.66,78.66
2014,0,23135,Tim Clark,1.78,83.53,-57.85,56.87
2014,4,37092,Hyung-Sung Kim,1.71,89.07,-62.73,46.06
2014,-1,24357,K.J. Choi,1.7,86.94,-53.67,74.62
2014,-1,30852,Ryo Ishikawa,1.66,86.49,-62.39,56.83
2014,-1,31420,Anirban Lahiri,1.65,72.42,-37.75,47.78
2014,-1,28937,George Coetzee,1.64,83.67,-72.07,77.65
2014,0,29289,S.Y. Noh,1.54,80.2,-46.01,74.81
2014,0,29939,Fabrizio Zanotti,1.54,77.08,-15.19,77.47
2014,0,23638,Brendon de Jonge,1.5,78.25,-74.21,46.96
2014,3,21498,Hideto Tanihara,1.43,68.87,-44.14,35.44
2014,-1,20098,Stuart Appleby,1.43,74.6,-25.13,66.28
2014,-1,26758,David Hearn,1.4,73.01,-44.67,52.53
2014,-1,22400,Hennie Otto,1.4,71.48,-38.11,41.78
2014,0,27770,Camilo Villegas,1.39,72.16,-22.04,62.11
2014,0,29974,Branden Grace,1.36,70.46,-95.97,43.86
2014,0,25274,Steven Bowditch,1.31,68.23,-22.76,64.64
2014,0,21284,Hiroyuki Fujita,1.25,63.56,-54.51,51.73
2014,1,33667,Carlos Ortiz,1.24,49.45,-6.7,56.15
2014,1,27747,Hiroshi Iwata,1.23,51.75,-10.95,47.99
2014,-2,30978,Kiradech Aphibarnrat,1.22,63.6,-62.91,16.25
2014,6,26434,Antonio Lascuna,1.22,48.7,-16.72,40.37
2014,-1,24461,Thomas Aiken,1.18,61.3,-50.28,54.37
2014,-1,20218,Shingo Katayama,1.13,48.74,-45.05,6.08
2014,0,20721,Darren Fichardt,1.11,57.74,-51.21,41.35
2014,1,29833,Yoshinori Fujimoto,1.11,51.94,-38.38,26.28
2014,-3,23783,Felipe Aguilar,1.08,56.03,-39.26,39.86
2014,3,31646,Emiliano Grillo,1.04,54.19,-27.99,50.35
2014,-3,23621,Rory Sabbatini,1.04,53.92,-42.47,28.82
2014,2,33399,Adam Hadwin,1.03,50.69,-11.99,51.95
2014,-2,24748,WC Liang,1.03,53.63,-45.13,21.09
2014,-2,23821,Yusaku Miyazato,1.03,49.49,-28.36,28.52
2014,1,33948,Byeong Hun An,1.01,46.28,-9.47,39.49
2014,-1,34130,Sung Joon Park,1.0,48.94,-34.46,12.05
2014,0,22080,Prayad Marksaeng,0.97,47.73,-36.39,26.63
2014,9,28143,Chapchai Nirat,0.94,37.49,-16.91,26.95
2014,-1,28259,Sangmoon Bae,0.94,48.62,-48.61,30.03
2014,-1,22371,Aaron Baddeley,0.93,46.62,-32.93,32.75
2014,-1,34707,Siddikur Rahman,0.92,36.95,-27.64,18.17
2014,2,29078,Chan Shih-chang,0.91,36.59,-8.44,32.06
2014,0,27929,Shiv Kapur,0.9,47.0,-38.23,23.04
2014,-2,23797,Brett Rumford,0.9,45.98,-55.93,14.0
2014,0,32791,K.H. Lee,0.9,46.66,-34.1,21.91
2014,-5,35181,Daniel van Tonder,0.9,46.63,-13.28,49.09
2014,-1,24039,Prom Meesawat,0.9,41.22,-26.94,25.74
2014,1,6567,Vijay Singh,0.88,44.01,-43.51,21.87
2014,69,27081,Seunghyuk Kim,0.87,36.54,-4.28,35.08
2014,-2,23063,Scott Hend,0.86,41.46,-38.88,15.06
2014,3,26908,Yuta Ikeda,0.85,41.69,-42.37,14.98
2014,-1,25562,Andres Romero,0.84,42.21,-29.08,31.81
2014,-3,20157,Retief Goosen,0.84,35.2,-22.11,34.6
2014,4,29330,Park Sang-eon,0.83,33.22,-10.99,31.38
2014,1,30008,Jbe' Kruger,0.81,42.32,-29.22,30.74
2014,-4,32816,Satoshi Kodaira,0.8,33.46,-16.77,17.92
2014,6,20569,Richard Green,0.79,37.95,-18.69,31.59
2014,-5,32979,Jacques Blaauw,0.79,35.56,-13.98,29.49
2014,-4,33220,Jang Dong-Kyu,0.79,36.93,-9.95,37.22
2014,-3,24457,Jaco Van Zyl,0.78,31.28,-43.92,12.66
2014,-2,33870,Ashun Wu,0.78,35.75,-36.69,7.87
2014,9,22110,Thaworn Wiratchant,0.78,39.61,-47.73,23.41
2014,1,22032,Tomohiro Kondo,0.76,35.19,-23.21,19.04
2014,-4,24034,Kazuhiro Yamashita,0.76,35.72,-25.61,16.67
2014,3,20771,Steven Alker,0.73,32.33,-12.2,25.13
2014,3,28111,Jake Roos,0.73,38.15,-23.71,34.45
2014,-5,28258,K.T. Kim,0.73,37.31,-40.67,17.95
2014,-7,22402,Ulrich Van den Berg,0.73,38.01,-14.45,30.07
2014,-3,29976,P. Tangkamolpraser,0.73,29.11,-4.74,29.76
2014,21,34554,Jung-gon Hwang,0.73,37.02,-31.09,23.95
2014,-6,23802,Brad Kennedy,0.72,33.93,-31.38,12.96
2014,-5,29926,Danny Lee,0.72,37.44,-21.01,32.71
2014,-1,27064,Jhonattan Vegas,0.71,28.58,-10.16,30.06
2014,3,26507,I J Jang,0.71,36.3,-29.08,22.97
2014,-2,20213,Katsumasa Miyamoto,0.71,31.97,-13.13,26.11
2014,-6,32354,Seuk-hyun Baek,0.71,34.08,-20.39,20.29
2014,-1,25349,Tim Wilkinson,0.7,34.24,-18.16,23.98
2014,-4,26341,Wade Ormsby,0.69,31.22,-18.67,20.69
2014,11,29303,Hur In-hoi,0.69,30.35,-5.8,24.72
2014,19,20698,Adilson da Silva,0.68,34.62,-23.61,22.61
2014,-6,24083,Marcus Fraser,0.68,27.03,-54.03,0.0
2014,-4,24463,Trevor Fisher Jr,0.65,29.35,-21.33,23.92
2014,-4,32815,Masahiro Kawamura,0.64,32.47,-25.16,7.82
2014,-4,28114,Dawie van der Walt,0.63,32.59,-27.96,20.9
2014,-4,29942,Mark Tullo,0.63,32.58,-15.29,25.32
2014,7,20773,Taichi Teshima,0.62,26.67,-11.23,24.22
2014,-5,10423,Mike Weir,0.61,30.7,-7.21,29.3
2014,-5,22056,Cameron Percy,0.6,31.32,-21.41,22.75
2014,13,35891,Cameron Smith,0.6,23.87,-4.51,24.83
2014,-4,29740,Brad Fritsch,0.6,30.96,-22.16,22.54
2014,-7,27302,Garth Mulroy,0.59,30.86,-36.27,12.95
2014,-5,27140,Justin Walters,0.59,30.68,-29.32,12.69
2014,-5,26444,Juvic Pagunsan,0.59,25.79,-24.07,18.92
2014,-9,29204,Merrick Bremner,0.59,29.3,-16.31,19.16
2014,-6,30860,Shunsuke Sonoda,0.58,23.28,-19.82,4.78
2014,9,30798,Yoshitaka Takeya,0.58,23.08,-0.8,23.89
2014,-2,20802,Jean Hugo,0.57,29.8,-14.05,23.02
2014,-4,31670,Matthew Griffin,0.56,23.08,-15.63,13.61
2014,-7,32878,Jin Jeong,0.56,24.5,-14.33,10.68
2014,-4,24080,Scott Strange,0.55,21.9,-16.52,10.24
2014,-4,31109,Richard Lee,0.55,21.89,-9.4,18.7
2014,-4,28697,Gaganjeet Bhullar,0.55,28.38,-41.33,11.45
2014,-3,35912,Haydn Porteous,0.54,21.76,-1.6,23.36
2014,-3,28679,Fabián Gómez,0.54,27.99,-15.53,17.19
2014,-2,27974,Sung Kang,0.52,27.07,-15.46,9.74
2014,17,26435,Angelo Que,0.52,23.26,-18.24,10.04
2014,-3,31115,Michio Matsumura,0.52,24.24,-19.49,16.36
2014,2,29334,Jaco Ahlers,0.51,23.14,-12.92,17.64
2014,-2,25203,SSP Chawrasia,0.51,26.66,-15.72,21.04
2014,-2,22378,Trevor Immelman,0.51,26.5,-25.64,13.14
2014,-2,26418,Adam Bland,0.51,20.3,-6.02,15.49
2014,-6,29930,Mike Hendry,0.51,25.37,-25.1,16.0
2014,27,37076,Marcelo Rozo,0.5,20.12,-5.87,16.23
2014,-3,22075,Ricardo Gonzalez,0.5,24.34,-19.72,10.7
2014,-2,31418,Rashid Khan,0.49,19.78,-8.13,19.03
2014,-1,33232,Sang-hee Lee,0.49,22.17,-15.31,12.8
2014,-5,32262,Mark Brown,0.49,19.68,-16.16,12.38
2014,-1,23913,Masanori Kobayashi,0.48,25.19,-31.59,0.0
2014,-3,25732,S.K. Ho,0.48,23.04,-18.33,8.85
2014,-6,32105,Nicholas Fung,0.48,19.64,-13.61,2.92
2014,0,21339,Keith Horne,0.48,24.84,-16.48,25.11
2014,0,20631,David McKenzie,0.48,19.0,-8.23,12.0
2014,-4,23725,Brendan Jones,0.47,18.97,-36.59,6.4
2014,-4,35908,Jared Harvey,0.47,21.21,-6.8,16.37
2014,0,37452,Ashley Hall,0.47,24.5,-15.11,14.12
2014,0,35880,Jake Higginbottom,0.47,18.79,-13.51,13.45
2014,-3,22404,Titch Moore,0.46,23.55,-10.66,17.33
2014,4,20812,Tjaart van der Walt,0.46,18.86,-15.64,3.77
2014,-1,28132,Tyrone Van Aswegen,0.46,23.87,-14.26,20.45
2014,-1,29378,Daisuke Kataoka,0.45,23.65,-13.49,13.87
2014,-1,32369,Sihwan Kim,0.45,22.71,-18.01,9.25
2014,-1,35113,Dimi Papadatos,0.45,18.16,-6.14,18.03
2014,-6,36521,Young-han Song,0.45,18.82,-9.48,9.94
2014,-1,20935,Toru Taniguchi,0.45,18.35,-27.96,11.59
2014,-1,22275,Terry Pilkadaris,0.44,23.07,-6.43,20.8
2014,-1,25606,Kim Hyung-Tae,0.44,17.65,-8.47,9.12
2014,0,32254,Xinjun Zhang,0.44,17.6,-2.48,17.88
2014,1,35261,Miguel Tabuena,0.44,17.47,-4.32,16.0
2014,-1,10885,Robert Allenby,0.43,22.54,-12.2,18.94
2014,-4,36304,Arnond Vongvanij,0.43,17.34,-19.32,8.92
2014,10,28751,Andrew Dodt,0.43,19.7,-7.98,17.45
2014,4,20572,Rod Pampling,0.42,21.21,-15.12,17.29
2014,14,24580,Rahil Gangjee,0.42,16.62,-6.76,14.5
2014,-2,20593,Greg Chalmers,0.41,21.5,-38.28,15.25
2014,-2,28075,Ki-Tack Kwon,0.41,16.49,-0.73,17.21
2014,-2,33486,Roger Sloan,0.41,17.23,-3.86,15.28
2014,-6,27118,Toshinori Muto,0.41,18.81,-29.4,7.92
2014,-1,35973,Nathan Holman,0.4,16.11,-6.6,8.45
2014,-4,20704,Wallie Coetsee,0.4,18.85,-5.38,18.93
2014,-2,33227,Hyun-woo Ryu,0.4,20.73,-27.37,8.1
2014,-2,24399,Scott Gardiner,0.4,20.7,-20.94,14.27
2014,-2,34612,Yuki Kono,0.39,15.68,-10.93,1.31
2014,12,25335,Marcus Both,0.39,16.65,-3.36,17.29
2014,-1,25885,Kim Tae-hoon,0.38,15.39,-8.89,5.16
2014,0,35296,Haotong Li,0.38,15.19,-3.62,12.81
2014,-4,23580,Tetsuji Hiratsuka,0.38,19.69,-19.94,5.72
2014,-3,20160,Charlie Wi,0.38,19.69,-32.64,11.88
2014,13,21187,Hidemasa Hoshino,0.37,14.92,-7.49,6.64
2014,-3,22117,Jyoti Randhawa,0.37,14.84,-9.29,7.19
2014,-2,33927,Bryden MacPherson,0.37,14.64,-3.99,7.47
2014,-1,29431,Sattaya Supupramai,0.36,14.58,-4.02,11.49
2014,-3,29778,IlHwan Park,0.36,14.52,-4.12,11.74
2014,-1,28521,Ryutaro Nagano,0.36,14.87,-7.18,10.28
2014,0,25289,Steven Jeffress,0.36,14.4,-2.16,13.2
2014,-4,21470,Daisuke Maruyama,0.36,16.48,-13.99,3.96
2014,-3,39958,Jeunghun Wang,0.36,14.31,-5.18,13.43
2014,-1,27784,Wen-Tang Lin,0.35,14.04,-8.93,9.9
2014,-1,33605,Gunn Charoenkul,0.35,14.03,-8.31,9.82
2014,-1,47238,Jazz Janewattananond,0.35,13.96,-4.62,9.29
2014,-1,30763,Woo-Hyun Kim,0.35,13.86,-1.42,13.86
2014,-1,26436,Elmer Salvador,0.34,13.75,-9.21,6.0
2014,0,32618,Rhein Gibson,0.34,13.65,-5.08,7.5
2014,0,28620,Aron Price,0.34,17.45,-8.98,9.16
2014,0,25653,Yoshinobu Tsukada,0.33,16.97,-16.69,5.54
2014,0,22034,Yasuharu Imano,0.33,13.3,-9.02,8.75
2014,20,35225,Brandon Stone,0.33,13.25,-3.97,11.07
2014,-1,30191,Julián Etulain,0.33,13.54,-5.14,10.34
2014,0,29936,Ryan Fox,0.33,13.12,-6.52,10.1
2014,-2,27091,Kunihiro Kamii,0.32,14.53,-22.73,2.89
2014,-1,24811,Satoshi Tomiyama,0.32,12.8,-8.68,3.04
2014,-1,34133,Yosuke Tsukada,0.32,12.79,-5.58,7.17
2014,1,29806,Hung Chien-yao,0.32,12.63,-7.05,5.63
2014,-2,26808,Tadahiro Takayama,0.32,13.88,-9.1,9.02
2014,-2,31577,Tano Goya,0.32,16.38,-7.34,18.07
2014,6,32058,José de Jesús Rodríguez,0.31,13.49,-12.23,5.3
2014,3,29229,Jun-won Park,0.31,12.44,-5.26,11.88
