YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3+ PUTTS,TOTAL ROUNDS
2005,0,21806,Paul Gow,0.04,3,74
2005,0,23063,Scott Hend,0.04,3,73
2005,0,1724,Jeff Maggert,0.04,3,74
2005,0,1761,Len Mattiace,0.04,3,84
2005,0,2214,Kirk Triplett,0.04,2,52
2005,0,23623,Bo Van Pelt,0.04,5,112
2005,0,19824,Craig Barlow,0.03,2,77
2005,0,23614,Rich Beem,0.03,2,62
2005,0,24290,D.J. Brigman,0.03,2,72
2005,0,20623,Gavin Coles,0.03,2,70
2005,0,1249,John Daly,0.03,2,76
2005,0,1553,John Huston,0.03,3,86
2005,0,6332,Neal Lancaster,0.03,3,95
2005,0,24912,Will MacKenzie,0.03,2,73
2005,0,1945,Kenny Perry,0.03,2,80
2005,0,26679,Kevin Stadler,0.03,3,92
2005,0,20548,Hidemichi Tanaka,0.03,3,102
2005,0,10885,Robert Allenby,0.02,2,89
2005,0,1035,Tommy Armour III,0.02,2,103
2005,0,1042,Paul Azinger,0.02,1,66
2005,0,1361,Dan Forsman,0.02,1,50
2005,0,1418,Bill Glasson,0.02,1,52
2005,0,20378,Mathias Grönberg,0.02,1,58
2005,0,1457,Jay Haas,0.02,1,51
2005,0,1487,Jeff Hart,0.02,1,61
2005,0,8537,J.P. Hayes,0.02,1,63
2005,0,12782,Tim Herron,0.02,2,99
2005,0,8075,Jerry Kelly,0.02,2,99
2005,0,12662,Thomas Levet,0.02,1,53
2005,0,20634,Peter Lonard,0.02,2,84
2005,0,24781,Hunter Mahan,0.02,2,101
2005,0,24140,Sean O'Hair,0.02,2,99
2005,0,20663,Brenden Pappas,0.02,1,51
2005,0,12660,Jesper Parnevik,0.02,2,82
2005,0,1927,Dennis Paulson,0.02,1,63
2005,0,24361,Pat Perez,0.02,2,89
2005,0,1948,Tim Petrovic,0.02,2,93
2005,0,21959,Ted Purdy,0.02,3,122
2005,0,23497,Tag Ridings,0.02,2,91
2005,0,20127,Chris Riley,0.02,1,64
2005,0,22913,John Rollins,0.02,2,95
2005,0,2104,Jeff Sluman,0.02,2,94
2005,0,6527,Steve Stricker,0.02,1,62
2005,0,12454,Mario Tiziani,0.02,1,65
2005,0,20812,Tjaart van der Walt,0.02,1,56
2005,0,2246,Duffy Waldorf,0.02,2,82
2005,0,10423,Mike Weir,0.02,1,66
2005,0,20396,Lee Westwood,0.02,1,48
2005,0,20160,Charlie Wi,0.02,1,65
2005,0,21633,Steve Allan,0.01,1,98
2005,0,7223,Brian Bateman,0.01,1,94
2005,0,12652,Cameron Beckman,0.01,1,92
2005,0,8123,Jeff Brehaut,0.01,1,67
2005,0,1157,Tom Byrum,0.01,1,83
2005,0,1161,Mark Calcavecchia,0.01,1,90
2005,0,12510,Chad Campbell,0.01,1,92
2005,0,20850,Daniel Chopra,0.01,1,104
2005,0,20229,Stewart Cink,0.01,1,90
2005,0,19881,Robert Damron,0.01,1,89
2005,0,6251,Chris DiMarco,0.01,1,75
2005,0,23409,James Driscoll,0.01,1,71
2005,0,6621,Joe Durant,0.01,1,81
2005,0,1313,Steve Elkington,0.01,1,67
2005,0,20121,Todd Fischer,0.01,1,97
2005,0,7457,Steve Flesch,0.01,1,85
2005,0,12823,Carlos Franco,0.01,1,76
2005,0,1388,Robert Gamez,0.01,1,91
2005,0,21209,Sergio Garcia,0.01,1,68
2005,0,8725,Tom Gillis,0.01,1,75
2005,0,6575,Dudley Hart,0.01,1,84
2005,0,10117,Bob Heintz,0.01,1,67
2005,0,21961,Charles Howell III,0.01,1,90
2005,0,21731,Freddie Jacobson,0.01,1,71
2005,0,20094,Jonathan Kaye,0.01,1,74
2005,0,1619,Skip Kendall,0.01,1,78
2005,0,20382,Stephen Leaney,0.01,1,86
2005,0,1685,J.L. Lewis,0.01,1,98
2005,0,20502,Michael Long,0.01,1,70
2005,0,1706,Davis Love III,0.01,1,75
2005,0,1707,Steve Lowery,0.01,1,96
2005,0,12680,Shigeki Maruyama,0.01,1,98
2005,0,1766,Billy Mayfair,0.01,1,110
2005,0,1797,Rocco Mediate,0.01,1,73
2005,0,1810,Phil Mickelson,0.01,1,74
2005,0,25396,Kevin Na,0.01,1,86
2005,0,21949,Joe Ogilvie,0.01,1,99
2005,0,23320,Ryan Palmer,0.01,1,97
2005,0,20572,Rod Pampling,0.01,1,84
2005,0,1928,Corey Pavin,0.01,1,73
2005,0,1941,Tom Pernice Jr.,0.01,1,107
2005,0,25345,Carl Pettersson,0.01,1,105
2005,0,7749,Brett Quigley,0.01,1,92
2005,0,22405,Justin Rose,0.01,1,95
2005,0,24502,Adam Scott,0.01,1,68
2005,0,20645,John Senden,0.01,1,99
2005,0,22548,Patrick Sheehan,0.01,1,110
2005,0,2101,Joey Sindelar,0.01,1,104
2005,0,6567,Vijay Singh,0.01,1,109
2005,0,22293,Heath Slocum,0.01,1,99
2005,0,6595,Kevin Sutherland,0.01,1,87
2005,0,23788,D.J. Trahan,0.01,1,77
2005,0,2239,Scott Verplank,0.01,1,86
2005,0,8793,Tiger Woods,0.01,1,74
2004,0,23063,Scott Hend,0.06,5,79
2004,0,8123,Jeff Brehaut,0.05,5,104
2004,0,23621,Rory Sabbatini,0.05,4,86
2004,0,23325,Vaughn Taylor,0.05,4,82
2004,0,20850,Daniel Chopra,0.04,4,106
2004,0,25900,Lucas Glover,0.04,4,91
2004,0,23338,David Gossett,0.04,2,57
2004,0,1527,Scott Hoch,0.04,2,51
2004,0,1553,John Huston,0.04,2,56
2004,0,23108,Matt Kuchar,0.04,3,83
2004,0,1766,Billy Mayfair,0.04,4,105
2004,0,25396,Kevin Na,0.04,4,96
2004,0,1945,Kenny Perry,0.04,3,76
2004,0,1042,Paul Azinger,0.03,2,75
2004,0,19824,Craig Barlow,0.03,2,78
2004,0,7721,Pat Bates,0.03,3,97
2004,0,20029,Notah Begay III,0.03,2,67
2004,0,24290,D.J. Brigman,0.03,2,76
2004,0,1132,Mark Brooks,0.03,2,70
2004,0,1161,Mark Calcavecchia,0.03,2,78
2004,0,8537,J.P. Hayes,0.03,2,75
2004,0,21893,Brian Kortan,0.03,2,62
2004,0,1724,Jeff Maggert,0.03,2,60
2004,0,1761,Len Mattiace,0.03,2,75
2004,0,12753,David Morland IV,0.03,2,73
2004,0,21949,Joe Ogilvie,0.03,3,102
2004,0,10107,Deane Pappas,0.03,2,70
2004,0,21878,Mark Wilson,0.03,2,62
2004,0,22371,Aaron Baddeley,0.02,2,85
2004,0,23613,Rich Barcelo,0.02,1,65
2004,0,6214,Guy Boros,0.02,1,64
2004,0,1139,Olin Browne,0.02,2,88
2004,0,6809,Bob Burns,0.02,2,86
2004,0,24357,K.J. Choi,0.02,2,82
2004,0,19972,José Coceres,0.02,1,64
2004,0,19881,Robert Damron,0.02,2,92
2004,0,20104,Ken Duke,0.02,2,87
2004,0,1313,Steve Elkington,0.02,1,61
2004,0,20585,Niclas Fasth,0.02,1,60
2004,0,1329,Brad Faxon,0.02,2,89
2004,0,20121,Todd Fischer,0.02,2,102
2004,0,7457,Steve Flesch,0.02,2,105
2004,0,12823,Carlos Franco,0.02,2,99
2004,0,1381,Fred Funk,0.02,2,96
2004,0,20378,Mathias Grönberg,0.02,2,87
2004,0,6575,Dudley Hart,0.02,1,58
2004,0,1577,Lee Janzen,0.02,2,82
2004,0,26420,Richard Johnson,0.02,2,102
2004,0,24024,Zach Johnson,0.02,2,107
2004,0,8075,Jerry Kelly,0.02,2,109
2004,0,1677,Tom Lehman,0.02,1,66
2004,0,11032,Frank Lickliter II,0.02,2,86
2004,0,1797,Rocco Mediate,0.02,1,48
2004,0,12682,Hirofumi Miyase,0.02,1,63
2004,0,22046,Geoff Ogilvy,0.02,2,87
2004,0,6373,José María Olazábal,0.02,1,52
2004,0,23320,Ryan Palmer,0.02,2,100
2004,0,1920,Craig Parry,0.02,1,50
2004,0,25345,Carl Pettersson,0.02,2,97
2004,0,1968,Nick Price,0.02,1,50
2004,0,10213,Dicky Pride,0.02,1,63
2004,0,2002,John Riegger,0.02,1,53
2004,0,24502,Adam Scott,0.02,1,52
2004,0,2101,Joey Sindelar,0.02,2,98
2004,0,6567,Vijay Singh,0.02,2,110
2004,0,6595,Kevin Sutherland,0.02,2,81
2004,0,26287,Roland Thatcher,0.02,1,66
2004,0,8385,Omar Uresti,0.02,2,85
2004,0,23623,Bo Van Pelt,0.02,2,104
2004,0,6004,Stephen Ames,0.01,1,95
2004,0,20098,Stuart Appleby,0.01,1,78
2004,0,1035,Tommy Armour III,0.01,1,87
2004,0,7867,Woody Austin,0.01,1,94
2004,0,20498,Briny Baird,0.01,1,97
2004,0,12652,Cameron Beckman,0.01,1,96
2004,0,23614,Rich Beem,0.01,1,77
2004,0,24507,Jason Bohn,0.01,1,95
2004,0,7363,Craig Bowden,0.01,1,83
2004,0,1127,Danny Briggs,0.01,1,81
2004,0,24925,Jonathan Byrd,0.01,1,83
2004,0,23135,Tim Clark,0.01,1,84
2004,0,8931,Glen Day,0.01,1,99
2004,0,1261,Jay Delsing,0.01,1,73
2004,0,25686,Jason Dufner,0.01,1,79
2004,0,12760,Danny Ellis,0.01,1,77
2004,0,21805,Harrison Frazar,0.01,1,82
2004,0,12645,Brent Geiberger,0.01,1,91
2004,0,23353,J.J. Henry,0.01,1,103
2004,0,20433,Mark Hensby,0.01,1,93
2004,0,21731,Freddie Jacobson,0.01,1,80
2004,0,1619,Skip Kendall,0.01,1,99
2004,0,6332,Neal Lancaster,0.01,1,103
2004,0,20382,Stephen Leaney,0.01,1,75
2004,0,10860,Justin Leonard,0.01,1,85
2004,0,1685,J.L. Lewis,0.01,1,106
2004,0,1707,Steve Lowery,0.01,1,89
2004,0,1771,Blaine McCallister,0.01,1,68
2004,0,8339,Spike McRoy,0.01,1,91
2004,0,6515,Shaun Micheel,0.01,1,91
2004,0,20628,Arron Oberholser,0.01,1,73
2004,0,20572,Rod Pampling,0.01,1,94
2004,0,20663,Brenden Pappas,0.01,1,108
2004,0,12660,Jesper Parnevik,0.01,1,86
2004,0,24361,Pat Perez,0.01,1,100
2004,0,7749,Brett Quigley,0.01,1,98
2004,0,22293,Heath Slocum,0.01,1,90
2004,0,2104,Jeff Sluman,0.01,1,97
2004,0,2106,Chris Smith,0.01,1,105
2004,0,23307,Roger Tambellini,0.01,1,78
2004,0,6613,Tommy Tolles,0.01,1,67
2004,0,2214,Kirk Triplett,0.01,1,84
2004,0,2223,Bob Tway,0.01,1,85
2004,0,12602,Dean Wilson,0.01,1,99
2003,0,22046,Geoff Ogilvy,0.06,5,82
2003,0,1724,Jeff Maggert,0.05,4,81
2003,0,22371,Aaron Baddeley,0.04,3,67
2003,0,1388,Robert Gamez,0.04,4,114
2003,0,24361,Pat Perez,0.04,4,93
2003,0,23621,Rory Sabbatini,0.04,4,93
2003,0,2049,Gene Sauers,0.04,3,85
2003,0,20436,Garrett Willis,0.04,4,96
2003,0,12661,Todd Barranger,0.03,2,75
2003,0,20029,Notah Begay III,0.03,3,90
2003,0,6573,Brandt Jobe,0.03,2,77
2003,0,6332,Neal Lancaster,0.03,3,107
2003,0,1707,Steve Lowery,0.03,2,80
2003,0,1810,Phil Mickelson,0.03,2,80
2003,0,11011,Mike Sposa,0.03,2,70
2003,0,2214,Kirk Triplett,0.03,3,90
2003,0,6004,Stephen Ames,0.02,2,89
2003,0,20498,Briny Baird,0.02,2,109
2003,0,19824,Craig Barlow,0.02,2,93
2003,0,6809,Bob Burns,0.02,2,84
2003,0,24925,Jonathan Byrd,0.02,2,101
2003,0,19825,Darren Clarke,0.02,1,54
2003,0,1249,John Daly,0.02,1,56
2003,0,6522,Ernie Els,0.02,1,60
2003,0,21209,Sergio Garcia,0.02,1,57
2003,0,1685,J.L. Lewis,0.02,2,97
2003,0,12680,Shigeki Maruyama,0.02,2,85
2003,0,12660,Jesper Parnevik,0.02,2,100
2003,0,7749,Brett Quigley,0.02,2,88
2003,0,2002,John Riegger,0.02,1,52
2003,0,23034,Brent Schwarzrock,0.02,1,58
2003,0,2104,Jeff Sluman,0.02,2,104
2003,0,23177,Kenneth Staton,0.02,1,57
2003,0,10425,Jay Williamson,0.02,2,92
2003,0,26489,Cameron Yancey,0.02,1,56
2003,0,20566,Kaname Yokoo,0.02,1,54
2003,0,23036,Chris Anderson,0.01,1,96
2003,0,20098,Stuart Appleby,0.01,1,85
2003,0,7867,Woody Austin,0.01,1,104
2003,0,1042,Paul Azinger,0.01,1,73
2003,0,21739,Aaron Barber,0.01,1,94
2003,0,23614,Rich Beem,0.01,1,77
2003,0,1098,Jay Don Blake,0.01,1,75
2003,0,8123,Jeff Brehaut,0.01,1,107
2003,0,1161,Mark Calcavecchia,0.01,1,84
2003,0,20472,Alex Cejka,0.01,1,91
2003,0,24357,K.J. Choi,0.01,1,106
2003,0,23135,Tim Clark,0.01,1,78
2003,0,22621,Ben Curtis,0.01,1,69
2003,0,8931,Glen Day,0.01,1,101
2003,0,6251,Chris DiMarco,0.01,1,93
2003,0,7457,Steve Flesch,0.01,1,108
2003,0,12823,Carlos Franco,0.01,1,97
2003,0,10809,Jim Furyk,0.01,1,101
2003,0,19846,Brian Gay,0.01,1,97
2003,0,10201,Matt Gogel,0.01,1,73
2003,0,22892,Jason Gore,0.01,1,83
2003,0,23353,J.J. Henry,0.01,1,96
2003,0,12782,Tim Herron,0.01,1,100
2003,0,1553,John Huston,0.01,1,75
2003,0,1569,Peter Jacobsen,0.01,1,75
2003,0,8633,Per-Ulrik Johansson,0.01,1,96
2003,0,10733,Kent Jones,0.01,1,70
2003,0,20094,Jonathan Kaye,0.01,1,88
2003,0,8075,Jerry Kelly,0.01,1,104
2003,0,12705,Cliff Kresge,0.01,1,100
2003,0,20940,Kenichi Kuboya,0.01,1,89
2003,0,1677,Tom Lehman,0.01,1,82
2003,0,11032,Frank Lickliter II,0.01,1,91
2003,0,20634,Peter Lonard,0.01,1,90
2003,0,1723,Andrew Magee,0.01,1,89
2003,0,1761,Len Mattiace,0.01,1,93
2003,0,10585,Scott McCarron,0.01,1,81
2003,0,20628,Arron Oberholser,0.01,1,80
2003,0,20568,Anthony Painter,0.01,1,85
2003,0,20572,Rod Pampling,0.01,1,83
2003,0,20663,Brenden Pappas,0.01,1,103
2003,0,1928,Corey Pavin,0.01,1,86
2003,0,10912,Craig Perks,0.01,1,79
2003,0,1941,Tom Pernice Jr.,0.01,1,102
2003,0,1945,Kenny Perry,0.01,1,97
2003,0,1948,Tim Petrovic,0.01,1,104
2003,0,25692,Akio Sadakata,0.01,1,81
2003,0,20645,John Senden,0.01,1,107
2003,0,7101,Dave Stockton Jr.,0.01,1,77
2003,0,6581,David Sutherland,0.01,1,73
2003,0,6595,Kevin Sutherland,0.01,1,94
2003,0,2170,Hal Sutton,0.01,1,81
2003,0,20548,Hidemichi Tanaka,0.01,1,112
2003,0,2206,David Toms,0.01,1,81
2003,0,2239,Scott Verplank,0.01,1,96
2003,0,2246,Duffy Waldorf,0.01,1,86
2003,0,21878,Mark Wilson,0.01,1,80
2002,0,1014,Fulton Allem,0.09,6,64
2002,0,21949,Joe Ogilvie,0.08,4,50
2002,0,23621,Rory Sabbatini,0.08,5,64
2002,0,1724,Jeff Maggert,0.06,5,83
2002,0,20663,Brenden Pappas,0.06,4,62
2002,0,23135,Tim Clark,0.05,4,73
2002,0,20574,Mathew Goggin,0.05,3,64
2002,0,6575,Dudley Hart,0.05,4,84
2002,0,10962,Bradley Hughes,0.05,3,60
2002,0,19881,Robert Damron,0.04,3,82
2002,0,6515,Shaun Micheel,0.04,4,97
2002,0,12660,Jesper Parnevik,0.04,3,84
2002,0,2214,Kirk Triplett,0.04,3,79
2002,0,20436,Garrett Willis,0.04,3,78
2002,0,6197,Michael Allen,0.03,2,74
2002,0,1249,John Daly,0.03,2,61
2002,0,1374,Robin Freeman,0.03,2,75
2002,0,23338,David Gossett,0.03,3,93
2002,0,12753,David Morland IV,0.03,2,58
2002,0,6498,Matt Peterson,0.03,2,80
2002,0,6078,Esteban Toledo,0.03,3,102
2002,0,7867,Woody Austin,0.02,2,99
2002,0,1042,Paul Azinger,0.02,1,63
2002,0,12652,Cameron Beckman,0.02,2,85
2002,0,1132,Mark Brooks,0.02,2,93
2002,0,1142,Bart Bryant,0.02,1,66
2002,0,12510,Chad Campbell,0.02,2,109
2002,0,1226,Fred Couples,0.02,1,60
2002,0,23983,Luke Donald,0.02,2,104
2002,0,6621,Joe Durant,0.02,2,86
2002,0,1361,Dan Forsman,0.02,2,81
2002,0,20157,Retief Goosen,0.02,1,54
2002,0,21259,Jason Hill,0.02,1,59
2002,0,21961,Charles Howell III,0.02,2,112
2002,0,8075,Jerry Kelly,0.02,2,98
2002,0,1810,Phil Mickelson,0.02,2,94
2002,0,23800,Bryce Molder,0.02,1,63
2002,0,8535,Gary Nicklaus,0.02,1,66
2002,0,10457,Frank Nobilo,0.02,2,94
2002,0,1887,Mark O'Meara,0.02,1,66
2002,0,1927,Dennis Paulson,0.02,2,87
2002,0,24361,Pat Perez,0.02,2,87
2002,0,10213,Dicky Pride,0.02,1,51
2002,0,2104,Jeff Sluman,0.02,2,117
2002,0,8375,Paul Stankowski,0.02,2,98
2002,0,26289,Boo Weekley,0.02,1,57
2002,0,23322,Brett Wetterich,0.02,2,87
2002,0,2322,Richard Zokol,0.02,1,51
2002,0,10885,Robert Allenby,0.01,1,95
2002,0,1024,Billy Andrade,0.01,1,96
2002,0,1035,Tommy Armour III,0.01,1,81
2002,0,7223,Brian Bateman,0.01,1,91
2002,0,7721,Pat Bates,0.01,1,91
2002,0,20029,Notah Begay III,0.01,1,74
2002,0,7003,David Berganio Jr.,0.01,1,79
2002,0,1098,Jay Don Blake,0.01,1,105
2002,0,8123,Jeff Brehaut,0.01,1,87
2002,0,1139,Olin Browne,0.01,1,104
2002,0,1161,Mark Calcavecchia,0.01,1,79
2002,0,20593,Greg Chalmers,0.01,1,91
2002,0,12388,Michael Clark II,0.01,1,95
2002,0,1203,Russ Cochran,0.01,1,67
2002,0,1219,John Cook,0.01,1,82
2002,0,23541,Ben Crane,0.01,1,89
2002,0,8931,Glen Day,0.01,1,103
2002,0,6036,Scott Dunlap,0.01,1,72
2002,0,9011,David Duval,0.01,1,75
2002,0,7457,Steve Flesch,0.01,1,105
2002,0,23903,Stephen Gangluff,0.01,1,75
2002,0,21209,Sergio Garcia,0.01,1,72
2002,0,12645,Brent Geiberger,0.01,1,92
2002,0,21806,Paul Gow,0.01,1,96
2002,0,8545,Glen Hnatiuk,0.01,1,93
2002,0,1553,John Huston,0.01,1,96
2002,0,8881,Tripp Isenhour,0.01,1,68
2002,0,8633,Per-Ulrik Johansson,0.01,1,87
2002,0,10733,Kent Jones,0.01,1,103
2002,0,1619,Skip Kendall,0.01,1,101
2002,0,23108,Matt Kuchar,0.01,1,82
2002,0,1685,J.L. Lewis,0.01,1,98
2002,0,20502,Michael Long,0.01,1,71
2002,0,1723,Andrew Magee,0.01,1,88
2002,0,1797,Rocco Mediate,0.01,1,75
2002,0,19817,Michael Muehr,0.01,1,71
2002,0,20572,Rod Pampling,0.01,1,94
2002,0,10107,Deane Pappas,0.01,1,88
2002,0,1920,Craig Parry,0.01,1,69
2002,0,1928,Corey Pavin,0.01,1,76
2002,0,1938,David Peoples,0.01,1,105
2002,0,10912,Craig Perks,0.01,1,87
2002,0,1941,Tom Pernice Jr.,0.01,1,99
2002,0,1948,Tim Petrovic,0.01,1,89
2002,0,8553,Lee Porter,0.01,1,88
2002,0,7749,Brett Quigley,0.01,1,92
2002,0,2002,John Riegger,0.01,1,86
2002,0,20127,Chris Riley,0.01,1,100
2002,0,20645,John Senden,0.01,1,93
2002,0,2101,Joey Sindelar,0.01,1,102
2002,0,6567,Vijay Singh,0.01,1,96
2002,0,22293,Heath Slocum,0.01,1,92
2002,0,11011,Mike Sposa,0.01,1,109
2002,0,23177,Kenneth Staton,0.01,1,102
2002,0,2223,Bob Tway,0.01,1,99
2002,0,8793,Tiger Woods,0.01,1,68
2002,0,20566,Kaname Yokoo,0.01,1,72
2001,0,1200,Keith Clearwater,0.05,3,62
2001,0,1374,Robin Freeman,0.05,5,103
2001,0,1553,John Huston,0.05,3,60
2001,0,7867,Woody Austin,0.04,4,95
2001,0,22892,Jason Gore,0.04,3,80
2001,0,12714,Chris Tidland,0.04,3,80
2001,0,25083,Jeremy Anderson,0.03,2,69
2001,0,1024,Billy Andrade,0.03,2,79
2001,0,1161,Mark Calcavecchia,0.03,2,79
2001,0,21584,Richie Coughlan,0.03,2,66
2001,0,1378,David Frost,0.03,3,87
2001,0,20043,Edward Fryatt,0.03,3,88
2001,0,24604,Hunter Haas,0.03,2,76
2001,0,21007,Gabriel Hjertstedt,0.03,2,76
2001,0,6332,Neal Lancaster,0.03,3,105
2001,0,8993,Franklin Langham,0.03,2,60
2001,0,1723,Andrew Magee,0.03,3,94
2001,0,6140,Sean Murphy,0.03,2,70
2001,0,1938,David Peoples,0.03,3,93
2001,0,23621,Rory Sabbatini,0.03,2,69
2001,0,7101,Dave Stockton Jr.,0.03,2,61
2001,0,1063,Ben Bates,0.02,1,53
2001,0,1093,Ronnie Black,0.02,1,51
2001,0,1175,Jim Carter,0.02,2,101
2001,0,19881,Robert Damron,0.02,2,91
2001,0,6034,Marco Dawson,0.02,1,57
2001,0,23125,Brad Elder,0.02,2,109
2001,0,1381,Fred Funk,0.02,2,117
2001,0,6643,Paul Goydos,0.02,2,84
2001,0,23353,J.J. Henry,0.02,2,84
2001,0,10962,Bradley Hughes,0.02,2,94
2001,0,6315,Pete Jordan,0.02,2,103
2001,0,1685,J.L. Lewis,0.02,2,106
2001,0,6515,Shaun Micheel,0.02,2,100
2001,0,21949,Joe Ogilvie,0.02,2,108
2001,0,2002,John Riegger,0.02,2,84
2001,0,23034,Brent Schwarzrock,0.02,1,63
2001,0,2101,Joey Sindelar,0.02,1,66
2001,0,6078,Esteban Toledo,0.02,2,114
2001,0,2206,David Toms,0.02,2,96
2001,0,2218,Ted Tryba,0.02,2,106
2001,0,2223,Bob Tway,0.02,2,106
2001,0,2279,Mark Wiebe,0.02,1,62
2001,0,20436,Garrett Willis,0.02,2,86
2001,0,10885,Robert Allenby,0.01,1,106
2001,0,6004,Stephen Ames,0.01,1,84
2001,0,20098,Stuart Appleby,0.01,1,98
2001,0,12652,Cameron Beckman,0.01,1,99
2001,0,23614,Rich Beem,0.01,1,89
2001,0,7003,David Berganio Jr.,0.01,1,73
2001,0,1098,Jay Don Blake,0.01,1,96
2001,0,1132,Mark Brooks,0.01,1,88
2001,0,1157,Tom Byrum,0.01,1,85
2001,0,20593,Greg Chalmers,0.01,1,89
2001,0,1185,Brandel Chamblee,0.01,1,77
2001,0,12388,Michael Clark II,0.01,1,85
2001,0,1203,Russ Cochran,0.01,1,73
2001,0,1249,John Daly,0.01,1,82
2001,0,7763,Doug Dunakey,0.01,1,81
2001,0,6036,Scott Dunlap,0.01,1,79
2001,0,1307,Joel Edwards,0.01,1,99
2001,0,1320,Bob Estes,0.01,1,88
2001,0,22051,Ben Ferguson,0.01,1,74
2001,0,7457,Steve Flesch,0.01,1,106
2001,0,1361,Dan Forsman,0.01,1,78
2001,0,21805,Harrison Frazar,0.01,1,84
2001,0,20574,Mathew Goggin,0.01,1,93
2001,0,6575,Dudley Hart,0.01,1,75
2001,0,6617,Brian Henninger,0.01,1,79
2001,0,20433,Mark Hensby,0.01,1,71
2001,0,12782,Tim Herron,0.01,1,91
2001,0,8545,Glen Hnatiuk,0.01,1,101
2001,0,1577,Lee Janzen,0.01,1,92
2001,0,6514,Kevin Johnson,0.01,1,91
2001,0,1599,Steve Jones,0.01,1,71
2001,0,8075,Jerry Kelly,0.01,1,101
2001,0,6012,Greg Kraft,0.01,1,102
2001,0,12705,Cliff Kresge,0.01,1,82
2001,0,1677,Tom Lehman,0.01,1,78
2001,0,1707,Steve Lowery,0.01,1,96
2001,0,1724,Jeff Maggert,0.01,1,84
2001,0,12680,Shigeki Maruyama,0.01,1,94
2001,0,1761,Len Mattiace,0.01,1,95
2001,0,6350,Bob May,0.01,1,80
2001,0,1810,Phil Mickelson,0.01,1,82
2001,0,12753,David Morland IV,0.01,1,86
2001,0,19817,Michael Muehr,0.01,1,92
2001,0,8535,Gary Nicklaus,0.01,1,94
2001,0,10457,Frank Nobilo,0.01,1,89
2001,0,12660,Jesper Parnevik,0.01,1,91
2001,0,10912,Craig Perks,0.01,1,76
2001,0,1941,Tom Pernice Jr.,0.01,1,102
2001,0,10213,Dicky Pride,0.01,1,78
2001,0,2104,Jeff Sluman,0.01,1,104
2001,0,2110,Jerry Smith,0.01,1,95
2001,0,11011,Mike Sposa,0.01,1,93
2001,0,2170,Hal Sutton,0.01,1,95
2001,0,2214,Kirk Triplett,0.01,1,83
2001,0,2239,Scott Verplank,0.01,1,97
2001,0,2245,Grant Waite,0.01,1,76
2001,0,8057,Brian Wilson,0.01,1,86
2001,0,8793,Tiger Woods,0.01,1,76
2000,0,23621,Rory Sabbatini,0.05,4,83
2000,0,6014,Eric Booker,0.04,3,85
2000,0,20105,Jeff Gove,0.04,3,82
2000,0,12449,Ryan Howison,0.04,3,81
2000,0,12660,Jesper Parnevik,0.04,3,68
2000,0,22913,John Rollins,0.04,3,72
2000,0,1014,Fulton Allem,0.03,2,75
2000,0,10885,Robert Allenby,0.03,3,94
2000,0,7867,Woody Austin,0.03,3,101
2000,0,1063,Ben Bates,0.03,3,104
2000,0,1139,Olin Browne,0.03,3,99
2000,0,6809,Bob Burns,0.03,3,89
2000,0,19822,Bobby Cochran,0.03,2,76
2000,0,1249,John Daly,0.03,2,71
2000,0,7763,Doug Dunakey,0.03,2,80
2000,0,12782,Tim Herron,0.03,3,94
2000,0,8075,Jerry Kelly,0.03,3,111
2000,0,1797,Rocco Mediate,0.03,2,76
2000,0,10457,Frank Nobilo,0.03,3,95
2000,0,2133,Craig Stadler,0.03,2,66
2000,0,1035,Tommy Armour III,0.02,2,89
2000,0,1072,Chip Beck,0.02,1,49
2000,0,7363,Craig Bowden,0.02,1,54
2000,0,11653,Paul Curry,0.02,1,64
2000,0,1313,Steve Elkington,0.02,1,58
2000,0,1326,Nick Faldo,0.02,1,49
2000,0,21209,Sergio Garcia,0.02,1,52
2000,0,1408,Kelly Gibson,0.02,2,82
2000,0,10201,Matt Gogel,0.02,2,84
2000,0,10962,Bradley Hughes,0.02,2,90
2000,0,6315,Pete Jordan,0.02,2,102
2000,0,20445,Casey Martin,0.02,2,88
2000,0,1766,Billy Mayfair,0.02,2,88
2000,0,6515,Shaun Micheel,0.02,2,91
2000,0,12753,David Morland IV,0.02,2,86
2000,0,21593,Keith Nolan,0.02,1,57
2000,0,1887,Mark O'Meara,0.02,1,55
2000,0,1905,Joe Ozaki,0.02,1,53
2000,0,20095,Carl Paulson,0.02,2,103
2000,0,1968,Nick Price,0.02,1,62
2000,0,1975,Tom Purtzer,0.02,1,56
2000,0,2110,Jerry Smith,0.02,2,101
2000,0,6613,Tommy Tolles,0.02,1,60
2000,0,20099,Doug Barron,0.01,1,82
2000,0,12652,Cameron Beckman,0.01,1,81
2000,0,23614,Rich Beem,0.01,1,81
2000,0,20029,Notah Begay III,0.01,1,78
2000,0,8243,Aaron Bengoechea,0.01,1,73
2000,0,1116,Michael Bradley,0.01,1,73
2000,0,1132,Mark Brooks,0.01,1,88
2000,0,24356,Jason Buha,0.01,1,82
2000,0,1157,Tom Byrum,0.01,1,89
2000,0,23656,Jason Caron,0.01,1,75
2000,0,12388,Michael Clark II,0.01,1,80
2000,0,1203,Russ Cochran,0.01,1,71
2000,0,1261,Jay Delsing,0.01,1,93
2000,0,6036,Scott Dunlap,0.01,1,106
2000,0,1307,Joel Edwards,0.01,1,99
