YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 3 AVG,TOTAL PAR
2022,87,0,12716,Charley Hoffman,14,3.05,870.0
2022,87,0,30926,Chris Kirk,14,3.04,1029.0
2022,87,0,29289,S.Y. Noh,14,3.05,789.0
2022,93,0,34076,Joel Dahmen,15,3.04,1041.0
2022,93,0,32102,Rickie Fowler,15,3.05,876.0
2022,93,0,51950,Max McGreevy,15,3.05,903.0
2022,93,0,46340,Alex Smalley,15,3.04,1173.0
2022,93,0,32333,Kevin Tway,15,3.05,945.0
2022,98,0,39997,Corey Conners,16,3.05,1044.0
2022,98,0,29970,Dylan Frittelli,16,3.04,1131.0
2022,98,0,29535,Brice Garnett,16,3.05,969.0
2022,98,0,31646,Emiliano Grillo,16,3.05,1038.0
2022,98,0,32791,K.H. Lee,16,3.04,1170.0
2022,98,0,46601,Trey Mullinax,16,3.05,999.0
2022,98,0,47529,Mito Pereira,16,3.04,1089.0
2022,98,0,24361,Pat Perez,16,3.06,789.0
2022,98,0,10381,Curtis Thompson,16,3.06,795.0
2022,98,0,40006,Erik van Rooyen,16,3.08,594.0
2022,108,0,32366,Kevin Chappell,17,3.08,663.0
2022,108,0,35506,Mackenzie Hughes,17,3.05,1023.0
2022,108,0,48822,Sebastián Muñoz,17,3.05,1020.0
2022,108,0,37275,Sam Ryder,17,3.05,1086.0
2022,108,0,28114,Dawie van der Walt,17,3.07,771.0
2022,113,0,52375,Doug Ghim,18,3.05,1056.0
2022,113,0,33490,Bo Hoag,18,3.09,603.0
2022,113,0,36852,Jim Knous,18,3.09,633.0
2022,113,0,31420,Anirban Lahiri,18,3.06,888.0
2022,113,0,22056,Cameron Percy,18,3.1,549.0
2022,113,0,29221,Webb Simpson,18,3.08,708.0
2022,113,0,39324,J.J. Spaun,18,3.05,1185.0
2022,120,0,28089,Jason Day,19,3.08,705.0
2022,120,0,33597,Harry Higgs,19,3.06,1002.0
2022,120,0,23320,Ryan Palmer,19,3.07,843.0
2022,120,0,50095,Austin Smotherman,19,3.06,963.0
2022,120,0,54783,Dylan Wu,19,3.07,825.0
2022,125,0,39436,Joshua Creel,20,3.1,585.0
2022,125,0,29974,Branden Grace,20,3.09,648.0
2022,125,0,48117,Kurt Kitayama,20,3.07,849.0
2022,125,0,32640,Troy Merritt,20,3.05,1131.0
2022,125,0,34360,Patrick Reed,20,3.07,828.0
2022,125,0,49960,Sepp Straka,20,3.05,1188.0
2022,131,0,35879,Kelly Kraft,21,3.07,873.0
2022,131,0,27129,Luke List,21,3.06,978.0
2022,131,0,49947,Taylor Moore,21,3.06,1029.0
2022,131,0,30163,Henrik Norlander,21,3.07,900.0
2022,131,0,49771,J.T. Poston,21,3.06,1068.0
2022,131,0,34431,Robert Streb,21,3.06,1056.0
2022,137,0,37212,Paul Barjon,22,3.07,891.0
2022,137,0,20229,Stewart Cink,22,3.07,933.0
2022,137,0,51766,Wyndham Clark,22,3.05,1209.0
2022,137,0,35461,Beau Hossler,22,3.08,843.0
2022,137,0,27974,Sung Kang,22,3.07,1002.0
2022,137,0,36689,Brooks Koepka,22,3.12,546.0
2022,137,0,28252,Seamus Power,22,3.07,921.0
2022,137,0,34256,Andrew Putnam,22,3.06,1167.0
2022,137,0,23621,Rory Sabbatini,22,3.1,666.0
2022,137,0,27139,David Skinns,22,3.08,819.0
2022,147,0,52372,Cameron Champ,23,3.1,693.0
2022,147,0,32662,Michael Gligic,23,3.08,867.0
2022,147,0,24924,Bill Haas,23,3.06,1131.0
2022,147,0,32139,Danny Willett,23,3.09,750.0
2022,151,0,25900,Lucas Glover,24,3.06,1113.0
2022,151,0,36871,Matthew NeSmith,24,3.06,1149.0
2022,151,0,51997,Andrew Novak,24,3.08,951.0
2022,151,0,46414,Aaron Rai,24,3.07,1101.0
2022,155,0,32757,Patton Kizzire,25,3.07,1092.0
2022,155,0,36699,Patrick Rodgers,25,3.07,1053.0
2022,155,0,47347,Adam Schenk,25,3.07,1116.0
2022,155,0,57366,Cameron Young,25,3.08,966.0
2022,159,0,49766,Hank Lebioda,26,3.08,1002.0
2022,159,0,39953,Chase Seiffert,26,3.12,633.0
2022,161,0,34255,Joseph Bramlett,27,3.08,1005.0
2022,161,0,35110,Brett Drewitt,27,3.11,723.0
2022,161,0,34363,Tyrrell Hatton,27,3.1,780.0
2022,161,0,39058,Lucas Herbert,27,3.13,618.0
2022,161,0,34264,Hudson Swafford,27,3.1,780.0
2022,161,0,47128,Richy Werenski,27,3.1,789.0
2022,167,0,55708,Hayden Buckley,28,3.08,1119.0
2022,167,0,49298,Kramer Hickok,28,3.07,1146.0
2022,167,0,31323,Gary Woodland,28,3.1,858.0
2022,170,0,24502,Adam Scott,29,3.1,852.0
2022,170,0,33486,Roger Sloan,29,3.1,912.0
2022,172,0,51634,Sahith Theegala,30,3.07,1383.0
2022,173,0,32448,James Hahn,31,3.11,882.0
2022,173,0,26300,Matt Jones,31,3.12,747.0
2022,173,0,47983,Chad Ramey,31,3.1,897.0
2022,173,0,29518,Brendan Steele,31,3.1,888.0
2022,177,0,25686,Jason Dufner,32,3.16,618.0
2022,177,0,27064,Jhonattan Vegas,32,3.1,984.0
2022,179,0,25818,Scott Piercy,33,3.1,969.0
2022,180,0,27644,Brian Harman,34,3.09,1101.0
2022,180,0,35617,Martin Trainer,34,3.1,975.0
2022,182,0,29926,Danny Lee,35,3.16,654.0
2022,182,0,47856,Seth Reeves,35,3.13,825.0
2022,182,0,48699,Callum Tarren,35,3.12,861.0
2022,182,0,25493,Nick Taylor,35,3.09,1113.0
2022,186,0,27895,Jonas Blixt,36,3.17,627.0
2022,186,0,34046,Jordan Spieth,36,3.12,867.0
2022,188,0,35310,Lanto Griffin,37,3.11,981.0
2022,188,0,34610,Matthias Schwab,37,3.13,867.0
2022,190,0,52374,Brandon Wu,40,3.13,915.0
2022,191,0,27770,Camilo Villegas,43,3.15,843.0
2022,192,0,27095,Nick Watney,48,3.15,933.0
2022,193,0,46550,Brandon Hagy,61,3.18,993.0
2021,1,0,20229,Stewart Cink,-14,2.96,1074.0
2021,2,0,46970,Jon Rahm,-12,2.96,924.0
2021,3,0,22056,Cameron Percy,-10,2.97,930.0
2021,4,0,40026,Daniel Berger,-6,2.98,1008.0
2021,4,0,36801,Mark Hubbard,-6,2.98,1182.0
2021,6,0,30944,Jason Kokrak,-5,2.99,1068.0
2021,7,0,45486,Joaquin Niemann,-4,2.99,1236.0
2021,7,0,29221,Webb Simpson,-4,2.99,888.0
2021,7,0,37189,Harold Varner III,-4,2.99,1092.0
2021,10,0,24024,Zach Johnson,-3,2.99,1032.0
2021,11,0,22405,Justin Rose,-2,2.99,666.0
2021,11,0,35891,Cameron Smith,-2,2.99,984.0
2021,11,0,48119,Ben Taylor,-2,2.99,600.0
2021,14,0,45526,Abraham Ancer,-1,3.0,1188.0
2021,15,0,12716,Charley Hoffman,E,3.0,1212.0
2021,15,0,27349,Alex Noren,E,3.0,1014.0
2021,17,0,34099,Harris English,+2,3.01,1104.0
2021,17,0,29725,Tony Finau,+2,3.01,1092.0
2021,19,0,33120,Mark Anderson,+4,3.02,672.0
2021,19,0,30925,Dustin Johnson,+4,3.01,876.0
2021,21,0,32757,Patton Kizzire,+5,3.01,1248.0
2021,22,0,24357,K.J. Choi,+6,3.03,630.0
2021,22,0,39997,Corey Conners,+6,3.01,1284.0
2021,22,0,33399,Adam Hadwin,+6,3.02,1074.0
2021,22,0,30926,Chris Kirk,+6,3.02,1050.0
2021,22,0,24361,Pat Perez,+6,3.02,1170.0
2021,27,0,29268,Bronson Burgoon,+7,3.02,882.0
2021,27,0,39975,Michael Kim,+7,3.03,840.0
2021,27,0,27129,Luke List,+7,3.02,1080.0
2021,30,0,25364,Paul Casey,+8,3.03,888.0
2021,30,0,47959,Bryson DeChambeau,+8,3.03,948.0
2021,30,0,52375,Doug Ghim,+8,3.02,1038.0
2021,30,0,34098,Russell Henley,+8,3.02,1038.0
2021,30,0,32816,Satoshi Kodaira,+8,3.03,942.0
2021,30,0,48081,Xander Schauffele,+8,3.03,912.0
2021,30,0,24502,Adam Scott,+8,3.03,864.0
2021,30,0,33448,Justin Thomas,+8,3.02,1020.0
2021,38,0,23983,Luke Donald,+9,3.04,690.0
2021,38,0,39971,Sungjae Im,+9,3.02,1488.0
2021,38,0,50525,Collin Morikawa,+9,3.03,936.0
2021,38,0,30110,Kyle Stanley,+9,3.02,1092.0
2021,38,0,49964,Aaron Wise,+9,3.03,972.0
2021,43,0,34174,John Huh,+10,3.04,714.0
2021,43,0,33410,Andrew Landry,+10,3.04,804.0
2021,43,0,28775,Nate Lashley,+10,3.03,924.0
2021,43,0,26851,Marc Leishman,+10,3.03,912.0
2021,43,0,46442,Maverick McNealy,+10,3.03,948.0
2021,43,0,24140,Sean O'Hair,+10,3.05,630.0
2021,49,0,29535,Brice Garnett,+11,3.03,1116.0
2021,49,0,32448,James Hahn,+11,3.04,858.0
2021,49,0,27644,Brian Harman,+11,3.03,1224.0
2021,49,0,53165,Doc Redman,+11,3.04,936.0
2021,49,0,30692,Scott Stallings,+11,3.04,930.0
2021,54,0,28679,Fabián Gómez,+12,3.05,660.0
2021,54,0,36689,Brooks Koepka,+12,3.04,804.0
2021,54,0,49766,Hank Lebioda,+12,3.04,876.0
2021,54,0,32640,Troy Merritt,+12,3.03,1200.0
2021,54,0,29518,Brendan Steele,+12,3.04,924.0
2021,54,0,47483,Will Zalatoris,+12,3.03,1044.0
2021,60,0,29926,Danny Lee,+13,3.05,738.0
2021,60,0,27214,Kevin Streelman,+13,3.03,1176.0
2021,62,0,31646,Emiliano Grillo,+14,3.04,1164.0
2021,62,0,34363,Tyrrell Hatton,+14,3.06,696.0
2021,62,0,26329,Louis Oosthuizen,+14,3.05,900.0
2021,62,0,28252,Seamus Power,+14,3.06,696.0
2021,66,0,28089,Jason Day,+15,3.06,804.0
2021,66,0,35310,Lanto Griffin,+15,3.04,1098.0
2021,66,0,26758,David Hearn,+15,3.06,780.0
2021,66,0,33204,Shane Lowry,+15,3.05,924.0
2021,66,0,33419,Cameron Tringale,+15,3.04,1128.0
2021,71,0,33141,Keegan Bradley,+16,3.05,1050.0
2021,71,0,35450,Patrick Cantlay,+16,3.05,936.0
2021,71,0,33122,Russell Knox,+16,3.04,1128.0
2021,71,0,48822,Sebastián Muñoz,+16,3.04,1224.0
2021,71,0,32254,Xinjun Zhang,+16,3.06,828.0
2021,76,0,22371,Aaron Baddeley,+17,3.08,654.0
2021,76,0,47504,Sam Burns,+17,3.05,1032.0
2021,76,0,34076,Joel Dahmen,+17,3.05,996.0
2021,76,0,32618,Rhein Gibson,+17,3.08,678.0
2021,76,0,24924,Bill Haas,+17,3.1,528.0
2021,76,0,32839,Hideki Matsuyama,+17,3.05,1128.0
2021,76,0,25818,Scott Piercy,+17,3.05,966.0
2021,76,0,34256,Andrew Putnam,+17,3.05,1080.0
2021,84,0,19803,Ryan Armour,+18,3.06,948.0
2021,84,0,28237,Rory McIlroy,+18,3.06,900.0
2021,84,0,24138,Ian Poulter,+18,3.06,876.0
2021,84,0,49960,Sepp Straka,+18,3.05,1164.0
2021,88,0,33404,Chris Baker,+19,3.09,648.0
2021,88,0,21209,Sergio Garcia,+19,3.06,882.0
2021,88,0,48045,Michael Gellerman,+19,3.1,564.0
2021,88,0,46402,Talor Gooch,+19,3.05,1110.0
2021,88,0,29478,Kevin Kisner,+19,3.06,942.0
2021,88,0,34360,Patrick Reed,+19,3.06,942.0
2021,88,0,31323,Gary Woodland,+19,3.07,846.0
2021,95,0,25686,Jason Dufner,+20,3.06,1050.0
2021,95,0,34563,Chesson Hadley,+20,3.07,870.0
2021,95,0,46717,Viktor Hovland,+20,3.06,1020.0
2021,95,0,35506,Mackenzie Hughes,+20,3.05,1098.0
2021,95,0,35230,Nelson Ledesma,+20,3.1,582.0
2021,95,0,25396,Kevin Na,+20,3.06,1056.0
2021,95,0,46046,Scottie Scheffler,+20,3.05,1200.0
2021,95,0,47347,Adam Schenk,+20,3.05,1242.0
2021,103,0,37275,Sam Ryder,+21,3.06,1044.0
2021,103,0,32150,Michael Thompson,+21,3.07,900.0
2021,105,0,32662,Michael Gligic,+22,3.07,972.0
2021,105,0,33597,Harry Higgs,+22,3.07,972.0
2021,105,0,27141,J.B. Holmes,+22,3.11,588.0
2021,105,0,27936,Martin Laird,+22,3.07,960.0
2021,105,0,39324,J.J. Spaun,+22,3.08,870.0
2021,105,0,23325,Vaughn Taylor,+22,3.07,954.0
2021,105,0,27064,Jhonattan Vegas,+22,3.06,1080.0
2021,105,0,32139,Danny Willett,+22,3.12,573.0
2021,113,0,34046,Jordan Spieth,+23,3.06,1074.0
2021,113,0,31560,Brian Stuard,+23,3.05,1266.0
2021,113,0,25493,Nick Taylor,+23,3.06,1086.0
2021,116,0,33413,Ben Martin,+24,3.12,600.0
2021,116,0,29908,C.T. Pan,+24,3.07,972.0
2021,116,0,33486,Roger Sloan,+24,3.07,990.0
2021,116,0,34431,Robert Streb,+24,3.07,972.0
2021,120,0,29479,Scott Brown,+25,3.08,984.0
2021,120,0,30911,Tommy Fleetwood,+25,3.1,732.0
2021,120,0,49298,Kramer Hickok,+25,3.09,852.0
2021,120,0,39977,Max Homa,+25,3.07,1056.0
2021,120,0,30163,Henrik Norlander,+25,3.07,1026.0
2021,120,0,32333,Kevin Tway,+25,3.1,756.0
2021,126,0,51766,Wyndham Clark,+26,3.08,954.0
2021,126,0,40098,Matt Fitzpatrick,+26,3.1,804.0
2021,126,0,25900,Lucas Glover,+26,3.07,1170.0
2021,126,0,29420,Billy Horschel,+26,3.08,1032.0
2021,126,0,23108,Matt Kuchar,+26,3.1,804.0
2021,126,0,47993,Denny McCarthy,+26,3.07,1152.0
2021,126,0,27942,Rob Oppenheim,+26,3.09,894.0
2021,126,0,27330,Josh Teater,+26,3.14,576.0
2021,134,0,56278,Matthew Wolff,+27,3.12,672.0
2021,135,0,28420,Ryan Brehm,+28,3.12,702.0
2021,135,0,56762,Will Gordon,+28,3.08,1068.0
2021,135,0,33490,Bo Hoag,+28,3.08,1056.0
2021,135,0,35532,Tom Hoge,+28,3.07,1176.0
2021,135,0,34466,Peter Malnati,+28,3.09,966.0
2021,135,0,36699,Patrick Rodgers,+28,3.07,1236.0
2021,135,0,30927,Brendon Todd,+28,3.08,1032.0
2021,142,0,52372,Cameron Champ,+29,3.1,900.0
2021,142,0,32102,Rickie Fowler,+29,3.09,948.0
2021,142,0,29974,Branden Grace,+29,3.09,990.0
2021,142,0,40042,Tyler McCumber,+29,3.11,816.0
2021,142,0,33667,Carlos Ortiz,+29,3.08,1116.0
2021,142,0,39953,Chase Seiffert,+29,3.09,942.0
2021,142,0,27095,Nick Watney,+29,3.13,654.0
2021,142,0,25804,Bubba Watson,+29,3.1,852.0
2021,150,0,45157,Cam Davis,+30,3.08,1146.0
2021,150,0,29970,Dylan Frittelli,+30,3.1,882.0
2021,150,0,31420,Anirban Lahiri,+30,3.11,816.0
2021,150,0,46441,Robby Shelton,+30,3.09,972.0
2021,150,0,23623,Bo Van Pelt,+30,3.1,882.0
2021,155,0,26499,Rafa Cabrera Bello,+31,3.1,894.0
2021,155,0,23320,Ryan Palmer,+31,3.1,900.0
2021,155,0,23621,Rory Sabbatini,+31,3.1,909.0
2021,155,0,27770,Camilo Villegas,+31,3.1,942.0
2021,155,0,20396,Lee Westwood,+31,3.12,750.0
2021,160,0,25632,Jimmy Walker,+33,3.11,906.0
2021,161,0,39546,Keith Mitchell,+34,3.1,1026.0
2021,161,0,48887,Matt Wallace,+34,3.16,636.0
2021,163,0,34255,Joseph Bramlett,+35,3.11,948.0
2021,163,0,32070,Rafael Campos,+35,3.14,726.0
2021,163,0,36871,Matthew NeSmith,+35,3.1,1074.0
2021,166,0,46435,Austin Cook,+36,3.12,882.0
2021,166,0,35104,Tom Lewis,+36,3.11,978.0
2021,166,0,1810,Phil Mickelson,+36,3.12,912.0
2021,166,0,34213,Grayson Murray,+36,3.18,600.0
2021,166,0,27556,Ted Potter Jr.,+36,3.13,834.0
2021,166,0,47128,Richy Werenski,+36,3.1,1038.0
2021,172,0,32791,K.H. Lee,+37,3.09,1290.0
2021,172,0,51894,Vince Whaley,+37,3.11,972.0
2021,174,0,26476,Chez Reavie,+38,3.11,1014.0
2021,174,0,40006,Erik van Rooyen,+38,3.13,894.0
2021,176,0,27554,Scott Harrington,+39,3.12,963.0
2021,176,0,31557,Jim Herman,+39,3.14,810.0
2021,176,0,35658,Kris Ventura,+39,3.14,858.0
2021,179,0,34314,Sebastian Cappelen,+41,3.19,654.0
2021,179,0,37455,Si Woo Kim,+41,3.11,1134.0
2021,181,0,33948,Byeong Hun An,+42,3.12,1032.0
2021,181,0,45609,Tyler Duncan,+42,3.11,1110.0
2021,181,0,19846,Brian Gay,+42,3.15,834.0
2021,181,0,35461,Beau Hossler,+42,3.12,1074.0
2021,181,0,49771,J.T. Poston,+42,3.12,1032.0
2021,181,0,26331,Charl Schwartzel,+42,3.12,1050.0
2021,187,0,27974,Sung Kang,+43,3.12,1044.0
2021,187,0,34264,Hudson Swafford,+43,3.13,984.0
2021,189,0,46550,Brandon Hagy,+44,3.15,900.0
2021,189,0,27649,Brandt Snedeker,+44,3.13,1032.0
2021,191,0,26300,Matt Jones,+45,3.11,1236.0
2021,191,0,23788,D.J. Trahan,+45,3.17,798.0
2021,193,0,21961,Charles Howell III,+46,3.16,852.0
2021,194,0,35449,Adam Long,+48,3.14,1038.0
2021,195,0,35617,Martin Trainer,+49,3.2,720.0
2021,196,0,24781,Hunter Mahan,+58,3.25,696.0
2020,1,0,49771,J.T. Poston,-19,2.94,9.36
2020,2,0,34099,Harris English,-17,2.94,9.12
2020,3,-1,47128,Richy Werenski,-15,2.93,6.75
2020,4,1,29268,Bronson Burgoon,-10,2.95,6.36
2020,5,-1,45526,Abraham Ancer,-8,2.97,9.0
2020,5,1,27963,Chris Stroud,-8,2.96,5.55
2020,5,1,30927,Brendon Todd,-8,2.98,10.2
2020,8,0,19803,Ryan Armour,-7,2.97,6.99
2020,9,1,48045,Michael Gellerman,-6,2.96,5.07
2020,9,6,34363,Tyrrell Hatton,-6,2.96,5.04
2020,9,-1,29221,Webb Simpson,-6,2.97,6.24
2020,12,-1,56762,Will Gordon,-5,2.96,3.84
2020,12,-1,30692,Scott Stallings,-5,2.98,8.07
2020,14,1,28089,Jason Day,-4,2.98,6.51
2020,15,2,32102,Rickie Fowler,-3,2.98,5.16
2020,15,-4,46970,Jon Rahm,-3,2.99,6.84
2020,17,3,33141,Keegan Bradley,-1,3.0,8.28
2020,17,3,45609,Tyler Duncan,-1,3.0,9.87
2020,17,3,33413,Ben Martin,-1,2.99,4.35
2020,17,-6,25396,Kevin Na,-1,3.0,8.55
2020,17,3,39953,Chase Seiffert,-1,3.0,6.51
2020,17,3,49964,Aaron Wise,-1,2.99,5.43
2020,23,3,32618,Rhein Gibson,1,3.0,6.03
2020,23,3,34098,Russell Henley,1,3.0,7.56
2020,23,9,35506,Mackenzie Hughes,1,3.0,8.43
2020,23,3,36871,Matthew NeSmith,1,3.0,8.19
2020,23,3,28252,Seamus Power,1,3.01,3.87
2020,23,3,24502,Adam Scott,1,3.01,4.68
2020,23,3,31323,Gary Woodland,1,3.0,7.44
2020,30,2,33120,Mark Anderson,2,3.01,5.67
2020,30,2,40026,Daniel Berger,2,3.01,7.83
2020,30,2,47959,Bryson DeChambeau,2,3.01,7.44
2020,30,2,29535,Brice Garnett,2,3.01,6.99
2020,30,2,46550,Brandon Hagy,2,3.01,5.55
2020,30,11,28237,Rory McIlroy,2,3.01,7.32
2020,30,2,48822,Sebastián Muñoz,2,3.01,9.96
2020,30,2,24361,Pat Perez,2,3.01,6.75
2020,30,2,48119,Ben Taylor,2,3.01,5.07
2020,39,2,28420,Ryan Brehm,3,3.01,6.03
2020,39,2,34021,Bud Cauley,3,3.01,7.32
2020,39,2,34076,Joel Dahmen,3,3.01,9.63
2020,39,2,33490,Bo Hoag,3,3.01,8.07
2020,39,2,31560,Brian Stuard,3,3.01,9.75
2020,39,2,23325,Vaughn Taylor,3,3.01,7.47
2020,45,3,22371,Aaron Baddeley,4,3.02,5.67
2020,45,3,30911,Tommy Fleetwood,4,3.02,4.92
2020,45,3,46402,Talor Gooch,4,3.01,9.96
2020,45,28,50525,Collin Morikawa,4,3.01,9.6
2020,45,3,24138,Ian Poulter,4,3.02,5.88
2020,45,3,37275,Sam Ryder,4,3.01,8.4
2020,51,5,40009,Dominic Bozzelli,5,3.03,4.35
2020,51,5,29479,Scott Brown,5,3.02,7.71
2020,51,5,29974,Branden Grace,5,3.03,4.95
2020,51,5,34213,Grayson Murray,5,3.03,4.32
2020,51,5,34256,Andrew Putnam,5,3.03,5.64
2020,51,5,32150,Michael Thompson,5,3.02,7.47
2020,51,5,29484,Peter Uihlein,5,3.03,5.19
2020,51,5,27095,Nick Watney,5,3.03,5.31
2020,59,7,32366,Kevin Chappell,6,3.04,4.95
2020,59,-3,30925,Dustin Johnson,6,3.03,5.79
2020,59,7,49766,Hank Lebioda,6,3.03,6.63
2020,59,7,47993,Denny McCarthy,6,3.02,9.24
2020,63,7,24924,Bill Haas,7,3.04,5.31
2020,63,3,46717,Viktor Hovland,7,3.02,9.03
2020,63,7,27936,Martin Laird,7,3.04,4.68
2020,63,7,33449,Zack Sucher,7,3.05,4.35
2020,67,6,33404,Chris Baker,8,3.04,5.91
2020,67,6,24024,Zach Johnson,8,3.03,7.32
2020,67,-19,29478,Kevin Kisner,8,3.03,8.79
2020,67,6,33667,Carlos Ortiz,8,3.03,8.64
2020,71,6,26499,Rafa Cabrera Bello,9,3.04,6.51
2020,71,6,20229,Stewart Cink,9,3.04,6.15
2020,71,6,33399,Adam Hadwin,9,3.03,7.95
2020,71,6,36689,Brooks Koepka,9,3.06,4.8
2020,71,6,26596,Ryan Moore,9,3.05,5.4
2020,71,6,27349,Alex Noren,9,3.04,6.75
2020,71,6,33419,Cameron Tringale,9,3.04,7.59
2020,71,6,37189,Harold Varner III,9,3.03,9.03
2020,71,6,51894,Vince Whaley,9,3.06,4.59
2020,80,6,45157,Cam Davis,10,3.04,6.99
2020,80,6,25900,Lucas Glover,10,3.04,8.19
2020,80,6,27644,Brian Harman,10,3.03,9.36
2020,80,6,23108,Matt Kuchar,10,3.05,6.63
2020,80,6,46442,Maverick McNealy,10,3.03,9.15
2020,80,6,35732,Wes Roach,10,3.06,4.83
2020,80,6,22405,Justin Rose,10,3.07,4.56
2020,80,6,47347,Adam Schenk,10,3.03,9.03
2020,80,6,34046,Jordan Spieth,10,3.04,7.59
2020,80,6,30110,Kyle Stanley,10,3.05,6.36
2020,80,6,27064,Jhonattan Vegas,10,3.05,6.0
2020,91,7,35450,Patrick Cantlay,11,3.06,5.43
2020,91,7,31646,Emiliano Grillo,11,3.04,7.92
2020,91,7,12716,Charley Hoffman,11,3.05,7.11
2020,91,7,35461,Beau Hossler,11,3.04,8.07
2020,91,19,32839,Hideki Matsuyama,11,3.04,9.0
2020,91,7,29518,Brendan Steele,11,3.04,7.68
2020,91,7,33448,Justin Thomas,11,3.04,7.92
2020,91,7,25349,Tim Wilkinson,11,3.06,5.55
2020,99,-13,29725,Tony Finau,12,3.04,8.76
2020,99,6,33122,Russell Knox,12,3.05,7.59
2020,99,6,30944,Jason Kokrak,12,3.05,7.56
2020,99,6,25572,Graeme McDowell,12,3.06,5.7
2020,99,6,29908,C.T. Pan,12,3.05,6.84
2020,99,6,49960,Sepp Straka,12,3.04,8.4
2020,105,5,40098,Matt Fitzpatrick,13,3.06,6.63
2020,105,5,39977,Max Homa,13,3.05,8.43
2020,105,5,32757,Patton Kizzire,13,3.06,6.6
2020,105,19,46046,Scottie Scheffler,13,3.04,9.84
2020,105,5,48887,Matt Wallace,13,3.07,5.28
2020,110,6,33948,Byeong Hun An,14,3.05,9.12
2020,110,6,25686,Jason Dufner,14,3.06,7.47
2020,110,6,28679,Fabián Gómez,14,3.06,6.63
2020,110,6,34563,Chesson Hadley,14,3.06,6.99
2020,110,6,21961,Charles Howell III,14,3.05,8.4
2020,110,6,34466,Peter Malnati,14,3.06,6.87
2020,110,6,1810,Phil Mickelson,14,3.07,6.15
2020,110,6,34431,Robert Streb,14,3.07,6.03
2020,118,6,46435,Austin Cook,15,3.06,7.23
2020,118,6,26758,David Hearn,15,3.07,6.15
2020,118,6,29926,Danny Lee,15,3.05,8.4
2020,118,24,26851,Marc Leishman,15,3.06,7.44
2020,118,6,40042,Tyler McCumber,15,3.07,6.39
2020,118,6,27942,Rob Oppenheim,15,3.06,7.35
2020,118,6,53165,Doc Redman,15,3.05,9.87
2020,118,6,39324,J.J. Spaun,15,3.06,6.99
2020,118,6,27330,Josh Teater,15,3.09,4.95
2020,127,6,52375,Doug Ghim,16,3.1,4.83
2020,127,6,33204,Shane Lowry,16,3.09,5.4
2020,127,6,25493,Nick Taylor,16,3.07,7.11
2020,130,6,49298,Kramer Hickok,17,3.09,5.91
2020,130,6,35532,Tom Hoge,17,3.06,8.91
2020,130,6,31420,Anirban Lahiri,17,3.12,4.23
2020,130,6,23788,D.J. Trahan,17,3.09,5.67
2020,134,8,21407,Arjun Atwal,18,3.14,3.75
2020,134,8,51766,Wyndham Clark,18,3.07,7.47
2020,134,-24,45486,Joaquin Niemann,18,3.06,9.12
2020,134,8,56278,Matthew Wolff,18,3.06,8.88
2020,138,8,34255,Joseph Bramlett,19,3.09,6.39
2020,138,8,34314,Sebastian Cappelen,19,3.09,6.39
2020,138,8,19846,Brian Gay,19,3.08,7.59
2020,138,8,32448,James Hahn,19,3.13,4.35
2020,138,-2,39971,Sungjae Im,19,3.05,11.4
2020,138,8,32640,Troy Merritt,19,3.07,8.31
2020,138,8,26329,Louis Oosthuizen,19,3.1,5.88
2020,138,-2,23320,Ryan Palmer,19,3.07,8.16
2020,138,8,36699,Patrick Rodgers,19,3.05,10.95
2020,138,8,23621,Rory Sabbatini,19,3.07,8.04
2020,138,8,35891,Cameron Smith,19,3.07,7.68
2020,138,8,23623,Bo Van Pelt,19,3.11,5.19
2020,150,6,40058,Zac Blair,20,3.08,7.95
2020,150,6,36801,Mark Hubbard,20,3.06,10.35
2020,150,6,27129,Luke List,20,3.07,8.28
2020,150,6,27556,Ted Potter Jr.,20,3.11,5.31
2020,150,6,27649,Brandt Snedeker,20,3.09,6.39
2020,155,8,28775,Nate Lashley,21,3.1,6.18
2020,155,8,35449,Adam Long,21,3.06,10.59
2020,155,8,33486,Roger Sloan,21,3.1,6.12
2020,158,9,10809,Jim Furyk,22,3.14,4.71
2020,158,9,37455,Si Woo Kim,22,3.07,9.03
2020,158,9,32791,K.H. Lee,22,3.08,8.64
2020,158,9,26476,Chez Reavie,22,3.07,9.27
2020,158,9,35658,Kris Ventura,22,3.12,5.31
2020,158,9,32139,Danny Willett,22,3.14,4.8
2020,164,11,39997,Corey Conners,23,3.08,8.88
2020,164,14,35310,Lanto Griffin,23,3.06,10.95
2020,164,11,27554,Scott Harrington,23,3.08,8.19
2020,164,11,35230,Nelson Ledesma,23,3.14,4.83
2020,164,3,34360,Patrick Reed,23,3.08,8.88
2020,169,9,21209,Sergio Garcia,24,3.13,5.4
2020,169,9,32662,Michael Gligic,24,3.12,5.79
2020,169,-13,29420,Billy Horschel,24,3.08,9.6
2020,172,-9,52372,Cameron Champ,25,3.09,8.31
2020,172,9,22056,Cameron Percy,25,3.14,5.4
2020,172,14,48081,Xander Schauffele,25,3.09,8.4
2020,172,9,46441,Robby Shelton,25,3.09,8.52
2020,172,9,25632,Jimmy Walker,25,3.14,5.55
2020,177,7,32333,Kevin Tway,26,3.13,5.88
2020,177,7,32254,Xinjun Zhang,26,3.08,9.27
