YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
2006,0,21753,Brian Davis,157.7,1396727000.0,246
2006,0,1823,Larry Mize,157.7,670111000.0,118
2006,0,6251,Chris DiMarco,157.8,977349000.0,172
2006,0,20812,Tjaart van der Walt,157.8,857585000.0,151
2006,0,1024,Billy Andrade,157.9,1023179000.0,180
2006,0,20634,Peter Lonard,157.9,1227696000.0,216
2006,0,7749,Brett Quigley,157.9,1330367000.0,234
2006,0,6567,Vijay Singh,157.9,1245274000.0,219
2006,0,7013,Wes Short Jr.,158.0,1871886000.0,329
2006,0,20574,Mathew Goggin,158.1,1058620000.0,186
2006,0,10733,Kent Jones,158.1,1502519000.0,264
2006,0,24924,Bill Haas,158.3,1476199000.0,259
2006,0,23353,J.J. Henry,158.3,1236497000.0,217
2006,0,1810,Phil Mickelson,158.3,746642000.0,131
2006,0,6012,Greg Kraft,158.4,1186047000.0,208
2006,0,20628,Arron Oberholser,158.4,946602000.0,166
2006,0,1035,Tommy Armour III,158.5,975622000.0,171
2006,0,23541,Ben Crane,158.5,1055666000.0,185
2006,0,12823,Carlos Franco,158.5,1528862000.0,268
2006,0,1388,Robert Gamez,158.5,1477673000.0,259
2006,0,2223,Bob Tway,158.5,1249446000.0,219
2006,0,10565,Ian Leggatt,158.6,1370190000.0,240
2006,0,25345,Carl Pettersson,158.6,1352882000.0,237
2006,0,2106,Chris Smith,158.6,1102171000.0,193
2006,0,11123,Chris Couch,158.8,1366599000.0,239
2006,0,23788,D.J. Trahan,158.8,1372226000.0,240
2006,0,12755,Vance Veazey,158.8,1091778000.0,191
2006,0,27770,Camilo Villegas,158.9,1384338000.0,242
2006,0,22946,Henrik Bjornstad,159.1,1620677000.0,283
2006,0,6522,Ernie Els,159.1,755925000.0,132
2006,0,8385,Omar Uresti,159.1,830366000.0,145
2006,0,22548,Patrick Sheehan,159.2,1564755000.0,273
2006,0,10423,Mike Weir,159.2,1094949000.0,191
2006,0,20099,Doug Barron,159.3,1267206000.0,221
2006,0,6575,Dudley Hart,159.3,1295778000.0,226
2006,0,24912,Will MacKenzie,159.3,1404750000.0,245
2006,0,22046,Geoff Ogilvy,159.3,905948000.0,158
2006,0,21949,Joe Ogilvie,159.4,1314097000.0,229
2006,0,20645,John Senden,159.4,1141660000.0,199
2006,0,27120,Troy Matteson,159.5,1607348000.0,280
2006,0,9011,David Duval,159.6,1154801000.0,201
2006,0,1724,Jeff Maggert,159.6,1286768000.0,224
2006,0,1142,Bart Bryant,159.7,1149760000.0,200
2006,0,22892,Jason Gore,159.7,1471695000.0,256
2006,0,12602,Dean Wilson,159.7,1558005000.0,271
2006,0,21961,Charles Howell III,159.8,1346559000.0,234
2006,0,6004,Stephen Ames,160.0,662591000.0,115
2006,0,7223,Brian Bateman,160.0,1082755000.0,188
2006,0,23307,Roger Tambellini,160.0,1168948000.0,203
2006,0,20498,Briny Baird,160.1,1118263000.0,194
2006,0,7457,Steve Flesch,160.1,1619904000.0,281
2006,0,28780,Nicholas Thompson,160.1,1614054000.0,280
2006,0,23673,Michael Connell,160.2,899474000.0,156
2006,0,6621,Joe Durant,160.3,1557696000.0,270
2006,0,20094,Jonathan Kaye,160.3,1466142000.0,254
2006,0,1707,Steve Lowery,160.3,1430898000.0,248
2006,0,21959,Ted Purdy,160.3,1396317000.0,242
2006,0,8123,Jeff Brehaut,160.4,1490025000.0,258
2006,0,12645,Brent Geiberger,160.5,1490884000.0,258
2006,0,12716,Charley Hoffman,160.5,1468016000.0,254
2006,0,24357,K.J. Choi,160.6,1161888000.0,201
2006,0,1685,J.L. Lewis,160.7,989318000.0,171
2006,0,24502,Adam Scott,160.8,845225000.0,146
2006,0,1226,Fred Couples,160.9,677736000.0,117
2006,0,25935,John Engler Jr.,161.0,1391345000.0,240
2006,0,10505,Shane Bertsch,161.1,1711204000.0,295
2006,0,23616,Ryan Hietala,161.2,1114357000.0,192
2006,0,24024,Zach Johnson,161.2,1224342000.0,211
2006,0,1042,Paul Azinger,161.3,1237030000.0,213
2006,0,1139,Olin Browne,161.3,1561822000.0,269
2006,0,22621,Ben Curtis,161.4,1133083000.0,195
2006,0,26420,Richard Johnson,161.4,1289825000.0,222
2006,0,11011,Mike Sposa,161.4,1109673000.0,191
2006,0,11032,Frank Lickliter II,161.5,1307834000.0,225
2006,0,24361,Pat Perez,161.5,872352000.0,150
2006,0,21878,Mark Wilson,161.5,1186173000.0,204
2006,0,6034,Marco Dawson,161.6,1355545000.0,233
2006,0,21209,Sergio Garcia,161.6,750404000.0,129
2006,0,1577,Lee Janzen,161.7,1432243000.0,246
2006,0,27095,Nick Watney,161.7,1478224000.0,254
2006,0,20850,Daniel Chopra,161.8,1549134000.0,266
2006,0,1599,Steve Jones,161.8,1310905000.0,225
2006,0,19913,Ron Whittaker,162.0,1324194000.0,227
2006,0,10885,Robert Allenby,162.1,962587000.0,165
2006,0,21350,Ryuji Imada,162.1,1464724000.0,251
2006,0,1948,Tim Petrovic,162.1,1528516000.0,262
2006,0,27943,Matt Hansen,162.4,1157481000.0,198
2006,0,20691,Greg Owen,162.4,917913000.0,157
2006,0,12660,Jesper Parnevik,162.5,1141034000.0,195
2006,0,22371,Aaron Baddeley,162.6,1281909000.0,219
2006,0,2104,Jeff Sluman,162.6,1422470000.0,243
2006,0,1313,Steve Elkington,162.7,679397000.0,116
2006,0,20127,Chris Riley,162.8,1242625000.0,212
2006,0,1161,Mark Calcavecchia,162.9,1560080000.0,266
2006,0,1928,Corey Pavin,162.9,885538000.0,151
2006,0,21470,Daisuke Maruyama,163.0,1284848000.0,219
2006,0,1941,Tom Pernice Jr.,163.2,1521292000.0,259
2006,0,12680,Shigeki Maruyama,163.5,1383020000.0,235
2006,0,20098,Stuart Appleby,163.7,1019378000.0,173
2006,0,6515,Shaun Micheel,163.7,1231768000.0,209
2006,0,8793,Tiger Woods,163.9,442436000.0,75
2006,0,1329,Brad Faxon,164.7,1535608000.0,259
2006,0,20121,Todd Fischer,164.7,1737009000.0,293
2006,0,1766,Billy Mayfair,164.8,1251862000.0,211
2006,0,24925,Jonathan Byrd,164.9,807529000.0,136
2006,0,20472,Alex Cejka,164.9,1436756000.0,242
2006,0,19846,Brian Gay,165.0,1479326000.0,249
2006,0,23718,Nathan Green,165.1,1598726000.0,269
2006,0,1887,Mark O'Meara,165.1,731222000.0,123
2006,0,6573,Brandt Jobe,165.4,1262609000.0,212
2006,0,8075,Jerry Kelly,165.4,1321845000.0,222
2006,0,2101,Joey Sindelar,165.7,1389725000.0,233
2006,0,25240,D.A. Points,166.3,1436509000.0,240
2006,0,6643,Paul Goydos,166.5,1126880000.0,188
2006,0,20382,Stephen Leaney,166.8,1194721000.0,199
2006,0,1132,Mark Brooks,166.9,1400343000.0,233
2006,0,21646,David Branshaw,167.7,1448802000.0,240
2006,0,10809,Jim Furyk,168.0,731630000.0,121
2006,0,12662,Thomas Levet,169.2,938034000.0,154
2005,0,20663,Brenden Pappas,145.8,829428000.0,158
2005,0,6373,José María Olazábal,146.1,520633000.0,99
2005,0,23497,Tag Ridings,148.7,1418302000.0,265
2005,0,6599,John Elliott,149.1,1110838000.0,207
2005,0,20396,Lee Westwood,149.3,602152000.0,112
2005,0,1418,Bill Glasson,149.9,734108000.0,136
2005,0,21731,Freddie Jacobson,150.4,968908000.0,179
2005,0,24357,K.J. Choi,151.6,872980000.0,160
2005,0,6197,Michael Allen,151.9,1279417000.0,234
2005,0,20850,Daniel Chopra,152.3,1442393000.0,263
2005,0,23725,Brendan Jones,152.3,1184189000.0,216
2005,0,7457,Steve Flesch,152.5,1196630000.0,218
2005,0,12645,Brent Geiberger,152.8,891193000.0,162
2005,0,23621,Rory Sabbatini,152.9,1023999000.0,186
2005,0,1249,John Daly,153.0,1117965000.0,203
2005,0,20378,Mathias Grönberg,153.1,881618000.0,160
2005,0,24138,Ian Poulter,153.2,744743000.0,135
2005,0,20098,Stuart Appleby,153.5,933638000.0,169
2005,0,8931,Glen Day,153.9,1290685000.0,233
2005,0,23349,Charles Warren,154.0,1491481000.0,269
2005,0,8993,Franklin Langham,154.1,1398217000.0,252
2005,0,1945,Kenny Perry,154.1,876404000.0,158
2005,0,20474,Phillip Price,154.1,931709000.0,168
2005,0,7749,Brett Quigley,154.1,1304018000.0,235
2005,0,21805,Harrison Frazar,154.3,1505442000.0,271
2005,0,20121,Todd Fischer,154.4,1595345000.0,287
2005,0,28088,Matt Davidson,154.5,1040340000.0,187
2005,0,25900,Lucas Glover,154.5,1251265000.0,225
2005,0,20160,Charlie Wi,154.5,1090231000.0,196
2005,0,24925,Jonathan Byrd,154.6,1602709000.0,288
2005,0,6575,Dudley Hart,154.6,1046405000.0,188
2005,0,12454,Mario Tiziani,154.6,968107000.0,174
2005,0,12510,Chad Campbell,154.7,1186272000.0,213
2005,0,24781,Hunter Mahan,154.8,1621592000.0,291
2005,0,2214,Kirk Triplett,154.8,702295000.0,126
2005,0,7223,Brian Bateman,155.0,1584354000.0,284
2005,0,1388,Robert Gamez,155.0,1417521000.0,254
2005,0,20157,Retief Goosen,155.4,665807000.0,119
2005,0,2223,Bob Tway,155.4,917725000.0,164
2005,0,23614,Rich Beem,155.5,895392000.0,160
2005,0,10962,Bradley Hughes,155.6,935712000.0,167
2005,0,6573,Brandt Jobe,155.7,1333899000.0,238
2005,0,10117,Bob Heintz,155.8,1065693000.0,190
2005,0,1685,J.L. Lewis,155.8,1324004000.0,236
2005,0,21633,Steve Allan,155.9,1722782000.0,307
2005,0,23108,Matt Kuchar,156.0,881792000.0,157
2005,0,20572,Rod Pampling,156.0,1173620000.0,209
2005,0,27095,Nick Watney,156.0,1336943000.0,238
2005,0,10425,Jay Williamson,156.0,797307000.0,142
2005,0,21959,Ted Purdy,156.1,1866098000.0,332
2005,0,23322,Brett Wetterich,156.1,1157810000.0,206
2005,0,6034,Marco Dawson,156.2,1220112000.0,217
2005,0,22548,Patrick Sheehan,156.2,1776536000.0,316
2005,0,6595,Kevin Sutherland,156.3,1091812000.0,194
2005,0,26679,Kevin Stadler,156.4,1542728000.0,274
2005,0,24980,Scott Gutschewski,156.5,1183073000.0,210
2005,0,23320,Ryan Palmer,156.5,1464749000.0,260
2005,0,6567,Vijay Singh,156.5,1076142000.0,191
2005,0,26287,Roland Thatcher,156.6,1189622000.0,211
2005,0,7867,Woody Austin,156.7,1551561000.0,275
2005,0,23552,Hank Kuehne,156.7,1511620000.0,268
2005,0,1797,Rocco Mediate,156.7,1088970000.0,193
2005,0,21498,Hideto Tanihara,156.7,913844000.0,162
2005,0,20628,Arron Oberholser,156.8,807081000.0,143
2005,0,24361,Pat Perez,156.9,1282582000.0,227
2005,0,2010,Loren Roberts,156.9,739860000.0,131
2005,0,23788,D.J. Trahan,156.9,1299290000.0,230
2005,0,22371,Aaron Baddeley,157.1,1340267000.0,237
2005,0,11032,Frank Lickliter II,157.1,1572456000.0,278
2005,0,23983,Luke Donald,157.2,464060000.0,82
2005,0,6332,Neal Lancaster,157.2,1488392000.0,263
2005,0,24024,Zach Johnson,157.4,1269298000.0,224
2005,0,20502,Michael Long,157.5,1247071000.0,220
2005,0,1724,Jeff Maggert,157.5,1020379000.0,180
2005,0,20548,Hidemichi Tanaka,157.5,1547814000.0,273
2005,0,23063,Scott Hend,157.6,1401458000.0,247
2005,0,23541,Ben Crane,157.7,1084166000.0,191
2005,0,20433,Mark Hensby,157.7,1101297000.0,194
2005,0,24912,Will MacKenzie,157.7,1288847000.0,227
2005,0,1723,Andrew Magee,157.8,1460372000.0,257
2005,0,19846,Brian Gay,157.9,1517925000.0,267
2005,0,6004,Stephen Ames,158.0,1035231000.0,182
2005,0,1226,Fred Couples,158.1,779519000.0,137
2005,0,2206,David Toms,158.1,995961000.0,175
2005,0,1024,Billy Andrade,158.2,1315182000.0,231
2005,0,1707,Steve Lowery,158.2,1577339000.0,277
2005,0,1042,Paul Azinger,158.4,1140165000.0,200
2005,0,1142,Bart Bryant,158.4,1191597000.0,209
2005,0,8537,J.P. Hayes,158.4,929556000.0,163
2005,0,20691,Greg Owen,158.4,1220669000.0,214
2005,0,22913,John Rollins,158.4,1487937000.0,261
2005,0,10860,Justin Leonard,158.5,884641000.0,155
2005,0,10423,Mike Weir,158.6,885142000.0,155
2005,0,20229,Stewart Cink,158.7,1045312000.0,183
2005,0,12652,Cameron Beckman,158.8,1600283000.0,280
2005,0,24507,Jason Bohn,158.8,1297415000.0,227
2005,0,10733,Kent Jones,158.8,1635461000.0,286
2005,0,1927,Dennis Paulson,158.8,1217670000.0,213
2005,0,10912,Craig Perks,158.8,1388940000.0,243
2005,0,20645,John Senden,158.8,1463890000.0,256
2005,0,19972,José Coceres,158.9,960973000.0,168
2005,0,23409,James Driscoll,158.9,1075614000.0,188
2005,0,21209,Sergio Garcia,158.9,732114000.0,128
2005,0,21878,Mark Wilson,158.9,1058207000.0,185
2005,0,19824,Craig Barlow,159.0,1138824000.0,199
2005,0,10809,Jim Furyk,159.0,852720000.0,149
2005,0,22046,Geoff Ogilvy,159.0,1185042000.0,207
2005,0,6527,Steve Stricker,159.0,955995000.0,167
2005,0,23325,Vaughn Taylor,159.1,1552508000.0,271
2005,0,23623,Bo Van Pelt,159.1,1466585000.0,256
2005,0,1599,Steve Jones,159.2,934254000.0,163
2005,0,1823,Larry Mize,159.2,871318000.0,152
2005,0,24140,Sean O'Hair,159.2,1496072000.0,261
2005,0,1941,Tom Pernice Jr.,159.2,1415179000.0,247
2005,0,25847,Rob Rashell,159.2,1112007000.0,194
2005,0,24502,Adam Scott,159.2,779570000.0,136
2005,0,12602,Dean Wilson,159.2,1312069000.0,229
2005,0,24227,Justin Bolli,159.4,1142211000.0,199
2005,0,20623,Gavin Coles,159.4,1107719000.0,193
2005,0,20094,Jonathan Kaye,159.4,1101657000.0,192
2005,0,23036,Chris Anderson,159.5,1182768000.0,206
2005,0,1035,Tommy Armour III,159.5,1498334000.0,261
2005,0,1766,Billy Mayfair,159.5,1579382000.0,275
2005,0,23540,Jason Allred,159.6,1425244000.0,248
2005,0,1139,Olin Browne,159.6,1218441000.0,212
2005,0,1161,Mark Calcavecchia,159.6,1292947000.0,225
2005,0,1577,Lee Janzen,159.8,1081257000.0,188
2005,0,24604,Hunter Haas,159.9,1335547000.0,232
2005,0,20812,Tjaart van der Walt,160.0,996279000.0,173
2005,0,20498,Briny Baird,160.1,1527621000.0,265
2005,0,25345,Carl Pettersson,160.1,1475476000.0,256
2005,0,12826,Paul Claxton,160.3,1223068000.0,212
2005,0,22293,Heath Slocum,160.4,1350881000.0,234
2005,0,1761,Len Mattiace,160.5,1646944000.0,285
2005,0,1313,Steve Elkington,160.6,838264000.0,145
2005,0,20766,Padraig Harrington,160.7,734698000.0,127
2005,0,1887,Mark O'Meara,160.7,989048000.0,171
2005,0,1127,Danny Briggs,160.8,1221495000.0,211
2005,0,1473,Todd Hamilton,160.8,1412429000.0,244
2005,0,26420,Richard Johnson,160.8,642599000.0,111
2005,0,2106,Chris Smith,160.9,1673600000.0,289
2005,0,19881,Robert Damron,161.0,1507095000.0,260
2005,0,8545,Glen Hnatiuk,161.1,863982000.0,149
2005,0,25396,Kevin Na,161.1,1461898000.0,252
2005,0,21949,Joe Ogilvie,161.1,1443703000.0,249
2005,0,1361,Dan Forsman,161.2,725406000.0,125
2005,0,12680,Shigeki Maruyama,161.2,1271095000.0,219
2005,0,6251,Chris DiMarco,161.3,911909000.0,157
2005,0,12782,Tim Herron,161.4,1179618000.0,203
2005,0,10885,Robert Allenby,161.5,1214886000.0,209
2005,0,24290,D.J. Brigman,161.5,1348908000.0,232
2005,0,20634,Peter Lonard,161.5,1209028000.0,208
2005,0,10201,Matt Gogel,161.7,1286763000.0,221
2005,0,8385,Omar Uresti,161.7,1222728000.0,210
2005,0,22405,Justin Rose,161.8,1391773000.0,239
2005,0,23135,Tim Clark,161.9,1125129000.0,193
2005,0,12823,Carlos Franco,161.9,1026049000.0,176
2005,0,1553,John Huston,161.9,1485922000.0,255
2005,0,2101,Joey Sindelar,161.9,1597352000.0,274
2005,0,21407,Arjun Atwal,162.0,1073126000.0,184
2005,0,2239,Scott Verplank,162.0,1090774000.0,187
2005,0,21350,Ryuji Imada,162.1,1155434000.0,198
2005,0,21951,Joey Snyder III,162.1,1628227000.0,279
2005,0,1706,Davis Love III,162.2,946119000.0,162
2005,0,1810,Phil Mickelson,162.2,811640000.0,139
2005,0,22295,Darron Stiles,162.2,1121165000.0,192
2005,0,8725,Tom Gillis,162.3,1338065000.0,229
2005,0,1132,Mark Brooks,162.4,1251179000.0,214
2005,0,10585,Scott McCarron,162.6,1159156000.0,198
2005,0,1948,Tim Petrovic,162.6,1440067000.0,246
2005,0,6621,Joe Durant,162.9,1166919000.0,199
2005,0,6515,Shaun Micheel,162.9,1149519000.0,196
2005,0,26758,David Hearn,163.0,1085266000.0,185
2005,0,2246,Duffy Waldorf,163.3,1393658000.0,237
2005,0,20099,Doug Barron,163.4,964595000.0,164
2005,0,1329,Brad Faxon,163.4,988058000.0,168
2005,0,20472,Alex Cejka,163.5,1336220000.0,227
2005,0,21961,Charles Howell III,163.5,1153929000.0,196
2005,0,8075,Jerry Kelly,163.5,1206736000.0,205
2005,0,1666,Bernhard Langer,163.7,801563000.0,136
2005,0,12660,Jesper Parnevik,163.8,1214403000.0,206
2005,0,2104,Jeff Sluman,163.8,1355904000.0,230
2005,0,1320,Bob Estes,164.1,1264229000.0,214
2005,0,1381,Fred Funk,164.1,1276174000.0,216
2005,0,20127,Chris Riley,164.2,945963000.0,160
2005,0,1619,Skip Kendall,164.4,1414347000.0,239
2005,0,22621,Ben Curtis,164.5,994795000.0,168
2005,0,1175,Jim Carter,164.8,1121339000.0,189
2005,0,21753,Brian Davis,164.9,1187542000.0,200
2005,0,1487,Jeff Hart,165.0,1134750000.0,191
2005,0,12662,Thomas Levet,165.0,920589000.0,155
2005,0,25240,D.A. Points,165.2,1510845000.0,254
2005,0,23353,J.J. Henry,165.3,1386561000.0,233
2005,0,8123,Jeff Brehaut,165.6,959638000.0,161
2005,0,1219,John Cook,165.7,1187133000.0,199
2005,0,21806,Paul Gow,166.1,1315361000.0,220
2005,0,1928,Corey Pavin,167.1,1070895000.0,178
2005,0,1157,Tom Byrum,167.3,1451786000.0,241
2005,0,20382,Stephen Leaney,168.7,1360638000.0,224
2005,0,1677,Tom Lehman,170.2,925094000.0,151
2005,0,8793,Tiger Woods,170.3,760121000.0,124
2005,0,1457,Jay Haas,170.4,766834000.0,125
2004,0,23497,Tag Ridings,145.3,732512000.0,140
2004,0,1035,Tommy Armour III,149.3,1235864000.0,230
2004,0,23063,Scott Hend,150.0,1490018000.0,276
2004,0,1378,David Frost,150.2,1232838000.0,228
2004,0,20580,Andre Stolz,150.8,977332000.0,180
2004,0,12760,Danny Ellis,150.9,1178998000.0,217
2004,0,25237,Kevin Muncrief,150.9,1026645000.0,189
2004,0,26287,Roland Thatcher,151.0,1043976000.0,192
2004,0,6613,Tommy Tolles,151.0,1201001000.0,221
2004,0,19825,Darren Clarke,151.4,528844000.0,97
2004,0,22046,Geoff Ogilvy,151.5,1129054000.0,207
2004,0,20572,Rod Pampling,151.7,1136120000.0,208
2004,0,22293,Heath Slocum,151.7,1272257000.0,233
2004,0,1685,J.L. Lewis,151.8,1409704000.0,258
2004,0,7939,Dan Olsen,151.8,1273373000.0,233
2004,0,1945,Kenny Perry,151.9,1006464000.0,184
2004,0,1226,Fred Couples,152.0,809807000.0,148
2004,0,21893,Brian Kortan,152.1,952824000.0,174
2004,0,23552,Hank Kuehne,152.1,1412720000.0,258
2004,0,20593,Greg Chalmers,152.6,1071318000.0,195
2004,0,8337,Mike Heinen,152.8,979148000.0,178
2004,0,7223,Brian Bateman,152.9,1150729000.0,209
2004,0,10107,Deane Pappas,153.2,1075384000.0,195
2004,0,2099,Scott Simpson,153.2,948373000.0,172
2004,0,12782,Tim Herron,153.3,921711000.0,167
2004,0,2245,Grant Waite,153.4,1320230000.0,239
2004,0,24357,K.J. Choi,153.7,1012267000.0,183
2004,0,23338,David Gossett,153.7,1372605000.0,248
2004,0,1132,Mark Brooks,153.8,1118736000.0,202
2004,0,11032,Frank Lickliter II,153.8,1273540000.0,230
2004,0,21407,Arjun Atwal,153.9,1340865000.0,242
2004,0,19824,Craig Barlow,153.9,1107845000.0,200
2004,0,21878,Mark Wilson,154.0,892303000.0,161
2004,0,1313,Steve Elkington,154.1,954005000.0,172
2004,0,8881,Tripp Isenhour,154.3,982956000.0,177
2004,0,1249,John Daly,154.4,1117102000.0,201
2004,0,10425,Jay Williamson,154.5,1546225000.0,278
2004,0,6809,Bob Burns,154.7,1320015000.0,237
2004,0,20663,Brenden Pappas,154.7,1726039000.0,310
2004,0,6567,Vijay Singh,154.8,1042211000.0,187
2004,0,11123,Chris Couch,155.1,1183627000.0,212
2004,0,8835,Kris Cox,155.2,1184302000.0,212
2004,0,23307,Roger Tambellini,155.2,1357918000.0,243
2004,0,21646,David Branshaw,155.6,1350202000.0,241
2004,0,25686,Jason Dufner,155.6,1232580000.0,220
2004,0,20094,Jonathan Kaye,155.7,1048089000.0,187
2004,0,1677,Tom Lehman,155.7,818164000.0,146
2004,0,22371,Aaron Baddeley,155.8,1469590000.0,262
2004,0,19846,Brian Gay,155.8,1357203000.0,242
2004,0,21949,Joe Ogilvie,155.8,1379651000.0,246
2004,0,1142,Bart Bryant,156.0,1016311000.0,181
2004,0,21805,Harrison Frazar,156.0,1213365000.0,216
2004,0,24925,Jonathan Byrd,156.2,1231660000.0,219
2004,0,12510,Chad Campbell,156.2,1209325000.0,215
2004,0,25345,Carl Pettersson,156.2,1254350000.0,223
2004,0,8123,Jeff Brehaut,156.3,1665349000.0,296
2004,0,8537,J.P. Hayes,156.4,1137103000.0,202
2004,0,8075,Jerry Kelly,156.4,1142906000.0,203
2004,0,1707,Steve Lowery,156.4,1334038000.0,237
2004,0,24507,Jason Bohn,156.5,1527224000.0,271
2004,0,12394,Tom Carter,156.5,1740944000.0,309
2004,0,1381,Fred Funk,156.5,1200325000.0,213
2004,0,12682,Hirofumi Miyase,156.5,1188889000.0,211
2004,0,1927,Dennis Paulson,156.5,1104035000.0,196
2004,0,20104,Ken Duke,156.7,1618575000.0,287
2004,0,1761,Len Mattiace,156.7,1292239000.0,229
2004,0,23613,Rich Barcelo,156.8,1134872000.0,201
2004,0,24781,Hunter Mahan,156.8,1456268000.0,258
2004,0,23325,Vaughn Taylor,156.8,1343730000.0,238
2004,0,20382,Stephen Leaney,156.9,926468000.0,164
2004,0,1938,David Peoples,156.9,1180663000.0,209
2004,0,6522,Ernie Els,157.0,542500000.0,96
2004,0,8793,Tiger Woods,157.0,701012000.0,124
2004,0,21633,Steve Allan,157.2,1448887000.0,256
2004,0,1024,Billy Andrade,157.2,1573597000.0,278
2004,0,1361,Dan Forsman,157.2,1126102000.0,199
2004,0,12645,Brent Geiberger,157.2,1296340000.0,229
2004,0,10585,Scott McCarron,157.3,1274307000.0,225
2004,0,8931,Glen Day,157.5,1491055000.0,263
2004,0,6332,Neal Lancaster,157.5,1564705000.0,276
2004,0,12680,Shigeki Maruyama,157.6,1123634000.0,198
2004,0,12660,Jesper Parnevik,157.6,1106394000.0,195
2004,0,20433,Mark Hensby,157.7,1402454000.0,247
2004,0,1766,Billy Mayfair,157.7,1635100000.0,288
2004,0,7749,Brett Quigley,157.7,1482043000.0,261
2004,0,23621,Rory Sabbatini,157.7,1084207000.0,191
2004,0,23353,J.J. Henry,157.8,1402906000.0,247
2004,0,1527,Scott Hoch,157.8,636200000.0,112
2004,0,21959,Ted Purdy,157.8,1692380000.0,298
2004,0,6251,Chris DiMarco,158.0,1115134000.0,196
2004,0,2214,Kirk Triplett,158.0,876199000.0,154
2004,0,6373,José María Olazábal,158.1,637629000.0,112
2004,0,7363,Craig Bowden,158.2,1293209000.0,227
2004,0,20157,Retief Goosen,158.2,461434000.0,81
2004,0,10860,Justin Leonard,158.2,916857000.0,161
2004,0,1577,Lee Janzen,158.4,1203153000.0,211
2004,0,6515,Shaun Micheel,158.4,1163256000.0,204
2004,0,10912,Craig Perks,158.4,1197532000.0,210
2004,0,1968,Nick Price,158.4,627175000.0,110
2004,0,20472,Alex Cejka,158.5,1038228000.0,182
2004,0,23541,Ben Crane,158.5,1335406000.0,234
2004,0,23320,Ryan Palmer,158.5,1586150000.0,278
2004,0,12753,David Morland IV,158.6,1307162000.0,229
2004,0,1161,Mark Calcavecchia,158.7,1045389000.0,183
2004,0,1920,Craig Parry,158.7,634013000.0,111
2004,0,7867,Woody Austin,158.8,1514956000.0,265
2004,0,1127,Danny Briggs,158.8,1263375000.0,221
2004,0,20850,Daniel Chopra,158.8,1577630000.0,276
2004,0,23135,Tim Clark,158.8,1069032000.0,187
2004,0,20634,Peter Lonard,158.8,943060000.0,165
2004,0,2106,Chris Smith,158.9,1761669000.0,308
2004,0,1810,Phil Mickelson,159.0,847092000.0,148
2004,0,1619,Skip Kendall,159.1,1385936000.0,242
2004,0,2206,David Toms,159.1,904722000.0,158
2004,0,1219,John Cook,159.2,767760000.0,134
2004,0,23108,Matt Kuchar,159.2,1318571000.0,230
2004,0,7721,Pat Bates,159.3,1519841000.0,265
2004,0,25396,Kevin Na,159.3,1359554000.0,237
2004,0,2246,Duffy Waldorf,159.4,900921000.0,157
2004,0,12602,Dean Wilson,159.4,1601018000.0,279
2004,0,1724,Jeff Maggert,159.5,844091000.0,147
2004,0,6197,Michael Allen,159.6,1321506000.0,230
2004,0,22621,Ben Curtis,159.7,701411000.0,122
2004,0,6078,Esteban Toledo,159.7,1586536000.0,276
2004,0,6575,Dudley Hart,159.9,805702000.0,140
2004,0,20628,Arron Oberholser,160.0,1002184000.0,174
2004,0,2101,Joey Sindelar,160.0,1457195000.0,253
2004,0,6527,Steve Stricker,160.0,1186303000.0,206
2004,0,12652,Cameron Beckman,160.2,1424562000.0,247
2004,0,10213,Dicky Pride,160.2,1164644000.0,202
2004,0,1042,Paul Azinger,160.3,1176930000.0,204
2004,0,10201,Matt Gogel,160.3,1130948000.0,196
2004,0,20229,Stewart Cink,160.4,1074004000.0,186
2004,0,1948,Tim Petrovic,160.4,1449515000.0,251
2004,0,2223,Bob Tway,160.4,1056626000.0,183
2004,0,20121,Todd Fischer,160.7,1550719000.0,268
2004,0,1706,Davis Love III,160.7,931516000.0,161
2004,0,1139,Olin Browne,160.8,1244427000.0,215
2004,0,22548,Patrick Sheehan,160.8,1707765000.0,295
2004,0,1157,Tom Byrum,160.9,1152344000.0,199
2004,0,20548,Hidemichi Tanaka,160.9,1262836000.0,218
2004,0,23623,Bo Van Pelt,160.9,1262971000.0,218
2004,0,20498,Briny Baird,161.0,1298624000.0,224
2004,0,21731,Freddie Jacobson,161.1,1067356000.0,184
2004,0,19972,José Coceres,161.2,928377000.0,160
2004,0,20127,Chris Riley,161.3,847598000.0,146
2004,0,24290,D.J. Brigman,161.4,1278585000.0,220
2004,0,1473,Todd Hamilton,161.4,1179197000.0,203
2004,0,22913,John Rollins,161.5,1284641000.0,221
2004,0,1329,Brad Faxon,161.7,1123409000.0,193
2004,0,25900,Lucas Glover,161.7,1612131000.0,277
2004,0,24502,Adam Scott,161.7,617012000.0,106
2004,0,20029,Notah Begay III,161.8,1176894000.0,202
2004,0,20098,Stuart Appleby,162.0,898256000.0,154
2004,0,1941,Tom Pernice Jr.,162.0,1283297000.0,220
2004,0,6595,Kevin Sutherland,162.0,1084944000.0,186
2004,0,1261,Jay Delsing,162.1,1172942000.0,201
2004,0,2010,Loren Roberts,162.1,1027029000.0,176
2004,0,20645,John Senden,162.1,1412572000.0,242
