YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
2004,0,23063,Scott Hend,23.6,228,966,-0.241
2004,0,23497,Tag Ridings,16.86,103,611,-0.175
2004,0,11123,Chris Couch,15.93,101,634,-0.218
2004,0,8337,Mike Heinen,14.77,104,704,-0.240
2004,0,1249,John Daly,14.29,133,931,-0.248
2004,0,2106,Chris Smith,14.12,180,1275,-0.278
2004,0,25900,Lucas Glover,13.39,155,1158,-0.245
2004,0,6567,Vijay Singh,12.73,158,1241,-0.386
2004,0,1706,Davis Love III,12.6,107,849,-0.271
2004,0,8793,Tiger Woods,11.81,90,762,-0.411
2004,0,20663,Brenden Pappas,11.52,157,1363,-0.236
2004,0,23353,J.J. Henry,11.28,142,1259,-0.275
2004,0,24502,Adam Scott,10.99,62,564,-0.274
2004,0,23307,Roger Tambellini,10.41,101,970,-0.297
2004,0,1927,Dennis Paulson,10.28,94,914,-0.340
2004,0,21633,Steve Allan,10.25,125,1219,-0.240
2004,0,1945,Kenny Perry,9.74,84,862,-0.214
2004,0,23621,Rory Sabbatini,9.6,100,1042,-0.240
2004,0,26287,Roland Thatcher,9.56,80,837,-0.075
2004,0,20580,Andre Stolz,9.49,63,664,-0.222
2004,0,8835,Kris Cox,9.36,79,844,-0.241
2004,0,1226,Fred Couples,9.19,57,620,-0.298
2004,0,23614,Rich Beem,9.07,77,849,-0.117
2004,0,6522,Ernie Els,8.97,52,580,-0.231
2004,0,22046,Geoff Ogilvy,8.88,92,1036,-0.304
2004,0,20850,Daniel Chopra,8.87,113,1274,-0.239
2004,0,20157,Retief Goosen,8.78,49,558,-0.327
2004,0,1035,Tommy Armour III,8.56,91,1063,-0.209
2004,0,21805,Harrison Frazar,8.48,83,979,-0.410
2004,0,20645,John Senden,8.38,100,1193,-0.340
2004,0,24781,Hunter Mahan,8.3,95,1144,-0.084
2004,0,10585,Scott McCarron,8.13,85,1046,-0.271
2004,0,7939,Dan Olsen,8.0,71,888,-0.239
2004,0,25686,Jason Dufner,7.96,79,992,-0.316
2004,0,10107,Deane Pappas,7.89,69,875,-0.290
2004,0,1810,Phil Mickelson,7.76,58,747,-0.379
2004,0,20094,Jonathan Kaye,7.61,66,867,-0.273
2004,0,7749,Brett Quigley,7.61,92,1209,-0.337
2004,0,21209,Sergio Garcia,7.55,53,702,-0.283
2004,0,7867,Woody Austin,7.27,84,1155,-0.357
2004,0,12823,Carlos Franco,7.26,90,1239,-0.289
2004,0,20098,Stuart Appleby,7.25,60,828,-0.283
2004,0,24507,Jason Bohn,7.24,88,1216,-0.284
2004,0,24290,D.J. Brigman,7.19,68,946,-0.309
2004,0,1553,John Huston,7.0,44,629,-0.227
2004,0,12782,Tim Herron,6.95,64,921,-0.266
2004,0,23320,Ryan Palmer,6.79,84,1237,-0.310
2004,0,11032,Frank Lickliter II,6.77,73,1079,-0.151
2004,0,25237,Kevin Muncrief,6.74,42,623,-0.262
2004,0,1313,Steve Elkington,6.49,50,770,-0.080
2004,0,12394,Tom Carter,6.48,86,1328,-0.302
2004,0,19824,Craig Barlow,6.47,62,958,-0.258
2004,0,1707,Steve Lowery,6.45,66,1023,-0.227
2004,0,21949,Joe Ogilvie,6.44,75,1165,-0.187
2004,0,20572,Rod Pampling,6.42,69,1075,-0.188
2004,0,23325,Vaughn Taylor,6.33,67,1059,-0.373
2004,0,23613,Rich Barcelo,6.25,51,816,-0.196
2004,0,6332,Neal Lancaster,6.21,80,1288,-0.238
2004,0,23623,Bo Van Pelt,6.12,69,1127,-0.377
2004,0,25345,Carl Pettersson,6.11,66,1080,-0.288
2004,0,21961,Charles Howell III,6.08,64,1052,-0.156
2004,0,23541,Ben Crane,6.07,68,1121,-0.235
2004,0,7223,Brian Bateman,6.05,61,1009,-0.410
2004,0,12510,Chad Campbell,6.04,65,1076,-0.262
2004,0,24361,Pat Perez,6.04,72,1193,-0.208
2004,0,22405,Justin Rose,6.03,52,863,-0.231
2004,0,10885,Robert Allenby,5.94,59,993,-0.305
2004,0,1161,Mark Calcavecchia,5.88,48,816,-0.292
2004,0,20634,Peter Lonard,5.82,44,756,-0.159
2004,0,1261,Jay Delsing,5.8,51,879,-0.294
2004,0,24925,Jonathan Byrd,5.79,58,1002,-0.431
2004,0,12645,Brent Geiberger,5.79,67,1158,-0.269
2004,0,20498,Briny Baird,5.47,61,1116,-0.213
2004,0,10912,Craig Perks,5.44,48,882,-0.125
2004,0,21407,Arjun Atwal,5.43,56,1032,-0.125
2004,0,2245,Grant Waite,5.41,51,942,-0.196
2004,0,21893,Brian Kortan,5.32,42,789,-0.048
2004,0,20378,Mathias Grönberg,5.31,54,1016,-0.148
2004,0,23108,Matt Kuchar,5.31,56,1054,-0.089
2004,0,8123,Jeff Brehaut,5.28,68,1288,-0.132
2004,0,6613,Tommy Tolles,5.26,44,837,-0.250
2004,0,6197,Michael Allen,5.18,55,1061,-0.091
2004,0,10423,Mike Weir,5.18,40,772,-0.100
2004,0,24024,Zach Johnson,5.11,63,1233,-0.381
2004,0,2206,David Toms,4.98,40,804,-0.350
2004,0,1948,Tim Petrovic,4.91,59,1202,-0.390
2004,0,22913,John Rollins,4.91,49,997,-0.245
2004,0,8881,Tripp Isenhour,4.89,32,655,E
2004,0,1685,J.L. Lewis,4.89,60,1228,-0.333
2004,0,6515,Shaun Micheel,4.89,48,982,-0.104
2004,0,2223,Bob Tway,4.88,45,923,-0.178
2004,0,12660,Jesper Parnevik,4.81,49,1019,-0.286
2004,0,22371,Aaron Baddeley,4.8,51,1062,-0.314
2004,0,21959,Ted Purdy,4.8,68,1417,-0.176
2004,0,1577,Lee Janzen,4.75,46,968,-0.326
2004,0,20585,Niclas Fasth,4.63,33,713,-0.091
2004,0,12652,Cameron Beckman,4.6,55,1196,-0.327
2004,0,1473,Todd Hamilton,4.48,44,982,-0.318
2004,0,19825,Darren Clarke,4.45,22,494,-0.364
2004,0,20433,Mark Hensby,4.45,51,1147,-0.314
2004,0,1677,Tom Lehman,4.26,34,799,-0.441
2004,0,1388,Robert Gamez,4.25,53,1246,-0.302
2004,0,2101,Joey Sindelar,4.24,52,1225,-0.327
2004,0,12760,Danny Ellis,4.14,39,942,-0.282
2004,0,22548,Patrick Sheehan,4.06,56,1381,-0.304
2004,0,2002,John Riegger,3.99,27,676,-0.222
2004,0,6575,Dudley Hart,3.92,25,637,-0.520
2004,0,21646,David Branshaw,3.9,39,999,-0.154
2004,0,20229,Stewart Cink,3.9,43,1102,-0.372
2004,0,20029,Notah Begay III,3.87,34,879,-0.235
2004,0,10860,Justin Leonard,3.85,35,910,-0.343
2004,0,20104,Ken Duke,3.82,42,1100,-0.095
2004,0,2246,Duffy Waldorf,3.8,31,815,-0.290
2004,0,1042,Paul Azinger,3.69,33,895,-0.182
2004,0,8931,Glen Day,3.69,45,1219,-0.311
2004,0,20593,Greg Chalmers,3.67,33,898,E
2004,0,10201,Matt Gogel,3.62,35,968,-0.229
2004,0,21731,Freddie Jacobson,3.58,31,865,-0.258
2004,0,10425,Jay Williamson,3.53,44,1248,-0.205
2004,0,10733,Kent Jones,3.51,42,1195,-0.381
2004,0,6214,Guy Boros,3.49,28,802,-0.250
2004,0,1941,Tom Pernice Jr.,3.46,41,1185,-0.049
2004,0,12602,Dean Wilson,3.36,42,1251,-0.262
2004,0,7457,Steve Flesch,3.32,38,1143,-0.289
2004,0,1797,Rocco Mediate,3.3,16,485,+0.188
2004,0,21878,Mark Wilson,3.28,26,793,-0.154
2004,0,6595,Kevin Sutherland,3.24,30,925,-0.300
2004,0,24357,K.J. Choi,3.21,28,871,-0.179
2004,0,2214,Kirk Triplett,3.18,29,911,-0.172
2004,0,8537,J.P. Hayes,3.17,28,883,-0.357
2004,0,20628,Arron Oberholser,3.17,27,852,-0.296
2004,0,6004,Stephen Ames,3.16,35,1106,-0.114
2004,0,23338,David Gossett,3.14,22,701,E
2004,0,1724,Jeff Maggert,3.13,22,702,-0.545
2004,0,1938,David Peoples,3.05,32,1049,-0.313
2004,0,19846,Brian Gay,3.04,37,1217,-0.135
2004,0,1142,Bart Bryant,2.99,27,904,-0.519
2004,0,1527,Scott Hoch,2.98,19,637,-0.263
2004,0,1766,Billy Mayfair,2.96,38,1284,-0.316
2004,0,12705,Cliff Kresge,2.91,30,1032,-0.100
2004,0,1361,Dan Forsman,2.76,25,905,-0.080
2004,0,1139,Olin Browne,2.74,30,1093,-0.267
2004,0,6621,Joe Durant,2.68,28,1046,-0.500
2004,0,2099,Scott Simpson,2.68,19,709,-0.053
2004,0,22621,Ben Curtis,2.63,15,571,-0.200
2004,0,12680,Shigeki Maruyama,2.58,28,1084,-0.321
2004,0,20472,Alex Cejka,2.52,20,793,-0.300
2004,0,6251,Chris DiMarco,2.52,27,1072,-0.259
2004,0,20121,Todd Fischer,2.52,32,1269,-0.188
2004,0,1024,Billy Andrade,2.45,31,1265,-0.323
2004,0,8339,Spike McRoy,2.45,26,1061,-0.077
2004,0,6527,Steve Stricker,2.45,23,940,-0.478
2004,0,12682,Hirofumi Miyase,2.43,19,781,-0.316
2004,0,1926,Steve Pate,2.42,20,827,-0.150
2004,0,20548,Hidemichi Tanaka,2.41,26,1080,+0.038
2004,0,10213,Dicky Pride,2.33,19,816,-0.316
2004,0,1127,Danny Briggs,2.31,24,1039,-0.042
2004,0,8075,Jerry Kelly,2.24,27,1206,-0.333
2004,0,6373,José María Olazábal,2.23,13,583,E
2004,0,1619,Skip Kendall,2.21,24,1088,-0.125
2004,0,20127,Chris Riley,2.19,16,731,-0.313
2004,0,1771,Blaine McCallister,2.13,18,846,-0.222
2004,0,23135,Tim Clark,2.03,20,985,-0.550
2004,0,19972,José Coceres,2.03,17,837,-0.176
2004,0,1761,Len Mattiace,1.87,18,965,-0.444
2004,0,26420,Richard Johnson,1.8,23,1280,-0.087
2004,0,25396,Kevin Na,1.77,21,1187,-0.333
2004,0,1203,Russ Cochran,1.72,13,757,-0.308
2004,0,20382,Stephen Leaney,1.64,13,794,-0.308
2004,0,23983,Luke Donald,1.62,14,863,-0.286
2004,0,22293,Heath Slocum,1.57,18,1149,-0.222
2004,0,1666,Bernhard Langer,1.55,9,582,-0.333
2004,0,12753,David Morland IV,1.52,13,858,E
2004,0,6809,Bob Burns,1.49,16,1073,-0.313
2004,0,2049,Gene Sauers,1.48,15,1011,+0.200
2004,0,7721,Pat Bates,1.45,18,1240,-0.222
2004,0,6078,Esteban Toledo,1.45,16,1101,-0.375
2004,0,1320,Bob Estes,1.43,10,697,E
2004,0,2239,Scott Verplank,1.38,13,940,-0.154
2004,0,19881,Robert Damron,1.3,15,1152,+0.067
2004,0,1132,Mark Brooks,1.27,10,789,-0.200
2004,0,1329,Brad Faxon,1.25,12,963,-0.167
2004,0,2104,Jeff Sluman,1.24,14,1126,-0.500
2004,0,2010,Loren Roberts,1.17,11,944,-0.455
2004,0,7363,Craig Bowden,1.16,12,1032,-0.167
2004,0,1157,Tom Byrum,1.1,11,1002,-0.364
2004,0,1378,David Frost,1.08,11,1021,-0.364
2004,0,1887,Mark O'Meara,1.05,6,573,-0.167
2004,0,1219,John Cook,0.9,6,669,+0.167
2004,0,1457,Jay Haas,0.83,7,841,-0.429
2004,0,1920,Craig Parry,0.8,4,501,+0.250
2004,0,1928,Corey Pavin,0.76,7,919,-0.714
2004,0,1381,Fred Funk,0.61,7,1141,-0.429
2004,0,8385,Omar Uresti,0.38,4,1048,-0.250
2004,0,1968,Nick Price,0.0,0,506,E
2003,0,23552,Hank Kuehne,35.77,308,861,-0.282
2003,0,1249,John Daly,28.28,166,587,-0.169
2003,0,6567,Vijay Singh,18.42,193,1048,-0.352
2003,0,1810,Phil Mickelson,16.46,119,723,-0.210
2003,0,6522,Ernie Els,16.3,90,552,-0.233
2003,0,21209,Sergio Garcia,16.2,81,500,-0.259
2003,0,24502,Adam Scott,13.89,65,468,-0.215
2003,0,19825,Darren Clarke,12.38,64,517,-0.313
2003,0,20157,Retief Goosen,12.37,74,598,-0.419
2003,0,1706,Davis Love III,11.52,90,781,-0.311
2003,0,8793,Tiger Woods,11.0,76,691,-0.395
2003,0,20663,Brenden Pappas,10.9,130,1193,-0.292
2003,0,10107,Deane Pappas,10.84,95,876,-0.337
2003,0,8337,Mike Heinen,10.53,113,1073,-0.283
2003,0,20574,Mathew Goggin,9.88,98,992,-0.265
2003,0,24925,Jonathan Byrd,9.74,101,1037,-0.406
2003,0,12661,Todd Barranger,9.65,85,881,-0.188
2003,0,12823,Carlos Franco,9.54,113,1184,-0.381
2003,0,21805,Harrison Frazar,9.39,96,1022,-0.365
2003,0,1226,Fred Couples,9.33,53,568,-0.321
2003,0,25450,Ty Tryon,9.33,53,568,-0.264
2003,0,1723,Andrew Magee,9.19,96,1045,-0.333
2003,0,25031,Andy Miller,9.0,77,856,-0.416
2003,0,23621,Rory Sabbatini,8.77,86,981,-0.186
2003,0,20098,Stuart Appleby,8.34,76,911,-0.224
2003,0,1035,Tommy Armour III,8.22,61,742,-0.295
2003,0,10585,Scott McCarron,8.17,65,796,-0.231
2003,0,2106,Chris Smith,8.15,83,1019,-0.422
2003,0,22892,Jason Gore,8.06,75,930,-0.173
2003,0,10885,Robert Allenby,8.05,65,807,-0.262
2003,0,23656,Jason Caron,7.98,67,840,-0.209
2003,0,23177,Kenneth Staton,7.94,56,705,-0.232
2003,0,1945,Kenny Perry,7.93,76,958,-0.184
2003,0,10565,Ian Leggatt,7.91,63,796,-0.286
2003,0,21961,Charles Howell III,7.89,94,1192,-0.191
2003,0,23614,Rich Beem,7.46,57,764,-0.088
2003,0,24357,K.J. Choi,7.42,82,1105,-0.305
2003,0,20094,Jonathan Kaye,7.27,69,949,-0.290
2003,0,23034,Brent Schwarzrock,7.23,50,692,-0.380
2003,0,22548,Patrick Sheehan,7.18,87,1211,-0.333
2003,0,20572,Rod Pampling,7.0,63,900,-0.175
2003,0,8375,Paul Stankowski,6.96,53,761,-0.358
2003,0,26950,John Morgan,6.72,63,938,-0.302
2003,0,20634,Peter Lonard,6.69,65,971,-0.231
2003,0,10912,Craig Perks,6.58,57,866,-0.228
2003,0,7749,Brett Quigley,6.52,67,1028,-0.358
2003,0,12782,Tim Herron,6.48,75,1158,-0.333
2003,0,12645,Brent Geiberger,6.43,39,607,-0.282
2003,0,2206,David Toms,6.26,52,831,-0.327
2003,0,7867,Woody Austin,6.09,72,1182,-0.222
2003,0,22295,Darron Stiles,6.03,59,979,-0.153
2003,0,1707,Steve Lowery,5.96,52,873,-0.385
2003,0,6515,Shaun Micheel,5.94,67,1128,-0.313
2003,0,23353,J.J. Henry,5.89,71,1205,-0.225
2003,0,6332,Neal Lancaster,5.79,75,1295,-0.387
2003,0,7223,Brian Bateman,5.72,45,787,-0.378
2003,0,21633,Steve Allan,5.71,36,630,-0.278
2003,0,6573,Brandt Jobe,5.64,50,887,-0.200
2003,0,19824,Craig Barlow,5.51,62,1125,-0.194
2003,0,12652,Cameron Beckman,5.44,56,1029,-0.125
2003,0,20095,Carl Paulson,5.38,67,1246,-0.418
2003,0,12755,Vance Veazey,5.23,39,746,-0.282
2003,0,12510,Chad Campbell,5.13,56,1091,-0.321
2003,0,1161,Mark Calcavecchia,5.11,47,919,-0.340
2003,0,6034,Marco Dawson,5.02,45,897,-0.422
2003,0,23541,Ben Crane,4.93,51,1034,-0.255
2003,0,24356,Jason Buha,4.92,34,691,-0.265
2003,0,10423,Mike Weir,4.83,35,725,-0.314
2003,0,23125,Brad Elder,4.76,27,567,E
2003,0,22046,Geoff Ogilvy,4.73,43,909,-0.256
2003,0,11011,Mike Sposa,4.72,41,869,-0.171
2003,0,8123,Jeff Brehaut,4.64,59,1271,-0.339
2003,0,1685,J.L. Lewis,4.64,48,1035,-0.271
2003,0,22913,John Rollins,4.59,36,785,-0.167
2003,0,20498,Briny Baird,4.55,59,1296,-0.339
2003,0,12662,Thomas Levet,4.55,44,966,-0.364
2003,0,2223,Bob Tway,4.55,46,1010,-0.413
2003,0,6595,Kevin Sutherland,4.48,41,916,-0.244
2003,0,2101,Joey Sindelar,4.43,49,1105,-0.204
2003,0,2002,John Riegger,4.34,27,622,-0.148
2003,0,20568,Anthony Painter,4.33,43,993,-0.116
2003,0,21806,Paul Gow,4.2,32,761,-0.313
2003,0,20645,John Senden,4.15,53,1278,-0.340
2003,0,22371,Aaron Baddeley,4.14,31,749,-0.516
2003,0,8075,Jerry Kelly,4.11,45,1094,-0.444
2003,0,7457,Steve Flesch,4.03,51,1266,-0.392
2003,0,2246,Duffy Waldorf,4.03,38,942,-0.211
2003,0,20229,Stewart Cink,4.02,46,1144,-0.304
2003,0,7941,Mike Grob,4.02,39,969,-0.359
2003,0,10733,Kent Jones,4.02,34,845,-0.059
2003,0,26489,Cameron Yancey,3.99,26,651,-0.615
2003,0,25692,Akio Sadakata,3.95,36,912,-0.028
2003,0,8633,Per-Ulrik Johansson,3.93,44,1119,-0.182
2003,0,20436,Garrett Willis,3.88,45,1160,-0.400
2003,0,6581,David Sutherland,3.77,32,849,-0.375
2003,0,2170,Hal Sutton,3.77,34,903,-0.235
2003,0,24361,Pat Perez,3.72,37,995,-0.189
2003,0,1388,Robert Gamez,3.71,48,1295,-0.417
2003,0,6527,Steve Stricker,3.7,26,702,-0.385
2003,0,1553,John Huston,3.66,32,874,-0.438
2003,0,6621,Joe Durant,3.64,39,1071,-0.205
2003,0,20593,Greg Chalmers,3.61,42,1163,-0.262
2003,0,1361,Dan Forsman,3.6,40,1112,-0.350
2003,0,10213,Dicky Pride,3.59,29,808,-0.069
2003,0,2104,Jeff Sluman,3.52,39,1107,-0.282
2003,0,1797,Rocco Mediate,3.51,29,826,-0.103
2003,0,25345,Carl Pettersson,3.4,32,942,-0.156
2003,0,1941,Tom Pernice Jr.,3.37,39,1158,-0.308
2003,0,1677,Tom Lehman,3.34,27,809,-0.259
2003,0,12705,Cliff Kresge,3.28,36,1096,-0.167
2003,0,12680,Shigeki Maruyama,3.18,29,911,-0.276
2003,0,6809,Bob Burns,3.16,29,918,E
2003,0,6617,Brian Henninger,3.14,21,669,-0.190
2003,0,10201,Matt Gogel,3.11,26,836,-0.154
2003,0,23108,Matt Kuchar,3.1,23,743,-0.435
2003,0,1724,Jeff Maggert,3.1,28,904,-0.143
2003,0,10425,Jay Williamson,3.07,34,1109,-0.353
2003,0,20127,Chris Riley,3.02,29,960,-0.172
2003,0,1024,Billy Andrade,2.98,34,1141,-0.353
2003,0,20628,Arron Oberholser,2.98,30,1006,-0.333
2003,0,20121,Todd Fischer,2.91,32,1101,-0.219
2003,0,8537,J.P. Hayes,2.89,25,866,-0.360
2003,0,12660,Jesper Parnevik,2.88,31,1078,-0.258
2003,0,1938,David Peoples,2.85,32,1124,-0.344
2003,0,2214,Kirk Triplett,2.84,28,987,-0.393
2003,0,6575,Dudley Hart,2.8,20,715,+0.300
2003,0,10809,Jim Furyk,2.74,28,1021,-0.321
2003,0,23338,David Gossett,2.67,30,1124,-0.267
2003,0,1948,Tim Petrovic,2.59,30,1157,-0.367
2003,0,23036,Chris Anderson,2.58,27,1047,-0.407
2003,0,11032,Frank Lickliter II,2.56,26,1015,+0.038
2003,0,20566,Kaname Yokoo,2.55,16,627,-0.250
2003,0,1766,Billy Mayfair,2.54,29,1142,-0.138
2003,0,1307,Joel Edwards,2.53,20,791,-0.250
2003,0,12602,Dean Wilson,2.52,24,951,-0.417
2003,0,19972,José Coceres,2.5,18,719,-0.167
2003,0,12388,Michael Clark II,2.47,17,688,-0.471
2003,0,10860,Justin Leonard,2.45,20,817,-0.400
2003,0,6004,Stephen Ames,2.31,25,1082,-0.200
2003,0,1320,Bob Estes,2.3,22,958,-0.364
2003,0,1042,Paul Azinger,2.29,19,829,-0.158
2003,0,20472,Alex Cejka,2.29,22,959,-0.364
2003,0,1577,Lee Janzen,2.29,18,786,-0.556
2003,0,1761,Len Mattiace,2.26,22,975,-0.136
2003,0,22621,Ben Curtis,2.25,18,799,-0.167
2003,0,20573,Scott Laycock,2.19,17,777,-0.235
2003,0,6251,Chris DiMarco,2.16,21,974,-0.190
2003,0,1968,Nick Price,2.16,14,648,-0.214
2003,0,23983,Luke Donald,2.14,22,1028,-0.045
2003,0,1378,David Frost,2.1,21,999,-0.190
2003,0,2239,Scott Verplank,2.06,22,1068,E
2003,0,2049,Gene Sauers,2.01,20,994,-0.150
2003,0,1381,Fred Funk,1.97,24,1217,-0.292
2003,0,1457,Jay Haas,1.93,18,931,-0.056
2003,0,1569,Peter Jacobsen,1.92,16,834,-0.250
2003,0,1098,Jay Don Blake,1.91,15,784,-0.200
2003,0,1475,Donnie Hammond,1.87,20,1072,-0.200
2003,0,1329,Brad Faxon,1.83,18,981,-0.056
2003,0,8725,Tom Gillis,1.83,15,818,-0.133
2003,0,20029,Notah Begay III,1.78,19,1066,-0.263
2003,0,22293,Heath Slocum,1.77,22,1241,-0.227
2003,0,8339,Spike McRoy,1.75,21,1201,-0.143
2003,0,7101,Dave Stockton Jr.,1.75,15,855,-0.267
2003,0,20548,Hidemichi Tanaka,1.72,23,1335,-0.174
2003,0,6643,Paul Goydos,1.71,17,996,-0.118
2003,0,1175,Jim Carter,1.7,19,1120,-0.632
2003,0,2010,Loren Roberts,1.61,14,868,-0.214
2003,0,20940,Kenichi Kuboya,1.5,16,1064,-0.375
2003,0,7721,Pat Bates,1.47,19,1292,+0.105
2003,0,21739,Aaron Barber,1.46,16,1093,-0.125
2003,0,20771,Steven Alker,1.44,14,970,E
2003,0,23135,Tim Clark,1.43,12,840,-0.167
2003,0,19846,Brian Gay,1.28,14,1096,-0.214
2003,0,21878,Mark Wilson,1.26,12,950,-0.167
2003,0,1132,Mark Brooks,1.23,12,973,-0.333
2003,0,8931,Glen Day,1.22,15,1231,-0.400
2003,0,26420,Richard Johnson,1.17,12,1027,-0.500
2003,0,1666,Bernhard Langer,1.09,7,640,E
2003,0,6475,Jeff Klein,1.02,7,686,+0.143
2003,0,1887,Mark O'Meara,1.02,6,587,-0.167
2003,0,19881,Robert Damron,0.99,11,1116,-0.091
2003,0,1619,Skip Kendall,0.96,12,1244,-0.250
2003,0,1139,Olin Browne,0.95,12,1258,-0.167
2003,0,1928,Corey Pavin,0.94,9,958,-0.222
2003,0,20623,Gavin Coles,0.93,7,756,+0.286
2003,0,8545,Glen Hnatiuk,0.9,10,1116,-0.300
2003,0,6078,Esteban Toledo,0.87,11,1264,E
2003,0,1157,Tom Byrum,0.77,8,1041,E
2003,0,20099,Doug Barron,0.75,8,1073,-0.500
2003,0,8547,John Maginnes,0.64,6,935,E
2002,0,1249,John Daly,16.49,31,188,-0.194
2002,0,23621,Rory Sabbatini,10.7,26,243,-0.462
2002,0,8793,Tiger Woods,10.63,27,254,-0.407
2002,0,21961,Charles Howell III,9.4,44,468,-0.386
2002,0,20663,Brenden Pappas,9.21,29,315,-0.414
2002,0,20574,Mathew Goggin,9.18,29,316,-0.379
2002,0,26289,Boo Weekley,9.15,26,284,-0.269
2002,0,21633,Steve Allan,9.13,42,460,-0.405
2002,0,1927,Dennis Paulson,8.54,35,410,-0.257
2002,0,6613,Tommy Tolles,7.85,26,331,-0.577
2002,0,22046,Geoff Ogilvy,7.73,31,401,-0.290
2002,0,21805,Harrison Frazar,7.41,28,378,-0.143
2002,0,24925,Jonathan Byrd,7.19,32,445,-0.406
2002,0,10423,Mike Weir,6.94,25,360,-0.200
2002,0,10117,Bob Heintz,6.92,22,318,-0.227
2002,0,20645,John Senden,6.82,27,396,-0.667
2002,0,12660,Jesper Parnevik,6.78,16,236,-0.500
2002,0,23322,Brett Wetterich,6.56,29,442,-0.379
2002,0,23623,Bo Van Pelt,6.54,27,413,-0.407
2002,0,12663,Phil Tataurangi,6.48,25,386,-0.480
2002,0,6527,Steve Stricker,6.42,14,218,-0.357
2002,0,1514,Eduardo Herrera,6.41,20,312,-0.050
2002,0,2106,Chris Smith,6.29,28,445,-0.250
2002,0,8881,Tripp Isenhour,6.27,22,351,-0.364
2002,0,7457,Steve Flesch,6.14,25,407,-0.240
2002,0,6197,Michael Allen,6.12,20,327,-0.750
2002,0,1226,Fred Couples,6.1,13,213,-0.538
2002,0,12823,Carlos Franco,6.06,33,545,-0.394
2002,0,8375,Paul Stankowski,5.98,25,418,-0.560
2002,0,20095,Carl Paulson,5.97,25,419,-0.440
2002,0,1810,Phil Mickelson,5.88,25,425,-0.360
2002,0,1374,Robin Freeman,5.85,22,376,-0.364
2002,0,1706,Davis Love III,5.85,23,393,-0.304
2002,0,10585,Scott McCarron,5.66,24,424,-0.333
2002,0,23541,Ben Crane,5.65,23,407,-0.391
2002,0,10885,Robert Allenby,5.6,26,464,-0.269
2002,0,20043,Edward Fryatt,5.57,23,413,-0.304
2002,0,6515,Shaun Micheel,5.47,26,475,-0.346
2002,0,20094,Jonathan Kaye,5.46,23,421,-0.522
2002,0,6567,Vijay Singh,5.45,24,440,-0.375
2002,0,20098,Stuart Appleby,5.41,22,407,-0.318
2002,0,20572,Rod Pampling,5.34,21,393,-0.429
2002,0,10107,Deane Pappas,5.33,21,394,-0.333
2002,0,20593,Greg Chalmers,5.26,21,399,-0.381
2002,0,12782,Tim Herron,5.26,23,437,-0.348
2002,0,9011,David Duval,5.19,16,308,-0.375
2002,0,1723,Andrew Magee,5.18,19,367,-0.263
2002,0,10565,Ian Leggatt,5.16,22,426,-0.273
2002,0,12388,Michael Clark II,5.12,23,449,-0.348
2002,0,8633,Per-Ulrik Johansson,5.09,19,373,-0.474
2002,0,21806,Paul Gow,5.08,25,492,-0.480
2002,0,12645,Brent Geiberger,5.04,21,417,-0.524
2002,0,1941,Tom Pernice Jr.,5.02,21,418,-0.476
2002,0,20634,Peter Lonard,4.96,19,383,-0.316
2002,0,23177,Kenneth Staton,4.92,25,508,-0.320
2002,0,23353,J.J. Henry,4.89,25,511,-0.360
2002,0,2223,Bob Tway,4.82,20,415,-0.350
2002,0,2245,Grant Waite,4.68,22,470,-0.455
2002,0,1945,Kenny Perry,4.67,21,450,-0.429
2002,0,7223,Brian Bateman,4.58,21,459,-0.333
2002,0,23614,Rich Beem,4.58,20,437,-0.550
2002,0,20436,Garrett Willis,4.56,17,373,-0.647
2002,0,21209,Sergio Garcia,4.38,12,274,-0.417
2002,0,6332,Neal Lancaster,4.32,18,417,-0.167
2002,0,6573,Brandt Jobe,4.31,20,464,-0.450
2002,0,1685,J.L. Lewis,4.26,20,469,-0.600
2002,0,20157,Retief Goosen,4.23,11,260,-0.364
2002,0,11032,Frank Lickliter II,4.21,16,380,E
2002,0,1388,Robert Gamez,4.17,15,360,-0.333
2002,0,6621,Joe Durant,4.09,14,342,-0.143
2002,0,21259,Jason Hill,3.9,11,282,-0.182
2002,0,20548,Hidemichi Tanaka,3.9,18,462,-0.444
2002,0,22913,John Rollins,3.75,22,587,-0.636
2002,0,10962,Bradley Hughes,3.74,11,294,-0.545
2002,0,6016,Brad Lardon,3.7,10,270,-0.500
2002,0,20498,Briny Baird,3.67,18,491,-0.500
2002,0,23338,David Gossett,3.65,16,438,-0.188
2002,0,24357,K.J. Choi,3.64,15,412,-0.467
2002,0,8123,Jeff Brehaut,3.5,16,457,-0.563
2002,0,2101,Joey Sindelar,3.44,17,494,-0.118
2002,0,23125,Brad Elder,3.42,11,322,-0.455
2002,0,24361,Pat Perez,3.41,12,352,-0.250
2002,0,10649,Tom Scherrer,3.4,15,441,-0.400
2002,0,8535,Gary Nicklaus,3.39,10,295,-0.200
2002,0,24937,Jess Daley,3.38,13,385,-0.462
2002,0,7749,Brett Quigley,3.3,15,455,-0.200
2002,0,12680,Shigeki Maruyama,3.25,11,338,E
2002,0,1161,Mark Calcavecchia,3.21,9,280,-0.889
