YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
2006,0,25935,John Engler Jr.,58.89,53,90
2006,0,20098,Stuart Appleby,58.62,51,87
2006,0,2206,David Toms,58.44,45,77
2006,0,1948,Tim Petrovic,58.41,66,113
2006,0,8075,Jerry Kelly,58.25,60,103
2006,0,1042,Paul Azinger,58.1,61,105
2006,0,6197,Michael Allen,57.65,49,85
2006,0,20608,David Howell,57.58,19,33
2006,0,24357,K.J. Choi,57.14,56,98
2006,0,6373,José María Olazábal,57.14,16,28
2006,0,12823,Carlos Franco,57.0,57,100
2006,0,12510,Chad Campbell,56.98,49,86
2006,0,1887,Mark O'Meara,56.72,38,67
2006,0,21949,Joe Ogilvie,56.44,57,101
2006,0,6567,Vijay Singh,56.25,54,96
2006,0,20548,Hidemichi Tanaka,56.18,50,89
2006,0,6522,Ernie Els,56.16,41,73
2006,0,22046,Geoff Ogilvy,56.16,41,73
2006,0,7457,Steve Flesch,56.08,83,148
2006,0,21350,Ryuji Imada,56.03,65,116
2006,0,20634,Peter Lonard,55.95,47,84
2006,0,6251,Chris DiMarco,55.84,43,77
2006,0,23718,Nathan Green,55.74,68,122
2006,0,28475,Jeff Overton,55.56,50,90
2006,0,20645,John Senden,55.56,45,81
2006,0,20812,Tjaart van der Walt,55.56,30,54
2006,0,10423,Mike Weir,55.42,46,83
2006,0,12602,Dean Wilson,55.22,74,134
2006,0,24140,Sean O'Hair,55.1,54,98
2006,0,10565,Ian Leggatt,55.06,49,89
2006,0,24507,Jason Bohn,55.0,66,120
2006,0,6595,Kevin Sutherland,55.0,44,80
2006,0,23135,Tim Clark,54.93,39,71
2006,0,6034,Marco Dawson,54.9,56,102
2006,0,21407,Arjun Atwal,54.87,62,113
2006,0,24358,Robert Garrigus,54.74,52,95
2006,0,22378,Trevor Immelman,54.67,41,75
2006,0,20628,Arron Oberholser,54.67,41,75
2006,0,21646,David Branshaw,54.37,56,103
2006,0,20850,Daniel Chopra,54.26,70,129
2006,0,1320,Bob Estes,53.85,42,78
2006,0,21731,Freddie Jacobson,53.85,35,65
2006,0,1666,Bernhard Langer,53.62,37,69
2006,0,8793,Tiger Woods,53.57,15,28
2006,0,23497,Tag Ridings,53.54,53,99
2006,0,1381,Fred Funk,53.47,54,101
2006,0,20691,Greg Owen,53.45,31,58
2006,0,7749,Brett Quigley,53.45,62,116
2006,0,23788,D.J. Trahan,53.4,55,103
2006,0,21805,Harrison Frazar,53.27,57,107
2006,0,1132,Mark Brooks,53.13,51,96
2006,0,1553,John Huston,52.87,46,87
2006,0,11011,Mike Sposa,52.86,37,70
2006,0,26360,Bubba Dickerson,52.83,56,106
2006,0,1945,Kenny Perry,52.83,28,53
2006,0,24502,Adam Scott,52.83,28,53
2006,0,20631,David McKenzie,52.81,47,89
2006,0,22371,Aaron Baddeley,52.71,68,129
2006,0,10860,Justin Leonard,52.63,40,76
2006,0,22405,Justin Rose,52.58,51,97
2006,0,22293,Heath Slocum,52.58,51,97
2006,0,25345,Carl Pettersson,52.54,62,118
2006,0,1766,Billy Mayfair,52.53,52,99
2006,0,2239,Scott Verplank,52.5,42,80
2006,0,19824,Craig Barlow,52.38,33,63
2006,0,24138,Ian Poulter,52.38,22,42
2006,0,20574,Mathew Goggin,52.24,35,67
2006,0,1707,Steve Lowery,52.14,61,117
2006,0,8835,Kris Cox,52.0,39,75
2006,0,1577,Lee Janzen,51.79,58,112
2006,0,25842,Jon Mills,51.76,44,85
2006,0,1329,Brad Faxon,51.72,60,116
2006,0,12716,Charley Hoffman,51.52,51,99
2006,0,23349,Charles Warren,51.35,38,74
2006,0,1724,Jeff Maggert,51.32,39,76
2006,0,1388,Robert Gamez,51.3,59,115
2006,0,24924,Bill Haas,51.3,59,115
2006,0,21753,Brian Davis,51.24,62,121
2006,0,7867,Woody Austin,51.09,70,137
2006,0,22892,Jason Gore,51.09,47,92
2006,0,8385,Omar Uresti,51.02,25,49
2006,0,27120,Troy Matteson,50.93,55,108
2006,0,12680,Shigeki Maruyama,50.91,56,110
2006,0,8375,Paul Stankowski,50.72,35,69
2006,0,12755,Vance Veazey,50.72,35,69
2006,0,12662,Thomas Levet,50.68,37,73
2006,0,7223,Brian Bateman,50.0,36,72
2006,0,24925,Jonathan Byrd,50.0,36,72
2006,0,19881,Robert Damron,50.0,59,118
2006,0,20105,Jeff Gove,50.0,39,78
2006,0,26420,Richard Johnson,50.0,51,102
2006,0,1599,Steve Jones,50.0,47,94
2006,0,1619,Skip Kendall,50.0,39,78
2006,0,1941,Tom Pernice Jr.,50.0,52,104
2006,0,2214,Kirk Triplett,50.0,32,64
2006,0,23623,Bo Van Pelt,50.0,56,112
2006,0,23322,Brett Wetterich,50.0,39,78
2006,0,10733,Kent Jones,49.55,55,111
2006,0,23409,James Driscoll,49.53,53,107
2006,0,25900,Lucas Glover,49.52,52,105
2006,0,6012,Greg Kraft,49.43,43,87
2006,0,6573,Brandt Jobe,49.4,41,83
2006,0,1685,J.L. Lewis,49.33,37,75
2006,0,1024,Billy Andrade,49.3,35,71
2006,0,26596,Ryan Moore,49.28,34,69
2006,0,21209,Sergio Garcia,49.09,27,55
2006,0,27770,Camilo Villegas,48.89,44,90
2006,0,21961,Charles Howell III,48.84,42,86
2006,0,20382,Stephen Leaney,48.72,38,78
2006,0,9011,David Duval,48.48,32,66
2006,0,23320,Ryan Palmer,48.48,48,99
2006,0,11032,Frank Lickliter II,48.45,47,97
2006,0,23541,Ben Crane,48.15,39,81
2006,0,27141,J.B. Holmes,48.1,38,79
2006,0,21470,Daisuke Maruyama,47.87,45,94
2006,0,12660,Jesper Parnevik,47.83,44,92
2006,0,21660,Jason Schultz,47.73,42,88
2006,0,27095,Nick Watney,47.66,51,107
2006,0,12760,Danny Ellis,47.46,28,59
2006,0,1139,Olin Browne,47.27,52,110
2006,0,6643,Paul Goydos,47.25,43,91
2006,0,7013,Wes Short Jr.,47.22,51,108
2006,0,1761,Len Mattiace,47.19,42,89
2006,0,20157,Retief Goosen,47.06,24,51
2006,0,24361,Pat Perez,46.67,28,60
2006,0,12645,Brent Geiberger,46.22,55,119
2006,0,22621,Ben Curtis,46.15,42,91
2006,0,6515,Shaun Micheel,46.15,36,78
2006,0,25632,Jimmy Walker,46.05,35,76
2006,0,10809,Jim Furyk,46.03,29,63
2006,0,24024,Zach Johnson,45.98,40,87
2006,0,22946,Henrik Bjornstad,45.83,44,96
2006,0,6004,Stephen Ames,45.76,27,59
2006,0,12782,Tim Herron,45.68,37,81
2006,0,1706,Davis Love III,45.56,41,90
2006,0,1823,Larry Mize,45.45,20,44
2006,0,28780,Nicholas Thompson,45.45,45,99
2006,0,8123,Jeff Brehaut,45.13,51,113
2006,0,1219,John Cook,45.0,27,60
2006,0,10885,Robert Allenby,44.78,30,67
2006,0,10505,Shane Bertsch,44.74,68,152
2006,0,24781,Hunter Mahan,44.68,42,94
2006,0,1677,Tom Lehman,44.64,25,56
2006,0,25804,Bubba Watson,44.55,45,101
2006,0,23614,Rich Beem,44.32,39,88
2006,0,27943,Matt Hansen,44.23,23,52
2006,0,20472,Alex Cejka,44.19,38,86
2006,0,6621,Joe Durant,43.64,48,110
2006,0,1035,Tommy Armour III,43.53,37,85
2006,0,20498,Briny Baird,43.48,30,69
2006,0,1226,Fred Couples,43.1,25,58
2006,0,1161,Mark Calcavecchia,42.86,42,98
2006,0,25240,D.A. Points,42.72,44,103
2006,0,23048,Eric Axley,42.27,41,97
2006,0,1142,Bart Bryant,42.11,24,57
2006,0,2223,Bob Tway,41.86,36,86
2006,0,1249,John Daly,41.82,23,55
2006,0,23616,Ryan Hietala,41.18,28,68
2006,0,20121,Todd Fischer,41.13,51,124
2006,0,22548,Patrick Sheehan,41.07,46,112
2006,0,20378,Mathias Grönberg,41.0,41,100
2006,0,2101,Joey Sindelar,40.7,35,86
2006,0,23353,J.J. Henry,40.26,31,77
2006,0,23673,Michael Connell,40.0,22,55
2006,0,24980,Scott Gutschewski,39.62,21,53
2006,0,1473,Todd Hamilton,39.29,33,84
2006,0,8537,J.P. Hayes,39.29,22,56
2006,0,21959,Ted Purdy,39.29,33,84
2006,0,1810,Phil Mickelson,38.64,17,44
2006,0,19913,Ron Whittaker,38.64,34,88
2006,0,24912,Will MacKenzie,37.65,32,85
2006,0,22913,John Rollins,36.56,34,93
2006,0,23307,Roger Tambellini,36.23,25,69
2006,0,20094,Jonathan Kaye,35.11,33,94
2006,0,11123,Chris Couch,32.91,26,79
2006,0,2106,Chris Smith,32.81,21,64
2006,0,25936,Alex Aragon,31.67,19,60
2005,0,24361,Pat Perez,74.07,60,81
2005,0,26420,Richard Johnson,73.33,22,30
2005,0,23983,Luke Donald,72.0,36,50
2005,0,1706,Davis Love III,67.86,38,56
2005,0,6004,Stephen Ames,67.06,57,85
2005,0,6595,Kevin Sutherland,65.82,52,79
2005,0,2214,Kirk Triplett,65.22,30,46
2005,0,21949,Joe Ogilvie,64.35,74,115
2005,0,6567,Vijay Singh,64.04,57,89
2005,0,22046,Geoff Ogilvy,62.38,63,101
2005,0,19824,Craig Barlow,62.3,38,61
2005,0,7749,Brett Quigley,62.16,69,111
2005,0,10809,Jim Furyk,61.73,50,81
2005,0,1810,Phil Mickelson,61.29,38,62
2005,0,20766,Padraig Harrington,61.11,22,36
2005,0,12680,Shigeki Maruyama,61.06,69,113
2005,0,6373,José María Olazábal,60.87,28,46
2005,0,20812,Tjaart van der Walt,60.38,32,53
2005,0,19972,José Coceres,60.32,38,63
2005,0,21753,Brian Davis,60.0,45,75
2005,0,21878,Mark Wilson,59.77,52,87
2005,0,20160,Charlie Wi,59.09,52,88
2005,0,8385,Omar Uresti,59.04,49,83
2005,0,1887,Mark O'Meara,58.9,43,73
2005,0,20850,Daniel Chopra,58.62,68,116
2005,0,19881,Robert Damron,58.62,68,116
2005,0,23541,Ben Crane,58.33,49,84
2005,0,21350,Ryuji Imada,58.33,49,84
2005,0,23614,Rich Beem,58.21,39,67
2005,0,23409,James Driscoll,58.11,43,74
2005,0,23135,Tim Clark,57.75,41,71
2005,0,23108,Matt Kuchar,57.41,31,54
2005,0,25345,Carl Pettersson,57.39,66,115
2005,0,12645,Brent Geiberger,57.38,35,61
2005,0,1761,Len Mattiace,57.14,76,133
2005,0,20474,Phillip Price,57.14,56,98
2005,0,2223,Bob Tway,57.14,48,84
2005,0,8793,Tiger Woods,57.14,36,63
2005,0,19846,Brian Gay,56.93,78,137
2005,0,20127,Chris Riley,56.72,38,67
2005,0,20382,Stephen Leaney,56.7,55,97
2005,0,21209,Sergio Garcia,56.6,30,53
2005,0,1823,Larry Mize,56.6,30,53
2005,0,10885,Robert Allenby,56.52,39,69
2005,0,6034,Marco Dawson,56.47,48,85
2005,0,1024,Billy Andrade,56.44,57,101
2005,0,24357,K.J. Choi,56.25,45,80
2005,0,2239,Scott Verplank,56.18,50,89
2005,0,8931,Glen Day,56.0,42,75
2005,0,21731,Freddie Jacobson,55.91,52,93
2005,0,23725,Brendan Jones,55.88,38,68
2005,0,1381,Fred Funk,55.83,67,120
2005,0,12782,Tim Herron,55.77,58,104
2005,0,10423,Mike Weir,55.7,44,79
2005,0,20623,Gavin Coles,55.67,54,97
2005,0,1928,Corey Pavin,55.67,54,97
2005,0,2104,Jeff Sluman,55.38,72,130
2005,0,1361,Dan Forsman,55.32,26,47
2005,0,20645,John Senden,55.24,58,105
2005,0,10912,Craig Perks,55.13,43,78
2005,0,24227,Justin Bolli,55.0,44,80
2005,0,6197,Michael Allen,54.95,50,91
2005,0,12602,Dean Wilson,54.95,50,91
2005,0,25396,Kevin Na,54.87,62,113
2005,0,21961,Charles Howell III,54.84,51,93
2005,0,1132,Mark Brooks,54.74,52,95
2005,0,20433,Mark Hensby,54.72,29,53
2005,0,21633,Steve Allan,54.64,53,97
2005,0,1766,Billy Mayfair,54.55,60,110
2005,0,7457,Steve Flesch,54.43,43,79
2005,0,23621,Rory Sabbatini,54.41,37,68
2005,0,1577,Lee Janzen,54.29,38,70
2005,0,23320,Ryan Palmer,54.21,58,107
2005,0,1161,Mark Calcavecchia,54.17,52,96
2005,0,1226,Fred Couples,54.17,26,48
2005,0,1666,Bernhard Langer,54.17,39,72
2005,0,20229,Stewart Cink,54.12,46,85
2005,0,20099,Doug Barron,54.05,40,74
2005,0,25240,D.A. Points,54.0,54,100
2005,0,1723,Andrew Magee,53.92,55,102
2005,0,1329,Brad Faxon,53.85,49,91
2005,0,8725,Tom Gillis,53.76,50,93
2005,0,10860,Justin Leonard,53.52,38,71
2005,0,8075,Jerry Kelly,53.33,48,90
2005,0,1127,Danny Briggs,53.19,50,94
2005,0,22293,Heath Slocum,53.19,50,94
2005,0,20691,Greg Owen,52.94,45,85
2005,0,8993,Franklin Langham,52.63,50,95
2005,0,2010,Loren Roberts,52.63,30,57
2005,0,20157,Retief Goosen,52.5,21,40
2005,0,22371,Aaron Baddeley,52.22,47,90
2005,0,21959,Ted Purdy,52.14,61,117
2005,0,1677,Tom Lehman,52.11,37,71
2005,0,22295,Darron Stiles,52.0,52,100
2005,0,12454,Mario Tiziani,51.95,40,77
2005,0,24140,Sean O'Hair,51.92,54,104
2005,0,22405,Justin Rose,51.79,58,112
2005,0,23063,Scott Hend,51.76,44,85
2005,0,20548,Hidemichi Tanaka,51.67,62,120
2005,0,21498,Hideto Tanihara,51.52,34,66
2005,0,24024,Zach Johnson,51.49,52,101
2005,0,24925,Jonathan Byrd,51.3,59,115
2005,0,1941,Tom Pernice Jr.,51.24,62,121
2005,0,12652,Cameron Beckman,50.98,52,102
2005,0,6332,Neal Lancaster,50.93,55,108
2005,0,20098,Stuart Appleby,50.68,37,73
2005,0,24507,Jason Bohn,50.53,48,95
2005,0,20472,Alex Cejka,50.53,48,95
2005,0,1139,Olin Browne,50.0,47,94
2005,0,1219,John Cook,50.0,44,88
2005,0,6251,Chris DiMarco,50.0,35,70
2005,0,1320,Bob Estes,50.0,50,100
2005,0,21806,Paul Gow,50.0,47,94
2005,0,23497,Tag Ridings,50.0,41,82
2005,0,6527,Steve Stricker,50.0,42,84
2005,0,10425,Jay Williamson,50.0,34,68
2005,0,20121,Todd Fischer,49.57,58,117
2005,0,10201,Matt Gogel,49.5,50,101
2005,0,24604,Hunter Haas,49.49,49,99
2005,0,20628,Arron Oberholser,49.28,34,69
2005,0,8545,Glen Hnatiuk,49.21,31,63
2005,0,24138,Ian Poulter,49.21,31,63
2005,0,12823,Carlos Franco,49.15,29,59
2005,0,2206,David Toms,49.15,29,59
2005,0,1388,Robert Gamez,49.12,56,114
2005,0,23788,D.J. Trahan,48.75,39,80
2005,0,1487,Jeff Hart,48.57,34,70
2005,0,1313,Steve Elkington,48.53,33,68
2005,0,1142,Bart Bryant,48.42,46,95
2005,0,10733,Kent Jones,48.39,60,124
2005,0,23036,Chris Anderson,48.35,44,91
2005,0,1042,Paul Azinger,48.24,41,85
2005,0,23552,Hank Kuehne,48.21,54,112
2005,0,1685,J.L. Lewis,48.19,40,83
2005,0,20634,Peter Lonard,48.19,40,83
2005,0,1797,Rocco Mediate,48.0,36,75
2005,0,23325,Vaughn Taylor,48.0,48,100
2005,0,23353,J.J. Henry,47.92,46,96
2005,0,1249,John Daly,47.76,32,67
2005,0,1724,Jeff Maggert,47.69,31,65
2005,0,6575,Dudley Hart,47.62,40,84
2005,0,7867,Woody Austin,47.54,58,122
2005,0,2246,Duffy Waldorf,47.42,46,97
2005,0,28088,Matt Davidson,47.3,35,74
2005,0,1945,Kenny Perry,47.17,25,53
2005,0,1927,Dennis Paulson,47.13,41,87
2005,0,12826,Paul Claxton,46.99,39,83
2005,0,25900,Lucas Glover,46.99,39,83
2005,0,23623,Bo Van Pelt,46.88,45,96
2005,0,1157,Tom Byrum,46.81,44,94
2005,0,1707,Steve Lowery,46.74,43,92
2005,0,1457,Jay Haas,46.67,28,60
2005,0,1619,Skip Kendall,46.67,49,105
2005,0,20663,Brenden Pappas,46.15,18,39
2005,0,12510,Chad Campbell,46.07,41,89
2005,0,10117,Bob Heintz,46.07,41,89
2005,0,1175,Jim Carter,45.78,38,83
2005,0,8537,J.P. Hayes,45.21,33,73
2005,0,12660,Jesper Parnevik,44.94,40,89
2005,0,24912,Will MacKenzie,44.83,26,58
2005,0,1553,John Huston,44.66,46,103
2005,0,8123,Jeff Brehaut,44.64,25,56
2005,0,23540,Jason Allred,44.55,45,101
2005,0,21805,Harrison Frazar,44.55,49,110
2005,0,21407,Arjun Atwal,44.3,35,79
2005,0,1948,Tim Petrovic,44.04,48,109
2005,0,6621,Joe Durant,43.84,32,73
2005,0,2101,Joey Sindelar,43.64,48,110
2005,0,20396,Lee Westwood,43.33,13,30
2005,0,20572,Rod Pampling,43.06,31,72
2005,0,25847,Rob Rashell,43.06,31,72
2005,0,27095,Nick Watney,43.02,37,86
2005,0,22913,John Rollins,42.99,46,107
2005,0,24502,Adam Scott,42.86,21,49
2005,0,26679,Kevin Stadler,42.86,42,98
2005,0,1035,Tommy Armour III,42.55,40,94
2005,0,20502,Michael Long,42.5,34,80
2005,0,1473,Todd Hamilton,42.42,42,99
2005,0,11032,Frank Lickliter II,42.39,39,92
2005,0,24980,Scott Gutschewski,42.25,30,71
2005,0,20378,Mathias Grönberg,41.82,23,55
2005,0,20498,Briny Baird,41.75,43,103
2005,0,20094,Jonathan Kaye,41.67,30,72
2005,0,7223,Brian Bateman,41.3,38,92
2005,0,10585,Scott McCarron,40.82,40,98
2005,0,10962,Bradley Hughes,40.32,25,62
2005,0,23322,Brett Wetterich,40.32,25,62
2005,0,22621,Ben Curtis,40.26,31,77
2005,0,2106,Chris Smith,40.23,35,87
2005,0,1418,Bill Glasson,40.0,20,50
2005,0,26287,Roland Thatcher,39.71,27,68
2005,0,12662,Thomas Levet,37.25,19,51
2005,0,6573,Brandt Jobe,37.08,33,89
2005,0,6599,John Elliott,36.99,27,73
2005,0,1599,Steve Jones,36.62,26,71
2005,0,26758,David Hearn,36.51,23,63
2005,0,24781,Hunter Mahan,36.36,36,99
2005,0,6515,Shaun Micheel,35.82,24,67
2005,0,21951,Joey Snyder III,35.14,39,111
2005,0,24290,D.J. Brigman,33.33,26,78
2005,0,23349,Charles Warren,33.33,26,78
2005,0,22548,Patrick Sheehan,32.48,38,117
2004,0,19972,José Coceres,65.12,56,86
2004,0,1361,Dan Forsman,65.05,67,103
2004,0,1968,Nick Price,63.49,40,63
2004,0,1378,David Frost,62.5,65,104
2004,0,20572,Rod Pampling,62.12,82,132
2004,0,22046,Geoff Ogilvy,61.96,57,92
2004,0,23552,Hank Kuehne,61.86,60,97
2004,0,1706,Davis Love III,61.73,50,81
2004,0,24502,Adam Scott,61.7,29,47
2004,0,1927,Dennis Paulson,61.63,53,86
2004,0,6004,Stephen Ames,61.47,67,109
2004,0,1329,Brad Faxon,61.39,62,101
2004,0,8385,Omar Uresti,61.32,65,106
2004,0,1761,Len Mattiace,61.11,55,90
2004,0,1920,Craig Parry,61.11,33,54
2004,0,20593,Greg Chalmers,60.49,49,81
2004,0,10860,Justin Leonard,59.55,53,89
2004,0,10423,Mike Weir,59.55,53,89
2004,0,1457,Jay Haas,59.52,50,84
2004,0,6373,José María Olazábal,59.26,32,54
2004,0,2010,Loren Roberts,59.22,61,103
2004,0,6595,Kevin Sutherland,59.22,61,103
2004,0,23135,Tim Clark,58.9,43,73
2004,0,6575,Dudley Hart,58.9,43,73
2004,0,1810,Phil Mickelson,58.9,43,73
2004,0,2206,David Toms,58.82,40,68
2004,0,10425,Jay Williamson,58.57,82,140
2004,0,20229,Stewart Cink,58.49,62,106
2004,0,12823,Carlos Franco,58.43,52,89
2004,0,19824,Craig Barlow,58.42,59,101
2004,0,1553,John Huston,58.33,35,60
2004,0,23497,Tag Ridings,58.33,28,48
2004,0,20157,Retief Goosen,58.14,25,43
2004,0,1157,Tom Byrum,57.69,60,104
2004,0,12760,Danny Ellis,57.69,60,104
2004,0,20472,Alex Cejka,57.65,49,85
2004,0,1926,Steve Pate,57.65,49,85
2004,0,1577,Lee Janzen,57.3,51,89
2004,0,6522,Ernie Els,57.14,32,56
2004,0,21961,Charles Howell III,57.14,64,112
2004,0,1766,Billy Mayfair,57.14,56,98
2004,0,23614,Rich Beem,56.79,46,81
2004,0,22293,Heath Slocum,56.48,61,108
2004,0,6251,Chris DiMarco,56.38,53,94
2004,0,8075,Jerry Kelly,56.32,49,87
2004,0,20663,Brenden Pappas,56.25,63,112
2004,0,1941,Tom Pernice Jr.,56.19,59,105
2004,0,1887,Mark O'Meara,56.16,41,73
2004,0,10201,Matt Gogel,56.04,51,91
2004,0,20382,Stephen Leaney,55.95,47,84
2004,0,23320,Ryan Palmer,55.94,80,143
2004,0,23307,Roger Tambellini,55.68,49,88
2004,0,19846,Brian Gay,55.56,65,117
2004,0,25396,Kevin Na,55.56,65,117
2004,0,20127,Chris Riley,55.42,46,83
2004,0,6809,Bob Burns,55.34,57,103
2004,0,20433,Mark Hensby,55.28,68,123
2004,0,6515,Shaun Micheel,55.22,37,67
2004,0,2239,Scott Verplank,55.21,53,96
2004,0,25686,Jason Dufner,55.17,48,87
2004,0,6197,Michael Allen,55.1,54,98
2004,0,24925,Jonathan Byrd,54.95,61,111
2004,0,6332,Neal Lancaster,54.95,61,111
2004,0,12660,Jesper Parnevik,54.64,53,97
2004,0,20628,Arron Oberholser,54.55,42,77
2004,0,1381,Fred Funk,54.46,61,112
2004,0,21893,Brian Kortan,54.41,37,68
2004,0,12602,Dean Wilson,54.4,68,125
2004,0,24781,Hunter Mahan,54.37,56,103
2004,0,23983,Luke Donald,54.29,38,70
2004,0,1685,J.L. Lewis,54.21,58,107
2004,0,1320,Bob Estes,53.73,36,67
2004,0,1249,John Daly,53.66,44,82
2004,0,12680,Shigeki Maruyama,53.64,59,110
2004,0,6567,Vijay Singh,53.54,53,99
2004,0,22371,Aaron Baddeley,53.51,61,114
2004,0,24361,Pat Perez,53.45,62,116
2004,0,1261,Jay Delsing,53.33,48,90
2004,0,20098,Stuart Appleby,53.19,50,94
2004,0,1928,Corey Pavin,53.09,43,81
2004,0,19825,Darren Clarke,53.06,26,49
2004,0,1388,Robert Gamez,52.89,64,121
2004,0,20645,John Senden,52.88,55,104
2004,0,6078,Esteban Toledo,52.86,74,140
2004,0,10585,Scott McCarron,52.83,56,106
2004,0,23108,Matt Kuchar,52.81,47,89
2004,0,22913,John Rollins,52.81,47,89
2004,0,1024,Billy Andrade,52.63,70,133
2004,0,8931,Glen Day,52.55,72,137
2004,0,1042,Paul Azinger,52.54,62,118
2004,0,1948,Tim Petrovic,52.5,63,120
2004,0,1219,John Cook,52.46,32,61
2004,0,20580,Andre Stolz,52.44,43,82
2004,0,12652,Cameron Beckman,52.38,44,84
2004,0,7457,Steve Flesch,52.24,70,134
2004,0,2099,Scott Simpson,52.17,36,69
2004,0,1619,Skip Kendall,52.1,62,119
2004,0,7363,Craig Bowden,52.03,64,123
2004,0,2223,Bob Tway,51.96,53,102
2004,0,1527,Scott Hoch,51.92,27,52
2004,0,21633,Steve Allan,51.85,56,108
2004,0,24357,K.J. Choi,51.69,46,89
2004,0,25345,Carl Pettersson,51.49,52,101
2004,0,23541,Ben Crane,51.4,55,107
2004,0,12645,Brent Geiberger,51.38,56,109
2004,0,20121,Todd Fischer,51.22,63,123
2004,0,1139,Olin Browne,51.16,44,86
2004,0,7223,Brian Bateman,51.0,51,100
2004,0,22405,Justin Rose,50.98,26,51
2004,0,20104,Ken Duke,50.88,58,114
2004,0,26420,Richard Johnson,50.76,67,132
2004,0,10885,Robert Allenby,50.62,41,81
2004,0,1938,David Peoples,50.62,41,81
2004,0,8537,J.P. Hayes,50.57,44,87
2004,0,7749,Brett Quigley,50.49,52,103
2004,0,1035,Tommy Armour III,50.44,57,113
2004,0,1161,Mark Calcavecchia,50.0,38,76
2004,0,20850,Daniel Chopra,50.0,57,114
2004,0,1226,Fred Couples,50.0,22,44
2004,0,1313,Steve Elkington,50.0,35,70
2004,0,25900,Lucas Glover,50.0,50,100
2004,0,23338,David Gossett,50.0,37,74
2004,0,1473,Todd Hamilton,50.0,61,122
2004,0,23063,Scott Hend,50.0,45,90
2004,0,23353,J.J. Henry,50.0,45,90
2004,0,10912,Craig Perks,50.0,39,78
2004,0,8793,Tiger Woods,50.0,26,52
2004,0,1945,Kenny Perry,49.3,35,71
2004,0,23621,Rory Sabbatini,49.3,35,71
2004,0,21878,Mark Wilson,49.15,29,59
2004,0,6527,Steve Stricker,49.04,51,104
2004,0,19881,Robert Damron,48.91,67,137
2004,0,21959,Ted Purdy,48.67,55,113
2004,0,1677,Tom Lehman,48.15,26,54
2004,0,12782,Tim Herron,48.05,37,77
2004,0,12753,David Morland IV,48.0,48,100
2004,0,20634,Peter Lonard,47.37,36,76
2004,0,20029,Notah Begay III,47.22,34,72
2004,0,1707,Steve Lowery,47.12,49,104
2004,0,24290,D.J. Brigman,47.06,40,85
2004,0,8835,Kris Cox,46.91,38,81
2004,0,12394,Tom Carter,46.72,57,122
2004,0,21949,Joe Ogilvie,46.61,55,118
2004,0,1142,Bart Bryant,46.58,34,73
2004,0,20378,Mathias Grönberg,46.53,47,101
2004,0,1127,Danny Briggs,46.51,40,86
2004,0,7867,Woody Austin,46.46,46,99
2004,0,24507,Jason Bohn,46.46,46,99
2004,0,10733,Kent Jones,46.43,52,112
2004,0,2214,Kirk Triplett,46.15,36,78
2004,0,1724,Jeff Maggert,46.03,29,63
2004,0,22621,Ben Curtis,45.83,22,48
2004,0,6613,Tommy Tolles,45.83,44,96
2004,0,21805,Harrison Frazar,45.78,38,83
2004,0,7721,Pat Bates,45.69,53,116
2004,0,1771,Blaine McCallister,45.56,41,90
2004,0,2104,Jeff Sluman,45.54,46,101
2004,0,1203,Russ Cochran,45.33,34,75
2004,0,24024,Zach Johnson,45.3,53,117
2004,0,8339,Spike McRoy,45.3,53,117
2004,0,8123,Jeff Brehaut,45.0,45,100
2004,0,21209,Sergio Garcia,44.9,22,49
2004,0,12705,Cliff Kresge,44.83,52,116
2004,0,1666,Bernhard Langer,44.83,26,58
2004,0,1797,Rocco Mediate,44.44,20,45
2004,0,2049,Gene Sauers,44.44,52,117
2004,0,26287,Roland Thatcher,44.44,28,63
2004,0,20094,Jonathan Kaye,43.84,32,73
2004,0,22548,Patrick Sheehan,43.8,53,121
2004,0,1132,Mark Brooks,43.75,42,96
2004,0,8881,Tripp Isenhour,43.75,28,64
2004,0,23623,Bo Van Pelt,43.69,45,103
2004,0,25237,Kevin Muncrief,43.55,27,62
2004,0,20548,Hidemichi Tanaka,43.48,40,92
2004,0,12682,Hirofumi Miyase,43.18,38,88
2004,0,11032,Frank Lickliter II,42.53,37,87
2004,0,12510,Chad Campbell,42.22,38,90
2004,0,21646,David Branshaw,42.17,35,83
2004,0,2245,Grant Waite,41.84,41,98
2004,0,21731,Freddie Jacobson,41.79,28,67
2004,0,10107,Deane Pappas,41.56,32,77
2004,0,2002,John Riegger,41.54,27,65
2004,0,6621,Joe Durant,41.33,31,75
2004,0,7939,Dan Olsen,41.25,33,80
2004,0,20498,Briny Baird,41.18,42,102
2004,0,21407,Arjun Atwal,41.07,46,112
2004,0,23325,Vaughn Taylor,40.91,36,88
2004,0,2246,Duffy Waldorf,40.32,25,62
2004,0,10213,Dicky Pride,40.24,33,82
2004,0,6214,Guy Boros,39.53,34,86
2004,0,2101,Joey Sindelar,39.53,34,86
2004,0,20585,Niclas Fasth,38.96,30,77
2004,0,23613,Rich Barcelo,37.14,26,70
2004,0,11123,Chris Couch,35.44,28,79
2004,0,2106,Chris Smith,28.57,34,119
2004,0,8337,Mike Heinen,28.33,17,60
2003,0,20628,Arron Oberholser,69.66,62,89
2003,0,2104,Jeff Sluman,65.43,53,81
