YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
2005,0,20691,Greg Owen,71.01,98,138,-0.28
2005,0,25240,D.A. Points,70.95,127,179,-0.26
2005,0,23108,Matt Kuchar,70.8,80,113,-0.29
2005,0,10912,Craig Perks,70.75,75,106,-0.29
2005,0,20663,Brenden Pappas,70.73,87,123,-0.31
2005,0,23322,Brett Wetterich,70.41,119,169,-0.24
2005,0,8931,Glen Day,70.37,114,162,-0.26
2005,0,24361,Pat Perez,70.37,95,135,-0.34
2005,0,20157,Retief Goosen,70.3,71,101,-0.24
2005,0,23409,James Driscoll,70.25,85,121,-0.24
2005,0,24604,Hunter Haas,70.21,99,141,-0.29
2005,0,8075,Jerry Kelly,70.21,99,141,-0.22
2005,0,1024,Billy Andrade,70.2,106,151,-0.32
2005,0,1797,Rocco Mediate,70.07,103,147,-0.27
2005,0,1941,Tom Pernice Jr.,70.06,124,177,-0.26
2005,0,22548,Patrick Sheehan,69.81,148,212,-0.39
2005,0,19881,Robert Damron,69.73,129,185,-0.27
2005,0,23540,Jason Allred,69.67,85,122,-0.27
2005,0,20474,Phillip Price,69.57,80,115,-0.25
2005,0,19972,José Coceres,69.47,66,95,-0.23
2005,0,20378,Mathias Grönberg,69.4,93,134,-0.16
2005,0,24925,Jonathan Byrd,69.35,129,186,-0.26
2005,0,23541,Ben Crane,69.23,81,117,-0.33
2005,0,23063,Scott Hend,69.23,99,143,-0.16
2005,0,7223,Brian Bateman,69.15,139,201,-0.22
2005,0,1388,Robert Gamez,68.81,139,202,-0.29
2005,0,22913,John Rollins,68.67,114,166,-0.26
2005,0,21949,Joe Ogilvie,68.57,120,175,-0.28
2005,0,20850,Daniel Chopra,68.54,146,213,-0.27
2005,0,1887,Mark O'Meara,68.27,71,104,-0.31
2005,0,1042,Paul Azinger,68.22,73,107,-0.38
2005,0,22621,Ben Curtis,68.22,73,107,-0.3
2005,0,1132,Mark Brooks,68.1,79,116,-0.18
2005,0,10962,Bradley Hughes,67.83,78,115,-0.24
2005,0,6004,Stephen Ames,67.48,83,123,-0.23
2005,0,21959,Ted Purdy,66.97,146,218,-0.23
2005,0,12645,Brent Geiberger,66.67,68,102,-0.25
2005,0,21498,Hideto Tanihara,66.67,66,99,-0.2
2005,0,21633,Steve Allan,66.48,119,179,-0.31
2005,0,6599,John Elliott,66.35,69,104,-0.23
2005,0,26679,Kevin Stadler,65.71,115,175,-0.3
2005,0,20396,Lee Westwood,65.52,57,87,-0.25
2005,0,10425,Jay Williamson,65.22,60,92,-0.28
2005,0,6373,José María Olazábal,64.71,55,85,-0.33
2005,0,1249,John Daly,64.66,75,116,-0.21
2005,0,1599,Steve Jones,64.62,42,65,-0.24
2005,0,2246,Duffy Waldorf,63.91,85,133,-0.29
2005,0,22371,Aaron Baddeley,63.87,76,119,-0.28
2005,0,1927,Dennis Paulson,63.57,89,140,-0.2
2005,0,10585,Scott McCarron,63.44,59,93,-0.25
2005,0,1418,Bill Glasson,62.92,56,89,-0.3
2005,0,12662,Thomas Levet,62.07,36,58,-0.19
2004,0,6567,Vijay Singh,83.33,165,198,-0.27
2004,0,2246,Duffy Waldorf,83.33,90,108,-0.3
2004,0,1677,Tom Lehman,82.86,87,105,-0.2
2004,0,1219,John Cook,82.35,84,102,-0.3
2004,0,10885,Robert Allenby,82.31,121,147,-0.18
2004,0,2104,Jeff Sluman,82.19,120,146,-0.26
2004,0,20127,Chris Riley,82.14,69,84,-0.29
2004,0,21646,David Branshaw,81.93,136,166,-0.26
2004,0,1457,Jay Haas,81.9,86,105,-0.33
2004,0,20498,Briny Baird,81.82,135,165,-0.22
2004,0,1139,Olin Browne,81.55,137,168,-0.31
2004,0,1320,Bob Estes,81.37,83,102,-0.31
2004,0,6197,Michael Allen,80.85,114,141,-0.28
2004,0,20157,Retief Goosen,80.52,62,77,-0.27
2004,0,20634,Peter Lonard,80.49,99,123,-0.2
2004,0,2214,Kirk Triplett,80.47,103,128,-0.26
2004,0,2239,Scott Verplank,80.33,98,122,-0.28
2004,0,1127,Danny Briggs,80.28,114,142,-0.29
2004,0,1928,Corey Pavin,80.19,85,106,-0.29
2004,0,1577,Lee Janzen,80.17,93,116,-0.3
2004,0,1771,Blaine McCallister,80.14,113,141,-0.29
2004,0,1724,Jeff Maggert,79.78,71,89,-0.14
2004,0,1203,Russ Cochran,79.41,81,102,-0.26
2004,0,1945,Kenny Perry,78.91,101,128,-0.21
2004,0,24357,K.J. Choi,78.83,108,137,-0.32
2004,0,12782,Tim Herron,78.79,104,132,-0.13
2004,0,12680,Shigeki Maruyama,78.79,104,132,-0.31
2004,0,20645,John Senden,78.7,133,169,-0.3
2004,0,22293,Heath Slocum,78.42,149,190,-0.28
2004,0,1887,Mark O'Meara,78.38,58,74,-0.28
2004,0,1329,Brad Faxon,78.36,105,134,-0.33
2004,0,10201,Matt Gogel,78.06,121,155,-0.31
2004,0,20572,Rod Pampling,77.91,134,172,-0.25
2004,0,23983,Luke Donald,77.78,70,90,-0.23
2004,0,12652,Cameron Beckman,77.71,136,175,-0.3
2004,0,10860,Justin Leonard,77.69,101,130,-0.36
2004,0,21731,Freddie Jacobson,77.61,104,134,-0.28
2004,0,1968,Nick Price,77.27,51,66,-0.31
2004,0,21961,Charles Howell III,77.18,115,149,-0.28
2004,0,20229,Stewart Cink,77.08,111,144,-0.35
2004,0,1226,Fred Couples,77.08,74,96,-0.22
2004,0,12760,Danny Ellis,76.98,107,139,-0.24
2004,0,1553,John Huston,76.92,70,91,-0.21
2004,0,19846,Brian Gay,76.88,133,173,-0.32
2004,0,1527,Scott Hoch,76.7,79,103,-0.29
2004,0,22548,Patrick Sheehan,76.59,157,205,-0.34
2004,0,24507,Jason Bohn,76.26,151,198,-0.23
2004,0,8385,Omar Uresti,76.19,112,147,-0.3
2004,0,23320,Ryan Palmer,76.14,150,197,-0.28
2004,0,11123,Chris Couch,76.11,86,113,-0.24
2004,0,1926,Steve Pate,76.11,86,113,-0.29
2004,0,6251,Chris DiMarco,76.0,95,125,-0.34
2004,0,1378,David Frost,75.86,110,145,-0.25
2004,0,20029,Notah Begay III,75.83,91,120,-0.26
2004,0,22046,Geoff Ogilvy,75.81,141,186,-0.26
2004,0,1249,John Daly,75.78,122,161,-0.23
2004,0,23108,Matt Kuchar,75.74,128,169,-0.34
2004,0,25237,Kevin Muncrief,75.7,81,107,-0.23
2004,0,24361,Pat Perez,75.69,137,181,-0.33
2004,0,7223,Brian Bateman,75.63,121,160,-0.27
2004,0,2106,Chris Smith,75.61,186,246,-0.2
2004,0,2206,David Toms,75.57,99,131,-0.26
2004,0,23135,Tim Clark,75.56,102,135,-0.39
2004,0,21209,Sergio Garcia,75.51,74,98,-0.27
2004,0,1157,Tom Byrum,75.48,117,155,-0.27
2004,0,6515,Shaun Micheel,75.37,101,134,-0.21
2004,0,12510,Chad Campbell,75.3,125,166,-0.25
2004,0,7749,Brett Quigley,75.3,125,166,-0.27
2004,0,2002,John Riegger,75.25,76,101,-0.16
2004,0,1381,Fred Funk,75.18,103,137,-0.32
2004,0,6621,Joe Durant,75.15,127,169,-0.2
2004,0,1161,Mark Calcavecchia,75.0,102,136,-0.3
2004,0,6575,Dudley Hart,75.0,72,96,-0.24
2004,0,1920,Craig Parry,75.0,48,64,-0.46
2004,0,6078,Esteban Toledo,75.0,96,128,-0.23
2004,0,23353,J.J. Henry,74.73,139,186,-0.24
2004,0,20121,Todd Fischer,74.72,133,178,-0.3
2004,0,24024,Zach Johnson,74.71,130,174,-0.34
2004,0,21805,Harrison Frazar,74.69,121,162,-0.26
2004,0,2010,Loren Roberts,74.64,103,138,-0.31
2004,0,1313,Steve Elkington,74.59,91,122,-0.26
2004,0,23325,Vaughn Taylor,74.59,135,181,-0.27
2004,0,20433,Mark Hensby,74.4,125,168,-0.29
2004,0,24502,Adam Scott,74.36,58,78,-0.29
2004,0,1473,Todd Hamilton,74.17,112,151,-0.34
2004,0,22913,John Rollins,74.15,109,147,-0.26
2004,0,6004,Stephen Ames,73.94,105,142,-0.32
2004,0,2223,Bob Tway,73.91,102,138,-0.24
2004,0,1938,David Peoples,73.86,113,153,-0.27
2004,0,26287,Roland Thatcher,73.64,95,129,-0.25
2004,0,7457,Steve Flesch,73.61,106,144,-0.25
2004,0,23613,Rich Barcelo,73.6,92,125,-0.29
2004,0,21878,Mark Wilson,73.55,89,121,-0.27
2004,0,1810,Phil Mickelson,73.5,86,117,-0.21
2004,0,22405,Justin Rose,73.48,97,132,-0.39
2004,0,25686,Jason Dufner,73.42,116,158,-0.27
2004,0,12660,Jesper Parnevik,73.38,102,139,-0.24
2004,0,12645,Brent Geiberger,73.33,110,150,-0.3
2004,0,10425,Jay Williamson,73.27,159,217,-0.26
2004,0,10733,Kent Jones,73.14,128,175,-0.26
2004,0,1261,Jay Delsing,73.13,98,134,-0.33
2004,0,1619,Skip Kendall,73.13,98,134,-0.32
2004,0,23338,David Gossett,73.12,68,93,-0.09
2004,0,1361,Dan Forsman,73.08,95,130,-0.29
2004,0,7363,Craig Bowden,73.03,111,152,-0.23
2004,0,20548,Hidemichi Tanaka,73.03,111,152,-0.23
2004,0,20628,Arron Oberholser,72.86,102,140,-0.24
2004,0,21959,Ted Purdy,72.86,145,199,-0.32
2004,0,1666,Bernhard Langer,72.73,48,66,-0.23
2004,0,8339,Spike McRoy,72.6,106,146,-0.25
2004,0,1797,Rocco Mediate,72.46,50,69,-0.2
2004,0,1132,Mark Brooks,72.41,84,116,-0.27
2004,0,8931,Glen Day,72.41,126,174,-0.22
2004,0,1766,Billy Mayfair,72.22,117,162,-0.21
2004,0,26420,Richard Johnson,71.98,131,182,-0.36
2004,0,2101,Joey Sindelar,71.75,127,177,-0.24
2004,0,12705,Cliff Kresge,71.72,104,145,-0.26
2004,0,6809,Bob Burns,71.6,121,169,-0.33
2004,0,19881,Robert Damron,71.34,112,157,-0.26
2004,0,1941,Tom Pernice Jr.,71.32,97,136,-0.24
2004,0,10912,Craig Perks,71.2,89,125,-0.29
2004,0,7721,Pat Bates,71.19,126,177,-0.23
2004,0,6595,Kevin Sutherland,71.19,84,118,-0.29
2004,0,8123,Jeff Brehaut,71.18,121,170,-0.21
2004,0,20382,Stephen Leaney,71.15,74,104,-0.27
2004,0,12823,Carlos Franco,71.13,101,142,-0.19
2004,0,10423,Mike Weir,71.13,69,97,-0.25
2004,0,21949,Joe Ogilvie,71.1,123,173,-0.29
2004,0,20472,Alex Cejka,71.09,91,128,-0.19
2004,0,1042,Paul Azinger,71.07,86,121,-0.26
2004,0,20663,Brenden Pappas,71.01,147,207,-0.28
2004,0,1948,Tim Petrovic,70.99,115,162,-0.22
2004,0,1024,Billy Andrade,70.9,134,189,-0.25
2004,0,6373,José María Olazábal,70.89,56,79,-0.27
2004,0,21407,Arjun Atwal,70.86,124,175,-0.31
2004,0,19825,Darren Clarke,70.83,51,72,-0.2
2004,0,1035,Tommy Armour III,70.81,114,161,-0.17
2004,0,12753,David Morland IV,70.75,75,106,-0.33
2004,0,1927,Dennis Paulson,70.7,111,157,-0.26
2004,0,23541,Ben Crane,70.55,103,146,-0.23
2004,0,11032,Frank Lickliter II,70.55,115,163,-0.27
2004,0,24781,Hunter Mahan,70.49,129,183,-0.26
2004,0,6527,Steve Stricker,70.34,83,118,-0.35
2004,0,21893,Brian Kortan,70.31,90,128,-0.19
2004,0,23614,Rich Beem,70.27,104,148,-0.29
2004,0,2099,Scott Simpson,70.21,66,94,-0.14
2004,0,6214,Guy Boros,69.81,74,106,-0.16
2004,0,20094,Jonathan Kaye,69.61,71,102,-0.23
2004,0,19824,Craig Barlow,69.59,103,148,-0.25
2004,0,1685,J.L. Lewis,69.57,128,184,-0.23
2004,0,12394,Tom Carter,69.55,153,220,-0.22
2004,0,23552,Hank Kuehne,69.54,137,197,-0.31
2004,0,20585,Niclas Fasth,69.47,66,95,-0.2
2004,0,1388,Robert Gamez,69.38,145,209,-0.32
2004,0,23623,Bo Van Pelt,69.28,115,166,-0.3
2004,0,22621,Ben Curtis,69.15,65,94,-0.31
2004,0,24290,D.J. Brigman,69.13,103,149,-0.23
2004,0,8835,Kris Cox,69.05,87,126,-0.14
2004,0,21633,Steve Allan,68.75,143,208,-0.21
2004,0,10213,Dicky Pride,68.7,90,131,-0.32
2004,0,12602,Dean Wilson,68.69,136,198,-0.23
2004,0,1142,Bart Bryant,68.66,92,134,-0.3
2004,0,20098,Stuart Appleby,68.52,74,108,-0.38
2004,0,7867,Woody Austin,68.48,113,165,-0.2
2004,0,25900,Lucas Glover,68.39,132,193,-0.17
2004,0,6613,Tommy Tolles,68.38,80,117,-0.24
2004,0,6332,Neal Lancaster,68.27,142,208,-0.28
2004,0,1761,Len Mattiace,68.15,92,135,-0.25
2004,0,10585,Scott McCarron,68.06,98,144,-0.22
2004,0,1706,Davis Love III,67.86,76,112,-0.29
2004,0,23063,Scott Hend,67.76,103,152,-0.22
2004,0,25345,Carl Pettersson,67.74,105,155,-0.32
2004,0,19972,José Coceres,67.59,73,108,-0.22
2004,0,25396,Kevin Na,67.32,103,153,-0.27
2004,0,8881,Tripp Isenhour,67.27,74,110,-0.19
2004,0,20850,Daniel Chopra,67.18,131,195,-0.31
2004,0,20104,Ken Duke,67.14,94,140,-0.32
2004,0,8075,Jerry Kelly,67.08,108,161,-0.31
2004,0,8793,Tiger Woods,67.03,61,91,-0.39
2004,0,8337,Mike Heinen,66.92,89,133,-0.25
2004,0,12682,Hirofumi Miyase,66.67,60,90,-0.23
2004,0,2245,Grant Waite,66.67,98,147,-0.19
2004,0,23307,Roger Tambellini,66.14,84,127,-0.15
2004,0,10107,Deane Pappas,65.57,80,122,-0.23
2004,0,1707,Steve Lowery,65.5,112,171,-0.27
2004,0,20378,Mathias Grönberg,65.03,93,143,-0.23
2004,0,24925,Jonathan Byrd,65.0,104,160,-0.24
2004,0,23497,Tag Ridings,64.71,66,102,-0.2
2004,0,23621,Rory Sabbatini,64.71,110,170,-0.27
2004,0,2049,Gene Sauers,64.29,72,112,-0.29
2004,0,8537,J.P. Hayes,64.06,82,128,-0.26
2004,0,7939,Dan Olsen,63.87,76,119,-0.32
2004,0,20593,Greg Chalmers,62.59,87,139,-0.26
2004,0,20580,Andre Stolz,62.26,66,106,-0.23
2004,0,6522,Ernie Els,60.92,53,87,-0.42
2004,0,22371,Aaron Baddeley,60.77,79,130,-0.16
2003,0,23135,Tim Clark,86.92,93,107,-0.24
2003,0,8793,Tiger Woods,83.53,71,85,-0.32
2003,0,1139,Olin Browne,82.93,136,164,-0.29
2003,0,1378,David Frost,82.58,128,155,-0.27
2003,0,8339,Spike McRoy,82.35,126,153,-0.29
2003,0,1553,John Huston,82.31,121,147,-0.33
2003,0,10885,Robert Allenby,82.11,101,123,-0.29
2003,0,1887,Mark O'Meara,81.94,59,72,-0.19
2003,0,20548,Hidemichi Tanaka,81.56,146,179,-0.28
2003,0,1329,Brad Faxon,81.54,106,130,-0.23
2003,0,1226,Fred Couples,81.48,66,81,-0.38
2003,0,21961,Charles Howell III,81.13,129,159,-0.23
2003,0,7721,Pat Bates,81.07,137,169,-0.31
2003,0,12662,Thomas Levet,80.67,121,150,-0.31
2003,0,21878,Mark Wilson,80.37,86,107,-0.29
2003,0,6515,Shaun Micheel,80.35,139,173,-0.29
2003,0,1307,Joel Edwards,80.34,94,117,-0.23
2003,0,8931,Glen Day,80.31,155,193,-0.35
2003,0,8633,Per-Ulrik Johansson,80.0,120,150,-0.16
2003,0,10423,Mike Weir,80.0,68,85,-0.35
2003,0,20573,Scott Laycock,79.79,75,94,-0.31
2003,0,20157,Retief Goosen,79.52,66,83,-0.32
2003,0,1457,Jay Haas,79.37,100,126,-0.28
2003,0,1723,Andrew Magee,79.29,134,169,-0.29
2003,0,6078,Esteban Toledo,79.14,129,163,-0.21
2003,0,1619,Skip Kendall,78.98,139,176,-0.29
2003,0,1706,Davis Love III,78.81,93,118,-0.25
2003,0,12823,Carlos Franco,78.57,121,154,-0.27
2003,0,1945,Kenny Perry,78.57,110,140,-0.26
2003,0,8375,Paul Stankowski,78.57,88,112,-0.26
2003,0,10809,Jim Furyk,78.46,102,130,-0.38
2003,0,2104,Jeff Sluman,78.33,141,180,-0.29
2003,0,11032,Frank Lickliter II,78.32,112,143,-0.36
2003,0,23338,David Gossett,78.13,125,160,-0.26
2003,0,20094,Jonathan Kaye,78.07,89,114,-0.18
2003,0,1761,Len Mattiace,78.05,96,123,-0.25
2003,0,20498,Briny Baird,77.78,154,198,-0.27
2003,0,7101,Dave Stockton Jr.,77.78,91,117,-0.27
2003,0,7457,Steve Flesch,77.59,135,174,-0.36
2003,0,6621,Joe Durant,77.5,124,160,-0.24
2003,0,6034,Marco Dawson,77.4,113,146,-0.26
2003,0,2214,Kirk Triplett,77.37,106,137,-0.26
2003,0,1724,Jeff Maggert,77.31,92,119,-0.27
2003,0,10860,Justin Leonard,77.23,78,101,-0.31
2003,0,21209,Sergio Garcia,77.22,61,79,-0.28
2003,0,26420,Richard Johnson,77.14,108,140,-0.35
2003,0,11011,Mike Sposa,77.14,108,140,-0.3
2003,0,1098,Jay Don Blake,76.99,87,113,-0.24
2003,0,1569,Peter Jacobsen,76.92,100,130,-0.25
2003,0,1361,Dan Forsman,76.82,116,151,-0.19
2003,0,23108,Matt Kuchar,76.79,86,112,-0.28
2003,0,20029,Notah Begay III,76.77,119,155,-0.24
2003,0,12388,Michael Clark II,76.77,76,99,-0.21
2003,0,2170,Hal Sutton,76.67,138,180,-0.3
2003,0,10733,Kent Jones,76.56,98,128,-0.32
2003,0,21806,Paul Gow,76.53,75,98,-0.29
2003,0,6004,Stephen Ames,76.51,114,149,-0.29
2003,0,7867,Woody Austin,76.44,146,191,-0.29
2003,0,21739,Aaron Barber,76.26,151,198,-0.35
2003,0,1132,Mark Brooks,76.26,106,139,-0.18
2003,0,1797,Rocco Mediate,76.19,80,105,-0.33
2003,0,1766,Billy Mayfair,76.1,121,159,-0.29
2003,0,2010,Loren Roberts,76.0,76,100,-0.34
2003,0,20623,Gavin Coles,75.86,88,116,-0.19
2003,0,8075,Jerry Kelly,75.82,116,153,-0.37
2003,0,25692,Akio Sadakata,75.76,100,132,-0.27
2003,0,22913,John Rollins,75.47,80,106,-0.24
2003,0,8725,Tom Gillis,75.38,98,130,-0.23
2003,0,2223,Bob Tway,75.37,101,134,-0.34
2003,0,6809,Bob Burns,75.34,110,146,-0.23
2003,0,6522,Ernie Els,75.31,61,81,-0.3
2003,0,2106,Chris Smith,75.27,137,182,-0.3
2003,0,2206,David Toms,75.22,85,113,-0.27
2003,0,20472,Alex Cejka,75.2,94,125,-0.31
2003,0,7941,Mike Grob,75.2,94,125,-0.29
2003,0,6595,Kevin Sutherland,75.2,94,125,-0.16
2003,0,24357,K.J. Choi,75.16,118,157,-0.33
2003,0,1249,John Daly,75.0,81,108,-0.2
2003,0,23353,J.J. Henry,75.0,117,156,-0.24
2003,0,1577,Lee Janzen,75.0,78,104,-0.21
2003,0,22293,Heath Slocum,75.0,150,200,-0.33
2003,0,6581,David Sutherland,75.0,90,120,-0.27
2003,0,20436,Garrett Willis,74.86,131,175,-0.32
2003,0,1320,Bob Estes,74.81,98,131,-0.32
2003,0,6617,Brian Henninger,74.77,80,107,-0.31
2003,0,6567,Vijay Singh,74.71,130,174,-0.28
2003,0,12782,Tim Herron,74.57,129,173,-0.35
2003,0,6575,Dudley Hart,74.42,64,86,-0.31
2003,0,10565,Ian Leggatt,74.4,93,125,-0.28
2003,0,20121,Todd Fischer,74.39,122,164,-0.3
2003,0,10201,Matt Gogel,74.34,84,113,-0.38
2003,0,1928,Corey Pavin,74.31,81,109,-0.22
2003,0,20572,Rod Pampling,74.21,118,159,-0.27
2003,0,22371,Aaron Baddeley,74.19,69,93,-0.23
2003,0,1666,Bernhard Langer,74.16,66,89,-0.33
2003,0,1677,Tom Lehman,74.14,86,116,-0.19
2003,0,12510,Chad Campbell,73.83,110,149,-0.36
2003,0,24502,Adam Scott,73.75,59,80,-0.24
2003,0,8537,J.P. Hayes,73.68,98,133,-0.32
2003,0,10585,Scott McCarron,73.68,84,114,-0.2
2003,0,20628,Arron Oberholser,73.68,112,152,-0.22
2003,0,20593,Greg Chalmers,73.53,125,170,-0.28
2003,0,23125,Brad Elder,73.42,58,79,-0.17
2003,0,8123,Jeff Brehaut,73.4,138,188,-0.28
2003,0,20645,John Senden,73.3,140,191,-0.21
2003,0,12602,Dean Wilson,73.29,107,146,-0.3
2003,0,1381,Fred Funk,73.24,104,142,-0.31
2003,0,21805,Harrison Frazar,73.1,106,145,-0.16
2003,0,1685,J.L. Lewis,73.08,95,130,-0.26
2003,0,23177,Kenneth Staton,73.04,84,115,-0.14
2003,0,22621,Ben Curtis,73.02,92,126,-0.23
2003,0,2049,Gene Sauers,72.99,100,137,-0.22
2003,0,23983,Luke Donald,72.96,116,159,-0.35
2003,0,1475,Donnie Hammond,72.89,121,166,-0.28
2003,0,1938,David Peoples,72.88,129,177,-0.31
2003,0,1042,Paul Azinger,72.73,88,121,-0.23
2003,0,7223,Brian Bateman,72.73,88,121,-0.31
2003,0,19881,Robert Damron,72.73,104,143,-0.21
2003,0,20574,Mathew Goggin,72.73,104,143,-0.21
2003,0,2002,John Riegger,72.41,63,87,-0.29
2003,0,8545,Glen Hnatiuk,72.39,118,163,-0.23
2003,0,1035,Tommy Armour III,72.13,88,122,-0.34
2003,0,19846,Brian Gay,72.13,132,183,-0.2
2003,0,10107,Deane Pappas,72.13,88,122,-0.3
2003,0,23656,Jason Caron,72.11,106,147,-0.22
2003,0,6332,Neal Lancaster,72.06,147,204,-0.22
2003,0,1024,Billy Andrade,72.04,134,186,-0.34
2003,0,20095,Carl Paulson,72.04,134,186,-0.25
2003,0,23036,Chris Anderson,72.02,121,168,-0.36
2003,0,2239,Scott Verplank,71.97,95,132,-0.24
2003,0,1388,Robert Gamez,71.89,133,185,-0.32
2003,0,12705,Cliff Kresge,71.76,122,170,-0.3
2003,0,6643,Paul Goydos,71.74,99,138,-0.4
2003,0,1707,Steve Lowery,71.61,111,155,-0.32
2003,0,19824,Craig Barlow,71.6,121,169,-0.31
2003,0,19972,José Coceres,71.6,58,81,-0.24
2003,0,25450,Ty Tryon,71.59,63,88,-0.17
2003,0,1175,Jim Carter,71.53,103,144,-0.17
2003,0,1157,Tom Byrum,71.52,113,158,-0.32
2003,0,20229,Stewart Cink,71.28,134,188,-0.33
2003,0,8337,Mike Heinen,71.19,126,177,-0.3
2003,0,23614,Rich Beem,71.13,69,97,-0.2
2003,0,24361,Pat Perez,70.83,85,120,-0.21
2003,0,1948,Tim Petrovic,70.83,102,144,-0.26
2003,0,1968,Nick Price,70.45,62,88,-0.32
2003,0,23541,Ben Crane,70.42,100,142,-0.34
2003,0,20634,Peter Lonard,70.41,119,169,-0.24
2003,0,20566,Kaname Yokoo,70.21,66,94,-0.23
2003,0,1941,Tom Pernice Jr.,70.19,113,161,-0.32
2003,0,8547,John Maginnes,70.16,87,124,-0.18
2003,0,10425,Jay Williamson,70.16,134,191,-0.27
2003,0,12652,Cameron Beckman,70.12,115,164,-0.31
2003,0,21633,Steve Allan,70.0,77,110,-0.19
2003,0,20940,Kenichi Kuboya,70.0,105,150,-0.25
2003,0,22046,Geoff Ogilvy,69.85,95,136,-0.33
2003,0,6573,Brandt Jobe,69.81,74,106,-0.23
2003,0,22548,Patrick Sheehan,69.74,136,195,-0.25
2003,0,20099,Doug Barron,69.68,108,155,-0.32
2003,0,12645,Brent Geiberger,69.39,68,98,-0.38
2003,0,20771,Steven Alker,69.23,90,130,-0.31
2003,0,25345,Carl Pettersson,69.23,90,130,-0.31
2003,0,20098,Stuart Appleby,69.17,92,133,-0.27
2003,0,12680,Shigeki Maruyama,69.17,92,133,-0.29
2003,0,20127,Chris Riley,69.11,85,123,-0.31
2003,0,26950,John Morgan,69.01,98,142,-0.23
2003,0,19825,Darren Clarke,68.75,55,80,-0.33
2003,0,6251,Chris DiMarco,68.66,92,134,-0.29
2003,0,2101,Joey Sindelar,68.42,91,133,-0.27
2003,0,10213,Dicky Pride,68.27,71,104,-0.28
2003,0,22295,Darron Stiles,68.22,88,129,-0.32
2003,0,12755,Vance Veazey,68.07,81,119,-0.27
2003,0,23621,Rory Sabbatini,68.03,100,147,-0.15
2003,0,23034,Brent Schwarzrock,67.68,67,99,-0.31
2003,0,24925,Jonathan Byrd,67.67,90,133,-0.33
2003,0,6527,Steve Stricker,67.65,69,102,-0.26
2003,0,2246,Duffy Waldorf,67.63,94,139,-0.37
2003,0,6475,Jeff Klein,67.44,58,86,-0.28
2003,0,7749,Brett Quigley,67.32,103,153,-0.22
2003,0,12660,Jesper Parnevik,66.67,92,138,-0.32
2003,0,20663,Brenden Pappas,66.46,105,158,-0.22
2003,0,25031,Andy Miller,65.55,78,119,-0.23
2003,0,23552,Hank Kuehne,65.19,88,135,-0.3
2003,0,1810,Phil Mickelson,65.0,78,120,-0.31
2003,0,26489,Cameron Yancey,64.6,73,113,-0.23
2003,0,20568,Anthony Painter,64.41,76,118,-0.28
2003,0,24356,Jason Buha,62.62,67,107,-0.25
2003,0,10912,Craig Perks,62.35,101,162,-0.17
2003,0,12661,Todd Barranger,61.97,88,142,-0.18
2003,0,1161,Mark Calcavecchia,59.54,78,131,-0.22
2003,0,22892,Jason Gore,59.09,78,132,-0.28
2002,0,20043,Edward Fryatt,93.62,44,47,-0.18
2002,0,1666,Bernhard Langer,90.0,18,20,-0.28
2002,0,10809,Jim Furyk,88.89,32,36,-0.22
2002,0,1797,Rocco Mediate,87.88,29,33,-0.38
2002,0,10201,Matt Gogel,87.76,43,49,-0.21
2002,0,24357,K.J. Choi,87.32,62,71,-0.35
2002,0,1219,John Cook,86.84,33,38,-0.27
2002,0,7721,Pat Bates,85.96,49,57,-0.35
2002,0,1320,Bob Estes,85.71,36,42,-0.28
2002,0,6350,Bob May,85.42,41,48,-0.29
2002,0,2133,Craig Stadler,83.33,25,30,-0.2
2002,0,2206,David Toms,83.33,45,54,-0.29
2002,0,20572,Rod Pampling,83.05,49,59,-0.33
2002,0,2223,Bob Tway,83.05,49,59,-0.12
2002,0,1723,Andrew Magee,83.02,44,53,-0.2
2002,0,1771,Blaine McCallister,82.93,34,41,-0.18
2002,0,8075,Jerry Kelly,82.69,43,52,-0.19
2002,0,1381,Fred Funk,82.61,57,69,-0.32
2002,0,1553,John Huston,82.26,51,62,-0.35
2002,0,1475,Donnie Hammond,82.05,32,39,-0.28
2002,0,6595,Kevin Sutherland,82.05,32,39,-0.34
2002,0,6567,Vijay Singh,81.97,50,61,-0.24
2002,0,6315,Pete Jordan,81.58,31,38,-0.19
2002,0,7457,Steve Flesch,81.25,39,48,-0.15
2002,0,24925,Jonathan Byrd,81.13,43,53,-0.3
2002,0,1157,Tom Byrum,80.95,34,42,-0.24
2002,0,1313,Steve Elkington,80.95,34,42,-0.18
2002,0,1920,Craig Parry,80.85,38,47,-0.39
2002,0,1139,Olin Browne,80.6,54,67,-0.3
2002,0,8339,Spike McRoy,80.56,29,36,-0.34
2002,0,1378,David Frost,80.39,41,51,-0.27
2002,0,20105,Jeff Gove,80.36,45,56,-0.31
2002,0,6617,Brian Henninger,80.0,28,35,-0.32
2002,0,23983,Luke Donald,79.63,43,54,-0.37
2002,0,1928,Corey Pavin,79.55,35,44,-0.26
2002,0,1887,Mark O'Meara,79.31,23,29,-0.22
2002,0,10860,Justin Leonard,79.25,42,53,-0.33
2002,0,24361,Pat Perez,79.17,38,48,-0.32
2002,0,1307,Joel Edwards,79.1,53,67,-0.25
2002,0,1361,Dan Forsman,78.95,30,38,-0.33
2002,0,20498,Briny Baird,78.79,52,66,-0.17
