YEAR,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOURN/COURSE,ROUND
2014,0,35296,Haotong Li,67,WGC-HSBC Champ.,4
2014,0,11032,Frank Lickliter II,67,Sony Open/Waial,2
2014,0,28300,Joost Luiten,67,Masters/Augusta,4
2014,0,27060,John Mallinger,67,Phoenix Open/TP,3
2014,0,33199,Matteo Manassero,67,The Open/Royal,1
2014,0,1766,Billy Mayfair,67,Travelers Champ,1
2014,0,12461,Paul McGinley,67,AT&T Pebble/Peb,1
2014,0,27171,Jay McLuen,67,Mayakoba/El Cam,1
2014,0,25198,Francesco Molinari,67,Wyndham Champ/S,4
2014,0,27119,Koumei Oda,67,The Open/Royal,4
2014,0,21949,Joe Ogilvie,67,Puerto Rico/Tru,2
2014,0,33968,Thorbjørn Olesen,67,PGA Championshi,4
2014,0,30946,Alex Prugh,67,Canadian Open/R,1
2014,0,34259,Mark Silvers,67,Honda Classic/P,2
2014,0,23325,Vaughn Taylor,67,Travelers Champ,1
2014,0,2239,Scott Verplank,67,Sony Open/Waial,2
2014,0,28310,Lee Williams,67,HP Byron Nelson,1
2014,0,46507,Bobby Wyatt,67,Wyndham Champ/S,1
2014,0,31289,Benjamín Alvarado,68,St. Jude/TPC So,1
2014,0,25936,Alex Aragon,68,Frys.com Open/C,1
2014,0,32354,Seuk-hyun Baek,68,WGC-HSBC Champ.,2
2014,0,10505,Shane Bertsch,68,Sony Open/Waial,2
2014,0,32262,Mark Brown,68,WGC-HSBC Champ.,2
2014,0,1161,Mark Calcavecchia,68,Canadian Open/R,1
2014,0,35450,Patrick Cantlay,68,The Greenbrier/,4
2014,0,28937,George Coetzee,68,The Open/Royal,4
2014,0,36489,Will Collins,68,Wyndham Champ/S,2
2014,0,6251,Chris DiMarco,68,Puerto Rico/Tru,2
2014,0,32582,Eric Dugas,68,Sony Open/Waial,2
2014,0,30911,Tommy Fleetwood,68,WGC-HSBC Champ.,1
2014,0,30736,Oscar Fraustro,68,Mayakoba/El Cam,2
2014,0,21805,Harrison Frazar,68,Farmers Ins./To,1
2014,0,21284,Hiroyuki Fujita,68,WGC-HSBC Champ.,3
2014,0,20376,Stephen Gallacher,68,The Open/Royal,4
2014,0,23338,David Gossett,68,John Deere Clas,2
2014,0,33399,Adam Hadwin,68,Canadian Open/R,3
2014,0,6575,Dudley Hart,68,AT&T Pebble/Spy,2
2014,0,29930,Mike Hendry,68,WGC-HSBC Champ.,4
2014,0,20608,David Howell,68,The Open/Royal,4
2014,0,26908,Yuta Ikeda,68,Sony Open/Waial,2
2014,0,24511,Thongchai Jaidee,68,WGC-Cadillac/Tr,4
2014,0,10733,Kent Jones,68,John Deere Clas,2
2014,0,32815,Masahiro Kawamura,68,Sony Open/Waial,2
2014,0,31420,Anirban Lahiri,68,CIMB Classic/Ku,4
2014,0,34579,Alexander Levy,68,PGA Championshi,3
2014,0,23548,Bill Lunde,68,Shriners Hosp./,2
2014,0,1761,Len Mattiace,68,Wyndham Champ/S,2
2014,0,33667,Carlos Ortiz,68,Memorial Tourn/,2
2014,0,31559,Garrett Osborn,68,Zurich Classic/,2
2014,0,20572,Rod Pampling,68,HP Byron Nelson,1
2014,0,1945,Kenny Perry,68,PGA Championshi,4
2014,0,1978,Fran Quinn,68,U.S. Open/Pineh,1
2014,0,29476,Kyle Reifers,68,Shriners Hosp./,2
2014,0,46046,Scottie Scheffler,68,HP Byron Nelson,4
2014,0,37459,Ryan Sullivan,68,Puerto Rico/Tru,3
2014,0,23788,D.J. Trahan,68,Humana/PGA West,2
2014,0,24457,Jaco Van Zyl,68,WGC-HSBC Champ.,4
2014,0,2256,Tom Watson,68,The Open/Royal,4
2014,0,36685,Cameron Wilson,68,John Deere Clas,2
2014,0,29939,Fabrizio Zanotti,68,WGC-Bridgestone,3
2014,0,24461,Thomas Aiken,69,Canadian Open/R,2
2014,0,45642,Neal Ajubita,69,Zurich Classic/,2
2014,0,33948,Byeong Hun An,69,The Open/Royal,3
2014,0,28697,Gaganjeet Bhullar,69,WGC-HSBC Champ.,1
2014,0,28087,Kris Blanks,69,Travelers Champ,1
2014,0,22764,Michael Block,69,Farmers Ins./To,2
2014,0,23204,Gary Christian,69,Wyndham Champ/S,1
2014,0,1226,Fred Couples,69,Wyndham Champ/S,2
2014,0,29253,Jeff Curl,69,Crowne Plaza/Co,2
2014,0,34262,Jon Curran,69,Shell Houston/G,3
2014,0,20721,Darren Fichardt,69,WGC-HSBC Champ.,4
2014,0,40098,Matt Fitzpatrick,69,U.S. Open/Pineh,4
2014,0,7457,Steve Flesch,69,Crowne Plaza/Co,3
2014,0,1381,Fred Funk,69,Phoenix Open/TP,1
2014,0,32698,Bobby Gates,69,Farmers Ins./To,1
2014,0,39954,Cody Gribble,69,U.S. Open/Pineh,4
2014,0,32753,Wenyi Huang,69,WGC-HSBC Champ.,3
2014,0,36801,Mark Hubbard,69,Frys.com Open/C,1
2014,0,32878,Jin Jeong,69,WGC-HSBC Champ.,4
2014,0,27929,Shiv Kapur,69,CIMB Classic/Ku,1
2014,0,28308,Troy Kelly,69,The Greenbrier/,1
2014,0,36884,Ben Kohles,69,AT&T Pebble/Mon,3
2014,0,1666,Bernhard Langer,69,Masters/Augusta,4
2014,0,29670,Pablo Larrazabal,69,PGA Championshi,2
2014,0,23821,Yusaku Miyazato,69,Sony Open/Waial,1
2014,0,27118,Toshinori Muto,69,Sony Open/Waial,2
2014,0,26341,Wade Ormsby,69,CIMB Classic/Ku,2
2014,0,25863,Rod Perry,69,AT&T Pebble/Peb,1
2014,0,35957,Daniel Popovic,69,WGC-HSBC Champ.,3
2014,0,34707,Siddikur Rahman,69,CIMB Classic/Ku,3
2014,0,26476,Chez Reavie,69,Shriners Hosp./,1
2014,0,23497,Tag Ridings,69,John Deere Clas,1
2014,0,29223,Sam Saunders,69,Arnold Palmer/B,1
2014,0,2106,Chris Smith,69,Puerto Rico/Tru,1
2014,0,10387,Chris Thompson,69,HP Byron Nelson,2
2014,0,35617,Martin Trainer,69,Sony Open/Waial,2
2014,0,45733,Austen Truslow,69,Puerto Rico/Tru,2
2014,0,25653,Yoshinobu Tsukada,69,The Open/Royal,1
2014,0,29484,Peter Uihlein,69,Shell Houston/G,1
2014,0,25437,James Vargas,69,The McGladrey/S,1
2014,0,37189,Harold Varner III,69,Northern Trust/,1
2014,0,39075,Armando Villarreal,69,Wyndham Champ/S,2
2014,0,37365,Brady Watt,69,Puerto Rico/Tru,2
2014,0,36836,Cory Whitsett,69,U.S. Open/Pineh,2
2014,0,35459,Chris Williams,69,Frys.com Open/C,1
2014,0,34384,Eugene Wong,69,Canadian Open/R,1
2014,0,21407,Arjun Atwal,70,John Deere Clas,1
2014,0,33803,Lucas Bjerregaard,70,U.S. Open/Pineh,1
2014,0,6214,Guy Boros,70,John Deere Clas,1
2014,0,1116,Michael Bradley,70,Puerto Rico/Tru,2
2014,0,35582,Kristoffer Broberg,70,The Open/Royal,3
2014,0,46443,Brian Campbell,70,U.S. Open/Pineh,2
2014,0,27767,David Carr,70,Frys.com Open/C,2
2014,0,39910,Kevin Carrigan,70,Canadian Open/R,1
2014,0,46504,Ashley Chesters,70,The Open/Royal,1
2014,0,45860,Case Cochran,70,HP Byron Nelson,2
2014,0,6034,Marco Dawson,70,Puerto Rico/Tru,1
2014,0,26360,Bubba Dickerson,70,Shell Houston/G,2
2014,0,32105,Nicholas Fung,70,CIMB Classic/Ku,4
2014,0,27747,Hiroshi Iwata,70,The Open/Royal,1
2014,0,20832,Raphael Jacquelin,70,WGC-HSBC Champ.,2
2014,0,39975,Michael Kim,70,Farmers Ins./To,1
2014,0,25056,Dave Lévesque,70,Canadian Open/R,2
2014,0,35104,Tom Lewis,70,U.S. Open/Pineh,2
2014,0,46110,Timothy Madigan,70,Canadian Open/R,2
2014,0,27816,Jamie McLeary,70,The Open/Royal,4
2014,0,1797,Rocco Mediate,70,Wyndham Champ/S,1
2014,0,8635,Colin Montgomerie,70,PGA Championshi,1
2014,0,23091,Alan Morin,70,Honda Classic/P,1
2014,0,27302,Garth Mulroy,70,U.S. Open/Pineh,3
2014,0,30163,Henrik Norlander,70,U.S. Open/Pineh,1
2014,0,1928,Corey Pavin,70,Crowne Plaza/Co,1
2014,0,28456,Andrew Ruthkoski,70,John Deere Clas,2
2014,0,45604,Alan Scheer,70,Humana/PGA West,3
2014,0,23481,Marcel Siem,70,U.S. Open/Pineh,4
2014,0,46568,John Singleton,70,The Open/Royal,2
2014,0,8375,Paul Stankowski,70,Puerto Rico/Tru,2
2014,0,40115,Adam Svensson,70,Canadian Open/R,1
2014,0,33870,Ashun Wu,70,WGC-HSBC Champ.,3
2014,0,40058,Zac Blair,71,U.S. Open/Pineh,4
2014,0,1132,Mark Brooks,71,Humana/La Quint,3
2014,0,1139,Olin Browne,71,Crowne Plaza/Co,1
2014,0,39997,Corey Conners,71,Canadian Open/R,2
2014,0,32800,Franklin Corpening,71,Crowne Plaza/Co,2
2014,0,24610,Stuart Deane,71,PGA Championshi,2
2014,0,1326,Nick Faldo,71,The Greenbrier/,1
2014,0,32662,Michael Gligic,71,Canadian Open/R,1
2014,0,32831,Aaron Goldberg,71,Northern Trust/,1
2014,0,46402,Talor Gooch,71,St. Jude/TPC So,1
2014,0,31577,Tano Goya,71,WGC-Bridgestone,3
2014,0,33578,Robbie Greenwell,71,Canadian Open/R,2
2014,0,28380,Ryan Helminen,71,PGA Championshi,2
2014,0,31121,Berry Henson,71,CIMB Classic/Ku,2
2014,0,1569,Peter Jacobsen,71,Humana/PGA West,3
2014,0,46580,Raymond Knoll,71,John Deere Clas,2
2014,0,27797,Derek Lamely,71,Puerto Rico/Tru,2
2014,0,39531,Ken Looper,71,Zurich Classic/,1
2014,0,46459,Sam Love,71,Wyndham Champ/S,1
2014,0,22080,Prayad Marksaeng,71,CIMB Classic/Ku,3
2014,0,27032,Paul McKechnie,71,The Open/Royal,2
2014,0,40011,Jason Millard,71,Honda Classic/P,2
2014,0,33952,Erick Morales,71,Puerto Rico/Tru,1
2014,0,46031,Zachary Olsen,71,Arnold Palmer/B,2
2014,0,32496,Clayton Rask,71,U.S. Open/Pineh,2
2014,0,20127,Chris Riley,71,Farmers Ins./To,2
2014,0,25351,Chris Rodgers,71,The Open/Royal,2
2014,0,39327,Ben Silverman,71,Canadian Open/R,2
2014,0,46037,Hunter Stewart,71,U.S. Open/Pineh,2
2014,0,6078,Esteban Toledo,71,Mayakoba/El Cam,2
2014,0,28114,Dawie van der Walt,71,The Open/Royal,1
2014,0,31587,Max Alverio,72,Puerto Rico/Tru,2
2014,0,23614,Rich Beem,72,Zurich Classic/,2
2014,0,32331,Mark Blakefield,72,Valspar Champ/I,1
2014,0,28198,Dustin Bray,72,Wells Fargo/Qua,1
2014,0,40010,Fielding Brewbaker,72,Wells Fargo/Qua,1
2014,0,24866,Jamie Broce,72,PGA Championshi,2
2014,0,35307,Anthony Broussard,72,U.S. Open/Pineh,2
2014,0,40216,Hunter Brown,72,Texas Open/JW M,2
2014,0,35144,Alex Carpenter,72,HP Byron Nelson,1
2014,0,36983,Matt Dobyns,72,U.S. Open/Pineh,2
2014,0,35213,Andrés Echavarría,72,U.S. Open/Pineh,2
2014,0,28923,Oliver Fisher,72,The Open/Royal,1
2014,0,38985,Steven Fox,72,AT&T Pebble/Peb,1
2014,0,46523,Joey Garber,72,Travelers Champ,2
2014,0,32215,Jordi Garcia Pinto,72,Mayakoba/El Cam,1
2014,0,32618,Rhein Gibson,72,The Open/Royal,1
2014,0,25982,Simon Griffiths,72,U.S. Open/Pineh,1
2014,0,30711,Colt Knost,72,HP Byron Nelson,1
2014,0,33904,Grant Leaver,72,St. Jude/TPC So,2
2014,0,34396,Beonyeong Lee,72,Canadian Open/R,1
2014,0,32791,K.H. Lee,72,U.S. Open/Pineh,2
2014,0,37278,Nicholas Lindheim,72,U.S. Open/Pineh,3
2014,0,45324,Don Littrell,72,Shriners Hosp./,2
2014,0,36528,Yanwei Liu,72,Sony Open/Waial,1
2014,0,1717,Sandy Lyle,72,Masters/Augusta,2
2014,0,6515,Shaun Micheel,72,PGA Championshi,1
2014,0,1823,Larry Mize,72,Masters/Augusta,2
2014,0,30756,Andrea Pavan,72,U.S. Open/Pineh,2
2014,0,21959,Ted Purdy,72,Shell Houston/G,2
2014,0,34256,Andrew Putnam,72,Shell Houston/G,2
2014,0,46488,Adam Rainaud,72,Travelers Champ,1
2014,0,32058,José de Jesús Rodríguez,72,Mayakoba/El Cam,2
2014,0,23797,Brett Rumford,72,WGC-HSBC Champ.,4
2014,0,45582,Jared Sawada,72,Sony Open/Waial,2
2014,0,8215,Steve Schneiter,72,PGA Championshi,1
2014,0,23969,Graeme Storm,72,U.S. Open/Pineh,1
2014,0,34072,Will Strickler,72,Farmers Ins./To,2
2014,0,20935,Toru Taniguchi,72,U.S. Open/Pineh,1
2014,0,26497,Casey Wittenberg,72,U.S. Open/Pineh,2
2014,0,46508,Brian Anania,73,The Greenbrier/,1
2014,0,1024,Billy Andrade,73,Canadian Open/R,2
2014,0,34387,Daniel Balin,73,Puerto Rico/Tru,2
2014,0,27958,Ryan Blaum,73,U.S. Open/Pineh,1
2014,0,46606,Eli Cole,73,Canadian Open/R,2
2014,0,37450,Donald Constable,73,U.S. Open/Pineh,2
2014,0,35376,Roberto Díaz,73,Mayakoba/El Cam,1
2014,0,24178,Chris Doak,73,U.S. Open/Pineh,2
2014,0,46567,Paul Dunne,73,The Open/Royal,2
2014,0,30907,Rhys Enoch,73,The Open/Royal,1
2014,0,30191,Julián Etulain,73,Puerto Rico/Tru,2
2014,0,27896,Ross Fisher,73,PGA Championshi,2
2014,0,27348,Oscar Floren,73,The Open/Royal,1
2014,0,36690,Hunter Hamrick,73,The McGladrey/S,1
2014,0,46375,Chris Hemmerich,73,Canadian Open/R,2
2014,0,28719,Mu Hu,73,WGC-HSBC Champ.,3
2014,0,29639,Jesse Hutchins,73,Wyndham Champ/S,2
2014,0,23706,Rashid Ismail,73,CIMB Classic/Ku,1
2014,0,46440,Smylie Kaufman,73,U.S. Open/Pineh,1
2014,0,23849,Hyung-Tae Kim,73,The Open/Royal,2
2014,0,23913,Masanori Kobayashi,73,The Open/Royal,2
2014,0,6332,Neal Lancaster,73,The Greenbrier/,1
2014,0,46049,Chang-woo Lee,73,Masters/Augusta,2
2014,0,45720,Ki Taek Lee,73,Phoenix Open/TP,1
2014,0,21470,Daisuke Maruyama,73,WGC-Bridgestone,3
2014,0,27808,Robert McClellan,73,The Greenbrier/,1
2014,0,46487,Brandon McIver,73,U.S. Open/Pineh,2
2014,0,6373,José María Olazábal,73,Masters/Augusta,4
2014,0,26444,Juvic Pagunsan,73,The Open/Royal,2
2014,0,46030,Timothy Puetz,73,Puerto Rico/Tru,2
2014,0,27657,Nathan Smith,73,Arnold Palmer/B,1
2014,0,36471,Guan Tian Liang,73,Sony Open/Waial,1
2014,0,35729,Billy Walsh,73,Canadian Open/R,2
2014,0,45721,Jay Westerlund,73,Puerto Rico/Tru,2
2014,0,46586,Eric Williamson,73,PGA Championshi,2
2014,0,2300,Ian Woosnam,73,Masters/Augusta,2
2014,0,46565,Brian Agee,74,The Greenbrier/,2
2014,0,32622,Matthew Baldwin,74,The Open/Royal,2
2014,0,19824,Craig Barlow,74,U.S. Open/Pineh,1
2014,0,20585,Niclas Fasth,74,U.S. Open/Pineh,2
2014,0,46256,Hunter Green,74,Wells Fargo/Qua,2
2014,0,30913,Chris Hanson,74,The Open/Royal,2
2014,0,30957,Maximilian Kieffer,74,U.S. Open/Pineh,2
2014,0,33463,Aaron Krueger,74,John Deere Clas,1
2014,0,46581,Ryan Lenahan,74,John Deere Clas,2
2014,0,1684,Rick Lewallen,74,RBC Heritage/Ha,2
2014,0,40162,Justin Lower,74,Memorial Tourn/,1
2014,0,6090,Jim McGovern,74,PGA Championshi,2
2014,0,46442,Maverick McNealy,74,U.S. Open/Pineh,1
2014,0,46045,Michael Miller,74,Texas Open/JW M,1
2014,0,19795,Kelly Mitchum,74,Wyndham Champ/S,1
2014,0,36684,Dustin Morris,74,St. Jude/TPC So,1
2014,0,7837,Kirk Nelson,74,Sony Open/Waial,1
2014,0,46585,Brian Norman,74,PGA Championshi,2
2014,0,29908,C.T. Pan,74,The Open/Royal,2
2014,0,34644,Josh Persons,74,Canadian Open/R,2
2014,0,28620,Aron Price,74,U.S. Open/Pineh,2
2014,0,30819,Victor Riu,74,The Open/Royal,1
2014,0,30040,Sebastián Saavedra,74,Travelers Champ,2
2014,0,7013,Wes Short Jr.,74,Puerto Rico/Tru,1
2014,0,29485,Brett Stegmaier,74,U.S. Open/Pineh,2
2014,0,35413,Kevin Stinson,74,Canadian Open/R,1
2014,0,30798,Yoshitaka Takeya,74,WGC-Bridgestone,3
2014,0,2215,Paul Trittler,74,Phoenix Open/TP,2
2014,0,27140,Justin Walters,74,The Open/Royal,2
2014,0,24671,David Bradshaw,75,Zurich Classic/,1
2014,0,34363,Tyrrell Hatton,75,The Open/Royal,1
2014,0,45535,Michael Hebert,75,Valspar Champ/I,2
2014,0,23373,Michael Hoey,75,The Open/Royal,1
2014,0,26284,Steve Holmes,75,Northern Trust/,2
2014,0,19904,Paul Lawrie,75,The Open/Royal,2
2014,0,33941,Nick Mason,75,U.S. Open/Pineh,2
2014,0,1887,Mark O'Meara,75,Masters/Augusta,1
2014,0,27147,David Oh,75,U.S. Open/Pineh,1
2014,0,27942,Rob Oppenheim,75,U.S. Open/Pineh,1
2014,0,46441,Robby Shelton,75,U.S. Open/Pineh,2
2014,0,12309,Bob Sowards,75,PGA Championshi,2
2014,0,2145,Craig Stevens,75,The McGladrey/S,1
2014,0,6595,Kevin Sutherland,75,U.S. Open/Pineh,2
2014,0,20771,Steven Alker,76,U.S. Open/Pineh,2
2014,0,36837,Julien Brun,76,Crowne Plaza/Co,2
2014,0,30901,Kelvin Burgin,76,St. Jude/TPC So,2
2014,0,24561,Rob Corcoran,76,PGA Championshi,1
2014,0,22032,Tomohiro Kondo,76,The Open/Royal,1
2014,0,46569,Bradley Neil,76,The Open/Royal,2
2014,0,36976,Garrick Porteous,76,Masters/Augusta,1
2014,0,21951,Joey Snyder III,76,Phoenix Open/TP,1
2014,0,35174,Matthew Southgate,76,The Open/Royal,2
2014,0,18874,Miguel Suarez,76,Puerto Rico/Tru,1
2014,0,35408,Riley Wheeldon,76,Farmers Ins./To,1
2014,0,1388,Robert Gamez,77,Arnold Palmer/B,1
2014,0,46439,Will Grimmer,77,U.S. Open/Pineh,1
2014,0,34654,David Hronek,77,PGA Championshi,2
2014,0,28072,Mingjie Huang,77,WGC-HSBC Champ.,2
2014,0,31138,Scott Jamieson,77,The Open/Royal,2
2014,0,40188,David McNabb,77,PGA Championshi,1
2014,0,46564,Mikey Moyers,77,The Greenbrier/,2
2014,0,2133,Craig Stadler,77,Masters/Augusta,2
2014,0,28050,David von Hoffmann,77,Texas Open/JW M,2
2014,0,22951,Azuma Yano,77,U.S. Open/Pineh,1
2014,0,1200,Keith Clearwater,78,Crowne Plaza/Co,2
2014,0,10199,Frank Esposito,78,PGA Championshi,2
2014,0,46460,Dongkyu Jang,78,The Open/Royal,1
2014,0,6016,Brad Lardon,78,Shell Houston/G,1
2014,0,40072,Michael McCoy,78,Masters/Augusta,1
2014,0,2110,Jerry Smith,78,PGA Championshi,2
2014,0,2279,Mark Wiebe,78,The Open/Royal,2
2014,0,46458,Andrew Dorn,79,U.S. Open/Pineh,1
2014,0,35503,Matt Pesta,79,PGA Championshi,1
2014,0,2187,Dave Tentis,79,PGA Championshi,2
2014,0,33927,Bryden MacPherson,80,The Open/Royal,2
2014,0,25478,Kiyoshi Miyazato,81,U.S. Open/Pineh,2
2014,0,36835,Dustin Volk,81,PGA Championshi,1
2014,0,1235,Ben Crenshaw,83,Masters/Augusta,1
2013,0,10809,Jim Furyk,59,BMW Champ/Conwa,2
2013,0,33141,Keegan Bradley,60,HP Byron Nelson,1
2013,0,1810,Phil Mickelson,60,Phoenix Open/TP,1
2013,0,12716,Charley Hoffman,61,Travelers Champ,1
2013,0,23108,Matt Kuchar,61,BMW Champ/Conwa,3
2013,0,25818,Scott Piercy,61,Phoenix Open/TP,4
2013,0,26476,Chez Reavie,61,John Deere Clas,2
2013,0,8793,Tiger Woods,61,WGC-Bridgestone,2
2013,0,32366,Kevin Chappell,62,The Barclays/Li,3
2013,0,32800,Franklin Corpening,62,Crowne Plaza/Co,4
2013,0,27436,Graham DeLaet,62,Deutsche Bank/T,3
2013,0,34099,Harris English,62,Sony Open/Waial,3
2013,0,28307,Matt Every,62,The Greenbrier/,2
2013,0,30750,Tommy Gainey,62,The Greenbrier/,1
2013,0,25900,Lucas Glover,62,John Deere Clas,2
2013,0,32448,James Hahn,62,Phoenix Open/TP,4
2013,0,34174,John Huh,62,Wyndham Champ/S,2
2013,0,26300,Matt Jones,62,Wyndham Champ/S,4
2013,0,30926,Chris Kirk,62,Sony Open/Waial,2
2013,0,34261,Scott Langley,62,Sony Open/Waial,1
2013,0,34409,David Lingmerth,62,Humana/PGA West,4
2013,0,24781,Hunter Mahan,62,Travelers Champ,1
2013,0,1766,Billy Mayfair,62,Sanderson Farms,2
2013,0,27933,John Merrick,62,Canadian Open/G,2
2013,0,23320,Ryan Palmer,62,Crowne Plaza/Co,1
2013,0,34046,Jordan Spieth,62,Deutsche Bank/T,4
2013,0,31560,Brian Stuard,62,Humana/PGA West,3
2013,0,25834,Daniel Summerhays,62,John Deere Clas,3
2013,0,2206,David Toms,62,Wyndham Champ/S,4
2013,0,26951,Johnson Wagner,62,The Greenbrier/,1
2013,0,29479,Scott Brown,63,Puerto Rico/Tru,2
2013,0,20848,Ángel Cabrera,63,Travelers Champ,4
2013,0,32200,Roberto Castro,63,THE PLAYERS/TPC,1
2013,0,34021,Bud Cauley,63,Humana/PGA West,2
2013,0,23135,Tim Clark,63,Sony Open/Waial,4
2013,0,24494,Erik Compton,63,HP Byron Nelson,2
2013,0,21753,Brian Davis,63,Deutsche Bank/T,1
2013,0,25686,Jason Dufner,63,PGA Championshi,2
2013,0,1320,Bob Estes,63,Humana/PGA West,4
2013,0,28500,Martin Flores,63,Wyndham Champ/S,4
2013,0,19846,Brian Gay,63,Humana/PGA West,4
2013,0,8725,Tom Gillis,63,HP Byron Nelson,2
2013,0,35539,Luke Guthrie,63,Honda Classic/P,2
2013,0,20766,Padraig Harrington,63,Phoenix Open/TP,3
2013,0,34098,Russell Henley,63,Sony Open/Waial,4
2013,0,33461,Morgan Hoffmann,63,John Deere Clas,3
2013,0,30925,Dustin Johnson,63,Canadian Open/G,3
2013,0,27408,Martin Kaymer,63,Wyndham Champ/S,4
2013,0,30944,Jason Kokrak,63,Humana/La Quint,1
2013,0,27936,Martin Laird,63,Texas Open/TPC,4
2013,0,24361,Pat Perez,63,Sony Open/Waial,2
2013,0,34360,Patrick Reed,63,John Deere Clas,2
2013,0,22913,John Rollins,63,Crowne Plaza/Co,1
2013,0,22405,Justin Rose,63,Deutsche Bank/T,2
2013,0,26331,Charl Schwartzel,63,HP Byron Nelson,1
2013,0,29221,Webb Simpson,63,TOUR Champ/East,4
2013,0,27649,Brandt Snedeker,63,BMW Champ/Conwa,1
2013,0,26679,Kevin Stadler,63,Phoenix Open/TP,4
2013,0,30692,Scott Stallings,63,Humana/PGA West,3
2013,0,21528,Henrik Stenson,63,Deutsche Bank/T,2
2013,0,6527,Steve Stricker,63,Deutsche Bank/T,3
2013,0,25804,Bubba Watson,63,Travelers Champ,1
2013,0,26289,Boo Weekley,63,Tampa Bay/Innis,4
2013,0,20160,Charlie Wi,63,Phoenix Open/TP,2
2013,0,24663,Y.E. Yang,63,Sony Open/Waial,4
2013,0,33120,Mark Anderson,64,Sony Open/Waial,2
2013,0,22371,Aaron Baddeley,64,Humana/PGA West,1
2013,0,28259,Sangmoon Bae,64,Phoenix Open/TP,2
2013,0,24846,Ricky Barnes,64,Zurich Classic/,1
2013,0,12652,Cameron Beckman,64,Sanderson Farms,2
2013,0,20070,Matt Bettencourt,64,HP Byron Nelson,2
2013,0,24507,Jason Bohn,64,John Deere Clas,3
2013,0,20593,Greg Chalmers,64,Humana/PGA West,1
2013,0,23541,Ben Crane,64,Phoenix Open/TP,3
2013,0,27896,Ross Fisher,64,Wyndham Champ/S,1
2013,0,7457,Steve Flesch,64,Crowne Plaza/Co,2
2013,0,32102,Rickie Fowler,64,The Barclays/Li,2
2013,0,21209,Sergio Garcia,64,Deutsche Bank/T,2
2013,0,24399,Scott Gardiner,64,Sony Open/Waial,2
2013,0,28679,Fabián Gómez,64,Sanderson Farms,2
2013,0,29720,Andres Gonzales,64,Wyndham Champ/S,4
2013,0,24924,Bill Haas,64,Northern Trust/,3
2013,0,26758,David Hearn,64,John Deere Clas,3
2013,0,25444,Justin Hicks,64,Crowne Plaza/Co,2
2013,0,29420,Billy Horschel,64,Zurich Classic/,4
2013,0,21961,Charles Howell III,64,Humana/PGA West,4
2013,0,22378,Trevor Immelman,64,Humana/PGA West,2
2013,0,24024,Zach Johnson,64,BMW Champ/Conwa,1
2013,0,19970,Robert Karlsson,64,HP Byron Nelson,1
2013,0,8075,Jerry Kelly,64,John Deere Clas,2
2013,0,33122,Russell Knox,64,AT&T Pebble/Mon,1
2013,0,22806,Doug LaBelle II,64,Humana/PGA West,1
2013,0,27503,Steve LeBrun,64,John Deere Clas,4
2013,0,28092,D.H. Lee,64,AT&T National/C,4
2013,0,26851,Marc Leishman,64,Deutsche Bank/T,3
2013,0,1724,Jeff Maggert,64,Phoenix Open/TP,1
2013,0,27120,Troy Matteson,64,John Deere Clas,2
2013,0,28237,Rory McIlroy,64,Deutsche Bank/T,3
2013,0,24490,George McNeill,64,Puerto Rico/Tru,2
2013,0,23800,Bryce Molder,64,AT&T Pebble/Peb,4
2013,0,25396,Kevin Na,64,Phoenix Open/TP,2
2013,0,30163,Henrik Norlander,64,Sony Open/Waial,2
2013,0,28475,Jeff Overton,64,Humana/PGA West,4
2013,0,20443,Jin Park,64,The Greenbrier/,1
2013,0,35541,John Peterson,64,Crowne Plaza/Co,1
2013,0,25240,D.A. Points,64,Shell Houston/R,1
2013,0,27556,Ted Potter Jr.,64,HP Byron Nelson,1
2013,0,10213,Dicky Pride,64,Sony Open/Waial,3
2013,0,24502,Adam Scott,64,WGC-Cadillac/TP,4
2013,0,21951,Joey Snyder III,64,John Deere Clas,2
2013,0,29518,Brendan Steele,64,Humana/PGA West,3
2013,0,34431,Robert Streb,64,Humana/PGA West,4
2013,0,27963,Chris Stroud,64,Wyndham Champ/S,1
2013,0,28780,Nicholas Thompson,64,John Deere Clas,3
2013,0,30927,Brendon Todd,64,Wyndham Champ/S,4
2013,0,23623,Bo Van Pelt,64,Phoenix Open/TP,4
2013,0,27770,Camilo Villegas,64,John Deere Clas,1
2013,0,25632,Jimmy Walker,64,The Greenbrier/,3
2013,0,27095,Nick Watney,64,BMW Champ/Conwa,4
2013,0,31323,Gary Woodland,64,The Barclays/Li,2
2013,0,6004,Stephen Ames,65,Sony Open/Waial,1
2013,0,1024,Billy Andrade,65,Sanderson Farms,4
2013,0,7867,Woody Austin,65,Sanderson Farms,2
2013,0,10505,Shane Bertsch,65,Sony Open/Waial,3
2013,0,24227,Justin Bolli,65,HP Byron Nelson,4
2013,0,25274,Steven Bowditch,65,John Deere Clas,4
2013,0,1116,Michael Bradley,65,Humana/PGA West,1
2013,0,12510,Chad Campbell,65,Sanderson Farms,3
2013,0,35450,Patrick Cantlay,65,Humana/PGA West,1
2013,0,24357,K.J. Choi,65,PGA Championshi,2
2013,0,23204,Gary Christian,65,John Deere Clas,2
2013,0,23452,Nicolas Colsaerts,65,Phoenix Open/TP,1
