YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,AVERAGE DISTANCE (YARDS),AVERAGE CLUB HEAD SPEED,TOTAL ATTEMPTS,HIGHEST DIST. EFFICIENCY
2023,193,0,55789,Taylor Montgomery,2.495,305.131,122.303,283,130003036
2022,1,0,19803,Ryan Armour,2.753,291.278,105.805,127,241203429
2022,2,0,45526,Abraham Ancer,2.725,299.669,109.981,114,237703275
2022,3,0,50095,Austin Smotherman,2.714,307.605,113.327,195,218903335
2022,4,0,31646,Emiliano Grillo,2.712,308.166,113.648,233,207503249
2022,5,0,29908,C.T. Pan,2.703,300.014,111.008,209,207403568
2022,5,0,23325,Vaughn Taylor,2.703,287.994,106.533,126,226203429
2022,7,0,33141,Keegan Bradley,2.697,308.917,114.552,165,224003116
2022,7,0,12716,Charley Hoffman,2.697,311.023,115.329,202,204403168
2022,7,0,30926,Chris Kirk,2.697,302.491,112.16,211,226203202
2022,7,0,29221,Webb Simpson,2.697,304.108,112.744,137,233503142
2022,11,0,28775,Nate Lashley,2.696,297.907,110.51,207,222803266
2022,11,0,37189,Harold Varner III,2.696,310.332,115.11,172,197503144
2022,13,0,32448,James Hahn,2.693,304.927,113.231,198,226103271
2022,14,0,39436,Joshua Creel,2.691,287.241,106.75,137,235903185
2022,14,0,33448,Justin Thomas,2.691,313.815,116.616,173,214603149
2022,16,0,25900,Lucas Glover,2.689,301.432,112.109,242,220003159
2022,17,0,32839,Hideki Matsuyama,2.688,310.675,115.588,166,210903115
2022,17,0,24138,Ian Poulter,2.688,297.08,110.532,111,233903083
2022,19,0,32640,Troy Merritt,2.687,297.355,110.659,218,224403377
2022,19,0,26476,Chez Reavie,2.687,285.466,106.231,261,221603158
2022,21,0,54783,Dylan Wu,2.685,303.366,112.984,166,218203195
2022,22,0,33399,Adam Hadwin,2.683,302.708,112.805,233,203403114
2022,22,0,34098,Russell Henley,2.683,299.481,111.604,173,227203147
2022,24,0,32791,K.H. Lee,2.681,304.695,113.641,231,203603211
2022,25,0,27644,Brian Harman,2.68,292.784,109.23,231,225203105
2022,25,0,22056,Cameron Percy,2.68,297.665,111.061,110,229603170
2022,27,0,23108,Matt Kuchar,2.679,290.397,108.382,155,178803135
2022,28,0,46717,Viktor Hovland,2.678,314.053,117.271,139,218203073
2022,29,0,32150,Michael Thompson,2.677,290.224,108.403,250,230103253
2022,30,0,35461,Beau Hossler,2.675,310.465,116.081,165,226803447
2022,30,0,29518,Brendan Steele,2.675,311.727,116.519,177,225003212
2022,30,0,27214,Kevin Streelman,2.675,297.931,111.374,284,208003399
2022,33,0,46435,Austin Cook,2.673,291.855,109.172,205,174503295
2022,33,0,34174,John Huh,2.673,292.78,109.532,225,200403077
2022,35,0,25198,Francesco Molinari,2.672,299.923,112.23,102,206503465
2022,35,0,34046,Jordan Spieth,2.672,309.728,115.914,160,212703044
2022,37,0,39324,J.J. Spaun,2.669,296.121,110.969,232,169203416
2022,38,0,52375,Doug Ghim,2.668,299.093,112.1,213,220303274
2022,38,0,33667,Carlos Ortiz,2.668,306.654,114.921,149,227503101
2022,40,0,25818,Scott Piercy,2.667,300.416,112.63,181,226603240
2022,41,0,45609,Tyler Duncan,2.666,296.03,111.037,220,231003302
2022,41,0,24024,Zach Johnson,2.666,287.117,107.7,185,215503198
2022,43,0,35879,Kelly Kraft,2.665,292.171,109.616,206,208303172
2022,43,0,31560,Brian Stuard,2.665,279.318,104.797,242,197103301
2022,43,0,30927,Brendon Todd,2.665,282.089,105.858,229,225103103
2022,46,0,29974,Branden Grace,2.664,306.949,115.203,87,214003151
2022,46,0,32757,Patton Kizzire,2.664,306.124,114.901,232,164003197
2022,46,0,51890,Greyson Sigg,2.664,296.398,111.252,255,231903190
2022,49,0,29535,Brice Garnett,2.663,293.843,110.355,192,209803235
2022,49,0,23621,Rory Sabbatini,2.663,293.512,110.23,174,205603244
2022,49,0,47128,Richy Werenski,2.663,297.539,111.727,156,223603141
2022,52,0,20229,Stewart Cink,2.661,307.576,115.592,141,190703260
2022,52,0,35891,Cameron Smith,2.661,305.159,114.677,149,211003060
2022,54,0,54628,Lee Hodges,2.66,301.94,113.498,317,198803326
2022,54,0,27974,Sung Kang,2.66,298.76,112.313,219,203503370
2022,56,0,33204,Shane Lowry,2.658,304.748,114.657,100,221303135
2022,56,0,30692,Scott Stallings,2.658,308.89,116.206,230,221603247
2022,56,0,32139,Danny Willett,2.658,300.93,113.219,113,208803107
2022,59,0,33122,Russell Knox,2.657,295.512,111.209,246,225703398
2022,60,0,55708,Hayden Buckley,2.656,303.923,114.442,244,224103087
2022,60,0,34363,Tyrrell Hatton,2.656,308.407,116.123,82,225103152
2022,60,0,35532,Tom Hoge,2.656,301.9,113.684,248,225803116
2022,60,0,36326,David Lipsky,2.656,295.157,111.113,249,215503337
2022,60,0,47993,Denny McCarthy,2.656,295.801,111.368,219,208903127
2022,65,0,24924,Bill Haas,2.654,302.882,114.104,197,221503197
2022,65,0,49766,Hank Lebioda,2.654,294.587,110.981,236,217103045
2022,67,0,47988,Nick Hardy,2.653,309.526,116.65,163,216403208
2022,67,0,36852,Jim Knous,2.653,303.299,114.329,129,225903192
2022,69,0,47504,Sam Burns,2.652,313.449,118.206,208,224403177
2022,69,0,25493,Nick Taylor,2.652,298.024,112.397,238,224703196
2022,71,0,24925,Jonathan Byrd,2.651,296.188,111.737,122,218003123
2022,71,0,35506,Mackenzie Hughes,2.651,298.803,112.703,213,201703207
2022,71,0,35449,Adam Long,2.651,293.15,110.564,263,220603168
2022,74,0,31420,Anirban Lahiri,2.65,298.583,112.671,183,196903207
2022,74,0,47983,Chad Ramey,2.65,294.15,111.0,175,208703130
2022,74,0,27770,Camilo Villegas,2.65,297.131,112.127,150,198003271
2022,77,0,32102,Rickie Fowler,2.649,309.564,116.875,150,217503043
2022,77,0,39971,Sungjae Im,2.649,304.725,115.042,229,208003081
2022,77,0,49771,J.T. Poston,2.649,300.266,113.368,230,216903137
2022,80,0,27895,Jonas Blixt,2.648,297.933,112.521,139,205203062
2022,80,0,37455,Si Woo Kim,2.648,301.7,113.923,231,208503137
2022,80,0,51950,Max McGreevy,2.648,292.562,110.489,185,213103390
2022,80,0,51997,Andrew Novak,2.648,303.462,114.605,157,192103093
2022,80,0,49960,Sepp Straka,2.648,300.119,113.358,207,120803131
2022,80,0,48887,Matt Wallace,2.648,302.49,114.243,145,215803054
2022,86,0,47483,Will Zalatoris,2.646,316.944,119.802,165,184103274
2022,87,0,29478,Kevin Kisner,2.645,292.061,110.421,169,217503176
2022,88,0,49964,Aaron Wise,2.644,305.331,115.472,196,220203300
2022,89,0,28237,Rory McIlroy,2.643,321.259,121.531,124,165703131
2022,90,0,45157,Cam Davis,2.642,312.006,118.112,201,213803245
2022,90,0,26851,Marc Leishman,2.642,306.039,115.829,164,222603157
2022,92,0,39953,Chase Seiffert,2.641,294.432,111.483,121,209303155
2022,93,0,46442,Maverick McNealy,2.64,310.079,117.445,235,210703264
2022,93,0,52374,Brandon Wu,2.64,299.947,113.621,118,222003056
2022,95,0,34076,Joel Dahmen,2.639,293.456,111.22,196,212603159
2022,96,0,40250,Taylor Pendrith,2.638,318.041,120.56,220,213303152
2022,97,0,25686,Jason Dufner,2.637,295.595,112.077,126,222203079
2022,98,0,35450,Patrick Cantlay,2.636,309.095,117.276,124,210303110
2022,98,0,26300,Matt Jones,2.636,310.408,117.745,152,202002990
2022,98,0,22405,Justin Rose,2.636,302.269,114.661,107,221303035
2022,101,0,40098,Matt Fitzpatrick,2.635,311.226,118.133,100,215403144
2022,101,0,47995,Davis Riley,2.635,307.597,116.744,231,227103214
2022,101,0,36699,Patrick Rodgers,2.635,311.33,118.161,230,209603142
2022,104,0,34255,Joseph Bramlett,2.634,322.795,122.553,165,142203217
2022,104,0,33597,Harry Higgs,2.634,303.388,115.189,226,145503107
2022,104,0,32816,Satoshi Kodaira,2.634,284.671,108.089,119,198203024
2022,107,0,32366,Kevin Chappell,2.633,310.913,118.096,145,224203092
2022,107,0,34563,Chesson Hadley,2.633,303.237,115.148,215,192703216
2022,107,0,33490,Bo Hoag,2.633,295.414,112.207,101,197203168
2022,107,0,27649,Brandt Snedeker,2.633,291.703,110.789,172,182803090
2022,111,0,40162,Justin Lower,2.632,294.857,112.039,165,184303217
2022,111,0,34264,Hudson Swafford,2.632,311.907,118.511,155,217003183
2022,113,0,45522,Christiaan Bezuidenhout,2.631,289.415,109.987,161,204003041
2022,113,0,46970,Jon Rahm,2.631,317.539,120.711,121,222803044
2022,115,0,54421,Garrick Higgo,2.63,314.04,119.41,85,224503029
2022,115,0,30944,Jason Kokrak,2.63,308.302,117.247,121,215403299
2022,115,0,46340,Alex Smalley,2.63,307.45,116.898,234,207403217
2022,118,0,29725,Tony Finau,2.629,312.668,118.933,223,202203051
2022,118,0,21961,Charles Howell III,2.629,309.706,117.799,153,197303176
2022,120,0,51634,Sahith Theegala,2.628,307.21,116.885,298,167103178
2022,121,0,37212,Paul Barjon,2.627,312.357,118.912,202,215903104
2022,122,0,39997,Corey Conners,2.626,304.746,116.053,189,185703129
2022,122,0,23320,Ryan Palmer,2.626,304.152,115.825,162,216103026
2022,124,0,50525,Collin Morikawa,2.623,298.827,113.919,111,203803066
2022,125,0,46402,Talor Gooch,2.622,306.748,117.001,152,212703124
2022,125,0,49298,Kramer Hickok,2.622,297.995,113.66,225,161103164
2022,125,0,47856,Seth Reeves,2.622,311.393,118.769,172,187803140
2022,128,0,24980,Scott Gutschewski,2.621,301.304,114.963,140,220303100
2022,128,0,36689,Brooks Koepka,2.621,316.076,120.607,95,206203182
2022,130,0,27936,Martin Laird,2.62,298.555,113.947,145,208203090
2022,130,0,33486,Roger Sloan,2.62,298.745,114.021,150,227103083
2022,132,0,29926,Danny Lee,2.619,305.14,116.507,104,224603026
2022,132,0,56278,Matthew Wolff,2.619,324.678,123.983,101,223603238
2022,134,0,34466,Peter Malnati,2.616,298.204,114.013,292,111103239
2022,134,0,34431,Robert Streb,2.616,302.161,115.524,248,186503064
2022,136,0,48117,Kurt Kitayama,2.615,313.008,119.693,118,219003116
2022,137,0,57366,Cameron Young,2.614,323.287,123.676,195,202203334
2022,138,0,35110,Brett Drewitt,2.613,298.051,114.076,142,211403205
2022,139,0,51766,Wyndham Clark,2.612,320.914,122.879,206,214003154
2022,140,0,28089,Jason Day,2.611,305.108,116.859,150,214103189
2022,141,0,35310,Lanto Griffin,2.608,304.001,116.561,177,209503098
2022,141,0,49947,Taylor Moore,2.608,305.173,117.028,262,221803053
2022,141,0,27064,Jhonattan Vegas,2.608,317.188,121.635,177,201903360
2022,144,0,45540,Jared Wolfe,2.607,310.547,119.142,135,211003054
2022,145,0,40006,Erik van Rooyen,2.604,303.76,116.656,101,194103012
2022,146,0,27349,Alex Noren,2.603,304.614,117.012,113,223703098
2022,147,0,46046,Scottie Scheffler,2.602,310.26,119.24,232,206503194
2022,147,0,34610,Matthias Schwab,2.602,296.985,114.156,189,205103279
2022,149,0,30978,Kiradech Aphibarnrat,2.601,295.603,113.631,85,211102992
2022,149,0,29970,Dylan Frittelli,2.601,309.429,118.957,250,178103130
2022,151,0,29289,S.Y. Noh,2.6,304.353,117.072,174,218703252
2022,152,0,36871,Matthew NeSmith,2.599,300.959,115.814,206,192403152
2022,152,0,33419,Cameron Tringale,2.599,302.881,116.519,208,213103039
2022,154,0,29420,Billy Horschel,2.598,297.909,114.676,103,220803077
2022,155,0,32662,Michael Gligic,2.597,306.939,118.193,184,220003188
2022,155,0,39546,Keith Mitchell,2.597,312.075,120.187,178,215203199
2022,155,0,47529,Mito Pereira,2.597,305.968,117.826,246,172803133
2022,158,0,30163,Henrik Norlander,2.595,295.453,113.849,164,183903004
2022,159,0,48699,Callum Tarren,2.594,315.321,121.556,128,163803115
2022,160,0,45486,Joaquin Niemann,2.593,309.606,119.379,165,188803142
2022,161,0,23983,Luke Donald,2.592,290.856,112.2,141,151003169
2022,162,0,27129,Luke List,2.591,318.614,122.972,202,218503054
2022,163,0,37275,Sam Ryder,2.59,295.771,114.178,277,183903090
2022,164,0,48081,Xander Schauffele,2.585,309.694,119.782,150,205803075
2022,164,0,24502,Adam Scott,2.585,311.311,120.43,182,166203012
2022,166,0,36799,Stephan Jaeger,2.584,295.563,114.382,207,201003147
2022,167,0,40115,Adam Svensson,2.583,296.284,114.697,283,199103220
2022,168,0,39977,Max Homa,2.582,309.029,119.671,208,192803036
2022,169,0,46601,Trey Mullinax,2.581,316.066,122.451,227,206003349
2022,170,0,31323,Gary Woodland,2.58,315.099,122.128,127,212803069
2022,171,0,48084,Wesley Bryan,2.578,297.168,115.254,90,178403030
2022,171,0,32333,Kevin Tway,2.578,311.028,120.634,222,202703095
2022,173,0,46550,Brandon Hagy,2.577,320.988,124.58,196,197303039
2022,173,0,28252,Seamus Power,2.577,303.713,117.846,158,201702980
2022,175,0,52372,Cameron Champ,2.576,321.714,124.895,105,163302965
2022,176,0,28114,Dawie van der Walt,2.575,298.714,115.985,170,205803183
2022,177,0,36801,Mark Hubbard,2.572,291.7,113.414,196,181103022
2022,178,0,30911,Tommy Fleetwood,2.571,307.497,119.621,80,229702948
2022,179,0,31557,Jim Herman,2.57,290.386,113.006,137,214003083
2022,180,0,51894,Vince Whaley,2.567,305.859,119.158,220,171102982
2022,181,0,46414,Aaron Rai,2.566,297.889,116.11,235,200803121
2022,182,0,27095,Nick Watney,2.563,305.454,119.184,207,77703125
2022,183,0,53165,Doc Redman,2.56,297.537,116.21,202,186303135
2022,184,0,35617,Martin Trainer,2.552,309.259,121.183,197,190803133
2022,185,0,34360,Patrick Reed,2.551,293.537,115.048,139,191903312
2022,185,0,47347,Adam Schenk,2.551,307.588,120.595,190,188603469
2022,187,0,48822,Sebastián Muñoz,2.55,301.498,118.231,212,190903013
2022,188,0,10381,Curtis Thompson,2.549,310.101,121.634,122,222503065
2022,189,0,34256,Andrew Putnam,2.543,287.875,113.186,256,94103177
2022,190,0,27139,David Skinns,2.54,301.581,118.727,160,188303097
2022,191,0,36884,Ben Kohles,2.535,291.036,114.794,143,170703103
2022,192,0,24361,Pat Perez,2.514,291.494,115.939,139,208702896
2022,193,0,39058,Lucas Herbert,2.486,305.597,122.936,88,190802939
2021,1,0,29908,C.T. Pan,2.703,300.775,111.254,287,201603301
2021,2,0,34174,John Huh,2.698,296.91,110.053,210,198203182
2021,3,0,26476,Chez Reavie,2.695,287.407,106.661,304,210903478
2021,4,0,19803,Ryan Armour,2.69,284.913,105.896,301,217603259
2021,5,0,49960,Sepp Straka,2.686,304.899,113.527,296,217803186
2021,6,0,27644,Brian Harman,2.682,292.947,109.24,354,189803201
2021,7,0,33410,Andrew Landry,2.679,291.864,108.958,263,214403278
2021,8,0,46435,Austin Cook,2.673,292.065,109.274,282,223003314
2021,9,0,33120,Mark Anderson,2.672,293.026,109.672,158,217303243
2021,10,0,25818,Scott Piercy,2.671,301.499,112.862,292,214003248
2021,11,0,29221,Webb Simpson,2.67,296.134,110.93,186,225803249
2021,11,0,37189,Harold Varner III,2.67,302.895,113.43,340,198703272
2021,13,0,35461,Beau Hossler,2.669,307.739,115.302,309,201803263
2021,13,0,26329,Louis Oosthuizen,2.669,299.646,112.254,210,231203156
2021,15,0,31560,Brian Stuard,2.667,280.097,105.02,386,169103200
2021,16,0,45609,Tyler Duncan,2.666,292.824,109.85,305,182203152
2021,17,0,23623,Bo Van Pelt,2.663,296.615,111.369,195,211303160
2021,18,0,32150,Michael Thompson,2.661,290.528,109.162,278,225903202
2021,19,0,29535,Brice Garnett,2.66,291.44,109.553,288,216403265
2021,19,0,34563,Chesson Hadley,2.66,304.031,114.309,225,204103324
2021,21,0,30110,Kyle Stanley,2.659,293.649,110.421,310,211003194
2021,22,0,28679,Fabián Gómez,2.658,289.084,108.746,143,223303209
2021,22,0,27974,Sung Kang,2.658,297.008,111.735,273,220203319
2021,22,0,47993,Denny McCarthy,2.658,297.706,111.992,311,217503163
2021,22,0,35891,Cameron Smith,2.658,301.848,113.548,251,211503203
2021,26,0,32139,Danny Willett,2.657,301.469,113.461,95,225103232
2021,27,0,45526,Abraham Ancer,2.656,292.882,110.289,330,159303251
2021,27,0,29268,Bronson Burgoon,2.656,301.218,113.418,246,218903233
2021,27,0,20229,Stewart Cink,2.656,309.788,116.633,301,203303281
2021,27,0,24781,Hunter Mahan,2.656,302.51,113.915,180,210103117
2021,31,0,34314,Sebastian Cappelen,2.655,304.456,114.686,152,209803305
2021,32,0,28775,Nate Lashley,2.654,292.407,110.181,244,202203470
2021,32,0,49771,J.T. Poston,2.654,302.33,113.919,310,203603178
2021,34,0,24924,Bill Haas,2.653,301.309,113.587,147,229603131
2021,35,0,26758,David Hearn,2.651,277.133,104.557,222,213903220
2021,36,0,47128,Richy Werenski,2.65,296.997,112.062,361,171503375
2021,37,0,33948,Byeong Hun An,2.649,305.183,115.223,285,206503176
2021,37,0,34098,Russell Henley,2.649,293.834,110.913,302,183803135
2021,37,0,31420,Anirban Lahiri,2.649,299.056,112.9,242,219503044
2021,37,0,27942,Rob Oppenheim,2.649,289.822,109.388,258,207503174
2021,37,0,27330,Josh Teater,2.649,295.13,111.412,154,215503240
2021,42,0,32816,Satoshi Kodaira,2.648,287.934,108.718,265,200703154
2021,42,0,23108,Matt Kuchar,2.648,287.544,108.592,180,194803263
2021,44,0,27214,Kevin Streelman,2.647,298.469,112.744,323,208003307
2021,45,0,39324,J.J. Spaun,2.646,292.681,110.624,217,209003243
2021,46,0,48887,Matt Wallace,2.644,303.755,114.894,113,211003144
2021,47,0,34255,Joseph Bramlett,2.643,314.068,118.813,229,151203235
2021,47,0,23325,Vaughn Taylor,2.643,284.034,107.478,260,207703384
2021,47,0,25632,Jimmy Walker,2.643,303.303,114.736,229,203503251
2021,50,0,46717,Viktor Hovland,2.642,308.138,116.642,283,215603125
2021,50,0,24140,Sean O'Hair,2.642,301.356,114.044,177,216703018
2021,50,0,30927,Brendon Todd,2.642,277.985,105.205,251,216903329
2021,53,0,34076,Joel Dahmen,2.641,294.085,111.342,264,194003177
2021,53,0,32791,K.H. Lee,2.641,298.409,113.01,388,212303193
2021,53,0,24138,Ian Poulter,2.641,290.655,110.037,226,137103263
2021,56,0,33404,Chris Baker,2.64,297.713,112.77,151,223803053
2021,57,0,33141,Keegan Bradley,2.639,302.197,114.497,289,203603556
2021,57,0,51766,Wyndham Clark,2.639,315.051,119.374,47,234603120
2021,59,0,49766,Hank Lebioda,2.638,296.487,112.393,238,171103179
2021,59,0,22405,Justin Rose,2.638,303.492,115.038,143,208003095
2021,61,0,24024,Zach Johnson,2.637,289.231,109.678,299,211003300
2021,61,0,33448,Justin Thomas,2.637,308.579,117.011,236,204403107
2021,63,0,33122,Russell Knox,2.636,294.399,111.679,354,209503261
2021,63,0,25493,Nick Taylor,2.636,295.675,112.161,337,205803426
2021,65,0,24357,K.J. Choi,2.635,273.575,103.816,178,222503204
2021,66,0,32757,Patton Kizzire,2.634,302.123,114.708,368,138503277
2021,66,0,46441,Robby Shelton,2.634,296.97,112.731,282,199903067
2021,68,0,35450,Patrick Cantlay,2.633,305.954,116.216,277,208003162
2021,68,0,33399,Adam Hadwin,2.633,294.756,111.934,299,219203189
2021,68,0,35506,Mackenzie Hughes,2.633,295.781,112.348,268,208503214
2021,68,0,30944,Jason Kokrak,2.633,310.962,118.105,284,133303255
2021,68,0,39953,Chase Seiffert,2.633,294.306,111.778,247,192203239
2021,73,0,34046,Jordan Spieth,2.632,301.64,114.594,296,206803323
2021,74,0,35449,Adam Long,2.631,292.679,111.238,277,199003209
2021,74,0,33667,Carlos Ortiz,2.631,306.16,116.356,333,191603219
2021,76,0,25900,Lucas Glover,2.63,295.66,112.409,298,185103266
2021,76,0,31646,Emiliano Grillo,2.63,301.316,114.565,289,215003308
2021,78,0,32448,James Hahn,2.629,297.687,113.211,257,218303138
2021,78,0,30926,Chris Kirk,2.629,292.21,111.148,321,196503294
2021,78,0,27770,Camilo Villegas,2.629,297.333,113.118,242,168103270
2021,81,0,34099,Harris English,2.628,303.216,115.372,245,218903157
2021,81,0,30911,Tommy Fleetwood,2.628,304.762,115.973,143,204903167
2021,81,0,34363,Tyrrell Hatton,2.628,302.069,114.93,166,182703247
2021,81,0,46970,Jon Rahm,2.628,312.035,118.72,208,225403293
2021,85,0,49964,Aaron Wise,2.627,304.678,115.983,281,206903152
2021,86,0,25364,Paul Casey,2.626,305.159,116.22,238,211703318
2021,86,0,52375,Doug Ghim,2.626,292.352,111.34,286,189503232
2021,88,0,22056,Cameron Percy,2.625,290.925,110.825,291,202903295
2021,88,0,23621,Rory Sabbatini,2.625,289.219,110.199,268,162403226
2021,90,0,12716,Charley Hoffman,2.624,306.903,116.959,276,177903196
2021,91,0,33204,Shane Lowry,2.622,302.587,115.397,227,188603194
2021,91,0,23788,D.J. Trahan,2.622,294.555,112.348,192,211703327
2021,93,0,28089,Jason Day,2.621,307.359,117.257,204,219003268
2021,93,0,29926,Danny Lee,2.621,302.019,115.248,200,214803253
2021,95,0,30925,Dustin Johnson,2.62,314.192,119.911,198,189303127
2021,96,0,33490,Bo Hoag,2.619,293.752,112.141,313,221503274
2021,97,0,26499,Rafa Cabrera Bello,2.618,291.872,111.488,215,215503038
2021,97,0,25686,Jason Dufner,2.618,295.33,112.829,339,213403287
2021,97,0,34466,Peter Malnati,2.618,295.691,112.951,282,181903231
2021,97,0,28237,Rory McIlroy,2.618,321.71,122.867,215,199603107
2021,101,0,19846,Brian Gay,2.615,287.793,110.067,275,194203191
2021,101,0,32839,Hideki Matsuyama,2.615,302.57,115.699,279,209303090
2021,103,0,32640,Troy Merritt,2.613,292.567,111.946,296,160703157
2021,103,0,48119,Ben Taylor,2.613,302.656,115.847,134,190503084
2021,105,0,45157,Cam Davis,2.612,309.939,118.643,357,197403173
2021,105,0,29970,Dylan Frittelli,2.612,310.236,118.751,226,201103152
2021,105,0,39975,Michael Kim,2.612,294.544,112.765,207,195603139
2021,105,0,35230,Nelson Ledesma,2.612,291.276,111.504,156,144603252
2021,105,0,1810,Phil Mickelson,2.612,307.068,117.58,176,213703046
2021,105,0,30692,Scott Stallings,2.612,302.865,115.946,236,204303244
2021,105,0,40006,Erik van Rooyen,2.612,307.284,117.63,250,200303159
2021,112,0,26300,Matt Jones,2.611,305.822,117.138,330,185503188
2021,112,0,23320,Ryan Palmer,2.611,304.576,116.629,215,214703128
2021,114,0,34213,Grayson Murray,2.61,308.186,118.092,135,203603085
2021,115,0,32070,Rafael Campos,2.608,306.193,117.426,166,170403136
2021,116,0,37455,Si Woo Kim,2.606,296.257,113.699,339,205603200
2021,117,0,32102,Rickie Fowler,2.604,299.693,115.107,249,184102987
