YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
2017,113,0,25900,Lucas Glover,-0.026,-2.24,86
2017,114,0,39324,J.J. Spaun,-0.027,-1.964,72
2017,115,0,19803,Ryan Armour,-0.029,-1.42,49
2017,116,0,27141,J.B. Holmes,-0.032,-1.978,61
2017,117,0,40009,Dominic Bozzelli,-0.033,-1.804,55
2017,118,0,33413,Ben Martin,-0.044,-3.114,70
2017,119,0,26758,David Hearn,-0.052,-3.705,71
2017,120,0,46601,Trey Mullinax,-0.057,-3.986,70
2017,120,0,33418,Shawn Stefani,-0.057,-3.428,60
2017,122,0,22405,Justin Rose,-0.063,-3.34,53
2017,123,0,36699,Patrick Rodgers,-0.066,-4.379,66
2017,124,0,30926,Chris Kirk,-0.074,-5.153,70
2017,125,0,34358,Jonathan Randolph,-0.076,-3.868,51
2017,126,0,34213,Grayson Murray,-0.082,-6.93,85
2017,127,0,25198,Francesco Molinari,-0.089,-5.245,59
2017,128,0,24502,Adam Scott,-0.097,-4.061,42
2017,129,0,32757,Patton Kizzire,-0.103,-7.427,72
2017,130,0,27095,Nick Watney,-0.113,-7.249,64
2017,131,0,49771,J.T. Poston,-0.117,-8.506,73
2017,132,0,27963,Chris Stroud,-0.126,-6.046,48
2017,133,0,31557,Jim Herman,-0.127,-8.381,66
2017,134,0,24507,Jason Bohn,-0.133,-8.253,62
2017,134,0,29725,Tony Finau,-0.133,-12.113,91
2017,136,0,46440,Smylie Kaufman,-0.137,-8.612,63
2017,136,0,31560,Brian Stuard,-0.137,-9.422,69
2017,138,0,28420,Ryan Brehm,-0.149,-9.71,65
2017,139,0,25274,Steven Bowditch,-0.15,-6.745,45
2017,140,0,23541,Ben Crane,-0.155,-10.666,69
2017,141,0,35879,Kelly Kraft,-0.157,-10.201,65
2017,142,0,31646,Emiliano Grillo,-0.173,-11.407,66
2017,143,0,25804,Bubba Watson,-0.187,-9.91,53
2017,144,0,25493,Nick Taylor,-0.191,-15.843,83
2017,145,0,47959,Bryson DeChambeau,-0.193,-14.116,73
2017,146,0,36801,Mark Hubbard,-0.2,-12.184,61
2017,147,0,30852,Ryo Ishikawa,-0.204,-8.77,43
2017,148,0,22056,Cameron Percy,-0.205,-11.28,55
2017,149,0,33141,Keegan Bradley,-0.216,-19.67,91
2017,150,0,35300,Andrew Loupe,-0.242,-11.367,47
2017,151,0,29974,Branden Grace,-0.248,-11.639,47
2017,152,0,46732,Rick Lamb,-0.254,-9.641,38
2017,153,0,28307,Matt Every,-0.272,-16.61,61
2017,154,0,34021,Bud Cauley,-0.273,-22.35,82
2017,155,0,29476,Kyle Reifers,-0.276,-20.398,74
2017,156,0,27214,Kevin Streelman,-0.281,-21.946,78
2017,157,0,12510,Chad Campbell,-0.286,-24.298,85
2017,158,0,32366,Kevin Chappell,-0.303,-21.815,72
2017,159,0,28237,Rory McIlroy,-0.304,-10.947,36
2017,160,0,20771,Steven Alker,-0.309,-15.757,51
2017,160,0,30110,Kyle Stanley,-0.309,-29.0,94
2017,162,0,21209,Sergio Garcia,-0.311,-14.3,46
2017,163,0,28093,Miguel Angel Carballo,-0.32,-13.749,43
2017,163,0,30692,Scott Stallings,-0.32,-21.75,68
2017,163,0,28132,Tyrone Van Aswegen,-0.32,-25.572,80
2017,166,0,31420,Anirban Lahiri,-0.336,-19.798,59
2017,167,0,32839,Hideki Matsuyama,-0.345,-20.381,59
2017,168,0,33122,Russell Knox,-0.349,-18.82,54
2017,169,0,23621,Rory Sabbatini,-0.357,-18.911,53
2017,170,0,20472,Alex Cejka,-0.359,-22.282,62
2017,171,0,33948,Byeong Hun An,-0.375,-21.401,57
2017,172,0,31323,Gary Woodland,-0.381,-25.913,68
2017,173,0,37455,Si Woo Kim,-0.392,-23.526,60
2017,174,0,37189,Harold Varner III,-0.402,-34.56,86
2017,175,0,30944,Jason Kokrak,-0.405,-33.637,83
2017,176,0,27064,Jhonattan Vegas,-0.413,-29.289,71
2017,177,0,20157,Retief Goosen,-0.425,-17.413,41
2017,178,0,27129,Luke List,-0.426,-36.664,86
2017,179,0,23353,J.J. Henry,-0.43,-32.264,75
2017,180,0,32200,Roberto Castro,-0.447,-24.152,54
2017,181,0,20104,Ken Duke,-0.452,-27.136,60
2017,182,0,24358,Robert Garrigus,-0.456,-27.37,60
2017,183,0,35110,Brett Drewitt,-0.457,-19.661,43
2017,184,0,25240,D.A. Points,-0.478,-27.701,58
2017,185,0,29485,Brett Stegmaier,-0.514,-29.839,58
2017,186,0,20572,Rod Pampling,-0.518,-34.213,66
2017,187,0,25818,Scott Piercy,-0.526,-25.762,49
2017,188,0,29740,Brad Fritsch,-0.596,-25.05,42
2017,189,0,26289,Boo Weekley,-0.954,-58.166,61
2017,190,0,23320,Ryan Palmer,-1.159,-56.813,49
2016,1,0,28089,Jason Day,1.13,61.042,54
2016,2,0,34046,Jordan Spieth,0.758,43.954,58
2016,3,0,29478,Kevin Kisner,0.672,49.051,73
2016,4,0,33410,Andrew Landry,0.654,21.591,33
2016,5,0,6527,Steve Stricker,0.62,27.895,45
2016,6,0,34099,Harris English,0.594,43.331,73
2016,7,0,25834,Daniel Summerhays,0.592,46.747,79
2016,8,0,22371,Aaron Baddeley,0.586,43.961,75
2016,9,0,1810,Phil Mickelson,0.565,33.335,59
2016,10,0,23800,Bryce Molder,0.553,37.064,67
2016,11,0,33399,Adam Hadwin,0.53,46.675,88
2016,12,0,27895,Jonas Blixt,0.527,35.81,68
2016,13,0,32876,Martin Piller,0.518,24.357,47
2016,14,0,34466,Peter Malnati,0.491,36.352,74
2016,15,0,21731,Freddie Jacobson,0.487,35.039,72
2016,16,0,27644,Brian Harman,0.465,42.762,92
2016,17,0,20157,Retief Goosen,0.462,22.157,48
2016,17,0,30927,Brendon Todd,0.462,24.939,54
2016,19,0,36689,Brooks Koepka,0.445,26.681,60
2016,20,0,32757,Patton Kizzire,0.442,33.154,75
2016,21,0,29222,Billy Hurley III,0.433,25.52,59
2016,22,0,34262,Jon Curran,0.407,34.19,84
2016,23,0,6522,Ernie Els,0.405,22.659,56
2016,24,0,35539,Luke Guthrie,0.404,18.169,45
2016,25,0,24024,Zach Johnson,0.395,28.816,73
2016,25,0,30711,Colt Knost,0.395,28.051,71
2016,25,0,27649,Brandt Snedeker,0.395,29.605,75
2016,28,0,24846,Ricky Barnes,0.385,30.827,80
2016,29,0,23108,Matt Kuchar,0.381,29.342,77
2016,30,0,31202,William McGirt,0.36,31.667,88
2016,31,0,31416,Derek Fathauer,0.356,27.054,76
2016,32,0,26596,Ryan Moore,0.351,22.831,65
2016,33,0,24357,K.J. Choi,0.349,23.403,67
2016,34,0,25349,Tim Wilkinson,0.335,16.775,50
2016,35,0,20645,John Senden,0.321,25.352,79
2016,36,0,35732,Wes Roach,0.299,12.878,43
2016,37,0,30925,Dustin Johnson,0.281,17.729,63
2016,38,0,35300,Andrew Loupe,0.28,18.765,67
2016,38,0,34360,Patrick Reed,0.28,21.805,78
2016,40,0,39975,Michael Kim,0.276,23.706,86
2016,41,0,26951,Johnson Wagner,0.273,20.728,76
2016,42,0,36801,Mark Hubbard,0.272,22.546,83
2016,43,0,24781,Hunter Mahan,0.253,12.663,50
2016,44,0,26851,Marc Leishman,0.252,16.35,65
2016,45,0,32640,Troy Merritt,0.244,15.828,65
2016,46,0,23541,Ben Crane,0.23,15.16,66
2016,47,0,25632,Jimmy Walker,0.222,15.737,71
2016,48,0,26758,David Hearn,0.214,17.563,82
2016,49,0,28679,Fabián Gómez,0.213,15.516,73
2016,50,0,33461,Morgan Hoffmann,0.208,12.291,59
2016,50,0,24140,Sean O'Hair,0.208,17.474,84
2016,52,0,35879,Kelly Kraft,0.207,9.302,45
2016,53,0,34264,Hudson Swafford,0.205,18.864,92
2016,54,0,27770,Camilo Villegas,0.203,14.392,71
2016,55,0,20098,Stuart Appleby,0.201,13.289,66
2016,56,0,40058,Zac Blair,0.195,15.806,81
2016,57,0,34098,Russell Henley,0.193,13.327,69
2016,58,0,27974,Sung Kang,0.186,13.606,73
2016,59,0,29289,S.Y. Noh,0.176,12.116,69
2016,60,0,40026,Daniel Berger,0.175,12.627,72
2016,61,0,27747,Hiroshi Iwata,0.174,11.645,67
2016,62,0,27936,Martin Laird,0.158,11.202,71
2016,63,0,23638,Brendon de Jonge,0.156,10.126,65
2016,64,0,32102,Rickie Fowler,0.153,9.807,64
2016,64,0,25892,Steve Wheatcroft,0.153,10.738,70
2016,66,0,21961,Charles Howell III,0.152,11.999,79
2016,67,0,27963,Chris Stroud,0.15,10.38,69
2016,68,0,23983,Luke Donald,0.148,8.761,59
2016,69,0,10213,Dicky Pride,0.144,5.901,41
2016,70,0,33413,Ben Martin,0.14,11.202,80
2016,71,0,2206,David Toms,0.132,7.145,54
2016,72,0,25274,Steven Bowditch,0.131,7.212,55
2016,72,0,29461,Jamie Lovemark,0.131,10.909,83
2016,74,0,29476,Kyle Reifers,0.12,11.617,97
2016,75,0,46440,Smylie Kaufman,0.113,8.107,72
2016,75,0,33204,Shane Lowry,0.113,4.18,37
2016,77,0,25364,Paul Casey,0.112,6.384,57
2016,77,0,29420,Billy Horschel,0.112,6.405,57
2016,79,0,25396,Kevin Na,0.074,5.14,69
2016,80,0,27064,Jhonattan Vegas,0.072,5.836,81
2016,81,0,10809,Jim Furyk,0.067,2.965,44
2016,81,0,28158,Steve Marino,0.067,3.776,56
2016,83,0,29223,Sam Saunders,0.06,3.082,51
2016,84,0,33419,Cameron Tringale,0.057,4.003,70
2016,85,0,34409,David Lingmerth,0.055,3.274,60
2016,86,0,34261,Scott Langley,0.045,2.395,53
2016,87,0,28092,D.H. Lee,0.042,1.949,46
2016,88,0,30163,Henrik Norlander,0.039,2.092,53
2016,89,0,24507,Jason Bohn,0.032,1.909,59
2016,90,0,35545,Blayne Barber,0.01,0.776,74
2016,90,0,29479,Scott Brown,0.01,0.734,70
2016,90,0,20472,Alex Cejka,0.01,0.527,51
2016,93,0,27466,Spencer Levin,0.008,0.696,82
2016,94,0,29720,Andres Gonzales,0.007,0.466,64
2016,95,0,24461,Thomas Aiken,0.006,0.284,48
2016,96,0,29268,Bronson Burgoon,0.002,0.145,65
2016,97,0,25720,Chad Collins,-0.004,-0.273,64
2016,98,0,30926,Chris Kirk,-0.006,-0.466,74
2016,99,0,31420,Anirban Lahiri,-0.02,-0.959,48
2016,100,0,26329,Louis Oosthuizen,-0.021,-0.898,42
2016,101,0,31560,Brian Stuard,-0.022,-1.34,60
2016,102,0,32839,Hideki Matsuyama,-0.025,-1.472,58
2016,103,0,34265,Will Wilcox,-0.027,-1.533,57
2016,104,0,27942,Rob Oppenheim,-0.038,-1.931,51
2016,105,0,24494,Erik Compton,-0.04,-2.058,51
2016,106,0,33122,Russell Knox,-0.054,-3.5,65
2016,107,0,31646,Emiliano Grillo,-0.056,-4.058,73
2016,108,0,35891,Cameron Smith,-0.057,-2.619,46
2016,109,0,29485,Brett Stegmaier,-0.061,-4.545,75
2016,109,0,28114,Dawie van der Walt,-0.061,-3.442,56
2016,111,0,35451,Scott Pinckney,-0.064,-4.514,71
2016,111,0,28132,Tyrone Van Aswegen,-0.064,-5.648,88
2016,113,0,35532,Tom Hoge,-0.07,-4.381,63
2016,114,0,29725,Tony Finau,-0.088,-6.838,78
2016,115,0,12716,Charley Hoffman,-0.092,-6.516,71
2016,116,0,23320,Ryan Palmer,-0.094,-7.314,78
2016,116,0,6567,Vijay Singh,-0.094,-6.09,65
2016,118,0,37455,Si Woo Kim,-0.102,-10.05,99
2016,119,0,30110,Kyle Stanley,-0.103,-8.1,79
2016,120,0,29974,Branden Grace,-0.105,-4.403,42
2016,121,0,22892,Jason Gore,-0.109,-6.561,60
2016,122,0,27141,J.B. Holmes,-0.129,-7.886,61
2016,123,0,29745,Tyler Aldridge,-0.13,-8.682,67
2016,124,0,26331,Charl Schwartzel,-0.137,-7.649,56
2016,125,0,32150,Michael Thompson,-0.151,-8.18,54
2016,126,0,25493,Nick Taylor,-0.154,-10.16,66
2016,127,0,21878,Mark Wilson,-0.155,-8.532,55
2016,128,0,31323,Gary Woodland,-0.162,-12.638,78
2016,129,0,24502,Adam Scott,-0.168,-9.406,56
2016,130,0,24924,Bill Haas,-0.174,-11.157,64
2016,131,0,33448,Justin Thomas,-0.185,-13.896,75
2016,132,0,34174,John Huh,-0.187,-14.782,79
2016,133,0,25900,Lucas Glover,-0.192,-12.866,67
2016,133,0,34563,Chesson Hadley,-0.192,-12.889,67
2016,135,0,36699,Patrick Rodgers,-0.193,-13.719,71
2016,136,0,22405,Justin Rose,-0.197,-9.639,49
2016,137,0,25572,Graeme McDowell,-0.199,-8.967,45
2016,138,0,24358,Robert Garrigus,-0.2,-10.975,55
2016,139,0,28237,Rory McIlroy,-0.207,-9.939,48
2016,140,0,8075,Jerry Kelly,-0.214,-12.848,60
2016,141,0,37454,Whee Kim,-0.219,-14.208,65
2016,142,0,29926,Danny Lee,-0.221,-15.698,71
2016,143,0,12510,Chad Campbell,-0.223,-17.875,80
2016,144,0,26289,Boo Weekley,-0.225,-15.978,71
2016,145,0,27436,Graham DeLaet,-0.227,-13.371,59
2016,146,0,33667,Carlos Ortiz,-0.242,-14.777,61
2016,147,0,32448,James Hahn,-0.243,-16.989,70
2016,148,0,32200,Roberto Castro,-0.257,-22.642,88
2016,149,0,26476,Chez Reavie,-0.262,-19.913,76
2016,150,0,32618,Rhein Gibson,-0.266,-11.705,44
2016,151,0,23353,J.J. Henry,-0.269,-16.396,61
2016,152,0,27129,Luke List,-0.273,-17.737,65
2016,153,0,29518,Brendan Steele,-0.287,-19.769,69
2016,154,0,30944,Jason Kokrak,-0.288,-21.628,75
2016,155,0,25818,Scott Piercy,-0.292,-18.967,65
2016,156,0,25198,Francesco Molinari,-0.296,-16.896,57
2016,157,0,30692,Scott Stallings,-0.305,-19.225,63
2016,158,0,32366,Kevin Chappell,-0.307,-23.948,78
2016,159,0,26300,Matt Jones,-0.314,-19.755,63
2016,160,0,31557,Jim Herman,-0.318,-22.564,71
2016,161,0,27214,Kevin Streelman,-0.326,-20.863,64
2016,162,0,33418,Shawn Stefani,-0.336,-25.84,77
2016,163,0,20766,Padraig Harrington,-0.342,-15.051,44
2016,164,0,20848,Ángel Cabrera,-0.347,-16.986,49
2016,165,0,25686,Jason Dufner,-0.353,-27.865,79
2016,166,0,37189,Harold Varner III,-0.357,-28.59,80
2016,167,0,25804,Bubba Watson,-0.367,-18.693,51
2016,168,0,21209,Sergio Garcia,-0.388,-12.029,31
2016,169,0,34431,Robert Streb,-0.396,-26.163,66
2016,170,0,20229,Stewart Cink,-0.398,-19.512,49
2016,171,0,28475,Jeff Overton,-0.416,-24.134,58
2016,172,0,45526,Abraham Ancer,-0.421,-15.98,38
2016,173,0,23325,Vaughn Taylor,-0.424,-28.391,67
2016,174,0,22046,Geoff Ogilvy,-0.437,-21.846,50
2016,175,0,20572,Rod Pampling,-0.475,-17.59,37
2016,176,0,24912,Will MacKenzie,-0.479,-31.646,66
2016,177,0,29221,Webb Simpson,-0.482,-27.946,58
2016,178,0,24490,George McNeill,-0.485,-22.315,46
2016,179,0,10885,Robert Allenby,-0.491,-20.117,41
2016,180,0,20104,Ken Duke,-0.524,-25.147,48
2016,181,0,37273,Derek Ernst,-0.556,-23.907,43
2016,182,0,25240,D.A. Points,-0.596,-23.247,39
2016,183,0,33141,Keegan Bradley,-0.631,-39.747,63
2016,184,0,23621,Rory Sabbatini,-0.945,-36.836,39
2016,185,0,20691,Greg Owen,-0.987,-68.137,69
2015,1,0,22371,Aaron Baddeley,0.722,47.65,66
2015,2,0,25632,Jimmy Walker,0.692,44.265,64
2015,3,0,25834,Daniel Summerhays,0.644,57.334,89
2015,4,0,20396,Lee Westwood,0.595,19.047,32
2015,5,0,27649,Brandt Snedeker,0.588,44.075,75
2015,6,0,28089,Jason Day,0.586,33.407,57
2015,7,0,30927,Brendon Todd,0.582,44.219,76
2015,8,0,34098,Russell Henley,0.579,38.773,67
2015,9,0,34046,Jordan Spieth,0.571,37.666,66
2015,10,0,34099,Harris English,0.56,49.298,88
2015,11,0,20593,Greg Chalmers,0.529,19.029,36
2015,12,0,40058,Zac Blair,0.527,46.359,88
2015,13,0,34256,Andrew Putnam,0.525,28.358,54
2015,14,0,23800,Bryce Molder,0.508,39.105,77
2015,15,0,24494,Erik Compton,0.469,32.863,70
2015,16,0,21528,Henrik Stenson,0.436,19.205,44
2015,17,0,36689,Brooks Koepka,0.421,27.372,65
2015,18,0,24357,K.J. Choi,0.415,23.678,57
2015,19,0,26300,Matt Jones,0.401,26.87,67
2015,20,0,34360,Patrick Reed,0.394,29.919,76
2015,21,0,24781,Hunter Mahan,0.39,25.349,65
2015,22,0,32640,Troy Merritt,0.384,31.459,82
2015,23,0,34431,Robert Streb,0.381,36.561,96
2015,24,0,29926,Danny Lee,0.374,37.447,100
2015,25,0,24361,Pat Perez,0.364,30.224,83
2015,26,0,34264,Hudson Swafford,0.36,29.897,83
2015,27,0,26758,David Hearn,0.358,30.442,85
2015,28,0,25369,Jamie Donaldson,0.349,11.182,32
2015,29,0,30711,Colt Knost,0.348,25.734,74
2015,30,0,25892,Steve Wheatcroft,0.345,24.85,72
2015,31,0,25345,Carl Pettersson,0.335,32.205,96
2015,32,0,34265,Will Wilcox,0.322,13.221,41
2015,33,0,23108,Matt Kuchar,0.316,24.323,77
2015,34,0,35545,Blayne Barber,0.313,19.697,63
2015,35,0,29222,Billy Hurley III,0.311,19.597,63
2015,36,0,32102,Rickie Fowler,0.309,17.616,57
2015,37,0,31416,Derek Fathauer,0.301,19.834,66
2015,38,0,35451,Scott Pinckney,0.294,21.766,74
2015,39,0,23983,Luke Donald,0.289,15.579,54
2015,40,0,34174,John Huh,0.279,24.869,89
2015,41,0,1810,Phil Mickelson,0.262,14.421,55
2015,42,0,28259,Sangmoon Bae,0.26,22.865,88
2015,43,0,8075,Jerry Kelly,0.25,16.491,66
2015,44,0,29420,Billy Horschel,0.244,17.842,73
2015,45,0,29478,Kevin Kisner,0.24,22.517,94
2015,46,0,24507,Jason Bohn,0.239,20.776,87
2015,47,0,27644,Brian Harman,0.236,18.39,78
2015,48,0,33399,Adam Hadwin,0.235,19.029,81
2015,49,0,25396,Kevin Na,0.233,16.545,71
2015,50,0,33461,Morgan Hoffmann,0.232,15.981,69
2015,51,0,10860,Justin Leonard,0.231,12.476,54
2015,52,0,24138,Ian Poulter,0.225,10.821,48
2015,53,0,24490,George McNeill,0.212,18.88,89
2015,53,0,25804,Bubba Watson,0.212,11.876,56
2015,55,0,26951,Johnson Wagner,0.203,11.571,57
2015,56,0,23541,Ben Crane,0.201,10.452,52
2015,57,0,27770,Camilo Villegas,0.195,14.447,74
2015,58,0,25562,Andres Romero,0.19,10.244,54
2015,59,0,29720,Andres Gonzales,0.177,13.481,76
2015,60,0,33667,Carlos Ortiz,0.172,14.294,83
2015,61,0,24140,Sean O'Hair,0.169,13.657,81
2015,62,0,32366,Kevin Chappell,0.168,12.629,75
2015,62,0,34563,Chesson Hadley,0.168,14.951,89
2015,64,0,26596,Ryan Moore,0.16,9.742,61
2015,65,0,24846,Ricky Barnes,0.159,10.048,63
2015,66,0,32150,Michael Thompson,0.153,11.507,75
2015,67,0,23048,Eric Axley,0.15,6.439,43
2015,68,0,23320,Ryan Palmer,0.147,7.937,54
2015,69,0,25274,Steven Bowditch,0.144,12.688,88
2015,70,0,34358,Jonathan Randolph,0.132,7.409,56
2015,71,0,30925,Dustin Johnson,0.128,6.933,54
2015,72,0,33413,Ben Martin,0.127,9.749,77
2015,73,0,33419,Cameron Tringale,0.125,9.874,79
2015,74,0,27895,Jonas Blixt,0.122,6.346,52
2015,75,0,23623,Bo Van Pelt,0.118,7.687,65
2015,76,0,31560,Brian Stuard,0.116,9.144,79
2015,77,0,25493,Nick Taylor,0.112,9.329,83
2015,78,0,35539,Luke Guthrie,0.11,7.472,68
2015,79,0,28475,Jeff Overton,0.105,7.852,75
2015,80,0,20229,Stewart Cink,0.102,6.713,66
2015,81,0,27936,Martin Laird,0.1,7.32,73
2015,82,0,27064,Jhonattan Vegas,0.086,6.166,72
2015,83,0,24925,Jonathan Byrd,0.084,4.296,51
2015,84,0,21753,Brian Davis,0.081,5.725,71
2015,85,0,31323,Gary Woodland,0.077,4.173,54
2015,86,0,32839,Hideki Matsuyama,0.076,5.34,70
2015,87,0,28307,Matt Every,0.075,4.199,56
2015,88,0,33418,Shawn Stefani,0.074,6.539,88
2015,89,0,29289,S.Y. Noh,0.066,3.553,54
2015,90,0,12716,Charley Hoffman,0.065,4.973,76
2015,90,0,30926,Chris Kirk,0.065,3.633,56
2015,92,0,28679,Fabián Gómez,0.062,4.289,69
2015,93,0,31202,William McGirt,0.06,5.817,97
2015,94,0,32448,James Hahn,0.048,3.736,78
2015,95,0,33448,Justin Thomas,0.042,4.012,96
2015,96,0,24024,Zach Johnson,0.04,2.779,70
2015,97,0,34409,David Lingmerth,0.039,2.9,74
2015,98,0,29476,Kyle Reifers,0.036,2.855,80
2015,99,0,20157,Retief Goosen,0.027,1.602,60
2015,100,0,22405,Justin Rose,0.023,1.123,49
2015,101,0,34261,Scott Langley,0.018,1.424,79
2015,102,0,25364,Paul Casey,0.014,0.912,63
2015,103,0,25720,Chad Collins,0.012,0.778,63
2015,104,0,25818,Scott Piercy,0.006,0.535,83
2015,105,0,35532,Tom Hoge,0.005,0.297,65
2015,106,0,36699,Patrick Rodgers,-0.003,-0.153,46
2015,107,0,27141,J.B. Holmes,-0.004,-0.297,66
2015,108,0,29725,Tony Finau,-0.006,-0.534,92
2015,109,0,23638,Brendon de Jonge,-0.007,-0.684,92
2015,110,0,27436,Graham DeLaet,-0.012,-0.636,54
2015,110,0,30944,Jason Kokrak,-0.012,-0.993,80
2015,112,0,26851,Marc Leishman,-0.02,-1.093,54
2015,113,0,33122,Russell Knox,-0.021,-1.827,87
2015,114,0,21209,Sergio Garcia,-0.022,-0.785,36
2015,115,0,10809,Jim Furyk,-0.024,-1.252,52
2015,116,0,29425,Andrew Svoboda,-0.026,-1.793,70
2015,117,0,34262,Jon Curran,-0.028,-1.849,65
2015,118,0,31557,Jim Herman,-0.03,-2.342,77
2015,119,0,29479,Scott Brown,-0.031,-2.495,81
2015,120,0,12510,Chad Campbell,-0.045,-4.074,91
2015,121,0,29518,Brendan Steele,-0.047,-3.548,76
2015,122,0,25240,D.A. Points,-0.054,-3.155,58
2015,123,0,30946,Alex Prugh,-0.055,-3.926,72
2015,124,0,20645,John Senden,-0.061,-3.103,51
2015,125,0,27466,Spencer Levin,-0.065,-5.409,83
2015,125,0,21878,Mark Wilson,-0.065,-5.295,81
2015,127,0,22892,Jason Gore,-0.067,-3.911,58
2015,128,0,33141,Keegan Bradley,-0.07,-4.474,64
2015,129,0,29535,Brice Garnett,-0.089,-5.727,64
2015,130,0,37454,Whee Kim,-0.093,-5.235,56
2015,131,0,36801,Mark Hubbard,-0.102,-6.226,61
2015,131,0,2206,David Toms,-0.102,-5.604,55
2015,133,0,30852,Ryo Ishikawa,-0.103,-7.76,75
2015,134,0,23621,Rory Sabbatini,-0.106,-6.994,66
2015,135,0,39977,Max Homa,-0.11,-6.817,62
2015,136,0,29223,Sam Saunders,-0.136,-8.589,63
2015,137,0,22056,Cameron Percy,-0.142,-8.263,58
2015,138,0,20771,Steven Alker,-0.146,-7.295,50
2015,139,0,28132,Tyrone Van Aswegen,-0.152,-6.379,42
2015,140,0,27963,Chris Stroud,-0.176,-11.951,68
2015,141,0,35541,John Peterson,-0.184,-14.163,77
2015,142,0,40026,Daniel Berger,-0.193,-16.031,83
2015,143,0,28500,Martin Flores,-0.216,-17.069,79
2015,143,0,21961,Charles Howell III,-0.216,-21.395,99
2015,145,0,27214,Kevin Streelman,-0.219,-15.978,73
2015,146,0,26329,Louis Oosthuizen,-0.22,-10.342,47
2015,147,0,20104,Ken Duke,-0.222,-17.294,78
2015,148,0,24924,Bill Haas,-0.229,-16.244,71
2015,149,0,20472,Alex Cejka,-0.232,-18.332,79
2015,150,0,26289,Boo Weekley,-0.246,-16.467,67
2015,151,0,25198,Francesco Molinari,-0.255,-10.949,43
2015,152,0,26476,Chez Reavie,-0.262,-13.091,50
2015,153,0,25349,Tim Wilkinson,-0.278,-16.124,58
2015,154,0,30736,Oscar Fraustro,-0.283,-11.308,40
2015,155,0,1706,Davis Love III,-0.347,-14.556,42
2015,156,0,30692,Scott Stallings,-0.392,-19.209,49
2015,157,0,24502,Adam Scott,-0.396,-12.662,32
2015,158,0,27095,Nick Watney,-0.403,-32.658,81
2015,159,0,23353,J.J. Henry,-0.414,-31.433,76
2015,160,0,34130,Sung Joon Park,-0.421,-26.54,63
2015,161,0,20766,Padraig Harrington,-0.493,-24.149,49
2015,161,0,28780,Nicholas Thompson,-0.493,-34.514,70
2015,163,0,33486,Roger Sloan,-0.502,-20.071,40
2015,164,0,6567,Vijay Singh,-0.511,-35.238,69
2015,165,0,37273,Derek Ernst,-0.516,-32.531,63
2015,166,0,23548,Bill Lunde,-0.52,-18.731,36
2015,167,0,25191,Gonzalo Fernandez-Castaño,-0.522,-32.867,63
2015,168,0,28486,Michael Putnam,-0.526,-35.781,68
2015,169,0,26331,Charl Schwartzel,-0.555,-22.769,41
2015,170,0,20848,Ángel Cabrera,-0.572,-24.021,42
2015,171,0,22293,Heath Slocum,-0.594,-23.185,39
2015,172,0,28023,Byron Smith,-0.597,-25.66,43
2015,173,0,6522,Ernie Els,-0.609,-23.765,39
2015,174,0,29221,Webb Simpson,-0.646,-41.375,64
2015,175,0,22046,Geoff Ogilvy,-0.692,-24.222,35
2015,176,0,24358,Robert Garrigus,-0.697,-38.341,55
2015,177,0,25686,Jason Dufner,-0.7,-33.599,48
2015,178,0,32200,Roberto Castro,-0.732,-26.349,36
2015,179,0,10885,Robert Allenby,-0.754,-38.466,51
2015,180,0,27933,John Merrick,-0.775,-44.971,58
2015,181,0,20691,Greg Owen,-0.798,-31.918,40
2015,182,0,32334,Charlie Beljan,-0.799,-45.536,57
2015,183,0,31193,Jim Renner,-0.995,-55.698,56
2015,184,0,25900,Lucas Glover,-1.351,-97.259,72
2014,1,0,25572,Graeme McDowell,0.882,40.589,46
2014,2,0,22371,Aaron Baddeley,0.872,51.445,59
2014,3,0,20593,Greg Chalmers,0.856,62.482,73
2014,4,0,28307,Matt Every,0.733,47.669,65
2014,5,0,21731,Freddie Jacobson,0.704,56.992,81
2014,6,0,30927,Brendon Todd,0.664,60.431,91
2014,7,0,23983,Luke Donald,0.517,22.733,44
2014,8,0,33461,Morgan Hoffmann,0.506,45.523,90
2014,9,0,10860,Justin Leonard,0.496,30.751,62
2014,10,0,25834,Daniel Summerhays,0.492,43.275,88
2014,11,0,20098,Stuart Appleby,0.487,40.874,84
2014,12,0,25632,Jimmy Walker,0.479,34.989,73
2014,13,0,20645,John Senden,0.476,38.587,81
2014,14,0,32150,Michael Thompson,0.466,27.951,60
2014,15,0,23108,Matt Kuchar,0.457,34.717,76
2014,16,0,35139,Richard Lee,0.446,27.183,61
2014,17,0,25720,Chad Collins,0.438,26.719,61
2014,18,0,28259,Sangmoon Bae,0.418,27.179,65
2014,19,0,22621,Ben Curtis,0.4,25.623,64
2014,20,0,34046,Jordan Spieth,0.399,31.52,79
2014,21,0,29478,Kevin Kisner,0.388,27.176,70
2014,22,0,30926,Chris Kirk,0.374,32.127,86
2014,23,0,25562,Andres Romero,0.353,25.399,72
2014,24,0,20157,Retief Goosen,0.352,27.461,78
2014,25,0,35300,Andrew Loupe,0.35,17.494,50
2014,26,0,24357,K.J. Choi,0.332,22.255,67
2014,26,0,34098,Russell Henley,0.332,24.92,75
