YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
2010,0,21731,Freddie Jacobson,"37' 6""",128,4804.833,+12.00
2010,0,11123,Chris Couch,"37' 8""",106,3996.917,+4.00
2010,0,30925,Dustin Johnson,"37' 8""",134,5051.75,+8.00
2010,0,20850,Daniel Chopra,"37' 9""",149,5626.583,+17.00
2010,0,12705,Cliff Kresge,"37' 9""",69,2603.5,+14.00
2010,0,6567,Vijay Singh,"37' 10""",93,3520.667,-2.00
2010,0,1706,Davis Love III,"38' 3""",108,4130.75,+4.00
2010,0,26951,Johnson Wagner,"38' 3""",122,4671.5,+18.00
2010,0,24358,Robert Garrigus,"38' 4""",108,4138.083,+10.00
2010,0,28237,Rory McIlroy,"38' 4""",70,2681.667,-9.00
2010,0,20572,Rod Pampling,"38' 4""",128,4911.333,+14.00
2010,0,33419,Cameron Tringale,"38' 4""",91,3488.833,+10.00
2010,0,27095,Nick Watney,"38' 5""",100,3839.417,+9.00
2010,0,1810,Phil Mickelson,"38' 6""",159,6121.417,+12.00
2010,0,6251,Chris DiMarco,"38' 7""",103,3973.083,-2.00
2010,0,24912,Will MacKenzie,"38' 7""",114,4402.25,-2.00
2010,0,27436,Graham DeLaet,"38' 8""",134,5175.75,-2.00
2010,0,26392,Chris Wilson,"38' 8""",98,3786.0,+18.00
2010,0,23349,Charles Warren,"38' 11""",95,3695.417,+18.00
2010,0,22946,Henrik Bjornstad,"39' 1""",86,3359.417,+23.00
2010,0,7363,Craig Bowden,"39' 2""",66,2582.333,+8.00
2010,0,6621,Joe Durant,"39' 3""",61,2395.25,+8.00
2010,0,20127,Chris Riley,"39' 3""",79,3103.75,+18.00
2010,0,27649,Brandt Snedeker,"39' 3""",121,4753.25,+3.00
2010,0,24925,Jonathan Byrd,"39' 5""",146,5755.667,-5.00
2010,0,23623,Bo Van Pelt,"39' 5""",137,5399.5,+4.00
2010,0,12782,Tim Herron,"39' 6""",153,6046.333,+17.00
2010,0,1945,Kenny Perry,"39' 6""",97,3830.0,+16.00
2010,0,12602,Dean Wilson,"39' 6""",99,3911.333,+6.00
2010,0,20098,Stuart Appleby,"39' 7""",197,7797.917,+30.00
2010,0,27963,Chris Stroud,"39' 7""",114,4515.833,+7.00
2010,0,23307,Roger Tambellini,"39' 7""",96,3802.25,+18.00
2010,0,23320,Ryan Palmer,"39' 8""",129,5115.25,+10.00
2010,0,23548,Bill Lunde,"39' 10""",95,3782.417,+16.00
2010,0,24781,Hunter Mahan,"39' 11""",101,4027.667,+1.00
2010,0,29285,Brent Delahoussaye,"40' 0""",63,2521.667,+14.00
2010,0,32102,Rickie Fowler,"40' 0""",139,5558.417,+12.00
2010,0,28087,Kris Blanks,"40' 1""",114,4564.833,+21.00
2010,0,8725,Tom Gillis,"40' 1""",131,5249.25,+23.00
2010,0,21961,Charles Howell III,"40' 1""",150,6006.667,-3.00
2010,0,27302,Garth Mulroy,"40' 2""",75,3013.25,+3.00
2010,0,23135,Tim Clark,"40' 4""",89,3591.5,+3.00
2010,0,1320,Bob Estes,"40' 4""",112,4518.75,+14.00
2010,0,7457,Steve Flesch,"40' 4""",118,4761.333,+25.00
2010,0,20686,Jeev Milkha Singh,"40' 4""",98,3953.333,+7.00
2010,0,28500,Martin Flores,"40' 5""",156,6310.667,+13.00
2010,0,28158,Steve Marino,"40' 5""",118,4767.417,+16.00
2010,0,23409,James Driscoll,"40' 6""",134,5426.333,+10.00
2010,0,6643,Paul Goydos,"40' 8""",82,3337.833,+20.00
2010,0,25345,Carl Pettersson,"40' 8""",155,6307.083,+12.00
2010,0,7867,Woody Austin,"40' 9""",139,5665.0,+10.00
2010,0,23983,Luke Donald,"40' 9""",90,3668.667,-8.00
2010,0,1313,Steve Elkington,"40' 9""",86,3505.75,+9.00
2010,0,20766,Padraig Harrington,"40' 10""",95,3883.083,+6.00
2010,0,6527,Steve Stricker,"40' 10""",96,3921.0,+4.00
2010,0,20070,Matt Bettencourt,"40' 11""",147,6012.583,+32.00
2010,0,23673,Michael Connell,"40' 11""",150,6141.083,+15.00
2010,0,26882,Michael Sim,"40' 11""",93,3807.833,+9.00
2010,0,22293,Heath Slocum,"40' 11""",90,3685.167,+7.00
2010,0,25804,Bubba Watson,"40' 11""",137,5605.667,-14.00
2010,0,12652,Cameron Beckman,"41' 1""",103,4231.833,+19.00
2010,0,12510,Chad Campbell,"41' 1""",104,4272.833,+20.00
2010,0,23541,Ben Crane,"41' 1""",89,3655.917,+3.00
2010,0,27466,Spencer Levin,"41' 1""",179,7350.083,+23.00
2010,0,27120,Troy Matteson,"41' 2""",128,5265.917,+9.00
2010,0,23613,Rich Barcelo,"41' 3""",120,4954.667,+17.00
2010,0,25364,Paul Casey,"41' 3""",88,3632.333,E
2010,0,24140,Sean O'Hair,"41' 3""",122,5034.667,+14.00
2010,0,28089,Jason Day,"41' 4""",133,5499.25,+15.00
2010,0,1249,John Daly,"41' 5""",103,4266.75,+18.00
2010,0,12716,Charley Hoffman,"41' 5""",115,4763.083,+10.00
2010,0,26300,Matt Jones,"41' 5""",156,6460.167,+10.00
2010,0,20229,Stewart Cink,"41' 6""",112,4648.333,E
2010,0,26679,Kevin Stadler,"41' 6""",134,5561.333,+31.00
2010,0,32640,Troy Merritt,"41' 7""",131,5450.667,+19.00
2010,0,24502,Adam Scott,"41' 7""",95,3946.583,+5.00
2010,0,31560,Brian Stuard,"41' 7""",128,5318.333,+26.00
2010,0,27936,Martin Laird,"41' 8""",145,6037.0,+17.00
2010,0,27060,John Mallinger,"41' 8""",94,3916.0,+30.00
2010,0,20472,Alex Cejka,"41' 9""",96,4011.75,+15.00
2010,0,24490,George McNeill,"41' 9""",140,5847.083,+10.00
2010,0,27933,John Merrick,"41' 9""",133,5550.167,+25.00
2010,0,26289,Boo Weekley,"41' 9""",114,4758.0,+16.00
2010,0,26287,Roland Thatcher,"41' 10""",130,5433.0,+18.00
2010,0,24846,Ricky Barnes,"41' 11""",150,6283.5,+12.00
2010,0,20378,Mathias Grönberg,"41' 11""",94,3936.583,+14.00
2010,0,28475,Jeff Overton,"41' 11""",155,6499.417,+15.00
2010,0,25190,Jeff Quinney,"41' 11""",128,5369.167,+12.00
2010,0,20645,John Senden,"41' 11""",143,5988.833,+12.00
2010,0,23621,Rory Sabbatini,"42' 0""",106,4447.833,+12.00
2010,0,29221,Webb Simpson,"42' 0""",193,8110.417,+9.00
2010,0,21209,Sergio Garcia,"42' 2""",65,2742.167,-2.00
2010,0,23788,D.J. Trahan,"42' 2""",154,6491.583,+14.00
2010,0,1116,Michael Bradley,"42' 4""",130,5508.5,+8.00
2010,0,1577,Lee Janzen,"42' 4""",140,5926.417,+23.00
2010,0,26420,Richard Johnson,"42' 4""",108,4569.917,+32.00
2010,0,27613,David Lutterus,"42' 4""",96,4063.5,+14.00
2010,0,12755,Vance Veazey,"42' 4""",101,4273.083,+18.00
2010,0,26596,Ryan Moore,"42' 5""",106,4496.5,+13.00
2010,0,24361,Pat Perez,"42' 5""",131,5554.0,+14.00
2010,0,7749,Brett Quigley,"42' 5""",194,8232.583,+40.00
2010,0,20498,Briny Baird,"42' 6""",132,5607.583,+16.00
2010,0,22378,Trevor Immelman,"42' 6""",79,3355.917,+14.00
2010,0,26301,James Nitties,"42' 6""",117,4971.75,+16.00
2010,0,1797,Rocco Mediate,"42' 7""",85,3621.167,+14.00
2010,0,1948,Tim Petrovic,"42' 7""",125,5318.833,+19.00
2010,0,30946,Alex Prugh,"42' 8""",183,7801.083,+27.00
2010,0,22371,Aaron Baddeley,"42' 9""",151,6461.333,-5.00
2010,0,1161,Mark Calcavecchia,"42' 9""",64,2734.583,+13.00
2010,0,20157,Retief Goosen,"42' 9""",98,4186.75,+5.00
2010,0,26695,Michael Letzig,"42' 9""",138,5894.0,+12.00
2010,0,25562,Andres Romero,"42' 9""",137,5860.5,+22.00
2010,0,8385,Omar Uresti,"42' 9""",87,3719.25,+18.00
2010,0,25900,Lucas Glover,"42' 10""",106,4538.75,+4.00
2010,0,6595,Kevin Sutherland,"42' 10""",121,5178.333,+10.00
2010,0,23322,Brett Wetterich,"42' 10""",102,4368.75,+7.00
2010,0,8537,J.P. Hayes,"42' 11""",106,4552.417,+16.00
2010,0,21949,Joe Ogilvie,"42' 11""",145,6220.667,+19.00
2010,0,22405,Justin Rose,"43' 0""",130,5588.25,+7.00
2010,0,20848,Ángel Cabrera,"43' 2""",101,4356.25,+8.00
2010,0,25686,Jason Dufner,"43' 3""",106,4583.917,+22.00
2010,0,28780,Nicholas Thompson,"43' 3""",126,5447.417,+34.00
2010,0,22621,Ben Curtis,"43' 4""",115,4984.167,+18.00
2010,0,26851,Marc Leishman,"43' 4""",128,5544.417,+12.00
2010,0,25818,Scott Piercy,"43' 4""",143,6199.833,+24.00
2010,0,29910,Blake Adams,"43' 5""",122,5298.75,+25.00
2010,0,26881,Jarrod Lyle,"43' 5""",68,2949.833,+7.00
2010,0,25632,Jimmy Walker,"43' 5""",133,5774.5,E
2010,0,21878,Mark Wilson,"43' 5""",109,4732.083,+18.00
2010,0,9011,David Duval,"43' 6""",135,5872.833,+20.00
2010,0,20663,Brenden Pappas,"43' 6""",113,4915.5,+24.00
2010,0,10885,Robert Allenby,"43' 7""",98,4274.417,+15.00
2010,0,23353,J.J. Henry,"43' 7""",134,5841.333,-1.00
2010,0,27770,Camilo Villegas,"43' 7""",118,5137.917,+19.00
2010,0,20160,Charlie Wi,"43' 7""",140,6106.0,+10.00
2010,0,24357,K.J. Choi,"43' 10""",93,4077.917,+9.00
2010,0,27141,J.B. Holmes,"43' 10""",196,8593.75,-8.00
2010,0,21753,Brian Davis,"44' 0""",125,5504.75,+18.00
2010,0,10860,Justin Leonard,"44' 0""",107,4706.25,+13.00
2010,0,20691,Greg Owen,"44' 0""",98,4311.417,+21.00
2010,0,25720,Chad Collins,"44' 1""",93,4103.0,+10.00
2010,0,23800,Bryce Molder,"44' 1""",86,3792.5,+7.00
2010,0,27214,Kevin Streelman,"44' 2""",107,4728.333,+19.00
2010,0,12714,Chris Tidland,"44' 2""",113,4994.417,+15.00
2010,0,1766,Billy Mayfair,"44' 5""",85,3774.0,+12.00
2010,0,23638,Brendon de Jonge,"44' 7""",135,6023.917,+16.00
2010,0,2239,Scott Verplank,"44' 8""",78,3481.917,+11.00
2010,0,24924,Bill Haas,"44' 10""",127,5691.833,+9.00
2010,0,25396,Kevin Na,"45' 0""",139,6258.667,+15.00
2010,0,20436,Garrett Willis,"45' 1""",121,5458.75,+18.00
2010,0,25240,D.A. Points,"45' 2""",140,6324.167,+17.00
2010,0,20574,Mathew Goggin,"45' 3""",137,6194.333,+38.00
2010,0,6514,Kevin Johnson,"45' 3""",92,4164.333,+23.00
2010,0,1724,Jeff Maggert,"45' 3""",99,4480.333,+23.00
2010,0,28620,Aron Price,"45' 5""",95,4314.417,+17.00
2010,0,24227,Justin Bolli,"45' 6""",79,3596.0,+17.00
2010,0,27797,Derek Lamely,"45' 6""",140,6370.0,+19.00
2010,0,22122,Andrew McLardy,"45' 6""",94,4274.583,+18.00
2010,0,28307,Matt Every,"45' 7""",92,4189.917,+17.00
2010,0,23325,Vaughn Taylor,"45' 11""",115,5280.083,+26.00
2010,0,22913,John Rollins,"46' 1""",99,4560.333,+11.00
2010,0,10423,Mike Weir,"46' 1""",80,3688.333,+20.00
2010,0,23718,Nathan Green,"46' 3""",143,6619.083,+15.00
2010,0,23108,Matt Kuchar,"46' 3""",146,6750.667,+19.00
2010,0,10585,Scott McCarron,"46' 3""",131,6060.75,+6.00
2010,0,2206,David Toms,"46' 4""",71,3289.833,+12.00
2010,0,8375,Paul Stankowski,"46' 5""",97,4505.167,+13.00
2010,0,6515,Shaun Micheel,"46' 6""",97,4506.833,+17.00
2010,0,24507,Jason Bohn,"46' 7""",123,5728.167,+12.00
2010,0,1707,Steve Lowery,"46' 7""",95,4427.583,+19.00
2010,0,1941,Tom Pernice Jr.,"46' 8""",105,4898.5,+12.00
2010,0,21350,Ryuji Imada,"46' 9""",158,7389.25,+17.00
2010,0,27330,Josh Teater,"47' 3""",130,6143.167,+25.00
2010,0,24138,Ian Poulter,"47' 4""",52,2460.917,+12.00
2010,0,32617,Jerod Turner,"47' 10""",76,3635.667,+19.00
2010,0,1619,Skip Kendall,"47' 11""",63,3017.167,+11.00
2010,0,1329,Brad Faxon,"48' 1""",95,4565.25,+38.00
2010,0,24024,Zach Johnson,"48' 1""",94,4523.25,+12.00
2010,0,6004,Stephen Ames,"48' 10""",110,5367.667,+18.00
2010,0,19846,Brian Gay,"49' 1""",104,5100.833,+8.00
2010,0,21959,Ted Purdy,"49' 6""",148,7327.083,+28.00
2010,0,8075,Jerry Kelly,"49' 10""",121,6027.417,+10.00
2010,0,6012,Greg Kraft,"50' 3""",62,3115.0,+16.00
2010,0,10809,Jim Furyk,"50' 4""",96,4828.5,+14.00
2009,0,20848,Ángel Cabrera,"32' 9""",87,2849.917,+6.00
2009,0,21209,Sergio Garcia,"34' 7""",82,2838.5,+7.00
2009,0,21805,Harrison Frazar,"35' 10""",153,5486.667,+13.00
2009,0,1226,Fred Couples,"36' 0""",82,2949.167,-7.00
2009,0,24663,Y.E. Yang,"36' 2""",132,4771.167,+14.00
2009,0,10117,Bob Heintz,"36' 5""",84,3058.25,+5.00
2009,0,6567,Vijay Singh,"36' 5""",92,3352.167,+3.00
2009,0,24358,Robert Garrigus,"36' 9""",108,3968.917,+2.00
2009,0,2214,Kirk Triplett,"37' 4""",55,2055.333,+5.00
2009,0,10425,Jay Williamson,"37' 9""",71,2678.583,+15.00
2009,0,8931,Glen Day,"37' 10""",114,4314.417,+11.00
2009,0,6251,Chris DiMarco,"38' 0""",119,4517.333,+20.00
2009,0,21949,Joe Ogilvie,"38' 0""",171,6497.75,+9.00
2009,0,24502,Adam Scott,"38' 0""",86,3265.083,+6.00
2009,0,20104,Ken Duke,"38' 3""",108,4132.167,+7.00
2009,0,22293,Heath Slocum,"38' 4""",91,3491.333,+16.00
2009,0,26497,Casey Wittenberg,"38' 4""",91,3492.0,+20.00
2009,0,6004,Stephen Ames,"38' 7""",81,3123.167,+3.00
2009,0,6643,Paul Goydos,"38' 7""",69,2660.083,+11.00
2009,0,20593,Greg Chalmers,"38' 8""",93,3599.667,+9.00
2009,0,24140,Sean O'Hair,"38' 9""",123,4764.333,+7.00
2009,0,21731,Freddie Jacobson,"38' 10""",132,5127.167,+11.00
2009,0,23623,Bo Van Pelt,"38' 11""",107,4163.5,+17.00
2009,0,27214,Kevin Streelman,"39' 2""",128,5009.667,-6.00
2009,0,10885,Robert Allenby,"39' 3""",106,4160.0,E
2009,0,23108,Matt Kuchar,"39' 3""",110,4319.417,-4.00
2009,0,24361,Pat Perez,"39' 3""",93,3653.417,+21.00
2009,0,7457,Steve Flesch,"39' 5""",132,5208.417,+17.00
2009,0,25562,Andres Romero,"39' 5""",98,3860.333,+11.00
2009,0,22046,Geoff Ogilvy,"39' 6""",96,3793.083,E
2009,0,23541,Ben Crane,"39' 8""",118,4683.583,+4.00
2009,0,1677,Tom Lehman,"39' 8""",47,1863.25,+5.00
2009,0,1945,Kenny Perry,"39' 8""",123,4883.833,-1.00
2009,0,26695,Michael Letzig,"39' 9""",162,6434.417,+17.00
2009,0,22548,Patrick Sheehan,"39' 9""",55,2187.833,+10.00
2009,0,27649,Brandt Snedeker,"39' 9""",81,3221.417,+6.00
2009,0,29718,Anthony Kim,"40' 0""",115,4602.5,+6.00
2009,0,27963,Chris Stroud,"40' 1""",122,4885.083,+23.00
2009,0,23983,Luke Donald,"40' 3""",91,3660.75,+7.00
2009,0,25818,Scott Piercy,"40' 3""",120,4826.583,+1.00
2009,0,31416,Derek Fathauer,"40' 4""",92,3710.333,+17.00
2009,0,26679,Kevin Stadler,"40' 5""",94,3802.167,+3.00
2009,0,21961,Charles Howell III,"40' 6""",133,5385.167,-2.00
2009,0,27120,Troy Matteson,"40' 8""",128,5202.583,+8.00
2009,0,22371,Aaron Baddeley,"40' 9""",84,3421.5,+9.00
2009,0,23349,Charles Warren,"40' 9""",84,3422.833,+13.00
2009,0,26300,Matt Jones,"41' 0""",76,3117.667,+3.00
2009,0,1706,Davis Love III,"41' 0""",147,6032.417,+15.00
2009,0,25345,Carl Pettersson,"41' 0""",148,6071.917,+27.00
2009,0,21959,Ted Purdy,"41' 0""",139,5704.5,+18.00
2009,0,21878,Mark Wilson,"41' 0""",102,4182.583,+18.00
2009,0,24507,Jason Bohn,"41' 1""",105,4316.833,+11.00
2009,0,12510,Chad Campbell,"41' 1""",101,4152.083,+6.00
2009,0,24925,Jonathan Byrd,"41' 2""",122,5026.083,+12.00
2009,0,26881,Jarrod Lyle,"41' 2""",80,3291.25,+9.00
2009,0,2206,David Toms,"41' 2""",93,3832.0,+8.00
2009,0,26498,Matt Weibring,"41' 2""",97,3990.167,+24.00
2009,0,6197,Michael Allen,"41' 3""",91,3755.417,+16.00
2009,0,22405,Justin Rose,"41' 3""",82,3384.667,+8.00
2009,0,24024,Zach Johnson,"41' 4""",96,3971.083,+1.00
2009,0,25804,Bubba Watson,"41' 4""",137,5666.25,+16.00
2009,0,23497,Tag Ridings,"41' 5""",82,3396.083,+5.00
2009,0,20691,Greg Owen,"41' 6""",111,4604.5,+11.00
2009,0,7749,Brett Quigley,"41' 7""",159,6614.5,+16.00
2009,0,20498,Briny Baird,"41' 8""",124,5166.083,+21.00
2009,0,26851,Marc Leishman,"41' 8""",113,4712.083,+17.00
2009,0,1724,Jeff Maggert,"41' 8""",105,4377.083,+29.00
2009,0,1948,Tim Petrovic,"41' 8""",122,5086.167,+14.00
2009,0,6539,Rick Price,"41' 8""",63,2626.75,+8.00
2009,0,10860,Justin Leonard,"41' 9""",105,4385.0,+9.00
2009,0,23548,Bill Lunde,"41' 9""",102,4259.917,+15.00
2009,0,27683,Leif Olson,"41' 9""",90,3753.917,+17.00
2009,0,23325,Vaughn Taylor,"41' 9""",132,5513.667,+15.00
2009,0,24846,Ricky Barnes,"41' 10""",97,4055.417,+21.00
2009,0,28087,Kris Blanks,"41' 10""",64,2678.917,+6.00
2009,0,23135,Tim Clark,"41' 10""",78,3261.833,+14.00
2009,0,26476,Chez Reavie,"41' 10""",105,4395.583,+20.00
2009,0,25632,Jimmy Walker,"41' 10""",117,4898.0,+7.00
2009,0,26289,Boo Weekley,"41' 11""",96,4025.417,+15.00
2009,0,12705,Cliff Kresge,"42' 3""",120,5071.833,+12.00
2009,0,27060,John Mallinger,"42' 3""",109,4606.917,+16.00
2009,0,1928,Corey Pavin,"42' 3""",65,2743.75,+3.00
2009,0,21350,Ryuji Imada,"42' 4""",124,5249.25,+17.00
2009,0,24449,Parker McLachlin,"42' 4""",103,4361.167,+5.00
2009,0,29221,Webb Simpson,"42' 4""",172,7283.667,+9.00
2009,0,27095,Nick Watney,"42' 4""",147,6225.167,-2.00
2009,0,25686,Jason Dufner,"42' 6""",113,4801.167,+26.00
2009,0,6621,Joe Durant,"42' 6""",48,2040.5,+9.00
2009,0,23614,Rich Beem,"42' 8""",94,4008.083,+16.00
2009,0,27141,J.B. Holmes,"42' 8""",172,7337.417,+23.00
2009,0,27466,Spencer Levin,"42' 8""",126,5373.75,+12.00
2009,0,1797,Rocco Mediate,"42' 8""",116,4951.0,+1.00
2009,0,30711,Colt Knost,"42' 9""",72,3076.833,+17.00
2009,0,28780,Nicholas Thompson,"42' 9""",160,6844.25,+28.00
2009,0,1035,Tommy Armour III,"42' 10""",88,3770.333,+7.00
2009,0,22913,John Rollins,"42' 10""",130,5570.583,+26.00
2009,0,20766,Padraig Harrington,"43' 1""",95,4095.833,+12.00
2009,0,25396,Kevin Na,"43' 1""",151,6507.167,+22.00
2009,0,12782,Tim Herron,"43' 3""",155,6705.083,+28.00
2009,0,23320,Ryan Palmer,"43' 3""",120,5192.833,+27.00
2009,0,23788,D.J. Trahan,"43' 3""",120,5191.0,+27.00
2009,0,30925,Dustin Johnson,"43' 4""",114,4936.917,+6.00
2009,0,27936,Martin Laird,"43' 6""",94,4086.667,+10.00
2009,0,24912,Will MacKenzie,"43' 6""",90,3913.0,+14.00
2009,0,22892,Jason Gore,"43' 7""",112,4878.0,+10.00
2009,0,20645,John Senden,"43' 7""",173,7544.333,+29.00
2009,0,8845,Scott Sterling,"43' 7""",58,2529.333,+7.00
2009,0,20850,Daniel Chopra,"43' 8""",183,7986.667,+35.00
2009,0,22961,David Mathis,"43' 8""",124,5410.5,+21.00
2009,0,1810,Phil Mickelson,"43' 8""",109,4757.583,+14.00
2009,0,31323,Gary Woodland,"43' 11""",79,3471.083,+31.00
2009,0,26301,James Nitties,"44' 0""",110,4835.75,+25.00
2009,0,19846,Brian Gay,"44' 1""",90,3966.667,+11.00
2009,0,24924,Bill Haas,"44' 1""",150,6617.5,+8.00
2009,0,9011,David Duval,"44' 2""",113,4987.167,+34.00
2009,0,1313,Steve Elkington,"44' 2""",103,4552.667,+27.00
2009,0,21753,Brian Davis,"44' 3""",141,6242.083,+14.00
2009,0,25900,Lucas Glover,"44' 3""",123,5438.667,+12.00
2009,0,24357,K.J. Choi,"44' 5""",90,3995.833,+19.00
2009,0,23718,Nathan Green,"44' 5""",177,7856.75,+11.00
2009,0,24503,Jeff Klauk,"44' 5""",120,5330.083,+16.00
2009,0,22295,Darron Stiles,"44' 5""",42,1867.083,+9.00
2009,0,6527,Steve Stricker,"44' 6""",116,5165.0,-11.00
2009,0,23778,Brad Adamonis,"44' 7""",111,4953.083,+22.00
2009,0,7867,Woody Austin,"44' 7""",111,4948.25,+16.00
2009,0,12716,Charley Hoffman,"44' 7""",160,7134.25,+9.00
2009,0,24490,George McNeill,"44' 7""",126,5620.917,+16.00
2009,0,26596,Ryan Moore,"44' 7""",121,5390.25,+15.00
2009,0,20157,Retief Goosen,"44' 9""",103,4608.0,+13.00
2009,0,10733,Kent Jones,"44' 9""",62,2776.417,+12.00
2009,0,28158,Steve Marino,"44' 9""",134,5994.167,+1.00
2009,0,1161,Mark Calcavecchia,"44' 10""",98,4394.333,+18.00
2009,0,10809,Jim Furyk,"44' 11""",88,3951.75,+17.00
2009,0,20229,Stewart Cink,"45' 1""",109,4913.333,+22.00
2009,0,27933,John Merrick,"45' 1""",92,4147.083,+17.00
2009,0,20070,Matt Bettencourt,"45' 3""",170,7686.583,+41.00
2009,0,8075,Jerry Kelly,"45' 3""",145,6565.167,+15.00
2009,0,1707,Steve Lowery,"45' 3""",116,5245.25,+26.00
2009,0,23621,Rory Sabbatini,"45' 3""",96,4345.333,+12.00
2009,0,8793,Tiger Woods,"45' 3""",60,2714.917,-4.00
2009,0,25240,D.A. Points,"45' 4""",118,5352.167,+23.00
2009,0,12602,Dean Wilson,"45' 6""",126,5733.667,+33.00
2009,0,6522,Ernie Els,"45' 7""",91,4144.417,+11.00
2009,0,30927,Brendon Todd,"45' 8""",81,3701.75,+21.00
2009,0,26951,Johnson Wagner,"45' 8""",132,6028.25,+19.00
2009,0,1329,Brad Faxon,"45' 9""",113,5171.083,+31.00
2009,0,23353,J.J. Henry,"45' 10""",130,5960.833,+22.00
2009,0,1320,Bob Estes,"46' 1""",83,3824.917,+15.00
2009,0,6012,Greg Kraft,"46' 1""",86,3961.917,+19.00
2009,0,22348,Nick O'Hern,"46' 1""",125,5758.667,+25.00
2009,0,1577,Lee Janzen,"46' 2""",92,4249.667,+17.00
2009,0,20127,Chris Riley,"46' 2""",64,2952.25,+5.00
2009,0,10423,Mike Weir,"46' 3""",92,4258.083,+10.00
2009,0,26668,Marc Turnesa,"46' 6""",136,6321.167,+30.00
2009,0,1132,Mark Brooks,"46' 7""",46,2141.333,+8.00
2009,0,25190,Jeff Quinney,"46' 8""",105,4895.667,+19.00
2009,0,20574,Mathew Goggin,"46' 10""",97,4539.583,+15.00
2009,0,28475,Jeff Overton,"46' 10""",165,7722.667,+19.00
2009,0,24138,Ian Poulter,"46' 11""",62,2908.0,+11.00
2009,0,1766,Billy Mayfair,"47' 0""",74,3479.0,+23.00
2009,0,1142,Bart Bryant,"47' 1""",64,3013.75,+14.00
2009,0,28118,Peter Tomasulo,"47' 1""",91,4285.5,+16.00
2009,0,28620,Aron Price,"47' 3""",112,5291.5,+19.00
2009,0,22621,Ben Curtis,"47' 4""",81,3831.5,E
2009,0,25919,Brian Vranesh,"47' 4""",65,3079.333,+11.00
2009,0,7223,Brian Bateman,"47' 5""",81,3839.417,+17.00
2009,0,23048,Eric Axley,"47' 7""",135,6422.583,+41.00
2009,0,1941,Tom Pernice Jr.,"47' 7""",138,6561.333,+11.00
2009,0,20098,Stuart Appleby,"48' 0""",122,5856.75,+15.00
2009,0,12652,Cameron Beckman,"48' 0""",134,6432.667,+9.00
2009,0,26420,Richard Johnson,"48' 2""",131,6306.083,+21.00
2009,0,20634,Peter Lonard,"48' 4""",114,5506.0,+33.00
2009,0,20472,Alex Cejka,"48' 6""",94,4557.833,+16.00
2009,0,27770,Camilo Villegas,"48' 9""",93,4535.167,+7.00
2009,0,20160,Charlie Wi,"48' 10""",137,6687.75,+16.00
2009,0,24781,Hunter Mahan,"49' 2""",102,5016.833,+20.00
2009,0,28089,Jason Day,"49' 5""",88,4349.333,+9.00
2009,0,23638,Brendon de Jonge,"49' 6""",115,5693.917,+18.00
2009,0,2239,Scott Verplank,"49' 9""",82,4080.417,+14.00
2009,0,10585,Scott McCarron,"50' 1""",87,4355.75,+11.00
2009,0,20572,Rod Pampling,"50' 4""",110,5535.583,+22.00
2009,0,6595,Kevin Sutherland,"51' 5""",119,6114.0,+19.00
2009,0,1473,Todd Hamilton,"51' 7""",86,4433.5,+25.00
2009,0,23800,Bryce Molder,"52' 2""",54,2818.083,+7.00
2008,0,2239,Scott Verplank,"33' 2""",70,2318.833,13.0
2008,0,26679,Kevin Stadler,"36' 3""",131,4753.167,19.0
2008,0,26695,Michael Letzig,"36' 6""",119,4343.667,11.0
2008,0,19913,Ron Whittaker,"37' 4""",50,1867.917,14.0
2008,0,20645,John Senden,"37' 10""",135,5104.917,25.0
2008,0,1313,Steve Elkington,"38' 0""",112,4258.917,2.0
2008,0,6567,Vijay Singh,"38' 6""",118,4545.333,-1.0
2008,0,6197,Michael Allen,"38' 10""",112,4346.0,18.0
2008,0,21959,Ted Purdy,"38' 10""",97,3763.417,11.0
2008,0,6643,Paul Goydos,"38' 11""",91,3541.417,18.0
2008,0,1945,Kenny Perry,"39' 0""",204,7960.5,19.0
2008,0,21633,Steve Allan,"39' 1""",73,2852.417,11.0
2008,0,22046,Geoff Ogilvy,"39' 1""",87,3397.917,20.0
2008,0,20766,Padraig Harrington,"39' 2""",66,2586.5,1.0
2008,0,22913,John Rollins,"39' 3""",108,4235.917,5.0
2008,0,24140,Sean O'Hair,"39' 4""",107,4208.083,10.0
2008,0,23623,Bo Van Pelt,"39' 5""",156,6143.5,21.0
2008,0,26631,Cody Freeman,"39' 7""",97,3843.167,14.0
2008,0,11032,Frank Lickliter II,"39' 7""",147,5817.083,25.0
2008,0,24502,Adam Scott,"39' 7""",77,3045.75,-1.0
2008,0,6595,Kevin Sutherland,"39' 7""",151,5972.75,20.0
2008,0,7867,Woody Austin,"39' 8""",121,4799.667,13.0
2008,0,7457,Steve Flesch,"39' 9""",173,6878.917,26.0
2008,0,27936,Martin Laird,"39' 9""",128,5085.75,23.0
2008,0,1035,Tommy Armour III,"40' 2""",104,4179.833,13.0
2008,0,23788,D.J. Trahan,"40' 3""",118,4751.0,23.0
2008,0,20229,Stewart Cink,"40' 4""",101,4070.667,6.0
2008,0,23541,Ben Crane,"40' 5""",111,4490.0,8.0
2008,0,21209,Sergio Garcia,"40' 5""",107,4324.083,8.0
