YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1997,0,1533,P.H. Horgan III,41.27,104,252
1997,0,10860,Justin Leonard,41.27,156,378
1997,0,6315,Pete Jordan,41.18,126,306
1997,0,10963,Jimmy Green,41.11,74,180
1997,0,5466,Jack O'Keefe,41.11,74,180
1997,0,1011,Rafael Alarcon,41.03,96,234
1997,0,10809,Jim Furyk,41.01,155,378
1997,0,1945,Kenny Perry,40.97,118,288
1997,0,1196,Brian Claar,40.91,81,198
1997,0,12387,Michael Christie,40.87,103,252
1997,0,1905,Joe Ozaki,40.87,103,252
1997,0,7101,Dave Stockton Jr.,40.85,125,306
1997,0,6144,John Dowdall,40.74,44,108
1997,0,1475,Donnie Hammond,40.74,88,216
1997,0,10213,Dicky Pride,40.74,44,108
1997,0,6527,Steve Stricker,40.74,66,162
1997,0,2242,Lanny Wadkins,40.74,110,270
1997,0,2135,Mike Standly,40.6,95,234
1997,0,1378,David Frost,40.56,73,180
1997,0,1553,John Huston,40.4,80,198
1997,0,1307,Joel Edwards,40.37,109,270
1997,0,1487,Jeff Hart,40.28,87,216
1997,0,21007,Gabriel Hjertstedt,40.28,87,216
1997,0,20229,Stewart Cink,40.12,130,324
1997,0,10505,Shane Bertsch,39.9,79,198
1997,0,1035,Tommy Armour III,39.87,122,306
1997,0,10207,Jimmy Johnston,39.81,86,216
1997,0,1320,Bob Estes,39.63,107,270
1997,0,1329,Brad Faxon,39.63,107,270
1997,0,1510,Nolan Henke,39.54,121,306
1997,0,1040,Emlyn Aubrey,39.51,64,162
1997,0,1489,Steve Hart,39.51,64,162
1997,0,1381,Fred Funk,39.39,156,396
1997,0,2131,Mike Springer,39.39,78,198
1997,0,1633,Tom Kite,39.26,106,270
1997,0,1098,Jay Don Blake,39.22,120,306
1997,0,1203,Russ Cochran,39.15,148,378
1997,0,1133,Billy Ray Brown,38.89,77,198
1997,0,1157,Tom Byrum,38.89,147,378
1997,0,1334,Keith Fergus,38.89,77,198
1997,0,8339,Spike McRoy,38.89,49,126
1997,0,2049,Gene Sauers,38.89,70,180
1997,0,2146,Payne Stewart,38.61,139,360
1997,0,1549,Mike Hulbert,38.6,132,342
1997,0,6034,Marco Dawson,38.43,83,216
1997,0,7465,Hideki Kase,38.43,83,216
1997,0,2159,Curtis Strange,38.38,76,198
1997,0,10837,Kevin Burton,38.33,69,180
1997,0,1748,Doug Martin,38.33,138,360
1997,0,1096,Phil Blackmar,38.27,124,324
1997,0,1385,Jim Gallagher Jr.,38.1,96,252
1997,0,2279,Mark Wiebe,38.1,96,252
1997,0,2104,Jeff Sluman,38.06,137,360
1997,0,2115,Taylor Smith,37.96,82,216
1997,0,1996,Mike Reid,37.78,102,270
1997,0,1707,Steve Lowery,37.72,129,342
1997,0,1823,Larry Mize,37.7,95,252
1997,0,6621,Joe Durant,37.65,122,324
1997,0,8537,J.P. Hayes,37.65,122,324
1997,0,1161,Mark Calcavecchia,37.57,142,378
1997,0,1943,Chris Perry,37.57,142,378
1997,0,1072,Chip Beck,37.5,27,72
1997,0,6012,Greg Kraft,37.5,108,288
1997,0,7235,John Morse,37.5,108,288
1997,0,10569,Mike Brisky,37.43,128,342
1997,0,8547,John Maginnes,37.41,101,270
1997,0,6577,John Wilson,37.41,101,270
1997,0,1139,Olin Browne,37.35,121,324
1997,0,1323,Brad Fabel,37.35,121,324
1997,0,12645,Brent Geiberger,37.35,121,324
1997,0,1093,Ronnie Black,37.3,94,252
1997,0,12826,Paul Claxton,37.22,67,180
1997,0,1887,Mark O'Meara,37.15,107,288
1997,0,6643,Paul Goydos,37.13,127,342
1997,0,6613,Tommy Tolles,37.13,127,342
1997,0,1724,Jeff Maggert,37.04,120,324
1997,0,20158,Anthony Rodriguez,37.04,40,108
1997,0,2095,Larry Silveira,37.04,40,108
1997,0,2292,Bob Wolcott,37.04,60,162
1997,0,1042,Paul Azinger,36.87,73,198
1997,0,1569,Peter Jacobsen,36.73,119,324
1997,0,2223,Bob Tway,36.67,132,360
1997,0,1941,Tom Pernice Jr.,36.57,79,216
1997,0,12663,Phil Tataurangi,36.57,79,216
1997,0,1261,Jay Delsing,36.51,92,252
1997,0,6036,Scott Dunlap,36.51,92,252
1997,0,10585,Scott McCarron,36.51,92,252
1997,0,1864,Larry Nelson,36.42,59,162
1997,0,20099,Doug Barron,36.39,131,360
1997,0,6214,Guy Boros,36.36,72,198
1997,0,8931,Glen Day,36.32,85,234
1997,0,1361,Dan Forsman,36.3,98,270
1997,0,1810,Phil Mickelson,36.27,111,306
1997,0,1723,Andrew Magee,36.24,137,378
1997,0,1249,John Daly,36.11,52,144
1997,0,1346,Ed Fiori,36.11,39,108
1997,0,1619,Skip Kendall,36.11,130,360
1997,0,2256,Tom Watson,36.11,65,180
1997,0,1219,John Cook,35.96,123,342
1997,0,12782,Tim Herron,35.96,123,342
1997,0,20098,Stuart Appleby,35.95,110,306
1997,0,1143,Brad Bryant,35.93,97,270
1997,0,2133,Craig Stadler,35.9,84,234
1997,0,1175,Jim Carter,35.83,129,360
1997,0,10875,Todd Demsey,35.8,58,162
1997,0,1761,Len Mattiace,35.8,116,324
1997,0,2226,Tray Tyner,35.8,58,162
1997,0,19881,Robert Damron,35.76,103,288
1997,0,6595,Kevin Sutherland,35.76,103,288
1997,0,1408,Kelly Gibson,35.65,154,432
1997,0,2214,Kirk Triplett,35.62,109,306
1997,0,6332,Neal Lancaster,35.49,115,324
1997,0,1006,John Adams,35.47,83,234
1997,0,1132,Mark Brooks,35.47,83,234
1997,0,10457,Frank Nobilo,35.47,83,234
1997,0,8375,Paul Stankowski,35.45,134,378
1997,0,1116,Michael Bradley,35.32,89,252
1997,0,9011,David Duval,35.28,127,360
1997,0,1418,Bill Glasson,35.19,95,270
1997,0,8793,Tiger Woods,35.19,114,324
1997,0,1706,Davis Love III,35.09,120,342
1997,0,1388,Robert Gamez,35.04,82,234
1997,0,7267,Allen Doyle,34.92,88,252
1997,0,1444,Ken Green,34.92,44,126
1997,0,8385,Omar Uresti,34.88,113,324
1997,0,1797,Rocco Mediate,34.72,100,288
1997,0,1682,Wayne Levi,34.62,81,234
1997,0,2246,Duffy Waldorf,34.26,111,324
1997,0,1926,Steve Pate,34.13,86,252
1997,0,1717,Sandy Lyle,33.95,55,162
1997,0,2101,Joey Sindelar,33.89,122,360
1997,0,1014,Fulton Allem,33.84,67,198
1997,0,10962,Bradley Hughes,33.8,73,216
1997,0,12660,Jesper Parnevik,33.7,91,270
1997,0,2170,Hal Sutton,33.66,103,306
1997,0,6567,Vijay Singh,33.61,121,360
1997,0,7867,Woody Austin,33.33,48,144
1997,0,1288,Ed Dougherty,33.33,36,108
1997,0,1313,Steve Elkington,33.33,84,252
1997,0,1527,Scott Hoch,33.33,120,360
1997,0,2008,Lee Rinker,33.33,90,270
1997,0,2166,Chip Sullivan,33.33,66,198
1997,0,2321,Fuzzy Zoeller,33.33,48,144
1997,0,1374,Robin Freeman,32.91,77,234
1997,0,2023,Clarence Rose,32.48,76,234
1997,0,1771,Blaine McCallister,32.32,64,198
1997,0,1876,Greg Norman,32.32,64,198
1997,0,6515,Shaun Micheel,32.22,29,90
1997,0,2245,Grant Waite,32.22,116,360
1997,0,1928,Corey Pavin,32.1,52,162
1997,0,2218,Ted Tryba,32.1,104,324
1997,0,1457,Jay Haas,31.6,91,288
1997,0,6522,Ernie Els,31.48,68,216
1997,0,8553,Lee Porter,31.25,45,144
1997,0,1226,Fred Couples,31.02,67,216
1997,0,1766,Billy Mayfair,30.74,83,270
1997,0,7003,David Berganio Jr.,30.34,71,234
1997,0,1677,Tom Lehman,30.0,81,270
1997,0,7363,Craig Bowden,29.86,43,144
1997,0,1024,Billy Andrade,29.8,118,396
1997,0,1599,Steve Jones,29.76,75,252
1997,0,6044,Scott Gump,29.72,107,360
1997,0,1975,Tom Purtzer,28.33,51,180
1997,0,8075,Jerry Kelly,27.78,65,234
1997,0,1326,Nick Faldo,25.56,46,180
1996,0,1761,Len Mattiace,45.83,99,216
1996,0,1346,Ed Fiori,45.06,73,162
1996,0,1603,Jeff Julian,44.44,64,144
1996,0,19913,Ron Whittaker,44.44,48,108
1996,0,6012,Greg Kraft,44.02,103,234
1996,0,8931,Glen Day,43.83,142,324
1996,0,6599,John Elliott,42.59,23,54
1996,0,7087,Hugh Royer III,42.31,99,234
1996,0,1510,Nolan Henke,41.85,113,270
1996,0,8993,Franklin Langham,41.67,90,216
1996,0,6577,John Wilson,41.67,105,252
1996,0,1748,Doug Martin,41.5,127,306
1996,0,6090,Jim McGovern,41.45,97,234
1996,0,10505,Shane Bertsch,41.36,67,162
1996,0,1549,Mike Hulbert,41.32,119,288
1996,0,1823,Larry Mize,41.27,104,252
1996,0,2131,Mike Springer,41.03,96,234
1996,0,1724,Jeff Maggert,40.83,147,360
1996,0,20095,Carl Paulson,40.74,88,216
1996,0,7101,Dave Stockton Jr.,40.74,88,216
1996,0,2279,Mark Wiebe,40.74,88,216
1996,0,10203,Bryan Gorman,40.4,80,198
1996,0,1072,Chip Beck,40.2,123,306
1996,0,1157,Tom Byrum,40.0,72,180
1996,0,1891,David Ogrin,40.0,144,360
1996,0,6657,Steve Rintoul,40.0,72,180
1996,0,1945,Kenny Perry,39.93,115,288
1996,0,1320,Bob Estes,39.81,43,108
1996,0,8547,John Maginnes,39.81,86,216
1996,0,2146,Payne Stewart,39.81,129,324
1996,0,1604,Steve Jurgensen,39.74,93,234
1996,0,1200,Keith Clearwater,39.68,100,252
1996,0,1938,David Peoples,39.68,50,126
1996,0,2186,Brian Tennyson,39.63,107,270
1996,0,12782,Tim Herron,39.51,128,324
1996,0,2115,Taylor Smith,39.39,78,198
1996,0,10585,Scott McCarron,39.24,113,288
1996,0,1329,Brad Faxon,39.18,134,342
1996,0,1388,Robert Gamez,38.89,77,198
1996,0,10860,Justin Leonard,38.89,147,378
1996,0,1701,Bob Lohr,38.89,98,252
1996,0,1196,Brian Claar,38.6,132,342
1996,0,1096,Phil Blackmar,38.58,125,324
1996,0,1093,Ronnie Black,38.56,118,306
1996,0,1599,Steve Jones,38.56,118,306
1996,0,2008,Lee Rinker,38.56,118,306
1996,0,1042,Paul Azinger,38.54,111,288
1996,0,1864,Larry Nelson,38.54,111,288
1996,0,2246,Duffy Waldorf,38.43,83,216
1996,0,1040,Emlyn Aubrey,38.38,76,198
1996,0,7267,Allen Doyle,38.15,103,270
1996,0,2023,Clarence Rose,38.15,103,270
1996,0,6214,Guy Boros,37.78,102,270
1996,0,2321,Fuzzy Zoeller,37.78,68,180
1996,0,6034,Marco Dawson,37.58,115,306
1996,0,1706,Davis Love III,37.58,115,306
1996,0,6140,Sean Murphy,37.41,101,270
1996,0,2101,Joey Sindelar,37.41,101,270
1996,0,1960,Don Pooley,37.37,74,198
1996,0,10649,Tom Scherrer,37.37,74,198
1996,0,1527,Scott Hoch,37.3,141,378
1996,0,11032,Frank Lickliter II,37.18,87,234
1996,0,1035,Tommy Armour III,37.04,40,108
1996,0,1331,Rick Fehr,37.04,100,270
1996,0,1374,Robin Freeman,37.04,100,270
1996,0,2218,Ted Tryba,37.04,100,270
1996,0,1006,John Adams,36.9,93,252
1996,0,1996,Mike Reid,36.9,93,252
1996,0,2303,Robert Wrenn,36.87,73,198
1996,0,10215,Charlie Rymer,36.81,106,288
1996,0,1408,Kelly Gibson,36.77,139,378
1996,0,1133,Billy Ray Brown,36.75,86,234
1996,0,8375,Paul Stankowski,36.67,66,180
1996,0,1723,Andrew Magee,36.57,79,216
1996,0,6613,Tommy Tolles,36.51,138,378
1996,0,6595,Kevin Sutherland,36.39,131,360
1996,0,19883,Joe Daley,36.36,72,198
1996,0,6617,Brian Henninger,36.32,85,234
1996,0,2049,Gene Sauers,36.3,98,270
1996,0,1098,Jay Don Blake,36.26,124,342
1996,0,1307,Joel Edwards,36.26,124,342
1996,0,1707,Steve Lowery,36.26,124,342
1996,0,1203,Russ Cochran,36.11,91,252
1996,0,6036,Scott Dunlap,36.11,65,180
1996,0,1323,Brad Fabel,36.11,104,288
1996,0,1378,David Frost,36.11,91,252
1996,0,1414,Bob Gilder,36.11,104,288
1996,0,12626,Joey Gullion,36.11,91,252
1996,0,1920,Craig Parry,36.11,104,288
1996,0,1132,Mark Brooks,35.98,136,378
1996,0,2214,Kirk Triplett,35.93,97,270
1996,0,1607,Brian Kamm,35.9,84,234
1996,0,2099,Scott Simpson,35.9,84,234
1996,0,1361,Dan Forsman,35.86,71,198
1996,0,1958,Dan Pohl,35.86,71,198
1996,0,6332,Neal Lancaster,35.83,129,360
1996,0,2242,Lanny Wadkins,35.8,58,162
1996,0,1249,John Daly,35.71,90,252
1996,0,8075,Jerry Kelly,35.71,90,252
1996,0,10213,Dicky Pride,35.71,90,252
1996,0,1837,Gil Morgan,35.65,77,216
1996,0,6066,Gary Rusnak,35.65,77,216
1996,0,1553,John Huston,35.62,109,306
1996,0,2267,D.A. Weibring,35.56,64,180
1996,0,6124,Patrick Burke,35.47,83,234
1996,0,1943,Chris Perry,35.47,83,234
1996,0,6527,Steve Stricker,35.38,121,342
1996,0,1261,Jay Delsing,35.35,70,198
1996,0,1444,Ken Green,35.35,70,198
1996,0,2245,Grant Waite,35.35,70,198
1996,0,1797,Rocco Mediate,35.32,89,252
1996,0,10569,Mike Brisky,35.19,95,270
1996,0,1306,David Edwards,35.19,95,270
1996,0,6643,Paul Goydos,35.19,76,216
1996,0,1381,Fred Funk,35.1,139,396
1996,0,20098,Stuart Appleby,34.97,107,306
1996,0,1116,Michael Bradley,34.88,113,324
1996,0,2133,Craig Stadler,34.85,69,198
1996,0,2206,David Toms,34.81,94,270
1996,0,7235,John Morse,34.8,119,342
1996,0,2010,Loren Roberts,34.64,106,306
1996,0,2104,Jeff Sluman,34.6,137,396
1996,0,1928,Corey Pavin,34.5,118,342
1996,0,8385,Omar Uresti,34.44,93,270
1996,0,1161,Mark Calcavecchia,34.39,130,378
1996,0,1971,Dillard Pruitt,34.34,68,198
1996,0,1905,Joe Ozaki,34.19,80,234
1996,0,20259,Hisayuki Sasaki,34.19,80,234
1996,0,20051,Joe Acosta Jr.,34.13,43,126
1996,0,2167,Mike Sullivan,34.13,86,252
1996,0,1068,Andy Bean,33.89,61,180
1996,0,1475,Donnie Hammond,33.89,61,180
1996,0,1385,Jim Gallagher Jr.,33.8,73,216
1996,0,1142,Bart Bryant,33.76,79,234
1996,0,1457,Jay Haas,33.63,115,342
1996,0,1175,Jim Carter,33.57,139,414
1996,0,1014,Fulton Allem,33.33,54,162
1996,0,1139,Olin Browne,33.33,120,360
1996,0,1201,Lennie Clements,33.33,102,306
1996,0,1577,Lee Janzen,33.33,114,342
1996,0,10809,Jim Furyk,33.08,131,396
1996,0,1887,Mark O'Meara,33.02,107,324
1996,0,1326,Nick Faldo,32.91,77,234
1996,0,1334,Keith Fergus,32.87,71,216
1996,0,1060,Dave Barr,32.72,53,162
1996,0,1226,Fred Couples,32.59,88,270
1996,0,2170,Hal Sutton,32.59,88,270
1996,0,1313,Steve Elkington,32.54,82,252
1996,0,1219,John Cook,32.46,111,342
1996,0,1557,John Inman,32.41,70,216
1996,0,1185,Brandel Chamblee,32.32,64,198
1996,0,1143,Brad Bryant,32.22,87,270
1996,0,1677,Tom Lehman,32.1,104,324
1996,0,2135,Mike Standly,32.1,52,162
1996,0,2256,Tom Watson,32.05,75,234
1996,0,6044,Scott Gump,31.94,92,288
1996,0,1968,Nick Price,31.94,69,216
1996,0,2106,Chris Smith,31.94,69,216
1996,0,1024,Billy Andrade,31.85,86,270
1996,0,2241,Bobby Wadkins,31.85,86,270
1996,0,6064,Jeff Gallagher,31.82,63,198
1996,0,1975,Tom Purtzer,31.48,102,324
1996,0,10425,Jay Williamson,31.48,68,216
1996,0,1771,Blaine McCallister,31.37,96,306
1996,0,6567,Vijay Singh,31.22,118,378
1996,0,2201,Jim Thorpe,31.11,28,90
1996,0,2223,Bob Tway,31.11,84,270
1996,0,7867,Woody Austin,31.06,123,396
1996,0,1435,Wayne Grady,31.02,67,216
1996,0,1487,Jeff Hart,30.86,50,162
1996,0,2159,Curtis Strange,30.74,83,270
1996,0,1766,Billy Mayfair,30.72,94,306
1996,0,1783,Mark McCumber,30.56,55,180
1996,0,8337,Mike Heinen,30.37,82,270
1996,0,1235,Ben Crenshaw,30.3,60,198
1996,0,2171,Mike Swartz,29.86,43,144
1996,0,12660,Jesper Parnevik,29.63,80,270
1996,0,1682,Wayne Levi,29.37,74,252
1996,0,1156,Curt Byrum,29.29,58,198
1996,0,9011,David Duval,28.97,73,252
1996,0,6522,Ernie Els,28.89,78,270
1996,0,6315,Pete Jordan,28.33,51,180
1996,0,1876,Greg Norman,28.33,51,180
1996,0,12781,Scott Medlin,27.78,20,72
1996,0,1810,Phil Mickelson,27.78,90,324
1996,0,2226,Tray Tyner,26.98,34,126
1996,0,1569,Peter Jacobsen,26.92,63,234
1996,0,20505,Lucas Parsons,25.0,18,72
1996,0,1725,John Mahaffey,24.44,22,90
1996,0,1633,Tom Kite,22.62,57,252
1995,0,2131,Mike Springer,48.15,52,108
1995,0,6088,Steve Gotsche,46.3,100,216
1995,0,2242,Lanny Wadkins,45.83,66,144
1995,0,1864,Larry Nelson,45.37,49,108
1995,0,1200,Keith Clearwater,44.44,64,144
1995,0,8537,J.P. Hayes,44.44,96,216
1995,0,6251,Chris DiMarco,43.89,79,180
1995,0,2279,Mark Wiebe,43.83,71,162
1995,0,1185,Brandel Chamblee,43.59,102,234
1995,0,1682,Wayne Levi,43.52,47,108
1995,0,10809,Jim Furyk,43.33,156,360
1995,0,2226,Tray Tyner,43.33,78,180
1995,0,1116,Michael Bradley,43.14,132,306
1995,0,1096,Phil Blackmar,42.74,100,234
1995,0,1938,David Peoples,42.22,76,180
1995,0,2049,Gene Sauers,42.22,114,270
1995,0,1042,Paul Azinger,42.06,106,252
1995,0,10860,Justin Leonard,41.9,181,432
1995,0,1926,Steve Pate,41.85,113,270
1995,0,1986,Joey Rassett,41.67,45,108
1995,0,1060,Dave Barr,41.45,97,234
1995,0,6034,Marco Dawson,41.27,104,252
1995,0,1996,Mike Reid,41.27,52,126
1995,0,1475,Donnie Hammond,41.11,111,270
1995,0,1992,Don Reese,41.11,74,180
1995,0,2135,Mike Standly,40.97,118,288
1995,0,6577,John Wilson,40.85,125,306
1995,0,6197,Michael Allen,40.74,44,108
1995,0,2225,Howard Twitty,40.74,110,270
1995,0,6090,Jim McGovern,40.52,124,306
1995,0,1943,Chris Perry,40.48,102,252
1995,0,20095,Carl Paulson,40.28,58,144
1995,0,6048,Dicky Thompson,40.12,65,162
1995,0,1891,David Ogrin,40.08,101,252
1995,0,1607,Brian Kamm,39.93,115,288
1995,0,1353,Bruce Fleisher,39.9,79,198
1995,0,1905,Joe Ozaki,39.9,79,198
1995,0,6613,Tommy Tolles,39.9,79,198
1995,0,20094,Jonathan Kaye,39.68,50,126
1995,0,1458,Jerry Haas,39.35,85,216
1995,0,8337,Mike Heinen,39.29,99,252
1995,0,6012,Greg Kraft,39.29,99,252
1995,0,1701,Bob Lohr,39.18,134,342
1995,0,1707,Steve Lowery,39.12,169,432
1995,0,1381,Fred Funk,38.89,168,432
1995,0,1927,Dennis Paulson,38.89,70,180
1995,0,1971,Dillard Pruitt,38.89,98,252
1995,0,2111,Mike Smith,38.89,70,180
1995,0,1161,Mark Calcavecchia,38.66,167,432
1995,0,2267,D.A. Weibring,38.56,118,306
1995,0,1725,John Mahaffey,38.49,97,252
1995,0,1823,Larry Mize,38.46,90,234
1995,0,7235,John Morse,38.38,76,198
1995,0,1975,Tom Purtzer,38.33,69,180
1995,0,1619,Skip Kendall,38.19,110,288
1995,0,1797,Rocco Mediate,38.19,55,144
1995,0,1014,Fulton Allem,38.1,48,126
1995,0,1142,Bart Bryant,38.03,89,234
1995,0,1330,David Feherty,37.88,75,198
1995,0,2146,Payne Stewart,37.83,143,378
1995,0,1837,Gil Morgan,37.7,95,252
1995,0,1374,Robin Freeman,37.65,122,324
1995,0,1098,Jay Don Blake,37.58,115,306
1995,0,2159,Curtis Strange,37.58,115,306
1995,0,10585,Scott McCarron,37.5,81,216
1995,0,2094,Tony Sills,37.5,81,216
1995,0,1414,Bob Gilder,37.37,74,198
1995,0,1331,Rick Fehr,37.3,94,252
1995,0,1510,Nolan Henke,37.3,94,252
1995,0,10569,Mike Brisky,37.18,87,234
1995,0,1723,Andrew Magee,37.15,107,288
1995,0,20051,Joe Acosta Jr.,37.04,60,162
1995,0,6791,Mark Wurtz,37.04,80,216
1995,0,1326,Nick Faldo,36.93,113,306
1995,0,6214,Guy Boros,36.9,93,252
1995,0,1418,Bill Glasson,36.9,93,252
1995,0,6657,Steve Rintoul,36.9,93,252
1995,0,6809,Bob Burns,36.87,73,198
1995,0,1550,Ed Humenik,36.87,73,198
1995,0,2190,Doug Tewell,36.81,53,144
1995,0,6522,Ernie Els,36.75,86,234
1995,0,6575,Dudley Hart,36.73,119,324
1995,0,1968,Nick Price,36.67,99,270
1995,0,7867,Woody Austin,36.62,145,396
1995,0,2239,Scott Verplank,36.6,112,306
1995,0,1766,Billy Mayfair,36.51,138,378
1995,0,1035,Tommy Armour III,36.46,105,288
1995,0,1408,Kelly Gibson,36.46,105,288
1995,0,1724,Jeff Maggert,36.27,111,306
1995,0,1771,Blaine McCallister,36.26,124,342
1995,0,1385,Jim Gallagher Jr.,36.24,137,378
1995,0,1388,Robert Gamez,36.11,78,216
1995,0,10213,Dicky Pride,36.11,65,180
1995,0,8375,Paul Stankowski,36.11,91,252
1995,0,1527,Scott Hoch,35.98,136,378
1995,0,2099,Scott Simpson,35.96,123,342
1995,0,1143,Brad Bryant,35.95,110,306
1995,0,1361,Dan Forsman,35.93,97,270
1995,0,2245,Grant Waite,35.93,97,270
1995,0,1553,John Huston,35.9,84,234
1995,0,2180,Harry Taylor,35.9,84,234
1995,0,1261,Jay Delsing,35.86,71,198
1995,0,1196,Brian Claar,35.8,116,324
1995,0,1006,John Adams,35.76,103,288
1995,0,1203,Russ Cochran,35.71,90,252
1995,0,1040,Emlyn Aubrey,35.65,77,216
1995,0,1685,J.L. Lewis,35.65,77,216
1995,0,6044,Scott Gump,35.62,109,306
1995,0,1320,Bob Estes,35.45,134,378
1995,0,1945,Kenny Perry,35.45,134,378
1995,0,1024,Billy Andrade,35.42,102,288
1995,0,1132,Mark Brooks,35.42,102,288
1995,0,6641,Jeff Leonard,35.42,51,144
1995,0,6315,Pete Jordan,35.35,70,198
1995,0,8931,Glen Day,35.32,89,252
1995,0,1072,Chip Beck,35.29,108,306
1995,0,8563,Bruce Vaughan,35.19,95,270
1995,0,6643,Paul Goydos,35.09,120,342
1995,0,2218,Ted Tryba,35.07,101,288
1995,0,10215,Charlie Rymer,35.0,63,180
1995,0,1748,Doug Martin,34.97,107,306
1995,0,1201,Lennie Clements,34.92,132,378
1995,0,1378,David Frost,34.92,88,252
1995,0,1887,Mark O'Meara,34.92,132,378
1995,0,1920,Craig Parry,34.92,88,252
1995,0,1690,Bruce Lietzke,34.85,69,198
1995,0,9011,David Duval,34.8,119,342
1995,0,2214,Kirk Triplett,34.78,144,414
1995,0,1599,Steve Jones,34.72,100,288
1995,0,1960,Don Pooley,34.72,100,288
1995,0,1175,Jim Carter,34.57,112,324
1995,0,2008,Lee Rinker,34.44,93,270
1995,0,8385,Omar Uresti,34.38,99,288
1995,0,2167,Mike Sullivan,34.31,105,306
1995,0,2241,Bobby Wadkins,34.31,105,306
1995,0,10145,Tom Hearn,34.26,37,108
1995,0,2101,Joey Sindelar,34.26,74,216
1995,0,1549,Mike Hulbert,34.17,123,360
1995,0,2133,Craig Stadler,34.13,86,252
1995,0,2170,Hal Sutton,34.03,98,288
1995,0,6332,Neal Lancaster,33.99,104,306
1995,0,2104,Jeff Sluman,33.86,128,378
1995,0,6617,Brian Henninger,33.84,67,198
1995,0,2148,Ray Stewart,33.84,67,198
1995,0,1925,Jerry Pate,33.76,79,234
1995,0,2223,Bob Tway,33.63,115,342
1995,0,2246,Duffy Waldorf,33.63,115,342
1995,0,7721,Pat Bates,33.33,54,162
1995,0,1093,Ronnie Black,33.33,90,270
1995,0,6124,Patrick Burke,33.33,72,216
1995,0,7569,Mark Carnevale,33.33,60,180
1995,0,1334,Keith Fergus,33.33,84,252
1995,0,1444,Ken Green,33.33,72,216
1995,0,1705,Tim Loustalot,33.33,30,90
1995,0,1706,Davis Love III,33.33,126,378
1995,0,1783,Mark McCumber,33.33,78,234
1995,0,2010,Loren Roberts,33.33,114,342
1995,0,7101,Dave Stockton Jr.,33.33,84,252
1995,0,10425,Jay Williamson,33.33,60,180
1995,0,8717,Kawika Cotner,32.94,83,252
1995,0,1266,Clark Dennis,32.87,71,216
1995,0,1307,Joel Edwards,32.59,88,270
1995,0,1226,Fred Couples,32.41,70,216
1995,0,1468,Gary Hallberg,32.22,58,180
1995,0,1810,Phil Mickelson,32.22,87,270
1995,0,1156,Curt Byrum,32.16,110,342
1995,0,6527,Steve Stricker,32.16,110,342
1995,0,1235,Ben Crenshaw,31.7,97,306
1995,0,1129,Bill Britton,31.48,51,162
1995,0,1249,John Daly,31.48,85,270
1995,0,1457,Jay Haas,31.48,102,324
1995,0,1633,Tom Kite,31.17,101,324
1995,0,1569,Peter Jacobsen,30.3,120,396
1995,0,1577,Lee Janzen,30.28,109,360
1995,0,1876,Greg Norman,30.16,76,252
1995,0,2321,Fuzzy Zoeller,30.09,65,216
1995,0,1677,Tom Lehman,30.0,81,270
1995,0,1306,David Edwards,29.63,80,270
1995,0,1329,Brad Faxon,29.53,101,342
1995,0,1133,Billy Ray Brown,29.01,47,162
1995,0,1313,Steve Elkington,28.89,78,270
1995,0,6567,Vijay Singh,28.43,87,306
1995,0,1928,Corey Pavin,28.13,81,288
1995,0,2256,Tom Watson,27.78,65,234
1995,0,1890,Brett Ogle,26.92,63,234
1995,0,12660,Jesper Parnevik,26.59,67,252
1995,0,1219,John Cook,26.19,66,252
1995,0,6386,Bill Porter,24.24,48,198
1994,0,6791,Mark Wurtz,46.46,92,198
1994,0,12661,Todd Barranger,46.03,58,126
1994,0,1414,Bob Gilder,45.37,98,216
1994,0,6012,Greg Kraft,44.44,104,234
1994,0,2230,Stan Utley,44.44,56,126
1994,0,2322,Richard Zokol,44.44,80,180
1994,0,1282,Trevor Dodds,43.83,71,162
1994,0,6214,Guy Boros,43.75,126,288
1994,0,1161,Mark Calcavecchia,43.75,126,288
1994,0,2067,Ted Schulz,43.75,63,144
1994,0,2206,David Toms,43.16,101,234
1994,0,2239,Scott Verplank,43.16,101,234
1994,0,6577,John Wilson,43.06,93,216
1994,0,1945,Kenny Perry,42.98,147,342
1994,0,1132,Mark Brooks,42.59,161,378
1994,0,6016,Brad Lardon,42.59,46,108
1994,0,1378,David Frost,42.28,137,324
1994,0,6657,Steve Rintoul,42.13,91,216
1994,0,2095,Larry Silveira,41.92,83,198
1994,0,2201,Jim Thorpe,41.88,98,234
1994,0,1116,Michael Bradley,41.67,105,252
1994,0,1313,Steve Elkington,41.67,90,216
1994,0,6527,Steve Stricker,41.67,150,360
1994,0,1810,Phil Mickelson,41.32,119,288
1994,0,1748,Doug Martin,41.27,52,126
1994,0,1771,Blaine McCallister,41.23,141,342
1994,0,2007,Larry Rinker,41.11,74,180
1994,0,1331,Rick Fehr,41.03,96,234
1994,0,1475,Donnie Hammond,40.97,118,288
1994,0,6589,Jeff Woodland,40.91,81,198
1994,0,1408,Kelly Gibson,40.87,103,252
1994,0,1024,Billy Andrade,40.85,125,306
1994,0,2225,Howard Twitty,40.85,125,306
1994,0,1096,Phil Blackmar,40.74,22,54
1994,0,1510,Nolan Henke,40.74,88,216
