YEAR,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
2004,0,1381,Fred Funk,288.0,1728,6
2004,0,20498,Briny Baird,291.0,1746,6
2004,0,6251,Chris DiMarco,294.0,1764,6
2004,0,7749,Brett Quigley,294.0,1764,6
2004,0,2101,Joey Sindelar,294.0,1764,6
2004,0,26287,Roland Thatcher,297.0,1188,4
2004,0,24361,Pat Perez,300.0,1800,6
2004,0,20029,Notah Begay III,301.5,1206,4
2004,0,26420,Richard Johnson,306.0,1836,6
2004,0,10860,Justin Leonard,306.0,1530,5
2004,0,23353,J.J. Henry,309.0,1854,6
2004,0,6809,Bob Burns,309.6,1548,5
2004,0,10585,Scott McCarron,309.6,1548,5
2004,0,1142,Bart Bryant,310.5,1242,4
2004,0,1139,Olin Browne,316.8,1584,5
2004,0,8881,Tripp Isenhour,318.0,954,3
2004,0,1329,Brad Faxon,320.4,1602,5
2004,0,24024,Zach Johnson,321.0,1926,6
2004,0,22293,Heath Slocum,324.0,1620,5
2004,0,8793,Tiger Woods,324.0,1296,4
2004,0,8075,Jerry Kelly,327.0,1962,6
2004,0,12645,Brent Geiberger,327.6,1638,5
2004,0,20157,Retief Goosen,330.0,990,3
2004,0,20127,Chris Riley,333.0,1332,4
2004,0,1553,John Huston,336.0,1008,3
2004,0,1761,Len Mattiace,337.5,1350,4
2004,0,19846,Brian Gay,338.4,1692,5
2004,0,24507,Jason Bohn,342.0,1710,5
2004,0,24290,D.J. Brigman,342.0,1368,4
2004,0,25396,Kevin Na,345.6,1728,5
2004,0,1361,Dan Forsman,346.5,1386,4
2004,0,1378,David Frost,351.0,1404,4
2004,0,1938,David Peoples,360.0,1440,4
2004,0,2049,Gene Sauers,364.5,1458,4
2004,0,1203,Russ Cochran,366.0,1098,3
2004,0,21646,David Branshaw,369.0,1476,4
2004,0,7363,Craig Bowden,373.5,1494,4
2004,0,1157,Tom Byrum,373.5,1494,4
2004,0,23135,Tim Clark,378.0,1512,4
2004,0,12682,Hirofumi Miyase,378.0,1134,3
2004,0,2223,Bob Tway,382.5,1530,4
2004,0,23613,Rich Barcelo,390.0,1170,3
2004,0,1035,Tommy Armour III,391.5,1566,4
2004,0,1473,Todd Hamilton,396.0,1584,4
2004,0,8339,Spike McRoy,409.5,1638,4
2004,0,10107,Deane Pappas,420.0,1260,3
2004,0,1320,Bob Estes,426.0,1278,3
2004,0,1927,Dennis Paulson,426.0,1278,3
2004,0,23983,Luke Donald,432.0,1296,3
2004,0,2104,Jeff Sluman,436.5,1746,4
2004,0,1920,Craig Parry,450.0,900,2
2004,0,23497,Tag Ridings,450.0,900,2
2004,0,6595,Kevin Sutherland,486.0,1458,3
2004,0,21407,Arjun Atwal,498.0,1494,3
2004,0,23621,Rory Sabbatini,516.0,1548,3
2004,0,1887,Mark O'Meara,522.0,1044,2
2004,0,10885,Robert Allenby,528.0,1584,3
2004,0,6078,Esteban Toledo,540.0,1620,3
2004,0,2239,Scott Verplank,546.0,1638,3
2004,0,1313,Steve Elkington,549.0,1098,2
2004,0,19881,Robert Damron,552.0,1656,3
2004,0,12680,Shigeki Maruyama,552.0,1656,3
2004,0,19972,José Coceres,576.0,1152,2
2004,0,21949,Joe Ogilvie,612.0,1836,3
2004,0,1132,Mark Brooks,630.0,1260,2
2004,0,22548,Patrick Sheehan,666.0,1998,3
2004,0,2010,Loren Roberts,711.0,1422,2
2004,0,8385,Omar Uresti,765.0,1530,2
2004,0,7721,Pat Bates,873.0,1746,2
2004,0,24502,Adam Scott,936.0,936,1
2004,0,1219,John Cook,954.0,954,1
2004,0,21893,Brian Kortan,1116.0,1116,1
2004,0,8537,J.P. Hayes,1350.0,1350,1
2003,0,8793,Tiger Woods,76.5,1224,16
2003,0,12823,Carlos Franco,79.4,1746,22
2003,0,8375,Paul Stankowski,86.1,1206,14
2003,0,6522,Ernie Els,90.0,1080,12
2003,0,19825,Darren Clarke,97.2,972,10
2003,0,1388,Robert Gamez,97.7,2052,21
2003,0,22892,Jason Gore,99.6,1494,15
2003,0,22295,Darron Stiles,101.3,1620,16
2003,0,12645,Brent Geiberger,102.0,918,9
2003,0,21209,Sergio Garcia,102.6,1026,10
2003,0,23177,Kenneth Staton,102.6,1026,10
2003,0,11011,Mike Sposa,105.0,1260,12
2003,0,12510,Chad Campbell,108.0,1836,17
2003,0,1249,John Daly,112.0,1008,9
2003,0,23353,J.J. Henry,115.2,1728,15
2003,0,23552,Hank Kuehne,116.2,1278,11
2003,0,1706,Davis Love III,118.5,1422,12
2003,0,1577,Lee Janzen,120.0,1440,12
2003,0,1553,John Huston,122.7,1350,11
2003,0,20663,Brenden Pappas,123.6,1854,15
2003,0,22548,Patrick Sheehan,127.3,1782,14
2003,0,23338,David Gossett,127.4,1656,13
2003,0,24361,Pat Perez,128.8,1674,13
2003,0,10809,Jim Furyk,129.9,1818,14
2003,0,1723,Andrew Magee,133.5,1602,12
2003,0,7867,Woody Austin,133.7,1872,14
2003,0,22371,Aaron Baddeley,134.0,1206,9
2003,0,12661,Todd Barranger,135.0,1350,10
2003,0,23614,Rich Beem,138.6,1386,10
2003,0,6567,Vijay Singh,141.2,1836,13
2003,0,8337,Mike Heinen,144.0,1584,11
2003,0,8075,Jerry Kelly,144.0,1872,13
2003,0,1707,Steve Lowery,144.0,1440,10
2003,0,1938,David Peoples,144.0,1728,12
2003,0,1948,Tim Petrovic,144.0,1872,13
2003,0,1685,J.L. Lewis,145.5,1746,12
2003,0,10201,Matt Gogel,146.0,1314,9
2003,0,22046,Geoff Ogilvy,147.6,1476,10
2003,0,11032,Frank Lickliter II,148.9,1638,11
2003,0,25031,Andy Miller,150.0,1350,9
2003,0,10423,Mike Weir,150.0,1350,9
2003,0,2106,Chris Smith,150.5,1656,11
2003,0,20498,Briny Baird,150.9,1962,13
2003,0,19824,Craig Barlow,152.2,1674,11
2003,0,21805,Harrison Frazar,153.0,1530,10
2003,0,12680,Shigeki Maruyama,153.0,1530,10
2003,0,1941,Tom Pernice Jr.,153.0,1836,12
2003,0,2246,Duffy Waldorf,154.8,1548,10
2003,0,20593,Greg Chalmers,155.5,1710,11
2003,0,20436,Garrett Willis,157.1,1728,11
2003,0,26950,John Morgan,158.0,1422,9
2003,0,10912,Craig Perks,158.0,1422,9
2003,0,21961,Charles Howell III,159.2,2070,13
2003,0,10885,Robert Allenby,160.0,1440,9
2003,0,1810,Phil Mickelson,160.0,1440,9
2003,0,12705,Cliff Kresge,163.6,1800,11
2003,0,1677,Tom Lehman,164.0,1476,9
2003,0,6581,David Sutherland,164.3,1314,8
2003,0,1035,Tommy Armour III,164.6,1152,7
2003,0,20157,Retief Goosen,164.6,1152,7
2003,0,20095,Carl Paulson,165.3,1818,11
2003,0,24502,Adam Scott,165.6,828,5
2003,0,6251,Chris DiMarco,167.4,1674,10
2003,0,6809,Bob Burns,168.0,1512,9
2003,0,6575,Dudley Hart,169.7,1188,7
2003,0,20098,Stuart Appleby,170.0,1530,9
2003,0,20574,Mathew Goggin,172.0,1548,9
2003,0,23036,Chris Anderson,172.8,1728,10
2003,0,6573,Brandt Jobe,173.3,1386,8
2003,0,1157,Tom Byrum,174.6,1746,10
2003,0,6332,Neal Lancaster,175.1,1926,11
2003,0,6004,Stephen Ames,178.0,1602,9
2003,0,20029,Notah Begay III,180.0,1620,9
2003,0,1378,David Frost,180.0,1440,8
2003,0,12782,Tim Herron,180.0,1800,10
2003,0,25450,Ty Tryon,180.0,900,5
2003,0,1724,Jeff Maggert,182.3,1458,8
2003,0,2206,David Toms,182.3,1458,8
2003,0,21806,Paul Gow,186.0,1116,6
2003,0,12652,Cameron Beckman,186.8,1494,8
2003,0,6643,Paul Goydos,186.8,1494,8
2003,0,2002,John Riegger,187.2,936,5
2003,0,6034,Marco Dawson,189.0,1512,8
2003,0,1945,Kenny Perry,194.0,1746,9
2003,0,20566,Kaname Yokoo,194.4,972,5
2003,0,20094,Jonathan Kaye,198.0,1584,8
2003,0,12660,Jesper Parnevik,200.0,1800,9
2003,0,1797,Rocco Mediate,200.6,1404,7
2003,0,7223,Brian Bateman,201.0,1206,6
2003,0,26489,Cameron Yancey,201.6,1008,5
2003,0,8725,Tom Gillis,204.0,1224,6
2003,0,10565,Ian Leggatt,204.0,1224,6
2003,0,7941,Mike Grob,208.3,1458,7
2003,0,10585,Scott McCarron,208.3,1458,7
2003,0,2170,Hal Sutton,208.3,1458,7
2003,0,6595,Kevin Sutherland,211.5,1692,8
2003,0,1329,Brad Faxon,213.8,1710,8
2003,0,20645,John Senden,214.0,1926,9
2003,0,7457,Steve Flesch,216.0,1944,9
2003,0,19846,Brian Gay,218.3,1746,8
2003,0,20568,Anthony Painter,218.6,1530,7
2003,0,2223,Bob Tway,218.6,1530,7
2003,0,19972,José Coceres,223.2,1116,5
2003,0,1968,Nick Price,223.2,1116,5
2003,0,20229,Stewart Cink,225.0,1800,8
2003,0,8931,Glen Day,227.3,1818,8
2003,0,7101,Dave Stockton Jr.,231.0,1386,6
2003,0,20127,Chris Riley,231.4,1620,7
2003,0,2214,Kirk Triplett,231.4,1620,7
2003,0,23135,Tim Clark,234.0,1404,6
2003,0,1766,Billy Mayfair,236.3,1890,8
2003,0,12755,Vance Veazey,237.6,1188,5
2003,0,24357,K.J. Choi,238.5,1908,8
2003,0,6078,Esteban Toledo,238.5,1908,8
2003,0,1761,Len Mattiace,239.1,1674,7
2003,0,23621,Rory Sabbatini,239.1,1674,7
2003,0,1887,Mark O'Meara,241.2,1206,5
2003,0,6515,Shaun Micheel,241.7,1692,7
2003,0,2239,Scott Verplank,246.9,1728,7
2003,0,1457,Jay Haas,249.0,1494,6
2003,0,12662,Thomas Levet,249.0,1494,6
2003,0,20572,Rod Pampling,249.0,1494,6
2003,0,24925,Jonathan Byrd,259.7,1818,7
2003,0,8339,Spike McRoy,259.7,1818,7
2003,0,6475,Jeff Klein,261.0,1044,4
2003,0,8547,John Maginnes,261.0,1566,6
2003,0,23983,Luke Donald,264.0,1584,6
2003,0,1569,Peter Jacobsen,270.0,1350,5
2003,0,10860,Justin Leonard,270.0,1350,5
2003,0,20472,Alex Cejka,273.0,1638,6
2003,0,2101,Joey Sindelar,273.0,1638,6
2003,0,8123,Jeff Brehaut,275.1,1926,7
2003,0,10425,Jay Williamson,276.0,1656,6
2003,0,25345,Carl Pettersson,284.4,1422,5
2003,0,20121,Todd Fischer,285.0,1710,6
2003,0,20628,Arron Oberholser,288.0,1440,5
2003,0,1226,Fred Couples,301.5,1206,4
2003,0,2049,Gene Sauers,306.0,1530,5
2003,0,22621,Ben Curtis,310.5,1242,4
2003,0,10733,Kent Jones,315.0,1260,4
2003,0,23656,Jason Caron,319.5,1278,4
2003,0,8545,Glen Hnatiuk,320.4,1602,5
2003,0,20940,Kenichi Kuboya,320.4,1602,5
2003,0,7721,Pat Bates,324.0,1944,6
2003,0,12388,Michael Clark II,324.0,972,3
2003,0,1381,Fred Funk,327.0,1962,6
2003,0,1042,Paul Azinger,328.5,1314,4
2003,0,10107,Deane Pappas,328.5,1314,4
2003,0,23541,Ben Crane,331.2,1656,5
2003,0,1175,Jim Carter,334.8,1674,5
2003,0,20548,Hidemichi Tanaka,336.0,2016,6
2003,0,8633,Per-Ulrik Johansson,345.6,1728,5
2003,0,23034,Brent Schwarzrock,348.0,1044,3
2003,0,1361,Dan Forsman,352.8,1764,5
2003,0,1307,Joel Edwards,360.0,1080,3
2003,0,25692,Akio Sadakata,364.5,1458,4
2003,0,2104,Jeff Sluman,374.4,1872,5
2003,0,20771,Steven Alker,382.5,1530,4
2003,0,22913,John Rollins,382.5,1530,4
2003,0,1928,Corey Pavin,387.0,1548,4
2003,0,20099,Doug Barron,396.0,1584,4
2003,0,1619,Skip Kendall,396.0,1980,5
2003,0,26420,Richard Johnson,400.5,1602,4
2003,0,20634,Peter Lonard,405.0,1620,4
2003,0,1320,Bob Estes,409.5,1638,4
2003,0,21739,Aaron Barber,423.0,1692,4
2003,0,21633,Steve Allan,441.0,882,2
2003,0,1024,Billy Andrade,450.0,1800,4
2003,0,1098,Jay Don Blake,450.0,1350,3
2003,0,12602,Dean Wilson,492.0,1476,3
2003,0,1139,Olin Browne,495.0,1980,4
2003,0,6527,Steve Stricker,504.0,1008,2
2003,0,7749,Brett Quigley,528.0,1584,3
2003,0,23108,Matt Kuchar,549.0,1098,2
2003,0,6621,Joe Durant,576.0,1728,3
2003,0,1666,Bernhard Langer,576.0,1152,2
2003,0,22293,Heath Slocum,588.0,1764,3
2003,0,20623,Gavin Coles,594.0,1188,2
2003,0,20573,Scott Laycock,621.0,1242,2
2003,0,10213,Dicky Pride,657.0,1314,2
2003,0,8537,J.P. Hayes,711.0,1422,2
2003,0,1161,Mark Calcavecchia,756.0,1512,2
2003,0,2010,Loren Roberts,774.0,1548,2
2003,0,1475,Donnie Hammond,828.0,1656,2
2003,0,19881,Robert Damron,864.0,1728,2
2003,0,23125,Brad Elder,882.0,882,1
2003,0,24356,Jason Buha,1044.0,1044,1
2003,0,21878,Mark Wilson,1440.0,1440,1
2003,0,1132,Mark Brooks,1566.0,1566,1
2002,0,1249,John Daly,78.4,1098,14
2002,0,24925,Jonathan Byrd,98.5,1674,17
2002,0,23125,Brad Elder,102.5,1332,13
2002,0,1810,Phil Mickelson,105.8,1692,16
2002,0,6350,Bob May,106.8,1602,15
2002,0,21209,Sergio Garcia,108.0,1296,12
2002,0,2206,David Toms,108.0,1836,17
2002,0,23353,J.J. Henry,114.4,1944,17
2002,0,10585,Scott McCarron,117.6,1764,15
2002,0,2223,Bob Tway,118.8,1782,15
2002,0,20634,Peter Lonard,119.6,1674,14
2002,0,20157,Retief Goosen,121.5,972,8
2002,0,10885,Robert Allenby,122.1,1710,14
2002,0,9011,David Duval,122.7,1350,11
2002,0,20645,John Senden,127.4,1656,13
2002,0,23621,Rory Sabbatini,128.0,1152,9
2002,0,6613,Tommy Tolles,128.0,1152,9
2002,0,23541,Ben Crane,133.5,1602,12
2002,0,21961,Charles Howell III,134.4,2016,15
2002,0,1797,Rocco Mediate,135.0,1350,10
2002,0,20593,Greg Chalmers,136.5,1638,12
2002,0,12660,Jesper Parnevik,137.5,1512,11
2002,0,8633,Per-Ulrik Johansson,142.4,1566,11
2002,0,6567,Vijay Singh,144.0,1728,12
2002,0,8375,Paul Stankowski,147.0,1764,12
2002,0,20095,Carl Paulson,147.6,1476,10
2002,0,21949,Joe Ogilvie,150.0,900,6
2002,0,1599,Steve Jones,153.0,1224,8
2002,0,2133,Craig Stadler,153.0,1224,8
2002,0,20098,Stuart Appleby,153.8,1692,11
2002,0,1226,Fred Couples,154.3,1080,7
2002,0,1388,Robert Gamez,155.3,1242,8
2002,0,23623,Bo Van Pelt,156.0,1404,9
2002,0,1706,Davis Love III,156.6,1566,10
2002,0,12680,Shigeki Maruyama,156.6,1566,10
2002,0,10912,Craig Perks,156.6,1566,10
2002,0,1313,Steve Elkington,158.0,1422,9
2002,0,20663,Brenden Pappas,159.4,1116,7
2002,0,20566,Kaname Yokoo,162.0,1296,8
2002,0,21633,Steve Allan,163.8,1638,10
2002,0,20043,Edward Fryatt,165.6,1656,10
2002,0,22913,John Rollins,166.2,2160,13
2002,0,10565,Ian Leggatt,167.4,1674,10
2002,0,6575,Dudley Hart,168.0,1512,9
2002,0,6573,Brandt Jobe,169.2,1692,10
2002,0,12652,Cameron Beckman,170.0,1530,9
2002,0,23614,Rich Beem,171.0,1710,10
2002,0,26289,Boo Weekley,171.0,1026,6
2002,0,1938,David Peoples,171.8,1890,11
2002,0,21806,Paul Gow,172.8,1728,10
2002,0,1553,John Huston,172.8,1728,10
2002,0,1577,Lee Janzen,172.8,1728,10
2002,0,23322,Brett Wetterich,174.0,1566,9
2002,0,1514,Eduardo Herrera,177.0,1062,6
2002,0,1161,Mark Calcavecchia,177.8,1422,8
2002,0,1948,Tim Petrovic,178.0,1602,9
2002,0,12782,Tim Herron,178.2,1782,10
2002,0,7223,Brian Bateman,182.0,1638,9
2002,0,23177,Kenneth Staton,183.6,1836,10
2002,0,10423,Mike Weir,184.0,1656,9
2002,0,6522,Ernie Els,186.0,1116,6
2002,0,12823,Carlos Franco,189.0,1890,10
2002,0,6197,Michael Allen,190.3,1332,7
2002,0,22046,Geoff Ogilvy,193.5,1548,8
2002,0,6515,Shaun Micheel,194.0,1746,9
2002,0,6004,Stephen Ames,195.8,1566,8
2002,0,1927,Dennis Paulson,195.8,1566,8
2002,0,24361,Pat Perez,195.8,1566,8
2002,0,1723,Andrew Magee,198.0,1584,8
2002,0,1887,Mark O'Meara,198.0,1188,6
2002,0,1968,Nick Price,198.0,1188,6
2002,0,2106,Chris Smith,200.0,1800,9
2002,0,7003,David Berganio Jr.,203.1,1422,7
2002,0,1457,Jay Haas,203.1,1422,7
2002,0,8793,Tiger Woods,204.0,1224,6
2002,0,10425,Jay Williamson,204.8,1638,8
2002,0,1707,Steve Lowery,207.0,1656,8
2002,0,7749,Brett Quigley,207.0,1656,8
2002,0,19958,Miguel Angel Jiménez,208.8,1044,5
2002,0,7457,Steve Flesch,210.0,1890,9
2002,0,10860,Justin Leonard,211.5,1692,8
2002,0,21259,Jason Hill,212.4,1062,5
2002,0,12663,Phil Tataurangi,216.0,1512,7
2002,0,1685,J.L. Lewis,220.5,1764,8
2002,0,20029,Notah Begay III,222.0,1332,6
2002,0,1374,Robin Freeman,225.0,1350,6
2002,0,6527,Steve Stricker,226.8,1134,5
2002,0,24357,K.J. Choi,228.9,1602,7
2002,0,19972,José Coceres,229.5,918,4
2002,0,2239,Scott Verplank,234.0,1638,7
2002,0,20436,Garrett Willis,234.0,1404,6
2002,0,1098,Jay Don Blake,236.3,1890,8
2002,0,1142,Bart Bryant,237.6,1188,5
2002,0,1549,Mike Hulbert,238.5,954,4
2002,0,23338,David Gossett,239.1,1674,7
2002,0,1361,Dan Forsman,243.0,1458,6
2002,0,20094,Jonathan Kaye,243.0,1458,6
2002,0,10117,Bob Heintz,244.8,1224,5
2002,0,8881,Tripp Isenhour,244.8,1224,5
2002,0,2245,Grant Waite,246.9,1728,7
2002,0,1175,Jim Carter,252.0,1764,7
2002,0,8075,Jerry Kelly,252.0,1764,7
2002,0,1941,Tom Pernice Jr.,254.6,1782,7
2002,0,1307,Joel Edwards,259.7,1818,7
2002,0,6332,Neal Lancaster,259.7,1818,7
2002,0,8123,Jeff Brehaut,261.0,1566,6
2002,0,1320,Bob Estes,261.0,1566,6
2002,0,12753,David Morland IV,261.0,1044,4
2002,0,10107,Deane Pappas,261.0,1566,6
2002,0,2101,Joey Sindelar,262.3,1836,7
2002,0,20229,Stewart Cink,264.0,1584,6
2002,0,21805,Harrison Frazar,264.0,1584,6
2002,0,6016,Brad Lardon,265.5,1062,4
2002,0,6251,Chris DiMarco,272.6,1908,7
2002,0,24937,Jess Daley,273.6,1368,5
2002,0,12645,Brent Geiberger,276.0,1656,6
2002,0,8545,Glen Hnatiuk,279.0,1674,6
2002,0,12510,Chad Campbell,280.3,1962,7
2002,0,1766,Billy Mayfair,282.0,1692,6
2002,0,1945,Kenny Perry,285.0,1710,6
2002,0,1024,Billy Andrade,288.0,1728,6
2002,0,20574,Mathew Goggin,288.0,1152,4
2002,0,6498,Matt Peterson,288.0,1440,5
2002,0,1035,Tommy Armour III,291.6,1458,5
2002,0,19881,Robert Damron,295.2,1476,5
2002,0,23108,Matt Kuchar,295.2,1476,5
2002,0,6617,Brian Henninger,297.0,1188,4
2002,0,2104,Jeff Sluman,300.9,2106,7
2002,0,1569,Peter Jacobsen,301.5,1206,4
2002,0,6012,Greg Kraft,302.4,1512,5
2002,0,1329,Brad Faxon,306.0,1530,5
2002,0,2322,Richard Zokol,306.0,918,3
2002,0,6621,Joe Durant,309.6,1548,5
2002,0,8993,Franklin Langham,310.5,1242,4
2002,0,2246,Duffy Waldorf,313.2,1566,5
2002,0,1677,Tom Lehman,315.0,1260,4
2002,0,1381,Fred Funk,318.0,1908,6
2002,0,11032,Frank Lickliter II,320.4,1602,5
2002,0,6036,Scott Dunlap,324.0,1296,4
2002,0,1666,Bernhard Langer,324.0,972,3
2002,0,6595,Kevin Sutherland,324.0,1620,5
2002,0,2257,Brian Watts,324.0,972,3
2002,0,23135,Tim Clark,328.5,1314,4
2002,0,1132,Mark Brooks,334.8,1674,5
2002,0,10457,Frank Nobilo,338.4,1692,5
2002,0,12388,Michael Clark II,342.0,1710,5
2002,0,10649,Tom Scherrer,342.0,1710,5
2002,0,19846,Brian Gay,345.0,2070,6
2002,0,1157,Tom Byrum,346.5,1386,4
2002,0,2214,Kirk Triplett,355.5,1422,4
2002,0,10962,Bradley Hughes,360.0,1080,3
2002,0,1926,Steve Pate,360.0,1080,3
2002,0,20127,Chris Riley,360.0,1800,5
2002,0,1219,John Cook,369.0,1476,4
2002,0,10733,Kent Jones,370.8,1854,5
2002,0,23983,Luke Donald,374.4,1872,5
2002,0,1185,Brandel Chamblee,378.0,1512,4
2002,0,23800,Bryce Molder,378.0,1134,3
2002,0,1761,Len Mattiace,381.6,1908,5
2002,0,2002,John Riegger,387.0,1548,4
2002,0,20498,Briny Baird,388.8,1944,5
2002,0,11011,Mike Sposa,392.4,1962,5
2002,0,1203,Russ Cochran,402.0,1206,3
2002,0,1920,Craig Parry,414.0,1242,3
2002,0,22293,Heath Slocum,414.0,1656,4
2002,0,20572,Rod Pampling,423.0,1692,4
2002,0,20502,Michael Long,426.0,1278,3
2002,0,19817,Michael Muehr,426.0,1278,3
2002,0,2170,Hal Sutton,438.0,1314,3
2002,0,7867,Woody Austin,445.5,1782,4
2002,0,23903,Stephen Gangluff,450.0,1350,3
2002,0,1619,Skip Kendall,454.5,1818,4
2002,0,8537,J.P. Hayes,456.0,1368,3
2002,0,1928,Corey Pavin,456.0,1368,3
2002,0,20548,Hidemichi Tanaka,459.0,1836,4
2002,0,1139,Olin Browne,468.0,1872,4
2002,0,8553,Lee Porter,528.0,1584,3
2002,0,1378,David Frost,540.0,1620,3
2002,0,6809,Bob Burns,576.0,1728,3
2002,0,6373,José María Olazábal,576.0,1152,2
2002,0,6643,Paul Goydos,594.0,1188,2
2002,0,8535,Gary Nicklaus,594.0,1188,2
2002,0,8339,Spike McRoy,603.0,1206,2
2002,0,8931,Glen Day,618.0,1854,3
2002,0,1527,Scott Hoch,630.0,1260,2
2002,0,10201,Matt Gogel,684.0,1368,2
2002,0,12826,Paul Claxton,747.0,1494,2
2002,0,1724,Jeff Maggert,747.0,1494,2
2002,0,10809,Jim Furyk,765.0,1530,2
2002,0,20105,Jeff Gove,801.0,1602,2
2002,0,7721,Pat Bates,819.0,1638,2
2002,0,2010,Loren Roberts,837.0,1674,2
2002,0,10213,Dicky Pride,918.0,918,1
2002,0,6078,Esteban Toledo,918.0,1836,2
2002,0,1475,Donnie Hammond,1080.0,1080,1
2002,0,2099,Scott Simpson,1098.0,1098,1
2002,0,1042,Paul Azinger,1134.0,1134,1
2002,0,1771,Blaine McCallister,1350.0,1350,1
2002,0,6315,Pete Jordan,1404.0,1404,1
2002,0,2110,Jerry Smith,1566.0,1566,1
2001,0,1810,Phil Mickelson,73.8,1476,20
2001,0,1329,Brad Faxon,92.1,1566,17
2001,0,1226,Fred Couples,94.2,1224,13
2001,0,10423,Mike Weir,96.8,1548,16
2001,0,8793,Tiger Woods,97.7,1368,14
2001,0,12660,Jesper Parnevik,109.2,1638,15
2001,0,23621,Rory Sabbatini,112.9,1242,11
2001,0,7749,Brett Quigley,113.4,1134,10
2001,0,6522,Ernie Els,120.0,1080,9
2001,0,1723,Andrew Magee,120.9,1692,14
2001,0,11032,Frank Lickliter II,122.4,1836,15
2001,0,10912,Craig Perks,124.4,1368,11
2001,0,12680,Shigeki Maruyama,130.2,1692,13
2001,0,1249,John Daly,134.2,1476,11
2001,0,22046,Geoff Ogilvy,135.0,1080,8
2001,0,12760,Danny Ellis,136.8,1368,10
2001,0,7457,Steve Flesch,137.6,1926,14
2001,0,6567,Vijay Singh,138.0,1656,12
2001,0,10962,Bradley Hughes,141.0,1692,12
2001,0,1161,Mark Calcavecchia,142.2,1422,10
2001,0,12645,Brent Geiberger,142.2,1422,10
2001,0,12823,Carlos Franco,142.4,1566,11
2001,0,1761,Len Mattiace,144.0,1728,12
2001,0,6809,Bob Burns,145.6,1602,11
2001,0,1203,Russ Cochran,146.0,1314,9
2001,0,6595,Kevin Sutherland,147.0,1764,12
2001,0,10585,Scott McCarron,153.8,1692,11
2001,0,21209,Sergio Garcia,154.3,1080,7
2001,0,2104,Jeff Sluman,156.0,1872,12
2001,0,8375,Paul Stankowski,158.4,1584,10
2001,0,10885,Robert Allenby,159.0,1908,12
2001,0,22892,Jason Gore,160.0,1440,9
2001,0,23614,Rich Beem,160.2,1602,10
2001,0,20043,Edward Fryatt,160.2,1602,10
2001,0,19824,Craig Barlow,162.0,1296,8
2001,0,21949,Joe Ogilvie,162.0,1944,12
2001,0,23034,Brent Schwarzrock,162.0,1134,7
2001,0,1035,Tommy Armour III,163.8,1638,10
2001,0,8075,Jerry Kelly,165.3,1818,11
2001,0,21805,Harrison Frazar,168.0,1512,9
2001,0,1724,Jeff Maggert,168.0,1512,9
2001,0,20498,Briny Baird,168.5,1854,11
2001,0,6251,Chris DiMarco,168.5,1854,11
2001,0,6575,Dudley Hart,168.8,1350,8
2001,0,6573,Brandt Jobe,169.2,1692,10
2001,0,21584,Richie Coughlan,169.7,1188,7
2001,0,24604,Hunter Haas,171.0,1368,8
2001,0,21007,Gabriel Hjertstedt,171.0,1368,8
2001,0,2170,Hal Sutton,171.0,1710,10
2001,0,21633,Steve Allan,172.0,1548,9
2001,0,1685,J.L. Lewis,173.5,1908,11
2001,0,6591,Rocky Walcher,177.0,1062,6
2001,0,1797,Rocco Mediate,177.4,1242,7
2001,0,1042,Paul Azinger,177.8,1422,8
2001,0,1945,Kenny Perry,178.0,1602,9
2001,0,12652,Cameron Beckman,178.2,1782,10
2001,0,8633,Per-Ulrik Johansson,180.0,1440,8
2001,0,20094,Jonathan Kaye,183.3,2016,11
2001,0,20095,Carl Paulson,186.0,1674,9
2001,0,1938,David Peoples,186.0,1674,9
2001,0,23353,J.J. Henry,189.0,1512,8
2001,0,1927,Dennis Paulson,190.3,1332,7
2001,0,12388,Michael Clark II,191.3,1530,8
2001,0,2206,David Toms,192.0,1728,9
2001,0,6613,Tommy Tolles,193.5,1548,8
2001,0,20436,Garrett Willis,193.5,1548,8
2001,0,8057,Brian Wilson,193.5,1548,8
2001,0,1707,Steve Lowery,194.0,1746,9
2001,0,2239,Scott Verplank,194.0,1746,9
2001,0,6527,Steve Stricker,195.0,1170,6
2001,0,20098,Stuart Appleby,196.0,1764,9
2001,0,8123,Jeff Brehaut,198.0,1386,7
2001,0,1307,Joel Edwards,198.0,1782,9
2001,0,10860,Justin Leonard,198.0,1782,9
2001,0,2101,Joey Sindelar,198.0,1188,6
2001,0,20127,Chris Riley,200.0,1800,9
2001,0,10213,Dicky Pride,200.6,1404,7
2001,0,1175,Jim Carter,202.0,1818,9
2001,0,12782,Tim Herron,204.8,1638,8
2001,0,6621,Joe Durant,205.7,1440,7
2001,0,1771,Blaine McCallister,205.7,1440,7
2001,0,20574,Mathew Goggin,209.3,1674,8
2001,0,2218,Ted Tryba,212.0,1908,9
2001,0,2214,Kirk Triplett,213.4,1494,7
2001,0,6004,Stephen Ames,216.0,1512,7
2001,0,1553,John Huston,216.0,1080,5
2001,0,2002,John Riegger,216.0,1512,7
2001,0,23125,Brad Elder,218.0,1962,9
2001,0,20229,Stewart Cink,218.3,1746,8
2001,0,1157,Tom Byrum,218.6,1530,7
2001,0,9011,David Duval,219.0,1314,6
2001,0,12753,David Morland IV,221.1,1548,7
