YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
2022,0,24980,Scott Gutschewski,50.0,41,82,25.0
2022,0,33597,Harry Higgs,50.0,72,144,55.0
2022,0,12716,Charley Hoffman,50.0,49,98,43.0
2022,0,36689,Brooks Koepka,50.0,41,82,29.0
2022,0,31420,Anirban Lahiri,50.0,48,96,32.0
2022,0,27936,Martin Laird,50.0,49,98,29.0
2022,0,34466,Peter Malnati,50.0,83,166,56.0
2022,0,25818,Scott Piercy,50.0,53,106,32.0
2022,0,49960,Sepp Straka,50.0,87,174,61.0
2022,0,10381,Curtis Thompson,50.0,54,108,33.0
2022,0,32640,Troy Merritt,49.69,79,159,66.0
2022,0,36326,David Lipsky,49.64,68,137,46.0
2022,0,26476,Chez Reavie,49.59,60,121,42.0
2022,0,47504,Sam Burns,49.57,57,115,31.0
2022,0,32102,Rickie Fowler,49.57,57,115,48.0
2022,0,46046,Scottie Scheffler,49.53,53,107,26.0
2022,0,29478,Kevin Kisner,49.51,51,103,29.0
2022,0,23320,Ryan Palmer,49.5,50,101,35.0
2022,0,29535,Brice Garnett,49.12,56,114,34.0
2022,0,29926,Danny Lee,49.07,53,108,40.0
2022,0,32662,Michael Gligic,49.06,52,106,25.0
2022,0,35461,Beau Hossler,49.06,78,159,61.0
2022,0,47483,Will Zalatoris,49.0,49,100,35.0
2022,0,23621,Rory Sabbatini,48.96,47,96,36.0
2022,0,52374,Brandon Wu,48.91,45,92,29.0
2022,0,55708,Hayden Buckley,48.76,59,121,23.0
2022,0,46442,Maverick McNealy,48.61,70,144,48.0
2022,0,51997,Andrew Novak,48.48,48,99,27.0
2022,0,46414,Aaron Rai,48.48,64,132,52.0
2022,0,34431,Robert Streb,48.44,62,128,46.0
2022,0,27139,David Skinns,48.39,45,93,29.0
2022,0,31323,Gary Woodland,48.35,44,91,31.0
2022,0,57366,Cameron Young,48.23,68,141,55.0
2022,0,37455,Si Woo Kim,48.21,81,168,53.0
2022,0,27064,Jhonattan Vegas,48.21,54,112,22.0
2022,0,49947,Taylor Moore,48.2,67,139,38.0
2022,0,45526,Abraham Ancer,47.96,47,98,30.0
2022,0,47995,Davis Riley,47.83,77,161,45.0
2022,0,40115,Adam Svensson,47.71,73,153,52.0
2022,0,33141,Keegan Bradley,47.66,61,128,49.0
2022,0,36699,Patrick Rodgers,47.66,61,128,36.0
2022,0,27129,Luke List,47.62,60,126,38.0
2022,0,35310,Lanto Griffin,47.59,69,145,63.0
2022,0,32816,Satoshi Kodaira,47.5,38,80,30.0
2022,0,53165,Doc Redman,47.32,53,112,31.0
2022,0,51890,Greyson Sigg,47.29,61,129,37.0
2022,0,50525,Collin Morikawa,47.19,42,89,35.0
2022,0,47529,Mito Pereira,47.1,65,138,46.0
2022,0,28089,Jason Day,47.06,48,102,28.0
2022,0,27649,Brandt Snedeker,47.0,47,100,35.0
2022,0,48699,Callum Tarren,46.6,48,103,36.0
2022,0,27095,Nick Watney,46.6,48,103,47.0
2022,0,39953,Chase Seiffert,46.58,34,73,36.0
2022,0,34076,Joel Dahmen,46.48,66,142,57.0
2022,0,22405,Justin Rose,46.25,37,80,24.0
2022,0,29970,Dylan Frittelli,46.21,67,145,45.0
2022,0,35879,Kelly Kraft,45.97,57,124,46.0
2022,0,35110,Brett Drewitt,45.71,32,70,27.0
2022,0,48887,Matt Wallace,45.71,32,70,20.0
2022,0,39997,Corey Conners,45.61,52,114,32.0
2022,0,36852,Jim Knous,45.57,36,79,28.0
2022,0,46717,Viktor Hovland,45.45,50,110,43.0
2022,0,29518,Brendan Steele,45.22,52,115,30.0
2022,0,51634,Sahith Theegala,45.2,80,177,54.0
2022,0,49766,Hank Lebioda,45.08,55,122,43.0
2022,0,28775,Nate Lashley,45.05,41,91,32.0
2022,0,31560,Brian Stuard,44.96,58,129,52.0
2022,0,45540,Jared Wolfe,44.87,35,78,15.0
2022,0,56278,Matthew Wolff,44.62,29,65,30.0
2022,0,47988,Nick Hardy,44.58,37,83,32.0
2022,0,54628,Lee Hodges,44.17,53,120,38.0
2022,0,39324,J.J. Spaun,44.09,56,127,57.0
2022,0,47983,Chad Ramey,44.04,48,109,52.0
2022,0,40162,Justin Lower,44.0,44,100,30.0
2022,0,27895,Jonas Blixt,43.88,43,98,43.0
2022,0,36871,Matthew NeSmith,43.8,53,121,45.0
2022,0,32366,Kevin Chappell,43.21,35,81,36.0
2022,0,49964,Aaron Wise,42.98,49,114,40.0
2022,0,31646,Emiliano Grillo,42.86,57,133,56.0
2022,0,27770,Camilo Villegas,42.86,48,112,47.0
2022,0,25686,Jason Dufner,42.47,31,73,31.0
2022,0,36884,Ben Kohles,42.42,42,99,41.0
2022,0,31557,Jim Herman,42.25,30,71,33.0
2022,0,51950,Max McGreevy,42.11,48,114,52.0
2022,0,37275,Sam Ryder,42.06,53,126,52.0
2022,0,47128,Richy Werenski,41.96,47,112,51.0
2022,0,50095,Austin Smotherman,41.9,44,105,39.0
2022,0,33667,Carlos Ortiz,41.74,48,115,49.0
2022,0,25900,Lucas Glover,41.73,53,127,53.0
2022,0,33419,Cameron Tringale,41.41,53,128,53.0
2022,0,54783,Dylan Wu,40.91,36,88,37.0
2022,0,46970,Jon Rahm,40.78,42,103,36.0
2022,0,33486,Roger Sloan,40.54,45,111,48.0
2022,0,33122,Russell Knox,40.5,49,121,35.0
2022,0,47856,Seth Reeves,40.19,43,107,34.0
2022,0,33490,Bo Hoag,39.71,27,68,30.0
2022,0,47347,Adam Schenk,39.35,61,155,64.0
2022,0,52372,Cameron Champ,39.33,35,89,40.0
2022,0,35617,Martin Trainer,39.25,42,107,55.0
2022,0,34098,Russell Henley,39.13,45,115,45.0
2022,0,34255,Joseph Bramlett,36.94,41,111,43.0
2022,0,54421,Garrick Higgo,36.73,36,98,51.0
2022,0,40006,Erik van Rooyen,36.71,29,79,41.0
2022,0,37212,Paul Barjon,36.36,44,121,55.0
2022,0,28114,Dawie van der Walt,30.26,23,76,43.0
2021,0,36689,Brooks Koepka,65.38,51,78,7.0
2021,0,48081,Xander Schauffele,64.71,66,102,13.0
2021,0,35891,Cameron Smith,63.19,91,144,39.0
2021,0,24357,K.J. Choi,61.9,52,84,17.0
2021,0,48119,Ben Taylor,61.9,39,63,13.0
2021,0,34360,Patrick Reed,61.7,87,141,38.0
2021,0,29221,Webb Simpson,61.68,66,107,9.0
2021,0,24138,Ian Poulter,61.6,77,125,28.0
2021,0,51766,Wyndham Clark,61.42,78,127,25.0
2021,0,23108,Matt Kuchar,60.55,66,109,21.0
2021,0,26851,Marc Leishman,60.0,69,115,26.0
2021,0,25396,Kevin Na,59.6,90,151,40.0
2021,0,35450,Patrick Cantlay,59.41,60,101,11.0
2021,0,34098,Russell Henley,59.29,67,113,18.0
2021,0,27770,Camilo Villegas,59.22,61,103,25.0
2021,0,26329,Louis Oosthuizen,59.09,65,110,18.0
2021,0,27644,Brian Harman,59.06,88,149,32.0
2021,0,24024,Zach Johnson,58.96,79,134,38.0
2021,0,34363,Tyrrell Hatton,58.73,37,63,14.0
2021,0,29479,Scott Brown,58.68,71,121,33.0
2021,0,23621,Rory Sabbatini,58.62,68,116,36.0
2021,0,33948,Byeong Hun An,58.06,72,124,25.0
2021,0,47993,Denny McCarthy,57.82,85,147,41.0
2021,0,46550,Brandon Hagy,57.81,74,128,29.0
2021,0,33419,Cameron Tringale,57.55,80,139,29.0
2021,0,29535,Brice Garnett,57.03,73,128,32.0
2021,0,29518,Brendan Steele,57.01,61,107,23.0
2021,0,20229,Stewart Cink,56.9,66,116,24.0
2021,0,34256,Andrew Putnam,56.82,75,132,30.0
2021,0,27349,Alex Noren,56.8,71,125,40.0
2021,0,29926,Danny Lee,56.57,56,99,23.0
2021,0,53165,Doc Redman,56.44,57,101,22.0
2021,0,30926,Chris Kirk,56.2,77,137,34.0
2021,0,33448,Justin Thomas,56.06,74,132,37.0
2021,0,34046,Jordan Spieth,55.93,66,118,24.0
2021,0,24361,Pat Perez,55.64,74,133,35.0
2021,0,30925,Dustin Johnson,55.56,50,90,26.0
2021,0,46970,Jon Rahm,55.56,60,108,13.0
2021,0,30927,Brendon Todd,55.56,75,135,48.0
2021,0,23325,Vaughn Taylor,55.45,56,101,39.0
2021,0,36801,Mark Hubbard,55.41,87,157,52.0
2021,0,29725,Tony Finau,55.3,73,132,28.0
2021,0,33486,Roger Sloan,55.26,63,114,32.0
2021,0,40026,Daniel Berger,54.92,67,122,23.0
2021,0,33399,Adam Hadwin,54.81,74,135,43.0
2021,0,25686,Jason Dufner,54.62,65,119,42.0
2021,0,24924,Bill Haas,54.55,42,77,19.0
2021,0,34174,John Huh,54.55,48,88,33.0
2021,0,28775,Nate Lashley,54.31,63,116,30.0
2021,0,48822,Sebastián Muñoz,54.3,82,151,31.0
2021,0,46442,Maverick McNealy,54.21,58,107,23.0
2021,0,32791,K.H. Lee,54.02,94,174,45.0
2021,0,40006,Erik van Rooyen,54.0,54,100,38.0
2021,0,50525,Collin Morikawa,53.93,48,89,16.0
2021,0,25493,Nick Taylor,53.85,63,117,30.0
2021,0,49298,Kramer Hickok,53.78,64,119,44.0
2021,0,32640,Troy Merritt,53.33,88,165,55.0
2021,0,49766,Hank Lebioda,53.26,49,92,31.0
2021,0,34466,Peter Malnati,53.23,66,124,40.0
2021,0,46402,Talor Gooch,53.13,68,128,23.0
2021,0,24781,Hunter Mahan,53.1,60,113,40.0
2021,0,35104,Tom Lewis,53.04,61,115,25.0
2021,0,28237,Rory McIlroy,52.99,71,134,28.0
2021,0,34099,Harris English,52.94,63,119,28.0
2021,0,27554,Scott Harrington,52.85,65,123,39.0
2021,0,26300,Matt Jones,52.83,84,159,36.0
2021,0,49771,J.T. Poston,52.8,85,161,53.0
2021,0,46441,Robby Shelton,52.78,76,144,40.0
2021,0,22371,Aaron Baddeley,52.63,40,76,30.0
2021,0,34431,Robert Streb,52.55,72,137,49.0
2021,0,30911,Tommy Fleetwood,52.5,42,80,27.0
2021,0,29908,C.T. Pan,52.5,63,120,31.0
2021,0,37189,Harold Varner III,52.42,65,124,36.0
2021,0,39977,Max Homa,52.38,66,126,41.0
2021,0,30944,Jason Kokrak,52.17,60,115,37.0
2021,0,19846,Brian Gay,51.92,54,104,44.0
2021,0,32139,Danny Willett,51.9,41,79,28.0
2021,0,23788,D.J. Trahan,51.89,55,106,30.0
2021,0,29420,Billy Horschel,51.88,69,133,42.0
2021,0,47347,Adam Schenk,51.88,69,133,50.0
2021,0,25632,Jimmy Walker,51.85,70,135,49.0
2021,0,33122,Russell Knox,51.82,57,110,37.0
2021,0,25900,Lucas Glover,51.8,72,139,39.0
2021,0,25818,Scott Piercy,51.79,58,112,30.0
2021,0,47504,Sam Burns,51.77,73,141,43.0
2021,0,34563,Chesson Hadley,51.72,45,87,26.0
2021,0,31420,Anirban Lahiri,51.52,51,99,37.0
2021,0,39971,Sungjae Im,51.5,86,167,42.0
2021,0,19803,Ryan Armour,51.14,45,88,28.0
2021,0,32448,James Hahn,51.11,46,90,22.0
2021,0,46717,Viktor Hovland,50.96,53,104,20.0
2021,0,45486,Joaquin Niemann,50.96,80,157,25.0
2021,0,29970,Dylan Frittelli,50.93,55,108,36.0
2021,0,52375,Doug Ghim,50.91,56,110,37.0
2021,0,34264,Hudson Swafford,50.91,56,110,39.0
2021,0,24140,Sean O'Hair,50.82,31,61,23.0
2021,0,45526,Abraham Ancer,50.77,66,130,48.0
2021,0,51894,Vince Whaley,50.76,67,132,32.0
2021,0,33597,Harry Higgs,50.74,69,136,46.0
2021,0,26331,Charl Schwartzel,50.71,71,140,30.0
2021,0,32757,Patton Kizzire,50.68,74,146,53.0
2021,0,32150,Michael Thompson,50.44,57,113,29.0
2021,0,27064,Jhonattan Vegas,50.4,63,125,35.0
2021,0,33141,Keegan Bradley,50.0,53,106,21.0
2021,0,40098,Matt Fitzpatrick,50.0,50,100,23.0
2021,0,28679,Fabián Gómez,50.0,40,80,22.0
2021,0,33490,Bo Hoag,50.0,66,132,44.0
2021,0,35461,Beau Hossler,50.0,72,144,46.0
2021,0,23320,Ryan Palmer,50.0,57,114,22.0
2021,0,22056,Cameron Percy,50.0,43,86,16.0
2021,0,28252,Seamus Power,50.0,37,74,11.0
2021,0,35617,Martin Trainer,50.0,49,98,41.0
2021,0,21209,Sergio Garcia,49.56,56,113,19.0
2021,0,32662,Michael Gligic,49.53,53,107,33.0
2021,0,31323,Gary Woodland,49.48,48,97,36.0
2021,0,39975,Michael Kim,49.46,46,93,34.0
2021,0,32333,Kevin Tway,49.33,37,75,27.0
2021,0,45609,Tyler Duncan,49.19,61,124,49.0
2021,0,47959,Bryson DeChambeau,49.07,53,108,25.0
2021,0,49964,Aaron Wise,49.06,52,106,31.0
2021,0,45157,Cam Davis,49.01,74,151,49.0
2021,0,21961,Charles Howell III,48.76,59,121,31.0
2021,0,29478,Kevin Kisner,48.7,56,115,46.0
2021,0,56762,Will Gordon,48.53,66,136,38.0
2021,0,32839,Hideki Matsuyama,48.51,65,134,37.0
2021,0,27974,Sung Kang,48.37,74,153,70.0
2021,0,35449,Adam Long,48.28,56,116,39.0
2021,0,47483,Will Zalatoris,48.15,52,108,21.0
2021,0,49960,Sepp Straka,48.13,77,160,43.0
2021,0,22405,Justin Rose,48.05,37,77,31.0
2021,0,33204,Shane Lowry,48.0,48,100,37.0
2021,0,46046,Scottie Scheffler,48.0,72,150,41.0
2021,0,27942,Rob Oppenheim,47.96,47,98,43.0
2021,0,36871,Matthew NeSmith,47.9,57,119,36.0
2021,0,28420,Ryan Brehm,47.89,34,71,17.0
2021,0,29268,Bronson Burgoon,47.83,55,115,28.0
2021,0,27129,Luke List,47.77,75,157,33.0
2021,0,34076,Joel Dahmen,47.75,53,111,44.0
2021,0,1810,Phil Mickelson,47.74,74,155,59.0
2021,0,48887,Matt Wallace,47.42,46,97,36.0
2021,0,35532,Tom Hoge,47.4,73,154,57.0
2021,0,12716,Charley Hoffman,47.26,69,146,47.0
2021,0,26499,Rafa Cabrera Bello,47.24,60,127,49.0
2021,0,25364,Paul Casey,47.19,42,89,25.0
2021,0,27330,Josh Teater,47.17,25,53,17.0
2021,0,34314,Sebastian Cappelen,47.13,41,87,38.0
2021,0,35310,Lanto Griffin,46.9,68,145,50.0
2021,0,29974,Branden Grace,46.77,58,124,40.0
2021,0,27141,J.B. Holmes,46.75,36,77,23.0
2021,0,39997,Corey Conners,46.67,63,135,49.0
2021,0,27936,Martin Laird,46.59,41,88,28.0
2021,0,56278,Matthew Wolff,46.58,34,73,34.0
2021,0,37455,Si Woo Kim,46.53,67,144,44.0
2021,0,32816,Satoshi Kodaira,46.53,47,101,34.0
2021,0,23983,Luke Donald,46.48,33,71,31.0
2021,0,31646,Emiliano Grillo,46.43,52,112,24.0
2021,0,28089,Jason Day,46.32,44,95,33.0
2021,0,31560,Brian Stuard,46.31,69,149,74.0
2021,0,30692,Scott Stallings,46.3,50,108,38.0
2021,0,20396,Lee Westwood,45.92,45,98,37.0
2021,0,33120,Mark Anderson,45.76,27,59,24.0
2021,0,32070,Rafael Campos,45.56,41,90,33.0
2021,0,26476,Chez Reavie,45.54,51,112,45.0
2021,0,31557,Jim Herman,45.45,40,88,36.0
2021,0,33413,Ben Martin,45.45,30,66,22.0
2021,0,27649,Brandt Snedeker,45.45,65,143,64.0
2021,0,47128,Richy Werenski,45.45,55,121,50.0
2021,0,39324,J.J. Spaun,45.26,43,95,36.0
2021,0,32254,Xinjun Zhang,45.19,47,104,45.0
2021,0,39546,Keith Mitchell,44.9,66,147,62.0
2021,0,32618,Rhein Gibson,44.87,35,78,36.0
2021,0,40042,Tyler McCumber,44.76,47,105,37.0
2021,0,46435,Austin Cook,44.64,50,112,43.0
2021,0,30163,Henrik Norlander,44.54,53,119,50.0
2021,0,26758,David Hearn,44.3,35,79,42.0
2021,0,30110,Kyle Stanley,44.26,54,122,48.0
2021,0,27214,Kevin Streelman,43.94,58,132,44.0
2021,0,35506,Mackenzie Hughes,43.84,64,146,62.0
2021,0,33667,Carlos Ortiz,43.41,56,129,52.0
2021,0,32102,Rickie Fowler,43.12,47,109,44.0
2021,0,36699,Patrick Rodgers,42.75,56,131,43.0
2021,0,24502,Adam Scott,42.48,48,113,51.0
2021,0,35658,Kris Ventura,42.34,47,111,47.0
2021,0,27556,Ted Potter Jr.,41.24,40,97,46.0
2021,0,34213,Grayson Murray,40.51,32,79,30.0
2021,0,25804,Bubba Watson,39.78,37,93,33.0
2021,0,23623,Bo Van Pelt,39.6,40,101,51.0
2021,0,33410,Andrew Landry,38.55,32,83,37.0
2021,0,39953,Chase Seiffert,37.96,41,108,51.0
2021,0,48045,Michael Gellerman,37.93,22,58,22.0
2021,0,37275,Sam Ryder,37.39,43,115,44.0
2021,0,34255,Joseph Bramlett,36.79,39,106,53.0
2021,0,35230,Nelson Ledesma,36.23,25,69,28.0
2021,0,33404,Chris Baker,32.86,23,70,37.0
2021,0,27095,Nick Watney,32.43,24,74,41.0
2021,0,52372,Cameron Champ,29.06,34,117,63.0
2020,0,34021,Bud Cauley,66.99,69,103,21.0
2020,0,28089,Jason Day,65.49,74,113,11.0
2020,0,33399,Adam Hadwin,65.05,67,103,18.0
2020,4,47959,Bryson DeChambeau,62.89,61,97,8.0
2020,0,33448,Justin Thomas,62.5,65,104,21.0
2020,0,30927,Brendon Todd,61.6,77,125,26.0
2020,0,33204,Shane Lowry,61.54,40,65,12.0
2020,0,46442,Maverick McNealy,61.36,81,132,34.0
2020,1,22405,Justin Rose,61.29,38,62,13.0
2020,1,27644,Brian Harman,60.98,75,123,29.0
2020,1,34360,Patrick Reed,60.61,80,132,30.0
2020,1,23621,Rory Sabbatini,59.83,70,117,27.0
2020,16,40026,Daniel Berger,59.81,64,107,18.0
2020,0,48887,Matt Wallace,59.3,51,86,35.0
2020,0,39971,Sungjae Im,58.82,90,153,33.0
2020,38,46970,Jon Rahm,58.82,50,85,14.0
2020,0,27349,Alex Noren,58.59,58,99,23.0
2020,0,23108,Matt Kuchar,58.43,52,89,21.0
2020,0,26300,Matt Jones,58.33,84,144,27.0
2020,0,28679,Fabián Gómez,58.23,46,79,19.0
2020,0,46550,Brandon Hagy,58.21,39,67,13.0
2020,0,24361,Pat Perez,57.83,48,83,29.0
2020,0,27554,Scott Harrington,57.72,71,123,23.0
2020,0,29484,Peter Uihlein,57.69,30,52,10.0
2020,-9,35891,Cameron Smith,57.52,65,113,40.0
2020,-1,49771,J.T. Poston,57.25,79,138,31.0
2020,-1,32150,Michael Thompson,57.14,60,105,25.0
2020,-1,45157,Cam Davis,56.99,53,93,19.0
2020,-1,30911,Tommy Fleetwood,56.92,37,65,11.0
2020,0,32139,Danny Willett,56.76,42,74,8.0
2020,0,26476,Chez Reavie,56.67,68,120,32.0
2020,0,1810,Phil Mickelson,56.6,60,106,27.0
2020,35,48081,Xander Schauffele,56.44,57,101,17.0
2020,15,29221,Webb Simpson,56.34,40,71,10.0
2020,-1,22371,Aaron Baddeley,56.25,45,80,20.0
2020,-1,32618,Rhein Gibson,56.25,45,80,24.0
2020,-1,34098,Russell Henley,55.7,44,79,22.0
2020,-5,25396,Kevin Na,55.56,85,153,37.0
2020,-1,27649,Brandt Snedeker,55.56,50,90,23.0
2020,-2,33122,Russell Knox,55.43,51,92,22.0
2020,-2,35450,Patrick Cantlay,55.41,41,74,7.0
2020,0,21209,Sergio Garcia,55.07,38,69,14.0
2020,0,24502,Adam Scott,55.07,38,69,17.0
2020,7,32839,Hideki Matsuyama,55.04,71,129,26.0
2020,-1,53165,Doc Redman,55.0,66,120,38.0
2020,-1,33120,Mark Anderson,54.88,45,82,26.0
2020,8,35310,Lanto Griffin,54.49,91,167,32.0
2020,0,33486,Roger Sloan,54.44,49,90,41.0
2020,-2,35506,Mackenzie Hughes,54.4,68,125,35.0
2020,-10,30925,Dustin Johnson,54.17,39,72,26.0
2020,1,24138,Ian Poulter,54.0,54,100,35.0
2020,-11,50525,Collin Morikawa,53.97,68,126,35.0
2020,1,27129,Luke List,53.85,56,104,36.0
2020,3,51766,Wyndham Clark,53.4,55,103,40.0
2020,3,12716,Charley Hoffman,53.4,55,103,30.0
2020,3,29268,Bronson Burgoon,53.33,40,75,17.0
2020,3,27963,Chris Stroud,53.33,40,75,20.0
2020,3,32791,K.H. Lee,53.28,73,137,38.0
2020,3,29974,Branden Grace,53.13,34,64,16.0
2020,3,29926,Danny Lee,53.08,69,130,35.0
2020,5,27214,Kevin Streelman,52.94,63,119,45.0
2020,6,27942,Rob Oppenheim,52.69,49,93,33.0
2020,7,52375,Doug Ghim,52.63,30,57,24.0
2020,7,25686,Jason Dufner,52.58,51,97,31.0
2020,7,49964,Aaron Wise,52.38,33,63,10.0
2020,7,34256,Andrew Putnam,51.9,41,79,38.0
2020,8,35461,Beau Hossler,51.82,57,110,36.0
2020,8,49960,Sepp Straka,51.79,58,112,34.0
2020,8,31420,Anirban Lahiri,51.67,31,60,14.0
2020,-5,45486,Joaquin Niemann,51.35,57,111,32.0
2020,8,28252,Seamus Power,51.35,19,37,15.0
2020,2,34099,Harris English,51.3,59,115,25.0
2020,6,33141,Keegan Bradley,51.28,60,117,45.0
2020,6,46402,Talor Gooch,51.02,75,147,58.0
2020,8,47128,Richy Werenski,50.94,54,106,30.0
2020,5,29478,Kevin Kisner,50.89,57,112,37.0
2020,8,40058,Zac Blair,50.79,64,126,57.0
2020,8,32662,Michael Gligic,50.79,32,63,26.0
2020,8,24924,Bill Haas,50.79,32,63,15.0
2020,8,33404,Chris Baker,50.77,33,65,21.0
2020,8,33948,Byeong Hun An,50.71,71,140,44.0
2020,8,34076,Joel Dahmen,50.71,71,140,48.0
2020,8,29970,Dylan Frittelli,50.69,73,144,42.0
2020,8,24024,Zach Johnson,50.56,45,89,39.0
2020,8,21961,Charles Howell III,50.48,53,105,34.0
2020,8,21407,Arjun Atwal,50.0,23,46,12.0
2020,8,56762,Will Gordon,50.0,17,34,8.0
2020,28,29420,Billy Horschel,50.0,69,138,51.0
2020,14,48822,Sebastián Muñoz,50.0,62,124,36.0
2020,-4,23320,Ryan Palmer,50.0,58,116,39.0
2020,8,31560,Brian Stuard,50.0,64,128,46.0
2020,8,33419,Cameron Tringale,50.0,43,86,28.0
2020,8,32254,Xinjun Zhang,50.0,69,138,52.0
2020,5,47993,Denny McCarthy,49.64,68,137,50.0
2020,6,36871,Matthew NeSmith,49.48,48,97,21.0
2020,6,29518,Brendan Steele,49.46,46,93,35.0
2020,6,49766,Hank Lebioda,49.45,45,91,28.0
2020,6,28420,Ryan Brehm,49.32,36,73,39.0
2020,6,37455,Si Woo Kim,49.32,72,146,34.0
2020,15,45526,Abraham Ancer,49.18,60,122,40.0
2020,6,25900,Lucas Glover,49.18,60,122,34.0
2020,6,49298,Kramer Hickok,49.18,30,61,18.0
2020,5,36699,Patrick Rodgers,49.15,58,118,34.0
2020,5,48119,Ben Taylor,49.12,28,57,24.0
2020,5,34046,Jordan Spieth,49.09,54,110,37.0
2020,5,47347,Adam Schenk,49.07,53,108,36.0
2020,5,22056,Cameron Percy,49.06,26,53,21.0
2020,5,39977,Max Homa,49.04,51,104,37.0
2020,12,46046,Scottie Scheffler,48.99,73,149,53.0
2020,6,33667,Carlos Ortiz,48.67,55,113,29.0
2020,6,33597,Harry Higgs,48.65,72,148,48.0
2020,6,25349,Tim Wilkinson,48.57,34,70,21.0
2020,6,33449,Zack Sucher,48.33,29,60,19.0
2020,6,29535,Brice Garnett,48.31,43,89,29.0
2020,6,30692,Scott Stallings,48.28,42,87,38.0
2020,7,33413,Ben Martin,48.21,27,56,21.0
2020,10,52372,Cameron Champ,48.18,53,110,31.0
2020,6,35230,Nelson Ledesma,48.15,39,81,32.0
2020,6,34255,Joseph Bramlett,48.1,38,79,32.0
2020,6,39546,Keith Mitchell,48.04,49,102,39.0
2020,6,30110,Kyle Stanley,48.0,36,75,21.0
2020,7,32640,Troy Merritt,47.96,47,98,45.0
2020,7,32102,Rickie Fowler,47.95,35,73,26.0
2020,7,26596,Ryan Moore,47.95,35,73,22.0
2020,7,35617,Martin Trainer,47.95,35,73,34.0
2020,21,29725,Tony Finau,47.75,53,111,34.0
2020,6,34314,Sebastian Cappelen,47.73,42,88,35.0
2020,6,32366,Kevin Chappell,47.62,30,63,20.0
2020,6,31323,Gary Woodland,47.62,50,105,39.0
2020,6,25364,Paul Casey,47.5,38,80,27.0
2020,6,36801,Mark Hubbard,47.26,69,146,64.0
2020,6,20229,Stewart Cink,47.17,50,106,35.0
2020,6,40098,Matt Fitzpatrick,47.17,50,106,41.0
2020,6,23325,Vaughn Taylor,47.01,63,134,60.0
2020,6,28775,Nate Lashley,46.99,39,83,32.0
2020,6,31646,Emiliano Grillo,46.74,43,92,31.0
2020,6,46441,Robby Shelton,46.46,46,99,36.0
2020,6,25493,Nick Taylor,46.34,38,82,34.0
2020,6,33410,Andrew Landry,46.24,43,93,38.0
2020,6,29908,C.T. Pan,46.24,43,93,38.0
2020,7,39324,J.J. Spaun,45.83,44,96,37.0
2020,8,26758,David Hearn,45.59,31,68,30.0
2020,8,10809,Jim Furyk,45.45,30,66,36.0
2020,19,46717,Viktor Hovland,45.45,60,132,53.0
2020,8,32757,Patton Kizzire,45.45,35,77,39.0
2020,8,23788,D.J. Trahan,45.45,35,77,29.0
2020,7,25804,Bubba Watson,45.36,44,97,23.0
2020,7,27095,Nick Watney,45.31,29,64,20.0
2020,7,35449,Adam Long,45.21,66,146,64.0
2020,24,28237,Rory McIlroy,45.16,42,93,33.0
2020,6,39953,Chase Seiffert,45.0,36,80,33.0
2020,6,34466,Peter Malnati,44.93,31,69,31.0
2020,6,34563,Chesson Hadley,44.79,43,96,39.0
2020,6,39997,Corey Conners,44.44,48,108,42.0
2020,6,27974,Sung Kang,44.44,64,144,57.0
2020,7,29479,Scott Brown,44.12,45,102,36.0
2020,7,30163,Henrik Norlander,43.97,51,116,43.0
2020,7,37189,Harold Varner III,43.97,51,116,41.0
2020,7,36689,Brooks Koepka,43.84,32,73,28.0
2020,7,30944,Jason Kokrak,43.75,42,96,43.0
2020,7,34213,Grayson Murray,43.55,27,62,20.0
2020,7,40009,Dominic Bozzelli,43.48,30,69,31.0
2020,7,56278,Matthew Wolff,43.48,50,115,44.0
2020,8,35532,Tom Hoge,43.33,52,120,50.0
2020,8,26329,Louis Oosthuizen,43.21,35,81,39.0
2020,10,34363,Tyrrell Hatton,43.18,19,44,18.0
2020,8,45609,Tyler Duncan,42.98,52,121,51.0
2020,9,37275,Sam Ryder,42.39,39,92,40.0
2020,9,46435,Austin Cook,42.11,32,76,33.0
2020,2,26851,Marc Leishman,42.11,48,114,50.0
2020,8,31557,Jim Herman,41.96,47,112,60.0
2020,8,32448,James Hahn,40.32,25,62,28.0
2020,8,33490,Bo Hoag,40.19,43,107,44.0
2020,8,28307,Matt Every,39.47,30,76,42.0
2020,8,27556,Ted Potter Jr.,39.44,28,71,31.0
2020,8,40042,Tyler McCumber,39.24,31,79,31.0
2020,8,32333,Kevin Tway,39.19,29,74,30.0
2020,8,27064,Jhonattan Vegas,39.19,29,74,28.0
2020,8,19803,Ryan Armour,39.02,32,82,37.0
2020,8,35732,Wes Roach,38.98,23,59,29.0
2020,8,19846,Brian Gay,38.53,42,109,58.0
2020,8,35658,Kris Ventura,38.18,21,55,35.0
2020,8,26499,Rafa Cabrera Bello,37.93,33,87,38.0
2020,8,25632,Jimmy Walker,37.11,36,97,53.0
2020,8,25572,Graeme McDowell,36.49,27,74,43.0
2020,8,25818,Scott Piercy,36.19,38,105,63.0
2020,8,34431,Robert Streb,35.37,29,82,39.0
2020,8,27330,Josh Teater,35.29,18,51,23.0
