YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST OF APPR SHOT,TOTAL HOLES
2009,39,0,19846,Brian Gay,162.7,8594097.0,1467
2009,41,0,6251,Chris DiMarco,162.8,9123115.0,1557
2009,41,0,12782,Tim Herron,162.8,8508762.0,1452
2009,41,0,1577,Lee Janzen,162.8,6394983.0,1091
2009,41,0,1724,Jeff Maggert,162.8,7661813.0,1307
2009,45,0,30925,Dustin Johnson,162.9,6690621.0,1141
2009,45,0,6567,Vijay Singh,162.9,5352943.0,913
2009,45,0,12602,Dean Wilson,162.9,7342038.0,1252
2009,48,0,10733,Kent Jones,163.0,6418975.0,1094
2009,48,0,28620,Aron Price,163.0,8098700.0,1380
2009,50,0,6197,Michael Allen,163.2,6103377.0,1039
2009,50,0,27649,Brandt Snedeker,163.2,6833647.0,1163
2009,50,0,26497,Casey Wittenberg,163.2,5680765.0,967
2009,53,0,24357,K.J. Choi,163.3,5274206.0,897
2009,53,0,21805,Harrison Frazar,163.3,8835703.0,1503
2009,53,0,12705,Cliff Kresge,163.3,7076215.0,1204
2009,56,0,1320,Bob Estes,163.4,7265140.0,1235
2009,57,0,26300,Matt Jones,163.5,4748941.0,807
2009,57,0,1797,Rocco Mediate,163.5,6956434.0,1182
2009,59,0,22892,Jason Gore,163.7,6548145.0,1111
2009,60,0,22961,David Mathis,163.8,7288778.0,1236
2009,60,0,24449,Parker McLachlin,163.8,7051950.0,1196
2009,60,0,1945,Kenny Perry,163.8,7724588.0,1310
2009,63,0,23983,Luke Donald,163.9,6438222.0,1091
2009,63,0,7457,Steve Flesch,163.9,6661000.0,1129
2009,63,0,27933,John Merrick,163.9,7152302.0,1212
2009,63,0,22046,Geoff Ogilvy,163.9,6131684.0,1039
2009,67,0,26420,Richard Johnson,164.1,7855252.0,1330
2009,67,0,28158,Steve Marino,164.1,8883172.0,1504
2009,67,0,6527,Steve Stricker,164.1,6556436.0,1110
2009,70,0,27060,John Mallinger,164.2,7464228.0,1263
2009,70,0,2206,David Toms,164.2,8501810.0,1438
2009,72,0,1313,Steve Elkington,164.3,6564027.0,1110
2009,72,0,1677,Tom Lehman,164.3,3720898.0,629
2009,72,0,27214,Kevin Streelman,164.3,9208186.0,1557
2009,75,0,23108,Matt Kuchar,164.5,7544378.0,1274
2009,76,0,1142,Bart Bryant,164.6,5535269.0,934
2009,76,0,21753,Brian Davis,164.6,9635381.0,1626
2009,76,0,1329,Brad Faxon,164.6,5498502.0,928
2009,76,0,22348,Nick O'Hern,164.6,9016288.0,1522
2009,80,0,20157,Retief Goosen,164.7,5945737.0,1003
2009,81,0,6539,Rick Price,164.8,4354171.0,734
2009,81,0,7749,Brett Quigley,164.8,7991892.0,1347
2009,81,0,26668,Marc Turnesa,164.8,7550709.0,1273
2009,81,0,25919,Brian Vranesh,164.8,4581414.0,772
2009,81,0,21878,Mark Wilson,164.8,9370098.0,1579
2009,86,0,12652,Cameron Beckman,164.9,7966554.0,1342
2009,86,0,20472,Alex Cejka,164.9,7535373.0,1269
2009,88,0,6004,Stephen Ames,165.0,6057074.0,1020
2009,88,0,22371,Aaron Baddeley,165.0,6123313.0,1031
2009,88,0,23614,Rich Beem,165.0,6158886.0,1037
2009,88,0,20572,Rod Pampling,165.0,6805539.0,1146
2009,88,0,23325,Vaughn Taylor,165.0,8371895.0,1409
2009,93,0,28089,Jason Day,165.1,5313446.0,894
2009,93,0,31323,Gary Woodland,165.1,3935002.0,662
2009,95,0,23541,Ben Crane,165.2,8521721.0,1433
2009,95,0,21350,Ryuji Imada,165.2,7356406.0,1237
2009,95,0,26695,Michael Letzig,165.2,9144263.0,1538
2009,95,0,20127,Chris Riley,165.2,7101781.0,1194
2009,95,0,20160,Charlie Wi,165.2,8401611.0,1413
2009,100,0,21961,Charles Howell III,165.3,8805088.0,1480
2009,100,0,26851,Marc Leishman,165.3,8960113.0,1506
2009,100,0,27963,Chris Stroud,165.3,8110714.0,1363
2009,103,0,27466,Spencer Levin,165.4,7137721.0,1199
2009,104,0,20070,Matt Bettencourt,165.5,9281438.0,1558
2009,104,0,25345,Carl Pettersson,165.5,7830231.0,1314
2009,106,0,24503,Jeff Klauk,165.6,9418294.0,1580
2009,107,0,24846,Ricky Barnes,165.7,5423212.0,909
2009,107,0,6643,Paul Goydos,165.7,6948156.0,1165
2009,107,0,27141,J.B. Holmes,165.7,6513989.0,1092
2009,107,0,24024,Zach Johnson,165.7,8445080.0,1416
2009,111,0,7867,Woody Austin,165.8,8122063.0,1361
2009,111,0,20498,Briny Baird,165.8,7705188.0,1291
2009,111,0,25686,Jason Dufner,165.8,8327515.0,1395
2009,111,0,10809,Jim Furyk,165.8,6936558.0,1162
2009,111,0,21959,Ted Purdy,165.8,9486240.0,1589
2009,111,0,23497,Tag Ridings,165.8,4375330.0,733
2009,117,0,29718,Anthony Kim,165.9,6422022.0,1075
2009,118,0,12510,Chad Campbell,166.0,7602906.0,1272
2009,118,0,25900,Lucas Glover,166.0,8423841.0,1410
2009,118,0,25804,Bubba Watson,166.0,6113850.0,1023
2009,121,0,20098,Stuart Appleby,166.1,6958647.0,1164
2009,121,0,20593,Greg Chalmers,166.1,7577163.0,1267
2009,121,0,24924,Bill Haas,166.1,8775516.0,1468
2009,121,0,28475,Jeff Overton,166.1,8133571.0,1360
2009,121,0,1928,Corey Pavin,166.1,5807793.0,971
2009,126,0,1766,Billy Mayfair,166.2,7408693.0,1238
2009,126,0,1941,Tom Pernice Jr.,166.2,8030555.0,1342
2009,126,0,6595,Kevin Sutherland,166.2,7850943.0,1312
2009,129,0,23548,Bill Lunde,166.3,8038453.0,1343
2009,129,0,24912,Will MacKenzie,166.3,6494435.0,1085
2009,129,0,24138,Ian Poulter,166.3,4520222.0,755
2009,132,0,21209,Sergio Garcia,166.4,4731457.0,790
2009,132,0,21731,Freddie Jacobson,166.4,7819095.0,1305
2009,132,0,1707,Steve Lowery,166.4,8246930.0,1377
2009,132,0,24361,Pat Perez,166.4,6656400.0,1111
2009,132,0,22913,John Rollins,166.4,8448326.0,1410
2009,132,0,28118,Peter Tomasulo,166.4,4911329.0,820
2009,132,0,2239,Scott Verplank,166.4,8488140.0,1417
2009,139,0,26301,James Nitties,166.6,8133729.0,1356
2009,139,0,26289,Boo Weekley,166.6,6992868.0,1166
2009,141,0,1706,Davis Love III,166.7,8306094.0,1384
2009,141,0,22405,Justin Rose,166.7,6103960.0,1017
2009,141,0,24502,Adam Scott,166.7,4525075.0,754
2009,141,0,28780,Nicholas Thompson,166.7,9342879.0,1557
2009,145,0,23353,J.J. Henry,166.8,9038079.0,1505
2009,145,0,8075,Jerry Kelly,166.8,8275162.0,1378
2009,145,0,25818,Scott Piercy,166.8,8164345.0,1360
2009,145,0,23623,Bo Van Pelt,166.8,8829053.0,1470
2009,149,0,9011,David Duval,167.0,4712355.0,784
2009,149,0,20691,Greg Owen,167.0,8814669.0,1466
2009,151,0,22621,Ben Curtis,167.1,5069936.0,843
2009,151,0,1948,Tim Petrovic,167.1,9256764.0,1539
2009,153,0,1161,Mark Calcavecchia,167.2,6640653.0,1103
2009,153,0,24358,Robert Garrigus,167.2,7711939.0,1281
2009,153,0,24490,George McNeill,167.2,8201906.0,1363
2009,153,0,20645,John Senden,167.2,9913925.0,1647
2009,157,0,23638,Brendon de Jonge,167.3,8494060.0,1410
2009,157,0,27770,Camilo Villegas,167.3,6029138.0,1001
2009,159,0,23320,Ryan Palmer,167.4,7529018.0,1249
2009,160,0,12716,Charley Hoffman,167.7,9372356.0,1552
2009,160,0,24140,Sean O'Hair,167.7,6272396.0,1039
2009,160,0,25632,Jimmy Walker,167.7,6898728.0,1143
2009,160,0,23349,Charles Warren,167.7,5730284.0,949
2009,164,0,1810,Phil Mickelson,167.8,5182480.0,858
2009,165,0,20766,Padraig Harrington,167.9,5178693.0,857
2009,166,0,24663,Y.E. Yang,168.0,7568291.0,1251
2009,167,0,25396,Kevin Na,168.2,8457120.0,1397
2009,167,0,25240,D.A. Points,168.2,9332163.0,1541
2009,169,0,20848,Ángel Cabrera,168.3,4133210.0,682
2009,170,0,23718,Nathan Green,168.5,10018877.0,1652
2009,170,0,27095,Nick Watney,168.5,7382314.0,1217
2009,172,0,10885,Robert Allenby,168.8,6114947.0,1006
2009,173,0,24781,Hunter Mahan,168.9,8182724.0,1346
2009,174,0,23621,Rory Sabbatini,169.1,7311083.0,1201
2009,175,0,6522,Ernie Els,169.2,5907987.0,970
2009,176,0,27936,Martin Laird,169.3,6740443.0,1106
2009,176,0,23788,D.J. Trahan,169.3,8692873.0,1426
2009,178,0,26951,Johnson Wagner,169.5,8103403.0,1328
2009,179,0,10585,Scott McCarron,169.8,8803285.0,1440
2009,180,0,26596,Ryan Moore,169.9,8222108.0,1344
2009,181,0,25562,Andres Romero,170.1,4685794.0,765
2009,182,0,24925,Jonathan Byrd,170.4,8676291.0,1414
2009,183,0,20574,Mathew Goggin,170.6,6589638.0,1073
2009,184,0,8793,Tiger Woods,174.3,5388789.0,859
2008,1,0,1035,Tommy Armour III,157.1,6692598.0,1183
2008,2,0,6012,Greg Kraft,157.3,5074634.0,896
2008,3,0,22582,Kyle Thompson,159.4,5869392.0,1023
2008,4,0,10860,Justin Leonard,159.8,7500138.0,1304
2008,5,0,19913,Ron Whittaker,160.2,4249129.0,737
2008,6,0,25594,Travis Perkins,160.3,4096383.0,710
2008,7,0,1553,John Huston,160.4,5069856.0,878
2008,8,0,19803,Ryan Armour,160.5,7859465.0,1360
2008,8,0,10649,Tom Scherrer,160.5,4553529.0,788
2008,8,0,22293,Heath Slocum,160.5,8900519.0,1540
2008,11,0,8537,J.P. Hayes,160.6,6526786.0,1129
2008,12,0,22806,Doug LaBelle II,160.8,5279917.0,912
2008,12,0,2002,John Riegger,160.8,6621959.0,1144
2008,14,0,6004,Stephen Ames,160.9,6847448.0,1182
2008,14,0,6034,Marco Dawson,160.9,5577320.0,963
2008,14,0,24138,Ian Poulter,160.9,3729878.0,644
2008,17,0,20443,Jin Park,161.0,7274229.0,1255
2008,18,0,8845,Scott Sterling,161.1,7705736.0,1329
2008,19,0,8931,Glen Day,161.2,5832325.0,1005
2008,19,0,6251,Chris DiMarco,161.2,7898072.0,1361
2008,19,0,21949,Joe Ogilvie,161.2,9037806.0,1557
2008,22,0,10505,Shane Bertsch,161.3,9356980.0,1611
2008,23,0,23135,Tim Clark,161.4,7592083.0,1307
2008,23,0,20382,Stephen Leaney,161.4,4661323.0,802
2008,25,0,12652,Cameron Beckman,161.5,7717546.0,1327
2008,25,0,20105,Jeff Gove,161.5,4575278.0,787
2008,25,0,20433,Mark Hensby,161.5,6661607.0,1146
2008,25,0,6090,Jim McGovern,161.5,6552633.0,1127
2008,25,0,10425,Jay Williamson,161.5,8327109.0,1432
2008,30,0,2206,David Toms,161.6,5835127.0,1003
2008,31,0,20850,Daniel Chopra,161.8,7163840.0,1230
2008,31,0,20623,Gavin Coles,161.8,4590702.0,788
2008,31,0,23797,Brett Rumford,161.8,6330600.0,1087
2008,34,0,1139,Olin Browne,161.9,7278805.0,1249
2008,34,0,30750,Tommy Gainey,161.9,4771986.0,819
2008,36,0,7457,Steve Flesch,162.0,8439078.0,1447
2008,36,0,7547,Craig Kanada,162.0,5769556.0,989
2008,36,0,8385,Omar Uresti,162.0,6579434.0,1128
2008,39,0,1577,Lee Janzen,162.1,7824236.0,1341
2008,39,0,27613,David Lutterus,162.1,5211588.0,893
2008,41,0,1313,Steve Elkington,162.2,7651686.0,1310
2008,41,0,26631,Cody Freeman,162.2,5746832.0,984
2008,41,0,22348,Nick O'Hern,162.2,7428168.0,1272
2008,41,0,23325,Vaughn Taylor,162.2,9810547.0,1680
2008,45,0,1473,Todd Hamilton,162.3,7763602.0,1329
2008,45,0,21731,Freddie Jacobson,162.3,6696634.0,1146
2008,45,0,30925,Dustin Johnson,162.3,8463816.0,1449
2008,45,0,25190,Jeff Quinney,162.3,7636552.0,1307
2008,49,0,24912,Will MacKenzie,162.5,5972349.0,1021
2008,49,0,25349,Tim Wilkinson,162.5,8378586.0,1432
2008,51,0,1161,Mark Calcavecchia,162.6,5655803.0,966
2008,51,0,23108,Matt Kuchar,162.6,7351014.0,1256
2008,51,0,22046,Geoff Ogilvy,162.6,5133394.0,877
2008,54,0,23621,Rory Sabbatini,162.7,6623098.0,1131
2008,54,0,27963,Chris Stroud,162.7,6912343.0,1180
2008,56,0,1024,Billy Andrade,162.8,6495326.0,1108
2008,56,0,9011,David Duval,162.8,4253863.0,726
2008,56,0,21805,Harrison Frazar,162.8,6483040.0,1106
2008,56,0,6643,Paul Goydos,162.8,7043804.0,1202
2008,56,0,22378,Trevor Immelman,162.8,5673413.0,968
2008,61,0,1226,Fred Couples,162.9,5366817.0,915
2008,61,0,12782,Tim Herron,162.9,9124652.0,1556
2008,63,0,12309,Bob Sowards,163.0,5457391.0,930
2008,63,0,21878,Mark Wilson,163.0,10931431.0,1863
2008,65,0,1388,Robert Gamez,163.1,7488510.0,1275
2008,65,0,26476,Chez Reavie,163.1,9446190.0,1609
2008,65,0,6527,Steve Stricker,163.1,6083818.0,1036
2008,68,0,19846,Brian Gay,163.2,9065669.0,1543
2008,68,0,23353,J.J. Henry,163.2,10429564.0,1775
2008,68,0,27649,Brandt Snedeker,163.2,7068817.0,1203
2008,68,0,10423,Mike Weir,163.2,6967757.0,1186
2008,72,0,6197,Michael Allen,163.3,8195375.0,1394
2008,72,0,2223,Bob Tway,163.3,6000618.0,1021
2008,74,0,1142,Bart Bryant,163.4,7065730.0,1201
2008,75,0,22621,Ben Curtis,163.5,6615098.0,1124
2008,75,0,23125,Brad Elder,163.5,5696470.0,968
2008,77,0,6522,Ernie Els,163.6,3803902.0,646
2008,77,0,26420,Richard Johnson,163.6,5166171.0,877
2008,77,0,24024,Zach Johnson,163.6,7486979.0,1271
2008,77,0,24449,Parker McLachlin,163.6,8321340.0,1413
2008,77,0,1941,Tom Pernice Jr.,163.6,10347270.0,1757
2008,82,0,23540,Jason Allred,163.7,5269749.0,894
2008,82,0,20663,Brenden Pappas,163.7,5885551.0,999
2008,82,0,22548,Patrick Sheehan,163.7,11074479.0,1879
2008,82,0,12602,Dean Wilson,163.7,9823496.0,1667
2008,86,0,24227,Justin Bolli,163.8,7718524.0,1309
2008,86,0,27141,J.B. Holmes,163.8,7257612.0,1231
2008,86,0,6573,Brandt Jobe,163.8,4964586.0,842
2008,89,0,12826,Paul Claxton,164.0,5282490.0,895
2008,89,0,1724,Jeff Maggert,164.0,8338775.0,1412
2008,89,0,27060,John Mallinger,164.0,8868972.0,1502
2008,89,0,1948,Tim Petrovic,164.0,8529063.0,1445
2008,89,0,25562,Andres Romero,164.0,5159273.0,874
2008,89,0,2239,Scott Verplank,164.0,6874153.0,1164
2008,95,0,23048,Eric Axley,164.2,10318295.0,1746
2008,95,0,20104,Ken Duke,164.2,11107173.0,1879
2008,95,0,24140,Sean O'Hair,164.2,7182520.0,1215
2008,98,0,23541,Ben Crane,164.3,7936007.0,1342
2008,98,0,29718,Anthony Kim,164.3,6906851.0,1168
2008,98,0,28475,Jeff Overton,164.3,9636811.0,1629
2008,98,0,26668,Marc Turnesa,164.3,8046493.0,1360
2008,102,0,1320,Bob Estes,164.4,9131933.0,1543
2008,102,0,23157,Richard Johnson,164.4,7159590.0,1210
2008,102,0,21959,Ted Purdy,164.4,6254374.0,1057
2008,102,0,20127,Chris Riley,164.4,4237075.0,716
2008,102,0,26289,Boo Weekley,164.4,6781116.0,1146
2008,107,0,12510,Chad Campbell,164.5,9038487.0,1526
2008,107,0,12705,Cliff Kresge,164.5,7722570.0,1304
2008,107,0,11032,Frank Lickliter II,164.5,10574131.0,1786
2008,107,0,25842,Jon Mills,164.5,8290800.0,1400
2008,111,0,10875,Todd Demsey,164.6,7517914.0,1269
2008,111,0,8075,Jerry Kelly,164.6,7865017.0,1327
2008,111,0,22913,John Rollins,164.6,8383014.0,1415
2008,111,0,26679,Kevin Stadler,164.6,7713994.0,1302
2008,115,0,20098,Stuart Appleby,164.7,7134298.0,1203
2008,116,0,20157,Retief Goosen,164.8,4472900.0,754
2008,116,0,22892,Jason Gore,164.8,9036112.0,1523
2008,116,0,1707,Steve Lowery,164.8,7123147.0,1201
2008,116,0,12680,Shigeki Maruyama,164.8,4466266.0,753
2008,116,0,23320,Ryan Palmer,164.8,6383894.0,1076
2008,121,0,20498,Briny Baird,164.9,10229748.0,1723
2008,121,0,23614,Rich Beem,164.9,8413147.0,1417
2008,121,0,21753,Brian Davis,164.9,10813607.0,1822
2008,121,0,10733,Kent Jones,164.9,5864880.0,988
2008,121,0,28158,Steve Marino,164.9,11070718.0,1865
2008,126,0,6575,Dudley Hart,165.0,7153740.0,1204
2008,126,0,23623,Bo Van Pelt,165.0,9899061.0,1667
2008,126,0,20160,Charlie Wi,165.0,9362243.0,1576
2008,129,0,25900,Lucas Glover,165.1,8850246.0,1489
2008,129,0,1706,Davis Love III,165.1,6925197.0,1165
2008,129,0,6567,Vijay Singh,165.1,6721332.0,1131
2008,132,0,20472,Alex Cejka,165.2,6388421.0,1074
2008,132,0,20229,Stewart Cink,165.2,6827299.0,1148
2008,132,0,6621,Joe Durant,165.2,8425797.0,1417
2008,135,0,25364,Paul Casey,165.3,3838339.0,645
2008,136,0,7867,Woody Austin,165.4,9396158.0,1578
2008,136,0,20378,Mathias Grönberg,165.4,8445666.0,1418
2008,136,0,1677,Tom Lehman,165.4,4049376.0,680
2008,136,0,20634,Peter Lonard,165.4,8570442.0,1439
2008,136,0,27933,John Merrick,165.4,8196902.0,1377
2008,136,0,25345,Carl Pettersson,165.4,10324894.0,1734
2008,136,0,27214,Kevin Streelman,165.4,10316275.0,1733
2008,143,0,24490,George McNeill,165.6,9601448.0,1611
2008,144,0,23778,Brad Adamonis,165.7,8112944.0,1360
2008,145,0,10809,Jim Furyk,165.8,8052116.0,1349
2008,145,0,21350,Ryuji Imada,165.8,7286860.0,1221
2008,145,0,1945,Kenny Perry,165.8,9840603.0,1649
2008,148,0,21633,Steve Allan,165.9,5095409.0,853
2008,149,0,12716,Charley Hoffman,166.0,9186007.0,1537
2008,149,0,21961,Charles Howell III,166.0,9304801.0,1557
2008,151,0,1766,Billy Mayfair,166.1,10193322.0,1705
2008,151,0,25396,Kevin Na,166.1,9761420.0,1632
2008,153,0,26695,Michael Letzig,166.3,7943616.0,1327
2008,153,0,7749,Brett Quigley,166.3,7837152.0,1309
2008,155,0,20645,John Senden,166.4,8789569.0,1467
2008,155,0,24663,Y.E. Yang,166.4,8535088.0,1425
2008,157,0,25720,Chad Collins,166.5,6759696.0,1128
2008,158,0,24357,K.J. Choi,166.6,6112734.0,1019
2008,158,0,1928,Corey Pavin,166.6,6021611.0,1004
2008,160,0,12823,Carlos Franco,166.7,6751523.0,1125
2008,160,0,27936,Martin Laird,166.7,9134787.0,1522
2008,160,0,10585,Scott McCarron,166.7,5761255.0,960
2008,163,0,24924,Bill Haas,166.8,9687438.0,1613
2008,163,0,20766,Padraig Harrington,166.8,3423062.0,570
2008,163,0,20572,Rod Pampling,166.8,7317860.0,1219
2008,166,0,28089,Jason Day,166.9,8296488.0,1381
2008,166,0,27120,Troy Matteson,166.9,9573305.0,1593
2008,168,0,26500,Alejandro Cañizares,167.0,4400245.0,732
2008,168,0,23409,James Driscoll,167.0,8183318.0,1361
2008,170,0,21461,Kenneth Ferrie,167.1,6437568.0,1070
2008,170,0,26300,Matt Jones,167.1,9010206.0,1498
2008,172,0,27561,Nick Flanagan,167.2,8594683.0,1428
2008,173,0,20848,Ángel Cabrera,167.4,4199470.0,697
2008,174,0,12660,Jesper Parnevik,167.8,8123706.0,1345
2008,174,0,24502,Adam Scott,167.8,3780754.0,626
2008,176,0,28780,Nicholas Thompson,167.9,10357246.0,1714
2008,177,0,24361,Pat Perez,168.0,8558759.0,1415
2008,177,0,25632,Jimmy Walker,168.0,6703055.0,1108
2008,179,0,23497,Tag Ridings,168.1,8737187.0,1444
2008,179,0,23349,Charles Warren,168.1,7999942.0,1322
2008,181,0,24781,Hunter Mahan,168.2,7815063.0,1291
2008,181,0,27770,Camilo Villegas,168.2,6817864.0,1126
2008,183,0,24925,Jonathan Byrd,168.3,8323407.0,1374
2008,183,0,1797,Rocco Mediate,168.3,7481799.0,1235
2008,185,0,1810,Phil Mickelson,168.5,6400564.0,1055
2008,186,0,6595,Kevin Sutherland,168.8,9599557.0,1580
2008,186,0,23788,D.J. Trahan,168.8,8484275.0,1396
2008,188,0,23718,Nathan Green,169.0,9889824.0,1626
2008,189,0,26951,Johnson Wagner,169.1,7407056.0,1217
2008,189,0,27095,Nick Watney,169.1,9136453.0,1501
2008,191,0,22371,Aaron Baddeley,169.4,6523437.0,1070
2008,192,0,25804,Bubba Watson,169.5,8699807.0,1426
2008,193,0,26596,Ryan Moore,169.6,6888201.0,1128
2008,194,0,20574,Mathew Goggin,169.7,8951620.0,1465
2008,195,0,24358,Robert Garrigus,170.0,9429986.0,1541
2008,196,0,21209,Sergio Garcia,170.9,6182405.0,1005
2008,197,0,10885,Robert Allenby,171.8,9530686.0,1541
2007,1,0,1132,Mark Brooks,157.3,4144282.0,732
2007,2,0,23800,Bryce Molder,157.6,4977181.0,877
2007,3,0,26882,Michael Sim,157.7,5086211.0,896
2007,4,0,1035,Tommy Armour III,158.3,7028010.0,1233
2007,5,0,26881,Jarrod Lyle,158.8,6858002.0,1200
2007,6,0,22295,Darron Stiles,159.2,5444874.0,950
2007,7,0,27963,Chris Stroud,159.3,5733306.0,1000
2007,7,0,10425,Jay Williamson,159.3,4941906.0,862
2007,9,0,7363,Craig Bowden,159.5,6898004.0,1201
2007,9,0,26360,Bubba Dickerson,159.5,4375206.0,762
2007,9,0,2036,Jim Rutledge,159.5,4718699.0,822
2007,12,0,23135,Tim Clark,159.6,5457523.0,950
2007,12,0,8931,Glen Day,159.6,7708913.0,1342
2007,14,0,1473,Todd Hamilton,159.7,5967766.0,1038
2007,14,0,8537,J.P. Hayes,159.7,8263013.0,1437
2007,16,0,10860,Justin Leonard,160.0,8445445.0,1466
2007,17,0,20127,Chris Riley,160.1,5280681.0,916
2007,18,0,23497,Tag Ridings,160.2,4635656.0,804
2007,19,0,23933,Michael Boyd,160.3,5366684.0,930
2007,19,0,1381,Fred Funk,160.3,5489228.0,951
2007,21,0,10117,Bob Heintz,160.4,7413484.0,1284
2007,22,0,2214,Kirk Triplett,160.5,7047790.0,1220
2007,23,0,20850,Daniel Chopra,160.6,9821334.0,1699
2007,23,0,23320,Ryan Palmer,160.6,8494103.0,1469
2007,25,0,1157,Tom Byrum,160.7,4241658.0,733
2007,25,0,22046,Geoff Ogilvy,160.7,6623679.0,1145
2007,27,0,19846,Brian Gay,160.9,10047863.0,1735
2007,28,0,1320,Bob Estes,161.1,8282340.0,1428
2007,28,0,21878,Mark Wilson,161.1,7588156.0,1308
2007,30,0,23613,Rich Barcelo,161.2,7265294.0,1252
2007,31,0,20098,Stuart Appleby,161.3,6033628.0,1039
2007,31,0,8123,Jeff Brehaut,161.3,5104778.0,879
2007,33,0,21731,Freddie Jacobson,161.4,7078728.0,1218
2007,33,0,1577,Lee Janzen,161.4,5408845.0,931
2007,35,0,10213,Dicky Pride,161.5,6356003.0,1093
2007,35,0,2101,Joey Sindelar,161.5,7005214.0,1205
2007,35,0,6527,Steve Stricker,161.5,6761476.0,1163
2007,35,0,2206,David Toms,161.5,6553831.0,1127
2007,39,0,23638,Brendon de Jonge,161.6,6886883.0,1184
2007,39,0,27060,John Mallinger,161.6,9075554.0,1560
2007,41,0,6197,Michael Allen,161.7,6655139.0,1143
2007,41,0,6643,Paul Goydos,161.7,4902661.0,842
2007,41,0,26420,Richard Johnson,161.7,8774741.0,1507
2007,41,0,23108,Matt Kuchar,161.7,7396866.0,1271
2007,41,0,20691,Greg Owen,161.7,7284357.0,1251
2007,46,0,19803,Ryan Armour,161.8,9793161.0,1681
2007,47,0,19824,Craig Barlow,161.9,4597515.0,789
2007,47,0,25273,Andrew Buckle,161.9,6983974.0,1198
2007,49,0,6621,Joe Durant,162.0,7639030.0,1310
2007,49,0,12680,Shigeki Maruyama,162.0,8347775.0,1431
2007,49,0,21660,Jason Schultz,162.0,5501052.0,943
2007,49,0,12714,Chris Tidland,162.0,5312782.0,911
2007,53,0,7223,Brian Bateman,162.1,4591808.0,787
2007,53,0,11123,Chris Couch,162.1,7620544.0,1306
2007,53,0,7547,Craig Kanada,162.1,9851837.0,1688
2007,53,0,1707,Steve Lowery,162.1,7179973.0,1230
2007,53,0,22293,Heath Slocum,162.1,9736449.0,1668
2007,58,0,24290,D.J. Brigman,162.3,5620372.0,962
2007,58,0,12716,Charley Hoffman,162.3,8668171.0,1484
2007,58,0,22212,Craig Lile,162.3,7214830.0,1235
2007,58,0,1706,Davis Love III,162.3,5543559.0,949
2007,58,0,1724,Jeff Maggert,162.3,8145421.0,1394
2007,58,0,26289,Boo Weekley,162.3,8183985.0,1401
2007,64,0,2104,Jeff Sluman,162.4,4391453.0,751
2007,65,0,23048,Eric Axley,162.5,9835932.0,1681
2007,65,0,21949,Joe Ogilvie,162.5,9110710.0,1557
2007,67,0,21805,Harrison Frazar,162.6,7654469.0,1308
2007,67,0,1388,Robert Gamez,162.6,7954441.0,1359
2007,67,0,6515,Shaun Micheel,162.6,7321454.0,1251
2007,70,0,28475,Jeff Overton,162.7,5686741.0,971
2007,70,0,29476,Kyle Reifers,162.7,6602506.0,1127
2007,72,0,25804,Bubba Watson,162.8,6904635.0,1178
2007,73,0,1249,John Daly,162.9,5120500.0,873
2007,73,0,23983,Luke Donald,162.9,5265499.0,898
2007,73,0,24138,Ian Poulter,162.9,4115973.0,702
2007,73,0,27649,Brandt Snedeker,162.9,9038012.0,1541
2007,77,0,12510,Chad Campbell,163.0,7677310.0,1308
2007,78,0,20229,Stewart Cink,163.1,7569969.0,1289
2007,78,0,20104,Ken Duke,163.1,9954673.0,1695
2007,78,0,20433,Mark Hensby,163.1,7564164.0,1288
2007,78,0,2246,Duffy Waldorf,163.1,6218815.0,1059
2007,82,0,6251,Chris DiMarco,163.2,6614852.0,1126
2007,82,0,20157,Retief Goosen,163.2,3577120.0,609
2007,82,0,27702,Matt Hendrix,163.2,5758533.0,980
2007,82,0,27933,John Merrick,163.2,8534085.0,1453
2007,82,0,26679,Kevin Stadler,163.2,8191182.0,1394
2007,87,0,21646,David Branshaw,163.3,7901453.0,1344
2007,87,0,20623,Gavin Coles,163.3,8090925.0,1376
2007,87,0,6034,Marco Dawson,163.3,6829695.0,1162
2007,87,0,12782,Tim Herron,163.3,8613973.0,1465
2007,87,0,22806,Doug LaBelle II,163.3,9567563.0,1627
2007,92,0,20472,Alex Cejka,163.4,7817473.0,1329
2007,92,0,11032,Frank Lickliter II,163.4,8936254.0,1519
2007,92,0,20628,Arron Oberholser,163.4,5586874.0,950
2007,92,0,1945,Kenny Perry,163.4,7924851.0,1347
2007,96,0,21806,Paul Gow,163.5,5974569.0,1015
2007,96,0,1677,Tom Lehman,163.5,5145042.0,874
2007,96,0,21959,Ted Purdy,163.5,9152594.0,1555
2007,99,0,20634,Peter Lonard,163.6,8025674.0,1363
2007,99,0,1797,Rocco Mediate,163.6,7055985.0,1198
2007,99,0,23325,Vaughn Taylor,163.6,7569333.0,1285
2007,102,0,21961,Charles Howell III,163.7,6993418.0,1187
2007,102,0,8881,Tripp Isenhour,163.7,7689063.0,1305
2007,104,0,6004,Stephen Ames,163.8,6544964.0,1110
2007,104,0,1142,Bart Bryant,163.8,7823262.0,1327
2007,104,0,24490,George McNeill,163.8,8478015.0,1438
2007,104,0,22913,John Rollins,163.8,8854463.0,1502
2007,108,0,20498,Briny Baird,163.9,11126690.0,1886
