YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,NUMBER OF TIMES,ATTEMPTS,AVG RTP SCORE
2012,0,30925,Dustin Johnson,52.5,159,303,+0.69
2012,0,23638,Brendon de Jonge,52.6,262,498,+0.99
2012,0,22348,Nick O'Hern,52.7,176,334,+2.67
2012,0,10885,Robert Allenby,53.0,195,368,+2.21
2012,0,1249,John Daly,53.0,115,217,+3.30
2012,0,30927,Brendon Todd,53.1,188,354,+1.70
2012,0,25572,Graeme McDowell,53.4,79,148,+1.65
2012,0,23325,Vaughn Taylor,53.5,177,331,+2.15
2012,0,23788,D.J. Trahan,53.5,168,314,+2.20
2012,0,23541,Ben Crane,53.9,158,293,+1.08
2012,0,10213,Dicky Pride,54.0,135,250,+2.22
2012,0,28455,Will Claxton,54.4,215,395,+0.93
2012,0,10860,Justin Leonard,54.4,197,362,+2.39
2012,0,28308,Troy Kelly,54.5,174,319,+1.72
2012,0,29221,Webb Simpson,54.5,186,341,+0.59
2012,0,29476,Kyle Reifers,54.6,209,383,+0.81
2012,0,27302,Garth Mulroy,54.8,132,241,+0.83
2012,0,8793,Tiger Woods,54.9,134,244,-0.45
2012,0,1116,Michael Bradley,55.2,192,348,+1.51
2012,0,23623,Bo Van Pelt,55.2,175,317,+0.80
2012,0,22046,Geoff Ogilvy,55.4,158,285,+1.90
2012,0,26951,Johnson Wagner,55.4,215,388,+0.79
2012,0,25892,Steve Wheatcroft,55.5,117,211,+1.79
2012,0,28500,Martin Flores,55.7,279,501,+1.54
2012,0,27466,Spencer Levin,55.7,220,395,+1.95
2012,0,24925,Jonathan Byrd,55.8,179,321,+1.40
2012,0,8725,Tom Gillis,56.0,177,316,+2.03
2012,0,20396,Lee Westwood,56.1,115,205,+1.39
2012,0,21350,Ryuji Imada,56.5,230,407,+1.52
2012,0,21805,Harrison Frazar,56.8,163,287,+1.60
2012,0,6527,Steve Stricker,57.3,150,262,+0.80
2012,0,22621,Ben Curtis,57.8,119,206,+1.76
2012,0,25345,Carl Pettersson,58.0,266,459,+1.58
2012,0,23353,J.J. Henry,58.3,210,360,+2.43
2012,0,31323,Gary Woodland,58.3,179,307,+1.23
2012,0,24940,Edward Loar,58.8,147,250,+2.45
2012,0,1810,Phil Mickelson,58.9,208,353,+0.48
2012,0,26679,Kevin Stadler,59.1,189,320,+2.28
2012,0,20623,Gavin Coles,60.6,166,274,+2.23
2012,0,6034,Marco Dawson,60.7,164,270,+2.50
2012,0,29222,Billy Hurley III,63.8,194,304,+2.32
2011,0,30692,Scott Stallings,36.4,133,365,2.41
2011,0,21961,Charles Howell III,36.5,176,482,-0.4
2011,0,21753,Brian Davis,36.8,124,337,1.37
2011,0,26851,Marc Leishman,37.0,170,460,1.35
2011,0,23800,Bryce Molder,37.3,110,295,1.45
2011,0,24490,George McNeill,37.8,113,299,1.77
2011,0,22913,John Rollins,37.8,111,294,0.36
2011,0,35087,Bio Kim,38.3,129,337,2.25
2011,0,31401,Zack Miller,38.6,156,404,2.12
2011,0,20593,Greg Chalmers,39.3,152,387,1.45
2011,0,27214,Kevin Streelman,39.6,130,328,1.46
2011,0,25686,Jason Dufner,39.8,119,299,0.92
2011,0,2206,David Toms,39.8,94,236,1.28
2011,0,25818,Scott Piercy,40.1,134,334,1.12
2011,0,30110,Kyle Stanley,40.4,164,406,1.71
2011,0,26668,Marc Turnesa,40.4,92,228,1.41
2011,0,27933,John Merrick,40.5,100,247,2.7
2011,0,26758,David Hearn,40.9,144,352,1.11
2011,0,29910,Blake Adams,41.0,191,466,1.94
2011,0,25834,Daniel Summerhays,41.0,135,329,2.74
2011,0,22405,Justin Rose,41.6,124,298,1.69
2011,0,27330,Josh Teater,41.7,186,446,1.61
2011,0,32366,Kevin Chappell,42.4,139,328,2.16
2011,0,27974,Sung Kang,42.4,104,245,2.21
2011,0,26881,Jarrod Lyle,42.7,163,382,2.09
2011,0,1313,Steve Elkington,42.9,73,170,1.78
2011,0,27939,Matt McQuillan,42.9,93,217,2.58
2011,0,33413,Ben Martin,43.1,128,297,3.2
2011,0,32640,Troy Merritt,43.2,118,273,1.95
2011,0,26331,Charl Schwartzel,43.3,87,201,1.84
2011,0,24358,Robert Garrigus,43.4,171,394,0.88
2011,0,27770,Camilo Villegas,43.4,135,311,1.48
2011,0,6573,Brandt Jobe,43.7,160,366,1.81
2011,0,22371,Aaron Baddeley,43.9,152,346,-0.26
2011,0,28087,Kris Blanks,43.9,170,387,2.65
2011,0,27120,Troy Matteson,44.0,187,425,1.55
2011,0,1797,Rocco Mediate,44.2,88,199,3.18
2011,0,31193,Jim Renner,44.2,125,283,2.8
2011,0,32150,Michael Thompson,44.2,151,342,1.46
2011,0,28475,Jeff Overton,44.3,168,379,2.14
2011,0,27963,Chris Stroud,44.5,179,402,1.06
2011,0,12510,Chad Campbell,44.6,174,390,2.18
2011,0,23621,Rory Sabbatini,44.6,150,336,1.4
2011,0,6251,Chris DiMarco,44.8,160,357,2.31
2011,0,23541,Ben Crane,44.9,119,265,0.84
2011,0,19846,Brian Gay,45.0,122,271,1.48
2011,0,26289,Boo Weekley,45.0,113,251,2.92
2011,0,20160,Charlie Wi,45.1,171,379,2.16
2011,0,28679,Fabián Gómez,45.6,151,331,2.38
2011,0,10860,Justin Leonard,45.6,154,338,2.4
2011,0,12716,Charley Hoffman,45.7,168,368,2.32
2011,0,34255,Joseph Bramlett,45.8,140,306,1.21
2011,0,1948,Tim Petrovic,45.8,157,343,2.04
2011,0,29720,Andres Gonzales,45.9,100,218,2.3
2011,0,21878,Mark Wilson,45.9,136,296,2.06
2011,0,30926,Chris Kirk,46.0,201,437,1.64
2011,0,27936,Martin Laird,46.1,143,310,0.77
2011,0,20157,Retief Goosen,46.2,96,208,1.25
2011,0,8075,Jerry Kelly,46.3,112,242,1.88
2011,0,23788,D.J. Trahan,46.3,189,408,1.32
2011,0,20229,Stewart Cink,46.4,129,278,0.39
2011,0,23497,Tag Ridings,46.5,190,409,2.32
2011,0,34072,Will Strickler,46.5,107,230,2.34
2011,0,28089,Jason Day,46.6,152,326,1.25
2011,0,30925,Dustin Johnson,46.6,135,290,2.3
2011,0,25632,Jimmy Walker,46.8,210,449,2.43
2011,0,21731,Freddie Jacobson,46.9,167,356,1.92
2011,0,29518,Brendan Steele,46.9,167,356,1.98
2011,0,23623,Bo Van Pelt,46.9,158,337,0.89
2011,0,23718,Nathan Green,47.0,173,368,1.68
2011,0,22293,Heath Slocum,47.0,117,249,1.45
2011,0,6621,Joe Durant,47.1,97,206,2.89
2011,0,22961,David Mathis,47.1,140,297,2.36
2011,0,1766,Billy Mayfair,47.1,156,331,1.22
2011,0,26300,Matt Jones,47.2,170,360,1.12
2011,0,21209,Sergio Garcia,47.3,113,239,0.88
2011,0,20472,Alex Cejka,47.4,99,209,1.31
2011,0,22378,Trevor Immelman,47.4,164,346,0.37
2011,0,10733,Kent Jones,47.5,141,297,2.55
2011,0,29478,Kevin Kisner,47.6,139,292,2.23
2011,0,24361,Pat Perez,47.6,158,332,1.33
2011,0,28620,Aron Price,47.6,89,187,2.47
2011,0,33419,Cameron Tringale,47.6,233,489,1.46
2011,0,20498,Briny Baird,47.7,94,197,1.7
2011,0,10505,Shane Bertsch,47.7,104,218,1.73
2011,0,24604,Hunter Haas,47.7,194,407,1.03
2011,0,27141,J.B. Holmes,47.7,134,281,0.22
2011,0,32698,Bobby Gates,47.8,164,343,3.23
2011,0,8725,Tom Gillis,47.8,119,249,2.94
2011,0,12782,Tim Herron,47.8,211,441,1.85
2011,0,23548,Bill Lunde,47.8,188,393,2.23
2011,0,11123,Chris Couch,47.9,139,290,0.86
2011,0,32102,Rickie Fowler,47.9,175,365,0.51
2011,0,6567,Vijay Singh,48.0,183,381,0.77
2011,0,24357,K.J. Choi,48.3,139,288,1.15
2011,0,24781,Hunter Mahan,48.3,172,356,1.34
2011,0,24925,Jonathan Byrd,48.4,177,366,0.68
2011,0,20645,John Senden,48.4,169,349,1.48
2011,0,6004,Stephen Ames,48.5,129,266,1.86
2011,0,22046,Geoff Ogilvy,48.7,132,271,1.36
2011,0,25804,Bubba Watson,48.7,149,306,0.81
2011,0,30711,Colt Knost,48.8,146,299,3.01
2011,0,31202,William McGirt,48.8,230,471,0.91
2011,0,25240,D.A. Points,48.8,165,338,2.3
2011,0,24290,D.J. Brigman,48.9,155,317,2.32
2011,0,24024,Zach Johnson,48.9,114,233,1.58
2011,0,24138,Ian Poulter,48.9,87,178,2.07
2011,0,23638,Brendon de Jonge,49.1,211,430,1.0
2011,0,28486,Michael Putnam,49.2,149,303,1.88
2011,0,25457,Alexandre Rocha,49.2,122,248,2.54
2011,0,28158,Steve Marino,49.3,151,306,0.46
2011,0,26476,Chez Reavie,49.3,176,357,1.48
2011,0,33911,Nate Smith,49.3,136,276,2.28
2011,0,21350,Ryuji Imada,49.4,197,399,1.27
2011,0,23614,Rich Beem,49.5,105,212,3.14
2011,0,6522,Ernie Els,49.5,150,303,2.0
2011,0,30750,Tommy Gainey,49.5,237,479,1.81
2011,0,31557,Jim Herman,49.7,157,316,1.53
2011,0,10885,Robert Allenby,49.8,158,317,1.33
2011,0,23320,Ryan Palmer,49.9,173,347,1.16
2011,0,8537,J.P. Hayes,50.0,112,224,0.98
2011,0,23409,James Driscoll,50.1,169,337,1.12
2011,0,27064,Jhonattan Vegas,50.1,195,389,1.13
2011,0,24980,Scott Gutschewski,50.3,149,296,3.49
2011,0,26951,Johnson Wagner,50.3,154,306,1.95
2011,0,10809,Jim Furyk,50.4,139,276,2.16
2011,0,6515,Shaun Micheel,50.5,185,366,1.14
2011,0,20127,Chris Riley,50.6,135,267,2.89
2011,0,20098,Stuart Appleby,50.8,169,333,2.78
2011,0,22348,Nick O'Hern,50.9,142,279,2.25
2011,0,27095,Nick Watney,50.9,171,336,0.94
2011,0,31323,Gary Woodland,51.0,186,365,1.4
2011,0,12652,Cameron Beckman,51.3,164,320,1.22
2011,0,23353,J.J. Henry,51.3,174,339,1.49
2011,0,26596,Ryan Moore,51.4,146,284,1.85
2011,0,20070,Matt Bettencourt,51.6,223,432,2.29
2011,0,24846,Ricky Barnes,51.8,176,340,1.53
2011,0,25345,Carl Pettersson,51.8,230,444,1.74
2011,0,7867,Woody Austin,51.9,110,212,2.09
2011,0,24140,Sean O'Hair,51.9,179,345,1.9
2011,0,7457,Steve Flesch,52.0,213,410,2.91
2011,0,25444,Justin Hicks,52.0,92,177,3.91
2011,0,32876,Martin Piller,52.0,157,302,2.99
2011,0,25572,Graeme McDowell,52.3,80,153,2.38
2011,0,23108,Matt Kuchar,52.4,176,336,0.45
2011,0,20572,Rod Pampling,53.0,134,253,1.34
2011,0,33141,Keegan Bradley,53.1,207,390,3.04
2011,0,24502,Adam Scott,53.1,104,196,1.63
2011,0,21949,Joe Ogilvie,53.2,177,333,2.03
2011,0,26287,Roland Thatcher,53.4,167,313,1.56
2011,0,19970,Robert Karlsson,53.6,133,248,1.88
2011,0,30946,Alex Prugh,53.6,209,390,3.49
2011,0,21805,Harrison Frazar,53.8,133,247,2.18
2011,0,6643,Paul Goydos,53.8,164,305,1.89
2011,0,6527,Steve Stricker,53.9,132,245,0.53
2011,0,1810,Phil Mickelson,54.0,189,350,0.85
2011,0,25396,Kevin Na,54.2,202,373,0.79
2011,0,27466,Spencer Levin,54.4,245,450,1.14
2011,0,27797,Derek Lamely,54.7,192,351,2.03
2011,0,25562,Andres Romero,54.7,196,358,2.09
2011,0,27649,Brandt Snedeker,54.8,176,321,1.76
2011,0,26420,Richard Johnson,54.9,145,264,1.72
2011,0,20848,Ángel Cabrera,55.0,116,211,2.07
2011,0,23673,Michael Connell,55.2,179,324,1.68
2011,0,8375,Paul Stankowski,55.2,191,346,1.15
2011,0,1116,Michael Bradley,55.4,185,334,2.0
2011,0,29718,Anthony Kim,55.5,207,373,1.16
2011,0,23983,Luke Donald,55.6,130,234,0.46
2011,0,29221,Webb Simpson,55.6,228,410,1.27
2011,0,24924,Bill Haas,55.7,190,341,0.74
2011,0,25274,Steven Bowditch,55.9,241,431,1.87
2011,0,10585,Scott McCarron,56.0,144,257,1.46
2011,0,1577,Lee Janzen,56.2,131,233,2.6
2011,0,9011,David Duval,56.9,203,357,2.76
2011,0,24663,Y.E. Yang,56.9,116,204,0.6
2011,0,1706,Davis Love III,57.1,145,254,0.9
2011,0,12602,Dean Wilson,57.2,147,257,3.13
2011,0,25900,Lucas Glover,57.3,177,309,1.69
2011,0,23325,Vaughn Taylor,57.4,228,397,2.94
2011,0,21407,Arjun Atwal,58.1,262,451,2.21
2011,0,20766,Padraig Harrington,58.3,151,259,1.06
2011,0,22621,Ben Curtis,59.7,138,231,2.17
2011,0,20436,Garrett Willis,60.0,159,265,2.52
2011,0,29420,Billy Horschel,60.2,160,266,2.31
2011,0,24507,Jason Bohn,61.5,177,288,2.09
2011,0,26679,Kevin Stadler,63.6,217,341,3.04
2010,0,21961,Charles Howell III,36.9,193,523,+1.04
2010,0,25720,Chad Collins,37.0,141,381,+1.28
2010,0,22913,John Rollins,37.0,126,341,+0.87
2010,0,23548,Bill Lunde,37.2,125,336,+2.40
2010,0,23800,Bryce Molder,37.5,136,363,+1.62
2010,0,20593,Greg Chalmers,38.6,175,453,+0.57
2010,0,1948,Tim Petrovic,38.7,160,413,+1.63
2010,0,21731,Freddie Jacobson,39.9,150,376,+1.87
2010,0,26301,James Nitties,39.9,141,353,+2.06
2010,0,25818,Scott Piercy,40.0,181,452,+1.82
2010,0,20848,Ángel Cabrera,40.3,124,308,+1.13
2010,0,22371,Aaron Baddeley,40.7,187,459,+0.48
2010,0,2206,David Toms,40.7,111,273,+1.71
2010,0,2239,Scott Verplank,40.7,96,236,+2.08
2010,0,27613,David Lutterus,40.8,130,319,+1.69
2010,0,20127,Chris Riley,40.8,107,262,+2.34
2010,0,25632,Jimmy Walker,40.8,176,431,+1.25
2010,0,27120,Troy Matteson,40.9,162,396,+0.62
2010,0,23621,Rory Sabbatini,41.1,144,350,+1.74
2010,0,24358,Robert Garrigus,41.2,135,328,+1.70
2010,0,24138,Ian Poulter,41.9,70,167,+0.86
2010,0,20105,Jeff Gove,42.0,89,212,+1.57
2010,0,6522,Ernie Els,42.1,131,311,E
2010,0,8537,J.P. Hayes,42.1,136,323,+1.10
2010,0,1320,Bob Estes,42.3,152,359,+1.78
2010,0,24490,George McNeill,42.5,174,409,+0.92
2010,0,27330,Josh Teater,42.7,180,422,+3.17
2010,0,23409,James Driscoll,42.8,172,402,+1.80
2010,0,32102,Rickie Fowler,42.8,171,400,+1.81
2010,0,12716,Charley Hoffman,43.2,152,352,+0.79
2010,0,27214,Kevin Streelman,43.4,154,355,+2.47
2010,0,6643,Paul Goydos,43.5,117,269,+1.79
2010,0,12510,Chad Campbell,43.6,140,321,+2.14
2010,0,24781,Hunter Mahan,43.8,127,290,+1.18
2010,0,26851,Marc Leishman,43.9,176,401,+1.14
2010,0,23307,Roger Tambellini,43.9,127,289,+2.28
2010,0,10885,Robert Allenby,44.0,128,291,+1.72
2010,0,27936,Martin Laird,44.0,183,416,+1.15
2010,0,20850,Daniel Chopra,44.3,178,402,+1.40
2010,0,1161,Mark Calcavecchia,44.5,81,182,+2.10
2010,0,27095,Nick Watney,44.5,157,353,+1.02
2010,0,28158,Steve Marino,44.6,144,323,+1.25
2010,0,22056,Cameron Percy,44.6,140,314,+1.07
2010,0,24846,Ricky Barnes,44.7,200,447,+0.75
2010,0,23623,Bo Van Pelt,44.7,187,418,+1.28
2010,0,24357,K.J. Choi,44.8,124,277,+1.61
2010,0,6621,Joe Durant,44.8,82,183,+2.44
2010,0,1313,Steve Elkington,44.9,110,245,+1.27
2010,0,1707,Steve Lowery,44.9,118,263,+1.78
2010,0,1797,Rocco Mediate,44.9,111,247,+1.80
2010,0,1766,Billy Mayfair,45.3,120,265,+1.83
2010,0,10423,Mike Weir,45.3,115,254,+1.22
2010,0,1619,Skip Kendall,45.4,83,183,+2.77
2010,0,23541,Ben Crane,45.5,122,268,+1.15
2010,0,27933,John Merrick,45.5,181,398,+2.38
2010,0,32640,Troy Merritt,45.5,185,407,+2.70
2010,0,21209,Sergio Garcia,45.7,85,186,+0.94
2010,0,24024,Zach Johnson,45.7,133,291,+1.20
2010,0,21878,Mark Wilson,45.7,144,315,+1.67
2010,0,12755,Vance Veazey,45.8,121,264,+2.31
2010,0,20160,Charlie Wi,45.8,193,421,+1.09
2010,0,23638,Brendon de Jonge,45.9,185,403,+1.51
2010,0,25686,Jason Dufner,45.9,133,290,+1.58
2010,0,12782,Tim Herron,46.0,192,417,+1.41
2010,0,6514,Kevin Johnson,46.0,104,226,+2.50
2010,0,28237,Rory McIlroy,46.0,93,202,-0.11
2010,0,7363,Craig Bowden,46.1,77,167,+1.43
2010,0,21753,Brian Davis,46.1,171,371,+2.46
2010,0,28087,Kris Blanks,46.2,147,318,+2.11
2010,0,26881,Jarrod Lyle,46.2,98,212,+1.43
2010,0,22946,Henrik Bjornstad,46.4,123,265,+2.52
2010,0,21949,Joe Ogilvie,46.5,210,452,+1.71
2010,0,8725,Tom Gillis,46.6,176,378,+2.16
2010,0,6251,Chris DiMarco,46.7,143,306,+1.12
2010,0,25892,Steve Wheatcroft,46.7,122,261,+2.70
2010,0,26392,Chris Wilson,46.7,127,272,+2.13
2010,0,12705,Cliff Kresge,46.9,84,179,+2.02
2010,0,24140,Sean O'Hair,46.9,150,320,+1.07
2010,0,20691,Greg Owen,46.9,149,318,+3.22
2010,0,25562,Andres Romero,47.2,186,394,+1.77
2010,0,31560,Brian Stuard,47.2,158,335,+2.09
2010,0,27797,Derek Lamely,47.3,181,383,+1.49
2010,0,28620,Aron Price,47.3,125,264,+2.32
2010,0,22293,Heath Slocum,47.3,134,283,+1.49
2010,0,6567,Vijay Singh,47.4,137,289,+0.51
2010,0,26951,Johnson Wagner,47.4,170,359,+2.12
2010,0,28089,Jason Day,47.5,182,383,+1.81
2010,0,28780,Nicholas Thompson,47.5,172,362,+2.85
2010,0,20686,Jeev Milkha Singh,47.6,128,269,+1.09
2010,0,22046,Geoff Ogilvy,47.7,136,285,+1.69
2010,0,12714,Chris Tidland,47.7,154,323,+1.23
2010,0,12652,Cameron Beckman,47.8,139,291,+1.65
2010,0,1249,John Daly,47.9,136,284,+2.72
2010,0,10585,Scott McCarron,48.0,176,367,+1.02
2010,0,23788,D.J. Trahan,48.0,199,415,+0.65
2010,0,27436,Graham DeLaet,48.1,165,343,+0.30
2010,0,30925,Dustin Johnson,48.1,175,364,+1.14
2010,0,10425,Jay Williamson,48.1,117,243,+1.88
2010,0,1577,Lee Janzen,48.2,173,359,+1.68
2010,0,27963,Chris Stroud,48.3,171,354,+1.58
2010,0,28307,Matt Every,48.6,121,249,+1.82
2010,0,29285,Brent Delahoussaye,48.7,97,199,+3.20
2010,0,28475,Jeff Overton,48.7,204,419,+0.93
2010,0,26289,Boo Weekley,48.7,150,308,+1.80
2010,0,23320,Ryan Palmer,48.9,198,405,+2.02
2010,0,23325,Vaughn Taylor,48.9,158,323,+2.09
2010,0,24361,Pat Perez,49.0,178,363,+1.52
2010,0,20070,Matt Bettencourt,49.1,185,377,+1.57
2010,0,29910,Blake Adams,49.2,162,329,+1.85
2010,0,6012,Greg Kraft,49.2,97,197,+3.51
2010,0,27649,Brandt Snedeker,49.2,177,360,+1.41
2010,0,1706,Davis Love III,49.3,145,294,+1.59
2010,0,23613,Rich Barcelo,49.4,166,336,+1.87
2010,0,20645,John Senden,49.4,191,387,+1.52
2010,0,24663,Y.E. Yang,49.4,134,271,+1.79
2010,0,26420,Richard Johnson,49.5,136,275,+3.46
2010,0,26695,Michael Letzig,49.5,180,364,+1.72
2010,0,33419,Cameron Tringale,49.6,117,236,+2.14
2010,0,23718,Nathan Green,49.8,207,416,+1.40
2010,0,26679,Kevin Stadler,49.8,165,331,+2.06
2010,0,25900,Lucas Glover,50.0,142,284,+0.92
2010,0,26596,Ryan Moore,50.0,131,262,+2.29
2010,0,25190,Jeff Quinney,50.0,159,318,+1.82
2010,0,20229,Stewart Cink,50.2,157,313,+0.13
2010,0,1724,Jeff Maggert,50.2,136,271,+2.57
2010,0,20663,Brenden Pappas,50.2,162,323,+2.10
2010,0,28500,Martin Flores,50.4,213,423,+2.07
2010,0,27141,J.B. Holmes,50.4,257,510,+0.62
2010,0,25240,D.A. Points,50.4,190,377,+1.42
2010,0,25804,Bubba Watson,50.5,187,370,-0.11
2010,0,24925,Jonathan Byrd,50.6,204,403,+0.39
2010,0,8075,Jerry Kelly,50.6,171,338,+0.94
2010,0,27060,John Mallinger,50.6,124,245,+4.35
2010,0,23349,Charles Warren,50.7,116,229,+1.81
2010,0,26300,Matt Jones,50.8,224,441,+0.58
2010,0,6004,Stephen Ames,51.0,158,310,+1.90
2010,0,20498,Briny Baird,51.0,182,357,+1.48
2010,0,23983,Luke Donald,51.3,142,277,+0.63
2010,0,24502,Adam Scott,51.3,138,269,+0.87
2010,0,7867,Woody Austin,51.4,188,366,+1.60
2010,0,23135,Tim Clark,51.4,125,243,+0.24
2010,0,10809,Jim Furyk,51.5,120,233,+1.33
2010,0,32617,Jerod Turner,51.5,102,198,+2.75
2010,0,8385,Omar Uresti,51.5,101,196,+3.17
2010,0,20574,Mathew Goggin,51.6,177,343,+2.94
2010,0,20378,Mathias Grönberg,51.7,123,238,+1.30
2010,0,24912,Will MacKenzie,51.7,154,298,+1.10
2010,0,25396,Kevin Na,51.7,178,344,+1.01
2010,0,1941,Tom Pernice Jr.,51.8,131,253,+1.53
2010,0,10860,Justin Leonard,52.1,160,307,+2.19
2010,0,26287,Roland Thatcher,52.1,183,351,+2.35
2010,0,6515,Shaun Micheel,52.2,130,249,+2.15
2010,0,24507,Jason Bohn,52.4,167,319,+1.50
2010,0,20766,Padraig Harrington,52.5,134,255,+0.90
2010,0,21350,Ryuji Imada,52.5,210,400,+1.81
2010,0,23322,Brett Wetterich,52.5,149,284,+0.87
2010,0,23353,J.J. Henry,52.6,183,348,+0.38
2010,0,22405,Justin Rose,52.6,170,323,+1.47
2010,0,20472,Alex Cejka,52.8,140,265,+2.21
2010,0,19846,Brian Gay,52.9,155,293,+1.74
2010,0,25345,Carl Pettersson,53.0,219,413,+0.55
2010,0,6595,Kevin Sutherland,53.0,179,338,+1.12
2010,0,24924,Bill Haas,53.1,189,356,+1.16
2010,0,26882,Michael Sim,53.1,137,258,+1.46
2010,0,22378,Trevor Immelman,53.3,112,210,+1.52
2010,0,1116,Michael Bradley,53.6,186,347,+0.48
2010,0,21959,Ted Purdy,53.7,197,367,+2.44
2010,0,27770,Camilo Villegas,53.7,160,298,+1.63
2010,0,1329,Brad Faxon,54.3,140,258,+3.36
2010,0,11123,Chris Couch,54.6,143,262,+0.70
2010,0,23673,Michael Connell,55.2,206,373,+1.65
2010,0,6527,Steve Stricker,55.3,131,237,+0.46
2010,0,1945,Kenny Perry,55.4,129,233,+1.63
2010,0,29221,Webb Simpson,55.4,263,475,+1.41
2010,0,7457,Steve Flesch,55.6,164,295,+2.07
2010,0,30946,Alex Prugh,55.8,250,448,+1.72
2010,0,25364,Paul Casey,56.6,129,228,+0.31
2010,0,27466,Spencer Levin,56.6,249,440,+2.09
2010,0,22621,Ben Curtis,56.8,150,264,+1.80
2010,0,1810,Phil Mickelson,56.9,205,360,+1.02
2010,0,24227,Justin Bolli,57.2,107,187,+3.74
2010,0,22122,Andrew McLardy,58.4,128,219,+2.11
2010,0,20157,Retief Goosen,59.0,141,239,+0.99
2010,0,8375,Paul Stankowski,59.0,135,229,+1.78
2010,0,23108,Matt Kuchar,59.4,192,323,+1.41
2010,0,7749,Brett Quigley,59.4,263,443,+1.41
2010,0,20098,Stuart Appleby,59.7,279,467,+2.22
2010,0,27302,Garth Mulroy,60.5,127,210,+0.63
2010,0,12602,Dean Wilson,60.8,121,199,+0.58
2010,0,9011,David Duval,62.3,193,310,+2.80
2010,0,20436,Garrett Willis,62.9,171,272,+1.93
2010,0,20572,Rod Pampling,65.8,204,310,+2.21
2009,0,26851,Marc Leishman,34.5,143,415,1.96
2009,0,24449,Parker McLachlin,34.5,133,386,1.65
2009,0,23621,Rory Sabbatini,35.5,130,366,1.77
2009,0,22371,Aaron Baddeley,36.2,113,312,1.15
2009,0,23800,Bryce Molder,37.1,85,229,2.82
2009,0,8793,Tiger Woods,37.2,81,218,0.62
2009,0,25818,Scott Piercy,37.4,156,417,1.09
2009,0,12510,Chad Campbell,37.6,124,330,1.69
2009,0,1766,Billy Mayfair,37.8,105,278,2.57
2009,0,21878,Mark Wilson,37.9,132,348,1.59
2009,0,26301,James Nitties,38.1,143,375,2.59
2009,0,10733,Kent Jones,38.5,92,239,2.07
2009,0,27933,John Merrick,38.9,133,342,1.95
2009,0,2214,Kirk Triplett,38.9,72,185,0.56
2009,0,23623,Bo Van Pelt,39.2,149,380,1.61
2009,0,27120,Troy Matteson,39.3,173,440,1.45
2009,0,20104,Ken Duke,39.9,142,356,1.41
2009,0,30711,Colt Knost,39.9,85,213,2.59
2009,0,20127,Chris Riley,39.9,95,238,1.79
2009,0,28620,Aron Price,40.3,147,365,1.7
2009,0,2239,Scott Verplank,40.4,118,292,2.29
2009,0,1473,Todd Hamilton,40.5,120,296,3.08
2009,0,24781,Hunter Mahan,40.6,147,362,2.52
2009,0,20593,Greg Chalmers,40.9,131,320,1.53
2009,0,23638,Brendon de Jonge,40.9,155,379,2.26
2009,0,24358,Robert Garrigus,40.9,150,367,1.2
2009,0,23548,Bill Lunde,41.2,139,337,2.01
2009,0,1928,Corey Pavin,41.3,85,206,2.0
2009,0,10423,Mike Weir,41.3,140,339,1.79
2009,0,27936,Martin Laird,41.4,121,292,2.73
2009,0,26497,Casey Wittenberg,41.8,100,239,1.8
2009,0,19846,Brian Gay,41.9,126,301,1.83
2009,0,1132,Mark Brooks,42.1,59,140,0.85
2009,0,6251,Chris DiMarco,42.3,162,383,1.36
2009,0,21961,Charles Howell III,42.4,179,422,0.67
2009,0,25632,Jimmy Walker,42.5,148,348,1.62
2009,0,26300,Matt Jones,42.6,98,230,0.82
2009,0,22293,Heath Slocum,42.6,130,305,2.69
2009,0,24138,Ian Poulter,42.8,86,201,1.16
2009,0,27214,Kevin Streelman,43.0,178,414,0.73
2009,0,1707,Steve Lowery,43.1,151,350,2.19
2009,0,20229,Stewart Cink,43.5,137,315,1.82
2009,0,31416,Derek Fathauer,43.6,123,282,1.38
2009,0,6621,Joe Durant,43.7,69,158,1.74
2009,0,24490,George McNeill,44.0,169,384,1.3
2009,0,20691,Greg Owen,44.0,146,332,1.3
2009,0,1161,Mark Calcavecchia,44.2,141,319,1.91
2009,0,22295,Darron Stiles,44.4,63,142,3.65
2009,0,25900,Lucas Glover,44.9,164,365,1.52
2009,0,21805,Harrison Frazar,45.0,227,505,2.33
2009,0,24024,Zach Johnson,45.0,130,289,1.31
2009,0,22405,Justin Rose,45.2,122,270,1.23
2009,0,1320,Bob Estes,45.5,135,297,2.81
2009,0,29718,Anthony Kim,45.6,152,333,0.99
2009,0,10585,Scott McCarron,45.7,127,278,2.05
2009,0,1797,Rocco Mediate,45.7,144,315,0.69
2009,0,6643,Paul Goydos,45.8,114,249,2.46
2009,0,27770,Camilo Villegas,45.8,121,264,1.57
2009,0,8845,Scott Sterling,45.9,84,183,1.19
2009,0,20472,Alex Cejka,46.0,134,291,1.87
2009,0,6522,Ernie Els,46.0,109,237,1.93
2009,0,26881,Jarrod Lyle,46.0,120,261,1.25
2009,0,1142,Bart Bryant,46.1,88,191,3.86
2009,0,24912,Will MacKenzie,46.1,119,258,2.86
2009,0,22046,Geoff Ogilvy,46.1,136,295,0.44
2009,0,25919,Brian Vranesh,46.2,91,197,2.64
