YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
2017,0,33141,Keegan Bradley,0.9,1940478,215250010
2017,0,26596,Ryan Moore,0.9,1751851,195350000
2017,0,29461,Jamie Lovemark,0.89,1886972,211700010
2017,0,23063,Scott Hend,0.88,501635,56750000
2017,0,26476,Chez Reavie,0.88,1819206,206650010
2017,0,32448,James Hahn,0.87,1841314,211900000
2017,0,35879,Kelly Kraft,0.87,1638045,187400000
2017,0,27129,Luke List,0.86,1813219,211950010
2017,0,29479,Scott Brown,0.85,1748324,206750010
2017,0,27974,Sung Kang,0.85,1943309,228500010
2017,0,33122,Russell Knox,0.84,1643924,196300010
2017,0,33870,Ashun Wu,0.84,80167,9500000
2017,0,25396,Kevin Na,0.83,1728350,207900000
2017,0,27942,Rob Oppenheim,0.83,224190,27100000
2017,0,32333,Kevin Tway,0.83,1472613,176650010
2017,0,45836,Richard Bland,0.81,160000,19750000
2017,0,47959,Bryson DeChambeau,0.81,1817054,224450010
2017,0,21498,Hideto Tanihara,0.81,816347,101100000
2017,0,27895,Jonas Blixt,0.8,1408288,175200010
2017,0,34587,Chan Kim,0.79,175333,22250000
2017,0,25818,Scott Piercy,0.78,1317452,169600010
2017,0,29454,Bernd Wiesberger,0.78,769314,99000000
2017,0,20229,Stewart Cink,0.77,1463923,190500010
2017,0,29974,Branden Grace,0.77,1315054,170500000
2017,0,34021,Bud Cauley,0.76,1553685,203150010
2017,0,31646,Emiliano Grillo,0.75,1567015,208250010
2017,0,24925,Jonathan Byrd,0.73,328337,45100000
2017,0,23983,Luke Donald,0.73,958850,131550010
2017,0,34431,Robert Streb,0.73,1588287,216900000
2017,0,27214,Kevin Streelman,0.72,1313327,182000010
2017,0,33974,Dean Burmester,0.71,67000,9500000
2017,0,29926,Danny Lee,0.71,1611331,226350010
2017,0,27141,J.B. Holmes,0.7,1353584,192750000
2017,0,20691,Greg Owen,0.7,738711,105100000
2017,0,33948,Byeong Hun An,0.69,1236090,179600000
2017,0,34213,Grayson Murray,0.69,1468728,211450000
2017,0,36699,Patrick Rodgers,0.69,1346322,195600010
2017,0,12510,Chad Campbell,0.68,1329941,197000010
2017,0,39954,Cody Gribble,0.67,1305554,195100010
2017,0,31557,Jim Herman,0.66,1205632,182000010
2017,0,25804,Bubba Watson,0.66,1223129,185600000
2017,0,37338,Zecheng Dou,0.65,62000,9500000
2017,0,33461,Morgan Hoffmann,0.65,1278568,198100010
2017,0,25493,Nick Taylor,0.65,1255259,191800010
2017,0,30926,Chris Kirk,0.64,1216047,190400010
2017,0,24179,David Drysdale,0.63,64500,10250000
2017,0,25632,Jimmy Walker,0.63,1101162,174150000
2017,0,37454,Whee Kim,0.62,1125368,182000000
2017,0,34409,David Lingmerth,0.62,1070754,174000000
2017,0,33204,Shane Lowry,0.62,831411,134600000
2017,0,29908,C.T. Pan,0.62,1267649,203300010
2017,0,37157,Renato Paratore,0.62,60000,9750000
2017,0,40098,Matt Fitzpatrick,0.61,687437,113600000
2017,0,25240,D.A. Points,0.6,893700,150050000
2017,0,32757,Patton Kizzire,0.59,1110395,187700000
2017,0,39324,J.J. Spaun,0.59,1122611,188900010
2017,0,27770,Camilo Villegas,0.59,971420,165900010
2017,0,20396,Lee Westwood,0.59,581198,99000000
2017,0,40009,Dominic Bozzelli,0.58,868519,149400010
2017,0,19846,Brian Gay,0.58,942372,163450010
2017,0,24748,WC Liang,0.58,55000,9500000
2017,0,23548,Bill Lunde,0.58,233984,40100000
2017,0,49964,Aaron Wise,0.58,209488,36300010
2017,0,23320,Ryan Palmer,0.57,772560,136700000
2017,0,30692,Scott Stallings,0.57,955337,167750010
2017,0,49298,Kramer Hickok,0.56,75300,13500000
2017,0,30944,Jason Kokrak,0.56,1173708,211300010
2017,0,28300,Joost Luiten,0.56,279237,49750000
2017,0,31202,William McGirt,0.56,1225005,217050000
2017,0,47128,Richy Werenski,0.56,890262,159750010
2017,0,28783,Sam Brazel,0.55,107000,19500000
2017,0,27095,Nick Watney,0.55,824162,151050000
2017,0,22371,Aaron Baddeley,0.54,755356,139150000
2017,0,34643,Michael Johnson,0.54,54768,10200000
2017,0,22986,Søren Kjeldsen,0.54,722913,133250000
2017,0,48822,Sebastián Muñoz,0.54,563900,105350000
2017,0,29289,S.Y. Noh,0.54,1080706,201050010
2017,0,35314,Andy Sullivan,0.54,360639,67000000
2017,0,24358,Robert Garrigus,0.53,880905,167050010
2017,0,46550,Brandon Hagy,0.53,861227,162250000
2017,0,22046,Geoff Ogilvy,0.53,867249,164350000
2017,0,23621,Rory Sabbatini,0.53,741617,140750010
2017,0,27958,Ryan Blaum,0.52,962768,183950010
2017,0,39975,Michael Kim,0.52,1018204,195500010
2017,0,25572,Graeme McDowell,0.52,639770,123300010
2017,0,10213,Dicky Pride,0.52,165022,31800000
2017,0,24459,Richard Sterne,0.52,154950,29750000
2017,0,22000,Chris Wood,0.52,456562,88500000
2017,0,35545,Blayne Barber,0.51,823082,162550000
2017,0,31416,Derek Fathauer,0.5,898491,180550010
2017,0,24511,Thongchai Jaidee,0.5,246500,49750000
2017,0,33968,Thorbjørn Olesen,0.5,257917,51950000
2017,0,35107,Jordan Zunic,0.5,47750,9500000
2017,0,19824,Craig Barlow,0.49,53426,11000000
2017,0,28500,Martin Flores,0.49,830057,167750010
2017,0,28258,K.T. Kim,0.47,236208,49750000
2017,0,46732,Rick Lamb,0.47,524372,111600010
2017,0,33413,Ben Martin,0.47,850319,179250010
2017,0,24077,Matthew Millar,0.47,44375,9500000
2017,0,29484,Peter Uihlein,0.47,272529,57850000
2017,0,34099,Harris English,0.46,864960,189650010
2017,0,32979,Jacques Blaauw,0.45,43000,9500000
2017,0,46440,Smylie Kaufman,0.45,784758,172800000
2017,0,22056,Cameron Percy,0.45,623694,139100000
2017,0,29223,Sam Saunders,0.45,678117,150400000
2017,0,23325,Vaughn Taylor,0.45,797385,178150010
2017,0,45409,Huilin Zhang,0.45,42500,9500000
2017,0,34362,Laurie Canter,0.44,45286,10250000
2017,0,25720,Chad Collins,0.44,693743,157600000
2017,0,22892,Jason Gore,0.44,133125,30300000
2017,0,35973,Nathan Holman,0.44,42125,9500000
2017,0,33419,Cameron Tringale,0.44,792814,179200010
2017,0,37380,Curtis Luck,0.43,362230,83500000
2017,0,46601,Trey Mullinax,0.43,758141,176600010
2017,0,28252,Seamus Power,0.43,646180,151100010
2017,0,37189,Harold Varner III,0.43,918779,215650010
2017,0,26758,David Hearn,0.42,800710,188700010
2017,0,26300,Matt Jones,0.42,510622,120700000
2017,0,23497,Tag Ridings,0.42,489927,117700000
2017,0,32150,Michael Thompson,0.42,568991,136000010
2017,0,24083,Marcus Fraser,0.41,107245,26250000
2017,0,34174,John Huh,0.41,767575,187650010
2017,0,29222,Billy Hurley III,0.41,719579,177200010
2017,0,48117,Kurt Kitayama,0.41,39257,9600000
2017,0,23353,J.J. Henry,0.4,734874,184450010
2017,0,29531,Richie Ramsay,0.4,88000,22250000
2017,0,36521,Young-han Song,0.4,148800,37250000
2017,0,25834,Daniel Summerhays,0.4,826124,204100000
2017,0,26951,Johnson Wagner,0.4,685306,172300010
2017,0,34255,Joseph Bramlett,0.39,23516,6000000
2017,0,10809,Jim Furyk,0.39,558098,141400010
2017,0,28132,Tyrone Van Aswegen,0.39,806410,207250010
2017,0,40058,Zac Blair,0.38,788352,207200010
2017,0,23541,Ben Crane,0.38,618483,164600010
2017,0,34076,Joel Dahmen,0.38,344824,91900000
2017,0,19803,Ryan Armour,0.37,443006,119700000
2017,0,35532,Tom Hoge,0.37,373092,100200000
2017,0,47996,Jack Maguire,0.37,44975,12000000
2017,0,49771,J.T. Poston,0.37,662565,176900010
2017,0,34358,Jonathan Randolph,0.37,511032,137800010
2017,0,29078,Chan Shih-chang,0.37,60570,16500000
2017,0,29939,Fabrizio Zanotti,0.37,187870,50750000
2017,0,20157,Retief Goosen,0.36,414363,116300000
2017,0,24846,Ricky Barnes,0.35,697624,200500010
2017,0,32816,Satoshi Kodaira,0.35,132814,38250000
2017,0,26328,Shaun Norris,0.35,69250,20000000
2017,0,20472,Alex Cejka,0.34,618171,182300010
2017,0,30191,Julián Etulain,0.34,448214,132400010
2017,0,34168,Soomin Lee,0.34,56645,16500000
2017,0,35541,John Peterson,0.34,329705,95600010
2017,0,46441,Robby Shelton,0.34,157512,46600000
2017,0,35261,Miguel Tabuena,0.34,77411,22500000
2017,0,27747,Hiroshi Iwata,0.33,179133,54300000
2017,0,50666,Matt Gilchrest,0.32,11326,3500000
2017,0,33904,Grant Leaver,0.32,11326,3500000
2017,0,46048,Jordan Niebrugge,0.32,58637,18200000
2017,0,25562,Andres Romero,0.32,196518,62250000
2017,0,39958,Jeunghun Wang,0.32,307605,97200000
2017,0,1706,Davis Love III,0.31,257270,82700000
2017,0,32640,Troy Merritt,0.31,569682,185600000
2017,0,46154,Yi Keun Chang,0.3,31070,10250000
2017,0,28751,Andrew Dodt,0.3,31070,10250000
2017,0,47994,Lee McCoy,0.3,56667,18900000
2017,0,28486,Michael Putnam,0.3,130984,44400000
2017,0,25892,Steve Wheatcroft,0.3,309518,102000000
2017,0,25349,Tim Wilkinson,0.3,411459,135000010
2017,0,28937,George Coetzee,0.29,62000,21500000
2017,0,45988,Brett Coletta,0.29,66410,22700000
2017,0,29720,Andres Gonzales,0.29,422078,144700010
2017,0,34242,Andrew Johnston,0.29,293233,100150000
2017,0,34261,Scott Langley,0.28,49308,17400000
2017,0,1823,Larry Mize,0.28,27720,10000000
2017,0,31560,Brian Stuard,0.28,588806,212300010
2017,0,24912,Will MacKenzie,0.27,272288,102200010
2017,0,22983,Bradley Dredge,0.26,55000,21500000
2017,0,29930,Mike Hendry,0.26,52000,20000000
2017,0,28420,Ryan Brehm,0.25,396258,156800010
2017,0,30852,Ryo Ishikawa,0.25,319748,126800010
2017,0,6567,Vijay Singh,0.25,337305,134800000
2017,0,33418,Shawn Stefani,0.25,404377,162900010
2017,0,47363,Toby Tree,0.25,25843,10250000
2017,0,26525,Grégory Bourdy,0.24,51500,21500000
2017,0,19904,Paul Lawrie,0.24,47500,20000000
2017,0,27466,Spencer Levin,0.24,469730,195800010
2017,0,29772,Michael Lorenzo-Vera,0.24,24500,10250000
2017,0,39953,Chase Seiffert,0.24,38047,16100000
2017,0,26289,Boo Weekley,0.24,416929,174900010
2017,0,45526,Abraham Ancer,0.23,15820,7000010
2017,0,28697,Gaganjeet Bhullar,0.23,15750,7000000
2017,0,49633,Charlie Danielson,0.23,31302,13800000
2017,0,37094,Joseph Dean,0.23,23556,10250000
2017,0,28679,Fabián Gómez,0.23,332352,143800010
2017,0,26908,Yuta Ikeda,0.23,222562,94850000
2017,0,36326,David Lipsky,0.23,46625,20000000
2017,0,20634,Peter Lonard,0.23,7524,3300000
2017,0,33667,Carlos Ortiz,0.23,15820,7000010
2017,0,35225,Brandon Stone,0.23,127818,55000000
2017,0,20098,Stuart Appleby,0.22,206607,94200000
2017,0,49884,Cody Blick,0.22,7128,3300000
2017,0,35731,Kent Bulle,0.22,22850,10250000
2017,0,20766,Padraig Harrington,0.22,171407,79350000
2017,0,10860,Justin Leonard,0.22,13702,6200000
2017,0,40162,Justin Lower,0.22,16425,7500000
2017,0,29476,Kyle Reifers,0.22,454570,208700010
2017,0,20160,Charlie Wi,0.22,65613,30100000
2017,0,24461,Thomas Aiken,0.21,25026,12000000
2017,0,21409,Chris Evans,0.21,11890,5800000
2017,0,31670,Matthew Griffin,0.21,60106,28700000
2017,0,34563,Chesson Hadley,0.21,82208,38900000
2017,0,39356,Alex Moon,0.21,15375,7500000
2017,0,40055,Daniel Obremski,0.21,14981,7100000
2017,0,32139,Danny Willett,0.21,217975,104900000
2017,0,47125,Matt Atkins,0.2,8190,4200000
2017,0,20848,Ángel Cabrera,0.2,210479,103700010
2017,0,46443,Brian Campbell,0.2,237537,118300000
2017,0,25203,SSP Chawrasia,0.2,13860,7000000
2017,0,25191,Gonzalo Fernandez-Castaño,0.2,258162,131300010
2017,0,49932,Jonathan Garrick,0.2,28490,14000010
2017,0,35300,Andrew Loupe,0.2,273070,139200000
2017,0,47741,Wesley McClain,0.2,25744,13200000
2017,0,45582,Jared Sawada,0.2,12000,6000000
2017,0,49303,Anders Albertson,0.19,11280,6000000
2017,0,39460,Cyril Bouniol,0.19,5790,3000000
2017,0,32200,Roberto Castro,0.19,367362,190100000
2017,0,1381,Fred Funk,0.19,11280,6000000
2017,0,46402,Talor Gooch,0.19,23213,12000000
2017,0,37092,Hyung-Sung Kim,0.19,11280,6000000
2017,0,47610,Tyler Light,0.19,22971,12000000
2017,0,34466,Peter Malnati,0.19,358541,186100010
2017,0,10885,Robert Allenby,0.18,32851,18000000
2017,0,20593,Greg Chalmers,0.18,344631,187400010
2017,0,23699,Danny Chia,0.18,12880,7000000
2017,0,24357,K.J. Choi,0.18,292716,160500010
2017,0,34262,Jon Curran,0.18,128092,71200010
2017,0,28307,Matt Every,0.18,351412,194700010
2017,0,35110,Brett Drewitt,0.17,184388,111000000
2017,0,24781,Hunter Mahan,0.17,277235,163100010
2017,0,34265,Will Wilcox,0.17,137567,82400000
2017,0,20771,Steven Alker,0.16,218681,137700010
2017,0,33120,Mark Anderson,0.16,188806,118100000
2017,0,35376,Roberto Díaz,0.16,45625,28750010
2017,0,29740,Brad Fritsch,0.16,166440,104600000
2017,0,36801,Mark Hubbard,0.16,267968,171600010
2017,0,27933,John Merrick,0.16,74648,46500000
2017,0,27556,Ted Potter Jr.,0.16,31284,19100000
2017,0,36799,Stephan Jaeger,0.15,24301,16200000
2017,0,29670,Pablo Larrazabal,0.15,44250,30500000
2017,0,29485,Brett Stegmaier,0.15,271031,175000010
2017,0,28093,Miguel Angel Carballo,0.14,186623,131300010
2017,0,20104,Ken Duke,0.14,225907,160300010
2017,0,35461,Beau Hossler,0.14,77028,54600000
2017,0,37278,Nicholas Lindheim,0.14,175107,124200010
2017,0,8385,Omar Uresti,0.14,19250,14000000
2017,0,21407,Arjun Atwal,0.13,40799,30300000
2017,0,1116,Michael Bradley,0.13,13514,10700000
2017,0,8075,Jerry Kelly,0.13,59856,47800010
2017,0,23800,Bryce Molder,0.13,216892,168400000
2017,0,1948,Tim Petrovic,0.13,9984,7500000
2017,0,39251,Ryan Ruffels,0.13,65572,50200000
2017,0,27330,Josh Teater,0.13,16253,12600000
2017,0,24663,Y.E. Yang,0.13,67091,52300000
2017,0,25108,Chip Deason,0.12,12352,9900000
2017,0,47663,Kevin Dougherty,0.12,23696,19000000
2017,0,20645,John Senden,0.12,104044,87700000
2017,0,21878,Mark Wilson,0.12,100286,85100010
2017,0,29936,Ryan Fox,0.11,22875,20750000
2017,0,34579,Alexander Levy,0.11,47750,42250000
2017,0,6522,Ernie Els,0.1,155926,154950010
2017,0,29970,Dylan Frittelli,0.1,20800,20750000
2017,0,21731,Freddie Jacobson,0.1,61129,60500000
2017,0,28158,Steve Marino,0.1,98573,95100010
2017,0,25345,Carl Pettersson,0.1,164621,166000010
2017,0,2106,Chris Smith,0.1,6755,6800000
2017,0,24507,Jason Bohn,0.09,165910,179000010
2017,0,23821,Yusaku Miyazato,0.09,24301,28250000
2017,0,29745,Tyler Aldridge,0.08,67722,80000000
2017,0,1320,Bob Estes,0.08,76930,98400010
2017,0,47989,Sam Horsfield,0.08,27904,34200000
2017,0,51316,Kenny Pigman,0.08,12586,16300000
2017,0,23638,Brendon de Jonge,0.07,54273,81300000
2017,0,31273,Gavin Kyle Green,0.07,14070,20100000
2017,0,12782,Tim Herron,0.07,29857,44000000
2017,0,27120,Troy Matteson,0.07,12376,16600000
2017,0,23788,D.J. Trahan,0.07,15155,22800000
2017,0,47986,Rich Berberian Jr.,0.06,26284,41500000
2017,0,51766,Wyndham Clark,0.06,16934,28800000
2017,0,30750,Tommy Gainey,0.06,23717,43000000
2017,0,2206,David Toms,0.06,9984,16200000
2017,0,23048,Eric Axley,0.05,9198,19100000
2017,0,32698,Bobby Gates,0.04,12352,33400000
2017,0,30711,Colt Knost,0.04,13580,31400000
2017,0,33449,Zack Sucher,0.04,35135,86900010
2017,0,32334,Charlie Beljan,0.03,13869,55400000
2017,0,10505,Shane Bertsch,0.03,15328,52700000
2017,0,39004,Dru Love,0.03,10788,31700000
2017,0,24490,George McNeill,0.03,9984,35000000
2017,0,6515,Shaun Micheel,0.03,6300,18200000
2017,0,22913,John Rollins,0.03,8736,30100000
2017,0,30927,Brendon Todd,0.03,14925,52200000
2017,0,46507,Bobby Wyatt,0.03,33139,118300000
2017,0,39977,Max Homa,0.02,18008,97800000
2017,0,25274,Steven Bowditch,0.01,24650,172500010
2016,0,30925,Dustin Johnson,5.15,9365185,181700000
2016,0,28089,Jason Day,4.87,8045112,165300000
2016,0,24502,Adam Scott,3.88,6473090,166800000
2016,0,28237,Rory McIlroy,3.8,5790585,152300000
2016,0,32139,Danny Willett,3.5,2918132,83400000
2016,0,34046,Jordan Spieth,3.15,5538470,175900000
2016,0,21528,Henrik Stenson,2.87,3397373,118300000
2016,0,34360,Patrick Reed,2.58,5679575,219800000
2016,0,21209,Sergio Garcia,2.53,3242156,128300000
2016,0,33122,Russell Knox,2.46,4885906,198300000
2016,0,32839,Hideki Matsuyama,2.24,4193954,187400000
2016,0,1810,Phil Mickelson,2.24,4022628,179200000
2016,0,32366,Kevin Chappell,2.23,4501050,201800000
2016,0,25804,Bubba Watson,2.15,3492842,162100000
2016,0,25364,Paul Casey,2.14,3885560,181800000
2016,0,25632,Jimmy Walker,2.12,4148546,195300000
2016,0,26596,Ryan Moore,2.08,3701034,178200000
2016,0,36689,Brooks Koepka,2.01,3322393,165500000
2016,0,29974,Branden Grace,1.92,2878868,150200000
2016,0,27649,Brandt Snedeker,1.92,3960142,206000000
2016,0,33448,Justin Thomas,1.9,4126366,217500000
2016,0,23108,Matt Kuchar,1.89,3819678,202100000
2016,0,26331,Charl Schwartzel,1.85,2936027,158500000
2016,0,31202,William McGirt,1.81,3614972,200000000
2016,0,26499,Rafa Cabrera Bello,1.79,1609350,89700000
2016,0,20396,Lee Westwood,1.78,1138810,64100000
2016,0,46970,Jon Rahm,1.72,1004035,58500000
2016,0,25396,Kevin Na,1.71,3441291,201200000
2016,0,31646,Emiliano Grillo,1.7,3371705,198700000
2016,0,34363,Tyrrell Hatton,1.69,674788,40000000
2016,0,27141,J.B. Holmes,1.66,2969608,179200000
2016,0,26329,Louis Oosthuizen,1.66,2422079,145800000
2016,0,29478,Kevin Kisner,1.63,3424354,210400000
2016,0,25572,Graeme McDowell,1.62,2596170,160000000
2016,0,40026,Daniel Berger,1.61,3290764,204700000
2016,0,25818,Scott Piercy,1.52,2905349,191400000
2016,0,32102,Rickie Fowler,1.46,2713563,185800000
2016,0,32200,Roberto Castro,1.4,2520574,180500000
2016,0,27896,Ross Fisher,1.39,518643,37300000
2016,0,22405,Justin Rose,1.38,2085365,150700000
2016,0,37455,Si Woo Kim,1.37,3086369,226100000
2016,0,27064,Jhonattan Vegas,1.37,2478980,180800000
2016,0,10809,Jim Furyk,1.35,1538204,113800000
2016,0,25686,Jason Dufner,1.34,2879884,215700000
2016,0,6527,Steve Stricker,1.34,1418647,105800000
2016,0,35174,Matthew Southgate,1.31,122154,9300000
2016,0,29222,Billy Hurley III,1.28,1770400,138100000
2016,0,24924,Bill Haas,1.27,2390199,188500000
2016,0,31323,Gary Woodland,1.27,2392044,188000000
2016,0,32448,James Hahn,1.23,2367521,192700000
2016,0,34643,Michael Johnson,1.2,238000,19800000
2016,0,46440,Smylie Kaufman,1.18,2508174,211800000
2016,0,32070,Rafael Campos,1.17,114200,9800000
2016,0,12716,Charley Hoffman,1.17,2350239,201500000
2016,0,31560,Brian Stuard,1.17,1666014,142000000
2016,0,45702,Rodolfo Cazaubòn,1.16,185904,16000000
2016,0,21961,Charles Howell III,1.14,1974962,173100000
2016,0,33204,Shane Lowry,1.14,1585436,139200000
2016,0,20472,Alex Cejka,1.13,1566308,138500000
2016,0,28679,Fabián Gómez,1.13,2227040,197300000
2016,0,26525,Grégory Bourdy,1.12,257091,23000000
2016,0,29420,Billy Horschel,1.11,1744571,157000000
2016,0,23320,Ryan Palmer,1.1,1794141,163200000
2016,0,33948,Byeong Hun An,1.04,1278797,122800000
2016,0,29461,Jamie Lovemark,1.04,1940890,187400000
2016,0,25834,Daniel Summerhays,1.01,2045968,202400000
2016,0,35296,Haotong Li,1.0,173750,17300000
2016,0,30944,Jason Kokrak,0.99,1934250,196000000
2016,0,29221,Webb Simpson,0.99,1450355,146700000
2016,0,34099,Harris English,0.98,2014283,205500000
2016,0,31557,Jim Herman,0.98,2091274,214200000
2016,0,34409,David Lingmerth,0.98,1863783,190100000
2016,0,24507,Jason Bohn,0.97,1369705,141100000
2016,0,23983,Luke Donald,0.97,1634515,167800000
2016,0,46507,Bobby Wyatt,0.95,353348,37000000
2016,0,24024,Zach Johnson,0.94,1718703,183400000
2016,0,23325,Vaughn Taylor,0.94,1640750,174100000
2016,0,19803,Ryan Armour,0.93,32455,3500000
2016,0,34262,Jon Curran,0.93,1902481,204700000
2016,0,24140,Sean O'Hair,0.92,1702713,185500000
2016,0,29725,Tony Finau,0.91,1814790,199500000
2016,0,8075,Jerry Kelly,0.91,1328657,146200000
2016,0,34021,Bud Cauley,0.9,760430,84800000
2016,0,22371,Aaron Baddeley,0.89,1644915,184700000
2016,0,20593,Greg Chalmers,0.89,695188,78300000
2016,0,24357,K.J. Choi,0.89,1328448,149200000
2016,0,28500,Martin Flores,0.89,101576,11400000
2016,0,30711,Colt Knost,0.89,1594587,178400000
2016,0,29518,Brendan Steele,0.88,1589266,180300000
2016,0,34242,Andrew Johnston,0.87,336762,38800000
2016,0,47953,Greg Yates,0.87,52959,6100000
2016,0,22986,Søren Kjeldsen,0.85,921468,108200000
2016,0,27214,Kevin Streelman,0.85,1601177,187500000
2016,0,30926,Chris Kirk,0.84,1762335,210700000
2016,0,25198,Francesco Molinari,0.84,1083155,129300000
2016,0,24358,Robert Garrigus,0.83,1024900,123100000
2016,0,19958,Miguel Angel Jiménez,0.81,143492,17800000
2016,0,27936,Martin Laird,0.8,1224680,153000000
2016,0,23800,Bryce Molder,0.8,1353385,169400000
2016,0,26851,Marc Leishman,0.79,1566824,199400000
2016,0,21731,Freddie Jacobson,0.78,1354196,174400000
2016,0,20608,David Howell,0.77,137113,17800000
2016,0,27408,Martin Kaymer,0.77,701140,90700000
2016,0,48084,Wesley Bryan,0.76,178729,23500000
2016,0,32757,Patton Kizzire,0.76,1468624,192900000
2016,0,6567,Vijay Singh,0.76,1210104,160100000
2016,0,27436,Graham DeLaet,0.71,908557,127600000
2016,0,36699,Patrick Rodgers,0.71,1290336,181200000
2016,0,40098,Matt Fitzpatrick,0.7,713917,101500000
2016,0,20157,Retief Goosen,0.7,745735,106100000
2016,0,34098,Russell Henley,0.7,1228347,175500000
2016,0,29476,Kyle Reifers,0.69,1539578,223800000
2016,0,37189,Harold Varner III,0.69,1327320,191400000
2016,0,30978,Kiradech Aphibarnrat,0.68,680450,100400000
2016,0,27958,Ryan Blaum,0.68,42160,6200000
2016,0,26951,Johnson Wagner,0.66,1083787,164800000
2016,0,27895,Jonas Blixt,0.65,1115322,172400000
2016,0,29479,Scott Brown,0.65,1143452,177200000
2016,0,29926,Danny Lee,0.65,1405722,215900000
2016,0,33413,Ben Martin,0.65,1205730,184600000
2016,0,12510,Chad Campbell,0.64,1168073,183700000
2016,0,25191,Gonzalo Fernandez-Castaño,0.64,65600,10300000
2016,0,31115,Michio Matsumura,0.64,60500,9500000
2016,0,36824,Paul Peterson,0.64,44508,7000000
2016,0,33419,Cameron Tringale,0.64,1064066,166300000
2016,0,24846,Ricky Barnes,0.63,1158800,182700000
2016,0,27644,Brian Harman,0.63,1299801,206200000
2016,0,35300,Andrew Loupe,0.63,1075276,170800000
2016,0,34466,Peter Malnati,0.63,1298945,204900000
2016,0,20104,Ken Duke,0.62,773025,124000000
2016,0,25900,Lucas Glover,0.62,948927,153100000
2016,0,26758,David Hearn,0.62,1211514,194200000
2016,0,2206,David Toms,0.62,774522,125300000
2016,0,26289,Boo Weekley,0.62,991660,161200000
2016,0,26476,Chez Reavie,0.61,1086964,179200000
2016,0,29485,Brett Stegmaier,0.61,1086714,178900000
2016,0,32254,Xinjun Zhang,0.61,52000,8500000
2016,0,33399,Adam Hadwin,0.6,1067809,179400000
2016,0,27095,Nick Watney,0.6,189880,31700000
