YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
2010,0,23800,Bryce Molder,"26' 11""",9704.417,361
2010,0,26951,Johnson Wagner,"26' 11""",9592.083,356
2010,0,23320,Ryan Palmer,"27' 0""",11090.5,411
2010,0,32102,Rickie Fowler,"27' 1""",10930.667,403
2010,0,25900,Lucas Glover,"27' 1""",7702.333,284
2010,0,26695,Michael Letzig,"27' 1""",10170.417,376
2010,0,23788,D.J. Trahan,"27' 1""",11572.167,427
2010,0,20098,Stuart Appleby,"27' 2""",12379.5,455
2010,0,20105,Jeff Gove,"27' 2""",5779.833,213
2010,0,28089,Jason Day,"27' 3""",10697.75,392
2010,0,31560,Brian Stuard,"27' 3""",9196.417,338
2010,0,25720,Chad Collins,"27' 4""",10725.333,392
2010,0,21961,Charles Howell III,"27' 4""",14763.583,540
2010,0,24138,Ian Poulter,"27' 5""",4659.0,170
2010,0,23349,Charles Warren,"27' 5""",6574.667,240
2010,0,26882,Michael Sim,"27' 6""",7280.0,265
2010,0,33419,Cameron Tringale,"27' 6""",6620.833,241
2010,0,23307,Roger Tambellini,"27' 7""",8339.5,302
2010,0,27936,Martin Laird,"27' 8""",11549.583,417
2010,0,28780,Nicholas Thompson,"27' 8""",10271.0,371
2010,0,24846,Ricky Barnes,"27' 9""",12531.0,452
2010,0,11123,Chris Couch,"27' 9""",7383.5,266
2010,0,32640,Troy Merritt,"27' 9""",11321.167,408
2010,0,20691,Greg Owen,"27' 10""",8777.167,315
2010,0,20686,Jeev Milkha Singh,"27' 10""",7494.333,269
2010,0,1116,Michael Bradley,"27' 11""",9897.833,355
2010,0,1706,Davis Love III,"27' 11""",8617.75,309
2010,0,28158,Steve Marino,"27' 11""",8986.667,322
2010,0,21959,Ted Purdy,"27' 11""",10596.167,379
2010,0,27302,Garth Mulroy,"28' 0""",6020.5,215
2010,0,22405,Justin Rose,"28' 0""",9136.833,326
2010,0,20229,Stewart Cink,"28' 2""",8997.0,319
2010,0,23409,James Driscoll,"28' 3""",11580.75,410
2010,0,1707,Steve Lowery,"28' 3""",7918.417,280
2010,0,24227,Justin Bolli,"28' 4""",5413.75,191
2010,0,6514,Kevin Johnson,"28' 4""",6410.083,226
2010,0,20070,Matt Bettencourt,"28' 7""",11534.417,403
2010,0,22378,Trevor Immelman,"28' 7""",5940.083,208
2010,0,1577,Lee Janzen,"28' 7""",10760.833,376
2010,0,1329,Brad Faxon,"28' 10""",7668.0,266
2010,0,20157,Retief Goosen,"28' 10""",7013.5,243
2010,0,26287,Roland Thatcher,"28' 10""",10225.833,355
2010,0,25892,Steve Wheatcroft,"28' 10""",7546.083,262
2010,0,21350,Ryuji Imada,"28' 11""",12072.917,417
2010,0,25364,Paul Casey,"29' 0""",6613.167,228
2010,0,21949,Joe Ogilvie,"29' 0""",13624.833,470
2010,0,27436,Graham DeLaet,"29' 3""",10362.333,354
2010,0,22946,Henrik Bjornstad,"29' 7""",8159.917,276
2010,0,28475,Jeff Overton,"29' 7""",12534.917,424
2010,0,6567,Vijay Singh,"29' 7""",8685.583,294
2010,0,24358,Robert Garrigus,"29' 8""",10296.25,347
2010,0,26851,Marc Leishman,"29' 8""",12084.25,407
2010,0,1249,John Daly,"29' 10""",8536.75,286
2010,0,24490,George McNeill,"29' 10""",12799.417,429
2010,0,25804,Bubba Watson,"30' 0""",11339.417,378
2010,0,20766,Padraig Harrington,"30' 2""",7716.0,256
2010,0,21209,Sergio Garcia,"30' 5""",5752.667,189
2010,0,12755,Vance Veazey,"30' 5""",8087.833,266
2010,0,27613,David Lutterus,"30' 6""",9833.417,322
2010,0,25562,Andres Romero,"30' 6""",12514.0,410
2010,0,7749,Brett Quigley,"30' 10""",14253.333,462
2010,0,20850,Daniel Chopra,"31' 0""",12944.167,417
2010,0,28500,Martin Flores,"31' 1""",13188.083,424
2010,0,10423,Mike Weir,"31' 1""",8046.667,259
2010,0,27797,Derek Lamely,"31' 5""",11817.5,376
2010,0,22371,Aaron Baddeley,"31' 7""",15226.667,482
2010,0,30925,Dustin Johnson,"31' 7""",11865.75,376
2010,0,26300,Matt Jones,"31' 9""",14486.417,456
2010,0,9011,David Duval,"32' 2""",10385.417,323
2010,0,20848,Ángel Cabrera,"32' 4""",10335.833,320
2010,0,25818,Scott Piercy,"32' 10""",15420.833,470
2010,0,20663,Brenden Pappas,"33' 0""",10620.0,322
2010,0,1810,Phil Mickelson,"34' 3""",12195.167,356
2010,0,27141,J.B. Holmes,"34' 5""",18204.917,529
2010,0,23613,Rich Barcelo,"35' 8""",12383.333,347
2010,0,25632,Jimmy Walker,"35' 8""",15978.417,448
2009,0,1677,Tom Lehman,"17' 6""",2378.833,136
2009,0,24024,Zach Johnson,"18' 10""",5791.25,308
2009,0,19846,Brian Gay,"19' 1""",5920.75,310
2009,0,8075,Jerry Kelly,"19' 3""",6881.833,357
2009,0,10860,Justin Leonard,"19' 4""",5993.917,310
2009,0,22293,Heath Slocum,"19' 6""",5940.5,305
2009,0,24781,Hunter Mahan,"19' 7""",6946.25,354
2009,0,6643,Paul Goydos,"19' 8""",4900.5,249
2009,0,10809,Jim Furyk,"19' 10""",4997.5,252
2009,0,2206,David Toms,"20' 0""",5769.333,288
2009,0,23135,Tim Clark,"20' 1""",4242.583,211
2009,0,22548,Patrick Sheehan,"20' 2""",3009.25,149
2009,0,1142,Bart Bryant,"20' 4""",3946.333,194
2009,0,27060,John Mallinger,"20' 6""",6108.417,298
2009,0,2214,Kirk Triplett,"20' 6""",3921.25,191
2009,0,1035,Tommy Armour III,"20' 7""",4604.25,224
2009,0,8931,Glen Day,"20' 8""",5391.0,261
2009,0,24138,Ian Poulter,"20' 8""",4043.667,196
2009,0,24503,Jeff Klauk,"20' 11""",7064.167,338
2009,0,1945,Kenny Perry,"21' 0""",6901.583,329
2009,0,1928,Corey Pavin,"21' 1""",4367.917,207
2009,0,8845,Scott Sterling,"21' 1""",4008.583,190
2009,0,2239,Scott Verplank,"21' 1""",6357.417,302
2009,0,1132,Mark Brooks,"21' 2""",3259.583,154
2009,0,23541,Ben Crane,"21' 2""",7212.75,341
2009,0,1320,Bob Estes,"21' 4""",6281.083,295
2009,0,6527,Steve Stricker,"21' 4""",5812.667,273
2009,0,30711,Colt Knost,"21' 5""",4714.333,220
2009,0,23108,Matt Kuchar,"21' 5""",7037.833,328
2009,0,24140,Sean O'Hair,"21' 5""",6477.25,303
2009,0,6621,Joe Durant,"21' 7""",3448.083,160
2009,0,24357,K.J. Choi,"21' 8""",4686.75,216
2009,0,23788,D.J. Trahan,"21' 8""",7441.5,343
2009,0,12652,Cameron Beckman,"21' 9""",8209.667,377
2009,0,20127,Chris Riley,"21' 9""",5408.583,249
2009,0,10425,Jay Williamson,"21' 9""",4943.083,227
2009,0,22621,Ben Curtis,"21' 11""",4862.5,222
2009,0,1707,Steve Lowery,"21' 11""",7831.5,357
2009,0,26668,Marc Turnesa,"22' 1""",6836.0,310
2009,0,24507,Jason Bohn,"22' 4""",7161.167,321
2009,0,21753,Brian Davis,"22' 4""",8819.0,395
2009,0,1797,Rocco Mediate,"22' 5""",7157.333,319
2009,0,25396,Kevin Na,"22' 5""",8280.0,369
2009,0,26289,Boo Weekley,"22' 5""",5984.0,267
2009,0,25686,Jason Dufner,"22' 6""",7460.25,331
2009,0,24663,Y.E. Yang,"22' 6""",8171.25,363
2009,0,26476,Chez Reavie,"22' 7""",6406.917,284
2009,0,22295,Darron Stiles,"22' 7""",3435.083,152
2009,0,22892,Jason Gore,"22' 10""",6351.583,278
2009,0,10585,Scott McCarron,"22' 10""",6475.583,284
2009,0,27649,Brandt Snedeker,"22' 10""",5818.25,255
2009,0,6197,Michael Allen,"22' 11""",5393.0,235
2009,0,20498,Briny Baird,"22' 11""",7021.75,306
2009,0,20691,Greg Owen,"22' 11""",7814.25,341
2009,0,10885,Robert Allenby,"23' 0""",5700.417,248
2009,0,21959,Ted Purdy,"23' 1""",9436.667,409
2009,0,25190,Jeff Quinney,"23' 1""",7293.75,316
2009,0,25240,D.A. Points,"23' 2""",8560.833,369
2009,0,10423,Mike Weir,"23' 2""",7828.5,338
2009,0,10733,Kent Jones,"23' 3""",5693.0,245
2009,0,20472,Alex Cejka,"23' 4""",6475.833,278
2009,0,25900,Lucas Glover,"23' 5""",8636.417,369
2009,0,20634,Peter Lonard,"23' 5""",7953.667,340
2009,0,20160,Charlie Wi,"23' 5""",7842.0,335
2009,0,12705,Cliff Kresge,"23' 6""",7391.0,315
2009,0,1313,Steve Elkington,"23' 8""",6115.417,258
2009,0,1948,Tim Petrovic,"23' 8""",8928.083,377
2009,0,21961,Charles Howell III,"23' 9""",10363.417,436
2009,0,24912,Will MacKenzie,"23' 9""",6489.833,273
2009,0,20574,Mathew Goggin,"23' 10""",6144.917,258
2009,0,27466,Spencer Levin,"23' 10""",7898.25,331
2009,0,22348,Nick O'Hern,"23' 10""",8335.75,350
2009,0,1941,Tom Pernice Jr.,"23' 10""",8546.833,358
2009,0,26420,Richard Johnson,"23' 11""",7457.083,312
2009,0,1724,Jeff Maggert,"24' 0""",7450.583,310
2009,0,20572,Rod Pampling,"24' 0""",7123.583,297
2009,0,24361,Pat Perez,"24' 0""",6941.333,289
2009,0,22913,John Rollins,"24' 0""",8215.75,342
2009,0,25919,Brian Vranesh,"24' 0""",4893.083,204
2009,0,7457,Steve Flesch,"24' 1""",7506.667,312
2009,0,21878,Mark Wilson,"24' 1""",8578.917,356
2009,0,6251,Chris DiMarco,"24' 2""",9174.917,380
2009,0,20104,Ken Duke,"24' 2""",9111.0,377
2009,0,24924,Bill Haas,"24' 2""",9721.667,402
2009,0,6004,Stephen Ames,"24' 3""",6094.0,251
2009,0,6539,Rick Price,"24' 4""",4253.417,175
2009,0,26679,Kevin Stadler,"24' 4""",6375.583,262
2009,0,23623,Bo Van Pelt,"24' 4""",9309.75,383
2009,0,22961,David Mathis,"24' 5""",8517.0,349
2009,0,6012,Greg Kraft,"24' 8""",4987.5,202
2009,0,28158,Steve Marino,"24' 9""",9764.25,394
2009,0,1766,Billy Mayfair,"25' 0""",6805.667,272
2009,0,28620,Aron Price,"25' 0""",9213.417,369
2009,0,27095,Nick Watney,"25' 0""",9496.083,380
2009,0,23548,Bill Lunde,"25' 1""",8615.333,343
2009,0,26498,Matt Weibring,"25' 1""",6228.167,248
2009,0,12510,Chad Campbell,"25' 2""",8479.167,337
2009,0,20645,John Senden,"25' 3""",10624.667,421
2009,0,28118,Peter Tomasulo,"25' 3""",5207.5,206
2009,0,27214,Kevin Streelman,"25' 4""",10782.583,426
2009,0,23353,J.J. Henry,"25' 5""",10480.917,412
2009,0,22405,Justin Rose,"25' 5""",6817.083,268
2009,0,28780,Nicholas Thompson,"25' 6""",10035.917,394
2009,0,26951,Johnson Wagner,"25' 6""",8620.333,338
2009,0,21731,Freddie Jacobson,"25' 7""",9976.083,390
2009,0,26695,Michael Letzig,"25' 7""",11631.833,454
2009,0,20229,Stewart Cink,"25' 8""",8329.083,324
2009,0,25345,Carl Pettersson,"25' 8""",10254.25,400
2009,0,6595,Kevin Sutherland,"25' 8""",9328.083,363
2009,0,23325,Vaughn Taylor,"25' 8""",8714.333,340
2009,0,1226,Fred Couples,"25' 9""",6336.75,246
2009,0,26301,James Nitties,"25' 9""",9609.083,373
2009,0,23349,Charles Warren,"25' 9""",6210.25,241
2009,0,1577,Lee Janzen,"25' 10""",7495.333,290
2009,0,23800,Bryce Molder,"25' 10""",5961.417,231
2009,0,23621,Rory Sabbatini,"25' 10""",9438.917,365
2009,0,6522,Ernie Els,"25' 11""",6534.75,252
2009,0,12602,Dean Wilson,"25' 11""",8497.583,328
2009,0,23614,Rich Beem,"26' 0""",6767.0,260
2009,0,23718,Nathan Green,"26' 0""",12297.083,473
2009,0,27963,Chris Stroud,"26' 0""",9307.0,358
2009,0,21350,Ryuji Imada,"26' 1""",9450.667,362
2009,0,27936,Martin Laird,"26' 1""",7565.25,290
2009,0,1161,Mark Calcavecchia,"26' 3""",8580.75,327
2009,0,28087,Kris Blanks,"26' 5""",5384.0,204
2009,0,21209,Sergio Garcia,"26' 6""",5913.083,223
2009,0,20157,Retief Goosen,"26' 6""",8233.583,311
2009,0,1473,Todd Hamilton,"26' 6""",8489.667,320
2009,0,27770,Camilo Villegas,"26' 7""",7445.917,280
2009,0,26881,Jarrod Lyle,"26' 9""",7029.5,263
2009,0,23638,Brendon de Jonge,"26' 10""",10339.0,385
2009,0,10117,Bob Heintz,"26' 10""",5895.5,220
2009,0,27933,John Merrick,"26' 10""",9273.0,346
2009,0,1329,Brad Faxon,"26' 11""",7501.583,279
2009,0,7867,Woody Austin,"27' 1""",9777.5,361
2009,0,24925,Jonathan Byrd,"27' 1""",9284.417,343
2009,0,24490,George McNeill,"27' 1""",10586.667,391
2009,0,8793,Tiger Woods,"27' 1""",6174.083,228
2009,0,20593,Greg Chalmers,"27' 2""",9187.75,338
2009,0,24846,Ricky Barnes,"27' 3""",7586.667,278
2009,0,26497,Casey Wittenberg,"27' 4""",7087.667,259
2009,0,23778,Brad Adamonis,"27' 5""",9461.0,345
2009,0,22046,Geoff Ogilvy,"27' 5""",8407.167,307
2009,0,1706,Davis Love III,"27' 6""",11249.167,409
2009,0,26596,Ryan Moore,"27' 6""",8862.167,322
2009,0,20098,Stuart Appleby,"27' 11""",9314.583,334
2009,0,28475,Jeff Overton,"28' 0""",12670.667,452
2009,0,21949,Joe Ogilvie,"28' 1""",11931.917,425
2009,0,23983,Luke Donald,"28' 2""",8823.667,313
2009,0,30927,Brendon Todd,"28' 3""",6529.417,231
2009,0,20070,Matt Bettencourt,"28' 4""",12972.75,458
2009,0,6567,Vijay Singh,"28' 4""",7348.333,259
2009,0,23497,Tag Ridings,"28' 6""",6442.333,226
2009,0,27120,Troy Matteson,"28' 7""",13289.75,465
2009,0,12782,Tim Herron,"28' 8""",12793.5,446
2009,0,23320,Ryan Palmer,"28' 9""",10066.5,350
2009,0,27683,Leif Olson,"29' 2""",6918.75,237
2009,0,26851,Marc Leishman,"29' 5""",12669.583,431
2009,0,29221,Webb Simpson,"29' 6""",13542.083,459
2009,0,7749,Brett Quigley,"29' 7""",11870.167,401
2009,0,24502,Adam Scott,"29' 8""",6612.5,223
2009,0,31416,Derek Fathauer,"29' 10""",8799.083,295
2009,0,22371,Aaron Baddeley,"29' 11""",9795.0,327
2009,0,7223,Brian Bateman,"30' 1""",8279.917,275
2009,0,20850,Daniel Chopra,"30' 2""",13699.75,454
2009,0,12716,Charley Hoffman,"30' 3""",14291.417,472
2009,0,28089,Jason Day,"30' 5""",7942.833,261
2009,0,21805,Harrison Frazar,"30' 5""",15499.5,510
2009,0,25562,Andres Romero,"30' 5""",7506.667,247
2009,0,20848,Ángel Cabrera,"30' 7""",7436.0,243
2009,0,24449,Parker McLachlin,"30' 7""",12317.917,403
2009,0,25818,Scott Piercy,"30' 10""",13243.75,429
2009,0,30925,Dustin Johnson,"31' 0""",10571.417,341
2009,0,24358,Robert Garrigus,"31' 1""",12227.583,393
2009,0,1810,Phil Mickelson,"31' 6""",9318.25,296
2009,0,25804,Bubba Watson,"31' 6""",10496.917,333
2009,0,20766,Padraig Harrington,"32' 2""",9039.333,281
2009,0,26300,Matt Jones,"32' 9""",8617.417,263
2009,0,9011,David Duval,"32' 10""",8574.667,261
2009,0,29718,Anthony Kim,"32' 10""",11299.667,344
2009,0,23048,Eric Axley,"34' 4""",12588.833,367
2009,0,25632,Jimmy Walker,"35' 3""",13373.667,379
2009,0,31323,Gary Woodland,"36' 1""",7573.333,210
2009,0,27141,J.B. Holmes,"36' 11""",15342.0,416
2008,0,1142,Bart Bryant,"16' 11""",3055.5,181
2008,0,24024,Zach Johnson,"17' 3""",3957.75,229
2008,0,22293,Heath Slocum,"17' 4""",3687.0,213
2008,0,8931,Glen Day,"18' 1""",2311.167,128
2008,0,2239,Scott Verplank,"18' 1""",3255.083,180
2008,0,19846,Brian Gay,"18' 3""",4284.0,235
2008,0,10505,Shane Bertsch,"18' 6""",4984.583,270
2008,0,10809,Jim Furyk,"19' 0""",4721.417,249
2008,0,10860,Justin Leonard,"19' 2""",4608.25,240
2008,0,8385,Omar Uresti,"19' 4""",2633.833,136
2008,0,2223,Bob Tway,"19' 6""",2611.083,134
2008,0,26289,Boo Weekley,"19' 6""",5356.583,275
2008,0,8075,Jerry Kelly,"19' 9""",4899.0,248
2008,0,25396,Kevin Na,"19' 11""",5942.917,299
2008,0,1928,Corey Pavin,"20' 1""",2270.833,113
2008,0,6621,Joe Durant,"20' 2""",3993.5,198
2008,0,23135,Tim Clark,"20' 3""",5362.417,265
2008,0,25349,Tim Wilkinson,"20' 4""",5355.25,263
2008,0,22348,Nick O'Hern,"20' 5""",3784.583,185
2008,0,10425,Jay Williamson,"20' 5""",5283.75,259
2008,0,22621,Ben Curtis,"20' 8""",3988.25,193
2008,0,6197,Michael Allen,"20' 9""",5560.583,268
2008,0,2002,John Riegger,"20' 9""",4531.0,218
2008,0,20105,Jeff Gove,"20' 11""",2240.25,107
2008,0,12652,Cameron Beckman,"21' 0""",4492.833,214
2008,0,1388,Robert Gamez,"21' 3""",4351.083,205
2008,0,1320,Bob Estes,"21' 4""",5728.833,269
2008,0,1766,Billy Mayfair,"21' 4""",5589.583,262
2008,0,23108,Matt Kuchar,"21' 5""",5242.417,245
2008,0,20634,Peter Lonard,"21' 5""",6179.333,289
2008,0,2206,David Toms,"21' 5""",4126.25,193
2008,0,6004,Stephen Ames,"21' 7""",6085.667,282
2008,0,23541,Ben Crane,"21' 7""",5454.0,253
2008,0,1313,Steve Elkington,"21' 7""",5133.583,238
2008,0,21461,Kenneth Ferrie,"21' 7""",4166.667,193
2008,0,23614,Rich Beem,"21' 8""",5794.5,267
2008,0,20623,Gavin Coles,"21' 9""",1412.333,65
2008,0,1941,Tom Pernice Jr.,"21' 11""",7260.167,331
2008,0,6643,Paul Goydos,"22' 1""",4729.75,214
2008,0,20572,Rod Pampling,"22' 1""",5262.5,238
2008,0,23623,Bo Van Pelt,"22' 2""",7583.25,342
2008,0,21753,Brian Davis,"22' 3""",5862.5,263
2008,0,12705,Cliff Kresge,"22' 4""",5656.083,253
2008,0,1161,Mark Calcavecchia,"22' 5""",4435.25,198
2008,0,24357,K.J. Choi,"22' 5""",5364.833,239
2008,0,26420,Richard Johnson,"22' 5""",3723.25,166
2008,0,7547,Craig Kanada,"22' 6""",2924.667,130
2008,0,1797,Rocco Mediate,"22' 6""",5463.0,243
2008,0,10423,Mike Weir,"22' 6""",5955.333,265
2008,0,10585,Scott McCarron,"22' 8""",3631.667,160
2008,0,24138,Ian Poulter,"22' 8""",3675.25,162
2008,0,20160,Charlie Wi,"22' 8""",6095.667,269
2008,0,1035,Tommy Armour III,"22' 10""",4797.417,210
2008,0,6012,Greg Kraft,"22' 10""",3335.083,146
2008,0,24912,Will MacKenzie,"22' 10""",4860.417,213
2008,0,26500,Alejandro Cañizares,"22' 11""",4301.667,188
2008,0,26695,Michael Letzig,"22' 11""",5015.5,219
2008,0,19803,Ryan Armour,"23' 0""",4467.0,194
2008,0,12826,Paul Claxton,"23' 0""",2665.75,116
2008,0,1553,John Huston,"23' 0""",2438.083,106
2008,0,27214,Kevin Streelman,"23' 0""",8241.75,358
2008,0,24140,Sean O'Hair,"23' 1""",6196.0,268
2008,0,20443,Jin Park,"23' 1""",4863.583,211
2008,0,27770,Camilo Villegas,"23' 1""",5672.417,246
2008,0,26476,Chez Reavie,"23' 2""",5395.0,233
2008,0,22913,John Rollins,"23' 2""",5889.0,254
2008,0,27095,Nick Watney,"23' 2""",7817.5,337
2008,0,27963,Chris Stroud,"23' 3""",5021.667,216
2008,0,25900,Lucas Glover,"23' 4""",6614.417,283
2008,0,21878,Mark Wilson,"23' 4""",7152.5,307
2008,0,27060,John Mallinger,"23' 5""",5971.0,255
2008,0,10885,Robert Allenby,"23' 6""",8224.333,350
2008,0,7867,Woody Austin,"23' 6""",6997.0,298
2008,0,1139,Olin Browne,"23' 6""",2912.0,124
2008,0,8537,J.P. Hayes,"23' 6""",4613.75,196
2008,0,20382,Stephen Leaney,"23' 6""",3149.917,134
2008,0,26668,Marc Turnesa,"23' 6""",6282.333,267
2008,0,22806,Doug LaBelle II,"23' 9""",3799.75,160
2008,0,22892,Jason Gore,"23' 10""",6397.25,268
2008,0,24781,Hunter Mahan,"23' 10""",6567.167,276
2008,0,8845,Scott Sterling,"23' 10""",5415.5,227
2008,0,6251,Chris DiMarco,"24' 0""",6637.167,277
2008,0,10733,Kent Jones,"24' 0""",3307.417,138
2008,0,11032,Frank Lickliter II,"24' 1""",8619.083,358
2008,0,12680,Shigeki Maruyama,"24' 1""",4336.0,180
2008,0,1948,Tim Petrovic,"24' 1""",6784.583,282
2008,0,23349,Charles Warren,"24' 1""",5860.917,243
2008,0,27649,Brandt Snedeker,"24' 2""",7230.917,299
2008,0,28780,Nicholas Thompson,"24' 2""",7595.917,314
2008,0,23788,D.J. Trahan,"24' 2""",6335.083,262
2008,0,20378,Mathias Grönberg,"24' 3""",6847.417,282
2008,0,27933,John Merrick,"24' 3""",6717.417,277
2008,0,20472,Alex Cejka,"24' 4""",4593.5,189
2008,0,23353,J.J. Henry,"24' 4""",8907.583,366
2008,0,1724,Jeff Maggert,"24' 4""",6628.667,272
2008,0,6567,Vijay Singh,"24' 4""",6968.333,286
2008,0,24925,Jonathan Byrd,"24' 5""",5723.0,234
2008,0,20104,Ken Duke,"24' 5""",9290.917,380
2008,0,23320,Ryan Palmer,"24' 7""",3909.5,159
2008,0,24227,Justin Bolli,"24' 8""",5406.25,219
2008,0,26596,Ryan Moore,"24' 8""",5305.75,215
2008,0,26679,Kevin Stadler,"24' 8""",6808.5,276
2008,0,1677,Tom Lehman,"24' 10""",3225.833,130
2008,0,22548,Patrick Sheehan,"24' 11""",8428.583,338
2008,0,20098,Stuart Appleby,"25' 0""",7343.083,294
2008,0,27561,Nick Flanagan,"25' 0""",7716.083,309
2008,0,21731,Freddie Jacobson,"25' 0""",5743.417,230
2008,0,1945,Kenny Perry,"25' 0""",8549.333,342
2008,0,20127,Chris Riley,"25' 0""",1949.583,78
2008,0,6595,Kevin Sutherland,"25' 0""",8619.167,345
2008,0,12510,Chad Campbell,"25' 1""",8521.833,340
2008,0,29718,Anthony Kim,"25' 1""",7421.583,296
2008,0,1707,Steve Lowery,"25' 2""",6468.0,257
2008,0,24361,Pat Perez,"25' 2""",6992.583,278
2008,0,22582,Kyle Thompson,"25' 2""",5029.0,200
2008,0,20498,Briny Baird,"25' 3""",8944.917,354
2008,0,12309,Bob Sowards,"25' 3""",3933.583,156
2008,0,23325,Vaughn Taylor,"25' 3""",8622.333,341
2008,0,21959,Ted Purdy,"25' 4""",5320.333,210
2008,0,21949,Joe Ogilvie,"25' 5""",7627.25,300
2008,0,22046,Geoff Ogilvy,"25' 8""",5497.917,214
2008,0,25594,Travis Perkins,"25' 8""",3776.333,147
2008,0,25190,Jeff Quinney,"25' 8""",7113.417,277
2008,0,28158,Steve Marino,"25' 10""",9460.167,366
2008,0,6090,Jim McGovern,"25' 10""",4182.833,162
2008,0,6575,Dudley Hart,"25' 11""",6560.0,253
2008,0,23621,Rory Sabbatini,"25' 11""",7628.333,294
2008,0,12602,Dean Wilson,"25' 11""",8453.333,326
2008,0,7457,Steve Flesch,"26' 0""",8114.75,312
2008,0,20574,Mathew Goggin,"26' 1""",7633.0,293
2008,0,27936,Martin Laird,"26' 1""",8384.667,321
2008,0,20433,Mark Hensby,"26' 2""",7274.75,278
2008,0,22378,Trevor Immelman,"26' 2""",6168.583,236
2008,0,20157,Retief Goosen,"26' 3""",4889.333,186
2008,0,25842,Jon Mills,"26' 3""",7902.917,301
2008,0,20645,John Senden,"26' 3""",7385.25,281
2008,0,25364,Paul Casey,"26' 5""",4148.333,157
2008,0,23125,Brad Elder,"26' 6""",4458.917,168
2008,0,23778,Brad Adamonis,"26' 7""",8309.833,313
2008,0,21633,Steve Allan,"26' 7""",4256.583,160
2008,0,1473,Todd Hamilton,"26' 7""",5742.083,216
2008,0,25345,Carl Pettersson,"26' 7""",11633.833,438
2008,0,30750,Tommy Gainey,"26' 10""",4583.833,171
2008,0,12782,Tim Herron,"26' 10""",8749.5,326
2008,0,24449,Parker McLachlin,"26' 10""",7972.667,297
2008,0,22371,Aaron Baddeley,"27' 1""",7330.667,271
2008,0,23718,Nathan Green,"27' 1""",10326.583,381
2008,0,12716,Charley Hoffman,"27' 1""",7823.917,289
2008,0,24924,Bill Haas,"27' 2""",8912.75,328
2008,0,10649,Tom Scherrer,"27' 2""",4190.0,154
2008,0,6573,Brandt Jobe,"27' 4""",4211.75,154
2008,0,21350,Ryuji Imada,"27' 5""",8830.5,322
2008,0,1810,Phil Mickelson,"27' 6""",8454.917,307
2008,0,24490,George McNeill,"27' 7""",10512.25,381
2008,0,24663,Y.E. Yang,"27' 8""",8863.167,320
2008,0,6522,Ernie Els,"27' 9""",5164.5,186
2008,0,21209,Sergio Garcia,"27' 9""",7100.167,256
2008,0,1706,Davis Love III,"27' 9""",7875.833,284
2008,0,28475,Jeff Overton,"27' 9""",11507.083,415
2008,0,6034,Marco Dawson,"28' 1""",4356.417,155
2008,0,21805,Harrison Frazar,"28' 2""",5131.667,182
2008,0,1577,Lee Janzen,"28' 2""",7152.75,254
2008,0,6527,Steve Stricker,"28' 2""",8318.667,295
2008,0,26631,Cody Freeman,"28' 3""",6729.5,238
2008,0,10875,Todd Demsey,"28' 4""",5699.417,201
2008,0,27613,David Lutterus,"28' 4""",4957.75,175
2008,0,19913,Ron Whittaker,"28' 6""",2790.083,98
2008,0,1226,Fred Couples,"28' 9""",6411.25,223
2008,0,24502,Adam Scott,"28' 9""",5925.0,206
2008,0,20850,Daniel Chopra,"28' 10""",10176.5,353
2008,0,21961,Charles Howell III,"28' 10""",11805.833,410
2008,0,24358,Robert Garrigus,"29' 0""",9162.5,316
2008,0,23409,James Driscoll,"29' 1""",9931.25,341
2008,0,27120,Troy Matteson,"29' 1""",10111.083,348
2008,0,7749,Brett Quigley,"29' 2""",8770.333,301
2008,0,25562,Andres Romero,"29' 2""",8593.583,295
2008,0,1024,Billy Andrade,"29' 4""",6278.583,214
2008,0,25720,Chad Collins,"29' 5""",7242.583,246
2008,0,20663,Brenden Pappas,"29' 5""",5888.417,200
2008,0,23497,Tag Ridings,"29' 6""",8947.5,303
2008,0,30925,Dustin Johnson,"30' 3""",10483.333,347
2008,0,12660,Jesper Parnevik,"30' 4""",9433.5,311
2008,0,26300,Matt Jones,"30' 5""",12351.917,406
2008,0,25804,Bubba Watson,"30' 9""",10030.75,326
2008,0,26951,Johnson Wagner,"31' 0""",8253.417,266
2008,0,23157,Richard Johnson,"31' 6""",9945.417,316
2008,0,12823,Carlos Franco,"31' 9""",8504.917,268
2008,0,28089,Jason Day,"31' 11""",8938.333,280
2008,0,23797,Brett Rumford,"31' 11""",7505.5,235
2008,0,23540,Jason Allred,"32' 2""",6117.667,190
2008,0,20848,Ángel Cabrera,"32' 10""",8181.167,249
2008,0,23048,Eric Axley,"32' 11""",13882.917,422
2008,0,20766,Padraig Harrington,"33' 3""",5154.083,155
2008,0,20229,Stewart Cink,"33' 6""",11114.417,332
2008,0,25632,Jimmy Walker,"33' 9""",8813.583,261
2008,0,27141,J.B. Holmes,"35' 7""",12832.0,361
2008,0,9011,David Duval,"37' 1""",7305.083,197
