YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF PUTTS,# OF HOLES
2006,0,12510,Chad Campbell,1.639,2567,1566
2006,0,24357,K.J. Choi,1.639,2715,1656
2006,0,22621,Ben Curtis,1.639,2537,1548
2006,0,22892,Jason Gore,1.639,2478,1512
2006,0,6595,Kevin Sutherland,1.639,2832,1728
2006,0,20634,Peter Lonard,1.64,2243,1368
2006,0,27120,Troy Matteson,1.64,2982,1818
2006,0,6515,Shaun Micheel,1.64,2746,1674
2006,0,24980,Scott Gutschewski,1.641,1506,918
2006,0,24140,Sean O'Hair,1.642,2897,1764
2006,0,20628,Arron Oberholser,1.642,2335,1422
2006,0,25804,Bubba Watson,1.642,2335,1422
2006,0,22293,Heath Slocum,1.643,2751,1674
2006,0,6573,Brandt Jobe,1.644,2604,1584
2006,0,23614,Rich Beem,1.645,2457,1494
2006,0,20498,Briny Baird,1.646,2282,1386
2006,0,20691,Greg Owen,1.646,2282,1386
2006,0,19913,Ron Whittaker,1.646,2341,1422
2006,0,24781,Hunter Mahan,1.647,2906,1764
2006,0,25842,Jon Mills,1.647,1957,1188
2006,0,8123,Jeff Brehaut,1.648,2848,1728
2006,0,21959,Ted Purdy,1.648,2996,1818
2006,0,21646,David Branshaw,1.649,2908,1764
2006,0,23353,J.J. Henry,1.649,2761,1674
2006,0,7013,Wes Short Jr.,1.65,2792,1692
2006,0,8375,Paul Stankowski,1.651,2080,1260
2006,0,27141,J.B. Holmes,1.653,2291,1386
2006,0,21961,Charles Howell III,1.653,2767,1674
2006,0,21209,Sergio Garcia,1.655,1638,990
2006,0,6621,Joe Durant,1.656,3011,1818
2006,0,11123,Chris Couch,1.657,2237,1350
2006,0,20645,John Senden,1.658,2775,1674
2006,0,1313,Steve Elkington,1.66,1524,918
2006,0,12823,Carlos Franco,1.661,2571,1548
2006,0,24912,Will MacKenzie,1.665,2637,1584
2006,0,20094,Jonathan Kaye,1.666,2759,1656
2006,0,23673,Michael Connell,1.667,1440,864
2006,0,2101,Joey Sindelar,1.667,2700,1620
2006,0,1226,Fred Couples,1.668,1501,900
2006,0,1142,Bart Bryant,1.67,2585,1548
2006,0,1677,Tom Lehman,1.671,1805,1080
2006,0,12662,Thomas Levet,1.672,1535,918
2006,0,20105,Jeff Gove,1.673,2620,1566
2006,0,28780,Nicholas Thompson,1.673,2801,1674
2006,0,20574,Mathew Goggin,1.675,2111,1260
2006,0,27943,Matt Hansen,1.675,1990,1188
2006,0,1945,Kenny Perry,1.677,2174,1296
2006,0,2106,Chris Smith,1.677,2022,1206
2006,0,23307,Roger Tambellini,1.677,1841,1098
2005,0,6527,Steve Stricker,1.544,1723,1116
2005,0,23541,Ben Crane,1.553,2069,1332
2005,0,20160,Charlie Wi,1.559,1824,1170
2005,0,22371,Aaron Baddeley,1.56,2303,1476
2005,0,1329,Brad Faxon,1.567,2002,1278
2005,0,25396,Kevin Na,1.572,2433,1548
2005,0,20121,Todd Fischer,1.573,2747,1746
2005,0,21407,Arjun Atwal,1.578,1846,1170
2005,0,1928,Corey Pavin,1.578,2073,1314
2005,0,19972,José Coceres,1.582,1538,972
2005,0,21949,Joe Ogilvie,1.582,2819,1782
2005,0,10117,Bob Heintz,1.583,1909,1206
2005,0,6373,José María Olazábal,1.583,1510,954
2005,0,12660,Jesper Parnevik,1.583,2336,1476
2005,0,1761,Len Mattiace,1.584,2395,1512
2005,0,19846,Brian Gay,1.585,2824,1782
2005,0,20623,Gavin Coles,1.586,1998,1260
2005,0,12782,Tim Herron,1.586,2827,1782
2005,0,8931,Glen Day,1.587,2228,1404
2005,0,6251,Chris DiMarco,1.587,2143,1350
2005,0,1042,Paul Azinger,1.588,1887,1188
2005,0,1887,Mark O'Meara,1.588,1887,1188
2005,0,1941,Tom Pernice Jr.,1.588,3058,1926
2005,0,23135,Tim Clark,1.589,2488,1566
2005,0,24227,Justin Bolli,1.59,1803,1134
2005,0,6575,Dudley Hart,1.592,2407,1512
2005,0,20663,Brenden Pappas,1.592,1461,918
2005,0,8537,J.P. Hayes,1.593,1806,1134
2005,0,20474,Phillip Price,1.593,2093,1314
2005,0,6004,Stephen Ames,1.594,2266,1422
2005,0,1810,Phil Mickelson,1.594,2123,1332
2005,0,23497,Tag Ridings,1.594,2611,1638
2005,0,1024,Billy Andrade,1.595,2383,1494
2005,0,24604,Hunter Haas,1.595,2268,1422
2005,0,21350,Ryuji Imada,1.595,2239,1404
2005,0,22548,Patrick Sheehan,1.595,3158,1980
2005,0,2206,David Toms,1.595,2211,1386
2005,0,8793,Tiger Woods,1.595,2124,1332
2005,0,20850,Daniel Chopra,1.597,2989,1872
2005,0,12680,Shigeki Maruyama,1.598,2818,1764
2005,0,6197,Michael Allen,1.599,2590,1620
2005,0,23036,Chris Anderson,1.599,1785,1116
2005,0,2214,Kirk Triplett,1.599,1497,936
2005,0,12602,Dean Wilson,1.599,2475,1548
2005,0,2239,Scott Verplank,1.6,2477,1548
2005,0,1320,Bob Estes,1.601,2651,1656
2005,0,1388,Robert Gamez,1.602,2624,1638
2005,0,10201,Matt Gogel,1.602,2192,1368
2005,0,25847,Rob Rashell,1.602,1874,1170
2005,0,2010,Loren Roberts,1.602,1528,954
2005,0,26420,Richard Johnson,1.603,1443,900
2005,0,22046,Geoff Ogilvy,1.603,2683,1674
2005,0,24361,Pat Perez,1.603,2568,1602
2005,0,10860,Justin Leonard,1.604,2165,1350
2005,0,22295,Darron Stiles,1.604,2194,1368
2005,0,23552,Hank Kuehne,1.605,2311,1440
2005,0,23325,Vaughn Taylor,1.605,2861,1782
2005,0,1132,Mark Brooks,1.606,2081,1296
2005,0,23108,Matt Kuchar,1.606,1734,1080
2005,0,21878,Mark Wilson,1.606,2023,1260
2005,0,25345,Carl Pettersson,1.607,3037,1890
2005,0,23621,Rory Sabbatini,1.607,2256,1404
2005,0,10423,Mike Weir,1.607,1909,1188
2005,0,1707,Steve Lowery,1.608,2778,1728
2005,0,7749,Brett Quigley,1.608,2663,1656
2005,0,24507,Jason Bohn,1.609,2635,1638
2005,0,10425,Jay Williamson,1.609,1535,954
2005,0,24357,K.J. Choi,1.61,2116,1314
2005,0,20229,Stewart Cink,1.61,2608,1620
2005,0,23409,James Driscoll,1.61,2057,1278
2005,0,21731,Freddie Jacobson,1.61,2058,1278
2005,0,10809,Jim Furyk,1.611,2696,1674
2005,0,20766,Padraig Harrington,1.611,1392,864
2005,0,24024,Zach Johnson,1.611,2755,1710
2005,0,12652,Cameron Beckman,1.614,2672,1656
2005,0,6034,Marco Dawson,1.614,2382,1476
2005,0,1553,John Huston,1.614,2498,1548
2005,0,1823,Larry Mize,1.614,1453,900
2005,0,21806,Paul Gow,1.615,2151,1332
2005,0,20378,Mathias Grönberg,1.616,1687,1044
2005,0,1723,Andrew Magee,1.616,2269,1404
2005,0,10585,Scott McCarron,1.616,2153,1332
2005,0,23320,Ryan Palmer,1.616,2822,1746
2005,0,7867,Woody Austin,1.617,2911,1800
2005,0,10733,Kent Jones,1.617,2823,1746
2005,0,1577,Lee Janzen,1.618,2126,1314
2005,0,22405,Justin Rose,1.618,2767,1710
2005,0,6332,Neal Lancaster,1.619,2769,1710
2005,0,1706,Davis Love III,1.619,2186,1350
2005,0,27095,Nick Watney,1.619,2594,1602
2005,0,1161,Mark Calcavecchia,1.62,2624,1620
2005,0,1473,Todd Hamilton,1.62,2653,1638
2005,0,20548,Hidemichi Tanaka,1.62,2974,1836
2005,0,2223,Bob Tway,1.62,2420,1494
2005,0,1666,Bernhard Langer,1.621,1955,1206
2005,0,21805,Harrison Frazar,1.622,2949,1818
2005,0,12645,Brent Geiberger,1.622,1723,1062
2005,0,8075,Jerry Kelly,1.622,2890,1782
2005,0,20127,Chris Riley,1.622,1868,1152
2005,0,26679,Kevin Stadler,1.622,2686,1656
2005,0,1457,Jay Haas,1.623,1490,918
2005,0,6573,Brandt Jobe,1.623,2687,1656
2005,0,1619,Skip Kendall,1.623,2279,1404
2005,0,20099,Doug Barron,1.624,2046,1260
2005,0,1139,Olin Browne,1.624,2777,1710
2005,0,21753,Brian Davis,1.624,2192,1350
2005,0,20572,Rod Pampling,1.624,2455,1512
2005,0,1219,John Cook,1.625,2048,1260
2005,0,19881,Robert Damron,1.625,2603,1602
2005,0,6567,Vijay Singh,1.625,3188,1962
2005,0,2104,Jeff Sluman,1.625,2750,1692
2005,0,21498,Hideto Tanihara,1.625,1404,864
2005,0,23540,Jason Allred,1.626,2137,1314
2005,0,6599,John Elliott,1.626,1639,1008
2005,0,1487,Jeff Hart,1.626,1785,1098
2005,0,8993,Franklin Langham,1.626,2546,1566
2005,0,12454,Mario Tiziani,1.626,1902,1170
2005,0,24925,Jonathan Byrd,1.627,2900,1782
2005,0,1249,John Daly,1.627,2226,1368
2005,0,25900,Lucas Glover,1.627,2518,1548
2005,0,20094,Jonathan Kaye,1.627,2167,1332
2005,0,1948,Tim Petrovic,1.627,2723,1674
2005,0,6595,Kevin Sutherland,1.627,2548,1566
2005,0,20628,Arron Oberholser,1.628,1846,1134
2005,0,23983,Luke Donald,1.629,1759,1080
2005,0,12823,Carlos Franco,1.629,2229,1368
2005,0,1418,Bill Glasson,1.629,1525,936
2005,0,24980,Scott Gutschewski,1.629,2405,1476
2005,0,1685,J.L. Lewis,1.629,2873,1764
2005,0,24781,Hunter Mahan,1.629,2961,1818
2005,0,1797,Rocco Mediate,1.629,2140,1314
2005,0,2246,Duffy Waldorf,1.629,2405,1476
2005,0,8725,Tom Gillis,1.63,2200,1350
2005,0,20433,Mark Hensby,1.63,1995,1224
2005,0,24138,Ian Poulter,1.631,1644,1008
2005,0,22293,Heath Slocum,1.631,2906,1782
2005,0,20634,Peter Lonard,1.632,2467,1512
2005,0,8385,Omar Uresti,1.632,2467,1512
2005,0,7223,Brian Bateman,1.633,2763,1692
2005,0,1361,Dan Forsman,1.634,1471,900
2005,0,21633,Steve Allan,1.635,2884,1764
2005,0,20098,Stuart Appleby,1.635,2355,1440
2005,0,28088,Matt Davidson,1.635,1560,954
2005,0,7457,Steve Flesch,1.635,2502,1530
2005,0,11032,Frank Lickliter II,1.635,2825,1728
2005,0,24502,Adam Scott,1.635,2001,1224
2005,0,1313,Steve Elkington,1.636,1973,1206
2005,0,21961,Charles Howell III,1.636,2650,1620
2005,0,23725,Brendan Jones,1.636,2327,1422
2005,0,20382,Stephen Leaney,1.636,2532,1548
2005,0,2101,Joey Sindelar,1.636,3062,1872
2005,0,1157,Tom Byrum,1.637,2446,1494
2005,0,1381,Fred Funk,1.637,2976,1818
2005,0,20157,Retief Goosen,1.638,1798,1098
2005,0,1766,Billy Mayfair,1.638,3244,1980
2005,0,24140,Sean O'Hair,1.638,2919,1782
2005,0,22621,Ben Curtis,1.639,1918,1170
2005,0,22913,John Rollins,1.639,2802,1710
2005,0,1142,Bart Bryant,1.64,2687,1638
2005,0,12826,Paul Claxton,1.64,2332,1422
2005,0,1724,Jeff Maggert,1.64,2184,1332
2005,0,25240,D.A. Points,1.641,2658,1620
2005,0,20645,John Senden,1.641,2925,1782
2005,0,20812,Tjaart van der Walt,1.641,1654,1008
2005,0,23623,Bo Van Pelt,1.641,3308,2016
2005,0,8123,Jeff Brehaut,1.645,1984,1206
2005,0,19824,Craig Barlow,1.646,2281,1386
2005,0,1175,Jim Carter,1.646,1778,1080
2005,0,20502,Michael Long,1.646,2074,1260
2005,0,24912,Will MacKenzie,1.646,2163,1314
2005,0,12510,Chad Campbell,1.647,2728,1656
2005,0,1599,Steve Jones,1.649,1603,972
2005,0,1677,Tom Lehman,1.649,1989,1206
2005,0,21959,Ted Purdy,1.65,3624,2196
2005,0,1127,Danny Briggs,1.651,2021,1224
2005,0,20472,Alex Cejka,1.651,2407,1458
2005,0,20691,Greg Owen,1.651,2377,1440
2005,0,23788,D.J. Trahan,1.652,2289,1386
2005,0,23349,Charles Warren,1.652,2587,1566
2005,0,23063,Scott Hend,1.653,2172,1314
2005,0,1927,Dennis Paulson,1.653,1874,1134
2005,0,20396,Lee Westwood,1.653,1428,864
2005,0,1035,Tommy Armour III,1.654,3066,1854
2005,0,6515,Shaun Micheel,1.654,2352,1422
2005,0,23614,Rich Beem,1.655,1847,1116
2005,0,20498,Briny Baird,1.656,2861,1728
2005,0,1226,Fred Couples,1.656,2027,1224
2005,0,1945,Kenny Perry,1.656,2385,1440
2005,0,21951,Joey Snyder III,1.656,2921,1764
2005,0,23322,Brett Wetterich,1.658,2208,1332
2005,0,8545,Glen Hnatiuk,1.659,1642,990
2005,0,10885,Robert Allenby,1.666,2669,1602
2005,0,10912,Craig Perks,1.668,1951,1170
2005,0,24290,D.J. Brigman,1.672,2167,1296
2005,0,23353,J.J. Henry,1.672,3009,1800
2005,0,26287,Roland Thatcher,1.673,2198,1314
2005,0,21209,Sergio Garcia,1.676,2051,1224
2005,0,10962,Bradley Hughes,1.676,1569,936
2005,0,12662,Thomas Levet,1.677,1600,954
2005,0,2106,Chris Smith,1.677,2807,1674
2005,0,26758,David Hearn,1.679,2055,1224
2005,0,6621,Joe Durant,1.689,2463,1458
2004,0,19846,Brian Gay,1.553,2628,1692
2004,0,20593,Greg Chalmers,1.556,1960,1260
2004,0,6373,José María Olazábal,1.56,1460,936
2004,0,6527,Steve Stricker,1.56,2190,1404
2004,0,20229,Stewart Cink,1.564,2731,1746
2004,0,1329,Brad Faxon,1.567,2510,1602
2004,0,1968,Nick Price,1.567,1410,900
2004,0,23541,Ben Crane,1.569,2598,1656
2004,0,1928,Corey Pavin,1.57,2232,1422
2004,0,25345,Carl Pettersson,1.572,2744,1746
2004,0,23497,Tag Ridings,1.572,1415,900
2004,0,12602,Dean Wilson,1.573,2803,1782
2004,0,10201,Matt Gogel,1.574,2380,1512
2004,0,22371,Aaron Baddeley,1.576,2411,1530
2004,0,21949,Joe Ogilvie,1.577,2895,1836
2004,0,19825,Darren Clarke,1.578,1363,864
2004,0,23552,Hank Kuehne,1.578,2528,1602
2004,0,24925,Jonathan Byrd,1.579,2359,1494
2004,0,19972,José Coceres,1.579,1819,1152
2004,0,8793,Tiger Woods,1.58,2048,1296
2004,0,20433,Mark Hensby,1.581,2646,1674
2004,0,20127,Chris Riley,1.582,2107,1332
2004,0,2010,Loren Roberts,1.582,2249,1422
2004,0,6522,Ernie Els,1.583,1653,1044
2004,0,21731,Freddie Jacobson,1.583,2280,1440
2004,0,1761,Len Mattiace,1.584,2139,1350
2004,0,12680,Shigeki Maruyama,1.585,2625,1656
2004,0,12660,Jesper Parnevik,1.585,2454,1548
2004,0,1320,Bob Estes,1.586,2027,1278
2004,0,1938,David Peoples,1.586,2284,1440
2004,0,1042,Paul Azinger,1.587,2142,1350
2004,0,6809,Bob Burns,1.587,2456,1548
2004,0,8931,Glen Day,1.587,2828,1782
2004,0,1619,Skip Kendall,1.588,2829,1782
2004,0,2214,Kirk Triplett,1.588,2401,1512
2004,0,1887,Mark O'Meara,1.589,1659,1044
2004,0,1706,Davis Love III,1.59,2146,1350
2004,0,20663,Brenden Pappas,1.59,3091,1944
2004,0,22913,John Rollins,1.591,2434,1530
2004,0,1157,Tom Byrum,1.593,2380,1494
2004,0,20850,Daniel Chopra,1.593,3040,1908
2004,0,26420,Richard Johnson,1.593,2925,1836
2004,0,22548,Patrick Sheehan,1.593,3182,1998
2004,0,1473,Todd Hamilton,1.595,2526,1584
2004,0,1927,Dennis Paulson,1.595,2038,1278
2004,0,21805,Harrison Frazar,1.596,2356,1476
2004,0,20157,Retief Goosen,1.596,1580,990
2004,0,22046,Geoff Ogilvy,1.596,2499,1566
2004,0,20098,Stuart Appleby,1.597,2242,1404
2004,0,12760,Danny Ellis,1.597,2213,1386
2004,0,24781,Hunter Mahan,1.597,2702,1692
2004,0,25396,Kevin Na,1.597,2760,1728
2004,0,10423,Mike Weir,1.597,2099,1314
2004,0,6197,Michael Allen,1.598,2445,1530
2004,0,10107,Deane Pappas,1.599,2015,1260
2004,0,2239,Scott Verplank,1.599,2619,1638
2004,0,1161,Mark Calcavecchia,1.6,2246,1404
2004,0,6251,Chris DiMarco,1.6,2822,1764
2004,0,20121,Todd Fischer,1.6,2938,1836
2004,0,1388,Robert Gamez,1.601,2969,1854
2004,0,1457,Jay Haas,1.601,2277,1422
2004,0,1948,Tim Petrovic,1.601,3084,1926
2004,0,11032,Frank Lickliter II,1.603,2481,1548
2004,0,1249,John Daly,1.604,2281,1422
2004,0,1381,Fred Funk,1.605,2774,1728
2004,0,10860,Justin Leonard,1.605,2455,1530
2004,0,21407,Arjun Atwal,1.606,2399,1494
2004,0,23135,Tim Clark,1.606,2428,1512
2004,0,12753,David Morland IV,1.606,2110,1314
2004,0,20572,Rod Pampling,1.606,2718,1692
2004,0,1024,Billy Andrade,1.607,3008,1872
2004,0,7363,Craig Bowden,1.607,2401,1494
2004,0,1378,David Frost,1.607,2256,1404
2004,0,24024,Zach Johnson,1.607,3095,1926
2004,0,6595,Kevin Sutherland,1.607,2343,1458
2004,0,1666,Bernhard Langer,1.608,1592,990
2004,0,1810,Phil Mickelson,1.608,2287,1422
2004,0,23320,Ryan Palmer,1.608,2895,1800
2004,0,6078,Esteban Toledo,1.608,2605,1620
2004,0,12645,Brent Geiberger,1.609,2635,1638
2004,0,8537,J.P. Hayes,1.609,2172,1350
2004,0,8075,Jerry Kelly,1.609,3156,1962
2004,0,10585,Scott McCarron,1.609,2490,1548
2004,0,1920,Craig Parry,1.609,1448,900
2004,0,23621,Rory Sabbatini,1.609,2490,1548
2004,0,6613,Tommy Tolles,1.609,1940,1206
2004,0,12652,Cameron Beckman,1.61,2782,1728
2004,0,19881,Robert Damron,1.611,2667,1656
2004,0,7457,Steve Flesch,1.611,3044,1890
2004,0,24502,Adam Scott,1.611,1508,936
2004,0,6004,Stephen Ames,1.612,2756,1710
2004,0,7223,Brian Bateman,1.612,2321,1440
2004,0,2223,Bob Tway,1.612,2467,1530
2004,0,10425,Jay Williamson,1.612,2843,1764
2004,0,12705,Cliff Kresge,1.613,2526,1566
2004,0,22405,Justin Rose,1.613,2091,1296
2004,0,2099,Scott Simpson,1.614,1598,990
2004,0,8385,Omar Uresti,1.614,2470,1530
2004,0,12782,Tim Herron,1.616,2415,1494
2004,0,1132,Mark Brooks,1.617,2037,1260
2004,0,1941,Tom Pernice Jr.,1.618,2884,1782
2004,0,22621,Ben Curtis,1.62,1516,936
2004,0,2246,Duffy Waldorf,1.62,2129,1314
2004,0,20029,Notah Begay III,1.621,1955,1206
2004,0,1707,Steve Lowery,1.621,2597,1602
2004,0,7749,Brett Quigley,1.621,2859,1764
2004,0,24357,K.J. Choi,1.622,2394,1476
2004,0,23108,Matt Kuchar,1.622,2423,1494
2004,0,21959,Ted Purdy,1.622,3270,2016
2004,0,20104,Ken Duke,1.623,2541,1566
2004,0,23623,Bo Van Pelt,1.623,3038,1872
2004,0,20585,Niclas Fasth,1.624,1754,1080
2004,0,1361,Dan Forsman,1.624,2251,1386
2004,0,6332,Neal Lancaster,1.624,3010,1854
2004,0,6567,Vijay Singh,1.624,3216,1980
2004,0,6214,Guy Boros,1.625,1872,1152
2004,0,20472,Alex Cejka,1.625,2048,1260
2004,0,1219,John Cook,1.625,1550,954
2004,0,25686,Jason Dufner,1.625,2311,1422
2004,0,1577,Lee Janzen,1.625,2399,1476
2004,0,20378,Mathias Grönberg,1.626,2546,1566
2004,0,1685,J.L. Lewis,1.626,3102,1908
2004,0,8337,Mike Heinen,1.627,1552,954
2004,0,20382,Stephen Leaney,1.627,2196,1350
2004,0,23325,Vaughn Taylor,1.627,2402,1476
2004,0,22293,Heath Slocum,1.628,2637,1620
2004,0,20580,Andre Stolz,1.628,1553,954
2004,0,1139,Olin Browne,1.629,2580,1584
2004,0,1527,Scott Hoch,1.629,1495,918
2004,0,20628,Arron Oberholser,1.629,2140,1314
2004,0,7939,Dan Olsen,1.629,2140,1314
2004,0,10912,Craig Perks,1.629,2111,1296
2004,0,20548,Hidemichi Tanaka,1.629,2610,1602
2004,0,1261,Jay Delsing,1.63,2142,1314
2004,0,2104,Jeff Sluman,1.63,2846,1746
2004,0,12394,Tom Carter,1.631,3230,1980
2004,0,21633,Steve Allan,1.632,2908,1782
2004,0,2206,David Toms,1.632,2174,1332
2004,0,21961,Charles Howell III,1.633,2969,1818
2004,0,1926,Steve Pate,1.633,2028,1242
2004,0,8835,Kris Cox,1.634,2088,1278
2004,0,6575,Dudley Hart,1.634,1706,1044
2004,0,1771,Blaine McCallister,1.634,2000,1224
2004,0,23353,J.J. Henry,1.635,3031,1854
2004,0,24507,Jason Bohn,1.636,2798,1710
2004,0,21893,Brian Kortan,1.636,1826,1116
2004,0,1677,Tom Lehman,1.636,1943,1188
2004,0,1724,Jeff Maggert,1.636,1767,1080
2004,0,7721,Pat Bates,1.637,2859,1746
2004,0,1313,Steve Elkington,1.637,1797,1098
2004,0,12823,Carlos Franco,1.637,2918,1782
2004,0,23613,Rich Barcelo,1.638,1916,1170
2004,0,6515,Shaun Micheel,1.638,2683,1638
2004,0,12682,Hirofumi Miyase,1.638,1857,1134
2004,0,24361,Pat Perez,1.638,2948,1800
2004,0,19824,Craig Barlow,1.64,2302,1404
2004,0,1203,Russ Cochran,1.64,1801,1098
2004,0,2049,Gene Sauers,1.64,2391,1458
2004,0,23983,Luke Donald,1.641,2127,1296
2004,0,20634,Peter Lonard,1.641,1950,1188
2004,0,8339,Spike McRoy,1.641,2688,1638
2004,0,12510,Chad Campbell,1.642,2749,1674
2004,0,1142,Bart Bryant,1.643,2041,1242
2004,0,1226,Fred Couples,1.644,1539,936
2004,0,1127,Danny Briggs,1.645,2398,1458
2004,0,2002,John Riegger,1.645,1569,954
2004,0,21878,Mark Wilson,1.646,1837,1116
2004,0,1035,Tommy Armour III,1.647,2579,1566
2004,0,7867,Woody Austin,1.647,2786,1692
2004,0,10733,Kent Jones,1.647,2876,1746
2004,0,2101,Joey Sindelar,1.647,2906,1764
2004,0,23307,Roger Tambellini,1.647,2313,1404
2004,0,23614,Rich Beem,1.649,2286,1386
2004,0,1553,John Huston,1.649,1662,1008
2004,0,21646,David Branshaw,1.65,2435,1476
2004,0,23338,David Gossett,1.65,1693,1026
2004,0,8881,Tripp Isenhour,1.65,1574,954
2004,0,8123,Jeff Brehaut,1.651,3091,1872
2004,0,20094,Jonathan Kaye,1.651,2259,1368
2004,0,11123,Chris Couch,1.652,1635,990
2004,0,1797,Rocco Mediate,1.653,1428,864
2004,0,1945,Kenny Perry,1.653,2261,1368
2004,0,24290,D.J. Brigman,1.654,2263,1368
2004,0,10213,Dicky Pride,1.654,1876,1134
2004,0,25237,Kevin Muncrief,1.656,1490,900
2004,0,25900,Lucas Glover,1.659,2718,1638
2004,0,23063,Scott Hend,1.659,2359,1422
2004,0,2245,Grant Waite,1.659,2300,1386
2004,0,26287,Roland Thatcher,1.66,1972,1188
2004,0,10885,Robert Allenby,1.664,2635,1584
2004,0,20645,John Senden,1.664,2875,1728
2004,0,21209,Sergio Garcia,1.666,1919,1152
2004,0,20498,Briny Baird,1.667,2910,1746
2004,0,1766,Billy Mayfair,1.667,3151,1890
2004,0,6621,Joe Durant,1.675,2563,1530
2004,0,2106,Chris Smith,1.686,3186,1890
2003,0,1378,David Frost,1.547,2228,1440
2003,0,22371,Aaron Baddeley,1.549,1868,1206
2003,0,20127,Chris Riley,1.55,2511,1620
2003,0,2010,Loren Roberts,1.558,2412,1548
2003,0,1024,Billy Andrade,1.564,2816,1800
2003,0,20229,Stewart Cink,1.564,2816,1800
2003,0,11011,Mike Sposa,1.564,1971,1260
2003,0,10201,Matt Gogel,1.566,2058,1314
2003,0,6643,Paul Goydos,1.566,2340,1494
2003,0,1619,Skip Kendall,1.567,3103,1980
2003,0,20593,Greg Chalmers,1.568,2682,1710
2003,0,1329,Brad Faxon,1.568,2681,1710
2003,0,20572,Rod Pampling,1.568,2342,1494
2003,0,10107,Deane Pappas,1.568,2061,1314
2003,0,10860,Justin Leonard,1.569,2118,1350
2003,0,20573,Scott Laycock,1.572,1952,1242
2003,0,1928,Corey Pavin,1.572,2434,1548
2003,0,22913,John Rollins,1.572,2405,1530
2003,0,20436,Garrett Willis,1.573,2719,1728
2003,0,7457,Steve Flesch,1.574,3059,1944
2003,0,1810,Phil Mickelson,1.574,2267,1440
2003,0,1948,Tim Petrovic,1.574,2946,1872
2003,0,6527,Steve Stricker,1.574,1587,1008
2003,0,10423,Mike Weir,1.574,2125,1350
2003,0,12602,Dean Wilson,1.574,2323,1476
2003,0,1161,Mark Calcavecchia,1.575,2381,1512
2003,0,12782,Tim Herron,1.575,2835,1800
2003,0,22548,Patrick Sheehan,1.575,2806,1782
2003,0,1457,Jay Haas,1.576,2355,1494
2003,0,1941,Tom Pernice Jr.,1.577,2895,1836
2003,0,10213,Dicky Pride,1.577,2072,1314
2003,0,1388,Robert Gamez,1.578,3239,2052
2003,0,6567,Vijay Singh,1.578,2898,1836
2003,0,1132,Mark Brooks,1.58,2475,1566
2003,0,10585,Scott McCarron,1.58,2304,1458
2003,0,23552,Hank Kuehne,1.582,2022,1278
2003,0,7749,Brett Quigley,1.582,2506,1584
2003,0,8931,Glen Day,1.583,2878,1818
2003,0,20628,Arron Oberholser,1.583,2279,1440
2003,0,20568,Anthony Painter,1.584,2423,1530
2003,0,26420,Richard Johnson,1.585,2539,1602
2003,0,1968,Nick Price,1.585,1769,1116
2003,0,20771,Steven Alker,1.586,2427,1530
2003,0,1157,Tom Byrum,1.586,2770,1746
2003,0,6251,Chris DiMarco,1.586,2655,1674
2003,0,19846,Brian Gay,1.586,2769,1746
2003,0,21806,Paul Gow,1.586,1770,1116
2003,0,6575,Dudley Hart,1.586,1884,1188
2003,0,6617,Brian Henninger,1.586,1599,1008
2003,0,24361,Pat Perez,1.586,2655,1674
2003,0,20098,Stuart Appleby,1.587,2428,1530
2003,0,2239,Scott Verplank,1.587,2743,1728
2003,0,26489,Cameron Yancey,1.587,1600,1008
2003,0,23541,Ben Crane,1.588,2629,1656
2003,0,20121,Todd Fischer,1.588,2715,1710
2003,0,1761,Len Mattiace,1.588,2659,1674
2003,0,25450,Ty Tryon,1.588,1429,900
2003,0,11032,Frank Lickliter II,1.589,2602,1638
2003,0,23135,Tim Clark,1.59,2233,1404
2003,0,1706,Davis Love III,1.59,2261,1422
2003,0,8547,John Maginnes,1.591,2491,1566
2003,0,8793,Tiger Woods,1.591,1947,1224
2003,0,21633,Steve Allan,1.592,1404,882
2003,0,1797,Rocco Mediate,1.593,2236,1404
2003,0,2002,John Riegger,1.593,1491,936
2003,0,1139,Olin Browne,1.594,3156,1980
2003,0,12645,Brent Geiberger,1.594,1463,918
2003,0,22046,Geoff Ogilvy,1.594,2353,1476
2003,0,1035,Tommy Armour III,1.595,1838,1152
2003,0,1226,Fred Couples,1.595,1924,1206
2003,0,10809,Jim Furyk,1.595,2900,1818
2003,0,1553,John Huston,1.595,2153,1350
2003,0,23108,Matt Kuchar,1.595,1751,1098
2003,0,25345,Carl Pettersson,1.595,2268,1422
2003,0,24925,Jonathan Byrd,1.596,2902,1818
2003,0,6004,Stephen Ames,1.597,2558,1602
2003,0,7867,Woody Austin,1.597,2990,1872
2003,0,22892,Jason Gore,1.597,2386,1494
2003,0,20940,Kenichi Kuboya,1.597,2559,1602
2003,0,8075,Jerry Kelly,1.598,2992,1872
2003,0,1723,Andrew Magee,1.598,2560,1602
2003,0,12661,Todd Barranger,1.599,2158,1350
2003,0,10733,Kent Jones,1.599,2015,1260
2003,0,25031,Andy Miller,1.6,2160,1350
2003,0,7101,Dave Stockton Jr.,1.6,2218,1386
2003,0,23036,Chris Anderson,1.601,2767,1728
2003,0,21739,Aaron Barber,1.601,2709,1692
2003,0,8537,J.P. Hayes,1.601,2276,1422
