YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL APEX HEIGHT,TOTAL ATTEMPTS
2013,27,0,23325,Vaughn Taylor,"108' 6""","4123' 7""",38
2013,29,0,6522,Ernie Els,"108' 1""","4648' 6""",43
2013,30,0,20766,Padraig Harrington,"107' 11""","3346' 5""",31
2013,30,0,28780,Nicholas Thompson,"107' 11""","8960' 0""",83
2013,32,0,33461,Morgan Hoffmann,"107' 8""","5489' 1""",51
2013,33,0,21878,Mark Wilson,"107' 6""","5160' 5""",48
2013,34,0,22405,Justin Rose,"107' 2""","4180' 3""",39
2013,35,0,31323,Gary Woodland,"106' 8""",5439',51
2013,36,0,33418,Shawn Stefani,"106' 6""","4367' 6""",41
2013,37,0,26758,David Hearn,"106' 3""","7650' 2""",72
2013,38,0,30692,Scott Stallings,"105' 11""","6251' 5""",59
2013,39,0,27895,Jonas Blixt,"105' 10""","7089' 7""",67
2013,40,0,24399,Scott Gardiner,"105' 7""","5703' 4""",54
2013,41,0,23983,Luke Donald,"105' 6""","4324' 4""",41
2013,41,0,35539,Luke Guthrie,"105' 6""","7278' 1""",69
2013,43,0,26851,Marc Leishman,"105' 5""","6218' 6""",59
2013,44,0,22913,John Rollins,"105' 4""","6844' 6""",65
2013,44,0,27095,Nick Watney,"105' 4""","7160' 8""",68
2013,46,0,26679,Kevin Stadler,"105' 1""",7039',67
2013,47,0,23541,Ben Crane,"104' 9""","5551' 6""",53
2013,48,0,30925,Dustin Johnson,"104' 7""","3765' 2""",36
2013,48,0,25804,Bubba Watson,"104' 7""","4707' 1""",45
2013,50,0,26331,Charl Schwartzel,"104' 5""","4592' 7""",44
2013,51,0,34409,David Lingmerth,"104' 3""",6255',60
2013,52,0,28307,Matt Every,"104' 0""","8838' 5""",85
2013,53,0,27408,Martin Kaymer,"103' 1""","4434' 3""",43
2013,54,0,32150,Michael Thompson,"102' 11""",5145',50
2013,55,0,30163,Henrik Norlander,"102' 8""","5236' 5""",51
2013,56,0,2206,David Toms,"102' 5""",2663',26
2013,57,0,20443,Jin Park,"102' 2""","4496' 3""",44
2013,57,0,22056,Cameron Percy,"102' 2""",5719',56
2013,59,0,24924,Bill Haas,"101' 11""",6524',64
2013,59,0,34174,John Huh,"101' 11""","7437' 6""",73
2013,59,0,30926,Chris Kirk,"101' 11""","7645' 1""",75
2013,62,0,25562,Andres Romero,"101' 10""","4784' 4""",47
2013,63,0,20396,Lee Westwood,"101' 9""",5390',53
2013,64,0,25818,Scott Piercy,"101' 6""","4871' 4""",48
2013,65,0,23623,Bo Van Pelt,"101' 2""","5060' 2""",50
2013,66,0,23409,James Driscoll,"101' 1""","5862' 5""",58
2013,66,0,27649,Brandt Snedeker,"101' 1""","5559' 6""",55
2013,68,0,34099,Harris English,"101' 0""","6564' 1""",65
2013,68,0,26951,Johnson Wagner,"101' 0""","4948' 8""",49
2013,70,0,33419,Cameron Tringale,"100' 11""","6562' 0""",65
2013,71,0,23353,J.J. Henry,"100' 3""","5011' 6""",50
2013,72,0,29518,Brendan Steele,"99' 10""","7088' 4""",71
2013,73,0,32366,Kevin Chappell,"99' 7""","5575' 3""",56
2013,74,0,10885,Robert Allenby,"99' 0""","4652' 1""",47
2013,75,0,6573,Brandt Jobe,"98' 2""","4906' 4""",50
2013,76,0,6527,Steve Stricker,"98' 1""",3137',32
2013,77,0,37273,Derek Ernst,"97' 11""","5090' 4""",52
2013,77,0,28135,Aaron Watkins,"97' 11""","3428' 6""",35
2013,79,0,25274,Steven Bowditch,"97' 7""","5365' 0""",55
2013,80,0,22806,Doug LaBelle II,"97' 6""","5461' 2""",56
2013,81,0,24490,George McNeill,"97' 2""","5734' 4""",59
2013,82,0,21209,Sergio Garcia,"97' 1""","3398' 0""",35
2013,82,0,19970,Robert Karlsson,"97' 1""","3398' 0""",35
2013,84,0,24024,Zach Johnson,"96' 10""","6489' 5""",67
2013,85,0,29221,Webb Simpson,"96' 5""","5879' 8""",61
2013,86,0,29425,Andrew Svoboda,"96' 2""","3270' 3""",34
2013,87,0,12782,Tim Herron,"95' 11""","3548' 6""",37
2013,87,0,27503,Steve LeBrun,"95' 11""","4602' 1""",48
2013,89,0,34098,Russell Henley,"95' 9""","5841' 6""",61
2013,90,0,19846,Brian Gay,"95' 8""","6790' 5""",71
2013,90,0,1724,Jeff Maggert,"95' 8""","5164' 1""",54
2013,92,0,27963,Chris Stroud,"95' 6""","7164' 5""",75
2013,92,0,31560,Brian Stuard,"95' 6""","6109' 8""",64
2013,94,0,21753,Brian Davis,"95' 5""","8205' 8""",86
2013,95,0,25336,Alistair Presnell,"95' 3""","4000' 7""",42
2013,96,0,23497,Tag Ridings,"95' 2""","4283' 4""",45
2013,97,0,27214,Kevin Streelman,"95' 1""","6563' 2""",69
2013,98,0,26300,Matt Jones,"94' 11""",6356',67
2013,99,0,27129,Luke List,"94' 10""","4079' 1""",43
2013,100,0,30750,Tommy Gainey,"94' 9""","6726' 2""",71
2013,101,0,33869,Eric Meierdierks,"94' 7""","3027' 0""",32
2013,102,0,36884,Ben Kohles,"94' 5""","5757' 5""",61
2013,102,0,1810,Phil Mickelson,"94' 5""","2266' 7""",24
2013,104,0,8075,Jerry Kelly,"94' 4""","6035' 1""",64
2013,105,0,32200,Roberto Castro,"94' 2""","7060' 5""",75
2013,105,0,23621,Rory Sabbatini,"94' 2""","6212' 7""",66
2013,107,0,32698,Bobby Gates,"94' 0""","3477' 6""",37
2013,108,0,29479,Scott Brown,"93' 11""","5166' 8""",55
2013,109,0,26476,Chez Reavie,"93' 10""","6756' 3""",72
2013,109,0,26497,Casey Wittenberg,"93' 10""","5535' 8""",59
2013,111,0,27644,Brian Harman,"93' 5""","7284' 6""",78
2013,112,0,25632,Jimmy Walker,"93' 4""",6532',70
2013,113,0,20229,Stewart Cink,"93' 0""","3442' 1""",37
2013,114,0,35139,Richard Lee,"92' 11""","6316' 2""",68
2013,115,0,1116,Michael Bradley,"92' 9""","2781' 5""",30
2013,116,0,24138,Ian Poulter,"92' 8""","3150' 5""",34
2013,117,0,22621,Ben Curtis,"92' 6""","4160' 9""",45
2013,117,0,28310,Lee Williams,"92' 6""","4718' 2""",51
2013,119,0,24227,Justin Bolli,"92' 3""","3965' 6""",43
2013,120,0,21961,Charles Howell III,"92' 2""","7191' 0""",78
2013,121,0,22371,Aaron Baddeley,"92' 1""","4328' 5""",47
2013,122,0,29740,Brad Fritsch,"91' 7""",6224',68
2013,123,0,23108,Matt Kuchar,"91' 5""","6214' 0""",68
2013,124,0,30852,Ryo Ishikawa,"91' 3""",4927',54
2013,125,0,22295,Darron Stiles,"91' 2""",3372',37
2013,126,0,20691,Greg Owen,"91' 1""","5558' 3""",61
2013,127,0,28092,D.H. Lee,"91' 0""",5187',57
2013,128,0,25345,Carl Pettersson,"90' 11""",5362',59
2013,129,0,26596,Ryan Moore,"90' 8""","4988' 5""",55
2013,130,0,22961,David Mathis,"90' 7""","5346' 4""",59
2013,131,0,30711,Colt Knost,"90' 4""","5422' 4""",60
2013,132,0,6567,Vijay Singh,"90' 1""","4143' 6""",46
2013,133,0,28500,Martin Flores,"90' 0""","6657' 7""",74
2013,133,0,23788,D.J. Trahan,"90' 0""","2969' 0""",33
2013,135,0,20645,John Senden,"89' 9""",5114',57
2013,136,0,31557,Jim Herman,"89' 7""","3136' 2""",35
2013,137,0,24494,Erik Compton,"89' 3""","5085' 5""",57
2013,137,0,28475,Jeff Overton,"89' 3""",6335',71
2013,139,0,28259,Sangmoon Bae,"88' 10""","6219' 3""",70
2013,140,0,23638,Brendon de Jonge,"88' 9""","7454' 5""",84
2013,140,0,24663,Y.E. Yang,"88' 9""",3460',39
2013,142,0,20593,Greg Chalmers,"88' 8""",6203',70
2013,143,0,10809,Jim Furyk,"88' 7""","5581' 9""",63
2013,143,0,24502,Adam Scott,"88' 7""","3189' 1""",36
2013,145,0,31202,William McGirt,"88' 4""","5918' 5""",67
2013,146,0,34046,Jordan Spieth,"87' 11""","6065' 3""",69
2013,147,0,25834,Daniel Summerhays,"87' 7""","7095' 4""",81
2013,148,0,30944,Jason Kokrak,"87' 1""","5399' 7""",62
2013,148,0,20160,Charlie Wi,"87' 1""","5397' 2""",62
2013,150,0,28679,Fabián Gómez,"86' 9""","4596' 3""",53
2013,151,0,23800,Bryce Molder,"86' 8""","5981' 1""",69
2013,151,0,34431,Robert Streb,"86' 8""","4852' 8""",56
2013,153,0,23135,Tim Clark,"86' 5""","3630' 1""",42
2013,154,0,20098,Stuart Appleby,"85' 10""","6263' 3""",73
2013,154,0,25900,Lucas Glover,"85' 10""","3863' 9""",45
2013,156,0,24507,Jason Bohn,"85' 9""","5486' 0""",64
2013,157,0,28455,Will Claxton,"85' 7""","4623' 8""",54
2013,158,0,1320,Bob Estes,"85' 6""","4018' 0""",47
2013,159,0,25444,Justin Hicks,"85' 0""","4589' 4""",54
2013,160,0,26289,Boo Weekley,"84' 9""",7285',86
2013,161,0,25686,Jason Dufner,"84' 8""","5163' 6""",61
2013,162,0,21099,David Lynn,"84' 4""","4300' 3""",51
2013,163,0,6004,Stephen Ames,"83' 10""",3185',38
2013,164,0,10423,Mike Weir,"83' 6""","3591' 5""",43
2013,165,0,25572,Graeme McDowell,"83' 3""",3079',37
2013,166,0,25240,D.A. Points,"83' 1""","5318' 6""",64
2013,167,0,10213,Dicky Pride,"81' 11""","5076' 3""",62
2013,168,0,12510,Chad Campbell,"81' 1""","5433' 7""",67
2013,169,0,10860,Justin Leonard,"80' 11""","5986' 2""",74
2013,170,0,8725,Tom Gillis,"79' 8""","4461' 3""",56
2013,171,0,24357,K.J. Choi,"78' 4""","4465' 3""",57
2013,171,0,27556,Ted Potter Jr.,"78' 4""","4232' 2""",54
2013,173,0,22378,Trevor Immelman,"77' 7""","4112' 2""",53
2013,174,0,20572,Rod Pampling,"77' 1""","2696' 9""",35
2013,175,0,27933,John Merrick,"76' 1""","4870' 9""",64
2013,176,0,27770,Camilo Villegas,"75' 0""",4572',61
2013,177,0,24846,Ricky Barnes,"74' 11""","4343' 1""",58
2013,178,0,20104,Ken Duke,"71' 5""","4858' 3""",68
2013,179,0,21731,Freddie Jacobson,"71' 1""",3199',45
2013,180,0,34261,Scott Langley,"67' 6""","3849' 4""",57
2012,1,0,27141,J.B. Holmes,"130' 8""","9015' 0""",69
2012,2,0,30110,Kyle Stanley,"128' 6""","6683' 8""",52
2012,3,0,27436,Graham DeLaet,"126' 1""","7313' 1""",58
2012,4,0,23320,Ryan Palmer,"126' 0""","8570' 3""",68
2012,5,0,1249,John Daly,"123' 5""","3578' 7""",29
2012,6,0,27120,Troy Matteson,"118' 1""","8031' 8""",68
2012,7,0,27330,Josh Teater,"117' 8""","8705' 2""",74
2012,8,0,30925,Dustin Johnson,"117' 4""","4693' 8""",40
2012,9,0,33141,Keegan Bradley,"116' 8""","6765' 1""",58
2012,10,0,32102,Rickie Fowler,"115' 1""","6099' 9""",53
2012,11,0,24358,Robert Garrigus,"114' 10""","7466' 3""",65
2012,12,0,24940,Edward Loar,"114' 1""","3993' 2""",35
2012,13,0,21805,Harrison Frazar,"113' 8""","4545' 1""",40
2012,14,0,26758,David Hearn,"113' 7""","8631' 4""",76
2012,15,0,27302,Garth Mulroy,"113' 2""","4525' 5""",40
2012,16,0,20850,Daniel Chopra,"112' 11""","4063' 8""",36
2012,16,0,28089,Jason Day,"112' 11""","4630' 5""",41
2012,18,0,1766,Billy Mayfair,"112' 5""","7756' 2""",69
2012,19,0,30852,Ryo Ishikawa,"111' 8""",3349',30
2012,20,0,34021,Bud Cauley,"111' 1""","9663' 9""",87
2012,21,0,28237,Rory McIlroy,"110' 11""","4215' 6""",38
2012,22,0,24494,Erik Compton,"110' 4""","5294' 9""",48
2012,23,0,24925,Jonathan Byrd,"110' 3""","4850' 4""",44
2012,24,0,27649,Brandt Snedeker,"109' 11""",6703',61
2012,25,0,1706,Davis Love III,"109' 10""","4503' 7""",41
2012,26,0,19970,Robert Karlsson,"109' 8""","4058' 3""",37
2012,27,0,24924,Bill Haas,"109' 6""","6460' 9""",59
2012,28,0,12716,Charley Hoffman,"109' 1""","7961' 7""",73
2012,29,0,29289,S.Y. Noh,"108' 0""","8098' 8""",75
2012,30,0,30926,Chris Kirk,"107' 11""","8525' 1""",79
2012,31,0,21878,Mark Wilson,"107' 10""","6794' 5""",63
2012,32,0,29420,Billy Horschel,"107' 8""","4845' 0""",45
2012,33,0,11123,Chris Couch,"107' 7""","3765' 9""",35
2012,34,0,22046,Geoff Ogilvy,"107' 5""","5370' 3""",50
2012,35,0,25804,Bubba Watson,"107' 3""","5257' 2""",49
2012,36,0,27064,Jhonattan Vegas,"106' 11""","5986' 6""",56
2012,37,0,6522,Ernie Els,"106' 10""","6515' 5""",61
2012,38,0,27214,Kevin Streelman,"106' 8""",7466',70
2012,39,0,1810,Phil Mickelson,"106' 5""","5748' 8""",54
2012,40,0,21528,Henrik Stenson,"106' 3""",1487',14
2012,41,0,26329,Louis Oosthuizen,"105' 11""",5294',50
2012,42,0,20848,Ángel Cabrera,"105' 10""",2963',28
2012,43,0,25818,Scott Piercy,"105' 9""","6770' 8""",64
2012,44,0,23623,Bo Van Pelt,"105' 3""","6421' 2""",61
2012,45,0,26851,Marc Leishman,"105' 2""","6310' 2""",60
2012,45,0,26679,Kevin Stadler,"105' 2""","5678' 8""",54
2012,47,0,33419,Cameron Tringale,"105' 0""","7245' 9""",69
2012,48,0,30692,Scott Stallings,"104' 5""",6054',58
2012,49,0,29518,Brendan Steele,"104' 4""","6155' 7""",59
2012,49,0,32150,Michael Thompson,"104' 4""","6364' 6""",61
2012,51,0,24140,Sean O'Hair,"104' 3""","6774' 4""",65
2012,52,0,20574,Mathew Goggin,"104' 1""","5410' 6""",52
2012,53,0,25892,Steve Wheatcroft,"103' 8""","3627' 9""",35
2012,54,0,32200,Roberto Castro,"103' 5""","7030' 3""",68
2012,55,0,32334,Charlie Beljan,"103' 0""","3707' 0""",36
2012,55,0,27797,Derek Lamely,"103' 0""",5149',50
2012,57,0,30750,Tommy Gainey,"102' 11""","8233' 3""",80
2012,58,0,32366,Kevin Chappell,"102' 10""","6887' 6""",67
2012,59,0,23542,Tommy Biershenk,"102' 9""","5240' 7""",51
2012,60,0,29476,Kyle Reifers,"102' 7""","6566' 6""",64
2012,61,0,28475,Jeff Overton,"102' 6""","8916' 7""",87
2012,62,0,8793,Tiger Woods,"102' 1""",3878',38
2012,63,0,24490,George McNeill,"102' 0""","5917' 0""",58
2012,64,0,26476,Chez Reavie,"101' 10""",5906',58
2012,65,0,26287,Roland Thatcher,"101' 7""","3554' 4""",35
2012,66,0,23541,Ben Crane,"101' 6""","6392' 6""",63
2012,67,0,6567,Vijay Singh,"101' 4""",6994',69
2012,68,0,22621,Ben Curtis,"101' 3""","5266' 2""",52
2012,69,0,20766,Padraig Harrington,"101' 1""","3842' 7""",38
2012,70,0,29221,Webb Simpson,"101' 0""","5754' 9""",57
2012,71,0,10885,Robert Allenby,"100' 9""",5844',58
2012,71,0,22405,Justin Rose,"100' 9""",4935',49
2012,73,0,20229,Stewart Cink,"100' 8""","3927' 6""",39
2012,74,0,23903,Stephen Gangluff,"100' 7""","3520' 9""",35
2012,74,0,23325,Vaughn Taylor,"100' 7""","5534' 0""",55
2012,76,0,24361,Pat Perez,"100' 5""","5524' 8""",55
2012,76,0,22913,John Rollins,"100' 5""",6830',68
2012,78,0,20645,John Senden,"100' 3""","6314' 1""",63
2012,79,0,20070,Matt Bettencourt,"99' 9""","4189' 7""",42
2012,80,0,25562,Andres Romero,"99' 8""","4883' 7""",49
2012,81,0,30944,Jason Kokrak,"99' 7""","5176' 9""",52
2012,82,0,24781,Hunter Mahan,"99' 4""","5860' 6""",59
2012,83,0,29478,Kevin Kisner,"99' 1""","4856' 7""",49
2012,83,0,29926,Danny Lee,"99' 1""",4952',50
2012,85,0,27936,Martin Laird,"98' 11""","4550' 0""",46
2012,86,0,33120,Mark Anderson,"98' 9""","4246' 4""",43
2012,86,0,28307,Matt Every,"98' 9""","5333' 0""",54
2012,88,0,27895,Jonas Blixt,"98' 7""","5916' 3""",60
2012,89,0,23548,Bill Lunde,"98' 4""","6196' 1""",63
2012,90,0,23983,Luke Donald,"97' 6""","4776' 0""",49
2012,91,0,26300,Matt Jones,"97' 3""","3404' 0""",35
2012,92,0,22371,Aaron Baddeley,"97' 2""","4662' 1""",48
2012,93,0,6527,Steve Stricker,"96' 5""",4336',45
2012,93,0,30927,Brendon Todd,"96' 5""","5205' 9""",54
2012,95,0,28500,Martin Flores,"96' 2""","6253' 0""",65
2012,95,0,23353,J.J. Henry,"96' 2""","4712' 6""",49
2012,97,0,25396,Kevin Na,"96' 0""","5567' 3""",58
2012,98,0,25457,Alexandre Rocha,"95' 11""","4411' 5""",46
2012,99,0,1797,Rocco Mediate,"95' 10""","5175' 9""",54
2012,100,0,20396,Lee Westwood,"95' 8""","3923' 8""",41
2012,101,0,10213,Dicky Pride,"95' 4""","4671' 0""",49
2012,101,0,25632,Jimmy Walker,"95' 4""","6674' 8""",70
2012,103,0,24502,Adam Scott,"95' 3""",3809',40
2012,104,0,34099,Harris English,"95' 0""","7315' 4""",77
2012,105,0,8075,Jerry Kelly,"94' 11""","6929' 3""",73
2012,106,0,20691,Greg Owen,"94' 9""","5400' 7""",57
2012,107,0,6573,Brandt Jobe,"94' 6""","3403' 3""",36
2012,107,0,35139,Richard Lee,"94' 6""","4251' 7""",45
2012,109,0,27974,Sung Kang,"94' 4""","4623' 1""",49
2012,110,0,27095,Nick Watney,"94' 3""","6690' 2""",71
2012,111,0,32698,Bobby Gates,"94' 1""",5548',59
2012,111,0,1941,Tom Pernice Jr.,"94' 1""","4420' 5""",47
2012,113,0,21350,Ryuji Imada,"93' 11""",5166',55
2012,114,0,23409,James Driscoll,"93' 7""","5427' 9""",58
2012,114,0,31323,Gary Woodland,"93' 7""","3744' 6""",40
2012,116,0,29479,Scott Brown,"93' 4""","4014' 6""",43
2012,117,0,23800,Bryce Molder,"93' 3""",6342',68
2012,118,0,19846,Brian Gay,"93' 1""","6699' 8""",72
2012,118,0,24024,Zach Johnson,"93' 1""","6796' 2""",73
2012,120,0,12782,Tim Herron,"92' 10""","6222' 7""",67
2012,121,0,27963,Chris Stroud,"92' 9""",6030',65
2012,121,0,25834,Daniel Summerhays,"92' 9""","5567' 3""",60
2012,123,0,34174,John Huh,"92' 6""","7397' 8""",80
2012,124,0,1724,Jeff Maggert,"92' 5""","6745' 2""",73
2012,125,0,23621,Rory Sabbatini,"92' 4""","6276' 2""",68
2012,126,0,20160,Charlie Wi,"92' 3""","5533' 8""",60
2012,127,0,28087,Kris Blanks,"92' 0""","4601' 2""",50
2012,128,0,21407,Arjun Atwal,"91' 11""","5332' 3""",58
2012,129,0,25686,Jason Dufner,"91' 3""",5564',61
2012,130,0,25345,Carl Pettersson,"91' 0""","6735' 7""",74
2012,131,0,21753,Brian Davis,"90' 10""",6992',77
2012,132,0,22293,Heath Slocum,"90' 9""","6263' 8""",69
2012,132,0,22582,Kyle Thompson,"90' 9""","2905' 3""",32
2012,134,0,1116,Michael Bradley,"90' 8""",2900',32
2012,135,0,26331,Charl Schwartzel,"90' 5""","3254' 0""",36
2012,136,0,27770,Camilo Villegas,"89' 11""",5931',66
2012,137,0,21209,Sergio Garcia,"89' 7""","3851' 3""",43
2012,138,0,2206,David Toms,"89' 4""",3573',40
2012,139,0,24507,Jason Bohn,"89' 3""",5264',59
2012,140,0,21961,Charles Howell III,"88' 9""","5504' 0""",62
2012,140,0,23788,D.J. Trahan,"88' 9""","4348' 8""",49
2012,142,0,6034,Marco Dawson,"88' 5""","3447' 0""",39
2012,143,0,28308,Troy Kelly,"88' 3""","3793' 6""",43
2012,144,0,12510,Chad Campbell,"88' 2""","6259' 7""",71
2012,144,0,27060,John Mallinger,"88' 2""","5111' 7""",58
2012,146,0,23108,Matt Kuchar,"88' 1""","5811' 6""",66
2012,147,0,6251,Chris DiMarco,"87' 10""","5534' 0""",63
2012,148,0,23638,Brendon de Jonge,"87' 8""","7975' 7""",91
2012,148,0,31202,William McGirt,"87' 8""","6663' 2""",76
2012,148,0,24138,Ian Poulter,"87' 8""","3418' 7""",39
2012,151,0,27644,Brian Harman,"87' 7""",7707',88
2012,151,0,30711,Colt Knost,"87' 7""","5516' 2""",63
2012,153,0,28093,Miguel Angel Carballo,"87' 6""","3937' 5""",45
2012,153,0,27933,John Merrick,"87' 6""","5427' 2""",62
2012,155,0,25240,D.A. Points,"87' 0""","6178' 2""",71
2012,156,0,26951,Johnson Wagner,"86' 11""","6257' 6""",72
2012,157,0,28455,Will Claxton,"86' 9""","6938' 2""",80
2012,158,0,26596,Ryan Moore,"86' 6""","6833' 2""",79
2012,159,0,24663,Y.E. Yang,"85' 7""","3423' 6""",40
2012,160,0,33122,Russell Knox,"84' 11""","4243' 9""",50
2012,161,0,29222,Billy Hurley III,"84' 8""","4234' 3""",50
2012,162,0,27556,Ted Potter Jr.,"84' 4""","4893' 3""",58
2012,163,0,20572,Rod Pampling,"84' 1""","5380' 2""",64
2012,163,0,22548,Patrick Sheehan,"84' 1""",3193',38
2012,165,0,29910,Blake Adams,"83' 4""","5083' 2""",61
2012,166,0,23135,Tim Clark,"83' 3""",4410',53
2012,166,0,25572,Graeme McDowell,"83' 3""","3413' 7""",41
2012,168,0,31558,J.J. Killeen,"83' 2""","5486' 4""",66
2012,169,0,22961,David Mathis,"83' 0""","5064' 0""",61
2012,170,0,28259,Sangmoon Bae,"82' 10""","4555' 7""",55
2012,170,0,1320,Bob Estes,"82' 10""","4472' 6""",54
2012,172,0,6036,Scott Dunlap,"82' 9""",3476',42
2012,172,0,26289,Boo Weekley,"82' 9""","4384' 4""",53
2012,174,0,12652,Cameron Beckman,"81' 11""","5162' 3""",63
2012,175,0,20098,Stuart Appleby,"81' 9""","4905' 8""",60
2012,176,0,24357,K.J. Choi,"81' 7""","4242' 2""",52
2012,177,0,21731,Freddie Jacobson,"81' 3""","3169' 7""",39
2012,178,0,23204,Gary Christian,"81' 0""","4696' 3""",58
2012,179,0,10860,Justin Leonard,"80' 10""","4525' 9""",56
2012,180,0,24846,Ricky Barnes,"79' 10""","5429' 6""",68
2012,180,0,10809,Jim Furyk,"79' 10""","4952' 0""",62
2012,182,0,22348,Nick O'Hern,"79' 9""","4865' 1""",61
2012,183,0,6004,Stephen Ames,"79' 6""",2464',31
2012,184,0,8725,Tom Gillis,"78' 5""","4938' 2""",63
2012,185,0,24604,Hunter Haas,"78' 2""","3206' 2""",41
2012,186,0,20593,Greg Chalmers,"77' 4""","5720' 4""",74
2012,187,0,27466,Spencer Levin,"77' 1""","4548' 3""",59
2012,188,0,20104,Ken Duke,"75' 4""",6249',83
2012,189,0,23718,Nathan Green,"75' 2""","3006' 9""",40
2012,190,0,20623,Gavin Coles,"72' 4""","3544' 1""",49
2012,191,0,22378,Trevor Immelman,"70' 5""","3591' 2""",51
2011,1,0,27141,J.B. Holmes,"135' 4""",5547',41
2011,2,0,34072,Will Strickler,"117' 0""","3861' 3""",33
2011,3,0,33141,Keegan Bradley,"116' 4""","6978' 2""",60
2011,4,0,1706,Davis Love III,"115' 1""","4373' 9""",38
2011,5,0,20848,Ángel Cabrera,"114' 2""","2854' 5""",25
2011,6,0,31401,Zack Miller,"113' 4""","5666' 6""",50
2011,6,0,23320,Ryan Palmer,"113' 4""","6234' 2""",55
2011,6,0,27330,Josh Teater,"113' 4""","7254' 8""",64
2011,9,0,1810,Phil Mickelson,"112' 9""",5186',46
2011,10,0,32102,Rickie Fowler,"112' 5""","6744' 9""",60
2011,11,0,1766,Billy Mayfair,"112' 0""","8289' 2""",74
2011,12,0,21878,Mark Wilson,"111' 1""","8221' 9""",74
2011,13,0,30946,Alex Prugh,"110' 5""","6623' 1""",60
2011,14,0,6567,Vijay Singh,"109' 10""","7467' 9""",68
2011,15,0,21805,Harrison Frazar,"109' 8""","4057' 2""",37
2011,15,0,20766,Padraig Harrington,"109' 8""","4059' 1""",37
2011,17,0,28089,Jason Day,"109' 4""","5030' 3""",46
2011,18,0,26851,Marc Leishman,"109' 2""","7640' 0""",70
2011,19,0,26287,Roland Thatcher,"108' 9""","5219' 2""",48
2011,20,0,30110,Kyle Stanley,"108' 3""","7255' 0""",67
2011,20,0,27064,Jhonattan Vegas,"108' 3""","6387' 9""",59
2011,22,0,28158,Steve Marino,"108' 2""","6272' 2""",58
2011,23,0,12716,Charley Hoffman,"107' 8""","7533' 9""",70
2011,24,0,24358,Robert Garrigus,"107' 7""","5270' 1""",49
2011,25,0,22913,John Rollins,"107' 4""","7297' 7""",68
2011,26,0,25818,Scott Piercy,"107' 0""","5455' 2""",51
2011,27,0,26679,Kevin Stadler,"106' 10""","6197' 0""",58
2011,28,0,26758,David Hearn,"106' 6""",6921',65
2011,29,0,27797,Derek Lamely,"106' 4""","4467' 1""",42
2011,30,0,8375,Paul Stankowski,"105' 6""","5275' 6""",50
2011,31,0,28486,Michael Putnam,"105' 5""",4321',41
2011,32,0,20157,Retief Goosen,"105' 4""","3580' 2""",34
2011,33,0,25562,Andres Romero,"104' 9""","6179' 2""",59
2011,34,0,23497,Tag Ridings,"104' 7""","5750' 6""",55
2011,35,0,30750,Tommy Gainey,"104' 4""","8346' 4""",80
2011,36,0,30925,Dustin Johnson,"104' 0""","4574' 2""",44
2011,37,0,23541,Ben Crane,"103' 9""","6017' 6""",58
2011,38,0,24925,Jonathan Byrd,"103' 6""","6418' 0""",62
2011,39,0,11123,Chris Couch,"103' 4""","4651' 3""",45
2011,39,0,19970,Robert Karlsson,"103' 4""","4133' 7""",40
2011,41,0,29420,Billy Horschel,"103' 2""",5778',56
2011,42,0,25274,Steven Bowditch,"103' 1""","6290' 2""",61
2011,43,0,25804,Bubba Watson,"102' 10""","5141' 6""",50
2011,44,0,33413,Ben Martin,"102' 6""","4408' 9""",43
2011,45,0,26476,Chez Reavie,"102' 2""","7354' 2""",72
2011,45,0,23325,Vaughn Taylor,"102' 2""","7455' 9""",73
2011,47,0,8075,Jerry Kelly,"101' 6""","6596' 6""",65
2011,48,0,32366,Kevin Chappell,"101' 5""","5578' 0""",55
2011,49,0,24490,George McNeill,"101' 4""","5169' 4""",51
2011,49,0,28620,Aron Price,"101' 4""","4154' 8""",41
2011,51,0,29518,Brendan Steele,"101' 2""","7083' 2""",70
2011,52,0,24361,Pat Perez,"100' 11""","5751' 3""",57
2011,53,0,34255,Joseph Bramlett,"100' 10""","4838' 7""",48
2011,53,0,35087,Bio Kim,"100' 10""","4537' 0""",45
2011,55,0,20472,Alex Cejka,"100' 7""","4123' 0""",41
2011,56,0,29478,Kevin Kisner,"100' 2""","4509' 0""",45
2011,57,0,24924,Bill Haas,"99' 11""","6593' 3""",66
2011,58,0,27120,Troy Matteson,"99' 9""","6386' 3""",64
2011,59,0,30692,Scott Stallings,"99' 7""","6474' 7""",65
2011,60,0,26331,Charl Schwartzel,"99' 5""","3381' 6""",34
2011,61,0,12782,Tim Herron,"99' 4""","6259' 7""",63
2011,62,0,23409,James Driscoll,"99' 0""","5050' 1""",51
2011,62,0,12602,Dean Wilson,"99' 0""","4555' 1""",46
2011,64,0,27936,Martin Laird,"98' 10""","5436' 8""",55
2011,64,0,22046,Geoff Ogilvy,"98' 10""",5137',52
2011,66,0,23983,Luke Donald,"98' 8""","4441' 0""",45
2011,67,0,21949,Joe Ogilvie,"98' 2""","4711' 2""",48
2011,68,0,23623,Bo Van Pelt,"98' 1""","6373' 6""",65
2011,69,0,27939,Matt McQuillan,"97' 11""","3426' 3""",35
2011,70,0,23621,Rory Sabbatini,"97' 6""","5168' 0""",53
