YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
2011,108,0,23548,Bill Lunde,"31' 7""",1028,32456.333,-80.00
2011,108,0,24490,George McNeill,"31' 7""",751,23734.083,-42.00
2011,108,0,28620,Aron Price,"31' 7""",710,22440.167,-47.00
2011,108,0,27330,Josh Teater,"31' 7""",1205,38030.083,-88.00
2011,113,0,20070,Matt Bettencourt,"31' 8""",952,30140.583,-34.00
2011,113,0,20848,Ángel Cabrera,"31' 8""",407,12899.833,-38.00
2011,113,0,12782,Tim Herron,"31' 8""",970,30731.5,-59.00
2011,113,0,27933,John Merrick,"31' 8""",840,26586.917,-72.00
2011,113,0,27214,Kevin Streelman,"31' 8""",973,30773.417,-100.00
2011,113,0,21878,Mark Wilson,"31' 8""",972,30742.75,-98.00
2011,119,0,24980,Scott Gutschewski,"31' 9""",700,22230.75,-45.00
2011,119,0,12716,Charley Hoffman,"31' 9""",949,30159.667,-121.00
2011,121,0,25444,Justin Hicks,"31' 10""",626,19922.75,+17.00
2011,121,0,21961,Charles Howell III,"31' 10""",1160,36961.417,-137.00
2011,121,0,22378,Trevor Immelman,"31' 10""",901,28650.833,-49.00
2011,121,0,21731,Freddie Jacobson,"31' 10""",923,29380.333,-83.00
2011,121,0,25632,Jimmy Walker,"31' 10""",927,29472.5,-82.00
2011,126,0,21209,Sergio Garcia,"31' 11""",574,18338.917,-44.00
2011,126,0,31202,William McGirt,"31' 11""",1215,38730.0,-76.00
2011,126,0,28486,Michael Putnam,"31' 11""",634,20212.167,-22.00
2011,126,0,20127,Chris Riley,"31' 11""",981,31293.75,-57.00
2011,130,0,28089,Jason Day,"32' 0""",719,23018.917,-122.00
2011,130,0,26287,Roland Thatcher,"32' 0""",784,25078.833,-48.00
2011,132,0,23320,Ryan Palmer,"32' 1""",727,23315.083,-39.00
2011,132,0,25345,Carl Pettersson,"32' 1""",1215,39017.25,-113.00
2011,132,0,23497,Tag Ridings,"32' 1""",915,29360.917,-68.00
2011,132,0,26951,Johnson Wagner,"32' 1""",979,31411.583,-53.00
2011,136,0,27797,Derek Lamely,"32' 2""",690,22204.333,-11.00
2011,137,0,20098,Stuart Appleby,"32' 3""",766,24725.917,-10.00
2011,137,0,29420,Billy Horschel,"32' 3""",857,27619.333,-56.00
2011,137,0,25572,Graeme McDowell,"32' 3""",511,16485.917,-39.00
2011,137,0,25562,Andres Romero,"32' 3""",848,27372.667,-92.00
2011,141,0,33413,Ben Martin,"32' 4""",873,28231.667,-67.00
2011,141,0,25457,Alexandre Rocha,"32' 4""",647,20895.583,-29.00
2011,143,0,23614,Rich Beem,"32' 5""",622,20142.25,+8.00
2011,143,0,1766,Billy Mayfair,"32' 5""",1198,38802.833,-78.00
2011,145,0,31401,Zack Miller,"32' 6""",969,31481.083,+4.00
2011,146,0,28679,Fabián Gómez,"32' 7""",922,30049.333,-33.00
2011,146,0,29718,Anthony Kim,"32' 7""",646,21022.083,-41.00
2011,146,0,28475,Jeff Overton,"32' 7""",927,30190.5,-68.00
2011,146,0,1948,Tim Petrovic,"32' 7""",1046,34090.583,-66.00
2011,150,0,29910,Blake Adams,"32' 8""",1450,47351.917,-119.00
2011,150,0,11123,Chris Couch,"32' 8""",910,29740.917,-70.00
2011,150,0,26420,Richard Johnson,"32' 8""",726,23693.75,-1.00
2011,150,0,32640,Troy Merritt,"32' 8""",748,24442.833,-29.00
2011,150,0,33911,Nate Smith,"32' 8""",702,22917.0,-28.00
2011,155,0,21350,Ryuji Imada,"32' 9""",982,32198.25,-57.00
2011,155,0,24781,Hunter Mahan,"32' 9""",1044,34225.833,-144.00
2011,155,0,32876,Martin Piller,"32' 9""",648,21232.667,-11.00
2011,158,0,24604,Hunter Haas,"32' 10""",1115,36649.167,-73.00
2011,158,0,26881,Jarrod Lyle,"32' 10""",928,30470.083,-19.00
2011,160,0,23409,James Driscoll,"32' 11""",756,24888.333,-34.00
2011,160,0,25834,Daniel Summerhays,"32' 11""",894,29457.333,+1.00
2011,162,0,32698,Bobby Gates,"33' 0""",867,28637.917,-26.00
2011,162,0,23353,J.J. Henry,"33' 0""",1122,36987.0,-68.00
2011,164,0,6515,Shaun Micheel,"33' 1""",823,27210.667,-33.00
2011,165,0,23718,Nathan Green,"33' 2""",898,29801.833,-38.00
2011,165,0,8537,J.P. Hayes,"33' 2""",642,21278.0,-20.00
2011,165,0,29478,Kevin Kisner,"33' 2""",755,25041.417,+5.00
2011,168,0,24290,D.J. Brigman,"33' 3""",692,22995.25,-11.00
2011,168,0,20593,Greg Chalmers,"33' 3""",1052,35011.667,-86.00
2011,168,0,7457,Steve Flesch,"33' 3""",1031,34286.0,-50.00
2011,168,0,25240,D.A. Points,"33' 3""",995,33114.75,-83.00
2011,172,0,30711,Colt Knost,"33' 4""",940,31297.167,-17.00
2011,172,0,20572,Rod Pampling,"33' 4""",836,27835.083,-67.00
2011,172,0,26331,Charl Schwartzel,"33' 4""",521,17384.583,-55.00
2011,172,0,27064,Jhonattan Vegas,"33' 4""",834,27818.917,-45.00
2011,176,0,22371,Aaron Baddeley,"33' 5""",745,24879.417,-114.00
2011,176,0,20160,Charlie Wi,"33' 5""",1022,34142.333,-71.00
2011,178,0,33419,Cameron Tringale,"33' 7""",1266,42556.25,-85.00
2011,179,0,1797,Rocco Mediate,"33' 9""",670,22591.583,-6.00
2011,180,0,26300,Matt Jones,"33' 10""",814,27541.0,-33.00
2011,181,0,25274,Steven Bowditch,"34' 0""",922,31350.833,-47.00
2011,181,0,24924,Bill Haas,"34' 0""",958,32582.417,-104.00
2011,183,0,1313,Steve Elkington,"34' 7""",595,20599.917,-37.00
2011,184,0,35087,Bio Kim,"34' 8""",688,23869.583,E
2011,185,0,34072,Will Strickler,"35' 4""",556,19639.25,-17.00
2011,186,0,10585,Scott McCarron,"35' 8""",714,25477.25,-32.00
2010,1,0,10425,Jay Williamson,"28' 0""",863,24128.583,-54.00
2010,2,0,23135,Tim Clark,"28' 1""",991,27868.25,-91.00
2010,3,0,23638,Brendon de Jonge,"28' 9""",1248,35921.0,-137.00
2010,3,0,24358,Robert Garrigus,"28' 9""",735,21121.083,-52.00
2010,5,0,32102,Rickie Fowler,"28' 10""",1079,31139.417,-114.00
2010,6,0,12510,Chad Campbell,"28' 11""",1150,33224.5,-113.00
2010,7,0,6621,Joe Durant,"29' 0""",852,24713.333,-85.00
2010,8,0,24357,K.J. Choi,"29' 1""",836,24319.083,-81.00
2010,9,0,25364,Paul Casey,"29' 2""",568,16576.333,-91.00
2010,9,0,1810,Phil Mickelson,"29' 2""",648,18921.333,-84.00
2010,9,0,1945,Kenny Perry,"29' 2""",775,22606.167,-78.00
2010,9,0,2206,David Toms,"29' 2""",1000,29141.417,-108.00
2010,13,0,23673,Michael Connell,"29' 4""",1033,30293.5,-89.00
2010,13,0,12705,Cliff Kresge,"29' 4""",632,18531.333,-16.00
2010,15,0,1941,Tom Pernice Jr.,"29' 5""",801,23579.167,-54.00
2010,16,0,24507,Jason Bohn,"29' 6""",1034,30500.833,-95.00
2010,16,0,12602,Dean Wilson,"29' 6""",660,19469.833,-67.00
2010,18,0,9011,David Duval,"29' 7""",700,20719.667,-65.00
2010,18,0,23322,Brett Wetterich,"29' 7""",667,19708.667,-46.00
2010,20,0,27466,Spencer Levin,"29' 8""",1332,39543.0,-132.00
2010,20,0,6527,Steve Stricker,"29' 8""",772,22924.917,-119.00
2010,20,0,26289,Boo Weekley,"29' 8""",1004,29822.667,-88.00
2010,23,0,6643,Paul Goydos,"29' 9""",936,27864.917,-58.00
2010,23,0,26851,Marc Leishman,"29' 9""",883,26292.917,-81.00
2010,23,0,1797,Rocco Mediate,"29' 9""",846,25194.917,-59.00
2010,23,0,25396,Kevin Na,"29' 9""",1029,30588.917,-133.00
2010,23,0,6567,Vijay Singh,"29' 9""",736,21881.5,-62.00
2010,23,0,23349,Charles Warren,"29' 9""",736,21914.75,-70.00
2010,29,0,20498,Briny Baird,"29' 10""",1092,32542.083,-83.00
2010,29,0,22056,Cameron Percy,"29' 10""",749,22331.0,-53.00
2010,29,0,22293,Heath Slocum,"29' 10""",1046,31164.583,-91.00
2010,32,0,19846,Brian Gay,"29' 11""",1216,36378.25,-98.00
2010,33,0,1249,John Daly,"30' 0""",550,16483.833,-30.00
2010,33,0,1320,Bob Estes,"30' 0""",931,27954.5,-62.00
2010,33,0,26695,Michael Letzig,"30' 0""",1064,31946.833,-96.00
2010,33,0,27120,Troy Matteson,"30' 0""",1006,30174.417,-69.00
2010,33,0,8385,Omar Uresti,"30' 0""",898,26975.0,-34.00
2010,38,0,24361,Pat Perez,"30' 1""",1135,34126.0,-132.00
2010,38,0,28620,Aron Price,"30' 1""",861,25917.0,-107.00
2010,38,0,27649,Brandt Snedeker,"30' 1""",1016,30575.333,-90.00
2010,38,0,8375,Paul Stankowski,"30' 1""",728,21922.167,-85.00
2010,42,0,12716,Charley Hoffman,"30' 2""",1011,30515.0,-129.00
2010,42,0,22046,Geoff Ogilvy,"30' 2""",636,19163.333,-72.00
2010,44,0,1116,Michael Bradley,"30' 3""",891,26942.917,-71.00
2010,44,0,1161,Mark Calcavecchia,"30' 3""",424,12840.333,-9.00
2010,44,0,29285,Brent Delahoussaye,"30' 3""",659,19950.833,-29.00
2010,44,0,1577,Lee Janzen,"30' 3""",912,27601.25,-58.00
2010,44,0,8075,Jerry Kelly,"30' 3""",1154,34871.833,-94.00
2010,44,0,1706,Davis Love III,"30' 3""",894,27021.167,-60.00
2010,44,0,23325,Vaughn Taylor,"30' 3""",1095,33121.167,-97.00
2010,44,0,23788,D.J. Trahan,"30' 3""",1037,31374.25,-88.00
2010,52,0,10885,Robert Allenby,"30' 4""",824,24985.333,-93.00
2010,52,0,24846,Ricky Barnes,"30' 4""",1061,32172.333,-110.00
2010,52,0,23108,Matt Kuchar,"30' 4""",1021,30947.583,-164.00
2010,52,0,28475,Jeff Overton,"30' 4""",855,25966.667,-94.00
2010,52,0,23320,Ryan Palmer,"30' 4""",876,26596.333,-86.00
2010,52,0,25345,Carl Pettersson,"30' 4""",1109,33593.917,-98.00
2010,58,0,23983,Luke Donald,"30' 5""",713,21658.0,-84.00
2010,58,0,10809,Jim Furyk,"30' 5""",860,26148.167,-108.00
2010,58,0,7749,Brett Quigley,"30' 5""",1158,35254.333,-96.00
2010,58,0,25190,Jeff Quinney,"30' 5""",1141,34709.25,-83.00
2010,58,0,20160,Charlie Wi,"30' 5""",1218,37047.917,-113.00
2010,63,0,21731,Freddie Jacobson,"30' 6""",1010,30803.25,-118.00
2010,63,0,27060,John Mallinger,"30' 6""",928,28267.833,-70.00
2010,63,0,27330,Josh Teater,"30' 6""",1240,37839.583,-107.00
2010,66,0,20472,Alex Cejka,"30' 7""",964,29468.667,-48.00
2010,66,0,20105,Jeff Gove,"30' 7""",606,18539.167,+3.00
2010,66,0,24024,Zach Johnson,"30' 7""",1055,32253.833,-132.00
2010,66,0,1724,Jeff Maggert,"30' 7""",864,26430.75,-26.00
2010,66,0,20691,Greg Owen,"30' 7""",816,24948.75,-49.00
2010,66,0,20663,Brenden Pappas,"30' 7""",678,20740.333,-44.00
2010,66,0,24502,Adam Scott,"30' 7""",678,20749.0,-60.00
2010,66,0,20686,Jeev Milkha Singh,"30' 7""",691,21129.583,-47.00
2010,74,0,12652,Cameron Beckman,"30' 8""",784,24012.583,-43.00
2010,74,0,27936,Martin Laird,"30' 8""",1005,30780.167,-72.00
2010,74,0,20127,Chris Riley,"30' 8""",877,26913.25,-105.00
2010,74,0,20645,John Senden,"30' 8""",1194,36656.333,-132.00
2010,78,0,7867,Woody Austin,"30' 9""",1127,34647.167,-91.00
2010,79,0,10860,Justin Leonard,"30' 10""",1042,32105.917,-59.00
2010,79,0,26679,Kevin Stadler,"30' 10""",946,29193.333,-69.00
2010,79,0,27214,Kevin Streelman,"30' 10""",1086,33503.5,-75.00
2010,79,0,27770,Camilo Villegas,"30' 10""",724,22308.667,-57.00
2010,83,0,20229,Stewart Cink,"30' 11""",848,26244.417,-86.00
2010,83,0,6012,Greg Kraft,"30' 11""",524,16184.667,+11.00
2010,83,0,26596,Ryan Moore,"30' 11""",830,25676.167,-89.00
2010,83,0,27095,Nick Watney,"30' 11""",904,27935.583,-97.00
2010,87,0,22378,Trevor Immelman,"31' 0""",587,18200.667,-24.00
2010,87,0,1766,Billy Mayfair,"31' 0""",921,28527.833,-21.00
2010,87,0,25240,D.A. Points,"31' 0""",1048,32447.25,-64.00
2010,87,0,29221,Webb Simpson,"31' 0""",1201,37224.25,-103.00
2010,87,0,27963,Chris Stroud,"31' 0""",971,30102.083,-65.00
2010,87,0,2239,Scott Verplank,"31' 0""",779,24177.5,-45.00
2010,87,0,25632,Jimmy Walker,"31' 0""",830,25758.417,-44.00
2010,94,0,28087,Kris Blanks,"31' 1""",1025,31869.167,-55.00
2010,94,0,24227,Justin Bolli,"31' 1""",583,18130.833,+24.00
2010,94,0,27436,Graham DeLaet,"31' 1""",1007,31284.417,-84.00
2010,94,0,21209,Sergio Garcia,"31' 1""",465,14449.667,-26.00
2010,94,0,8537,J.P. Hayes,"31' 1""",930,28930.583,-65.00
2010,99,0,22621,Ben Curtis,"31' 2""",942,29373.833,-71.00
2010,99,0,23800,Bryce Molder,"31' 2""",987,30766.417,-71.00
2010,99,0,22405,Justin Rose,"31' 2""",940,29281.583,-80.00
2010,99,0,24663,Y.E. Yang,"31' 2""",750,23364.0,-61.00
2010,103,0,25900,Lucas Glover,"31' 3""",779,24362.833,-84.00
2010,103,0,26420,Richard Johnson,"31' 3""",1058,33029.917,-77.00
2010,103,0,31560,Brian Stuard,"31' 3""",972,30382.0,-31.00
2010,106,0,23541,Ben Crane,"31' 4""",927,29067.583,-90.00
2010,106,0,23623,Bo Van Pelt,"31' 4""",1159,36347.417,-145.00
2010,108,0,23613,Rich Barcelo,"31' 5""",719,22596.667,-41.00
2010,108,0,22122,Andrew McLardy,"31' 5""",584,18336.833,E
2010,110,0,24925,Jonathan Byrd,"31' 6""",1087,34251.5,-96.00
2010,110,0,30925,Dustin Johnson,"31' 6""",753,23736.833,-91.00
2010,110,0,24912,Will MacKenzie,"31' 6""",923,29062.75,-74.00
2010,110,0,26301,James Nitties,"31' 6""",1102,34737.333,-84.00
2010,110,0,25562,Andres Romero,"31' 6""",878,27651.583,-77.00
2010,110,0,33419,Cameron Tringale,"31' 6""",568,17886.0,-35.00
2010,110,0,26951,Johnson Wagner,"31' 6""",1002,31526.583,-47.00
2010,117,0,6004,Stephen Ames,"31' 7""",955,30166.667,-98.00
2010,117,0,6251,Chris DiMarco,"31' 7""",1093,34560.5,-73.00
2010,117,0,6515,Shaun Micheel,"31' 7""",706,22309.583,-72.00
2010,117,0,30946,Alex Prugh,"31' 7""",1004,31710.417,-81.00
2010,117,0,25804,Bubba Watson,"31' 7""",821,25929.75,-40.00
2010,122,0,20593,Greg Chalmers,"31' 8""",1107,35095.167,-112.00
2010,122,0,25686,Jason Dufner,"31' 8""",958,30315.667,-44.00
2010,122,0,20574,Mathew Goggin,"31' 8""",1016,32153.417,-65.00
2010,122,0,20157,Retief Goosen,"31' 8""",721,22828.417,-99.00
2010,122,0,28237,Rory McIlroy,"31' 8""",511,16186.417,-28.00
2010,122,0,27933,John Merrick,"31' 8""",1265,40006.833,-108.00
2010,122,0,32640,Troy Merritt,"31' 8""",981,31053.167,-69.00
2010,122,0,20436,Garrett Willis,"31' 8""",995,31482.583,-74.00
2010,130,0,21753,Brian Davis,"31' 9""",1224,38878.25,-68.00
2010,130,0,24924,Bill Haas,"31' 9""",1019,32355.917,-103.00
2010,130,0,21350,Ryuji Imada,"31' 9""",1115,35419.917,-98.00
2010,130,0,23307,Roger Tambellini,"31' 9""",827,26228.75,-25.00
2010,134,0,25720,Chad Collins,"31' 10""",997,31747.0,-91.00
2010,134,0,28307,Matt Every,"31' 10""",655,20839.667,-50.00
2010,134,0,8725,Tom Gillis,"31' 10""",1257,40024.417,-122.00
2010,134,0,20766,Padraig Harrington,"31' 10""",544,17301.083,-50.00
2010,134,0,28158,Steve Marino,"31' 10""",817,26028.5,-97.00
2010,134,0,24140,Sean O'Hair,"31' 10""",852,27130.417,-63.00
2010,140,0,1707,Steve Lowery,"31' 11""",736,23485.417,E
2010,140,0,1948,Tim Petrovic,"31' 11""",1289,41110.083,-92.00
2010,140,0,25818,Scott Piercy,"31' 11""",967,30840.667,-108.00
2010,140,0,10423,Mike Weir,"31' 11""",483,15427.75,-44.00
2010,144,0,12782,Tim Herron,"32' 0""",851,27259.583,-67.00
2010,144,0,26287,Roland Thatcher,"32' 0""",875,27989.833,-27.00
2010,146,0,28089,Jason Day,"32' 1""",887,28450.25,-85.00
2010,146,0,24490,George McNeill,"32' 1""",849,27237.833,-52.00
2010,146,0,22913,John Rollins,"32' 1""",997,31996.333,-99.00
2010,146,0,26882,Michael Sim,"32' 1""",702,22530.667,-60.00
2010,146,0,6595,Kevin Sutherland,"32' 1""",1090,34972.75,-90.00
2010,146,0,12755,Vance Veazey,"32' 1""",621,19901.917,+2.00
2010,152,0,22946,Henrik Bjornstad,"32' 2""",801,25755.5,-22.00
2010,152,0,24781,Hunter Mahan,"32' 2""",891,28634.583,-86.00
2010,154,0,23353,J.J. Henry,"32' 3""",1074,34626.25,-85.00
2010,154,0,21961,Charles Howell III,"32' 3""",1096,35346.083,-122.00
2010,154,0,23548,Bill Lunde,"32' 3""",889,28638.75,-27.00
2010,154,0,24138,Ian Poulter,"32' 3""",436,14054.583,-49.00
2010,158,0,6522,Ernie Els,"32' 4""",681,22044.583,-81.00
2010,158,0,1329,Brad Faxon,"32' 4""",626,20256.5,-5.00
2010,158,0,20378,Mathias Grönberg,"32' 4""",656,21189.167,-58.00
2010,161,0,27302,Garth Mulroy,"32' 6""",553,17972.917,-23.00
2010,162,0,7363,Craig Bowden,"32' 7""",686,22325.5,+5.00
2010,162,0,23718,Nathan Green,"32' 7""",1064,34670.917,-67.00
2010,164,0,29910,Blake Adams,"32' 8""",1040,33995.25,-60.00
2010,164,0,27141,J.B. Holmes,"32' 8""",1053,34406.75,-100.00
2010,166,0,20848,Ángel Cabrera,"32' 9""",581,19051.75,-40.00
2010,166,0,21878,Mark Wilson,"32' 9""",1109,36339.75,-92.00
2010,168,0,7457,Steve Flesch,"32' 10""",891,29274.417,-32.00
2010,168,0,28500,Martin Flores,"32' 10""",726,23864.833,-30.00
2010,168,0,23621,Rory Sabbatini,"32' 10""",843,27676.833,-64.00
2010,171,0,20098,Stuart Appleby,"32' 11""",1133,37274.833,-70.00
2010,171,0,1619,Skip Kendall,"32' 11""",704,23186.667,-23.00
2010,173,0,6514,Kevin Johnson,"33' 0""",649,21434.167,+19.00
2010,174,0,21949,Joe Ogilvie,"33' 2""",1097,36402.417,-58.00
2010,175,0,26881,Jarrod Lyle,"33' 4""",620,20663.5,-27.00
2010,175,0,28780,Nicholas Thompson,"33' 4""",1016,33872.5,-20.00
2010,177,0,22371,Aaron Baddeley,"33' 5""",1068,35710.417,-82.00
2010,177,0,27613,David Lutterus,"33' 5""",702,23464.417,+1.00
2010,177,0,25892,Steve Wheatcroft,"33' 5""",779,26041.917,-30.00
2010,177,0,26392,Chris Wilson,"33' 5""",657,21940.667,+5.00
2010,181,0,21959,Ted Purdy,"33' 6""",963,32269.833,-21.00
2010,182,0,32617,Jerod Turner,"33' 7""",509,17073.083,+6.00
2010,183,0,20070,Matt Bettencourt,"33' 8""",858,28880.917,-69.00
2010,183,0,1313,Steve Elkington,"33' 8""",807,27152.083,-71.00
2010,183,0,26300,Matt Jones,"33' 8""",994,33449.333,-96.00
2010,186,0,10585,Scott McCarron,"33' 9""",1140,38467.75,-71.00
2010,186,0,12714,Chris Tidland,"33' 9""",897,30257.417,-49.00
2010,188,0,23409,James Driscoll,"33' 10""",897,30320.417,-75.00
2010,189,0,11123,Chris Couch,"33' 11""",793,26868.25,-75.00
2010,190,0,27797,Derek Lamely,"34' 3""",787,26949.917,-30.00
2010,191,0,20572,Rod Pampling,"34' 7""",941,32549.333,-41.00
2010,192,0,20850,Daniel Chopra,"35' 10""",775,27757.083,-8.00
2009,1,0,23135,Tim Clark,"27' 4""",860,23504.667,-125.0
2009,2,0,24507,Jason Bohn,"27' 7""",1167,32216.833,-99.0
2009,3,0,1226,Fred Couples,"28' 0""",521,14584.333,-49.0
2009,4,0,23800,Bryce Molder,"28' 4""",773,21879.25,-81.0
2009,5,0,1677,Tom Lehman,"28' 7""",510,14596.917,-23.0
2009,6,0,10425,Jay Williamson,"28' 8""",809,23174.333,-35.0
2009,7,0,26679,Kevin Stadler,"28' 9""",717,20613.917,-55.0
2009,8,0,10809,Jim Furyk,"29' 0""",941,27261.583,-117.0
2009,8,0,6527,Steve Stricker,"29' 0""",864,25057.417,-125.0
2009,10,0,28087,Kris Blanks,"29' 1""",660,19169.75,-45.0
2009,10,0,8845,Scott Sterling,"29' 1""",558,16236.0,-48.0
2009,10,0,8793,Tiger Woods,"29' 1""",646,18782.5,-126.0
2009,13,0,10885,Robert Allenby,"29' 2""",774,22567.333,-48.0
2009,13,0,6621,Joe Durant,"29' 2""",689,20107.917,-49.0
2009,13,0,22548,Patrick Sheehan,"29' 2""",566,16491.917,-65.0
2009,13,0,10423,Mike Weir,"29' 2""",904,26376.5,-115.0
2009,17,0,12510,Chad Campbell,"29' 4""",951,27902.75,-92.0
2009,18,0,24024,Zach Johnson,"29' 5""",1116,32860.583,-142.0
2009,19,0,24358,Robert Garrigus,"29' 7""",874,25886.667,-66.0
2009,19,0,19846,Brian Gay,"29' 7""",1208,35697.083,-108.0
2009,19,0,12602,Dean Wilson,"29' 7""",970,28703.583,-100.0
2009,22,0,24846,Ricky Barnes,"29' 8""",650,19303.25,-19.0
2009,22,0,6522,Ernie Els,"29' 8""",717,21296.417,-71.0
2009,22,0,1577,Lee Janzen,"29' 8""",838,24857.167,-66.0
2009,22,0,30925,Dustin Johnson,"29' 8""",779,23079.583,-81.0
2009,22,0,22293,Heath Slocum,"29' 8""",1245,36953.333,-69.0
2009,22,0,2206,David Toms,"29' 8""",1174,34863.583,-110.0
2009,28,0,12652,Cameron Beckman,"29' 9""",1002,29797.583,-60.0
2009,29,0,20472,Alex Cejka,"29' 10""",1002,29902.5,-60.0
2009,29,0,10860,Justin Leonard,"29' 10""",1060,31658.25,-130.0
2009,29,0,22348,Nick O'Hern,"29' 10""",1217,36329.5,-78.0
2009,32,0,26498,Matt Weibring,"29' 11""",744,22265.417,-86.0
2009,33,0,1035,Tommy Armour III,"30' 1""",729,21954.5,-36.0
2009,33,0,25190,Jeff Quinney,"30' 1""",994,29913.667,-59.0
2009,33,0,22295,Darron Stiles,"30' 1""",622,18708.917,-38.0
2009,33,0,27963,Chris Stroud,"30' 1""",1004,30174.25,-81.0
2009,37,0,24781,Hunter Mahan,"30' 2""",1003,30241.917,-120.0
2009,37,0,23788,D.J. Trahan,"30' 2""",1070,32267.917,-129.0
2009,39,0,6004,Stephen Ames,"30' 4""",785,23782.75,-80.0
2009,39,0,21209,Sergio Garcia,"30' 4""",564,17102.25,-43.0
2009,39,0,25900,Lucas Glover,"30' 4""",1080,32738.917,-90.0
2009,39,0,27933,John Merrick,"30' 4""",875,26565.667,-50.0
2009,43,0,1142,Bart Bryant,"30' 5""",764,23264.917,-2.0
2009,43,0,10117,Bob Heintz,"30' 5""",702,21343.667,-74.0
2009,43,0,23497,Tag Ridings,"30' 5""",496,15105.083,-58.0
2009,46,0,20766,Padraig Harrington,"30' 6""",604,18435.75,-68.0
2009,46,0,1945,Kenny Perry,"30' 6""",1006,30677.583,-102.0
2009,48,0,28089,Jason Day,"30' 7""",650,19865.417,-69.0
2009,48,0,21805,Harrison Frazar,"30' 7""",1022,31258.25,-99.0
2009,48,0,1473,Todd Hamilton,"30' 7""",867,26507.667,-30.0
2009,48,0,25396,Kevin Na,"30' 7""",1053,32166.333,-121.0
2009,48,0,2239,Scott Verplank,"30' 7""",1117,34123.5,-120.0
2009,48,0,31323,Gary Woodland,"30' 7""",433,13251.25,-3.0
2009,54,0,20104,Ken Duke,"30' 8""",933,28643.583,-61.0
2009,54,0,20157,Retief Goosen,"30' 8""",744,22846.917,-69.0
2009,54,0,23108,Matt Kuchar,"30' 8""",981,30061.667,-105.0
2009,54,0,26851,Marc Leishman,"30' 8""",1072,32873.333,-80.0
2009,54,0,1706,Davis Love III,"30' 8""",988,30322.667,-90.0
2009,54,0,27770,Camilo Villegas,"30' 8""",734,22507.417,-61.0
2009,54,0,25804,Bubba Watson,"30' 8""",687,21083.833,-59.0
2009,61,0,20498,Briny Baird,"30' 9""",1009,31058.25,-81.0
2009,61,0,12716,Charley Hoffman,"30' 9""",1084,33317.667,-116.0
2009,61,0,24140,Sean O'Hair,"30' 9""",742,22812.667,-79.0
2009,61,0,23621,Rory Sabbatini,"30' 9""",827,25405.583,-104.0
2009,61,0,23349,Charles Warren,"30' 9""",716,22003.333,-42.0
2009,66,0,25686,Jason Dufner,"30' 10""",1075,33127.417,-80.0
2009,66,0,1797,Rocco Mediate,"30' 10""",873,26886.667,-30.0
2009,68,0,20098,Stuart Appleby,"30' 11""",853,26357.417,-12.0
2009,68,0,7867,Woody Austin,"30' 11""",1033,31928.167,-83.0
2009,68,0,20848,Ángel Cabrera,"30' 11""",439,13570.0,-30.0
2009,68,0,28158,Steve Marino,"30' 11""",1126,34780.167,-113.0
2009,72,0,27683,Leif Olson,"31' 0""",539,16692.833,-8.0
2009,72,0,20691,Greg Owen,"31' 0""",1128,34928.75,-81.0
2009,72,0,26476,Chez Reavie,"31' 0""",1007,31233.667,-63.0
2009,72,0,20645,John Senden,"31' 0""",1257,39004.25,-137.0
2009,76,0,20229,Stewart Cink,"31' 1""",751,23370.417,-65.0
2009,76,0,23983,Luke Donald,"31' 1""",821,25537.333,-91.0
2009,76,0,20572,Rod Pampling,"31' 1""",865,26896.917,-95.0
2009,76,0,27649,Brandt Snedeker,"31' 1""",915,28463.5,-82.0
2009,76,0,23325,Vaughn Taylor,"31' 1""",1090,33902.5,-85.0
2009,81,0,23614,Rich Beem,"31' 2""",767,23922.5,-55.0
2009,81,0,1161,Mark Calcavecchia,"31' 2""",798,24874.667,-41.0
2009,81,0,23353,J.J. Henry,"31' 2""",1136,35382.25,-89.0
2009,81,0,8075,Jerry Kelly,"31' 2""",1050,32767.0,-102.0
2009,81,0,12705,Cliff Kresge,"31' 2""",930,28959.75,-35.0
2009,81,0,7749,Brett Quigley,"31' 2""",985,30685.917,-80.0
2009,87,0,24357,K.J. Choi,"31' 3""",684,21364.333,-46.0
2009,87,0,6251,Chris DiMarco,"31' 3""",1186,37078.25,-71.0
2009,87,0,29718,Anthony Kim,"31' 3""",703,21939.583,-85.0
2009,87,0,23548,Bill Lunde,"31' 3""",1017,31778.083,-73.0
2009,87,0,1724,Jeff Maggert,"31' 3""",1011,31627.167,-58.0
2009,92,0,1766,Billy Mayfair,"31' 4""",985,30829.167,-25.0
2009,92,0,21959,Ted Purdy,"31' 4""",1182,37082.75,-68.0
2009,92,0,23623,Bo Van Pelt,"31' 4""",1100,34484.917,-125.0
2009,95,0,7457,Steve Flesch,"31' 5""",850,26675.417,-41.0
2009,95,0,27120,Troy Matteson,"31' 5""",1138,35728.667,-75.0
2009,95,0,27214,Kevin Streelman,"31' 5""",1150,36119.083,-69.0
2009,95,0,28780,Nicholas Thompson,"31' 5""",1148,36050.083,-74.0
2009,95,0,25632,Jimmy Walker,"31' 5""",762,23946.917,-57.0
2009,95,0,24663,Y.E. Yang,"31' 5""",903,28390.167,-77.0
2009,101,0,21753,Brian Davis,"31' 6""",1234,38844.833,-102.0
