YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS,RELATIVE TO PAR
2016,0,45526,Abraham Ancer,66.1,351,531,-0.1
2016,0,24024,Zach Johnson,66.05,675,1022,-0.19
2016,0,20472,Alex Cejka,65.97,471,714,-0.21
2016,0,31646,Emiliano Grillo,65.82,674,1024,-0.22
2016,0,20572,Rod Pampling,65.7,339,516,-0.09
2016,0,31202,William McGirt,65.66,805,1226,-0.18
2016,0,29222,Billy Hurley III,65.57,539,822,-0.16
2016,0,24357,K.J. Choi,65.48,605,924,-0.17
2016,0,29476,Kyle Reifers,65.48,884,1350,-0.18
2016,0,29926,Danny Lee,65.35,647,990,-0.17
2016,0,12510,Chad Campbell,64.96,723,1113,-0.14
2016,0,23108,Matt Kuchar,64.95,695,1070,-0.23
2016,0,29478,Kevin Kisner,64.35,657,1021,-0.21
2016,0,30110,Kyle Stanley,64.3,706,1098,-0.16
2016,0,25900,Lucas Glover,64.27,599,932,-0.19
2016,0,25396,Kevin Na,64.27,617,960,-0.18
2016,0,34262,Jon Curran,64.16,752,1172,-0.14
2016,0,36801,Mark Hubbard,64.06,738,1152,-0.13
2016,0,33399,Adam Hadwin,63.99,782,1222,-0.2
2016,0,31557,Jim Herman,63.98,634,991,-0.13
2016,0,25364,Paul Casey,63.9,508,795,-0.21
2016,0,27214,Kevin Streelman,63.88,566,886,-0.12
2016,0,23541,Ben Crane,63.79,583,914,-0.09
2016,0,29479,Scott Brown,63.7,616,967,-0.12
2016,0,33141,Keegan Bradley,63.66,557,875,-0.17
2016,0,21209,Sergio Garcia,63.49,273,430,-0.17
2016,0,34261,Scott Langley,63.33,468,739,-0.08
2016,0,25198,Francesco Molinari,63.26,501,792,-0.15
2016,0,30163,Henrik Norlander,62.91,463,736,-0.16
2016,0,34098,Russell Henley,62.88,603,959,-0.19
2016,0,30926,Chris Kirk,62.79,648,1032,-0.16
2016,0,22892,Jason Gore,62.77,521,830,-0.13
2016,0,35545,Blayne Barber,62.68,645,1029,-0.17
2016,0,27644,Brian Harman,62.37,799,1281,-0.14
2016,0,20098,Stuart Appleby,62.34,571,916,-0.17
2016,0,35451,Scott Pinckney,62.34,614,985,-0.13
2016,0,37455,Si Woo Kim,62.31,858,1377,-0.22
2016,0,37454,Whee Kim,62.26,561,901,-0.08
2016,0,20104,Ken Duke,62.22,415,667,-0.06
2016,0,6527,Steve Stricker,62.22,387,622,-0.19
2016,0,29221,Webb Simpson,61.93,501,809,-0.21
2016,0,24924,Bill Haas,61.92,548,885,-0.15
2016,0,33413,Ben Martin,61.81,691,1118,-0.21
2016,0,25892,Steve Wheatcroft,61.73,600,972,-0.13
2016,0,23621,Rory Sabbatini,61.6,332,539,-0.04
2016,0,29420,Billy Horschel,61.59,489,794,-0.2
2016,0,23325,Vaughn Taylor,61.4,571,930,-0.12
2016,0,32839,Hideki Matsuyama,61.31,496,809,-0.19
2016,0,28679,Fabián Gómez,61.27,628,1025,-0.15
2016,0,35879,Kelly Kraft,61.22,382,624,-0.21
2016,0,20766,Padraig Harrington,61.18,372,608,-0.15
2016,0,25686,Jason Dufner,61.17,671,1097,-0.17
2016,0,28092,D.H. Lee,61.12,393,643,-0.09
2016,0,34264,Hudson Swafford,61.01,773,1267,-0.18
2016,0,26329,Louis Oosthuizen,61.0,355,582,-0.16
2016,0,28237,Rory McIlroy,60.93,407,668,-0.25
2016,0,23800,Bryce Molder,60.9,567,931,-0.19
2016,0,34466,Peter Malnati,60.81,630,1036,-0.12
2016,0,33204,Shane Lowry,60.78,313,515,-0.13
2016,0,22046,Geoff Ogilvy,60.75,421,693,-0.13
2016,0,26951,Johnson Wagner,60.74,642,1057,-0.19
2016,0,25240,D.A. Points,60.71,326,537,-0.13
2016,0,32448,James Hahn,60.6,586,967,-0.13
2016,0,37273,Derek Ernst,60.37,361,598,-0.17
2016,0,29518,Brendan Steele,60.35,580,961,-0.2
2016,0,24490,George McNeill,60.16,382,635,-0.09
2016,0,25349,Tim Wilkinson,60.14,418,695,-0.2
2016,0,20645,John Senden,60.09,658,1095,-0.15
2016,0,29485,Brett Stegmaier,60.06,621,1034,-0.18
2016,0,27963,Chris Stroud,59.92,571,953,-0.17
2016,0,32150,Michael Thompson,59.89,448,748,-0.2
2016,0,27436,Graham DeLaet,59.85,486,812,-0.16
2016,0,24140,Sean O'Hair,59.83,694,1160,-0.18
2016,0,32366,Kevin Chappell,59.82,649,1085,-0.18
2016,0,23638,Brendon de Jonge,59.82,539,901,-0.15
2016,0,35732,Wes Roach,59.67,358,600,-0.18
2016,0,25818,Scott Piercy,59.53,537,902,-0.2
2016,0,32102,Rickie Fowler,59.44,532,895,-0.27
2016,0,39975,Michael Kim,59.43,706,1188,-0.12
2016,0,26851,Marc Leishman,59.25,535,903,-0.19
2016,0,28158,Steve Marino,59.25,458,773,-0.16
2016,0,23353,J.J. Henry,59.18,506,855,-0.14
2016,0,28475,Jeff Overton,59.03,474,803,-0.15
2016,0,24912,Will MacKenzie,59.02,540,915,-0.13
2016,0,33419,Cameron Tringale,58.97,572,970,-0.16
2016,0,32640,Troy Merritt,58.91,532,903,-0.17
2016,0,37189,Harold Varner III,58.9,652,1107,-0.17
2016,0,29223,Sam Saunders,58.83,413,702,-0.16
2016,0,33418,Shawn Stefani,58.83,626,1064,-0.14
2016,0,27974,Sung Kang,58.73,592,1008,-0.18
2016,0,20691,Greg Owen,58.66,559,953,-0.12
2016,0,27649,Brandt Snedeker,58.63,615,1049,-0.21
2016,0,35891,Cameron Smith,58.58,372,635,-0.13
2016,0,21731,Freddie Jacobson,58.57,581,992,-0.15
2016,0,33461,Morgan Hoffmann,58.4,476,815,-0.19
2016,0,22405,Justin Rose,58.3,397,681,-0.2
2016,0,27895,Jonas Blixt,58.22,542,931,-0.18
2016,0,34046,Jordan Spieth,58.2,472,811,-0.26
2016,0,27747,Hiroshi Iwata,58.18,537,923,-0.09
2016,0,34265,Will Wilcox,58.15,460,791,-0.21
2016,0,29461,Jamie Lovemark,58.01,663,1143,-0.23
2016,0,32876,Martin Piller,57.98,378,652,-0.11
2016,0,30692,Scott Stallings,57.88,503,869,-0.16
2016,0,36689,Brooks Koepka,57.84,483,835,-0.24
2016,0,30944,Jason Kokrak,57.79,597,1033,-0.17
2016,0,23320,Ryan Palmer,57.79,623,1078,-0.19
2016,0,20157,Retief Goosen,57.69,379,657,-0.21
2016,0,25493,Nick Taylor,57.63,529,918,-0.22
2016,0,20848,Ángel Cabrera,57.54,393,683,-0.1
2016,0,36699,Patrick Rodgers,57.38,564,983,-0.22
2016,0,23983,Luke Donald,57.32,466,813,-0.14
2016,0,34431,Robert Streb,57.25,525,917,-0.13
2016,0,25834,Daniel Summerhays,57.23,629,1099,-0.18
2016,0,30925,Dustin Johnson,57.14,500,875,-0.3
2016,0,27064,Jhonattan Vegas,57.02,638,1119,-0.22
2016,0,31323,Gary Woodland,56.98,608,1067,-0.22
2016,0,29745,Tyler Aldridge,56.77,528,930,-0.14
2016,0,22371,Aaron Baddeley,56.75,580,1022,-0.21
2016,0,26300,Matt Jones,56.65,494,872,-0.13
2016,0,6567,Vijay Singh,56.4,507,899,-0.14
2016,0,28114,Dawie van der Walt,56.37,438,777,-0.15
2016,0,25720,Chad Collins,56.31,500,888,-0.1
2016,0,34563,Chesson Hadley,56.28,520,924,-0.17
2016,0,32757,Patton Kizzire,56.15,580,1033,-0.18
2016,0,30927,Brendon Todd,56.13,421,750,-0.11
2016,0,26331,Charl Schwartzel,56.12,431,768,-0.21
2016,0,29268,Bronson Burgoon,56.11,505,900,-0.14
2016,0,29720,Andres Gonzales,56.02,493,880,-0.2
2016,0,40026,Daniel Berger,55.9,559,1000,-0.23
2016,0,24502,Adam Scott,55.9,436,780,-0.29
2016,0,27936,Martin Laird,55.82,547,980,-0.2
2016,0,10885,Robert Allenby,55.65,315,566,-0.1
2016,0,20229,Stewart Cink,55.38,376,679,-0.18
2016,0,27942,Rob Oppenheim,55.24,385,697,-0.14
2016,0,24781,Hunter Mahan,55.2,382,692,-0.16
2016,0,24846,Ricky Barnes,55.17,608,1102,-0.21
2016,0,12716,Charley Hoffman,54.92,541,985,-0.2
2016,0,24358,Robert Garrigus,54.74,416,760,-0.21
2016,0,34360,Patrick Reed,54.63,590,1080,-0.24
2016,0,24494,Erik Compton,54.61,385,705,-0.14
2016,0,35539,Luke Guthrie,54.55,336,616,-0.17
2016,0,33448,Justin Thomas,54.36,561,1032,-0.2
2016,0,31420,Anirban Lahiri,54.35,362,666,-0.2
2016,0,29974,Branden Grace,54.22,315,581,-0.16
2016,0,35532,Tom Hoge,54.02,470,870,-0.17
2016,0,34099,Harris English,53.88,541,1004,-0.2
2016,0,1810,Phil Mickelson,53.83,436,810,-0.21
2016,0,28132,Tyrone Van Aswegen,53.73,648,1206,-0.17
2016,0,6522,Ernie Els,53.45,411,769,-0.18
2016,0,33667,Carlos Ortiz,53.37,444,832,-0.14
2016,0,46440,Smylie Kaufman,52.52,521,992,-0.25
2016,0,25804,Bubba Watson,52.32,372,711,-0.23
2016,0,27141,J.B. Holmes,52.1,435,835,-0.25
2016,0,32618,Rhein Gibson,51.65,313,606,-0.17
2016,0,27770,Camilo Villegas,51.64,505,978,-0.18
2016,0,21961,Charles Howell III,51.61,562,1089,-0.23
2016,0,29725,Tony Finau,51.4,551,1072,-0.22
2016,0,31416,Derek Fathauer,50.96,532,1044,-0.18
2016,0,27129,Luke List,50.51,447,885,-0.17
2016,0,29289,S.Y. Noh,50.26,475,945,-0.19
2016,0,28089,Jason Day,50.13,377,752,-0.31
2016,0,25632,Jimmy Walker,47.84,465,972,-0.3
2016,0,35300,Andrew Loupe,46.25,419,906,-0.25
2016,0,25274,Steven Bowditch,43.24,320,740,-0.14
2015,0,25198,Francesco Molinari,75.29,448,595,-0.14
2015,0,2206,David Toms,74.12,567,765,-0.1
2015,0,26476,Chez Reavie,72.29,501,693,-0.16
2015,0,24507,Jason Bohn,71.68,868,1211,-0.18
2015,0,8075,Jerry Kelly,70.98,653,920,-0.13
2015,0,10860,Justin Leonard,70.97,533,751,-0.13
2015,0,30711,Colt Knost,70.61,728,1031,-0.16
2015,0,20771,Steven Alker,70.55,491,696,-0.2
2015,0,24024,Zach Johnson,70.01,684,977,-0.2
2015,0,26596,Ryan Moore,70.0,595,850,-0.2
2015,0,27214,Kevin Streelman,69.69,708,1016,-0.15
2015,0,27466,Spencer Levin,69.52,803,1155,-0.16
2015,0,30927,Brendon Todd,69.37,736,1061,-0.17
2015,0,34174,John Huh,69.28,857,1237,-0.14
2015,0,31560,Brian Stuard,69.1,758,1097,-0.13
2015,0,40058,Zac Blair,68.33,837,1225,-0.13
2015,0,34265,Will Wilcox,68.31,388,568,-0.2
2015,0,20104,Ken Duke,68.24,737,1080,-0.11
2015,0,28780,Nicholas Thompson,68.18,662,971,-0.09
2015,0,33122,Russell Knox,67.82,820,1209,-0.21
2015,0,27933,John Merrick,67.82,548,808,-0.16
2015,0,23541,Ben Crane,67.68,488,721,-0.07
2015,0,32200,Roberto Castro,67.66,339,501,-0.16
2015,0,31202,William McGirt,67.6,914,1352,-0.16
2015,0,34262,Jon Curran,67.59,609,901,-0.14
2015,0,21753,Brian Davis,67.58,665,984,-0.11
2015,0,35541,John Peterson,67.54,722,1069,-0.16
2015,0,31557,Jim Herman,67.23,720,1071,-0.16
2015,0,22293,Heath Slocum,67.16,364,542,-0.07
2015,0,21528,Henrik Stenson,67.16,409,609,-0.23
2015,0,10809,Jim Furyk,67.13,484,721,-0.19
2015,0,23800,Bryce Molder,67.1,718,1070,-0.16
2015,0,22892,Jason Gore,66.91,542,810,-0.15
2015,0,33419,Cameron Tringale,66.91,732,1094,-0.14
2015,0,29221,Webb Simpson,66.82,594,889,-0.16
2015,0,29478,Kevin Kisner,66.49,867,1304,-0.16
2015,0,12510,Chad Campbell,66.14,836,1264,-0.15
2015,0,34130,Sung Joon Park,66.09,577,873,-0.08
2015,0,33399,Adam Hadwin,66.04,739,1119,-0.17
2015,0,36801,Mark Hubbard,66.0,561,850,-0.14
2015,0,24361,Pat Perez,65.85,756,1148,-0.19
2015,0,34409,David Lingmerth,65.53,675,1030,-0.17
2015,0,24925,Jonathan Byrd,65.35,462,707,-0.16
2015,0,23638,Brendon de Jonge,65.29,835,1279,-0.14
2015,0,33141,Keegan Bradley,65.24,578,886,-0.21
2015,0,25720,Chad Collins,65.03,569,875,-0.17
2015,0,24490,George McNeill,64.88,800,1233,-0.17
2015,0,27436,Graham DeLaet,64.75,483,746,-0.18
2015,0,27644,Brian Harman,64.68,705,1090,-0.17
2015,0,29223,Sam Saunders,64.6,562,870,-0.14
2015,0,20645,John Senden,64.57,461,714,-0.16
2015,0,33413,Ben Martin,64.56,694,1075,-0.21
2015,0,1706,Davis Love III,64.44,377,585,-0.11
2015,0,21878,Mark Wilson,64.38,723,1123,-0.15
2015,0,26758,David Hearn,64.35,758,1178,-0.18
2015,0,37273,Derek Ernst,64.33,561,872,-0.11
2015,0,27963,Chris Stroud,64.33,606,942,-0.17
2015,0,34264,Hudson Swafford,64.21,739,1151,-0.19
2015,0,29222,Billy Hurley III,64.18,559,871,-0.11
2015,0,32839,Hideki Matsuyama,63.98,627,980,-0.26
2015,0,25191,Gonzalo Fernandez-Castaño,63.91,556,870,-0.11
2015,0,35545,Blayne Barber,63.8,557,873,-0.17
2015,0,23548,Bill Lunde,63.73,318,499,-0.12
2015,0,34098,Russell Henley,63.67,594,933,-0.21
2015,0,10885,Robert Allenby,63.65,450,707,-0.13
2015,0,29926,Danny Lee,63.54,880,1385,-0.2
2015,0,25900,Lucas Glover,63.5,635,1000,-0.16
2015,0,34046,Jordan Spieth,63.18,573,907,-0.25
2015,0,32366,Kevin Chappell,63.11,657,1041,-0.21
2015,0,25686,Jason Dufner,63.06,420,666,-0.16
2015,0,26289,Boo Weekley,62.94,586,931,-0.17
2015,0,20472,Alex Cejka,62.85,687,1093,-0.14
2015,0,25892,Steve Wheatcroft,62.77,629,1002,-0.2
2015,0,32640,Troy Merritt,62.72,710,1132,-0.16
2015,0,25349,Tim Wilkinson,62.69,504,804,-0.12
2015,0,33418,Shawn Stefani,62.57,759,1213,-0.19
2015,0,24357,K.J. Choi,62.53,494,790,-0.2
2015,0,30946,Alex Prugh,62.47,621,994,-0.17
2015,0,29479,Scott Brown,62.42,701,1123,-0.16
2015,0,34261,Scott Langley,62.3,684,1098,-0.16
2015,0,26951,Johnson Wagner,62.3,494,793,-0.16
2015,0,22405,Justin Rose,62.09,421,678,-0.28
2015,0,24924,Bill Haas,62.07,612,986,-0.17
2015,0,24138,Ian Poulter,61.93,410,662,-0.21
2015,0,29420,Billy Horschel,61.91,629,1016,-0.2
2015,0,23108,Matt Kuchar,61.83,661,1069,-0.24
2015,0,25364,Paul Casey,61.6,539,875,-0.24
2015,0,30736,Oscar Fraustro,61.48,340,553,-0.09
2015,0,27095,Nick Watney,61.48,691,1124,-0.2
2015,0,24140,Sean O'Hair,61.41,686,1117,-0.17
2015,0,29476,Kyle Reifers,61.39,682,1111,-0.14
2015,0,29518,Brendan Steele,61.39,644,1049,-0.23
2015,0,22056,Cameron Percy,61.25,490,800,-0.21
2015,0,30926,Chris Kirk,61.13,478,782,-0.2
2015,0,25834,Daniel Summerhays,61.08,755,1236,-0.17
2015,0,35451,Scott Pinckney,60.95,626,1027,-0.18
2015,0,32334,Charlie Beljan,60.91,480,788,-0.14
2015,0,40026,Daniel Berger,60.71,697,1148,-0.2
2015,0,32102,Rickie Fowler,60.58,478,789,-0.22
2015,0,28486,Michael Putnam,60.58,567,936,-0.16
2015,0,29535,Brice Garnett,60.47,537,888,-0.16
2015,0,28679,Fabián Gómez,60.46,581,961,-0.17
2015,0,25396,Kevin Na,60.35,592,981,-0.19
2015,0,23623,Bo Van Pelt,60.2,540,897,-0.2
2015,0,26331,Charl Schwartzel,60.18,343,570,-0.15
2015,0,23353,J.J. Henry,60.17,633,1052,-0.16
2015,0,37454,Whee Kim,59.9,463,773,-0.17
2015,0,23621,Rory Sabbatini,59.89,545,910,-0.2
2015,0,27649,Brandt Snedeker,59.79,623,1042,-0.22
2015,0,33486,Roger Sloan,59.74,328,549,-0.16
2015,0,33448,Justin Thomas,59.74,788,1319,-0.27
2015,0,6567,Vijay Singh,59.69,570,955,-0.16
2015,0,24494,Erik Compton,59.61,574,963,-0.21
2015,0,27895,Jonas Blixt,59.55,424,712,-0.18
2015,0,32448,James Hahn,59.52,644,1082,-0.14
2015,0,30692,Scott Stallings,59.47,402,676,-0.16
2015,0,26329,Louis Oosthuizen,59.45,387,651,-0.17
2015,0,33667,Carlos Ortiz,59.41,682,1148,-0.21
2015,0,27936,Martin Laird,59.2,595,1005,-0.2
2015,0,35539,Luke Guthrie,59.17,555,938,-0.16
2015,0,20691,Greg Owen,59.17,329,556,-0.17
2015,0,25818,Scott Piercy,59.06,678,1148,-0.18
2015,0,25345,Carl Pettersson,59.01,783,1327,-0.18
2015,0,29425,Andrew Svoboda,58.95,573,972,-0.14
2015,0,34099,Harris English,58.84,709,1205,-0.23
2015,0,28259,Sangmoon Bae,58.83,723,1229,-0.15
2015,0,31193,Jim Renner,58.75,453,771,-0.1
2015,0,20593,Greg Chalmers,58.62,289,493,-0.11
2015,0,32150,Michael Thompson,58.52,611,1044,-0.17
2015,0,28023,Byron Smith,58.46,349,597,-0.12
2015,0,26300,Matt Jones,58.45,543,929,-0.24
2015,0,23983,Luke Donald,58.43,433,741,-0.18
2015,0,35532,Tom Hoge,58.41,528,904,-0.21
2015,0,34431,Robert Streb,58.31,782,1341,-0.26
2015,0,28475,Jeff Overton,58.24,601,1032,-0.19
2015,0,36699,Patrick Rodgers,58.2,369,634,-0.24
2015,0,20396,Lee Westwood,58.18,256,440,-0.24
2015,0,20229,Stewart Cink,58.12,526,905,-0.19
2015,0,29720,Andres Gonzales,57.93,603,1041,-0.18
2015,0,30852,Ryo Ishikawa,57.61,594,1031,-0.19
2015,0,23048,Eric Axley,57.31,341,595,-0.12
2015,0,27064,Jhonattan Vegas,57.26,568,992,-0.16
2015,0,22046,Geoff Ogilvy,56.94,279,490,-0.14
2015,0,25369,Jamie Donaldson,56.66,251,443,-0.16
2015,0,12716,Charley Hoffman,56.58,598,1057,-0.2
2015,0,21209,Sergio Garcia,56.57,280,495,-0.24
2015,0,34563,Chesson Hadley,56.52,698,1235,-0.16
2015,0,24358,Robert Garrigus,56.5,426,754,-0.12
2015,0,25493,Nick Taylor,56.45,648,1148,-0.21
2015,0,24781,Hunter Mahan,56.43,509,902,-0.24
2015,0,39977,Max Homa,56.41,484,858,-0.12
2015,0,36689,Brooks Koepka,56.38,504,894,-0.28
2015,0,28500,Martin Flores,56.19,613,1091,-0.15
2015,0,27770,Camilo Villegas,55.48,567,1022,-0.18
2015,0,20848,Ángel Cabrera,55.46,325,586,-0.17
2015,0,27141,J.B. Holmes,55.41,497,897,-0.28
2015,0,34256,Andrew Putnam,55.36,408,737,-0.15
2015,0,25804,Bubba Watson,55.28,429,776,-0.28
2015,0,24846,Ricky Barnes,55.16,476,863,-0.18
2015,0,30944,Jason Kokrak,55.09,606,1100,-0.19
2015,0,24502,Adam Scott,54.98,243,442,-0.22
2015,0,20157,Retief Goosen,54.89,449,818,-0.13
2015,0,31323,Gary Woodland,54.89,410,747,-0.18
2015,0,25240,D.A. Points,54.71,436,797,-0.15
2015,0,29289,S.Y. Noh,54.69,408,746,-0.23
2015,0,28089,Jason Day,54.67,433,792,-0.32
2015,0,28132,Tyrone Van Aswegen,54.67,316,578,-0.2
2015,0,29725,Tony Finau,54.42,690,1268,-0.2
2015,0,34358,Jonathan Randolph,53.98,420,778,-0.16
2015,0,33461,Morgan Hoffmann,53.82,514,955,-0.22
2015,0,34360,Patrick Reed,53.66,564,1051,-0.23
2015,0,23320,Ryan Palmer,53.29,397,745,-0.17
2015,0,26851,Marc Leishman,53.21,398,748,-0.17
2015,0,21961,Charles Howell III,53.19,725,1363,-0.2
2015,0,25274,Steven Bowditch,52.99,646,1219,-0.25
2015,0,1810,Phil Mickelson,52.9,401,758,-0.17
2015,0,30925,Dustin Johnson,52.88,395,747,-0.29
2015,0,6522,Ernie Els,52.7,283,537,-0.22
2015,0,20766,Padraig Harrington,52.62,352,669,-0.13
2015,0,25562,Andres Romero,52.62,392,745,-0.13
2015,0,25632,Jimmy Walker,52.05,457,878,-0.29
2015,0,22371,Aaron Baddeley,51.77,468,904,-0.2
2015,0,28307,Matt Every,50.72,388,765,-0.15
2015,0,31416,Derek Fathauer,50.66,458,904,-0.2
2014,0,2206,David Toms,74.27,557,750,-0.13
2014,0,23135,Tim Clark,74.01,638,862,-0.1
2014,0,22293,Heath Slocum,73.01,633,867,-0.08
2014,0,25444,Justin Hicks,72.79,912,1253,-0.09
2014,0,10809,Jim Furyk,71.9,660,918,-0.19
2014,0,29222,Billy Hurley III,70.69,709,1003,-0.11
2014,0,20104,Ken Duke,70.47,649,921,-0.11
2014,0,24024,Zach Johnson,70.02,822,1174,-0.18
2014,0,26596,Ryan Moore,69.28,602,869,-0.18
2014,0,25572,Graeme McDowell,69.06,442,640,-0.19
2014,0,27556,Ted Potter Jr.,68.94,575,834,-0.09
2014,0,21528,Henrik Stenson,68.82,362,526,-0.19
2014,0,26289,Boo Weekley,68.28,536,785,-0.09
2014,0,27933,John Merrick,68.06,682,1002,-0.1
2014,0,27214,Kevin Streelman,68.06,569,836,-0.17
2014,0,23638,Brendon de Jonge,67.97,868,1277,-0.13
2014,0,26758,David Hearn,67.9,770,1134,-0.17
2014,0,28780,Nicholas Thompson,67.39,653,969,-0.1
2014,0,23108,Matt Kuchar,67.33,711,1056,-0.22
2014,0,21753,Brian Davis,67.23,755,1123,-0.12
2014,0,34174,John Huh,67.18,655,975,-0.09
2014,0,33122,Russell Knox,67.01,774,1155,-0.14
2014,0,21878,Mark Wilson,66.84,528,790,-0.09
2014,0,29420,Billy Horschel,66.77,643,963,-0.19
2014,0,23541,Ben Crane,66.51,717,1078,-0.11
2014,0,1724,Jeff Maggert,66.34,406,612,-0.02
2014,0,8075,Jerry Kelly,66.05,605,916,-0.16
2014,0,25834,Daniel Summerhays,65.91,808,1226,-0.13
2014,0,32366,Kevin Chappell,65.89,790,1199,-0.18
2014,0,28092,D.H. Lee,65.81,412,626,-0.05
2014,0,29479,Scott Brown,65.78,763,1160,-0.12
2014,0,29425,Andrew Svoboda,65.69,603,918,-0.15
2014,0,31202,William McGirt,65.67,767,1168,-0.11
2014,0,24357,K.J. Choi,65.62,607,925,-0.14
2014,0,31560,Brian Stuard,65.56,674,1028,-0.14
2014,0,22621,Ben Curtis,65.54,580,885,-0.12
2014,0,29926,Danny Lee,65.27,624,956,-0.14
2014,0,26679,Kevin Stadler,65.19,590,905,-0.16
2014,0,24781,Hunter Mahan,65.13,652,1001,-0.13
2014,0,24663,Y.E. Yang,65.04,547,841,-0.07
2014,0,33419,Cameron Tringale,64.97,881,1356,-0.16
2014,0,25396,Kevin Na,64.84,699,1078,-0.2
2014,0,23353,J.J. Henry,64.75,698,1078,-0.11
2014,0,27095,Nick Watney,64.75,507,783,-0.16
2014,0,27649,Brandt Snedeker,64.66,591,914,-0.15
2014,0,24507,Jason Bohn,64.65,653,1010,-0.11
2014,0,37273,Derek Ernst,64.62,568,879,-0.08
2014,0,33418,Shawn Stefani,64.56,512,793,-0.16
2014,0,33413,Ben Martin,64.34,563,875,-0.17
2014,0,35541,John Peterson,64.27,491,764,-0.08
2014,0,25900,Lucas Glover,64.25,417,649,-0.13
2014,0,34098,Russell Henley,64.13,667,1040,-0.13
2014,0,30927,Brendon Todd,64.13,810,1263,-0.14
2014,0,20645,John Senden,63.99,718,1122,-0.19
2014,0,20498,Briny Baird,63.94,399,624,-0.1
2014,0,24912,Will MacKenzie,63.72,641,1006,-0.14
2014,0,25686,Jason Dufner,63.65,373,586,-0.18
2014,0,23623,Bo Van Pelt,63.59,592,931,-0.16
2014,0,27466,Spencer Levin,63.53,439,691,-0.12
2014,0,32200,Roberto Castro,63.38,514,811,-0.1
2014,0,34264,Hudson Swafford,63.3,507,801,-0.12
2014,0,12510,Chad Campbell,63.24,406,642,-0.14
2014,0,10860,Justin Leonard,63.17,542,858,-0.14
2014,0,24924,Bill Haas,63.15,713,1129,-0.19
2014,0,24490,George McNeill,63.02,610,968,-0.18
2014,0,27963,Chris Stroud,62.94,630,1001,-0.16
2014,0,23983,Luke Donald,62.87,381,606,-0.18
2014,0,29221,Webb Simpson,62.48,641,1026,-0.2
2014,0,19846,Brian Gay,62.4,546,875,-0.08
2014,0,30110,Kyle Stanley,62.36,618,991,-0.07
2014,0,27936,Martin Laird,62.27,477,766,-0.2
2014,0,29478,Kevin Kisner,62.11,600,966,-0.19
2014,0,10885,Robert Allenby,62.07,599,965,-0.12
2014,0,32640,Troy Merritt,62.07,473,762,-0.13
2014,0,32150,Michael Thompson,62.0,514,829,-0.18
2014,0,32448,James Hahn,61.98,626,1010,-0.12
2014,0,31557,Jim Herman,61.95,412,665,-0.06
2014,0,24925,Jonathan Byrd,61.92,556,898,-0.11
2014,0,27064,Jhonattan Vegas,61.9,546,882,-0.13
2014,0,25240,D.A. Points,61.86,472,763,-0.09
2014,0,33141,Keegan Bradley,61.85,574,928,-0.19
2014,0,30926,Chris Kirk,61.8,741,1199,-0.19
2014,0,28486,Michael Putnam,61.75,775,1255,-0.16
2014,0,7867,Woody Austin,61.74,489,792,-0.12
2014,0,28259,Sangmoon Bae,61.62,557,904,-0.16
2014,0,32102,Rickie Fowler,61.39,520,847,-0.23
2014,0,24502,Adam Scott,61.17,479,783,-0.29
2014,0,27436,Graham DeLaet,61.13,541,885,-0.23
2014,0,27330,Josh Teater,61.1,633,1036,-0.13
2014,0,6567,Vijay Singh,61.06,643,1053,-0.14
2014,0,24361,Pat Perez,61.02,634,1039,-0.14
2014,0,35139,Richard Lee,60.99,516,846,-0.09
2014,0,20396,Lee Westwood,60.97,364,597,-0.21
2014,0,25804,Bubba Watson,60.95,473,776,-0.23
2014,0,21209,Sergio Garcia,60.87,336,552,-0.16
2014,0,32839,Hideki Matsuyama,60.69,542,893,-0.23
2014,0,20098,Stuart Appleby,60.57,705,1164,-0.14
2014,0,27644,Brian Harman,60.51,849,1403,-0.18
2014,0,26329,Louis Oosthuizen,60.48,251,415,-0.09
2014,0,34409,David Lingmerth,60.44,553,915,-0.12
2014,0,27770,Camilo Villegas,60.38,698,1156,-0.2
2014,0,27408,Martin Kaymer,60.33,403,668,-0.18
2014,0,34261,Scott Langley,60.31,658,1091,-0.16
2014,0,34431,Robert Streb,60.2,534,887,-0.18
2014,0,24138,Ian Poulter,60.18,340,565,-0.18
2014,0,26331,Charl Schwartzel,60.16,450,748,-0.2
2014,0,22913,John Rollins,60.11,553,920,-0.1
2014,0,25364,Paul Casey,60.1,366,609,-0.25
2014,0,35732,Wes Roach,60.06,418,696,-0.1
2014,0,28237,Rory McIlroy,60.0,399,665,-0.3
2014,0,34265,Will Wilcox,59.93,335,559,-0.21
2014,0,34099,Harris English,59.63,607,1018,-0.19
2014,0,29535,Brice Garnett,59.63,644,1080,-0.17
2014,0,25720,Chad Collins,59.62,502,842,-0.12
2014,0,25191,Gonzalo Fernandez-Castaño,59.5,570,958,-0.15
2014,0,21731,Freddie Jacobson,59.37,659,1110,-0.14
2014,0,12716,Charley Hoffman,59.35,622,1048,-0.18
2014,0,22378,Trevor Immelman,59.24,548,925,-0.12
2014,0,23800,Bryce Molder,59.23,523,883,-0.15
2014,0,32334,Charlie Beljan,59.2,547,924,-0.17
2014,0,26851,Marc Leishman,59.15,559,945,-0.17
2014,0,20848,Ángel Cabrera,59.14,498,842,-0.12
