YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SPIN SPEED,TOTAL ATTEMPTS
2011,0,27974,Sung Kang,2393.1,83760,35
2011,0,20127,Chris Riley,2389.9,121885,51
2011,0,33141,Keegan Bradley,2383.0,126299,53
2011,0,24290,D.J. Brigman,2363.6,89815,38
2011,0,8537,J.P. Hayes,2346.5,77434,33
2011,0,32876,Martin Piller,2341.9,84309,36
2011,0,32150,Michael Thompson,2333.9,102690,44
2011,0,21753,Brian Davis,2333.0,186638,80
2011,0,30926,Chris Kirk,2328.5,149027,64
2011,0,2206,David Toms,2324.5,113902,49
2011,0,32366,Kevin Chappell,2309.4,110849,48
2011,0,10505,Shane Bertsch,2284.1,93650,41
2011,0,23320,Ryan Palmer,2283.0,109582,48
2011,0,24358,Robert Garrigus,2269.1,106649,47
2011,0,21407,Arjun Atwal,2263.1,131259,58
2011,0,6522,Ernie Els,2225.8,80128,36
2011,0,25345,Carl Pettersson,2122.5,137962,65
2010,0,6621,Joe Durant,3359.3,131013,39
2010,0,11123,Chris Couch,3307.4,82686,25
2010,0,22046,Geoff Ogilvy,3157.1,164169,52
2010,0,23409,James Driscoll,3128.3,168930,54
2010,0,8725,Tom Gillis,3098.9,226220,73
2010,0,1116,Michael Bradley,3075.2,132235,43
2010,0,20574,Mathew Goggin,3073.3,141372,46
2010,0,24361,Pat Perez,3067.4,205518,67
2010,0,23983,Luke Donald,3056.2,134471,44
2010,0,21209,Sergio Garcia,3040.2,91205,30
2010,0,22122,Andrew McLardy,3036.8,88066,29
2010,0,20645,John Senden,3031.8,209192,69
2010,0,24502,Adam Scott,3029.1,157513,52
2010,0,24924,Bill Haas,3015.7,199036,66
2010,0,26289,Boo Weekley,3012.4,180745,60
2010,0,23718,Nathan Green,3000.9,180053,60
2010,0,26882,Michael Sim,2997.8,137900,46
2010,0,25396,Kevin Na,2990.8,188421,63
2010,0,7867,Woody Austin,2989.5,185347,62
2010,0,22371,Aaron Baddeley,2988.3,206194,69
2010,0,22378,Trevor Immelman,2988.3,80684,27
2010,0,10585,Scott McCarron,2975.2,196361,66
2010,0,24846,Ricky Barnes,2969.5,190050,64
2010,0,24925,Jonathan Byrd,2960.7,195404,66
2010,0,26301,James Nitties,2944.9,144299,49
2010,0,8385,Omar Uresti,2940.4,158780,54
2010,0,27214,Kevin Streelman,2938.8,188081,64
2010,0,21959,Ted Purdy,2929.2,140601,48
2010,0,1941,Tom Pernice Jr.,2920.0,108041,37
2010,0,23349,Charles Warren,2918.3,119652,41
2010,0,25632,Jimmy Walker,2909.7,142575,49
2010,0,1948,Tim Petrovic,2901.8,208933,72
2010,0,20098,Stuart Appleby,2900.5,205935,71
2010,0,12714,Chris Tidland,2898.6,162320,56
2010,0,26881,Jarrod Lyle,2895.1,98434,34
2010,0,8375,Paul Stankowski,2889.1,98228,34
2010,0,20593,Greg Chalmers,2885.7,230857,80
2010,0,23673,Michael Connell,2883.6,181667,63
2010,0,21350,Ryuji Imada,2883.6,207617,72
2010,0,23353,J.J. Henry,2883.1,178750,62
2010,0,20691,Greg Owen,2871.5,134961,47
2010,0,23613,Rich Barcelo,2871.1,123457,43
2010,0,21731,Freddie Jacobson,2864.2,166121,58
2010,0,1161,Mark Calcavecchia,2856.8,102844,36
2010,0,24490,George McNeill,2848.5,159518,56
2010,0,26300,Matt Jones,2839.8,187429,66
2010,0,1619,Skip Kendall,2839.6,99387,35
2010,0,12510,Chad Campbell,2833.6,184187,65
2010,0,32640,Troy Merritt,2833.6,164346,58
2010,0,29910,Blake Adams,2832.0,164257,58
2010,0,20160,Charlie Wi,2830.7,178334,63
2010,0,32102,Rickie Fowler,2829.8,209404,74
2010,0,27095,Nick Watney,2827.4,172471,61
2010,0,21961,Charles Howell III,2825.7,226053,80
2010,0,23638,Brendon de Jonge,2825.1,242960,86
2010,0,12602,Dean Wilson,2822.7,79036,28
2010,0,28158,Steve Marino,2817.7,163428,58
2010,0,27302,Garth Mulroy,2811.2,75903,27
2010,0,12716,Charley Hoffman,2809.9,168594,60
2010,0,26420,Richard Johnson,2809.3,148893,53
2010,0,26951,Johnson Wagner,2807.5,162835,58
2010,0,23541,Ben Crane,2803.1,187805,67
2010,0,27436,Graham DeLaet,2802.0,126091,45
2010,0,22405,Justin Rose,2801.0,176460,63
2010,0,12755,Vance Veazey,2800.7,95225,34
2010,0,6251,Chris DiMarco,2796.2,164976,59
2010,0,26392,Chris Wilson,2795.0,97825,35
2010,0,20572,Rod Pampling,2793.2,145248,52
2010,0,26851,Marc Leishman,2792.0,164727,59
2010,0,25686,Jason Dufner,2791.8,161924,58
2010,0,23800,Bryce Molder,2788.4,175670,63
2010,0,6004,Stephen Ames,2787.7,139383,50
2010,0,25720,Chad Collins,2783.2,180906,65
2010,0,19846,Brian Gay,2783.1,242126,87
2010,0,1706,Davis Love III,2782.0,150229,54
2010,0,22621,Ben Curtis,2781.3,166875,60
2010,0,20157,Retief Goosen,2780.9,136265,49
2010,0,24663,Y.E. Yang,2777.5,133321,48
2010,0,20127,Chris Riley,2775.9,147123,53
2010,0,1797,Rocco Mediate,2770.1,141273,51
2010,0,25240,D.A. Points,2769.7,180028,65
2010,0,27330,Josh Teater,2763.5,201738,73
2010,0,27466,Spencer Levin,2758.0,206850,75
2010,0,7749,Brett Quigley,2754.8,198343,72
2010,0,27120,Troy Matteson,2748.7,178663,65
2010,0,20686,Jeev Milkha Singh,2745.3,85104,31
2010,0,1707,Steve Lowery,2739.4,106836,39
2010,0,6595,Kevin Sutherland,2738.9,188984,69
2010,0,32617,Jerod Turner,2728.0,87297,32
2010,0,26695,Michael Letzig,2727.1,169081,62
2010,0,23621,Rory Sabbatini,2725.1,133530,49
2010,0,26596,Ryan Moore,2723.7,133462,49
2010,0,7457,Steve Flesch,2722.5,130680,48
2010,0,33419,Cameron Tringale,2720.9,97954,36
2010,0,10425,Jay Williamson,2712.1,138317,51
2010,0,20850,Daniel Chopra,2710.8,140961,52
2010,0,6567,Vijay Singh,2701.7,137787,51
2010,0,1320,Bob Estes,2694.8,153606,57
2010,0,28307,Matt Every,2694.8,105099,39
2010,0,25190,Jeff Quinney,2691.9,166897,62
2010,0,1766,Billy Mayfair,2687.7,134384,50
2010,0,30946,Alex Prugh,2687.6,166629,62
2010,0,21753,Brian Davis,2684.8,169143,63
2010,0,28237,Rory McIlroy,2684.7,99334,37
2010,0,27936,Martin Laird,2681.6,171624,64
2010,0,22056,Cameron Percy,2676.5,133827,50
2010,0,10809,Jim Furyk,2674.5,157797,59
2010,0,6527,Steve Stricker,2673.7,163095,61
2010,0,1313,Steve Elkington,2672.8,122947,46
2010,0,1329,Brad Faxon,2669.2,106769,40
2010,0,23623,Bo Van Pelt,2668.4,205467,77
2010,0,24138,Ian Poulter,2667.3,85354,32
2010,0,28500,Martin Flores,2663.6,133178,50
2010,0,20436,Garrett Willis,2661.6,162358,61
2010,0,26287,Roland Thatcher,2660.1,143645,54
2010,0,26679,Kevin Stadler,2657.8,138204,52
2010,0,20766,Padraig Harrington,2657.7,122254,46
2010,0,24140,Sean O'Hair,2657.2,183347,69
2010,0,6515,Shaun Micheel,2654.8,108846,41
2010,0,25804,Bubba Watson,2645.2,129614,49
2010,0,27963,Chris Stroud,2645.1,145481,55
2010,0,31560,Brian Stuard,2643.9,158633,60
2010,0,20663,Brenden Pappas,2643.6,89883,34
2010,0,24227,Justin Bolli,2638.5,89708,34
2010,0,20848,Ángel Cabrera,2638.0,123987,47
2010,0,23322,Brett Wetterich,2636.7,81739,31
2010,0,22913,John Rollins,2632.2,155299,59
2010,0,30925,Dustin Johnson,2629.1,163002,62
2010,0,27933,John Merrick,2628.8,210304,80
2010,0,8075,Jerry Kelly,2628.4,173476,66
2010,0,20498,Briny Baird,2621.1,144162,55
2010,0,22946,Henrik Bjornstad,2620.7,136278,52
2010,0,6514,Kevin Johnson,2619.8,104791,40
2010,0,6643,Paul Goydos,2618.2,162331,62
2010,0,24507,Jason Bohn,2616.9,183180,70
2010,0,24912,Will MacKenzie,2614.9,149048,57
2010,0,10860,Justin Leonard,2614.3,185612,71
2010,0,12652,Cameron Beckman,2609.4,106984,41
2010,0,27797,Derek Lamely,2606.5,127717,49
2010,0,23307,Roger Tambellini,2605.9,138112,53
2010,0,28780,Nicholas Thompson,2604.3,153654,59
2010,0,27141,J.B. Holmes,2603.8,140603,54
2010,0,20472,Alex Cejka,2602.6,122320,47
2010,0,25892,Steve Wheatcroft,2594.4,108966,42
2010,0,25364,Paul Casey,2594.3,88205,34
2010,0,27649,Brandt Snedeker,2593.4,191908,74
2010,0,12782,Tim Herron,2588.2,126823,49
2010,0,27613,David Lutterus,2577.3,100514,39
2010,0,28087,Kris Blanks,2575.8,154546,60
2010,0,21878,Mark Wilson,2574.4,167336,65
2010,0,1810,Phil Mickelson,2573.4,84923,33
2010,0,23548,Bill Lunde,2571.9,131167,51
2010,0,21949,Joe Ogilvie,2567.2,166865,65
2010,0,10885,Robert Allenby,2554.9,125189,49
2010,0,29285,Brent Delahoussaye,2543.3,76299,30
2010,0,2206,David Toms,2538.4,164993,65
2010,0,22293,Heath Slocum,2534.5,190085,75
2010,0,25900,Lucas Glover,2534.2,119109,47
2010,0,6522,Ernie Els,2532.2,106352,42
2010,0,20229,Stewart Cink,2524.8,161585,64
2010,0,2239,Scott Verplank,2520.8,143683,57
2010,0,9011,David Duval,2513.6,90490,36
2010,0,25562,Andres Romero,2501.1,145066,58
2010,0,28620,Aron Price,2500.9,112539,45
2010,0,10423,Mike Weir,2498.1,84935,34
2010,0,23320,Ryan Palmer,2491.0,164405,66
2010,0,1577,Lee Janzen,2490.5,129507,52
2010,0,23788,D.J. Trahan,2490.3,184280,74
2010,0,23108,Matt Kuchar,2488.8,171726,69
2010,0,6012,Greg Kraft,2488.6,67192,27
2010,0,1249,John Daly,2484.8,57150,23
2010,0,20378,Mathias Grönberg,2465.8,81371,33
2010,0,25818,Scott Piercy,2458.4,127838,52
2010,0,27060,John Mallinger,2455.7,100682,41
2010,0,12705,Cliff Kresge,2436.5,80404,33
2010,0,24024,Zach Johnson,2433.8,165500,68
2010,0,7363,Craig Bowden,2424.1,77571,32
2010,0,24358,Robert Garrigus,2406.9,91461,38
2010,0,28475,Jeff Overton,2404.4,134649,56
2010,0,20105,Jeff Gove,2397.5,74322,31
2010,0,29221,Webb Simpson,2392.5,184220,77
2010,0,24781,Hunter Mahan,2389.3,162470,68
2010,0,27770,Camilo Villegas,2387.6,102665,43
2010,0,25345,Carl Pettersson,2385.2,195585,82
2010,0,23325,Vaughn Taylor,2364.2,146579,62
2010,0,23135,Tim Clark,2364.1,139480,59
2010,0,1945,Kenny Perry,2308.0,108477,47
2010,0,20070,Matt Bettencourt,2298.3,108021,47
2010,0,24357,K.J. Choi,2298.0,114902,50
2010,0,28089,Jason Day,2272.1,136326,60
2010,0,8537,J.P. Hayes,2242.5,125582,56
2010,0,1724,Jeff Maggert,2206.3,132380,60
2009,0,31416,Derek Fathauer,3093.3,111359,36
2009,0,20645,John Senden,3092.9,210315,68
2009,0,10585,Scott McCarron,3087.3,188328,61
2009,0,24924,Bill Haas,3067.2,211635,69
2009,0,6621,Joe Durant,3053.2,112969,37
2009,0,25396,Kevin Na,3037.9,182275,60
2009,0,24502,Adam Scott,3014.6,102497,34
2009,0,20691,Greg Owen,3001.7,204118,68
2009,0,26851,Marc Leishman,2979.2,199604,67
2009,0,6251,Chris DiMarco,2976.8,202425,68
2009,0,23983,Luke Donald,2975.7,166639,56
2009,0,1320,Bob Estes,2968.8,195940,66
2009,0,21961,Charles Howell III,2967.2,231445,78
2009,0,6004,Stephen Ames,2964.7,171951,58
2009,0,7867,Woody Austin,2962.1,213272,72
2009,0,22371,Aaron Baddeley,2961.0,142129,48
2009,0,23800,Bryce Molder,2936.5,123333,42
2009,0,10809,Jim Furyk,2934.8,155547,53
2009,0,26289,Boo Weekley,2926.5,184372,63
2009,0,6197,Michael Allen,2923.1,108155,37
2009,0,26668,Marc Turnesa,2921.1,210322,72
2009,0,12602,Dean Wilson,2919.0,151789,52
2009,0,24846,Ricky Barnes,2917.6,134211,46
2009,0,27095,Nick Watney,2912.9,183511,63
2009,0,27214,Kevin Streelman,2911.3,212528,73
2009,0,21350,Ryuji Imada,2910.9,177565,61
2009,0,23718,Nathan Green,2901.8,255360,88
2009,0,27936,Martin Laird,2898.0,133308,46
2009,0,26301,James Nitties,2894.4,138929,48
2009,0,23638,Brendon de Jonge,2890.7,173442,60
2009,0,24925,Jonathan Byrd,2879.2,158355,55
2009,0,24503,Jeff Klauk,2869.6,229567,80
2009,0,24449,Parker McLachlin,2867.9,154866,54
2009,0,24507,Jason Bohn,2862.3,223263,78
2009,0,22046,Geoff Ogilvy,2854.0,179799,63
2009,0,24490,George McNeill,2848.3,187985,66
2009,0,20160,Charlie Wi,2845.8,199204,70
2009,0,26881,Jarrod Lyle,2835.4,127593,45
2009,0,21959,Ted Purdy,2830.5,203795,72
2009,0,27120,Troy Matteson,2829.8,217892,77
2009,0,25190,Jeff Quinney,2827.3,178122,63
2009,0,23497,Tag Ridings,2826.8,93283,33
2009,0,25919,Brian Vranesh,2818.6,81738,29
2009,0,7457,Steve Flesch,2817.9,126806,45
2009,0,1473,Todd Hamilton,2814.0,154770,55
2009,0,20593,Greg Chalmers,2811.5,160256,57
2009,0,9011,David Duval,2805.7,84172,30
2009,0,26300,Matt Jones,2803.8,89720,32
2009,0,1707,Steve Lowery,2802.3,162533,58
2009,0,20574,Mathew Goggin,2801.9,151304,54
2009,0,8793,Tiger Woods,2796.7,89494,32
2009,0,20572,Rod Pampling,2793.4,153636,55
2009,0,28087,Kris Blanks,2787.1,108696,39
2009,0,26951,Johnson Wagner,2785.0,183812,66
2009,0,24358,Robert Garrigus,2776.9,149952,54
2009,0,25686,Jason Dufner,2776.8,205485,74
2009,0,24912,Will MacKenzie,2770.4,157913,57
2009,0,10885,Robert Allenby,2769.7,116329,42
2009,0,22621,Ben Curtis,2768.8,113519,41
2009,0,1766,Billy Mayfair,2768.6,168883,61
2009,0,30927,Brendon Todd,2768.0,116257,42
2009,0,24663,Y.E. Yang,2766.0,171493,62
2009,0,21209,Sergio Garcia,2765.5,102324,37
2009,0,10733,Kent Jones,2763.9,152012,55
2009,0,23353,J.J. Henry,2763.6,182398,66
2009,0,1161,Mark Calcavecchia,2760.4,138019,50
2009,0,20104,Ken Duke,2754.9,129479,47
2009,0,20127,Chris Riley,2743.9,134451,49
2009,0,7223,Brian Bateman,2743.2,123445,45
2009,0,1928,Corey Pavin,2739.7,115067,42
2009,0,7749,Brett Quigley,2739.2,178050,65
2009,0,12716,Charley Hoffman,2735.4,194211,71
2009,0,20850,Daniel Chopra,2734.0,196846,72
2009,0,6595,Kevin Sutherland,2731.8,161177,59
2009,0,23623,Bo Van Pelt,2729.0,191027,70
2009,0,12510,Chad Campbell,2727.7,174574,64
2009,0,24138,Ian Poulter,2727.7,117289,43
2009,0,24361,Pat Perez,2727.4,152735,56
2009,0,27683,Leif Olson,2724.7,89916,33
2009,0,1577,Lee Janzen,2717.9,133175,49
2009,0,23788,D.J. Trahan,2713.8,168254,62
2009,0,1706,Davis Love III,2713.3,165514,61
2009,0,1948,Tim Petrovic,2708.0,173314,64
2009,0,10117,Bob Heintz,2701.7,113472,42
2009,0,21805,Harrison Frazar,2699.4,178162,66
2009,0,26420,Richard Johnson,2697.6,178044,66
2009,0,1941,Tom Pernice Jr.,2697.4,172633,64
2009,0,28158,Steve Marino,2693.5,210092,78
2009,0,1142,Bart Bryant,2692.3,131921,49
2009,0,6539,Rick Price,2679.1,101806,38
2009,0,23621,Rory Sabbatini,2671.4,136243,51
2009,0,27466,Spencer Levin,2671.3,160280,60
2009,0,31323,Gary Woodland,2664.2,61276,23
2009,0,23778,Brad Adamonis,2660.8,125057,47
2009,0,26679,Kevin Stadler,2655.1,114170,43
2009,0,26498,Matt Weibring,2651.5,116668,44
2009,0,25632,Jimmy Walker,2650.8,111333,42
2009,0,1313,Steve Elkington,2644.5,124290,47
2009,0,20848,Ángel Cabrera,2641.0,73948,28
2009,0,27649,Brandt Snedeker,2638.4,160945,61
2009,0,22405,Justin Rose,2635.2,123853,47
2009,0,26695,Michael Letzig,2634.7,210777,80
2009,0,23548,Bill Lunde,2634.5,168611,64
2009,0,10425,Jay Williamson,2629.4,144617,55
2009,0,23349,Charles Warren,2627.5,105098,40
2009,0,10423,Mike Weir,2627.0,168131,64
2009,0,20098,Stuart Appleby,2622.9,123275,47
2009,0,27933,John Merrick,2620.3,159836,61
2009,0,21731,Freddie Jacobson,2617.9,146603,56
2009,0,20498,Briny Baird,2614.9,180428,69
2009,0,26596,Ryan Moore,2614.5,164713,63
2009,0,12782,Tim Herron,2605.7,182396,70
2009,0,24140,Sean O'Hair,2601.4,145681,56
2009,0,28089,Jason Day,2600.2,111807,43
2009,0,6567,Vijay Singh,2598.3,127317,49
2009,0,25240,D.A. Points,2593.0,191883,74
2009,0,30711,Colt Knost,2591.5,119207,46
2009,0,25804,Bubba Watson,2586.6,98290,38
2009,0,1677,Tom Lehman,2581.7,80034,31
2009,0,22892,Jason Gore,2581.6,126496,49
2009,0,22961,David Mathis,2576.4,154583,60
2009,0,1797,Rocco Mediate,2571.7,131158,51
2009,0,20766,Padraig Harrington,2571.6,90007,35
2009,0,2239,Scott Verplank,2568.7,208061,81
2009,0,24024,Zach Johnson,2565.5,205242,80
2009,0,27770,Camilo Villegas,2561.7,128087,50
2009,0,23541,Ben Crane,2556.5,189181,74
2009,0,21949,Joe Ogilvie,2552.5,145495,57
2009,0,20157,Retief Goosen,2551.4,135222,53
2009,0,10860,Justin Leonard,2550.4,191281,75
2009,0,25900,Lucas Glover,2546.9,168095,66
2009,0,22913,John Rollins,2546.4,175705,69
2009,0,23320,Ryan Palmer,2545.5,150186,59
2009,0,8075,Jerry Kelly,2545.2,180709,71
2009,0,2206,David Toms,2543.4,208557,82
2009,0,26476,Chez Reavie,2543.0,175467,69
2009,0,30925,Dustin Johnson,2541.4,157568,62
2009,0,28620,Aron Price,2541.0,157539,62
2009,0,27060,John Mallinger,2540.5,165133,65
2009,0,2214,Kirk Triplett,2533.0,101321,40
2009,0,27963,Chris Stroud,2530.7,129064,51
2009,0,8845,Scott Sterling,2523.9,95907,38
2009,0,21753,Brian Davis,2521.4,204231,81
2009,0,6527,Steve Stricker,2521.2,161354,64
2009,0,27141,J.B. Holmes,2519.1,95726,38
2009,0,25562,Andres Romero,2512.4,115570,46
2009,0,19846,Brian Gay,2510.8,210907,84
2009,0,23614,Rich Beem,2510.7,130558,52
2009,0,22295,Darron Stiles,2510.1,75304,30
2009,0,12652,Cameron Beckman,2507.4,165487,66
2009,0,1810,Phil Mickelson,2505.9,92719,37
2009,0,1226,Fred Couples,2501.1,100044,40
2009,0,21878,Mark Wilson,2498.4,174887,70
2009,0,22548,Patrick Sheehan,2494.3,77324,31
2009,0,29718,Anthony Kim,2486.2,141715,57
2009,0,8931,Glen Day,2483.9,141581,57
2009,0,23048,Eric Axley,2483.2,101811,41
2009,0,28118,Peter Tomasulo,2474.8,89092,36
2009,0,20229,Stewart Cink,2472.3,143393,58
2009,0,28780,Nicholas Thompson,2464.6,147875,60
2009,0,26497,Casey Wittenberg,2459.1,115579,47
2009,0,6643,Paul Goydos,2452.5,152056,62
2009,0,23108,Matt Kuchar,2438.6,163383,67
2009,0,24357,K.J. Choi,2437.5,126750,52
2009,0,6012,Greg Kraft,2436.4,92582,38
2009,0,20070,Matt Bettencourt,2435.8,187559,77
2009,0,20634,Peter Lonard,2434.3,131451,54
2009,0,25818,Scott Piercy,2429.3,131181,54
2009,0,22293,Heath Slocum,2424.5,181834,75
2009,0,12705,Cliff Kresge,2421.6,150137,62
2009,0,24781,Hunter Mahan,2397.1,136634,57
2009,0,28475,Jeff Overton,2389.4,126637,53
2009,0,23135,Tim Clark,2379.6,138018,58
2009,0,1132,Mark Brooks,2373.2,75941,32
2009,0,20472,Alex Cejka,2367.8,137332,58
2009,0,1724,Jeff Maggert,2367.5,149152,63
2009,0,29221,Webb Simpson,2360.5,158155,67
2009,0,1945,Kenny Perry,2355.8,150768,64
2009,0,1329,Brad Faxon,2346.1,114958,49
2009,0,1035,Tommy Armour III,2310.3,103963,45
2009,0,22348,Nick O'Hern,2246.5,172978,77
2009,0,25345,Carl Pettersson,2225.2,146862,66
2009,0,6522,Ernie Els,2224.6,86761,39
2009,0,23325,Vaughn Taylor,2190.4,131425,60
2008,0,12823,Carlos Franco,3286.1,105156,32
2008,0,23540,Jason Allred,3156.4,113631,36
2008,0,20645,John Senden,3117.0,187017,60
2008,0,6251,Chris DiMarco,3104.5,204897,66
2008,0,24361,Pat Perez,3063.1,199100,65
2008,0,7867,Woody Austin,3023.4,232801,77
2008,0,10585,Scott McCarron,3019.2,132843,44
2008,0,24925,Jonathan Byrd,3000.5,210038,70
2008,0,24924,Bill Haas,2996.4,209745,70
2008,0,27214,Kevin Streelman,2984.9,226851,76
2008,0,21209,Sergio Garcia,2984.1,143236,48
2008,0,6621,Joe Durant,2977.0,193504,65
2008,0,1928,Corey Pavin,2969.8,130671,44
2008,0,23409,James Driscoll,2955.6,177336,60
2008,0,12716,Charley Hoffman,2939.8,220483,75
2008,0,20382,Stephen Leaney,2936.2,105704,36
2008,0,27095,Nick Watney,2927.7,190299,65
2008,0,23349,Charles Warren,2924.1,172524,59
2008,0,26951,Johnson Wagner,2920.9,181094,62
2008,0,21961,Charles Howell III,2919.6,218973,75
2008,0,1797,Rocco Mediate,2916.7,180836,62
2008,0,26668,Marc Turnesa,2912.1,177638,61
2008,0,8385,Omar Uresti,2911.7,151408,52
2008,0,2002,John Riegger,2911.4,145571,50
2008,0,1024,Billy Andrade,2898.2,139112,48
2008,0,23797,Brett Rumford,2897.0,153542,53
2008,0,22371,Aaron Baddeley,2892.0,130141,45
2008,0,19913,Ron Whittaker,2884.6,106729,37
2008,0,12602,Dean Wilson,2884.4,207680,72
2008,0,10809,Jim Furyk,2879.2,218816,76
2008,0,25720,Chad Collins,2875.9,158173,55
2008,0,24449,Parker McLachlin,2860.6,171633,60
2008,0,1142,Bart Bryant,2858.1,160054,56
2008,0,22913,John Rollins,2857.5,174307,61
2008,0,12309,Bob Sowards,2852.5,105544,37
2008,0,6575,Dudley Hart,2840.6,153393,54
2008,0,20848,Ángel Cabrera,2831.4,90604,32
2008,0,25396,Kevin Na,2829.6,206559,73
2008,0,1473,Todd Hamilton,2829.1,118824,42
2008,0,27120,Troy Matteson,2823.1,225846,80
2008,0,11032,Frank Lickliter II,2822.6,228632,81
2008,0,10733,Kent Jones,2818.1,123998,44
2008,0,1577,Lee Janzen,2816.6,166177,59
2008,0,25364,Paul Casey,2816.2,76037,27
2008,0,20766,Padraig Harrington,2803.7,70093,25
2008,0,26300,Matt Jones,2802.9,182187,65
2008,0,21350,Ryuji Imada,2801.1,154062,55
2008,0,22892,Jason Gore,2799.8,139992,50
2008,0,24024,Zach Johnson,2786.0,183876,66
2008,0,23497,Tag Ridings,2776.1,149912,54
2008,0,12510,Chad Campbell,2774.1,244122,88
2008,0,29718,Anthony Kim,2769.1,160609,58
2008,0,7749,Brett Quigley,2768.6,157813,57
2008,0,1766,Billy Mayfair,2767.1,229670,83
2008,0,24663,Y.E. Yang,2764.7,182471,66
2008,0,20127,Chris Riley,2761.3,80077,29
2008,0,24490,George McNeill,2760.0,204240,74
2008,0,23718,Nathan Green,2755.4,165323,60
2008,0,23125,Brad Elder,2754.6,123957,45
2008,0,20850,Daniel Chopra,2753.9,159725,58
2008,0,20160,Charlie Wi,2748.8,214409,78
2008,0,24912,Will MacKenzie,2744.7,150958,55
2008,0,1161,Mark Calcavecchia,2744.0,109761,40
2008,0,12826,Paul Claxton,2740.5,115103,42
2008,0,1706,Davis Love III,2732.9,133910,49
2008,0,25900,Lucas Glover,2731.9,204889,75
2008,0,23778,Brad Adamonis,2730.6,166569,61
2008,0,24140,Sean O'Hair,2729.0,161011,59
2008,0,24357,K.J. Choi,2727.9,158219,58
2008,0,6197,Michael Allen,2727.8,166398,61
2008,0,6004,Stephen Ames,2724.3,179802,66
2008,0,1320,Bob Estes,2722.1,179656,66
2008,0,10875,Todd Demsey,2719.5,144133,53
2008,0,27963,Chris Stroud,2714.9,143888,53
2008,0,25594,Travis Perkins,2714.4,65145,24
2008,0,22621,Ben Curtis,2711.9,151866,56
2008,0,19846,Brian Gay,2710.5,219547,81
2008,0,7457,Steve Flesch,2706.8,170528,63
2008,0,26289,Boo Weekley,2704.7,162282,60
2008,0,2223,Bob Tway,2701.5,118866,44
2008,0,22046,Geoff Ogilvy,2700.3,108011,40
2008,0,6643,Paul Goydos,2696.4,153695,57
2008,0,23108,Matt Kuchar,2692.2,169608,63
2008,0,27936,Martin Laird,2691.8,172272,64
2008,0,23320,Ryan Palmer,2686.4,112830,42
2008,0,23157,Richard Johnson,2684.7,153027,57
2008,0,20472,Alex Cejka,2681.6,112627,42
2008,0,21731,Freddie Jacobson,2681.6,134082,50
2008,0,24358,Robert Garrigus,2675.2,155164,58
2008,0,10860,Justin Leonard,2675.0,195274,73
2008,0,1677,Tom Lehman,2673.2,96236,36
2008,0,6595,Kevin Sutherland,2670.7,221664,83
2008,0,1139,Olin Browne,2669.1,138793,52
2008,0,23353,J.J. Henry,2669.1,213526,80
2008,0,6527,Steve Stricker,2668.9,138785,52
2008,0,25349,Tim Wilkinson,2665.6,191921,72
2008,0,25190,Jeff Quinney,2664.4,151868,57
2008,0,23621,Rory Sabbatini,2664.1,127875,48
2008,0,10423,Mike Weir,2663.2,157129,59
2008,0,20574,Mathew Goggin,2656.3,159378,60
2008,0,1941,Tom Pernice Jr.,2656.1,239051,90
2008,0,10425,Jay Williamson,2655.3,164631,62
2008,0,20098,Stuart Appleby,2654.1,151283,57
2008,0,24138,Ian Poulter,2650.9,87479,33
2008,0,21753,Brian Davis,2647.7,243588,92
2008,0,6034,Marco Dawson,2646.9,95290,36
2008,0,22378,Trevor Immelman,2645.6,119050,45
2008,0,20572,Rod Pampling,2643.2,148021,56
2008,0,26695,Michael Letzig,2641.9,158513,60
2008,0,28780,Nicholas Thompson,2641.7,211339,80
2008,0,26631,Cody Freeman,2639.7,116147,44
2008,0,26476,Chez Reavie,2638.7,221652,84
2008,0,23614,Rich Beem,2636.0,179246,68
2008,0,22806,Doug LaBelle II,2634.9,102761,39
2008,0,27561,Nick Flanagan,2633.3,168531,64
2008,0,23623,Bo Van Pelt,2628.4,186617,71
2008,0,6573,Brandt Jobe,2628.2,97244,37
2008,0,1948,Tim Petrovic,2623.2,157393,60
2008,0,20104,Ken Duke,2618.7,230447,88
2008,0,10885,Robert Allenby,2615.7,167406,64
2008,0,20433,Mark Hensby,2615.1,125523,48
2008,0,21805,Harrison Frazar,2611.9,114923,44
2008,0,21461,Kenneth Ferrie,2611.8,130590,50
2008,0,22293,Heath Slocum,2611.2,216732,83
2008,0,9011,David Duval,2604.9,75542,29
2008,0,25632,Jimmy Walker,2604.5,104179,40
2008,0,24502,Adam Scott,2594.7,72652,28
2008,0,20663,Brenden Pappas,2590.1,98425,38
2008,0,12660,Jesper Parnevik,2589.9,165751,64
2008,0,1707,Steve Lowery,2588.7,144966,56
2008,0,1388,Robert Gamez,2587.3,137126,53
2008,0,22548,Patrick Sheehan,2583.4,222171,86
2008,0,25804,Bubba Watson,2582.3,139446,54
2008,0,21878,Mark Wilson,2579.6,255376,99
2008,0,26420,Richard Johnson,2579.4,116074,45
2008,0,21949,Joe Ogilvie,2575.9,198343,77
2008,0,27933,John Merrick,2570.7,149102,58
2008,0,23788,D.J. Trahan,2570.7,172234,67
2008,0,26596,Ryan Moore,2569.7,123344,48
