YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:OTT,MEASURED ROUNDS
2008,0,21633,Steve Allan,0.191,9.174,48
2008,0,23623,Bo Van Pelt,0.187,17.371,93
2008,0,21949,Joe Ogilvie,0.186,16.179,87
2008,0,1473,Todd Hamilton,0.182,13.473,74
2008,0,28475,Jeff Overton,0.178,16.194,91
2008,0,27120,Troy Matteson,0.174,15.513,89
2008,0,23541,Ben Crane,0.171,12.805,75
2008,0,27936,Martin Laird,0.165,13.99,85
2008,0,24024,Zach Johnson,0.161,11.415,71
2008,0,27561,Nick Flanagan,0.152,12.163,80
2008,0,21753,Brian Davis,0.147,14.992,102
2008,0,30750,Tommy Gainey,0.146,6.727,46
2008,0,21461,Kenneth Ferrie,0.145,8.705,60
2008,0,1707,Steve Lowery,0.142,9.51,67
2008,0,10425,Jay Williamson,0.142,11.381,80
2008,0,6595,Kevin Sutherland,0.137,12.071,88
2008,0,27963,Chris Stroud,0.132,8.733,66
2008,0,21961,Charles Howell III,0.13,11.285,87
2008,0,23320,Ryan Palmer,0.122,7.307,60
2008,0,23353,J.J. Henry,0.121,11.972,99
2008,0,10875,Todd Demsey,0.119,8.467,71
2008,0,2206,David Toms,0.113,6.329,56
2008,0,23497,Tag Ridings,0.106,8.548,81
2008,0,12782,Tim Herron,0.104,9.034,87
2008,0,21959,Ted Purdy,0.102,6.041,59
2008,0,6522,Ernie Els,0.101,3.652,36
2008,0,22371,Aaron Baddeley,0.096,5.788,60
2008,0,1388,Robert Gamez,0.096,6.793,71
2008,0,1948,Tim Petrovic,0.094,7.627,81
2008,0,1724,Jeff Maggert,0.092,7.237,79
2008,0,24925,Jonathan Byrd,0.089,6.823,77
2008,0,1139,Olin Browne,0.081,5.653,70
2008,0,27060,John Mallinger,0.075,6.263,84
2008,0,26596,Ryan Moore,0.074,4.649,63
2008,0,12510,Chad Campbell,0.068,5.774,85
2008,0,20160,Charlie Wi,0.066,5.764,88
2008,0,6573,Brandt Jobe,0.062,2.913,47
2008,0,25562,Andres Romero,0.061,2.986,49
2008,0,21878,Mark Wilson,0.05,5.249,104
2008,0,20848,Ángel Cabrera,0.048,1.873,39
2008,0,20229,Stewart Cink,0.045,2.895,64
2008,0,24490,George McNeill,0.038,3.438,90
2008,0,8385,Omar Uresti,0.037,2.352,63
2008,0,1035,Tommy Armour III,0.029,1.925,66
2008,0,11032,Frank Lickliter II,0.015,1.499,100
2008,0,26476,Chez Reavie,0.003,0.26,90
2008,0,20104,Ken Duke,-0.012,-1.209,105
2008,0,24357,K.J. Choi,-0.017,-0.949,57
2008,0,20098,Stuart Appleby,-0.024,-1.59,67
2008,0,20472,Alex Cejka,-0.041,-2.454,60
2008,0,25345,Carl Pettersson,-0.052,-5.015,97
2008,0,10423,Mike Weir,-0.052,-3.411,66
2008,0,24138,Ian Poulter,-0.056,-2.019,36
2008,0,22378,Trevor Immelman,-0.061,-3.267,54
2008,0,1797,Rocco Mediate,-0.063,-4.319,69
2008,0,1677,Tom Lehman,-0.065,-2.483,38
2008,0,8845,Scott Sterling,-0.072,-5.336,74
2008,0,10585,Scott McCarron,-0.073,-3.915,54
2008,0,10733,Kent Jones,-0.079,-4.318,55
2008,0,23778,Brad Adamonis,-0.082,-6.254,76
2008,0,6004,Stephen Ames,-0.085,-5.609,66
2008,0,2223,Bob Tway,-0.087,-4.946,57
2008,0,22348,Nick O'Hern,-0.102,-7.233,71
2008,0,25842,Jon Mills,-0.109,-8.52,78
2008,0,12660,Jesper Parnevik,-0.11,-8.216,75
2008,0,25396,Kevin Na,-0.114,-10.399,91
2008,0,23325,Vaughn Taylor,-0.12,-11.316,94
2008,0,25349,Tim Wilkinson,-0.12,-9.615,80
2008,0,8537,J.P. Hayes,-0.122,-7.659,63
2008,0,1320,Bob Estes,-0.126,-10.838,86
2008,0,8075,Jerry Kelly,-0.128,-9.454,74
2008,0,23135,Tim Clark,-0.141,-10.268,73
2008,0,20850,Daniel Chopra,-0.148,-10.237,69
2008,0,8931,Glen Day,-0.156,-8.747,56
2008,0,26300,Matt Jones,-0.157,-13.189,84
2008,0,12652,Cameron Beckman,-0.162,-12.001,74
2008,0,20157,Retief Goosen,-0.162,-6.818,42
2008,0,24663,Y.E. Yang,-0.17,-13.566,80
2008,0,1941,Tom Pernice Jr.,-0.175,-17.112,98
2008,0,12705,Cliff Kresge,-0.177,-12.917,73
2008,0,24449,Parker McLachlin,-0.18,-14.201,79
2008,0,24227,Justin Bolli,-0.181,-13.207,73
2008,0,10505,Shane Bertsch,-0.197,-17.768,90
2008,0,23108,Matt Kuchar,-0.198,-13.838,70
2008,0,26951,Johnson Wagner,-0.203,-13.787,68
2008,0,6012,Greg Kraft,-0.207,-10.344,50
2008,0,19913,Ron Whittaker,-0.208,-8.522,41
2008,0,23125,Brad Elder,-0.216,-11.688,54
2008,0,25594,Travis Perkins,-0.216,-8.622,40
2008,0,26631,Cody Freeman,-0.22,-12.096,55
2008,0,22548,Patrick Sheehan,-0.226,-23.694,105
2008,0,21731,Freddie Jacobson,-0.227,-14.528,64
2008,0,7749,Brett Quigley,-0.228,-16.672,73
2008,0,27613,David Lutterus,-0.249,-12.469,50
2008,0,22582,Kyle Thompson,-0.259,-14.737,57
2008,0,23157,Richard Johnson,-0.26,-17.654,68
2008,0,22806,Doug LaBelle II,-0.261,-13.314,51
2008,0,26668,Marc Turnesa,-0.264,-20.063,76
2008,0,7457,Steve Flesch,-0.269,-21.786,81
2008,0,27649,Brandt Snedeker,-0.28,-18.777,67
2008,0,6643,Paul Goydos,-0.283,-18.966,67
2008,0,23540,Jason Allred,-0.286,-14.307,50
2008,0,20663,Brenden Pappas,-0.291,-16.303,56
2008,0,23409,James Driscoll,-0.316,-24.022,76
2008,0,6251,Chris DiMarco,-0.344,-26.146,76
2008,0,6527,Steve Stricker,-0.345,-20.007,58
2008,0,12823,Carlos Franco,-0.362,-22.832,63
2008,0,20433,Mark Hensby,-0.373,-23.851,64
2008,0,1024,Billy Andrade,-0.381,-23.618,62
2008,0,26420,Richard Johnson,-0.392,-19.231,49
2008,0,12309,Bob Sowards,-0.394,-20.463,52
2008,0,21350,Ryuji Imada,-0.406,-27.635,68
2008,0,25632,Jimmy Walker,-0.411,-25.507,62
2008,0,26500,Alejandro Cañizares,-0.413,-16.912,41
2008,0,23718,Nathan Green,-0.423,-38.522,91
2008,0,6575,Dudley Hart,-0.456,-30.53,67
2008,0,12826,Paul Claxton,-0.466,-23.316,50
2008,0,6034,Marco Dawson,-0.478,-25.835,54
2008,0,20382,Stephen Leaney,-0.484,-21.775,45
2008,0,10649,Tom Scherrer,-0.485,-21.355,44
2008,0,7547,Craig Kanada,-0.497,-27.347,55
2008,0,20623,Gavin Coles,-0.51,-22.445,44
2008,0,19846,Brian Gay,-0.529,-45.52,86
2008,0,20443,Jin Park,-0.533,-37.341,70
2008,0,1577,Lee Janzen,-0.591,-44.329,75
2008,0,20127,Chris Riley,-0.671,-26.841,40
2008,0,23797,Brett Rumford,-0.718,-43.828,61
2008,0,12680,Shigeki Maruyama,-0.74,-31.082,42
2008,0,6090,Jim McGovern,-0.759,-47.805,63
2008,0,12602,Dean Wilson,-0.76,-70.68,93
2008,0,23048,Eric Axley,-0.785,-76.975,98
2008,0,25190,Jeff Quinney,-0.965,-70.47,73
2008,0,1928,Corey Pavin,-1.058,-59.222,56
2008,0,25720,Chad Collins,-1.078,-67.917,63
2008,0,9011,David Duval,-1.297,-53.191,41
2007,0,26289,Boo Weekley,0.876,68.338,78
2007,0,27141,J.B. Holmes,0.828,53.013,64
2007,0,6621,Joe Durant,0.698,50.947,73
2007,0,20574,Mathew Goggin,0.691,60.102,87
2007,0,23349,Charles Warren,0.68,63.283,93
2007,0,23322,Brett Wetterich,0.671,46.992,70
2007,0,10885,Robert Allenby,0.638,47.825,75
2007,0,8793,Tiger Woods,0.624,26.842,43
2007,0,27095,Nick Watney,0.622,43.569,70
2007,0,28475,Jeff Overton,0.613,33.093,54
2007,0,6567,Vijay Singh,0.583,47.844,82
2007,0,29718,Anthony Kim,0.578,46.258,80
2007,0,23788,D.J. Trahan,0.556,50.0,90
2007,0,25900,Lucas Glover,0.542,42.302,78
2007,0,25804,Bubba Watson,0.539,35.567,66
2007,0,20634,Peter Lonard,0.524,39.827,76
2007,0,22046,Geoff Ogilvy,0.523,33.479,64
2007,0,24781,Hunter Mahan,0.496,35.73,72
2007,0,1945,Kenny Perry,0.485,36.345,75
2007,0,24140,Sean O'Hair,0.484,40.165,83
2007,0,24502,Adam Scott,0.478,25.798,54
2007,0,24358,Robert Garrigus,0.468,40.205,86
2007,0,6522,Ernie Els,0.452,19.87,44
2007,0,10425,Jay Williamson,0.447,21.435,48
2007,0,24924,Bill Haas,0.443,36.359,82
2007,0,21633,Steve Allan,0.439,24.145,55
2007,0,20378,Mathias Grönberg,0.424,37.329,88
2007,0,22913,John Rollins,0.417,35.023,84
2007,0,22892,Jason Gore,0.411,32.036,78
2007,0,20691,Greg Owen,0.411,28.736,70
2007,0,23353,J.J. Henry,0.374,25.451,68
2007,0,11123,Chris Couch,0.369,26.963,73
2007,0,27770,Camilo Villegas,0.369,25.442,69
2007,0,20645,John Senden,0.366,30.728,84
2007,0,22378,Trevor Immelman,0.357,19.268,54
2007,0,23623,Bo Van Pelt,0.354,34.337,97
2007,0,12716,Charley Hoffman,0.348,28.911,83
2007,0,1035,Tommy Armour III,0.333,22.956,69
2007,0,20104,Ken Duke,0.329,31.285,95
2007,0,1810,Phil Mickelson,0.328,17.05,52
2007,0,2239,Scott Verplank,0.323,19.06,59
2007,0,27702,Matt Hendrix,0.308,16.951,55
2007,0,24912,Will MacKenzie,0.295,26.864,91
2007,0,20572,Rod Pampling,0.292,21.628,74
2007,0,8075,Jerry Kelly,0.279,20.894,75
2007,0,24138,Ian Poulter,0.279,10.873,39
2007,0,1161,Mark Calcavecchia,0.277,20.204,73
2007,0,1313,Steve Elkington,0.276,20.141,73
2007,0,21805,Harrison Frazar,0.269,19.62,73
2007,0,10423,Mike Weir,0.267,15.993,60
2007,0,26679,Kevin Stadler,0.259,20.192,78
2007,0,20472,Alex Cejka,0.257,19.037,74
2007,0,28158,Steve Marino,0.25,22.728,91
2007,0,27120,Troy Matteson,0.239,18.181,76
2007,0,24507,Jason Bohn,0.237,12.579,53
2007,0,21959,Ted Purdy,0.235,20.46,87
2007,0,1766,Billy Mayfair,0.234,19.398,83
2007,0,19803,Ryan Armour,0.229,21.571,94
2007,0,23614,Rich Beem,0.223,15.578,70
2007,0,1706,Davis Love III,0.223,11.828,53
2007,0,24024,Zach Johnson,0.214,12.864,60
2007,0,11032,Frank Lickliter II,0.211,17.964,85
2007,0,21528,Henrik Stenson,0.211,7.589,36
2007,0,12652,Cameron Beckman,0.201,17.094,85
2007,0,10809,Jim Furyk,0.199,13.128,66
2007,0,26596,Ryan Moore,0.196,14.664,75
2007,0,24490,George McNeill,0.19,15.204,80
2007,0,7867,Woody Austin,0.183,15.407,84
2007,0,1142,Bart Bryant,0.18,13.332,74
2007,0,24357,K.J. Choi,0.161,10.93,68
2007,0,21470,Daisuke Maruyama,0.16,12.157,76
2007,0,22405,Justin Rose,0.157,6.132,39
2007,0,22371,Aaron Baddeley,0.152,9.999,66
2007,0,23621,Rory Sabbatini,0.151,9.483,63
2007,0,20105,Jeff Gove,0.147,13.786,94
2007,0,27963,Chris Stroud,0.146,8.172,56
2007,0,1707,Steve Lowery,0.144,9.966,69
2007,0,27933,John Merrick,0.137,11.115,81
2007,0,22293,Heath Slocum,0.134,12.504,93
2007,0,20766,Padraig Harrington,0.133,6.1,46
2007,0,20498,Briny Baird,0.132,13.819,105
2007,0,20628,Arron Oberholser,0.125,6.606,53
2007,0,6004,Stephen Ames,0.124,7.679,62
2007,0,26951,Johnson Wagner,0.124,10.698,86
2007,0,26360,Bubba Dickerson,0.111,4.767,43
2007,0,26881,Jarrod Lyle,0.099,6.662,67
2007,0,21878,Mark Wilson,0.094,6.887,73
2007,0,25345,Carl Pettersson,0.092,8.478,92
2007,0,22295,Darron Stiles,0.089,4.731,53
2007,0,24980,Scott Gutschewski,0.049,2.829,58
2007,0,21209,Sergio Garcia,0.048,2.637,55
2007,0,20098,Stuart Appleby,0.041,2.361,58
2007,0,2036,Jim Rutledge,0.041,1.901,46
2007,0,2246,Duffy Waldorf,0.041,2.397,59
2007,0,8537,J.P. Hayes,0.029,2.312,80
2007,0,27060,John Mallinger,0.028,2.403,87
2007,0,23320,Ryan Palmer,0.028,2.307,82
2007,0,25892,Steve Wheatcroft,0.023,1.43,61
2007,0,1388,Robert Gamez,0.019,1.415,76
2007,0,1724,Jeff Maggert,0.017,1.356,78
2007,0,21753,Brian Davis,0.014,1.241,88
2007,0,19972,José Coceres,0.009,0.378,42
2007,0,23983,Luke Donald,0.005,0.24,50
2007,0,29476,Kyle Reifers,0.005,0.316,63
2007,0,6527,Steve Stricker,0.002,0.123,65
2007,0,23638,Brendon de Jonge,-0.002,-0.102,66
2007,0,21949,Joe Ogilvie,-0.008,-0.733,87
2007,0,28486,Michael Putnam,-0.008,-0.6,80
2007,0,12714,Chris Tidland,-0.009,-0.466,51
2007,0,21646,David Branshaw,-0.015,-1.152,75
2007,0,6515,Shaun Micheel,-0.017,-1.171,70
2007,0,20850,Daniel Chopra,-0.02,-1.937,95
2007,0,12782,Tim Herron,-0.021,-1.75,82
2007,0,22621,Ben Curtis,-0.03,-1.931,64
2007,0,20160,Charlie Wi,-0.032,-2.668,83
2007,0,21731,Freddie Jacobson,-0.033,-2.227,68
2007,0,20157,Retief Goosen,-0.039,-1.331,34
2007,0,12660,Jesper Parnevik,-0.039,-2.922,75
2007,0,19824,Craig Barlow,-0.046,-2.032,44
2007,0,2214,Kirk Triplett,-0.046,-3.135,68
2007,0,10733,Kent Jones,-0.059,-5.166,88
2007,0,25686,Jason Dufner,-0.07,-6.124,87
2007,0,1677,Tom Lehman,-0.07,-3.421,49
2007,0,10860,Justin Leonard,-0.073,-6.001,82
2007,0,2101,Joey Sindelar,-0.075,-5.047,67
2007,0,23325,Vaughn Taylor,-0.076,-5.472,72
2007,0,6595,Kevin Sutherland,-0.077,-5.28,69
2007,0,6197,Michael Allen,-0.082,-5.216,64
2007,0,2206,David Toms,-0.087,-5.475,63
2007,0,8931,Glen Day,-0.09,-6.712,75
2007,0,24361,Pat Perez,-0.09,-5.858,65
2007,0,12195,Tom Johnson,-0.093,-5.856,63
2007,0,22806,Doug LaBelle II,-0.096,-8.732,91
2007,0,23135,Tim Clark,-0.105,-5.578,53
2007,0,23497,Tag Ridings,-0.107,-4.824,45
2007,0,1249,John Daly,-0.111,-5.428,49
2007,0,21806,Paul Gow,-0.122,-6.982,57
2007,0,1132,Mark Brooks,-0.128,-5.244,41
2007,0,12510,Chad Campbell,-0.134,-9.805,73
2007,0,23718,Nathan Green,-0.134,-11.65,87
2007,0,7457,Steve Flesch,-0.137,-12.331,90
2007,0,21660,Jason Schultz,-0.144,-7.609,53
2007,0,27649,Brandt Snedeker,-0.157,-13.465,86
2007,0,8375,Paul Stankowski,-0.159,-6.667,42
2007,0,7363,Craig Bowden,-0.169,-11.319,67
2007,0,6643,Paul Goydos,-0.169,-7.928,47
2007,0,1941,Tom Pernice Jr.,-0.19,-15.978,84
2007,0,24925,Jonathan Byrd,-0.191,-11.82,62
2007,0,24290,D.J. Brigman,-0.195,-10.524,54
2007,0,25190,Jeff Quinney,-0.201,-17.279,86
2007,0,24457,Jaco Van Zyl,-0.201,-8.865,44
2007,0,21961,Charles Howell III,-0.212,-14.021,66
2007,0,8881,Tripp Isenhour,-0.214,-15.642,73
2007,0,1948,Tim Petrovic,-0.22,-20.932,95
2007,0,25273,Andrew Buckle,-0.223,-14.923,67
2007,0,20859,Anders Hansen,-0.224,-7.623,34
2007,0,8123,Jeff Brehaut,-0.227,-11.134,49
2007,0,25396,Kevin Na,-0.229,-17.823,78
2007,0,12705,Cliff Kresge,-0.231,-23.104,100
2007,0,20229,Stewart Cink,-0.233,-16.804,72
2007,0,20433,Mark Hensby,-0.233,-16.789,72
2007,0,26882,Michael Sim,-0.24,-12.007,50
2007,0,7749,Brett Quigley,-0.248,-15.616,63
2007,0,23933,Michael Boyd,-0.258,-13.422,52
2007,0,10117,Bob Heintz,-0.267,-19.197,72
2007,0,1381,Fred Funk,-0.27,-14.335,53
2007,0,1024,Billy Andrade,-0.272,-21.507,79
2007,0,1157,Tom Byrum,-0.278,-11.386,41
2007,0,7223,Brian Bateman,-0.284,-12.516,44
2007,0,22348,Nick O'Hern,-0.287,-15.803,55
2007,0,1797,Rocco Mediate,-0.292,-19.554,67
2007,0,7547,Craig Kanada,-0.308,-28.911,94
2007,0,2223,Bob Tway,-0.314,-27.624,88
2007,0,23108,Matt Kuchar,-0.32,-22.749,71
2007,0,20127,Chris Riley,-0.343,-17.516,51
2007,0,6251,Chris DiMarco,-0.349,-22.011,63
2007,0,26420,Richard Johnson,-0.357,-29.98,84
2007,0,24449,Parker McLachlin,-0.358,-26.113,73
2007,0,22212,Craig Lile,-0.361,-24.88,69
2007,0,1320,Bob Estes,-0.373,-29.812,80
2007,0,1577,Lee Janzen,-0.387,-20.133,52
2007,0,1473,Todd Hamilton,-0.398,-23.109,58
2007,0,23613,Rich Barcelo,-0.402,-28.147,70
2007,0,6034,Marco Dawson,-0.407,-26.455,65
2007,0,2104,Jeff Sluman,-0.416,-17.467,42
2007,0,19846,Brian Gay,-0.442,-42.835,97
2007,0,23048,Eric Axley,-0.46,-43.194,94
2007,0,20382,Stephen Leaney,-0.478,-35.382,74
2007,0,21350,Ryuji Imada,-0.534,-47.501,89
2007,0,12602,Dean Wilson,-0.554,-41.577,75
2007,0,12680,Shigeki Maruyama,-0.619,-49.531,80
2007,0,20623,Gavin Coles,-0.666,-51.255,77
2007,0,10213,Dicky Pride,-0.699,-42.631,61
2007,0,6373,José María Olazábal,-0.879,-32.525,37
2007,0,23800,Bryce Molder,-0.956,-46.826,49
2007,0,1928,Corey Pavin,-0.968,-68.747,71
2006,0,24502,Adam Scott,0.955,48.704,51
2006,0,25804,Bubba Watson,0.807,58.081,72
2006,0,8793,Tiger Woods,0.803,29.709,37
2006,0,23322,Brett Wetterich,0.801,58.506,73
2006,0,27141,J.B. Holmes,0.758,47.763,63
2006,0,6621,Joe Durant,0.75,71.99,96
2006,0,1945,Kenny Perry,0.742,44.52,60
2006,0,23349,Charles Warren,0.74,59.955,81
2006,0,25900,Lucas Glover,0.724,62.298,86
2006,0,20691,Greg Owen,0.636,39.417,62
2006,0,27770,Camilo Villegas,0.629,51.589,82
2006,0,1810,Phil Mickelson,0.569,26.737,47
2006,0,2106,Chris Smith,0.556,32.819,59
2006,0,22378,Trevor Immelman,0.544,39.74,73
2006,0,24925,Jonathan Byrd,0.543,29.319,54
2006,0,1226,Fred Couples,0.543,17.368,32
2006,0,11123,Chris Couch,0.533,35.684,67
2006,0,10885,Robert Allenby,0.524,31.456,60
2006,0,20645,John Senden,0.524,41.431,79
2006,0,12716,Charley Hoffman,0.516,45.931,89
2006,0,28780,Nicholas Thompson,0.497,38.749,78
2006,0,20094,Jonathan Kaye,0.478,41.098,86
2006,0,10809,Jim Furyk,0.475,32.322,68
2006,0,28475,Jeff Overton,0.466,40.501,87
2006,0,20574,Mathew Goggin,0.457,26.53,58
2006,0,24138,Ian Poulter,0.456,19.145,42
2006,0,20378,Mathias Grönberg,0.449,35.464,79
2006,0,6567,Vijay Singh,0.447,37.571,84
2006,0,1706,Davis Love III,0.446,25.396,57
2006,0,23623,Bo Van Pelt,0.437,39.339,90
2006,0,24024,Zach Johnson,0.418,32.178,77
2006,0,27095,Nick Watney,0.385,33.127,86
2006,0,21209,Sergio Garcia,0.383,14.953,39
2006,0,21805,Harrison Frazar,0.379,28.393,75
2006,0,23614,Rich Beem,0.353,22.952,65
2006,0,27943,Matt Hansen,0.352,20.405,58
2006,0,6522,Ernie Els,0.344,16.176,47
2006,0,24358,Robert Garrigus,0.334,24.679,74
2006,0,24980,Scott Gutschewski,0.333,14.984,45
2006,0,22293,Heath Slocum,0.333,27.988,84
2006,0,20098,Stuart Appleby,0.33,21.124,64
2006,0,23320,Ryan Palmer,0.318,26.041,82
2006,0,26596,Ryan Moore,0.313,18.153,58
2006,0,1677,Tom Lehman,0.306,14.398,47
2006,0,1313,Steve Elkington,0.302,13.891,46
2006,0,1142,Bart Bryant,0.299,21.213,71
2006,0,24781,Hunter Mahan,0.295,26.252,89
2006,0,2206,David Toms,0.293,18.195,62
2006,0,21753,Brian Davis,0.291,23.575,81
2006,0,23788,D.J. Trahan,0.269,20.46,76
2006,0,22913,John Rollins,0.264,20.037,76
2006,0,24507,Jason Bohn,0.262,23.34,89
2006,0,21961,Charles Howell III,0.262,20.683,79
2006,0,12660,Jesper Parnevik,0.259,18.879,73
2006,0,23621,Rory Sabbatini,0.258,16.499,64
2006,0,20105,Jeff Gove,0.255,20.66,81
2006,0,24357,K.J. Choi,0.253,19.969,79
2006,0,1707,Steve Lowery,0.247,20.494,83
2006,0,22946,Henrik Bjornstad,0.246,21.884,89
2006,0,2246,Duffy Waldorf,0.242,19.808,82
2006,0,20498,Briny Baird,0.235,16.474,70
2006,0,24140,Sean O'Hair,0.234,17.82,76
2006,0,20766,Padraig Harrington,0.233,8.835,38
2006,0,26360,Bubba Dickerson,0.231,19.867,86
2006,0,20157,Retief Goosen,0.229,10.526,46
2006,0,24912,Will MacKenzie,0.229,17.178,75
2006,0,23353,J.J. Henry,0.223,17.133,77
2006,0,21646,David Branshaw,0.21,18.249,87
2006,0,6595,Kevin Sutherland,0.203,17.625,87
2006,0,6573,Brandt Jobe,0.2,13.975,70
2006,0,1249,John Daly,0.196,8.018,41
2006,0,1035,Tommy Armour III,0.195,10.354,53
2006,0,1766,Billy Mayfair,0.192,14.755,77
2006,0,22892,Jason Gore,0.191,13.757,72
2006,0,20608,David Howell,0.185,5.553,30
2006,0,23307,Roger Tambellini,0.163,8.663,53
2006,0,1381,Fred Funk,0.159,13.552,85
2006,0,12662,Thomas Levet,0.157,7.537,48
2006,0,10423,Mike Weir,0.142,8.941,63
2006,0,11032,Frank Lickliter II,0.14,11.939,85
2006,0,22046,Geoff Ogilvy,0.137,7.103,52
2006,0,27120,Troy Matteson,0.135,11.896,88
2006,0,23048,Eric Axley,0.131,10.359,79
2006,0,8385,Omar Uresti,0.131,6.705,51
2006,0,21959,Ted Purdy,0.119,9.558,80
2006,0,12782,Tim Herron,0.115,7.124,62
2006,0,25345,Carl Pettersson,0.115,8.617,75
2006,0,1619,Skip Kendall,0.11,6.487,59
2006,0,1724,Jeff Maggert,0.108,7.355,68
2006,0,20634,Peter Lonard,0.095,6.272,66
2006,0,20628,Arron Oberholser,0.095,5.919,62
2006,0,8123,Jeff Brehaut,0.074,6.305,85
2006,0,23983,Luke Donald,0.074,3.184,43
2006,0,8835,Kris Cox,0.07,5.01,72
2006,0,21470,Daisuke Maruyama,0.069,4.829,70
2006,0,2239,Scott Verplank,0.069,4.722,68
2006,0,1941,Tom Pernice Jr.,0.068,5.918,87
2006,0,6004,Stephen Ames,0.06,2.66,44
2006,0,24924,Bill Haas,0.054,4.716,88
2006,0,22405,Justin Rose,0.052,4.462,86
2006,0,20572,Rod Pampling,0.046,2.962,65
2006,0,20472,Alex Cejka,0.042,3.321,80
2006,0,12645,Brent Geiberger,0.039,3.519,90
2006,0,6350,Bob May,0.033,1.781,54
2006,0,20850,Daniel Chopra,0.032,2.923,90
2006,0,10733,Kent Jones,0.026,2.306,88
2006,0,7749,Brett Quigley,0.025,2.373,94
2006,0,21949,Joe Ogilvie,0.014,1.105,78
2006,0,6527,Steve Stricker,0.006,0.306,52
2006,0,8375,Paul Stankowski,0.001,0.041,63
2006,0,1388,Robert Gamez,-0.001,-0.072,82
2006,0,8075,Jerry Kelly,-0.012,-1.049,84
2006,0,7223,Brian Bateman,-0.013,-0.75,59
2006,0,22548,Patrick Sheehan,-0.014,-1.182,87
2006,0,20812,Tjaart van der Walt,-0.016,-0.849,52
2006,0,1139,Olin Browne,-0.02,-1.704,86
2006,0,2101,Joey Sindelar,-0.022,-1.698,76
2006,0,26420,Richard Johnson,-0.024,-2.042,85
2006,0,23497,Tag Ridings,-0.025,-2.231,90
2006,0,20631,David McKenzie,-0.027,-1.846,69
2006,0,12760,Danny Ellis,-0.031,-1.844,60
2006,0,23325,Vaughn Taylor,-0.039,-2.977,77
2006,0,23409,James Driscoll,-0.047,-3.597,76
2006,0,11011,Mike Sposa,-0.049,-2.836,58
2006,0,24361,Pat Perez,-0.053,-2.233,42
2006,0,2214,Kirk Triplett,-0.057,-2.808,49
2006,0,1685,J.L. Lewis,-0.066,-3.3,50
2006,0,23616,Ryan Hietala,-0.067,-3.425,51
2006,0,19824,Craig Barlow,-0.075,-4.357,58
2006,0,20127,Chris Riley,-0.077,-5.283,69
2006,0,7013,Wes Short Jr.,-0.089,-7.544,85
2006,0,25842,Jon Mills,-0.09,-4.86,54
2006,0,7457,Steve Flesch,-0.102,-10.471,103
2006,0,22371,Aaron Baddeley,-0.106,-7.215,68
2006,0,6012,Greg Kraft,-0.113,-7.557,67
2006,0,6034,Marco Dawson,-0.114,-8.806,77
2006,0,22621,Ben Curtis,-0.118,-7.931,67
2006,0,6373,José María Olazábal,-0.122,-4.746,39
2006,0,1161,Mark Calcavecchia,-0.129,-10.175,79
2006,0,20229,Stewart Cink,-0.139,-10.183,73
2006,0,21731,Freddie Jacobson,-0.139,-7.496,54
2006,0,6515,Shaun Micheel,-0.153,-11.92,78
2006,0,10860,Justin Leonard,-0.154,-10.037,65
2006,0,23135,Tim Clark,-0.164,-9.521,58
2006,0,21350,Ryuji Imada,-0.165,-14.361,87
2006,0,1553,John Huston,-0.168,-10.928,65
2006,0,12510,Chad Campbell,-0.169,-11.296,67
2006,0,7867,Woody Austin,-0.174,-16.173,93
2006,0,1599,Steve Jones,-0.175,-12.086,69
2006,0,6643,Paul Goydos,-0.189,-12.117,64
2006,0,1948,Tim Petrovic,-0.192,-15.972,83
2006,0,12680,Shigeki Maruyama,-0.207,-16.566,80
2006,0,10505,Shane Bertsch,-0.222,-19.973,90
2006,0,1666,Bernhard Langer,-0.229,-13.491,59
2006,0,23541,Ben Crane,-0.233,-14.239,61
2006,0,8537,J.P. Hayes,-0.237,-11.851,50
2006,0,23718,Nathan Green,-0.239,-22.485,94
2006,0,1219,John Cook,-0.243,-13.355,55
2006,0,21407,Arjun Atwal,-0.251,-20.556,82
2006,0,19881,Robert Damron,-0.253,-20.753,82
2006,0,2104,Jeff Sluman,-0.258,-21.384,83
2006,0,12823,Carlos Franco,-0.272,-20.922,77
2006,0,21878,Mark Wilson,-0.274,-19.74,72
2006,0,6197,Michael Allen,-0.282,-20.306,72
2006,0,20099,Doug Barron,-0.282,-18.925,67
2006,0,19846,Brian Gay,-0.283,-28.273,100
2006,0,19913,Ron Whittaker,-0.29,-20.62,71
2006,0,25240,D.A. Points,-0.291,-20.695,71
2006,0,1132,Mark Brooks,-0.3,-22.173,74
2006,0,1024,Billy Andrade,-0.301,-18.04,60
2006,0,1320,Bob Estes,-0.301,-22.595,75
2006,0,21660,Jason Schultz,-0.303,-19.719,65
2006,0,1823,Larry Mize,-0.309,-12.673,41
2006,0,1042,Paul Azinger,-0.32,-25.592,80
2006,0,12602,Dean Wilson,-0.344,-31.946,93
2006,0,6251,Chris DiMarco,-0.345,-21.038,61
2006,0,10565,Ian Leggatt,-0.345,-24.144,70
2006,0,6575,Dudley Hart,-0.365,-25.932,71
2006,0,25936,Alex Aragon,-0.372,-20.078,54
2006,0,2223,Bob Tway,-0.403,-27.015,67
2006,0,2110,Jerry Smith,-0.435,-36.54,84
