YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOT DIST. (FT),TOT BIRDIE PUTTS MADE,LONGEST MADE (FT),SHORTEST MADE (FT)
2011,0,25274,Steven Bowditch,"9' 1""",2689.833,295,47,"2"""
2011,0,20848,Ángel Cabrera,"9' 1""",1147.667,126,42,"5"""
2011,0,23983,Luke Donald,"9' 1""",1955.333,215,45,"5"""
2011,0,25686,Jason Dufner,"9' 1""",2086.0,230,39,"2"""
2011,0,25444,Justin Hicks,"9' 1""",1098.0,121,28,"4"""
2011,0,23108,Matt Kuchar,"9' 1""",2507.5,275,64,"3"""
2011,0,27936,Martin Laird,"9' 1""",2126.0,235,45,"2"""
2011,0,24024,Zach Johnson,"9' 0""",2076.167,231,64,"1"""
2011,0,24138,Ian Poulter,"9' 0""",1241.917,138,32,"8"""
2011,0,23623,Bo Van Pelt,"9' 0""",2319.75,258,52,"1"""
2011,0,22371,Aaron Baddeley,"8' 11""",2238.333,251,47,"4"""
2011,0,25562,Andres Romero,"8' 11""",2353.75,264,39,"1"""
2011,0,23788,D.J. Trahan,"8' 11""",2348.667,264,46,"1"""
2011,0,25632,Jimmy Walker,"8' 11""",2179.583,244,58,"3"""
2011,0,31323,Gary Woodland,"8' 11""",2322.083,261,56,"2"""
2011,0,33141,Keegan Bradley,"8' 10""",2226.667,252,48,"2"""
2011,0,32366,Kevin Chappell,"8' 10""",1659.333,188,42,"5"""
2011,0,29718,Anthony Kim,"8' 10""",1736.417,196,74,"1"""
2011,0,27120,Troy Matteson,"8' 10""",2360.75,267,41,"1"""
2011,0,25818,Scott Piercy,"8' 10""",2054.583,232,76,"2"""
2011,0,24502,Adam Scott,"8' 10""",1543.0,175,51,"2"""
2011,0,30110,Kyle Stanley,"8' 10""",2699.5,307,45,"2"""
2011,0,24846,Ricky Barnes,"8' 9""",1764.667,202,41,"3"""
2011,0,24980,Scott Gutschewski,"8' 9""",1396.5,160,45,"2"""
2011,0,26300,Matt Jones,"8' 9""",1832.5,210,44,"4"""
2011,0,24490,George McNeill,"8' 9""",1720.0,197,42,"3"""
2011,0,24925,Jonathan Byrd,"8' 8""",2279.583,263,76,"3"""
2011,0,30692,Scott Stallings,"8' 8""",2055.583,238,39,"2"""
2011,0,26289,Boo Weekley,"8' 8""",1740.75,200,42,"3"""
2011,0,29720,Andres Gonzales,"8' 7""",1289.5,150,35,"4"""
2011,0,1706,Davis Love III,"8' 7""",1535.5,179,32,"3"""
2011,0,27095,Nick Watney,"8' 7""",2193.083,255,47,"1"""
2011,0,24358,Robert Garrigus,"8' 6""",2222.167,262,52,"3"""
2011,0,12716,Charley Hoffman,"8' 5""",2561.917,304,56,"1"""
2011,0,30925,Dustin Johnson,"8' 5""",1887.75,225,50,"3"""
2011,0,23320,Ryan Palmer,"8' 5""",1643.833,195,49,"3"""
2011,0,22405,Justin Rose,"8' 5""",2028.583,240,36,"3"""
2011,0,23621,Rory Sabbatini,"8' 5""",1860.417,220,43,"2"""
2011,0,29518,Brendan Steele,"8' 5""",2153.417,255,37,"3"""
2011,0,25804,Bubba Watson,"8' 5""",1969.417,233,53,"1"""
2011,0,30946,Alex Prugh,"8' 3""",1818.5,220,43,"4"""
2011,0,27141,J.B. Holmes,"8' 2""",1470.75,180,79,"2"""
2011,0,1810,Phil Mickelson,"7' 9""",1775.417,228,40,"4"""
2010,0,1329,Brad Faxon,"11' 9""",1677.5,143,45,1
2010,0,6515,Shaun Micheel,"11' 8""",2082.75,179,48,"4"""
2010,0,26420,Richard Johnson,"11' 7""",2493.083,216,64,"4"""
2010,0,12714,Chris Tidland,"11' 7""",2623.583,226,57,"2"""
2010,0,27613,David Lutterus,"11' 6""",1753.5,153,48,"5"""
2010,0,24357,K.J. Choi,"11' 4""",2439.833,215,59,"6"""
2010,0,29285,Brent Delahoussaye,"11' 4""",1484.083,131,64,"3"""
2010,0,6004,Stephen Ames,"11' 3""",2677.75,238,55,"4"""
2010,0,20160,Charlie Wi,"11' 2""",3462.667,310,55,"2"""
2010,0,29910,Blake Adams,"11' 1""",2742.583,248,57,"1"""
2010,0,25720,Chad Collins,"11' 1""",2644.5,239,74,"5"""
2010,0,23800,Bryce Molder,"10' 10""",2576.083,238,57,"2"""
2010,0,25345,Carl Pettersson,"10' 10""",2998.75,277,56,"3"""
2010,0,25562,Andres Romero,"10' 10""",2562.583,236,56,"5"""
2010,0,12602,Dean Wilson,"10' 10""",1779.333,164,45,"5"""
2010,0,26289,Boo Weekley,"10' 9""",2534.0,235,50,"5"""
2010,0,20593,Greg Chalmers,"10' 8""",3160.333,297,46,"5"""
2010,0,23673,Michael Connell,"10' 8""",2823.583,264,57,"1"""
2010,0,6251,Chris DiMarco,"10' 8""",2616.25,246,89,"3"""
2010,0,23983,Luke Donald,"10' 8""",2055.833,192,47,"7"""
2010,0,27797,Derek Lamely,"10' 8""",2042.333,192,64,"3"""
2010,0,8375,Paul Stankowski,"10' 8""",2193.083,206,54,"3"""
2010,0,10885,Robert Allenby,"10' 7""",2394.75,227,50,"3"""
2010,0,23541,Ben Crane,"10' 7""",2515.0,238,48,"5"""
2010,0,22378,Trevor Immelman,"10' 7""",1320.417,125,50,"5"""
2010,0,21731,Freddie Jacobson,"10' 7""",2839.083,269,52,"4"""
2010,0,31560,Brian Stuard,"10' 7""",2364.25,223,49,"6"""
2010,0,32617,Jerod Turner,"10' 7""",1213.583,115,56,"6"""
2010,0,26951,Johnson Wagner,"10' 7""",2606.917,247,48,"1"""
2010,0,10425,Jay Williamson,"10' 7""",2088.25,198,46,"4"""
2010,0,21878,Mark Wilson,"10' 7""",2654.417,251,39,"5"""
2010,0,7363,Craig Bowden,"10' 6""",1336.083,127,55,"1"""
2010,0,28307,Matt Every,"10' 6""",1892.833,180,56,"5"""
2010,0,8725,Tom Gillis,"10' 6""",3546.417,338,61,"3"""
2010,0,23718,Nathan Green,"10' 6""",2721.833,260,61,"6"""
2010,0,1619,Skip Kendall,"10' 6""",1522.667,145,46,"1"""
2010,0,10860,Justin Leonard,"10' 6""",2696.417,256,59,"4"""
2010,0,23548,Bill Lunde,"10' 6""",2054.5,196,56,"4"""
2010,0,24507,Jason Bohn,"10' 5""",2826.917,272,51,"3"""
2010,0,22621,Ben Curtis,"10' 5""",2104.167,202,45,"4"""
2010,0,28089,Jason Day,"10' 5""",2523.833,243,58,"3"""
2010,0,25396,Kevin Na,"10' 5""",2835.917,272,53,"1"""
2010,0,25240,D.A. Points,"10' 5""",2635.25,254,52,"5"""
2010,0,12652,Cameron Beckman,"10' 4""",1832.0,178,46,"3"""
2010,0,25364,Paul Casey,"10' 4""",1738.167,168,55,"2"""
2010,0,20105,Jeff Gove,"10' 4""",1366.333,132,66,"4"""
2010,0,7749,Brett Quigley,"10' 4""",3037.25,295,65,"1"""
2010,0,1320,Bob Estes,"10' 3""",2415.833,235,44,"3"""
2010,0,8537,J.P. Hayes,"10' 3""",2365.583,230,43,"4"""
2010,0,21350,Ryuji Imada,"10' 3""",2814.917,275,59,"4"""
2010,0,1724,Jeff Maggert,"10' 3""",2000.25,195,60,"7"""
2010,0,32640,Troy Merritt,"10' 3""",2893.5,282,51,"1"""
2010,0,6527,Steve Stricker,"10' 3""",2261.917,221,51,"2"""
2010,0,2206,David Toms,"10' 3""",2604.583,255,50,"3"""
2010,0,33419,Cameron Tringale,"10' 3""",1438.833,140,43,"7"""
2010,0,11123,Chris Couch,"10' 2""",2297.583,226,49,"3"""
2010,0,1707,Steve Lowery,"10' 2""",1681.5,166,49,"5"""
2010,0,22046,Geoff Ogilvy,"10' 2""",2029.5,200,53,"3"""
2010,0,24138,Ian Poulter,"10' 2""",998.167,98,73,"4"""
2010,0,28620,Aron Price,"10' 2""",2260.917,223,54,"3"""
2010,0,24663,Y.E. Yang,"10' 2""",2094.167,206,42,"4"""
2010,0,1116,Michael Bradley,"10' 1""",2134.833,211,46,"3"""
2010,0,1577,Lee Janzen,"10' 1""",2240.667,222,54,"9"""
2010,0,10585,Scott McCarron,"10' 1""",2677.667,265,50,"1"""
2010,0,1941,Tom Pernice Jr.,"10' 1""",1838.25,183,63,"5"""
2010,0,20686,Jeev Milkha Singh,"10' 1""",1571.667,156,61,"1"""
2010,0,12755,Vance Veazey,"10' 1""",1403.583,139,55,"5"""
2010,0,21753,Brian Davis,"10' 0""",2847.167,285,67,"2"""
2010,0,20157,Retief Goosen,"10' 0""",1906.083,190,58,"4"""
2010,0,12782,Tim Herron,"10' 0""",2258.917,225,50,"1"""
2010,0,28475,Jeff Overton,"10' 0""",2647.333,264,50,"6"""
2010,0,26882,Michael Sim,"10' 0""",1825.75,182,65,"4"""
2010,0,27963,Chris Stroud,"10' 0""",2433.583,244,78,"2"""
2010,0,8385,Omar Uresti,"10' 0""",1624.5,163,44,"4"""
2010,0,23322,Brett Wetterich,"10' 0""",1837.0,183,61,"4"""
2010,0,20229,Stewart Cink,"9' 11""",2389.417,240,47,"3"""
2010,0,20574,Mathew Goggin,"9' 11""",2296.417,232,48,"1"""
2010,0,22122,Andrew McLardy,"9' 11""",1254.667,127,56,"7"""
2010,0,26301,James Nitties,"9' 11""",2795.667,281,59,"5"""
2010,0,20645,John Senden,"9' 11""",2906.333,293,60,"2"""
2010,0,29221,Webb Simpson,"9' 11""",3130.667,315,45,"2"""
2010,0,6595,Kevin Sutherland,"9' 11""",2448.75,247,61,"2"""
2010,0,22371,Aaron Baddeley,"9' 10""",3187.5,323,88,"3"""
2010,0,23613,Rich Barcelo,"9' 10""",1764.417,179,51,"4"""
2010,0,1161,Mark Calcavecchia,"9' 10""",996.5,101,45,"7"""
2010,0,9011,David Duval,"9' 10""",1960.25,199,39,"7"""
2010,0,19846,Brian Gay,"9' 10""",2674.083,271,55,"2"""
2010,0,6514,Kevin Johnson,"9' 10""",1268.75,129,36,"3"""
2010,0,24024,Zach Johnson,"9' 10""",2848.833,290,56,"1"""
2010,0,8075,Jerry Kelly,"9' 10""",2584.25,263,71,"4"""
2010,0,28237,Rory McIlroy,"9' 10""",1297.833,132,54,"5"""
2010,0,23320,Ryan Palmer,"9' 10""",2577.0,261,51,"3"""
2010,0,1948,Tim Petrovic,"9' 10""",3010.583,307,42,"4"""
2010,0,20098,Stuart Appleby,"9' 9""",2663.083,273,49,"3"""
2010,0,1313,Steve Elkington,"9' 9""",1818.917,186,49,"3"""
2010,0,6643,Paul Goydos,"9' 9""",2255.833,231,58,"3"""
2010,0,26300,Matt Jones,"9' 9""",2752.083,283,80,"2"""
2010,0,26695,Michael Letzig,"9' 9""",2776.083,284,50,"4"""
2010,0,24490,George McNeill,"9' 9""",2433.083,250,55,"1"""
2010,0,24140,Sean O'Hair,"9' 9""",2033.25,208,55,"2"""
2010,0,21949,Joe Ogilvie,"9' 9""",2810.083,288,65,"1"""
2010,0,24502,Adam Scott,"9' 9""",1877.583,193,52,"1"""
2010,0,23325,Vaughn Taylor,"9' 9""",2805.5,287,49,"3"""
2010,0,25892,Steve Wheatcroft,"9' 9""",1956.25,200,47,"9"""
2010,0,24925,Jonathan Byrd,"9' 8""",2759.583,286,45,"1"""
2010,0,23409,James Driscoll,"9' 8""",2387.083,247,60,"2"""
2010,0,7457,Steve Flesch,"9' 8""",1950.25,201,48,"4"""
2010,0,23353,J.J. Henry,"9' 8""",2416.083,251,41,"3"""
2010,0,20127,Chris Riley,"9' 8""",1949.583,202,33,"2"""
2010,0,23307,Roger Tambellini,"9' 8""",1718.333,177,50,"5"""
2010,0,2239,Scott Verplank,"9' 8""",1785.083,184,48,"3"""
2010,0,20070,Matt Bettencourt,"9' 7""",2193.833,229,55,"3"""
2010,0,24227,Justin Bolli,"9' 7""",1128.583,118,47,"1"""
2010,0,20472,Alex Cejka,"9' 7""",2048.0,213,55,"4"""
2010,0,23135,Tim Clark,"9' 7""",2251.083,234,46,"4"""
2010,0,28500,Martin Flores,"9' 7""",2028.5,211,45,"1"""
2010,0,10809,Jim Furyk,"9' 7""",1930.083,202,35,"5"""
2010,0,21961,Charles Howell III,"9' 7""",2877.5,299,69,"3"""
2010,0,27466,Spencer Levin,"9' 7""",3343.667,349,56,"6"""
2010,0,27120,Troy Matteson,"9' 7""",2380.333,248,54,"2"""
2010,0,1766,Billy Mayfair,"9' 7""",1889.917,197,42,"1"""
2010,0,1797,Rocco Mediate,"9' 7""",1758.083,184,39,"1"""
2010,0,25818,Scott Piercy,"9' 7""",2827.083,294,58,"1"""
2010,0,26287,Roland Thatcher,"9' 7""",1889.75,198,43,"6"""
2010,0,20436,Garrett Willis,"9' 7""",2405.583,251,55,"7"""
2010,0,12510,Chad Campbell,"9' 6""",2502.917,264,61,"3"""
2010,0,20850,Daniel Chopra,"9' 6""",1990.417,209,52,"7"""
2010,0,25190,Jeff Quinney,"9' 6""",2656.083,280,49,"6"""
2010,0,27649,Brandt Snedeker,"9' 6""",2528.167,265,45,"3"""
2010,0,20498,Briny Baird,"9' 5""",2237.833,237,41,"1"""
2010,0,22946,Henrik Bjornstad,"9' 5""",1839.25,195,54,"5"""
2010,0,28087,Kris Blanks,"9' 5""",2203.583,233,48,"1"""
2010,0,6621,Joe Durant,"9' 5""",1852.167,196,47,"5"""
2010,0,6522,Ernie Els,"9' 5""",1920.0,203,43,"3"""
2010,0,32102,Rickie Fowler,"9' 5""",2716.0,288,44,"6"""
2010,0,24358,Robert Garrigus,"9' 5""",2132.417,227,63,"3"""
2010,0,1706,Davis Love III,"9' 5""",2128.667,227,44,"2"""
2010,0,24781,Hunter Mahan,"9' 5""",2146.833,227,40,"3"""
2010,0,20691,Greg Owen,"9' 5""",1875.75,199,77,"6"""
2010,0,20663,Brenden Pappas,"9' 5""",1632.833,173,44,"1"""
2010,0,22405,Justin Rose,"9' 5""",2452.5,260,55,"4"""
2010,0,6567,Vijay Singh,"9' 5""",1916.083,203,65,"2"""
2010,0,7867,Woody Austin,"9' 4""",2673.583,286,48,"2"""
2010,0,27060,John Mallinger,"9' 4""",2016.083,216,39,"3"""
2010,0,24361,Pat Perez,"9' 4""",2924.083,312,46,"3"""
2010,0,1945,Kenny Perry,"9' 4""",1714.917,183,42,"3"""
2010,0,22913,John Rollins,"9' 4""",2542.0,272,52,"5"""
2010,0,27214,Kevin Streelman,"9' 4""",2654.0,285,62,"5"""
2010,0,23623,Bo Van Pelt,"9' 4""",3046.667,326,46,"2"""
2010,0,23638,Brendon de Jonge,"9' 3""",3043.5,330,57,"1"""
2010,0,25686,Jason Dufner,"9' 3""",1992.167,215,42,"3"""
2010,0,25900,Lucas Glover,"9' 3""",1984.333,215,50,"3"""
2010,0,20378,Mathias Grönberg,"9' 3""",1600.75,173,51,"3"""
2010,0,24924,Bill Haas,"9' 3""",2505.583,271,57,"2"""
2010,0,30925,Dustin Johnson,"9' 3""",2339.75,253,72,"5"""
2010,0,23108,Matt Kuchar,"9' 3""",2818.833,304,64,"3"""
2010,0,24912,Will MacKenzie,"9' 3""",2070.833,224,52,"2"""
2010,0,28158,Steve Marino,"9' 3""",2181.167,236,66,"2"""
2010,0,22293,Heath Slocum,"9' 3""",2219.5,241,49,"3"""
2010,0,24846,Ricky Barnes,"9' 2""",2667.167,292,42,"1"""
2010,0,1249,John Daly,"9' 2""",1463.417,160,45,"3"""
2010,0,26596,Ryan Moore,"9' 2""",1992.5,217,59,"1"""
2010,0,20572,Rod Pampling,"9' 2""",1787.0,195,58,"7"""
2010,0,21959,Ted Purdy,"9' 2""",2082.25,227,41,"1"""
2010,0,28780,Nicholas Thompson,"9' 2""",2239.667,244,43,"4"""
2010,0,27770,Camilo Villegas,"9' 2""",1757.667,191,41,"2"""
2010,0,12716,Charley Hoffman,"9' 1""",2696.0,296,78,"2"""
2010,0,27141,J.B. Holmes,"9' 1""",2830.417,311,61,"3"""
2010,0,27933,John Merrick,"9' 1""",2883.75,317,63,"2"""
2010,0,27436,Graham DeLaet,"9' 0""",2571.833,285,41,"4"""
2010,0,23621,Rory Sabbatini,"9' 0""",2368.417,262,42,"6"""
2010,0,27330,Josh Teater,"9' 0""",2689.5,299,35,"1"""
2010,0,23788,D.J. Trahan,"9' 0""",2687.667,300,50,"2"""
2010,0,6012,Greg Kraft,"8' 11""",897.333,101,49,"4"""
2010,0,25632,Jimmy Walker,"8' 11""",2136.667,239,49,"2"""
2010,0,20848,Ángel Cabrera,"8' 10""",1578.25,178,44,"1"""
2010,0,26881,Jarrod Lyle,"8' 10""",1254.583,142,60,"4"""
2010,0,26679,Kevin Stadler,"8' 10""",2185.083,247,39,"3"""
2010,0,10423,Mike Weir,"8' 10""",1076.5,122,54,"3"""
2010,0,12705,Cliff Kresge,"8' 9""",1157.167,132,36,"2"""
2010,0,27095,Nick Watney,"8' 9""",2422.167,276,37,"1"""
2010,0,25804,Bubba Watson,"8' 9""",2156.0,246,46,"1"""
2010,0,26392,Chris Wilson,"8' 9""",1378.083,157,42,"3"""
2010,0,20766,Padraig Harrington,"8' 8""",1253.0,144,47,"1"""
2010,0,30946,Alex Prugh,"8' 8""",2374.083,275,35,"2"""
2010,0,23349,Charles Warren,"8' 8""",1814.833,209,36,"3"""
2010,0,26851,Marc Leishman,"8' 7""",2241.167,260,43,"2"""
2010,0,21209,Sergio Garcia,"8' 5""",994.0,118,48,"2"""
2010,0,27936,Martin Laird,"8' 3""",2259.833,274,46,"3"""
2010,0,22056,Cameron Percy,"8' 3""",1674.0,203,45,"2"""
2010,0,1810,Phil Mickelson,"8' 1""",1732.833,214,53,"4"""
2010,0,27302,Garth Mulroy,"7' 10""",1086.083,138,30,"2"""
2009,0,1329,Brad Faxon,"11' 10""",1555.5,131,60,"3"""
2009,0,22621,Ben Curtis,"11' 7""",1762.917,152,57,"9"""
2009,0,26668,Marc Turnesa,"11' 5""",2277.417,199,42,"4"""
2009,0,1132,Mark Brooks,"11' 4""",1279.833,113,45,"2"""
2009,0,27466,Spencer Levin,"11' 3""",2375.333,211,43,"1"""
2009,0,6012,Greg Kraft,"11' 2""",1241.0,111,65,"10"""
2009,0,1928,Corey Pavin,"11' 2""",1902.417,170,52,"2"""
2009,0,21959,Ted Purdy,"11' 2""",3643.833,327,54,"3"""
2009,0,20593,Greg Chalmers,"11' 1""",2878.5,260,57,"4"""
2009,0,24503,Jeff Klauk,"11' 1""",3034.0,273,64,"3"""
2009,0,19846,Brian Gay,"10' 11""",3005.333,276,58,"6"""
2009,0,30927,Brendon Todd,"10' 11""",1405.5,129,40,"3"""
2009,0,23541,Ben Crane,"10' 10""",2951.25,272,52,"2"""
2009,0,22548,Patrick Sheehan,"10' 10""",1394.5,129,49,"9"""
2009,0,23108,Matt Kuchar,"10' 9""",2786.0,260,66,"1"""
2009,0,20634,Peter Lonard,"10' 9""",2398.667,224,58,"2"""
2009,0,22348,Nick O'Hern,"10' 9""",3031.667,281,56,"5"""
2009,0,26420,Richard Johnson,"10' 8""",2371.833,222,69,"2"""
2009,0,20127,Chris Riley,"10' 8""",2416.667,227,49,"1"""
2009,0,1142,Bart Bryant,"10' 7""",1618.25,153,60,"3"""
2009,0,21350,Ryuji Imada,"10' 7""",2409.583,227,60,"1"""
2009,0,23548,Bill Lunde,"10' 7""",2438.583,231,49,"8"""
2009,0,25345,Carl Pettersson,"10' 7""",2530.583,240,50,"3"""
2009,0,2206,David Toms,"10' 7""",3024.583,286,73,"5"""
2009,0,1473,Todd Hamilton,"10' 6""",1980.417,188,66,"3"""
2009,0,10117,Bob Heintz,"10' 6""",1944.167,185,46,"5"""
2009,0,8075,Jerry Kelly,"10' 6""",2933.167,279,79,"2"""
2009,0,12652,Cameron Beckman,"10' 5""",2341.25,225,60,"3"""
2009,0,1577,Lee Janzen,"10' 5""",2075.917,200,51,"3"""
2009,0,1677,Tom Lehman,"10' 5""",1039.583,100,39,"3"""
2009,0,29221,Webb Simpson,"10' 5""",3061.0,294,58,"3"""
2009,0,26497,Casey Wittenberg,"10' 5""",1609.167,155,57,"4"""
2009,0,23983,Luke Donald,"10' 4""",2298.917,223,44,"1"""
2009,0,24449,Parker McLachlin,"10' 4""",2224.083,215,62,"6"""
2009,0,25240,D.A. Points,"10' 4""",3117.333,301,63,"3"""
2009,0,7867,Woody Austin,"10' 3""",2656.417,259,61,"6"""
2009,0,20229,Stewart Cink,"10' 3""",1866.917,182,63,"2"""
2009,0,1313,Steve Elkington,"10' 3""",1977.667,193,68,"4"""
2009,0,6643,Paul Goydos,"10' 3""",2260.667,221,51,"4"""
2009,0,10733,Kent Jones,"10' 3""",1918.167,187,52,"1"""
2009,0,26301,James Nitties,"10' 3""",2606.417,254,53,"6"""
2009,0,20572,Rod Pampling,"10' 3""",2411.167,236,83,"3"""
2009,0,26951,Johnson Wagner,"10' 3""",2407.583,234,57,"5"""
2009,0,22961,David Mathis,"10' 2""",2138.0,210,62,"3"""
2009,0,25396,Kevin Na,"10' 2""",2830.833,278,66,"3"""
2009,0,22405,Justin Rose,"10' 2""",2176.75,214,56,"9"""
2009,0,26679,Kevin Stadler,"10' 2""",1678.917,165,46,"4"""
2009,0,2214,Kirk Triplett,"10' 2""",1772.0,175,38,"2"""
2009,0,12602,Dean Wilson,"10' 2""",2587.417,254,53,"4"""
2009,0,8931,Glen Day,"10' 1""",1873.083,185,44,"4"""
2009,0,20160,Charlie Wi,"10' 1""",2936.167,292,51,"5"""
2009,0,28087,Kris Blanks,"10' 0""",1746.25,175,60,"2"""
2009,0,7457,Steve Flesch,"10' 0""",1906.5,190,49,"1"""
2009,0,27933,John Merrick,"10' 0""",2143.75,214,65,"1"""
2009,0,24361,Pat Perez,"10' 0""",2072.167,207,71,"7"""
2009,0,25900,Lucas Glover,"9' 11""",2795.25,282,57,"4"""
2009,0,23800,Bryce Molder,"9' 11""",1930.333,194,39,"5"""
2009,0,6595,Kevin Sutherland,"9' 11""",2588.5,261,56,"1"""
2009,0,31323,Gary Woodland,"9' 11""",1240.0,125,48,"2"""
2009,0,31416,Derek Fathauer,"9' 10""",1500.25,152,34,"1"""
2009,0,23353,J.J. Henry,"9' 10""",2535.833,257,56,"3"""
2009,0,21731,Freddie Jacobson,"9' 10""",2503.333,255,37,"2"""
2009,0,26851,Marc Leishman,"9' 10""",2892.0,293,48,"2"""
2009,0,21878,Mark Wilson,"9' 10""",2926.5,297,36,"2"""
2009,0,23614,Rich Beem,"9' 9""",1869.5,192,42,"6"""
2009,0,6251,Chris DiMarco,"9' 9""",2583.5,264,61,"4"""
2009,0,6621,Joe Durant,"9' 9""",1668.167,171,43,"4"""
2009,0,10809,Jim Furyk,"9' 9""",2401.25,246,44,"3"""
2009,0,30711,Colt Knost,"9' 9""",1734.667,178,39,"3"""
2009,0,27936,Martin Laird,"9' 9""",2259.833,232,72,"4"""
2009,0,24781,Hunter Mahan,"9' 9""",2908.25,299,67,"2"""
2009,0,21949,Joe Ogilvie,"9' 9""",2692.583,277,54,"7"""
2009,0,1945,Kenny Perry,"9' 9""",2681.583,275,44,"2"""
2009,0,25190,Jeff Quinney,"9' 9""",2340.5,241,47,"3"""
2009,0,22295,Darron Stiles,"9' 9""",1372.917,141,45,"4"""
2009,0,7223,Brian Bateman,"9' 8""",1329.917,138,57,"9"""
2009,0,23638,Brendon de Jonge,"9' 8""",2706.5,280,45,"1"""
2009,0,1320,Bob Estes,"9' 8""",2166.417,224,49,"2"""
2009,0,24924,Bill Haas,"9' 8""",2714.75,282,52,"4"""
2009,0,12705,Cliff Kresge,"9' 8""",2122.333,220,54,"2"""
2009,0,27120,Troy Matteson,"9' 8""",2788.333,289,41,"3"""
2009,0,10585,Scott McCarron,"9' 8""",2619.417,272,64,"2"""
2009,0,28475,Jeff Overton,"9' 8""",2451.0,254,81,"5"""
2009,0,1948,Tim Petrovic,"9' 8""",2900.917,301,50,"3"""
2009,0,26476,Chez Reavie,"9' 8""",2005.167,207,41,"7"""
2009,0,27649,Brandt Snedeker,"9' 8""",2304.5,239,53,"3"""
2009,0,26498,Matt Weibring,"9' 8""",1900.917,196,34,"3"""
2009,0,20070,Matt Bettencourt,"9' 7""",2932.167,306,52,"2"""
2009,0,24024,Zach Johnson,"9' 7""",2801.583,293,45,"3"""
2009,0,28620,Aron Price,"9' 7""",2296.417,239,52,"4"""
2009,0,20645,John Senden,"9' 7""",3049.333,317,63,"3"""
2009,0,8845,Scott Sterling,"9' 7""",1258.25,131,40,"8"""
2009,0,27963,Chris Stroud,"9' 7""",2510.583,263,45,"4"""
2009,0,10423,Mike Weir,"9' 7""",2305.833,240,55,"2"""
2009,0,12510,Chad Campbell,"9' 6""",2329.583,245,42,"1"""
2009,0,23718,Nathan Green,"9' 6""",2807.917,295,67,"3"""
2009,0,26695,Michael Letzig,"9' 6""",2780.75,292,59,"1"""
2009,0,26881,Jarrod Lyle,"9' 6""",1191.583,125,48,"3"""
2009,0,1941,Tom Pernice Jr.,"9' 6""",2179.583,230,43,"2"""
2009,0,22293,Heath Slocum,"9' 6""",2549.667,269,73,"6"""
2009,0,6004,Stephen Ames,"9' 5""",2132.417,226,57,"2"""
2009,0,23048,Eric Axley,"9' 5""",1508.25,160,54,"2"""
2009,0,10860,Justin Leonard,"9' 5""",2625.417,280,50,"2"""
2009,0,1707,Steve Lowery,"9' 5""",2370.667,252,36,"5"""
2009,0,28158,Steve Marino,"9' 5""",2811.0,299,57,"1"""
2009,0,22046,Geoff Ogilvy,"9' 5""",2126.083,226,37,"6"""
2009,0,27683,Leif Olson,"9' 5""",1269.75,135,46,"5"""
2009,0,25818,Scott Piercy,"9' 5""",2567.083,272,52,"1"""
2009,0,23778,Brad Adamonis,"9' 4""",1603.167,172,58,"2"""
2009,0,6197,Michael Allen,"9' 4""",1822.667,196,53,"2"""
2009,0,10885,Robert Allenby,"9' 4""",1600.083,171,47,"3"""
2009,0,22371,Aaron Baddeley,"9' 4""",1813.417,194,62,"5"""
2009,0,23135,Tim Clark,"9' 4""",2181.833,233,53,"1"""
2009,0,28089,Jason Day,"9' 4""",1744.0,187,37,"4"""
2009,0,25686,Jason Dufner,"9' 4""",2479.75,265,50,"2"""
2009,0,9011,David Duval,"9' 4""",1188.917,127,38,"2"""
2009,0,21805,Harrison Frazar,"9' 4""",2939.333,316,42,"4"""
2009,0,24358,Robert Garrigus,"9' 4""",2212.917,237,64,"1"""
2009,0,1706,Davis Love III,"9' 4""",2401.417,257,48,"3"""
2009,0,27060,John Mallinger,"9' 4""",2170.417,232,46,"2"""
2009,0,24490,George McNeill,"9' 4""",2470.25,265,63,"2"""
2009,0,1797,Rocco Mediate,"9' 4""",1967.75,210,69,"4"""
2009,0,23325,Vaughn Taylor,"9' 4""",2557.167,275,33,"2"""
2009,0,2239,Scott Verplank,"9' 4""",2612.667,281,55,"3"""
2009,0,1035,Tommy Armour III,"9' 3""",1614.167,174,60,"3"""
2009,0,20498,Briny Baird,"9' 3""",2234.667,242,50,"6"""
2009,0,20472,Alex Cejka,"9' 3""",2246.25,242,60,"3"""
2009,0,26596,Ryan Moore,"9' 3""",2533.083,275,56,"2"""
2009,0,6539,Rick Price,"9' 3""",1065.0,115,46,"2"""
2009,0,7749,Brett Quigley,"9' 3""",2311.583,251,52,"2"""
2009,0,23788,D.J. Trahan,"9' 3""",2636.0,286,53,"3"""
2009,0,10425,Jay Williamson,"9' 3""",1581.75,171,39,"2"""
2009,0,21209,Sergio Garcia,"9' 2""",1387.75,152,53,"4"""
2009,0,20574,Mathew Goggin,"9' 2""",1741.917,190,54,"3"""
2009,0,1766,Billy Mayfair,"9' 2""",1857.583,203,50,"1"""
2009,0,23320,Ryan Palmer,"9' 2""",2112.583,231,47,"7"""
2009,0,24138,Ian Poulter,"9' 2""",1324.917,144,62,"7"""
2009,0,6527,Steve Stricker,"9' 2""",2242.667,245,76,"3"""
2009,0,25919,Brian Vranesh,"9' 2""",1190.75,130,46,"4"""
