YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL VERT. LAUNCH ANGLE,TOTAL ATTEMPTS
2011,0,25396,Kevin Na,9.84,462.47,47
2011,0,25572,Graeme McDowell,9.83,363.75,37
2011,0,24138,Ian Poulter,9.79,381.76,39
2011,0,35087,Bio Kim,9.74,467.61,48
2011,0,6515,Shaun Micheel,9.74,506.51,52
2011,0,29910,Blake Adams,9.72,748.68,77
2011,0,26596,Ryan Moore,9.7,552.72,57
2011,0,20645,John Senden,9.7,746.59,77
2011,0,26300,Matt Jones,9.67,493.18,51
2011,0,31323,Gary Woodland,9.66,492.86,51
2011,0,24604,Hunter Haas,9.6,729.87,76
2011,0,24502,Adam Scott,9.56,401.32,42
2011,0,20098,Stuart Appleby,9.48,521.23,55
2011,0,11123,Chris Couch,9.44,462.66,49
2011,0,21350,Ryuji Imada,9.41,705.74,75
2011,0,27214,Kevin Streelman,9.35,560.72,60
2011,0,30692,Scott Stallings,9.3,604.25,65
2011,0,32698,Bobby Gates,9.29,510.78,55
2011,0,24924,Bill Haas,9.27,602.46,65
2011,0,24663,Y.E. Yang,9.27,389.31,42
2011,0,23800,Bryce Molder,9.2,533.5,58
2011,0,20572,Rod Pampling,9.16,421.56,46
2011,0,25900,Lucas Glover,9.15,512.5,56
2011,0,21731,Freddie Jacobson,9.13,584.13,64
2011,0,20593,Greg Chalmers,9.12,601.85,66
2011,0,1116,Michael Bradley,9.07,489.68,54
2011,0,26289,Boo Weekley,9.01,441.58,49
2011,0,12510,Chad Campbell,8.99,674.36,75
2011,0,21209,Sergio Garcia,8.9,373.6,42
2011,0,23409,James Driscoll,8.8,475.26,54
2011,0,25804,Bubba Watson,8.78,456.51,52
2011,0,27095,Nick Watney,8.67,555.03,64
2011,0,22371,Aaron Baddeley,8.59,480.89,56
2011,0,25834,Daniel Summerhays,8.59,472.71,55
2011,0,24846,Ricky Barnes,8.28,463.45,56
2011,0,23718,Nathan Green,8.23,444.32,54
2011,0,21961,Charles Howell III,8.22,690.07,84
2011,0,23638,Brendon de Jonge,8.19,704.35,86
2011,0,8725,Tom Gillis,7.95,381.38,48
2011,0,22378,Trevor Immelman,7.28,385.76,53
2010,0,21878,Mark Wilson,13.56,935.55,69
2010,0,20472,Alex Cejka,13.09,759.0,58
2010,0,23320,Ryan Palmer,12.99,896.28,69
2010,0,6012,Greg Kraft,12.94,426.99,33
2010,0,7363,Craig Bowden,12.82,448.66,35
2010,0,2206,David Toms,12.67,823.69,65
2010,0,21949,Joe Ogilvie,12.66,1025.41,81
2010,0,1249,John Daly,12.65,379.43,30
2010,0,23325,Vaughn Taylor,12.64,885.12,70
2010,0,22293,Heath Slocum,12.57,942.75,75
2010,0,23541,Ben Crane,12.55,903.94,72
2010,0,20105,Jeff Gove,12.52,438.04,35
2010,0,28620,Aron Price,12.49,612.22,49
2010,0,8537,J.P. Hayes,12.46,797.76,64
2010,0,27060,John Mallinger,12.45,610.07,49
2010,0,8375,Paul Stankowski,12.45,473.1,38
2010,0,27649,Brandt Snedeker,12.39,991.59,80
2010,0,25818,Scott Piercy,12.33,789.11,64
2010,0,1945,Kenny Perry,12.31,714.07,58
2010,0,1810,Phil Mickelson,12.27,588.94,48
2010,0,26287,Roland Thatcher,12.24,734.7,60
2010,0,1724,Jeff Maggert,12.23,709.59,58
2010,0,25562,Andres Romero,12.18,767.57,63
2010,0,32617,Jerod Turner,12.17,474.73,39
2010,0,21753,Brian Davis,12.13,910.1,75
2010,0,6567,Vijay Singh,12.13,715.64,59
2010,0,29221,Webb Simpson,12.09,1064.18,88
2010,0,1161,Mark Calcavecchia,12.07,470.72,39
2010,0,26679,Kevin Stadler,12.05,735.09,61
2010,0,27141,J.B. Holmes,11.99,863.03,72
2010,0,23307,Roger Tambellini,11.97,670.29,56
2010,0,6251,Chris DiMarco,11.96,753.23,63
2010,0,6595,Kevin Sutherland,11.94,883.9,74
2010,0,25345,Carl Pettersson,11.86,1055.95,89
2010,0,1706,Davis Love III,11.85,711.28,60
2010,0,21959,Ted Purdy,11.84,698.39,59
2010,0,6522,Ernie Els,11.83,674.55,57
2010,0,27797,Derek Lamely,11.81,673.3,57
2010,0,20663,Brenden Pappas,11.79,495.1,42
2010,0,28780,Nicholas Thompson,11.79,778.35,66
2010,0,20766,Padraig Harrington,11.77,518.07,44
2010,0,24227,Justin Bolli,11.75,446.68,38
2010,0,1766,Billy Mayfair,11.74,634.13,54
2010,0,27933,John Merrick,11.74,1021.5,87
2010,0,12705,Cliff Kresge,11.73,398.79,34
2010,0,20378,Mathias Grönberg,11.71,468.5,40
2010,0,12782,Tim Herron,11.68,677.19,58
2010,0,28237,Rory McIlroy,11.67,490.15,42
2010,0,28475,Jeff Overton,11.65,815.24,70
2010,0,31560,Brian Stuard,11.65,792.21,68
2010,0,23135,Tim Clark,11.63,767.85,66
2010,0,7749,Brett Quigley,11.62,859.7,74
2010,0,24024,Zach Johnson,11.59,903.95,78
2010,0,32102,Rickie Fowler,11.44,961.36,84
2010,0,24507,Jason Bohn,11.37,909.56,80
2010,0,8075,Jerry Kelly,11.37,818.98,72
2010,0,10885,Robert Allenby,11.3,677.83,60
2010,0,1619,Skip Kendall,11.27,405.86,36
2010,0,26851,Marc Leishman,11.22,808.1,72
2010,0,22056,Cameron Percy,11.22,594.74,53
2010,0,27120,Troy Matteson,11.21,762.21,68
2010,0,23621,Rory Sabbatini,11.2,571.08,51
2010,0,24781,Hunter Mahan,11.19,827.75,74
2010,0,12652,Cameron Beckman,11.18,614.77,55
2010,0,24912,Will MacKenzie,11.16,647.57,58
2010,0,7867,Woody Austin,11.12,756.15,68
2010,0,24925,Jonathan Byrd,11.12,800.57,72
2010,0,33419,Cameron Tringale,11.11,422.23,38
2010,0,6527,Steve Stricker,11.1,688.1,62
2010,0,23349,Charles Warren,11.1,477.46,43
2010,0,2239,Scott Verplank,11.08,642.92,58
2010,0,27302,Garth Mulroy,11.05,408.7,37
2010,0,1941,Tom Pernice Jr.,11.05,486.11,44
2010,0,1797,Rocco Mediate,11.02,606.17,55
2010,0,27330,Josh Teater,11.02,837.4,76
2010,0,21350,Ryuji Imada,10.98,900.76,82
2010,0,23548,Bill Lunde,10.98,648.1,59
2010,0,22405,Justin Rose,10.98,768.76,70
2010,0,20850,Daniel Chopra,10.97,657.99,60
2010,0,6643,Paul Goydos,10.97,745.8,68
2010,0,19846,Brian Gay,10.95,941.42,86
2010,0,24357,K.J. Choi,10.94,667.4,61
2010,0,24358,Robert Garrigus,10.93,458.93,42
2010,0,23673,Michael Connell,10.9,762.75,70
2010,0,22913,John Rollins,10.87,804.37,74
2010,0,24140,Sean O'Hair,10.86,760.34,70
2010,0,23613,Rich Barcelo,10.85,520.92,48
2010,0,27466,Spencer Levin,10.85,878.47,81
2010,0,28089,Jason Day,10.84,671.97,62
2010,0,20070,Matt Bettencourt,10.8,539.82,50
2010,0,23788,D.J. Trahan,10.79,841.51,78
2010,0,30946,Alex Prugh,10.78,744.15,69
2010,0,23623,Bo Van Pelt,10.78,840.91,78
2010,0,23108,Matt Kuchar,10.77,807.5,75
2010,0,1313,Steve Elkington,10.76,548.64,51
2010,0,22046,Geoff Ogilvy,10.76,591.7,55
2010,0,6514,Kevin Johnson,10.75,473.03,44
2010,0,30925,Dustin Johnson,10.74,698.42,65
2010,0,27613,David Lutterus,10.73,504.35,47
2010,0,22621,Ben Curtis,10.72,728.73,68
2010,0,22946,Henrik Bjornstad,10.71,578.6,54
2010,0,25240,D.A. Points,10.68,779.94,73
2010,0,1577,Lee Janzen,10.66,629.12,59
2010,0,27770,Camilo Villegas,10.66,575.54,54
2010,0,26392,Chris Wilson,10.64,457.41,43
2010,0,29285,Brent Delahoussaye,10.62,392.98,37
2010,0,20436,Garrett Willis,10.61,678.98,64
2010,0,20498,Briny Baird,10.6,731.3,69
2010,0,23983,Luke Donald,10.6,604.15,57
2010,0,26695,Michael Letzig,10.6,752.8,71
2010,0,20157,Retief Goosen,10.59,518.69,49
2010,0,1707,Steve Lowery,10.57,507.5,48
2010,0,28087,Kris Blanks,10.56,728.65,69
2010,0,27436,Graham DeLaet,10.55,506.28,48
2010,0,20574,Mathew Goggin,10.54,579.86,55
2010,0,26882,Michael Sim,10.53,526.73,50
2010,0,20229,Stewart Cink,10.43,720.0,69
2010,0,25632,Jimmy Walker,10.43,573.74,55
2010,0,27963,Chris Stroud,10.38,622.74,60
2010,0,8385,Omar Uresti,10.35,569.19,55
2010,0,25892,Steve Wheatcroft,10.35,476.28,46
2010,0,12602,Dean Wilson,10.35,393.44,38
2010,0,10425,Jay Williamson,10.33,547.3,53
2010,0,9011,David Duval,10.32,402.49,39
2010,0,25190,Jeff Quinney,10.32,671.04,65
2010,0,25364,Paul Casey,10.31,340.24,33
2010,0,26300,Matt Jones,10.3,731.23,71
2010,0,24138,Ian Poulter,10.29,411.62,40
2010,0,1329,Brad Faxon,10.25,461.29,45
2010,0,25686,Jason Dufner,10.19,662.27,65
2010,0,28158,Steve Marino,10.18,681.97,67
2010,0,26881,Jarrod Lyle,10.16,416.42,41
2010,0,10860,Justin Leonard,10.13,739.43,73
2010,0,22122,Andrew McLardy,10.12,354.14,35
2010,0,32640,Troy Merritt,10.1,666.86,66
2010,0,20098,Stuart Appleby,10.06,855.33,85
2010,0,7457,Steve Flesch,10.03,541.73,54
2010,0,10809,Jim Furyk,10.02,681.21,68
2010,0,23800,Bryce Molder,10.0,729.89,73
2010,0,26420,Richard Johnson,9.99,599.53,60
2010,0,23638,Brendon de Jonge,9.98,898.62,90
2010,0,20127,Chris Riley,9.98,558.87,56
2010,0,24490,George McNeill,9.94,606.6,61
2010,0,20848,Ángel Cabrera,9.93,526.48,53
2010,0,24361,Pat Perez,9.9,792.26,80
2010,0,12510,Chad Campbell,9.76,712.22,73
2010,0,12714,Chris Tidland,9.76,615.08,63
2010,0,29910,Blake Adams,9.73,671.45,69
2010,0,23353,J.J. Henry,9.73,690.76,71
2010,0,20593,Greg Chalmers,9.69,803.89,83
2010,0,12755,Vance Veazey,9.69,377.83,39
2010,0,27936,Martin Laird,9.67,735.06,76
2010,0,12716,Charley Hoffman,9.66,705.42,73
2010,0,25720,Chad Collins,9.65,704.7,73
2010,0,26301,James Nitties,9.62,577.0,60
2010,0,23322,Brett Wetterich,9.56,363.33,38
2010,0,22371,Aaron Baddeley,9.49,749.74,79
2010,0,28500,Martin Flores,9.49,521.78,55
2010,0,20572,Rod Pampling,9.47,549.51,58
2010,0,20160,Charlie Wi,9.47,719.85,76
2010,0,27214,Kevin Streelman,9.46,671.59,71
2010,0,28307,Matt Every,9.44,424.92,45
2010,0,10585,Scott McCarron,9.43,669.8,71
2010,0,20686,Jeev Milkha Singh,9.43,311.35,33
2010,0,1948,Tim Petrovic,9.39,778.99,83
2010,0,26596,Ryan Moore,9.35,561.11,60
2010,0,10423,Mike Weir,9.3,372.03,40
2010,0,26289,Boo Weekley,9.29,687.12,74
2010,0,25804,Bubba Watson,9.16,540.42,59
2010,0,24663,Y.E. Yang,9.12,483.36,53
2010,0,1320,Bob Estes,9.06,579.62,64
2010,0,6004,Stephen Ames,9.04,506.5,56
2010,0,21731,Freddie Jacobson,9.03,640.87,71
2010,0,11123,Chris Couch,8.96,421.34,47
2010,0,6515,Shaun Micheel,8.96,420.98,47
2010,0,20691,Greg Owen,8.95,536.91,60
2010,0,24502,Adam Scott,8.9,507.19,57
2010,0,20645,John Senden,8.82,714.49,81
2010,0,26951,Johnson Wagner,8.81,590.4,67
2010,0,6621,Joe Durant,8.78,403.66,46
2010,0,21209,Sergio Garcia,8.64,285.23,33
2010,0,25900,Lucas Glover,8.54,503.58,59
2010,0,23718,Nathan Green,8.5,577.9,68
2010,0,24924,Bill Haas,8.49,662.1,78
2010,0,27095,Nick Watney,8.47,601.28,71
2010,0,25396,Kevin Na,8.32,540.67,65
2010,0,1116,Michael Bradley,8.16,416.35,51
2010,0,8725,Tom Gillis,7.86,668.48,85
2010,0,21961,Charles Howell III,7.71,640.15,83
2010,0,24846,Ricky Barnes,7.51,555.47,74
2010,0,23409,James Driscoll,7.3,452.48,62
2010,0,22378,Trevor Immelman,6.08,243.08,40
2009,0,1132,Mark Brooks,14.93,537.33,36
2009,0,22295,Darron Stiles,14.92,462.46,31
2009,0,21878,Mark Wilson,14.09,1126.97,80
2009,0,29221,Webb Simpson,13.77,1032.95,75
2009,0,23325,Vaughn Taylor,13.68,929.92,68
2009,0,2214,Kirk Triplett,13.33,706.67,53
2009,0,2206,David Toms,13.28,1101.9,83
2009,0,20472,Alex Cejka,13.14,919.86,70
2009,0,25632,Jimmy Walker,13.09,654.43,50
2009,0,12705,Cliff Kresge,13.05,874.33,67
2009,0,23320,Ryan Palmer,13.01,884.48,68
2009,0,1945,Kenny Perry,12.99,1052.18,81
2009,0,28620,Aron Price,12.98,921.31,71
2009,0,1724,Jeff Maggert,12.97,921.18,71
2009,0,6539,Rick Price,12.94,517.72,40
2009,0,8931,Glen Day,12.92,813.86,63
2009,0,6595,Kevin Sutherland,12.89,837.71,65
2009,0,21753,Brian Davis,12.88,1236.61,96
2009,0,20634,Peter Lonard,12.85,976.93,76
2009,0,27649,Brandt Snedeker,12.85,784.12,61
2009,0,21949,Joe Ogilvie,12.82,910.43,71
2009,0,6522,Ernie Els,12.79,664.9,52
2009,0,28780,Nicholas Thompson,12.74,1019.04,80
2009,0,27060,John Mallinger,12.72,941.06,74
2009,0,22348,Nick O'Hern,12.71,1105.41,87
2009,0,7223,Brian Bateman,12.69,634.55,50
2009,0,21805,Harrison Frazar,12.69,990.0,78
2009,0,6567,Vijay Singh,12.69,761.59,60
2009,0,1766,Billy Mayfair,12.61,844.77,67
2009,0,6012,Greg Kraft,12.52,513.41,41
2009,0,26476,Chez Reavie,12.5,937.51,75
2009,0,1810,Phil Mickelson,12.45,560.35,45
2009,0,26498,Matt Weibring,12.44,609.54,49
2009,0,20766,Padraig Harrington,12.41,571.07,46
2009,0,25818,Scott Piercy,12.4,756.36,61
2009,0,22293,Heath Slocum,12.39,1015.72,82
2009,0,26679,Kevin Stadler,12.38,581.86,47
2009,0,1035,Tommy Armour III,12.36,617.88,50
2009,0,30927,Brendon Todd,12.36,593.09,48
2009,0,1941,Tom Pernice Jr.,12.32,936.13,76
2009,0,23135,Tim Clark,12.27,834.67,68
2009,0,2239,Scott Verplank,12.27,1055.37,86
2009,0,30711,Colt Knost,12.19,658.21,54
2009,0,28158,Steve Marino,12.19,1048.41,86
2009,0,25345,Carl Pettersson,12.19,950.85,78
2009,0,24024,Zach Johnson,12.18,1120.47,92
2009,0,10117,Bob Heintz,12.13,533.51,44
2009,0,25562,Andres Romero,12.09,616.78,51
2009,0,22548,Patrick Sheehan,12.09,435.23,36
2009,0,10733,Kent Jones,12.05,686.96,57
2009,0,19846,Brian Gay,12.03,1095.11,91
2009,0,27963,Chris Stroud,11.97,706.09,59
2009,0,6643,Paul Goydos,11.96,825.44,69
2009,0,26851,Marc Leishman,11.96,908.99,76
2009,0,27141,J.B. Holmes,11.94,632.66,53
2009,0,23614,Rich Beem,11.93,644.1,54
2009,0,29718,Anthony Kim,11.92,739.1,62
2009,0,21959,Ted Purdy,11.92,977.51,82
2009,0,24357,K.J. Choi,11.88,689.03,58
2009,0,22046,Geoff Ogilvy,11.86,818.45,69
2009,0,27933,John Merrick,11.85,829.35,70
2009,0,8075,Jerry Kelly,11.81,933.18,79
2009,0,24358,Robert Garrigus,11.79,707.18,60
2009,0,24507,Jason Bohn,11.78,977.61,83
2009,0,25240,D.A. Points,11.78,1001.2,85
2009,0,23048,Eric Axley,11.75,658.14,56
2009,0,12782,Tim Herron,11.73,985.46,84
2009,0,22892,Jason Gore,11.7,667.16,57
2009,0,12652,Cameron Beckman,11.67,921.72,79
2009,0,6251,Chris DiMarco,11.66,991.1,85
2009,0,28089,Jason Day,11.63,558.35,48
2009,0,28475,Jeff Overton,11.63,895.19,77
2009,0,23800,Bryce Molder,11.59,590.99,51
2009,0,23541,Ben Crane,11.58,937.63,81
2009,0,24781,Hunter Mahan,11.56,785.94,68
2009,0,1161,Mark Calcavecchia,11.52,679.56,59
2009,0,28118,Peter Tomasulo,11.52,495.17,43
2009,0,1797,Rocco Mediate,11.51,690.46,60
2009,0,22621,Ben Curtis,11.5,506.14,44
2009,0,1329,Brad Faxon,11.48,643.02,56
2009,0,1313,Steve Elkington,11.45,629.5,55
2009,0,10885,Robert Allenby,11.44,629.37,55
2009,0,26420,Richard Johnson,11.43,879.99,77
2009,0,23548,Bill Lunde,11.41,867.08,76
2009,0,20498,Briny Baird,11.4,889.11,78
2009,0,23108,Matt Kuchar,11.4,763.47,67
2009,0,23983,Luke Donald,11.38,751.01,66
2009,0,26695,Michael Letzig,11.38,1035.5,91
2009,0,26668,Marc Turnesa,11.38,887.7,78
2009,0,1226,Fred Couples,11.37,489.02,43
2009,0,26497,Casey Wittenberg,11.37,614.13,54
2009,0,22913,John Rollins,11.35,896.62,79
2009,0,23349,Charles Warren,11.34,521.59,46
2009,0,23621,Rory Sabbatini,11.31,769.2,68
2009,0,6527,Steve Stricker,11.31,780.42,69
2009,0,20574,Mathew Goggin,11.3,655.39,58
2009,0,1706,Davis Love III,11.28,778.43,69
2009,0,12602,Dean Wilson,11.25,708.58,63
2009,0,20070,Matt Bettencourt,11.23,920.51,82
2009,0,24361,Pat Perez,11.2,728.05,65
2009,0,27770,Camilo Villegas,11.2,660.78,59
2009,0,23623,Bo Van Pelt,11.18,827.33,74
2009,0,10425,Jay Williamson,11.18,625.95,56
2009,0,24449,Parker McLachlin,11.15,702.62,63
2009,0,20229,Stewart Cink,11.13,723.57,65
2009,0,24925,Jonathan Byrd,11.12,689.16,62
2009,0,24503,Jeff Klauk,11.12,990.01,89
2009,0,22405,Justin Rose,11.09,620.97,56
2009,0,27120,Troy Matteson,11.08,931.0,84
2009,0,25190,Jeff Quinney,11.06,763.07,69
2009,0,9011,David Duval,11.04,397.4,36
2009,0,25919,Brian Vranesh,11.03,397.05,36
2009,0,27683,Leif Olson,11.02,418.58,38
2009,0,27466,Spencer Levin,10.98,746.45,68
2009,0,7749,Brett Quigley,10.98,812.56,74
2009,0,23638,Brendon de Jonge,10.92,764.22,70
2009,0,31323,Gary Woodland,10.92,349.41,32
2009,0,26300,Matt Jones,10.88,424.28,39
2009,0,23497,Tag Ridings,10.85,444.87,41
2009,0,30925,Dustin Johnson,10.82,703.08,65
2009,0,27214,Kevin Streelman,10.82,908.58,84
2009,0,12716,Charley Hoffman,10.81,875.84,81
2009,0,23788,D.J. Trahan,10.8,831.85,77
2009,0,1577,Lee Janzen,10.79,647.37,60
2009,0,24140,Sean O'Hair,10.77,624.76,58
2009,0,8845,Scott Sterling,10.76,441.19,41
2009,0,20157,Retief Goosen,10.71,599.86,56
2009,0,1677,Tom Lehman,10.7,385.2,36
2009,0,1473,Todd Hamilton,10.69,673.4,63
2009,0,12510,Chad Campbell,10.62,754.26,71
2009,0,1928,Corey Pavin,10.59,550.67,52
2009,0,21350,Ryuji Imada,10.58,814.71,77
2009,0,24490,George McNeill,10.58,804.1,76
2009,0,27936,Martin Laird,10.54,537.44,51
2009,0,1707,Steve Lowery,10.54,821.81,78
2009,0,22961,David Mathis,10.53,726.43,69
2009,0,26301,James Nitties,10.51,620.1,59
2009,0,24138,Ian Poulter,10.49,513.88,49
2009,0,20850,Daniel Chopra,10.46,930.65,89
2009,0,20098,Stuart Appleby,10.45,700.45,67
2009,0,10585,Scott McCarron,10.45,815.18,78
2009,0,24912,Will MacKenzie,10.32,629.59,61
2009,0,10809,Jim Furyk,10.27,718.92,70
2009,0,25804,Bubba Watson,10.25,492.06,48
2009,0,20160,Charlie Wi,10.21,816.85,80
2009,0,10860,Justin Leonard,10.2,887.34,87
2009,0,7867,Woody Austin,10.19,815.46,80
2009,0,26951,Johnson Wagner,10.12,748.89,74
2009,0,20848,Ángel Cabrera,10.1,383.78,38
2009,0,26881,Jarrod Lyle,10.06,502.8,50
2009,0,22371,Aaron Baddeley,10.05,502.34,50
2009,0,31416,Derek Fathauer,10.0,470.04,47
2009,0,10423,Mike Weir,10.0,680.07,68
2009,0,7457,Steve Flesch,9.97,558.19,56
2009,0,20127,Chris Riley,9.96,587.45,59
2009,0,1948,Tim Petrovic,9.94,864.73,87
2009,0,28087,Kris Blanks,9.92,446.3,45
2009,0,20593,Greg Chalmers,9.9,673.2,68
2009,0,23718,Nathan Green,9.9,891.33,90
2009,0,23778,Brad Adamonis,9.85,580.96,59
2009,0,8793,Tiger Woods,9.85,393.99,40
2009,0,26596,Ryan Moore,9.84,698.86,71
2009,0,23353,J.J. Henry,9.83,815.78,83
2009,0,1142,Bart Bryant,9.8,558.37,57
2009,0,20572,Rod Pampling,9.76,604.88,62
2009,0,25900,Lucas Glover,9.73,671.61,69
2009,0,24663,Y.E. Yang,9.66,676.12,70
2009,0,6004,Stephen Ames,9.6,595.24,62
2009,0,20645,John Senden,9.57,774.88,81
2009,0,24924,Bill Haas,9.49,758.88,80
2009,0,6621,Joe Durant,9.45,434.83,46
2009,0,21731,Freddie Jacobson,9.45,652.23,69
2009,0,25396,Kevin Na,9.35,701.47,75
2009,0,20691,Greg Owen,9.34,794.03,85
2009,0,26289,Boo Weekley,9.3,697.58,75
2009,0,25686,Jason Dufner,9.29,733.91,79
2009,0,24502,Adam Scott,9.29,389.98,42
2009,0,1320,Bob Estes,9.21,663.25,72
2009,0,24846,Ricky Barnes,9.11,464.41,51
2009,0,21209,Sergio Garcia,8.67,372.66,43
2009,0,27095,Nick Watney,8.49,611.23,72
2009,0,20104,Ken Duke,8.12,479.28,59
2009,0,21961,Charles Howell III,7.91,664.73,84
2009,0,6197,Michael Allen,5.96,303.75,51
2008,0,21878,Mark Wilson,14.02,1500.23,107
2008,0,28780,Nicholas Thompson,13.56,1193.36,88
2008,0,24227,Justin Bolli,13.53,933.56,69
2008,0,6012,Greg Kraft,13.48,606.75,45
2008,0,1724,Jeff Maggert,13.4,1045.16,78
2008,0,8931,Glen Day,13.38,642.26,48
2008,0,20472,Alex Cejka,13.28,690.64,52
2008,0,23325,Vaughn Taylor,13.25,1153.08,87
2008,0,26476,Chez Reavie,13.22,1229.54,93
2008,0,27649,Brandt Snedeker,13.15,933.45,71
2008,0,20105,Jeff Gove,13.01,507.43,39
2008,0,21805,Harrison Frazar,12.99,675.62,52
2008,0,22293,Heath Slocum,12.97,1167.45,90
2008,0,12782,Tim Herron,12.94,1009.71,78
2008,0,6567,Vijay Singh,12.92,801.24,62
2008,0,1035,Tommy Armour III,12.88,837.08,65
2008,0,28158,Steve Marino,12.83,1129.39,88
2008,0,8537,J.P. Hayes,12.8,780.61,61
2008,0,23320,Ryan Palmer,12.8,575.78,45
2008,0,20663,Brenden Pappas,12.8,550.47,43
2008,0,19803,Ryan Armour,12.74,853.34,67
2008,0,23135,Tim Clark,12.7,888.71,70
2008,0,23541,Ben Crane,12.7,952.68,75
2008,0,21753,Brian Davis,12.7,1270.17,100
2008,0,22582,Kyle Thompson,12.63,707.37,56
2008,0,26679,Kevin Stadler,12.61,744.02,59
2008,0,30750,Tommy Gainey,12.6,504.2,40
2008,0,20229,Stewart Cink,12.59,717.59,57
2008,0,1766,Billy Mayfair,12.59,1133.17,90
2008,0,21949,Joe Ogilvie,12.57,1018.23,81
2008,0,25562,Andres Romero,12.55,564.87,45
2008,0,6643,Paul Goydos,12.52,813.54,65
2008,0,1941,Tom Pernice Jr.,12.51,1213.73,97
2008,0,1945,Kenny Perry,12.51,1075.59,86
2008,0,20766,Padraig Harrington,12.48,324.55,26
2008,0,25345,Carl Pettersson,12.48,1185.37,95
2008,0,8075,Jerry Kelly,12.47,947.76,76
2008,0,19846,Brian Gay,12.41,1079.9,87
2008,0,20382,Stephen Leaney,12.39,495.7,40
2008,0,2239,Scott Verplank,12.37,890.72,72
2008,0,12705,Cliff Kresge,12.36,864.93,70
2008,0,2206,David Toms,12.36,667.61,54
2008,0,6595,Kevin Sutherland,12.33,1060.11,86
2008,0,24358,Robert Garrigus,12.32,788.24,64
2008,0,27613,David Lutterus,12.32,554.2,45
2008,0,20443,Jin Park,12.32,800.83,65
2008,0,7547,Craig Kanada,12.31,603.07,49
2008,0,22348,Nick O'Hern,12.3,762.44,62
2008,0,25632,Jimmy Walker,12.28,601.96,49
2008,0,22806,Doug LaBelle II,12.26,551.85,45
2008,0,22046,Geoff Ogilvy,12.26,576.42,47
2008,0,20623,Gavin Coles,12.24,452.93,37
2008,0,20433,Mark Hensby,12.23,709.06,58
2008,0,12652,Cameron Beckman,12.21,744.81,61
2008,0,6522,Ernie Els,12.21,463.97,38
2008,0,20634,Peter Lonard,12.2,976.14,80
2008,0,24781,Hunter Mahan,12.18,877.04,72
2008,0,12680,Shigeki Maruyama,12.16,522.85,43
2008,0,10733,Kent Jones,12.04,589.9,49
2008,0,11032,Frank Lickliter II,12.0,1103.82,92
2008,0,1139,Olin Browne,11.98,790.86,66
2008,0,6090,Jim McGovern,11.98,718.58,60
2008,0,7749,Brett Quigley,11.98,743.06,62
2008,0,27060,John Mallinger,11.94,931.59,78
2008,0,23108,Matt Kuchar,11.93,763.31,64
2008,0,1553,John Huston,11.82,531.75,45
2008,0,23125,Brad Elder,11.81,590.35,50
2008,0,1388,Robert Gamez,11.79,754.49,64
2008,0,12660,Jesper Parnevik,11.79,848.97,72
2008,0,24357,K.J. Choi,11.78,741.84,63
2008,0,23623,Bo Van Pelt,11.77,953.29,81
2008,0,28089,Jason Day,11.74,868.58,74
2008,0,29718,Anthony Kim,11.73,762.35,65
2008,0,6527,Steve Stricker,11.73,633.18,54
2008,0,1226,Fred Couples,11.7,397.67,34
2008,0,23048,Eric Axley,11.63,1012.01,87
2008,0,10885,Robert Allenby,11.61,940.19,81
2008,0,22548,Patrick Sheehan,11.6,1102.07,95
2008,0,20378,Mathias Grönberg,11.59,764.79,66
2008,0,12826,Paul Claxton,11.58,532.5,46
2008,0,1797,Rocco Mediate,11.55,797.06,69
2008,0,10425,Jay Williamson,11.55,785.07,68
2008,0,22913,John Rollins,11.54,854.0,74
2008,0,26500,Alejandro Cañizares,11.52,472.2,41
2008,0,27141,J.B. Holmes,11.51,506.43,44
2008,0,21959,Ted Purdy,11.5,517.32,45
2008,0,22621,Ben Curtis,11.49,781.19,68
2008,0,21633,Steve Allan,11.46,481.42,42
2008,0,10649,Tom Scherrer,11.45,435.17,38
2008,0,12716,Charley Hoffman,11.43,994.04,87
2008,0,8385,Omar Uresti,11.43,628.41,55
2008,0,28475,Jeff Overton,11.41,867.49,76
2008,0,26695,Michael Letzig,11.38,773.57,68
2008,0,1313,Steve Elkington,11.36,704.53,62
2008,0,20498,Briny Baird,11.34,963.63,85
2008,0,21461,Kenneth Ferrie,11.33,623.41,55
2008,0,27561,Nick Flanagan,11.31,848.37,75
2008,0,12602,Dean Wilson,11.31,972.88,86
2008,0,20574,Mathew Goggin,11.27,800.37,71
2008,0,26631,Cody Freeman,11.25,562.27,50
2008,0,24024,Zach Johnson,11.24,854.16,76
2008,0,23614,Rich Beem,11.21,818.6,73
2008,0,22892,Jason Gore,11.17,659.25,59
2008,0,26420,Richard Johnson,11.16,535.88,48
2008,0,27963,Chris Stroud,11.15,702.14,63
2008,0,20157,Retief Goosen,11.1,410.62,37
2008,0,25349,Tim Wilkinson,11.09,832.12,75
2008,0,1161,Mark Calcavecchia,11.08,520.67,47
2008,0,6575,Dudley Hart,11.07,708.66,64
2008,0,1706,Davis Love III,11.07,597.77,54
2008,0,27933,John Merrick,11.07,775.06,70
2008,0,1024,Billy Andrade,11.06,552.86,50
2008,0,23349,Charles Warren,11.06,730.28,66
2008,0,30925,Dustin Johnson,11.05,751.28,68
