YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (INCHES),ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
2006,0,20593,Greg Chalmers,"45' 4""",128447,236,10703.917,54.0
2006,0,20105,Jeff Gove,"45' 4""",143654,264,11971.167,23.0
2006,0,24781,Hunter Mahan,"45' 4""",148436,273,12369.667,47.0
2006,0,7749,Brett Quigley,"45' 5""",185944,341,15495.333,29.0
2006,0,20608,David Howell,"45' 6""",46974,86,3914.5,23.0
2006,0,1928,Corey Pavin,"45' 6""",91105,167,7592.083,37.0
2006,0,23307,Roger Tambellini,"45' 6""",120728,221,10060.667,37.0
2006,0,21961,Charles Howell III,"45' 7""",182637,334,15219.75,25.0
2006,0,1707,Steve Lowery,"45' 8""",156588,286,13049.0,53.0
2006,0,25345,Carl Pettersson,"45' 8""",150822,275,12568.5,28.0
2006,0,2110,Jerry Smith,"45' 9""",129653,236,10804.417,37.0
2006,0,25240,D.A. Points,"45' 10""",138513,252,11542.75,55.0
2006,0,25632,Jimmy Walker,"45' 10""",131913,240,10992.75,41.0
2006,0,21660,Jason Schultz,"45' 11""",143312,260,11942.667,43.0
2006,0,20229,Stewart Cink,"46' 0""",147974,268,12331.167,34.0
2006,0,10809,Jim Furyk,"46' 0""",87160,158,7263.333,15.0
2006,0,20645,John Senden,"46' 0""",141228,256,11769.0,18.0
2006,0,8075,Jerry Kelly,"46' 1""",131535,238,10961.25,48.0
2006,0,24912,Will MacKenzie,"46' 1""",133268,241,11105.667,49.0
2006,0,20628,Arron Oberholser,"46' 1""",127787,231,10648.917,29.0
2006,0,6004,Stephen Ames,"46' 3""",86616,156,7218.0,21.0
2006,0,22371,Aaron Baddeley,"46' 3""",147050,265,12254.167,39.0
2006,0,1677,Tom Lehman,"46' 3""",90429,163,7535.75,15.0
2006,0,1685,J.L. Lewis,"46' 3""",89862,162,7488.5,25.0
2006,0,24980,Scott Gutschewski,"46' 5""",74632,134,6219.333,26.0
2006,0,1766,Billy Mayfair,"46' 5""",110923,199,9243.583,5.0
2006,0,23983,Luke Donald,"46' 6""",70272,126,5856.0,22.0
2006,0,11011,Mike Sposa,"46' 6""",105515,189,8792.917,34.0
2006,0,1887,Mark O'Meara,"46' 7""",91702,164,7641.833,16.0
2006,0,19824,Craig Barlow,"46' 8""",121465,217,10122.083,36.0
2006,0,12602,Dean Wilson,"46' 8""",178791,319,14899.25,27.0
2006,0,6595,Kevin Sutherland,"46' 10""",164753,293,13729.417,46.0
2006,0,10423,Mike Weir,"46' 10""",121413,216,10117.75,27.0
2006,0,23409,James Driscoll,"46' 11""",202810,360,16900.833,46.0
2006,0,24140,Sean O'Hair,"47' 0""",139259,247,11604.917,31.0
2006,0,23325,Vaughn Taylor,"47' 0""",133080,236,11090.0,35.0
2006,0,12660,Jesper Parnevik,"47' 1""",156620,277,13051.667,14.0
2006,0,20098,Stuart Appleby,"47' 3""",144480,255,12040.0,10.0
2006,0,12662,Thomas Levet,"47' 3""",90171,159,7514.25,41.0
2006,0,20382,Stephen Leaney,"47' 4""",134626,237,11218.833,48.0
2006,0,2106,Chris Smith,"47' 4""",108521,191,9043.417,37.0
2006,0,2239,Scott Verplank,"47' 5""",91041,160,7586.75,29.0
2006,0,23616,Ryan Hietala,"47' 6""",133935,235,11161.25,47.0
2006,0,23353,J.J. Henry,"47' 10""",161373,281,13447.75,36.0
2006,0,12510,Chad Campbell,"47' 11""",144271,251,12022.583,33.0
2006,0,26420,Richard Johnson,"47' 11""",151264,263,12605.333,63.0
2006,0,26596,Ryan Moore,"47' 11""",109206,190,9100.5,43.0
2006,0,21407,Arjun Atwal,"48' 3""",158033,273,13169.417,51.0
2006,0,12645,Brent Geiberger,"48' 3""",156288,270,13024.0,61.0
2006,0,1724,Jeff Maggert,"48' 3""",112909,195,9409.083,62.0
2006,0,1941,Tom Pernice Jr.,"48' 5""",177888,306,14824.0,39.0
2006,0,21878,Mark Wilson,"48' 5""",115035,198,9586.25,34.0
2006,0,6522,Ernie Els,"48' 6""",108223,186,9018.583,16.0
2006,0,1948,Tim Petrovic,"48' 7""",161367,277,13447.25,36.0
2006,0,20574,Mathew Goggin,"48' 8""",122598,210,10216.5,53.0
2006,0,1329,Brad Faxon,"48' 9""",173126,296,14427.167,49.0
2006,0,24357,K.J. Choi,"49' 1""",154437,262,12869.75,31.0
2006,0,25935,John Engler Jr.,"49' 3""",140643,238,11720.25,59.0
2006,0,1599,Steve Jones,"49' 3""",126541,214,10545.083,45.0
2006,0,6373,José María Olazábal,"49' 3""",70860,120,5905.0,17.0
2006,0,23541,Ben Crane,"50' 1""",111103,185,9258.583,25.0
2006,0,6573,Brandt Jobe,"50' 2""",142560,237,11880.0,46.0
2006,0,1473,Todd Hamilton,"50' 3""",125934,209,10494.5,54.0
2005,0,1487,Jeff Hart,"36' 0""",47944,111,3995.333,8.0
2005,0,12454,Mario Tiziani,"37' 0""",94537,213,7878.083,13.0
2005,0,26758,David Hearn,"38' 5""",77369,168,6447.417,31.0
2005,0,1473,Todd Hamilton,"38' 11""",123404,264,10283.667,55.0
2005,0,20099,Doug Barron,"39' 2""",89797,191,7483.083,22.0
2005,0,1418,Bill Glasson,"39' 5""",72791,154,6065.917,26.0
2005,0,22405,Justin Rose,"39' 5""",153337,324,12778.083,13.0
2005,0,8545,Glen Hnatiuk,"39' 7""",84520,178,7043.333,17.0
2005,0,20548,Hidemichi Tanaka,"39' 8""",127468,268,10622.333,24.0
2005,0,20812,Tjaart van der Walt,"39' 9""",83529,175,6960.75,21.0
2005,0,23623,Bo Van Pelt,"39' 10""",166459,348,13871.583,24.0
2005,0,22295,Darron Stiles,"39' 11""",96832,202,8069.333,19.0
2005,0,1226,Fred Couples,"40' 0""",84071,175,7005.917,13.0
2005,0,21959,Ted Purdy,"40' 1""",149053,310,12421.083,25.0
2005,0,20850,Daniel Chopra,"40' 3""",184925,383,15410.417,2.0
2005,0,20628,Arron Oberholser,"40' 3""",79190,164,6599.167,14.0
2005,0,1035,Tommy Armour III,"40' 4""",145099,300,12091.583,51.0
2005,0,1139,Olin Browne,"40' 5""",103790,214,8649.167,21.0
2005,0,8931,Glen Day,"40' 6""",126874,261,10572.833,28.0
2005,0,20498,Briny Baird,"40' 7""",124794,256,10399.5,13.0
2005,0,23983,Luke Donald,"40' 7""",66264,136,5522.0,10.0
2005,0,20663,Brenden Pappas,"40' 7""",96412,198,8034.333,22.0
2005,0,24024,Zach Johnson,"40' 8""",118090,242,9840.833,35.0
2005,0,23725,Brendan Jones,"40' 9""",143394,293,11949.5,45.0
2005,0,6567,Vijay Singh,"40' 10""",167709,342,13975.75,-7.0
2005,0,1381,Fred Funk,"40' 11""",92730,189,7727.5,29.0
2005,0,10425,Jay Williamson,"40' 11""",67270,137,5605.833,25.0
2005,0,23320,Ryan Palmer,"41' 0""",135769,276,11314.083,33.0
2005,0,24502,Adam Scott,"41' 1""",104976,213,8748.0,23.0
2005,0,21951,Joey Snyder III,"41' 2""",138441,280,11536.75,22.0
2005,0,6197,Michael Allen,"41' 3""",156441,316,13036.75,35.0
2005,0,22046,Geoff Ogilvy,"41' 3""",140950,285,11745.833,3.0
2005,0,24138,Ian Poulter,"41' 3""",67264,136,5605.333,24.0
2005,0,24507,Jason Bohn,"41' 4""",139871,282,11655.917,23.0
2005,0,23621,Rory Sabbatini,"41' 4""",124113,250,10342.75,42.0
2005,0,26287,Roland Thatcher,"41' 4""",111667,225,9305.583,32.0
2005,0,21209,Sergio Garcia,"41' 7""",109727,220,9143.917,9.0
2005,0,1945,Kenny Perry,"41' 7""",99270,199,8272.5,11.0
2005,0,24925,Jonathan Byrd,"41' 8""",172039,344,14336.583,34.0
2005,0,26420,Richard Johnson,"41' 8""",70522,141,5876.833,16.0
2005,0,6332,Neal Lancaster,"41' 8""",159112,318,13259.333,42.0
2005,0,1249,John Daly,"41' 9""",117733,235,9811.083,51.0
2005,0,23497,Tag Ridings,"41' 9""",162441,324,13536.75,41.0
2005,0,21961,Charles Howell III,"41' 10""",148518,296,12376.5,6.0
2005,0,20474,Phillip Price,"41' 11""",104171,207,8680.917,7.0
2005,0,23349,Charles Warren,"41' 11""",136379,271,11364.917,28.0
2005,0,6034,Marco Dawson,"42' 0""",129516,257,10793.0,25.0
2005,0,1457,Jay Haas,"42' 0""",57986,115,4832.167,17.0
2005,0,21350,Ryuji Imada,"42' 0""",130655,259,10887.917,14.0
2005,0,23322,Brett Wetterich,"42' 0""",145642,289,12136.833,18.0
2005,0,8793,Tiger Woods,"42' 0""",124407,247,10367.25,-6.0
2005,0,20229,Stewart Cink,"42' 2""",126075,249,10506.25,31.0
2005,0,24980,Scott Gutschewski,"42' 2""",139033,275,11586.083,5.0
2005,0,11032,Frank Lickliter II,"42' 2""",144208,285,12017.333,48.0
2005,0,8123,Jeff Brehaut,"42' 4""",86288,170,7190.667,23.0
2005,0,7867,Woody Austin,"42' 5""",166572,327,13881.0,35.0
2005,0,25345,Carl Pettersson,"42' 5""",160446,315,13370.5,30.0
2005,0,23614,Rich Beem,"42' 7""",96091,188,8007.583,31.0
2005,0,21878,Mark Wilson,"42' 7""",102694,201,8557.833,39.0
2005,0,21949,Joe Ogilvie,"42' 8""",141752,277,11812.667,49.0
2005,0,10912,Craig Perks,"42' 8""",129033,252,10752.75,68.0
2005,0,22913,John Rollins,"42' 9""",143578,280,11964.833,37.0
2005,0,21731,Freddie Jacobson,"42' 10""",118106,230,9842.167,28.0
2005,0,20645,John Senden,"42' 10""",147060,286,12255.0,30.0
2005,0,1142,Bart Bryant,"42' 11""",97870,190,8155.833,37.0
2005,0,12680,Shigeki Maruyama,"42' 11""",165728,322,13810.667,43.0
2005,0,1927,Dennis Paulson,"42' 11""",118513,230,9876.083,34.0
2005,0,6251,Chris DiMarco,"43' 0""",113949,221,9495.75,33.0
2005,0,24781,Hunter Mahan,"43' 0""",170756,331,14229.667,39.0
2005,0,1766,Billy Mayfair,"43' 0""",147128,285,12260.667,23.0
2005,0,1797,Rocco Mediate,"43' 0""",119633,232,9969.417,27.0
2005,0,2010,Loren Roberts,"43' 0""",74777,145,6231.417,26.0
2005,0,12602,Dean Wilson,"43' 0""",134057,260,11171.417,33.0
2005,0,10117,Bob Heintz,"43' 1""",119838,232,9986.5,53.0
2005,0,23353,J.J. Henry,"43' 1""",154177,298,12848.083,27.0
2005,0,20382,Stephen Leaney,"43' 1""",118863,230,9905.25,32.0
2005,0,22621,Ben Curtis,"43' 2""",77154,149,6429.5,36.0
2005,0,21753,Brian Davis,"43' 2""",87073,168,7256.083,25.0
2005,0,25900,Lucas Glover,"43' 3""",154544,298,12878.667,33.0
2005,0,23036,Chris Anderson,"43' 4""",104041,200,8670.083,29.0
2005,0,7223,Brian Bateman,"43' 4""",156670,301,13055.833,54.0
2005,0,19972,José Coceres,"43' 4""",75458,145,6288.167,23.0
2005,0,19881,Robert Damron,"43' 4""",104436,201,8703.0,43.0
2005,0,1810,Phil Mickelson,"43' 4""",106675,205,8889.583,-7.0
2005,0,20691,Greg Owen,"43' 4""",126771,244,10564.25,27.0
2005,0,12652,Cameron Beckman,"43' 5""",146520,281,12210.0,43.0
2005,0,1219,John Cook,"43' 5""",90604,174,7550.333,29.0
2005,0,1161,Mark Calcavecchia,"43' 6""",129025,247,10752.083,24.0
2005,0,23135,Tim Clark,"43' 6""",110088,211,9174.0,27.0
2005,0,2101,Joey Sindelar,"43' 6""",153847,295,12820.583,50.0
2005,0,23540,Jason Allred,"43' 7""",169546,324,14128.833,36.0
2005,0,20098,Stuart Appleby,"43' 7""",124371,238,10364.25,6.0
2005,0,20472,Alex Cejka,"43' 7""",107196,205,8933.0,44.0
2005,0,21805,Harrison Frazar,"43' 7""",163829,313,13652.417,43.0
2005,0,21806,Paul Gow,"43' 7""",120919,231,10076.583,52.0
2005,0,23063,Scott Hend,"43' 8""",178563,341,14880.25,59.0
2005,0,12782,Tim Herron,"43' 8""",141487,270,11790.583,18.0
2005,0,1706,Davis Love III,"43' 8""",118936,227,9911.333,25.0
2005,0,10962,Bradley Hughes,"43' 9""",77720,148,6476.667,35.0
2005,0,1042,Paul Azinger,"43' 10""",109934,209,9161.167,39.0
2005,0,22293,Heath Slocum,"43' 10""",135712,258,11309.333,15.0
2005,0,2223,Bob Tway,"43' 10""",115713,220,9642.75,14.0
2005,0,24227,Justin Bolli,"43' 11""",108017,205,9001.417,43.0
2005,0,1666,Bernhard Langer,"43' 11""",82737,157,6894.75,5.0
2005,0,10585,Scott McCarron,"43' 11""",117033,222,9752.75,20.0
2005,0,25396,Kevin Na,"44' 0""",151034,286,12586.167,8.0
2005,0,6373,José María Olazábal,"44' 0""",83445,158,6953.75,13.0
2005,0,1127,Danny Briggs,"44' 2""",91228,172,7602.333,29.0
2005,0,12823,Carlos Franco,"44' 2""",133588,252,11132.333,20.0
2005,0,20433,Mark Hensby,"44' 2""",84774,160,7064.5,45.0
2005,0,2206,David Toms,"44' 2""",103445,195,8620.417,13.0
2005,0,27095,Nick Watney,"44' 2""",158980,300,13248.333,51.0
2005,0,10733,Kent Jones,"44' 3""",136440,257,11370.0,37.0
2005,0,1361,Dan Forsman,"44' 4""",90950,171,7579.167,2.0
2005,0,25240,D.A. Points,"44' 4""",134175,252,11181.25,42.0
2005,0,1329,Brad Faxon,"44' 5""",113430,213,9452.5,18.0
2005,0,6575,Dudley Hart,"44' 5""",125262,235,10438.5,38.0
2005,0,1553,John Huston,"44' 5""",142793,268,11899.417,47.0
2005,0,20094,Jonathan Kaye,"44' 5""",109177,205,9098.083,34.0
2005,0,1887,Mark O'Meara,"44' 5""",93271,175,7772.583,37.0
2005,0,21407,Arjun Atwal,"44' 6""",108951,204,9079.25,9.0
2005,0,23552,Hank Kuehne,"44' 6""",173573,325,14464.417,66.0
2005,0,26679,Kevin Stadler,"44' 6""",159050,298,13254.167,53.0
2005,0,12826,Paul Claxton,"44' 7""",91556,171,7629.667,33.0
2005,0,20157,Retief Goosen,"44' 7""",88786,166,7398.833,10.0
2005,0,20502,Michael Long,"44' 7""",113883,213,9490.25,37.0
2005,0,1941,Tom Pernice Jr.,"44' 7""",167873,314,13989.417,36.0
2005,0,10201,Matt Gogel,"44' 8""",112080,209,9340.0,28.0
2005,0,12510,Chad Campbell,"44' 9""",140734,262,11727.833,41.0
2005,0,24357,K.J. Choi,"44' 9""",98306,183,8192.167,36.0
2005,0,20121,Todd Fischer,"44' 9""",149749,279,12479.083,39.0
2005,0,1723,Andrew Magee,"44' 10""",150683,280,12556.917,54.0
2005,0,23788,D.J. Trahan,"44' 10""",133532,248,11127.667,25.0
2005,0,1707,Steve Lowery,"44' 11""",143878,267,11989.833,33.0
2005,0,8385,Omar Uresti,"45' 0""",100394,186,8366.167,18.0
2005,0,8537,J.P. Hayes,"45' 1""",96764,179,8063.667,30.0
2005,0,6573,Brandt Jobe,"45' 1""",181249,335,15104.083,49.0
2005,0,1685,J.L. Lewis,"45' 1""",123832,229,10319.333,41.0
2005,0,25847,Rob Rashell,"45' 1""",111523,206,9293.583,45.0
2005,0,23325,Vaughn Taylor,"45' 2""",150759,278,12563.25,48.0
2005,0,12645,Brent Geiberger,"45' 3""",86875,160,7239.583,27.0
2005,0,20396,Lee Westwood,"45' 3""",66257,122,5521.417,32.0
2005,0,6515,Shaun Micheel,"45' 4""",114277,210,9523.083,35.0
2005,0,20623,Gavin Coles,"45' 5""",102371,188,8530.917,20.0
2005,0,1313,Steve Elkington,"45' 5""",98185,180,8182.083,31.0
2005,0,20160,Charlie Wi,"45' 5""",108934,200,9077.833,34.0
2005,0,2239,Scott Verplank,"45' 7""",95665,175,7972.083,34.0
2005,0,24290,D.J. Brigman,"45' 8""",112810,206,9400.833,25.0
2005,0,1175,Jim Carter,"45' 8""",94721,173,7893.417,41.0
2005,0,23108,Matt Kuchar,"45' 8""",76219,139,6351.583,27.0
2005,0,20634,Peter Lonard,"45' 9""",123628,225,10302.333,33.0
2005,0,1948,Tim Petrovic,"45' 10""",173313,315,14442.75,71.0
2005,0,6599,John Elliott,"45' 11""",119658,217,9971.5,49.0
2005,0,24361,Pat Perez,"45' 11""",154763,281,12896.917,56.0
2005,0,20572,Rod Pampling,"46' 0""",141964,257,11830.333,36.0
2005,0,1320,Bob Estes,"46' 1""",141537,256,11794.75,28.0
2005,0,1577,Lee Janzen,"46' 1""",120075,217,10006.25,33.0
2005,0,24140,Sean O'Hair,"46' 1""",175159,317,14596.583,59.0
2005,0,20766,Padraig Harrington,"46' 2""",94681,171,7890.083,27.0
2005,0,22371,Aaron Baddeley,"46' 3""",189311,341,15775.917,45.0
2005,0,6621,Joe Durant,"46' 3""",108306,195,9025.5,9.0
2005,0,19824,Craig Barlow,"46' 4""",100601,181,8383.417,27.0
2005,0,20127,Chris Riley,"46' 4""",75072,135,6256.0,28.0
2005,0,1928,Corey Pavin,"46' 5""",106985,192,8915.417,40.0
2005,0,7749,Brett Quigley,"46' 7""",178261,319,14855.083,35.0
2005,0,20378,Mathias Grönberg,"46' 8""",119286,213,9940.5,23.0
2005,0,24604,Hunter Haas,"46' 8""",151146,270,12595.5,19.0
2005,0,8993,Franklin Langham,"46' 8""",165147,295,13762.25,50.0
2005,0,23409,James Driscoll,"46' 9""",148766,265,12397.167,39.0
2005,0,10809,Jim Furyk,"46' 9""",120147,214,10012.25,36.0
2005,0,2106,Chris Smith,"46' 9""",164959,294,13746.583,50.0
2005,0,2214,Kirk Triplett,"46' 9""",75799,135,6316.583,19.0
2005,0,1024,Billy Andrade,"46' 10""",133694,238,11141.167,43.0
2005,0,2104,Jeff Sluman,"46' 10""",139319,248,11609.917,33.0
2005,0,19846,Brian Gay,"46' 11""",153124,272,12760.333,34.0
2005,0,6004,Stephen Ames,"47' 0""",124649,221,10387.417,36.0
2005,0,23541,Ben Crane,"47' 0""",157983,280,13165.25,32.0
2005,0,6527,Steve Stricker,"47' 0""",150581,267,12548.417,26.0
2005,0,10423,Mike Weir,"47' 0""",89635,159,7469.583,30.0
2005,0,2246,Duffy Waldorf,"47' 1""",105043,186,8753.583,35.0
2005,0,1132,Mark Brooks,"47' 2""",104765,185,8730.417,49.0
2005,0,24912,Will MacKenzie,"47' 2""",134746,238,11228.833,49.0
2005,0,21633,Steve Allan,"47' 8""",183739,321,15311.583,44.0
2005,0,8725,Tom Gillis,"47' 8""",117798,206,9816.5,34.0
2005,0,1677,Tom Lehman,"47' 8""",101743,178,8478.583,54.0
2005,0,10860,Justin Leonard,"47' 8""",100684,176,8390.333,26.0
2005,0,6595,Kevin Sutherland,"47' 8""",148835,260,12402.917,21.0
2005,0,7457,Steve Flesch,"47' 11""",113830,198,9485.833,34.0
2005,0,8075,Jerry Kelly,"48' 0""",133126,231,11093.833,35.0
2005,0,1724,Jeff Maggert,"48' 0""",89928,156,7494.0,30.0
2005,0,1157,Tom Byrum,"48' 2""",130087,225,10840.583,42.0
2005,0,1761,Len Mattiace,"48' 4""",164101,283,13675.083,35.0
2005,0,10885,Robert Allenby,"48' 5""",137636,237,11469.667,33.0
2005,0,1619,Skip Kendall,"48' 5""",107409,185,8950.75,32.0
2005,0,21498,Hideto Tanihara,"48' 9""",96470,165,8039.167,50.0
2005,0,28088,Matt Davidson,"48' 10""",96675,165,8056.25,23.0
2005,0,1388,Robert Gamez,"48' 11""",140781,240,11731.75,61.0
2005,0,22548,Patrick Sheehan,"49' 0""",188892,321,15741.0,70.0
2005,0,12660,Jesper Parnevik,"50' 1""",150127,250,12510.583,33.0
2005,0,1599,Steve Jones,"50' 3""",87378,145,7281.5,46.0
2005,0,1823,Larry Mize,"51' 0""",80769,132,6730.75,26.0
2005,0,12662,Thomas Levet,"52' 3""",83977,134,6998.083,44.0
2004,0,23135,Tim Clark,"37' 1""",79186,178,6598.833,8.0
2004,0,22405,Justin Rose,"37' 5""",86213,192,7184.417,-14.0
2004,0,2206,David Toms,"37' 8""",91306,202,7608.833,21.0
2004,0,1724,Jeff Maggert,"39' 3""",65014,138,5417.833,16.0
2004,0,22293,Heath Slocum,"39' 6""",100433,212,8369.417,38.0
2004,0,1381,Fred Funk,"39' 7""",72218,152,6018.167,15.0
2004,0,8385,Omar Uresti,"39' 7""",96857,204,8071.417,29.0
2004,0,6621,Joe Durant,"39' 8""",88942,187,7411.833,21.0
2004,0,20628,Arron Oberholser,"40' 2""",79537,165,6628.083,22.0
2004,0,1577,Lee Janzen,"40' 7""",113584,233,9465.333,38.0
2004,0,23063,Scott Hend,"40' 9""",139746,286,11645.5,59.0
2004,0,22913,John Rollins,"40' 11""",94238,192,7853.167,26.0
2004,0,1161,Mark Calcavecchia,"41' 2""",87496,177,7291.333,24.0
2004,0,6567,Vijay Singh,"41' 4""",151283,305,12606.917,-4.0
2004,0,24925,Jonathan Byrd,"41' 5""",127651,257,10637.583,28.0
2004,0,25345,Carl Pettersson,"41' 5""",134576,271,11214.667,9.0
2004,0,10425,Jay Williamson,"41' 5""",132603,267,11050.25,39.0
2004,0,6575,Dudley Hart,"41' 6""",69709,140,5809.083,14.0
2004,0,23621,Rory Sabbatini,"41' 6""",129913,261,10826.083,13.0
2004,0,21209,Sergio Garcia,"41' 7""",90746,182,7562.167,13.0
2004,0,23552,Hank Kuehne,"41' 7""",181521,364,15126.75,24.0
2004,0,2214,Kirk Triplett,"41' 7""",81400,163,6783.333,19.0
2004,0,20498,Briny Baird,"41' 8""",119578,239,9964.833,29.0
2004,0,21407,Arjun Atwal,"41' 9""",132179,264,11014.917,58.0
2004,0,23613,Rich Barcelo,"41' 9""",114820,229,9568.333,33.0
2004,0,1226,Fred Couples,"41' 9""",82169,164,6847.417,35.0
2004,0,23614,Rich Beem,"41' 10""",97473,194,8122.75,26.0
2004,0,20098,Stuart Appleby,"41' 11""",100598,200,8383.167,7.0
2004,0,1677,Tom Lehman,"41' 11""",82992,165,6916.0,20.0
2004,0,1127,Danny Briggs,"42' 0""",127612,253,10634.333,29.0
2004,0,21731,Freddie Jacobson,"42' 1""",122813,243,10234.417,26.0
2004,0,11032,Frank Lickliter II,"42' 1""",115185,228,9598.75,28.0
2004,0,21949,Joe Ogilvie,"42' 1""",150022,297,12501.833,24.0
2004,0,24361,Pat Perez,"42' 1""",140270,278,11689.167,40.0
2004,0,2101,Joey Sindelar,"42' 1""",137233,272,11436.083,34.0
2004,0,7223,Brian Bateman,"42' 2""",118864,235,9905.333,24.0
2004,0,1203,Russ Cochran,"42' 3""",92833,183,7736.083,23.0
2004,0,19824,Craig Barlow,"42' 4""",94950,187,7912.5,20.0
2004,0,20850,Daniel Chopra,"42' 4""",186313,367,15526.083,50.0
2004,0,1666,Bernhard Langer,"42' 4""",68570,135,5714.167,19.0
2004,0,20585,Niclas Fasth,"42' 5""",86537,170,7211.417,16.0
2004,0,1388,Robert Gamez,"42' 5""",146456,288,12204.667,55.0
2004,0,6251,Chris DiMarco,"42' 6""",111712,219,9309.333,37.0
2004,0,25686,Jason Dufner,"42' 6""",120468,236,10039.0,30.0
2004,0,22046,Geoff Ogilvy,"42' 6""",130981,257,10915.083,12.0
2004,0,20548,Hidemichi Tanaka,"42' 7""",103292,202,8607.667,33.0
2004,0,26287,Roland Thatcher,"42' 7""",105229,206,8769.083,28.0
2004,0,24781,Hunter Mahan,"42' 9""",155921,304,12993.417,50.0
2004,0,1771,Blaine McCallister,"42' 9""",104739,204,8728.25,44.0
2004,0,1938,David Peoples,"42' 9""",131325,256,10943.75,47.0
2004,0,2245,Grant Waite,"42' 9""",130399,254,10866.583,43.0
2004,0,20104,Ken Duke,"42' 10""",156816,305,13068.0,60.0
2004,0,8337,Mike Heinen,"42' 11""",87595,170,7299.583,36.0
2004,0,21959,Ted Purdy,"42' 11""",151293,294,12607.75,31.0
2004,0,2002,John Riegger,"42' 11""",92783,180,7731.917,21.0
2004,0,12602,Dean Wilson,"42' 11""",142548,277,11879.0,52.0
2004,0,1527,Scott Hoch,"43' 0""",69161,134,5763.417,18.0
2004,0,23320,Ryan Palmer,"43' 0""",152199,295,12683.25,40.0
2004,0,20127,Chris Riley,"43' 0""",92942,180,7745.167,16.0
2004,0,10107,Deane Pappas,"43' 1""",121522,235,10126.833,14.0
2004,0,2104,Jeff Sluman,"43' 1""",117956,228,9829.667,27.0
2004,0,6004,Stephen Ames,"43' 2""",139981,270,11665.083,21.0
2004,0,7363,Craig Bowden,"43' 2""",97317,188,8109.75,45.0
2004,0,12394,Tom Carter,"43' 2""",203428,393,16952.333,48.0
2004,0,20472,Alex Cejka,"43' 2""",86550,167,7212.5,11.0
2004,0,12782,Tim Herron,"43' 2""",129580,250,10798.333,21.0
2004,0,6332,Neal Lancaster,"43' 2""",172403,333,14366.917,33.0
2004,0,6214,Guy Boros,"43' 3""",101144,195,8428.667,31.0
2004,0,6809,Bob Burns,"43' 3""",113758,219,9479.833,56.0
2004,0,1139,Olin Browne,"43' 4""",117453,226,9787.75,54.0
2004,0,24357,K.J. Choi,"43' 4""",102958,198,8579.833,25.0
2004,0,6613,Tommy Tolles,"43' 4""",122727,236,10227.25,34.0
2004,0,20645,John Senden,"43' 5""",148427,285,12368.917,44.0
2004,0,1473,Todd Hamilton,"43' 6""",139871,268,11655.917,44.0
2004,0,1378,David Frost,"43' 7""",123944,237,10328.667,34.0
2004,0,6197,Michael Allen,"43' 8""",156070,298,13005.833,32.0
2004,0,19972,José Coceres,"43' 8""",86457,165,7204.75,23.0
2004,0,20378,Mathias Grönberg,"43' 8""",150454,287,12537.833,29.0
2004,0,10860,Justin Leonard,"43' 8""",98495,188,8207.917,10.0
2004,0,20663,Brenden Pappas,"43' 8""",215480,411,17956.667,32.0
2004,0,8793,Tiger Woods,"43' 8""",113135,216,9427.917,-11.0
2004,0,12652,Cameron Beckman,"43' 9""",149177,284,12431.417,30.0
2004,0,21878,Mark Wilson,"43' 9""",78738,150,6561.5,29.0
2004,0,1042,Paul Azinger,"43' 10""",133633,254,11136.083,42.0
2004,0,12510,Chad Campbell,"43' 10""",122602,233,10216.833,26.0
2004,0,23983,Luke Donald,"43' 10""",98416,187,8201.333,23.0
2004,0,10885,Robert Allenby,"43' 11""",119186,226,9932.167,34.0
2004,0,24290,D.J. Brigman,"43' 11""",129692,246,10807.667,30.0
2004,0,1685,J.L. Lewis,"43' 11""",143270,272,11939.167,38.0
2004,0,1948,Tim Petrovic,"43' 11""",151748,288,12645.667,28.0
2004,0,21633,Steve Allan,"44' 0""",170102,322,14175.167,32.0
2004,0,1024,Billy Andrade,"44' 0""",173648,329,14470.667,55.0
2004,0,20121,Todd Fischer,"44' 0""",172500,327,14375.0,49.0
2004,0,20634,Peter Lonard,"44' 1""",89976,170,7498.0,17.0
2004,0,2246,Duffy Waldorf,"44' 1""",82991,157,6915.917,25.0
2004,0,12823,Carlos Franco,"44' 2""",183517,346,15293.083,23.0
2004,0,8537,J.P. Hayes,"44' 2""",98028,185,8169.0,38.0
2004,0,7939,Dan Olsen,"44' 2""",152564,288,12713.667,41.0
2004,0,8931,Glen Day,"44' 4""",133657,251,11138.083,26.0
2004,0,1313,Steve Elkington,"44' 4""",77086,145,6423.833,16.0
2004,0,20157,Retief Goosen,"44' 4""",72837,137,6069.75,6.0
2004,0,1927,Dennis Paulson,"44' 4""",121368,228,10114.0,15.0
2004,0,10912,Craig Perks,"44' 4""",139998,263,11666.5,53.0
