YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
2015,0,27936,Martin Laird,3.61,278,77
2015,0,25345,Carl Pettersson,3.61,383,106
2015,0,26476,Chez Reavie,3.61,202,56
2015,0,27436,Graham DeLaet,3.6,234,65
2015,0,25686,Jason Dufner,3.6,263,73
2015,0,28679,Fabián Gómez,3.6,299,83
2015,0,29720,Andres Gonzales,3.6,310,86
2015,0,22056,Cameron Percy,3.6,252,70
2015,0,30692,Scott Stallings,3.6,216,60
2015,0,32150,Michael Thompson,3.6,292,81
2015,0,27895,Jonas Blixt,3.59,266,74
2015,0,20593,Greg Chalmers,3.59,194,54
2015,0,25900,Lucas Glover,3.59,284,79
2015,0,31557,Jim Herman,3.59,316,88
2015,0,30946,Alex Prugh,3.59,287,80
2015,0,22371,Aaron Baddeley,3.57,264,74
2015,0,24494,Erik Compton,3.57,307,86
2015,0,24781,Hunter Mahan,3.57,300,84
2015,0,27933,John Merrick,3.57,264,74
2015,0,35451,Scott Pinckney,3.57,314,88
2015,0,32334,Charlie Beljan,3.56,256,72
2015,0,27644,Brian Harman,3.56,320,90
2015,0,36801,Mark Hubbard,3.55,273,77
2015,0,23800,Bryce Molder,3.55,309,87
2015,0,20472,Alex Cejka,3.54,326,92
2015,0,33399,Adam Hadwin,3.54,329,93
2015,0,29478,Kevin Kisner,3.53,367,104
2015,0,34256,Andrew Putnam,3.53,226,64
2015,0,28780,Nicholas Thompson,3.53,304,86
2015,0,29476,Kyle Reifers,3.52,324,92
2015,0,20104,Ken Duke,3.51,312,89
2015,0,28475,Jeff Overton,3.51,323,92
2015,0,29223,Sam Saunders,3.51,284,81
2015,0,6567,Vijay Singh,3.51,274,78
2015,0,20771,Steven Alker,3.5,210,60
2015,0,31202,William McGirt,3.5,361,103
2015,0,33486,Roger Sloan,3.5,182,52
2015,0,12510,Chad Campbell,3.49,339,97
2015,0,39977,Max Homa,3.49,258,74
2015,0,34261,Scott Langley,3.49,321,92
2015,0,27214,Kevin Streelman,3.49,318,91
2015,0,31323,Gary Woodland,3.49,258,74
2015,0,30736,Oscar Fraustro,3.48,188,54
2015,0,20848,Ángel Cabrera,3.47,184,53
2015,0,25191,Gonzalo Fernandez-Castaño,3.47,267,77
2015,0,24358,Robert Garrigus,3.47,229,66
2015,0,26951,Johnson Wagner,3.47,236,68
2015,0,24846,Ricky Barnes,3.45,269,78
2015,0,25562,Andres Romero,3.45,228,66
2015,0,33419,Cameron Tringale,3.45,331,96
2015,0,21878,Mark Wilson,3.45,293,85
2015,0,6522,Ernie Els,3.44,196,57
2015,0,28486,Michael Putnam,3.44,292,85
2015,0,28023,Byron Smith,3.44,189,55
2015,0,29535,Brice Garnett,3.43,271,79
2015,0,24924,Bill Haas,3.43,295,86
2015,0,40058,Zac Blair,3.42,356,104
2015,0,24357,K.J. Choi,3.42,212,62
2015,0,25720,Chad Collins,3.42,270,79
2015,0,27064,Jhonattan Vegas,3.41,293,86
2015,0,22046,Geoff Ogilvy,3.4,163,48
2015,0,20157,Retief Goosen,3.39,261,77
2015,0,31416,Derek Fathauer,3.38,260,77
2015,0,28500,Martin Flores,3.38,308,91
2015,0,31560,Brian Stuard,3.38,314,93
2015,0,20691,Greg Owen,3.36,195,58
2015,0,34262,Jon Curran,3.35,265,79
2015,0,21961,Charles Howell III,3.35,352,105
2015,0,34174,John Huh,3.35,338,101
2015,0,29425,Andrew Svoboda,3.33,260,78
2015,0,20766,Padraig Harrington,3.32,199,60
2015,0,27466,Spencer Levin,3.32,322,97
2015,0,35541,John Peterson,3.32,279,84
2015,0,34358,Jonathan Randolph,3.31,232,70
2015,0,37273,Derek Ernst,3.3,234,71
2015,0,32640,Troy Merritt,3.3,300,91
2015,0,28132,Tyrone Van Aswegen,3.28,177,54
2015,0,21753,Brian Davis,3.27,268,82
2015,0,25198,Francesco Molinari,3.26,173,53
2015,0,23983,Luke Donald,3.24,230,71
2015,0,2206,David Toms,3.24,188,58
2015,0,25240,D.A. Points,3.23,226,70
2015,0,22293,Heath Slocum,3.23,171,53
2015,0,23541,Ben Crane,3.21,186,58
2015,0,32200,Roberto Castro,3.18,159,50
2015,0,25369,Jamie Donaldson,3.17,149,47
2015,0,23548,Bill Lunde,3.13,144,46
2015,0,10885,Robert Allenby,3.12,184,59
2015,0,1706,Davis Love III,3.1,158,51
2015,0,23048,Eric Axley,3.07,169,55
2015,0,23353,J.J. Henry,3.04,274,90
2015,0,10860,Justin Leonard,3.03,185,61
2015,0,29222,Billy Hurley III,3.01,238,79
2015,0,28307,Matt Every,3.0,210,70
2015,0,25349,Tim Wilkinson,2.97,211,71
2015,0,34130,Sung Joon Park,2.94,226,77
2015,0,31193,Jim Renner,2.8,185,66
2014,0,28237,Rory McIlroy,4.58,293,64
2014,0,24502,Adam Scott,4.24,288,68
2014,0,25632,Jimmy Walker,4.18,401,96
2014,0,30925,Dustin Johnson,4.05,231,57
2014,0,26331,Charl Schwartzel,4.02,249,62
2014,0,34046,Jordan Spieth,3.97,389,98
2014,0,21528,Henrik Stenson,3.96,214,54
2014,0,25804,Bubba Watson,3.96,289,73
2014,0,23320,Ryan Palmer,3.93,334,85
2014,0,12716,Charley Hoffman,3.89,362,93
2014,0,30852,Ryo Ishikawa,3.89,292,75
2014,0,32839,Hideki Matsuyama,3.89,311,80
2014,0,27963,Chris Stroud,3.89,342,88
2014,0,32102,Rickie Fowler,3.88,330,85
2014,0,21209,Sergio Garcia,3.86,224,58
2014,0,24358,Robert Garrigus,3.84,307,80
2014,0,36689,Brooks Koepka,3.84,215,56
2014,0,33141,Keegan Bradley,3.82,336,88
2014,0,32366,Kevin Chappell,3.82,367,96
2014,0,23108,Matt Kuchar,3.82,336,88
2014,0,26596,Ryan Moore,3.8,319,84
2014,0,34099,Harris English,3.79,349,92
2014,0,30944,Jason Kokrak,3.78,246,65
2014,0,27436,Graham DeLaet,3.77,298,79
2014,0,22405,Justin Rose,3.76,256,68
2014,0,1810,Phil Mickelson,3.75,266,71
2014,0,29221,Webb Simpson,3.75,315,84
2014,0,27141,J.B. Holmes,3.73,321,86
2014,0,35732,Wes Roach,3.73,235,63
2014,0,35300,Andrew Loupe,3.72,227,61
2014,0,24490,George McNeill,3.72,294,79
2014,0,27770,Camilo Villegas,3.72,353,95
2014,0,25364,Paul Casey,3.71,208,56
2014,0,29926,Danny Lee,3.71,297,80
2014,0,33461,Morgan Hoffmann,3.7,366,99
2014,0,31560,Brian Stuard,3.7,322,87
2014,0,20396,Lee Westwood,3.7,207,56
2014,0,27408,Martin Kaymer,3.69,236,64
2014,0,25396,Kevin Na,3.69,347,94
2014,0,28259,Sangmoon Bae,3.68,280,76
2014,0,20848,Ángel Cabrera,3.68,254,69
2014,0,30926,Chris Kirk,3.68,383,104
2014,0,34431,Robert Streb,3.68,261,71
2014,0,34563,Chesson Hadley,3.67,308,84
2014,0,8075,Jerry Kelly,3.66,293,80
2014,0,32150,Michael Thompson,3.66,271,74
2014,0,35539,Luke Guthrie,3.65,310,85
2014,0,21961,Charles Howell III,3.65,387,106
2014,0,31323,Gary Woodland,3.65,336,92
2014,0,29478,Kevin Kisner,3.64,309,85
2014,0,25686,Jason Dufner,3.63,196,54
2014,0,24138,Ian Poulter,3.63,203,56
2014,0,28307,Matt Every,3.62,308,85
2014,0,29479,Scott Brown,3.61,361,100
2014,0,24024,Zach Johnson,3.61,347,96
2014,0,25572,Graeme McDowell,3.61,224,62
2014,0,26679,Kevin Stadler,3.61,321,89
2014,0,20098,Stuart Appleby,3.6,324,90
2014,0,29518,Brendan Steele,3.6,306,85
2014,0,27214,Kevin Streelman,3.6,281,78
2014,0,29420,Billy Horschel,3.59,323,90
2014,0,28475,Jeff Overton,3.59,273,76
2014,0,28089,Jason Day,3.58,172,48
2014,0,24912,Will MacKenzie,3.57,293,82
2014,0,24924,Bill Haas,3.56,374,105
2014,0,2206,David Toms,3.56,221,62
2014,0,30750,Tommy Gainey,3.55,245,69
2014,0,30927,Brendon Todd,3.55,383,108
2014,0,27095,Nick Watney,3.55,266,75
2014,0,22371,Aaron Baddeley,3.54,255,72
2014,0,26851,Marc Leishman,3.54,283,80
2014,0,23621,Rory Sabbatini,3.54,276,78
2014,0,34098,Russell Henley,3.53,325,92
2014,0,29461,Jamie Lovemark,3.53,212,60
2014,0,29740,Brad Fritsch,3.52,169,48
2014,0,25562,Andres Romero,3.52,271,77
2014,0,24846,Ricky Barnes,3.5,308,88
2014,0,27644,Brian Harman,3.5,389,111
2014,0,33413,Ben Martin,3.5,280,80
2014,0,31202,William McGirt,3.49,335,96
2014,0,29289,S.Y. Noh,3.49,321,92
2014,0,34360,Patrick Reed,3.49,314,90
2014,0,21731,Freddie Jacobson,3.48,317,91
2014,0,27936,Martin Laird,3.48,216,62
2014,0,25345,Carl Pettersson,3.48,317,91
2014,0,27649,Brandt Snedeker,3.48,303,87
2014,0,32334,Charlie Beljan,3.47,250,72
2014,0,34261,Scott Langley,3.47,323,93
2014,0,24781,Hunter Mahan,3.47,295,85
2014,0,28132,Tyrone Van Aswegen,3.47,271,78
2014,0,26758,David Hearn,3.46,336,97
2014,0,25444,Justin Hicks,3.45,342,99
2014,0,25834,Daniel Summerhays,3.45,338,98
2014,0,27064,Jhonattan Vegas,3.45,259,75
2014,0,10809,Jim Furyk,3.44,275,80
2014,0,20645,John Senden,3.44,341,99
2014,0,34021,Bud Cauley,3.43,192,56
2014,0,23983,Luke Donald,3.43,192,56
2014,0,29425,Andrew Svoboda,3.43,264,77
2014,0,24507,Jason Bohn,3.42,277,81
2014,0,20593,Greg Chalmers,3.42,277,81
2014,0,26300,Matt Jones,3.41,283,83
2014,0,26329,Louis Oosthuizen,3.41,157,46
2014,0,23623,Bo Van Pelt,3.41,283,83
2014,0,27895,Jonas Blixt,3.4,211,62
2014,0,32640,Troy Merritt,3.4,211,62
2014,0,24361,Pat Perez,3.4,286,84
2014,0,25274,Steven Bowditch,3.39,315,93
2014,0,33122,Russell Knox,3.39,312,92
2014,0,24925,Jonathan Byrd,3.38,243,72
2014,0,21753,Brian Davis,3.37,313,93
2014,0,34409,David Lingmerth,3.36,255,76
2014,0,24357,K.J. Choi,3.35,268,80
2014,0,25191,Gonzalo Fernandez-Castaño,3.35,275,82
2014,0,33419,Cameron Tringale,3.35,372,111
2014,0,24494,Erik Compton,3.34,294,88
2014,0,28500,Martin Flores,3.34,284,85
2014,0,28486,Michael Putnam,3.34,341,102
2014,0,34264,Hudson Swafford,3.34,237,71
2014,0,20229,Stewart Cink,3.33,303,91
2014,0,23135,Tim Clark,3.33,250,75
2014,0,20104,Ken Duke,3.33,260,78
2014,0,29535,Brice Garnett,3.33,293,88
2014,0,23409,James Driscoll,3.32,236,71
2014,0,1706,Davis Love III,3.31,238,72
2014,0,20157,Retief Goosen,3.3,297,90
2014,0,22046,Geoff Ogilvy,3.3,264,80
2014,0,23638,Brendon de Jonge,3.29,359,109
2014,0,27120,Troy Matteson,3.29,191,58
2014,0,30110,Kyle Stanley,3.29,273,83
2014,0,6522,Ernie Els,3.28,259,79
2014,0,33418,Shawn Stefani,3.28,197,60
2014,0,35139,Richard Lee,3.27,255,78
2014,0,23800,Bryce Molder,3.27,239,73
2014,0,34265,Will Wilcox,3.27,160,49
2014,0,10885,Robert Allenby,3.26,264,81
2014,0,23541,Ben Crane,3.26,264,81
2014,0,22621,Ben Curtis,3.26,238,73
2014,0,27466,Spencer Levin,3.25,192,59
2014,0,7867,Woody Austin,3.24,191,59
2014,0,27933,John Merrick,3.24,269,83
2014,0,6567,Vijay Singh,3.24,269,83
2014,0,25900,Lucas Glover,3.23,213,66
2014,0,22293,Heath Slocum,3.23,223,69
2014,0,31193,Jim Renner,3.22,190,59
2014,0,27330,Josh Teater,3.22,283,88
2014,0,10860,Justin Leonard,3.19,239,75
2014,0,12510,Chad Campbell,3.17,168,53
2014,0,31557,Jim Herman,3.17,184,58
2014,0,34174,John Huh,3.17,263,83
2014,0,20498,Briny Baird,3.16,158,50
2014,0,25720,Chad Collins,3.16,234,74
2014,0,29222,Billy Hurley III,3.16,272,86
2014,0,30692,Scott Stallings,3.16,240,76
2014,0,20160,Charlie Wi,3.16,221,70
2014,0,25349,Tim Wilkinson,3.16,259,82
2014,0,32448,James Hahn,3.14,251,80
2014,0,24140,Sean O'Hair,3.14,242,77
2014,0,35541,John Peterson,3.12,187,60
2014,0,24663,Y.E. Yang,3.09,241,78
2014,0,26956,Bronson La'Cassie,3.06,144,47
2014,0,37273,Derek Ernst,3.05,232,76
2014,0,19846,Brian Gay,3.05,241,79
2014,0,27556,Ted Potter Jr.,3.04,207,68
2014,0,22378,Trevor Immelman,3.03,242,80
2014,0,25240,D.A. Points,3.03,221,73
2014,0,32333,Kevin Tway,3.03,182,60
2014,0,26289,Boo Weekley,3.03,218,72
2014,0,23353,J.J. Henry,3.01,262,87
2014,0,28780,Nicholas Thompson,2.99,242,81
2014,0,1724,Jeff Maggert,2.98,161,54
2014,0,32200,Roberto Castro,2.97,220,74
2014,0,10423,Mike Weir,2.95,192,65
2014,0,22913,John Rollins,2.94,235,80
2014,0,26951,Johnson Wagner,2.88,187,65
2014,0,21878,Mark Wilson,2.75,179,65
2014,0,28092,D.H. Lee,2.68,134,50
2013,0,1810,Phil Mickelson,4.22,329,78
2013,0,6527,Steve Stricker,4.13,194,47
2013,0,23621,Rory Sabbatini,4.07,334,82
2013,0,8793,Tiger Woods,4.07,244,60
2013,0,26331,Charl Schwartzel,4.06,276,68
2013,0,23320,Ryan Palmer,3.97,314,79
2013,0,27649,Brandt Snedeker,3.97,314,79
2013,0,29420,Billy Horschel,3.96,380,96
2013,0,22405,Justin Rose,3.95,237,60
2013,0,28237,Rory McIlroy,3.93,216,55
2013,0,28259,Sangmoon Bae,3.92,325,83
2013,0,12716,Charley Hoffman,3.92,329,84
2013,0,33461,Morgan Hoffmann,3.91,250,64
2013,0,34046,Jordan Spieth,3.89,319,82
2013,0,34099,Harris English,3.87,368,95
2013,0,27436,Graham DeLaet,3.85,362,94
2013,0,30926,Chris Kirk,3.85,343,89
2013,0,26679,Kevin Stadler,3.85,304,79
2013,0,29221,Webb Simpson,3.82,336,88
2013,0,26758,David Hearn,3.8,334,88
2013,0,24507,Jason Bohn,3.79,265,70
2013,0,28307,Matt Every,3.79,337,89
2013,0,23325,Vaughn Taylor,3.78,174,46
2013,0,25804,Bubba Watson,3.78,276,73
2013,0,30925,Dustin Johnson,3.77,264,70
2013,0,21528,Henrik Stenson,3.77,241,64
2013,0,33141,Keegan Bradley,3.76,327,87
2013,0,25632,Jimmy Walker,3.76,316,84
2013,0,24358,Robert Garrigus,3.75,244,65
2013,0,24502,Adam Scott,3.75,225,60
2013,0,21753,Brian Davis,3.73,339,91
2013,0,23983,Luke Donald,3.72,216,58
2013,0,25274,Steven Bowditch,3.71,241,65
2013,0,34098,Russell Henley,3.71,289,78
2013,0,23800,Bryce Molder,3.71,297,80
2013,0,25562,Andres Romero,3.71,219,59
2013,0,31323,Gary Woodland,3.71,334,90
2013,0,25834,Daniel Summerhays,3.7,307,83
2013,0,20160,Charlie Wi,3.7,263,71
2013,0,23409,James Driscoll,3.69,266,72
2013,0,24361,Pat Perez,3.68,254,69
2013,0,21961,Charles Howell III,3.67,312,85
2013,0,24781,Hunter Mahan,3.67,312,85
2013,0,32448,James Hahn,3.66,271,74
2013,0,23108,Matt Kuchar,3.66,318,87
2013,0,34409,David Lingmerth,3.66,249,68
2013,0,29740,Brad Fritsch,3.64,280,77
2013,0,26300,Matt Jones,3.64,302,83
2013,0,27770,Camilo Villegas,3.64,273,75
2013,0,23638,Brendon de Jonge,3.63,399,110
2013,0,25818,Scott Piercy,3.63,272,75
2013,0,34360,Patrick Reed,3.63,301,83
2013,0,28475,Jeff Overton,3.62,282,78
2013,0,32200,Roberto Castro,3.6,349,97
2013,0,21209,Sergio Garcia,3.6,227,63
2013,0,30944,Jason Kokrak,3.6,281,78
2013,0,22913,John Rollins,3.6,263,73
2013,0,28089,Jason Day,3.59,287,80
2013,0,25686,Jason Dufner,3.58,276,77
2013,0,32102,Rickie Fowler,3.58,265,74
2013,0,27963,Chris Stroud,3.58,315,88
2013,0,28780,Nicholas Thompson,3.58,354,99
2013,0,24024,Zach Johnson,3.57,296,83
2013,0,27330,Josh Teater,3.57,293,82
2013,0,35539,Luke Guthrie,3.56,292,82
2013,0,10860,Justin Leonard,3.56,306,86
2013,0,25240,D.A. Points,3.56,310,87
2013,0,27095,Nick Watney,3.56,306,86
2013,0,20593,Greg Chalmers,3.55,259,73
2013,0,28679,Fabián Gómez,3.54,230,65
2013,0,20229,Stewart Cink,3.51,249,71
2013,0,28500,Martin Flores,3.51,291,83
2013,0,10809,Jim Furyk,3.51,274,78
2013,0,22371,Aaron Baddeley,3.5,231,66
2013,0,32366,Kevin Chappell,3.5,280,80
2013,0,26289,Boo Weekley,3.5,350,100
2013,0,20848,Ángel Cabrera,3.48,254,73
2013,0,30692,Scott Stallings,3.48,275,79
2013,0,23788,D.J. Trahan,3.48,160,46
2013,0,31557,Jim Herman,3.47,191,55
2013,0,25444,Justin Hicks,3.47,260,75
2013,0,30163,Henrik Norlander,3.47,236,68
2013,0,28092,D.H. Lee,3.45,224,65
2013,0,26596,Ryan Moore,3.45,245,71
2013,0,28135,Aaron Watkins,3.45,152,44
2013,0,31202,William McGirt,3.44,258,75
2013,0,29518,Brendan Steele,3.43,281,82
2013,0,27214,Kevin Streelman,3.43,295,86
2013,0,33419,Cameron Tringale,3.43,274,80
2013,0,20396,Lee Westwood,3.43,237,69
2013,0,24924,Bill Haas,3.42,287,84
2013,0,29289,S.Y. Noh,3.42,229,67
2013,0,34021,Bud Cauley,3.41,215,63
2013,0,22806,Doug LaBelle II,3.4,238,70
2013,0,27503,Steve LeBrun,3.39,210,62
2013,0,27556,Ted Potter Jr.,3.39,207,61
2013,0,26476,Chez Reavie,3.39,244,72
2013,0,2206,David Toms,3.39,149,44
2013,0,23623,Bo Van Pelt,3.39,237,70
2013,0,25900,Lucas Glover,3.38,220,65
2013,0,27933,John Merrick,3.38,267,79
2013,0,30750,Tommy Gainey,3.37,283,84
2013,0,24494,Erik Compton,3.36,249,74
2013,0,27129,Luke List,3.36,205,61
2013,0,20572,Rod Pampling,3.36,141,42
2013,0,1320,Bob Estes,3.35,221,66
2013,0,22792,Peter Hanson,3.35,144,43
2013,0,27644,Brian Harman,3.35,285,85
2013,0,1724,Jeff Maggert,3.35,211,63
2013,0,20691,Greg Owen,3.35,238,71
2013,0,25345,Carl Pettersson,3.35,268,80
2013,0,32334,Charlie Beljan,3.34,207,62
2013,0,34431,Robert Streb,3.34,237,71
2013,0,20098,Stuart Appleby,3.33,280,84
2013,0,24357,K.J. Choi,3.33,280,84
2013,0,34174,John Huh,3.33,293,88
2013,0,21731,Freddie Jacobson,3.33,200,60
2013,0,8075,Jerry Kelly,3.33,250,75
2013,0,10423,Mike Weir,3.33,193,58
2013,0,35139,Richard Lee,3.32,256,77
2013,0,22056,Cameron Percy,3.32,219,66
2013,0,23497,Tag Ridings,3.32,216,65
2013,0,33418,Shawn Stefani,3.32,209,63
2013,0,24490,George McNeill,3.31,225,68
2013,0,20645,John Senden,3.31,258,78
2013,0,19846,Brian Gay,3.3,261,79
2013,0,20104,Ken Duke,3.29,286,87
2013,0,10213,Dicky Pride,3.28,220,67
2013,0,6004,Stephen Ames,3.27,160,49
2013,0,26851,Marc Leishman,3.27,252,77
2013,0,6522,Ernie Els,3.26,202,62
2013,0,24227,Justin Bolli,3.25,179,55
2013,0,29479,Scott Brown,3.25,211,65
2013,0,24399,Scott Gardiner,3.24,191,59
2013,0,22961,David Mathis,3.24,217,67
2013,0,21099,David Lynn,3.23,223,69
2013,0,24138,Ian Poulter,3.23,171,53
2013,0,12510,Chad Campbell,3.22,245,76
2013,0,27408,Martin Kaymer,3.22,187,58
2013,0,31560,Brian Stuard,3.22,238,74
2013,0,6573,Brandt Jobe,3.21,186,58
2013,0,30852,Ryo Ishikawa,3.2,224,70
2013,0,30110,Kyle Stanley,3.2,227,71
2013,0,24663,Y.E. Yang,3.2,179,56
2013,0,24846,Ricky Barnes,3.19,223,70
2013,0,27936,Martin Laird,3.19,217,68
2013,0,36884,Ben Kohles,3.17,225,71
2013,0,27895,Jonas Blixt,3.16,240,76
2013,0,23135,Tim Clark,3.16,193,61
2013,0,23541,Ben Crane,3.16,183,58
2013,0,25336,Alistair Presnell,3.14,179,57
2013,0,29425,Andrew Svoboda,3.14,138,44
2013,0,33869,Eric Meierdierks,3.13,144,46
2013,0,19970,Robert Karlsson,3.12,162,52
2013,0,22046,Geoff Ogilvy,3.12,178,57
2013,0,20443,Jin Park,3.12,156,50
2013,0,28455,Will Claxton,3.1,195,63
2013,0,37273,Derek Ernst,3.09,179,58
2013,0,12782,Tim Herron,3.09,139,45
2013,0,34261,Scott Langley,3.09,232,75
2013,0,25572,Graeme McDowell,3.06,150,49
2013,0,27120,Troy Matteson,3.05,201,66
2013,0,1116,Michael Bradley,3.04,158,52
2013,0,23353,J.J. Henry,3.02,245,81
2013,0,30711,Colt Knost,3.02,196,65
2013,0,22295,Darron Stiles,3.02,148,49
2013,0,10885,Robert Allenby,3.0,168,56
2013,0,22621,Ben Curtis,3.0,171,57
2013,0,24140,Sean O'Hair,2.98,167,56
2013,0,28310,Lee Williams,2.98,179,60
2013,0,21878,Mark Wilson,2.98,155,52
2013,0,8725,Tom Gillis,2.97,193,65
2013,0,6567,Vijay Singh,2.97,181,61
2013,0,20766,Padraig Harrington,2.96,145,49
2013,0,23452,Nicolas Colsaerts,2.89,136,47
2013,0,32150,Michael Thompson,2.89,191,66
2013,0,26497,Casey Wittenberg,2.84,199,70
2013,0,26951,Johnson Wagner,2.83,170,60
2013,0,22378,Trevor Immelman,2.81,194,69
2013,0,32698,Bobby Gates,2.8,126,45
2012,0,28237,Rory McIlroy,4.2,227,54
2012,0,29221,Webb Simpson,4.11,312,76
2012,0,27649,Brandt Snedeker,4.01,313,78
2012,0,24358,Robert Garrigus,3.97,353,89
2012,0,8793,Tiger Woods,3.97,266,67
2012,0,25686,Jason Dufner,3.96,325,82
2012,0,1810,Phil Mickelson,3.95,312,79
2012,0,23320,Ryan Palmer,3.94,319,81
2012,0,23623,Bo Van Pelt,3.94,327,83
2012,0,33141,Keegan Bradley,3.91,344,88
2012,0,26596,Ryan Moore,3.9,347,89
2012,0,23541,Ben Crane,3.89,280,72
2012,0,28307,Matt Every,3.85,308,80
2012,0,25818,Scott Piercy,3.85,366,95
2012,0,20396,Lee Westwood,3.85,208,54
2012,0,28475,Jeff Overton,3.84,388,101
2012,0,6527,Steve Stricker,3.8,266,70
2012,0,25804,Bubba Watson,3.8,251,66
2012,0,8725,Tom Gillis,3.79,284,75
2012,0,24024,Zach Johnson,3.79,356,94
2012,0,27895,Jonas Blixt,3.78,272,72
2012,0,25572,Graeme McDowell,3.78,204,54
2012,0,26329,Louis Oosthuizen,3.78,238,63
2012,0,24502,Adam Scott,3.78,219,58
2012,0,24361,Pat Perez,3.77,298,79
2012,0,30925,Dustin Johnson,3.75,251,67
2012,0,27330,Josh Teater,3.75,349,93
2012,0,19970,Robert Karlsson,3.73,194,52
2012,0,30926,Chris Kirk,3.73,332,89
2012,0,20645,John Senden,3.73,291,78
2012,0,20691,Greg Owen,3.71,334,90
2012,0,25632,Jimmy Walker,3.71,375,101
2012,0,23638,Brendon de Jonge,3.7,425,115
2012,0,27936,Martin Laird,3.7,270,73
2012,0,24140,Sean O'Hair,3.7,311,84
2012,0,25345,Carl Pettersson,3.7,340,92
2012,0,35139,Richard Lee,3.69,247,67
2012,0,22405,Justin Rose,3.69,251,68
2012,0,27770,Camilo Villegas,3.69,284,77
2012,0,29910,Blake Adams,3.67,393,107
2012,0,32334,Charlie Beljan,3.67,209,57
2012,0,20104,Ken Duke,3.67,382,104
2012,0,27141,J.B. Holmes,3.66,315,86
2012,0,12716,Charley Hoffman,3.65,321,88
2012,0,34174,John Huh,3.65,361,99
2012,0,33120,Mark Anderson,3.64,266,73
2012,0,28259,Sangmoon Bae,3.64,280,77
2012,0,28089,Jason Day,3.64,200,55
2012,0,21209,Sergio Garcia,3.64,204,56
2012,0,1249,John Daly,3.63,167,46
2012,0,1706,Davis Love III,3.63,232,64
2012,0,21528,Henrik Stenson,3.63,185,51
2012,0,34099,Harris English,3.62,355,98
2012,0,23718,Nathan Green,3.62,250,69
2012,0,23108,Matt Kuchar,3.62,297,82
2012,0,27302,Garth Mulroy,3.61,206,57
2012,0,22913,John Rollins,3.61,278,77
2012,0,26331,Charl Schwartzel,3.61,195,54
2012,0,28455,Will Claxton,3.6,356,99
2012,0,29926,Danny Lee,3.6,252,70
2012,0,25240,D.A. Points,3.6,317,88
2012,0,6567,Vijay Singh,3.6,356,99
2012,0,27095,Nick Watney,3.6,338,94
2012,0,23325,Vaughn Taylor,3.59,284,79
2012,0,22621,Ben Curtis,3.58,222,62
2012,0,34021,Bud Cauley,3.56,352,99
2012,0,11123,Chris Couch,3.54,209,59
2012,0,27933,John Merrick,3.54,280,79
2012,0,25396,Kevin Na,3.53,279,79
2012,0,29289,S.Y. Noh,3.53,357,101
2012,0,26679,Kevin Stadler,3.53,286,81
2012,0,23983,Luke Donald,3.52,218,62
2012,0,32102,Rickie Fowler,3.52,292,83
2012,0,30750,Tommy Gainey,3.52,345,98
2012,0,23621,Rory Sabbatini,3.52,296,84
2012,0,30110,Kyle Stanley,3.52,296,84
2012,0,22371,Aaron Baddeley,3.51,253,72
2012,0,28500,Martin Flores,3.51,333,95
2012,0,20766,Padraig Harrington,3.51,221,63
2012,0,29420,Billy Horschel,3.51,207,59
2012,0,33419,Cameron Tringale,3.51,309,88
2012,0,27064,Jhonattan Vegas,3.51,270,77
2012,0,24846,Ricky Barnes,3.49,307,88
2012,0,29479,Scott Brown,3.49,220,63
2012,0,22046,Geoff Ogilvy,3.49,251,72
2012,0,26287,Roland Thatcher,3.49,185,53
2012,0,21753,Brian Davis,3.48,317,91
2012,0,32150,Michael Thompson,3.48,278,80
2012,0,32200,Roberto Castro,3.46,311,90
2012,0,24924,Bill Haas,3.44,268,78
2012,0,24781,Hunter Mahan,3.44,282,82
2012,0,25834,Daniel Summerhays,3.44,279,81
2012,0,12652,Cameron Beckman,3.43,264,77
2012,0,23204,Gary Christian,3.43,298,87
2012,0,23409,James Driscoll,3.43,285,83
2012,0,26758,David Hearn,3.43,326,95
2012,0,10213,Dicky Pride,3.43,199,58
2012,0,20160,Charlie Wi,3.43,295,86
2012,0,23542,Tommy Biershenk,3.42,246,72
2012,0,27436,Graham DeLaet,3.42,270,79
2012,0,27644,Brian Harman,3.42,345,101
2012,0,23548,Bill Lunde,3.42,270,79
2012,0,24138,Ian Poulter,3.41,191,56
2012,0,26951,Johnson Wagner,3.41,300,88
2012,0,24925,Jonathan Byrd,3.4,231,68
2012,0,24494,Erik Compton,3.4,262,77
2012,0,27214,Kevin Streelman,3.4,303,89
2012,0,8075,Jerry Kelly,3.39,285,84
2012,0,31202,William McGirt,3.38,324,96
2012,0,30692,Scott Stallings,3.38,264,78
2012,0,2206,David Toms,3.38,196,58
2012,0,20593,Greg Chalmers,3.36,292,87
2012,0,19846,Brian Gay,3.36,292,87
2012,0,27060,John Mallinger,3.36,235,70
2012,0,25562,Andres Romero,3.36,215,64
2012,0,12510,Chad Campbell,3.35,281,84
2012,0,28093,Miguel Angel Carballo,3.35,231,69
2012,0,20574,Mathew Goggin,3.35,211,63
2012,0,20070,Matt Bettencourt,3.34,254,76
2012,0,20850,Daniel Chopra,3.34,177,53
2012,0,20623,Gavin Coles,3.34,234,70
2012,0,27466,Spencer Levin,3.34,264,79
