object_name,field_name,field_type,field_description
PlayerBioExemption,tour,ENUM,
PlayerBioExemption,description,SCALAR,Built-in String
PlayerBioExemption,expirationDate,SCALAR,Built-in String
BioRank,rank,NON_NULL,
BioRank,statName,NON_NULL,
AudioStream,id,NON_NULL,
AudioStream,live,NON_NULL,
AudioStream,streamTitle,NON_NULL,
AudioStream,streamUrl,NON_NULL,
AudioStream,posterImage,NON_NULL,
AudioStream,shareUrl,NON_NULL,
PlayerDirectory,tourCode,NON_NULL,
PlayerDirectory,players,NON_NULL,
PlayerDirectoryPlayer,id,NON_NULL,
PlayerDirectoryPlayer,isActive,NON_NULL,
PlayerDirectoryPlayer,firstName,NON_NULL,
PlayerDirectoryPlayer,lastName,NON_NULL,
PlayerDirectoryPlayer,shortName,NON_NULL,
PlayerDirectoryPlayer,displayName,NON_NULL,
PlayerDirectoryPlayer,alphaSort,NON_NULL,
PlayerDirectoryPlayer,country,NON_NULL,
PlayerDirectoryPlayer,countryFlag,NON_NULL,
PlayerDirectoryPlayer,playerBio,NON_NULL,
PlayerDirectoryBio,id,NON_NULL,
PlayerDirectoryBio,education,SCALAR,Built-in String
PlayerDirectoryBio,turnedPro,SCALAR,Built-in String
PlayerDirectoryBio,age,SCALAR,Built-in String
BroadcastCoverage,id,NON_NULL,
BroadcastCoverage,tournamentName,NON_NULL,
BroadcastCoverage,countryCode,NON_NULL,
BroadcastCoverage,livePillLabel,NON_NULL,
BroadcastCoverage,coverageType,NON_NULL,
BroadcastAudioStream,id,NON_NULL,
BroadcastAudioStream,streamTitle,NON_NULL,
BroadcastAudioStream,roundNumber,NON_NULL,
BroadcastAudioStream,roundDisplay,NON_NULL,
BroadcastAudioStream,channelTitle,NON_NULL,
BroadcastAudioStream,startTime,NON_NULL,
BroadcastAudioStream,endTime,NON_NULL,
BroadcastAudioStream,liveStatus,NON_NULL,
BroadcastAudioStream,network,NON_NULL,
BroadcastFeaturedGroup,id,NON_NULL,
BroadcastFeaturedGroup,streamTitle,NON_NULL,
BroadcastFeaturedGroup,roundNumber,NON_NULL,
BroadcastFeaturedGroup,roundDisplay,NON_NULL,
BroadcastFeaturedGroup,channelTitle,NON_NULL,
BroadcastFeaturedGroup,startTime,NON_NULL,
BroadcastFeaturedGroup,endTime,NON_NULL,
BroadcastFeaturedGroup,courseId,SCALAR,Built-in String
BroadcastFeaturedGroup,groups,NON_NULL,
BroadcastFeaturedGroup,promoImage,SCALAR,Built-in String
BroadcastFeaturedGroup,promoImages,NON_NULL,
BroadcastFeaturedGroup,liveStatus,NON_NULL,
BroadcastFeaturedGroup,network,NON_NULL,
BroadcastGroup,id,NON_NULL,
BroadcastGroup,extendedCoverage,SCALAR,Built-in Boolean
BroadcastGroup,playerLastNames,LIST,
BroadcastGroup,liveStatus,NON_NULL,
BroadcastFeaturedHole,id,NON_NULL,
BroadcastFeaturedHole,streamTitle,NON_NULL,
BroadcastFeaturedHole,roundNumber,NON_NULL,
BroadcastFeaturedHole,roundDisplay,NON_NULL,
BroadcastFeaturedHole,channelTitle,NON_NULL,
BroadcastFeaturedHole,startTime,NON_NULL,
BroadcastFeaturedHole,endTime,NON_NULL,
BroadcastFeaturedHole,courseId,SCALAR,Built-in String
BroadcastFeaturedHole,featuredHoles,NON_NULL,
BroadcastFeaturedHole,promoImage,SCALAR,Built-in String
BroadcastFeaturedHole,promoImages,NON_NULL,
BroadcastFeaturedHole,liveStatus,NON_NULL,
BroadcastFeaturedHole,network,NON_NULL,
BroadcastCoverageCarousel,carousel,NON_NULL,
BroadcastNetworks,networks,NON_NULL,
UpcomingBroadcastNetworks,upcomingNetworks,NON_NULL,
UpcomingBroadcastNetwork,tournamentId,NON_NULL,
UpcomingBroadcastNetwork,networks,NON_NULL,
NewsArticles,articles,NON_NULL,
NewsArticles,franchiseSponsors,LIST,
NewsArticles,integratedComponents,NON_NULL,
NewsArticle,id,NON_NULL,
NewsArticle,contentTournamentId,SCALAR,Built-in String
NewsArticle,headline,SCALAR,Built-in String
NewsArticle,teaserHeadline,SCALAR,Built-in String
NewsArticle,articleImageAlt,NON_NULL,
NewsArticle,teaserContent,SCALAR,Built-in String
NewsArticle,articleImage,SCALAR,Built-in String
NewsArticle,teaserImageOverride,SCALAR,Built-in String
NewsArticle,url,NON_NULL,
NewsArticle,shareURL,NON_NULL,
NewsArticle,publishDate,SCALAR,"The `AWSTimestamp` scalar type provided by AWS AppSync, represents the number of seconds that have elapsed since `1970-01-01T00:00Z`. Negative values are also accepted and these represent the number of seconds till `1970-01-01T00:00Z`.  Timestamps are serialized and deserialized as integers. The minimum supported timestamp value is **`-31557014167219200`** which corresponds to `-1000000000-01-01T00:00Z`. The maximum supported timestamp value is **`31556889864403199`** which corresponds to `1000000000-12-31T23:59:59.999999999Z`."
NewsArticle,updateDate,SCALAR,"The `AWSTimestamp` scalar type provided by AWS AppSync, represents the number of seconds that have elapsed since `1970-01-01T00:00Z`. Negative values are also accepted and these represent the number of seconds till `1970-01-01T00:00Z`.  Timestamps are serialized and deserialized as integers. The minimum supported timestamp value is **`-31557014167219200`** which corresponds to `-1000000000-01-01T00:00Z`. The maximum supported timestamp value is **`31556889864403199`** which corresponds to `1000000000-12-31T23:59:59.999999999Z`."
NewsArticle,franchise,NON_NULL,
NewsArticle,franchiseDisplayName,NON_NULL,
NewsArticle,sponsor,OBJECT,
NewsArticle,brightcoveId,SCALAR,Built-in String
NewsArticle,externalLinkOverride,SCALAR,Built-in String
NewsArticle,articleFormType,ENUM,
NewsArticle,isLive,NON_NULL,
NewsArticle,author,OBJECT,
NewsArticle,players,LIST,
NewsArticle,pinned,NON_NULL,
NewsArticle,franchiseTags,LIST,
NewsArticle,articleLabel,SCALAR,Built-in String
NewsArticle,analyticsTags,LIST,
NewsArticle,photoGalleryPath,SCALAR,Built-in String
NewsArticle,isBreakingNews,SCALAR,Built-in Boolean
NewsArticleSponsor,name,NON_NULL,
NewsArticleSponsor,description,SCALAR,Built-in String
NewsArticleSponsor,sponsorPrefix,SCALAR,Built-in String
NewsArticleSponsor,logo,NON_NULL,
NewsArticleSponsor,logoDark,NON_NULL,
NewsArticleSponsor,image,SCALAR,Built-in String
NewsArticleSponsor,websiteUrl,SCALAR,Built-in String
NewsArticleSponsor,gam,SCALAR,Built-in String
NewsArticleAuthor,firstName,NON_NULL,
NewsArticleAuthor,lastName,NON_NULL,
NewsArticleAuthor,byLine,SCALAR,Built-in String
NewsArticleAuthor,byLineIcon,SCALAR,Built-in String
NewsArticleAuthor,byLineLink,SCALAR,Built-in String
NewsArticleAuthor,byLineLinkDisplay,SCALAR,Built-in String
NewsArticleAuthor,twitter,SCALAR,Built-in String
NewsArticleAuthor,headshot,SCALAR,Built-in String
ArticlePlayer,id,NON_NULL,
ArticlePlayer,name,NON_NULL,
NewsSponsor,franchise,NON_NULL,
NewsSponsor,image,NON_NULL,
NewsSponsor,label,NON_NULL,
NewsSponsor,accessibilityText,NON_NULL,
NewsSponsor,backgroundColor,NON_NULL,
IntegratedComponent,index,NON_NULL,
IntegratedComponent,partner,NON_NULL,
AdConfig,config,NON_NULL,
AdConfig,mobileYourTourHomeStory,OBJECT,
AdConfig,leaderboardFavorites,OBJECT,
AdConfig,leaderboard,OBJECT,
AdConfig,teeTimes,OBJECT,
AdConfig,homepage,OBJECT,
AdConfig,odds,OBJECT,
AdConfig,fedexCup,OBJECT,
AdConfig,news,OBJECT,
AdConfig,schedule,OBJECT,
AdConfig,players,OBJECT,
AdConfig,playerProfile,OBJECT,
AdConfig,scorecard,OBJECT,
AdConfig,scorecardOdds,OBJECT,
AdConfig,statsSection,OBJECT,
AdConfig,comcastTop10,OBJECT,
AdConfig,aon,OBJECT,
AdConfig,rsm,OBJECT,
AdConfig,newsArticles,OBJECT,
AdConfig,groupStageStandings,OBJECT,
AdConfig,knockoutLeaderboard,OBJECT,
AdConfig,groupStageLeaderboard,OBJECT,
AdConfig,university,OBJECT,
AdConfig,training,OBJECT,
AdConfig,fedexcupSection,OBJECT,
AdConfig,the25Section,OBJECT,
AdConfig,the25pointsList,OBJECT,
AdConfig,schwabCup,OBJECT,
AdConfig,schwabcupSection,OBJECT,
AdConfig,fortinetCup,OBJECT,
AdConfig,fortinetcupSection,OBJECT,
AdConfig,totalPlayCup,OBJECT,
AdConfig,totalplaycupSection,OBJECT,
AdConfig,playoffScorecard,OBJECT,
AdConfig,groupScorecard,OBJECT,
AdConfig,standings,OBJECT,
AdConfig,fantasy,OBJECT,
AdConfig,more,OBJECT,
AdConfig,stats,OBJECT,
AdConfig,tournament,OBJECT,
AdConfig,course,OBJECT,
AdConfig,watch,OBJECT,
AdConfig,audio,OBJECT,
AdConfig,sidebarTicker,OBJECT,
AdConfig,tournamentSection,OBJECT,
AdConfig,golfBet,OBJECT,
AdConfig,groupstageStandings,OBJECT,
AdConfig,comcastSection,OBJECT,
AdConfig,aonSection,OBJECT,
AdConfig,netflix,OBJECT,
AdConfig,leaderboardLandscape,OBJECT,
AdConfig,leaderboardCutline,OBJECT,
AdConfig,rsmSection,OBJECT,
AdConfig,yahooLeaderboard,OBJECT,
AdConfig,playerScorecard,OBJECT,
AdConfig,tourcast,OBJECT,
AdConfig,payneStewartaward,OBJECT,
AdConfig,liveLeaderboard,OBJECT,
AdConfig,leaderboardRow50,OBJECT,
AdConfig,newsArticlemidcontent,OBJECT,
AdConfig,mobilePlayerStory,OBJECT,
AdConfig,playerProfileResults,OBJECT,
AdConfig,playerProfileStats,OBJECT,
AdConfig,playerProfileBio,OBJECT,
AdConfig,cupLeaderboardGroup,OBJECT,
AdConfig,cupLeaderboardSingles,OBJECT,
AdConfig,cupTeeTimesGroup,OBJECT,
AdConfig,cupTeeTimesSingles,OBJECT,
AdConfig,dpwtRankings,OBJECT,
AdConfig,webPlayerStories,OBJECT,
AdConfig,leaderboardShotDetails,OBJECT,
AdConfig,leaderboardProbability,OBJECT,
AdConfig,leaderboardOdds,OBJECT,
AdConfig,leaderboardLandscapeProbability,OBJECT,
AdConfig,leaderboardLandscapeShotDetails,OBJECT,
AdConfig,leaderboardLandscapeOdds,OBJECT,
AdConfig,playerProfileEquipment,OBJECT,
AdConfig,leaderboardStrokesGained,OBJECT,
AdConfig,leaderboardHoleByHole,OBJECT,
AdConfig,leaderboardLandscapeStrokesGained,OBJECT,
AdConfig,leaderboardLandscapeHoleByHole,OBJECT,
AdConfig,tickets,OBJECT,
AdConfig,studios,OBJECT,
AdConfig,webTopicStories,OBJECT,
AdConfig,mobileTopicStory,OBJECT,
GlobalAdConfig,adUnitId,NON_NULL,
GlobalAdConfig,networkId,NON_NULL,
GlobalAdConfig,fluid,NON_NULL,
GlobalAdConfig,refresh,NON_NULL,
GlobalAdConfig,actRefresh,NON_NULL,
GlobalAdConfig,environment,NON_NULL,
GlobalAdConfig,playerSponsorship,NON_NULL,
GlobalAdConfig,timedRefresh,SCALAR,Built-in Boolean
GlobalAdConfig,injectAds,SCALAR,Built-in Boolean
AdTagConfig,s1,NON_NULL,
AdTagConfig,s2,SCALAR,Built-in String
AdTagConfig,uniqueId,NON_NULL,
AdTagConfig,rows,NON_NULL,
AdTagConfig,refresh,SCALAR,Built-in Int
AdTagConfig,adTest,SCALAR,Built-in String
AdTagConfig,environment,SCALAR,Built-in String
AdTagConfig,actRefresh,SCALAR,Built-in Boolean
AdTagConfig,timedRefresh,SCALAR,Built-in Boolean
AdTagConfig,injectAds,SCALAR,Built-in Boolean
AdTagRowConfig,index,NON_NULL,
AdTagRowConfig,pos,NON_NULL,
AdTagRowConfig,fluid,SCALAR,Built-in Boolean
AdTagRowConfig,container,OBJECT,
AdTagRowConfig,containerSmall,OBJECT,
AdTagRowConfig,containerMedium,OBJECT,
AdTagRowConfig,containerLarge,OBJECT,
AdTagRowConfig,sizes,LIST,
AdTagRowConfig,playerSponsorship,SCALAR,Built-in Boolean
AdSize,width,NON_NULL,
AdSize,height,NON_NULL,
PlayerSponsorship,playerId,NON_NULL,
PlayerSponsorship,sponsor,ENUM,
PlayerSponsors,playerId,NON_NULL,
PlayerSponsors,defaultSponsor,OBJECT,
PlayerSponsors,sponsors,NON_NULL,
Sponsor,sponsor,NON_NULL,
Sponsor,logoAsset,NON_NULL,
Sponsor,logoDarkAsset,NON_NULL,
Sponsor,logoTabletAsset,NON_NULL,
Sponsor,logoTabletDarkAsset,NON_NULL,
Sponsor,accessibilityText,NON_NULL,
TourCupRankingEvent,id,NON_NULL,
TourCupRankingEvent,title,NON_NULL,
TourCupRankingEvent,live,NON_NULL,
TourCupRankingEvent,logoAsset,NON_NULL,
TourCupRankingEvent,logoDarkAsset,NON_NULL,
TourCupRankingEvent,showInLeaderboard,NON_NULL,
TourCupRankingEvent,options,NON_NULL,
TourCupRankingEvent,description,NON_NULL,
TourCupRankingEvent,detailCopy,SCALAR,Built-in String
TourCupRankingEvent,standings,NON_NULL,
TourCupRankingEvent,webviewUrl,SCALAR,Built-in String
TourCupRankingEvent,webviewBrowserControls,SCALAR,Built-in Boolean
TourCupRankingEvent,rankingsHeader,NON_NULL,
TourCupRankingEvent,rankings,NON_NULL,
TourCupRankingEvent,partner,SCALAR,Built-in String
TourCupRankingEvent,partnerLink,SCALAR,Built-in String
TourCupRankingEvent,winner,OBJECT,
TourCupRankingEvent,bannerMessage,OBJECT,
StandardCupRanking,rankings,NON_NULL,
CupRankingPlayer,position,NON_NULL,
CupRankingPlayer,rankLogoLight,SCALAR,Built-in String
CupRankingPlayer,rankLogoDark,SCALAR,Built-in String
CupRankingPlayer,movement,NON_NULL,
CupRankingPlayer,movementDirection,NON_NULL,
CupRankingPlayer,id,NON_NULL,
CupRankingPlayer,name,NON_NULL,
CupRankingPlayer,playerCountry,NON_NULL,
CupRankingPlayer,totals,NON_NULL,
CupRankingPlayer,total,NON_NULL,
CupRankingPlayer,winner,SCALAR,Built-in Boolean
CupRankingPlayer,tourBound,SCALAR,Built-in Boolean
CupRankingTotal,display,NON_NULL,
CupRankingTotal,value,NON_NULL,
SegmentedCupRankingWrapper,segments,LIST,
SegmentedCupRanking,title,NON_NULL,
SegmentedCupRanking,rankings,NON_NULL,
SegmentedCupRanking,defaultSelection,NON_NULL,
CupRankingPlayerInfoRow,text,NON_NULL,
CupRankingPlayerInfoRow,image,SCALAR,Built-in String
CupRankingPlayerInfoRow,imageDark,SCALAR,Built-in String
TourCupWinner,id,NON_NULL,
TourCupWinner,name,NON_NULL,
TourCupWinner,playerCountry,NON_NULL,
TourCupWinner,totalLabel,NON_NULL,
TourCupWinner,totalValue,NON_NULL,
TourCupCombined,id,NON_NULL,
TourCupCombined,title,NON_NULL,
TourCupCombined,projectedTitle,NON_NULL,
TourCupCombined,season,NON_NULL,
TourCupCombined,description,NON_NULL,
TourCupCombined,detailCopy,NON_NULL,
TourCupCombined,logoAsset,NON_NULL,
TourCupCombined,options,NON_NULL,
TourCupCombined,projectedLive,NON_NULL,
TourCupCombined,fixedHeaders,NON_NULL,
TourCupCombined,columnHeaders,NON_NULL,
TourCupCombined,players,NON_NULL,
TourCupCombined,tournamentPills,NON_NULL,
TourCupCombined,yearPills,NON_NULL,
TourCupCombined,rankingsHeader,NON_NULL,
TourCupCombined,winner,OBJECT,
TourCupCombined,message,SCALAR,Built-in String
TourCupCombined,partner,SCALAR,Built-in String
TourCupCombined,partnerLink,SCALAR,Built-in String
TourCupCombined,cutOffNumber,SCALAR,Built-in Int
TourCupCombined,cutOffButtonText,SCALAR,Built-in String
TourCupCombined,pointsEyebrow,SCALAR,Built-in String
TourCupCombined,rankEyebrow,SCALAR,Built-in String
TourCupCombined,bannerMessage,OBJECT,
TourCupCombinedPlayer,id,NON_NULL,
TourCupCombinedPlayer,firstName,NON_NULL,
TourCupCombinedPlayer,lastName,NON_NULL,
TourCupCombinedPlayer,displayName,NON_NULL,
TourCupCombinedPlayer,shortName,NON_NULL,
TourCupCombinedPlayer,countryFlag,NON_NULL,
TourCupCombinedPlayer,country,NON_NULL,
TourCupCombinedPlayer,rankingData,OBJECT,
TourCupCombinedPlayer,pointData,OBJECT,
TourCupCombinedPlayer,projectedSort,NON_NULL,
TourCupCombinedPlayer,officialSort,NON_NULL,
TourCupCombinedPlayer,thisWeekRank,NON_NULL,
TourCupCombinedPlayer,previousWeekRank,NON_NULL,
TourCupCombinedPlayer,rankLogoLightAsset,OBJECT,
TourCupCombinedPlayer,rankLogoDarkAsset,OBJECT,
TourCupCombinedPlayer,columnData,NON_NULL,
TourCupCombinedPlayer,tourBound,SCALAR,Built-in Boolean
TourCupCombinedData,projected,NON_NULL,
TourCupCombinedData,official,NON_NULL,
TourCupCombinedData,event,NON_NULL,
TourCupCombinedData,movement,NON_NULL,
TourCupCombinedData,movementAmount,NON_NULL,
TourCupCombinedData,logoAsset,OBJECT,
TourCupCombinedData,logoDarkAsset,OBJECT,
TourCupCombinedInfo,logoAsset,OBJECT,
TourCupCombinedInfo,logoDarkAsset,OBJECT,
TourCupCombinedInfo,text,NON_NULL,
TourCupCombinedInfo,sortValue,NON_NULL,
TourCupCombinedInfo,toolTip,SCALAR,Built-in String
TourCupCombinedWinner,id,NON_NULL,
TourCupCombinedWinner,rank,NON_NULL,
TourCupCombinedWinner,firstName,NON_NULL,
TourCupCombinedWinner,lastName,NON_NULL,
TourCupCombinedWinner,displayName,NON_NULL,
TourCupCombinedWinner,shortName,NON_NULL,
TourCupCombinedWinner,countryFlag,NON_NULL,
TourCupCombinedWinner,country,NON_NULL,
TourCupCombinedWinner,earnings,NON_NULL,
TourCupCombinedWinner,totals,NON_NULL,
TourCupCombinedTotal,label,NON_NULL,
TourCupCombinedTotal,value,NON_NULL,
TourCupSplit,id,NON_NULL,
TourCupSplit,title,NON_NULL,
TourCupSplit,projectedTitle,NON_NULL,
TourCupSplit,season,NON_NULL,
TourCupSplit,description,NON_NULL,
TourCupSplit,detailCopy,NON_NULL,
TourCupSplit,logoAsset,NON_NULL,
TourCupSplit,options,NON_NULL,
TourCupSplit,projectedLive,NON_NULL,
TourCupSplit,fixedHeaders,NON_NULL,
TourCupSplit,columnHeaders,NON_NULL,
TourCupSplit,projectedPlayers,NON_NULL,
TourCupSplit,officialPlayers,NON_NULL,
TourCupSplit,tournamentPills,NON_NULL,
TourCupSplit,yearPills,NON_NULL,
TourCupSplit,rankingsHeader,NON_NULL,
TourCupSplit,winner,OBJECT,
TourCupSplit,message,SCALAR,Built-in String
TourCupSplit,partner,SCALAR,Built-in String
TourCupSplit,partnerLink,SCALAR,Built-in String
TourCupSplit,cutOffNumber,SCALAR,Built-in Int
TourCupSplit,cutOffButtonText,SCALAR,Built-in String
TourCupSplit,pointsEyebrow,SCALAR,Built-in String
TourCupSplit,rankEyebrow,SCALAR,Built-in String
TourCupSplit,bannerMessage,OBJECT,
TournamentOdds,id,NON_NULL,
TournamentOdds,country,NON_NULL,
TournamentOdds,oddsProvider,NON_NULL,
TournamentOdds,oddsMessage,OBJECT,
TournamentOdds,availableMarkets,NON_NULL,
TournamentOdds,drawersEnabled,NON_NULL,
OddsBanner,disclaimer,NON_NULL,
OddsBanner,image,NON_NULL,
OddsBanner,label,NON_NULL,
OddsBanner,cta,OBJECT,
CallToAction,text,NON_NULL,
CallToAction,link,NON_NULL,
CallToAction,webViewLink,SCALAR,Built-in String
OddsMessage,header,NON_NULL,
OddsMessage,body,NON_NULL,
AvailableMarket,market,NON_NULL,
AvailableMarket,subMarket,SCALAR,Built-in String
AvailableMarket,oddsOptions,NON_NULL,
OddsToWin,id,NON_NULL,
OddsToWin,position,NON_NULL,
OddsToWin,displayName,NON_NULL,
OddsToWin,firstName,NON_NULL,
OddsToWin,lastName,NON_NULL,
OddsToWin,countryFlag,SCALAR,Built-in String
OddsToWin,total,NON_NULL,
OddsToWin,thru,SCALAR,Built-in String
OddsToWin,seed,SCALAR,Built-in Int
OddsToWin,score,NON_NULL,
OddsToWin,odds,NON_NULL,
OddsToWin,optionsId,NON_NULL,
OddsToWin,oddsSwing,ENUM,
OddsToWin,currentRound,SCALAR,Built-in Int
OddsToWin,matchId,SCALAR,Built-in Int
OddsFinishes,id,NON_NULL,
OddsFinishes,displayName,NON_NULL,
OddsFinishes,firstName,NON_NULL,
OddsFinishes,lastName,NON_NULL,
OddsFinishes,seed,SCALAR,Built-in Int
OddsFinishes,countryFlag,SCALAR,Built-in String
OddsFinishes,odds,NON_NULL,
OddsFinishes,optionsId,NON_NULL,
OddsFinishes,oddsSwing,ENUM,
OddsFinishes,currentRound,SCALAR,Built-in Int
OddsFinishes,matchId,SCALAR,Built-in Int
OddsCutsPlayers,id,NON_NULL,
OddsCutsPlayers,position,NON_NULL,
OddsCutsPlayers,displayName,NON_NULL,
OddsCutsPlayers,firstName,NON_NULL,
OddsCutsPlayers,lastName,NON_NULL,
OddsCutsPlayers,countryFlag,SCALAR,Built-in String
OddsCutsPlayers,total,NON_NULL,
OddsCutsPlayers,yesOdds,NON_NULL,
OddsCutsPlayers,yesOptionsId,NON_NULL,
OddsCutsPlayers,yesOddsSwing,ENUM,
OddsCutsPlayers,noOdds,NON_NULL,
OddsCutsPlayers,noOptionsId,NON_NULL,
OddsCutsPlayers,noOddsSwing,ENUM,
OddsCutsPlayers,seed,SCALAR,Built-in Int
OddsCutsPlayers,currentRound,SCALAR,Built-in Int
OddsCutsPlayers,matchId,SCALAR,Built-in Int
OddsLeadersPlayers,id,NON_NULL,
OddsLeadersPlayers,displayName,NON_NULL,
OddsLeadersPlayers,firstName,NON_NULL,
OddsLeadersPlayers,lastName,NON_NULL,
OddsLeadersPlayers,seed,SCALAR,Built-in Int
OddsLeadersPlayers,countryFlag,SCALAR,Built-in String
OddsLeadersPlayers,odds,NON_NULL,
OddsLeadersPlayers,oddsSwing,ENUM,
OddsLeadersPlayers,optionsId,NON_NULL,
OddsLeadersPlayers,currentRound,SCALAR,Built-in Int
OddsLeadersPlayers,matchId,SCALAR,Built-in Int
OddsNationality,id,NON_NULL,
OddsNationality,displayName,NON_NULL,
OddsNationality,firstName,NON_NULL,
OddsNationality,lastName,NON_NULL,
OddsNationality,seed,SCALAR,Built-in Int
OddsNationality,countryFlag,SCALAR,Built-in String
OddsNationality,odds,NON_NULL,
OddsNationality,optionsId,NON_NULL,
OddsNationality,oddsSwing,ENUM,
OddsNationality,currentRound,SCALAR,Built-in Int
OddsNationality,matchId,SCALAR,Built-in Int
OddsMatchups,id,NON_NULL,
OddsMatchups,subMarket,NON_NULL,
OddsMatchups,matchupPlayers,NON_NULL,
MatchupsPlayer,id,NON_NULL,
MatchupsPlayer,displayName,NON_NULL,
MatchupsPlayer,firstName,NON_NULL,
MatchupsPlayer,lastName,NON_NULL,
MatchupsPlayer,seed,SCALAR,Built-in Int
MatchupsPlayer,countryFlag,SCALAR,Built-in String
MatchupsPlayer,odds,NON_NULL,
MatchupsPlayer,optionsId,NON_NULL,
MatchupsPlayer,oddsSwing,ENUM,
MatchupsPlayer,currentRound,SCALAR,Built-in Int
MatchupsPlayer,matchId,SCALAR,Built-in Int
OddsGroup,id,NON_NULL,
OddsGroup,subMarket,NON_NULL,
