YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
2008,146,0,25594,Travis Perkins,2.67,2,75,97.3
2008,148,0,26631,Cody Freeman,2.7,3,111,97.3
2008,148,0,24138,Ian Poulter,2.7,2,74,97.3
2008,150,0,1320,Bob Estes,2.73,5,183,97.2
2008,151,0,24925,Jonathan Byrd,2.74,4,146,97.2
2008,151,0,24361,Pat Perez,2.74,4,146,97.2
2008,153,0,10875,Todd Demsey,2.76,4,145,97.2
2008,154,0,8931,Glen Day,2.78,3,108,97.2
2008,154,0,10809,Jim Furyk,2.78,4,144,97.2
2008,154,0,21959,Ted Purdy,2.78,3,108,97.2
2008,157,0,22348,Nick O'Hern,2.82,4,142,97.1
2008,158,0,23614,Rich Beem,2.84,5,176,97.1
2008,159,0,7457,Steve Flesch,2.92,5,171,97.0
2008,159,0,24358,Robert Garrigus,2.92,5,171,97.0
2008,161,0,21753,Brian Davis,2.93,6,205,97.0
2008,162,0,20229,Stewart Cink,3.05,4,131,96.9
2008,163,0,26596,Ryan Moore,3.08,4,130,96.9
2008,164,0,24140,Sean O'Hair,3.15,4,127,96.8
2008,164,0,26679,Kevin Stadler,3.15,4,127,96.8
2008,166,0,21633,Steve Allan,3.16,3,95,96.8
2008,166,0,6621,Joe Durant,3.16,5,158,96.8
2008,168,0,23541,Ben Crane,3.21,5,156,96.7
2008,169,0,12660,Jesper Parnevik,3.23,4,124,96.7
2008,170,0,27561,Nick Flanagan,3.25,5,154,96.7
2008,171,0,1161,Mark Calcavecchia,3.31,4,121,96.6
2008,171,0,20472,Alex Cejka,3.31,4,121,96.6
2008,171,0,1577,Lee Janzen,3.31,5,151,96.6
2008,174,0,20766,Padraig Harrington,3.33,2,60,96.6
2008,175,0,28780,Nicholas Thompson,3.35,6,179,96.6
2008,176,0,23623,Bo Van Pelt,3.41,6,176,96.5
2008,177,0,22892,Jason Gore,3.55,6,169,96.4
2008,178,0,1139,Olin Browne,3.57,5,140,96.4
2008,178,0,22378,Trevor Immelman,3.57,4,112,96.4
2008,178,0,23621,Rory Sabbatini,3.57,5,140,96.4
2008,181,0,21805,Harrison Frazar,3.65,5,137,96.3
2008,182,0,27649,Brandt Snedeker,3.7,5,135,96.3
2008,183,0,25842,Jon Mills,3.82,6,157,96.1
2008,184,0,6643,Paul Goydos,3.85,5,130,96.1
2008,185,0,1024,Billy Andrade,4.0,5,125,96.0
2008,186,0,1388,Robert Gamez,4.03,6,149,95.9
2008,187,0,24663,Y.E. Yang,4.24,7,165,95.7
2008,188,0,29718,Anthony Kim,4.31,5,116,95.6
2008,188,0,22582,Kyle Thompson,4.31,5,116,95.6
2008,190,0,20663,Brenden Pappas,4.59,5,109,95.4
2008,191,0,23349,Charles Warren,5.1,8,157,94.9
2008,192,0,20433,Mark Hensby,5.22,7,134,94.7
2008,193,0,27613,David Lutterus,5.32,5,94,94.6
2008,194,0,10885,Robert Allenby,5.42,9,166,94.5
2008,195,0,25562,Andres Romero,6.32,6,95,93.6
2008,196,0,23540,Jason Allred,6.33,5,79,93.6
2008,197,0,24502,Adam Scott,8.16,4,49,91.8
2006,1,0,10885,Robert Allenby,0.0,0,123,100.0
2006,1,0,20098,Stuart Appleby,0.0,0,114,100.0
2006,1,0,22371,Aaron Baddeley,0.0,0,128,100.0
2006,1,0,24357,K.J. Choi,0.0,0,148,100.0
2006,1,0,1226,Fred Couples,0.0,0,59,100.0
2006,1,0,6034,Marco Dawson,0.0,0,151,100.0
2006,1,0,6251,Chris DiMarco,0.0,0,135,100.0
2006,1,0,1313,Steve Elkington,0.0,0,90,100.0
2006,1,0,6522,Ernie Els,0.0,0,86,100.0
2006,1,0,1329,Brad Faxon,0.0,0,132,100.0
2006,1,0,20121,Todd Fischer,0.0,0,173,100.0
2006,1,0,12823,Carlos Franco,0.0,0,125,100.0
2006,1,0,21209,Sergio Garcia,0.0,0,71,100.0
2006,1,0,12645,Brent Geiberger,0.0,0,146,100.0
2006,1,0,20157,Retief Goosen,0.0,0,88,100.0
2006,1,0,20608,David Howell,0.0,0,54,100.0
2006,1,0,1677,Tom Lehman,0.0,0,89,100.0
2006,1,0,1761,Len Mattiace,0.0,0,91,100.0
2006,1,0,20628,Arron Oberholser,0.0,0,120,100.0
2006,1,0,6373,José María Olazábal,0.0,0,81,100.0
2006,1,0,25240,D.A. Points,0.0,0,139,100.0
2006,1,0,6527,Steve Stricker,0.0,0,104,100.0
2006,1,0,2239,Scott Verplank,0.0,0,138,100.0
2006,24,0,1941,Tom Pernice Jr.,0.54,1,186,99.4
2006,24,0,22293,Heath Slocum,0.54,1,184,99.4
2006,26,0,6595,Kevin Sutherland,0.56,1,179,99.4
2006,27,0,23048,Eric Axley,0.6,1,166,99.4
2006,28,0,24024,Zach Johnson,0.61,1,164,99.3
2006,29,0,20382,Stephen Leaney,0.64,1,157,99.3
2006,29,0,28475,Jeff Overton,0.64,1,156,99.3
2006,31,0,22946,Henrik Bjornstad,0.65,1,155,99.3
2006,31,0,21949,Joe Ogilvie,0.65,1,154,99.3
2006,33,0,10809,Jim Furyk,0.66,1,152,99.3
2006,34,0,1042,Paul Azinger,0.68,1,147,99.3
2006,34,0,1707,Steve Lowery,0.68,1,146,99.3
2006,36,0,1945,Kenny Perry,0.69,1,144,99.3
2006,37,0,20105,Jeff Gove,0.7,1,143,99.3
2006,38,0,19913,Ron Whittaker,0.73,1,137,99.2
2006,39,0,1320,Bob Estes,0.75,1,134,99.2
2006,40,0,11123,Chris Couch,0.76,1,131,99.2
2006,41,0,2106,Chris Smith,0.77,1,130,99.2
2006,42,0,12660,Jesper Parnevik,0.78,1,128,99.2
2006,42,0,21660,Jason Schultz,0.78,1,128,99.2
2006,44,0,20572,Rod Pampling,0.79,1,126,99.2
2006,45,0,1599,Steve Jones,0.81,1,123,99.1
2006,46,0,1619,Skip Kendall,0.82,1,122,99.1
2006,47,0,1219,John Cook,0.83,1,121,99.1
2006,48,0,1928,Corey Pavin,0.87,1,115,99.1
2006,49,0,26596,Ryan Moore,0.93,1,108,99.0
2006,50,0,23616,Ryan Hietala,0.94,1,106,99.0
2006,50,0,6350,Bob May,0.94,1,106,99.0
2006,52,0,11011,Mike Sposa,0.96,1,104,99.0
2006,53,0,19824,Craig Barlow,0.97,1,103,99.0
2006,54,0,6621,Joe Durant,0.99,2,202,99.0
2006,54,0,20812,Tjaart van der Walt,0.99,1,101,99.0
2006,56,0,22046,Geoff Ogilvy,1.01,1,99,98.9
2006,57,0,1706,Davis Love III,1.03,1,97,98.9
2006,58,0,21646,David Branshaw,1.05,2,191,98.9
2006,58,0,23497,Tag Ridings,1.05,2,191,98.9
2006,60,0,24980,Scott Gutschewski,1.06,1,94,98.9
2006,61,0,20574,Mathew Goggin,1.11,1,90,98.8
2006,62,0,6004,Stephen Ames,1.16,1,86,98.8
2006,62,0,10505,Shane Bertsch,1.16,2,172,98.8
2006,62,0,1823,Larry Mize,1.16,1,86,98.8
2006,62,0,24138,Ian Poulter,1.16,1,86,98.8
2006,66,0,8075,Jerry Kelly,1.2,2,167,98.8
2006,66,0,11032,Frank Lickliter II,1.2,2,167,98.8
2006,68,0,6567,Vijay Singh,1.21,2,165,98.7
2006,69,0,24507,Jason Bohn,1.23,2,163,98.7
2006,69,0,24924,Bill Haas,1.23,2,162,98.7
2006,69,0,20645,John Senden,1.23,2,162,98.7
2006,69,0,23349,Charles Warren,1.23,2,162,98.7
2006,73,0,27120,Troy Matteson,1.24,2,161,98.7
2006,74,0,6515,Shaun Micheel,1.27,2,157,98.7
2006,74,0,22913,John Rollins,1.27,2,157,98.7
2006,76,0,23983,Luke Donald,1.3,1,77,98.7
2006,76,0,12680,Shigeki Maruyama,1.3,2,154,98.7
2006,76,0,2101,Joey Sindelar,1.3,2,154,98.7
2006,79,0,1249,John Daly,1.32,1,76,98.6
2006,80,0,20378,Mathias Grönberg,1.34,2,149,98.6
2006,81,0,23322,Brett Wetterich,1.36,2,147,98.6
2006,82,0,20229,Stewart Cink,1.37,2,146,98.6
2006,83,0,1142,Bart Bryant,1.38,2,145,98.6
2006,83,0,21878,Mark Wilson,1.38,2,145,98.6
2006,85,0,23325,Vaughn Taylor,1.42,2,141,98.5
2006,86,0,6197,Michael Allen,1.47,2,136,98.5
2006,87,0,1161,Mark Calcavecchia,1.52,2,132,98.4
2006,87,0,8793,Tiger Woods,1.52,1,66,98.4
2006,89,0,24912,Will MacKenzie,1.55,2,129,98.4
2006,90,0,1766,Billy Mayfair,1.56,2,128,98.4
2006,90,0,8375,Paul Stankowski,1.56,2,128,98.4
2006,92,0,26420,Richard Johnson,1.57,3,191,98.4
2006,93,0,23541,Ben Crane,1.59,2,126,98.4
2006,93,0,22378,Trevor Immelman,1.59,2,126,98.4
2006,93,0,10860,Justin Leonard,1.59,2,126,98.4
2006,96,0,2104,Jeff Sluman,1.65,3,182,98.3
2006,97,0,1887,Mark O'Meara,1.69,1,59,98.3
2006,98,0,23135,Tim Clark,1.71,2,117,98.2
2006,98,0,1666,Bernhard Langer,1.71,2,117,98.2
2006,100,0,12760,Danny Ellis,1.74,2,115,98.2
2006,100,0,6012,Greg Kraft,1.74,2,115,98.2
2006,102,0,2246,Duffy Waldorf,1.78,3,169,98.2
2006,103,0,25842,Jon Mills,1.79,2,112,98.2
2006,104,0,21350,Ryuji Imada,1.8,3,167,98.2
2006,104,0,20127,Chris Riley,1.8,2,111,98.2
2006,106,0,23623,Bo Van Pelt,1.82,3,165,98.1
2006,107,0,24925,Jonathan Byrd,1.83,2,109,98.1
2006,107,0,21959,Ted Purdy,1.83,3,164,98.1
2006,109,0,19881,Robert Damron,1.85,3,162,98.1
2006,109,0,25632,Jimmy Walker,1.85,2,108,98.1
2006,111,0,2110,Jerry Smith,1.9,3,158,98.1
2006,112,0,20850,Daniel Chopra,1.91,3,157,98.0
2006,113,0,21961,Charles Howell III,1.92,3,156,98.0
2006,114,0,19846,Brian Gay,1.93,4,207,98.0
2006,115,0,1035,Tommy Armour III,1.94,2,103,98.0
2006,116,0,23353,J.J. Henry,1.97,3,152,98.0
2006,117,0,20631,David McKenzie,2.07,3,145,97.9
2006,118,0,1473,Todd Hamilton,2.08,2,96,97.9
2006,118,0,8537,J.P. Hayes,2.08,2,96,97.9
2006,118,0,27770,Camilo Villegas,2.08,3,144,97.9
2006,121,0,1139,Olin Browne,2.09,4,191,97.9
2006,122,0,10565,Ian Leggatt,2.1,3,143,97.9
2006,123,0,22405,Justin Rose,2.11,3,142,97.8
2006,123,0,12602,Dean Wilson,2.11,4,190,97.8
2006,125,0,20498,Briny Baird,2.13,3,141,97.8
2006,126,0,1553,John Huston,2.22,3,135,97.7
2006,127,0,21470,Daisuke Maruyama,2.24,3,134,97.7
2006,127,0,25804,Bubba Watson,2.24,3,134,97.7
2006,129,0,6573,Brandt Jobe,2.29,3,131,97.7
2006,130,0,20094,Jonathan Kaye,2.31,4,173,97.6
2006,131,0,23614,Rich Beem,2.33,3,129,97.6
2006,132,0,10733,Kent Jones,2.35,4,170,97.6
2006,132,0,1685,J.L. Lewis,2.35,2,85,97.6
2006,132,0,1810,Phil Mickelson,2.35,2,85,97.6
2006,135,0,24358,Robert Garrigus,2.37,4,169,97.6
2006,136,0,24781,Hunter Mahan,2.38,4,168,97.6
2006,137,0,21407,Arjun Atwal,2.41,4,166,97.5
2006,138,0,20691,Greg Owen,2.44,3,123,97.5
2006,138,0,10423,Mike Weir,2.44,3,123,97.5
2006,140,0,21805,Harrison Frazar,2.46,3,122,97.5
2006,141,0,2206,David Toms,2.52,3,119,97.4
2006,142,0,7749,Brett Quigley,2.54,5,197,97.4
2006,143,0,27095,Nick Watney,2.55,4,157,97.4
2006,144,0,20099,Doug Barron,2.56,3,117,97.4
2006,144,0,8123,Jeff Brehaut,2.56,4,156,97.4
2006,146,0,24361,Pat Perez,2.63,2,76,97.3
2006,146,0,2214,Kirk Triplett,2.63,3,114,97.3
2006,148,0,12755,Vance Veazey,2.65,3,113,97.3
2006,149,0,1724,Jeff Maggert,2.68,4,149,97.3
2006,150,0,21731,Freddie Jacobson,2.73,3,110,97.2
2006,151,0,25345,Carl Pettersson,2.74,4,146,97.2
2006,152,0,23718,Nathan Green,2.76,5,181,97.2
2006,152,0,1948,Tim Petrovic,2.76,4,145,97.2
2006,154,0,22892,Jason Gore,2.78,4,144,97.2
2006,155,0,6643,Paul Goydos,2.82,4,142,97.1
2006,156,0,2223,Bob Tway,2.86,3,105,97.1
2006,157,0,23621,Rory Sabbatini,2.88,4,139,97.1
2006,158,0,12510,Chad Campbell,2.92,4,137,97.0
2006,159,0,21753,Brian Davis,2.96,4,135,97.0
2006,160,0,1381,Fred Funk,3.01,5,166,96.9
2006,161,0,9011,David Duval,3.03,3,99,96.9
2006,161,0,25900,Lucas Glover,3.03,5,165,96.9
2006,161,0,24502,Adam Scott,3.03,3,99,96.9
2006,164,0,20634,Peter Lonard,3.08,4,130,96.9
2006,165,0,25935,John Engler Jr.,3.09,3,97,96.9
2006,166,0,22548,Patrick Sheehan,3.16,6,190,96.8
2006,167,0,12782,Tim Herron,3.2,4,125,96.8
2006,168,0,7457,Steve Flesch,3.24,6,185,96.7
2006,169,0,8385,Omar Uresti,3.3,3,91,96.7
2006,170,0,7223,Brian Bateman,3.31,4,121,96.6
2006,170,0,24140,Sean O'Hair,3.31,4,121,96.6
2006,172,0,26360,Bubba Dickerson,3.33,6,180,96.6
2006,173,0,1024,Billy Andrade,3.36,4,119,96.6
2006,174,0,23320,Ryan Palmer,3.37,6,178,96.6
2006,175,0,1132,Mark Brooks,3.45,5,145,96.5
2006,176,0,22621,Ben Curtis,3.47,5,144,96.5
2006,176,0,23788,D.J. Trahan,3.47,5,144,96.5
2006,178,0,7013,Wes Short Jr.,3.61,6,166,96.3
2006,179,0,1388,Robert Gamez,3.63,7,193,96.3
2006,180,0,20472,Alex Cejka,3.73,6,161,96.2
2006,180,0,8835,Kris Cox,3.73,5,134,96.2
2006,182,0,25936,Alex Aragon,3.92,4,102,96.0
2006,183,0,23673,Michael Connell,4.0,4,100,96.0
2006,184,0,6575,Dudley Hart,4.26,6,141,95.7
2006,185,0,20593,Greg Chalmers,4.42,5,113,95.5
2006,186,0,12716,Charley Hoffman,4.43,7,158,95.5
2006,187,0,20548,Hidemichi Tanaka,4.59,5,109,95.4
2006,188,0,23409,James Driscoll,4.83,7,145,95.1
2006,189,0,1577,Lee Janzen,4.93,7,142,95.0
2006,190,0,20766,Padraig Harrington,5.19,4,77,94.8
2006,191,0,12662,Thomas Levet,5.38,5,93,94.6
2006,192,0,23307,Roger Tambellini,5.56,6,108,94.4
2006,193,0,27943,Matt Hansen,6.15,8,130,93.8
2006,194,0,28780,Nicholas Thompson,6.21,9,145,93.7
2006,195,0,7867,Woody Austin,6.36,11,173,93.6
2006,196,0,27141,J.B. Holmes,8.49,9,106,91.5
2007,1,0,24507,Jason Bohn,0.0,0,106,100.0
2007,1,0,23933,Michael Boyd,0.0,0,108,100.0
2007,1,0,1132,Mark Brooks,0.0,0,101,100.0
2007,1,0,1157,Tom Byrum,0.0,0,96,100.0
2007,1,0,6522,Ernie Els,0.0,0,91,100.0
2007,1,0,1320,Bob Estes,0.0,0,152,100.0
2007,1,0,21209,Sergio Garcia,0.0,0,112,100.0
2007,1,0,23718,Nathan Green,0.0,0,146,100.0
2007,1,0,21731,Freddie Jacobson,0.0,0,152,100.0
2007,1,0,24024,Zach Johnson,0.0,0,130,100.0
2007,1,0,24490,George McNeill,0.0,0,162,100.0
2007,1,0,22348,Nick O'Hern,0.0,0,95,100.0
2007,1,0,22046,Geoff Ogilvy,0.0,0,115,100.0
2007,1,0,22293,Heath Slocum,0.0,0,188,100.0
2007,1,0,6527,Steve Stricker,0.0,0,111,100.0
2007,1,0,12714,Chris Tidland,0.0,0,97,100.0
2007,1,0,12602,Dean Wilson,0.0,0,125,100.0
2007,18,0,23320,Ryan Palmer,0.55,1,183,99.4
2007,19,0,20160,Charlie Wi,0.56,1,179,99.4
2007,20,0,2223,Bob Tway,0.57,1,175,99.4
2007,21,0,26951,Johnson Wagner,0.59,1,169,99.4
2007,22,0,22806,Doug LaBelle II,0.61,1,165,99.3
2007,23,0,2101,Joey Sindelar,0.62,1,162,99.3
2007,23,0,23788,D.J. Trahan,0.62,1,162,99.3
2007,23,0,26289,Boo Weekley,0.62,1,161,99.3
2007,26,0,8931,Glen Day,0.66,1,151,99.3
2007,26,0,8881,Tripp Isenhour,0.66,1,151,99.3
2007,28,0,1928,Corey Pavin,0.68,1,146,99.3
2007,29,0,23353,J.J. Henry,0.69,1,144,99.3
2007,30,0,2206,David Toms,0.7,1,142,99.3
2007,31,0,1035,Tommy Armour III,0.72,1,139,99.2
2007,31,0,24781,Hunter Mahan,0.72,1,138,99.2
2007,33,0,10809,Jim Furyk,0.74,1,136,99.2
2007,34,0,7363,Craig Bowden,0.77,1,130,99.2
2007,35,0,26881,Jarrod Lyle,0.78,1,128,99.2
2007,35,0,29476,Kyle Reifers,0.78,1,129,99.2
2007,37,0,6595,Kevin Sutherland,0.8,1,125,99.2
2007,38,0,22621,Ben Curtis,0.81,1,123,99.1
2007,38,0,22212,Craig Lile,0.81,1,124,99.1
2007,40,0,6004,Stephen Ames,0.83,1,121,99.1
2007,40,0,28475,Jeff Overton,0.83,1,121,99.1
2007,42,0,22371,Aaron Baddeley,0.84,1,119,99.1
2007,43,0,22378,Trevor Immelman,0.87,1,115,99.1
2007,44,0,10423,Mike Weir,0.88,1,113,99.1
2007,45,0,20628,Arron Oberholser,0.89,1,112,99.1
2007,45,0,2239,Scott Verplank,0.89,1,112,99.1
2007,47,0,21806,Paul Gow,0.91,1,110,99.0
2007,48,0,27963,Chris Stroud,0.92,1,109,99.0
2007,49,0,1577,Lee Janzen,0.97,1,103,99.0
2007,50,0,23135,Tim Clark,0.99,1,101,99.0
2007,51,0,1810,Phil Mickelson,1.02,1,98,98.9
2007,52,0,1473,Todd Hamilton,1.04,1,96,98.9
2007,53,0,20098,Stuart Appleby,1.06,1,94,98.9
2007,53,0,20104,Ken Duke,1.06,2,189,98.9
2007,55,0,1766,Billy Mayfair,1.08,2,185,98.9
2007,55,0,1948,Tim Petrovic,1.08,2,185,98.9
2007,55,0,10425,Jay Williamson,1.08,1,93,98.9
2007,58,0,23983,Luke Donald,1.1,1,91,98.9
2007,58,0,23349,Charles Warren,1.1,2,181,98.9
2007,60,0,20127,Chris Riley,1.11,1,90,98.8
2007,61,0,19846,Brian Gay,1.14,2,176,98.8
2007,61,0,28486,Michael Putnam,1.14,2,176,98.8
2007,63,0,26420,Richard Johnson,1.16,2,172,98.8
2007,64,0,26882,Michael Sim,1.18,1,85,98.8
2007,65,0,20623,Gavin Coles,1.21,2,165,98.7
2007,66,0,10860,Justin Leonard,1.22,2,164,98.7
2007,67,0,2104,Jeff Sluman,1.25,1,80,98.7
2007,68,0,20574,Mathew Goggin,1.27,2,157,98.7
2007,68,0,24924,Bill Haas,1.27,2,158,98.7
2007,68,0,1724,Jeff Maggert,1.27,2,158,98.7
2007,68,0,27770,Camilo Villegas,1.27,2,157,98.7
2007,72,0,6515,Shaun Micheel,1.29,2,155,98.7
2007,73,0,24138,Ian Poulter,1.3,1,77,98.7
2007,74,0,12510,Chad Campbell,1.31,2,153,98.6
2007,75,0,7223,Brian Bateman,1.32,1,76,98.6
2007,75,0,25804,Bubba Watson,1.32,2,151,98.6
2007,77,0,22913,John Rollins,1.33,2,150,98.6
2007,77,0,21528,Henrik Stenson,1.33,1,75,98.6
2007,79,0,21470,Daisuke Maruyama,1.34,2,149,98.6
2007,79,0,12660,Jesper Parnevik,1.34,2,149,98.6
2007,81,0,1142,Bart Bryant,1.35,2,148,98.6
2007,82,0,20433,Mark Hensby,1.37,2,146,98.6
2007,83,0,21646,David Branshaw,1.38,2,145,98.6
2007,84,0,20157,Retief Goosen,1.39,1,72,98.6
2007,85,0,20498,Briny Baird,1.41,3,213,98.5
2007,85,0,21805,Harrison Frazar,1.41,2,142,98.5
2007,85,0,20859,Anders Hansen,1.41,1,71,98.5
2007,88,0,6251,Chris DiMarco,1.45,2,138,98.5
2007,88,0,20382,Stephen Leaney,1.45,2,138,98.5
2007,90,0,12680,Shigeki Maruyama,1.46,2,137,98.5
2007,90,0,25396,Kevin Na,1.46,2,137,98.5
2007,92,0,1313,Steve Elkington,1.47,2,136,98.5
2007,93,0,23638,Brendon de Jonge,1.48,2,135,98.5
2007,93,0,20572,Rod Pampling,1.48,2,135,98.5
2007,95,0,20850,Daniel Chopra,1.49,3,202,98.5
2007,96,0,20105,Jeff Gove,1.53,3,196,98.4
2007,96,0,23322,Brett Wetterich,1.53,2,131,98.4
2007,98,0,23108,Matt Kuchar,1.54,2,130,98.4
2007,99,0,27095,Nick Watney,1.57,2,127,98.4
2007,100,0,21949,Joe Ogilvie,1.58,3,190,98.4
2007,101,0,12705,Cliff Kresge,1.6,3,188,98.4
2007,102,0,10213,Dicky Pride,1.63,2,123,98.3
2007,103,0,24912,Will MacKenzie,1.64,3,183,98.3
2007,104,0,25273,Andrew Buckle,1.65,2,121,98.3
2007,105,0,27702,Matt Hendrix,1.67,2,120,98.3
2007,105,0,7749,Brett Quigley,1.67,2,120,98.3
2007,107,0,24357,K.J. Choi,1.69,2,118,98.3
2007,108,0,7547,Craig Kanada,1.7,3,176,98.3
2007,109,0,24140,Sean O'Hair,1.72,3,174,98.2
2007,110,0,24290,D.J. Brigman,1.75,2,114,98.2
2007,110,0,20645,John Senden,1.75,3,171,98.2
2007,112,0,25892,Steve Wheatcroft,1.8,2,111,98.2
2007,113,0,7457,Steve Flesch,1.81,4,221,98.1
2007,114,0,27933,John Merrick,1.83,3,164,98.1
2007,115,0,1388,Robert Gamez,1.85,3,162,98.1
2007,115,0,25900,Lucas Glover,1.85,3,162,98.1
2007,117,0,21959,Ted Purdy,1.88,3,160,98.1
2007,118,0,1677,Tom Lehman,1.89,2,106,98.1
2007,119,0,21660,Jason Schultz,1.9,2,105,98.1
2007,120,0,25190,Jeff Quinney,1.91,3,157,98.0
2007,121,0,8123,Jeff Brehaut,1.94,2,103,98.0
2007,121,0,1706,Davis Love III,1.94,2,103,98.0
2007,123,0,1249,John Daly,2.0,2,100,98.0
2007,123,0,22295,Darron Stiles,2.0,2,100,98.0
2007,125,0,1024,Billy Andrade,2.01,3,149,97.9
2007,125,0,1941,Tom Pernice Jr.,2.01,3,149,97.9
2007,127,0,28158,Steve Marino,2.02,4,198,97.9
2007,128,0,6034,Marco Dawson,2.07,3,145,97.9
2007,129,0,20229,Stewart Cink,2.1,3,143,97.9
2007,130,0,19803,Ryan Armour,2.11,4,190,97.8
2007,130,0,23497,Tag Ridings,2.11,2,95,97.8
2007,132,0,26360,Bubba Dickerson,2.13,2,94,97.8
2007,133,0,12716,Charley Hoffman,2.14,3,140,97.8
2007,133,0,25345,Carl Pettersson,2.14,4,187,97.8
2007,135,0,8793,Tiger Woods,2.17,2,92,97.8
2007,136,0,23800,Bryce Molder,2.2,2,91,97.8
2007,137,0,23613,Rich Barcelo,2.21,3,136,97.7
2007,138,0,24358,Robert Garrigus,2.22,4,180,97.7
2007,139,0,24361,Pat Perez,2.26,3,133,97.7
2007,140,0,6643,Paul Goydos,2.3,2,87,97.7
2007,141,0,20378,Mathias Grönberg,2.34,4,171,97.6
2007,141,0,27120,Troy Matteson,2.34,4,171,97.6
2007,141,0,27649,Brandt Snedeker,2.34,4,171,97.6
2007,141,0,23325,Vaughn Taylor,2.34,3,128,97.6
2007,145,0,21753,Brian Davis,2.37,4,169,97.6
2007,146,0,23621,Rory Sabbatini,2.42,3,124,97.5
2007,146,0,21878,Mark Wilson,2.42,3,124,97.5
2007,148,0,8375,Paul Stankowski,2.44,2,82,97.5
2007,148,0,24457,Jaco Van Zyl,2.44,2,82,97.5
2007,150,0,11123,Chris Couch,2.47,4,162,97.5
2007,151,0,24925,Jonathan Byrd,2.5,3,120,97.5
2007,151,0,1797,Rocco Mediate,2.5,4,160,97.5
2007,153,0,21350,Ryuji Imada,2.52,4,159,97.4
2007,154,0,6567,Vijay Singh,2.58,5,194,97.4
2007,155,0,23048,Eric Axley,2.6,5,192,97.4
2007,156,0,24449,Parker McLachlin,2.61,4,153,97.3
2007,157,0,21961,Charles Howell III,2.63,4,152,97.3
2007,158,0,1707,Steve Lowery,2.68,4,149,97.3
2007,158,0,26596,Ryan Moore,2.68,4,149,97.3
2007,160,0,20472,Alex Cejka,2.7,4,148,97.3
2007,160,0,29718,Anthony Kim,2.7,4,148,97.3
2007,162,0,8075,Jerry Kelly,2.74,4,146,97.2
2007,163,0,1381,Fred Funk,2.75,3,109,97.2
2007,164,0,6621,Joe Durant,2.78,4,144,97.2
2007,165,0,11032,Frank Lickliter II,2.81,5,178,97.1
2007,166,0,10117,Bob Heintz,2.82,4,142,97.1
2007,167,0,10733,Kent Jones,2.86,5,175,97.1
2007,168,0,12782,Tim Herron,2.9,4,138,97.1
2007,169,0,12652,Cameron Beckman,2.99,5,167,97.0
2007,169,0,27060,John Mallinger,2.99,5,167,97.0
2007,171,0,24502,Adam Scott,3.03,3,99,96.9
2007,172,0,2036,Jim Rutledge,3.09,3,97,96.9
2007,173,0,23623,Bo Van Pelt,3.11,6,193,96.8
2007,174,0,25686,Jason Dufner,3.13,6,192,96.8
2007,174,0,20766,Padraig Harrington,3.13,3,96,96.8
2007,176,0,6197,Michael Allen,3.15,4,127,96.8
2007,176,0,24980,Scott Gutschewski,3.15,4,127,96.8
2007,178,0,22892,Jason Gore,3.18,5,157,96.8
2007,179,0,1945,Kenny Perry,3.23,5,155,96.7
2007,180,0,19972,José Coceres,3.3,3,91,96.7
2007,181,0,6373,José María Olazábal,3.33,2,60,96.6
2007,182,0,19824,Craig Barlow,3.7,3,81,96.3
2007,182,0,8537,J.P. Hayes,3.7,6,162,96.3
2007,184,0,7867,Woody Austin,3.75,6,160,96.2
2007,185,0,26679,Kevin Stadler,3.77,6,159,96.2
2007,186,0,21633,Steve Allan,3.85,4,104,96.1
2007,187,0,10885,Robert Allenby,3.95,6,152,96.0
2007,188,0,2246,Duffy Waldorf,4.17,6,144,95.8
2007,189,0,27141,J.B. Holmes,4.5,5,111,95.5
2007,190,0,20691,Greg Owen,4.51,6,133,95.4
2007,191,0,2214,Kirk Triplett,4.72,6,127,95.2
2007,192,0,20634,Peter Lonard,5.26,8,152,94.7
2007,193,0,12195,Tom Johnson,5.43,7,129,94.5
2007,194,0,1161,Mark Calcavecchia,5.44,8,147,94.5
2007,195,0,22405,Justin Rose,5.71,4,70,94.2
2007,196,0,23614,Rich Beem,6.17,10,162,93.8
2009,1,0,10885,Robert Allenby,0.0,0,99,100.0
2009,1,0,20472,Alex Cejka,0.0,0,151,100.0
2009,1,0,23135,Tim Clark,0.0,0,116,100.0
2009,1,0,22621,Ben Curtis,0.0,0,96,100.0
2009,1,0,28089,Jason Day,0.0,0,97,100.0
2009,1,0,23983,Luke Donald,0.0,0,123,100.0
2009,1,0,1313,Steve Elkington,0.0,0,129,100.0
2009,1,0,10809,Jim Furyk,0.0,0,131,100.0
2009,1,0,20157,Retief Goosen,0.0,0,111,100.0
2009,1,0,10117,Bob Heintz,0.0,0,96,100.0
2009,1,0,12716,Charley Hoffman,0.0,0,157,100.0
2009,1,0,1577,Lee Janzen,0.0,0,109,100.0
2009,1,0,1677,Tom Lehman,0.0,0,76,100.0
2009,1,0,24490,George McNeill,0.0,0,133,100.0
2009,1,0,26301,James Nitties,0.0,0,138,100.0
2009,1,0,20127,Chris Riley,0.0,0,123,100.0
2009,1,0,22913,John Rollins,0.0,0,133,100.0
2009,1,0,24502,Adam Scott,0.0,0,67,100.0
