YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
1998,168,0,12660,Jesper Parnevik,10.43,29,278
1998,169,0,1133,Billy Ray Brown,10.42,27,259
1998,170,0,2279,Mark Wiebe,10.38,33,318
1998,171,0,2294,Willie Wood,10.36,35,338
1998,172,0,1132,Mark Brooks,10.24,38,371
1998,173,0,21007,Gabriel Hjertstedt,10.2,30,294
1998,174,0,1331,Rick Fehr,10.04,25,249
1998,175,0,10423,Mike Weir,10.03,31,309
1998,176,0,1905,Joe Ozaki,10.0,23,230
1998,177,0,1604,Steve Jurgensen,9.97,29,291
1998,178,0,1060,Dave Barr,9.88,24,243
1998,179,0,1468,Gary Hallberg,9.72,24,247
1998,180,0,1549,Mike Hulbert,9.7,35,361
1998,181,0,1385,Jim Gallagher Jr.,9.62,28,291
1998,182,0,1116,Michael Bradley,9.61,27,281
1998,183,0,7707,Mike Small,9.51,25,263
1998,184,0,6132,Sonny Skinner,9.43,33,350
1998,185,0,6332,Neal Lancaster,9.25,32,346
1998,185,0,10585,Scott McCarron,9.25,31,335
1998,187,0,1096,Phil Blackmar,9.06,29,320
1998,187,0,2267,D.A. Weibring,9.06,25,276
1991,1,67,2133,Craig Stadler,18.51,52,281
1991,2,67,2146,Payne Stewart,18.18,52,286
1991,3,68,2054,Ken Schall,18.15,59,325
1991,4,68,2321,Fuzzy Zoeller,18.14,41,226
1991,5,69,1736,Roger Maltbie,17.74,47,265
1991,6,70,1201,Lennie Clements,17.51,38,217
1991,7,71,1098,Jay Don Blake,16.92,68,402
1991,8,71,1639,Kenny Knox,16.77,79,471
1991,9,71,1926,Steve Pate,16.67,65,390
1991,10,78,2294,Willie Wood,16.4,52,317
1991,11,78,1203,Russ Cochran,16.33,65,398
1991,12,78,1313,Steve Elkington,16.3,60,368
1991,13,78,1161,Mark Calcavecchia,16.29,51,313
1991,14,78,6571,Bryan Norton,16.28,42,258
1991,15,78,1458,Jerry Haas,16.21,65,401
1991,15,78,1724,Jeff Maggert,16.21,59,364
1991,17,78,1306,David Edwards,16.2,63,389
1991,18,78,1559,Hale Irwin,16.18,39,241
1991,19,78,1968,Nick Price,16.17,54,334
1991,20,78,1355,Raymond Floyd,16.12,39,242
1991,20,78,1823,Larry Mize,16.12,59,366
1991,22,78,1945,Kenny Perry,16.09,51,317
1991,23,80,1068,Andy Bean,15.99,47,294
1991,24,80,1943,Chris Perry,15.95,67,420
1991,25,80,2159,Curtis Strange,15.93,43,270
1991,26,80,1226,Fred Couples,15.92,53,333
1991,27,80,1039,Perry Arthur,15.9,45,283
1991,27,80,1132,Mark Brooks,15.9,69,434
1991,29,80,1723,Andrew Magee,15.86,59,372
1991,30,80,2131,Mike Springer,15.75,57,362
1991,31,80,1553,John Huston,15.68,61,389
1991,32,80,1388,Robert Gamez,15.67,50,319
1991,33,80,1385,Jim Gallagher Jr.,15.64,71,454
1991,34,82,1414,Bob Gilder,15.61,49,314
1991,35,83,6150,Carl Cooper,15.46,45,291
1991,36,83,1938,David Peoples,15.44,61,395
1991,37,84,1261,Jay Delsing,15.36,59,384
1991,38,84,1887,Mark O'Meara,15.34,50,326
1991,39,84,1706,Davis Love III,15.33,61,398
1991,39,84,2099,Scott Simpson,15.33,40,261
1991,41,84,1072,Chip Beck,15.28,57,373
1991,41,84,1510,Nolan Henke,15.28,59,386
1991,41,84,2246,Duffy Waldorf,15.28,59,386
1991,44,85,1607,Brian Kamm,15.18,46,303
1991,45,85,1928,Corey Pavin,15.08,60,398
1991,46,85,2214,Kirk Triplett,15.05,56,372
1991,47,85,1361,Dan Forsman,15.01,53,353
1991,47,85,2010,Loren Roberts,15.01,65,433
1991,49,87,6581,David Sutherland,14.98,46,307
1991,50,87,2049,Gene Sauers,14.97,50,334
1991,50,87,2230,Stan Utley,14.97,56,374
1991,52,88,1329,Brad Faxon,14.93,60,402
1991,53,89,1766,Billy Mayfair,14.92,64,429
1991,54,89,1331,Rick Fehr,14.89,49,329
1991,55,89,1096,Phil Blackmar,14.88,50,336
1991,56,89,1129,Bill Britton,14.87,58,390
1991,57,89,1154,Bill Buttner,14.86,48,323
1991,58,90,1323,Brad Fabel,14.85,56,377
1991,59,90,2185,Lance Ten Broeck,14.83,31,209
1991,60,90,6048,Dicky Thompson,14.81,52,351
1991,61,90,2170,Hal Sutton,14.78,60,406
1991,62,90,1971,Dillard Pruitt,14.74,51,346
1991,63,90,2241,Bobby Wadkins,14.7,61,415
1991,64,90,2267,D.A. Weibring,14.66,50,341
1991,65,90,1557,John Inman,14.6,59,404
1991,65,90,2190,Doug Tewell,14.6,40,274
1991,67,90,1682,Wayne Levi,14.52,44,303
1991,68,90,1320,Bob Estes,14.46,59,408
1991,68,90,2195,Leonard Thompson,14.46,47,325
1991,70,91,2186,Brian Tennyson,14.44,53,367
1991,71,91,1024,Billy Andrade,14.43,58,402
1991,72,92,1200,Keith Clearwater,14.35,60,418
1991,73,92,1837,Gil Morgan,14.29,47,329
1991,73,92,2104,Jeff Sluman,14.29,63,441
1991,75,95,1527,Scott Hoch,14.19,66,465
1991,76,95,1499,Mark Hayes,14.17,34,240
1991,77,95,2255,Denis Watson,14.16,33,233
1991,78,96,1042,Paul Azinger,14.1,43,305
1991,79,96,1378,David Frost,14.09,51,362
1991,79,96,1633,Tom Kite,14.09,51,362
1991,81,96,2279,Mark Wiebe,14.05,52,370
1991,82,96,2007,Larry Rinker,14.02,46,328
1991,82,96,2023,Clarence Rose,14.02,30,214
1991,84,96,1381,Fred Funk,13.99,55,393
1991,85,96,1307,Joel Edwards,13.96,49,351
1991,86,101,1151,Clark Burroughs,13.84,31,224
1991,87,101,2224,Greg Twiggs,13.82,47,340
1991,88,101,1701,Bob Lohr,13.8,45,326
1991,89,102,1093,Ronnie Black,13.73,42,306
1991,90,102,1715,Mark Lye,13.71,51,372
1991,91,102,2167,Mike Sullivan,13.65,49,359
1991,92,102,1196,Brian Claar,13.64,57,418
1991,93,103,1143,Brad Bryant,13.55,42,310
1991,94,104,2148,Ray Stewart,13.53,51,377
1991,95,104,6284,Jim Hallet,13.49,58,430
1991,96,104,1577,Lee Janzen,13.45,60,446
1991,97,104,1112,Charlie Bowles,13.36,41,307
1991,98,104,1014,Fulton Allem,13.33,36,270
1991,98,104,1469,Dan Halldorson,13.33,46,345
1991,98,104,2225,Howard Twitty,13.33,56,420
1991,98,104,2242,Lanny Wadkins,13.33,46,345
1991,102,104,1390,Buddy Gardner,13.29,57,429
1991,103,104,1783,Mark McCumber,13.25,42,317
1991,104,104,1219,John Cook,13.24,49,370
1991,105,104,1984,Sam Randolph,13.21,37,280
1991,106,104,1288,Ed Dougherty,13.2,61,462
1991,107,104,2041,Bill Sander,13.19,31,235
1991,108,104,1142,Bart Bryant,13.16,50,380
1991,109,104,2033,Dave Rummells,13.08,54,413
1991,110,104,2223,Bob Tway,13.07,40,306
1991,111,104,6006,JC Anderson,13.04,33,253
1991,112,104,1040,Emlyn Aubrey,13.02,56,430
1991,113,104,1282,Trevor Dodds,13.01,45,346
1991,114,104,6044,Scott Gump,13.0,49,377
1991,115,104,6332,Neal Lancaster,12.95,58,448
1991,116,104,2067,Ted Schulz,12.94,52,402
1991,117,104,1550,Ed Humenik,12.87,48,373
1991,118,104,1835,Tommy Moore,12.86,31,241
1991,119,104,1157,Tom Byrum,12.84,52,405
1991,120,104,1468,Gary Hallberg,12.83,44,343
1991,121,105,2239,Scott Verplank,12.79,28,219
1991,122,106,6034,Marco Dawson,12.76,43,337
1991,123,106,1457,Jay Haas,12.7,48,378
1991,124,106,1284,Mike Donald,12.65,53,419
1991,125,106,1078,Jim Benepe,12.62,39,309
1991,126,106,1569,Peter Jacobsen,12.59,37,294
1991,127,106,1549,Mike Hulbert,12.56,56,446
1991,128,106,6016,Brad Lardon,12.55,32,255
1991,129,106,1035,Tommy Armour III,12.54,44,351
1991,129,106,2095,Larry Silveira,12.54,40,319
1991,131,106,1435,Wayne Grady,12.5,32,256
1991,132,234,1106,Jim Booros,12.44,49,394
1991,132,234,1346,Ed Fiori,12.44,51,410
1991,132,234,2111,Mike Smith,12.44,52,418
1991,135,235,1049,Ian Baker-Finch,12.33,37,300
1991,135,235,2311,Kim Young,12.33,27,219
1991,137,235,1755,Dick Mast,12.32,34,276
1991,137,235,2090,Tom Sieckmann,12.32,42,341
1991,139,235,1495,Morris Hatalsky,12.31,41,333
1991,140,235,1797,Rocco Mediate,12.28,42,342
1991,141,235,2257,Brian Watts,12.23,39,319
1991,142,235,2201,Jim Thorpe,12.2,40,328
1991,142,235,2256,Tom Watson,12.2,25,205
1991,142,235,2298,Jim Woodward,12.2,40,328
1991,145,235,1771,Blaine McCallister,12.19,49,402
1991,146,235,2196,Robert Thompson,12.15,30,247
1991,147,237,1266,Clark Dennis,12.0,39,325
1991,148,238,1662,Greg Ladehoff,11.95,35,293
1991,149,238,2303,Robert Wrenn,11.91,43,361
1991,150,238,6575,Dudley Hart,11.89,46,387
1991,151,238,1946,Peter Persons,11.82,50,423
1991,152,238,1185,Brandel Chamblee,11.8,40,339
1991,153,240,1599,Steve Jones,11.75,43,366
1991,154,240,6579,Craig Rudolph,11.72,32,273
1991,155,240,2100,Tim Simpson,11.71,39,333
1991,156,240,6072,Greg Whisman,11.63,40,344
1991,157,240,1235,Ben Crenshaw,11.62,28,241
1991,158,240,6573,Brandt Jobe,11.58,30,259
1991,159,243,2101,Joey Sindelar,11.52,44,382
1991,160,243,1191,Barry Cheesman,11.47,32,279
1991,161,243,6090,Jim McGovern,11.44,46,402
1991,162,245,1197,Bobby Clampett,11.35,37,326
1991,163,245,1303,Bob Eastwood,11.3,34,301
1991,164,246,6140,Sean Murphy,11.27,31,275
1991,165,246,6010,Brad Bell,11.26,26,231
1991,166,247,2135,Mike Standly,11.24,40,356
1991,167,247,1168,David Canipe,11.23,41,365
1991,168,247,6577,John Wilson,11.21,39,348
1991,169,251,1475,Donnie Hammond,11.04,34,308
1991,170,251,1790,Pat McGowan,11.03,29,263
1991,171,251,1725,John Mahaffey,10.99,31,282
1991,172,251,6118,Greg Bruckner,10.95,44,402
1991,173,251,1156,Curt Byrum,10.94,43,393
1991,174,252,1690,Bruce Lietzke,10.92,31,284
1991,175,252,1444,Ken Green,10.88,41,377
1991,176,252,1876,Greg Norman,10.8,27,250
1991,177,252,1846,Jodie Mudd,10.79,26,241
1991,178,253,2322,Richard Zokol,10.75,30,279
1991,179,253,1996,Mike Reid,10.64,30,282
1991,180,253,1006,John Adams,10.58,40,378
1991,181,256,1975,Tom Purtzer,10.2,36,353
1991,182,270,1626,Karl Kimball,9.96,28,281
1991,183,270,1249,John Daly,9.88,42,425
1991,184,270,6197,Michael Allen,9.74,34,349
1991,185,270,1958,Dan Pohl,9.49,26,274
1991,186,270,1133,Billy Ray Brown,9.47,36,380
1991,187,278,1060,Dave Barr,9.01,31,344
1991,188,278,1878,Andy North,8.92,19,213
1991,189,286,2292,Bob Wolcott,8.3,40,482
1996,1,0,1329,Brad Faxon,19.34,64,331
1996,2,0,1378,David Frost,17.77,51,287
1996,3,0,1326,Nick Faldo,17.41,39,224
1996,4,0,1510,Nolan Henke,17.13,56,327
1996,5,0,9011,David Duval,16.94,51,301
1996,6,0,1203,Russ Cochran,16.91,57,337
1996,7,0,1887,Mark O'Meara,16.88,54,320
1996,8,0,1682,Wayne Levi,16.55,48,290
1996,9,0,1943,Chris Perry,16.49,46,279
1996,10,0,2023,Clarence Rose,16.09,56,348
1996,11,0,10215,Charlie Rymer,15.98,58,363
1996,12,0,1971,Dillard Pruitt,15.89,48,302
1996,13,0,1201,Lennie Clements,15.87,53,334
1996,14,0,7235,John Morse,15.75,60,381
1996,15,0,2186,Brian Tennyson,15.74,48,305
1996,16,0,6613,Tommy Tolles,15.63,60,384
1996,17,0,1457,Jay Haas,15.47,56,362
1996,18,0,1098,Jay Don Blake,15.45,57,369
1996,19,0,1928,Corey Pavin,15.43,50,324
1996,20,0,1837,Gil Morgan,15.32,38,248
1996,21,0,2246,Duffy Waldorf,15.27,42,275
1996,22,0,1235,Ben Crenshaw,15.25,36,236
1996,23,0,1876,Greg Norman,15.2,31,204
1996,24,0,1116,Michael Bradley,15.19,53,349
1996,25,0,1323,Brad Fabel,15.1,53,351
1996,25,0,12626,Joey Gullion,15.1,53,351
1996,27,0,2170,Hal Sutton,15.08,54,358
1996,28,0,10505,Shane Bertsch,15.05,45,299
1996,29,0,2099,Scott Simpson,15.0,42,280
1996,30,0,2010,Loren Roberts,14.94,49,328
1996,31,0,6064,Jeff Gallagher,14.87,51,343
1996,32,0,6124,Patrick Burke,14.86,44,296
1996,33,0,1920,Craig Parry,14.85,49,330
1996,34,0,6034,Marco Dawson,14.81,52,351
1996,35,0,1346,Ed Fiori,14.8,37,250
1996,36,0,2101,Joey Sindelar,14.69,52,354
1996,37,0,1527,Scott Hoch,14.65,57,389
1996,38,0,2104,Jeff Sluman,14.62,63,431
1996,39,0,1707,Steve Lowery,14.57,59,405
1996,40,0,2321,Fuzzy Zoeller,14.55,31,213
1996,41,0,1577,Lee Janzen,14.52,54,372
1996,42,0,1945,Kenny Perry,14.51,47,324
1996,43,0,2159,Curtis Strange,14.47,46,318
1996,44,0,1313,Steve Elkington,14.45,37,256
1996,44,0,6643,Paul Goydos,14.45,49,339
1996,44,0,1607,Brian Kamm,14.45,51,353
1996,47,0,1771,Blaine McCallister,14.44,53,367
1996,48,0,1968,Nick Price,14.42,30,208
1996,49,0,10585,Scott McCarron,14.41,50,347
1996,50,0,1042,Paul Azinger,14.38,45,313
1996,50,0,1388,Robert Gamez,14.38,44,306
1996,52,0,1132,Mark Brooks,14.32,58,405
1996,53,0,1306,David Edwards,14.29,47,329
1996,54,0,1185,Brandel Chamblee,14.23,40,281
1996,55,0,1024,Billy Andrade,14.16,50,353
1996,55,0,2146,Payne Stewart,14.16,50,353
1996,57,0,1385,Jim Gallagher Jr.,14.14,42,297
1996,58,0,1864,Larry Nelson,14.1,43,305
1996,59,0,20259,Hisayuki Sasaki,14.06,36,256
1996,60,0,1701,Bob Lohr,14.05,51,363
1996,61,0,1823,Larry Mize,14.04,41,292
1996,62,0,1724,Jeff Maggert,14.01,51,364
1996,63,0,8075,Jerry Kelly,13.98,52,372
1996,64,0,1553,John Huston,13.95,47,337
1996,65,0,2218,Ted Tryba,13.94,58,416
1996,66,0,8385,Omar Uresti,13.91,53,381
1996,67,0,7867,Woody Austin,13.87,66,476
1996,68,0,1175,Jim Carter,13.63,59,433
1996,69,0,1040,Emlyn Aubrey,13.62,32,235
1996,69,0,2131,Mike Springer,13.62,47,345
1996,71,0,8931,Glen Day,13.57,49,361
1996,72,0,6595,Kevin Sutherland,13.56,59,435
1996,73,0,2115,Taylor Smith,13.55,42,310
1996,74,0,6214,Guy Boros,13.53,51,377
1996,75,0,10203,Bryan Gorman,13.52,38,281
1996,76,0,2267,D.A. Weibring,13.49,29,215
1996,77,0,1072,Chip Beck,13.48,50,371
1996,77,0,12782,Tim Herron,13.48,55,408
1996,79,0,6140,Sean Murphy,13.46,44,327
1996,80,0,1996,Mike Reid,13.45,39,290
1996,81,0,1139,Olin Browne,13.39,51,381
1996,82,0,1143,Brad Bryant,13.35,45,337
1996,82,0,1975,Tom Purtzer,13.35,45,337
1996,84,0,1035,Tommy Armour III,13.3,29,218
1996,85,0,1938,David Peoples,13.27,30,226
1996,86,0,2214,Kirk Triplett,13.22,39,295
1996,87,0,2279,Mark Wiebe,13.13,39,297
1996,88,0,1142,Bart Bryant,13.1,41,313
1996,89,0,1633,Tom Kite,13.04,36,276
1996,89,0,12660,Jesper Parnevik,13.04,36,276
1996,91,0,8993,Franklin Langham,13.03,49,376
1996,92,0,1549,Mike Hulbert,13.02,50,384
1996,93,0,1475,Donnie Hammond,13.01,32,246
1996,94,0,10809,Jim Furyk,12.97,52,401
1996,95,0,1381,Fred Funk,12.95,57,440
1996,95,0,6527,Steve Stricker,12.95,43,332
1996,97,0,1960,Don Pooley,12.94,33,255
1996,98,0,1096,Phil Blackmar,12.93,49,379
1996,99,0,1307,Joel Edwards,12.89,49,380
1996,100,0,10860,Justin Leonard,12.84,52,405
1996,101,0,1557,John Inman,12.81,41,320
1996,102,0,6657,Steve Rintoul,12.79,39,305
1996,102,0,2171,Mike Swartz,12.79,38,297
1996,104,0,1261,Jay Delsing,12.78,45,352
1996,105,0,1783,Mark McCumber,12.75,26,204
1996,106,0,6522,Ernie Els,12.69,33,260
1996,107,0,1604,Steve Jurgensen,12.68,45,355
1996,108,0,1677,Tom Lehman,12.66,40,316
1996,109,0,6012,Greg Kraft,12.65,42,332
1996,110,0,2167,Mike Sullivan,12.64,44,348
1996,111,0,11032,Frank Lickliter II,12.54,43,343
1996,112,0,6036,Scott Dunlap,12.5,41,328
1996,112,0,1435,Wayne Grady,12.5,32,256
1996,112,0,6090,Jim McGovern,12.5,44,352
1996,115,0,1161,Mark Calcavecchia,12.47,52,417
1996,116,0,1006,John Adams,12.46,39,313
1996,117,0,2201,Jim Thorpe,12.44,28,225
1996,118,0,19883,Joe Daley,12.34,39,316
1996,119,0,6332,Neal Lancaster,12.32,51,414
1996,120,0,1810,Phil Mickelson,12.3,38,309
1996,120,0,2241,Bobby Wadkins,12.3,46,374
1996,122,0,8375,Paul Stankowski,12.28,35,285
1996,123,0,1320,Bob Estes,12.26,32,261
1996,124,0,6567,Vijay Singh,12.19,44,361
1996,125,0,19913,Ron Whittaker,12.18,29,238
1996,126,0,7087,Hugh Royer III,12.16,45,370
1996,127,0,2223,Bob Tway,12.15,39,321
1996,128,0,1060,Dave Barr,12.13,29,239
1996,128,0,1748,Doug Martin,12.13,45,371
1996,128,0,1905,Joe Ozaki,12.13,33,272
1996,131,0,6044,Scott Gump,12.12,48,396
1996,132,0,1156,Curt Byrum,12.05,27,224
1996,133,0,2256,Tom Watson,12.04,26,216
1996,134,0,6577,John Wilson,12.0,39,325
1996,135,0,1014,Fulton Allem,11.98,26,217
1996,136,0,1723,Andrew Magee,11.97,37,309
1996,137,0,1068,Andy Bean,11.88,36,303
1996,138,0,8337,Mike Heinen,11.86,46,388
1996,139,0,20095,Carl Paulson,11.8,42,356
1996,140,0,1219,John Cook,11.76,42,357
1996,141,0,1599,Steve Jones,11.75,39,332
1996,141,0,8547,John Maginnes,11.75,39,332
1996,143,0,1200,Keith Clearwater,11.71,37,316
1996,144,0,1361,Dan Forsman,11.54,30,260
1996,144,0,1891,David Ogrin,11.54,48,416
1996,146,0,7267,Allen Doyle,11.45,41,358
1996,147,0,2049,Gene Sauers,11.43,36,315
1996,148,0,1766,Billy Mayfair,11.41,43,377
1996,149,0,1226,Fred Couples,11.32,30,265
1996,150,0,1374,Robin Freeman,11.3,47,416
1996,151,0,1408,Kelly Gibson,11.26,52,462
1996,152,0,7101,Dave Stockton Jr.,11.23,42,374
1996,153,0,10213,Dicky Pride,11.08,36,325
1996,154,0,2226,Tray Tyner,11.0,23,209
1996,155,0,2135,Mike Standly,10.98,36,328
1996,156,0,1487,Jeff Hart,10.9,29,266
1996,157,0,10569,Mike Brisky,10.84,36,332
1996,158,0,1797,Rocco Mediate,10.83,30,277
1996,159,0,2206,David Toms,10.8,39,361
1996,160,0,2133,Craig Stadler,10.76,24,223
1996,161,0,12781,Scott Medlin,10.75,23,214
1996,162,0,1706,Davis Love III,10.59,34,321
1996,163,0,1958,Dan Pohl,10.55,25,237
1996,164,0,10425,Jay Williamson,10.54,33,313
1996,165,0,6315,Pete Jordan,10.44,31,297
1996,166,0,1414,Bob Gilder,10.4,36,346
1996,167,0,1196,Brian Claar,10.38,44,424
1996,168,0,1444,Ken Green,10.33,34,329
1996,169,0,1334,Keith Fergus,10.32,35,339
1996,170,0,2303,Robert Wrenn,10.24,30,293
1996,171,0,2106,Chris Smith,10.19,33,324
1996,172,0,1093,Ronnie Black,10.06,35,348
1996,173,0,1331,Rick Fehr,10.03,30,299
1996,174,0,1603,Jeff Julian,9.96,28,281
1996,175,0,1157,Tom Byrum,9.94,31,312
1996,176,0,20098,Stuart Appleby,9.82,38,387
1996,177,0,20051,Joe Acosta Jr.,9.69,28,289
1996,178,0,1133,Billy Ray Brown,9.58,30,313
1996,179,0,6599,John Elliott,9.57,20,209
1996,180,0,2242,Lanny Wadkins,9.56,24,251
1996,181,0,1569,Peter Jacobsen,9.34,24,257
1996,182,0,20505,Lucas Parsons,9.21,21,228
1996,183,0,2008,Lee Rinker,9.14,37,405
1996,184,0,6617,Brian Henninger,9.09,31,341
1996,185,0,10649,Tom Scherrer,8.84,32,362
1996,186,0,6066,Gary Rusnak,8.81,28,318
1996,187,0,1249,John Daly,8.68,25,288
1996,188,0,2245,Grant Waite,8.55,26,304
1996,189,0,1725,John Mahaffey,8.37,22,263
1996,190,0,1761,Len Mattiace,8.09,28,346
2005,1,0,1928,Corey Pavin,18.24,54,296
2005,2,0,12510,Chad Campbell,17.93,66,368
2005,3,0,1418,Bill Glasson,17.54,37,211
2005,4,0,1329,Brad Faxon,17.38,49,282
2005,5,0,23541,Ben Crane,17.32,53,306
2005,6,0,2010,Loren Roberts,17.29,37,214
2005,7,0,10809,Jim Furyk,16.98,63,371
2005,8,0,10733,Kent Jones,16.88,67,397
2005,9,0,22293,Heath Slocum,16.71,67,401
2005,10,0,21407,Arjun Atwal,16.6,44,265
2005,11,0,1249,John Daly,16.55,49,296
2005,12,0,1810,Phil Mickelson,16.49,48,291
2005,13,0,10425,Jay Williamson,16.28,35,215
2005,14,0,2214,Kirk Triplett,16.27,34,209
2005,15,0,10117,Bob Heintz,16.24,44,271
2005,16,0,1945,Kenny Perry,16.09,51,317
2005,17,0,23621,Rory Sabbatini,16.08,50,311
2005,18,0,21878,Mark Wilson,16.03,46,287
2005,19,0,23063,Scott Hend,15.81,46,291
2005,20,0,1320,Bob Estes,15.69,59,376
2005,21,0,8075,Jerry Kelly,15.63,63,403
2005,22,0,6004,Stephen Ames,15.61,49,314
2005,23,0,1142,Bart Bryant,15.56,56,360
2005,24,0,23135,Tim Clark,15.36,53,345
2005,25,0,21498,Hideto Tanihara,15.23,30,197
2005,26,0,1388,Robert Gamez,15.2,57,375
2005,26,0,2239,Scott Verplank,15.2,52,342
2005,28,0,20663,Brenden Pappas,15.12,31,205
2005,29,0,20229,Stewart Cink,15.08,54,358
2005,30,0,20572,Rod Pampling,15.03,49,326
2005,31,0,23322,Brett Wetterich,14.95,45,301
2005,32,0,24361,Pat Perez,14.81,52,351
2005,33,0,6575,Dudley Hart,14.79,50,338
2005,34,0,1823,Larry Mize,14.78,30,203
2005,35,0,23320,Ryan Palmer,14.69,57,388
2005,36,0,1685,J.L. Lewis,14.68,59,402
2005,37,0,22548,Patrick Sheehan,14.67,66,450
2005,38,0,1707,Steve Lowery,14.65,57,389
2005,39,0,12652,Cameron Beckman,14.59,55,377
2005,39,0,20623,Gavin Coles,14.59,41,281
2005,41,0,1139,Olin Browne,14.58,57,391
2005,42,0,6332,Neal Lancaster,14.55,56,385
2005,43,0,12782,Tim Herron,14.54,58,399
2005,44,0,10885,Robert Allenby,14.53,51,351
2005,45,0,1706,Davis Love III,14.52,44,303
2005,46,0,2246,Duffy Waldorf,14.51,47,324
2005,47,0,1487,Jeff Hart,14.46,36,249
2005,48,0,8793,Tiger Woods,14.44,41,284
2005,49,0,20548,Hidemichi Tanaka,14.42,60,416
2005,50,0,8537,J.P. Hayes,14.4,37,257
2005,51,0,1724,Jeff Maggert,14.33,43,300
2005,52,0,20498,Briny Baird,14.29,56,392
2005,53,0,2101,Joey Sindelar,14.22,60,422
2005,54,0,1127,Danny Briggs,14.18,39,275
2005,55,0,12662,Thomas Levet,14.15,29,205
2005,56,0,1157,Tom Byrum,14.11,47,333
2005,57,0,1219,John Cook,14.04,40,285
2005,58,0,20628,Arron Oberholser,14.01,36,257
2005,59,0,22405,Justin Rose,13.99,54,386
2005,60,0,12454,Mario Tiziani,13.96,37,265
2005,61,0,7223,Brian Bateman,13.95,54,387
2005,62,0,7867,Woody Austin,13.9,56,403
2005,63,0,8931,Glen Day,13.88,44,317
2005,63,0,23108,Matt Kuchar,13.88,34,245
2005,65,0,26679,Kevin Stadler,13.87,52,375
2005,66,0,8545,Glen Hnatiuk,13.78,31,225
2005,67,0,23614,Rich Beem,13.77,34,247
2005,68,0,23983,Luke Donald,13.73,32,233
2005,69,0,26758,David Hearn,13.72,38,277
2005,70,0,1577,Lee Janzen,13.67,41,300
2005,70,0,21949,Joe Ogilvie,13.67,54,395
2005,72,0,6373,José María Olazábal,13.66,28,205
2005,73,0,1887,Mark O'Meara,13.64,36,264
2005,73,0,24502,Adam Scott,13.64,36,264
2005,75,0,23725,Brendan Jones,13.56,43,317
2005,75,0,20382,Stephen Leaney,13.56,48,354
2005,75,0,23623,Bo Van Pelt,13.56,61,450
2005,78,0,23497,Tag Ridings,13.55,50,369
2005,78,0,6527,Steve Stricker,13.55,34,251
2005,80,0,1132,Mark Brooks,13.51,40,296
2005,80,0,1381,Fred Funk,13.51,55,407
2005,82,0,24140,Sean O'Hair,13.49,53,393
2005,83,0,1226,Fred Couples,13.48,36,267
2005,83,0,6515,Shaun Micheel,13.48,43,319
2005,85,0,21209,Sergio Garcia,13.46,35,260
2005,86,0,12823,Carlos Franco,13.4,41,306
2005,86,0,20645,John Senden,13.4,54,403
2005,88,0,19824,Craig Barlow,13.33,42,315
2005,89,0,20094,Jonathan Kaye,13.31,39,293
2005,89,0,2206,David Toms,13.31,41,308
2005,91,0,1797,Rocco Mediate,13.29,40,301
2005,92,0,23325,Vaughn Taylor,13.28,53,399
2005,93,0,12680,Shigeki Maruyama,13.27,52,392
2005,94,0,21633,Steve Allan,13.22,53,401
2005,95,0,1677,Tom Lehman,13.21,35,265
2005,96,0,21805,Harrison Frazar,13.17,54,410
2005,97,0,20121,Todd Fischer,13.16,52,395
2005,98,0,8123,Jeff Brehaut,13.09,36,275
2005,99,0,1035,Tommy Armour III,13.03,55,422
2005,99,0,20850,Daniel Chopra,13.03,55,422
2005,99,0,12602,Dean Wilson,13.03,46,353
2005,102,0,2104,Jeff Sluman,12.99,50,385
2005,103,0,24604,Hunter Haas,12.85,41,319
2005,104,0,24024,Zach Johnson,12.83,48,374
2005,105,0,26287,Roland Thatcher,12.79,38,297
2005,106,0,1766,Billy Mayfair,12.78,57,446
2005,107,0,22046,Geoff Ogilvy,12.77,47,368
2005,108,0,20157,Retief Goosen,12.71,30,236
2005,108,0,21806,Paul Gow,12.71,38,299
2005,108,0,20474,Phillip Price,12.71,38,299
2005,111,0,22295,Darron Stiles,12.7,39,307
2005,111,0,20396,Lee Westwood,12.7,24,189
2005,113,0,10423,Mike Weir,12.69,33,260
2005,114,0,23349,Charles Warren,12.68,45,355
2005,115,0,6197,Michael Allen,12.67,46,363
2005,116,0,6599,John Elliott,12.66,29,229
2005,117,0,20502,Michael Long,12.63,36,285
2005,118,0,1457,Jay Haas,12.62,26,206
2005,119,0,25900,Lucas Glover,12.61,44,349
2005,120,0,24357,K.J. Choi,12.59,36,286
2005,121,0,1619,Skip Kendall,12.58,40,318
2005,122,0,21753,Brian Davis,12.54,38,303
2005,123,0,1473,Todd Hamilton,12.53,45,359
2005,124,0,23353,J.J. Henry,12.47,51,409
2005,125,0,1553,John Huston,12.46,44,353
2005,126,0,1666,Bernhard Langer,12.41,33,266
2005,127,0,1024,Billy Andrade,12.39,42,339
2005,127,0,19972,José Coceres,12.39,27,218
2005,127,0,24138,Ian Poulter,12.39,27,218
2005,130,0,22371,Aaron Baddeley,12.35,41,332
2005,131,0,10201,Matt Gogel,12.34,38,308
2005,132,0,20433,Mark Hensby,12.31,32,260
2005,133,0,1941,Tom Pernice Jr.,12.3,53,431
