YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
2022,133,0,27064,Jhonattan Vegas,0.552,67,37.0
2022,136,0,24024,Zach Johnson,0.556,63,35.0
2022,136,0,37455,Si Woo Kim,0.556,81,45.0
2022,136,0,49960,Sepp Straka,0.556,72,40.0
2022,139,0,39436,Joshua Creel,0.558,52,29.0
2022,140,0,25818,Scott Piercy,0.56,91,51.0
2022,141,0,30978,Kiradech Aphibarnrat,0.561,41,23.0
2022,141,0,32366,Kevin Chappell,0.561,41,23.0
2022,141,0,23983,Luke Donald,0.561,57,32.0
2022,141,0,51634,Sahith Theegala,0.561,107,60.0
2022,141,0,31323,Gary Woodland,0.561,57,32.0
2022,146,0,37275,Sam Ryder,0.562,89,50.0
2022,147,0,54628,Lee Hodges,0.563,80,45.0
2022,147,0,27649,Brandt Snedeker,0.563,64,36.0
2022,149,0,32757,Patton Kizzire,0.564,101,57.0
2022,150,0,52375,Doug Ghim,0.565,62,35.0
2022,151,0,46550,Brandon Hagy,0.567,67,38.0
2022,152,0,22405,Justin Rose,0.568,44,25.0
2022,153,0,28089,Jason Day,0.569,72,41.0
2022,153,0,31646,Emiliano Grillo,0.569,58,33.0
2022,155,0,34264,Hudson Swafford,0.575,73,42.0
2022,156,0,49947,Taylor Moore,0.577,71,41.0
2022,156,0,33486,Roger Sloan,0.577,78,45.0
2022,158,0,26476,Chez Reavie,0.578,83,48.0
2022,159,0,32816,Satoshi Kodaira,0.579,38,22.0
2022,160,0,46717,Viktor Hovland,0.58,50,29.0
2022,161,0,26300,Matt Jones,0.583,72,42.0
2022,162,0,48081,Xander Schauffele,0.585,53,31.0
2022,163,0,34255,Joseph Bramlett,0.586,58,34.0
2022,163,0,45486,Joaquin Niemann,0.586,58,34.0
2022,163,0,47128,Richy Werenski,0.586,70,41.0
2022,166,0,27770,Camilo Villegas,0.59,61,36.0
2022,166,0,45540,Jared Wolfe,0.59,61,36.0
2022,168,0,27895,Jonas Blixt,0.593,54,32.0
2022,169,0,54421,Garrick Higgo,0.596,47,28.0
2022,170,0,34174,John Huh,0.597,62,37.0
2022,171,0,39324,J.J. Spaun,0.598,82,49.0
2022,172,0,32448,James Hahn,0.605,76,46.0
2022,172,0,39953,Chase Seiffert,0.605,43,26.0
2022,174,0,40115,Adam Svensson,0.607,89,54.0
2022,175,0,52374,Brandon Wu,0.613,62,38.0
2022,176,0,45526,Abraham Ancer,0.614,57,35.0
2022,176,0,36689,Brooks Koepka,0.614,44,27.0
2022,178,0,24980,Scott Gutschewski,0.625,32,20.0
2022,179,0,54783,Dylan Wu,0.627,67,42.0
2022,180,0,51950,Max McGreevy,0.629,62,39.0
2022,181,0,47988,Nick Hardy,0.632,57,36.0
2022,182,0,33667,Carlos Ortiz,0.635,52,33.0
2022,183,0,37212,Paul Barjon,0.643,56,36.0
2022,184,0,20229,Stewart Cink,0.652,69,45.0
2022,185,0,50525,Collin Morikawa,0.656,32,21.0
2022,186,0,19803,Ryan Armour,0.659,41,27.0
2022,187,0,25900,Lucas Glover,0.671,73,49.0
2022,188,0,29926,Danny Lee,0.673,49,33.0
2022,189,0,36884,Ben Kohles,0.675,40,27.0
2022,190,0,47856,Seth Reeves,0.689,45,31.0
2022,191,0,31557,Jim Herman,0.706,51,36.0
2022,192,0,50095,Austin Smotherman,0.708,65,46.0
2022,193,0,52372,Cameron Champ,0.744,39,29.0
2024,1,0,50484,Hayden Springer,0.288,59,17.0
2024,2,0,47504,Sam Burns,0.311,90,28.0
2024,3,0,39327,Ben Silverman,0.315,73,23.0
2024,4,0,55893,Sam Stevens,0.325,77,25.0
2024,5,0,35617,Martin Trainer,0.328,64,21.0
2024,6,0,34099,Harris English,0.33,88,29.0
2024,7,0,46442,Maverick McNealy,0.333,99,33.0
2024,7,0,49771,J.T. Poston,0.333,90,30.0
2024,9,0,51634,Sahith Theegala,0.337,101,34.0
2024,10,0,46046,Scottie Scheffler,0.339,56,19.0
2024,11,0,52955,Ludvig Åberg,0.342,73,25.0
2024,12,0,34021,Bud Cauley,0.344,61,21.0
2024,12,0,24502,Adam Scott,0.344,93,32.0
2024,14,0,57975,Harry Hall,0.353,85,30.0
2024,15,0,30911,Tommy Fleetwood,0.357,70,25.0
2024,16,0,35506,Mackenzie Hughes,0.359,117,42.0
2024,17,0,45522,Christiaan Bezuidenhout,0.362,94,34.0
2024,18,0,33968,Thorbjørn Olesen,0.364,44,16.0
2024,19,0,56149,Wilson Furr,0.373,51,19.0
2024,20,0,54628,Lee Hodges,0.375,80,30.0
2024,21,0,33448,Justin Thomas,0.386,70,27.0
2024,22,0,28775,Nate Lashley,0.394,71,28.0
2024,23,0,39324,J.J. Spaun,0.397,68,27.0
2024,24,0,25493,Nick Taylor,0.4,90,36.0
2024,25,0,22371,Aaron Baddeley,0.402,92,37.0
2024,26,0,32839,Hideki Matsuyama,0.406,64,26.0
2024,27,0,39977,Max Homa,0.407,86,35.0
2024,27,0,26476,Chez Reavie,0.407,54,22.0
2024,29,0,34256,Andrew Putnam,0.409,88,36.0
2024,30,0,47993,Denny McCarthy,0.41,117,48.0
2024,30,0,55789,Taylor Montgomery,0.41,78,32.0
2024,30,0,49947,Taylor Moore,0.41,117,48.0
2024,33,0,22405,Justin Rose,0.413,75,31.0
2024,34,0,48081,Xander Schauffele,0.414,70,29.0
2024,35,0,51977,Max Greyserman,0.416,77,32.0
2024,35,0,35461,Beau Hossler,0.416,89,37.0
2024,37,0,34098,Russell Henley,0.419,74,31.0
2024,37,0,48887,Matt Wallace,0.419,62,26.0
2024,39,0,34255,Joseph Bramlett,0.422,90,38.0
2024,40,0,34587,Chan Kim,0.423,71,30.0
2024,40,0,30163,Henrik Norlander,0.423,52,22.0
2024,42,0,28237,Rory McIlroy,0.424,59,25.0
2024,43,0,51287,Ryo Hisatsune,0.425,73,31.0
2024,44,0,29221,Webb Simpson,0.426,54,23.0
2024,45,0,47591,Eric Cole,0.427,96,41.0
2024,46,0,29420,Billy Horschel,0.429,91,39.0
2024,46,0,27936,Martin Laird,0.429,91,39.0
2024,46,0,23320,Ryan Palmer,0.429,56,24.0
2024,46,0,33486,Roger Sloan,0.429,70,30.0
2024,50,0,55182,Tom Kim,0.432,88,38.0
2024,51,0,30927,Brendon Todd,0.433,141,61.0
2024,52,0,51766,Wyndham Clark,0.436,78,34.0
2024,53,0,32757,Patton Kizzire,0.438,48,21.0
2024,54,0,47679,Victor Perez,0.44,84,37.0
2024,55,0,47483,Will Zalatoris,0.441,68,30.0
2024,56,0,33948,Byeong Hun An,0.443,70,31.0
2024,56,0,52666,Sami Valimaki,0.443,70,31.0
2024,58,0,54591,Ben Griffin,0.444,99,44.0
2024,58,0,57366,Cameron Young,0.444,90,40.0
2024,60,0,35450,Patrick Cantlay,0.446,65,29.0
2024,60,0,40250,Taylor Pendrith,0.446,74,33.0
2024,62,0,36326,David Lipsky,0.449,69,31.0
2024,62,0,46414,Aaron Rai,0.449,78,35.0
2024,64,0,33204,Shane Lowry,0.452,73,33.0
2024,64,0,32640,Troy Merritt,0.452,62,28.0
2024,66,0,52375,Doug Ghim,0.453,86,39.0
2024,66,0,51894,Vince Whaley,0.453,64,29.0
2024,68,0,32791,K.H. Lee,0.455,101,46.0
2024,69,0,50188,S.H. Kim,0.458,142,65.0
2024,69,0,52215,Robert MacIntyre,0.458,72,33.0
2024,69,0,47806,Raul Pereda,0.458,59,27.0
2024,72,0,39975,Michael Kim,0.459,61,28.0
2024,73,0,47663,Kevin Dougherty,0.46,50,23.0
2024,74,0,40115,Adam Svensson,0.461,115,53.0
2024,74,0,58168,Davis Thompson,0.461,89,41.0
2024,76,0,33653,Thomas Detry,0.463,95,44.0
2024,76,0,47420,Jake Knapp,0.463,80,37.0
2024,78,0,29725,Tony Finau,0.466,73,34.0
2024,78,0,51070,Vincent Norrman,0.466,58,27.0
2024,80,0,29535,Brice Garnett,0.467,30,14.0
2024,81,0,54576,Patrick Fishburn,0.468,47,22.0
2024,81,0,30926,Chris Kirk,0.468,94,44.0
2024,83,0,59442,Parker Coody,0.469,64,30.0
2024,83,0,37455,Si Woo Kim,0.469,81,38.0
2024,85,0,28089,Jason Day,0.472,89,42.0
2024,86,0,40058,Zac Blair,0.473,91,43.0
2024,86,0,47995,Davis Riley,0.473,74,35.0
2024,88,0,49960,Sepp Straka,0.474,78,37.0
2024,89,0,60004,Jacob Bridgeman,0.475,61,29.0
2024,89,0,28252,Seamus Power,0.475,99,47.0
2024,91,0,32367,Jorge Campillo,0.477,44,21.0
2024,91,0,23108,Matt Kuchar,0.477,86,41.0
2024,93,0,35532,Tom Hoge,0.479,119,57.0
2024,94,0,33408,Tyson Alexander,0.48,75,36.0
2024,95,0,29936,Ryan Fox,0.481,77,37.0
2024,96,0,34466,Peter Malnati,0.483,89,43.0
2024,97,0,29908,C.T. Pan,0.486,74,36.0
2024,97,0,50493,Justin Suh,0.486,70,34.0
2024,99,0,39971,Sungjae Im,0.488,80,39.0
2024,100,0,24024,Zach Johnson,0.489,47,23.0
2024,100,0,46113,Ryan McCormick,0.489,47,23.0
2024,102,0,31646,Emiliano Grillo,0.49,98,48.0
2024,103,0,12716,Charley Hoffman,0.493,75,37.0
2024,104,0,40162,Justin Lower,0.494,81,40.0
2024,104,0,27349,Alex Noren,0.494,85,42.0
2024,104,0,47983,Chad Ramey,0.494,89,44.0
2024,104,0,47347,Adam Schenk,0.494,87,43.0
2024,108,0,33141,Keegan Bradley,0.5,62,31.0
2024,108,0,40098,Matt Fitzpatrick,0.5,76,38.0
2024,108,0,26596,Ryan Moore,0.5,60,30.0
2024,108,0,51997,Andrew Novak,0.5,78,39.0
2024,108,0,46340,Alex Smalley,0.5,54,27.0
2024,108,0,27770,Camilo Villegas,0.5,60,30.0
2024,114,0,56630,Akshay Bhatia,0.505,91,46.0
2024,115,0,32102,Rickie Fowler,0.506,81,41.0
2024,115,0,27644,Brian Harman,0.506,77,39.0
2024,115,0,36799,Stephan Jaeger,0.506,83,42.0
2024,118,0,48699,Callum Tarren,0.507,67,34.0
2024,119,0,32333,Kevin Tway,0.508,63,32.0
2024,120,0,27064,Jhonattan Vegas,0.509,57,29.0
2024,121,0,46717,Viktor Hovland,0.511,45,23.0
2024,122,0,25900,Lucas Glover,0.512,84,43.0
2024,122,0,52453,Nicolai Højgaard,0.512,43,22.0
2024,124,0,45609,Tyler Duncan,0.514,70,36.0
2024,125,0,59143,Mac Meissner,0.519,81,42.0
2024,126,0,34563,Chesson Hadley,0.523,65,34.0
2024,126,0,57900,Chandler Phillips,0.523,86,45.0
2024,128,0,48117,Kurt Kitayama,0.525,61,32.0
2024,129,0,59836,Pierceson Coody,0.526,97,51.0
2024,129,0,52513,Carson Young,0.526,78,41.0
2024,131,0,37378,Min Woo Lee,0.527,74,39.0
2024,132,0,54421,Garrick Higgo,0.531,81,43.0
2024,132,0,36699,Patrick Rodgers,0.531,81,43.0
2024,134,0,39997,Corey Conners,0.533,92,49.0
2024,134,0,45242,Kevin Yu,0.533,60,32.0
2024,136,0,27649,Brandt Snedeker,0.538,78,42.0
2024,137,0,27129,Luke List,0.541,74,40.0
2024,137,0,39546,Keith Mitchell,0.541,74,40.0
2024,139,0,48084,Wesley Bryan,0.543,35,19.0
2024,140,0,54783,Dylan Wu,0.544,79,43.0
2024,141,0,51890,Greyson Sigg,0.547,64,35.0
2024,142,0,40026,Daniel Berger,0.548,62,34.0
2024,142,0,36801,Mark Hubbard,0.548,104,57.0
2024,144,0,46441,Robby Shelton,0.549,82,45.0
2024,145,0,32070,Rafael Campos,0.551,49,27.0
2024,145,0,48867,Matti Schmid,0.551,69,38.0
2024,147,0,40006,Erik van Rooyen,0.553,85,47.0
2024,148,0,59866,Nick Dunlap,0.556,72,40.0
2024,148,0,50525,Collin Morikawa,0.556,72,40.0
2024,148,0,52374,Brandon Wu,0.556,72,40.0
2024,151,0,50497,Adrien Dumont de Chassart,0.557,70,39.0
2024,151,0,34046,Jordan Spieth,0.557,70,39.0
2024,153,0,28420,Ryan Brehm,0.559,68,38.0
2024,154,0,38991,Alejandro Tosti,0.561,66,37.0
2024,155,0,36871,Matt NeSmith,0.563,64,36.0
2024,156,0,34374,Erik Barnes,0.565,62,35.0
2024,157,0,35310,Lanto Griffin,0.567,67,38.0
2024,158,0,60767,Blaine Hale Jr.,0.568,44,25.0
2024,159,0,48119,Ben Taylor,0.57,86,49.0
2024,160,0,55454,Carl Yuan,0.574,68,39.0
2024,161,0,57362,Austin Eckroat,0.575,87,50.0
2024,162,0,27139,David Skinns,0.585,82,48.0
2024,163,0,37275,Sam Ryder,0.587,63,37.0
2024,164,0,50095,Austin Smotherman,0.588,34,20.0
2024,165,0,48153,Matthieu Pavon,0.589,56,33.0
2024,166,0,47988,Nick Hardy,0.593,86,51.0
2024,167,0,59095,Chris Gotterup,0.594,96,57.0
2024,168,0,27330,Josh Teater,0.595,42,25.0
2024,169,0,27214,Kevin Streelman,0.603,68,41.0
2024,170,0,55708,Hayden Buckley,0.608,79,48.0
2024,171,0,52514,Trace Crowe,0.609,69,42.0
2024,172,0,60067,Joe Highsmith,0.618,55,34.0
2024,173,0,36884,Ben Kohles,0.621,87,54.0
2024,174,0,33399,Adam Hadwin,0.625,88,55.0
2024,175,0,51349,Nico Echavarria,0.63,81,51.0
2024,176,0,31323,Gary Woodland,0.634,82,52.0
2024,177,0,32366,Kevin Chappell,0.647,34,22.0
2024,178,0,52372,Cameron Champ,0.657,70,46.0
2024,179,0,34076,Joel Dahmen,0.658,79,52.0
2024,180,0,45157,Cam Davis,0.682,88,60.0
2024,181,0,37212,Paul Barjon,0.697,66,46.0
2024,182,0,51696,Rico Hoey,0.701,77,54.0
2024,183,0,29478,Kevin Kisner,0.708,65,46.0
2024,184,0,48319,Tom Whitney,0.773,44,34.0
2023,1,0,32816,Satoshi Kodaira,0.293,41,12.0
2023,2,0,34363,Tyrrell Hatton,0.329,70,23.0
2023,3,0,51766,Wyndham Clark,0.344,90,31.0
2023,4,0,34256,Andrew Putnam,0.345,110,38.0
2023,5,0,48081,Xander Schauffele,0.351,74,26.0
2023,6,0,51997,Andrew Novak,0.352,71,25.0
2023,7,0,48887,Matt Wallace,0.355,93,33.0
2023,8,0,31202,William McGirt,0.362,47,17.0
2023,9,0,27974,Sung Kang,0.364,33,12.0
2023,10,0,34466,Peter Malnati,0.367,98,36.0
2023,10,0,33448,Justin Thomas,0.367,60,22.0
2023,12,0,46435,Austin Cook,0.368,87,32.0
2023,13,0,24925,Jonathan Byrd,0.37,46,17.0
2023,14,0,52955,Ludvig Åberg,0.371,35,13.0
2023,15,0,46340,Alex Smalley,0.379,103,39.0
2023,16,0,48084,Wesley Bryan,0.382,34,13.0
2023,17,0,23108,Matt Kuchar,0.384,86,33.0
2023,18,0,46046,Scottie Scheffler,0.385,65,25.0
2023,19,0,39977,Max Homa,0.386,88,34.0
2023,20,0,37338,Zecheng Dou,0.388,80,31.0
2023,20,0,24024,Zach Johnson,0.388,67,26.0
2023,22,0,46442,Maverick McNealy,0.389,72,28.0
2023,23,0,34046,Jordan Spieth,0.39,77,30.0
2023,24,0,37275,Sam Ryder,0.391,92,36.0
2023,25,0,45522,Christiaan Bezuidenhout,0.394,99,39.0
2023,25,0,30926,Chris Kirk,0.394,71,28.0
2023,27,0,25818,Scott Piercy,0.396,96,38.0
2023,28,0,57975,Harry Hall,0.398,113,45.0
2023,29,0,36801,Mark Hubbard,0.4,100,40.0
2023,29,0,27936,Martin Laird,0.4,75,30.0
2023,29,0,24140,Sean O'Hair,0.4,35,14.0
2023,32,0,28237,Rory McIlroy,0.403,62,25.0
2023,33,0,22056,Cameron Percy,0.404,52,21.0
2023,34,0,22371,Aaron Baddeley,0.407,81,33.0
2023,35,0,30692,Scott Stallings,0.41,78,32.0
2023,36,0,47504,Sam Burns,0.413,104,43.0
2023,36,0,32791,K.H. Lee,0.413,80,33.0
2023,38,0,31577,Tano Goya,0.416,89,37.0
2023,39,0,27963,Chris Stroud,0.418,55,23.0
2023,40,0,40250,Taylor Pendrith,0.419,74,31.0
2023,41,0,47993,Denny McCarthy,0.422,116,49.0
2023,42,0,39058,Lucas Herbert,0.423,78,33.0
2023,43,0,32102,Rickie Fowler,0.427,82,35.0
2023,44,0,51634,Sahith Theegala,0.431,102,44.0
2023,45,0,28420,Ryan Brehm,0.432,88,38.0
2023,45,0,35901,Paul Haley II,0.432,88,38.0
2023,45,0,35461,Beau Hossler,0.432,132,57.0
2023,48,0,47347,Adam Schenk,0.434,122,53.0
2023,49,0,49947,Taylor Moore,0.441,93,41.0
2023,50,0,22405,Justin Rose,0.442,52,23.0
2023,51,0,33141,Keegan Bradley,0.443,70,31.0
2023,51,0,40098,Matt Fitzpatrick,0.443,70,31.0
2023,51,0,51070,Vincent Norrman,0.443,61,27.0
2023,51,0,27214,Kevin Streelman,0.443,106,47.0
2023,55,0,29420,Billy Horschel,0.444,81,36.0
2023,55,0,46717,Viktor Hovland,0.444,63,28.0
2023,55,0,57366,Cameron Young,0.444,45,20.0
2023,58,0,12716,Charley Hoffman,0.446,56,25.0
2023,59,0,35449,Adam Long,0.449,118,53.0
2023,60,0,33399,Adam Hadwin,0.451,113,51.0
2023,60,0,33410,Andrew Landry,0.451,82,37.0
2023,62,0,40115,Adam Svensson,0.452,124,56.0
2023,63,0,28775,Nate Lashley,0.453,86,39.0
2023,64,0,36871,Matt NeSmith,0.454,108,49.0
2023,65,0,55708,Hayden Buckley,0.455,88,40.0
2023,65,0,47591,Eric Cole,0.455,132,60.0
2023,65,0,47079,Harrison Endycott,0.455,101,46.0
2023,65,0,55182,Tom Kim,0.455,66,30.0
2023,65,0,46414,Aaron Rai,0.455,110,50.0
2023,70,0,30911,Tommy Fleetwood,0.457,81,37.0
2023,71,0,50188,S.H. Kim,0.458,118,54.0
2023,72,0,27349,Alex Noren,0.459,98,45.0
2023,73,0,33653,Thomas Detry,0.46,87,40.0
2023,74,0,40162,Justin Lower,0.462,78,36.0
2023,74,0,46441,Robby Shelton,0.462,106,49.0
2023,74,0,51890,Greyson Sigg,0.462,91,42.0
2023,77,0,39546,Keith Mitchell,0.464,84,39.0
2023,78,0,35506,Mackenzie Hughes,0.465,86,40.0
2023,79,0,54591,Ben Griffin,0.467,105,49.0
2023,79,0,26596,Ryan Moore,0.467,60,28.0
2023,81,0,29535,Brice Garnett,0.468,62,29.0
2023,82,0,35879,Kelly Kraft,0.47,83,39.0
2023,83,0,29970,Dylan Frittelli,0.471,85,40.0
2023,83,0,48117,Kurt Kitayama,0.471,68,32.0
2023,83,0,36699,Patrick Rodgers,0.471,102,48.0
2023,86,0,33948,Byeong Hun An,0.472,123,58.0
2023,86,0,49298,Kramer Hickok,0.472,89,42.0
2023,86,0,36724,Augusto Núñez,0.472,72,34.0
2023,89,0,34099,Harris English,0.475,118,56.0
2023,89,0,39975,Michael Kim,0.475,80,38.0
2023,91,0,34563,Chesson Hadley,0.476,82,39.0
2023,91,0,37455,Si Woo Kim,0.476,84,40.0
2023,93,0,34431,Robert Streb,0.478,67,32.0
2023,94,0,45609,Tyler Duncan,0.479,73,35.0
2023,94,0,35310,Lanto Griffin,0.479,48,23.0
2023,96,0,32640,Troy Merritt,0.481,81,39.0
2023,97,0,35617,Martin Trainer,0.489,45,22.0
2023,98,0,30927,Brendon Todd,0.49,96,47.0
2023,98,0,25632,Jimmy Walker,0.49,98,48.0
2023,98,0,58967,Trevor Werbylo,0.49,96,47.0
2023,101,0,20229,Stewart Cink,0.494,85,42.0
2023,102,0,47983,Chad Ramey,0.495,99,49.0
2023,102,0,32333,Kevin Tway,0.495,109,54.0
2023,104,0,33408,Tyson Alexander,0.496,115,57.0
2023,104,0,36799,Stephan Jaeger,0.496,119,59.0
2023,106,0,34255,Joseph Bramlett,0.5,88,44.0
2023,106,0,35450,Patrick Cantlay,0.5,58,29.0
2023,106,0,39067,MJ Daffue,0.5,74,37.0
2023,106,0,29725,Tony Finau,0.5,58,29.0
2023,106,0,35532,Tom Hoge,0.5,108,54.0
2023,106,0,52374,Brandon Wu,0.5,98,49.0
2023,112,0,33122,Russell Knox,0.506,87,44.0
2023,112,0,29221,Webb Simpson,0.506,77,39.0
2023,114,0,40058,Zac Blair,0.507,73,37.0
2023,114,0,34409,David Lingmerth,0.507,71,36.0
2023,116,0,48119,Ben Taylor,0.509,112,57.0
2023,116,0,45242,Kevin Yu,0.509,57,29.0
2023,118,0,55789,Taylor Montgomery,0.512,121,62.0
2023,119,0,25493,Nick Taylor,0.513,78,40.0
2023,120,0,52375,Doug Ghim,0.514,74,38.0
2023,121,0,27644,Brian Harman,0.516,91,47.0
2023,122,0,46601,Trey Mullinax,0.517,89,46.0
2023,122,0,48867,Matti Schmid,0.517,60,31.0
2023,122,0,39324,J.J. Spaun,0.517,87,45.0
2023,125,0,32757,Patton Kizzire,0.521,117,61.0
2023,126,0,55893,Sam Stevens,0.522,90,47.0
2023,127,0,19803,Ryan Armour,0.524,84,44.0
2023,128,0,59018,Ryan Gerard,0.525,61,32.0
2023,129,0,29908,C.T. Pan,0.526,38,20.0
2023,130,0,50525,Collin Morikawa,0.527,55,29.0
2023,131,0,49771,J.T. Poston,0.529,104,55.0
2023,132,0,54421,Garrick Higgo,0.533,107,57.0
2023,133,0,28089,Jason Day,0.534,88,47.0
2023,133,0,28252,Seamus Power,0.534,88,47.0
2023,135,0,57362,Austin Eckroat,0.538,80,43.0
2023,135,0,39954,Cody Gribble,0.538,52,28.0
2023,135,0,31557,Jim Herman,0.538,80,43.0
2023,138,0,52513,Carson Young,0.539,89,48.0
2023,139,0,39997,Corey Conners,0.54,87,47.0
2023,140,0,51349,Nico Echavarria,0.542,83,45.0
2023,140,0,31560,Brian Stuard,0.542,72,39.0
2023,142,0,32839,Hideki Matsuyama,0.543,70,38.0
2023,143,0,30163,Henrik Norlander,0.545,77,42.0
2023,143,0,50493,Justin Suh,0.545,112,61.0
2023,145,0,39971,Sungjae Im,0.549,82,45.0
2023,146,0,56630,Akshay Bhatia,0.551,49,27.0
2023,146,0,32139,Danny Willett,0.551,78,43.0
2023,148,0,29289,S.Y. Noh,0.552,58,32.0
2023,149,0,54783,Dylan Wu,0.556,81,45.0
2023,150,0,45157,Cam Davis,0.56,75,42.0
2023,150,0,47988,Nick Hardy,0.56,91,51.0
2023,152,0,33204,Shane Lowry,0.561,66,37.0
2023,153,0,58168,Davis Thompson,0.564,94,53.0
2023,154,0,34610,Matthias Schwab,0.565,108,61.0
2023,154,0,24502,Adam Scott,0.565,69,39.0
2023,156,0,34076,Joel Dahmen,0.568,81,46.0
2023,156,0,34098,Russell Henley,0.568,81,46.0
2023,156,0,52411,Kyle Westmoreland,0.568,74,42.0
2023,159,0,48699,Callum Tarren,0.57,86,49.0
2023,160,0,49453,Trevor Cone,0.574,68,39.0
2023,160,0,47128,Richy Werenski,0.574,94,54.0
2023,162,0,51950,Max McGreevy,0.577,78,45.0
2023,163,0,54628,Lee Hodges,0.578,90,52.0
2023,164,0,49960,Sepp Straka,0.579,76,44.0
2023,165,0,26476,Chez Reavie,0.581,86,50.0
2023,166,0,32662,Michael Gligic,0.583,72,42.0
2023,166,0,56762,Will Gordon,0.583,108,63.0
2023,168,0,36326,David Lipsky,0.589,112,66.0
2023,169,0,32366,Kevin Chappell,0.59,39,23.0
2023,169,0,52453,Nicolai Hojgaard,0.59,39,23.0
2023,169,0,53165,Doc Redman,0.59,78,46.0
2023,172,0,27095,Nick Watney,0.593,86,51.0
2023,173,0,52372,Cameron Champ,0.594,64,38.0
2023,173,0,25686,Jason Dufner,0.594,69,41.0
2023,175,0,33413,Ben Martin,0.598,102,61.0
2023,176,0,49766,Hank Lebioda,0.6,65,39.0
2023,176,0,46970,Jon Rahm,0.6,60,36.0
2023,178,0,27129,Luke List,0.604,91,55.0
2023,179,0,31646,Emiliano Grillo,0.608,102,62.0
2023,180,0,23320,Ryan Palmer,0.61,82,50.0
2023,181,0,47995,Davis Riley,0.62,92,57.0
2023,182,0,51491,Brandon Matthews,0.625,64,40.0
2023,183,0,27554,Scott Harrington,0.627,83,52.0
2023,184,0,31323,Gary Woodland,0.629,89,56.0
2023,185,0,50095,Austin Smotherman,0.634,82,52.0
2023,186,0,58696,Peter Kuest,0.636,44,28.0
2023,187,0,40006,Erik van Rooyen,0.646,65,42.0
2023,188,0,39335,Kevin Roy,0.648,54,35.0
2023,189,0,51414,Brent Grant,0.65,60,39.0
2023,190,0,32448,James Hahn,0.662,71,47.0
2023,191,0,25900,Lucas Glover,0.672,58,39.0
2023,192,0,33597,Harry Higgs,0.675,77,52.0
2023,193,0,55454,Carl Yuan,0.677,62,42.0
2015,1,0,25804,Bubba Watson,0.311,45,14.0
2015,2,0,24925,Jonathan Byrd,0.333,57,19.0
2015,3,0,34046,Jordan Spieth,0.345,58,20.0
2015,4,0,33461,Morgan Hoffmann,0.354,99,35.0
2015,5,0,20396,Lee Westwood,0.357,28,10.0
2015,6,0,28089,Jason Day,0.358,53,19.0
2015,7,0,22371,Aaron Baddeley,0.363,91,33.0
2015,8,0,23800,Bryce Molder,0.364,99,36.0
2015,8,0,34130,Sung Joon Park,0.364,77,28.0
2015,10,0,34265,Will Wilcox,0.367,30,11.0
2015,11,0,20691,Greg Owen,0.375,32,12.0
2015,12,0,25686,Jason Dufner,0.378,45,17.0
2015,13,0,27436,Graham DeLaet,0.38,50,19.0
2015,14,0,10809,Jim Furyk,0.381,42,16.0
2015,15,0,30927,Brendon Todd,0.385,91,35.0
2015,16,0,27963,Chris Stroud,0.389,72,28.0
2015,17,0,26951,Johnson Wagner,0.39,59,23.0
2015,18,0,27141,J.B. Holmes,0.392,74,29.0
2015,19,0,27936,Martin Laird,0.394,71,28.0
2015,19,0,2206,David Toms,0.394,66,26.0
2015,21,0,28132,Tyrone Van Aswegen,0.395,43,17.0
2015,22,0,29926,Danny Lee,0.398,113,45.0
2015,22,0,27649,Brandt Snedeker,0.398,93,37.0
2015,24,0,35539,Luke Guthrie,0.4,75,30.0
2015,25,0,33419,Cameron Tringale,0.402,92,37.0
2015,26,0,31323,Gary Woodland,0.403,67,27.0
2015,27,0,34431,Robert Streb,0.404,99,40.0
2015,28,0,1810,Phil Mickelson,0.408,76,31.0
2015,29,0,24357,K.J. Choi,0.411,73,30.0
2015,29,0,23983,Luke Donald,0.411,73,30.0
2015,31,0,25369,Jamie Donaldson,0.412,51,21.0
2015,32,0,24846,Ricky Barnes,0.417,84,35.0
2015,32,0,28500,Martin Flores,0.417,72,30.0
2015,34,0,34262,Jon Curran,0.419,74,31.0
2015,34,0,10860,Justin Leonard,0.419,86,36.0
2015,36,0,12716,Charley Hoffman,0.424,99,42.0
2015,37,0,25274,Steven Bowditch,0.429,91,39.0
2015,37,0,29221,Webb Simpson,0.429,63,27.0
2015,39,0,20472,Alex Cejka,0.432,88,38.0
2015,40,0,23541,Ben Crane,0.433,60,26.0
2015,40,0,26289,Boo Weekley,0.433,60,26.0
2015,42,0,25396,Kevin Na,0.435,85,37.0
2015,43,0,23108,Matt Kuchar,0.436,101,44.0
2015,44,0,20771,Steven Alker,0.444,54,24.0
2015,44,0,20157,Retief Goosen,0.444,72,32.0
2015,46,0,34174,John Huh,0.447,103,46.0
2015,47,0,25720,Chad Collins,0.448,67,30.0
2015,47,0,24361,Pat Perez,0.448,67,30.0
2015,49,0,8075,Jerry Kelly,0.455,99,45.0
2015,49,0,22405,Justin Rose,0.455,33,15.0
2015,51,0,29476,Kyle Reifers,0.457,94,43.0
2015,52,0,39977,Max Homa,0.462,65,30.0
2015,52,0,32640,Troy Merritt,0.462,104,48.0
2015,52,0,31560,Brian Stuard,0.462,78,36.0
