YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,GIR RANK
2022,27,0,29221,Webb Simpson,"35' 1""",32491.333,927,150
2022,27,0,46340,Alex Smalley,"35' 1""",47107.417,1342,T37
2022,27,0,27214,Kevin Streelman,"35' 1""",50081.25,1427,94
2022,27,0,49964,Aaron Wise,"35' 1""",48165.083,1373,21
2022,33,0,32816,Satoshi Kodaira,"35' 2""",25612.917,729,73
2022,33,0,40162,Justin Lower,"35' 2""",33721.167,958,63
2022,33,0,37189,Harold Varner III,"35' 2""",35732.75,1015,93
2022,36,0,31646,Emiliano Grillo,"35' 3""",43925.417,1246,T48
2022,36,0,39971,Sungjae Im,"35' 3""",47159.25,1339,9
2022,36,0,45486,Joaquin Niemann,"35' 3""",36514.667,1036,T48
2022,39,0,20229,Stewart Cink,"35' 4""",41331.75,1171,T39
2022,39,0,32640,Troy Merritt,"35' 4""",46596.583,1319,176
2022,39,0,40115,Adam Svensson,"35' 4""",52946.333,1499,61
2022,42,0,55708,Hayden Buckley,"35' 5""",48343.917,1365,15
2022,42,0,33399,Adam Hadwin,"35' 5""",48013.667,1357,52
2022,42,0,32839,Hideki Matsuyama,"35' 5""",36011.5,1017,36
2022,45,0,48117,Kurt Kitayama,"35' 6""",29053.167,819,116
2022,45,0,27936,Martin Laird,"35' 6""",38670.333,1089,24
2022,45,0,40250,Taylor Pendrith,"35' 6""",37318.0,1051,10
2022,45,0,48081,Xander Schauffele,"35' 6""",36069.333,1017,11
2022,49,0,23983,Luke Donald,"35' 7""",33155.583,931,137
2022,49,0,52375,Doug Ghim,"35' 7""",43099.0,1212,T95
2022,49,0,36801,Mark Hubbard,"35' 7""",35000.0,984,35
2022,49,0,36884,Ben Kohles,"35' 7""",28710.667,807,59
2022,53,0,31557,Jim Herman,"35' 8""",27528.0,772,56
2022,53,0,54628,Lee Hodges,"35' 8""",52953.333,1484,20
2022,55,0,47983,Chad Ramey,"35' 9""",35201.25,984,113
2022,55,0,24502,Adam Scott,"35' 9""",40039.75,1120,55
2022,57,0,39977,Max Homa,"35' 10""",44799.833,1249,110
2022,57,0,46970,Jon Rahm,"35' 10""",35340.917,987,3
2022,57,0,46046,Scottie Scheffler,"35' 10""",42082.583,1174,1
2022,60,0,32662,Michael Gligic,"35' 11""",36471.583,1015,65
2022,60,0,36326,David Lipsky,"35' 11""",46230.25,1287,44
2022,60,0,47995,Davis Riley,"35' 11""",52345.833,1458,75
2022,60,0,35891,Cameron Smith,"35' 11""",31443.917,876,47
2022,60,0,48699,Callum Tarren,"35' 11""",34530.583,962,76
2022,60,0,40006,Erik van Rooyen,"35' 11""",25649.75,714,139
2022,66,0,30978,Kiradech Aphibarnrat,"36' 0""",22957.0,638,T162
2022,66,0,35450,Patrick Cantlay,"36' 0""",33487.667,930,18
2022,68,0,34563,Chesson Hadley,"36' 1""",41176.167,1141,130
2022,68,0,34174,John Huh,"36' 1""",39396.167,1093,79
2022,68,0,30163,Henrik Norlander,"36' 1""",38420.333,1064,43
2022,68,0,46414,Aaron Rai,"36' 1""",44425.5,1232,23
2022,68,0,27095,Nick Watney,"36' 1""",39858.0,1104,80
2022,68,0,31323,Gary Woodland,"36' 1""",35972.167,998,106
2022,74,0,24024,Zach Johnson,"36' 2""",35498.25,981,151
2022,74,0,34610,Matthias Schwab,"36' 2""",35590.417,983,28
2022,74,0,39324,J.J. Spaun,"36' 2""",47197.25,1304,72
2022,77,0,28775,Nate Lashley,"36' 3""",39451.917,1089,53
2022,77,0,28237,Rory McIlroy,"36' 3""",33700.083,929,12
2022,77,0,23621,Rory Sabbatini,"36' 3""",32362.917,892,T162
2022,77,0,30692,Scott Stallings,"36' 3""",54396.917,1502,128
2022,77,0,32150,Michael Thompson,"36' 3""",47667.417,1316,158
2022,82,0,36852,Jim Knous,"36' 4""",23258.0,640,177
2022,82,0,49947,Taylor Moore,"36' 4""",50345.833,1386,T39
2022,82,0,48822,Sebastián Muñoz,"36' 4""",44788.833,1232,T95
2022,82,0,23320,Ryan Palmer,"36' 4""",32187.667,885,T83
2022,82,0,29908,C.T. Pan,"36' 4""",45975.167,1266,92
2022,82,0,37275,Sam Ryder,"36' 4""",50443.25,1388,119
2022,88,0,25686,Jason Dufner,"36' 5""",25389.667,697,157
2022,88,0,12716,Charley Hoffman,"36' 5""",37721.583,1037,135
2022,90,0,30926,Chris Kirk,"36' 6""",40886.583,1120,105
2022,90,0,46601,Trey Mullinax,"36' 6""",43066.5,1181,T85
2022,90,0,27770,Camilo Villegas,"36' 6""",33104.417,907,121
2022,93,0,35879,Kelly Kraft,"36' 7""",37136.417,1014,173
2022,93,0,34046,Jordan Spieth,"36' 7""",39867.75,1091,62
2022,93,0,31560,Brian Stuard,"36' 7""",45071.5,1233,141
2022,96,0,32366,Kevin Chappell,"36' 8""",28605.167,780,98
2022,96,0,51890,Greyson Sigg,"36' 8""",47162.5,1287,46
2022,96,0,30927,Brendon Todd,"36' 8""",45811.083,1249,140
2022,99,0,40098,Matt Fitzpatrick,"36' 9""",31510.5,857,78
2022,99,0,32102,Rickie Fowler,"36' 9""",36458.667,991,186
2022,99,0,49298,Kramer Hickok,"36' 9""",48413.0,1317,112
2022,99,0,37455,Si Woo Kim,"36' 9""",52860.25,1440,122
2022,99,0,34264,Hudson Swafford,"36' 9""",31520.0,857,T83
2022,104,0,45157,Cam Davis,"36' 10""",49991.333,1357,132
2022,104,0,34363,Tyrrell Hatton,"36' 10""",31471.583,855,T159
2022,104,0,23108,Matt Kuchar,"36' 10""",39466.75,1072,164
2022,104,0,47993,Denny McCarthy,"36' 10""",57331.917,1555,131
2022,104,0,27649,Brandt Snedeker,"36' 10""",32243.5,875,102
2022,109,0,47504,Sam Burns,"36' 11""",45520.5,1234,26
2022,109,0,39436,Joshua Creel,"36' 11""",24383.417,661,191
2022,109,0,46402,Talor Gooch,"36' 11""",36290.75,982,T16
2022,109,0,33419,Cameron Tringale,"36' 11""",48123.5,1303,60
2022,113,0,37212,Paul Barjon,"37' 0""",41616.5,1124,125
2022,113,0,29420,Billy Horschel,"37' 0""",36267.333,981,T41
2022,113,0,31420,Anirban Lahiri,"37' 0""",39297.083,1062,144
2022,113,0,34466,Peter Malnati,"37' 0""",57596.583,1555,155
2022,113,0,29289,S.Y. Noh,"37' 0""",30232.25,818,70
2022,113,0,49960,Sepp Straka,"37' 0""",48640.667,1316,T89
2022,113,0,52374,Brandon Wu,"37' 0""",32915.917,890,19
2022,120,0,27129,Luke List,"37' 1""",42272.667,1140,13
2022,120,0,51997,Andrew Novak,"37' 1""",35886.833,967,138
2022,120,0,48887,Matt Wallace,"37' 1""",32418.5,874,111
2022,120,0,32139,Danny Willett,"37' 1""",27551.75,743,152
2022,124,0,45526,Abraham Ancer,"37' 2""",30278.25,814,77
2022,124,0,29478,Kevin Kisner,"37' 2""",36575.417,983,T66
2022,126,0,35110,Brett Drewitt,"37' 3""",27724.833,744,148
2022,127,0,24925,Jonathan Byrd,"37' 4""",28603.333,766,T103
2022,127,0,47988,Nick Hardy,"37' 4""",29837.583,800,25
2022,127,0,26851,Marc Leishman,"37' 4""",41795.333,1119,99
2022,130,0,32757,Patton Kizzire,"37' 5""",54749.667,1464,124
2022,130,0,36871,Matthew NeSmith,"37' 5""",52238.583,1396,31
2022,130,0,47856,Seth Reeves,"37' 5""",32672.833,873,100
2022,133,0,48084,Wesley Bryan,"37' 6""",26128.167,696,190
2022,133,0,27349,Alex Noren,"37' 6""",32145.25,857,117
2022,133,0,53165,Doc Redman,"37' 6""",42267.0,1128,64
2022,136,0,34255,Joseph Bramlett,"37' 7""",44962.667,1196,22
2022,136,0,29974,Branden Grace,"37' 7""",28516.917,759,129
2022,136,0,28114,Dawie van der Walt,"37' 7""",32256.417,859,165
2022,139,0,35449,Adam Long,"37' 8""",51225.0,1361,T66
2022,139,0,54783,Dylan Wu,"37' 8""",34203.333,909,87
2022,141,0,30911,Tommy Fleetwood,"37' 9""",26981.583,714,118
2022,141,0,35310,Lanto Griffin,"37' 9""",45785.333,1214,126
2022,141,0,49766,Hank Lebioda,"37' 9""",45974.75,1217,120
2022,141,0,51950,Max McGreevy,"37' 9""",37761.25,1000,168
2022,141,0,34256,Andrew Putnam,"37' 9""",54474.75,1442,T89
2022,146,0,33486,Roger Sloan,"37' 10""",41736.25,1104,169
2022,146,0,25493,Nick Taylor,"37' 10""",46666.083,1233,136
2022,146,0,51634,Sahith Theegala,"37' 10""",64230.833,1697,T95
2022,149,0,28252,Seamus Power,"37' 11""",39701.0,1048,27
2022,150,0,49771,J.T. Poston,"38' 0""",54200.667,1427,T85
2022,150,0,45540,Jared Wolfe,"38' 0""",31678.167,833,29
2022,152,0,36699,Patrick Rodgers,"38' 1""",47126.417,1238,T41
2022,152,0,34431,Robert Streb,"38' 1""",49664.25,1304,154
2022,154,0,51766,Wyndham Clark,"38' 2""",50713.5,1330,134
2022,154,0,29535,Brice Garnett,"38' 2""",41555.75,1089,T66
2022,154,0,32448,James Hahn,"38' 2""",40806.0,1069,115
2022,154,0,33597,Harry Higgs,"38' 2""",46116.25,1209,189
2022,154,0,33490,Bo Hoag,"38' 2""",25278.083,662,127
2022,154,0,32791,K.H. Lee,"38' 2""",58565.417,1536,114
2022,154,0,27064,Jhonattan Vegas,"38' 2""",40246.167,1055,45
2022,161,0,46442,Maverick McNealy,"38' 3""",50146.5,1310,T81
2022,162,0,54421,Garrick Higgo,"38' 4""",26026.667,679,T166
2022,162,0,33667,Carlos Ortiz,"38' 4""",35501.417,926,175
2022,162,0,25818,Scott Piercy,"38' 4""",45606.833,1190,183
2022,162,0,47347,Adam Schenk,"38' 4""",52712.917,1374,153
2022,162,0,10381,Curtis Thompson,"38' 4""",30110.833,785,179
2022,167,0,52372,Cameron Champ,"38' 5""",32136.167,837,69
2022,167,0,21961,Charles Howell III,"38' 5""",32151.667,837,6
2022,167,0,26300,Matt Jones,"38' 5""",34789.333,906,123
2022,170,0,36689,Brooks Koepka,"38' 6""",26903.917,699,178
2022,170,0,39546,Keith Mitchell,"38' 6""",49635.417,1289,57
2022,172,0,28089,Jason Day,"38' 7""",34990.833,907,146
2022,172,0,30944,Jason Kokrak,"38' 7""",35176.75,912,133
2022,172,0,24138,Ian Poulter,"38' 7""",24578.667,637,185
2022,175,0,36799,Stephan Jaeger,"38' 9""",50579.167,1304,172
2022,176,0,46550,Brandon Hagy,"38' 10""",41572.0,1071,184
2022,177,0,29926,Danny Lee,"38' 11""",27692.5,711,188
2022,177,0,24361,Pat Perez,"38' 11""",35489.083,912,156
2022,179,0,29970,Dylan Frittelli,"39' 0""",50998.0,1308,149
2022,179,0,35506,Mackenzie Hughes,"39' 0""",45930.917,1177,180
2022,181,0,27139,David Skinns,"39' 5""",36479.417,925,T159
2022,181,0,47128,Richy Werenski,"39' 5""",35484.5,901,181
2022,183,0,27974,Sung Kang,"39' 7""",43560.0,1101,T107
2022,184,0,56278,Matthew Wolff,"39' 9""",26697.833,672,187
2022,185,0,32333,Kevin Tway,"40' 0""",47807.333,1195,145
2022,186,0,39058,Lucas Herbert,"40' 2""",28185.0,702,193
2022,187,0,35461,Beau Hossler,"40' 3""",46349.75,1152,171
2022,188,0,34360,Patrick Reed,"40' 4""",36428.5,904,182
2022,189,0,27895,Jonas Blixt,"40' 5""",30018.583,743,192
2022,190,0,24924,Bill Haas,"40' 6""",49091.083,1211,147
2022,190,0,25198,Francesco Molinari,"40' 6""",28734.833,710,174
2022,192,0,51894,Vince Whaley,"40' 8""",48511.25,1194,T166
2022,193,0,35617,Martin Trainer,"40' 11""",45087.917,1101,170
2024,1,0,34076,Joel Dahmen,"33' 5""",43683.583,1306,15
2024,2,0,46046,Scottie Scheffler,"33' 11""",37540.25,1106,3
2024,3,0,25900,Lucas Glover,"34' 3""",47190.917,1379,T50
2024,4,0,52375,Doug Ghim,"34' 5""",48624.917,1414,4
2024,4,0,57900,Chandler Phillips,"34' 5""",46035.25,1337,139
2024,6,0,48117,Kurt Kitayama,"34' 6""",42969.583,1247,54
2024,7,0,59143,Mac Meissner,"34' 7""",40266.75,1164,34
2024,7,0,32640,Troy Merritt,"34' 7""",35735.083,1034,121
2024,9,0,52513,Carson Young,"34' 9""",46163.083,1327,44
2024,10,0,48084,Wesley Bryan,"34' 10""",21782.5,626,41
2024,10,0,39546,Keith Mitchell,"34' 10""",47223.083,1357,T23
2024,12,0,32757,Patton Kizzire,"34' 11""",33044.75,946,7
2024,12,0,50095,Austin Smotherman,"34' 11""",23694.083,679,2
2024,14,0,39324,J.J. Spaun,"35' 0""",45649.333,1304,T16
2024,15,0,34587,Chan Kim,"35' 1""",44456.75,1268,18
2024,15,0,27214,Kevin Streelman,"35' 1""",35687.333,1018,76
2024,17,0,35532,Tom Hoge,"35' 2""",57070.0,1624,T87
2024,18,0,28775,Nate Lashley,"35' 3""",39128.833,1110,T35
2024,19,0,51890,Greyson Sigg,"35' 4""",41874.167,1184,11
2024,19,0,39327,Ben Silverman,"35' 4""",44979.417,1273,29
2024,19,0,50493,Justin Suh,"35' 4""",38766.417,1097,96
2024,22,0,48319,Tom Whitney,"35' 5""",31753.417,897,49
2024,23,0,32839,Hideki Matsuyama,"35' 6""",40612.0,1145,T100
2024,23,0,37275,Sam Ryder,"35' 6""",37813.25,1064,82
2024,25,0,52955,Ludvig Åberg,"35' 7""",41841.75,1177,73
2024,25,0,52514,Trace Crowe,"35' 7""",33664.917,946,103
2024,25,0,51696,Rico Hoey,"35' 7""",42581.917,1197,T16
2024,25,0,51997,Andrew Novak,"35' 7""",48954.333,1377,13
2024,25,0,52666,Sami Valimaki,"35' 7""",36264.667,1018,147
2024,30,0,39975,Michael Kim,"35' 8""",40008.917,1121,28
2024,30,0,26476,Chez Reavie,"35' 8""",35554.667,998,T50
2024,32,0,39971,Sungjae Im,"35' 9""",50428.75,1410,145
2024,33,0,46717,Viktor Hovland,"35' 10""",33289.833,928,83
2024,34,0,40162,Justin Lower,"36' 0""",53146.75,1478,43
2024,35,0,29725,Tony Finau,"36' 1""",45503.667,1262,52
2024,35,0,26596,Ryan Moore,"36' 1""",41312.5,1146,55
2024,35,0,30163,Henrik Norlander,"36' 1""",31816.25,881,8
2024,35,0,33486,Roger Sloan,"36' 1""",34871.417,966,93
2024,39,0,45522,Christiaan Bezuidenhout,"36' 2""",46415.083,1284,179
2024,39,0,56149,Wilson Furr,"36' 2""",29595.333,819,104
2024,39,0,27644,Brian Harman,"36' 2""",51086.833,1412,131
2024,39,0,36871,Matt NeSmith,"36' 2""",40013.667,1107,20
2024,43,0,47591,Eric Cole,"36' 3""",61791.417,1704,174
2024,43,0,29535,Brice Garnett,"36' 3""",27814.083,768,14
2024,43,0,34098,Russell Henley,"36' 3""",41495.0,1145,150
2024,43,0,54628,Lee Hodges,"36' 3""",55786.917,1539,T74
2024,43,0,12716,Charley Hoffman,"36' 3""",39652.75,1094,T98
2024,48,0,33141,Keegan Bradley,"36' 4""",45783.083,1261,95
2024,48,0,57362,Austin Eckroat,"36' 4""",50431.167,1387,T117
2024,48,0,46414,Aaron Rai,"36' 4""",48766.0,1343,9
2024,51,0,40026,Daniel Berger,"36' 5""",38897.333,1067,12
2024,51,0,48153,Matthieu Pavon,"36' 5""",34365.083,944,126
2024,51,0,46340,Alex Smalley,"36' 5""",38219.833,1050,19
2024,54,0,48867,Matti Schmid,"36' 6""",41147.167,1128,42
2024,54,0,27064,Jhonattan Vegas,"36' 6""",39819.5,1092,6
2024,54,0,45242,Kevin Yu,"36' 6""",43096.667,1182,10
2024,57,0,39997,Corey Conners,"36' 7""",51161.917,1397,26
2024,57,0,47988,Nick Hardy,"36' 7""",49774.667,1362,22
2024,57,0,60067,Joe Highsmith,"36' 7""",37841.25,1034,25
2024,57,0,28252,Seamus Power,"36' 7""",58216.917,1592,79
2024,57,0,55893,Sam Stevens,"36' 7""",52274.833,1429,31
2024,62,0,60004,Jacob Bridgeman,"36' 8""",39238.583,1070,T64
2024,62,0,54576,Patrick Fishburn,"36' 8""",36833.75,1004,1
2024,62,0,31646,Emiliano Grillo,"36' 8""",50352.417,1373,129
2024,62,0,37455,Si Woo Kim,"36' 8""",50935.583,1390,T137
2024,62,0,46442,Maverick McNealy,"36' 8""",51996.667,1417,78
2024,62,0,47983,Chad Ramey,"36' 8""",45126.083,1232,57
2024,68,0,40058,Zac Blair,"36' 9""",48695.25,1324,102
2024,68,0,34021,Bud Cauley,"36' 9""",33567.75,913,21
2024,68,0,34563,Chesson Hadley,"36' 9""",39998.667,1088,63
2024,68,0,51287,Ryo Hisatsune,"36' 9""",46149.0,1255,T23
2024,68,0,24024,Zach Johnson,"36' 9""",28273.5,770,115
2024,68,0,33204,Shane Lowry,"36' 9""",39963.167,1087,T98
2024,68,0,29908,C.T. Pan,"36' 9""",37537.667,1021,84
2024,68,0,50484,Hayden Springer,"36' 9""",36690.417,999,48
2024,76,0,33948,Byeong Hun An,"36' 10""",43232.75,1175,89
2024,77,0,56630,Akshay Bhatia,"36' 11""",52053.917,1409,124
2024,77,0,47504,Sam Burns,"36' 11""",43472.25,1177,T153
2024,77,0,51349,Nico Echavarria,"36' 11""",46155.167,1251,30
2024,77,0,35310,Lanto Griffin,"36' 11""",38305.583,1037,5
2024,77,0,54783,Dylan Wu,"36' 11""",45988.917,1246,T74
2024,82,0,29936,Ryan Fox,"37' 0""",45510.75,1229,127
2024,82,0,33399,Adam Hadwin,"37' 0""",46666.083,1261,151
2024,82,0,36801,Mark Hubbard,"37' 0""",58081.083,1571,72
2024,82,0,55182,Tom Kim,"37' 0""",47566.667,1286,T117
2024,82,0,55454,Carl Yuan,"37' 0""",35498.083,960,170
2024,87,0,32366,Kevin Chappell,"37' 2""",27206.25,732,T70
2024,87,0,52453,Nicolai Højgaard,"37' 2""",29926.667,805,146
2024,87,0,28237,Rory McIlroy,"37' 2""",40809.667,1098,134
2024,87,0,49771,J.T. Poston,"37' 2""",50947.417,1371,120
2024,87,0,40115,Adam Svensson,"37' 2""",66501.833,1791,91
2024,92,0,30926,Chris Kirk,"37' 3""",44566.583,1197,133
2024,92,0,36884,Ben Kohles,"37' 3""",48451.083,1302,32
2024,92,0,36699,Patrick Rodgers,"37' 3""",59359.833,1594,T38
2024,92,0,27139,David Skinns,"37' 3""",45411.417,1219,33
2024,92,0,58168,Davis Thompson,"37' 3""",53423.0,1433,59
2024,97,0,47679,Victor Perez,"37' 4""",40791.833,1093,61
2024,97,0,52374,Brandon Wu,"37' 4""",41789.0,1120,85
2024,97,0,57366,Cameron Young,"37' 4""",47665.75,1277,116
2024,100,0,54591,Ben Griffin,"37' 5""",60644.167,1622,40
2024,100,0,23108,Matt Kuchar,"37' 5""",44698.167,1194,106
2024,100,0,27936,Martin Laird,"37' 5""",38685.167,1033,47
2024,100,0,52215,Robert MacIntyre,"37' 5""",42137.917,1127,125
2024,100,0,33448,Justin Thomas,"37' 5""",39966.75,1069,135
2024,105,0,46441,Robby Shelton,"37' 6""",44021.833,1174,T153
2024,105,0,40006,Erik van Rooyen,"37' 6""",46716.833,1247,T38
2024,107,0,57975,Harry Hall,"37' 7""",47808.417,1272,T108
2024,107,0,36326,David Lipsky,"37' 7""",38927.417,1035,T68
2024,109,0,55708,Hayden Buckley,"37' 8""",40343.5,1071,132
2024,109,0,50497,Adrien Dumont de Chassart,"37' 8""",38894.083,1033,114
2024,109,0,54421,Garrick Higgo,"37' 8""",42267.25,1123,T80
2024,109,0,47993,Denny McCarthy,"37' 8""",53172.333,1413,175
2024,113,0,32367,Jorge Campillo,"37' 9""",28327.167,750,T110
2024,113,0,59442,Parker Coody,"37' 9""",32416.583,858,122
2024,113,0,50525,Collin Morikawa,"37' 9""",46395.417,1228,143
2024,116,0,59866,Nick Dunlap,"37' 10""",43113.75,1140,157
2024,116,0,36799,Stephan Jaeger,"37' 10""",49047.417,1295,123
2024,116,0,32791,K.H. Lee,"37' 10""",45783.25,1211,T87
2024,119,0,34255,Joseph Bramlett,"37' 11""",48788.833,1287,37
2024,119,0,27330,Josh Teater,"37' 11""",25717.5,679,T64
2024,119,0,47483,Will Zalatoris,"37' 11""",39992.583,1055,141
2024,122,0,35450,Patrick Cantlay,"38' 0""",37202.583,978,T171
2024,122,0,33653,Thomas Detry,"38' 0""",43965.25,1158,166
2024,122,0,34046,Jordan Spieth,"38' 0""",42555.917,1120,130
2024,125,0,51766,Wyndham Clark,"38' 1""",41936.25,1100,140
2024,125,0,51977,Max Greyserman,"38' 1""",43444.167,1142,60
2024,125,0,33968,Thorbjørn Olesen,"38' 1""",27293.0,716,158
2024,125,0,48887,Matt Wallace,"38' 1""",39306.167,1033,46
2024,129,0,47420,Jake Knapp,"38' 2""",46625.833,1221,136
2024,129,0,40250,Taylor Pendrith,"38' 2""",48168.917,1262,97
2024,129,0,49960,Sepp Straka,"38' 2""",44713.667,1172,92
2024,132,0,47995,Davis Riley,"38' 3""",47500.083,1242,156
2024,132,0,29221,Webb Simpson,"38' 3""",33301.333,870,180
2024,134,0,45157,Cam Davis,"38' 4""",49072.75,1280,163
2024,134,0,32102,Rickie Fowler,"38' 4""",46303.083,1207,149
2024,134,0,38991,Alejandro Tosti,"38' 4""",41502.333,1083,148
2024,137,0,25493,Nick Taylor,"38' 5""",52235.333,1360,152
2024,138,0,60767,Blaine Hale Jr.,"38' 6""",26244.75,682,142
2024,138,0,29420,Billy Horschel,"38' 6""",45971.667,1193,105
2024,140,0,32070,Rafael Campos,"38' 7""",30230.417,784,66
2024,140,0,23320,Ryan Palmer,"38' 7""",24834.75,643,168
2024,140,0,34256,Andrew Putnam,"38' 7""",51466.75,1335,53
2024,143,0,27129,Luke List,"38' 8""",45503.583,1176,77
2024,143,0,48081,Xander Schauffele,"38' 8""",47853.833,1237,T35
2024,143,0,51634,Sahith Theegala,"38' 8""",58394.75,1511,T80
2024,143,0,30927,Brendon Todd,"38' 8""",61184.5,1583,T171
2024,147,0,46113,Ryan McCormick,"38' 9""",32606.75,842,62
2024,147,0,27770,Camilo Villegas,"38' 9""",30394.417,785,112
2024,149,0,39977,Max Homa,"38' 11""",48007.167,1233,T159
2024,149,0,47347,Adam Schenk,"38' 11""",56109.5,1443,144
2024,151,0,34374,Erik Barnes,"39' 0""",30509.167,782,181
2024,151,0,35461,Beau Hossler,"39' 0""",54858.25,1407,45
2024,151,0,24502,Adam Scott,"39' 0""",43183.583,1107,T110
2024,151,0,31323,Gary Woodland,"39' 0""",50034.083,1284,113
2024,155,0,59836,Pierceson Coody,"39' 1""",43026.667,1102,58
2024,155,0,47663,Kevin Dougherty,"39' 1""",35015.25,896,56
2024,155,0,45609,Tyler Duncan,"39' 1""",39101.25,1000,90
2024,155,0,37378,Min Woo Lee,"39' 1""",41193.917,1055,T137
2024,155,0,22405,Justin Rose,"39' 1""",37012.5,948,167
2024,155,0,48699,Callum Tarren,"39' 1""",40567.583,1037,107
2024,161,0,22371,Aaron Baddeley,"39' 2""",41279.0,1054,165
2024,161,0,37212,Paul Barjon,"39' 2""",30527.417,779,173
2024,161,0,40098,Matt Fitzpatrick,"39' 2""",43415.5,1108,155
2024,161,0,29478,Kevin Kisner,"39' 2""",32667.5,834,176
2024,165,0,30911,Tommy Fleetwood,"39' 3""",44962.083,1145,94
2024,165,0,34466,Peter Malnati,"39' 3""",47647.417,1214,182
2024,167,0,51070,Vincent Norrman,"39' 4""",32375.417,823,T70
2024,167,0,48119,Ben Taylor,"39' 4""",37898.917,964,T159
2024,169,0,52372,Cameron Champ,"39' 7""",34754.083,878,67
2024,169,0,59095,Chris Gotterup,"39' 7""",46551.5,1175,86
2024,169,0,51894,Vince Whaley,"39' 7""",38261.5,967,T100
2024,172,0,49947,Taylor Moore,"39' 8""",62066.083,1566,T108
2024,173,0,27349,Alex Noren,"40' 0""",42816.833,1071,T68
2024,173,0,47806,Raul Pereda,"40' 0""",25659.667,642,184
2024,175,0,50188,S.H. Kim,"40' 1""",64359.25,1606,177
2024,176,0,28089,Jason Day,"40' 4""",42453.75,1052,164
2024,177,0,55789,Taylor Montgomery,"40' 5""",33833.583,837,183
2024,178,0,27649,Brandt Snedeker,"40' 6""",37415.417,923,161
2024,178,0,35617,Martin Trainer,"40' 6""",29597.667,731,178
2024,180,0,34099,Harris English,"40' 8""",56530.25,1391,128
2024,181,0,28420,Ryan Brehm,"41' 0""",33680.833,821,119
2024,182,0,35506,Mackenzie Hughes,"41' 1""",61430.0,1495,162
2024,183,0,33408,Tyson Alexander,"41' 2""",44566.5,1083,169
2024,184,0,32333,Kevin Tway,"41' 3""",33273.917,806,27
2023,1,0,25900,Lucas Glover,"32' 7""",46443.25,1427,T14
2023,2,0,52955,Ludvig Åberg,"33' 4""",26905.75,807,3
2023,2,0,34098,Russell Henley,"33' 4""",43686.083,1309,T29
2023,4,0,33122,Russell Knox,"33' 7""",50286.833,1498,5
2023,5,0,50525,Collin Morikawa,"33' 9""",37450.25,1109,7
2023,6,0,19803,Ryan Armour,"34' 0""",40562.917,1193,43
2023,7,0,26596,Ryan Moore,"34' 2""",39116.5,1144,32
2023,8,0,46970,Jon Rahm,"34' 9""",37322.25,1074,T14
2023,9,0,26476,Chez Reavie,"34' 10""",52719.5,1515,T56
2023,10,0,46717,Viktor Hovland,"34' 11""",43557.25,1247,69
2023,10,0,30927,Brendon Todd,"34' 11""",53533.833,1534,129
2023,12,0,35532,Tom Hoge,"35' 0""",53006.0,1515,93
2023,12,0,46046,Scottie Scheffler,"35' 0""",46397.417,1325,1
2023,14,0,30926,Chris Kirk,"35' 2""",47700.333,1357,T111
2023,14,0,22405,Justin Rose,"35' 2""",33977.167,967,136
2023,16,0,32839,Hideki Matsuyama,"35' 3""",43760.833,1242,T106
2023,17,0,27644,Brian Harman,"35' 4""",49696.333,1407,85
2023,18,0,29725,Tony Finau,"35' 5""",46148.083,1303,T40
2023,18,0,39335,Kevin Roy,"35' 5""",33538.667,948,59
2023,20,0,40162,Justin Lower,"35' 6""",50634.917,1426,T115
2023,20,0,39324,J.J. Spaun,"35' 6""",52655.75,1484,12
2023,22,0,35901,Paul Haley II,"35' 7""",43875.0,1232,161
2023,22,0,55182,Tom Kim,"35' 7""",48373.167,1358,T29
2023,22,0,28775,Nate Lashley,"35' 7""",53436.333,1503,22
2023,22,0,46340,Alex Smalley,"35' 7""",59109.333,1661,35
2023,26,0,28237,Rory McIlroy,"35' 9""",37037.667,1036,79
2023,27,0,48084,Wesley Bryan,"35' 10""",19689.25,549,160
2023,27,0,32816,Satoshi Kodaira,"35' 10""",27587.083,770,39
2023,27,0,51890,Greyson Sigg,"35' 10""",56983.25,1592,38
2023,27,0,45242,Kevin Yu,"35' 10""",30750.917,858,4
2023,31,0,56630,Akshay Bhatia,"35' 11""",37185.833,1036,11
2023,31,0,40058,Zac Blair,"35' 11""",40531.167,1128,T119
