YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
2007,157,0,25892,Steve Wheatcroft,17
2007,166,0,6251,Chris DiMarco,16
2007,166,0,24980,Scott Gutschewski,16
2007,166,0,20859,Anders Hansen,16
2007,166,0,6332,Neal Lancaster,16
2007,166,0,22348,Nick O'Hern,16
2007,166,0,7749,Brett Quigley,16
2007,172,0,21646,David Branshaw,15
2007,172,0,1132,Mark Brooks,15
2007,174,0,19972,José Coceres,14
2007,174,0,11123,Chris Couch,14
2007,174,0,1249,John Daly,14
2007,174,0,1577,Lee Janzen,14
2007,174,0,24138,Ian Poulter,14
2007,174,0,29476,Kyle Reifers,14
2007,174,0,2246,Duffy Waldorf,14
2007,181,0,19824,Craig Barlow,13
2007,181,0,23933,Michael Boyd,13
2007,181,0,27702,Matt Hendrix,13
2007,181,0,21660,Jason Schultz,13
2007,185,0,8123,Jeff Brehaut,12
2007,185,0,1139,Olin Browne,12
2007,185,0,26360,Bubba Dickerson,12
2007,185,0,6350,Bob May,12
2007,185,0,6373,José María Olazábal,12
2007,190,0,2104,Jeff Sluman,11
2007,190,0,22295,Darron Stiles,11
2007,192,0,1042,Paul Azinger,10
2007,192,0,1157,Tom Byrum,10
2007,192,0,20848,Ángel Cabrera,10
2007,192,0,23541,Ben Crane,10
2007,192,0,1261,Jay Delsing,10
2007,192,0,1553,John Huston,10
2007,192,0,23497,Tag Ridings,10
2007,192,0,20436,Garrett Willis,10
2007,200,0,7223,Brian Bateman,9
2007,200,0,1329,Brad Faxon,9
2007,200,0,12823,Carlos Franco,9
2007,200,0,12645,Brent Geiberger,9
2007,200,0,6012,Greg Kraft,9
2007,205,0,21407,Arjun Atwal,8
2007,205,0,1473,Todd Hamilton,8
2007,205,0,6575,Dudley Hart,8
2007,205,0,23800,Bryce Molder,8
2007,209,0,26500,Alejandro Cañizares,7
2007,209,0,25364,Paul Casey,7
2007,209,0,1361,Dan Forsman,7
2007,209,0,20157,Retief Goosen,7
2007,209,0,2036,Jim Rutledge,7
2007,209,0,21528,Henrik Stenson,7
2007,215,0,1116,Michael Bradley,6
2007,215,0,1219,John Cook,6
2007,215,0,1599,Steve Jones,6
2007,215,0,19970,Robert Karlsson,6
2007,215,0,30711,Colt Knost,6
2007,215,0,7013,Wes Short Jr.,6
2007,215,0,2110,Jerry Smith,6
2007,215,0,24457,Jaco Van Zyl,6
2007,215,0,12755,Vance Veazey,6
2007,215,0,2245,Grant Waite,6
2007,225,0,9011,David Duval,5
2007,225,0,27561,Nick Flanagan,5
2007,225,0,1619,Skip Kendall,5
2007,225,0,12461,Paul McGinley,5
2007,225,0,25679,B.J. Staten,5
2007,225,0,20396,Lee Westwood,5
2007,231,0,20585,Niclas Fasth,4
2007,231,0,20121,Todd Fischer,4
2007,231,0,6044,Scott Gump,4
2007,231,0,8339,Spike McRoy,4
2007,231,0,2106,Chris Smith,4
2007,231,0,12663,Phil Tataurangi,4
2007,237,0,10505,Shane Bertsch,3
2007,237,0,20945,Markus Brier,3
2007,237,0,8835,Kris Cox,3
2007,237,0,12760,Danny Ellis,3
2007,237,0,1385,Jim Gallagher Jr.,3
2007,237,0,20569,Richard Green,3
2007,237,0,6090,Jim McGovern,3
2007,237,0,1823,Larry Mize,3
2007,237,0,1887,Mark O'Meara,3
2007,237,0,23043,Paul Sheehan,3
2007,237,0,8385,Omar Uresti,3
2007,237,0,2294,Willie Wood,3
2007,249,0,29416,Andy Bare,2
2007,249,0,7003,David Berganio Jr.,2
2007,249,0,6809,Bob Burns,2
2007,249,0,19825,Darren Clarke,2
2007,249,0,24236,Nick Dougherty,2
2007,249,0,28307,Matt Every,2
2007,249,0,29419,Tadd Fujikawa,2
2007,249,0,8725,Tom Gillis,2
2007,249,0,20608,David Howell,2
2007,249,0,30926,Chris Kirk,2
2007,249,0,29461,Jamie Lovemark,2
2007,249,0,23548,Bill Lunde,2
2007,249,0,25972,Pablo Martin Benavides,2
2007,249,0,1761,Len Mattiace,2
2007,249,0,19795,Kelly Mitchum,2
2007,249,0,29422,Jonathan Moore,2
2007,249,0,25818,Scott Piercy,2
2007,249,0,25562,Andres Romero,2
2007,249,0,28456,Andrew Ruthkoski,2
2007,249,0,30786,Brady Schnell,2
2007,269,0,25936,Alex Aragon,1
2007,269,0,24846,Ricky Barnes,1
2007,269,0,27124,Chris Baryla,1
2007,269,0,20029,Notah Begay III,1
2007,269,0,10944,Thomas Bjørn,1
2007,269,0,1093,Ronnie Black,1
2007,269,0,27958,Ryan Blaum,1
2007,269,0,6214,Guy Boros,1
2007,269,0,8191,Paul Broadhurst,1
2007,269,0,20400,Michael Campbell,1
2007,269,0,12388,Michael Clark II,1
2007,269,0,1203,Russ Cochran,1
2007,269,0,19883,Joe Daley,1
2007,269,0,19881,Robert Damron,1
2007,269,0,27436,Graham DeLaet,1
2007,269,0,23409,James Driscoll,1
2007,269,0,24512,Simon Dyson,1
2007,269,0,27776,Pelle Edberg,1
2007,269,0,27088,Johan Edfors,1
2007,269,0,29725,Tony Finau,1
2007,269,0,22379,Mark Foster,1
2007,269,0,28785,Philip Francis,1
2007,269,0,29720,Andres Gonzales,1
2007,269,0,7941,Mike Grob,1
2007,269,0,27576,Anton Haig,1
2007,269,0,22792,Peter Hanson,1
2007,269,0,26758,David Hearn,1
2007,269,0,8337,Mike Heinen,1
2007,269,0,1510,Nolan Henke,1
2007,269,0,29222,Billy Hurley III,1
2007,269,0,20832,Raphael Jacquelin,1
2007,269,0,19958,Miguel Angel Jiménez,1
2007,269,0,20218,Shingo Katayama,1
2007,269,0,27833,Danny King,1
2007,269,0,22624,Joel Kribel,1
2007,269,0,26956,Bronson La'Cassie,1
2007,269,0,8993,Franklin Langham,1
2007,269,0,21207,José Manuel Lara,1
2007,269,0,24218,Han Lee,1
2007,269,0,10565,Ian Leggatt,1
2007,269,0,12603,Jim Lemon,1
2007,269,0,1685,J.L. Lewis,1
2007,269,0,27129,Luke List,1
2007,269,0,27391,James Love,1
2007,269,0,6080,Eric Manning,1
2007,269,0,25572,Graeme McDowell,1
2007,269,0,31202,William McGirt,1
2007,269,0,28237,Rory McIlroy,1
2007,269,0,27985,Brian Miller,1
2007,269,0,23821,Yusaku Miyazato,1
2007,269,0,26329,Louis Oosthuizen,1
2007,269,0,31007,Andrew Parr,1
2007,269,0,7187,Ron Philo Jr.,1
2007,269,0,29531,Richie Ramsay,1
2007,269,0,2010,Loren Roberts,1
2007,269,0,25074,Martin Rominger,1
2007,269,0,23633,Phil Schmitt,1
2007,269,0,26331,Charl Schwartzel,1
2007,269,0,23969,Graeme Storm,1
2007,269,0,31203,Chris Taylor,1
2007,269,0,22582,Kyle Thompson,1
2007,269,0,23824,Oliver Thomson,1
2007,269,0,6078,Esteban Toledo,1
2007,269,0,2215,Paul Trittler,1
2007,269,0,26675,Jon Turcott,1
2007,269,0,2256,Tom Watson,1
2007,269,0,28310,Lee Williams,1
2007,269,0,24663,Y.E. Yang,1
2007,269,0,22951,Azuma Yano,1
2007,269,0,20566,Kaname Yokoo,1
2007,269,0,27730,Eli Zackheim,1
2007,269,0,29939,Fabrizio Zanotti,1
2000,1,0,7457,Steve Flesch,66
2000,2,0,8793,Tiger Woods,51
2000,3,0,2239,Scott Verplank,50
2000,4,0,20094,Jonathan Kaye,47
2000,5,0,1619,Skip Kendall,46
2000,6,0,20229,Stewart Cink,45
2000,6,0,6251,Chris DiMarco,45
2000,6,0,1771,Blaine McCallister,45
2000,9,0,1527,Scott Hoch,44
2000,9,0,1943,Chris Perry,44
2000,11,0,10885,Robert Allenby,43
2000,11,0,6012,Greg Kraft,43
2000,11,0,1707,Steve Lowery,43
2000,11,0,1810,Phil Mickelson,43
2000,11,0,2206,David Toms,43
2000,11,0,10423,Mike Weir,43
2000,17,0,10809,Jim Furyk,42
2000,17,0,1706,Davis Love III,42
2000,17,0,2214,Kirk Triplett,42
2000,20,0,11032,Frank Lickliter II,41
2000,20,0,2104,Jeff Sluman,41
2000,22,0,6036,Scott Dunlap,40
2000,23,0,20593,Greg Chalmers,39
2000,23,0,1381,Fred Funk,39
2000,23,0,2170,Hal Sutton,39
2000,23,0,10425,Jay Williamson,39
2000,27,0,1161,Mark Calcavecchia,38
2000,27,0,1307,Joel Edwards,38
2000,27,0,1685,J.L. Lewis,38
2000,27,0,1938,David Peoples,38
2000,27,0,6567,Vijay Singh,38
2000,32,0,20098,Stuart Appleby,37
2000,32,0,8931,Glen Day,37
2000,32,0,6621,Joe Durant,37
2000,32,0,1418,Bill Glasson,37
2000,32,0,1761,Len Mattiace,37
2000,32,0,6595,Kevin Sutherland,37
2000,38,0,2010,Loren Roberts,36
2000,38,0,6078,Esteban Toledo,36
2000,40,0,6004,Stephen Ames,35
2000,40,0,1157,Tom Byrum,35
2000,40,0,23621,Rory Sabbatini,35
2000,40,0,2245,Grant Waite,35
2000,44,0,6522,Ernie Els,34
2000,44,0,1329,Brad Faxon,34
2000,44,0,1553,John Huston,34
2000,44,0,8075,Jerry Kelly,34
2000,44,0,8993,Franklin Langham,34
2000,44,0,10860,Justin Leonard,34
2000,44,0,6515,Shaun Micheel,34
2000,44,0,20127,Chris Riley,34
2000,52,0,1098,Jay Don Blake,33
2000,52,0,9011,David Duval,33
2000,52,0,19846,Brian Gay,33
2000,52,0,6643,Paul Goydos,33
2000,52,0,12782,Tim Herron,33
2000,52,0,1724,Jeff Maggert,33
2000,52,0,6350,Bob May,33
2000,52,0,20095,Carl Paulson,33
2000,60,0,19824,Craig Barlow,32
2000,60,0,1226,Fred Couples,32
2000,60,0,23125,Brad Elder,32
2000,63,0,1035,Tommy Armour III,31
2000,63,0,7867,Woody Austin,31
2000,63,0,1042,Paul Azinger,31
2000,63,0,1139,Olin Browne,31
2000,63,0,10649,Tom Scherrer,31
2000,63,0,2279,Mark Wiebe,31
2000,69,0,1219,John Cook,30
2000,69,0,1374,Robin Freeman,30
2000,69,0,20043,Edward Fryatt,30
2000,69,0,8537,J.P. Hayes,30
2000,69,0,1577,Lee Janzen,30
2000,69,0,6315,Pete Jordan,30
2000,69,0,1797,Rocco Mediate,30
2000,69,0,1945,Kenny Perry,30
2000,69,0,2110,Jerry Smith,30
2000,69,0,8375,Paul Stankowski,30
2000,79,0,1024,Billy Andrade,29
2000,79,0,1185,Brandel Chamblee,29
2000,79,0,24357,K.J. Choi,29
2000,79,0,12645,Brent Geiberger,29
2000,79,0,6581,David Sutherland,29
2000,79,0,2246,Duffy Waldorf,29
2000,85,0,1132,Mark Brooks,28
2000,85,0,1203,Russ Cochran,28
2000,85,0,12823,Carlos Franco,28
2000,85,0,10585,Scott McCarron,28
2000,85,0,21949,Joe Ogilvie,28
2000,85,0,12660,Jesper Parnevik,28
2000,85,0,1926,Steve Pate,28
2000,85,0,1968,Nick Price,28
2000,93,0,12652,Cameron Beckman,27
2000,93,0,19881,Robert Damron,27
2000,93,0,1388,Robert Gamez,27
2000,93,0,20574,Mathew Goggin,27
2000,93,0,6617,Brian Henninger,27
2000,93,0,12680,Shigeki Maruyama,27
2000,93,0,6140,Sean Murphy,27
2000,93,0,10457,Frank Nobilo,27
2000,101,0,20099,Doug Barron,26
2000,101,0,6809,Bob Burns,26
2000,101,0,10962,Bradley Hughes,26
2000,101,0,2101,Joey Sindelar,26
2000,101,0,7101,Dave Stockton Jr.,26
2000,101,0,2223,Bob Tway,26
2000,107,0,1175,Jim Carter,25
2000,107,0,21007,Gabriel Hjertstedt,25
2000,107,0,8545,Glen Hnatiuk,25
2000,107,0,6573,Brandt Jobe,25
2000,107,0,6332,Neal Lancaster,25
2000,112,0,1063,Ben Bates,24
2000,112,0,7763,Doug Dunakey,24
2000,112,0,6575,Dudley Hart,24
2000,112,0,1723,Andrew Magee,24
2000,112,0,20445,Casey Martin,24
2000,112,0,1941,Tom Pernice Jr.,24
2000,112,0,6062,Charles Raulerson,24
2000,112,0,2257,Brian Watts,24
2000,120,0,1093,Ronnie Black,23
2000,120,0,24356,Jason Buha,23
2000,120,0,10963,Jimmy Green,23
2000,120,0,1457,Jay Haas,23
2000,120,0,1766,Billy Mayfair,23
2000,120,0,1996,Mike Reid,23
2000,126,0,20029,Notah Begay III,22
2000,126,0,1331,Rick Fehr,22
2000,126,0,1361,Dan Forsman,22
2000,126,0,21805,Harrison Frazar,22
2000,126,0,10201,Matt Gogel,22
2000,126,0,8547,John Maginnes,22
2000,126,0,1823,Larry Mize,22
2000,126,0,1920,Craig Parry,22
2000,126,0,1927,Dennis Paulson,22
2000,126,0,2131,Mike Springer,22
2000,126,0,2133,Craig Stadler,22
2000,137,0,12388,Michael Clark II,21
2000,137,0,1376,Bob Friend,21
2000,137,0,12753,David Morland IV,21
2000,137,0,6431,Jean Van de Velde,21
2000,141,0,21209,Sergio Garcia,20
2000,141,0,1569,Peter Jacobsen,20
2000,141,0,1677,Tom Lehman,20
2000,141,0,10912,Craig Perks,20
2000,145,0,1191,Barry Cheesman,19
2000,145,0,1282,Trevor Dodds,19
2000,145,0,1320,Bob Estes,19
2000,145,0,20105,Jeff Gove,19
2000,145,0,6044,Scott Gump,19
2000,145,0,10117,Bob Heintz,19
2000,145,0,21961,Charles Howell III,19
2000,145,0,11011,Mike Sposa,19
2000,153,0,6090,Jim McGovern,18
2000,153,0,10213,Dicky Pride,18
2000,153,0,2218,Ted Tryba,18
2000,153,0,8385,Omar Uresti,18
2000,157,0,23614,Rich Beem,17
2000,157,0,1408,Kelly Gibson,17
2000,157,0,1599,Steve Jones,17
2000,157,0,8535,Gary Nicklaus,17
2000,157,0,7749,Brett Quigley,17
2000,157,0,7753,Kevin Wentworth,17
2000,163,0,1142,Bart Bryant,16
2000,163,0,11653,Paul Curry,16
2000,163,0,1261,Jay Delsing,16
2000,163,0,1385,Jim Gallagher Jr.,16
2000,163,0,6088,Steve Gotsche,16
2000,163,0,22064,Craig Spence,16
2000,169,0,1014,Fulton Allem,15
2000,169,0,1116,Michael Bradley,15
2000,169,0,1323,Brad Fabel,15
2000,169,0,2007,Larry Rinker,15
2000,169,0,6527,Steve Stricker,15
2000,174,0,10569,Mike Brisky,14
2000,174,0,19822,Bobby Cochran,14
2000,174,0,1533,P.H. Horgan III,14
2000,174,0,1928,Corey Pavin,14
2000,174,0,6613,Tommy Tolles,14
2000,179,0,1196,Brian Claar,13
2000,179,0,1249,John Daly,13
2000,179,0,1313,Steve Elkington,13
2000,179,0,1378,David Frost,13
2000,179,0,8045,Perry Moss,13
2000,179,0,1975,Tom Purtzer,13
2000,185,0,8243,Aaron Bengoechea,12
2000,185,0,6014,Eric Booker,12
2000,185,0,1510,Nolan Henke,12
2000,185,0,12449,Ryan Howison,12
2000,185,0,1905,Joe Ozaki,12
2000,185,0,22913,John Rollins,12
2000,185,0,2267,D.A. Weibring,12
2000,185,0,2322,Richard Zokol,12
2000,193,0,1040,Emlyn Aubrey,11
2000,193,0,10944,Thomas Bjørn,11
2000,193,0,1127,Danny Briggs,11
2000,193,0,23656,Jason Caron,11
2000,193,0,1549,Mike Hulbert,11
2000,193,0,1717,Sandy Lyle,11
2000,199,0,1072,Chip Beck,10
2000,199,0,20157,Retief Goosen,10
2000,199,0,1887,Mark O'Meara,10
2000,199,0,2159,Curtis Strange,10
2000,203,0,1414,Bob Gilder,9
2000,203,0,1666,Bernhard Langer,9
2000,203,0,1690,Bruce Lietzke,9
2000,203,0,21593,Keith Nolan,9
2000,203,0,23034,Brent Schwarzrock,9
2000,203,0,2135,Mike Standly,9
2000,209,0,12661,Todd Barranger,8
2000,209,0,1096,Phil Blackmar,8
2000,209,0,1326,Nick Faldo,8
2000,209,0,1435,Wayne Grady,8
2000,209,0,12626,Joey Gullion,8
2000,209,0,20992,Kazuhiko Hosokawa,8
2000,209,0,1755,Dick Mast,8
2000,209,0,8635,Colin Montgomerie,8
2000,209,0,1876,Greg Norman,8
2000,218,0,1068,Andy Bean,7
2000,218,0,1489,Steve Hart,7
2000,218,0,1891,David Ogrin,7
2000,218,0,6373,José María Olazábal,7
2000,218,0,20396,Lee Westwood,7
2000,223,0,19825,Darren Clarke,6
2000,223,0,6034,Marco Dawson,6
2000,223,0,1475,Donnie Hammond,6
2000,223,0,1633,Tom Kite,6
2000,223,0,23389,John Restino,6
2000,223,0,20566,Kaname Yokoo,6
2000,229,0,1200,Keith Clearwater,5
2000,229,0,1306,David Edwards,5
2000,229,0,6795,Jeff Freeman,5
2000,229,0,20766,Padraig Harrington,5
2000,229,0,1958,Dan Pohl,5
2000,229,0,20474,Phillip Price,5
2000,229,0,2294,Willie Wood,5
2000,236,0,1060,Dave Barr,4
2000,236,0,7003,David Berganio Jr.,4
2000,236,0,1156,Curt Byrum,4
2000,236,0,19905,Andrew Coltart,4
2000,236,0,1334,Keith Fergus,4
2000,236,0,1346,Ed Fiori,4
2000,236,0,19958,Miguel Angel Jiménez,4
2000,236,0,23552,Hank Kuehne,4
2000,236,0,1824,Yoshinori Mizumaki,4
2000,236,0,20548,Hidemichi Tanaka,4
2000,246,0,20848,Ángel Cabrera,3
2000,246,0,20400,Michael Campbell,3
2000,246,0,7569,Mark Carnevale,3
2000,246,0,20763,Pierre Fulke,3
2000,246,0,6064,Jeff Gallagher,3
2000,246,0,21806,Paul Gow,3
2000,246,0,1468,Gary Hallberg,3
2000,246,0,25115,Michael Kirk,3
2000,246,0,1960,Don Pooley,3
2000,246,0,21959,Ted Purdy,3
2000,246,0,20387,Jarmo Sandelin,3
2000,246,0,2049,Gene Sauers,3
2000,246,0,7007,Stephen Sear,3
2000,246,0,2230,Stan Utley,3
2000,260,0,20771,Steven Alker,2
2000,260,0,22371,Aaron Baddeley,2
2000,260,0,1143,Brad Bryant,2
2000,260,0,19972,José Coceres,2
2000,260,0,20721,Darren Fichardt,2
2000,260,0,20939,Keiichiro Fukabori,2
2000,260,0,19932,Nic Henning,2
2000,260,0,1559,Hale Irwin,2
2000,260,0,10881,Brian Kontak,2
2000,260,0,1682,Wayne Levi,2
2000,260,0,24940,Edward Loar,2
2000,260,0,12461,Paul McGinley,2
2000,260,0,20035,Rob McMillan,2
2000,260,0,1984,Sam Randolph,2
2000,260,0,24502,Adam Scott,2
2000,260,0,21452,Steve Scott,2
2000,260,0,2167,Mike Sullivan,2
2000,260,0,2196,Robert Thompson,2
2000,260,0,12714,Chris Tidland,2
2000,260,0,2242,Lanny Wadkins,2
2000,260,0,2256,Tom Watson,2
2000,260,0,23322,Brett Wetterich,2
2000,260,0,21878,Mark Wilson,2
2000,260,0,22746,Steven Young,2
2000,284,0,24734,Lionel Alexandre,1
2000,284,0,6197,Michael Allen,1
2000,284,0,25083,Jeremy Anderson,1
2000,284,0,1051,Seve Ballesteros,1
2000,284,0,24565,Jorge Benedetti,1
2000,284,0,6214,Guy Boros,1
2000,284,0,6721,Bob Borowicz,1
2000,284,0,7363,Craig Bowden,1
2000,284,0,1118,Gordon Brand Jr.,1
2000,284,0,24925,Jonathan Byrd,1
2000,284,0,1197,Bobby Clampett,1
2000,284,0,8083,Michael Combs,1
2000,284,0,24494,Erik Compton,1
2000,284,0,19883,Joe Daley,1
2000,284,0,1284,Mike Donald,1
2000,284,0,1302,R.W. Eaks,1
2000,284,0,1310,Dave Eichelberger,1
2000,284,0,1355,Raymond Floyd,1
2000,284,0,6270,Bobby Gage,1
2000,284,0,19957,Ian Garbutt,1
2000,284,0,25052,Derek Gillespie,1
2000,284,0,1444,Ken Green,1
2000,284,0,24604,Hunter Haas,1
2000,284,0,1499,Mark Hayes,1
2000,284,0,8337,Mike Heinen,1
2000,284,0,19823,David Howser,1
2000,284,0,22034,Yasuharu Imano,1
2000,284,0,1557,John Inman,1
2000,284,0,1560,David Ishii,1
2000,284,0,10821,Toshi Izawa,1
2000,284,0,8633,Per-Ulrik Johansson,1
2000,284,0,23689,Korky Kemp,1
2000,284,0,22624,Joel Kribel,1
2000,284,0,19904,Paul Lawrie,1
2000,284,0,10565,Ian Leggatt,1
2000,284,0,1701,Bob Lohr,1
2000,284,0,10725,Joe McCormick,1
2000,284,0,1796,Mark McNulty,1
2000,284,0,25031,Andy Miller,1
2000,284,0,23800,Bryce Molder,1
2000,284,0,23776,Garrett Morrison,1
2000,284,0,23620,Pat Nanney Jr.,1
2000,284,0,1871,Mike Nicolette,1
2000,284,0,21185,Takao Nogami,1
2000,284,0,1883,Christy O'Connor,1
2000,284,0,22348,Nick O'Hern,1
2000,284,0,20601,Gary Orr,1
2000,284,0,1901,Jay Overton,1
2000,284,0,24138,Ian Poulter,1
2000,284,0,24389,Jean-Francois Remesy,1
2000,284,0,20385,Dean Robertson,1
2000,284,0,2020,Eduardo Romero,1
2000,284,0,2023,Clarence Rose,1
2000,284,0,6731,Jeff Roth,1
2000,284,0,2067,Ted Schulz,1
2000,284,0,24742,Bruce Smith,1
2000,284,0,22845,Ted Soule,1
2000,284,0,2128,Dave Spengler,1
2000,284,0,2148,Ray Stewart,1
2000,284,0,18883,Jim Sullivan,1
2000,284,0,2191,Tim Thelen,1
2000,284,0,7393,Chris Toulson,1
2000,284,0,2224,Greg Twiggs,1
2000,284,0,2300,Ian Woosnam,1
2000,284,0,20944,Tsuyoshi Yoneyama,1
2000,284,0,8681,Manny Zerman,1
2000,284,0,2321,Fuzzy Zoeller,1
2009,1,0,2206,David Toms,51
2009,2,0,28158,Steve Marino,47
2009,3,0,12716,Charley Hoffman,45
2009,4,0,10860,Justin Leonard,44
2009,4,0,23623,Bo Van Pelt,44
2009,6,0,20593,Greg Chalmers,43
2009,6,0,20691,Greg Owen,43
2009,6,0,1948,Tim Petrovic,43
2009,9,0,6527,Steve Stricker,42
2009,9,0,6595,Kevin Sutherland,42
2009,11,0,23541,Ben Crane,41
2009,11,0,25900,Lucas Glover,41
2009,11,0,24924,Bill Haas,41
2009,11,0,24024,Zach Johnson,41
2009,11,0,8075,Jerry Kelly,41
2009,11,0,24781,Hunter Mahan,41
2009,11,0,26596,Ryan Moore,41
2009,11,0,27214,Kevin Streelman,41
2009,19,0,21961,Charles Howell III,40
2009,19,0,24503,Jeff Klauk,40
2009,19,0,7749,Brett Quigley,40
2009,19,0,23325,Vaughn Taylor,40
2009,19,0,21878,Mark Wilson,40
2009,24,0,6251,Chris DiMarco,39
2009,24,0,10809,Jim Furyk,39
2009,24,0,19846,Brian Gay,39
2009,24,0,23353,J.J. Henry,39
2009,24,0,22348,Nick O'Hern,39
2009,29,0,12510,Chad Campbell,38
2009,29,0,23718,Nathan Green,38
2009,29,0,26695,Michael Letzig,38
2009,29,0,21959,Ted Purdy,38
2009,29,0,20645,John Senden,38
2009,29,0,22293,Heath Slocum,38
2009,29,0,27963,Chris Stroud,38
2009,29,0,2239,Scott Verplank,38
2009,37,0,23135,Tim Clark,37
2009,37,0,25396,Kevin Na,37
2009,37,0,23788,D.J. Trahan,37
2009,40,0,21805,Harrison Frazar,36
2009,40,0,23108,Matt Kuchar,36
2009,40,0,27120,Troy Matteson,36
2009,43,0,20498,Briny Baird,35
2009,43,0,24507,Jason Bohn,35
2009,43,0,24925,Jonathan Byrd,35
2009,43,0,21753,Brian Davis,35
2009,43,0,24358,Robert Garrigus,35
2009,43,0,12782,Tim Herron,35
2009,43,0,1945,Kenny Perry,35
2009,43,0,25818,Scott Piercy,35
2009,43,0,25240,D.A. Points,35
2009,43,0,20127,Chris Riley,35
2009,43,0,8793,Tiger Woods,35
2009,54,0,20472,Alex Cejka,34
2009,54,0,25686,Jason Dufner,34
2009,54,0,10585,Scott McCarron,34
2009,54,0,24490,George McNeill,34
2009,54,0,24140,Sean O'Hair,34
2009,54,0,1941,Tom Pernice Jr.,34
2009,54,0,27649,Brandt Snedeker,34
2009,61,0,7867,Woody Austin,33
2009,61,0,20070,Matt Bettencourt,33
2009,61,0,21731,Freddie Jacobson,33
2009,61,0,26851,Marc Leishman,33
2009,65,0,23800,Bryce Molder,32
2009,66,0,12652,Cameron Beckman,31
2009,66,0,1320,Bob Estes,31
2009,66,0,23548,Bill Lunde,31
2009,66,0,26301,James Nitties,31
2009,66,0,28475,Jeff Overton,31
2009,66,0,23621,Rory Sabbatini,31
2009,66,0,27095,Nick Watney,31
2009,66,0,20160,Charlie Wi,31
2009,66,0,12602,Dean Wilson,31
2009,75,0,6004,Stephen Ames,30
2009,75,0,23614,Rich Beem,30
2009,75,0,30925,Dustin Johnson,30
2009,75,0,12705,Cliff Kresge,30
2009,75,0,10423,Mike Weir,30
2009,80,0,20850,Daniel Chopra,29
2009,80,0,23983,Luke Donald,29
2009,80,0,1313,Steve Elkington,29
2009,80,0,1706,Davis Love III,29
2009,80,0,1928,Corey Pavin,29
2009,80,0,22405,Justin Rose,29
2009,80,0,24663,Y.E. Yang,29
2009,87,0,10885,Robert Allenby,28
2009,87,0,1161,Mark Calcavecchia,28
2009,87,0,23638,Brendon de Jonge,28
2009,87,0,7457,Steve Flesch,28
2009,87,0,22961,David Mathis,28
2009,87,0,27933,John Merrick,28
2009,87,0,22046,Geoff Ogilvy,28
2009,87,0,20572,Rod Pampling,28
2009,87,0,29221,Webb Simpson,28
2009,87,0,28780,Nicholas Thompson,28
2009,97,0,29718,Anthony Kim,27
2009,97,0,1724,Jeff Maggert,27
2009,97,0,27060,John Mallinger,27
2009,97,0,1797,Rocco Mediate,27
2009,97,0,21949,Joe Ogilvie,27
2009,97,0,26951,Johnson Wagner,27
2009,97,0,26289,Boo Weekley,27
2009,104,0,6197,Michael Allen,26
2009,104,0,28089,Jason Day,26
2009,104,0,20157,Retief Goosen,26
2009,104,0,27936,Martin Laird,26
2009,104,0,27466,Spencer Levin,26
2009,104,0,26679,Kevin Stadler,26
2009,110,0,22371,Aaron Baddeley,25
2009,110,0,20766,Padraig Harrington,25
2009,110,0,21350,Ryuji Imada,25
2009,110,0,26420,Richard Johnson,25
2009,110,0,20634,Peter Lonard,25
2009,110,0,1707,Steve Lowery,25
2009,110,0,1766,Billy Mayfair,25
2009,110,0,23320,Ryan Palmer,25
2009,110,0,24361,Pat Perez,25
2009,110,0,25345,Carl Pettersson,25
2009,110,0,25190,Jeff Quinney,25
2009,110,0,26476,Chez Reavie,25
2009,110,0,22913,John Rollins,25
2009,123,0,1226,Fred Couples,24
2009,123,0,8931,Glen Day,24
2009,123,0,26300,Matt Jones,24
2009,123,0,28620,Aron Price,24
2009,123,0,25632,Jimmy Walker,24
2009,128,0,6621,Joe Durant,23
2009,128,0,6643,Paul Goydos,23
2009,128,0,1473,Todd Hamilton,23
2009,128,0,1577,Lee Janzen,23
2009,128,0,25804,Bubba Watson,23
2009,133,0,20574,Mathew Goggin,22
2009,133,0,22892,Jason Gore,22
2009,133,0,10733,Kent Jones,22
2009,133,0,1810,Phil Mickelson,22
2009,133,0,23349,Charles Warren,22
2009,133,0,26498,Matt Weibring,22
2009,139,0,6522,Ernie Els,21
2009,139,0,23497,Tag Ridings,21
2009,139,0,8845,Scott Sterling,21
2009,142,0,20848,Ángel Cabrera,20
2009,142,0,20104,Ken Duke,20
2009,142,0,30711,Colt Knost,20
2009,145,0,23778,Brad Adamonis,19
2009,145,0,28087,Kris Blanks,19
2009,145,0,20229,Stewart Cink,19
2009,145,0,21209,Sergio Garcia,19
2009,145,0,10117,Bob Heintz,19
2009,145,0,24138,Ian Poulter,19
2009,145,0,22548,Patrick Sheehan,19
2009,145,0,6567,Vijay Singh,19
2009,145,0,27770,Camilo Villegas,19
2009,145,0,10425,Jay Williamson,19
2009,145,0,26497,Casey Wittenberg,19
2009,156,0,1132,Mark Brooks,18
2009,156,0,24449,Parker McLachlin,18
2009,156,0,2214,Kirk Triplett,18
2009,159,0,1035,Tommy Armour III,17
2009,159,0,1142,Bart Bryant,17
2009,159,0,23409,James Driscoll,17
2009,159,0,1677,Tom Lehman,17
2009,159,0,25562,Andres Romero,17
