YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (IN INCHES),ATTEMPTS
2022,109,0,26476,Chez Reavie,260.9,1061426.0,113
2022,109,0,48699,Callum Tarren,260.9,1249081.0,133
2022,111,0,35450,Patrick Cantlay,261.0,1371770.0,146
2022,112,0,27895,Jonas Blixt,261.1,836448.0,89
2022,112,0,36689,Brooks Koepka,261.1,1081073.0,115
2022,112,0,35891,Cameron Smith,261.1,1062083.0,113
2022,112,0,30692,Scott Stallings,261.1,1682296.0,179
2022,116,0,26851,Marc Leishman,261.2,1420093.0,151
2022,116,0,27649,Brandt Snedeker,261.2,855674.0,91
2022,116,0,27064,Jhonattan Vegas,261.2,1589398.0,169
2022,116,0,32139,Danny Willett,261.2,817924.0,87
2022,120,0,30926,Chris Kirk,261.3,1279328.0,136
2022,121,0,29974,Branden Grace,261.5,894278.0,95
2022,121,0,48117,Kurt Kitayama,261.5,1007107.0,107
2022,121,0,37189,Harold Varner III,261.5,1261270.0,134
2022,121,0,52374,Brandon Wu,261.5,1063641.0,113
2022,125,0,29725,Tony Finau,261.6,1808009.0,192
2022,125,0,33597,Harry Higgs,261.6,1365732.0,145
2022,125,0,45486,Joaquin Niemann,261.6,1346881.0,143
2022,128,0,29970,Dylan Frittelli,261.7,1657840.0,176
2022,128,0,33399,Adam Hadwin,261.7,1403648.0,149
2022,128,0,30927,Brendon Todd,261.7,942060.0,100
2022,131,0,23983,Luke Donald,261.8,697473.0,74
2022,131,0,26300,Matt Jones,261.8,1366717.0,145
2022,133,0,23621,Rory Sabbatini,261.9,895620.0,95
2022,134,0,48081,Xander Schauffele,262.0,1424215.0,151
2022,134,0,34264,Hudson Swafford,262.0,1178791.0,125
2022,134,0,47128,Richy Werenski,262.0,1075146.0,114
2022,137,0,27349,Alex Noren,262.1,1047200.0,111
2022,137,0,49771,J.T. Poston,262.1,1622893.0,172
2022,137,0,29221,Webb Simpson,262.1,990603.0,105
2022,140,0,30978,Kiradech Aphibarnrat,262.2,755221.0,80
2022,140,0,49964,Aaron Wise,262.2,1736866.0,184
2022,142,0,27644,Brian Harman,262.3,1217962.0,129
2022,142,0,34174,John Huh,262.3,1076614.0,114
2022,142,0,51997,Andrew Novak,262.3,1199186.0,127
2022,142,0,47995,Davis Riley,262.3,1822408.0,193
2022,146,0,25818,Scott Piercy,262.4,1378994.0,146
2022,146,0,34256,Andrew Putnam,262.4,1341580.0,142
2022,146,0,35617,Martin Trainer,262.4,1350645.0,143
2022,149,0,37455,Si Woo Kim,262.5,2003615.0,212
2022,149,0,51634,Sahith Theegala,262.5,2343828.0,248
2022,151,0,47529,Mito Pereira,262.6,1512361.0,160
2022,151,0,27214,Kevin Streelman,262.6,1550359.0,164
2022,153,0,30911,Tommy Fleetwood,262.7,879659.0,93
2022,153,0,47993,Denny McCarthy,262.7,1163187.0,123
2022,155,0,45157,Cam Davis,262.8,1788173.0,189
2022,155,0,31420,Anirban Lahiri,262.8,1163866.0,123
2022,155,0,28252,Seamus Power,262.8,1343563.0,142
2022,158,0,52375,Doug Ghim,263.0,1278399.0,135
2022,159,0,32366,Kevin Chappell,263.1,899786.0,95
2022,159,0,29478,Kevin Kisner,263.1,937515.0,99
2022,159,0,46046,Scottie Scheffler,263.1,1638584.0,173
2022,162,0,47983,Chad Ramey,263.2,833898.0,88
2022,163,0,21961,Charles Howell III,263.4,1109294.0,117
2022,163,0,51950,Max McGreevy,263.4,1014794.0,107
2022,163,0,36871,Matthew NeSmith,263.4,1630723.0,172
2022,163,0,45540,Jared Wolfe,263.4,1099980.0,116
2022,167,0,39546,Keith Mitchell,263.6,1879151.0,198
2022,168,0,51766,Wyndham Clark,264.0,1777485.0,187
2022,168,0,32150,Michael Thompson,264.0,1340216.0,141
2022,170,0,34046,Jordan Spieth,264.1,1578046.0,166
2022,171,0,28089,Jason Day,264.2,1084181.0,114
2022,172,0,25493,Nick Taylor,264.5,1275734.0,134
2022,173,0,48822,Sebastián Muñoz,264.7,1572406.0,165
2022,174,0,27936,Martin Laird,264.8,1182198.0,124
2022,174,0,34431,Robert Streb,264.8,1515518.0,159
2022,176,0,29535,Brice Garnett,264.9,1354062.0,142
2022,176,0,35310,Lanto Griffin,264.9,1535170.0,161
2022,176,0,33486,Roger Sloan,264.9,1249033.0,131
2022,179,0,45526,Abraham Ancer,265.1,1145422.0,120
2022,180,0,23320,Ryan Palmer,265.6,1108990.0,116
2022,181,0,28775,Nate Lashley,265.8,1224649.0,128
2022,182,0,33667,Carlos Ortiz,265.9,1368796.0,143
2022,183,0,33419,Cameron Tringale,266.0,1599253.0,167
2022,184,0,35449,Adam Long,266.3,1332710.0,139
2022,185,0,24361,Pat Perez,266.8,1104528.0,115
2022,186,0,25198,Francesco Molinari,267.2,904265.0,94
2022,187,0,36799,Stephan Jaeger,267.4,1492349.0,155
2022,188,0,23108,Matt Kuchar,267.8,1060665.0,110
2022,189,0,34360,Patrick Reed,268.3,1062335.0,110
2022,190,0,29908,C.T. Pan,268.7,1305867.0,135
2022,191,0,27974,Sung Kang,268.8,1461046.0,151
2022,192,0,27129,Luke List,269.0,1694930.0,175
2022,193,0,35506,Mackenzie Hughes,270.9,1287196.0,132
2024,1,0,37212,Paul Barjon,248.1,1107507.0,124
2024,2,0,52372,Cameron Champ,249.1,1237343.0,138
2024,3,0,27770,Camilo Villegas,251.7,788430.0,87
2024,4,0,33948,Byeong Hun An,252.3,1762388.0,194
2024,5,0,54576,Patrick Fishburn,254.0,1426362.0,156
2024,6,1,48119,Ben Taylor,254.2,1024985.0,112
2024,7,1,54421,Garrick Higgo,254.3,1300165.0,142
2024,8,2,59143,Mac Meissner,254.7,1219544.0,133
2024,9,2,28237,Rory McIlroy,254.9,1752779.0,191
2024,9,2,48153,Matthieu Pavon,254.9,1101336.0,120
2024,11,2,32757,Patton Kizzire,255.0,1110771.0,121
2024,12,3,47504,Sam Burns,255.2,1589277.0,173
2024,13,3,48084,Wesley Bryan,255.5,735969.0,80
2024,14,3,50484,Hayden Springer,255.6,1389189.0,151
2024,15,4,47663,Kevin Dougherty,255.8,1381120.0,150
2024,15,4,46340,Alex Smalley,255.8,1464156.0,159
2024,15,4,48699,Callum Tarren,255.8,1363092.0,148
2024,18,4,59836,Pierceson Coody,255.9,1427936.0,155
2024,18,4,50493,Justin Suh,255.9,1160668.0,126
2024,20,4,35310,Lanto Griffin,256.0,1364155.0,148
2024,20,4,55454,Carl Yuan,256.0,1253349.0,136
2024,22,4,33141,Keegan Bradley,256.1,1521140.0,165
2024,22,4,57366,Cameron Young,256.1,1954879.0,212
2024,24,4,27214,Kevin Streelman,256.6,1025202.0,111
2024,25,4,51696,Rico Hoey,256.8,1645318.0,178
2024,25,4,38991,Alejandro Tosti,256.8,1645793.0,178
2024,27,-14,52955,Ludvig Åberg,257.0,1730306.0,187
2024,28,-22,32640,Troy Merritt,257.2,1120332.0,121
2024,29,2,51766,Wyndham Clark,257.3,1648732.0,178
2024,30,2,27139,David Skinns,257.4,1352822.0,146
2024,31,2,36871,Matt NeSmith,257.5,1168130.0,126
2024,32,-14,31323,Gary Woodland,257.8,1744852.0,188
2024,33,1,60067,Joe Highsmith,257.9,1420779.0,153
2024,33,1,47995,Davis Riley,257.9,1596939.0,172
2024,35,1,35450,Patrick Cantlay,258.0,1421252.0,153
2024,36,1,47983,Chad Ramey,258.3,1171452.0,126
2024,36,1,39327,Ben Silverman,258.3,1134328.0,122
2024,38,2,32839,Hideki Matsuyama,258.4,1432465.0,154
2024,39,2,47988,Nick Hardy,258.5,1824126.0,196
2024,40,-32,47420,Jake Knapp,258.7,1648366.0,177
2024,40,2,22405,Justin Rose,258.7,1182847.0,127
2024,42,1,40006,Erik van Rooyen,258.9,1770883.0,190
2024,43,1,48887,Matt Wallace,259.1,1352512.0,145
2024,43,1,47483,Will Zalatoris,259.1,1305872.0,140
2024,45,1,51977,Max Greyserman,259.2,1352946.0,145
2024,45,1,34587,Chan Kim,259.2,1632744.0,175
2024,47,1,48117,Kurt Kitayama,259.3,1838641.0,197
2024,47,1,36699,Patrick Rodgers,259.3,2025788.0,217
2024,49,1,34098,Russell Henley,259.4,1158050.0,124
2024,49,1,46717,Viktor Hovland,259.4,1382226.0,148
2024,49,1,39971,Sungjae Im,259.4,1839861.0,197
2024,49,1,32333,Kevin Tway,259.4,1045899.0,112
2024,49,1,52513,Carson Young,259.4,1437870.0,154
2024,54,1,59095,Chris Gotterup,259.5,1597519.0,171
2024,54,1,39975,Michael Kim,259.5,1317205.0,141
2024,54,1,46442,Maverick McNealy,259.5,1653354.0,177
2024,57,2,28252,Seamus Power,259.6,1934749.0,207
2024,58,2,12716,Charley Hoffman,259.7,1318035.0,141
2024,59,2,35532,Tom Hoge,259.8,1973220.0,211
2024,60,2,47993,Denny McCarthy,260.0,1413306.0,151
2024,60,2,37275,Sam Ryder,260.0,1403998.0,150
2024,60,2,46441,Robby Shelton,260.0,1245006.0,133
2024,63,2,32791,K.H. Lee,260.1,1451414.0,155
2024,64,2,50497,Adrien Dumont de Chassart,260.2,1133506.0,121
2024,64,2,49771,J.T. Poston,260.2,1629916.0,174
2024,66,4,59866,Nick Dunlap,260.5,1500529.0,160
2024,66,4,46046,Scottie Scheffler,260.5,1716276.0,183
2024,68,4,34563,Chesson Hadley,260.8,1332990.0,142
2024,68,4,60767,Blaine Hale Jr.,260.8,910636.0,97
2024,68,4,50188,S.H. Kim,260.8,2159169.0,230
2024,68,4,50095,Austin Smotherman,260.8,891976.0,95
2024,72,4,60004,Jacob Bridgeman,260.9,1258769.0,134
2024,72,4,32366,Kevin Chappell,260.9,864241.0,92
2024,74,4,57975,Harry Hall,261.0,1606936.0,171
2024,74,4,33448,Justin Thomas,261.0,1597553.0,170
2024,76,4,45609,Tyler Duncan,261.1,1297282.0,138
2024,76,4,56149,Wilson Furr,261.1,1033849.0,110
2024,76,4,48867,Matti Schmid,261.1,1607563.0,171
2024,79,4,45157,Cam Davis,261.2,1748710.0,186
2024,79,4,46113,Ryan McCormick,261.2,1053140.0,112
2024,79,4,51634,Sahith Theegala,261.2,2294567.0,244
2024,82,-45,28420,Ryan Brehm,261.3,1185172.0,126
2024,83,3,29725,Tony Finau,261.4,1797705.0,191
2024,84,3,37378,Min Woo Lee,261.5,1534396.0,163
2024,84,3,49960,Sepp Straka,261.5,1506401.0,160
2024,84,3,27330,Josh Teater,261.5,790691.0,84
2024,87,3,28089,Jason Day,261.6,1563544.0,166
2024,88,3,59442,Parker Coody,261.7,894994.0,95
2024,89,3,33653,Thomas Detry,261.9,1385956.0,147
2024,89,3,30926,Chris Kirk,261.9,1574662.0,167
2024,91,-36,33408,Tyson Alexander,262.0,1433748.0,152
2024,91,3,39324,J.J. Spaun,262.0,1763578.0,187
2024,93,2,52375,Doug Ghim,262.1,1707934.0,181
2024,93,2,33204,Shane Lowry,262.1,1245725.0,132
2024,93,2,30163,Henrik Norlander,262.1,1226803.0,130
2024,96,-27,34255,Joseph Bramlett,262.2,1925662.0,204
2024,96,2,47591,Eric Cole,262.2,2170940.0,230
2024,96,2,40098,Matt Fitzpatrick,262.2,1491254.0,158
2024,96,2,35506,Mackenzie Hughes,262.2,2020178.0,214
2024,96,2,35617,Martin Trainer,262.2,755029.0,80
2024,96,2,27064,Jhonattan Vegas,262.2,1661010.0,176
2024,102,-34,27129,Luke List,262.3,1756196.0,186
2024,102,1,23320,Ryan Palmer,262.3,793106.0,84
2024,104,0,25900,Lucas Glover,262.4,1454759.0,154
2024,104,0,26596,Ryan Moore,262.4,1284815.0,136
2024,104,0,52374,Brandon Wu,262.4,1256321.0,133
2024,107,0,39546,Keith Mitchell,262.5,2003351.0,212
2024,108,0,39997,Corey Conners,262.6,2013636.0,213
2024,108,0,29420,Billy Horschel,262.6,1417906.0,150
2024,108,0,51894,Vince Whaley,262.6,1181825.0,125
2024,111,0,56630,Akshay Bhatia,262.8,1807000.0,191
2024,111,0,32367,Jorge Campillo,262.8,841996.0,89
2024,111,0,52215,Robert MacIntyre,262.8,1409593.0,149
2024,114,0,51070,Vincent Norrman,263.0,1088897.0,115
2024,115,0,57362,Austin Eckroat,263.1,1866175.0,197
2024,116,0,29478,Kevin Kisner,263.2,758101.0,80
2024,116,0,29221,Webb Simpson,263.2,1032671.0,109
2024,118,0,55708,Hayden Buckley,263.4,1251491.0,132
2024,118,0,29936,Ryan Fox,263.4,1745059.0,184
2024,118,0,55182,Tom Kim,263.4,1697629.0,179
2024,118,0,27936,Martin Laird,263.4,1004999.0,106
2024,118,0,55789,Taylor Montgomery,263.4,891378.0,94
2024,118,0,48081,Xander Schauffele,263.4,2047879.0,216
2024,124,0,23108,Matt Kuchar,263.6,977322.0,103
2024,124,0,26476,Chez Reavie,263.6,1006079.0,106
2024,126,0,27644,Brian Harman,263.8,1614548.0,170
2024,127,0,24502,Adam Scott,264.0,1587146.0,167
2024,128,1,32102,Rickie Fowler,264.1,1549781.0,163
2024,128,1,33399,Adam Hadwin,264.1,1578437.0,166
2024,128,1,45242,Kevin Yu,264.1,1654396.0,174
2024,131,1,51349,Nico Echavarria,264.2,1550578.0,163
2024,131,1,39977,Max Homa,264.2,1683639.0,177
2024,131,1,36799,Stephan Jaeger,264.2,1997381.0,210
2024,134,1,32070,Rafael Campos,264.3,1084775.0,114
2024,134,1,33486,Roger Sloan,264.3,932308.0,98
2024,136,1,25493,Nick Taylor,264.5,1656564.0,174
2024,137,1,34076,Joel Dahmen,264.6,1352444.0,142
2024,137,1,57900,Chandler Phillips,264.6,1419530.0,149
2024,139,1,35461,Beau Hossler,264.7,1858057.0,195
2024,140,1,45522,Christiaan Bezuidenhout,264.8,1143814.0,120
2024,140,1,40250,Taylor Pendrith,264.8,1849190.0,194
2024,142,1,29908,C.T. Pan,265.0,1078054.0,113
2024,142,1,47347,Adam Schenk,265.0,2012786.0,211
2024,144,1,40115,Adam Svensson,265.1,2328512.0,244
2024,145,1,58168,Davis Thompson,265.2,1708964.0,179
2024,145,1,54783,Dylan Wu,265.2,1537054.0,161
2024,147,1,51890,Greyson Sigg,265.4,1222921.0,128
2024,147,1,34046,Jordan Spieth,265.4,1681592.0,176
2024,149,1,29535,Brice Garnett,265.5,812392.0,85
2024,149,-22,49947,Taylor Moore,265.5,2284654.0,239
2024,151,0,54628,Lee Hodges,265.6,1979301.0,207
2024,152,0,31646,Emiliano Grillo,265.7,1654758.0,173
2024,153,0,37455,Si Woo Kim,266.0,1972799.0,206
2024,153,0,47679,Victor Perez,266.0,1149066.0,120
2024,155,0,48319,Tom Whitney,266.1,1092054.0,114
2024,156,0,28775,Nate Lashley,266.2,1159653.0,121
2024,156,0,36326,David Lipsky,266.2,1226669.0,128
2024,156,0,30927,Brendon Todd,266.2,1418135.0,148
2024,159,0,34256,Andrew Putnam,266.3,1409046.0,147
2024,160,0,50525,Collin Morikawa,266.4,1678085.0,175
2024,161,0,24024,Zach Johnson,266.9,672646.0,70
2024,162,0,30911,Tommy Fleetwood,267.0,1749600.0,182
2024,162,0,27649,Brandt Snedeker,267.0,816972.0,85
2024,162,0,52666,Sami Valimaki,267.0,1220572.0,127
2024,165,0,46414,Aaron Rai,267.1,1634541.0,170
2024,166,0,52453,Nicolai Højgaard,267.6,1069265.0,111
2024,166,0,33968,Thorbjørn Olesen,267.6,924686.0,96
2024,168,0,52514,Trace Crowe,267.7,1233574.0,128
2024,168,0,34466,Peter Malnati,267.7,1262527.0,131
2024,170,0,40026,Daniel Berger,267.8,1504017.0,156
2024,170,0,40162,Justin Lower,267.8,1417153.0,147
2024,170,0,51997,Andrew Novak,267.8,1687415.0,175
2024,173,0,34099,Harris English,268.2,2094810.0,217
2024,174,0,34374,Erik Barnes,268.3,840259.0,87
2024,175,0,51287,Ryo Hisatsune,268.6,1392620.0,144
2024,175,0,36801,Mark Hubbard,268.6,2137214.0,221
2024,177,0,55893,Sam Stevens,269.0,1898211.0,196
2024,178,0,54591,Ben Griffin,270.2,2013281.0,207
2024,179,0,40058,Zac Blair,270.3,1362223.0,140
2024,179,0,27349,Alex Noren,270.3,1420645.0,146
2024,181,0,34021,Bud Cauley,270.4,1109640.0,114
2024,182,0,22371,Aaron Baddeley,270.5,905522.0,93
2024,183,0,36884,Ben Kohles,270.9,1365471.0,140
2024,184,0,47806,Raul Pereda,272.8,598999.0,61
2023,1,0,48084,Wesley Bryan,250.3,639689.0,71
2023,2,0,28420,Ryan Brehm,250.9,1490168.0,165
2023,3,0,40250,Taylor Pendrith,251.5,1756460.0,194
2023,4,0,27974,Sung Kang,252.2,599151.0,66
2023,5,0,48867,Matti Schmid,252.7,1355217.0,149
2023,6,0,51491,Brandon Matthews,252.8,1101188.0,121
2023,7,0,24140,Sean O'Hair,252.9,519007.0,57
2023,8,0,22056,Cameron Percy,253.4,839233.0,92
2023,9,0,33408,Tyson Alexander,253.5,1432531.0,157
2023,10,0,34098,Russell Henley,254.2,951597.0,104
2023,11,0,39335,Kevin Roy,254.5,1071990.0,117
2023,12,0,50493,Justin Suh,254.8,1531910.0,167
2023,13,0,19803,Ryan Armour,255.0,817125.0,89
2023,14,0,27554,Scott Harrington,255.1,1496797.0,163
2023,14,0,27095,Nick Watney,255.1,909147.0,99
2023,16,0,47347,Adam Schenk,255.5,1830289.0,199
2023,17,0,51997,Andrew Novak,255.6,1417177.0,154
2023,18,0,25900,Lucas Glover,255.8,1381187.0,150
2023,18,0,51070,Vincent Norrman,255.8,1620967.0,176
2023,20,0,39067,MJ Daffue,255.9,2008114.0,218
2023,21,0,47988,Nick Hardy,256.3,1956361.0,212
2023,21,0,50095,Austin Smotherman,256.3,1669975.0,181
2023,23,0,28237,Rory McIlroy,257.1,1443637.0,156
2023,24,0,31557,Jim Herman,257.3,981803.0,106
2023,24,0,12716,Charley Hoffman,257.3,1287580.0,139
2023,26,0,31577,Tano Goya,257.6,1437204.0,155
2023,26,0,58168,Davis Thompson,257.6,2253816.0,243
2023,28,0,33653,Thomas Detry,257.7,1326665.0,143
2023,28,0,49298,Kramer Hickok,257.7,1419179.0,153
2023,28,0,49947,Taylor Moore,257.7,1614405.0,174
2023,28,0,35617,Martin Trainer,257.7,899927.0,97
2023,32,0,48117,Kurt Kitayama,257.9,1049149.0,113
2023,33,0,35879,Kelly Kraft,258.0,1309746.0,141
2023,34,0,33948,Byeong Hun An,258.1,2034509.0,219
2023,34,0,28775,Nate Lashley,258.1,1663039.0,179
2023,36,0,52955,Ludvig Åberg,258.2,1059515.0,114
2023,37,0,37338,Zecheng Dou,258.3,1794793.0,193
2023,37,0,36724,Augusto Núñez,258.3,1339203.0,144
2023,39,0,29221,Webb Simpson,258.4,1107070.0,119
2023,40,0,53165,Doc Redman,258.5,1032773.0,111
2023,40,0,47128,Richy Werenski,258.5,1610045.0,173
2023,42,0,51766,Wyndham Clark,258.6,1973860.0,212
2023,42,0,57975,Harry Hall,258.6,1461885.0,157
2023,44,0,46970,Jon Rahm,258.7,1397043.0,150
2023,44,0,22405,Justin Rose,258.7,912865.0,98
2023,46,0,51950,Max McGreevy,259.1,1231433.0,132
2023,47,0,32757,Patton Kizzire,259.2,1716739.0,184
2023,47,0,32839,Hideki Matsuyama,259.2,1474365.0,158
2023,49,0,52372,Cameron Champ,259.3,1643155.0,176
2023,50,0,32662,Michael Gligic,259.5,1186646.0,127
2023,51,0,39975,Michael Kim,259.7,1280802.0,137
2023,51,0,55454,Carl Yuan,259.7,1701717.0,182
2023,53,0,45242,Kevin Yu,259.8,1300264.0,139
2023,54,0,45157,Cam Davis,259.9,1880905.0,201
2023,55,0,35450,Patrick Cantlay,260.0,1684821.0,180
2023,55,0,39546,Keith Mitchell,260.0,1778549.0,190
2023,57,0,22371,Aaron Baddeley,260.1,1001866.0,107
2023,57,0,25686,Jason Dufner,260.1,1451088.0,155
2023,59,0,29289,S.Y. Noh,260.4,778124.0,83
2023,60,0,29420,Billy Horschel,260.5,1050360.0,112
2023,61,0,20229,Stewart Cink,260.7,1435863.0,153
2023,61,0,32102,Rickie Fowler,260.7,1783376.0,190
2023,61,0,40115,Adam Svensson,260.7,2261766.0,241
2023,64,0,33597,Harry Higgs,260.9,1145956.0,122
2023,65,0,46441,Robby Shelton,261.0,1540987.0,164
2023,66,0,34563,Chesson Hadley,261.1,1663781.0,177
2023,66,0,47995,Davis Riley,261.1,1560327.0,166
2023,66,0,34431,Robert Streb,261.1,1240622.0,132
2023,69,0,31202,William McGirt,261.3,583153.0,62
2023,69,0,30927,Brendon Todd,261.3,1185326.0,126
2023,71,0,29725,Tony Finau,261.4,1750552.0,186
2023,72,0,54421,Garrick Higgo,261.5,2278310.0,242
2023,72,0,39971,Sungjae Im,261.5,2023658.0,215
2023,72,0,23108,Matt Kuchar,261.5,1421728.0,151
2023,72,0,58967,Trevor Werbylo,261.5,1355364.0,144
2023,76,0,30163,Henrik Norlander,261.7,1262324.0,134
2023,77,0,46601,Trey Mullinax,261.8,1573739.0,167
2023,77,0,51890,Greyson Sigg,261.8,1809284.0,192
2023,79,0,27936,Martin Laird,262.0,1461890.0,155
2023,79,0,40162,Justin Lower,262.0,1471477.0,156
2023,81,0,56762,Will Gordon,262.1,2396388.0,254
2023,81,0,35461,Beau Hossler,262.1,2038345.0,216
2023,81,0,31323,Gary Woodland,262.1,1877524.0,199
2023,84,0,45609,Tyler Duncan,262.2,1774484.0,188
2023,84,0,37275,Sam Ryder,262.2,1670924.0,177
2023,86,0,49771,J.T. Poston,262.3,1633768.0,173
2023,86,0,39324,J.J. Spaun,262.3,1869429.0,198
2023,88,0,52411,Kyle Westmoreland,262.4,1369482.0,145
2023,89,0,27214,Kevin Streelman,262.5,1606306.0,170
2023,90,0,52375,Doug Ghim,262.6,1692046.0,179
2023,90,0,50188,S.H. Kim,262.6,2410816.0,255
2023,90,0,33122,Russell Knox,262.6,1209993.0,128
2023,90,0,32640,Troy Merritt,262.6,1370558.0,145
2023,90,0,36699,Patrick Rodgers,262.6,1796410.0,190
2023,95,0,46435,Austin Cook,262.7,680862.0,72
2023,95,0,35532,Tom Hoge,262.7,1702450.0,180
2023,95,0,49766,Hank Lebioda,262.7,765982.0,81
2023,95,0,35449,Adam Long,262.7,1607486.0,170
2023,95,0,34466,Peter Malnati,262.7,1560387.0,165
2023,100,0,47504,Sam Burns,262.8,1683721.0,178
2023,100,0,54591,Ben Griffin,262.8,1797560.0,190
2023,100,0,50525,Collin Morikawa,262.8,1277108.0,135
2023,100,0,52513,Carson Young,262.8,1400464.0,148
2023,104,0,25493,Nick Taylor,262.9,1343963.0,142
2023,105,0,28089,Jason Day,263.0,1543530.0,163
2023,105,0,35901,Paul Haley II,263.0,899494.0,95
2023,105,0,26596,Ryan Moore,263.0,1173978.0,124
2023,108,0,57362,Austin Eckroat,263.1,1676419.0,177
2023,108,0,24502,Adam Scott,263.1,1326026.0,140
2023,108,0,46340,Alex Smalley,263.1,1884923.0,199
2023,111,0,39954,Cody Gribble,263.2,1099318.0,116
2023,111,0,36799,Stephan Jaeger,263.2,2699980.0,285
2023,111,0,27349,Alex Noren,263.2,1554134.0,164
2023,111,0,48887,Matt Wallace,263.2,1392745.0,147
2023,115,0,29535,Brice Garnett,263.3,1137371.0,120
2023,115,0,55789,Taylor Montgomery,263.3,1696743.0,179
2023,117,0,47983,Chad Ramey,263.5,1935295.0,204
2023,117,0,57366,Cameron Young,263.5,1831069.0,193
2023,119,0,32333,Kevin Tway,263.7,1765493.0,186
2023,120,0,32791,K.H. Lee,263.8,1851754.0,195
2023,120,0,27963,Chris Stroud,263.8,712394.0,75
2023,120,0,33448,Justin Thomas,263.8,1756593.0,185
2023,123,0,40006,Erik van Rooyen,264.1,1416670.0,149
2023,124,0,33204,Shane Lowry,264.2,1264972.0,133
2023,124,0,48119,Ben Taylor,264.2,1540733.0,162
2023,126,0,33141,Keegan Bradley,264.3,1522213.0,160
2023,126,0,39058,Lucas Herbert,264.3,1246575.0,131
2023,128,0,34255,Joseph Bramlett,264.4,1770669.0,186
2023,128,0,58696,Peter Kuest,264.4,1104112.0,116
2023,128,0,25632,Jimmy Walker,264.4,1589822.0,167
2023,128,0,54783,Dylan Wu,264.4,1656208.0,174
2023,132,0,27644,Brian Harman,264.5,1409135.0,148
2023,132,0,46717,Viktor Hovland,264.5,1866240.0,196
2023,132,0,36326,David Lipsky,264.5,1609250.0,169
2023,135,0,40058,Zac Blair,264.7,971867.0,102
2023,135,0,29970,Dylan Frittelli,264.7,1296007.0,136
2023,135,0,59018,Ryan Gerard,264.7,1162487.0,122
2023,135,0,30692,Scott Stallings,264.7,1601103.0,168
2023,135,0,32139,Danny Willett,264.7,905218.0,95
2023,140,0,34046,Jordan Spieth,264.8,1496871.0,157
2023,141,0,31646,Emiliano Grillo,265.0,1907963.0,200
2023,141,0,23320,Ryan Palmer,265.0,1602449.0,168
2023,141,0,34610,Matthias Schwab,265.0,1640700.0,172
2023,144,0,46442,Maverick McNealy,265.1,1030743.0,108
2023,145,0,51349,Nico Echavarria,265.2,1203150.0,126
2023,146,0,29908,C.T. Pan,265.5,841139.0,88
2023,147,0,55708,Hayden Buckley,265.6,1386556.0,145
2023,147,0,34076,Joel Dahmen,265.6,1481783.0,155
2023,147,0,51414,Brent Grant,265.6,1606129.0,168
2023,147,0,39977,Max Homa,265.6,1874287.0,196
2023,147,0,35506,Mackenzie Hughes,265.6,1625690.0,170
2023,147,0,55182,Tom Kim,265.6,1797244.0,188
2023,147,0,25818,Scott Piercy,265.6,1367363.0,143
2023,147,0,48699,Callum Tarren,265.6,1998676.0,209
2023,155,0,47993,Denny McCarthy,265.8,1416410.0,148
2023,156,0,33399,Adam Hadwin,265.9,1627155.0,170
2023,157,0,34099,Harris English,266.0,1695060.0,177
2023,157,0,31560,Brian Stuard,266.0,565065.0,59
2023,159,0,33413,Ben Martin,266.1,1686234.0,176
2023,160,0,33410,Andrew Landry,266.2,1121140.0,117
2023,161,0,48081,Xander Schauffele,266.3,1437943.0,150
2023,161,0,55893,Sam Stevens,266.3,1821240.0,190
2023,161,0,52374,Brandon Wu,266.3,1840986.0,192
2023,164,0,45522,Christiaan Bezuidenhout,266.4,1371181.0,143
2023,164,0,24024,Zach Johnson,266.4,796028.0,83
2023,164,0,32816,Satoshi Kodaira,266.4,786383.0,82
2023,164,0,49960,Sepp Straka,266.4,1534636.0,160
2023,168,0,34363,Tyrrell Hatton,266.6,1391457.0,145
2023,168,0,26476,Chez Reavie,266.6,1487622.0,155
2023,170,0,32448,James Hahn,266.8,1479275.0,154
2023,170,0,37455,Si Woo Kim,266.8,2074563.0,216
2023,172,0,32366,Kevin Chappell,266.9,845588.0,88
2023,172,0,30926,Chris Kirk,266.9,1421894.0,148
2023,172,0,34409,David Lingmerth,266.9,826380.0,86
2023,175,0,36871,Matt NeSmith,267.0,1787879.0,186
2023,176,0,56630,Akshay Bhatia,267.1,1480873.0,154
2023,176,0,49453,Trevor Cone,267.1,1730499.0,180
2023,178,0,30911,Tommy Fleetwood,267.5,1386606.0,144
2023,179,0,35310,Lanto Griffin,267.7,1098498.0,114
