YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
2010,383,0,20440,Kevin Savage,1,0,1,6,2010340
2010,383,0,10217,Warren Schutte,1,0,4,3,2010460
2010,383,0,23984,Zane Scotland,1,0,3,5,2010310
2010,383,0,23481,Marcel Siem,1,1,1,16,2010310
2010,383,0,34259,Mark Silvers,1,0,2,11,2010260
2010,383,0,11245,Ron Skayhan,1,0,2,12,2010030
2010,383,0,6132,Sonny Skinner,1,1,1,6,2010360
2010,383,0,2106,Chris Smith,1,0,1,8,2010340
2010,383,0,2110,Jerry Smith,1,0,2,9,2010260
2010,383,0,30860,Shunsuke Sonoda,1,1,2,16,2010310
2010,383,0,2133,Craig Stadler,1,0,3,16,2010030
2010,383,0,2160,Ron Streck,1,0,1,13,2010300
2010,383,0,34264,Hudson Swafford,1,1,2,17,2010260
2010,383,0,20935,Toru Taniguchi,1,0,3,16,2010310
2010,383,0,25493,Nick Taylor,1,0,1,5,2010270
2010,383,0,2191,Tim Thelen,1,1,2,12,2010360
2010,383,0,27821,Steven Tiley,1,1,3,11,2010310
2010,383,0,33788,Blake Trimble,1,1,4,5,2010040
2010,383,0,32528,Nathan Tyler,1,0,2,10,2010040
2010,383,0,32532,Manuel Villegas,1,0,2,10,2010250
2010,383,0,22300,Dean Vomacka,1,1,2,18,2010090
2010,383,0,29492,Brennan Webb,1,0,1,12,2010180
2010,383,0,34384,Eugene Wong,1,0,2,8,2010320
2010,383,0,22000,Chris Wood,1,0,2,7,2010160
2010,383,0,33947,Joshua Wooding,1,0,1,15,2010050
2010,383,0,2300,Ian Woosnam,1,0,2,9,2010160
2019,1,0,22371,Aaron Baddeley,13,0,2,14,2019210
2019,2,0,35450,Patrick Cantlay,12,1,4,17,2019430
2019,3,0,40009,Dominic Bozzelli,10,3,2,5,2019180
2019,3,0,34021,Bud Cauley,10,0,2,7,2019330
2019,3,0,34099,Harris English,10,2,2,16,2019200
2019,3,0,46402,Talor Gooch,10,1,4,2,2019390
2019,3,0,33461,Morgan Hoffmann,10,1,3,8,2019230
2019,3,0,27974,Sung Kang,10,1,4,12,2019030
2019,3,0,27408,Martin Kaymer,10,3,2,6,2019150
2019,3,0,1810,Phil Mickelson,10,1,1,6,2019220
2019,3,0,34256,Andrew Putnam,10,2,1,6,2019020
2019,3,0,33486,Roger Sloan,10,1,2,18,2019330
2019,3,0,30692,Scott Stallings,10,0,2,4,2019330
2019,3,0,21528,Henrik Stenson,10,2,3,5,2019360
2019,3,0,27214,Kevin Streelman,10,0,1,15,2019370
2019,3,0,32333,Kevin Tway,10,0,1,1,2019330
2019,3,0,10423,Mike Weir,10,0,2,10,2019270
2019,18,0,33948,Byeong Hun An,9,9,3,14,2019460
2019,18,0,19803,Ryan Armour,9,0,3,12,2019230
2019,18,0,27895,Jonas Blixt,9,0,2,8,2019330
2019,18,0,51766,Wyndham Clark,9,0,2,7,2019330
2019,18,0,34076,Joel Dahmen,9,4,3,12,2019140
2019,18,0,24358,Robert Garrigus,9,0,2,7,2019010
2019,18,0,27644,Brian Harman,9,0,2,16,2019300
2019,18,0,30926,Chris Kirk,9,1,2,16,2019080
2019,18,0,25572,Graeme McDowell,9,3,3,6,2019200
2019,18,0,25198,Francesco Molinari,9,0,4,13,2019330
2019,18,0,24140,Sean O'Hair,9,1,1,11,2019120
2019,18,0,30946,Alex Prugh,9,3,3,2,2019360
2019,18,0,34360,Patrick Reed,9,5,2,8,2019120
2019,18,0,32058,José de Jesús Rodríguez,9,1,2,2,2019260
2019,18,0,48081,Xander Schauffele,9,0,4,11,2019140
2019,18,0,30786,Brady Schnell,9,1,3,14,2019310
2019,18,0,27649,Brandt Snedeker,9,1,1,9,2019220
2019,18,0,33418,Shawn Stefani,9,2,2,2,2019010
2019,18,0,34264,Hudson Swafford,9,0,4,9,2019120
2019,18,0,25632,Jimmy Walker,9,0,1,11,2019260
2019,38,0,29479,Scott Brown,8,1,1,13,2019140
2019,38,0,25364,Paul Casey,8,0,2,10,2019470
2019,38,0,25686,Jason Dufner,8,2,2,2,2019360
2019,38,0,6522,Ernie Els,8,1,1,3,2019080
2019,38,0,30911,Tommy Fleetwood,8,0,1,18,2019050
2019,38,0,29974,Branden Grace,8,3,1,15,2019150
2019,38,0,37455,Si Woo Kim,8,0,2,17,2019320
2019,38,0,33410,Andrew Landry,8,5,2,1,2019390
2019,38,0,26851,Marc Leishman,8,4,1,17,2019360
2019,38,0,29461,Jamie Lovemark,8,0,2,13,2019080
2019,38,0,37380,Curtis Luck,8,0,1,12,2019180
2019,38,0,32839,Hideki Matsuyama,8,1,1,18,2019460
2019,38,0,48822,Sebastián Muñoz,8,0,2,2,2019120
2019,38,0,26329,Louis Oosthuizen,8,0,2,5,2019230
2019,38,0,22405,Justin Rose,8,2,4,12,2019340
2019,38,0,35617,Martin Trainer,8,0,2,8,2019220
2019,38,0,33419,Cameron Tringale,8,2,3,16,2019130
2019,55,0,45526,Abraham Ancer,7,1,4,12,2019030
2019,55,0,20098,Stuart Appleby,7,0,4,18,2019040
2019,55,0,20229,Stewart Cink,7,0,3,6,2019150
2019,55,0,23983,Luke Donald,7,0,1,18,2019280
2019,55,0,32102,Rickie Fowler,7,0,1,8,2019470
2019,55,0,21209,Sergio Garcia,7,7,1,4,2019430
2019,55,0,20574,Mathew Goggin,7,7,1,4,2019300
2019,55,0,34563,Chesson Hadley,7,1,1,11,2019010
2019,55,0,33399,Adam Hadwin,7,1,4,12,2019030
2019,55,0,46550,Brandon Hagy,7,0,2,15,2019310
2019,55,0,35421,Brandon Harkins,7,2,1,1,2019280
2019,55,0,49298,Kramer Hickok,7,0,1,6,2019200
2019,55,0,21731,Freddie Jacobson,7,0,1,3,2019180
2019,55,0,30925,Dustin Johnson,7,3,3,3,2019220
2019,55,0,30711,Colt Knost,7,0,1,1,2019300
2019,55,0,23108,Matt Kuchar,7,0,2,9,2019320
2019,55,0,27936,Martin Laird,7,2,2,18,2019330
2019,55,0,29926,Danny Lee,7,0,1,7,2019010
2019,55,0,35296,Haotong Li,7,0,3,5,2019340
2019,55,0,27129,Luke List,7,0,3,14,2019010
2019,55,0,29772,Michael Lorenzo-Vera,7,0,1,4,2019320
2019,55,0,1706,Davis Love III,7,0,1,1,2019120
2019,55,0,50526,Tom Lovelady,7,2,2,4,2019300
2019,55,0,28300,Joost Luiten,7,0,3,6,2019320
2019,55,0,25396,Kevin Na,7,0,4,11,2019150
2019,55,0,33667,Carlos Ortiz,7,0,1,9,2019400
2019,55,0,29908,C.T. Pan,7,0,1,3,2019470
2019,55,0,24361,Pat Perez,7,2,2,17,2019210
2019,55,0,37275,Sam Ryder,7,3,2,17,2019210
2019,55,0,23621,Rory Sabbatini,7,1,4,13,2019460
2019,55,0,46501,Ollie Schniederjans,7,5,2,10,2019170
2019,55,0,24502,Adam Scott,7,2,2,11,2019030
2019,55,0,39327,Ben Silverman,7,3,4,9,2019280
2019,55,0,29221,Webb Simpson,7,2,4,1,2019420
2019,55,0,35891,Cameron Smith,7,0,1,13,2019430
2019,55,0,34046,Jordan Spieth,7,1,4,16,2019280
2019,55,0,34431,Robert Streb,7,0,2,17,2019120
2019,55,0,31560,Brian Stuard,7,0,1,4,2019340
2019,55,0,32150,Michael Thompson,7,0,2,10,2019230
2019,55,0,32139,Danny Willett,7,0,3,1,2019420
2019,55,0,37340,Chase Wright,7,0,2,14,2019260
2019,96,0,30978,Kiradech Aphibarnrat,6,2,1,2,2019460
2019,96,0,40026,Daniel Berger,6,4,2,10,2019200
2019,96,0,27958,Ryan Blaum,6,0,3,12,2019210
2019,96,0,39997,Corey Conners,6,0,2,7,2019460
2019,96,0,28089,Jason Day,6,0,2,8,2019220
2019,96,0,35376,Roberto Díaz,6,3,3,3,2019130
2019,96,0,37273,Derek Ernst,6,0,2,15,2019040
2019,96,0,30191,Julián Etulain,6,1,1,7,2019010
2019,96,0,28307,Matt Every,6,1,4,7,2019160
2019,96,0,40098,Matt Fitzpatrick,6,0,1,3,2019050
2019,96,0,29970,Dylan Frittelli,6,2,2,13,2019350
2019,96,0,29535,Brice Garnett,6,2,4,7,2019380
2019,96,0,19846,Brian Gay,6,0,2,5,2019330
2019,96,0,25900,Lucas Glover,6,0,2,9,2019470
2019,96,0,12782,Tim Herron,6,1,4,15,2019330
2019,96,0,27141,J.B. Holmes,6,0,1,2,2019460
2019,96,0,39977,Max Homa,6,0,3,4,2019460
2019,96,0,35461,Beau Hossler,6,3,3,15,2019260
2019,96,0,35506,Mackenzie Hughes,6,0,2,17,2019230
2019,96,0,36799,Stephan Jaeger,6,1,4,5,2019120
2019,96,0,26300,Matt Jones,6,2,1,17,2019230
2019,96,0,39975,Michael Kim,6,1,1,4,2019140
2019,96,0,33122,Russell Knox,6,0,3,14,2019340
2019,96,0,28775,Nate Lashley,6,1,2,4,2019330
2019,96,0,49766,Hank Lebioda,6,2,3,7,2019390
2019,96,0,35449,Adam Long,6,0,4,15,2019300
2019,96,0,33204,Shane Lowry,6,2,3,8,2019460
2019,96,0,34466,Peter Malnati,6,0,3,7,2019390
2019,96,0,28158,Steve Marino,6,0,1,4,2019120
2019,96,0,28237,Rory McIlroy,6,1,1,14,2019300
2019,96,0,50525,Collin Morikawa,6,0,4,8,2019460
2019,96,0,46601,Trey Mullinax,6,1,1,14,2019200
2019,96,0,45486,Joaquin Niemann,6,3,2,1,2019260
2019,96,0,25240,D.A. Points,6,0,3,6,2019130
2019,96,0,49771,J.T. Poston,6,0,2,13,2019130
2019,96,0,24138,Ian Poulter,6,0,2,4,2019330
2019,96,0,26476,Chez Reavie,6,1,4,7,2019030
2019,96,0,36699,Patrick Rodgers,6,1,2,11,2019060
2019,96,0,39324,J.J. Spaun,6,1,2,5,2019130
2019,96,0,40115,Adam Svensson,6,0,1,2,2019140
2019,96,0,23325,Vaughn Taylor,6,4,2,15,2019450
2019,96,0,33448,Justin Thomas,6,0,1,11,2019470
2019,96,0,10387,Chris Thompson,6,0,2,8,2019310
2019,96,0,28132,Tyrone Van Aswegen,6,1,1,5,2019180
2019,96,0,40006,Erik van Rooyen,6,1,4,10,2019320
2019,96,0,37189,Harold Varner III,6,0,3,6,2019350
2019,96,0,48887,Matt Wallace,6,3,4,8,2019050
2019,96,0,27095,Nick Watney,6,0,2,5,2019310
2019,96,0,25804,Bubba Watson,6,1,1,6,2019350
2019,96,0,31323,Gary Woodland,6,1,2,7,2019430
2019,96,0,8793,Tiger Woods,6,1,1,7,2019340
2019,147,0,49303,Anders Albertson,5,1,1,3,2019400
2019,147,0,28259,Sangmoon Bae,5,2,2,10,2019140
2019,147,0,33803,Lucas Bjerregaard,5,1,3,16,2019270
2019,147,0,26418,Adam Bland,5,1,1,12,2019050
2019,147,0,33141,Keegan Bradley,5,0,1,16,2019020
2019,147,0,29268,Bronson Burgoon,5,0,1,5,2019320
2019,147,0,47504,Sam Burns,5,0,1,1,2019330
2019,147,0,24925,Jonathan Byrd,5,0,2,1,2019260
2019,147,0,26499,Rafa Cabrera Bello,5,3,1,9,2019160
2019,147,0,20472,Alex Cejka,5,1,1,6,2019080
2019,147,0,52372,Cameron Champ,5,1,1,11,2019460
2019,147,0,25720,Chad Collins,5,0,2,10,2019010
2019,147,0,1226,Fred Couples,5,4,2,5,2019010
2019,147,0,23541,Ben Crane,5,3,2,2,2019240
2019,147,0,34262,Jon Curran,5,0,1,15,2019010
2019,147,0,21753,Brian Davis,5,5,1,7,2019400
2019,147,0,47959,Bryson DeChambeau,5,0,3,13,2019430
2019,147,0,20104,Ken Duke,5,1,2,5,2019180
2019,147,0,31416,Derek Fathauer,5,0,3,12,2019130
2019,147,0,29725,Tony Finau,5,1,2,14,2019070
2019,147,0,46523,Joey Garber,5,0,1,5,2019240
2019,147,0,28679,Fabián Gómez,5,0,2,16,2019260
2019,147,0,29720,Andres Gonzales,5,5,1,17,2019010
2019,147,0,39954,Cody Gribble,5,1,1,15,2019060
2019,147,0,31646,Emiliano Grillo,5,0,2,18,2019150
2019,147,0,24924,Bill Haas,5,0,2,18,2019310
2019,147,0,32448,James Hahn,5,0,2,9,2019120
2019,147,0,34363,Tyrrell Hatton,5,1,3,3,2019150
2019,147,0,26758,David Hearn,5,1,1,7,2019350
2019,147,0,23353,J.J. Henry,5,0,3,2,2019180
2019,147,0,35532,Tom Hoge,5,1,1,15,2019060
2019,147,0,29420,Billy Horschel,5,0,2,10,2019460
2019,147,0,46717,Viktor Hovland,5,0,3,14,2019210
2019,147,0,34174,John Huh,5,1,2,18,2019150
2019,147,0,29222,Billy Hurley III,5,1,2,16,2019230
2019,147,0,39971,Sungjae Im,5,4,4,12,2019390
2019,147,0,24024,Zach Johnson,5,0,4,6,2019350
2019,147,0,46440,Smylie Kaufman,5,2,4,7,2019380
2019,147,0,32757,Patton Kizzire,5,0,1,3,2019150
2019,147,0,36689,Brooks Koepka,5,0,1,7,2019480
2019,147,0,35879,Kelly Kraft,5,2,2,7,2019010
2019,147,0,31420,Anirban Lahiri,5,0,4,6,2019230
2019,147,0,32791,K.H. Lee,5,0,2,14,2019330
2019,147,0,47993,Denny McCarthy,5,2,1,8,2019060
2019,147,0,24449,Parker McLachlin,5,1,3,17,2019160
2019,147,0,39546,Keith Mitchell,5,0,2,14,2019120
2019,147,0,26596,Ryan Moore,5,3,2,5,2019220
2019,147,0,34709,Eddie Pepperell,5,0,2,14,2019220
2019,147,0,25818,Scott Piercy,5,1,1,8,2019350
2019,147,0,27556,Ted Potter Jr.,5,0,3,4,2019030
2019,147,0,28252,Seamus Power,5,0,1,4,2019350
2019,147,0,46970,Jon Rahm,5,0,1,5,2019230
2019,147,0,47856,Seth Reeves,5,2,1,17,2019160
2019,147,0,22913,John Rollins,5,0,1,4,2019160
2019,147,0,29223,Sam Saunders,5,1,3,17,2019200
2019,147,0,47347,Adam Schenk,5,2,1,15,2019450
2019,147,0,26331,Charl Schwartzel,5,5,2,7,2019270
2019,147,0,30110,Kyle Stanley,5,3,4,5,2019050
2019,147,0,27963,Chris Stroud,5,4,4,4,2019140
2019,147,0,25493,Nick Taylor,5,1,2,10,2019370
2019,147,0,30927,Brendon Todd,5,0,1,3,2019300
2019,147,0,23788,D.J. Trahan,5,1,2,6,2019130
2019,147,0,49964,Aaron Wise,5,0,2,18,2019460
2019,210,0,34387,Daniel Balin,4,4,1,4,2019320
2019,210,0,35545,Blayne Barber,4,1,1,3,2019200
2019,210,0,24846,Ricky Barnes,4,4,3,4,2019410
2019,210,0,22764,Michael Block,4,0,1,10,2019170
2019,210,0,24507,Jason Bohn,4,1,2,16,2019040
2019,210,0,12510,Chad Campbell,4,0,1,3,2019400
2019,210,0,34306,John Chin,4,4,4,14,2019410
2019,210,0,24357,K.J. Choi,4,3,1,11,2019280
2019,210,0,20850,Daniel Chopra,4,3,1,4,2019180
2019,210,0,46435,Austin Cook,4,0,4,2,2019330
2019,210,0,45157,Cam Davis,4,1,2,15,2019200
2019,210,0,24610,Stuart Deane,4,3,1,4,2019310
2019,210,0,35110,Brett Drewitt,4,0,4,16,2019010
2019,210,0,45609,Tyler Duncan,4,2,3,13,2019200
2019,210,0,28500,Martin Flores,4,1,1,6,2019180
2019,210,0,10809,Jim Furyk,4,3,1,17,2019460
2019,210,0,28483,Tyler Hall,4,4,1,11,2019320
2019,210,0,20766,Padraig Harrington,4,2,1,1,2019300
2019,210,0,31557,Jim Herman,4,3,1,6,2019350
2019,210,0,47989,Sam Horsfield,4,4,2,17,2019360
2019,210,0,21961,Charles Howell III,4,1,1,13,2019390
2019,210,0,24321,Kodai Ichihara,4,2,2,13,2019360
2019,210,0,26735,Marty Jertson,4,0,1,15,2019320
2019,210,0,47990,Kyle Jones,4,0,1,3,2019390
2019,210,0,20094,Jonathan Kaye,4,0,2,10,2019180
2019,210,0,32369,Sihwan Kim,4,1,2,12,2019050
2019,210,0,37454,Whee Kim,4,3,1,15,2019390
2019,210,0,29478,Kevin Kisner,4,1,4,2,2019160
2019,210,0,36852,Jim Knous,4,1,2,17,2019240
2019,210,0,32816,Satoshi Kodaira,4,0,2,9,2019230
2019,210,0,30944,Jason Kokrak,4,1,2,11,2019320
2019,210,0,34261,Scott Langley,4,0,2,8,2019220
2019,210,0,24748,WC Liang,4,4,3,2,2019050
2019,210,0,37278,Nicholas Lindheim,4,3,3,1,2019310
2019,210,0,24781,Hunter Mahan,4,1,2,17,2019160
2019,210,0,33413,Ben Martin,4,4,1,17,2019120
2019,210,0,55421,Chip McDaniel,4,2,2,13,2019300
2019,210,0,24490,George McNeill,4,0,1,3,2019350
2019,210,0,32640,Troy Merritt,4,1,1,5,2019320
2019,210,0,34213,Grayson Murray,4,0,1,2,2019010
2019,210,0,45729,Drew Nesbitt,4,0,2,10,2019200
2019,210,0,27349,Alex Noren,4,0,1,10,2019430
2019,210,0,20638,Jason Norris,4,0,1,9,2019050
2019,210,0,23320,Ryan Palmer,4,1,2,17,2019330
2019,210,0,20572,Rod Pampling,4,0,3,1,2019160
2019,210,0,32876,Martin Piller,4,1,2,12,2019390
2019,210,0,35732,Wes Roach,4,0,2,6,2019350
2019,210,0,25562,Andres Romero,4,0,3,14,2019040
2019,210,0,33227,Hyun-woo Ryu,4,1,1,12,2019030
2019,210,0,46046,Scottie Scheffler,4,2,2,14,2019260
2019,210,0,20645,John Senden,4,1,3,5,2019240
2019,210,0,39113,Shubhankar Sharma,4,0,2,7,2019030
2019,210,0,33241,Nathan Stamey,4,4,1,1,2019300
2019,210,0,29518,Brendan Steele,4,1,4,17,2019340
2019,210,0,49960,Sepp Straka,4,0,4,6,2019350
2019,210,0,33449,Zack Sucher,4,1,1,14,2019390
2019,210,0,57364,Michael Thorbjornsen,4,0,1,12,2019360
2019,210,0,52144,Braden Thornberry,4,4,1,15,2019210
2019,210,0,45733,Austen Truslow,4,4,1,6,2019400
2019,210,0,29484,Peter Uihlein,4,0,1,10,2019410
2019,210,0,27064,Jhonattan Vegas,4,1,3,10,2019300
2019,210,0,26951,Johnson Wagner,4,0,2,15,2019300
2019,210,0,47128,Richy Werenski,4,0,2,12,2019080
2019,273,0,33120,Mark Anderson,3,3,1,18,2019280
2019,273,0,21407,Arjun Atwal,3,0,1,12,2019390
2019,273,0,23048,Eric Axley,3,0,1,5,2019080
2019,273,0,23614,Rich Beem,3,3,4,7,2019320
2019,273,0,31678,Oliver Bekker,3,0,2,12,2019050
2019,273,0,56848,Justin Bertsch,3,0,2,5,2019240
2019,273,0,28697,Gaganjeet Bhullar,3,2,1,9,2019020
2019,273,0,55888,Devon Bling,3,0,4,7,2019270
2019,273,0,56866,Rufus Brijalba,3,0,1,13,2019260
2019,273,0,48084,Wesley Bryan,3,2,2,12,2019010
2019,273,0,51567,Will Cannon,3,3,1,11,2019180
2019,273,0,32200,Roberto Castro,3,1,3,2,2019400
2019,273,0,45734,John Catlin,3,1,2,15,2019130
2019,273,0,29294,Ho Sung Choi,3,2,2,9,2019160
2019,273,0,1200,Keith Clearwater,3,3,2,4,2019330
2019,273,0,47906,Austin Connelly,3,0,1,13,2019400
2019,273,0,49633,Charlie Danielson,3,0,1,17,2019390
2019,273,0,23638,Brendon de Jonge,3,0,2,18,2019040
2019,273,0,47663,Kevin Dougherty,3,1,1,14,2019060
2019,273,0,54459,Andrew Filbert,3,0,1,8,2019200
2019,273,0,29936,Ryan Fox,3,0,2,16,2019340
2019,273,0,30750,Tommy Gainey,3,3,2,2,2019240
2019,273,0,22892,Jason Gore,3,3,1,18,2019160
2019,273,0,40226,Andreas Halvorsen,3,0,1,2,2019360
2019,273,0,28938,Justin Harding,3,1,1,18,2019260
2019,273,0,34098,Russell Henley,3,2,2,5,2019400
2019,273,0,12716,Charley Hoffman,3,1,1,11,2019390
2019,273,0,36514,Yuki Inamori,3,0,2,17,2019120
2019,273,0,47917,Takumi Kanaya,3,0,2,18,2019120
2019,273,0,47420,Jake Knapp,3,1,2,4,2019350
2019,273,0,1666,Bernhard Langer,3,0,1,12,2019270
2019,273,0,35139,Richard Lee,3,1,1,11,2019170
2019,273,0,49481,Tae Hee Lee,3,0,1,16,2019170
2019,273,0,34409,David Lingmerth,3,1,1,18,2019160
2019,273,0,37447,Zander Lombard,3,0,1,17,2019420
2019,273,0,30163,Henrik Norlander,3,3,2,16,2019080
2019,273,0,33968,Thorbjørn Olesen,3,0,2,7,2019270
2019,273,0,31559,Garrett Osborn,3,0,2,11,2019040
2019,273,0,47127,David Pastore,3,0,1,7,2019200
2019,273,0,1945,Kenny Perry,3,0,1,18,2019120
2019,273,0,33293,Thomas Pieters,3,1,2,13,2019020
2019,273,0,33592,Andy Pope,3,0,4,6,2019360
2019,273,0,51563,Jovan Rebula,3,1,2,17,2019340
2019,273,0,23797,Brett Rumford,3,0,2,17,2019050
2019,273,0,49709,Matthew Short,3,0,1,15,2019300
2019,273,0,6567,Vijay Singh,3,1,1,6,2019200
2019,273,0,6527,Steve Stricker,3,1,2,11,2019210
2019,273,0,37459,Ryan Sullivan,3,3,2,6,2019360
2019,273,0,27330,Josh Teater,3,2,4,14,2019400
2019,273,0,2206,David Toms,3,0,1,5,2019410
2019,273,0,8385,Omar Uresti,3,0,2,8,2019180
2019,273,0,35469,Sebastián Vázquez,3,3,2,5,2019070
2019,273,0,35658,Kris Ventura,3,1,3,12,2019260
2019,273,0,24964,Ryan Vermeer,3,0,2,11,2019380
2019,273,0,34126,Scott Vincent,3,0,3,3,2019050
2019,273,0,51760,Tucker Wadkins,3,3,2,1,2019330
2019,273,0,26289,Boo Weekley,3,0,1,7,2019330
2019,273,0,20396,Lee Westwood,3,0,2,12,2019320
2019,273,0,20160,Charlie Wi,3,3,4,11,2019180
2019,273,0,21878,Mark Wilson,3,3,2,5,2019130
2019,273,0,33870,Ashun Wu,3,0,2,2,2019050
2019,273,0,24663,Y.E. Yang,3,0,2,16,2019410
2019,273,0,30261,Ryan Yip,3,3,2,4,2019350
2019,336,0,33155,James Allenby,2,0,1,13,2019350
2019,336,0,10885,Robert Allenby,2,0,1,9,2019400
2019,336,0,31587,Max Alverio,2,0,1,1,2019180
2019,336,0,52096,Adri Arnaus,2,0,1,14,2019360
2019,336,0,55410,Shintaro Ban,2,2,4,16,2019070
2019,336,0,56220,Garrett Barber,2,1,1,11,2019080
2019,336,0,37212,Paul Barjon,2,1,1,6,2019260
2019,336,0,32334,Charlie Beljan,2,2,2,14,2019410
2019,336,0,49117,Isidro Benitez,2,2,2,8,2019420
2019,336,0,47986,Rich Berberian Jr.,2,2,1,17,2019320
2019,336,0,56630,Akshay Bhatia,2,0,1,17,2019230
2019,336,0,34310,Alexander Björk,2,0,1,17,2019050
2019,336,0,34255,Joseph Bramlett,2,0,1,15,2019360
2019,336,0,29204,Merrick Bremner,2,0,2,13,2019360
2019,336,0,32366,Kevin Chappell,2,0,2,13,2019020
2019,336,0,55648,Minchel Choi,2,1,4,4,2019020
2019,336,0,28455,Will Claxton,2,1,1,8,2019400
2019,336,0,24494,Erik Compton,2,0,1,2,2019200
2019,336,0,11123,Chris Couch,2,0,1,8,2019410
2019,336,0,1249,John Daly,2,0,2,18,2019320
2019,336,0,32444,JC Deacon,2,0,1,14,2019350
2019,336,0,55540,Thomas DeMarco,2,2,1,3,2019350
2019,336,0,9011,David Duval,2,0,2,8,2019160
2019,336,0,57362,Austin Eckroat,2,2,2,6,2019360
2019,336,0,30907,Rhys Enoch,2,0,4,6,2019360
2019,336,0,50423,Philip Eriksson,2,2,3,3,2019430
2019,336,0,37426,Jeronimo Esteve,2,1,1,2,2019180
2019,336,0,55954,Lukas Euler,2,0,1,17,2019170
2019,336,0,54687,Broc Everett,2,2,1,9,2019300
2019,336,0,39412,Zack Fischer,2,2,4,15,2019260
2019,336,0,24083,Marcus Fraser,2,0,1,1,2019360
2019,336,0,30736,Oscar Fraustro,2,0,2,10,2019070
2019,336,0,1388,Robert Gamez,2,0,1,18,2019210
2019,336,0,52375,Doug Ghim,2,1,2,13,2019140
2019,336,0,54591,Ben Griffin,2,0,2,18,2019180
2019,336,0,46439,Will Grimmer,2,2,1,18,2019340
2019,336,0,47988,Nick Hardy,2,2,1,4,2019240
2019,336,0,31044,Matt Harmon,2,0,1,11,2019380
2019,336,0,31121,Berry Henson,2,0,2,5,2019410
2019,336,0,39058,Lucas Herbert,2,1,3,5,2019320
2019,336,0,34656,Mikumu Horikawa,2,2,3,13,2019430
2019,336,0,47056,Rikuya Hoshino,2,1,4,11,2019120
2019,336,0,54901,Theo Humphrey,2,2,1,2,2019240
2019,336,0,26908,Yuta Ikeda,2,1,3,6,2019050
2019,336,0,32775,Shugo Imahira,2,0,3,8,2019190
2019,336,0,23725,Brendan Jones,2,0,2,18,2019320
2019,336,0,39384,Alex Kang,2,2,4,13,2019180
2019,336,0,8075,Jerry Kelly,2,0,1,4,2019120
2019,336,0,46404,Marcus Kinhult,2,2,4,5,2019360
2019,336,0,48117,Kurt Kitayama,2,0,1,9,2019320
2019,336,0,29370,Mikko Korhonen,2,0,1,13,2019420
2019,336,0,35287,Yuwa Kosaihira,2,0,1,11,2019180
2019,336,0,27619,Ben Leong,2,0,3,12,2019020
2019,336,0,35104,Tom Lewis,2,1,4,11,2019190
2019,336,0,36326,David Lipsky,2,0,3,17,2019320
2019,336,0,39004,Dru Love,2,0,3,4,2019160
2019,336,0,52215,Robert MacIntyre,2,2,1,11,2019420
2019,336,0,24912,Will MacKenzie,2,0,1,2,2019380
2019,336,0,27120,Troy Matteson,2,2,1,11,2019410
2019,336,0,27171,Jay McLuen,2,1,2,6,2019180
2019,336,0,46442,Maverick McNealy,2,2,1,17,2019010
2019,336,0,27933,John Merrick,2,0,2,4,2019410
2019,336,0,52330,Dylan Meyer,2,0,3,4,2019040
2019,336,0,1823,Larry Mize,2,2,1,7,2019270
2019,336,0,39852,Doyeob Mun,2,2,4,6,2019030
2019,336,0,56320,Bryson Nimmer,2,0,1,4,2019180
2019,336,0,54367,Cole Nygren,2,0,1,11,2019060
2019,336,0,34449,Kevin O'Connell,2,2,2,12,2019360
2019,336,0,6373,José María Olazábal,2,0,1,4,2019270
2019,336,0,27942,Rob Oppenheim,2,2,2,8,2019360
2019,336,0,39262,Alvaro Ortiz,2,0,2,3,2019300
2019,336,0,34575,Adrian Otaegui,2,1,2,12,2019320
2019,336,0,37157,Renato Paratore,2,2,1,14,2019360
2019,336,0,32797,Sanghyun Park,2,0,2,17,2019190
2019,336,0,30756,Andrea Pavan,2,0,3,5,2019050
2019,336,0,10213,Dicky Pride,2,0,2,5,2019240
2019,336,0,21959,Ted Purdy,2,1,1,6,2019180
2019,336,0,34358,Jonathan Randolph,2,1,1,10,2019040
2019,336,0,53165,Doc Redman,2,0,3,10,2019300
2019,336,0,47995,Davis Riley,2,2,1,12,2019310
2019,336,0,33951,Julio Santos,2,0,1,10,2019240
2019,336,0,30683,Cory Schneider,2,0,1,5,2019320
2019,336,0,31569,Jason Scrivener,2,2,4,2,2019050
2019,336,0,25321,Lee Slattery,2,2,1,2,2019360
2019,336,0,22293,Heath Slocum,2,0,1,4,2019410
2019,336,0,40181,Clément Sordet,2,0,4,4,2019360
2019,336,0,54364,Stephen Stallings Jr.,2,2,1,8,2019410
2019,336,0,24459,Richard Sterne,2,1,4,6,2019190
2019,336,0,35225,Brandon Stone,2,0,3,5,2019050
2019,336,0,50493,Justin Suh,2,0,3,14,2019390
2019,336,0,35314,Andy Sullivan,2,0,4,10,2019050
2019,336,0,45478,Julian Suri,2,0,4,18,2019050
2019,336,0,50584,Connor Syme,2,2,1,13,2019420
2019,336,0,26287,Roland Thatcher,2,1,1,18,2019260
2019,336,0,31113,Paul Waring,2,0,2,7,2019420
2019,336,0,55940,Andrew Wilson,2,0,2,15,2019420
