YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL LEFT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
2010,182,0,20098,Stuart Appleby,17.14,207,1208,+0.11
2010,183,0,7749,Brett Quigley,17.46,210,1203,+0.07
2010,184,0,12602,Dean Wilson,17.54,114,650,-0.01
2010,185,0,25804,Bubba Watson,17.56,161,917,-0.12
2010,186,0,20766,Padraig Harrington,17.67,106,600,+0.03
2010,187,0,22122,Andrew McLardy,17.96,109,607,+0.13
2010,188,0,30946,Alex Prugh,17.97,197,1096,+0.12
2010,189,0,1249,John Daly,18.08,115,636,+0.19
2010,190,0,9011,David Duval,19.52,147,753,+0.17
2010,191,0,28500,Martin Flores,20.07,174,867,+0.06
2010,192,0,1810,Phil Mickelson,21.11,164,777,+0.08
2019,1,0,26596,Ryan Moore,6.7,59,880,+0.07
2019,2,0,19803,Ryan Armour,7.29,76,1043,+0.09
2019,3,0,31646,Emiliano Grillo,7.81,60,768,+0.03
2019,4,0,25818,Scott Piercy,8.05,79,981,+0.09
2019,5,0,10809,Jim Furyk,8.44,67,794,+0.09
2019,6,0,26476,Chez Reavie,8.51,83,975,+0.02
2019,7,0,45526,Abraham Ancer,8.78,87,991,+0.01
2019,8,0,32640,Troy Merritt,8.86,69,779,+0.03
2019,9,0,49298,Kramer Hickok,9.01,74,821,+0.15
2019,10,0,33399,Adam Hadwin,9.04,78,863,+0.05
2019,11,0,40026,Daniel Berger,9.12,75,822,+0.07
2019,12,0,33410,Andrew Landry,9.14,83,908,+0.11
2019,13,0,32839,Hideki Matsuyama,9.15,93,1016,-0.04
2019,14,0,39324,J.J. Spaun,9.65,86,891,+0.06
2019,15,0,23621,Rory Sabbatini,9.74,103,1057,E
2019,16,0,25198,Francesco Molinari,9.81,58,591,+0.14
2019,17,0,32816,Satoshi Kodaira,9.86,70,710,+0.17
2019,18,0,26851,Marc Leishman,9.94,79,795,-0.01
2019,18,0,47993,Denny McCarthy,9.94,95,956,-0.04
2019,20,0,27349,Alex Noren,9.98,59,591,+0.19
2019,21,0,31560,Brian Stuard,10.09,108,1070,+0.10
2019,22,0,29268,Bronson Burgoon,10.23,67,655,+0.07
2019,23,0,30978,Kiradech Aphibarnrat,10.24,64,625,+0.25
2019,24,0,39997,Corey Conners,10.35,100,966,-0.02
2019,25,0,24924,Bill Haas,10.36,87,840,-0.06
2019,26,0,6522,Ernie Els,10.39,43,414,+0.05
2019,27,0,30110,Kyle Stanley,10.43,80,767,+0.18
2019,28,0,30786,Brady Schnell,10.46,57,545,+0.05
2019,29,0,26499,Rafa Cabrera Bello,10.48,70,668,+0.17
2019,29,0,19846,Brian Gay,10.48,105,1002,+0.14
2019,31,0,35732,Wes Roach,10.7,73,682,+0.08
2019,32,0,28679,Fabián Gómez,10.71,72,672,+0.15
2019,33,0,34098,Russell Henley,10.74,91,847,+0.05
2019,33,0,47990,Kyle Jones,10.74,81,754,+0.10
2019,35,0,37275,Sam Ryder,10.82,90,832,+0.01
2019,36,0,34363,Tyrrell Hatton,10.84,63,581,+0.10
2019,37,0,24361,Pat Perez,10.88,62,570,+0.10
2019,38,0,34076,Joel Dahmen,10.89,115,1056,-0.02
2019,39,0,49771,J.T. Poston,10.94,134,1225,-0.04
2019,40,0,37455,Si Woo Kim,10.95,90,822,+0.04
2019,41,0,28775,Nate Lashley,10.98,84,765,-0.08
2019,42,0,46435,Austin Cook,11.02,81,735,+0.12
2019,43,0,25900,Lucas Glover,11.03,124,1124,+0.06
2019,44,0,25686,Jason Dufner,11.07,88,795,+0.14
2019,45,0,29479,Scott Brown,11.08,105,948,+0.06
2019,46,0,35532,Tom Hoge,11.09,111,1001,+0.08
2019,47,0,29223,Sam Saunders,11.1,102,919,+0.03
2019,48,0,27644,Brian Harman,11.14,110,987,+0.02
2019,49,0,31557,Jim Herman,11.15,59,529,+0.10
2019,49,0,34256,Andrew Putnam,11.15,87,780,+0.09
2019,51,0,23320,Ryan Palmer,11.17,79,707,-0.11
2019,52,0,40098,Matt Fitzpatrick,11.22,58,517,+0.07
2019,53,0,26758,David Hearn,11.23,53,472,+0.08
2019,53,0,27330,Josh Teater,11.23,83,739,-0.12
2019,55,0,12716,Charley Hoffman,11.27,73,648,+0.10
2019,56,0,25396,Kevin Na,11.29,69,611,+0.12
2019,57,0,39971,Sungjae Im,11.3,157,1389,-0.01
2019,58,0,35376,Roberto Díaz,11.32,80,707,+0.09
2019,59,0,24138,Ian Poulter,11.4,70,614,-0.06
2019,60,0,36689,Brooks Koepka,11.45,93,812,-0.09
2019,61,0,45609,Tyler Duncan,11.47,104,907,+0.13
2019,62,0,29974,Branden Grace,11.56,72,623,+0.10
2019,63,0,33486,Roger Sloan,11.57,112,968,-0.04
2019,64,0,32150,Michael Thompson,11.6,105,905,+0.14
2019,65,0,32200,Roberto Castro,11.61,100,861,+0.11
2019,66,0,34261,Scott Langley,11.66,104,892,+0.22
2019,66,0,27963,Chris Stroud,11.66,83,712,-0.01
2019,68,0,29478,Kevin Kisner,11.74,116,988,+0.05
2019,69,0,29535,Brice Garnett,11.76,107,910,+0.02
2019,70,0,22405,Justin Rose,11.88,81,682,+0.01
2019,71,0,27214,Kevin Streelman,11.89,114,959,-0.02
2019,72,0,21731,Freddie Jacobson,12.0,66,550,+0.15
2019,73,0,21528,Henrik Stenson,12.03,70,582,+0.16
2019,74,0,29970,Dylan Frittelli,12.1,114,942,-0.04
2019,75,0,35449,Adam Long,12.13,115,948,+0.24
2019,75,0,49960,Sepp Straka,12.13,98,808,+0.02
2019,77,0,37454,Whee Kim,12.15,79,650,+0.19
2019,77,0,24781,Hunter Mahan,12.15,79,650,+0.09
2019,79,0,33948,Byeong Hun An,12.16,103,847,+0.03
2019,80,0,49766,Hank Lebioda,12.17,98,805,+0.19
2019,81,0,33122,Russell Knox,12.2,100,820,+0.01
2019,82,0,27895,Jonas Blixt,12.25,109,890,+0.11
2019,83,0,39977,Max Homa,12.37,118,954,-0.07
2019,83,0,23325,Vaughn Taylor,12.37,141,1140,+0.05
2019,85,0,33141,Keegan Bradley,12.39,116,936,+0.16
2019,86,0,28237,Rory McIlroy,12.44,99,796,+0.02
2019,87,0,47347,Adam Schenk,12.46,142,1140,+0.08
2019,88,0,25364,Paul Casey,12.48,96,769,+0.08
2019,89,0,47504,Sam Burns,12.51,117,935,+0.11
2019,90,0,21961,Charles Howell III,12.54,128,1021,+0.09
2019,91,0,30692,Scott Stallings,12.58,118,938,+0.09
2019,92,0,45486,Joaquin Niemann,12.7,141,1110,-0.06
2019,92,0,27649,Brandt Snedeker,12.7,142,1118,+0.06
2019,94,0,40009,Dominic Bozzelli,12.72,86,676,+0.02
2019,94,0,46970,Jon Rahm,12.72,94,739,+0.06
2019,96,0,51766,Wyndham Clark,12.78,127,994,-0.10
2019,97,0,31420,Anirban Lahiri,12.87,105,816,+0.17
2019,98,0,31323,Gary Woodland,12.89,117,908,+0.12
2019,99,0,34021,Bud Cauley,12.92,132,1022,E
2019,100,0,39327,Ben Silverman,12.95,101,780,+0.03
2019,101,0,20472,Alex Cejka,12.97,72,555,+0.13
2019,101,0,30911,Tommy Fleetwood,12.97,90,694,+0.06
2019,103,0,27974,Sung Kang,12.98,126,971,+0.08
2019,104,0,26300,Matt Jones,13.01,119,915,-0.07
2019,105,0,40115,Adam Svensson,13.09,100,764,+0.02
2019,106,0,27936,Martin Laird,13.13,133,1013,+0.17
2019,107,0,32102,Rickie Fowler,13.14,115,875,+0.06
2019,108,0,35461,Beau Hossler,13.16,124,942,+0.09
2019,109,0,30944,Jason Kokrak,13.17,137,1040,+0.11
2019,110,0,20572,Rod Pampling,13.18,75,569,+0.33
2019,111,0,33418,Shawn Stefani,13.23,113,854,+0.04
2019,112,0,37189,Harold Varner III,13.27,136,1025,+0.13
2019,113,0,29908,C.T. Pan,13.29,111,835,+0.09
2019,113,0,29221,Webb Simpson,13.29,128,963,+0.09
2019,115,0,26951,Johnson Wagner,13.37,88,658,+0.10
2019,116,0,32757,Patton Kizzire,13.39,98,732,+0.10
2019,117,0,29518,Brendan Steele,13.4,95,709,+0.21
2019,118,0,28089,Jason Day,13.41,88,656,+0.07
2019,119,0,37340,Chase Wright,13.42,106,790,-0.03
2019,120,0,24024,Zach Johnson,13.45,99,736,+0.10
2019,121,0,23108,Matt Kuchar,13.48,125,927,+0.06
2019,122,0,30946,Alex Prugh,13.49,107,793,+0.03
2019,123,0,32058,José de Jesús Rodríguez,13.53,92,680,-0.09
2019,123,0,32333,Kevin Tway,13.53,125,924,+0.05
2019,125,0,25572,Graeme McDowell,13.58,94,692,+0.12
2019,126,0,26329,Louis Oosthuizen,13.64,91,667,+0.14
2019,127,0,48081,Xander Schauffele,13.78,102,740,-0.06
2019,128,0,34099,Harris English,13.79,151,1095,+0.03
2019,129,0,29926,Danny Lee,13.8,137,993,+0.08
2019,130,0,29420,Billy Horschel,13.81,133,963,+0.15
2019,131,0,29725,Tony Finau,13.89,125,900,-0.03
2019,132,0,46402,Talor Gooch,13.94,92,660,+0.10
2019,133,0,35421,Brandon Harkins,14.01,133,949,+0.05
2019,134,0,27958,Ryan Blaum,14.04,140,997,+0.21
2019,135,0,32791,K.H. Lee,14.05,121,861,+0.08
2019,136,0,28259,Sangmoon Bae,14.1,78,553,+0.09
2019,137,0,49964,Aaron Wise,14.15,107,756,-0.05
2019,138,0,25493,Nick Taylor,14.2,170,1197,+0.05
2019,139,0,47959,Bryson DeChambeau,14.24,131,920,-0.06
2019,140,0,21209,Sergio Garcia,14.45,76,526,+0.11
2019,140,0,32139,Danny Willett,14.45,100,692,-0.03
2019,142,0,34360,Patrick Reed,14.51,147,1013,+0.03
2019,143,0,24502,Adam Scott,14.54,89,612,+0.01
2019,144,0,33419,Cameron Tringale,14.63,103,704,-0.01
2019,145,0,23353,J.J. Henry,14.66,84,573,+0.14
2019,146,0,49303,Anders Albertson,14.68,106,722,+0.16
2019,147,0,35450,Patrick Cantlay,14.74,117,794,-0.02
2019,148,0,48822,Sebastián Muñoz,14.77,131,887,+0.04
2019,149,0,37380,Curtis Luck,14.85,90,606,+0.12
2019,150,0,27064,Jhonattan Vegas,14.88,126,847,-0.02
2019,151,0,47128,Richy Werenski,14.91,151,1013,+0.06
2019,152,0,27095,Nick Watney,14.93,142,951,+0.07
2019,153,0,34306,John Chin,14.96,79,528,+0.16
2019,154,0,34264,Hudson Swafford,15.05,98,651,+0.09
2019,155,0,27556,Ted Potter Jr.,15.07,126,836,+0.18
2019,156,0,25632,Jimmy Walker,15.2,119,783,+0.01
2019,157,0,47856,Seth Reeves,15.21,111,730,+0.15
2019,158,0,36799,Stephan Jaeger,15.33,120,783,+0.08
2019,158,0,33448,Justin Thomas,15.33,120,783,+0.02
2019,160,0,35891,Cameron Smith,15.51,114,735,+0.11
2019,161,0,35879,Kelly Kraft,15.55,139,894,+0.15
2019,162,0,46501,Ollie Schniederjans,15.63,131,838,+0.02
2019,163,0,46601,Trey Mullinax,15.78,137,868,+0.02
2019,164,0,33667,Carlos Ortiz,15.79,157,994,+0.03
2019,165,0,27129,Luke List,16.05,122,760,+0.05
2019,166,0,46523,Joey Garber,16.19,97,599,+0.15
2019,167,0,45157,Cam Davis,16.24,127,782,-0.13
2019,168,0,35506,Mackenzie Hughes,16.3,149,914,+0.01
2019,169,0,30925,Dustin Johnson,16.34,126,771,+0.02
2019,170,0,39546,Keith Mitchell,16.35,139,850,+0.15
2019,171,0,24925,Jonathan Byrd,16.4,82,500,E
2019,172,0,39954,Cody Gribble,16.48,131,795,+0.08
2019,173,0,27141,J.B. Holmes,16.52,109,660,E
2019,174,0,25804,Bubba Watson,16.55,115,695,+0.03
2019,175,0,34563,Chesson Hadley,16.57,137,827,+0.13
2019,176,0,34046,Jordan Spieth,17.05,155,909,+0.03
2019,177,0,34466,Peter Malnati,17.08,179,1048,-0.07
2019,178,0,30191,Julián Etulain,17.16,121,705,+0.12
2019,179,0,36699,Patrick Rodgers,17.25,108,626,+0.01
2019,180,0,28252,Seamus Power,17.58,150,853,+0.15
2019,181,0,52372,Cameron Champ,17.62,166,942,+0.11
2019,182,0,39975,Michael Kim,18.12,112,618,+0.18
2019,183,0,22371,Aaron Baddeley,18.46,108,585,+0.04
2019,184,0,35617,Martin Trainer,18.5,126,681,+0.07
2019,185,0,29484,Peter Uihlein,18.7,149,797,+0.09
2019,186,0,34431,Robert Streb,18.77,156,831,+0.10
2019,187,0,36852,Jim Knous,19.37,104,537,+0.04
2019,188,0,1810,Phil Mickelson,21.44,146,681,+0.14
2021,1,0,49298,Kramer Hickok,6.99,54,773,+0.07
2021,2,0,45526,Abraham Ancer,7.0,79,1129,+0.01
2021,3,0,27936,Martin Laird,7.37,71,964,+0.06
2021,4,0,39324,J.J. Spaun,7.99,58,726,+0.10
2021,5,0,36871,Matthew NeSmith,8.7,96,1104,+0.01
2021,6,0,36801,Mark Hubbard,8.92,110,1233,+0.24
2021,6,0,28252,Seamus Power,8.92,52,583,E
2021,8,0,26476,Chez Reavie,8.97,89,992,+0.13
2021,9,0,29478,Kevin Kisner,9.05,87,961,+0.02
2021,10,0,30927,Brendon Todd,9.15,91,994,+0.15
2021,11,0,31560,Brian Stuard,9.16,112,1223,+0.09
2021,12,0,30110,Kyle Stanley,9.21,95,1031,+0.14
2021,13,0,39971,Sungjae Im,9.24,145,1569,+0.07
2021,14,0,27349,Alex Noren,9.3,95,1021,-0.02
2021,15,0,24138,Ian Poulter,9.31,71,763,+0.15
2021,16,0,19803,Ryan Armour,9.33,87,932,+0.21
2021,17,0,33410,Andrew Landry,9.45,80,847,+0.01
2021,18,0,24924,Bill Haas,9.47,41,433,+0.02
2021,19,0,33413,Ben Martin,9.53,45,472,-0.09
2021,20,0,32816,Satoshi Kodaira,9.58,82,856,+0.13
2021,21,0,25818,Scott Piercy,9.68,91,940,+0.20
2021,22,0,33404,Chris Baker,10.0,53,530,+0.11
2021,23,0,40026,Daniel Berger,10.14,103,1016,-0.02
2021,24,0,22371,Aaron Baddeley,10.28,51,496,-0.06
2021,25,0,53165,Doc Redman,10.32,98,950,+0.09
2021,26,0,26851,Marc Leishman,10.33,91,881,+0.13
2021,27,0,27644,Brian Harman,10.42,123,1180,+0.16
2021,28,0,48045,Michael Gellerman,10.6,46,434,+0.09
2021,29,0,23621,Rory Sabbatini,10.61,99,933,+0.05
2021,30,0,30163,Henrik Norlander,10.67,111,1040,+0.13
2021,31,0,50525,Collin Morikawa,10.71,99,924,+0.20
2021,32,0,37455,Si Woo Kim,10.74,124,1155,+0.01
2021,33,0,33122,Russell Knox,10.75,119,1107,+0.21
2021,34,0,40006,Erik van Rooyen,10.77,101,938,+0.15
2021,35,0,34076,Joel Dahmen,10.8,99,917,+0.07
2021,35,0,26758,David Hearn,10.8,69,639,+0.10
2021,37,0,37275,Sam Ryder,10.89,103,946,+0.05
2021,38,0,45609,Tyler Duncan,10.93,115,1052,+0.17
2021,39,0,33490,Bo Hoag,10.94,114,1042,-0.03
2021,39,0,27942,Rob Oppenheim,10.94,85,777,+0.07
2021,41,0,34099,Harris English,11.01,120,1090,+0.11
2021,42,0,32448,James Hahn,11.02,95,862,+0.01
2021,43,0,31323,Gary Woodland,11.03,88,798,+0.07
2021,44,0,39997,Corey Conners,11.09,129,1163,+0.09
2021,45,0,40098,Matt Fitzpatrick,11.14,82,736,+0.02
2021,46,0,39953,Chase Seiffert,11.15,87,780,+0.06
2021,47,0,20396,Lee Westwood,11.17,79,707,+0.20
2021,48,0,32640,Troy Merritt,11.27,125,1109,+0.15
2021,49,0,23320,Ryan Palmer,11.3,105,929,+0.02
2021,49,0,30692,Scott Stallings,11.3,106,938,-0.04
2021,51,0,29535,Brice Garnett,11.37,109,959,+0.16
2021,51,0,23108,Matt Kuchar,11.37,93,818,+0.05
2021,53,0,46402,Talor Gooch,11.42,131,1147,-0.02
2021,53,0,27214,Kevin Streelman,11.42,133,1165,+0.12
2021,55,0,27649,Brandt Snedeker,11.45,114,996,-0.03
2021,56,0,52372,Cameron Champ,11.46,103,899,+0.06
2021,57,0,25900,Lucas Glover,11.47,129,1125,+0.07
2021,58,0,33486,Roger Sloan,11.48,98,854,-0.03
2021,59,0,25364,Paul Casey,11.5,92,800,+0.01
2021,60,0,49771,J.T. Poston,11.54,126,1092,+0.10
2021,61,0,29479,Scott Brown,11.58,102,881,+0.24
2021,62,0,34174,John Huh,11.61,82,706,+0.13
2021,63,0,47504,Sam Burns,11.63,117,1006,+0.01
2021,64,0,47993,Denny McCarthy,11.68,129,1104,+0.03
2021,65,0,49766,Hank Lebioda,11.69,87,744,-0.07
2021,66,0,35532,Tom Hoge,11.7,142,1214,+0.10
2021,67,0,33141,Keegan Bradley,11.72,126,1075,+0.10
2021,68,0,52375,Doug Ghim,11.76,118,1003,+0.09
2021,68,0,23325,Vaughn Taylor,11.76,101,859,+0.06
2021,70,0,32150,Michael Thompson,11.83,112,947,+0.17
2021,71,0,46717,Viktor Hovland,11.88,115,968,+0.12
2021,72,0,35449,Adam Long,11.91,117,982,+0.18
2021,73,0,48822,Sebastián Muñoz,11.94,148,1240,+0.09
2021,74,0,29268,Bronson Burgoon,11.95,92,770,+0.02
2021,74,0,35891,Cameron Smith,11.95,115,962,+0.01
2021,76,0,25686,Jason Dufner,11.98,123,1027,+0.13
2021,77,0,33667,Carlos Ortiz,12.13,140,1154,+0.03
2021,78,0,49964,Aaron Wise,12.16,118,970,+0.07
2021,79,0,33120,Mark Anderson,12.18,58,476,+0.21
2021,80,0,46442,Maverick McNealy,12.21,112,917,+0.07
2021,81,0,34098,Russell Henley,12.24,132,1078,-0.08
2021,82,0,25396,Kevin Na,12.28,133,1083,+0.05
2021,83,0,46970,Jon Rahm,12.3,110,894,+0.08
2021,84,0,26499,Rafa Cabrera Bello,12.32,103,836,+0.14
2021,85,0,32070,Rafael Campos,12.39,70,565,-0.04
2021,86,0,45157,Cam Davis,12.41,154,1241,+0.04
2021,87,0,33597,Harry Higgs,12.46,129,1035,+0.08
2021,87,0,32254,Xinjun Zhang,12.46,86,690,+0.22
2021,89,0,12716,Charley Hoffman,12.47,136,1091,-0.04
2021,90,0,24357,K.J. Choi,12.54,75,598,+0.19
2021,91,0,33399,Adam Hadwin,12.58,138,1097,+0.19
2021,92,0,29974,Branden Grace,12.63,109,863,+0.04
2021,93,0,34363,Tyrrell Hatton,12.67,82,647,+0.15
2021,94,0,34264,Hudson Swafford,12.7,117,921,+0.09
2021,95,0,23623,Bo Van Pelt,12.8,97,758,+0.07
2021,96,0,21209,Sergio Garcia,12.82,122,952,-0.04
2021,97,0,29518,Brendan Steele,13.0,121,931,+0.11
2021,98,0,35104,Tom Lewis,13.06,126,965,+0.13
2021,99,0,29420,Billy Horschel,13.07,126,964,+0.13
2021,100,0,31420,Anirban Lahiri,13.08,98,749,-0.03
2021,101,0,35450,Patrick Cantlay,13.12,124,945,+0.02
2021,101,0,47347,Adam Schenk,13.12,145,1105,+0.01
2021,103,0,32839,Hideki Matsuyama,13.13,153,1165,+0.07
2021,104,0,34360,Patrick Reed,13.14,120,913,+0.09
2021,105,0,24361,Pat Perez,13.17,142,1078,+0.03
2021,106,0,34255,Joseph Bramlett,13.23,102,771,+0.07
2021,106,0,27330,Josh Teater,13.23,61,461,E
2021,108,0,31646,Emiliano Grillo,13.24,127,959,+0.02
2021,109,0,32139,Danny Willett,13.25,51,385,+0.22
2021,110,0,26331,Charl Schwartzel,13.29,137,1031,-0.03
2021,111,0,21961,Charles Howell III,13.3,98,737,+0.01
2021,112,0,34256,Andrew Putnam,13.31,137,1029,+0.07
2021,113,0,27554,Scott Harrington,13.38,116,867,+0.03
2021,113,0,39977,Max Homa,13.38,124,927,+0.14
2021,115,0,33448,Justin Thomas,13.42,127,946,-0.03
2021,116,0,32757,Patton Kizzire,13.48,169,1254,+0.04
2021,117,0,30944,Jason Kokrak,13.5,142,1052,+0.06
2021,118,0,31557,Jim Herman,13.57,111,818,+0.17
2021,119,0,23983,Luke Donald,13.59,84,618,+0.11
2021,120,0,26329,Louis Oosthuizen,13.65,114,835,+0.11
2021,121,0,35461,Beau Hossler,13.66,132,966,+0.14
2021,122,0,30926,Chris Kirk,13.67,142,1039,+0.04
2021,123,0,29908,C.T. Pan,13.68,123,899,+0.04
2021,124,0,26300,Matt Jones,13.7,159,1161,+0.01
2021,125,0,33419,Cameron Tringale,13.77,156,1133,+0.03
2021,125,0,37189,Harold Varner III,13.77,150,1089,+0.01
2021,127,0,32791,K.H. Lee,13.78,178,1292,+0.02
2021,128,0,47483,Will Zalatoris,13.8,130,942,-0.01
2021,129,0,34466,Peter Malnati,13.94,127,911,E
2021,129,0,35658,Kris Ventura,13.94,99,710,+0.10
2021,131,0,29926,Danny Lee,13.96,109,781,+0.13
2021,132,0,20229,Stewart Cink,14.1,152,1078,+0.10
2021,132,0,29221,Webb Simpson,14.1,120,851,-0.03
2021,134,0,48081,Xander Schauffele,14.11,123,872,-0.04
2021,135,0,32333,Kevin Tway,14.12,99,701,+0.06
2021,136,0,35310,Lanto Griffin,14.21,157,1105,+0.13
2021,137,0,23788,D.J. Trahan,14.26,91,638,+0.11
2021,138,0,28237,Rory McIlroy,14.27,124,869,+0.11
2021,139,0,45486,Joaquin Niemann,14.3,176,1231,-0.02
2021,140,0,24140,Sean O'Hair,14.31,87,608,+0.07
2021,141,0,46435,Austin Cook,14.32,129,901,+0.07
2021,142,0,22056,Cameron Percy,14.41,120,833,+0.01
2021,143,0,34314,Sebastian Cappelen,14.48,75,518,+0.12
2021,144,0,36689,Brooks Koepka,14.54,105,722,+0.02
2021,145,0,29725,Tony Finau,14.62,145,992,+0.06
2021,145,0,32618,Rhein Gibson,14.62,75,513,+0.11
2021,147,0,25632,Jimmy Walker,14.63,126,861,+0.21
2021,148,0,25493,Nick Taylor,14.66,169,1153,+0.15
2021,149,0,28679,Fabián Gómez,14.68,69,470,+0.17
2021,150,0,28089,Jason Day,14.69,113,769,+0.05
2021,151,0,35230,Nelson Ledesma,14.76,71,481,+0.18
2021,152,0,27556,Ted Potter Jr.,14.84,119,802,+0.15
2021,153,0,34046,Jordan Spieth,14.95,152,1017,+0.02
2021,154,0,24502,Adam Scott,14.97,122,815,+0.02
2021,155,0,33948,Byeong Hun An,14.99,143,954,+0.15
2021,155,0,33204,Shane Lowry,14.99,131,874,+0.10
2021,157,0,25804,Bubba Watson,15.01,124,826,+0.02
2021,158,0,19846,Brian Gay,15.02,129,859,+0.16
2021,158,0,48887,Matt Wallace,15.02,79,526,+0.24
2021,160,0,29970,Dylan Frittelli,15.03,124,825,+0.06
2021,161,0,32662,Michael Gligic,15.08,125,829,+0.11
2021,162,0,30911,Tommy Fleetwood,15.18,99,652,+0.14
2021,163,0,48119,Ben Taylor,15.19,65,428,E
2021,164,0,51766,Wyndham Clark,15.38,148,962,+0.01
2021,164,0,24024,Zach Johnson,15.38,162,1053,+0.14
2021,166,0,32102,Rickie Fowler,15.42,138,895,+0.09
2021,167,0,39546,Keith Mitchell,15.43,142,920,+0.04
2021,168,0,24781,Hunter Mahan,15.52,88,567,+0.14
2021,169,0,27129,Luke List,15.62,162,1037,+0.08
2021,170,0,30925,Dustin Johnson,15.69,134,854,-0.01
2021,171,0,27974,Sung Kang,15.71,162,1031,+0.25
2021,171,0,46441,Robby Shelton,15.71,154,980,+0.12
2021,173,0,35506,Mackenzie Hughes,15.94,167,1048,+0.02
2021,174,0,47128,Richy Werenski,16.07,185,1151,+0.14
2021,175,0,34213,Grayson Murray,16.1,80,497,+0.23
2021,176,0,40042,Tyler McCumber,16.29,122,749,+0.10
2021,177,0,47959,Bryson DeChambeau,16.35,154,942,+0.04
2021,178,0,34563,Chesson Hadley,16.38,132,806,+0.11
2021,179,0,56762,Will Gordon,16.58,154,929,+0.12
2021,180,0,49960,Sepp Straka,16.64,177,1064,+0.08
2021,181,0,27095,Nick Watney,16.7,96,575,-0.02
2021,182,0,46046,Scottie Scheffler,16.74,195,1165,-0.02
2021,183,0,56278,Matthew Wolff,16.79,117,697,+0.09
2021,184,0,36699,Patrick Rodgers,16.96,182,1073,+0.04
2021,185,0,46550,Brandon Hagy,17.07,135,791,-0.01
2021,186,0,22405,Justin Rose,17.14,97,566,+0.24
2021,187,0,51894,Vince Whaley,17.52,140,799,+0.06
2021,188,0,28775,Nate Lashley,17.73,145,818,+0.06
2021,189,0,34431,Robert Streb,18.07,176,974,+0.08
2021,190,0,27064,Jhonattan Vegas,18.08,166,918,+0.03
2021,191,0,35617,Martin Trainer,18.4,120,652,+0.14
2021,192,0,39975,Michael Kim,18.41,134,728,+0.17
2021,193,0,27770,Camilo Villegas,18.73,168,897,+0.08
2021,194,0,1810,Phil Mickelson,19.4,161,830,+0.04
2021,195,0,27141,J.B. Holmes,20.17,120,595,+0.03
2021,196,0,28420,Ryan Brehm,21.38,102,477,-0.05
2020,1,0,30110,Kyle Stanley,7.49,45,601,-0.04
2020,2,0,10809,Jim Furyk,7.75,39,503,+0.15
2020,3,0,40026,Daniel Berger,8.48,66,778,+0.03
2020,4,0,28679,Fabián Gómez,8.7,47,540,+0.06
2020,5,0,33404,Chris Baker,9.31,43,462,+0.16
2020,6,0,32640,Troy Merritt,9.39,72,767,-0.13
2020,7,0,39997,Corey Conners,9.44,82,869,+0.15
2020,8,0,27349,Alex Noren,9.52,59,620,-0.12
2020,9,0,45609,Tyler Duncan,9.56,94,983,+0.19
2020,10,0,49298,Kramer Hickok,9.94,50,503,+0.04
2020,11,0,29268,Bronson Burgoon,10.03,63,628,+0.08
2020,11,0,31557,Jim Herman,10.03,73,728,+0.19
2020,13,0,32448,James Hahn,10.11,38,376,-0.16
2020,14,0,27963,Chris Stroud,10.14,51,503,+0.18
2020,15,0,19803,Ryan Armour,10.17,64,629,+0.16
2020,16,0,24924,Bill Haas,10.34,49,474,+0.18
2020,17,0,33413,Ben Martin,10.42,32,307,-0.06
2020,18,0,25349,Tim Wilkinson,10.51,47,447,+0.23
2020,19,0,33410,Andrew Landry,10.54,82,778,+0.13
2020,20,0,33597,Harry Higgs,10.63,102,960,E
2020,21,1,45526,Abraham Ancer,10.86,85,783,+0.12
2020,21,0,27936,Martin Laird,10.86,44,405,+0.16
2020,23,-1,33122,Russell Knox,10.87,74,681,+0.05
2020,24,0,25900,Lucas Glover,10.89,76,698,+0.07
2020,25,1,30927,Brendon Todd,11.04,116,1051,+0.16
2020,26,-1,31560,Brian Stuard,11.17,100,895,+0.10
2020,27,0,25818,Scott Piercy,11.35,79,696,+0.18
2020,28,0,23621,Rory Sabbatini,11.42,79,692,+0.04
2020,29,2,39971,Sungjae Im,11.49,126,1097,+0.04
2020,30,0,35532,Tom Hoge,11.51,106,921,+0.04
2020,31,2,12716,Charley Hoffman,11.6,77,664,+0.19
2020,32,2,26476,Chez Reavie,11.64,93,799,E
2020,33,2,40058,Zac Blair,11.65,81,695,+0.12
2020,34,2,36801,Mark Hubbard,11.69,119,1018,+0.08
2020,34,2,49771,J.T. Poston,11.69,103,881,+0.21
2020,36,2,32102,Rickie Fowler,11.71,67,572,+0.10
2020,37,2,53165,Doc Redman,11.73,115,980,+0.02
2020,38,2,45157,Cam Davis,11.77,75,637,E
2020,39,2,49960,Sepp Straka,11.83,102,862,+0.08
2020,40,2,32662,Michael Gligic,11.94,56,469,E
2020,41,2,26499,Rafa Cabrera Bello,11.95,65,544,+0.12
2020,42,4,49964,Aaron Wise,12.13,57,470,+0.16
2020,43,4,29479,Scott Brown,12.21,85,696,+0.16
2020,43,4,23325,Vaughn Taylor,12.21,75,614,+0.15
2020,45,4,34098,Russell Henley,12.22,99,810,+0.03
2020,46,4,33399,Adam Hadwin,12.23,92,752,+0.15
