YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
1998,183,0,2099,Scott Simpson,1026.0,1026,1
1998,184,0,7235,John Morse,1062.0,1062,1
1998,185,0,1201,Lennie Clements,1260.0,1260,1
1998,186,0,1098,Jay Don Blake,1404.0,1404,1
1998,187,0,1475,Donnie Hammond,1566.0,1566,1
1998,188,0,1510,Nolan Henke,1584.0,1584,1
1991,1,40,1068,Andy Bean,87.6,1314,15
1991,2,40,1235,Ben Crenshaw,108.0,1080,10
1991,3,41,1876,Greg Norman,112.5,1125,10
1991,4,41,2133,Craig Stadler,114.5,1260,11
1991,5,41,2256,Tom Watson,114.8,918,8
1991,6,41,1553,John Huston,116.4,1746,15
1991,7,42,1035,Tommy Armour III,121.2,1576,13
1991,8,42,1156,Curt Byrum,124.7,1746,14
1991,9,43,2023,Clarence Rose,133.7,936,7
1991,10,46,1161,Mark Calcavecchia,140.4,1404,10
1991,11,46,1690,Bruce Lietzke,142.0,1278,9
1991,12,46,1388,Robert Gamez,142.2,1422,10
1991,13,46,2321,Fuzzy Zoeller,144.0,1008,7
1991,14,48,1599,Steve Jones,148.9,1638,11
1991,15,48,2224,Greg Twiggs,149.4,1494,10
1991,16,48,1846,Jodie Mudd,154.3,1080,7
1991,17,48,6197,Michael Allen,154.8,1548,10
1991,18,48,1106,Jim Booros,157.1,1728,11
1991,19,48,1249,John Daly,157.5,1890,12
1991,20,48,2167,Mike Sullivan,158.4,1584,10
1991,21,48,1151,Clark Burroughs,162.0,972,6
1991,22,49,1219,John Cook,165.6,1656,10
1991,23,49,2225,Howard Twitty,167.7,1845,11
1991,24,49,6072,Greg Whisman,168.0,1512,9
1991,25,49,1510,Nolan Henke,171.0,1710,10
1991,26,49,2246,Duffy Waldorf,172.8,1728,10
1991,27,49,1098,Jay Don Blake,180.0,1800,10
1991,28,53,1006,John Adams,184.0,1656,9
1991,28,53,1723,Andrew Magee,184.0,1656,9
1991,30,53,1096,Phil Blackmar,184.5,1476,8
1991,30,53,1837,Gil Morgan,184.5,1476,8
1991,32,53,1662,Greg Ladehoff,185.1,1296,7
1991,33,53,1072,Chip Beck,186.0,1674,9
1991,33,53,1444,Ken Green,186.0,1674,9
1991,35,53,1527,Scott Hoch,188.2,2070,11
1991,36,53,1797,Rocco Mediate,189.0,1512,8
1991,37,53,6575,Dudley Hart,190.0,1710,9
1991,38,53,6577,John Wilson,191.3,1530,8
1991,39,53,1926,Steve Pate,192.0,1728,9
1991,40,53,1468,Gary Hallberg,192.4,1539,8
1991,41,53,1469,Dan Halldorson,193.5,1548,8
1991,42,54,2099,Scott Simpson,195.0,1170,6
1991,43,54,1042,Paul Azinger,195.3,1367,7
1991,44,54,1143,Brad Bryant,195.4,1368,7
1991,45,54,1361,Dan Forsman,198.0,1584,8
1991,45,54,6332,Neal Lancaster,198.0,1980,10
1991,45,54,1975,Tom Purtzer,198.0,1584,8
1991,45,54,2135,Mike Standly,198.0,1584,8
1991,45,54,2159,Curtis Strange,198.0,1188,6
1991,50,54,1378,David Frost,202.5,1620,8
1991,51,54,1783,Mark McCumber,203.1,1422,7
1991,51,54,1945,Kenny Perry,203.1,1422,7
1991,53,54,1288,Ed Dougherty,205.2,2052,10
1991,53,54,2255,Denis Watson,205.2,1026,5
1991,55,55,1200,Keith Clearwater,208.0,1872,9
1991,56,55,1323,Brad Fabel,209.3,1674,8
1991,57,56,1226,Fred Couples,210.9,1476,7
1991,58,56,2146,Payne Stewart,213.0,1278,6
1991,59,56,6284,Jim Hallet,214.0,1926,9
1991,60,56,1355,Raymond Floyd,216.0,1080,5
1991,60,56,1559,Hale Irwin,216.0,1080,5
1991,62,58,2090,Tom Sieckmann,218.6,1530,7
1991,63,58,6090,Jim McGovern,220.5,1764,8
1991,64,58,1557,John Inman,222.8,1782,8
1991,64,58,1706,Davis Love III,222.8,1782,8
1991,64,58,1928,Corey Pavin,222.8,1782,8
1991,64,58,2067,Ted Schulz,222.8,1782,8
1991,68,58,1385,Jim Gallagher Jr.,224.0,2016,9
1991,69,58,1049,Ian Baker-Finch,225.0,1350,6
1991,69,58,1112,Charlie Bowles,225.0,1350,6
1991,71,58,6573,Brandt Jobe,226.8,1134,5
1991,72,58,1633,Tom Kite,228.9,1602,7
1991,73,58,1724,Jeff Maggert,231.4,1620,7
1991,74,58,1943,Chris Perry,231.8,1854,8
1991,75,58,2241,Bobby Wadkins,232.3,1858,8
1991,76,58,1201,Lennie Clements,234.0,936,4
1991,76,58,1414,Bob Gilder,234.0,1404,6
1991,78,58,1133,Billy Ray Brown,241.7,1692,7
1991,79,58,1132,Mark Brooks,243.0,1944,8
1991,79,58,2239,Scott Verplank,243.0,972,4
1991,79,58,2298,Jim Woodward,243.0,1458,6
1991,82,58,1755,Dick Mast,244.4,1222,5
1991,83,58,1331,Rick Fehr,246.0,1476,6
1991,84,58,1129,Bill Britton,246.9,1728,7
1991,85,58,2049,Gene Sauers,249.0,1494,6
1991,86,58,1306,David Edwards,249.4,1746,7
1991,87,58,1329,Brad Faxon,252.0,1764,7
1991,88,58,1024,Billy Andrade,254.6,1782,7
1991,88,58,6118,Greg Bruckner,254.6,1782,7
1991,90,58,2267,D.A. Weibring,255.0,1530,6
1991,91,58,1282,Trevor Dodds,258.0,1548,6
1991,91,58,2242,Lanny Wadkins,258.0,1548,6
1991,93,58,1284,Mike Donald,264.9,1854,7
1991,94,58,1303,Bob Eastwood,268.2,1341,5
1991,95,58,1682,Wayne Levi,270.0,1350,5
1991,96,60,1475,Donnie Hammond,271.6,1358,5
1991,97,60,1390,Buddy Gardner,272.6,1908,7
1991,98,60,1715,Mark Lye,273.0,1638,6
1991,98,60,1823,Larry Mize,273.0,1638,6
1991,98,60,2186,Brian Tennyson,273.0,1638,6
1991,101,60,6581,David Sutherland,273.6,1368,5
1991,101,60,2223,Bob Tway,273.6,1368,5
1991,103,60,6006,JC Anderson,276.8,1107,4
1991,104,61,1549,Mike Hulbert,282.9,1980,7
1991,105,63,1938,David Peoples,289.5,1737,6
1991,106,63,1771,Blaine McCallister,294.0,1764,6
1991,107,63,6034,Marco Dawson,295.2,1476,5
1991,108,63,1968,Nick Price,298.8,1494,5
1991,109,63,1157,Tom Byrum,300.0,1800,6
1991,109,63,1320,Bob Estes,300.0,1800,6
1991,111,63,2185,Lance Ten Broeck,301.3,904,3
1991,112,63,1958,Dan Pohl,304.0,1216,4
1991,113,63,1191,Barry Cheesman,306.0,1224,4
1991,113,63,1971,Dillard Pruitt,306.0,1530,5
1991,113,63,2190,Doug Tewell,306.0,1224,4
1991,116,64,1984,Sam Randolph,309.3,1237,4
1991,117,64,1060,Dave Barr,309.6,1548,5
1991,117,64,1307,Joel Edwards,309.6,1548,5
1991,119,64,2322,Richard Zokol,310.5,1242,4
1991,120,64,1946,Peter Persons,312.0,1872,6
1991,121,64,1040,Emlyn Aubrey,315.0,1890,6
1991,122,64,1766,Billy Mayfair,318.0,1908,6
1991,122,64,2311,Kim Young,318.0,954,3
1991,124,64,6150,Carl Cooper,319.5,1278,4
1991,125,64,2303,Robert Wrenn,320.4,1602,5
1991,126,64,2131,Mike Springer,324.0,1620,5
1991,127,65,1577,Lee Janzen,327.0,1962,6
1991,128,65,1550,Ed Humenik,331.2,1656,5
1991,128,65,2214,Kirk Triplett,331.2,1656,5
1991,128,65,2230,Stan Utley,331.2,1656,5
1991,131,65,1261,Jay Delsing,337.2,1686,5
1991,132,65,1078,Jim Benepe,337.5,1350,4
1991,133,65,2101,Joey Sindelar,338.4,1692,5
1991,134,66,1639,Kenny Knox,348.0,2088,6
1991,134,66,2041,Bill Sander,348.0,1044,3
1991,136,66,1203,Russ Cochran,354.6,1773,5
1991,137,66,2054,Ken Schall,355.5,1422,4
1991,138,66,2170,Hal Sutton,363.6,1818,5
1991,139,66,1197,Bobby Clampett,364.5,1458,4
1991,139,66,1887,Mark O'Meara,364.5,1458,4
1991,141,66,2111,Mike Smith,367.2,1836,5
1991,142,67,1790,Pat McGowan,384.0,1152,3
1991,143,67,6048,Dicky Thompson,387.0,1548,4
1991,144,67,1014,Fulton Allem,402.3,1207,3
1991,145,67,1313,Steve Elkington,409.5,1638,4
1991,146,67,6044,Scott Gump,414.0,1656,4
1991,147,68,1457,Jay Haas,418.5,1674,4
1991,147,68,2148,Ray Stewart,418.5,1674,4
1991,149,69,1458,Jerry Haas,441.0,1764,4
1991,150,69,1607,Brian Kamm,444.0,1332,3
1991,151,69,1093,Ronnie Black,456.0,1368,3
1991,152,71,2095,Larry Silveira,474.0,1422,3
1991,153,71,1266,Clark Dennis,480.0,1440,3
1991,154,71,2007,Larry Rinker,486.0,1458,3
1991,154,71,2201,Jim Thorpe,486.0,1458,3
1991,156,71,2104,Jeff Sluman,490.5,1962,4
1991,157,71,1185,Brandel Chamblee,498.0,1494,3
1991,157,71,1495,Morris Hatalsky,498.0,1494,3
1991,159,71,1499,Mark Hayes,531.0,1062,2
1991,160,71,2292,Bob Wolcott,535.5,2142,4
1991,161,71,1168,David Canipe,540.0,1620,3
1991,162,71,2279,Mark Wiebe,546.0,1638,3
1991,163,72,1435,Wayne Grady,576.0,1152,2
1991,163,72,6571,Bryan Norton,576.0,1152,2
1991,165,72,1346,Ed Fiori,600.0,1800,3
1991,166,72,1039,Perry Arthur,621.0,1242,2
1991,166,72,1996,Mike Reid,621.0,1242,2
1991,168,72,1196,Brian Claar,624.0,1872,3
1991,169,72,2257,Brian Watts,711.0,1422,2
1991,170,72,2195,Leonard Thompson,720.0,1440,2
1991,171,72,1701,Bob Lohr,729.0,1458,2
1991,172,72,2100,Tim Simpson,747.0,1494,2
1991,173,74,1142,Bart Bryant,846.0,1692,2
1991,174,75,1381,Fred Funk,873.0,1746,2
1991,175,76,2033,Dave Rummells,918.0,1836,2
1991,176,76,1878,Andy North,954.0,954,1
1991,177,76,2010,Loren Roberts,963.0,1926,2
1991,178,76,6010,Brad Bell,1017.0,1017,1
1991,179,76,1835,Tommy Moore,1062.0,1062,1
1991,180,76,2196,Robert Thompson,1098.0,1098,1
1991,181,76,6016,Brad Lardon,1116.0,1116,1
1991,182,76,1736,Roger Maltbie,1188.0,1188,1
1991,183,76,6579,Craig Rudolph,1206.0,1206,1
1991,184,76,6140,Sean Murphy,1224.0,1224,1
1991,185,76,1626,Karl Kimball,1242.0,1242,1
1991,186,76,1725,John Mahaffey,1260.0,1260,1
1991,187,76,1569,Peter Jacobsen,1296.0,1296,1
1991,188,76,2294,Willie Wood,1401.0,1401,1
1996,1,0,2256,Tom Watson,97.2,972,10
1996,2,0,1706,Davis Love III,120.0,1440,12
1996,3,0,20095,Carl Paulson,120.5,1566,13
1996,4,0,1161,Mark Calcavecchia,123.6,1854,15
1996,5,0,6567,Vijay Singh,124.6,1620,13
1996,6,0,1156,Curt Byrum,126.0,1008,8
1996,7,0,1968,Nick Price,133.7,936,7
1996,8,0,1006,John Adams,140.4,1404,10
1996,9,0,8385,Omar Uresti,141.0,1692,12
1996,10,0,1510,Nolan Henke,143.8,1438,10
1996,11,0,2106,Chris Smith,144.0,1440,10
1996,11,0,2170,Hal Sutton,144.0,1584,11
1996,13,0,8931,Glen Day,145.6,1602,11
1996,14,0,6577,John Wilson,145.8,1458,10
1996,15,0,1408,Kelly Gibson,146.6,2052,14
1996,16,0,1226,Fred Couples,148.5,1188,8
1996,17,0,2186,Brian Tennyson,150.0,1350,9
1996,18,0,2246,Duffy Waldorf,150.8,1206,8
1996,19,0,1905,Joe Ozaki,153.0,1224,8
1996,20,0,10585,Scott McCarron,154.8,1548,10
1996,21,0,10203,Bryan Gorman,155.3,1242,8
1996,22,0,20051,Joe Acosta Jr.,159.8,1278,8
1996,23,0,6036,Scott Dunlap,160.0,1440,9
1996,24,0,10649,Tom Scherrer,160.2,1602,10
1996,25,0,1035,Tommy Armour III,160.5,963,6
1996,26,0,10809,Jim Furyk,163.6,1800,11
1996,26,0,1707,Steve Lowery,163.6,1800,11
1996,28,0,2133,Craig Stadler,166.8,1001,6
1996,29,0,6332,Neal Lancaster,166.9,1836,11
1996,30,0,1068,Andy Bean,168.8,1350,8
1996,30,0,1388,Robert Gamez,168.8,1350,8
1996,32,0,19883,Joe Daley,173.3,1386,8
1996,33,0,2101,Joey Sindelar,174.0,1566,9
1996,33,0,2146,Payne Stewart,174.0,1566,9
1996,35,0,1175,Jim Carter,175.1,1926,11
1996,36,0,8375,Paul Stankowski,182.6,1278,7
1996,37,0,6599,John Elliott,183.6,918,5
1996,37,0,1876,Greg Norman,183.6,918,5
1996,39,0,1599,Steve Jones,186.8,1494,8
1996,40,0,1385,Jim Gallagher Jr.,187.7,1314,7
1996,40,0,1823,Larry Mize,187.7,1314,7
1996,42,0,1307,Joel Edwards,188.0,1692,9
1996,43,0,9011,David Duval,191.0,1337,7
1996,44,0,2131,Mike Springer,191.3,1530,8
1996,45,0,1261,Jay Delsing,193.5,1548,8
1996,46,0,1014,Fulton Allem,194.4,972,5
1996,47,0,1864,Larry Nelson,195.4,1368,7
1996,47,0,2115,Taylor Smith,195.4,1368,7
1996,49,0,12626,Joey Gullion,195.8,1566,8
1996,50,0,1133,Billy Ray Brown,198.0,1386,7
1996,50,0,1810,Phil Mickelson,198.0,1386,7
1996,52,0,12782,Tim Herron,200.0,1800,9
1996,53,0,1326,Nick Faldo,201.6,1008,5
1996,54,0,12660,Jesper Parnevik,204.0,1224,6
1996,55,0,1724,Jeff Maggert,204.8,1638,8
1996,56,0,6012,Greg Kraft,208.3,1458,7
1996,57,0,8337,Mike Heinen,213.8,1710,8
1996,57,0,6613,Tommy Tolles,213.8,1710,8
1996,59,0,6124,Patrick Burke,216.0,1296,6
1996,59,0,1334,Keith Fergus,216.0,1512,7
1996,59,0,6643,Paul Goydos,216.0,1512,7
1996,59,0,1527,Scott Hoch,216.0,1728,8
1996,59,0,1553,John Huston,216.0,1512,7
1996,59,0,11032,Frank Lickliter II,216.0,1512,7
1996,65,0,2279,Mark Wiebe,222.0,1332,6
1996,66,0,2242,Lanny Wadkins,223.2,1116,5
1996,67,0,1116,Michael Bradley,223.7,1566,7
1996,68,0,2008,Lee Rinker,225.0,1800,8
1996,69,0,1723,Andrew Magee,228.0,1368,6
1996,70,0,1374,Robin Freeman,229.5,1836,8
1996,70,0,1783,Mark McCumber,229.5,918,4
1996,70,0,1891,David Ogrin,229.5,1836,8
1996,73,0,1313,Steve Elkington,230.4,1152,5
1996,74,0,7867,Woody Austin,234.0,2106,9
1996,74,0,1098,Jay Don Blake,234.0,1638,7
1996,74,0,1200,Keith Clearwater,234.0,1404,6
1996,74,0,8075,Jerry Kelly,234.0,1638,7
1996,78,0,2241,Bobby Wadkins,236.1,1653,7
1996,79,0,7101,Dave Stockton Jr.,236.6,1656,7
1996,80,0,1677,Tom Lehman,237.0,1422,6
1996,81,0,2321,Fuzzy Zoeller,238.5,954,4
1996,82,0,6214,Guy Boros,239.1,1674,7
1996,83,0,2223,Bob Tway,240.0,1440,6
1996,84,0,2135,Mike Standly,241.5,1449,6
1996,85,0,10213,Dicky Pride,243.0,1458,6
1996,86,0,1306,David Edwards,246.0,1476,6
1996,86,0,1329,Brad Faxon,246.0,1476,6
1996,88,0,6617,Brian Henninger,252.0,1512,6
1996,89,0,2023,Clarence Rose,255.0,1530,6
1996,90,0,1682,Wayne Levi,255.6,1278,5
1996,91,0,1249,John Daly,259.2,1296,5
1996,92,0,1040,Emlyn Aubrey,261.0,1044,4
1996,92,0,1060,Dave Barr,261.0,1044,4
1996,92,0,6034,Marco Dawson,261.0,1566,6
1996,92,0,1604,Steve Jurgensen,261.0,1566,6
1996,92,0,1958,Dan Pohl,261.0,1044,4
1996,97,0,2171,Mike Swartz,262.8,1314,5
1996,97,0,2214,Kirk Triplett,262.8,1314,5
1996,99,0,1331,Rick Fehr,266.4,1332,5
1996,100,0,1219,John Cook,267.0,1602,6
1996,101,0,6657,Steve Rintoul,270.0,1350,5
1996,101,0,10215,Charlie Rymer,270.0,1620,6
1996,103,0,1771,Blaine McCallister,273.0,1638,6
1996,104,0,1837,Gil Morgan,274.5,1098,4
1996,105,0,1766,Billy Mayfair,279.0,1674,6
1996,106,0,1096,Phil Blackmar,282.0,1692,6
1996,107,0,6522,Ernie Els,292.5,1170,4
1996,107,0,1487,Jeff Hart,292.5,1170,4
1996,109,0,6527,Steve Stricker,295.2,1476,5
1996,110,0,1203,Russ Cochran,298.8,1494,5
1996,111,0,2167,Mike Sullivan,306.0,1530,5
1996,112,0,1323,Brad Fabel,309.6,1548,5
1996,113,0,1607,Brian Kamm,313.2,1566,5
1996,114,0,2099,Scott Simpson,315.0,1260,4
1996,115,0,2104,Jeff Sluman,317.7,1906,6
1996,116,0,1378,David Frost,319.5,1278,4
1996,117,0,7087,Hugh Royer III,327.6,1638,5
1996,118,0,6315,Pete Jordan,328.5,1314,4
1996,119,0,1971,Dillard Pruitt,333.0,1332,4
1996,120,0,2245,Grant Waite,337.5,1350,4
1996,121,0,1139,Olin Browne,338.4,1692,5
1996,121,0,1549,Mike Hulbert,338.4,1692,5
1996,123,0,20098,Stuart Appleby,342.0,1710,5
1996,123,0,1157,Tom Byrum,342.0,1368,4
1996,125,0,1142,Bart Bryant,346.5,1386,4
1996,126,0,19913,Ron Whittaker,348.0,1044,3
1996,127,0,6066,Gary Rusnak,351.0,1404,4
1996,128,0,1444,Ken Green,361.0,1444,4
1996,129,0,10860,Justin Leonard,363.6,1818,5
1996,130,0,1928,Corey Pavin,364.5,1458,4
1996,130,0,1945,Kenny Perry,364.5,1458,4
1996,132,0,1475,Donnie Hammond,366.0,1098,3
1996,133,0,2218,Ted Tryba,370.8,1854,5
1996,134,0,1414,Bob Gilder,382.5,1530,4
1996,134,0,1761,Len Mattiace,382.5,1530,4
1996,136,0,20259,Hisayuki Sasaki,384.0,1152,3
1996,137,0,6595,Kevin Sutherland,385.2,1926,5
1996,138,0,1569,Peter Jacobsen,385.7,1157,3
1996,139,0,1361,Dan Forsman,390.0,1170,3
1996,140,0,1457,Jay Haas,400.5,1602,4
1996,140,0,2206,David Toms,400.5,1602,4
1996,142,0,1701,Bob Lohr,405.0,1620,4
1996,143,0,1943,Chris Perry,408.0,1224,3
1996,144,0,1072,Chip Beck,414.0,1656,4
1996,144,0,1603,Jeff Julian,414.0,1242,3
1996,144,0,8993,Franklin Langham,414.0,1656,4
1996,144,0,1797,Rocco Mediate,414.0,1242,3
1996,148,0,1185,Brandel Chamblee,420.0,1260,3
1996,149,0,6044,Scott Gump,436.5,1746,4
1996,150,0,1132,Mark Brooks,454.5,1818,4
1996,151,0,2226,Tray Tyner,459.0,918,2
1996,152,0,10425,Jay Williamson,462.0,1386,3
1996,153,0,1196,Brian Claar,468.0,1872,4
1996,153,0,2049,Gene Sauers,468.0,1404,3
1996,155,0,12781,Scott Medlin,477.0,954,2
1996,156,0,1887,Mark O'Meara,480.0,1440,3
1996,157,0,8547,John Maginnes,486.0,1458,3
1996,158,0,2201,Jim Thorpe,495.0,990,2
1996,159,0,1975,Tom Purtzer,498.0,1494,3
1996,160,0,1143,Brad Bryant,499.7,1499,3
1996,161,0,6064,Jeff Gallagher,504.0,1512,3
1996,162,0,1093,Ronnie Black,510.0,1530,3
1996,163,0,6090,Jim McGovern,522.0,1566,3
1996,164,0,1235,Ben Crenshaw,531.0,1062,2
1996,165,0,1577,Lee Janzen,552.0,1656,3
1996,166,0,7235,John Morse,564.0,1692,3
1996,167,0,1320,Bob Estes,576.0,1152,2
1996,167,0,1435,Wayne Grady,576.0,1152,2
1996,169,0,1725,John Mahaffey,585.0,1170,2
1996,170,0,2303,Robert Wrenn,648.0,1296,2
1996,171,0,10505,Shane Bertsch,657.0,1314,2
1996,172,0,1042,Paul Azinger,693.0,1386,2
1996,173,0,1557,John Inman,711.0,1422,2
1996,173,0,2159,Curtis Strange,711.0,1422,2
1996,175,0,6140,Sean Murphy,729.0,1458,2
1996,175,0,2010,Loren Roberts,729.0,1458,2
1996,177,0,1201,Lennie Clements,747.0,1494,2
1996,178,0,2267,D.A. Weibring,954.0,954,1
1996,179,0,1381,Fred Funk,972.0,1944,2
1996,180,0,20505,Lucas Parsons,1008.0,1008,1
1996,180,0,1938,David Peoples,1008.0,1008,1
1996,182,0,1960,Don Pooley,1134.0,1134,1
1996,183,0,1633,Tom Kite,1242.0,1242,1
1996,184,0,1996,Mike Reid,1296.0,1296,1
1996,185,0,1920,Craig Parry,1458.0,1458,1
1996,186,0,10569,Mike Brisky,1494.0,1494,1
1996,187,0,1024,Billy Andrade,1566.0,1566,1
1996,188,0,7267,Allen Doyle,1584.0,1584,1
1996,189,0,1748,Doug Martin,1656.0,1656,1
2005,1,0,20663,Brenden Pappas,70.6,918,13
2005,2,0,23788,D.J. Trahan,77.0,1386,18
2005,3,0,20378,Mathias Grönberg,87.0,1044,12
2005,4,0,26679,Kevin Stadler,87.2,1656,19
2005,5,0,21753,Brian Davis,96.4,1350,14
2005,6,0,20502,Michael Long,105.0,1260,12
2005,7,0,21951,Joey Snyder III,110.3,1764,16
2005,8,0,23409,James Driscoll,116.2,1278,11
2005,9,0,23541,Ben Crane,121.1,1332,11
2005,10,0,21805,Harrison Frazar,121.2,1818,15
2005,11,0,20433,Mark Hensby,122.4,1224,10
2005,12,0,24980,Scott Gutschewski,123.0,1476,12
2005,13,0,1707,Steve Lowery,123.4,1728,14
2005,14,0,1766,Billy Mayfair,132.0,1980,15
2005,15,0,12645,Brent Geiberger,132.8,1062,8
2005,16,0,8793,Tiger Woods,133.2,1332,10
2005,17,0,22371,Aaron Baddeley,134.2,1476,11
2005,17,0,12660,Jesper Parnevik,134.2,1476,11
2005,19,0,21961,Charles Howell III,135.0,1620,12
2005,19,0,1706,Davis Love III,135.0,1350,10
2005,21,0,1226,Fred Couples,136.0,1224,9
2005,22,0,10425,Jay Williamson,136.3,954,7
2005,23,0,24507,Jason Bohn,136.5,1638,12
2005,24,0,19824,Craig Barlow,138.6,1386,10
2005,25,0,25900,Lucas Glover,140.7,1548,11
2005,26,0,7223,Brian Bateman,141.0,1692,12
2005,27,0,24604,Hunter Haas,142.2,1422,10
2005,28,0,22913,John Rollins,142.5,1710,12
2005,29,0,20766,Padraig Harrington,144.0,864,6
2005,29,0,21498,Hideto Tanihara,144.0,864,6
2005,31,0,21407,Arjun Atwal,146.3,1170,8
2005,32,0,25240,D.A. Points,147.3,1620,11
2005,33,0,23497,Tag Ridings,148.9,1638,11
2005,34,0,1666,Bernhard Langer,150.8,1206,8
2005,35,0,6567,Vijay Singh,150.9,1962,13
2005,36,0,12823,Carlos Franco,152.0,1368,9
2005,37,0,26758,David Hearn,153.0,1224,8
2005,38,0,2206,David Toms,154.0,1386,9
2005,39,0,23036,Chris Anderson,159.4,1116,7
2005,40,0,10885,Robert Allenby,160.2,1602,10
2005,41,0,21633,Steve Allan,160.4,1764,11
2005,41,0,12680,Shigeki Maruyama,160.4,1764,11
2005,43,0,24925,Jonathan Byrd,162.0,1782,11
2005,43,0,24140,Sean O'Hair,162.0,1782,11
2005,43,0,21949,Joe Ogilvie,162.0,1782,11
2005,46,0,7867,Woody Austin,163.6,1800,11
2005,47,0,23063,Scott Hend,164.3,1314,8
2005,48,0,23322,Brett Wetterich,166.5,1332,8
2005,49,0,20160,Charlie Wi,167.1,1170,7
2005,50,0,20396,Lee Westwood,172.8,864,5
2005,51,0,21209,Sergio Garcia,174.9,1224,7
2005,52,0,1723,Andrew Magee,175.5,1404,8
2005,53,0,27095,Nick Watney,178.0,1602,9
2005,54,0,1142,Bart Bryant,182.0,1638,9
2005,55,0,20157,Retief Goosen,183.0,1098,6
2005,56,0,23623,Bo Van Pelt,183.3,2016,11
2005,57,0,1418,Bill Glasson,187.2,936,5
2005,58,0,23540,Jason Allred,187.7,1314,7
2005,58,0,1797,Rocco Mediate,187.7,1314,7
2005,60,0,6575,Dudley Hart,189.0,1512,8
2005,60,0,20634,Peter Lonard,189.0,1512,8
2005,62,0,10585,Scott McCarron,190.3,1332,7
2005,63,0,12662,Thomas Levet,190.8,954,5
2005,64,0,20498,Briny Baird,192.0,1728,9
2005,65,0,6251,Chris DiMarco,192.9,1350,7
2005,66,0,1249,John Daly,195.4,1368,7
2005,67,0,23135,Tim Clark,195.8,1566,8
2005,68,0,20645,John Senden,198.0,1782,9
2005,69,0,23621,Rory Sabbatini,200.6,1404,7
2005,70,0,10117,Bob Heintz,201.0,1206,6
2005,71,0,24138,Ian Poulter,201.6,1008,5
2005,72,0,6197,Michael Allen,202.5,1620,8
2005,72,0,1161,Mark Calcavecchia,202.5,1620,8
2005,74,0,23725,Brendan Jones,203.1,1422,7
2005,74,0,6515,Shaun Micheel,203.1,1422,7
2005,76,0,24502,Adam Scott,204.0,1224,6
2005,77,0,1945,Kenny Perry,205.7,1440,7
2005,78,0,1320,Bob Estes,207.0,1656,8
2005,78,0,6573,Brandt Jobe,207.0,1656,8
2005,80,0,22046,Geoff Ogilvy,209.3,1674,8
2005,80,0,1948,Tim Petrovic,209.3,1674,8
2005,80,0,2106,Chris Smith,209.3,1674,8
2005,83,0,21731,Freddie Jacobson,213.0,1278,6
2005,84,0,1941,Tom Pernice Jr.,214.0,1926,9
2005,85,0,23983,Luke Donald,216.0,1080,5
2005,85,0,11032,Frank Lickliter II,216.0,1728,8
2005,87,0,25396,Kevin Na,221.1,1548,7
2005,88,0,23325,Vaughn Taylor,222.8,1782,8
2005,89,0,20628,Arron Oberholser,226.8,1134,5
2005,89,0,1927,Dennis Paulson,226.8,1134,5
2005,91,0,22621,Ben Curtis,234.0,1170,5
2005,91,0,12454,Mario Tiziani,234.0,1170,5
2005,93,0,10809,Jim Furyk,239.1,1674,7
2005,94,0,23552,Hank Kuehne,240.0,1440,6
2005,94,0,20691,Greg Owen,240.0,1440,6
2005,96,0,1677,Tom Lehman,241.2,1206,5
2005,97,0,2104,Jeff Sluman,241.7,1692,7
2005,98,0,1599,Steve Jones,243.0,972,4
2005,99,0,6034,Marco Dawson,246.0,1476,6
2005,100,0,1024,Billy Andrade,249.0,1494,6
2005,101,0,20623,Gavin Coles,252.0,1260,5
2005,102,0,7457,Steve Flesch,255.0,1530,6
2005,103,0,1329,Brad Faxon,255.6,1278,5
2005,104,0,23353,J.J. Henry,257.1,1800,7
2005,105,0,1553,John Huston,258.0,1548,6
2005,105,0,12602,Dean Wilson,258.0,1548,6
2005,107,0,23349,Charles Warren,261.0,1566,6
2005,108,0,24357,K.J. Choi,262.8,1314,5
2005,108,0,26287,Roland Thatcher,262.8,1314,5
2005,110,0,1035,Tommy Armour III,264.9,1854,7
2005,111,0,20094,Jonathan Kaye,266.4,1332,5
2005,112,0,20850,Daniel Chopra,267.4,1872,7
2005,113,0,10201,Matt Gogel,273.6,1368,5
2005,113,0,22295,Darron Stiles,273.6,1368,5
2005,115,0,12652,Cameron Beckman,276.0,1656,6
2005,116,0,23614,Rich Beem,279.0,1116,4
2005,116,0,6527,Steve Stricker,279.0,1116,4
2005,118,0,8931,Glen Day,280.8,1404,5
2005,118,0,21350,Ryuji Imada,280.8,1404,5
2005,120,0,8537,J.P. Hayes,283.5,1134,4
2005,121,0,6332,Neal Lancaster,285.0,1710,6
2005,121,0,22405,Justin Rose,285.0,1710,6
2005,123,0,23320,Ryan Palmer,291.0,1746,6
2005,124,0,10912,Craig Perks,292.5,1170,4
2005,124,0,25847,Rob Rashell,292.5,1170,4
2005,126,0,1685,J.L. Lewis,294.0,1764,6
2005,127,0,8075,Jerry Kelly,297.0,1782,6
2005,128,0,1361,Dan Forsman,300.0,900,3
2005,129,0,8123,Jeff Brehaut,301.5,1206,4
2005,130,0,8385,Omar Uresti,302.4,1512,5
2005,131,0,20548,Hidemichi Tanaka,306.0,1836,6
