YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION,# OF PUTTS,# OF HOLES
1999,13,0,1035,Tommy Armour III,1.752,1820.0,1039.0,3.21,,
1999,13,0,6575,Dudley Hart,1.752,1668.0,952.0,2.94,,
1999,15,0,1943,Chris Perry,1.753,2621.0,1495.0,3.13,,
1999,16,0,1706,Davis Love III,1.755,1597.0,910.0,3.04,,
1999,17,0,10860,Justin Leonard,1.756,2132.0,1214.0,2.92,,
1999,18,0,20098,Stuart Appleby,1.757,1764.0,1004.0,3.06,,
1999,19,0,1928,Corey Pavin,1.758,1535.0,873.0,2.99,,
1999,20,0,1810,Phil Mickelson,1.759,1615.0,918.0,3.29,,
1999,20,0,12663,Phil Tataurangi,1.759,1312.0,746.0,2.9,,
1999,22,0,1320,Bob Estes,1.76,2158.0,1226.0,2.99,,
1999,22,0,20127,Chris Riley,1.76,1598.0,908.0,3.16,,
1999,24,0,12823,Carlos Franco,1.761,1358.0,771.0,3.26,,
1999,24,0,1968,Nick Price,1.761,1187.0,674.0,2.74,,
1999,24,0,10423,Mike Weir,1.761,1999.0,1135.0,3.04,,
1999,24,0,8793,Tiger Woods,1.761,1608.0,913.0,3.47,,
1999,28,0,8993,Franklin Langham,1.763,2027.0,1150.0,3.01,,
1999,28,0,1724,Jeff Maggert,1.763,1592.0,903.0,3.19,,
1999,28,0,2206,David Toms,1.763,2167.0,1229.0,3.13,,
1999,31,0,10809,Jim Furyk,1.764,1894.0,1074.0,2.8,,
1999,31,0,2218,Ted Tryba,1.764,2249.0,1275.0,2.94,,
1999,33,0,6004,Stephen Ames,1.765,1209.0,685.0,3.05,,
1999,34,0,1040,Emlyn Aubrey,1.766,1035.0,586.0,3.11,,
1999,34,0,8931,Glen Day,1.766,1886.0,1068.0,2.99,,
1999,36,0,1116,Michael Bradley,1.768,1473.0,833.0,2.88,,
1999,36,0,20229,Stewart Cink,1.768,1906.0,1078.0,2.99,,
1999,36,0,2170,Hal Sutton,1.768,1892.0,1070.0,3.02,,
1999,39,0,1887,Mark O'Meara,1.769,1182.0,668.0,2.9,,
1999,39,0,12660,Jesper Parnevik,1.769,1261.0,713.0,3.0,,
1999,41,0,1024,Billy Andrade,1.77,1726.0,975.0,2.92,,
1999,41,0,1569,Peter Jacobsen,1.77,1455.0,822.0,3.0,,
1999,41,0,8547,John Maginnes,1.77,1915.0,1082.0,2.96,,
1999,41,0,1823,Larry Mize,1.77,1439.0,813.0,2.84,,
1999,45,0,1261,Jay Delsing,1.771,1615.0,912.0,3.08,,
1999,45,0,2257,Brian Watts,1.771,1658.0,936.0,2.79,,
1999,47,0,12645,Brent Geiberger,1.772,2199.0,1241.0,2.85,,
1999,47,0,6617,Brian Henninger,1.772,1960.0,1106.0,3.13,,
1999,47,0,20094,Jonathan Kaye,1.772,2357.0,1330.0,2.9,,
1999,50,0,6014,Eric Booker,1.773,1792.0,1011.0,2.91,,
1999,50,0,1323,Brad Fabel,1.773,1773.0,1000.0,2.94,,
1999,52,0,1098,Jay Don Blake,1.774,1898.0,1070.0,2.94,,
1999,52,0,1381,Fred Funk,1.774,2572.0,1450.0,2.92,,
1999,52,0,12782,Tim Herron,1.774,1911.0,1077.0,2.91,,
1999,52,0,1707,Steve Lowery,1.774,2010.0,1133.0,2.9,,
1999,52,0,1797,Rocco Mediate,1.774,1664.0,938.0,2.91,,
1999,57,0,1527,Scott Hoch,1.775,2109.0,1188.0,2.92,,
1999,57,0,1549,Mike Hulbert,1.775,1990.0,1121.0,3.05,,
1999,59,0,6012,Greg Kraft,1.776,1870.0,1053.0,2.98,,
1999,59,0,1926,Steve Pate,1.776,1918.0,1080.0,2.85,,
1999,61,0,20593,Greg Chalmers,1.777,2170.0,1221.0,3.08,,
1999,61,0,6522,Ernie Els,1.777,1187.0,668.0,2.78,,
1999,61,0,6613,Tommy Tolles,1.777,1503.0,846.0,3.07,,
1999,64,0,6581,David Sutherland,1.778,1830.0,1029.0,2.81,,
1999,65,0,20099,Doug Barron,1.779,1834.0,1031.0,2.94,,
1999,65,0,20029,Notah Begay III,1.779,2055.0,1155.0,2.99,,
1999,65,0,1226,Fred Couples,1.779,1224.0,688.0,2.95,,
1999,65,0,1361,Dan Forsman,1.779,1961.0,1102.0,2.8,,
1999,65,0,8537,J.P. Hayes,1.779,1871.0,1052.0,2.85,,
1999,65,0,1533,P.H. Horgan III,1.779,2049.0,1152.0,2.73,,
1999,65,0,10213,Dicky Pride,1.779,1742.0,979.0,2.81,,
1999,72,0,1072,Chip Beck,1.78,1433.0,805.0,2.97,,
1999,72,0,1157,Tom Byrum,1.78,1825.0,1025.0,2.8,,
1999,72,0,10962,Bradley Hughes,1.78,2002.0,1125.0,2.77,,
1999,72,0,1941,Tom Pernice Jr.,1.78,1791.0,1006.0,2.84,,
1999,72,0,2214,Kirk Triplett,1.78,1862.0,1046.0,2.92,,
1999,72,0,2242,Lanny Wadkins,1.78,1038.0,583.0,2.81,,
1999,78,0,21007,Gabriel Hjertstedt,1.781,1998.0,1122.0,2.98,,
1999,78,0,2007,Larry Rinker,1.781,1728.0,970.0,2.77,,
1999,78,0,6567,Vijay Singh,1.781,2182.0,1225.0,2.99,,
1999,78,0,8385,Omar Uresti,1.781,2123.0,1192.0,2.94,,
1999,82,0,7457,Steve Flesch,1.782,2083.0,1169.0,2.95,,
1999,82,0,8075,Jerry Kelly,1.782,2213.0,1242.0,3.03,,
1999,82,0,1996,Mike Reid,1.782,1559.0,875.0,2.58,,
1999,82,0,10649,Tom Scherrer,1.782,1983.0,1113.0,2.85,,
1999,86,0,1175,Jim Carter,1.783,1959.0,1099.0,2.8,,
1999,86,0,6599,John Elliott,1.783,1662.0,932.0,3.0,,
1999,86,0,1553,John Huston,1.783,1530.0,858.0,2.8,,
1999,86,0,21949,Joe Ogilvie,1.783,1874.0,1051.0,2.94,,
1999,86,0,2104,Jeff Sluman,1.783,2279.0,1278.0,2.72,,
1999,91,0,1096,Phil Blackmar,1.784,1759.0,986.0,2.98,,
1999,91,0,1132,Mark Brooks,1.784,2171.0,1217.0,2.82,,
1999,91,0,11011,Mike Sposa,1.784,1795.0,1006.0,2.95,,
1999,91,0,6595,Kevin Sutherland,1.784,2060.0,1155.0,2.79,,
1999,95,0,1185,Brandel Chamblee,1.785,1558.0,873.0,2.83,,
1999,95,0,1748,Doug Martin,1.785,1928.0,1080.0,2.88,,
1999,95,0,2101,Joey Sindelar,1.785,1498.0,839.0,2.72,,
1999,95,0,8375,Paul Stankowski,1.785,1523.0,853.0,2.98,,
1999,99,0,23614,Rich Beem,1.786,1291.0,723.0,2.89,,
1999,99,0,1093,Ronnie Black,1.786,1179.0,660.0,2.91,,
1999,99,0,10569,Mike Brisky,1.786,1511.0,846.0,2.86,,
1999,99,0,1510,Nolan Henke,1.786,1684.0,943.0,2.75,,
1999,103,0,7101,Dave Stockton Jr.,1.789,1791.0,1001.0,2.72,,
1999,103,0,2223,Bob Tway,1.789,1948.0,1089.0,2.78,,
1999,105,0,1203,Russ Cochran,1.79,1781.0,995.0,2.8,,
1999,105,0,1457,Jay Haas,1.79,1561.0,872.0,2.88,,
1999,107,0,1376,Bob Friend,1.791,2273.0,1269.0,2.7,,
1999,107,0,6643,Paul Goydos,1.791,1965.0,1097.0,2.89,,
1999,107,0,1677,Tom Lehman,1.791,1719.0,960.0,2.6,,
1999,107,0,2239,Scott Verplank,1.791,1800.0,1005.0,2.7,,
1999,111,0,1042,Paul Azinger,1.792,1557.0,869.0,2.82,,
1999,111,0,7749,Brett Quigley,1.792,1183.0,660.0,2.94,,
1999,113,0,6809,Bob Burns,1.793,1797.0,1002.0,2.74,,
1999,113,0,6036,Scott Dunlap,1.793,1763.0,983.0,2.74,,
1999,115,0,19824,Craig Barlow,1.795,1747.0,973.0,2.9,,
1999,115,0,21805,Harrison Frazar,1.795,2014.0,1122.0,2.79,,
1999,115,0,1920,Craig Parry,1.795,1149.0,640.0,2.94,,
1999,115,0,23349,Charles Warren,1.795,1384.0,771.0,2.89,,
1999,119,0,1761,Len Mattiace,1.797,1865.0,1038.0,2.69,,
1999,120,0,6078,Esteban Toledo,1.798,2211.0,1230.0,2.63,,
1999,120,0,7753,Kevin Wentworth,1.798,1447.0,805.0,2.8,,
1999,122,0,7763,Doug Dunakey,1.799,1819.0,1011.0,2.76,,
1999,122,0,6315,Pete Jordan,1.799,1898.0,1055.0,2.6,,
1999,122,0,1723,Andrew Magee,1.799,1698.0,944.0,2.92,,
1999,122,0,1891,David Ogrin,1.799,1146.0,637.0,2.76,,
1999,122,0,10107,Deane Pappas,1.799,1596.0,887.0,2.91,,
1999,122,0,6062,Charles Raulerson,1.799,2213.0,1230.0,2.62,,
1999,122,0,10425,Jay Williamson,1.799,1745.0,970.0,2.74,,
1999,129,0,1282,Trevor Dodds,1.8,2050.0,1139.0,2.6,,
1999,129,0,1331,Rick Fehr,1.8,1453.0,807.0,2.83,,
1999,129,0,1385,Jim Gallagher Jr.,1.8,1609.0,894.0,2.84,,
1999,129,0,20213,Katsumasa Miyamoto,1.8,1251.0,695.0,2.88,,
1999,129,0,6140,Sean Murphy,1.8,1735.0,964.0,2.71,,
1999,129,0,23621,Rory Sabbatini,1.8,1589.0,883.0,3.25,,
1999,129,0,2131,Mike Springer,1.8,1724.0,958.0,2.75,,
1999,136,0,1161,Mark Calcavecchia,1.801,2017.0,1120.0,2.97,,
1999,137,0,2008,Lee Rinker,1.802,1914.0,1062.0,2.78,,
1999,138,0,1249,John Daly,1.803,1242.0,689.0,3.0,,
1999,138,0,1418,Bill Glasson,1.803,1664.0,923.0,2.81,,
1999,138,0,6332,Neal Lancaster,1.803,1906.0,1057.0,2.8,,
1999,138,0,1766,Billy Mayfair,1.803,1731.0,960.0,2.78,,
1999,138,0,1945,Kenny Perry,1.803,1834.0,1017.0,2.74,,
1999,138,0,8553,Lee Porter,1.803,1792.0,994.0,2.62,,
1999,144,0,1127,Danny Briggs,1.804,1559.0,864.0,2.7,,
1999,144,0,19846,Brian Gay,1.804,1396.0,774.0,2.7,,
1999,144,0,1604,Steve Jurgensen,1.804,1021.0,566.0,2.81,,
1999,147,0,12652,Cameron Beckman,1.805,1684.0,933.0,2.87,,
1999,147,0,2133,Craig Stadler,1.805,1099.0,609.0,2.82,,
1999,147,0,2294,Willie Wood,1.805,1372.0,760.0,2.46,,
1999,150,0,1266,Clark Dennis,1.806,1761.0,975.0,2.49,,
1999,150,0,1313,Steve Elkington,1.806,1447.0,801.0,2.66,,
1999,150,0,6044,Scott Gump,1.806,2052.0,1136.0,2.61,,
1999,150,0,6655,Geoffrey Sisk,1.806,1515.0,839.0,2.73,,
1999,154,0,1063,Ben Bates,1.807,2040.0,1129.0,2.71,,
1999,154,0,6251,Chris DiMarco,1.807,2150.0,1190.0,2.65,,
1999,154,0,1388,Robert Gamez,1.807,1258.0,696.0,2.66,,
1999,157,0,6064,Jeff Gallagher,1.809,1845.0,1020.0,2.68,,
1999,158,0,2279,Mark Wiebe,1.81,1587.0,877.0,2.58,,
1999,159,0,20124,Alan Bratton,1.811,1382.0,763.0,2.71,,
1999,159,0,1905,Joe Ozaki,1.811,956.0,528.0,2.58,,
1999,159,0,2099,Scott Simpson,1.811,1119.0,618.0,2.69,,
1999,162,0,7867,Woody Austin,1.812,2147.0,1185.0,2.99,,
1999,163,0,1771,Blaine McCallister,1.813,2025.0,1117.0,2.59,,
1999,164,0,8045,Perry Moss,1.815,1588.0,875.0,2.74,,
1999,165,0,10457,Frank Nobilo,1.816,1680.0,925.0,2.42,,
1999,166,0,1599,Steve Jones,1.817,1185.0,652.0,2.61,,
1999,167,0,11123,Chris Couch,1.818,1514.0,833.0,2.77,,
1999,167,0,2267,D.A. Weibring,1.818,1078.0,593.0,2.6,,
1999,169,0,7781,Ty Armstrong,1.819,1597.0,878.0,2.69,,
1999,170,0,1191,Barry Cheesman,1.82,2015.0,1107.0,2.76,,
1999,171,0,1219,John Cook,1.821,1765.0,969.0,2.47,,
1999,172,0,10963,Jimmy Green,1.822,1532.0,841.0,2.45,,
1999,172,0,1685,J.L. Lewis,1.822,2053.0,1127.0,2.7,,
1999,174,0,20498,Briny Baird,1.823,1734.0,951.0,2.6,,
1999,175,0,1705,Tim Loustalot,1.824,1308.0,717.0,2.34,,
1999,175,0,2246,Duffy Waldorf,1.824,1961.0,1075.0,2.73,,
1999,177,0,2106,Chris Smith,1.825,1633.0,895.0,2.75,,
1999,178,0,21959,Ted Purdy,1.827,1250.0,684.0,2.59,,
1999,179,0,8123,Jeff Brehaut,1.828,1700.0,930.0,2.46,,
1999,179,0,1374,Robin Freeman,1.828,1726.0,944.0,2.62,,
1999,179,0,2245,Grant Waite,1.828,2190.0,1198.0,2.65,,
1999,182,0,10885,Robert Allenby,1.83,1911.0,1044.0,2.72,,
1999,183,0,23623,Bo Van Pelt,1.831,1448.0,791.0,2.79,,
1999,183,0,2321,Fuzzy Zoeller,1.831,1117.0,610.0,2.48,,
1999,185,0,1139,Olin Browne,1.832,1728.0,943.0,2.42,,
1999,186,0,1014,Fulton Allem,1.833,1600.0,873.0,2.54,,
1999,187,0,6621,Joe Durant,1.835,1835.0,1000.0,2.5,,
1999,188,0,1633,Tom Kite,1.844,1274.0,691.0,2.49,,
1999,189,0,2023,Clarence Rose,1.845,1009.0,547.0,2.45,,
1999,190,0,10733,Kent Jones,1.86,1419.0,763.0,2.41,,
1999,191,0,1975,Tom Purtzer,1.863,1101.0,591.0,2.25,,
1999,192,0,22292,David Seawell,1.868,1007.0,539.0,2.3,,
1999,1,0,2146,Payne Stewart,1.469,,,,1798.0,1224.0
1999,2,0,1920,Craig Parry,1.483,,,,1708.0,1152.0
1999,3,0,1378,David Frost,1.486,,,,2220.0,1494.0
1999,4,0,1968,Nick Price,1.488,,,,1661.0,1116.0
1999,5,0,1905,Joe Ozaki,1.499,,,,1430.0,954.0
1999,6,0,6575,Dudley Hart,1.501,,,,2377.0,1584.0
1999,7,0,12660,Jesper Parnevik,1.505,,,,1788.0,1188.0
1999,8,0,6522,Ernie Els,1.506,,,,1626.0,1080.0
1999,9,0,1724,Jeff Maggert,1.512,,,,2232.0,1476.0
1999,10,0,9011,David Duval,1.517,,,,2021.0,1332.0
1999,11,0,1577,Lee Janzen,1.522,,,,2329.0,1530.0
1999,12,0,10809,Jim Furyk,1.525,,,,2636.0,1728.0
1999,13,0,1320,Bob Estes,1.527,,,,2968.0,1944.0
1999,13,0,1706,Davis Love III,1.527,,,,2144.0,1404.0
1999,15,0,1553,John Huston,1.532,,,,2096.0,1368.0
1999,16,0,6527,Steve Stricker,1.535,,,,1907.0,1242.0
1999,16,0,2257,Brian Watts,1.535,,,,2321.0,1512.0
1999,18,0,12782,Tim Herron,1.536,,,,2654.0,1728.0
1999,19,0,10860,Justin Leonard,1.537,,,,2877.0,1872.0
1999,20,0,1928,Corey Pavin,1.539,,,,2271.0,1476.0
1999,20,0,10423,Mike Weir,1.539,,,,2798.0,1818.0
1999,20,0,8793,Tiger Woods,1.539,,,,2077.0,1350.0
1999,23,0,1132,Mark Brooks,1.542,,,,3137.0,2034.0
1999,24,0,1927,Dennis Paulson,1.546,,,,2866.0,1854.0
1999,25,0,1887,Mark O'Meara,1.547,,,,1643.0,1062.0
1999,25,0,1926,Steve Pate,1.547,,,,2674.0,1728.0
1999,27,0,2170,Hal Sutton,1.551,,,,2512.0,1620.0
1999,28,0,1761,Len Mattiace,1.552,,,,2710.0,1746.0
1999,29,0,2104,Jeff Sluman,1.553,,,,3102.0,1998.0
1999,30,0,20098,Stuart Appleby,1.556,,,,2521.0,1620.0
1999,31,0,12823,Carlos Franco,1.559,,,,1936.0,1242.0
1999,32,0,10457,Frank Nobilo,1.56,,,,2387.0,1530.0
1999,33,0,2239,Scott Verplank,1.562,,,,2503.0,1602.0
1999,34,0,1024,Billy Andrade,1.563,,,,2475.0,1584.0
1999,35,0,6036,Scott Dunlap,1.565,,,,2423.0,1548.0
1999,36,0,19881,Robert Damron,1.569,,,,3078.0,1962.0
1999,37,0,1329,Brad Faxon,1.571,,,,1782.0,1134.0
1999,38,0,8931,Glen Day,1.572,,,,2631.0,1674.0
1999,39,0,20229,Stewart Cink,1.573,,,,2605.0,1656.0
1999,39,0,12663,Phil Tataurangi,1.573,,,,2010.0,1278.0
1999,41,0,10585,Scott McCarron,1.574,,,,2493.0,1584.0
1999,41,0,1810,Phil Mickelson,1.574,,,,2210.0,1404.0
1999,43,0,20127,Chris Riley,1.576,,,,2383.0,1512.0
1999,44,0,10962,Bradley Hughes,1.578,,,,2841.0,1800.0
1999,44,0,2242,Lanny Wadkins,1.578,,,,1619.0,1026.0
1999,46,0,1723,Andrew Magee,1.579,,,,2387.0,1512.0
1999,47,0,23614,Rich Beem,1.58,,,,1877.0,1188.0
1999,48,0,2294,Willie Wood,1.582,,,,2050.0,1296.0
1999,49,0,1096,Phil Blackmar,1.586,,,,2541.0,1602.0
1999,50,0,2218,Ted Tryba,1.587,,,,3143.0,1980.0
1999,51,0,1072,Chip Beck,1.588,,,,2115.0,1332.0
1999,51,0,6014,Eric Booker,1.588,,,,2572.0,1620.0
1999,51,0,1549,Mike Hulbert,1.588,,,,2887.0,1818.0
1999,51,0,1766,Billy Mayfair,1.588,,,,2372.0,1494.0
1999,55,0,11032,Frank Lickliter II,1.59,,,,2977.0,1872.0
1999,56,0,1797,Rocco Mediate,1.591,,,,2319.0,1458.0
1999,57,0,1996,Mike Reid,1.593,,,,2150.0,1350.0
1999,58,0,7749,Brett Quigley,1.594,,,,1721.0,1080.0
1999,59,0,8993,Franklin Langham,1.595,,,,2842.0,1782.0
1999,60,0,1677,Tom Lehman,1.597,,,,2299.0,1440.0
1999,61,0,1040,Emlyn Aubrey,1.598,,,,1467.0,918.0
1999,61,0,1619,Skip Kendall,1.598,,,,3021.0,1890.0
1999,63,0,6012,Greg Kraft,1.599,,,,2735.0,1710.0
1999,63,0,6567,Vijay Singh,1.599,,,,2907.0,1818.0
1999,63,0,2223,Bob Tway,1.599,,,,2648.0,1656.0
1999,66,0,1748,Doug Martin,1.6,,,,2765.0,1728.0
1999,66,0,2010,Loren Roberts,1.6,,,,2564.0,1602.0
1999,68,0,1313,Steve Elkington,1.601,,,,1960.0,1224.0
1999,69,0,1823,Larry Mize,1.604,,,,2021.0,1260.0
1999,70,0,1175,Jim Carter,1.605,,,,2774.0,1728.0
1999,70,0,6643,Paul Goydos,1.605,,,,2744.0,1710.0
1999,70,0,1941,Tom Pernice Jr.,1.605,,,,2571.0,1602.0
1999,73,0,10569,Mike Brisky,1.606,,,,2226.0,1386.0
1999,73,0,10107,Deane Pappas,1.606,,,,2370.0,1476.0
1999,73,0,6078,Esteban Toledo,1.606,,,,3094.0,1926.0
1999,76,0,21007,Gabriel Hjertstedt,1.607,,,,2834.0,1764.0
1999,76,0,1527,Scott Hoch,1.607,,,,2864.0,1782.0
1999,76,0,1569,Peter Jacobsen,1.607,,,,2111.0,1314.0
1999,76,0,2246,Duffy Waldorf,1.607,,,,2604.0,1620.0
1999,80,0,1707,Steve Lowery,1.608,,,,2866.0,1782.0
1999,81,0,20124,Alan Bratton,1.609,,,,2085.0,1296.0
1999,82,0,1323,Brad Fabel,1.61,,,,2551.0,1584.0
1999,82,0,8547,John Maginnes,1.61,,,,2637.0,1638.0
1999,82,0,10213,Dicky Pride,1.61,,,,2435.0,1512.0
1999,85,0,6617,Brian Henninger,1.611,,,,2783.0,1728.0
1999,86,0,20593,Greg Chalmers,1.612,,,,3075.0,1908.0
1999,86,0,1385,Jim Gallagher Jr.,1.612,,,,2379.0,1476.0
1999,88,0,1098,Jay Don Blake,1.613,,,,2671.0,1656.0
1999,88,0,8075,Jerry Kelly,1.613,,,,3135.0,1944.0
1999,88,0,6613,Tommy Tolles,1.613,,,,2236.0,1386.0
1999,91,0,1381,Fred Funk,1.614,,,,3428.0,2124.0
1999,91,0,12645,Brent Geiberger,1.614,,,,2993.0,1854.0
1999,91,0,6044,Scott Gump,1.614,,,,2760.0,1710.0
1999,94,0,1157,Tom Byrum,1.615,,,,2587.0,1602.0
1999,94,0,1376,Bob Friend,1.615,,,,3314.0,2052.0
1999,94,0,2206,David Toms,1.615,,,,2995.0,1854.0
1999,97,0,1161,Mark Calcavecchia,1.616,,,,2763.0,1710.0
1999,97,0,1249,John Daly,1.616,,,,1832.0,1134.0
1999,97,0,1533,P.H. Horgan III,1.616,,,,2850.0,1764.0
1999,100,0,20094,Jonathan Kaye,1.617,,,,3144.0,1944.0
1999,100,0,1891,David Ogrin,1.617,,,,1659.0,1026.0
1999,100,0,10649,Tom Scherrer,1.617,,,,2707.0,1674.0
1999,100,0,8375,Paul Stankowski,1.617,,,,2241.0,1386.0
1999,104,0,1510,Nolan Henke,1.618,,,,2417.0,1494.0
1999,105,0,1261,Jay Delsing,1.619,,,,2215.0,1368.0
1999,105,0,21949,Joe Ogilvie,1.619,,,,2681.0,1656.0
1999,105,0,11011,Mike Sposa,1.619,,,,2593.0,1602.0
1999,105,0,2131,Mike Springer,1.619,,,,2535.0,1566.0
1999,105,0,6595,Kevin Sutherland,1.619,,,,2797.0,1728.0
1999,105,0,8385,Omar Uresti,1.619,,,,3001.0,1854.0
1999,111,0,20099,Doug Barron,1.62,,,,2625.0,1620.0
1999,111,0,1361,Dan Forsman,1.62,,,,2682.0,1656.0
1999,111,0,8537,J.P. Hayes,1.62,,,,2624.0,1620.0
1999,111,0,6581,David Sutherland,1.62,,,,2625.0,1620.0
1999,115,0,1457,Jay Haas,1.622,,,,2219.0,1368.0
1999,116,0,1035,Tommy Armour III,1.623,,,,2571.0,1584.0
1999,116,0,6315,Pete Jordan,1.623,,,,2630.0,1620.0
1999,116,0,2214,Kirk Triplett,1.623,,,,2513.0,1548.0
1999,119,0,1127,Danny Briggs,1.624,,,,2222.0,1368.0
1999,119,0,1331,Rick Fehr,1.624,,,,2075.0,1278.0
1999,119,0,6064,Jeff Gallagher,1.624,,,,2689.0,1656.0
1999,119,0,2007,Larry Rinker,1.624,,,,2573.0,1584.0
1999,119,0,6655,Geoffrey Sisk,1.624,,,,2309.0,1422.0
1999,124,0,6004,Stephen Ames,1.625,,,,1609.0,990.0
1999,124,0,6599,John Elliott,1.625,,,,2282.0,1404.0
1999,124,0,1943,Chris Perry,1.625,,,,3509.0,2160.0
1999,127,0,1266,Clark Dennis,1.626,,,,2605.0,1602.0
1999,127,0,19846,Brian Gay,1.626,,,,2020.0,1242.0
1999,127,0,2101,Joey Sindelar,1.626,,,,2107.0,1296.0
1999,127,0,7753,Kevin Wentworth,1.626,,,,2078.0,1278.0
1999,131,0,7101,Dave Stockton Jr.,1.627,,,,2606.0,1602.0
1999,132,0,2267,D.A. Weibring,1.628,,,,1553.0,954.0
1999,133,0,1203,Russ Cochran,1.629,,,,2433.0,1494.0
1999,133,0,1604,Steve Jurgensen,1.629,,,,1613.0,990.0
1999,133,0,2279,Mark Wiebe,1.629,,,,2229.0,1368.0
1999,136,0,1116,Michael Bradley,1.63,,,,2171.0,1332.0
1999,137,0,1282,Trevor Dodds,1.631,,,,2848.0,1746.0
1999,137,0,2099,Scott Simpson,1.631,,,,1673.0,1026.0
1999,139,0,1093,Ronnie Black,1.632,,,,1645.0,1008.0
1999,139,0,6809,Bob Burns,1.632,,,,2614.0,1602.0
1999,139,0,23621,Rory Sabbatini,1.632,,,,2292.0,1404.0
1999,142,0,20029,Notah Begay III,1.633,,,,2851.0,1746.0
1999,142,0,1185,Brandel Chamblee,1.633,,,,2234.0,1368.0
1999,142,0,7457,Steve Flesch,1.633,,,,2880.0,1764.0
1999,145,0,19824,Craig Barlow,1.636,,,,2503.0,1530.0
1999,146,0,21805,Harrison Frazar,1.637,,,,2829.0,1728.0
1999,147,0,10425,Jay Williamson,1.638,,,,2418.0,1476.0
1999,148,0,1042,Paul Azinger,1.639,,,,2154.0,1314.0
1999,148,0,6140,Sean Murphy,1.639,,,,2448.0,1494.0
1999,150,0,8553,Lee Porter,1.64,,,,2598.0,1584.0
1999,151,0,6251,Chris DiMarco,1.641,,,,2925.0,1782.0
1999,152,0,1388,Robert Gamez,1.642,,,,1744.0,1062.0
1999,153,0,6332,Neal Lancaster,1.643,,,,2720.0,1656.0
1999,153,0,2008,Lee Rinker,1.643,,,,2691.0,1638.0
1999,155,0,1226,Fred Couples,1.645,,,,1658.0,1008.0
1999,156,0,1063,Ben Bates,1.646,,,,2934.0,1782.0
1999,157,0,12652,Cameron Beckman,1.647,,,,2402.0,1458.0
1999,157,0,10963,Jimmy Green,1.647,,,,2223.0,1350.0
1999,157,0,23349,Charles Warren,1.647,,,,2045.0,1242.0
1999,160,0,7763,Doug Dunakey,1.648,,,,2581.0,1566.0
1999,160,0,1945,Kenny Perry,1.648,,,,2433.0,1476.0
1999,162,0,20213,Katsumasa Miyamoto,1.649,,,,1781.0,1080.0
1999,163,0,1771,Blaine McCallister,1.65,,,,2791.0,1692.0
1999,163,0,6062,Charles Raulerson,1.65,,,,3029.0,1836.0
1999,165,0,1219,John Cook,1.653,,,,2410.0,1458.0
1999,165,0,2133,Craig Stadler,1.653,,,,1488.0,900.0
1999,167,0,1191,Barry Cheesman,1.654,,,,2888.0,1746.0
1999,167,0,2023,Clarence Rose,1.654,,,,1429.0,864.0
1999,169,0,1418,Bill Glasson,1.655,,,,2264.0,1368.0
1999,170,0,7781,Ty Armstrong,1.657,,,,2297.0,1386.0
1999,170,0,1139,Olin Browne,1.657,,,,2386.0,1440.0
1999,170,0,23623,Bo Van Pelt,1.657,,,,2177.0,1314.0
1999,173,0,1599,Steve Jones,1.66,,,,1643.0,990.0
1999,173,0,1685,J.L. Lewis,1.66,,,,2838.0,1710.0
1999,173,0,1705,Tim Loustalot,1.66,,,,1972.0,1188.0
1999,176,0,7867,Woody Austin,1.661,,,,2900.0,1746.0
1999,176,0,21959,Ted Purdy,1.661,,,,1913.0,1152.0
1999,178,0,1014,Fulton Allem,1.662,,,,2274.0,1368.0
1999,179,0,8045,Perry Moss,1.665,,,,2128.0,1278.0
1999,180,0,2106,Chris Smith,1.667,,,,2341.0,1404.0
1999,181,0,2321,Fuzzy Zoeller,1.669,,,,1622.0,972.0
1999,182,0,11123,Chris Couch,1.67,,,,2164.0,1296.0
1999,183,0,2245,Grant Waite,1.672,,,,2920.0,1746.0
1999,184,0,1374,Robin Freeman,1.674,,,,2380.0,1422.0
1999,185,0,10885,Robert Allenby,1.675,,,,2533.0,1512.0
1999,186,0,20498,Briny Baird,1.679,,,,2358.0,1404.0
1999,187,0,8123,Jeff Brehaut,1.681,,,,2330.0,1386.0
1999,187,0,22292,David Seawell,1.681,,,,1543.0,918.0
1999,189,0,10733,Kent Jones,1.682,,,,2029.0,1206.0
1999,190,0,1633,Tom Kite,1.693,,,,1767.0,1044.0
1999,191,0,1975,Tom Purtzer,1.7,,,,1591.0,936.0
1999,192,0,6621,Joe Durant,1.716,,,,2440.0,1422.0
1998,1,0,1331,Rick Fehr,1.722,1159.0,673.0,3.21,,
1998,2,0,20229,Stewart Cink,1.724,1936.0,1123.0,3.34,,
1998,3,0,1706,Davis Love III,1.728,1474.0,853.0,3.39,,
1998,4,0,1553,John Huston,1.73,1903.0,1100.0,3.26,,
1998,5,0,9011,David Duval,1.732,1737.0,1003.0,3.46,,
1998,5,0,7101,Dave Stockton Jr.,1.732,1342.0,775.0,3.28,,
1998,7,0,6527,Steve Stricker,1.74,1592.0,915.0,3.21,,
1998,8,0,1302,R.W. Eaks,1.744,1517.0,870.0,3.34,,
1998,9,0,10809,Jim Furyk,1.745,2057.0,1179.0,3.08,,
1998,10,0,1943,Chris Perry,1.746,2242.0,1284.0,3.15,,
